,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL12,-0.013070576536321868,0.0362277527395042,-0.08085275479361825,-0.03023873373144565,-0.03013014645436398,0.023665252539165637,-0.03355004235284283,-0.0031430208892351905,0.039012948260391,-0.009314419010117382,0.004373841902430298,-0.04634859619520782,-0.0713122077361015,0.047461480426772285,0.01200072473302708,-0.08476218171301553,0.026788324914808422
GNRH1,-0.01214744722140303,0.008302731881186928,0.051496548294079694,0.09315350590066256,-0.0009923107874557574,0.023064904473857596,-0.027088412104788726,-0.018570463144391813,-0.023483956414385145,0.015267832607379501,-0.039286736974612824,0.009502511132352998,-0.024188171929396,-0.02499498376538645,-0.05063905203631054,-0.03138923828201374,
FGF8,,,,,,,,,,,-0.028007574741566333,0.07800054366461902,,-0.008648530658329734,,,
RIMS1,-0.08058650802182799,0.05320912161151831,-0.027135314738477048,-0.01295444907952497,0.009247661886573891,0.0061023595325792115,-0.020865778079868207,-0.032527421603013966,-0.044956645830037965,-0.00663409952480821,-0.04235678868296068,0.05188759258308899,-0.021292398170333786,0.004732578267053053,-0.00689910172537851,0.0008178212906224652,0.039366812720710666
FGF14,-0.06415179801834688,-0.06392231551331173,-0.0009126862027548127,0.08711220538606748,0.04426107748775333,0.03587177845976705,0.02325439848580406,0.06361456210505782,-0.030202031956401507,-0.030704960313141995,0.07114473001293076,0.0313400513780067,0.014979585325934743,0.019322521973405445,0.028387838201256944,-0.036718964770096445,-0.03771072528107102
IGF1,-0.017495311536485043,-0.016933554585183103,-0.0510265889764891,-0.017982228016623986,-0.004447514739148963,-0.0387774364177592,0.005340478252758175,-0.02729696285642899,-0.015869314539123183,-0.00986959984436984,-0.012389469374273241,0.0629052550194139,0.01641646523693724,-0.009109127951967638,0.008755638443921958,-0.05198138965175812,-0.027745206685988906
TNFSF10,-0.033878745893737884,-0.006111016922521105,-0.01580409114560503,-0.04979896368814994,0.057924960188254215,0.013617243203777187,0.04368189559941919,-0.0008878715669372782,0.04467688967853364,0.01513847944581897,-0.04377221426641974,0.04118028866746775,0.02478514538569996,0.00306700711918957,-0.03801415301184028,-0.04823097605236421,0.1528765425171732
GDF5,-0.03610394224606809,-0.020009307824612854,,,-0.027718852646244112,-0.025029941531618506,,-0.013414378849538526,0.042308183654079054,-0.011092881840333956,0.08190322609741263,0.09439760952583218,-0.019074919117195985,-0.017771370168235063,0.015977495878966408,0.030078278382306683,
CHAD,,,-0.06549155287068816,,0.019638336101945448,,,-0.011272852450359746,,,0.05815009046058754,0.13086407743298534,-0.026893789968686518,-0.009655495176410952,,,0.015748155141171758
RGMA,0.005813778501561349,-0.056244397743508,-0.04272508738738822,-0.09419942870187359,-0.04773605936035219,0.03325743482850129,0.006348997220172876,-0.021113471428763877,-0.010854591589717104,0.06536063111750617,-9.374394721248835e-05,0.03607416961976548,0.05777578403836445,-0.020478806186067875,-0.004400301898553213,-0.020344462778872523,-0.026308834010561465
CLEC3A,,,,,,,,-0.003450922473852825,,,,,,,,,
WNT16,0.08302447605688067,-0.04170090852138693,0.10929011563762128,0.02291822340516799,-0.018218234269945153,0.012606671755424695,0.008162746425459482,-0.04611884280633597,-0.03170525961498114,,,,0.07032603456076285,-0.01579830675107431,-0.03263038033424701,0.041577639257231985,
CX3CL1,-0.043433373941027226,-0.053476247770740455,-0.04135253048902734,0.021178629923013358,-0.001863527768347637,0.05461047653667969,0.02115421199516931,-0.009234054173700016,-0.0383757465474269,-0.006825649903970332,0.024283579734563594,-0.018415365889474462,0.0698113225506234,-0.03993898714209759,-0.001228118542409571,-0.01188782327182619,0.02026959501602902
FGF1,-0.06985522628424679,-0.012634069814600647,-0.032085662954486234,-0.09035041085256139,-0.035972983486340475,0.06418256192709651,-0.03924403772568133,0.009038832049697897,0.08356552465456787,0.06676181221981507,0.07387154551338986,0.00977716930682588,-0.06726112082384832,-0.05558634036909612,0.024805622759999854,0.014351782583459411,0.018406907953550215
ALOX5AP,0.10569694022737547,0.06655892923312605,0.018759722326525587,-0.0043369985122184195,0.042364893505102974,0.030370891418118672,0.019152572780149712,0.022394696568795322,0.04417259728313098,0.004917383786545944,-0.08774818208356573,-0.06605386646189453,-0.05865888293975654,-0.028641882720725882,0.03631426628445158,-0.005024901236521734,0.14491297855694193
IL1RN,0.07349693834074374,0.06434689041993309,0.05464614921340623,0.019697688322763196,0.03814287644647878,-0.014424588156042622,0.04114129263287123,,-0.028011297114962343,-0.011913412188675792,0.00042041023770441195,0.005407701888329028,,-0.00989094718660162,-0.0020837065052757373,0.03882664480873484,
PCSK9,,,,,,,,,,,-0.016197720319064586,0.10153118345586724,,-0.015334724627415456,,,
FGF23,,,,,,,,,,,,,,,,,0.03933659626727172
NPW,-0.07226447468901741,,0.1276120898293989,-0.030863648797002464,-0.03310325292717885,,-0.016202949863577988,,,0.03655470979518453,0.009069805172954835,-0.004978414434647842,-0.0248128071953588,-0.04583480728893064,0.011756543757099995,0.009118349052219123,-0.04126332023188287
CXCL9,0.015459399059451413,-0.032951675173231755,,-0.03618052998064529,0.13662939486096407,-0.017445708319699608,0.051575687927356464,-0.013414376657323078,-0.021143111014867343,,,,-0.029105857390930107,,-0.008315275043970756,-0.028867605147295302,
ANGPTL4,0.12205869081539675,0.03491716571484139,0.13253913294499559,0.16477534247472872,0.050386182862707,-0.006619385196293588,0.026517350754640952,-0.013690519438321063,-0.0696394927416599,0.02007914489442438,-0.0556341496488083,-0.10812280049966817,0.0158853765916233,0.030020593465917886,0.047977402960988326,0.022423911798772414,-0.07293582250605832
UCN2,,,0.11163020897483798,0.03134924702739549,,-0.015285256226689928,-0.018300633210202148,,,,-0.011410552701042753,0.04266609243529296,,0.026279481221610296,,,
OBP2A,,,,,,,,,,,,,,,0.0026215629667974685,,
COL4A3,0.018331365047118464,0.013152845211339165,0.06105471051650388,-0.035059666754102964,0.0004913477700296519,,-0.0008188748858220803,0.1311273981951688,,0.07449847771578877,,-0.018703443759152612,0.033870985372906025,-0.02423540082954968,0.00857182186158646,-0.027434012241134263,
NRG3,-0.024410465299782504,0.03194761958131842,-0.032233437677957236,0.02296918829401652,0.04334995102248778,0.003444881285448193,-0.004391609956985614,0.04794398971909731,-0.06360298582394325,-0.02391579019206089,0.02663390457951175,0.04578021643557507,0.0904844798172783,-0.019832489972410796,0.047698492994897826,0.03355528696063559,-0.038499678775864465
IL23A,0.013510017863042923,-0.005249595647792692,0.007997438453816194,-0.008081118322233325,0.06568186167754639,-0.018699072773426532,,,,0.0003845076366521932,-0.01619771466862092,0.024215545112591677,,,0.038142643880938784,-0.013194634225351595,
COLQ,0.003118780018512638,0.08070696586253813,-0.059994279873782065,-0.01486222300279115,-0.019429152272820917,-0.020204584601055273,0.033709842804372975,-0.04220998369091037,-0.04623592509848679,0.03480020220318251,0.10228003379249759,0.12025085932183349,-0.02933577942263952,-0.008298994990095801,0.06796500978702955,-0.03965694022611663,-0.03687356634080591
SCGB1A1,,,,,,,,,,,,0.12282934302899554,,-0.017742371494077074,,,
TNFSF12,0.016312673945848018,-0.040489313480951805,0.033551979200042326,-0.07649237804692349,-0.004397431492780831,-0.012228119288968112,-0.04017216311912375,0.011164347452700911,0.010386431222414939,-0.007179452010124712,0.018552255691981254,-0.03210194980454293,0.020049628605270556,0.023318685684722385,-0.003528740801824058,-0.0074886497278274814,-0.0032760060477584696
DKK2,0.014780707750187652,-0.022396364371272067,,-0.021716173238234996,0.051163476653045055,-0.02722210033451888,-0.018762712215386446,-0.009230518524621088,0.019576897673983417,,-0.019120277589073514,,,-0.020422249286671218,-0.01654107780490381,-0.03879615747643408,
FYN,0.03035982370880178,0.0028721659419172793,-0.10816866813901777,-0.1264349443670415,0.01211430460854905,0.0031279024897925972,0.02623108745250757,0.053582259709675756,0.004553616643144629,0.037777162539495354,0.06650216852623918,0.12403245814590944,0.08275747941897713,-0.018177110218933003,0.023088611511361518,-0.010237487733431569,-0.021685159688158383
ACE,-0.03278513758860223,-0.04634839331189944,-0.05319254642710377,-0.04648754449117101,0.06514535241681817,-0.007962578804581991,0.045801166841439964,-0.013997165543483405,-0.057755958150969046,0.042115058031113754,0.01607555567127349,0.06238771631152332,-0.009387040201719257,0.00044729394339506755,-0.047632097721481886,-0.020378267886832488,-0.009166217435702622
IL18,-0.013238919013596601,0.004154293634053477,-0.04566399895679464,-0.058141815295445196,0.03108384016645877,0.02071666279209595,0.02179846558870267,-0.04389558049139132,0.01589797656631437,0.09642465864531967,-0.005595905912772611,0.04755523905141677,0.016845843005491894,-0.03499368877176318,0.10235871974705378,-0.09818968273926006,4.858920091209045e-05
PPBP,,,,,0.03855322277368964,,,,,,-0.01983254390166886,-0.02797934091209477,0.0071627359293281526,,,-0.025650275714008578,
CCL27,-0.022931283336121648,-0.014181396776740915,0.02505909292020202,0.004876156413300551,-0.03841249276867869,-0.022948373606168485,-0.026248640605817577,-0.009508762129278705,0.015275669795543068,0.021145737246224792,-0.02433353150106238,0.027964390485619016,-0.030670738826191812,-0.0038485710325076973,0.05255257978479079,-0.024923948636251334,
SERPING1,-0.014633853258358295,-0.0011299136748271093,0.024539906953952043,-0.030811017871708254,0.0301116489336111,0.06682349283430825,0.02635844974483443,-0.012052561363224664,0.044405802783286076,-0.004152387649486238,-0.05218220093365663,-0.09206600860462635,-0.001256376814497305,0.0036775923009742433,0.007016654246465499,-0.014368415402505922,0.005269741538877177
AZGP1,0.04636995890012116,-0.05077951403364494,0.03722850043596528,0.13455974496045056,-0.06244030506366978,0.06190718992483012,0.018183289151781527,-0.018347217761485464,0.044431213544072944,0.050289048510971206,0.04257904597406006,-0.02301350096737464,-0.013097323718832004,-0.019295619510337408,0.06405518725319129,-0.03213000218317093,0.1247433580769701
INHA,0.0313640662675129,-0.027199804408588723,0.07620005811602851,0.022820885672530485,-0.0014718053805273638,-0.014686626637523873,-0.03332088217998269,0.06164968906447193,0.07061523061108084,-0.028752999868532306,-0.03888247784595696,0.04937221715648058,0.09743729618768948,-0.029590849032665748,0.03996053237462083,-0.0035204503510626833,-0.03723872176930064
SEMA3G,0.022883202229493218,0.005051122943723572,,-0.04034575698988703,0.012707458047798686,0.026120194354233874,-0.029021827433427468,-0.01789351942405284,-0.029269167134742678,0.002827761084119598,,,-0.0014310130866101627,-0.010766385807951338,0.0406973732433321,-0.022647673615926133,
OXT,,,,,,,,,,,,,,-0.014857388226424328,,,
COL6A1,0.04642360608037999,-0.01915393335293663,-0.00307237560282421,0.017764854225084538,0.025618383573088568,0.06929356748114016,0.013970414899086204,0.04571052230545304,-0.03225652830160895,0.04702930514024255,-0.03450781593406843,-0.12751479857991369,0.03616465555953085,0.039497893504099546,-0.08092710563306006,-0.06692305374942144,-0.03246772226181108
FGF17,-0.04727038093861143,0.08069487944705445,0.005166670385335385,-0.01168536977260197,0.009599430295564574,-0.022511940373133133,-0.0042507120833535665,-0.018570460231470923,0.06079477859472874,-0.01577317607685098,0.002256998553779758,0.030558973385274416,,-0.040974409464818014,0.10814105978160135,-0.03898016305479905,0.020657345695360305
TNFSF8,0.03323352472539731,,,-0.027299689594073955,-0.019063288401808005,-0.014424588279270598,0.05804940713726321,,,,-0.02151980298845278,0.03747806430710741,0.022997888059571387,0.00835806433642524,0.019834239947043402,-0.028884296783702686,
FGF20,,-0.02814446252017685,,-0.006793061790989372,-0.000356779879359582,0.09754384569761575,-0.018072621761409127,0.0696737047290041,0.05173522573505011,-0.014505255826365632,-0.02340096631156336,0.02118253061226765,0.07320111688267884,-0.019261143919424382,-0.01519416447649425,-0.02138197306170041,
ICAM3,0.12944040987560662,-0.012545685405481639,0.02203411471357148,0.0510149257097883,0.0014877550420838524,0.0038853581115669885,-0.0367576996411648,0.03992531824250673,-0.05280753128965891,0.05799538289815015,0.01678028695086724,0.1250795399082472,0.05596909289300752,-0.02140036326110172,0.043949792407847264,-0.055643473453531836,0.014784631976734335
LAMA4,-0.025788868085518717,-0.09217157333078077,-0.045498806482462184,-0.008477044174089038,0.016864081856058855,0.0006899843394660253,0.024612035009640845,0.03018923149357601,0.04982899716335503,0.042149836080038715,0.056345934666941586,-0.06320843181439502,0.07000402518335092,-0.06027182261262745,-0.07396596485783047,-0.08594026803523014,0.104893552105994
INHBE,-0.012701725891765334,,,,,,,,,,,,,,,,
DLL4,-0.017334656250218624,-0.002051462526417969,-0.02697053500786389,-0.03092784829439292,0.04005042664436403,-0.018843196032427643,0.02846942808824558,-0.013314960850277158,-0.01191330617673131,0.002924080417546537,-0.015989531255075597,0.01952540234366644,0.04798272786026154,-0.03847332662963493,0.0647694550177823,-0.05444685581271285,-0.019706104796967713
SEMA3A,-0.07061668694057116,0.008630039955014884,-0.08946902471380683,-0.03773967372193775,0.08339644177908043,0.01774053012043897,-0.03299021924682405,-0.0163231999586761,-0.027779291840292708,-0.023601512759160323,-0.019089706609526427,0.027485822131768117,0.026755287474500563,0.022067465414893152,-0.009428082352098337,-0.012441235960009704,-0.09460103111999742
RLN2,,,0.07083153788689144,0.026425896702734042,-0.01615821405216808,-0.018524821465144295,0.0030410647522370526,-0.012940476947861603,0.010571096109288369,-0.011427844868573282,-0.014880891498106431,,0.016102942212713682,0.026203168341922177,0.0265246462861171,0.055561036442624,
C5,0.023287818394195955,-0.007017618326008783,0.0652286439194581,-0.007766291876954192,0.0023403571252058777,0.01639270951877789,0.027352129190659956,-0.038866342662847046,0.00950201149179891,0.10449087715102924,-0.030786695483928022,0.03147771527096101,0.03650887175856591,0.012586517280894868,0.09837674110479308,-0.07200655851405137,0.05049550270457905
COMP,,,,,,,,,,,,,0.011846289498077487,,0.00820485221385428,,
EDN2,0.0027785495909574453,-0.01602273059372808,,,0.005753228498370696,-0.019714841966613106,-0.0035404578549288576,,,0.07460334119867425,,,,,,,
C1QA,-0.006926738842473203,-0.003751360597631058,-0.11827660657131615,-0.16648162193003313,-0.009844660045704464,-0.002206593176288744,0.05971789945269031,0.026128114255591826,0.01456077086704653,0.022049443138832746,-0.10218606530286754,-0.07206057662225193,0.0408983158670473,-0.01760503865674591,-0.05232423377128663,-0.04918301869903487,0.13540110091747848
UTS2B,0.0075138757509275594,0.02170487887195478,,0.057708944106997485,-0.02090888780548535,,-0.013192238499089218,0.08090264342568976,,,,,,,0.008575356428843163,,
COL9A3,0.004657949775453565,-0.09290068528174657,-0.07779394674182001,-0.015159428346881552,-0.00924728221610895,0.01230598165996343,-0.016320402622205365,-0.010501910629579678,0.01959418187631502,0.008689172023395923,-0.018214612466034633,0.07843637914047577,0.03890109793830296,-0.024813421837003222,0.03449763980885451,0.0009398240150252831,0.06173116133383064
DLK1,,,,-0.032529888080727494,-0.017029453705152464,,-0.03314705980487021,,,,,,,,,0.016173656234657437,
HGF,-0.03437928865357193,-0.04686171197861427,0.03199585060950278,-0.020578538874109185,-0.047363862457641105,-0.023815908660132556,-0.039357968929219826,0.003233604517325003,-0.05047033159897979,-0.017405877803085286,-0.017810368566829576,-0.03506172137465125,-0.001683618352412232,0.03611948055239075,0.07183155630228373,0.0100295992702968,-0.06584911142549654
P4HB,0.008709455624141365,0.04042807003348706,0.08773012820695503,0.09032412923894802,0.06836414371182489,-0.005985480000727421,0.06549247095431593,0.07746601408754207,0.019575867339114827,0.08876803589248866,-0.03140989384834152,-0.13697190469940798,0.03625302604659839,-0.007715719594601641,-0.03234200295946922,-0.03211827843165973,0.030376532043972487
ADCYAP1,,-0.0449734770995794,-0.024164961970188283,-0.033724601126115375,-0.03441426297756907,-0.018366210117342293,-0.025298183142557617,-0.0029426122959317555,-0.01301328598421087,0.003952941230585849,-0.06380948532300769,-0.04839568381264511,-0.010132020871854877,-0.018911863916327758,-0.018077371876411726,0.01557741493596239,0.026965633440935034
GREM1,-0.03843411715305942,0.06764503223816878,,0.02890350272825241,-0.03235589497173501,0.0570003243059795,-0.014339307564498508,-0.010796928012538426,0.06574148754106214,0.01297983501076354,-0.01720562311875372,-0.023718691947117926,-0.01321223477008464,-0.035350448931863336,-0.03790193527962672,-0.028214894692924822,0.06551086229777493
EGF,0.01645071494795273,0.009446433909535161,,-0.024002479751504522,-0.020460980361369813,0.05256875102211056,0.01911486487041992,-0.016549542496107125,-0.03039724709324771,-0.004320330120841427,-0.01819434413099948,0.013018347669929382,-0.04858470392726347,-0.021816917992989817,0.027030470655417797,0.000469104161274157,0.06032026549202609
VEGFB,0.0627668296315436,0.014227958326541586,0.06504270148843364,0.07555695615063512,0.029352108157147127,0.061641365084893915,-0.023816565236567607,0.06244783684062456,0.004276458844993134,0.022091205117720954,-0.022750340747310707,-0.0600789129274086,0.04211623822423247,-0.044328722057860655,0.0357381373894276,0.06075790976901193,0.10114572241477077
FARP2,0.10068697008385165,0.001573729627579953,-0.033369828213414755,-0.05030997487941605,0.054486903416029235,0.044980313526702675,-0.0037642472140454086,-0.020550857500493343,0.007628032038420834,-0.012507479615896707,0.018906368076114167,0.02304459875276763,0.057559076784989095,7.258494035061756e-05,0.06062361886081438,-0.023790750087064754,-0.03695204173970644
BMP3,,,,,,,,0.008535652018601956,0.023059570683475535,,,,,,,,
IHH,,,,,,,,-0.02048837623410273,,,-0.019479378900028287,0.04735255042704476,,-0.017117522496984235,,,
LAMA2,0.04048686815261574,-0.039411057721287994,-0.015601169171527714,0.005380826276485018,-0.00835269261976257,0.004432333016338109,0.028273522533081574,0.05909727843245013,0.04800649553977995,0.025095761908097664,-0.008773157812657705,0.021991726475846473,0.0344501478946561,0.01302667657134506,-0.0402269411179296,-0.0705445935096411,-0.0029759553758341994
SERPINC1,,,,,,,0.025293892748685723,,,,,0.08598700645752921,,-0.01690441504137603,,,
NRG1,-0.00949801812529882,0.018784259598335414,-0.02960564522784702,0.08517607123105363,0.021990805773895165,-0.01972899904063363,0.026210301329638367,-0.028370448334131,-0.01464709558594662,0.06388963375416151,0.029859884426004766,0.028336421494938435,,0.009227366707549187,0.015867998033443156,0.028170088712179905,
SPINK1,0.011506402531134819,0.16987149559855413,0.08252306490648738,0.1822952210579283,0.03248061251606141,,,,,0.19012220653932987,-0.0071103046717631326,-0.017445892097472916,,-0.020778927830600192,0.09832724080603382,-0.021429300054242602,
EFEMP2,0.005348569748985866,-0.05528204332392492,0.08727934045480526,-0.02761654401349495,0.0186672667916361,0.06645877792192573,-0.009626578744585472,0.013884328730025056,0.06964554680142056,0.030183223676851993,-0.031482801178819866,-0.06393671502232111,0.012348194610784565,0.0010700037166000362,-0.04134776864589206,-0.01717116695379333,-0.032810778192676894
SELPLG,-0.0052492651570301245,0.02350106316114458,-0.02499443502111688,-0.0804193439662647,0.07076102435032346,0.02518217245576985,0.01304658766639934,0.018789577289616912,0.12876336741178757,0.026228021991679347,0.022186902207236753,0.02597771555883067,-0.02656852279178796,-0.06818575178287978,0.019385218289508434,-0.07885226137626246,-0.03526718520605463
GDF6,0.046893335841595316,0.03929883738511392,-0.017166350580233074,0.055260981139210505,,-0.018524823463420086,,,,,0.08047423094157187,0.02947528224943852,,-0.0048964087620800055,,,
HLA-E,-0.04134475344873283,-0.03356894487314656,-0.01734711955369031,-0.06812790047511295,0.049023042182877376,0.030618415129728817,0.04047066175845507,0.014540825956212073,0.050204640093194294,0.03779949085905507,-0.04479098204007329,-0.1009880941806456,-0.06196167545041319,0.020173170055210878,-0.04632978823519384,-0.05311273818853593,0.014352230528652274
PTN,-0.014611756793536915,-0.0846938934900381,-0.10565314958899463,-0.13485311317684157,-0.06406940122282379,0.04285945761895323,0.03319159569956556,0.02146378064128988,0.002068689739590049,-0.009895011488270976,-0.08611126187516581,-0.0005904906598350151,0.061158338934564745,0.021602394030605723,0.0030158243594753885,-0.08050079232173689,0.05234983501995836
CD274,0.008768826987592591,-0.01199780542840127,0.004187987353157344,0.04140438712582028,0.10272222347928121,0.062061635142567455,0.01821322786462315,-0.012807165054967058,0.07186680543473836,-0.01880727541540064,-0.04911241020871155,0.03436218791174887,0.04108888422053326,-0.012405456428388327,0.00019748980758402634,0.021878848333488243,
FGF10,,,,,,,,-0.012062940130453472,,,,,,,,,
CD14,0.08081696601488438,0.021446339658054148,-0.08988218938021228,-0.060010101549635576,0.015551920318988433,0.00771527063344846,0.03823234732909926,-0.034972671750207705,0.048452340014722275,0.04322850310172894,-0.14119640923353105,-0.05281679341885339,0.03128044285807762,-0.06370971278842563,-0.061468369932709314,-0.025694940192000706,0.042873802067257175
SFTPD,-0.048861794988273435,-0.025853294579290663,,,0.013593601921165207,,0.02165439113472587,-0.019103661098323448,,-0.001860756694705613,0.03061397711964327,0.01298358577302216,-0.04823341247708318,-0.04572265481466954,0.05618614687581204,-0.02015755404129882,-0.05243566259972509
SLIT1,-0.05803542399533101,-0.05359184776480799,-0.056762854434899486,-0.09503789900431128,-0.03757221736046381,0.008624077488036785,0.040152517023894954,-0.0007283943601584928,-0.006105112481173289,-0.05877903669104096,0.016902128761539452,-0.0011878344492723231,-0.028085933242236353,0.007659459719289417,0.02691848754346673,-0.057827907366255385,0.0713781367483483
CNTF,,,,-0.021716171005807326,-0.019063290141709523,0.020979890025639446,-0.012031461559274034,-0.01079692707938541,0.052160465005420646,-0.01326894740480359,,,-0.02289172828185246,0.267488537028344,,,-0.052435887609394036
BST1,0.0045076931815652066,-0.015224593648347317,-0.010804194880777107,-0.02789926222232213,-0.013406592332312344,-0.012887190758405541,-0.02201400480655165,-0.020280319205966804,-0.049878323416221816,-0.02762366982258675,0.0240724028870044,-0.02660640496869059,0.023214987228334115,0.01370760950023687,0.045442564932480375,-0.029038284548308584,-0.05397513307541186
AGTRAP,0.05314967137703903,-0.04716401590501893,0.005375445851231108,0.07014168720158183,0.017876689206715875,0.045369034309292136,0.015572414323353458,-0.008903700151094885,-0.011621201339464718,-0.010573790953937926,-0.023102694337673136,0.003895301020475425,0.03336410427953381,-0.06862287359282128,0.06679154358297382,-0.000716304091524468,0.05406373231429595
LAMC1,0.022123977661857763,-0.05280404576627126,0.07008023411321962,0.08680035006102396,0.0282382479149477,0.013292047244827092,-0.010563292958051473,0.04130131664404879,-0.04972724663764312,0.08041437969556799,0.01581924147643662,-0.08561992289441502,0.0020592232718881953,-0.005917582216310382,-0.052638179743723985,-0.08585304997735507,-0.06561850519159211
COL6A3,0.008588543264643944,-0.05126045824747335,0.13038389842420073,0.031676223179869845,-0.032912297132517,0.06320213774376003,-0.02494501943250835,-0.008749199454825336,-0.014617603094671123,0.01649631491373984,0.021551627292707362,-0.05767222524649747,-0.0373408052808766,-0.0007532965424627795,-0.04150905877357644,-0.0805400551744289,-0.1068463229582119
FN1,0.08636412662806095,-0.04094518972463966,0.119464722385874,-0.0024195082063781423,0.0746456301156781,0.03898651971444839,0.020823520067295053,-0.0648154838947776,0.046032657701820016,0.02770085498303199,0.04975826503076503,-0.1183542714511628,0.06975048330309783,0.03373695201884486,-0.09291523058220731,0.013629020832965556,0.07902039900995952
MIF,0.08541101924653045,0.054712229739894126,0.146660865779689,0.1453208433673334,0.03420597300708684,0.01186716266287686,-0.04256829308342144,0.00704735583386015,-0.02546123713890244,0.00797623438469503,-0.021826620603321936,0.03452191723885673,-0.0024871546709007934,-0.07225463901721338,0.14499070272842995,0.01890709854998124,-0.09363064418889365
JAG1,0.037258051959004675,-0.04842778118269047,0.08204237397770535,0.03170291855485847,-0.01870716033765711,0.005897793475715548,-0.01629940266668306,0.03326847341764942,-0.031040199125391677,0.020948293997794014,-0.050027623996267895,-0.05211749766408174,0.041011881851959746,0.04216538417306129,0.019060074800490254,-0.009824173820860456,0.006279820279955079
NID2,0.004708154348176815,-0.061592705898170105,-0.05577580774124989,-0.0872131512332361,0.021018086186489912,-0.008243567678135076,0.04042387918977155,0.0013023158890848442,-0.047186122506287016,0.03952841421255515,0.03553786498914492,-0.007427270005646656,-0.00943583639860074,-0.017576824316597225,-0.033912495755808576,-0.03222780676444691,0.20170640375312623
EFNB1,-0.0066970456706149884,-0.03170205343109328,0.006610454169558159,-0.06626159470579754,-0.01871483369065354,0.05517933483851496,-0.027714048185349983,0.005052455902396678,0.008002149342449642,-0.0016738210199154255,0.03650350174998275,-0.016966380760057853,0.01713718694190291,-0.02087940843869421,0.03765358930458049,-0.028349533432386064,0.08056396694865932
COL4A2,0.019240212629514142,-0.05400274068383788,-0.06359821284587294,-0.0927285829718719,-0.00660869644546407,0.033701164647960316,0.01770989109934703,-0.019877883636112665,0.07857746615537038,0.007736785464805418,0.0885983916789011,-0.03882906185303562,0.08483101137143706,-0.005401011897561231,-0.08663356489673543,-0.06960787813955577,0.052166097267157624
SPP1,0.06602518837587931,0.0838425009431663,-0.1444812169659211,0.14389474117967585,0.04778811892062025,0.016472594218822918,0.06221860582392176,0.03810047194045581,0.06923903154794982,-0.0015244811500372795,-0.11787000032896458,-0.10245380370219898,-0.04425183972404183,-0.053451875021061655,0.005815075891501126,-0.018738480221362565,-0.00968212804589257
PODXL2,0.006499579879490413,-0.03464098762752177,-0.06444746479441978,-0.039448196237138994,-0.03991458070032278,-0.025951641787377376,-0.006845493679781898,-0.012414786350196062,-0.04704729593118437,-0.04477874190879806,0.04045045362241538,0.08346499254845699,-0.01888016826450193,0.022169259755885053,0.06829403388997199,0.009315014362737893,0.07894348959111533
IFNE,,,,,,,,-0.012062939189260304,,,,,,,,,
FGF9,-0.04801498706930368,0.07403189306433677,-0.03807289091020846,-0.04898918996746933,0.0056976304424828615,-0.044990150856659576,-0.0421003890968918,0.008633544114248128,-0.030418104466522947,-0.02477987992034232,-0.030723442449379426,0.04822981357654154,,0.015577102025178684,0.13589449511072269,0.015454546427359526,0.0720617100290852
ITIH2,-0.035740202103489056,-0.027079761137004672,,-0.02901364279591966,-0.029053842431572736,-0.018871849587921388,,0.008373245460916076,0.01569017894156221,0.017395370429296758,-0.02201423900334066,0.16950156547340442,0.06278480634805673,-0.019047716111309256,0.027262050527384937,-0.07304355478627221,
ADAM10,0.011994841386534092,-0.03869816095862825,0.008999715454383045,-0.09867661711578965,0.014749566974988046,0.04263086950676582,0.024510748660374438,-0.0013978041439494423,-0.03212342453440517,-0.012856059790063046,0.021290658753122634,-0.005552007072917317,-7.474499546376332e-05,0.012827130900357463,-0.06540100580989106,-0.03281009256103647,-0.05157796744750347
CFH,0.02277712722885818,-0.06276810960492224,-0.062343974344111874,-0.03991416100027132,0.029235949933851462,0.025117607334818826,-0.01795118617010874,-0.036279189400911654,0.03364658868344431,-0.00881347757441314,-0.008502217439878708,0.07028644870194328,-0.0170836501387507,-0.0022053396413533877,-0.05522958173911192,-0.14940511102403953,-0.08466404445343391
COL4A5,-0.01753826032762639,-0.022080281473898566,-0.0924633212074063,-0.04349325578398622,0.03675207746996357,0.04252819680375807,0.008341912465601493,-0.0020956123660162648,0.03020781238026348,0.015360149899513741,0.03492669039120583,0.061317924416017015,0.03185003320519317,-0.06590921770958803,0.02169180468038126,-0.04031488511634241,0.012771060087731096
LTBP3,0.008617431584862981,-0.03647726511391523,-0.08442538433557364,-0.03813895317067193,0.013250621448932371,-0.03586613637982404,0.018359923498717998,0.023729775523400606,-0.03991243971660864,-0.002244008744684163,-0.03236585122382471,-0.11162181608361597,0.009937435258529463,-0.004368038479101464,0.015551564321376964,0.036049645702517244,-0.04262522610802771
GNB3,0.0031249756246963132,0.032901972212195825,-0.036197433637516895,0.04180259550532726,-0.007120326723251393,0.008422135863049447,-0.001424809617431792,-0.015967243080447772,0.007198955308161364,0.013703496381973771,0.009228894199844946,-0.027772543658537797,-0.03911275517626915,0.049168171405722744,0.03667536824946624,0.0325381165262939,
