,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,0.13205642212318755,-0.025647697785856318,0.005341069430868264,0.054832596054924916,0.1544171288526599,0.0489857236104125,0.06979057161934299,-0.01098036030222511,-0.03016037661106698,-0.013344676691762626,-0.03183920007533604,0.09097588906477685,0.007095847238880392,0.007396283009357077,-0.02522285329315064,-0.06682012132517247,0.007249684541462075
GNRH1,0.09029695150562438,0.06453307411500471,-0.020586303720096795,-0.006531456554052845,-0.039734374376755976,-0.031304259388629845,-0.018503189812383126,-0.03641433505833375,-0.017528357644911573,-0.03342845924487997,-0.04814860054410781,0.006924720061420644,0.03178472951153675,0.04078347573314554,-0.037236882391259066,0.06432601089518973,0.006764851420895319
FGF8,,,,,,0.05382992602106268,,,,,,,-0.025694229545331668,-0.043848508974014516,-0.03941654731486252,,
RIMS1,0.06489546549592434,0.07493120412252574,0.025979765951001238,0.009132910242550977,0.10775288425393227,0.05997583490678553,0.03645919846365252,0.016220899791888368,-0.020421293664530916,,0.13947536789038006,-0.034570000469759984,0.06670691635392785,0.065664112541081,0.01122664727860461,-0.003473451565785471,0.06456136858455337
FGF14,0.06770808740937959,-0.0002405620169524043,-0.010006245028742353,-0.027146706543403447,0.0639197720281942,0.1467447630681669,-0.01912930370631154,0.03933694484771873,0.049126453217468044,,0.15215589049734304,-0.019879005502902877,0.03291335098173277,0.015122378289638421,-0.02045325577297349,0.02623952905176657,0.046875981978452205
IGF1,0.09888654973062143,-0.06136015731423353,0.01364217520837671,-0.051121192351167806,0.09308966882883317,0.08500381547320937,0.06607467149812299,0.011613024474935922,-0.012766319666770484,-0.0021704947803171098,-0.020014953512760437,-0.012948936360073854,0.10078268338920167,0.014593771201294896,-0.03540290641094561,0.014588076515816823,-0.010582499135001547
TNFSF10,0.04649869817952956,0.04880893511684473,0.032287495125418154,-0.002921813695867427,0.06415648452632328,0.032592398071369794,-0.056058774621655115,0.011087662882696464,-0.0296925829365909,0.010898771104509685,0.03703840584478713,0.001623455701721106,-0.004666077755137382,0.035845088220472374,0.050906050322803174,0.022241163782282282,-0.010391519586441536
GDF5,-0.03300951489904792,0.01945965257803937,,,0.1632195387231754,-0.018325228604708945,-0.017890231532033285,,-0.020341571881477147,-0.023784731907959374,-0.014157515561396468,,-0.0278333100926569,0.04335978506280398,-0.04939992694635839,0.002034856745484196,-0.027156503581823498
CHAD,,,,,0.05221933866898483,0.03394425022153411,,,0.04936642417231552,,,,0.06878547817223576,0.0498530344275909,0.01564463185109771,,
RGMA,-0.02837877577557381,0.026595100964712452,-0.024404161796942804,-0.009437157542493508,-0.09981422986074084,-0.1884527331648626,-0.13604119231990666,0.04610677643513472,-0.07053719644825432,0.05507444896589899,-0.06440588713551706,0.16746934928622406,0.06398761543295263,0.012278420457087233,0.08564212139670864,0.00896997668337429,-0.09406200895718161
CLEC3A,,,,,,,,,-0.04039396132838273,,,,,,,,
WNT16,-0.02691534896553857,0.03751207447599386,-0.01158349211941191,0.008894888510914866,0.135157613736027,-0.008963100165471418,-0.03440253641264866,-0.027007578481510232,-0.0725026226346602,-0.027827818821176548,,,,,-0.02353591008470465,-0.01314964846180827,0.014560687527758154
CX3CL1,0.06822263974706999,0.027610013248381516,0.013970716727726719,-0.002646298200111676,0.043935777068616864,0.004788760155409973,-0.022207137630611048,0.011047614973167445,0.058857791049713636,0.040040035203855046,0.05595762488728356,0.05999506847283383,0.0038217484691949874,-0.025005963780782972,0.03690878125000713,0.04263487266562804,0.017116385870994212
FGF1,-0.05173223272890545,-0.024273163456700553,-0.03433156639680419,0.0022935391314615064,0.19110005372926286,0.09487569599211734,-0.12226028284906203,0.02771205901109461,-0.10069518370486613,0.08474070996935212,-0.047364995878828677,-0.07799052770732279,0.023038889313708063,0.034524043390810305,-0.004399136037908528,-0.051744890721030654,-0.06774869983285968
ALOX5AP,-0.021210657829298044,0.008413431438379604,0.051867425447300594,-0.034354508639032055,-0.1498080888758076,-0.010909459286952585,-0.17530086926541763,0.038706388237913635,-0.014472231962412254,0.05443621475737759,-0.021565359175132047,0.025848304706729854,0.06167314659667331,-0.11470933250325703,0.006006068013462338,0.05623511160637979,0.031425584788216866
IL1RN,0.012100461103204679,-0.0005731285397273616,-0.011311129875251489,0.04081353119593059,-0.04141713071209518,-0.05261439071260576,-0.017386473605813836,-0.04247501802741387,,-0.015987473164022777,-0.015204734069846558,-0.08534894580546226,0.010801223334223283,-0.07421475708581628,-0.024520134659993788,0.03960132561485618,0.0007488867877555173
PCSK9,,,,,,,,,,0.024728549863885795,,,0.05882970742870536,0.02947103916531477,-0.005788713357131327,,
NPW,0.1411006012677792,,,0.02663048079362808,0.16064102284657603,-0.05293603046043042,,0.0045109211394925046,,-0.018252244537283205,0.02236225281719724,0.024866986318331574,0.005011092274859868,0.027992638458410088,-0.024663237389094726,-0.0020269762174481704,0.08487872935763006
CXCL9,0.017132238682803603,-0.009573775335623936,-0.018351651595529764,0.03553621184219757,0.06907417447069822,,-0.027602026256810075,-0.03518465355310634,-0.020341568557200367,-0.023541514135817593,,-0.021669245779163914,,,,0.005724224842680064,0.00600154531458298
ANGPTL4,-0.07787605392881475,-0.0163016095668571,0.02635782545517457,-0.05181862544254761,-0.11323445435950034,-0.027922764656238334,-0.0006546975681753361,-0.03084166397226301,-0.06769331397757386,-0.10733811224212403,-0.01033895108211896,0.06881220707933573,0.01883896890367372,-0.08984205073316615,-0.09908038871821317,0.047255317196430335,0.010695266738617313
CCL11,,,,,,,,,,-0.018404693404363664,,,,,,,
UCN2,,,,-0.018992225258941193,,,-0.009773116241690345,-0.024601124160325474,,-0.040308445466179996,,,0.052709387066994295,-0.019866298246739227,0.031343129978547046,,
OBP2A,,,,,,,,,,0.08783374564323702,,,,,,0.05990609246293071,
COL4A3,0.030449249054256562,0.02348504630575632,-0.028227183228938003,0.049583623144420726,-0.12328002595547477,,,0.07782917423523798,0.0006647720329248805,,-0.01917502216624858,,,-0.02665362467546055,-0.025685852479002506,-0.03552248156908564,-0.05416634698654652
NRG3,0.04382156539577322,0.06310029007754499,0.02054751835027734,0.023476810157412764,0.1320226636713267,0.15595499464878196,0.16214043041592943,0.015383142764012966,0.035027496440077445,,0.006202182670778277,0.017300918387763944,0.036768829120771944,0.055725854844999916,0.012373136534029747,0.10370790718523419,0.0321754088129849
IL23A,0.047844476647687456,0.014200672985564634,-0.01545111926940557,-0.019644418096632508,0.019564432680456597,,0.04402215267474267,,,,-0.0233297022671527,-0.05824977078568854,0.03265638963100228,0.06602864185505473,,0.10451745472574045,-0.015416082602087561
COLQ,-0.01721976009773375,0.008426190127036019,-0.01587370337051822,0.03574681155846815,-0.01504219606531017,-0.019740350473624917,-0.006384653748134523,-0.048813777340249914,-0.032681513040621286,0.04497362541930708,-0.039323587117066676,-0.022789376220751306,0.04425811641203826,0.10783159947933812,0.043946011732716984,0.10517036230326311,-0.07383568191492114
SCGB1A1,,,-0.011754461043526988,,,,,,,,,,,0.08752280203927006,0.03302902559874263,,
TNFSF12,-0.0886882162802768,0.002289152264144976,-0.04528173298175412,-0.03447756898504859,-0.023538359101683306,0.0032636500784180155,-0.0951613802558497,-0.004590924534453893,-0.045155166305729875,-0.03665680713162052,0.03995898150072346,0.06250275295189663,0.017674539851723663,-0.024366126439849953,-0.009503262968231545,0.043608647789251616,-0.10677922280023218
DKK2,0.1252184549634343,-0.05732253991097563,-0.013793700032791784,-0.01927222069931446,0.06784680643681405,-0.02743795103593545,0.05265716729198142,0.08597364800827625,0.026766629434448883,0.056237761417605836,,,-0.02308655300166872,,-0.03042454045942817,-0.0020774264567841256,-0.047770197219603454
FYN,-0.05207384599297439,0.005184248190331557,0.04536210093759006,0.09145202281299943,0.034625119300568365,-0.19865937575098666,-0.09564262913446982,0.025236267126434488,-0.00870493029796941,0.043255784970118796,-0.01473430671099847,0.047469547147759805,0.05259067196224565,0.13747708932329258,0.04823638365817291,-0.004742531963524628,-0.10745846735422707
ACE,0.057599293261426855,-0.01557146006999217,-0.002384885448135035,0.023477537577707826,0.027200727779206704,-0.07509615862742837,-0.06115795680917433,-0.013595850742786887,0.005799698028942732,-0.051470921259765205,0.005331492057399483,-0.00789848877817908,0.014169601787592087,0.006212890471162084,0.012542515582738972,-0.03231009593037267,0.008080491764508127
IL18,0.042107104594230935,-0.0014577060135033942,-0.034355765128833156,0.016876193679337147,0.02243674899300314,-0.13006724388000754,-0.1326589045649094,0.04275981875114875,0.007894655137081536,0.014773126169678404,0.06884970415065135,-0.0044664192459493175,0.021333498532110497,0.07146682399701765,0.006139777300207684,0.07100662960564612,-0.06169446737019669
PPBP,,,,,-0.019795253077780395,,,,,0.040824909953737304,,,-0.036668162483720686,-0.005137620064896028,,,-0.013781298498893419
CCL27,-0.026204102488451748,-0.016918759034218807,,0.016738291057994008,0.02520502724434768,,0.023572110018050634,-0.0019345457588429945,-0.014419092417629498,,-0.014095935025537968,0.025027654110055673,0.01876071164886686,0.11702347976511272,-0.01534352008865261,0.050882524524692885,-0.024918692822157387
SERPING1,0.024844742143860194,-0.05691599214543764,0.0251919198671472,-0.002383476926049652,-0.004877946837604582,0.0030260012581160766,-0.12160809393090526,0.02847974171938225,-0.07376840384121683,0.04559693730052551,-0.022874044644774345,-0.016907735435680492,0.017458007748152923,-0.054515212804909625,-0.017296378953058234,-0.0008161617208296032,-0.00545928043053744
AZGP1,0.045274978798584276,-0.0002490043295437932,0.004246828992562222,-0.019680003089504808,-0.18630968015057653,-0.20088742764489023,0.011048137191802494,-0.02369104770158261,-0.02782173167363689,,0.05021761505569879,,0.0048572881527111774,-0.016735689979158672,-0.05479046492040597,0.057793345332547603,0.030240225315689814
INHA,0.02602453414625494,0.016872675191076467,-0.018012392438754417,0.10769490818091938,-0.04740894331526738,-0.006253627977560464,-0.026189284727151648,-0.044792502544903794,0.004002065644605784,-0.02531697342478587,-0.01454411721540168,-0.01549750457034967,0.058490102150722124,0.10410833042499708,0.06245058980705482,-0.012323908361410413,-0.03363367806860417
SEMA3G,0.05332213292208846,0.018644113460753172,0.014209457571340834,0.05557658307896851,-0.034200884289512117,-0.08893629679429159,-0.03678962755154987,-0.0005770414097096102,0.06962906382286298,0.016572214176975356,-0.021637819088802017,-0.06607555755121833,,,-0.03790151901304174,-0.020855361740605916,-0.024345184793304057
OXT,,,,,,,,,,,,,,,-0.022134153925508094,,
COL6A1,-0.02381898370609799,-0.011047427530681247,-0.02227213320326341,0.005857962200294738,-0.17022696412483174,-0.08927063863910469,-0.13824155198608587,-0.02602875807619931,-0.07637678524431248,-0.13700086922569404,-0.02410678429125821,-0.05719190049910434,-0.06109376336820761,-0.12782239937698547,-0.0469779042151,-0.08216662185744299,-0.01215098128687177
FGF17,-0.01772720433196221,0.025189831573077828,-0.012890605399558086,0.02366784707414155,0.16216567755409989,-0.03652973368954702,0.002337467057821036,-0.00349133251473981,0.05559130457147409,-0.015629895809986204,-0.0034430201929130985,,0.01621378741889477,0.06715536754240277,0.00886866216147926,-0.03044328734636551,0.06537159189245743
TNFSF8,-0.013980794932107023,,-0.011410075976970215,-0.02422736442134466,-0.01979524794673041,,0.04184879549075375,0.021380363676600175,,,,,-0.039787716417551675,0.009420866387525786,0.008180557156396446,-0.020815601029205398,0.03302675492738747
FGF20,,0.0407089031682223,-0.0031315895099063495,0.029298125189381193,0.04282402667470004,-0.0036941657565800192,0.03833366112127913,0.033444861931555964,0.011089773171343263,,-0.01851262710985713,-0.042632214149687896,0.007275382063808985,-0.00437150221893724,0.001197693624334058,0.015672429007477534,0.0048428304035091465
ICAM3,0.09004730236579032,-0.0453715036930968,-0.01141515023042766,-0.012893380964077187,-0.02543309454956626,-0.03291924796243537,1.1284519888433697e-05,0.06466360970797784,0.01236624056186869,-0.017390803029804336,-0.011085442162091378,0.008913653546603707,0.03758352133988236,0.09899865973583846,0.04745951990685899,0.014222865210938103,-0.01726051316027215
LAMA4,-0.049967214316989375,-0.03782568003051365,-0.021352613093479324,0.0396114645023927,-0.09010529645414564,-0.04256278240026585,-0.09963122312963779,-0.05279789516146581,-0.00815457216522099,0.06683197063360408,0.007366796641273642,-0.0002491467855059911,-0.047621030056766336,-0.05481445732884054,-0.03636294733428777,-0.04775297169492016,-0.007577514990559396
INHBE,0.05964611767629371,,,,,,,,,-0.018098621892640592,,,,,,,
DLL4,-0.03167202818408784,-0.00954255947297955,0.017511620728394708,-0.05475275732735892,-0.02143014762738681,-0.03554929309499075,-0.07812288238150297,0.057631360552281706,-0.02019081436963326,0.014797620224864434,-0.0392489096916391,-0.0610832581173332,0.009737517250870728,0.06227460986844173,0.006003317721436472,-0.03847349978100003,-0.025324093233152174
SEMA3A,-0.008871260057541207,-0.011080793846650045,-0.02148115903508602,0.0187874420569211,0.1298240765688791,-0.07304547869746257,0.030195537384669555,-0.043276038840021354,-0.08466018710455692,-0.03155241942521302,0.08537334649404581,,0.06733306901512105,0.03570633343189991,0.021451499976058528,0.005087345871583283,-0.025253219784383413
RLN2,,,-0.01225366474552885,0.038557126344385476,-0.030362826813152017,-0.03777717763580792,-0.040239729740247095,0.007395578871177359,0.008113258856853557,,-0.01458501892373716,,-0.011781116783530946,,0.08878796278751581,-0.03513496909291436,-0.025050819704107757
C5,-0.06371737475904221,0.03770981502339758,0.004388765270147625,0.023197053697007645,-0.03894104262769742,-0.06821870475802892,-0.058349951003137626,0.029093120088613415,0.030644029564523438,0.08646278227308479,-0.05226867171946231,0.05346740955055442,0.04892518314694581,0.0326740006125318,-0.008319077884834152,0.07660644982614569,0.017484097845519866
COMP,,,,,,,,,,-0.02137883864529489,,,,,,0.06180721989345135,
EDN2,0.027938182811847217,0.019526589697678464,,,-0.026034060347475213,,-0.04282469950389956,-0.024913471274938613,,-0.014344087116424695,0.013509000100227432,,,,,,
C1QA,0.04577750395003651,-0.023212026343096555,0.006037808149909857,-0.03705312923160535,-0.0658376985208101,-0.08387365554068289,-0.14156279713114053,-0.01715148204872879,-0.042604544972939175,0.08615714555119776,-0.04268198855006238,-0.051256029472842995,-0.04509530811004341,-0.0808249527306431,-0.033581056538240776,-0.017270168372620336,0.03139461849191922
UTS2B,-0.004702973549715964,0.007132893172664114,-0.01393885074600215,-0.00037496863270656053,-0.02171171151986011,0.007077295159139729,,-0.01773402556845926,-0.03518093594952731,,,0.05534652931235174,,,,0.007077243928375414,
COL9A3,0.047561137506769484,-0.03489692730308479,-0.0013850831652806972,0.059890771636656966,0.04308160335461906,-0.20554355874858854,-0.1254719424094442,-0.008546034839149752,-0.044996940577539245,0.04209166071073917,-0.08990453858850826,0.0037945261938137687,0.05799659754993896,0.08291834257207485,0.028579023846142037,0.04771490902024869,0.001958324777257234
DLK1,,,,0.058934331246336125,0.1485397188477243,0.09972017697060663,,-7.4022700930166e-05,,0.047339015131689074,,,,,,,0.041666954296214254
HGF,-0.038123707606165895,-0.008519702677308335,-0.02585972963141505,0.018448215284884436,-0.0010450228739565285,0.033361954052603,0.09648202238851993,-0.00033732766453391125,-0.0031985751953675584,-0.035788574817172125,-0.006583286845657357,0.015430446113862652,0.07293645642043359,-0.008847175962127491,-0.004484232563010791,0.023684949545728463,0.011577944310593755
GIP,,,,,,,,,,0.020572118521937393,,,,,,,
P4HB,-0.051528574001616416,0.018599255768888153,-0.05055958221501249,-0.02674181149143296,-0.17078999099033396,-0.20251801442500103,-0.13388296928538135,-0.049096486513458326,-0.06327751016879293,-0.10197291232056237,-0.02546720190924054,0.014492512122225062,-0.03248424209883159,-0.1647014071439277,-0.015460809517999656,0.00010538070741455559,0.035023364049691384
ADCYAP1,,0.03675680654713284,0.0012961788040603004,0.010137273518497249,0.15296185084612507,0.05286683517718835,0.1257655354290476,-0.025362562915613725,0.05909846261213657,,0.09009880208380545,0.07997683756293994,0.021366581350032013,-0.0035233511267037075,0.0520555448521291,0.0710904509766295,0.042799895937575536
GREM1,0.0773639005223277,-0.019537233917812664,-0.023457235542209028,-0.0074203447920099174,0.14279178042116125,-0.0762432587916605,-0.08193092088881657,-0.01459902584716544,-0.01637246791145608,-0.09689930598434073,-0.042649958677218276,0.018566309450123508,-0.04786558734080918,-0.024789535136899212,0.007622850091691819,0.002454940487331248,-0.0036403153171488973
EGF,-0.007050013947267748,-0.005719048025886697,0.013916403679851632,0.08847458008230225,0.004758694302791872,-0.050137866514426144,-0.04760096057930851,-0.01678656032513591,-0.02509573585672995,0.023150878889995476,-0.014014918326888656,-0.04263217813898394,0.08737807859996861,-0.03215911770707995,0.07081480186394971,0.044940589625289004,-0.04739221953603621
VEGFB,-0.09944362606346072,0.009862183888910357,0.060969708106600566,-0.03153815599842416,-0.12591052892197815,-0.12162674073701323,-0.10559386026409204,-0.0545829187960753,-0.07187775472694785,-0.10552302260131612,-0.029240306434523664,-0.04100703864170838,-0.036515053431974136,-0.05285882374751283,0.024246573248091093,0.058744022257445044,-0.0056879968583155825
FARP2,0.03724073501342871,0.009851028222841438,0.048779260259365416,-0.008593670293395934,-0.08841632958463311,-0.16540704847865473,-0.08285605774393932,-0.007841586705846495,0.016549394654565744,-0.06058585984416595,-0.035458391147007357,0.046313152340999156,-0.06461316821279577,0.04268785553961457,-0.02481780662521119,0.01400232551987801,-0.009581234056560743
BMP3,,,,,,-0.010117591237833809,,,0.004700245423282892,,,,,,,,
IHH,,,,,,,,,-0.018100103384766704,,,,-0.023368622430042663,0.044826893297169816,0.03575221041595072,,
LAMA2,0.04819792185941872,-0.008371540251548794,0.02280111667907065,0.05071651552890216,-0.04130490983643488,-0.08452823576735387,-0.07517200241481406,0.01695288831877583,-0.0078062823146498785,0.056674198635569266,0.00760965706339427,-0.0076785602298177135,0.030979493312984094,0.06336280452843805,-0.06051035962848545,-0.0677335980056265,-0.05512183986148223
SERPINC1,,,,,,,,-0.018973805322957372,,,,,,0.0340918316755345,0.0640482432146831,,
NRG1,0.043697714769358076,-0.051317379369148285,-0.040024002299570434,0.04363136482309722,0.005598949527263721,-0.06485432373525753,0.03878026388507496,0.05203244492635763,-0.02775819806913702,-0.006916440391263851,0.018110311426343253,-0.06405829978676852,0.04585673997800074,0.01544848353719462,-0.029353973782752847,0.10634409299144765,0.10729705921064078
SPINK1,-0.012051671277601386,0.05636521159576503,,-0.04212476912048507,-0.03539949396218475,,,,,-0.024383680460171718,-0.01458501892373716,,0.0056031231958346495,-0.018080013168139765,-0.03095591095826248,0.12960948068447706,0.06686032222745711
EFEMP2,-0.05049661161180515,-0.0076299787347014775,0.01954220605877352,0.04631506626912586,-0.09907729158615365,-0.1226030779371463,-0.09461465265372977,0.008005423512781717,-0.017976133094383156,0.0064718069184553,-0.056274178445634475,0.016149461213835616,0.03288914104522293,0.014372802071141423,-0.03592615368101914,-0.003339171670773054,0.020874535869265513
SELPLG,-0.014152038570451405,-0.026254393610826002,0.08387271808234599,0.007922344092051007,0.09143845376751164,0.016419895973108938,0.00570290463863385,0.027690569419199836,-0.03231434738103908,0.09589393896274921,-0.026759656653854075,0.07316396932900103,0.060767068389688775,0.0592656299184213,-0.011397169058112696,0.10345495070393092,-0.015185067118395209
GDF6,0.01232262555256971,0.02043143812486618,,-0.01601346555240604,,-0.0039514166476964764,-0.04023973408091391,,,,,,0.024098704741903315,0.012042657747737742,0.015654223809781497,,
HLA-E,-0.01653310769040834,-0.024139157338174105,-0.022187722266107695,0.018190612517800672,-0.004689272620223785,-0.05517919772592837,-0.1445361105710607,0.00019526396516727771,-0.023556739513039777,-0.04319328231293574,-0.07551660716850171,-0.05142685477030837,-0.06926245308945213,-0.09456569724777636,-0.048855630564928566,-0.05412470082932542,0.047578377220229694
PTN,-0.01680045795932995,-0.007441708579998596,-0.038507628352916524,0.07763495005306732,-0.05065501143989457,-0.28278010128866693,-0.1564266902945563,-0.01850643655375972,-0.03473233717971331,0.0077682063361250555,-0.09948051493636931,-0.017650519933220105,0.0764514514760704,-0.018353226465282146,0.015262916408930965,-0.012837722422373656,-0.057474553577522396
CD274,0.0517089721278947,-0.0012783037590487778,0.00434138240167382,-0.0049501082280699995,0.014392357743232735,-0.04072535435606601,0.0325326647851594,-0.06297985484081486,-0.019420792530584954,-0.025885909019997475,-0.024003166913115503,0.051636481130585596,0.07662597533572622,-0.04978501943162019,-0.01195636693848818,-0.007988927741982016,0.05248975156037668
FGF10,,,,,,,,,-0.01829224942264218,,,,,,,,
CD14,0.01685628538833437,-0.03775172107681168,0.04408656611984888,-0.027886325869153097,-0.2036490284313463,-0.11199746947143242,-0.07344479613681455,0.017559571485801475,-0.003794343626518369,0.06544843356631933,-0.034678147395886365,0.06020218828272827,0.029944389409142427,-0.05881982207247405,0.011154979008551395,0.02753083044072262,0.03447382197961606
SFTPD,0.021221432072745364,-0.04348626396360666,-0.002869809594497867,,-0.0056646351477652,0.047697363287209825,,0.058809887517913495,0.03928210605207685,,0.01627332488063593,-0.030725132165053796,0.1320817260698986,0.023442911259186083,-0.021733835062100304,-0.018318195382759597,0.05826349299195394
SLIT1,-0.0037985615845122036,0.06375461349306977,-0.014924019117086889,0.036364599483937915,0.058412222687674785,-0.10912576887515671,-0.13887948343902382,0.006733595112747615,0.020380028880042794,-0.016987840140069592,0.01594409362672475,-0.0012094942293002884,0.044139856038131295,0.04475940519479072,0.08919210917971666,0.02161321935599737,0.002796911582004101
LPA,,,,,,-0.011995357904104184,,,,,,,,,,,
CNTF,,,,-0.019272218718125678,-0.0197952497534377,,-0.033160603334115885,-0.016173619581910312,0.0012507020871071687,,-0.016934763397894684,,,,-0.011133479475520739,,
BST1,-0.02831257224295302,0.007712370494299005,0.0705635028654616,-0.01312042995497747,-0.035669986489125,-0.009744606966292976,-0.10734080232768253,0.005717249608642337,-0.012243981005546498,0.10637318742451052,-0.02564325857898811,-0.03278988046753705,0.040244875940378996,0.02128611880766954,0.07390488929723557,-0.0006085832490518085,-0.06417364130594129
AGTRAP,-0.004637206493046114,-0.018853623776629833,-0.021049068649327495,-0.035366767062952414,-0.06087956984515059,-0.12241594072365515,-0.05178853756948646,0.01970806410845704,-0.0499474780488993,-0.012370063331857872,-0.060256740428469784,0.021730666028015638,-0.010612511782692496,0.0546247499132626,0.0029275620136585082,0.026352096377643703,-0.026279418855674044
LAMC1,-0.06721296984223289,0.006102945850432534,-0.011353393791896945,-0.03972052575796757,-0.039717010110594676,-0.10554672650654114,-0.08192583051195723,-0.050907895875560764,-0.07467863900603437,0.010726087890083705,-0.06567777264084468,0.007882617993938905,-0.03940996106851269,-0.06834176154204526,-0.03558586658687292,-0.06057637183487083,0.010208990493406503
COL6A3,0.026667097902198983,-0.028589355507177,0.10561059978311367,0.019392569387010256,-0.04530385165250217,-0.05164624143304261,0.030844248201204377,-0.0011959249706963335,0.009815358044054088,-0.1248315265240303,-0.0211345339561501,-0.06531052667674309,-0.030178235839157894,-0.05387555257524171,-0.06264615456495051,-0.05512180731610012,-0.08436054199304015
FN1,-0.043582375745328805,-0.040504488418209104,-0.0017525609680910572,-0.028166688230909342,-0.19122833805918377,-0.10491043156667448,-0.08734585586762877,-0.06942703241430886,-0.0025919995845999503,-0.11026147377396799,-0.08085112817570513,-0.0110735855477901,-0.08966097056817746,-0.12040654761529185,-0.07752203390993302,-0.10733478820421262,0.052222869439232635
MIF,-0.08289824936256304,0.00814012537814776,0.06064737252120063,-0.02208023674121202,-0.02034317604086869,-0.021636146502887615,0.16188280557552256,-0.05885297580541314,0.07602141259519095,-0.07754733457573908,0.06181566716470465,0.029466251895131888,0.07329445018432885,0.06816711550678324,0.055577328932880955,0.0591861705497222,-0.022868287890853548
JAG1,-0.06571273533028192,-0.0014145193046950005,0.01723476209421204,0.042576912900434694,-0.07741509708188332,-0.07584634167273727,-0.1256250145210638,0.01524752164647447,-0.004489929360274936,0.03590936511989976,-0.07402526475544428,-0.034242175650061164,0.018669380085692393,-0.0789678144809656,0.024536485841388574,-0.054307204508861874,0.10355310397875282
NID2,0.11366962159790896,-0.02941998086965708,0.05555054049315489,-0.020425408393021358,-0.050512339074576425,-0.13796791230491062,-0.06366132486347624,-0.014066322933063766,-0.03479589563364261,0.06637812194974618,0.0023245294601046142,0.038793989185960526,-0.10029557633972612,0.040481536306711655,0.016112195747576,-0.07024308541665802,-0.015479865442020423
EFNB1,0.022510201902341317,-0.023331583614660423,0.004252673598814363,0.013445516446578388,0.0027288213730079793,-0.11140069878742474,0.05481963548449001,-0.008396735345157062,-0.021286013453650797,0.0003222264606732131,0.021068599840741605,0.01352477015904833,0.047281558660511536,0.027739158528093444,0.000855014926477474,0.0498332527582729,-0.003562866619289347
COL4A2,0.020388376359205696,-0.02770118659664613,-0.018565816984321557,-0.0635718365001637,-0.09105844730299491,-0.08637922884541599,-0.12109879170046911,0.016956120890945992,0.02587377740060323,0.08228777072003932,-0.07935180149297588,0.030185511386015742,-0.05401868864714911,-0.041825018721115666,-0.024423836789502797,-0.08791575395396149,0.03108557196409734
SPP1,-0.047096614279168614,-0.04667766641103264,-0.05058107426580343,-0.04085430506149465,-0.2207578074406618,-0.3522391372267236,-0.19409256497461008,-0.01878009375497661,-0.11469149174697635,-0.06893818845432251,-0.04605242330619022,-0.026018143535610272,0.027233703390314352,-0.09884185056757401,0.010217050549809436,-0.006763760591157108,0.030577085990025794
PODXL2,0.06847943086214449,0.0017728351135063015,-0.018142583209809465,-0.025569667294724076,0.040576405622982106,-0.16290535395715733,-0.027902174427292755,0.034253939155547225,0.003367783954549068,-0.012938799593657617,0.018002758596378395,0.04842759372787377,0.011778452512582239,0.09669606055778772,0.06666422513949001,0.07232663158222848,0.04528006617922873
IFNE,,,,,,,,,-0.018292247995416313,,,,,,,,
FGF9,0.055297349785231605,0.006605844476848088,0.032379201164705364,0.020292671692708444,0.24778051003881454,0.13790507272563263,0.030011806485307498,0.013067570490578493,-0.0205246397612751,,0.07809641965143635,,0.07811087741597145,0.04199400869720456,0.06570170478333669,0.00913918849261667,0.038775642230599504
ITIH2,0.0972880970453766,0.02019194764594771,,-0.014037407305208544,-0.005554470321945585,-0.010898626211929094,-0.04099354633702728,,0.037776126875001384,,-0.023735808155456162,-0.03952696255918612,0.06667650554124391,0.06314389780099883,-0.007477288942333606,0.011338684093487128,-0.08801219281671889
ADAM10,0.044699736125465635,-0.0055644385405332975,0.020478251087567567,0.052262195434157215,0.011269541177071149,0.05929734059445408,-0.1366853663080108,-0.030586661439598956,-0.04024706893935869,0.026742618139957586,-0.0222541253231427,-0.000498453982554573,0.039915961177313775,0.008234920851336322,0.039383539238232804,-0.0025585140103805168,0.015097979506552384
CFH,-0.03331474351970371,-0.05154693326684188,-0.024290157835434714,-0.0047287520698273,0.06415446324832969,-0.02869399178326482,-0.06352432485884821,-0.019989223034570132,-0.007610536388582713,0.06785152207477979,-0.03318863633299513,0.027830102489423525,-0.009218479522599427,0.04149826654869595,-0.011355687533744052,-0.018432226068557815,-0.062207087998312253
COL4A5,-0.02513911527924454,-0.028308398863875567,-0.00715680500289569,0.0309935523251282,-0.0941542800419174,-0.14925161994644773,-0.1345380154290474,-0.0312952895739664,-0.019725745298061363,-0.028045860936911058,-0.030602929723520605,0.01692483739629372,0.0870183667483526,0.12004222394278281,0.027155337848427993,0.04506658285182295,-0.0754825966181833
LTBP3,-0.05950280462896652,-0.042161712204569386,0.0018943932228929882,-0.029341456615538965,-0.07467504881924944,-0.09808251503274268,-0.016028420402804104,-0.009444752061589552,-0.01870540768913145,0.04072843886654602,-0.021306265976823432,0.049471745463143216,-0.04478937005331484,-0.03276150841290549,0.003040440489999916,0.012552768192725352,0.009159908411627374
