,UKF243,UKF260,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
APOC1,-0.09783639145736184,-0.07989341348186711,0.01685038971535951,0.04752752695054798,-0.2102413335389164,-0.07125761480691238,0.025003153122486986
PKM,0.018200092320607528,0.08423225463915877,-0.021411789425541016,0.19202485940974043,0.15699361060653685,0.12672682907566393,0.015633706711887425
TNF,-0.060322252391899804,-0.02735164657635124,0.06261596612934892,0.2182811868456973,-0.01999686012371615,-0.02318716636084444,-0.02335497745321433
GNAS,-0.1418123871410986,-0.04228870348414693,-0.09905845688837892,-0.16429118830671585,0.10683908357385416,-0.09834716622565916,0.053503922470346764
BMP8B,0.005922996028213444,0.024357590493725535,-0.03741804848934548,0.02833447180696438,0.035701953785633386,-0.017151924920904834,0.03294173853968311
LIPH,-0.027808526371817507,,,-0.03939439912237332,-0.020301858632196804,-0.025851695670937626,0.05014491021574408
CCL28,-0.02032519263435799,,-0.022140678228650797,-0.0026514231265783723,,,-0.013400097684458146
PTPN11,-0.10311403098979728,-0.03703190536433559,0.024335638508852862,-0.011135033510578592,0.017031023023339708,-0.05316854302933326,-0.002261657884076503
ADAM12,0.04206761229503806,0.07323989160479696,0.0811147862426434,-0.023902518199308116,0.02193666180965071,-0.03876671703245891,0.016398548508815648
EPO,-0.04539316479683636,-0.018466762911191585,,,0.1615710986512009,-0.026848956721910774,0.09929595859341642
EDN3,-0.02805109982753476,0.0007189240166385509,-0.02652548659788397,,0.023073312369020393,0.07141298249525442,0.03758161699958542
CCL22,,,,,-0.024953968612684466,0.010103709471498877,-0.022019814606015996
CCL2,0.16086282103760877,0.11920786405697072,0.1830417175385202,0.1431536287286431,-0.05468777442673739,-0.056858489568790804,0.1007103894126877
DSCAM,0.05439959811109954,-0.018099935948397466,-0.006018035290179964,-0.009152252322185575,0.006554688050814627,-0.014867191709296517,0.005061027303309214
ANG,-0.001689938406449555,0.02571378510067296,0.09759259720002217,0.10422883063730111,-0.02270680833408607,0.09481968456448632,0.04267173804103082
FBLN2,-0.012300354596163658,0.022920301369689117,0.00959180308507172,0.12567158927830677,0.07239770398775272,0.08307715100616586,0.05784271876226967
VTN,0.08451921635148282,0.0007753284429820097,,-0.03420367372078937,0.07954834429214691,0.13969679752903424,-0.023239192419678693
VEGFA,0.028752785680034126,0.05399392208180741,0.0824948842626967,0.12807233332334628,0.17412998309215957,0.13506020077083722,-0.04009129268796649
F10,,-0.017371306569031755,-0.001643858157659468,,,-0.01984467014151299,0.072886974929088
SERPINA1,-0.0019119569622085362,0.0665211854905078,0.12641917261135657,0.1332024333227091,0.02400962202678651,0.011859315051079105,0.01961232788706752
VWF,-0.06245653676378802,0.011455490929069693,0.08746007964721408,-0.009459942455966482,-0.07350795381772346,0.019946531129024513,0.00226639463608237
GDNF,,,,,0.03411276741399578,-0.006790627406174419,
VASP,0.06301869607103802,0.036176993400231436,0.01753889998485726,0.2027657752571438,0.03783235673775145,0.02806077573799071,-0.01287375964902897
ADAM15,0.017235435735729582,0.026105950221457643,0.04624568511091234,-0.00026857007589397436,0.020453424177713522,0.12380530743201869,0.03263396478911284
WNT2,-0.0236337634740055,-0.014960877829550405,0.06486481796967614,0.08297314533551559,-0.011289790609840636,0.06750908783478327,0.09129031225585023
CALCB,0.11119108459881666,0.10682442905795721,0.17311894808229955,,-0.023935178761920937,0.016694145049965466,
OLFM2,0.0023551640401677817,1.7944221613452236e-05,-0.04869552999168895,-0.12212117388462199,-0.035562441987095454,-0.07723311200751129,0.040823923055911364
MFAP2,-0.03171319782636779,-0.004734294241504927,-0.019515870589955724,-0.03443533233067621,-0.06333990907802946,-5.069096589232003e-05,0.04418753849154307
HLA-C,0.09729942529604449,0.03374932895066812,0.08939051696163335,0.08143578064032234,-0.0024520712758420403,0.10320922317719425,-0.016553211109300435
THBS1,0.0584629636242487,0.07875332060518309,0.10156968295514113,0.004198302710766847,0.055986385091758024,-0.03688135977373791,0.0011299610031423402
HSPA4,-0.06502604549547546,0.018059947370906774,-0.009424158011982514,0.04121119426991137,-0.06887092911315781,-0.05357674245566237,-0.04216801127865994
LMAN1,0.017711335729216567,0.0520205495064912,0.034058536341963846,0.025976785113438785,-0.002204056163766718,-0.013418523223677132,0.04224674590580963
LYPD3,,-0.018618427648510266,0.0056439941565624195,-0.0436194972560551,0.10843930695251845,-0.03382070215359629,-0.0007724425030254568
APOE,-0.10018159874611954,-0.051414659425279646,0.04178909740894025,0.07742206448368805,-0.00792938223741517,0.06154457182337672,0.011543876172030376
SOSTDC1,-0.029930030626170768,-0.023243740288130157,-0.06682705807026994,,-0.026880139853428266,0.07082126215085192,-0.02376375135603896
ANXA1,-0.00638811476585149,0.0735687623433462,0.06426968157254186,0.11392394942198035,-0.03101320483721263,0.03317325741940531,0.01252364142939155
WNT2B,0.009998865920189563,-0.02674034458399885,-0.05049108401180082,0.08290001805713185,-0.007897861133759954,-0.011833302652272318,0.004290549756200024
AMH,-0.015541734538732616,-0.02311946137229364,,,0.09464012886062119,0.03798136694661936,0.06733093181906608
GDF10,-0.02306467118525279,-0.025619783692421186,-0.02864871089501963,0.021980659905918312,0.13423657333209724,-0.011606047524775242,0.042604065475121515
EFNB3,-0.08489904873515944,-0.017534537890371286,-0.06472728372487217,0.008995330966554804,-0.030488700325477444,0.003311548070819594,0.007603170651767008
LTB,-0.02805109368198072,-0.02651938500399709,-0.03667190805215632,-0.026649903725181546,-0.055581205433431514,-0.03425209763625955,0.045669066656088275
ANGPT2,-0.016991814669967645,0.007948009782684744,-0.009078237188560453,-0.10818219744288393,0.012035638176268126,-0.06944295210785266,-0.005632036420958402
ADAM17,0.0059374670812935995,0.033499942559330476,-0.033521441046930577,0.0072503544008661585,0.09949146070689424,0.01251928031087513,0.01694670150188706
LRPAP1,0.0008094790161419397,-0.004625685439280873,-0.030945605166467723,0.042888166486386915,-0.0750830973185289,0.013835520934278566,0.0037929105845671825
NID1,0.014865282402910275,0.009860726779677519,0.08178769937908775,-0.0938467268356164,0.03836707047317534,0.0577521533554976,0.030552729132003516
MST1,-0.012299102040542634,0.005443618997303,-0.005990580890130238,-0.008972102959347422,0.05466067618690201,-0.007938131492408886,0.010907982744304837
IL13,,,,-0.03529389458139381,,,
DCN,-0.02032189340680763,0.050439443058137724,0.06963482637555363,-0.15470019514418154,-0.07816471775696573,0.02614803134664524,0.021481787848924013
IGFL2,,,,,,-0.026602845950903876,-0.037650593972214354
COL7A1,-0.0412312268828986,-0.03645796966934859,-0.010895103766906448,0.0470642695585678,0.1564790985961476,0.11973685957941137,0.046728984795390754
CALR,0.11855186349334752,0.10196415505838646,0.12827849643387487,0.010244207201515419,0.16076415785849932,0.023473101868355474,0.036899412468202976
PIGA,0.03173703853093994,0.0012274315661042331,0.015101425543081567,0.05880132605660235,-0.06994203490263355,0.021779103150151018,-0.02117925509006123
CD200,0.049690849835690436,-0.051808798241847635,-0.11430118347908555,0.04971101728438364,-0.01942963955593179,-0.1081210200526604,0.004891006780546337
GRP,,,-0.018566699889536423,,,-0.02507991876297716,-0.0169084140571003
CDH1,,,-0.03083837437240733,0.09435737594441858,-0.024832092821850556,0.005247508889661573,-0.02867160201218724
LPL,0.07307754500386991,-0.05983923502678984,0.045012450757318447,-0.09198805041850888,0.004279229209626567,-0.07103329062685104,0.011243530503726938
SEMA5A,0.006460813670216976,0.016539374241654154,0.006956028842428903,-0.13645839188792752,0.024345554138581606,-0.09648498094462994,0.010236836852957544
SEMA7A,-0.052403139244604595,-0.04729314565173531,0.05122819443627518,-0.03764510398418824,-0.008353768767102488,0.03983848236669132,0.07195874815246518
SEMA4G,-0.02744566698069683,0.07216918736607732,-0.007611928098088685,0.023267195783911825,0.06905367275946234,-0.06879315240765764,-0.036173626028005494
SEMA3B,-0.025506473015507146,-0.054987254682243254,0.09010127547444037,-0.045696973157934556,0.1913837307345242,0.10087079293788558,0.037846763719267956
RPH3A,-0.09577058802697017,-0.04917036591036242,-0.07015139326251091,-0.11300262121974791,0.03547523553844294,0.014867097337007196,0.06095214079593255
JAG2,-0.0512627727878381,0.04226221434348176,0.03329145083230425,0.022627799402118086,0.013889004387889141,-0.010773284173835752,0.0872369282992266
CGN,-0.01970885022297418,0.002568519375055676,-0.018703157574285773,0.053657025283574356,-0.003827877280606377,0.04349631657496552,-0.018987350033316648
GDF15,0.06661138694568568,0.057229711581222815,-0.03934362580655784,-0.014677192980781907,0.13501963061556954,0.14464785467508393,0.016690147389473612
SEMA4F,-0.03597266121252725,0.010732571595782557,0.014093792624081095,-0.005628365142498584,0.009965883192136779,-0.0248258607254271,0.04617757378252307
NXPH1,-0.048243778963641175,-0.050520978379522616,-0.06748169028490507,0.0007704083927707428,-0.09521244280702676,-0.04711319511184164,0.03595158648016443
ARF1,0.02220888804934109,0.03358465237291704,-0.04110410119814804,0.008353180501968436,0.04367669721180869,0.02805606103145053,0.014329515357566856
DSC3,,,,,,,-0.01424989455855609
EBI3,-0.047767363394313866,-0.04357211654599257,0.0843108189572946,-0.03103707025257779,0.02253657396206732,-0.0478873338609871,0.04138613890216149
TIMP1,0.024237627497559054,0.12553252642633683,0.07534692521654275,0.21074534975788814,0.17560315748916794,0.14973225612836594,0.06837806868245207
SEMA3C,0.04960978262010382,0.02814638461908519,0.10353995819239312,0.08499140819414415,0.04570668573220903,0.00824678167174149,0.06618989517328863
GNRH2,,,,,,,0.03771649371480728
GAS6,-0.04085416661715663,-0.0641027438766504,0.04060666841015285,-0.02411071098693211,0.0099201527992859,-0.02745476169968393,-0.012259127484070655
MEPE,-0.02391372412279262,-0.034995757570218895,-0.037039085076815144,,-0.038157145361451386,-0.017053721657923033,0.023718095383899764
SERPINE1,0.12854439005824544,0.11177926028896916,0.002052218520333926,-0.011506354293861546,0.13369784196575066,0.1213763894724563,0.021156864824782032
RSPO2,-0.048085294962172065,-0.03059075199584111,-0.06308026017068402,,-0.030831211712821736,-0.036006614177449346,-0.026384460178100737
SHBG,-0.03299713336015285,-0.027929718471622626,-0.01705229345053151,-0.03364705232468652,-0.033036968438541946,0.13352214397921436,0.08035672326221725
LGALS3BP,0.1104029839663707,0.02598593110619492,0.10391755994432214,-0.015320048362504633,0.059450964331392527,0.017338318878965846,0.03848633015233177
LAMB1,0.05646694334927837,0.06602182092954158,0.029207892855320793,-0.033610154892864084,0.07030353134555493,0.041478635606050994,0.05099377494893345
SPTBN2,-0.0503264238877699,-0.05901479846451962,-0.04513494961007761,-0.06925044164008673,-0.01952828360471803,-0.08571846083010498,0.05643015161182877
COL1A2,0.01160463727608444,0.06208331612568183,0.09162846103442701,-0.08510576152077709,0.06104805785483236,0.06216081568479283,0.012311458499869489
DEFB1,,-0.015144934688106813,,,,,0.011921775254996212
CEACAM16,,,,0.009206275234178267,,,
WNT11,,,,,-0.027155888604935046,-0.04130116456873446,0.0679330245666344
LGALS1,0.14019587830712646,0.10043139839678146,0.08404394565924056,0.1640068286610501,0.17354486021528007,0.1463344481720614,-0.016195680716097886
BCAN,-0.12408314521119732,-0.061532741976287844,-0.04398313577578204,-0.17889709454815123,-0.1632171724913271,-0.13681465874559418,0.0357173182195012
ANOS1,-0.011152436557926717,-0.03800299418128157,0.08154211779531592,0.03426144134411625,-0.1196043313613483,-0.09652761720443094,-0.008711202725881306
EDA,-0.03564746176712677,0.017100830189085845,-0.020865519976638408,0.04469012277903139,-0.03407360256926297,-0.0011074270791879225,0.038885121928783434
FGF22,-0.03623673396391005,-0.021973540041258618,-0.03598204296549412,,0.02046392268742244,-0.02533958128815905,0.13705076660765808
SHANK1,,,-0.027910939260701047,,0.04384039708737445,0.05406337351880505,0.00717783272258028
NPVF,,,,,0.010508477590794173,0.013335991331780164,
RAET1G,,,,,,,-0.017768079862140795
TGFB1,0.12839132265652942,0.009755369918066168,0.06977899489831921,-0.1296569177545487,0.0966864689120755,0.0035777377255482674,0.029965210255098077
MSTN,-0.034241063354568266,-0.04889966324490258,,0.029888708439222977,-0.028255142674525193,-0.012874488411673574,0.01546343011696713
WNT4,-0.02631218005837402,-0.024218061800423574,-0.02634801714781836,,-0.0114590824946212,-0.07958006621064175,0.04054879449748804
TNFSF4,-0.046481044438749015,-0.006785167462705309,0.008300365125301695,0.05366274291984036,-0.05571729850752547,-0.010281519238682896,0.08429043187998068
NTN1,0.07047988049899785,-0.026234910982644726,0.07384264820806011,-0.07611110143367729,-0.018424812406155674,-0.04681148000959069,0.04490614190803826
CXCL12,0.024933450690120925,-0.04046697754487703,0.027327220167440817,0.0317945567256794,0.0623597922229629,-0.06765175008006577,0.007247495186063289
GNRH1,0.008819527451978898,-0.02771658329235582,-0.019515870466393675,-0.025502354433947973,0.04982682455097074,-0.010351545989131567,-0.005571275324403549
FGF8,,,,,-0.03763641262737211,-0.03161538537087918,
RIMS1,-0.04124035308864228,0.015155923756510273,-0.07073016840521187,,-0.049972026810895166,-0.0778298873394401,-0.01662478659808982
FGF14,-0.04518943030033008,-0.0002683151915753831,-0.046002431638966605,0.006480476153678954,-0.0035216722263091476,-0.03553976933518596,-0.02774197651425928
IGF1,-0.04416905546412587,-0.025471871574581414,-0.07412617311603815,-0.0057906783719507806,-0.03561980179539614,-0.022542617136268314,0.0791714476665471
TNFSF10,-0.020171641844387998,0.055331396081452086,0.06939837260251981,0.05896218548284823,-0.036518633542553275,-0.08638017421656115,0.05307762699446662
GDF5,-0.02290484913432659,0.05468876822330994,-0.004931863312107508,,-0.02110042179033039,-0.02385698032823412,-0.0003146270867833937
CHAD,,-0.021447066704050246,,,-0.050317516781608486,-0.011043804513811085,
RGMA,-0.05435695122981259,-0.0703852772688015,0.08165227686341041,-0.10075624950336412,-0.078331950321507,-0.03686837984552399,0.05087296609848189
WNT16,-0.03777238168155434,-0.013196012648845633,-0.026348019423606765,,,,0.10080659423492926
CX3CL1,0.0763717460262595,0.0041407288387887075,-0.06150000322780642,-0.08951908149147146,0.04234521016592416,0.010814684334079408,-0.0050383949339278195
FGF1,-0.05424611604958276,0.004514966087574498,0.04592622694424318,-0.13232815912855805,-0.028872546038002996,-0.06180678248999593,-0.008576482239307624
ALOX5AP,0.16696683933819542,0.10204664010673573,0.07271568142900758,0.13577934616091336,0.023585101080911806,0.0797164173726825,-0.014456838930660144
IL1RN,0.05640926511135313,0.04895149919660945,0.07609594330271852,0.11353013859409038,0.07232930690520016,0.049642153312118395,0.02742443412271726
PCSK9,,,,,-0.021766400381905776,-0.024285528771527832,
NPW,-0.0475262874283047,-0.023977677412219567,,0.24633435465378475,0.06679563730312695,0.02943339723501288,-0.01142425631202048
CXCL9,0.03353001782846754,0.030933941780655807,-0.017570557896708472,,,,0.02044317935972844
ANGPTL4,0.13147520169228907,0.09493737483833463,-0.013176574863994232,0.019968896098914325,0.1704047179401963,0.15977513056312592,0.07616499383255586
UCN2,,,,-0.038901806156558486,-0.015223881783743507,-0.010858735313649897,
OBP2A,,,,-0.002673239397737765,,,0.08487176729415648
COL4A3,-0.002849867788873667,-0.04596510886667635,,,,-0.019217634427315174,0.03914974855752422
NRG3,0.026570441207717257,-0.0006297477494456153,-0.022799455811142972,,-0.0019455874642484135,0.017460383563073823,0.0223947237429479
IL23A,0.0920869002045885,0.09033539681651578,,-0.04224926549687725,-0.02176639278887314,-0.004681107464835127,0.013438419516304574
COLQ,-0.013959956126780115,0.022243651252522544,-0.03842343722641309,-0.00571950013645186,0.007577110584173177,0.021867897155091885,0.07808192806983547
SCGB1A1,,,,,,-0.03054116123121474,
TNFSF12,0.0308146438628636,0.09273765698990101,-0.004418181878153113,0.030809221985273385,-0.031220322416617676,-0.006125466660851865,-0.008896825613143668
DKK2,0.027914108237122717,0.01029417113984015,-0.031458857766381056,,0.04232119558016217,,0.09598779878690644
FYN,-0.0011073457264137922,-0.061741799249293496,-0.010843235267067862,-0.028114446480981336,-0.09733723157002551,-0.06887413473869909,0.023188407944859265
ACE,0.012664409047943814,-0.04396815800497609,-9.951276942941702e-05,-0.10073602620417954,-0.09277013400275502,-0.02569798539468699,0.016014883339194066
IL18,0.03731181368285451,-0.060786459125741384,0.052199251340142035,0.14201888357071413,-0.1196005587448862,-0.04279425204374915,-0.002628119210148212
PPBP,,0.09229832009567045,,,-0.026650854728449698,0.04218839415152182,
CCL27,0.07294766588866385,0.06929405685082131,-0.02151156332797163,0.02925490175185615,0.008859470337560068,-0.0008658098323035005,0.033912525945918676
SERPING1,0.14766567976428788,0.06627661292092177,0.04864466457174097,0.1230983036881059,-0.00302925224245821,-0.01010990738908325,0.026443981971939253
AZGP1,0.0033017763748443884,-0.02751675620500684,-0.01779956731650019,0.05477006938586516,0.11769347313212601,0.08035637965785652,0.05786390413321468
INHA,-0.015267412019167417,-0.046007191027762115,-0.02972781070644263,-0.05319506551366167,-0.05225004284334723,0.05239855688192078,0.06283965461297679
SEMA3G,-0.03341598637483749,-0.02385671532397431,-0.02432355367986321,-0.05808495363997778,,,0.047136376039495324
COL6A1,0.11759632922539459,0.10836374076001246,-0.010137929527355217,0.08085765336816704,0.11506293724004008,0.11307829462774108,-0.00252487499283726
FGF17,0.025159506194887694,-0.02481028148877307,-0.030994419216690137,,0.01573498514615369,-0.013248286315111978,-0.015249148392543686
TNFSF8,-0.018290121028770062,-0.013808110662724945,,0.05970879170366852,-0.028918183470243185,-0.02660284308872693,0.10076823033554642
FGF20,,-0.028246960529652688,-0.013104944359476626,,0.02301199302689833,-0.04151828124610282,0.04148556366834005
ICAM3,0.08371867291012693,0.04949393993738573,0.019000877783785702,-0.041417390423924796,0.010131440445097107,0.0038197707481570572,0.050409505303787974
LAMA4,0.05518917314102897,0.028404286959743993,0.012263438477547062,-0.062127329885763596,0.04267474118713685,0.00043216484310129485,0.05075741171617131
INHBE,0.11837079449039309,,,,,,
DLL4,0.018698865696449435,0.021179192439118335,-0.02451351984996143,0.014212750281730519,-0.060479164530585626,0.0001589839777249659,0.0029466290660597836
SEMA3A,0.01965580499925792,0.05812316301644533,-0.016573122457803787,0.0246268642744967,0.0710245206628728,-0.01694615985193256,-0.0025172687192051256
RLN2,,-0.021179490845347225,-0.022754279678217585,0.13836822493134893,-0.01999685363169597,,-0.017599228078410897
C5,-0.043688444505368525,0.052911452028594486,-0.03625912910609269,-0.02926253413564498,-0.05510528262363738,-0.0015738141774047389,0.07029064275489821
COMP,,,,,,,-0.02174079510605287
EDN2,-0.0012765097845979004,-0.018159973911181692,,,,,
C1QA,0.03632071381976982,0.010035802219175384,0.09174063923216103,0.0988211625336112,-0.024147317977036772,-0.05996664985589647,-0.003949108763768903
UTS2B,-0.019668770662464526,-0.015144933579521349,,,,,0.0031431827865400115
COL9A3,-0.027923133423666303,-0.0738735722713836,-0.020204318728557942,-0.08080520526326887,0.06002072468293222,-0.006299123166551629,0.04810596859258156
DLK1,,-0.012334943286290256,,0.008218869495259474,,,
HGF,-0.05058137747176246,0.04542970090977626,0.04772157785788982,-0.04055553146594479,-0.027664966057653746,-0.0069303810707117925,0.06640994619302684
P4HB,0.011289419341124256,0.11102999797879053,0.0542378659895489,0.10173281261102807,0.18690099002394828,0.11970051487097608,0.0063516336149341095
ADCYAP1,,0.019964720780631433,-0.04284546295701119,,0.005636430317806297,-0.07041854018212809,-0.026961574545867263
GREM1,-0.019668758467770865,-0.016813678407819013,0.07607564769747846,-0.0342419266112047,-0.0001558728055849204,0.07733815666322263,-0.026531549690963923
EGF,0.04155252648197671,-0.028141535790460925,0.23156711798877375,-0.059534098725293826,-0.024449451604334316,-0.023187171543263347,0.01831603954572345
VEGFB,0.05778973213812571,0.0163017372728228,0.019608326907287917,0.005492372801373793,0.08198235248138835,0.12259566858001814,-0.005295149630175083
FARP2,-0.05823614506470265,-0.01324564591885108,0.039343820181365875,0.03146348515467937,-0.03121264942746946,0.04170206029733167,0.035524450289459636
BMP3,,,-0.01928260043219538,,,,
IHH,,,,,-0.0261762736963561,-0.02828450537594545,
LAMA2,0.01163984512835147,0.009584519924812535,0.044642033252198524,-0.006608645036141634,-0.02341196782228821,-0.060305342862629105,0.02747994636661588
SERPINC1,,,,,,-0.02318717338785397,
NRG1,0.035705348253475634,0.04139085261976185,0.00911595753744101,0.03328307885739644,0.04409793546060467,0.07421191634085197,0.07886644042333404
SPINK1,0.03389009891175537,-0.009433664318989683,,,0.031203574838745807,0.1215939347959545,-0.007991118059259767
EFEMP2,0.008096934276141438,0.0314147760128332,0.004697247226444644,0.08048993139860602,0.10799443975099701,0.1433642475173102,0.038598191642877595
SELPLG,0.07993201649820045,0.00281995318334488,0.06910295457353657,0.012227554571266012,-0.08063540744903895,-0.033313022269642514,0.0222084096487041
GDF6,0.002758858460743904,,,,0.05446093447554203,0.02719719587808744,
HLA-E,0.0066092485222887165,0.023343926739583416,0.051356582003007176,0.12108880975764827,-0.000561504925767966,0.00863479287738834,-0.019901580158475145
PTN,-0.0031561145130429807,-0.04120463838404877,0.047231999292705905,-0.07810578964459804,-0.006168905556465554,-0.0203657384546529,0.028109354205266595
CD274,0.04256289724107956,0.04906207326263142,-0.03222117151250079,0.06232318766916615,-0.03421784236314183,0.05497016446033267,0.0329425543389611
FGF10,,,,0.07398961695283489,,,
CD14,0.10447629203188247,0.07576889873910334,0.09916349794460536,0.20881766140355518,-0.12984201116200136,-0.06910898037833539,0.028819097504885333
SFTPD,0.022296533825215917,-0.015506863262099858,,0.009974158371653778,0.08092016623447702,0.02611833123319141,0.007909543167933773
SLIT1,-0.07226809981301106,-0.036737594161520025,-0.04404868107831932,-0.14544362753561824,-0.06544218892536549,-0.05500208342472836,-0.0001047380596778289
CNTF,,-0.013808111922987719,0.006775331428749046,,,,
BST1,-0.03926096271216643,-0.02374004127178651,-0.049704986480257445,0.08972044203623583,-0.0662583542100956,0.00912038304754623,0.05275903925057027
AGTRAP,-0.0035671213979436827,0.05075042365658702,0.0878626997968928,0.03524911540568257,-0.025169608556613383,0.07233018833151145,0.0506723538219827
LAMC1,-0.02835371003433753,0.051779636377373976,0.05008352276590112,-0.11472248604056073,0.03279648581965626,0.016832146907783476,0.0273947173866613
COL6A3,0.03373895640345678,0.04419312213321381,0.017098435483233608,0.030532213820328225,0.0752046651487894,0.05282062161199259,0.012781714494227424
FN1,0.06620237899489426,0.08526176658439552,0.06325278495037852,-0.09053015531295472,0.089578786167656,0.12123280543582884,0.014046705709112177
MIF,0.1201189939473951,0.040483166403831226,0.018768518667984086,0.12089627345309203,0.0686106372072701,0.12747672989845596,0.003619307346731034
JAG1,0.01774251830033449,0.06536823927161435,-0.0021832417551432815,-0.16372034361577095,-0.024395931997572853,-0.02616772916641584,0.028753297051917363
NID2,0.11112677294720151,-0.0013635476664336705,0.049718352655108,-0.029582852759701364,-0.023236298916352913,-0.03524580425045274,0.02722739412913161
EFNB1,0.013880538223312443,0.029438915164092635,0.06168171699523912,0.05782725037959324,0.03614893566202361,-0.01838274175002135,0.00918987114670681
COL4A2,0.014328986212713496,0.06504964292384002,0.05943602913237146,-0.06463714354044048,-0.06931610126902621,0.0394561413651189,0.007796217387559209
SPP1,0.08418710478158313,0.06725229916024153,0.07311137806578255,0.1688213792003598,-0.026133617823927917,0.02638428415684638,0.004947322457710596
PODXL2,0.031267221373645994,0.037962278736664225,-0.010284771409941048,-0.08862295413112768,-0.10141682625368012,-0.026437263031320723,0.0443027005228474
FGF9,-0.04088581828054406,0.0008820461721791313,0.0030473452284143477,,-0.0903765258011591,0.006717185617949988,0.0432112536155882
ITIH2,-0.018290140501038808,-0.02104456812574274,0.04264569809380288,,-0.05752736105231259,-0.019885067878229704,0.055922683984007245
ADAM10,0.03314609688725518,-0.0008639470505774452,0.022184031722661285,0.0444806282564051,-0.028889783309604736,-0.033150008330350374,0.04637243687611644
CFH,-0.023350347650164884,0.056407539364601085,0.09348451278648057,-0.06513104373243012,-0.07820073725935697,0.02038329839992705,0.03721018099952931
COL4A5,0.0691160199463644,0.018592654171766365,0.08747990676162522,-0.08581614349964896,-0.08458492669736048,-0.038489356334696447,0.03874619267325517
LTBP3,0.0274754047422118,0.008444143007315079,-0.02417095456733959,-0.0038384579353007635,0.19726946462393607,0.11057273882781082,0.059103704294459554
GNB3,-0.00495591563806363,0.006967119262391426,-0.04506935908690551,0.016767383266107955,-0.04303722050134527,0.03344854060279813,-0.02207134902156767
COL6A2,0.1304411832251611,5.757788890568156e-05,-0.014333128903317262,0.09144170093765264,0.19263086704363658,0.16218056031920655,0.012928688205731632
GDF9,0.011017020291654264,0.026580677752348895,,-0.0012483674396818756,0.014217924989442549,0.03934744382075981,-0.03589209387003974
NCAM1,-0.05716294975473668,-0.04135050571367086,0.027307221874128602,-0.022063260464260645,-0.05640206362211041,-0.14030313640049363,-0.026775245392694304
APOC2,0.012958723282799837,0.070900645860844,0.07908057630010633,-0.06964431270838961,-0.03741503068518084,-0.08327649474743067,-0.03297480112512052
BST2,0.10646071843775878,0.008444897497134191,0.05883836769555197,0.08804765693175255,-0.03122330100091834,-0.009873879397395969,-0.009986875848513401
COL5A1,0.08852717371619788,0.02214764644431645,0.008084750452102286,0.019461096982156555,0.12390366610852896,0.08519726161360537,-0.0015393689380536005
CALM3,-0.03718101170322866,-0.08613700277331166,-0.08013298268664062,0.0893862709735897,-0.045994609295508984,-0.06006840255949836,0.045041226377373504
THBS2,-0.02958170010186937,0.047960412847782505,0.026823025038253078,0.13657146144061869,0.07479179186344398,0.07310609564039643,-0.03011475757749489
SERPINE2,-0.10040026032417373,0.07950484706274762,-0.038316117771509464,-0.11644663485907747,0.09423558948282706,0.033834413590773035,0.0024507885945335333
EFNB2,0.05338953345556058,0.03110152293584238,-0.05729386827550397,-0.09554490013007474,-0.030826279106901486,-0.044989568972804,0.053483814951938595
PROK1,,-0.015144935658119295,,,-0.01999685806790907,-0.009586536785580725,
MMP9,-0.024190734780669455,0.08943465840943671,0.015123760402911133,-0.05015483625037045,0.123703355235626,0.09862140059857051,0.010935383697775889
NPPA,-0.030157802609375124,0.03525152473677319,-0.017824398893943508,0.06025076077601619,0.039756943398724404,0.045454657218247284,-0.01906962273764311
APOB,,-0.019936033129986656,,,,,-0.014454938500260864
C4B,-0.0265667159838662,,,0.1807402034437684,,,0.009499879116058702
NTNG2,-0.0014703207899455408,-0.014768849413850706,0.03438292966095053,0.024627668056864144,0.05836901554277592,0.11924375568964428,0.037764375797440915
LAMA1,0.016119204534235654,0.013015628414499316,-0.003753521238384891,,0.045557202815469294,0.09222033028465468,0.042989446336310536
UCN,0.008021165648058073,-0.0038786543538321854,-0.010206919800452616,0.07524880683657376,-0.017767784729943104,0.05798395059439238,0.00046888152083936506
ARTN,-0.030384144265712187,0.006480364758236939,-0.02315531002334714,,0.01262775752329402,-0.04032820998311203,-0.03673222051156853
PDGFD,0.05542394789331163,-0.036610116699653,-0.02172307731001334,0.09670691329349147,-0.015692561666120465,0.0844124279849166,0.03586394745917293
EDN1,-0.04205110852919472,-0.04786213296327256,-0.04077706671758836,-0.037202447954914654,-0.07178062613665835,0.11146875144453766,0.0026026217869663804
ARPC5,0.12728151381240885,0.05789267858706633,0.09697667655734056,-0.0779495309321265,-0.04286608694300433,-0.006055958360877437,-0.0311616278697874
GSTO1,0.010647960451702819,0.0037924486710718365,0.01832812516283358,0.06491177823502918,0.05096332488299299,0.11165819561535782,-0.001757318442494107
PROK2,,,,,-0.017375706251880937,0.10016761282349783,-0.013179540648864362
SYK,-0.010983879509865593,0.020862832426911577,0.04376167043721173,0.07966729132900514,-0.07657248317045724,-0.055903394281158654,0.037126119686748615
CD40LG,,,,,,,-0.015632038328901986
ST6GAL1,-0.021628809414987175,-0.019471981592567966,0.041503993281384925,0.07659574774756875,-0.13394183683257338,-0.13422474942886098,0.018877300288930178
WNT3,-0.06129349546896383,-0.005750862057979395,-0.06090837392688975,-0.024546946148986348,-0.06294542066892639,0.009742564664552799,0.01886455085255013
