,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CX3CL1,0.03373558176407015,0.02754959912418614,0.11312850179923015,-0.014331458952985399,0.16728203975060438,-0.0119916391514341,0.028250874990800267,0.029383478420155488,-0.01179502685456915,0.03543587308216819,0.07320209280711898,-0.008894620685859202,0.08444917816319314,0.055115512359069106,0.10517276972468449,0.016853449636358344,-0.039816788579830564,0.015292641872033188,0.10106243299446806,0.38193758653134324,0.05052455331501451,0.1018464868458657,0.12871017334764911,0.05882244978015801
FGF1,0.054296009506383226,0.09401529520521405,0.275776159619672,0.00800748309738224,0.14928624076777447,0.02019136877622518,-0.03355352171992151,0.016998284551319704,-0.09668773328190992,0.020121725822387353,-0.05589548813165128,0.012352998933081795,-0.03194014854227747,0.09284386754085974,0.3890425926669438,0.16243123756136912,-0.042415595362113916,0.030007639665307343,0.02605276522717054,-0.029137519389844567,0.125406258814451,0.010654937755687694,0.026921757092949996,0.05965488067106201
ALOX5AP,0.052484482496426454,-0.05007121037692986,0.3267030328959631,0.023087110132818955,0.12797183927326347,0.0379558629221138,-0.04340082424635097,0.12480902802321232,0.43181061668645165,-0.07675143626207094,-0.044956710564355115,0.0607745311305714,0.10761846366146885,0.08897564161500218,0.3107384644076457,-0.1707008616185375,0.08774554328700439,-0.038115160651451006,0.04436185620388918,-0.10823300321914225,-0.08567947075039817,-0.05747009056580992,-0.046212718910244546,-0.022787580680740025
IL1RN,-0.018312938991943882,-0.02836221160264583,-0.06082173467102109,-0.01257646903674199,-0.04657753695573574,-0.02638925108762498,-0.07436486978530014,-0.002610679710543462,0.04966740718391946,-0.03660359111315952,,0.0561742019582032,0.03503795516764445,-0.020115356404440513,,-0.1531313728437109,-0.004504914017344122,-0.026418639552876263,-0.03580262440670095,,-0.06377419834435151,-0.04038982802978275,-0.03751998587130363,0.015531484965833857
PCSK9,,,,,,,,,,,,,-0.029700573589596706,,,,,-0.01789338210372745,-0.019335700449346627,,-0.022216926513297465,,,
NPW,,0.018518431396657122,,,-0.06919921029942841,-0.027688879896624444,-0.04522195897228087,0.06056725693005706,,0.053710462804329305,,,0.012573114989457245,-0.006865347758385345,0.009558799765497944,-0.09294748069008457,-0.043932082926257825,0.05924398379481318,0.012538048120826529,0.059557864085543075,-0.03814208601857314,,0.018058470970764764,0.07403549427793092
CXCL9,-0.0029068426106201614,0.034781309900614225,0.07566751744527281,0.05104918947049539,,-0.014890424185133875,0.02835857227241073,,0.09389907098416733,-0.04354447484909649,-0.015152411364189593,0.03895993476392164,-0.028674763924925094,,0.09819374629905997,,-0.0011769188908564232,,,0.12361326491282915,,,0.16996329769426777,0.039953983525851895
ANGPTL4,0.028201276337852615,-0.09615785859070113,-0.028014168774135317,-0.01323635178456611,-0.28071924734356274,0.009170112551146766,-0.029943071234815963,0.048786460179578925,0.06841390376615543,-0.022787829050664225,-0.010055648772377954,0.08765761234588539,-0.034835990792091355,-0.029627283295603657,0.061997838934828506,-0.2127877011280109,0.04897017247642673,-0.048543947010185676,-0.016820711473440525,-0.05965680037676864,-0.07011078655575682,-0.11431433094441254,0.0631655748466535,0.019717513398092506
CCL11,,,,,,,,,,,,,-0.005084578276264879,,,,,,,,,,,
UCN2,,,,,-0.06264802886306084,0.09581002317873755,,,0.1082735049351071,0.021393004540096187,,,-0.0603950295171687,,,-0.1295747463150061,,0.02581523028016865,-0.033587829692442256,,-0.025105016453041914,,,
OBP2A,,,,,,,,,,,,,-0.017932426016435927,,0.014629894971663698,0.02055140281096005,,,,,,,0.19843892090545837,
COL4A3,,0.019205538745739742,0.05248936209719024,0.01622461608978749,0.036380849181534704,0.0033869623961003017,0.02021143583805453,,,-0.03550633437781166,0.07089875244650053,,,0.0011395466765393256,,,,,-0.015300734282024874,0.043031607114150855,-0.0006364175039787739,,0.010375768281037945,-0.045874332172884905
NRG3,-0.0055201953990985575,-0.023227587941824154,0.027832307182742023,-0.014315678503389023,0.11811910104971736,0.01627856605791307,0.062332036516386434,-0.02033592075389313,-0.22499273826191996,-0.027112527454138155,0.0249649792996051,0.016044866589767524,,0.04038655784533585,0.07701415193776,,-0.012351366283121005,-0.029702607063604763,0.06466586976198936,0.016454470231534214,0.010439831449961233,0.05556936029311883,0.15815273247104525,0.011201756299676404
IL23A,,-0.031754682689668745,0.0009288924251033195,-0.01604198273976728,-0.1037396460988208,-0.014224714666383087,-0.060180755879555486,,0.038515764258133224,,,,,-0.019462843237986065,-0.001780008098508138,0.05635841246488041,,-0.01789337586176589,-0.02483260651864852,,,,0.08646507586094249,-0.044105167350805344
COLQ,-0.033413172944575825,-0.006883952368410189,0.025553983956289907,0.018933049769654868,0.0920418544887044,0.027747227854255225,0.0504276010192018,0.1009398579915654,0.1981109923498925,0.0688490794063908,-0.015856324311583236,-0.040215526480142316,0.028969996281300047,-0.027664352734098552,-0.026348936285103285,0.14965092257281798,0.06716031836974479,0.058878245410996684,0.03265974814873566,0.11997596497289843,0.053088501163219,,0.02391661058499626,-0.0022439826572889336
SCGB1A1,,,,-0.0122039612721714,,,,,,,,,,,,,,,-0.024316322304429504,,-0.011258183602660102,,,
TNFSF12,-0.013725268583047756,0.004080645481958502,0.11993740446313912,-0.03036333821352665,0.1656080889533286,-0.012940236369837753,0.022937043429782027,0.022124192788652033,0.30568800428016724,0.06572750722159032,0.001849586719117187,0.05500637357163646,-0.04144730303320655,0.02736388969519974,-0.009907077999183105,-0.0787668470070044,0.08304752925013957,-0.014040926588428386,0.011752380577612999,0.19309484633096283,-0.02388099776067188,0.07566069053360613,0.0695585827310102,0.10119665435515324
DKK2,,0.13910538016142354,-0.034587515575697336,0.07613867023349521,,-0.018790540521326754,-0.007472759904340262,-0.01180266097103976,-0.12785301500023902,-0.004201795052339753,-0.01042647134210871,-0.01717307598998394,0.0780780065172327,,,,-0.025382957361131015,0.061181811305970876,,,-0.017005151957871088,-0.05933959331926445,0.052998818477811134,0.008003990753046825
FYN,-0.020056291224488234,0.10714922710687463,0.02795733101417646,0.04256850272192287,0.2203782994528212,-0.014462720237240429,0.07679736447792014,0.21461427339594571,0.384144118719752,0.08601512336636853,0.0193529366549136,0.03403092654582447,0.04871396144795666,0.05892128106634995,0.1363406407032149,0.244367974182512,-0.053024205195648454,0.054822030210470836,-0.03509547908540028,0.3372333941271064,0.0649186391187322,-0.024132696826679,0.08315196750612949,0.12638239478521707
ACE,-0.04989224949687536,0.002718812451270992,0.3562671799258826,0.018271639201530177,0.11773104307805328,0.09737451723620676,0.05401436498912057,0.23741895244906472,0.44304476820057237,0.15504385927083741,-0.015810709335624465,-0.006651245426300015,0.014888565090442703,0.210193639190226,0.12066760138428938,0.30592008574711493,0.09304051534148584,0.05266492356598755,0.09962949309823288,0.39989100159139107,0.024963164583358264,,0.11947287010266361,0.16849932099111972
IL18,0.010969825957266456,0.09744507743081442,0.2639301599919596,0.07543736545844487,0.06211744710307097,-0.027025396845903753,-0.0007067697710369184,0.13540395492835103,0.3840428527105013,-0.005025873731456563,0.003432700624962135,0.0883018591899283,-0.011365894930221112,0.05192763872584012,0.08958201444449711,0.0834112715411156,0.12935684306234968,0.044540158283083255,0.038000505482438815,0.024935425856396107,0.024049448099505308,0.054208114976740635,0.1086168279732551,0.051979406194977
PPBP,,,,,,,0.01941293514980798,,,,,,-0.016758575033110654,,,,,-0.021908717963467356,-0.022889071456300907,0.08806022544329992,,,,0.024554301921740528
CCL27,0.023128724689720735,-0.01758461419965005,0.029574975329616733,,-0.08947738713068115,0.04442247001196658,0.05621102508952685,,0.039864166150122254,0.0020241584954503035,0.09368577994817097,-0.022514873917906915,,0.04790991937720094,-0.005557684784333091,0.11156513289032038,-0.03043263417388599,0.0063724506442695015,0.011918141531785982,0.0657912771685799,-0.06052304898542479,,0.013159875914333784,-0.01977428131883014
SERPING1,-0.031854070787860664,0.04099161865988043,0.2732252937632275,0.02152049047186771,0.05640411417091757,0.06751917136444727,0.06071532567244065,0.02251201238536414,0.4906796389313664,-0.023379460137676354,0.04059795588314041,0.04715451072334584,0.139789138286918,0.03397660686989324,0.377214261432551,0.009119470081955882,0.1000345695447404,-0.044881579546691364,0.12505930070767066,0.3243669957952071,0.07395783000169083,0.14422163395801313,0.016678809196032564,0.190832291596189
AZGP1,0.036243121743599005,0.009750609311989298,0.07920526875549151,-0.018308705910629122,0.042677984291496406,-0.024012586679760754,0.04268674459531857,0.09473053641924907,0.034389626587252545,-0.010217691352413766,-0.02072437639199785,0.0036161943786074853,,-0.023746332432381993,0.05567773993708555,0.0815303447378897,0.03692489673861257,0.024757786507919717,0.051896401035022285,0.38170367126595,-0.08524260181937024,0.01624677254620803,0.040513209161952383,0.1541620459499368
INHA,-0.028572457829636425,0.026204772289615992,0.01713221539165074,0.01628238546794784,-0.12552943561975716,-0.005418335052866088,0.08443342062376057,-0.03374080327349288,0.13990001420667014,-0.0009668891369144414,-0.016548250128385518,0.07363183625998189,-0.0308373638187026,0.010383716478542684,,0.053755975466124664,-0.03717016534935547,-0.0027816535197540244,0.06068157721888642,0.08918052101797758,-0.03284817330701018,,-0.011987414628332164,-0.021131245068660102
SEMA3G,-0.01703914120182886,0.011042726219904852,0.12457789874250624,-0.019377637652763534,,-0.024296991032973246,-0.031538413060504235,0.04850880635308882,0.1511457421068521,0.03448721197403257,0.08407673389068562,0.0561774643652211,-0.00899595802268117,0.054914392049178,0.03111770856160644,0.07636341357646804,0.06329125851146619,,,0.1578970566254402,0.02529918910534619,,0.12504949583230682,-0.023644269958094415
OXT,,,,,,,,,,,,,,,,,,,,,-0.021525362236754657,,,
COL6A1,0.02775635120689305,-0.04494685511291563,0.355479612895305,-0.05187504346849355,0.013505574866413713,0.07422750588125034,0.02812000962898802,0.19739119972244598,0.4957974813496235,0.09220106353248224,0.0287569550102502,0.014978524962747321,-0.18209566464764962,0.013595108530002361,0.1355058053930547,-0.09418680515796622,0.10554189315335359,-0.029872377628714787,0.06431821612507431,0.4126113342611184,-0.1356101233321675,0.11532211529539609,0.06233734286730932,0.18195695561312444
FGF17,,0.06655011037067787,0.043480079656427036,-0.01338355271998475,-0.049104886751905136,-0.009312419750751954,0.031723292949017684,0.005046246881560587,-0.020093245956845696,-0.02895007772245866,-0.02097654328917013,-0.032440015176169436,-0.019038009617258843,-0.026632425151665896,,,,0.03366912530704875,0.012761792394335914,,0.03312939064389697,,-0.049235688818074476,0.03449282607083591
TNFSF8,-0.022631127737924008,-0.03063607977723729,,0.12255129814741979,,-0.020995535273132703,0.02005955870328551,,0.10559097187401961,-0.041330610102621304,,,,,0.09197762504109468,0.01792736031591209,,-0.0237726081253611,0.017002191941187614,0.06711586356924118,-0.022888566634103626,,0.09406937948944336,-0.008703903178021773
FGF20,0.03463241991430866,,0.0345802076386567,-0.02823817616975159,,0.03701676479760453,0.0015836119225563227,0.0004892821156998355,0.07659740536871869,-0.03065931442847889,0.057569690876252244,0.0017205846852282962,,0.11827557722530821,-0.06933002064420717,,0.11494553036263738,-0.008674304293198045,0.04701270908105652,0.006081229385760383,0.014880905129869393,,0.001710851294139281,0.0006043550677544304
ICAM3,-0.01942707637871664,0.020669683024201642,0.1877179161218324,-0.0410901657117782,-0.033175021499731366,0.017258848456305924,0.030294053376509637,0.19391186028450602,0.25264738406839776,0.040583363564121226,-0.009416942140620655,0.056609970216023264,-0.02654891260888006,0.013900421425579084,-0.026736550705742497,-0.04476445282661076,0.07497799068871204,0.10776470884277707,0.0921546074949754,0.14598706243743914,-0.023414398345843173,0.09499374706884199,0.1672609037545687,0.07120825302212344
LAMA4,-0.016776136633089644,-0.013010054889391217,0.39555693643486073,-0.029772663280076102,0.16806434990495167,0.06469646732026733,0.04570245756387275,0.2529820614461567,0.563583869699954,0.10338518301070926,-0.04265203113296073,0.04028125312865125,0.06434341288638804,0.16699538995284405,0.1703200720176847,0.34311842751331084,0.09449703261107213,-0.025381887273456465,0.007117811030720044,0.4214566543953177,-0.06268435262948331,0.020545748631959775,0.13969678869047544,0.1698333977841838
INHBE,,0.02999763102701396,,,,,,,,,,,-0.022045043795562394,,,,,,,,,,,
DLL4,-0.016119359841779896,0.028013661318507275,0.32904264424022817,-0.016970806012892265,0.10889206581884774,0.06420176625784024,0.10138077406083378,0.2540286511956177,0.43062773417916406,0.037105434747777694,-0.015040114740727757,-0.02565684326570195,-0.021848514826334264,0.008797476390901768,0.20230666244186507,0.14790121193570197,0.08761752580444762,0.03919450344684447,0.02275926776751734,0.27559403086433804,-0.010738563533514961,-0.052271645878327666,0.18927580983107375,0.14208315333681798
SEMA3A,0.09783965932207873,-0.003151390964388429,0.04047366061344439,-0.022302616170556767,0.05000055621386065,-0.01734560765305967,0.01861288638783523,0.06483167681217336,0.04297590418917779,0.04968442017782505,0.03021732745749173,-0.03474392895216142,0.0002848071105598014,0.02993307042404117,0.2756979786085795,-0.05358856536481546,,0.04507255410805861,0.01668709817080156,0.08298790771290714,-0.040046686748848336,0.03357177989808927,-0.030144382877198235,0.12574851396700595
RLN2,,,,0.01243544469941384,-0.027647075378195083,-0.0036709650905581252,-0.012513406172979004,0.0885316310881807,0.04515642097254106,0.05272229361169303,0.07630180301757779,-0.023815551210157774,,-0.0021680385777532907,,-0.0441108310829656,,-0.016438700778549097,,0.09686892290747282,-0.02510501368468422,,0.046036975807526255,0.020024145227487033
C5,-0.016737612060509215,0.01254312858189699,0.09891191374534036,-0.014605813004687745,0.09524519406111427,-0.002508038879132585,-0.005904346244270713,0.1616530881995155,0.40630458226834143,0.006153930487333175,-0.010157094647527606,-0.02321574137446929,-0.0030598176255662987,0.011231999920191738,0.016310073753784758,0.23369420520974027,0.08597197605796643,0.03292355251748839,0.034086380089149146,0.06909897328990615,-0.01275190172928625,-0.021000369420326997,0.10319718275639272,0.0722218386683614
COMP,,,,,,,,,,,,,-0.02604051496459134,,,,,,,-0.06597777507843737,,,0.040441692297664845,
EDN2,,-0.027388269407353606,-0.055293663238944524,,,,-0.030371554947088288,,0.13367908839291756,0.0015035944863129016,,,-0.01747182910194544,-0.007619371172304383,,,,,,,,,,
C1QA,0.009913269922031733,0.04082424705540501,0.280249212941457,-0.008866189882857478,0.16949710148058122,0.056202237356888625,0.06979938646832379,0.07012596998093605,0.4376000768510308,0.02288194032611183,0.04181883780882885,0.05652622488616629,0.029443474730544376,0.04021902618894474,0.2930081666214836,-0.012984607798499415,0.07931028842328612,-0.0382305894219021,0.09818768729534164,0.21124497773737855,-0.062824105782667,0.012460686336360851,0.02102382486509076,0.11452787333641526
UTS2B,-0.019191666219477196,-0.03294532749059497,0.013081680249793599,-0.014471883828009652,,-0.012703882345655159,0.05493275600586548,0.18109389940370382,,-0.011064402998514456,0.019442301952344813,,,,,,,,,,,,0.019006307521781167,
COL9A3,0.09436161408726383,0.12242339367808688,0.16473225736650823,-0.039929578434714924,0.20178164271809204,0.053034246367246636,-0.029093659545590782,0.14385743358110026,0.38043990137902745,0.1130123633332488,0.044662272168000894,0.03765154522532417,0.02010999601758628,0.019846398337273818,-0.2441041829034,0.2538857515879665,-0.03319273750436405,0.025032849070582067,0.058056562889302145,-0.14075896828394258,-0.08018489417849615,-0.05291624601430137,0.06062486931812128,0.10108735668135943
DLK1,,,,,,-0.020352816616212188,-0.026944039707614158,-0.0194459345416738,,-0.055608729035798256,,,-0.027769825058935323,,0.14228331332084565,-0.10771107596354124,,,,,,,,0.07899261388811805
HGF,0.01691711504051989,-0.06992925159310956,0.08258176792942874,0.023460473415350815,0.0716355564115978,0.05089925033689817,-0.014466505256749607,-0.022341270649908818,-0.06258951269929335,-0.0481057647270821,0.030731656649644078,0.025539922368159336,-0.07432485461397706,0.0159476348678284,0.21795308336488645,0.027313263415631138,0.08934607508967815,0.0026002719843830576,0.07540401426911127,0.27810736738896225,-0.035233663393167074,0.019502151038739354,0.048543559027260944,0.1134926316119146
GIP,,,,,,,,,,,,,-0.023147070967546042,,,,,,,,,,,
P4HB,-0.005677652441392008,-0.021143014914242426,0.039644323931129266,0.0024718344600569127,-0.23992863937909803,0.035446621929963784,0.06811311932888152,0.2284450541543839,0.42679401827686875,0.07989193969006465,0.048659737805574706,0.01650738051883336,-0.0898190633829934,0.04766794759686292,-0.008029294639868352,0.004030748955503895,0.05280707136749485,-0.03385911008313838,-0.012285154181909954,0.3456349408427844,-0.11189723248652704,-0.0009914712357141624,0.06584952355379423,0.10614884229773151
ADCYAP1,0.0007088975720574805,,0.17604105549026464,-0.01797813179150925,0.03537004073748481,0.008954406614865192,-0.05445032378785841,-0.017386689478366107,-0.03481032961496841,-0.05325023898187639,0.036467230469064735,-0.055389263206413034,,0.06940861980326064,0.03405209856411861,,0.07436907509405176,-0.02862113743084644,-0.013319736395222395,0.22539327435549178,-0.04061094470090568,,-0.025837040271283904,0.19246491359510498
GREM1,0.10534295251558025,0.03753364696633618,-0.019898312130591067,-0.014169172962560803,,-0.03255647787336786,-0.04366630279727607,0.12520925559794474,-0.05900629091431035,0.009267490228372213,-0.012195832791545565,0.027162318874208686,-0.13200991205229123,0.03596360772607382,0.04389468563107987,-0.001971726599598478,-0.07673087148429394,-0.0016703335038501929,0.034125626780822864,-0.2853884665811858,0.012745198407414966,-0.053494688357927825,0.10708655668917755,0.06463854060681587
EGF,0.11322804363246529,0.06951392493768667,0.070554369062476,-0.016828807192367602,,0.0162492313081627,0.06074731378363094,0.07730945218517624,0.16925895767697896,0.018435723907834517,0.05907718890132921,-0.02643920918199473,-0.005983070320447392,-0.03511993443473734,0.031393148509339074,0.12568207168822473,-0.03569509965024204,0.06425282971045106,0.02497218507738336,-0.043596818769673716,0.017575822053276614,,0.043501166783527306,0.048486752598325404
VEGFB,-0.03768048511494807,-0.0281011453352125,-0.1114199866156113,0.056093103295467475,-0.054891599842365975,-0.01835164036921836,0.02569413600884966,0.112537011909209,0.24242135763155556,0.04104834800360847,0.003131603032493317,0.021952432574811692,-0.04225846886065576,-0.049309940363040074,-0.013909595277098528,-0.12674310121914595,-0.06609034804608978,-0.017739128341615697,0.0099881757805507,0.16455938848778087,0.07405620141799778,-0.09354621283141379,-0.09508963379454771,-0.014135147590655602
FARP2,-0.020871986527878583,0.09132481519727483,0.0024372781029172257,0.09337985379367361,0.0425533778847379,-0.03382416924924803,0.043391481780322406,0.13917877953181423,0.26231998145537644,0.010213138127108815,-0.04667646913727999,0.030204320896018103,0.012542254589212948,-0.003706057720401301,0.05291004598533338,-0.07100944074412903,0.002176004585953704,-0.037552789460510466,-0.04981580778124199,-0.05010863133578667,0.01058243827506643,-0.05464125935273493,0.09633112003134572,0.14235066854980696
BMP3,,,,,,,,-0.004387189892243896,,,-0.029712183834494203,-0.020181951024253745,,,,,,,,,,,,
IHH,,,,,,,,,,,-0.024952114880854172,,,,,,,0.019572465172360498,-0.022519613571206153,,-0.02479984144777637,,,
LAMA2,-0.012403338087694412,0.03057036596887667,0.2768696885719166,-0.039869412460610015,0.13339021698669548,0.0828593421524569,0.04749040283686788,0.13310215348079896,0.3248134524568274,0.0861881793476454,-0.006221268811401605,0.03871636104158533,0.1166880972601017,0.07658512558612675,0.010508158322581451,0.12761045863582754,0.0415475330647882,-0.010750295659555882,0.002272320317745129,0.26578199516213097,-0.012754887865144785,-0.0417419118588275,0.07005224960265931,0.06373515371097724
SERPINC1,,,,,,,,,,-0.02248204064253606,,,,,,,,,-0.018461209682213587,,-0.024491091679148723,,,
NRG1,,0.042735649395445365,0.14717646610523175,-0.041554552966104705,0.10228923168380875,-0.03546558556665175,-0.012227844210750191,0.0009335969830316747,-0.012370300496528876,-0.03905508697671719,-0.004863665363678546,4.0280645570308786e-05,-0.04530818798706232,0.08814924129339159,0.1252161254438035,-0.0689846737069001,0.039563166689124116,0.04032834291860947,0.03053339604218895,,-0.046625302122882836,,0.0866779897042006,0.028161305687241605
SPINK1,,-0.02063283718822759,-0.09790859589206337,,-0.11301412561851287,-0.061840799555813515,0.008680036576846224,,,,,,-0.002834953822150508,-0.0192954939210879,,,-0.02695937350941487,-0.02575235968891887,-0.033464507320926366,,0.06243424695033405,,-0.052282736182638005,-0.05375297317914901
EFEMP2,0.05665269181351057,0.03379419815051028,0.1259586408926795,0.10067619013672083,-0.009433110655788246,0.007087335783316791,0.06387983724158738,0.1445259151535333,0.42303574537425637,0.07547752006055428,0.037529824341829755,0.033494228824938646,0.04813314958609513,-0.026396537186608116,-0.003270090115503223,-0.16237876787219582,0.012517392893855428,-0.0237273635114365,0.026768183036016555,0.36711560819842776,-0.02180127295052061,0.06886246845980634,0.0800999021774379,0.12798495439268426
SELPLG,0.022939213015031483,-0.032504375509610536,0.12733569389722005,-0.04589709530797626,0.11718205100004404,0.024971095551036947,-0.06932296651452613,0.050943788461132004,0.10091337290366541,-0.021075666637965635,-0.01191421710743509,-0.012314178470738879,0.06637144131983555,0.042218176429812876,-0.06927520651098168,0.07744808847365807,-0.008804926335627154,0.015232238245235152,0.06234667732606992,0.038440983610372695,0.05894807862480949,-0.010692304427650809,0.06838295218083408,0.10763107825267874
GDF6,,-0.0070693349092484994,0.03753577288265435,,0.052988386574270054,-0.02849882958510868,,0.11949546697384231,0.10309743033271454,,,,,,,,,0.10710695139653235,-0.046978199642074586,,0.014442723315421657,,,
HLA-E,-0.022755292631215663,-0.008419068373413644,0.3215945703358734,-0.021796323968516974,0.15989619240874411,-0.006633250458289393,0.04731938150899699,0.14736232334887508,0.47384451120519655,0.021409637474997807,0.07602449938654843,0.06740490438613717,-0.016021229173629883,-0.0017980322983775785,0.2102552791877944,-0.03978261293714893,0.13646110475589343,0.006680037018820425,0.07105487955362781,0.17255440430304034,0.08821527620937253,-0.06191804971733324,0.045783434113669676,0.10588399331626801
PTN,-0.04763849707645936,0.12318758011913657,0.17204186369167165,0.008188498607999792,0.2661702922231004,0.011950858189113376,0.10982462927529446,0.2374290660796432,0.5433883862938846,0.12972598162575483,-0.03634929797089493,0.06788613534233577,-0.033076280565186786,-0.016739597534070887,-0.06636259498916254,0.2702353624422066,-0.03713106934331722,0.016807625815797228,0.05403100597988599,0.5068450409303894,-0.07388591184448985,0.10314677091327881,-0.008511719109424807,0.1732977847853099
CD274,0.006594445586482328,0.05233006287882458,0.09161133392482544,0.02163894787500254,-0.025380460076833897,-0.01919041416437369,-0.023378927354036055,-0.011147813476616747,0.2523908080838093,0.011607236871963472,-0.014466526345523116,-0.0024621162638781627,-0.03153035636740015,0.062454054336986115,0.11135121748409328,0.01699549902483866,0.032998510658331204,0.024592321236376613,-0.052434653418192825,0.19051546269517614,0.0034767580245311886,-0.006459452459371695,0.04460322554097885,0.01789185223687398
FGF10,,,,,,,,,,,-0.013625875863448232,,,,,0.05100786721773828,,,,,,,,
CD14,-0.0007602560222191404,-0.01550829694301299,0.27319799336508493,0.05565894706806974,0.19814538010289293,-0.006307485250405407,0.13433324208741745,0.04191524680449899,0.3715455568534944,0.05691620140283576,0.00819522532391247,0.07427870201391867,0.0868921229801356,-0.002826020824800002,0.17291270313555196,-0.17712188129612938,0.14872977592597603,-0.07457952226007226,0.1054559749610747,0.25323064666877654,-0.09533203994121858,-0.0025580004585545497,-0.03053114880656661,0.03318332859573905
SFTPD,,0.10158443815474431,-0.025249616839546334,-0.020187698339846474,,,0.021678472445213058,-0.055545582099165096,,-0.03834188271018156,0.04191070237543528,,,0.0002972357627451356,-0.09649000928787808,0.08957260057947061,0.003993784522932626,0.09238454005915535,0.011245777500991233,0.03262270620777696,0.09226320235252254,0.06028147285552335,0.06962229697053843,0.03339543630856756
SLIT1,0.043011278069683086,-0.025817145021223366,-0.0864489442566803,-0.022544104554933213,0.12913692604267,0.016897920060848743,0.0033247135972265104,0.0412842899976813,0.25172776244999867,0.048639506499518065,0.0288465748195535,0.03343771734046837,0.10855676858992719,0.09856145226159499,0.09634713249387171,0.18916131438196504,0.018899487149974168,-0.004030659332924423,0.06130361466650131,0.17219747284428233,0.011945600818883916,0.02948039845924348,0.01920924326105996,0.20136365899257802
LPA,,,,,,,,-0.01614624569520199,,,,,,,,,,,,,,,,
CNTF,-0.024753791549292144,,,,,-0.007101232701218705,-0.006224610350094832,,0.015157607524204059,0.05817925902438663,-0.012195831737488508,0.01773141551356925,,-0.02240412754400533,,,,,,0.024497522868656262,0.03357694242202449,,,
BST1,0.045852867433987324,0.013860281638308438,0.179117861296836,-0.004894316950975668,0.11198379993662022,0.03397726849274023,0.05835164016565347,0.019554272844738128,0.45887741848053754,-0.016910892716858028,0.0031581937235883872,0.028758816324016646,0.01207399134830511,-0.03948444968741135,0.033189983870916054,0.004176614012386144,-0.005971798002930888,0.04084920925402792,0.05645196439785391,0.08955648527708755,-0.039155546790037424,-0.028055690931595816,0.07743687638720693,0.15152238543153912
AGTRAP,-0.007542047748578989,0.0226877957718934,0.18776900161794055,0.011547801896557184,0.06101435741561333,-0.06771226375914129,-0.006455201527335095,0.11678997517011801,0.43517214862062265,0.016178125609972234,0.012197237341962838,0.018571134263394712,0.05256860735151622,0.0618149269902105,0.03251080414098998,0.07542151352754736,0.0549511856147145,-0.022416660587536545,0.008172811136613691,0.029063824665250402,-0.0031429806786087574,0.07465242615670588,0.03789741183311971,0.037207297776458946
LAMC1,-0.05205884623614097,-0.008276345425218212,0.40836388901719695,0.04277269451184855,-0.0030451208242976654,0.032334630002119266,0.03001430638318376,0.2559520030727793,0.5426584569093266,0.09779543177463713,0.014065047935589573,0.11011853096650416,0.051306579242199245,0.12253917034936776,0.09976555938516345,0.2351639165276451,0.12148376766614793,-0.009957302666616465,0.05592122678272862,0.39027823914720017,-0.06820239205217205,0.07377670938107066,0.13396877816337652,0.22182352653111204
COL6A3,0.009316157634940439,0.04096612153711822,0.32757004413396085,-0.018582453783615685,0.022744604549937385,0.11555626564856668,0.0038155398745213743,0.09240701612213872,0.13549164283344978,-0.02282867225939817,0.0027576464427897644,-0.03385187855645994,-0.1833811726616061,0.169103026979284,0.08950279550925748,0.020812873167593088,0.16351805194276123,-0.011761073044706161,0.024858574517010866,0.2087885829485215,-0.10456914521782491,0.0955113479543004,0.07429789418450768,0.14246720898524562
FN1,-0.03467850683577545,-0.08134810501884106,0.48406980806308475,-0.019304492260259043,-0.12186073979709287,0.08941756177910262,0.019940853929248714,0.2987467675799219,0.6306708205001406,0.07959214394376134,0.02942389714042328,0.057202873070408805,-0.16812951791855318,0.17858548439941477,0.1690623171407827,0.27966637271355804,0.12632009505075115,-0.03046262265971663,-0.012617638669364621,0.47747971751172213,-0.05656985755123109,0.12416652202922057,0.11205023860693668,0.134684469541732
MIF,0.06064589992458755,-0.0008621625854177712,-0.3641461978832848,-0.009210818603567065,-0.23835417006543697,-0.03296728974746556,-0.03229070230579388,0.041585739384816724,0.005412446581965725,-0.02204066587394358,0.005609388163440355,0.08811086606811765,-0.01946316907565841,-0.06915547576564036,-0.20227416561640504,-0.33884723911375003,0.0456835126527126,0.03904912201803998,-0.0701793200297878,-0.08795411817276991,-0.10777537150477161,0.04792690911628681,-0.0652781584838457,-0.14970940655183443
JAG1,-0.035207359394170815,-0.041066550842750536,0.18645851032098404,-0.0465521207411433,0.011575841563163583,0.027789467635891924,0.07715537226300855,0.22935090328526775,0.44982138857861165,0.10457368534974065,0.006747353510834861,-0.019509653961239225,0.040066979152558524,0.03592588802390289,-0.09467284304683972,0.028650066951688726,0.07985309727793359,-0.020638940322881067,0.00901719513778761,0.22174706165162422,0.0011634347277306493,-0.14695968091463077,0.047107782635413285,0.031625538270227564
