,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
SPINT1,-0.0028838623056793296,0.0006039366813613803,-0.026412897514175023,0.005335566849895483,-0.022694188833553827,-0.008040675844092987,-0.02245203574220325,0.03640678229422774,0.02795126990395326,0.023593892468103277,0.0029411013338351876,0.013616624587342526,0.11801186651909107,0.05836578497555581,-0.02735519253180321,0.10166383941640621,0.07498193854054165,-0.03301941126221689,-0.012307899431374033,,0.0024518719524170354,0.09782646227656953
CTHRC1,0.028374632211041476,-0.013120952175347832,-0.038536369505585186,-0.006926948744864764,-0.052007504228116085,0.05558920649497878,0.11165252742650696,0.13870648550700027,0.04854317169320703,0.013597401581362004,-0.0063915870937840255,0.0018379403821758159,0.011270166182191541,0.05619742286874078,0.06623675971081901,0.05462694690273927,0.08240038152860271,0.05053980245565042,0.0485111848807232,,0.08029429668029667,-0.02580788297538302
PODXL,0.10934331368946114,0.0029101393025808883,-0.006636992432026848,0.02957648362366022,0.051755742948877276,0.017179743309768396,0.08295298794654536,0.21595732314583288,0.021778987158895962,-0.02560067841421026,0.04955443833673485,0.04464768620615365,0.040535892593995794,0.08053984763730387,0.04766241044331261,0.004156740335612263,0.05715152980430864,-0.01787321903399068,-0.017690030643015102,0.02483840332060599,0.01718549803400918,-0.025736292069289374
JAM3,-0.006244571606650803,0.016490251111461438,0.013783198423828831,-0.027651086829397233,-0.05466976577197167,0.04494615939696775,0.05695718517009011,0.18055109146606205,0.008427242937664843,-0.007272245888105677,0.11418148398665337,0.02461704900526174,0.003580660900414888,-0.019844694343446854,0.008063829863047345,0.05776544281610157,0.031886137594362735,-0.0906274230743402,-0.019456865517421446,0.026353797817010634,0.024123769215024262,-0.024631486894005197
TGFB2,0.010542198918178366,0.028818842400437097,0.006473313651295144,0.0022565324975146986,0.00036026028706820574,-0.05230669851482115,0.029585419984548653,0.2579579740528564,-0.005001927594295156,-0.049731074456397746,-0.09851325018404851,0.06836900959281546,0.014762721314157673,0.029414115026445302,-0.0027520147697255282,-0.010422823100945064,0.009103188978205055,0.047855503606127656,0.02896992847772096,-0.07843420463586878,0.017034177777826426,-0.04533229448807316
COL18A1,0.03366144136814581,0.06930280740463743,-0.015486444759298246,0.0017769839074565949,-0.04209139943473597,-0.03159680807626656,0.12414108921371142,0.19410904389756728,0.00569538386626122,0.023895409108374083,-0.004410233998038644,0.048866618163949396,0.006420699252287787,0.035732327083636994,0.00646074664807968,0.03229348177452972,0.04030635539023566,-0.013166305063328143,0.0752099182463867,0.04238824669565869,0.050810300776217954,-0.0711382593787751
NODAL,-0.0062502811674915604,,-0.004469722600808297,-0.026467360120206472,0.03279190659696982,-0.0073886502026341,0.07147399983809377,0.06068421591852965,,,,0.033924478917975245,0.03104106686574564,-0.027820183278624535,0.05320892852500205,-0.0027269272241162504,0.04033286245452031,-0.03487526807367619,-0.021229718245027864,,-0.030856428423029377,-0.0051843770035022285
INHBB,0.07719234909364828,-0.006634235013437545,0.0544506038117044,-0.00716387640833612,-0.0035822424501974815,-0.02934978475337396,0.038460507438351305,0.10455675911892325,0.02159714007036694,-0.03175922056304352,-0.009509302668020116,0.03822956129911855,-0.014940413203982922,-0.07223507513452848,-0.07074403682610729,-0.01014793635499384,-0.030278593985272627,-0.05433949425235852,0.040572253727673056,-0.0815964483020993,-0.02300490350024473,-0.01894718237038281
LCN1,,,-0.021480183670812832,,,,,-8.813949119330824e-05,,,,,0.06528221287779142,,,-0.036181299993705264,0.004425409652486308,,,,-0.02279987321380697,0.05185842637353186
ARF4,0.06012924543145103,0.018419363319460126,-0.014704225148550926,0.028620830059320684,-0.029321944345617648,0.06713697223528689,0.08340049696610674,0.10973311985314395,0.021449675388497885,0.03259942948157411,0.07010229098642691,0.12641129566399945,0.08846444030380332,-0.01447275592156518,0.016607919543156466,0.07076357428901302,0.08229113212299519,0.06143266896514487,0.020230947567484982,-0.03083079228239239,0.040579250503390826,-0.1021413122775233
CXCL14,0.0538905876364233,-0.07215867814781403,-0.02770323537397678,-0.0499815776074453,-0.03408271408653271,-0.08976718254817932,-0.06502305620278724,-0.016666326955622913,0.06740632217829948,-0.006318590687299479,-0.03615750357130447,-0.04393315107498026,-0.033720444639452916,0.01617832817894533,0.09646993258623221,-0.05509524139629427,-0.07563817234079755,-0.005850099040050232,-0.02604944438751195,0.07441150927172162,0.04973966031765129,-0.023799410279551163
LIF,0.07106480297429492,-0.03146415468760931,0.03189860190812994,0.005607443993309721,-0.02968987087100995,-0.023450079739958635,0.13117277016893206,0.09309988873064445,0.04437060059505696,-0.008434138389089482,-0.03400583929166902,0.015162179863373596,0.06953138917217819,0.038868333143371375,-0.021759259845740935,0.006037488235267076,-0.06859801305484922,-0.009386332615004439,0.006489913749758186,0.19259582729724878,-0.05465534118253817,-0.05063274868575381
IL17B,,0.09894681041295164,,,,,,0.09027876500450883,,,,,-0.0031955101004538895,-0.0640757441399934,0.09661403590599357,-0.03995898573507641,0.012407095290215636,,-0.026411742205203325,,-0.038512176069779434,-0.005601095756170878
MMP1,,,-0.029613980250305063,,,-0.0254583926539226,,,,,,,0.06547176897584257,0.026145041576976433,,0.05717242659091313,-0.008506540587612823,,-0.01912556216439463,,0.01583270519359422,-0.0445732865371451
MATN1,,0.03107962964316094,-0.01573992554800395,,,,0.05204910945993894,-0.002277162517058498,-0.027478747758166843,,,-0.018911244600766413,,,0.00655469014260539,-0.007869399332630988,-0.01326031291487118,0.06671920154477881,-0.02722013577645127,,0.03432617405997663,-0.031388608659290856
ADAM28,0.01895069781269203,0.11931007336597974,-0.001513473167441705,0.030720035004262094,0.03248287412350897,0.011174287450007134,0.025644698078864433,0.17319450713573314,0.055259483367326806,0.01529757411401448,-0.022123343557159964,-0.007501027679114422,0.02806026339129441,-0.09314780364754148,0.05032872696292913,-0.008603092947595325,0.0061773731910462855,-0.012247319408400703,-0.009269544745116475,0.15732831550438112,0.06543854495367633,0.040030508022585856
TCN2,0.023155292474550962,-0.03849440841446983,0.01953315356161,0.050299505554088575,-0.03800107712028152,0.02330283910572472,0.09229775475580763,0.13875813711050305,0.06355482675227336,0.06423404552963564,-0.037572105266443764,0.0405304063369532,0.013217669034563074,0.02919977300212204,0.016374914587340913,0.05003290651140175,0.07307058351783213,-0.027763257690264775,0.007579733714092794,-0.027948297847482637,0.08660644982096298,0.018549270537010023
THPO,,,0.013850227006120907,,0.027384591935324942,,-0.030063580280089545,0.00738163153570051,0.017788111600917686,-0.02971774655200929,-0.03254727843212043,-0.01891124677314872,,0.03978433705932934,0.02408741837664641,,,,-0.023612207008655826,,-0.02968407838219461,-0.03519014215319189
CUBN,0.010896899250411972,0.09656580267569098,0.03621016605000588,-0.03777775078966546,0.042997327060890815,-0.040101253623888736,0.041033484236747686,0.008802530699011836,0.01069339506608756,0.030862848828232054,-0.03506100299625503,0.03854481608546336,0.0590241154086526,-0.08631508581363516,0.038743492896501246,0.00660988996263715,-0.009699732167226456,0.02567043271905226,0.0038202113943619645,0.014591513607379994,0.020904866038214377,0.08513988679528169
TIMP3,0.052494260821343695,0.058121525415365374,-0.01693384255861134,0.047330325143408215,0.004807934282812663,-0.016587615822077656,-0.05296554627479585,0.1666606423586629,0.010674029610509077,0.008335177351677823,-0.052611482435657615,-0.0009132145383253321,-0.08171420184213904,0.004083698907581533,0.016971193656813478,0.09452174872458653,0.011056795064082133,-0.03042038266567876,0.07630881119666749,0.013063399617369815,0.03449765756554479,-0.023808848322576282
PIGF,-0.008898497532854547,0.10120304447937008,-0.022574590466192878,0.023664042718991737,-0.002082197480882339,0.01765012586702287,0.06421546120668031,0.1429964292386108,0.008457928101368783,-0.027482110276782316,0.030792730479730555,0.0478780541873163,0.032328862312907734,-0.021214711073845583,0.0479724465421467,0.05669879279275148,0.042977260719594367,-0.00763134548284238,-0.012637810121827187,0.04467553042621886,0.03766178190511574,0.009480700465834081
CRH,,,0.015292683047306167,0.026850971800937595,-0.030439507169186197,-0.02587036735779374,0.06343115410351256,-0.061914476227352834,0.03191452160720586,0.008749946221749324,-0.03911388327938551,0.037959977337199864,,,,-0.03686929585380259,-0.0057795411903550165,0.010876994611213182,0.03018091013688953,-0.03627727469226781,0.028071970620849263,-0.0352251937005624
BDNF,,-0.00987929523771712,-0.008129913006729538,-0.018999473108774024,0.06401306844203694,-0.027037791042248877,0.0053017997794135635,-0.15490150158899355,-0.015198226388342949,0.016874229562145213,-0.045256186281979006,-0.021298920974642453,0.14306780551154555,0.05251907099890941,,0.014291847466679119,-0.02578455001851998,-0.018935921308289468,0.009701165335575938,-0.03355330011012496,0.06710238325153806,0.04409564510197035
CCL5,0.011009113069480776,0.06822188245431397,-0.028939574146229313,-0.021843521933657885,0.0584797455093665,-0.05546701336232396,-0.02602448245972361,0.035157105885192205,0.031921730844424734,-0.03689350856906339,0.09369343925755083,-0.025655380430891807,0.03857990335457666,-0.014050489901123741,-0.001426582571421382,0.03327161428348392,0.033044235523135776,0.02042635656045399,-0.006192421512238851,-0.020549305605687445,0.039490813995891584,0.03209854294859363
GAD1,0.0161555561932399,-0.00027087161099669795,-0.016252694089517836,0.06582526054020116,-0.032200903472444885,-0.0031795412141941673,-0.07491484738396585,-0.12177858099305998,-0.03926125113315365,-0.053818390640699286,-0.11106825003820056,-0.07319880636148261,-0.03924574859114273,0.055986710200845995,-0.05635949274741742,0.014996885620545368,0.0606724166185731,0.0503598223176595,-0.0206098813643635,-0.061087307810069505,0.03534721098310786,-0.07363429527101122
COL14A1,-0.04199254447206861,-0.021030976623617012,-0.037081759882997736,0.0209699742865639,0.006537413275292582,0.01015598356877994,-0.02758017404685343,0.11779402625996477,-0.009058867684436782,0.052531059220245896,-0.051033440482882345,0.019002538097760258,-0.02036504270582757,-0.028451590514996947,-0.05463229415819034,0.010358915498656062,0.010147568158813385,-0.00288018504626855,0.07615125723768774,,0.02969378016731635,-0.03425465458641459
HLA-A,-0.048463662090304255,0.14076361826323452,-0.07218230170639288,-0.014062041653604224,-0.008573869773793052,-0.027622244655189875,0.02791239786285331,0.2612725218854384,0.017423222959462654,0.04854815863021685,0.019000031634206032,0.057727127235639664,-0.05447555763911404,-0.04249160126321999,0.03409870494160178,-0.06529824920167512,-0.07645629835490632,0.003582579299503895,0.03776791152592324,-0.1293174911098455,0.010454702518222147,-0.08582587430592635
CD5L,-0.00797055938916363,,-0.0251665896573824,0.031622163704204315,,,,,,,0.012067458619488835,,,,,,,,,,,
FGF18,,,0.006554690945756361,,-0.012304451917484357,-0.03529779207342086,0.038717889786899606,,-0.029444560800938862,,,,,,,-0.008596313815924437,-0.01437323793313083,,-0.010777733679405169,,-0.02254613121300754,-0.031128168603359138
ADM,0.010470877984418009,-0.10067133326677075,0.004720714318976476,-0.022243712441885367,-0.02507797019877434,-0.009896715684524833,0.12062162132177871,0.07078769295908593,0.05154235334151148,0.013764024618369517,0.047136691319757576,0.03414617880671361,0.08500250959345797,-0.034872060801695894,0.009490332764702975,-0.011931075945199418,-0.09134271970997426,-0.07915737667712702,-0.005904104956348292,-0.03468575070956271,0.06405705770029303,0.01393152710160633
CCL15,,,0.009430359093275657,,,,,,,0.013400030325810441,,,-0.0314396360908097,,,,,,,,-0.01955425785071205,
GNAI2,0.03822191437704514,0.08482024687120325,-0.015543551325881541,-0.024463004988115548,-0.0019987076064185284,0.012943262735125768,0.09548111242927547,0.1926257962639394,-0.01541988227063756,-0.0241002754593359,-0.03945309862461124,0.03006890636703743,-0.07493851798627106,-0.05850819879430182,0.04821017235401329,-0.014158931746157897,-0.006665445138335987,0.006959457736794977,-0.0015568223191205566,-0.032144207669289666,-0.01809639388732176,-0.06290462861730534
HDC,,,,,,,,0.0895232486920782,,-0.020444544420952643,,,,,-0.06107031634914717,,,,,,-0.0260631817594898,0.06544414353150207
COL11A1,0.17892838620420978,,-0.07657523258639595,0.07959855091303113,0.018036192950470365,0.04242959039860858,0.1245452678687893,-0.019387254916695205,-0.04551927063654653,-0.06178799683604033,-0.05775832399128598,-0.023304039635860644,-0.016750667622373646,0.08259514534047899,,0.048737065306417256,0.0027504128694762903,0.03337821064214286,0.03790881126603619,,0.04784029677711984,-0.00298578730365763
NUCB2,-0.00479791891193676,-0.011570987547764477,-0.014073637643118092,0.004456433866418035,-0.04326992884983948,-0.0036024764351948544,-0.021331457031397286,0.05155933923952696,0.006825444675628805,-0.015051705125354406,-0.14171887121016957,0.030624320743233308,0.06224544325068798,0.07081206407419201,0.06389297552027033,-0.03354532057185698,-0.028891668646639734,-0.017110557168501378,0.08049943528369741,0.03834621338348765,-0.01813016223807334,-0.09757261245171829
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.030929379332479887
CXCL1,,0.017458293902105196,-0.0049246374944823465,0.03895972225192538,-0.013543185449138632,-0.04545318385476624,,0.000986941605150535,0.008480220795463312,-0.027043326779185094,-0.030848641595850344,-0.025655384780543886,0.08339894870024729,0.007499426335968487,-0.02341966249724279,-0.020045860723894915,-0.057673664090620205,-0.02075281096763716,0.07556952737297135,-0.05563070160177133,0.03102019182600485,0.03806751284991551
VCAN,0.02959634892087758,0.03077919501788608,0.0008587154197989358,-0.051272478187900185,0.054624235488032816,0.036912447559241814,0.12429855975117295,0.14304899463452733,-0.036771950104273705,0.06723022965642063,-0.020643003376181406,0.05645808126610564,-0.15269876238701313,0.026375243075221367,0.04019038493721289,0.05679555926401386,0.005332074158757455,0.014276935243514975,0.01753023936282817,-0.08440982270359207,-0.015700364585408917,-0.15431364484151786
MMP7,,-0.014901861847016891,0.027318153790044767,,-0.023553426996263557,,-0.021899011892882545,-0.01479240477663047,-0.027137916655095268,-0.05224184876663645,0.05009480752622069,0.01853324555242427,-0.0029645416968098392,0.00997751184291992,,-0.01955409259481027,0.0012168304088363586,,0.039109687640197226,,-0.015154329154718623,-0.1581645341793337
PTPN6,0.012291441291782808,-0.05258217327499452,-0.01665688738931976,0.03559438150558219,-0.012502754353762115,0.01956056420162124,0.13714087503128902,0.08180482909842388,0.01665244257520534,0.026654863662323613,-0.013465673561529617,-0.0006209020367970811,0.0194535177570868,0.09015764869578977,-0.0062489222065633555,0.062227730387284706,0.06090299459394175,0.008761156368691328,0.039965986984153795,-0.029464965334098276,0.02774380653372793,0.028163540418113222
PTGS2,0.029145282636592003,-0.015437593496284097,-0.019428242405343486,0.009611600267992739,-0.013373963377844859,-0.07674964780179536,-0.011559192118737785,-0.14935938281765576,-0.012698478802490866,0.024087438215513512,0.021740245834244346,0.01323193132953999,-0.00758967456627512,-0.013150889848116723,-0.010696822417441874,0.029409487839797053,-0.034637992375182156,0.04277271093816669,0.03306146962905982,-0.06978053696671661,0.06989651723687705,0.059260226010838794
XCL1,0.02413580541675426,,-0.01476016713355591,,0.03013300285370787,0.08336274868331592,,,-0.02421167600103433,,-0.006388942544433304,,,,,,,,,,,-0.03779133727967418
CD58,-0.0002716678703978813,0.03945117726182367,-0.0006162253796076424,0.07422942035186172,-0.01316102390968663,0.08373488632727479,0.012773790453470308,0.198757215006256,0.06966110862642007,0.022650208091620442,-0.06223012220185258,0.10059409829685435,0.04012971553518046,0.023524145969500906,0.03087951848465228,0.042262551251596746,0.08282683266517953,0.022453738367580273,-0.013334371027109083,-0.01769269346003414,0.06890214496232382,0.031202807035634696
TNFSF14,-0.0065448004238255805,0.05372263281558773,0.12454805102674847,0.026750916365756838,-0.052021131655360986,-0.0477076608085038,,0.031185099562409935,-0.01440627409858029,-0.0039609526835518915,-0.016684072828214363,,-0.040070911049854656,-0.017953477485189048,,0.009536238991224808,0.04535577410089511,-0.007147768651066716,-0.013513753996420769,0.072448887374468,0.10491985061161503,0.008325380745896753
CNTN4,,-0.049639818380578016,0.006783706530958377,-0.02909216112096189,-0.0352766606315891,0.01587702790287539,-0.021806627714350605,-0.08641506711604902,0.032074363623455775,-0.008226056924745479,-0.03164032671030702,0.005961217133647359,0.04055357833468411,,,0.020615398497526617,-0.052500594862609364,0.041679220311971465,0.07449520247531911,-0.0527241938872735,0.019408196756100508,-0.019851718163063255
NTF4,,,,,0.028955345377357007,,,,,,,,,,,,,,,,,
INSL3,,,-0.024704870760668542,,0.0007118084793322002,,,,0.014520015469903395,,,,,,,0.02124783278282135,-0.027245214052484798,,0.11170362741167904,,0.03842000384851595,
BTLA,,,,,-0.01618036504864848,-0.028221753024012836,,,,0.010850434898688486,,,,,,,,,,,0.03867631407401695,
MFNG,0.05470301565616749,0.034953058282491976,-0.008969574473607998,0.03218931817325827,0.006098013621579103,-0.023811049208467553,0.059791187016727296,0.20922299839831024,0.054615429410591616,-0.008793069421775324,0.011746514955857336,0.05032752790420217,-0.009056065016644495,0.00716389863971232,0.07789390677818059,0.024338286170310128,0.04554117146955322,-0.025481189488971545,0.08016796684228829,-0.01241874821334333,0.06361419072561575,0.007260559895435599
ICAM1,-0.019698741880070734,-0.01067279149296828,-0.0557743416174561,-0.03954804311053719,-0.01268190450771576,0.035141270829526824,0.03945719169238553,0.1621758320311645,0.004036771163026691,0.004992683789852095,-0.02463498280362827,0.029209376028345762,0.055618105246559545,-0.004518618040213002,0.09624941095144851,-0.01389764971548959,-0.04570163610663096,0.07189830848389853,0.01607188203757009,-0.00874901509884686,0.0160284299681983,-0.08122823662512617
PROS1,-0.06333997123384949,-0.04446898880893992,-0.017904101029392168,0.04823145320248241,-0.040387522164090126,0.033418972143952105,0.08885274136530448,0.1985520795371084,0.026522623821731806,-0.03825837545131746,0.028994826594904908,0.04052424507987269,0.05816524233219136,0.07791344077333683,0.06395016321283362,-0.035298551524434695,0.004893080815685813,-0.04708193195852178,0.03017433228183647,-0.06601336559427164,0.04930568936364475,-0.019126706382771145
CLCF1,0.024624546107265527,0.0794979386633271,-0.03865301621467556,0.012595909931539879,-0.017041917328458223,-0.026730711523866614,-0.02035731839883615,0.04748306344814174,0.027025903572987755,0.039115031316884645,-0.04743370366401545,-0.004644126949824346,0.08785649935589308,0.03056056773348047,0.026213372568511507,0.01827505893912994,0.07121479761964282,0.009001853805885376,0.022546195361939466,0.017099161808685842,-0.004354817086071535,-0.027763925080351193
PSAP,-0.0777516416910386,-0.03462034810340517,0.023131265344995232,-0.004931692367017116,0.05429044805765989,-0.06034232609387373,-0.12152944871474201,-0.13272983030430205,-0.05433821081095118,-0.021265896184941565,-0.016435811979129113,-0.031462004067432166,-0.019093870191275317,0.03304167287206388,0.08671148156736268,0.02405981176652154,-0.009257029200453154,-0.0029227141857681,0.04266026193876285,0.08364172021715185,0.08632291978953169,-0.16199241954288945
EFEMP1,-0.04813187916169895,-0.034952597995984505,-0.02923820017456579,0.04639389674992628,0.030232800347328465,0.04064657944846852,0.07635709111083958,0.1751144333423683,-0.034419605733795364,-0.02040612448586989,0.05490983093003577,0.02706531783594778,0.016126953495186957,0.010769469779515116,-0.0055468143716703566,-0.04639965847158765,0.007574028976258727,-0.02404364345572658,-0.00026809362195606603,-0.07641280638173295,0.01466945492827958,-0.07530244457673797
C1QTNF1,0.012292556777204844,0.02069555065445376,0.03923899594625288,0.00909096370296894,0.010901083888760018,-0.016011679546669728,0.03665765602215293,0.13871587276396388,-0.0007702709168003156,-0.016533474902776436,-0.03640577562833868,0.05301265837074577,0.028770716211091736,0.03713683496169786,-0.053219327049064055,-0.018304511368464078,-0.00811817237993414,-0.017697673391782926,0.03465813883600705,0.02687428029409202,-0.026446411496287812,-0.038399219272015485
ALB,-0.0023369130766152544,-0.014583575446256188,0.03402256467881823,0.00013165247813765654,0.05158967989503699,0.02403352622151226,0.049931128046235056,-0.04929624938140193,-0.008589494813549021,-0.030000968399255923,0.025497397020702608,-0.007067867265084811,0.025066293386770487,-0.04826331680864376,-0.05433821089686788,-0.00827875861721392,0.003713350970195341,0.03924119047919148,-0.022037167849715763,-0.010428906580427152,0.02540251327159017,0.050442804417262885
CCL13,,,,,,,,,,,,,,,,0.003971085606712845,,,0.04196444690439485,,,
EFNA3,0.04769537410948199,-0.014740217264340869,-0.04055476282262979,0.04776833426783892,-0.009902846983146685,0.008115758844284964,-0.03683174825295204,-0.14338047845957633,-0.010663142266151285,-0.025375167599827775,-0.04498621614697713,-0.007483583338392741,0.006086930026852141,-0.02576882589796202,0.07480013621745575,0.0015788762641691602,0.04062420541551005,6.205474154478211e-05,-0.013848440728808474,-0.02584245685368286,-0.0082353913805014,-0.011865209724266515
DRAXIN,0.02205390801170781,-0.04306744138278818,-0.04728815471333073,0.07349864271048036,-0.029177075659666388,0.004539794873095209,0.13648891073875752,0.1747064922987827,0.02174608320341423,0.0010774788507957086,-0.00950293051648617,0.033776510253984295,0.04777285639654682,-0.007151634274228063,-0.00012984981866843192,-0.04483044798592837,-0.012157036332153868,0.060331539989762054,-0.0304044664373347,0.12601626448207257,0.04963285523532687,-0.07767629837427298
RAET1L,,,0.049875609437156784,,,,,,,-0.008710043895779295,,,,,,,-0.027580943349003822,,-0.01129611090119571,,,
NPTX2,0.06557997375618432,0.002499546264969743,-0.004882675063443171,-0.0417617913279521,0.009796358454023317,-0.014558593235596454,-0.07163750135220287,-0.19267035773002214,-0.02847223851249712,0.009741159034315893,0.004258619236094318,0.0010094901649731688,0.06323380483670568,-0.11057671109951495,,0.015788439106372874,0.022856090648887457,0.023218891275410502,0.03197743366369268,-0.037146346149666803,-0.021632794791959693,-0.07711116072752087
FGF11,0.010570530449343404,0.030742940875811847,-0.025632778284822553,-0.006077598395048832,-0.027702626632540448,0.02886684456006737,0.09059647062594878,0.17354814890357512,-0.046656563255207714,-0.03717703261361781,-0.07480590892395099,0.012505407849586486,0.11372803468603565,0.05781234315036547,-0.042257755094542306,0.03793778320838527,0.02143937291283467,-0.05352346619132358,-0.020634305448171596,-0.0187925655692612,0.014654941239908322,0.024750627234393384
CD59,-0.017303427511982303,0.05867838506731916,-0.008811767333210988,-0.013299524165463102,0.047655582723692406,-0.02191092127864588,-0.08419731292561282,-0.09975959083900558,0.01552744185804634,-0.020721317967933767,-0.03256017171358879,-0.04955172089430868,-0.021177605672439787,0.04282106134834526,0.017546352357692748,0.008394358615395366,0.028603111268677074,0.01297160108998873,0.020991848617679408,-0.013949102277462638,0.03464936706409959,-0.05645696460305649
COL9A2,0.029911028134713264,0.10328492933647115,-0.031187148361215354,0.0026032687359041078,0.039622069206670926,0.02874123934903545,0.029528360250767438,0.03744315425145542,-0.0036052684120207548,-0.03626480030069035,0.09257397779762547,0.017677905422864373,0.06465746414087925,0.06073060866073097,0.004811024284319511,0.049979558410602316,0.07288259945550703,-0.011055781720945871,0.02315041734878009,-0.10670797871475003,0.06839140119208602,0.01758807857307699
DLL3,-0.029911036411100923,0.02760877469777188,0.025622727829652383,0.0025533307441151266,0.0038045147799807273,0.027145698931485548,0.08185696630133109,0.07030530526785617,-0.033824583487205975,0.004963267905955344,-0.023004117084020212,-0.0006350719333783363,-0.012929846343536288,0.08977878994008985,0.06525296264134776,0.09815674345208453,0.088993000851255,0.012920960853675889,-0.03814792803303456,-0.02686598511149601,-0.004491160836765071,-0.02951530314735803
FGF5,,,,,,,,-0.03925432587144588,,,-0.02693109608296799,,,,,,,,,,-0.021014713093017848,-0.05305612377935024
LIN7C,0.01020378086522524,0.08945209889603341,0.0737836090717475,-0.014760755415828613,0.05317740338741616,0.02890014954143031,0.006592573605378806,0.09803242530155695,0.00045325212598105774,-0.011026201803690414,0.0031462402407816882,-0.0029670074951719866,-0.0501914411255246,-0.11174989758405574,0.06322247729509628,0.008650606217964004,0.03670514417518819,-0.040696480525090666,-0.01329925200299231,-0.09406753956700901,-0.028761879296272184,0.04352338948545964
GDF7,-0.021911211152521405,0.046489630442523557,-0.006013729570429134,-0.02053973362456385,-0.029764723720072928,,0.05681195351585623,-0.027892732295966585,0.027389181104665435,-0.014911717686866997,-0.049503543462018226,,,,,,0.011120765467141528,-0.025514561919985596,0.07816443995865548,,0.005537301154710798,0.048795417969496324
PSPN,0.09100159299757836,0.017240508535057316,-0.0022281383358351064,-0.05624650124284724,0.050527639270494265,-0.02005792052123213,0.04914707795746465,0.05943779279512183,-0.035831602304007816,0.010315981398502537,-0.02850413641538672,0.012250126848616885,0.05071499480834507,0.06004633996971389,-0.014036551235133535,-0.0003457724992952143,0.08609859646790195,0.06017049426661823,-0.004773668163257428,-0.051396694503409605,0.08034828042668693,0.038351516259231055
ANGPT1,-0.012178891844704923,-0.023882317046142666,0.02671838517943533,-0.023402739193175634,-0.004132665858288997,0.018408775024834772,0.004737674942144095,0.13565761712223096,0.005034745808165815,0.041229697583632645,0.021381384177027774,0.016606242480013623,0.009549533811629634,-0.03557161985791508,0.10618275065801731,0.014703964473053256,0.023052743616969167,-0.0651980980178434,0.021716021841516876,-0.07033416439208956,0.03864039717706256,-0.0040098478871492555
PNOC,0.029903036833026857,-0.014429825844841138,0.004942814016644511,-0.038201729474733825,-0.006627855317235659,-0.06682393553156904,-0.03464074770601259,-0.12805241081725127,4.951089139113731e-06,0.01829439490504631,-0.022828990894669467,0.0699765111897246,,,,,0.10772861163029927,,0.0009225518756538602,-0.03355331825211039,0.11053264637680149,-0.08797040959032981
L1CAM,0.04081204420831588,-0.02097954876516456,-0.011973231389404803,0.03162908845994418,0.03599293977903416,-0.021295324635735753,0.002593921541432204,-0.04387628820744164,-0.03272266352114243,-0.029183512824347266,-0.04599132391590542,-0.04564085651251495,-0.04894872982795411,-0.03891771094601482,0.03358671992476983,-0.037446737221572976,-0.06384775770176204,-0.009862331137186521,0.04435190142098739,0.02360762985369818,-0.02142958216857032,-0.03005834607175848
APOA1,0.06316643788012807,0.05374808745501384,0.05144379437650953,0.11364664398380481,-0.029818396802788714,0.05435066767342426,0.11661801121602507,0.058079343598488785,0.005829083425504429,-0.009494534625492936,0.014498270709089224,-0.021720773481922383,0.10464166790231154,0.05861146672873977,0.006724844752010107,0.08703532418834072,0.039224990505728065,0.06014793921284094,0.015882050436655037,,0.03925049371688116,0.054292461227051704
PSEN1,-0.01859403073660152,-0.06015580390416242,0.033921448273617254,-0.008948093584508918,0.026963482488317463,0.012019228968471619,-0.02848866442316409,-0.021432901080658186,0.014683194176027767,0.017261048219166623,0.10735421439429818,0.08097063568519303,-0.019262908306178557,0.0233036791114395,-0.05509580703884396,0.02709187076554164,0.036293067578695805,0.03337100481757675,-0.03493606009645326,-0.01636394053112177,0.038976285065871,0.027499723305061716
CALM2,0.03623178177399504,-0.01138294014273452,0.008049328910112761,-0.01727884123965184,0.011012098546471505,0.00823603337619832,-0.0898217379120717,-0.2575859954891443,-0.04229469404024356,-0.05196211561948769,-0.016669905896600726,-0.08265404576895069,-0.002282979112443224,0.04105535428699046,-0.021156247495808602,0.03175194355688687,0.09554428844376528,0.07173986761610801,-0.009886692986641143,0.046705103791137834,-0.029018460580776166,0.0739301834404389
CLEC2B,0.010900185089132921,-0.006900258650831885,-0.0011105355178261335,0.039618610029896716,0.0326999240684939,-0.02132236687212826,0.06906580845548525,0.1802541062514879,0.013096111642924813,-0.03205113064056,0.05833466607659638,0.0095408255840454,0.03990430715405208,0.036575246985871446,0.06328044004207459,-0.009391053502428427,-0.026895260061800343,-0.0211711173500584,0.047141604206623625,-0.049036354941557066,0.045032936362330515,-0.001316720002503482
NTNG1,0.006284429947787812,-0.06062309295452883,-0.06845782324404408,0.01321794418025304,0.01738007100568031,-0.026637920707202452,0.03815198521125126,0.08276655971662078,0.018838640492126135,-0.04373948552498221,-0.03998236352183874,-0.03203896681135468,0.05111576059205027,-0.08794568240013893,0.03318598829565675,0.004082053761001605,0.0576425414931322,0.0024458054625758332,-0.0024308815227516117,-0.04581660735014049,-0.008242532046593294,-0.12529036656473727
