,MGH258,UKF243,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAM1,0.08554663337672229,-0.06883430410655828,-0.030426739233292664,0.05586375256881065,0.07202845072597223,-0.0551462762156598,0.0215672101472597,0.019152656448722976,-0.07081740781058499,-0.00214558984696371,0.10309776690252295,0.11944430726873714,0.005563561346198676,0.1430602010637003,-0.00022577420946061735
NXPH3,-0.006140386322980695,0.05666533126566717,-0.048966891825390935,-0.04296196612313037,0.039251614034030595,0.030087509256308178,-0.014571769553511565,-0.00656820694340903,0.022738955141977917,-0.05716089010197783,0.007373604624731151,0.060883319694836666,-0.07146234555932356,0.10796767708899355,0.08625598055944995
MTMR4,0.003370726084690845,0.04244618847356119,-0.000634502821552443,-0.005872209268123651,-0.0017428458530826332,0.008459175740714713,-0.02433118713101661,-0.028958485966217824,0.006208744213451484,0.03211602625999189,-0.0233901468100467,0.008183189156897985,-0.028385516335014578,0.053188839054004365,0.08707212385191772
LAMC2,,-0.028578169065323584,,0.048019221949828904,,-0.019429096589835604,,,,,-0.018317157825617398,0.0050804180530594645,-0.023961141898279817,0.03722407892654167,-0.04760939004566699
IL10,0.08946971509639258,0.0072491952900868364,-0.02539675809779377,0.03897746472388362,-0.026967589654964798,-0.023947734187635048,,0.06509980814920037,0.037360926497077486,0.1060779556195659,0.01469702373669123,0.04125257933019317,-0.018665925810267596,0.11000500911977049,-0.024633351242241856
SEMA4D,-0.023708683398645243,0.0009399190142101194,-0.034810594695581225,-0.0018956941498069532,0.10588429675466275,-0.02402724707447081,-0.027268613793596384,-0.01441622958247676,0.06333449235791476,-0.004034177976553231,-0.021526099438314964,-0.060684427075686616,-0.07639112449890612,0.11529430043808755,0.09223321318580929
TRH,-0.009485296389266963,-0.055769230281318964,,0.08837277759165457,-0.011839638049356623,-0.032619235926595005,,-0.020294707285981452,0.023648551548258543,,-0.04544735629725756,0.06436870026017494,-0.00042901266884523456,0.005281981495864453,0.020083251250469
SEMA6D,0.0037946253562564864,0.03494317387348757,0.010423903618727833,-0.019429107821515156,-0.031206421906722705,0.019460697603180626,0.01372746838883047,0.0561700827426149,0.02985966407970604,-0.03445731856144676,0.02495937922949021,0.0550792772860891,0.008301622455802715,0.015964361201515107,-0.03424119104537727
CEL,,,,,-0.023358372575952933,,,,-0.044514208625621415,0.0005182921953703082,-0.02256250010344081,0.05707464522029242,0.04076841089833474,0.049834359930207905,-0.009326814539092088
PDCD1LG2,-0.0461720986621409,0.055669153096877075,-0.045774641470619916,0.024755567203000543,0.02851574642886539,-0.05537434602507185,0.03103551046124612,-0.051984714583614165,-0.00805816453193385,0.12384628309010232,-0.028757604009946106,0.013388470729998242,0.03280695216924264,0.0964967143380749,0.01895789217123557
SPINT1,-0.0576236585463044,-0.018702863100110278,0.02673941257428708,-0.01251695669268948,-0.03157986866856756,0.02673309601365603,-0.019172975134434753,-0.03526466756553278,-0.029914120226969113,0.07097327941782286,0.009504959450545379,0.08101680556749238,-0.0489126263366492,0.08677037718963267,0.06469999888238845
CTHRC1,-0.059118749372210865,-0.023350267674034243,0.03682225664967539,0.020413994689800662,-0.003720987787206882,0.08569664351014412,-0.03047753750391836,-0.02430169647646875,-0.007843842178132705,0.132204254070844,0.04025849727909606,0.050038135770564166,-0.028582020628657688,0.09499297430492157,0.013186296581907175
PODXL,-0.06328851546034948,-0.04474943695166187,0.0787279410955616,-0.0008468920287087923,-0.0022971786684318125,0.010460224727652678,0.009587209910366858,0.0419766734246909,-0.01841089362554735,0.06766534658131092,0.010877586870743092,0.05025929108657613,0.0603782019931119,0.11304111585102207,0.018062188372680938
JAM3,-0.013834083547933243,0.07396941643483734,0.02252489766246168,0.030894898464288317,0.0091648171517172,-0.011097886366115405,0.0519444147097938,0.08923984912940536,0.0048118324244629685,0.02895283133403521,0.007417429839050548,-0.04104271033073631,0.03935664138507025,-0.014369070115176453,0.03447052163273081
TGFB2,0.007992181922990095,0.009283939774813356,-0.05558172562334308,0.025217022896725623,-0.03726154814232287,0.055960191310606935,0.03347439178050031,0.012055662140156737,0.034048599046166805,0.017822568727540993,-0.006133424147533969,0.098313721822875,-0.03588835447256333,-0.02370941526007863,-0.05076473243922253
COL18A1,-0.01566868803296433,-0.02477143728721259,-0.011581290421611172,0.032723567969568663,0.03205335288122038,0.0015495173197251444,0.06918145987798258,0.04067982756021415,0.024078625509539903,0.07385884134883171,0.02678714336254679,0.1069694372642658,-0.012077122189064326,0.11527386770687784,0.045052164134929254
NODAL,-0.04279024184897199,,-0.01707810214600412,-0.025370188825412514,0.023495453810906248,,,,0.061742736253709775,0.0632386127226267,-0.022272757469978234,0.04242999458768552,-0.02740136287953965,-0.011785646256458638,0.07644535352206232
INHBB,-0.006166605047322679,0.014704658704026936,0.04882042628133656,-0.0014679236563285257,0.030032904787060704,0.03496067744439718,0.05466912249975816,-0.019182904779065955,0.12535436152135468,0.00846953802732336,0.0531538123997498,0.03002573807619529,0.0030213251236388384,0.06990623635129037,-0.007412464886032822
LCN1,,,,,,,,,,,-0.023690677681202223,,,0.04621406479684047,-0.03339392518097907
ARF4,-0.004832073797125413,-0.027952146895128014,0.03243182124460836,0.03729965692844937,-0.042735904183086676,-0.05428710629100018,-0.0295404188616523,0.0021951892087347952,0.024253063188618685,0.07534319219730666,-0.010495227075794108,-0.003936895061483157,0.03370707560391115,0.002550742874583655,-0.005641094546298358
CXCL14,-0.009898946525920344,-0.07407282500940103,0.005424755265535346,-0.023548767413619765,0.0014444799646813374,0.04813549408163661,0.040754698515068445,-0.06415396519352935,0.006047015878349129,0.019403128199765442,-0.01610844579528757,0.12654579591145007,-0.036313828976068774,-0.004929039210049542,-0.019248300919294664
LIF,-0.03653248123275226,0.0336794938781023,-0.02161135858063297,0.03250841914237136,0.034349983451442224,-0.006058180405475087,-0.013908775843625678,0.055876489872779725,0.007979250389282723,0.11056088481824129,0.04186819436038073,0.016450802167740208,0.01797972897851738,-0.08972469038265427,-0.026138014468109178
IL17B,,0.03349354342249726,,,,,,,0.0006460220474137086,,-0.02061590161772677,,-0.03408984161224695,0.09485965848221263,-0.008264904457573899
MMP1,,,,,-0.011839635466573732,,,,0.061643255285325424,,-0.032571519565260575,,-0.024685512218915618,0.047917466220543437,0.0263293354132955
MATN1,,-0.026913573002999788,,,,-0.01562736637175276,,,,,-0.029809715682603797,0.038227469091784344,0.007448079234967436,0.05097941505550349,0.011228232633773214
ADAM28,-0.03766856962865852,0.036926688483336224,-0.03886215633165606,0.009069346810177662,0.008834902782428686,0.0021179325551571155,0.016551355018247383,0.0358264250718229,-0.002391970161925593,0.06263863691234116,0.05345160411556653,0.012859969802743936,-0.055717681511376606,0.11576761383245174,0.01464219706066692
TCN2,0.061518624938532385,-0.044207594251353746,0.004459964166789369,0.04647836682116349,0.06467038049727353,0.01279726537650061,0.05799312818077276,0.04748507943951735,0.003366113296991965,0.0676221992080259,0.013697211883184431,0.0790553977923556,-0.08579228072871127,0.07474646691926899,0.01885934173406629
THPO,,,,0.016498108603421754,,-0.03208230554857506,0.17876286434094243,-0.031491882027139456,0.21031165493375317,0.01985850415199544,,,-0.030476459704429703,0.048284800364749136,-0.008148989496154245
CUBN,-0.0425476285559433,0.16057156517558888,-0.023812914170751442,0.015719801683870098,-0.01699106528096615,0.0036526536715445787,0.013543542512174093,-0.024216249794522665,0.08225292862477705,0.12069368889063631,0.0679238445887364,-0.03910857478682314,-0.00924312944481615,0.047104749216249256,-0.028032665750877046
TIMP3,-0.003490128684886676,-0.04335783786795704,0.03545567080972741,-0.004319103368727759,0.011153478430038175,-0.02353944235006029,0.07475490966144507,-0.0367353529510997,0.02416836679974197,-0.019401531157507562,-0.00582968673119348,0.09597937442056978,-0.0896698575157807,0.08544724063010598,-0.057604855638394625
PIGF,-0.008860939842467734,-0.008436909941161641,0.00865106085326468,0.053257519524118946,0.020882851599148818,0.021542938645741663,-0.004883478055571033,0.06190535561466639,0.030003193672403727,-0.032138937043662025,-8.130776303617309e-05,-0.027204361492870626,0.038485625762573396,0.0671709508200271,-0.03353532776110522
CRH,,,-0.021432973161092408,0.02937210247259124,-0.012031227700285804,-0.013297393786763752,0.017220939088672907,0.056466210133637736,,,0.002697788966570469,-0.035786545702237,-0.04597358193572056,0.033752780845723224,-0.036797314251027544
BDNF,,0.023498660351955143,-0.0019486402821716612,-0.04642002127279943,0.05859702404603155,0.014392678792119333,-0.023544684773636977,-0.031257950945354135,-0.04834421968248083,,0.04112476050682557,0.09693735253204946,-0.05118131405053181,0.015017261161482191,0.007414163714297783
CCL5,0.06981992672378992,-0.040278115856021424,0.008912227260584797,0.003699238280271033,0.004314985724347618,-0.020410825003960804,0.025235189724791274,0.08057929599885254,-0.06760560865504081,0.0982650713953063,0.06434966060363988,0.09189314709994463,-0.04283024081337575,0.1606904184108924,0.03608198254560121
GAD1,0.047573614653972494,-0.04972036376401331,0.009642863869509556,-0.048519436683073645,-0.0005238337135634649,0.006495554687457543,-0.010250583257023271,-0.03592604771423572,0.07547645692203424,0.06438359433794467,0.04929126924961778,0.06457624557198821,-0.012053005181872814,0.008785696830776641,-0.07224286453551661
COL14A1,0.05513331911767669,-0.06370497578838002,-0.014610923602470594,-0.019611687698048694,0.04291223355835312,-0.03394602159242162,-0.018958131258193414,-0.05554550509834893,0.044754872765174106,0.041919549110881284,0.08518604978931668,0.049367587828874876,0.0280440228768094,0.1356256216941699,-0.014669629795409011
HLA-A,0.03925405037991259,0.011867201072718865,-0.05581797128211352,0.03097455100303073,0.012202718918122264,-0.020067511943496437,0.05368245623280825,0.08356765694937013,-0.13899421709293774,0.06906145829119882,0.05310301758422859,0.17150777771585754,0.05862176979636197,0.06889905459833288,0.04179819376126566
CD5L,-0.02248801471318272,,-0.014435502562350232,,,,,0.03761128448139978,,-0.032697461258356715,,,,,
FGF18,,,,-0.018171350242069454,-0.016415529315038167,-0.016745338737456292,,,,,-0.02437293388868358,,-0.04265832168102154,-0.03884518487866258,-0.04723570871156036
ADM,-0.07169424479630697,0.10930945948120654,0.006209703346975069,0.05070055003385306,-0.036449922054838206,0.07111971291708351,0.025351003012397687,0.045640345462303306,-0.010396597050105871,-0.024477012846197008,0.029709992583886034,0.019325975194923052,0.032571464723403006,-0.021447112530653525,-0.047200286008356684
CCL15,,,,,,,0.003827176474969023,,,,,,,-0.03257509451916431,
GNAI2,-0.020448952774164628,-0.01869335350670499,-0.03811220408227518,0.031197435141807575,0.06807943040992467,-0.020314818697457097,0.01461504858666079,0.029742500126208465,-0.08900676231835147,0.04570479518522423,0.04847855705783946,0.01584876905465149,0.07510434671790193,0.07484661176129391,-0.00015262465750854145
HDC,,,,,,,-0.017619505430813913,,,,,,,0.07327005880325618,-0.03440779214684618
COL11A1,-0.03406413562969713,,0.08011904549589169,0.0963987184881111,0.002591730788739166,0.003107714592097919,-0.016274732614771293,-0.039893040185854094,0.0350755755037899,0.10926823252653255,0.029076515296458137,0.012821909956631966,0.01612208197608971,-0.024235280134456152,-0.036768918639782225
NUCB2,-0.009742668828493721,-0.020392825186140447,0.04821913564863049,0.005017587947976056,0.011693822211429249,0.027209327447444694,0.056850817741674324,-0.023031785594478153,-0.10304384022344967,0.06432773417555293,-0.0013049046280622107,-0.01573420238843588,-0.026100534011692048,0.011500421118031328,0.0023369531913238267
FGF16,,,,,,,,,,,,,,,-0.0031973306184348575
CXCL1,,-0.08056175034309392,-0.022992454541871654,0.04874779716689855,0.04575145510063905,-0.03536062450490367,0.030219794299253425,0.01575975098195834,-0.033082407915001444,,0.08159605498873346,-0.05680296588163293,0.0853713395595036,0.06208382320195771,0.044130653440303376
VCAN,-0.04081231584261931,-0.09826243129231457,0.05007981592344036,0.02432424744340912,0.08480392998497022,-0.0008042354571336069,-0.007548114699137229,0.01956415308803722,0.02881124636233608,-0.11436806042061774,0.02853473231266602,0.018279162447573,0.03564013070017069,-0.03708832562775812,0.006355585895569705
MMP7,,0.007505772269073287,,0.00477980304812829,,-0.015433533211469643,-0.02544329131005714,-0.01934074882762612,-0.06306147312599299,,0.007538651116893323,,0.01913342910500173,0.05033040484495506,0.03891463609696452
PTPN6,-0.003375199996966373,-0.05202981774322909,-0.03573935712343639,0.006312067236314983,-0.013696509243949594,0.002866457757245003,-0.007877587156071945,0.02508556182091803,0.007457226344857091,0.06311794539179108,0.017471505561217154,0.09059856631409188,0.01705566627005701,0.13690481917326405,0.05231745511409657
PTGS2,0.05538578049164152,-0.023147095249395268,-0.020519559582342393,-0.001633545825052844,-0.0034987393971251503,-0.004611527652222178,-0.018146126832536337,0.06498445060347041,0.03261198113215352,-0.05051755111742446,0.01424849890862321,-0.04276251414811979,0.06368021144308518,-0.014788868929068024,0.07267309107564898
XCL1,0.008465070290344323,,,0.03831373502457793,-0.012589294868643287,-0.025349000831462156,,0.13019229997616755,,,,,,,0.010218418873406196
CD58,0.004401293444747526,0.0029727813383352794,-0.0076909409269429576,-0.012325666724228038,0.02700963265050447,-0.04348946957928194,0.019324554337436257,0.023449725349574096,0.03739055935976429,0.045060053853102244,-0.006935690702716764,0.001610135884684248,0.03424751123635516,0.09684617933277881,-0.026984345452083693
TNFSF14,0.03672152392981686,-0.02872560437420267,0.04296650515305954,0.03463117079579893,-0.02491973625479987,-0.033667027678851706,-0.012864486254147043,-0.024768902997458625,-0.04270999203281565,-0.0028396902020145095,0.07112861684296842,0.03757048868518764,0.05800154278659181,0.036978837041951124,-0.026236379114471946
CNTN4,,-0.04452288582570905,-0.01877175876306931,0.030433745203860565,-0.02964958856585481,0.04626261088391421,-0.036482194220767615,-0.053756726730832226,,-0.03632030030516188,0.01675336399993799,-0.05976400865438332,-0.015001566871881774,0.07102534385415335,0.0033364521011269494
NTF4,,,,-0.013221904924408792,,,,,,,,,,,
INSL3,,,,0.04717814951400654,,-0.01779648702517023,,,,,0.0770724127369502,,-0.03564458067638363,-0.003607232771966254,
BTLA,,,,-0.028843449531038602,-0.013124758996931553,,0.035418648759819996,,,-0.036694456508182836,,,,0.0447782238886505,
MFNG,0.07375552669435952,0.012499783403420464,0.019037294237655513,1.907309623745394e-05,0.08277960603986524,-0.024071826515021953,-0.0008606729687998789,0.043411980214180794,-0.026630036308567452,0.06577230877662639,-0.06561562058923898,0.08844306668874666,-0.003762951177811295,0.11383596195029912,0.0735434018147802
ICAM1,-0.007022167143851648,-0.017929482118337364,-0.04336067301030358,0.02931885793503301,-0.05809495027833073,-0.019541184361228283,-0.04924967199390671,0.019459814277354687,0.030160592201947004,0.037896335649838506,0.022144117076880014,-0.006823121973402379,0.025481809083044538,-0.003327008461743047,-0.04620852736412893
PROS1,-0.05716378222897493,-0.04461904449132524,-0.025476023255594473,0.03900383655146697,-0.04276335136959219,0.04217938969384835,-0.00032248301465623487,-0.02166358813781814,0.05349131357620341,0.05335338578253055,0.07765161575230603,0.08539574605047019,0.027132016776976894,-0.004883159538493954,-0.036336347391220665
CLCF1,-0.05928202587647377,0.011014833078643203,-0.03972298956325373,0.012590730916549987,0.001859498020444232,-0.013653048926506319,-0.026986252949153185,0.1420323408606333,0.0010470671969696863,0.1318434754873688,0.01695141353585478,0.001929065497356353,0.010001088360806943,-0.03061878289491267,-0.02731030796813421
PSAP,0.06062006318953195,-0.032153172299463115,-0.0011449521958180285,0.03604347521792607,-0.07054612505034395,0.005772180051893417,-0.04378465439380685,0.04089531834451078,-0.10962217121133157,0.07034052551780261,0.06225000588228817,0.07142669456389382,0.09890167754949926,0.08689152961510042,0.028976722524064906
EFEMP1,-0.03199277922706307,0.020769555670952667,-0.01723706251589808,0.045667148818615756,0.011892362754788681,-0.0727344426207944,0.019186655987245612,0.023515777115779082,-0.06432592646851924,0.008608892725103932,0.08220548957615265,0.02727181696714087,0.09009155000760635,-0.0025758691848405835,-0.03609560385632284
C1QTNF1,-0.007242607054584726,0.08293036279135203,0.030464689257535458,0.02076872562819994,0.04465318619158033,0.006925989306645127,0.0008431324234921136,0.05163929519668471,-0.1041641713460234,-0.04161332481567616,0.035556274237071826,0.09790643144838224,0.030922826617656687,-0.07923714794285183,-0.028690666333349046
ALB,-0.039764832434719406,0.023120036728479294,-0.031633553348515225,-0.032260631744057744,0.01599098504333059,-0.019429096092501232,0.02485107497232252,-0.015405973586796603,0.04553175406758118,-0.039246340968951854,-0.00537535687301153,-0.017781522422797555,0.014667193834982316,0.03944878753813024,-0.0064972174755659915
CCL13,,,,,,,,,,,-0.01447327575139877,,0.10119618959658654,,
EFNA3,-0.004177102189492057,0.006572763342448039,0.013057103651333727,0.04268103730994682,-0.04289382281988036,0.04228338200430352,0.026624064427263294,0.009524396241480687,-0.02358389638642179,-0.021908686465770995,-0.010532878257235243,0.008828305077460566,0.020322571634247076,0.05995735269170331,0.01212567386981475
DRAXIN,-0.03909097976089791,0.019415109817451995,0.014186616595030115,0.04999318409397863,0.01522850609641697,-0.024843691135715645,-0.01173218846151564,-0.026477115656799704,-0.008359686317830238,-0.003923313572865896,0.024474717004630313,0.016256637502053882,-0.014506537211518676,0.1071010930591943,-0.05453073432468367
RAET1L,,,,,,,-0.014051936027218567,,,,,,-0.03457236356846105,,
NPTX2,-0.036503799466277596,-0.03834290034310582,-0.04416604051111068,0.012632086018138287,0.014824161121541684,0.0034849890409278227,-0.000572998662117342,0.023042923672454283,-0.12556616465903742,0.052347406216961996,0.03658260323591503,0.026544808332619803,0.07034284050435202,0.09075110316066716,0.02563148151562982
FGF11,-0.005084489541706759,0.0607415616613726,-0.009308294457733755,-0.03078868183732515,-0.023463777097528365,0.010807626258317984,0.07169704186753643,-0.007464806113242281,-0.025527318424850832,-0.056074282163456515,0.07833450771218121,0.03402383928025137,-0.01279200915115405,0.0066127371725923315,0.030872082491565873
CD59,-0.025286680050199885,-0.07003660447875297,0.011071747729961863,0.04312276507626335,-0.06403224966880239,-0.06863866375377352,0.04333303590266184,0.04619030616204615,-0.019947332958307067,0.022564389060369963,0.01596808450214423,0.05554090293267107,-0.01230239779056905,0.10216965447967016,0.02599686861961296
COL9A2,0.02220675179507619,-0.08778752826732815,-0.040287266693688456,-0.06077172626682626,0.09703670417660869,-0.0030408633115958255,0.021638352507874735,-0.03077942039313216,0.16784182784598523,-0.007642367816285724,-0.00826525374478048,0.0444109600870502,-0.0843416645085456,0.14010216555544117,0.02855669270861428
DLL3,0.007850104873999396,-0.04623777670775984,0.009485246638124691,-0.049967236357916264,0.006761941201824265,0.03822218396621039,-0.03302825469805767,-0.02733287122583543,0.049689477558328206,-0.03416155947593454,-0.03806657314373592,-0.010029297567841444,-0.10314809073032459,0.011699866382891425,-0.028306201323334116
FGF5,,,,,,,,-0.018601012357093837,,,,,,0.06343111350536514,-0.05815947198248578
LIN7C,0.01320396409738207,0.029731817241337385,0.016743064764055567,-0.0026315067776696314,-0.017717889765188122,0.02172256276797027,-0.005884294206135017,0.016781612329857205,-0.11951392090639355,-0.003321325324481862,-0.05158948144789513,0.007083377225900946,0.019918149253987726,0.04857585525663958,0.03005678753584237
GDF7,0.04371710927470317,-0.0050100160391122845,0.046018240052647874,0.10464262486695972,,0.052706328355525904,-0.012864485754233086,-0.03419155391299812,,0.02566716861570262,,0.03352115340631143,-0.028976963534184896,0.03138147156505565,-0.009348207056290433
PSPN,0.04415080883019959,0.057456483969333276,0.02511292876379972,-0.01021645782452781,0.030588163152528967,0.050500460379318955,0.02827374678437852,-0.0414904132403625,0.1992968620743589,0.07699101266399529,0.002830248505212185,-0.0018355888630394637,-0.03471234524567809,0.04209733359799865,0.012501916127422389
ANGPT1,-0.04590180098053338,-0.04386266355174924,-0.003195546764339765,0.00816267272981167,-0.04022545763034849,0.013982629286221267,0.019865056519010767,0.06364894998834109,0.005065699553755048,0.06630503393120307,0.05981563702726784,0.06252650041548793,0.0011930026367833497,0.08573025093638681,0.014142907467488431
PNOC,-0.03863684222445449,-0.051254971407441015,0.0462972407625964,-0.02974220600424331,-0.048945760575144034,0.018099945121551546,-0.00391230899537455,0.003874249730755142,,,,,-0.034353373782008596,0.07194848886406395,-0.09088867088432688
L1CAM,0.13371608270648733,0.005840323358363765,0.0223620247982498,0.03010172268787187,-0.008273019718918409,-0.03386427967395438,-0.022720027606293138,-0.056757679708507223,0.07922066545117203,-0.029629622500637196,-0.009113969702922862,0.01686924635128968,0.03292988764838152,-0.04778147395151091,0.04451272407110366
APOA1,-0.0067007835096306685,-0.024349883667320656,-0.015858385767927755,-0.017274345422309725,0.008371093559517179,0.012347635620080968,-0.02081993507070637,-0.025200240456599358,0.02560658206931073,0.027627753782316848,0.03215604461587231,0.09489713049070847,0.0011422569441737682,0.08861271336490419,0.024605133540157326
PSEN1,0.00805844280523257,0.053890313126223444,-0.03386342462536141,0.014009039325238734,-0.077580969000582,-0.018290428327833876,0.011348721789574572,0.04145076309564276,-0.07973634874735767,0.008562245066636104,-0.007854925959794852,0.007656469607372769,-0.0537690416762814,-0.01322767588722324,0.013741400373689865
CALM2,-0.10748070235087229,-0.11006468430799214,-0.026331858625215875,0.025682814208622076,0.008670908872378175,-0.03190295067230463,-0.016765536247189083,-0.03727720996152321,0.0002027817065668538,0.054486079769783764,-0.034616371145815464,-0.0732395098732042,-0.02919527901040465,-0.005657581800428417,0.07395583826320427
CLEC2B,-0.003465505590822901,0.019301575553416963,-0.001255057275706105,0.03890026630354908,-0.008507663439014275,-0.03286086881814571,0.061101929010753946,0.01799005150386522,-0.052714944526556035,0.043577229540581006,0.047943009732363304,0.021018824347186795,-0.048255791592288586,0.13093120530424837,0.04343679502063646
NTNG1,-0.016910206245967823,-0.043352973919224505,0.04767886707657235,0.014413018094192018,0.05108393061078051,0.01769790923750326,-0.0015118500769122451,0.04760657160066532,0.004087197876485484,-0.0319239726212581,0.000728979336909883,0.0015470469650957037,0.00194217471394895,0.023727147177461445,-0.03968318436286678
LRIG1,-0.03769788182370171,-0.040364504891188,-0.004704798272406164,0.0029889685842698086,0.07633962664821657,0.002712296764860595,0.06555546134829815,0.04118904889182957,-0.032806977794442645,-0.014471724032206023,0.0004888532772378923,0.04811478861215468,-0.04643829267132757,-0.05097439360765419,-0.09675465138697391
CPAMD8,0.09589273517475655,,,0.03126787899119191,-0.01598416238512776,-0.01974041306771001,0.0016352708089129126,0.012507156766109138,,-0.06590966825705478,,-0.054136074312549874,,0.07771688001927145,0.017921845983117964
GHRL,0.039208559979557384,,-0.012343255128810434,-0.046157632506094254,-0.027070355024667057,0.00582504554947001,-0.01173218846151564,0.030092563218578592,-0.050021746752918345,-0.014466144773069192,,0.045685707187583885,0.01613015685758401,0.047519389670718164,0.14533038203141477
NPY,-0.0353170949229123,-0.06229830392769025,-0.011317325625576344,0.02469731170441927,0.013974253483182285,-0.030303269770203384,-0.028292622924036163,-0.037330921920595186,-0.048378224789292525,0.04583262514882062,0.021749140881949416,0.032889970958027454,0.0020983430874909397,0.040093348399294876,-0.02687832023497824
MMP2,0.02556419393239523,-0.052079870604571823,0.03288754916827997,-0.021303726448306647,0.01715697116210748,-0.019052043784026872,-0.009336178452659627,-0.006977254033553216,0.00035139642537499415,0.08341520170280156,0.01889895258523163,0.10418383876872284,0.014049492920216013,0.11610558938682485,-0.03464869866378092
LHB,,,,0.04288549175433144,,,,,,,,,,,
PPY,,,,0.0045683543182531965,,0.06294423458437294,,,,,-0.010829945245526638,,-0.0008201185625043708,0.13583759207183987,-0.02341306434451511
ALKAL2,-0.03605060209568427,-0.03517828014956995,-0.016168405230715683,-0.01844722057248636,,-0.03480032311869765,-0.002964155207031522,-0.04658113613859884,0.006039212104418393,0.11208906132219427,0.068339611637002,0.022588055112418813,-0.022795980634412773,-0.0030790797582113737,-0.005445637109159105
CSF1,0.04824604619299555,0.005640054264461038,-0.0006278807977853602,-0.046902947716450594,0.03505996944247756,-0.007832621056195737,0.06176383650475886,0.040907354838017815,-0.0810196061348727,-0.019847556508517696,0.06821914265275918,0.07419399996261845,0.055995127548535466,0.07368623225892688,-0.07692506805364732
SEMA4C,-0.01545113344561194,0.03968539984918992,0.013004873465503844,-0.051722024025199945,-0.009292144157396029,0.03531894666133983,0.018052305092013842,-0.015177314203848989,0.023228307518225362,-0.01901042713724114,-0.0035517355840427854,0.003895550948424257,-0.061189922463700974,0.10521449218447478,0.03247994505230739
BMP8A,,,,,,,,,,,,,,0.09327634885068156,
ICAM2,0.02602573781119418,-0.07032395391596272,0.02718589117143124,0.0002929232951712394,0.03279792539525358,0.00016752498032401793,0.010601164261976555,-0.014307646794590295,0.0504366419279869,0.06585017932764249,0.019221249714953793,0.10640096286749152,-0.04694343739929196,0.17070002267069867,0.020342579978335534
SYTL3,-0.016215685602320708,-0.0657504527394353,0.01260460595749002,0.05844451269722224,0.031776519943584276,-0.05359018011655842,-0.02643053817635883,0.09181451172394198,-0.09601647770220181,0.07863383482955764,0.07481926368860634,0.08405742943913597,0.08955852581076466,0.06831939511225327,-0.0288697071127896
IL1A,0.03735540405351545,-0.0727999223499199,0.07767157377227417,0.0027652714230631246,-0.006521764628442946,-0.04842137477095391,-0.0041946561552300326,-0.034186353494757286,-0.04110011773554241,0.050962617759348953,-0.03656489254084195,0.07003219751587493,-0.003975918584055343,0.09148444004479837,-0.05909574356837827
HLA-G,,0.012870827154999568,,-0.0053139818198953085,,,,,-0.039394466229351534,,-0.00408691104023543,,0.010168688569211956,,
PGF,-0.027487446089176124,0.043940241234516966,0.02925562117846782,-0.058374178211637415,-0.0084784016257005,-0.014788509254635122,0.07677343262570999,0.017589032314078525,0.053780939063950796,0.03361860349819896,0.0452134773632974,0.06968729280467877,-0.08119464533164375,0.10211602402828895,0.07609793146926197
LGALS8,-0.03258892918361887,-0.054070277499786865,-0.007560341312362216,-0.031330734125311774,0.013587231094798532,0.011769100426296208,-0.015056317285783771,-0.007223816328696241,0.01701049258843248,-0.03673604270179932,0.05203752319276182,-0.04070412128891698,-0.051323178812854676,0.06004833578220741,-0.03427466627097189
DKK3,-0.041261344886979766,-0.04641345336617872,-0.030931903360000568,-0.026040749918796725,-0.020861227032504,0.020568659184685582,0.005731876756205087,-0.06768524081914647,0.048574030142499273,-0.09132635133797523,0.018449931087783675,0.08339777549799243,0.00032661380574766803,0.14101259709190472,0.027070325856423546
COL16A1,-0.010052194509828607,-0.017241942059764155,0.02415479963078888,-0.062223896711168444,0.036952487021833465,0.02486930778681493,0.03708285300570111,0.03831465846814683,-0.031789000940878026,0.005420349067160728,0.05410217000136884,0.10254558021760289,0.0005477033088858067,0.15605815218489721,0.021522106687291247
TPH1,1.8211181760121032e-05,0.04736498889543228,,-0.03597825539178731,0.07577373267147479,-3.6715804358396854e-05,,,0.041509090518892656,,-0.0350675572218289,0.010427550527002841,-0.0302773122373413,0.06905810816393042,0.015352483679000613
TNC,-0.05476609943403179,-0.04278272296707684,0.027549474692445987,0.06418696533336889,-0.02833798942810427,-0.0044230900573116695,0.036834443112210485,-0.02716904698005283,0.017153577316395715,0.02376182698564028,0.01556452183370255,0.07289477212707828,0.10512545838775905,-0.010150211798456911,-0.07064853198232617
TNFSF9,0.015444694510810233,0.00028379761998406004,-0.027037259537157663,-0.004736701145349501,-0.004804665119008204,-0.01971504147683172,-0.01959629783714729,0.024392978672182226,,-0.0034203565481975154,0.043021168432493914,0.03502968645019333,0.005337937287078104,0.01585728723080247,0.04680191318741895
C4A,,,-0.015933238630702097,0.03254148028177306,,-0.017102520910260637,,0.024383021580520074,-0.04626239628726677,,0.0649472976263316,0.0034382871816209457,0.026280207118922684,0.018763907883502736,
