,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1
PDCD1LG2,-0.037274423809066544,0.03057546694498419,0.0083118209095865,0.00012689020838635662,0.01124826821938537,-0.012920982781959826,0.04718310287582175,0.04262876318563608,-0.001914748355395077,0.007418197318069988,0.07799609218749622,0.03819357147623888,-0.0490021139243751,0.052563548844859344
SPINT1,0.08278515687577283,0.04355859185587822,-0.03440170099507678,-0.029775750409512452,-0.035053428313057154,-0.0167125064962952,0.13150187282870066,0.02727959081294611,-0.016907215082761523,0.04241718532651246,0.05051131855582316,0.004155228150953607,-0.011553822682096046,-0.006497972429690356
CTHRC1,0.01354585501688502,0.011523118777722904,-0.02259245730798676,-0.011339702571796164,0.018425797769278506,0.027773038497403313,0.023740401926892977,0.04123392700328625,-0.00523271008652954,0.0012381138556164888,0.09464228602169641,0.004649229413261935,0.04253113784429144,-0.020486445966143914
PODXL,0.04520003242363492,0.07576171325201338,0.0028097722781712715,-0.04152205896434114,0.05579814363410208,0.017020418080798166,0.011488044439290085,-0.03802072002042533,0.008865615727486769,-0.00164804006975455,0.11848488509083399,-0.019465011950859416,-0.002265531736753441,0.026576356674190314
JAM3,0.011878174438580164,0.09089073490762553,-0.004081355378240077,-0.015075048593908085,0.03595104270052873,-0.032795270192167936,0.0024130299241618166,-0.022281851810618866,0.012922749406968932,0.07311876165947859,-0.015416345362132511,0.011464053388833518,-0.04452678819179884,-0.02883500248359801
TGFB2,0.00030397003775851526,0.010069224084212718,0.023416779205748403,-0.019500224113356345,-0.04655723519448562,0.048581011464261845,0.030799493544003513,-0.010358853044357965,-0.018232917815076296,0.08223339224973292,0.12902435712538982,0.014058281787488872,-0.030409312761411844,0.055698166706516
COL18A1,-0.04855255998674232,0.038292117327579395,0.03168234369561609,-0.07737304238595293,-0.061962655044432456,0.011778316854525846,0.05464549775362433,-0.009265096722337716,0.048707682760118144,-0.01977044811901395,0.11999001546301694,0.07186280305602553,0.00320529478286666,-0.027821869216102035
NODAL,-0.035306782775601196,0.03379746403293208,-0.014505791537337213,0.14827370657062505,-0.031652230794366444,0.005414616493201758,0.005056757255993305,,,-0.03778022105251018,-0.010861076573299613,0.08815283317636752,-0.029373775569827832,0.0175672675358079
INHBB,-0.05351727195202026,-0.00161585025011562,-0.027428968075353156,0.04055338838266197,-0.001834857154249847,0.06973432678848994,0.03602530701105575,-0.0223035396801391,-0.02045706660427295,-0.021375313649753935,-0.0041299416478942,0.03810828221745899,0.020363564650614546,0.011671816485445198
LCN1,,0.034047354577712186,,,,,-0.012573652545124762,,,-0.04235938637389937,,,,-0.016133859909842976
ARF4,-0.014962664715424635,0.010936907266585225,0.015794192226224326,0.07531395372012882,0.01889715660921361,-0.025459204870216606,0.06470471649254228,-0.009828761831862638,0.026061338523425584,0.00905714798787048,-0.028726642284862457,0.034102753350084544,-0.0068763915324387805,0.001005368385124762
CXCL14,-0.0229755429338463,0.009435151875970394,-0.021580473594908053,0.046197186577707584,-0.029294486570474364,-0.04126778913145192,0.01869111330108109,-0.03528806706609401,-0.04736640397104587,0.04715254301217706,0.08536758507720688,-0.0037095811277995058,0.014666707270349726,0.09057205576114796
LIF,0.03376986027807609,-0.02626350114518357,0.052945803213885485,0.04672634561082658,-0.004211035980182744,-0.016300859550351078,0.022655828839091657,0.07458853266410774,-0.012265110817556482,0.03196110291424582,-0.03603191237184935,-0.06688762662843668,0.013863120503270097,-0.016169536236746485
IL17B,,,,,,,-0.020765573973272798,,,-0.05055917428590894,0.05215510527825269,-0.04119780010321906,,0.03701558010919143
MMP1,,0.051710796565634674,,,-0.013141910672141387,,,,,-0.06372955015947386,0.09872565242200543,,,-0.010271802364484607
MATN1,,-0.018291405084991108,,,,0.007655768236485648,-0.013182619874040919,-0.01669197250665708,,,,-0.02340197931340073,0.07964890171250327,-0.019403842091023228
ADAM28,0.01094972352178536,0.018584583377091016,0.08551376551762081,0.022287187807896472,-0.028599319765404523,0.02040394316050942,-0.004493634686668812,-0.01024585035640816,-0.0089177130308988,0.005471789275870414,0.06890425120167595,0.11968588388323902,-0.023768296832255963,0.027018005444324387
TCN2,0.004770634377283622,-0.0015413790211550398,0.07957845295468173,-0.02753704196184976,-0.04320065389992383,0.009045232013887964,0.07562457020640126,0.022861420140594318,0.026308204903949674,-0.006439169145474573,0.060428894344978765,-0.0009199011965189934,-0.005929440960910278,0.04857483665410816
THPO,,-0.023834458187347043,,0.014335454499754534,,0.04761958582738929,-0.025655104834182155,0.038679431405841985,-0.012763012533515338,,0.028578496376133116,0.0699295109033788,,-0.021005325673526382
CUBN,0.05695945315064463,0.030935632144478066,-0.01626141973626589,0.007552331247558893,0.013180864871490946,0.02628429360062792,0.1276066418611273,-0.02217874366342306,0.07860521827038397,-0.030470332301001053,-0.026830556702274078,-0.004462537587426996,-0.04619391734422685,-0.00029636365285880034
TIMP3,-0.03316761016443451,0.031458181026120545,-0.005418985674524442,0.05632854654926876,-8.069158800519452e-05,-0.03352761850538817,0.02038814988820434,-0.04315981459121424,0.006480454633239148,0.03251621035115608,0.08564827338908232,0.04369436828005093,-0.02262989077101139,0.010338554039565987
PIGF,-0.005323685018720981,0.00842576716075062,-0.008280659903574936,0.00787608027867663,-0.021289104143627807,-0.013858486685647054,0.010024362162527568,-0.007908348546743302,-0.03386836341618976,0.039970158772888224,0.07517799228981975,-0.005517783986957325,0.035985545305154736,0.03559071338866452
CRH,,-0.01632218961865923,0.05207400570062828,-0.0009180908556171844,-0.013354576680991801,-0.013261447081212909,-0.019334971199367067,-0.026277061075371935,-0.010809782213927685,,,,-0.033291350667508414,0.18788366468033604
BDNF,,-0.010002997797755021,-0.016285202975942756,0.0026191769854039828,-0.0029082023647705392,0.022226986926059632,-0.01729230533468682,0.04491751216447997,0.035722968013016346,-0.0004446310612031251,0.0015006048980702776,,-0.042318326070143124,0.08972768462975608
CCL5,0.05038572889206335,0.008251201375616241,-0.017033514957713894,-0.025756164308010737,-0.03285316730044846,-0.019371710305685217,8.852297875795252e-05,0.06399973778390629,0.01342445574767541,0.02059600734274838,0.10674590317442534,0.078445258345678,-0.01126177948404909,-0.021016650342445257
GAD1,-0.03178086522639185,-0.011602748727315365,0.018341282685876748,0.04403011000957576,0.017682421334206024,0.009101914444939544,0.02229554401489992,-0.004409269412911615,-0.008501265896435488,-0.040718431001590595,0.03863835511882381,0.13611628827701858,-0.004771793098560396,-0.0015235691277959056
COL14A1,-0.02119580530998235,0.0007177436933037049,-0.02271720590711851,0.04652790135211024,-0.00975995376445705,-0.020529712459907132,-0.02230493267923295,-0.01246079399356661,0.05307216443544851,0.015591431837388479,0.03314035763085301,-0.08756398808513532,0.06435368181031127,-0.03403284872759014
HLA-A,0.046765604571879005,0.0256961406582472,-0.01283728630126825,0.04422674736784071,0.02228775558700518,-0.009449382389504948,0.023197174708556513,0.0511641588655987,0.0027563485690849806,-0.03638633371469618,0.035009493041224846,-0.07834018408796703,0.04329392787873155,0.031540713317880796
CD5L,0.005737748175380869,0.2126345463747055,0.06615836586749718,,,,,,,,,,,
FGF18,,0.14437354395727633,,-0.013821051492481065,-0.018221120109923473,-0.018399385710372244,,0.07512883314635654,,,,,,0.035599227114849565
ADM,-0.06890534953975531,-0.029911828469308118,0.026843831622774685,0.06657897223437599,0.06294641955045842,0.016569753028700816,-0.04883210136892682,-0.06055275660324799,0.00010450148818802625,-0.02429081504484467,-0.06286527500903225,0.007738444368820853,-0.03190826934079143,-0.0007372075772116278
CCL15,,0.02285369741596107,,,,,,,-0.02056146277266617,-0.03206173735728747,,,,-0.013837167156407083
GNAI2,0.006793425417614245,0.0346219872957675,-0.02995777699117812,-0.0802506700182988,-0.03842929860145101,-0.045811368151710004,0.011529903781262408,-0.03701418620696455,-0.005285550654140529,-0.02969658272549639,0.1088675590534159,-0.019757326695197135,0.02313647050345517,0.03912985074510289
HDC,,,,,,,0.06917165518803618,,-0.01553732615214378,,,0.04226054578083688,,-0.027372219057776728
COL11A1,-0.028106759512162655,-0.011551856467401653,-0.010324147132348225,0.02608384180087044,0.03594147440861849,-0.01467204349852761,-0.022859958709965506,-0.03416048793952024,-0.02381480173931064,0.06168796421602396,0.017573476218693818,,0.039184884039059634,-0.034202624118186926
NUCB2,-0.0033700588259298917,-0.04843491676235245,-0.05327816206486698,0.02297772092877238,0.06209856666078736,0.019878676609663536,0.01642592347143962,0.024634751610511353,-0.05315548756085992,0.008549382369209739,0.0465217420488085,0.042506587571996456,-0.031169934025845385,0.026723891443907383
CXCL1,,0.0009971355125740326,-0.019529321798448736,0.02801842946146059,-0.02232524385213039,,-0.03216388343622137,0.000806607492087241,-0.011614417601503961,-0.012081896470841796,-0.03416921559476897,0.026118511712846636,0.007050178549178707,0.0919878672644398
VCAN,0.024495887974993046,0.003380201423349568,0.005501552357126727,-0.0541626600547113,-0.044022716720771245,0.024150435937088637,0.017707857910514685,0.08124735004140998,0.05992440236246697,-0.05491253641176719,0.028399155042863503,0.046683989208155446,-0.09798528307059957,-0.036948753583945844
MMP7,,0.0043840406803672925,,-0.006582794249630177,,-0.016300854974780593,0.27785709559490146,-0.016484934564027633,-0.022436538699718882,0.13297461782095246,-0.028708851426009714,,,-0.060645474872734736
PTPN6,-0.06230187277404764,0.03212899108338606,0.055269224977552725,0.013803005202665699,-0.03134248838445541,-0.028269812750906155,0.07334222656351154,0.014804348526462919,0.022465930263016458,0.03941909422982997,-0.051265179694697176,-0.050729212236024133,-0.015452365594885529,0.011884942583534591
PTGS2,0.02601314502035613,-0.0398294336028221,0.0012975646924283516,0.10561475980489306,0.012236786500620087,-0.029823680224591014,-0.02028105941683238,-0.02810532302630133,-0.024770011346609347,-0.0273454063499553,0.03454556025396795,0.02263920105708183,-0.024418210906444814,0.026015975618471857
XCL1,-0.02179408046853406,-0.017886198363639957,,-0.015037798655767364,-0.013974027245691604,,,-0.027075888213308474,,,,,,
CD58,0.061702973589537094,0.09066169590977666,0.012553273064848538,-0.006153759699038194,-0.0461651680554831,0.023126418640302553,0.03871981845554185,-0.07941294313988495,0.017998409080032286,-0.015116538203154265,-0.0029398692483359177,-0.040008043098108285,0.06622070843988044,-0.027952594699234543
TNFSF14,0.09199665591159345,-0.01802218874935618,-0.020368438796396635,-0.03855809115147175,-0.01946102813219392,,-0.019123148010109798,0.06386717376374591,-0.011344229807999772,-0.040863800778000066,-0.04411308057048602,,-0.02747621282848599,-0.01990090660028269
CNTN4,,0.04461015885414208,0.06531328553002072,0.02786823981880405,-0.010694310491156574,0.010109291965042413,-0.032588221603302873,-0.012146309423517078,0.010516139812717174,0.04742109633575556,,,-0.024786936082983053,-0.023544800419132417
NTF4,,,,0.042598963067869734,,,,,,,,,,
INSL3,,-0.016022732674480532,,-0.013821048781562484,,,,0.010274988615828262,,,,,,-0.018946220462349204
BTLA,,,,0.004246391703720449,-0.01456838859760719,,,,-0.014486969466293988,,,,,-0.018320047863580827
MFNG,-0.030600915888520458,0.015958797107904755,0.03395816179826095,-0.006424679329692131,-0.02137472565850845,-0.009293587192619105,0.04541546589373706,0.03814374739911891,-0.03988433879207588,-0.04720851054879929,0.07793944640429738,0.0897650007895155,0.01626046224408878,0.04991249035654238
ICAM1,0.03728384888289454,0.003590570215644694,0.011281963182800635,0.02946701149947995,0.03549604204003748,-0.04667358838222618,0.037411049387606594,0.09642645329500563,-0.005810019625574244,0.06896090167344363,0.01736480736288873,0.15784902366061337,-0.012129674972946501,0.07338659901813312
PROS1,-0.01007825497456241,0.014338388997495795,0.026417891346990487,-0.05829657490866507,0.10354930337916612,-0.029020638737469618,0.022806184582790667,-0.031670266909167286,-0.03276650083541745,0.11169994315060544,0.018604862509819766,0.06445402430076067,0.06422069119613932,0.030515682134352157
CLCF1,-0.028793015882435262,-0.00972218738722317,0.04707680322177585,0.0038546753017671314,0.014772707142747246,-0.015153272509190857,-0.0007633950884472083,-0.02237649935095486,0.029588260689025685,0.011055519752997223,-0.02062294859272255,-0.03763147731659932,-0.011635946118585821,0.0452249511558448
PSAP,0.029347792130348473,0.014378387796890817,0.05222873011164536,-0.010789295533472382,0.00473830968635282,0.02390143134773461,0.001786763629255118,0.025495021812164058,0.031181121368887083,0.07306450907487937,0.019117630131470394,-0.08878501830553089,0.04212883702850216,0.06862880707763751
EFEMP1,0.028173526058735278,0.08239853548609866,0.03200773249770634,-0.009267860404451973,0.038041623141003816,-0.04722939456640443,0.049123173364618106,0.07825084693026917,0.010632087673892864,-0.017807534328110202,0.12266175204777838,-0.04752704616289931,0.08528245931291546,0.06012903383112296
C1QTNF1,-0.018169953280925855,0.034788454952128095,-0.021967353784566407,0.008908192614074079,-0.04660687457923096,-0.033619142048321324,-0.03620850045326549,0.01095353280641678,0.0782896800769901,-0.05328765821598877,-0.0658168015164848,-0.03989356159917054,-0.048770157215101605,0.07612079243985989
ALB,0.040106708205274864,-0.02477156282674959,-0.002167318964790626,0.00026120933410193366,-0.034411796875972525,-0.015592735225520748,-0.015394486396464744,-0.02075269306998749,0.07572933822320416,0.02944584598940746,-0.028035867688017163,0.009242093721346151,0.029404404103740508,0.054571368367620054
EFNA3,-0.02304727040267935,0.01677069704418524,-0.0164053666685501,0.03599511685101236,-0.014693516711862854,0.028839768830697426,-0.015661863222930034,0.017000115437134172,-0.00415747869795824,0.02005565477042769,0.013951817535148412,-0.04878534982839996,0.018759654890117775,-0.008514629181728552
DRAXIN,-0.01819343012086992,0.014870596871734781,-0.012830776440702915,0.04756405682764204,0.06040844254155974,-0.03638109510552392,0.0490467598884821,0.0022219026623803173,-0.010345740935849067,0.05705289426171312,0.05799683136790129,-0.0322588805880122,0.08967467462794355,-0.0019514288589024167
RAET1L,,-0.012481864364389207,,,,,,,-0.012391353093380722,,,,,
NPTX2,-0.02940445336528864,0.034700017394465224,0.009227564944679528,0.035684134570738164,-0.024219494893400292,0.020210152278228838,-0.030663171089969066,-0.011239338791348832,-0.0050839081642273486,-0.07041902084928339,0.0027805356272143666,,-0.024821224196659466,-0.0319003413326193
FGF11,0.048994703772082385,-0.052713490539250424,0.04933199100104037,0.03871908984322075,0.03626058980352476,-0.029300799140144947,-0.05667318851933621,0.005426677919424075,-0.023449623110924647,0.05675501126840212,0.0790693988899296,-0.06711285999332557,0.022691864923738248,-0.00036998462513820126
CD59,-0.02934026898531786,0.01508427870940296,-0.03273370812430355,-0.041376752584409204,-0.015434854447072509,0.016415786004263543,-0.010385148035770161,0.08083636119212843,0.019886041795842368,-0.015545155462905694,0.08078973505978039,0.04576240342426806,-0.0006397481705738129,0.008105592993493204
COL9A2,0.0352144740035279,0.044098958469686166,-0.01905715281976009,-0.02746066695752382,-0.053851650518894116,-0.04080278808219633,-0.056406409667268634,0.08764578337192092,-0.004040067734487623,-0.004137771981616379,0.04984693776883226,0.10562833725169891,0.024015101815309452,-0.002532400869701695
DLL3,0.021454152527708423,-0.018690574893398777,-0.021886458633836578,-0.08020067591399402,0.01219185654251472,0.016655294884842565,-0.0027871193366561867,-0.03824188642459263,-0.023216228740819307,0.03603987437628232,-0.005811987335826137,0.08716432084376262,0.034727662399664995,-0.03269754453868041
FGF5,,,,,,,-0.012258542854953036,,,,,,,-0.030998886792185217
LIN7C,0.04414024514160039,0.07967251609738481,0.03371682183353552,-0.015362841269808141,-0.0038950271788718766,-0.04013045222250988,0.018577637034528843,-0.020449638771918705,0.0004737675572556319,0.07734584965713868,0.04012870355697367,-0.021743247147271924,0.04902483288101354,0.048506254869109824
GDF7,-0.02257440920450601,0.01615652490545478,0.0020849552465720114,-0.024660786092333496,,-0.02227317722488898,-0.021928529920733776,0.012074845474156956,0.13948330880783258,,,,-0.01629593677491759,-0.027025877243218824
PSPN,0.03419525652287031,0.01104259942823663,-0.030826649051048458,0.030296165399681763,-0.03624897597440891,0.006295761802180792,-0.03730708060473245,0.03617117333677783,0.0010662311544115933,0.02578924035094182,0.02190140954635074,0.01405783141902574,0.100568275539201,0.019776199150570394
ANGPT1,0.03211191410478485,0.05670702328286949,0.032610115400943496,0.02253431438212532,-0.005541522496314804,-0.02683929325784854,0.06294940097009735,0.005690539664167942,-0.014048754808507811,0.003004141786434247,0.04567191708553373,-0.047658415170104135,-0.0652353375950962,-0.01589735959533589
PNOC,-0.031879758949919644,0.00853202768547989,0.05309240861439749,0.010247725377122185,-0.03679892880159764,-0.0013955624693924437,-0.042320946106994606,-0.021728292179546027,0.08097517471383257,,,,,0.0016227403984759624
L1CAM,-0.03389895522339919,0.05378901685470733,-0.004908261333298149,0.008732145027975709,-0.04767384457593488,0.017100757840051994,-0.0036256408262295057,0.005753456260451135,0.015759461512681865,-0.04991728642099144,-0.03914586447660654,-0.07514725835027539,-0.031531480807152845,-0.023798466081587217
APOA1,0.12397396415352867,0.007368579654269176,0.03172153001708816,-0.02152399992820562,0.029290981425372425,-0.03601238603558686,-0.011201504248482576,-0.013792050431410066,-0.018359546068432327,-0.003937385859742411,0.0901239851449466,0.04851436394618813,0.04918571553740975,0.022292335182540687
PSEN1,0.07286100739674617,0.06039502314228442,-0.040458148954018495,-0.0012935137878377428,-0.012960590863041571,0.007124026102445821,-0.021272477227403906,-0.019125118033086926,-0.012737955423332645,0.01787757293619114,0.07249855936303874,-0.12351520198648368,0.05333482864151466,0.031315362024530426
CALM2,0.0326764207188635,0.016868932373607926,-0.0015034647353290818,-0.10539943639279428,-0.02551569145951648,0.006918809795280798,-0.023141577224857372,0.019546427551098124,-0.003683882320683976,-0.020358187743817566,0.006764631359890674,-0.14518710512629013,-0.08683176955832031,0.05530270893015107
CLEC2B,0.010982311281513384,0.0539435262060572,-0.06201722351084293,0.028892136345735956,-0.009896648706332152,0.058570889766389626,-0.03633694289499966,0.014544130690159644,-0.017198616692647075,0.023848554225617793,0.013266076526806518,0.05488448870661738,0.012899154578665946,-0.0033888978730145874
NTNG1,0.013016998679574883,0.00997194911656074,0.04241133991946328,0.08204263893738213,-0.03550654793630415,-0.039435385556422904,0.046003886660353065,0.01339667227674665,-0.008207032155890583,0.028392623082142514,0.057743729977411784,0.05780033802953974,0.006635968171343292,-0.017389014337066532
LRIG1,0.008637500664919289,0.04794327392471892,0.0005230361297434467,-0.038268900811110486,0.01586415329222563,-0.004802435394645864,0.016858964257321526,-0.03501354398795475,0.0062454169317879725,0.04029213352466152,0.011136779649412301,0.11026216735108756,0.024010364282498444,0.03254019219852832
CPAMD8,-0.019863542751277392,-0.011610076125174881,,0.10552438658475752,-0.01774230590353989,-0.006326756927302304,-0.011089501725060305,-0.021085218350794466,-0.020997230542963086,0.009099474264144322,,0.11404278768978371,-0.039600674253963984,-0.019851999116578794
GHRL,-0.001857225209953484,0.04916299520177356,-0.02170145273297963,-0.043605387152503165,-0.030047900427485067,0.07331631832332665,0.010312085589512162,-0.03696986787952947,-0.010345740935849067,-0.04626320119974723,0.06211024299710356,-0.04244727038344875,-0.015096059659106039,-0.027252343452944496
NPY,-0.012553935542755162,-0.030355109204619236,0.007485990546844881,-0.014606936555776755,0.05445835393881486,0.0440275347549379,-0.030022065378205346,0.014712742522636416,-0.03596583536269934,0.03573687728089224,0.20769623346295285,,-0.003505893631882225,-0.02392444262836172
MMP2,0.006862247415211918,0.05874949526598849,0.040727684732117894,-0.07010109984656947,-0.0616166031353483,-0.03534624396295946,0.047313731543002835,-0.012542581370765781,0.014712807330213283,-0.03546671547960891,0.064825411196221,-0.03267660079325661,0.028048380516453968,0.013295501226248011
LHB,,,,0.0661158195045544,,,,,,,,,,
PPY,,-0.02104688993880348,,0.0452689927982577,,,,0.020557774994705597,,,,,,-0.01580374548265787
ALKAL2,-0.029745818722278078,-0.023407775954370665,-0.013733113537023209,0.006399865376435342,,-0.047178188294258516,-0.012573650507297618,-0.037171076872560195,-0.005990150013574444,-0.05488975885729915,-0.02070681723921397,,0.02483423482477729,-0.03928397070221877
CSF1,0.02188523533421872,0.07548352784272033,-0.030148225426965825,-0.017716885997549614,-0.005960237204931827,-0.025103861966124023,-0.023521178986685598,0.06459906198739147,-0.03078594547554201,0.022640321274350363,0.006410781037138819,0.05224743911292726,-0.040440895678830954,0.051323917189681545
SEMA4C,0.05044507162445229,0.009413013152349149,-0.04521739639284355,0.013300840321278195,0.032865896052465926,-0.012758219412254733,-0.028674999113253073,0.04455176440673398,0.05644921357255077,0.04323551008408388,0.0035423236310229604,0.004891391642516203,-0.03943562764468787,0.04330735128902694
BMP8A,,,,,,,,,,,,,,-0.017005252724963407
ICAM2,-0.0671505835443706,-0.02190969969813877,0.06266729172573499,0.0017698302513083342,-0.0493219438434501,0.05581199825607655,0.019871955125006276,0.03460573063977934,0.01414152011783787,-0.005962751595739595,0.1220777642218252,0.003043216967607464,-0.0442582904655511,0.007059309175464613
SYTL3,-0.05428104334051934,-0.04228398665823179,-0.03487710724334189,0.07096771692621855,0.005433312588303154,-0.02141667857465716,-0.032366050653289485,0.014999896801127417,-0.02330711799121167,0.11392692655427109,-0.09917076579450426,0.016350688583140933,0.03349413371080807,0.03104682104087823
IL1A,0.056477654927292176,0.1123788490551174,0.03566701581991809,0.11598209673012468,-0.03479738516150859,-0.022273174299002066,-0.03050111720023801,0.08599485613713297,-0.019516310874937885,0.0622787410438607,-0.04683045993867815,0.04330970445320294,-0.024531768408813544,0.042850274693305955
HLA-G,,-0.01920660881260403,,0.003958021530210209,,-0.012030063650622798,,,,,-0.012888101720573999,-0.04501713600043784,,
PGF,-0.031647983411062314,0.039367683363543154,-0.019507356129343165,-0.04279845170654706,-0.00416448079203084,-0.006558256378353495,0.03306634044433839,-0.02009751125298806,-0.0033109905014319196,-0.009850113584736865,0.07628003159640882,0.02560003717899989,-0.042999617321974874,0.060918136733832375
LGALS8,0.012012145435950914,0.016110952120508084,0.023116961843889776,0.047992629823717624,0.05114547026852755,0.014152816207303503,0.023683709911516134,0.004832659230826144,-0.013640717035170787,0.018619466875849332,0.04571884033018293,-0.010618756953644339,0.017418276115047805,-0.0344513064881296
DKK3,0.05570008432572939,-0.010479351852506088,-0.04452287652308424,-0.05847984858397464,-0.029714934813394475,0.02374258310326658,-0.0404819797194109,-0.008201470624435653,0.022446206886268256,0.032192902609999546,0.02588617429083657,-0.01448336898458853,0.014792613985421005,0.06932138953704206
COL16A1,0.009329183157644323,-0.017874274532176188,-0.019872531486055514,-0.04617274693088365,0.04892814068381168,-0.03868850922648093,0.0131428677380984,-0.004147194216549069,-0.019638945366770702,-0.010790043682784824,0.10150248963255655,0.05661001334705891,0.006013815774820072,-0.013191959780798691
TPH1,0.031161878638303424,-0.014102528704364457,,0.025807756034997773,-0.017416373239145494,-0.0127475300372487,-0.013182619749602538,0.0125135721167912,,,-0.03129785805278144,-0.043144598930437865,-0.0383221628870307,0.029730879833612927
TNC,-0.04523845654822612,0.011901952521876749,0.0796836281501357,0.046392406783713806,0.026520560922567916,-0.030313447998897895,0.028072867389070142,0.013192535599720074,0.015029714990202921,0.052159097318658344,0.020823512391890484,-0.02644127370447458,0.05468082343211374,0.06101786722655677
TNFSF9,-0.01986353332371682,0.03129886484004891,0.07483193801685538,-0.024660787751161952,0.03531733034442569,0.05070138343132395,-0.029758508616130892,-0.034925123299550456,-0.017280511763844802,,,-0.043776514253454135,-0.02001027863226435,-0.02691206359228215
C4A,,,-0.013533367824813639,-0.01687965425467015,,,,-0.0034707586634031787,,,0.14338242262408513,,0.10683989303020303,-0.022900171642172118
CNTN2,0.0020568639179655763,0.02328076914272393,0.03915212821255141,-0.04045677947035866,0.007637246541923397,0.011677784834022051,0.0010919404362479928,0.05967712896369379,-0.05852272176867198,-0.016726285536212582,0.021331674316627906,0.17265432723157867,-0.05111238598919098,-0.03295070184334589
F7,,-0.013758079610717754,,,,-0.011071266213321426,-0.011089495279470942,,,,,,,
LUM,-0.00889117066910682,0.009122201475775292,-0.019952894255911534,-0.03193357161000191,-0.029885115596643957,0.05616574115087627,0.025461293199184602,0.04098664447076157,0.006411720426278334,0.023179895744862372,0.08909741523882805,-0.008483860023464691,0.03024972272557444,0.05818327589692971
IZUMO1,-0.018980235341757135,,,,,,,,,,,,,
BTC,,-0.012481859165291542,-0.02117731699335625,-0.015627395650147688,-0.01742684580901025,,,,-0.023265012954319646,,,0.1040080810380084,-0.02308738573491386,-0.021107171843375332
APOC1,0.014884644917434072,0.03785066002522907,0.03204098189243313,0.08118127713417718,-0.007431542779395831,0.002806935561761578,0.03169390366106689,0.07158399116063761,-0.03270259800055714,0.05190393169477852,0.0008978824313670141,0.08007625440080167,-0.0027181131874415222,0.026268730834762118
PKM,-0.033621392213940615,-0.018817218555377973,-0.025259895488054282,0.03192557090811424,0.029561082398745987,0.016248294883059965,-0.014597786997055235,-0.0647754559250947,-0.03112984653409901,-0.007499346867932554,-0.06031978431058573,-0.03692080419257522,0.062441204512078255,0.002674557955513466
TNF,,0.07907438356314916,0.004181661241802733,0.03661413446420262,-0.037626768201225264,-0.027198997523258352,-0.016275210349468924,0.011995132541562783,0.003268089091729827,-0.022520042172504584,0.03591323192489432,0.05323957274930559,,0.06395922678040639
GNAS,-0.02832568584074025,-0.05905204072551934,-0.0015616752207381801,-0.09713762806156961,-0.04069979490065281,0.028493756407952226,0.004661823581408324,-0.08985985534134919,0.026411558714660263,0.011130544066777515,0.028608693113552196,0.17594923152816042,-0.008117113861865009,0.0048173475410162505
BMP8B,-0.024685760770405726,0.012129515686695642,-0.0374895256782824,-0.021800932537825907,-0.005069696327800008,-0.041945644624388566,-0.03526507839461215,-0.010825549009915397,-0.010043006947652436,-0.07885550302584796,0.06250567236852625,0.06979223958105589,-0.002631328309028745,0.039069431995537265
LIPH,,-0.014102525232432148,,-0.021384306768214196,,,,-0.014728696421981876,,,0.10536449080252402,,,0.05996292631263086
CCL28,,-0.019836955992959433,,,,-0.023808427144660145,,0.025867248510846555,-0.011878756562848806,,0.175604144471901,,-0.018599285297185787,-0.013204615511719352
PTPN11,-0.05545849564651074,-0.058756707924501814,-0.04857954805871706,-0.06220958765709587,0.034579100180258525,0.05607790110079644,-0.016795479498986764,-0.01967478588855132,0.025769928263089395,0.027148669273674954,0.11794675642918942,-0.0040217214770986226,0.012867290520585849,-0.02741330364800592
ADAM12,0.029372485107770716,0.03235607645623597,-0.01611562557160956,-0.009328100523799433,-0.030098818257951878,0.11816851555509206,0.049944681009246324,-0.01044900919231072,-0.011480079769874071,0.011980287713902507,0.15002423167777412,0.0442952244881701,0.06935390161962623,0.023320169608605487
EPO,,-0.018949208675427893,,-0.021800933148274974,-0.018688652450324084,,,-0.015409864960273021,,,,-0.0005577614769469837,,-0.014042011188560636
EDN3,-0.02789598927739971,0.03328457920336244,-0.004943991802398642,-0.0271391315299935,-0.019145728097204124,0.007018333702803081,0.018840081689593197,0.00042542932137101775,0.0013701737554734444,,,,-0.04573518298500736,-0.009033362292453332
CCL22,,,-0.017109420551662983,,,,,-0.03102809681894481,,,,,-0.023087386756672133,-0.021698587007243943
CCL2,-0.007695530165254245,0.06539847255070891,0.009620045722163312,0.02530469327029486,-0.0006296666041448359,0.009533764844341775,-0.024938025872568655,0.0617660506260341,0.012077197064946706,0.049100215163379764,0.02846979643725714,-0.03039493574397087,0.03165722488251632,0.0799217645882414
DSCAM,-0.021956203294366244,0.010917200016591518,-0.038908365810042984,0.043541874719120084,0.04276853033859597,0.06477334895144736,-0.0094942902665154,-0.030316896367036196,0.015378799747907694,-0.027684106579528998,0.09698251878551506,0.010394309600029811,-0.01904360757572512,0.03668535750729154
GPHA2,,-0.015717980957914032,,,,,,,,,,,,
