,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CLCF1,0.028527498017270454,0.0842053941483834,0.05073488058912443,0.03844115432078832,0.010486183467348415,0.024015652651367982,-0.022380503855720553,-0.008070251076659637,0.08826951149971396,0.10147815686611251,0.04752669538115753,-0.07743928377933779,0.02839582234143613,0.0497253511533079,0.05464557822866146,-0.06100834028178698,-0.03314492698651064,0.003935158542214957,0.05077637117773767
PSAP,-0.05275610801100938,-0.04831450618279791,-0.0406993098378786,0.09627074324048734,0.009217777791085664,-0.006805369330677664,-0.02051683022259018,-0.014901913432452184,0.03694078132160811,0.031911548681636585,-0.0026454923697845976,-0.06185261976091034,0.023513863163984842,0.003418309625292437,0.00989968496985855,-0.04172251967802002,0.054296328589291586,0.08257659173408871,0.011167973803607097
EFEMP1,-0.006745897626287633,0.04565319349550931,0.0630015992727303,-0.007763171631883442,-0.029734435189729447,-0.030365332124066776,0.01976466485556169,0.018375378320899104,0.0063794308294367295,0.06859876384979229,0.03665497498879653,0.01777327174157504,0.06488138567708611,0.021566333461401438,0.002769085500040761,-0.0670086834404423,0.0013103801803574602,0.017577108152994514,-0.017418423117818136
C1QTNF1,0.01538734067126354,0.08940498630837695,0.08520295427209008,-0.024404612700806683,-0.022463911633638513,-0.03941747233686447,0.06086683144410284,-0.0009548005269245626,0.02864453502890463,0.0663981207448345,0.057275082992455324,0.037900265795214556,0.017704756038309528,-0.010879330230915989,0.0565210079577167,-0.032360070546530444,0.04176513433268961,-0.046841614216291134,0.022996264444794648
ALB,-0.011865902067526465,0.04097344214426138,-0.0381317549492266,,-0.015376943939777031,-0.01661390546759345,0.040392932231143826,0.002719770938686929,0.10549661448822631,0.0832199954094506,-0.018512614457444437,0.03258340388450112,0.0005368151925732756,0.050695933994385406,0.014351519413692226,0.012383387379206526,-0.042097934489626766,0.11271139476026742,-0.0027295079162946026
CCL13,,,,,,,,,,,0.026234628441885007,,-0.03734633259876571,,,-0.01616039346968507,,,
EFNA3,-0.026285096106426813,-0.04366302378163644,0.032280169516404916,-0.007638464986686333,0.09456419062205589,0.015787240412502224,0.007799839794923971,-0.044930178969356326,0.008231935882289234,-0.07934666722655388,-0.01570250499125143,0.005766405039537379,0.04134892069945707,0.1155971355123448,0.02850976485527112,0.01028886771637743,0.03776882493997637,0.02689477855300061,0.029802425714385204
DRAXIN,-8.170120669935336e-05,0.1253552438963942,0.02623615630279269,-0.058766026479671656,0.005383203637512959,-0.05140387488222501,0.00045741272304504607,-0.0172491206265196,-0.009508761727184145,0.03620978788391848,0.018641331052320534,0.05561079399636984,0.03040741525729608,-0.017509090264326947,0.04331414999335879,0.01673817008441,0.10233459823005003,0.03147649409207439,-0.09179231544573194
RAET1L,,,,,,,,,-0.011388882127724915,,,,,-0.029755285894742283,,0.026740530246513163,,,
NPTX2,0.029720447703892924,0.05338000606984967,0.009082798768751715,0.047195488587892895,0.06644279321305185,0.006773413756534966,0.00969647981782886,-0.055046100030171186,-0.03493100964888479,-0.03263045645936499,0.04160683470978945,0.04424483434517187,0.06099366822742859,0.061401860245651585,0.021863613272306074,0.03420201884074303,0.014299315260918747,0.09810016732049529,-0.03498188342629858
FGF11,-0.014439019636293793,0.10191690510156264,0.023108018193004037,0.015196147547073246,0.0009688945696077926,0.01573966308738746,0.004033916506314513,0.05009660018391274,0.006504182631774245,0.014229630223362821,0.0353908199023508,0.057949943372624727,0.031989836932348914,0.02328253737402314,0.03777765316865512,-0.02352788119380363,0.09090758848958097,0.06316199017948539,0.019313772128400228
CD59,-0.015539683338416717,0.05081829614445958,-0.03977152816681811,0.006448773619163714,-0.006965261881583278,0.035087558237191695,0.04265797815436754,-0.06212961628360862,-0.02133133898862611,0.03647536203468763,-0.008287839128344738,-0.0640022991514991,0.0326530754294922,-0.006333027102029309,0.04256267654803688,-0.04161201723167452,0.04878957667857287,-0.011947782978200762,-0.021575966879019137
COL9A2,0.06112167171504176,0.05880992543937695,0.05649357558948253,0.011511685377586059,-0.026523267772528048,-0.0625207748215599,-0.012446967891646534,0.014369630965347302,0.0006051828974721112,-0.0493422452514679,0.006188148814608381,-0.005449172114041998,0.03779194681067436,0.055825722221407616,-0.05428824319015632,0.011573280699534486,0.0235860363499955,0.015279513416154987,-4.560075300139535e-05
DLL3,-0.026566260852779605,-0.03460339310667202,-0.020166936593213843,-0.03768393089084476,-0.05136140101244413,0.0023366892861482334,0.02739663403568127,0.005808676072093789,-0.008392776071139833,0.04278844348996444,0.014513335697308618,0.010744566302737483,0.02721151918615569,0.04777890134682291,0.025661455733050384,0.060302093813619326,-0.004531093704743381,0.040365996521198474,-0.014855941161807216
FGF5,,,,,,,,,,-0.015906108170123407,-0.03719670010535135,,,,,,,0.013318691000866145,-0.0009599834113853621
LIN7C,0.013459645429987243,0.058536046738571025,0.04495963949064827,0.021405089081444166,0.028147849457924538,-0.01938615718278302,-0.0036290768613599007,0.015763075852810726,0.0018082856704717846,-0.03159273286673667,0.009385890357256108,0.027229490239003083,0.006046870123092777,0.016726494374047992,0.027595338965109097,-0.005278275507213923,-0.053050811768776816,0.04170499468984874,-0.0437549208034106
GDF7,0.03952157332862269,0.023624536030745803,-0.010409407200693641,,-0.016524768064071677,,0.11388791900070207,0.014123170697570204,-0.010426471598288191,-0.0597514648383904,,,,-0.02550768020965168,-0.054024434239163525,-0.035699353933319564,,0.04977577303515773,0.04905734818028305
PSPN,-0.0011537558928311506,0.036152533369475486,-0.043748514218875975,-0.05495558663857287,0.0037897355958881533,-0.02866552355060467,0.06569835304369306,-0.005773164826772705,-0.032617877070185784,-0.022838198694308216,0.015379034819693554,0.0051263236701277306,0.035591931565256536,0.02093160926931884,-0.022447614968572942,-0.00523506916736266,0.024142509722044254,0.05428756407819706,0.045495977286493516
ANGPT1,0.06597839666736792,0.06531623140137238,0.070868137560857,-0.026663631472369734,0.04071387614487909,-0.00665203716783378,-0.011086560037821828,-0.01229720721787306,-0.01602581009440998,0.04551200903084754,0.008069354211378752,0.02013249139057996,0.05066831207203956,0.03228092931054445,0.013449306261021999,0.036627648890726665,-0.050380346118635656,0.04139299762111429,0.018264768688470195
PNOC,0.01993946284261409,0.022264871301094537,0.023182498305235947,0.011938269525202754,0.0767368449718103,0.07098808861163651,0.06343219316616928,-0.013959840743995599,-0.023303068713614854,0.0713824142870449,-0.019086972991831843,-0.020883920469464762,,0.034825037199923255,,0.021531659121081355,0.13742091510476245,0.05766010876935498,-0.06243558223394539
L1CAM,0.05022707737829118,0.04470331041416739,-0.019310110275943558,-0.029528780177882373,-0.02519144127771195,0.04156087145823503,-0.04487307472305393,-0.011745329140320471,-0.033971619615024436,-0.025386359258122583,-0.0026426985628394436,-0.030882842827444617,0.00825086335564377,-0.022679141670541324,-0.04334508793359314,-0.019250726919030486,-0.08622707054543688,-0.010153987681960908,-0.015366536342567816
APOA1,0.04958326272936655,0.004248667778024456,-0.023304912880009136,0.09170950632648367,-0.009223952909156258,0.0828684832946148,0.07424446050009147,-0.018060875994116037,-0.01687424323366319,-0.03135654072345939,0.01595752588292815,0.008467562352122524,-0.07723530950726896,0.10287397488603375,0.09378027649403749,-0.032542276968878785,,-0.019919076128223735,-0.03282287597571692
PSEN1,-0.0032941461524267756,0.029088472240839432,0.026658624611133344,0.04953741429388983,-0.028017063838535437,-4.211513070551133e-05,-0.01591971246362002,0.06343875521377676,0.015906229435937957,0.028389355828658053,0.046844966604739545,0.06489529742446741,0.07044553820492434,0.007178543925719523,0.011807001926607079,-0.0054137320356728285,0.05989093223423215,0.008380502724899028,-0.014391569071721903
CALM2,-0.0016283224245616536,0.043371141181006906,0.044023985559128134,0.03286301151075363,-0.07037005087587334,0.032936233551171146,-0.03186766234061967,0.03574031568925116,0.06774174033768694,-0.08465726144557988,0.10915885304996288,-0.03896692108821987,0.09378505106419399,0.005952064075864819,-0.04964296020564994,-0.02145584294438444,0.042597384767203886,-0.0010979396041296745,-0.002582688068751237
CLEC2B,0.03660981564055126,-0.022277963899822284,0.03264182959493317,-0.09309187053676149,0.0022734405345252017,-0.004460598810185258,0.0005433395582562308,0.030054674860256616,-0.010953323469236826,0.04565762716805611,-0.0073700054066898535,-0.04979670435841347,-0.067849871899494,0.0035906469895629857,0.04954570362201657,0.04716515611180084,-0.01616318598610541,0.04572772986138938,-0.01359124392370415
NTNG1,0.035950266837741225,-0.011711657604246093,0.0004987920143935436,,0.005487294068397814,0.015154319237948563,0.012056828593493133,3.1104009197547516e-06,-0.01257530706249772,-0.05980900063625533,-0.016139555308770523,0.07199693497220949,0.05623769508256779,0.08988705308151677,-0.02655494496629048,-0.01505773269627975,-0.027095506396848244,-0.013922171300870607,-0.0783963846432109
LRIG1,0.015270339239909832,0.10237058223136396,0.011578818390864967,0.05920039780252353,0.004481747201434514,-0.023403099424774577,0.008676860480265104,0.0006945044576387537,0.04419043198958172,0.0016356777928378818,0.01359503636710543,-0.01161558599558956,0.054055219651427316,0.0508344562783687,0.07840564080601439,-0.020248419728905852,0.006008400952337967,-0.041814963763195954,-0.04176690417622859
CPAMD8,0.008076237440519272,,,,-0.02257258451282266,-0.0042807159383230105,-0.03725272666472491,-0.015384796598815281,0.01108097689640044,0.06442561594744543,,0.03032824958120396,,0.00018948570245748512,0.022001496444880773,,-0.04070154371753364,-0.037832437885968864,0.06366498559395904
GHRL,0.0009385355239093512,,0.0014129944422672765,,0.023141147128991624,0.025805595054656228,0.038745171800765824,-0.026975006288716213,-0.009508761727184145,-0.0327912158767738,,0.1291616039196005,,,-0.023189649691762508,0.014232456277397705,,0.05212546682332707,0.044524175047594615
NPY,-0.04958905660694798,3.801215848248037e-05,0.06572650298584262,0.0033745113166987217,-0.0253899341619235,0.002800441140806866,0.029429841485544863,-0.05170963981809091,-0.04153316536331927,0.00016120108508877606,,-0.011031563278606653,-0.02678134554517613,0.0053437872163465405,0.01431504956968485,0.00805987165846641,-0.015157264544775298,-0.006278473367696708,0.007527013558763283
MMP2,0.030580653895731502,0.08596418361037295,-0.0038028986375946605,0.06384239815709947,-0.02412120997506368,0.000327762760063773,0.004206405920883823,-0.013860560391962738,-0.017905531346793378,0.026864982945078882,-0.05871139994425319,0.0386414198554269,0.10407867461776418,0.05287065149767182,0.024549720422672477,0.0677163565124695,0.01750403850595739,-0.02226877627313091,0.012887080610683785
LHB,,,,,-0.019659016423166083,,,,,,,,,,,,,,
PPY,,,,,0.09884806068251245,,,-0.011243783381147347,,,0.01903816700279298,,0.05617975569791294,0.040710474213361506,,-0.01868023019552012,,0.07152071034883019,-0.019547849880362272
ALKAL2,0.10622935262255286,0.09698313501417949,0.05001780047196871,,-0.019373401577339217,,0.09692760327306602,0.01701741508147344,-0.02528269110725914,0.08441984205140086,-0.023763304487469102,0.07098413220443556,0.010928538994786697,-0.0355797819087199,-0.014415704372063583,0.0029521748849405415,,-0.022497318334017042,0.03322775655749833
CSF1,0.06600915289334418,0.01879002028688669,-0.001430623408544265,-0.0026857968918106833,-0.0050823621138308284,0.01476768873032947,-0.02173505040794649,0.002068511164138532,0.011275892164370572,0.03330760996377538,0.09813393659748318,-0.0033247177469937993,0.07019729962019443,-0.035902236690970556,0.02667718574533055,-0.04302484854765936,0.1002232890661499,-0.013202985190040782,0.04296641560707687
SEMA4C,0.020197572879287737,-0.023124787193438415,-0.0071813984057039915,-0.00832489785572354,-0.07635290458452398,-0.03571785313770235,-0.03307111606784565,-0.011029415786110882,-0.026061582335162613,0.010529942643047905,0.04697725610109838,0.02889253009968521,0.053098700507128484,0.005038316095529379,0.01627832350797256,-0.019681973630957132,0.02640485901262255,0.0065240148574532576,-0.01930812476595588
BMP8A,,,,,,,,,,,,,,,,,,0.053419237753042685,
ICAM2,-0.0021209661183361527,-0.03608557902409586,-0.04428195452963264,-0.01941302471310615,0.04493304843795571,0.0050831588188904,0.09950022082044574,-0.026816372354403862,-0.04271567291142141,0.005753190029677232,0.0013504651361536607,0.009066048878502358,0.009541203656875868,0.05217948071065212,0.03991252708766043,-0.02473662160871618,0.013139315001934474,0.10184911696451608,-0.019483179878194097
SYTL3,0.007760569419733987,0.020633006488684467,-0.030344190565812328,0.024234968885005235,0.0403571451967968,0.025689367396421935,0.015920839855666016,-0.006741939630508998,-0.021421552395329738,-0.03752989480405352,0.010827450528918795,0.060097697338272624,-0.00414270833979839,0.01630553250605368,0.09753863871458013,0.023431517878703633,-0.05099384751340118,0.06006346562806573,0.028798588285346916
IL1A,0.011838302017751844,0.004093826163409636,0.046160744194756326,-0.06085530176243677,0.010893601484500626,0.06862726977405244,-0.03289618549231577,-0.018613294368927554,0.01839805434714094,-0.048169223100801115,,0.032919242113142136,-0.036296811100499676,0.059941271433126504,0.06933600681317509,-0.03607897729504638,0.036302049296258895,0.053965202307992004,0.09149926484811406
HLA-G,,0.14962761521474038,,,-0.020763725594822653,,0.0026056224619257847,,,,,,0.006249600929380947,0.031041869642598648,,-0.027454074007817568,,,
PGF,0.005030950265601909,-0.023004196892407267,0.0015571412295076286,-0.03020182514964323,-0.010757822148398781,-0.0017418891047508362,0.061222289480938046,-0.02963729982030987,-0.017193511322643375,0.019292958645683627,0.05270925674719174,0.05715742954925322,0.0017836493584742748,0.0833465782459811,-0.005961026802565755,0.009590468821982692,-0.005959622486937633,0.04950437979794098,0.03584872631962306
LGALS8,0.041681627514182494,-0.02418451915059223,0.01859170128180584,0.02645612476863621,-0.011254204226860715,-0.02729741905599119,0.022030714126547005,-0.013317673983596604,0.025428956995335966,-0.01558392381283877,-0.0263925406651026,0.034849642395012335,-0.01787064960715179,-0.043862683082361686,-0.0404089219963156,0.03981322259301137,0.030152379807846776,-0.005112693409598006,0.010732467373950007
DKK3,-0.030136356746087063,-0.01916277250538249,0.027354837281572435,0.06369676470897644,-0.06945971165981195,0.04997444527697987,-0.04099477892011722,-0.017089759207617888,-0.007138728174965909,-0.05461215403713029,-0.04129281553512307,-0.05157674757779551,0.10545372264169267,0.0786334567965335,0.031232891925745795,0.02586379805651256,0.035129557879225635,-0.0016521265150868673,-0.06785303936575338
COL16A1,0.003169553683732696,0.09887658476717834,-0.023597826208188812,0.06207149391637135,-0.003554440939975826,-0.03867009323416848,-0.009114901271415834,0.029281067506808034,0.004433083923815767,-0.024154249846368058,0.05050577484550173,0.026467478698399147,0.06298667990113653,0.021126484102262436,0.03327076183450657,6.60556574286975e-05,-0.020569552336575064,0.012451746099214633,0.010829080136869607
TPH1,-0.029384856556295372,0.024965208048098906,,-0.03116178242351477,0.002332571921130637,-0.04057256683367821,0.041822056041744146,0.03930063666842037,,,,0.04451692435518714,-0.018745070600055733,-0.0006484004477504151,-0.01508672294259394,0.01775647105826449,,0.11884258506560763,0.041146249814613324
TNC,0.04027223160448215,0.0678215734414409,0.016950413977018897,-0.02860474834779849,0.07416339292525409,0.0059840566605608965,0.015463041722715695,0.011213782287783764,0.04648894370082679,0.05310653922196852,-0.07541569453193324,0.007764031494884144,0.03794943572996716,-0.06807483070823346,0.0991108183878706,-0.06493169462387705,0.008600384722782581,0.019649419552360062,-0.05640170724294966
TNFSF9,0.06028167860685186,0.019942243906195412,0.028138472690793198,-0.019679955483584387,0.0442234646056217,0.03852370057864636,0.045352325488464316,0.03763613121136494,-0.015882503718687744,-0.024869036932788854,0.03158269085991628,-0.025283802027361742,-0.04837393721638416,0.029510771341237137,-0.016665183859327835,-0.01811067749827566,0.010884984215584047,-0.009499737952361007,0.03129438166393272
C4A,,,0.049247656351213885,,-0.02330690473746502,,,-0.013328941224727279,,-0.03771509936315189,0.028598812339889586,0.13526226754045967,0.05730332468975814,,0.020924249910024097,-0.015078025929621252,-0.029215781631776204,0.035973969006910925,
CNTN2,0.046116592659793794,0.07979690177212459,0.018396891707782612,0.039203705853799606,0.044659143578013795,0.07187427645078114,0.0009405565780229205,-0.017782423134197606,0.015221682859759729,0.07268682566837417,-0.01075717946557405,-0.030642244135919337,0.03871739874779293,0.1085284863772656,-0.047060610290298475,0.03991360736976723,-0.009916703890794975,0.0654322536908312,-0.021941962476159555
F7,,,,,,,0.02916610820549638,,,,-0.03964135279940398,,0.061811993923854044,,,0.01654784169020675,,,0.04417359148197045
LUM,-0.004550000410931241,0.03995151005397467,0.01800932799046777,0.02841726362335305,-0.010542020861705876,0.039694440411149313,0.021620720521637046,-0.005411523814428355,-0.02652027185178823,0.08859710686852913,-0.022244852037931796,-0.0011777602815055022,0.07793175949943112,0.03567453176280066,0.05360743188536447,0.04537186079852613,-0.035721701703170544,-0.0033449456431646043,0.006882041740126106
IZUMO1,-0.03229899894028469,,,,,,,,,,,,,,,,,,
BTC,,,-0.019171652537125702,,-0.0012042185348756986,-0.025261100051881452,,,0.043026569935286856,-0.02258349696138916,,,0.03240011449904309,0.05615762833234097,-0.05435181082775157,0.002152604508669733,,0.013275899482724418,-0.012785583347608433
APOC1,-0.0009159337700197243,-0.013502112467292483,-0.04298319006858313,0.07351984654982195,-0.06227137649128307,0.0385370222061905,0.008917751027637097,-0.03949422154747053,-0.08305164019944553,0.06609711433533844,0.00021901931764870772,-0.035927655521427015,0.026035324392167346,-0.015358329184120242,-0.01252465103443483,0.028801961023061835,0.009747229512675058,0.03747100522973149,0.07777514635370031
PKM,0.03364792200048392,0.013305545385847318,0.034525306596963394,-0.10498598801117721,0.04151812200195777,0.01966325941416187,-0.0008921320290467687,-0.009603856332372854,-0.0032995386800363457,-0.05947833793301195,0.0043456895284246745,0.09796123983900594,-0.02614869556974771,-0.05030908614014406,0.06857954127655906,-0.05882127953380828,0.05240269613512508,-0.00815426895235687,-0.002427078025017729
TNF,,0.028368550973745986,-0.011601515930526876,,-0.05145359953034667,0.009094685497854357,0.07180874837462757,0.008098551207772987,-0.013901599496439893,0.05144846534151412,0.08371375221585949,0.0626272335064169,0.009151910654634679,-0.0016650957348322449,,,,0.029708217283881306,-0.021473166889665687
GNAS,-0.017423182687614072,-0.02399219142915044,-0.022831315541025556,-0.0036094003833773355,-0.03055716328133407,0.03158681503656983,-0.0022577296330141714,-0.022497663462878566,0.020088254206646592,-0.08481191927873843,-0.091283398542152,0.09127527389006788,-0.0689150151437964,0.004918512837031868,-0.003692425530824411,-0.022357387687697922,0.05138436473929061,-0.026806389796686047,-0.03143559895639361
BMP8B,0.10047393460060225,-0.016404464183571763,-0.011269837821886973,0.10158603667111865,0.058743413323540786,-0.027273811754478447,0.03646435065774829,0.0009066311934504618,-0.009230519175168636,0.0056824715829745034,-0.031906694409895194,0.008953290511336318,0.05161257615877322,0.0044340969814601235,0.004546134536110242,-0.045725070915521956,-0.032846484346935795,0.11610498661419444,-0.049584732721762954
LIPH,,0.10845619215072919,,-0.022361687780904867,-0.02952678966073029,,,-0.010746770313116138,,,,,-0.03734634633383835,-0.020487347905329516,,0.020483508629810108,,0.012483336369451405,0.07594781160936251
CCL28,,0.0037605401721263307,,,,,0.020329162679901137,0.01746787095034905,0.041094519434642644,-0.041714318149995884,,0.02906342598383674,,,0.05074921175610145,,,0.008838169855896034,-0.0005466916572673479
PTPN11,-0.006519241902215203,-0.006817430201868007,0.015999947346921867,-0.05115319282307341,-0.006129163266153135,0.04648771110277905,0.051702497261234284,-0.04790052061590963,-0.007185213462363713,0.06953299522644985,0.054785223162338685,-0.0001898195114934525,-0.015013978138679562,-0.04662315521092709,0.005617154665142539,0.0033916590888534745,0.016489085657400437,0.0384572263398918,-0.028676486139919723
ADAM12,0.06012166918902916,0.05513845445616576,-0.022870947578444722,0.0117315985767182,0.05357423949474627,-0.031680120270375,0.014230258192800034,0.031157140879914794,-0.010551331588300662,0.025622076655343554,0.04920904649118867,0.012479586453028017,0.017879424932611552,0.010188565283743215,0.060158825890476345,-0.021654558799252443,-0.05557679519761279,-0.007712245821703113,0.006212774540155699
EPO,,-0.0034679476945335395,,,-0.010016850342365657,-0.01600409755205502,,-0.011243783871940713,,,0.011394303854731561,0.07181863765672869,-0.04055908589675364,-0.03445434378237829,,-0.02237289002671947,,0.018785798352023077,
EDN3,-0.047471093581577965,0.13036496386987956,-0.007380353892158742,-0.02637775893716235,0.00045395876475988814,-0.010726629285673412,-0.02345304561974079,-0.01742731045991714,0.025720887620271707,-0.019866848951632717,,0.009116676954335047,0.10109228007112618,0.05704238204398465,0.0159011312814972,0.006333430401030569,,0.007754212615447837,0.1056115358195436
CCL22,,,-0.010744496866764104,,,,,0.0627693332122555,,,,,-0.03608145115211656,0.020917962825200923,0.0011830239471006926,-0.029969280094534773,-0.021850966812612976,0.019208721783441168,
CCL2,0.033234608995221376,0.027708488143203584,-0.015505555269302154,-0.03566293238015668,-0.005779045168502861,-0.0059604105828711855,0.048799971230155906,0.008170330500820638,-0.01480969783859487,0.06297614151357932,0.05368363071240988,-0.00901690326272157,0.05471779224297433,-0.049550496861351885,0.05606786511073304,-0.008266491155914761,-0.05246063504977227,0.02483919627112512,0.03894872181278364
DSCAM,0.03528537966525964,0.03571567438920653,0.012710893066549338,0.010263464023233094,0.00613093970155637,0.02034144888984038,0.07191125648415815,-0.017027690325791073,0.03604066501154486,-0.001377005108528424,-0.021329068996051928,0.024295987170669806,-0.00959102844013447,0.04903378035369546,-0.03130442218697923,-0.02555857303944743,-0.017655623569414403,0.04302241223601814,0.005535805505104042
ANG,-0.028475896039273706,0.06875848448813002,0.0181805489520901,-0.016040346645496594,0.06217839173581014,0.0022056373238882486,0.002003747743739551,-0.011886795380268367,-0.01837656421890173,0.0609297887614687,-0.021329265879352678,0.09636453559378058,0.004124777464586815,0.06157127445514099,-0.00294279374514568,-0.011835356792491501,-0.02253346608809982,0.04512656334737675,0.026903650149951785
FBLN2,-0.044509990545553976,0.021983329549969576,0.03443719146018206,-0.013535535662282916,2.7322403032180326e-05,0.04847027234185473,0.04585836479614063,0.011211282805587188,-0.027619409746368593,-0.04023675167662043,0.06071409520578021,0.013222983512861369,0.0497920891160585,0.09213323227775252,-0.0617703006862374,-0.0222172837045585,0.10375165815069605,0.029419468374854218,0.07290808882281763
VTN,,-0.013048762906130065,,0.05738410962565949,0.03411893292446198,-0.018181806131351973,-0.018827355720318618,0.011538171291097462,0.06360978635607657,,,-0.0011740996819061139,-0.03640561513482384,0.04607164239470512,,-0.04422575274644074,,0.016330927730714276,-0.05547317892853674
VEGFA,0.045908654953074834,0.005272416184728956,-0.007332472040183492,-0.053420761745106994,0.03621583392810789,-0.011206407173131976,0.04877469269499351,0.0019238609594071628,0.04176448519173025,0.03166957120573422,-0.03176878229941639,0.10484493534223195,-0.08356152766502033,-0.04997239076225229,-0.017175582639279142,-0.07482181566547452,-0.05079077356026267,-0.06317989294348646,-0.006846667975496854
F10,,,0.00749705252647465,,,0.005822656413469777,-0.02163075780042201,-0.012328565998513185,0.015042671278287928,0.004994180770327085,0.00020697090832977788,,,-0.04137852748508992,-0.013712062861022714,0.007179537959334764,-0.03465237409406893,-0.02069601702131252,0.06832939942230046
SERPINA1,0.02244851445197196,0.1250439111335308,0.015450189384749333,0.014093682094493633,-0.06357981349974788,0.01658830186507066,0.009518317407787249,0.026525782878394705,0.007438785267935731,0.09548551313563138,0.0171622427372852,0.03093920899507312,-0.026550162836753034,-0.06740598615973309,0.007011496189862389,0.0015784863677936823,-0.023466778455545526,0.04922426716937856,0.06431781104962964
VWF,-0.07075455079614357,0.011101979332086254,-0.03152646057645429,-0.0371917634736025,-0.01636245012448911,-0.04293148114202013,0.06469932123343791,0.005611854364774423,-0.022195595755363277,0.10053307721760099,0.016137037088262383,-0.046550457591692046,0.05789262799460584,0.04101423442491292,0.04016492640274043,0.024922050615659403,0.01599931630951386,-0.01897604509751875,0.013647274951366032
GDNF,,,,0.013405929329164365,0.022204855802366048,,-0.004092946623621758,,,,0.0035236295197206276,-0.011661446525935367,0.0019612486101716984,0.015439935032612314,,-0.04782697406762517,,,
VASP,0.06004013450298244,0.044866099473451944,0.011034839370219134,0.053943651689262156,-0.031418372727270806,-0.001947878058356265,0.04843036492795113,0.058540761729264715,0.008955746435043844,0.015785776241079585,0.057877090008373294,0.03382247356186201,0.04145586106837682,-0.04326547818592308,0.07593367622959304,-0.0006489412700165046,0.022867957640167143,0.040446758315676484,0.009442925885709587
ADAM15,0.03440184372170536,0.07856963858423326,0.05636622545577394,0.04162195984248311,0.0023375508934729435,-0.0017876011993711,0.021325763056438407,-0.0033293073619967157,0.060135064130663406,0.036490428122781485,0.02872829424115947,0.035034769448194295,0.01563907588638048,-0.018437226168332134,-0.04858778403692501,0.09027567274708741,-0.013571121826870406,0.02912578399420188,0.038951134415716133
WNT2,,0.03922174849150667,,0.16402712933038582,,0.03374652871682195,0.044383748913075394,,-0.012387011961659006,0.043643314866225844,,0.014540316993695006,0.04327715184371886,0.024352652613269948,,-0.04101037722773301,,0.06759631596386419,0.0021103996817133375
CALCB,,0.03462319998769603,0.05869337417582394,-0.03980934089453059,,0.0019647835972303475,-0.01908353913349916,,,0.11343693697202883,,,0.016796487111387086,-0.0022779448826423473,,0.004775439728960165,,,0.06289237946224711
OLFM2,0.022253434845059938,0.05821570434092152,-0.028788695508565672,0.04499591684550877,0.017249031804921072,0.04031676966307063,-0.0069097557629660055,-0.07302690115494764,0.004461371349636315,-0.025221615179764754,0.02953397430051175,0.05054982783417968,-0.0023170693399358995,-0.0214927180731275,-0.050964053702985714,-0.016010559438694578,0.0013373857381925932,0.008835257283133209,-0.05026169245924297
MFAP2,0.018100722177927357,0.05534503584773151,-0.024544090117061993,,0.009657094428396771,-0.043197499215062114,0.09075574217453258,-0.0295283270731104,0.04057479177026438,-0.03456202859230923,0.013023303602994727,-0.01954864503741325,0.06841874171676068,0.053101258177750306,0.10165809114652152,-0.0027722588511713627,,0.0735425759183687,-0.029049467223691876
HLA-C,0.0033780906343086653,0.1095958482326639,0.02816572043620331,0.03336468394305339,-0.05601365249902538,-0.02271231242503127,-0.007782295491143707,-0.014605173459638571,0.010145494591082832,0.0484732394222352,0.06317145038694776,-6.34448024286262e-05,0.04974252388527235,-0.030902882067751797,0.06200444069526797,-0.0013420943596234825,-0.046376583508336386,0.03921203598988791,0.054571254225772955
THBS1,-0.0361504752071323,0.1167528731181883,0.022348539073861855,-0.016056715728923632,0.052596872862171885,0.024677211074558624,0.051002236160978535,0.018714916824126654,0.00010879098443346074,0.030054210365841827,-0.0007542089523123558,0.0019496198074672108,0.10775586762607432,-0.02080194492376935,0.03619076184945457,0.06164625255670697,-0.034784431774480734,-0.011109791831672308,-0.0069097017202468525
HSPA4,-0.00014405630625389127,0.03615797432693981,0.007075834488272557,-0.008802676423126255,0.002118298596720488,-0.023085155435530184,0.02813752123319451,0.007134801353184983,-0.0010654236395019365,0.0026928446402164465,0.042961507977421,0.017296200477489924,0.01903815071490272,-0.022932751941871516,0.017656969107405503,0.05174444739623788,0.03506735236535984,-0.011982816187239599,-0.06304955651934538
LMAN1,-0.035848719569076364,0.00222541220863186,0.011344066819921702,0.018412117825345218,0.01678381212198023,-0.042299583892407386,0.024624498170975305,0.02099074534340038,0.0488246852766802,0.03865957237520436,0.0683295924895274,0.06746455472541678,-0.036258615316661184,-0.02585925634130045,0.048008306220170244,0.008382781098463816,-0.0031872527037382237,0.05158144282726404,-0.045461002182772256
LYPD3,,,-0.022382323809234883,0.03834016000465695,-0.02207018517802507,-0.017866070065819906,0.08840035205150759,-0.01574220181283348,-0.014466303395833605,-0.025331673137674142,0.014931237403811021,,-0.00146146450165485,0.027840169759099264,,-0.018980513433954925,,0.006146340423068531,-0.04577665775853375
