,MGH258,UKF243,UKF248,UKF260,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CCL5,-0.017544134969399366,0.00393668133583104,-0.005175563703472215,-0.04911270562310675,-0.010267020518654888,0.05209453654965996,0.04250859110932808,-0.0540503442420314,0.07501947708397033,0.012736332498022907,0.04015707791891278
GAD1,0.00664833008417315,-0.09610680468266117,-0.02921789303810703,-0.03687539478148123,0.004956705620963222,0.03176484113932076,0.06490781152973399,0.09059513757653123,0.048392062098864624,0.006308997840634836,0.027101393968331205
COL14A1,-0.006299327281375303,-0.008599575646445297,-0.03010014959258851,-0.0023544621474504007,0.026518029036239944,0.06906907354808607,0.0830925520127112,0.010827173699771526,-0.027128061840732735,-0.07958564784764434,0.01871085658327667
HLA-A,-0.02619910079190188,0.11354689468289883,-0.08647607543341947,-0.08790981660174814,-0.017478542768182788,-0.03392160592349772,0.006364995779027352,-0.05062137568877586,0.029762410100186945,-0.1002863456861386,-0.009123852451015385
CD5L,-0.01735296750628246,,-0.014882719088657393,,,,,,,,
FGF18,,,0.012221706305219212,-0.01492640157136592,-0.01147570679296066,-0.0150914362626407,0.015659132522610263,0.05790107392742621,,0.01700512535609313,-0.015954308067666317
ADM,-0.008744556136879161,-0.009993717358819956,-0.033811398220239666,-0.09850188075224503,-0.03226468570076668,-0.026406806020605238,0.03964140450959766,-0.04722205860745232,0.0017920224751457315,-0.020148432647082413,-0.03065342722955421
CCL15,,,-0.02483049850501345,,,,,,,,-0.013837170148502251
GNAI2,-0.08750616082464316,0.061616796195789116,-0.020912432968315693,0.0023831820494303038,-0.014550264616559705,0.02603888259583998,-0.01781644714137618,0.029879168478291456,0.0831297528935698,-0.034137794767644565,0.04216493463897588
HDC,,,,,,,,,,,0.011597664180820139
COL11A1,0.09743735228331427,,-0.005429847946011589,-0.009444761146675968,-0.009061782225812415,0.040363499739496614,0.03387938438664132,0.02025066068530646,-0.004715377409799571,-0.022296929450937624,-0.0018426448987540328
NUCB2,-0.022065436644058068,0.029136159604512345,-0.0029039130465714834,0.0065175521875400514,-0.008074036534310625,-0.012682209631960246,0.025136896526569488,-0.06219603193480114,-0.04079794778030868,-0.0036218656310674324,0.01022534807657557
CXCL1,,0.05535692854190693,-0.012634233929231567,0.0010338019287741344,-0.02423290237339776,0.08239368756437433,0.08310219209618086,-0.012469039895252856,0.018756296754833927,-0.04430967985547292,-0.011195202417499746
VCAN,-0.022165177906556668,0.06304873937439263,1.6025510080864472e-05,0.07040323569431747,0.02101816503970672,0.04524078050861276,0.011180683789246817,0.033457160806392446,0.008948626082496108,0.025005904131847508,0.0005467366646569893
MMP7,,-0.03380777898618729,-0.062390874586848305,,-0.010576716583109871,0.02657693919448025,0.014767188051440807,-0.016053027286375605,,-0.0338840520392598,0.03220597618091167
PTPN6,0.059758841887629296,-0.01969869826376246,-0.057428577113322034,0.045677900650671295,0.03079264837346636,0.013204025914100994,0.02426434592967612,0.046506097727892395,-0.02076218794383742,0.006852775114024324,0.03789883585506853
PTGS2,-0.024563841166427264,-0.06400842537091148,-0.029615440825011625,-0.07315138107485494,0.03210235006717209,0.012957899379966902,0.03857346923608105,-0.054825594087002126,-0.014283936298425212,-0.053283224821669604,-0.06003784770393312
XCL1,-0.020936447387045698,,-0.016308798195955012,-0.011447262351605085,-0.017371861244328855,0.03306911960551757,,,,,
CD58,0.04491010952329808,0.04656370883666372,0.0017777395431721012,-0.03192179326097133,0.061407045600411186,0.028759928783802548,0.06048373822645888,0.051730100472280695,0.022035381230778382,-0.020547363087077757,0.05564566904323944
TNFSF14,-0.019494523682467724,-0.03509554582544751,-0.016432795465366076,-0.032220221021356237,0.04056704601462957,,-0.02777183042090157,0.0035657722485113036,-0.0019254599360779467,-0.02610430023065814,-0.03318815263892031
CNTN4,,-0.05115126507662314,-0.02889082951202257,-0.026959938779086468,-0.0196512747517926,,-0.0064792041914724695,0.004496672144368607,0.01725368121556,-0.07700276994282121,0.1026320214638783
INSL3,,,-0.01460967324767268,,-0.012196066633681335,,-0.03088573908895085,0.04588910149256686,,0.0319210958906507,0.07107155207625956
BTLA,,,,-0.011934152079770608,,,,,,,-0.01832005182503667
MFNG,-0.01922733266451944,0.04623140719027082,0.03339753745195961,0.0799998536667768,0.04221567848709327,-0.0030414357944533706,-0.021173907005786505,0.04577051359776035,0.04395730831722245,-0.02419955230814673,0.013133170300543222
ICAM1,0.052895671717900716,0.029076252554222474,-0.0732857330922808,-0.07458363617050286,-0.034098053207824275,-0.014521567164773154,0.07901466782906731,0.026829280302385197,0.0788034233311522,-0.010146933530974457,-0.0030819041314199738
PROS1,-0.0042964854150114844,0.0489867804827111,-0.011227530240419593,-0.03513371375530727,0.02331882827116476,0.01130537340540115,0.027558766586557953,0.012562972899011175,0.00957788867011232,-0.11197003224687614,0.028469958944967476
CLCF1,0.08651173083290234,0.08195251193641152,-0.07286871862465874,-0.06542911945493024,0.041746036532965665,0.023341696242966586,0.09718076504860056,0.05601202699895248,0.043316662489026075,0.03297758108201473,-0.01476004651534207
PSAP,0.02264257721461843,-0.019142650389290666,-0.09147790003836491,-0.06833769016683505,0.0401245615944535,-0.04222629469762327,0.043112511589146134,-0.029715637556391603,0.07206169873789592,-0.03422260458677198,0.028513805142502794
EFEMP1,0.08412179540674077,0.002849026542903945,-0.05143805220931985,-0.0750539590129942,-0.002921684626453181,0.01902678540727701,0.058334262291116386,0.023977905394967733,-0.018807443994760652,-0.07334864346775789,0.021969900189277223
C1QTNF1,-0.03857150167891432,0.07558987794444967,-0.016454464502026037,-0.06217789143562342,0.028107233751674465,0.006083897110974291,0.04420236465514185,-0.023672622625857273,0.029195270755664554,-0.04144021815077082,-0.02686227824106095
ALB,0.0774512706327179,0.11884674487874985,-0.022586936079225302,0.013664934829860354,-0.013314905927287977,-0.013758522097028419,-0.01498225906766018,0.06279495568609267,-0.015244067846673615,-0.034888951183760356,-0.021423643087995683
CCL13,,,,,,0.0033685601016306475,-0.020615890464453876,,,-0.02928139425131134,
EFNA3,-0.031555657903925054,0.01765678797375116,0.0032787005218256064,-0.022681482073470635,0.010883448535457014,0.05939402650437559,0.07540378982165259,-0.03612426079920775,0.002965584548117166,0.09127001746434113,0.026444660480460753
DRAXIN,-0.0034308171176419258,0.009724090210624049,-0.00858255470493982,-0.04034706351798817,-0.03790325114373432,0.09586595034307159,0.03502910320439111,-0.05627308018351724,-0.010487011354726712,0.016457206800191533,0.05103336648386875
RAET1L,,,-0.01138107734743244,,,,,-0.006932170459596585,,0.06540467446610534,
NPTX2,0.004254454405285707,0.04952263056588343,-0.07571821188425124,-0.022010802257491587,0.013819801959565387,0.0415918804930923,-0.04130107835594019,0.09451300947890262,0.14138024448964037,-0.08261274410977361,-0.027905213954763166
FGF11,-0.028558635079895877,0.059945815425438316,-0.013295177179291936,-0.014578777711895028,-0.028539031353260885,-0.008520626627620436,0.04519249916814424,-0.029152172939985888,0.07479098190331798,-0.014297670629115631,0.01276102886798088
CD59,0.013337676049739561,0.0752022968876371,-0.0268952087241583,0.010486455099567107,0.037453756152714374,0.043961631200688314,-0.021541389197834226,0.004657563472156199,-0.0034078044420239183,-0.06435149222937851,5.736661308922438e-05
COL9A2,-0.0295632322410616,0.1202528371986102,0.005968132442274054,0.017338457030726517,0.009030307677861506,0.11919397605343905,-0.003054391357573712,0.08755757553269113,0.032803663044068614,0.07882283513147949,0.05509364969363462
DLL3,0.021525708116272847,-0.05030006646234636,0.08035085122151349,0.021325445081647035,0.01338528737341282,0.004805714379520128,0.04181072119696765,0.11693113090034565,-0.029128830463396465,0.07918925619431583,0.03655320882539397
FGF5,,,,,,0.016796077959701918,,,,,0.10798950002261189
LIN7C,0.017520048542731623,0.10058775242134566,-0.021838685458509245,-0.03374911913967472,-0.01944826052142559,0.011812866251913428,-0.007201593586527623,0.05980883233330518,0.01525809422531865,0.03820854033985687,0.0026941968201245545
GDF7,-0.021686068897751976,-0.011253379568214799,-0.026839399914508653,,-0.03474396304889223,,,0.019071656731010023,-0.02781210227744227,0.05047451893014824,0.020627921532673708
PSPN,-0.012500052952406561,0.01705200325428558,0.01577410401730588,-0.037145675919391545,-0.021521117399965574,-0.02134661664543031,0.05948794975835191,0.11271864794852783,0.04461714106932173,0.054246651332788554,0.06194008155342478
ANGPT1,-0.012224580297959902,-0.0590399765373326,-0.0451700209781697,-0.0032945436241533796,-0.010469482776543951,0.012493174428296588,-0.004834145722922823,0.03787205563704439,0.056445610947869096,-0.034847998297453914,0.07443656612540832
PNOC,-0.01458483576288018,-0.05888559513460072,-0.038729328856412594,0.03258911298768786,0.06743319410547921,-0.013758522097028419,,0.11677773210853601,,-0.02515868273611736,-0.019554262597125147
L1CAM,0.08581685356170243,-0.03738952815868098,-0.010767779112907251,-0.01754247518255436,0.01840697970917292,-0.03617720536125054,-0.01022513333197382,-0.08642759637977972,-0.04009092790840628,0.0020110528105492043,-0.023798471227674894
APOA1,-0.023611035598609685,-0.039687462842709804,0.0006866034049609173,-0.010343492966918156,-0.015881400358696264,0.023445251315625193,0.005508622615799266,0.008782015393291138,-0.03464316252188804,0.07760149615338251,-0.014224307291446065
PSEN1,0.07864404204536797,0.04118005152501436,-0.01761308980535425,0.005693069303316414,0.006316575543981154,-0.016403817959249035,-0.015824281548720676,0.0788100013139215,-0.009204687591336089,0.04116853659195757,-0.009300121464591917
CALM2,0.027242506155477932,0.012272678588365567,0.024754543291765397,0.06361848855749501,0.0505102736635547,0.05868958267885937,0.016423071813942314,0.03524328484930042,-0.007021794910687409,0.07804709086539934,-0.040305676124518644
CLEC2B,0.03155491965325558,-0.02437966319377727,-0.0913983660084236,-0.03954598602315513,0.020109267948489513,0.007751835059061531,-0.02744273577672108,0.01656513811690697,0.020413969393820237,-0.019671831493803894,0.01660941101686702
NTNG1,0.013883230742369483,-0.02140188132944545,-0.06339941638575886,-0.014994780655190589,-0.01999441315548918,0.18265446494678436,-0.015606642775951791,0.09121477163744086,-0.030003654621094375,0.015574731573817282,0.0814240834455638
LRIG1,0.02485712762763745,0.11540692260454519,0.044261436311507876,0.06903331117787617,0.03389992499268812,-0.03502071909490436,0.052116463413338504,0.11120625678362234,-0.0026942063014017844,0.04544826228618714,-0.01328777646548489
CPAMD8,-0.01908187951920621,,-0.02286576120017026,0.15876139354362753,-0.013528253795801148,,,0.030619597991434076,-0.008971954570158933,,-0.019852003409297818
GHRL,0.0352545360773125,,-0.004826162582428731,0.02301856638753118,-0.00047964339217547165,,,,0.03058531014874538,-0.02295492401266063,-0.027252349345885177
NPY,0.042776799219456686,-0.04480678600441503,-0.014506084632590326,0.0594974454108438,-0.008418387967893178,,0.04081649168309085,0.06510601334882327,-0.006917043220612115,-0.002423523725011783,0.04747801228628362
MMP2,-0.015180164905722682,0.02629980856501365,0.00553723589664526,0.044927506030059836,0.09331366184976682,-0.036677643200549497,0.030812534506199207,0.029266795994931896,0.07995924018743586,-0.00313331829484757,0.047855220435505594
PPY,,,-0.019190745494704915,,0.04503428943223607,-0.012726019415334598,0.06287379296679653,-0.014843361498952526,,0.03411247827989118,0.010161650150498054
ALKAL2,-0.028575271600135718,0.0607343509983628,-0.021343422816555987,,0.02209869701160147,0.01904000882398792,-0.007086455579861463,0.06100174409870809,-0.019434568817945364,0.00833781683200122,0.002250649895610517
CSF1,0.0027868959910657067,0.009668988565670143,-0.02956099398623154,-0.03924548467424961,0.007040340091079062,0.047594668090762036,0.05912350741097173,-0.0028325517134114016,-7.189865741065174e-05,-0.01955715659244219,-0.006870916399283876
SEMA4C,-0.004053610585330426,0.009195086879236203,-0.027908109897976253,-0.05680138692482531,0.006525750084434099,0.0005641092442569372,0.03242386469988619,0.058445618735160354,0.03170879624697381,0.04008559365634816,0.045270513855881385
BMP8A,,,,,,,,,,,0.1300945023625608
ICAM2,-0.048521348377327946,-0.03550660852534395,-0.007072231446531938,0.03274225581335379,-0.0023438743913676524,0.04936525499013896,0.012766584873158933,-0.0020029072146883473,0.014618217820729867,0.009800767632058201,-0.0054511953399351935
SYTL3,0.03257377720376345,0.07125968612190917,-0.026046011414496535,-0.02863524726931994,0.03557576554311781,0.0526045881684544,0.001669537455052025,0.06461116286971637,-0.009398510009106423,0.026364686779045347,0.0810163962005864
IL1A,-0.022172837322758415,0.056743185006053444,0.023022012857425316,0.019683521609638887,0.014194102937811122,,0.05920468757704675,0.04574572198887295,0.05272594366741221,-0.010430093630908768,0.03697342924277176
HLA-G,,0.0031925214036254757,-0.017512760441602555,,,,0.024534588417673805,0.01433007145172016,,-0.018168673778781046,
PGF,-0.003835734831183071,0.0027733714262096073,-0.08451064261620388,-0.04883014493155628,-0.04154229766132755,0.02884314018585127,0.024608579001445505,0.0977432581128007,-0.021828538088910887,-0.025145303390933915,0.037362352142144284
LGALS8,0.08430456958103417,-0.02117333534032409,-0.03888939664220004,-0.07133504988813028,0.012031140569293271,-0.012184730739903508,-0.00557278265898158,0.07062532213458081,-0.00045133296568640165,0.06290708608665073,0.03413339279745758
DKK3,0.03868109608470233,0.028549681345177873,-0.004676221336053611,0.03644199620742738,0.02336005768753687,0.06348607280285748,0.04993110017621552,0.05504187644477749,0.029999958762673227,-0.03538114333842847,0.032778952673671556
COL16A1,-0.010351727455976466,0.05794942777926853,0.01760016209274921,0.04591420922308095,0.018591637125351827,0.06616667861339874,0.04596909426926846,0.07115658032608756,0.01741605860772707,-0.007254979990559367,0.05051912200084226
TPH1,0.01926553706674004,-0.041180278824298734,-0.012858813819245671,-0.014267167952133564,-0.022866446766376152,,-0.04018945672069083,0.029891379460695953,-0.02635660814542296,0.0710593641296531,0.05416474370035262
TNC,-0.02715407544150553,0.026498342163435423,-0.025032730055512167,-0.05814262957924066,-0.001926888931504057,-0.012472879760146098,0.028489275366806132,-0.03805030575208274,0.07783197324151875,-0.06123788641867727,0.056379528725558854
TNFSF9,-0.019081870462635722,0.023512742811272056,-0.022865758826329425,-0.027115917484708124,0.0355525966388616,-0.030117681232841396,0.06967415527452436,0.034065908179630976,0.043594999117393486,-0.008440034690134131,-0.026912069411642037
C4A,,,,,-0.011720486426925704,-0.015091444452336749,-0.022951997447371704,,-0.03421134196773114,-0.021445083572698826,-0.0229001765940161
CNTN2,0.0248094850563876,0.02654268547481771,-0.01178613418405176,0.002855139838361794,-0.03483327863866545,-0.015979432023135128,0.07498015278213878,0.0736307107445188,-0.026542583264914696,0.010905620570852028,0.015023456288396745
F7,,,-0.012544742005724733,,,-0.01375852402769233,0.03177729764724107,,,-0.021221272394767485,
LUM,0.09546742352128132,0.03635789535514358,-0.038557225597693354,-0.0366429635110305,0.00011242626479358178,0.01639010994284028,0.03201886372476627,0.07625694667305095,0.04004577233697392,-0.02506137043197712,-0.012670476025987702
IZUMO1,-0.018233331715929585,,,,,,,,,,
BTC,,,-0.011381072606847946,-0.0016266736918671488,,,0.021343237065093647,0.011488989517445865,-0.02935462253590164,-0.020536234886243985,0.025776221498822836
APOC1,-0.0012530114298728156,-0.022669432777441635,0.03670263494610416,0.0623367773732839,-0.013707835136439098,0.06754255779928689,-0.050141709950976374,0.025986952218124193,0.08350026991581769,0.020298198709721653,-0.018996044087841096
PKM,0.045356316488904376,0.032648958280143074,-0.017113341665280928,-0.05574480825770901,-0.03408939020830195,-0.010053101139744574,0.013276495492095036,-0.06812611407182578,0.03224663222257025,-0.025200614902953618,-0.01629083036846192
TNF,,-0.07038598881659859,0.02318113858050537,-0.030823146360706842,-0.005169876644298706,0.15711969142056115,-0.020306181666854734,0.047940107808043295,,,0.01975203134483166
GNAS,-0.042260953771063405,-0.0042308402013001905,-0.01627796827147618,0.034648835536123954,0.001842891894038936,0.005563911095514177,0.01465563540214503,0.021909671148061374,0.022738370387732354,-0.014877701661996635,0.011005826393328425
BMP8B,-0.02092035261894729,-0.00026761582109420675,-0.031322072818826104,0.032723566026948134,0.015528849563080108,-0.03206624800316036,0.05574402434004563,-0.0039340634081828744,-0.028027741454186596,-0.016255589418321323,0.04992112327509824
LIPH,,0.029690391713695044,-0.012858810653506246,,-0.009449916048432642,,-0.02061589804647689,0.06777414578047812,,-0.03370031917959077,0.04431426607482185
CCL28,,-0.030920346014181064,0.03898940214427045,,-0.014551316106345283,,,,0.06328550784882492,,-0.013204618367034016
PTPN11,-0.03212841873400224,-0.046336752480389466,0.0845229539536308,-0.013061800620849072,-0.0031970130444504657,-0.03144168604301966,-0.024198029499338383,-0.058150623680309856,-0.03723955489108614,0.03973933393787046,0.029032446199262787
ADAM12,0.014798260644432083,0.021148606542314603,-0.03516236740313422,0.013283400286487043,0.02148656471673064,-0.030408638570690795,-0.07192967197492861,0.05423545611827852,-0.0027446532828407162,-0.006065037107987272,0.009546580643239308
EPO,,0.013376786595418126,-0.017278060657586386,0.08076497695416242,-0.009886953062249971,-0.012509780952951854,-0.022389391782300042,-0.027550811942934537,,-0.0016247585370391584,0.10162916381225884
EDN3,0.09745324898604721,-0.042673628159347894,-0.0223994386684611,-0.015683823180519745,-0.015324289623571238,,0.1302895477089049,-0.03392912435707431,0.029005924603735325,0.0006221657185478824,-0.025514237610471578
CCL22,,,,,-0.019907594106160147,,-0.025339969216326887,0.04343646831896075,0.023148032115211478,-0.01781506175296087,0.09355060729185606
CCL2,0.015618981277695359,0.029193711653864956,-0.07570126058503597,-0.10364718867721111,-0.030713319584490372,0.06479648706264877,0.07048506798109452,0.05434517507907235,-0.047399990472332044,0.06806566865040534,-0.017847666858271043
DSCAM,-0.005693305913893791,-0.07904955014500287,-0.00154331202449877,-0.009505335716425107,0.01938389976802403,-0.018404699223683336,0.0030743513511428994,0.07778369379465437,0.044961139514627727,0.05761700132051481,-0.03528306875351068
GPHA2,,,-0.014331797863294884,,,,,,,,
ANG,0.007165241149287901,-0.013924118902836834,-0.015947153276893465,0.05060808928778927,-0.05442468702678452,-0.013984886832466221,0.09600579051068434,-0.02945768536019726,-0.01428928015099584,-0.039499877582864495,0.01804009315657668
FBLN2,0.05172814875128862,-0.054455894511764205,-0.037867162462453474,0.03412667691113192,-0.0260205108303742,-0.02933098234336454,0.13189190362374736,0.053077727521012724,-0.011135606700590599,-0.04497610546295792,0.04501092064634348
VTN,,-0.00995421648151536,-0.024307633394748465,-0.015435127765855539,0.0178601358849113,,-0.007673486232887988,0.06487316652953531,,0.032947975517518525,0.1279657363282959
VEGFA,0.029828682132188495,-0.003547802739363295,0.0013660541988214662,-0.0905333876806948,-0.009536593883664376,-0.06173244525061909,0.02409588136577184,-0.08305781066723135,-0.004865881322634826,-0.07660959490422496,-0.047926842620237706
F10,,,,-0.014401235404242015,-0.010840830341495336,-0.04036190180528457,,-0.03308761404419261,-0.025397277824455017,0.011270743670819325,0.007747051668368069
SERPINA1,0.004784015333336685,0.05800744091459599,-0.05280166512148253,-0.02456682379923827,0.033697699372515995,0.0070175638484738624,-0.044400135038345986,-0.007207314277160326,0.05024142149233663,-0.06178979789235116,0.030537463511158335
VWF,-0.0033084762427142513,0.015379605715743523,-0.019247758658446266,0.05665260249931792,-0.0022649121846399028,-0.012274055568775174,0.019240876807106566,0.1104343446663086,0.01609258808048707,-0.045610014361853225,0.02021483214257844
GDNF,,,-0.020137828933400638,,,0.01814097266371795,0.06908739579942672,0.008239422786920872,,-0.02843046258649968,
VASP,-0.045267322972485396,0.08203881281620092,-0.08792354772562633,-0.0054900694456813314,0.03856532845628758,0.0358068383697337,-0.0005607751909667333,0.008287007486509727,-0.02556920800913341,-0.03935340917172078,0.05804942245645681
ADAM15,0.03091579339094781,-0.05327663293822351,-0.01417683752342298,0.04062886690856927,-0.035961793590100204,0.05478717827748569,0.015463989579473087,0.037837636384530075,-0.0036298081549426603,0.011443629686062662,0.005735483608532853
WNT2,,-0.03595361467808527,-0.02249334860185216,-0.012402931386954953,,,-0.02777181783502877,-0.013080739368306338,,0.0528665134027923,0.04235630288888851
CALCB,,-0.0037818196503046826,,0.00151196292094295,,,0.1198351831712754,-0.020552467131635575,,0.005168821131004504,
OLFM2,0.035154040829178446,0.07281763742577708,-0.02452420425410626,0.02349692703384697,0.07023548258402822,-0.0017795158287516048,-0.009405576153326793,-0.002843911465337892,0.03416217197018538,-0.00560584166125052,0.01894711325405829
MFAP2,-0.025085275580877885,-0.021883711864829344,-0.05662233973929332,0.09725343237752941,-0.0259650298425931,0.029072591465339078,0.09044820595887665,0.09172143426622334,-0.006970472631609201,-0.033584317533075926,0.037133328940736836
HLA-C,-0.02744531693284421,0.13853341201603936,-0.058260797882428,-0.04771415093160605,-0.03126771414958609,0.01160732007181229,0.04815092910739865,-0.037579741393486084,0.02390669104748073,0.0036802002242700476,-0.022896663143952015
THBS1,0.01947654288516681,0.04298916266388943,-0.010349308931517016,-0.037271332369420956,0.015717113254411365,0.031091870324879003,-0.06613763844032816,-0.019894200601869284,-0.003163362020749089,-0.10466592834998181,0.015829126618717337
HSPA4,-0.003454604376170784,0.018729559003090045,0.06557807793526432,-0.024304096342054386,-0.012359386779341923,0.01771634740115676,-0.04457086367302427,0.07834184993342602,-0.014158850745175347,-0.018575524212785577,-0.008982495455615323
LMAN1,0.08857825195838562,0.03536738034066004,-0.08787937876278744,-0.05453066266579599,-0.002728640778592469,-0.023166556964939,0.024991628686056314,-0.03874431642809808,0.029519636279088695,-0.03738977152761538,0.007257955556537675
LYPD3,,,-0.01961661793940733,-0.015435129093918781,-0.013842529542778077,0.06843619382356272,-0.0072953822219587496,0.12027600421335112,,0.09605334178605511,-0.029120047954633105
APOE,-0.015285499547397836,0.01697817890433399,0.027542504669304555,0.008510855749177667,-0.04603181731230499,-0.02217820785308964,-0.05919770809138674,0.058322667377491276,0.0006294930579450692,-0.026508135651881606,0.030851260354348927
SOSTDC1,0.07909365417817332,-0.032568802303917684,0.022510254306225518,-0.019269625703409843,0.037780404931630436,,0.052809223185138546,0.018410884887664285,,0.049383143453369555,-0.00591612294678056
ANXA1,0.07238406806290362,0.05647901625200943,-0.09294211411495981,-0.09782298291295273,0.04418049238083907,0.05133050663202319,0.024525878087535386,-0.01623576824528476,0.03619446660559593,-0.050021653210611035,-0.06580614895372996
WNT2B,-0.0425463558227114,0.03202886043423649,-0.021833591403079142,0.010861418993168984,-0.03533062890297525,-0.0040400000983017974,0.018840892157838584,0.03725371801274092,0.08229863881120786,0.12970124831320493,-0.007529745256236445
AMH,,-0.017757212512550715,0.03697199059463211,0.019353415081862436,-0.014251542326730456,-0.030712159991162804,-0.005838886544522908,0.05571682200755812,0.01874351173017363,0.0159802069733334,0.006828436613472109
GDF10,,-0.03508786492610061,-0.014882719771446992,-0.004103674102332627,-0.013314905555476748,,0.07120596978767132,-0.0133026241005701,-0.01266842609143362,0.010778055879422528,-0.037101361833730924
EFNB3,0.03285801338345775,-0.015952915725561293,-0.0031329802250328154,0.005302607605140824,0.02762932067159879,0.0033789184398364475,-0.02369232108817537,0.029049514282948077,-0.027270360310279598,0.053592890197232575,0.050026589719484975
LTB,-0.016110652871613975,-0.04267361881022827,0.07795133877240541,-0.021985214796630858,-0.0008747289865446559,0.007405583262530572,0.07244676333095419,0.034866869022185644,-0.046884449888873116,0.010238982716093017,0.07895632407384338
ANGPT2,-0.04893877038780343,0.07467495995448342,0.02575666937629223,0.06027591523479691,-0.035471656332176894,-0.026204272961293296,0.010620470933232031,0.05286187222533201,0.0487785825607304,-0.05682508839036786,0.03227936645781466
NRTN,,,,,,,,,-0.013356266664182931,-0.018078428721992366,
ADAM17,-0.006771043393500377,-0.009979638484217441,0.013270058048978158,-0.0088273165187953,-0.0003115481198863261,0.02493277040586721,0.004194050144571598,0.04816299602775998,0.0031100443701178697,-0.012376883217775986,0.031105206902175747
LRPAP1,0.07427812085597792,-0.013116556391927926,0.032867670831715046,0.009114015005929168,0.029684017841791435,-0.01138855554494079,0.04684308624225774,0.049215029446723825,0.020724536914356162,0.056307515940087066,-0.01726435877428332
NID1,-0.0004175224504064575,0.0027249496792745554,-0.06162494403120518,-0.010994703255293557,-0.006993597674838499,0.02683021177883665,0.015440962741000222,0.026649538516395527,0.00894621805676104,-0.04468033327804571,0.025115487282345975
MST1,0.006610556544719943,-0.037850070025589676,-0.006081321476279606,-0.027199632957855876,-0.009515696392152809,0.003907551873819284,0.06840839049132424,0.11746995743772506,-0.06303962835860694,0.03657835928578748,0.04235672497749571
CCL14,,,,,,-0.01929639361902224,,,,,
DCN,0.03922215245230741,0.015123744157814865,0.019705706721987917,0.03338243256966609,0.030777964414840903,0.04037625721098311,0.03600476892156036,0.06645924662355937,0.01377456996650238,-0.06022307269978388,-0.0034563584277493816
IGFL2,,,,,-0.01172048766709575,,,-0.027298267621031408,,,0.047699816660473376
COL7A1,0.0809190222501244,-0.009451111852605172,-0.009541467272516091,-0.034566135052705005,-0.044982436209835455,-0.03503414101347409,0.05141653334307735,0.06371287821733775,-0.009305836874409095,0.05359078401239724,0.01325877098286326
CALR,0.05512580605043246,0.08267597735611786,-0.05314706969534191,-0.043621903206833366,0.01429689101809313,-0.0029096673638113486,-0.01407329447326078,0.019415039666607136,0.03373349136393056,-0.017136790737774545,0.055425788199189134
PIGA,0.030041536043413246,-0.04515970110081248,0.03235463126322183,0.0674021204649395,0.036672959005846516,0.009795434292924614,0.06943548035225186,0.09544322412505318,0.05333093244965244,0.017627869143829748,0.0353218993552945
CD200,-0.00018135430725557642,-0.004155022759629659,-0.04068371413829501,-0.006032150628238576,0.043740085132287165,-0.04805363348358985,0.0587334690511469,0.044205779265478355,-0.04616864868735392,0.0313164568386406,0.020780736275857997
GRP,,,-0.02386478174361448,,-0.01819747532987066,,,-0.025735529783880724,0.00044574041027407987,-0.019829081382253106,-0.01666175576277756
CDH1,0.026365967174117714,,-0.022519470856084082,,0.03469397485162804,,0.01658167634690532,0.05285931920288813,-0.022600111477668234,-0.031604248038316955,-0.02825334347984093
LPL,0.026846294783795098,0.14251414078780858,-0.013419101689430545,0.013716454791630289,-0.032590063684746935,-0.0006451712973560189,0.06710148128941688,0.0679173725513977,-0.019112299499648253,-0.029619324038628915,-0.022118449004508975
SEMA5A,-0.03324763322119013,0.00806972284383376,-0.005688069862962244,0.02199882954978487,-0.01776384613645615,-0.010861829742065773,-0.018903662792145844,0.07642079324915801,-0.0457978209186711,0.0021266513991412246,0.0010132711488655595
SEMA7A,-0.01590866433052458,0.00766468079821773,-0.047557626752145477,5.530007864281834e-05,0.029809837918416723,0.03709383663307322,0.010336159656983302,0.09216628552157423,-0.026517947577650067,-0.00801671726360642,0.042586781855664835
SEMA4G,0.012422702772940258,0.04921370930595196,-0.019922092670230866,0.0108725299842133,-0.0270280178681504,-0.0367676061803648,-0.012935293601395908,0.04478541453742093,0.018459645566791666,0.003053206793197132,-0.010758357487344355
SEMA3B,-0.02472743799265131,-0.03356982593682402,0.01448673051736327,0.04903933985437669,-0.0019232757418045808,0.05179547793122244,0.03319398255711184,0.04179726380983333,-0.0017174179304708952,-0.04438691476433113,-0.022911503901733497
RPH3A,-0.041615785024775524,-0.003844332684559187,0.02189667741848315,0.04811185033882983,0.0056262436853496195,,0.03201913955021095,0.08493050388185097,-0.004191894751578403,-0.011004363085520557,-0.03376657380435517
JAG2,0.05414102852350859,-0.012934237445756993,-0.035897076173053905,0.044974385401559444,-0.017031851071454312,-0.00206537662002645,0.024115493296288263,0.04971186444628875,-0.003782205180646974,0.02509743024885886,0.0444933020662264
CGN,0.12888890105913972,0.03916254834207885,0.0018177811457069743,-0.006846656366414258,-0.02584306077434694,,0.06257241614722582,0.021315069857188795,0.09937660873876998,0.04209605221975297,0.058322277062219874
GDF15,-0.047358640307393715,0.027417890911371093,-0.011276393215855917,-0.053668905676712175,-0.025388896089129667,-0.016315513767730692,0.07091724203376419,-0.0062152526142212955,0.08162684085708234,0.06323173410057986,-0.019845211985492973
