,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL15,,0.11904458007369965,,,,,,,-0.014531482607654722,,-0.021921792615630445,,,,,,-0.00535219044727851,,
GNAI2,0.004967994861000294,0.03996751732747743,-0.024143237874701403,-0.055677201157899266,-0.005817395883196017,0.08473904188607527,0.10959208647751927,-0.024777277640316335,0.005538705988631049,0.058408246383611265,-0.017605117704541977,0.024896563556823726,-0.018414006677940676,-0.02767433519679223,-0.02265782034799103,0.13927165257097446,-0.05195230996919374,0.06476915990454041,-0.08856303626788771
HDC,,,,,,,0.027034838327869643,,0.02558213819855235,,,,,,,,0.13844428434590864,0.08096669836470834,
COL11A1,,-0.031466468471925385,0.06534291421850447,-0.0039599452781105045,0.045466112618767554,0.08361918149765325,0.029825029248179463,-0.005673431729296349,0.04439032826519275,0.08205216515876233,0.035630176680296055,0.08417994101059822,-0.009351576315873942,0.08439676240966335,0.018535700367438752,,0.027220048007439608,0.1716847005137272,0.05854528223690143
NUCB2,-0.026104779800221273,-0.026852102760715146,0.00046131653208127615,-0.005449333763945684,0.006299951395603988,0.004376106962815095,0.006677321645890349,-0.009696372178078063,0.012570535037931893,-0.02173868002721677,-0.06987986911577541,0.08164412301576178,-0.0015873496483132107,-0.021472166511842618,0.044038141680402876,0.12519633926531237,0.01506788774679511,-0.07015048895460761,-0.04815019999910042
FGF16,,,,,,,,,,,,,,,,,,-0.04067153152985036,
CXCL1,0.07040919835661905,0.04642458839616859,0.04305722452925209,0.050153588966743524,-0.03502800169436494,,0.019300493006077512,-0.01190833932570204,-0.014093106342893572,0.007876758271242342,0.049380185170560156,-0.039587235038471225,-0.004315250144537839,-0.031801755111326976,-5.476172249305257e-05,0.11067915285108038,-0.021750551722292982,0.0392055846144506,-0.035803445053920704
VCAN,0.02111099849451771,-0.02908951906618469,0.0254983486880842,0.06442166565921342,0.013277257712147996,0.13015976667166043,0.0975485145080098,0.011043939049002529,-0.036169389765354935,0.05585228489382409,-0.02257594654872332,0.07971047981447296,0.0023875950584765675,0.07503413749708704,-0.07018478885763613,0.06307904266138757,-0.11008378493194591,0.02456163200857105,-0.006068311174985794
MMP7,0.0035900277923183403,0.07067367780902001,,,-0.04080859386456863,0.02067938508546501,-0.016058342889292997,-0.01774125926994911,-0.021408051989692485,0.059068105630676326,0.12370052826286042,-0.005053571990967145,-0.01400181783842069,-0.09628371071263887,,,-0.11763218056185418,-0.04331143317552184,
PTPN6,0.12363755170102425,0.013312053809540954,-0.019278913847950264,-0.016300365373800158,0.021086447025376983,0.04689787113392717,0.04201359867891065,0.015165135629855615,0.03135006136944609,0.03008546598252719,0.06980787163137239,-0.015446532447752584,0.008715253392555453,0.009731818132291776,0.0030930876098072264,0.05999849935430482,0.06767667640601945,0.03571974850606888,-0.05613717332122885
PTGS2,-0.017794064722379065,-0.001163776457053553,0.0015138757014776072,-0.002446105715327576,0.054109509464033555,0.0634777587713728,-0.08510110146502083,-0.04588344164882797,0.011025533259906272,0.04097134346225212,0.016778856253203106,-0.014937994492474262,-0.09161874729634104,-0.02649947896869712,0.022279842406938,0.007130097674608187,0.021344381555444124,0.04955897570870276,0.012587714873878155
XCL1,,-0.024359691082294625,,,-0.022333848784164348,,,-0.02913935453554522,,0.050928794833691574,,,,,,,,-0.030204960239164566,
CD58,0.079103785116079,0.015691675141243318,-0.015597833622812307,-0.004278423454647474,0.015433605549373359,0.037920560853282964,0.049353821847400066,-0.08738900538798658,-0.03425984025290367,0.06773557539831489,-7.10736716937269e-05,0.055955289252482485,0.020039945192035686,-0.020551866780340832,0.007207224978952732,0.06401774217904145,0.05828152435709988,0.03773459345643039,0.009701745433571753
TNFSF14,0.0928935388835747,0.11808900351898935,-0.029470632229820576,-0.041990819318752544,0.05799093542291491,,0.014340817189161184,-0.009225001839827392,-0.0011078624059713536,-0.013747393681033988,-0.06573468808094242,0.0024392797434350235,-0.025819547869467264,-0.045110053770946394,0.003573600140961214,-0.04765701726044294,-0.016842713482916202,0.10399552351269725,0.15593243069420665
CNTN4,0.017710200739430193,0.023804120835716543,-0.02306951689758637,-0.018317881335670076,0.049838357185313126,-0.048495338568196496,-0.05701985893649746,-0.018618777864704138,0.03009308812273014,-0.030237292156043562,0.12334714981733608,,0.06920048591480764,0.0327578791236214,-0.00546898865282544,-0.06686883563247217,-0.046525837020570705,0.018922370202476543,-0.03287330525896887
NTF4,,,,,0.05491664478658258,,,,,,,,,,,,,,
INSL3,,0.15101842392237594,,,-0.02052675531784635,,,-0.006394789715727164,,,,,0.03128591170716152,0.05190881102836902,,,-0.024983254184151468,,
BTLA,,,,,-0.01302234707673627,,,,-0.04140070694706517,,,,,,,,-0.0036554228794254775,,
MFNG,0.0680544038043702,0.03325402326693874,-0.006099868070117084,-0.03928910197887253,0.011824806358097998,0.02897762301671242,0.034860606886018324,-0.022157428019568888,0.08186267077876241,-0.012646658632399924,-0.07850511132152398,0.09277665116554289,0.11059936125613572,0.039679641260309366,-0.020706533639113775,0.022047901786357474,0.0081567624405238,0.02486370082092194,-0.01453243918578384
ICAM1,0.06725227651316162,0.0076849831696171435,-0.010236459700837001,-0.03471587401715264,-0.006696614578843395,0.015855134336405483,0.07096998983018891,-0.015756007470363122,0.004905747390576373,-0.04164620106926011,0.06503215130835645,-0.04674896966353824,-0.03066222935896342,-0.01487143967239136,0.01871756648805828,-0.01289631741088838,0.08208501216108194,0.047386523507656084,0.1682779973491978
PROS1,0.06280532597012851,0.028219108100744343,-0.008680946953118758,-0.019542795718803862,-0.02216668581899679,0.045099714879926124,0.10241383321375135,0.0273458097576243,-0.045189517642879165,-0.03922111723895418,0.08130045082262022,-0.026171481311224088,-8.936690621513186e-05,-0.018566043479490896,-0.029775741640995498,0.08960716845844463,0.00038151435846959467,0.06794702795125927,0.13485289175338383
CLCF1,0.08705754973323195,-0.0081379773081924,0.03812728456501363,-0.05184497369363947,-0.04572897672465281,-0.00281016983872857,0.0633754166201214,-0.05967023705779929,0.031053033878451222,0.029700434213636596,0.09827822561401468,-0.06934468320901788,-0.016065796457949765,0.018657354116023955,0.025427437919498752,-0.06861878346822214,-0.034271707983459465,0.0851316221409779,
PSAP,0.03715357309260682,0.024183817911179867,-0.012373498649093158,-0.064744813192376,-0.04857621453266928,-0.0606276103277866,-0.05427418818817045,0.02552845602889464,0.016536310110671394,0.01067856343062258,0.034184909302217376,0.018700201213562192,0.026228493236439596,-0.08330900374665104,-0.012644568100204808,0.06722322691501817,0.006604818550428531,-0.12959793971548364,0.019284865196639585
EFEMP1,0.014215094359299137,0.01938344676086641,-0.0788740300054391,0.02653018479760471,0.07209697675045271,0.0792109056389681,0.10994628558220354,-0.0071774631071393775,-0.013333875021923488,0.08605689536553478,0.050348734463372825,0.17536941189021207,0.04903078908063005,-0.005762640616611963,0.03373657064411868,-0.01425279951945851,-0.08069134299863336,0.024875768754058888,-0.024127726719349395
C1QTNF1,-0.03624729582241669,-0.03587583503707413,0.01688313359264019,-0.0545970646715813,-0.03318143837545991,0.1300375233693995,0.11748969151356793,-0.012440443839701762,-0.010492515976886432,0.07012749936651556,0.005251958394969623,0.026794237764391753,-0.04556636796588579,-0.07052425595526218,-0.03283381245039597,0.02362620884954398,-0.027608162086319808,0.06466094252120612,-0.006060939192432919
ALB,0.013080653501637566,-0.012942275721982043,-0.038875994663855856,,0.003662295648903358,-0.02941100912230642,-0.011950276783661668,0.027966896176765614,0.004746142145896964,-0.0459330050035969,0.012118730584487574,0.0432874948033125,-0.02142096195600276,-0.025633376908565566,0.09072433537704529,-0.04872946775742506,0.023010700422580143,0.06698627958571164,-0.008122418125015353
CCL13,,,,,,,,,,,,,-0.01916665061868042,,,,,,
EFNA3,-0.04327540939281535,-0.012816314989962493,-0.009768995227923159,0.01693555964649651,-0.03063506546367191,-0.013875438450824118,-0.07185824831850683,-0.04816522473703752,0.02586167456367594,0.011941855831179014,0.06716841307213046,-0.033040194552701026,0.013660668938480365,0.00951480930849113,-0.039234626402361056,0.04206146858782279,0.18922158877595377,0.023616820040458803,0.10373293563305935
DRAXIN,0.16532633309398467,-0.03701063945355733,-0.018873129509502835,-0.004895848739566908,-0.045556415966028364,0.08459098208227164,0.04913858611905659,-0.02607714621058338,0.0010650425637709863,0.09189771803750982,0.010038551672737936,0.00824414714789648,-0.05091707792499477,-0.09611100376431712,0.009202125778672843,0.017939640498092897,-0.0015737787880757824,0.016614649093006195,-0.05053367463635552
RAET1L,,-0.016999384322256048,,,,,,,0.04545770810364565,,,,,0.1414716300152429,,,,,
NPTX2,0.06424781412927913,0.03519319251644072,0.004343063344523612,0.03894300538960832,0.0014835093627000404,-0.105859467089323,-0.11634179078465194,0.018111352592148456,0.035422731471847435,0.04257233935630637,-0.00922269079156133,0.10349072344698756,-0.004687867932495276,-0.03518091761860903,-0.055941128290210654,0.008488165757600072,0.05381857477153446,-0.058139020074119425,0.057389939375925965
FGF11,0.0071745139232539884,-0.059719814913791205,0.054248063732348646,-0.08686452709431827,-0.010953640231343358,-0.0031259219489895135,0.03802167706952214,0.04379803618721118,-0.03920623680948802,-0.01727985955264181,0.00760900751649462,0.05562833588055458,0.005536249939256942,0.024899737951617696,0.03235402934070444,0.0026659658270636673,0.08460354991707382,0.043412440171562844,0.06411720876603447
CD59,0.05873709363332589,0.06418338908181946,-0.04384695401660379,0.0010329733554455963,0.017677064513466963,-0.0548619770251583,-0.08123392411878644,-0.027638820370848916,0.026219127087802503,0.03739573444335488,-0.03892877701475826,0.09457102218302693,0.05736790491111865,0.008924760104961491,0.017628645417171535,-0.019287931255394093,-0.0733237677530759,-0.008903480519521017,0.03495497453723899
COL9A2,0.06499968813233317,0.018429962061291032,-0.018436980033521073,0.05030142676175829,0.03969783134645827,0.03410018579857051,0.040038193293033326,-0.041303686075514816,0.09018130731576186,0.016636021400226776,0.03961726902769522,-0.0026117939185841357,0.08147140090737613,0.05846624860333582,0.03405124008416633,0.01665916864805316,0.1847200093162796,-0.001645001864124615,-0.042898149057663384
DLL3,0.06507034693262648,0.009621141037075395,-0.00012045576553507652,0.08951746477891243,0.023204197891687112,0.058086232672039335,0.0513578664676199,0.001679896070123672,0.002134990535995716,-0.021521073542171393,0.0085053933272875,0.05515465204601791,0.03800576879344337,0.11039437176052608,0.08500795698329715,-0.002958323702101412,0.17007668687556765,0.057490420930226334,0.05965316064828744
FGF5,,,,,,,-0.021448865570669502,,,-0.024774541768884134,,,,,,,-0.0017628860299357628,0.060781324446282856,
LIN7C,0.017104155386975607,-0.018760825545851928,0.035572059138431505,0.024957577527223693,-0.020087115322922296,-0.01035151645290346,0.06344617990511835,0.02982585585403027,0.011725207101178126,-0.006271192817649273,0.036494194787316754,-0.009116339179028305,0.004115469773992508,0.013154764066133681,-0.016646132761052545,0.06410586977478074,0.052460785390538195,-0.028267503178212132,-0.06607030224400716
GDF7,0.024303986880140713,-0.00588990367148036,0.028455083519203256,,0.030779112176747878,0.04019352707001431,0.0033162650614622603,-0.010880698649998908,-0.01116320304441833,-0.03316266268052089,,,,0.0488748476747368,-0.02478216828572721,,-0.012226589893517784,-0.05475505892417128,
PSPN,0.047958353027668425,0.028939808119299044,0.03153135941142756,-0.0457084871934918,0.027137208585698888,-0.014006620552363746,0.03293700761296309,-0.008837003524314916,0.02914694101629156,0.005893056417330855,0.0259111259082707,-0.005156763516063278,0.020448682962531543,0.03029608274852632,-0.017977955952347323,-0.031114819835189687,0.11841325671685282,0.09742435251417803,0.03232088316959027
ANGPT1,0.04573152880239367,-0.010154443917063546,-0.008938648007070036,-0.01872131227743968,0.009841605275836805,0.025882518992842683,0.02515837175191619,0.05899763496816206,-0.039612164995300125,0.09475845783192943,0.11741247570178162,0.0046752394794973675,0.02349533024765353,0.05547617644814969,-0.046512267374801144,-0.030678062212418117,-0.0022659646807014684,-0.015595136162214876,0.09801866569333102
PNOC,0.09588038016687878,0.07968053664016528,-0.04541163022895474,-0.0077551985102081306,0.026703717518264516,-0.06609739113065179,-0.08100917924208077,0.02445992191978436,-0.034946600420026924,-0.02580874340294418,,,,-0.024163801142724782,,-0.04255487201798588,0.052855504431835405,-0.018583894786053032,0.0859658853649711
L1CAM,0.0647019817315162,0.042033483129059225,0.03312582068765321,-0.016431613587734862,0.010842612858360027,-0.02806971119202403,-0.09269172162523907,0.0025797012183633524,-0.03153883036208864,-0.06396446638550636,-0.07077039780298383,-0.07172694620795425,-0.017680243569486588,-0.06890138971975547,-0.042093720694454086,-0.060198244447084506,-0.00418131679630619,-0.07934745245783001,0.06113947038311182
APOA1,0.0025433707844146653,0.03684138051856679,0.005002123910335154,-0.02193926494657546,0.08258456325958002,0.0039060746521766897,0.0252129481782535,-0.015855927673537704,0.024002336651307077,-0.03927200481670509,0.06110764362169581,0.07625889554121605,0.024161454720421305,0.1748736751420055,0.0256955763924795,,-0.007787832599409436,0.04470108785894572,-0.03247783784077667
PSEN1,-0.021270978445997304,0.07082103518114329,0.0365252251416454,-0.03279418074372438,0.047452349398048904,-0.006354408462548796,0.02312217198754859,0.02511603046152063,0.022988502081934675,0.02800086375045669,0.0320358225049094,0.07589146809739977,-0.015273630704979484,0.08402916373945263,-0.02938799125186785,-0.04657761830723796,-0.007997172754733174,0.05698587422792232,-0.12268310584715426
CALM2,0.029015598528528867,0.1067504366572753,0.044554906688424975,0.059268687407659566,0.031028374756718647,-0.08882317233916874,-0.10882499536682624,-0.0036645682739926133,0.02850447459661632,-0.02882079061154105,0.005252543376896889,0.15323839404151182,0.05780494832760249,-0.023940698676109064,0.0393458115875241,-0.1084581898686504,0.08211133732742093,-0.04756722560214072,0.08588111400383946
CLEC2B,-0.057300404926101466,-0.003016406381031397,0.010291542127408081,-0.061777163380205884,-0.008581840619368728,0.03536581290985504,0.0719551526521255,0.012185221277866963,-0.01619708505366781,-0.009210950314531582,0.0006681114054950102,-0.012973783181878104,0.03826659346602012,0.03469489363598112,0.041046134833465954,0.0777029566863114,-0.006991254224017925,-0.016553550140772,-0.0608296036388478
NTNG1,-0.029983264823353513,0.04080450441713224,0.02758715325952273,,0.049855304250069246,0.028557910645227298,0.004265169699407665,-0.056851654269472585,-0.037192406283644695,-0.030139940673827647,0.006079196051454643,0.10693905619764459,0.02361323246386769,0.030548831509807424,0.1365578726215811,0.0840720213782617,0.17780090379251431,0.03163502634080487,0.06722329062160973
LRIG1,0.02590345427620885,0.06412162187206276,-0.025362728463155522,0.02272797085617102,0.03486216598640478,-0.007987219760463593,0.022257110534127357,-0.00939395270621606,-0.022256319179421055,0.024042167105871405,-0.016013418815305828,0.13124685593409335,0.10532092407399124,0.08391885284202767,0.02549600268725862,0.0016393085954207961,0.1488380411848163,0.10926486968545937,-0.03122412360338633
CPAMD8,,-0.03415352084838578,,,0.04866564489237423,0.00040033670735989884,-0.019403385423612595,0.015109788938939581,-0.03186474162930832,-0.025704469769697154,-0.05523582638207349,,,0.03742692826824729,0.0601401075512958,0.04540133125860827,0.002456179251344394,-0.007350579690669882,-0.05930782040651879
GHRL,,0.07684361791815308,-0.03139933986789505,,0.07945784265756652,-0.03126624637640284,-0.0033398874245888495,-0.009023677669528633,-0.02478865852487121,0.11305831709722224,-0.050362627236554006,0.0988983218466643,,,0.06114896319319514,,0.023073365612254256,0.013946222285398076,
NPY,0.08787518168165516,0.014200444244111097,-0.020278373582398496,0.0927653067956657,0.056181625284209065,-0.07704455116542719,-0.09868219929093769,0.010655782722657017,0.016386680145701767,0.0008622463247257396,-0.02353726255749304,0.048635597959107664,-0.0018315615207798678,-0.045269199976729554,-0.0068824881146755746,0.022091274861442602,0.007524693924444137,-0.060003089508193476,-0.0017139005305778052
MMP2,0.04378016841589547,0.010838121562751784,0.0038668823587281105,0.058721275870489205,0.0036488926499400223,0.12286839652468093,0.07488993350432323,-0.04914812957260421,0.02672892806026,0.05994404091254259,-0.027476910212090637,0.06651524921299773,-0.05221135787543468,0.020937539928543837,0.10428445226875067,-0.044674541214885066,-0.04303884673100718,0.07391266664075774,0.12881566725111557
LHB,,,,,0.07881059768004052,,,,,,,,,,,,,,
PPY,,-0.02866432132355994,,,0.10186755161789654,,,-0.01658425737631606,,,,,-0.02308764583890876,0.020809757165170716,,,-0.04600646795067958,-0.007686526121798443,
ALKAL2,0.03472617242205482,-0.03187967501977279,0.11236342721364397,,0.05148317458705553,0.011081725068135217,-0.02200021182408634,0.013345117451154869,-0.004741668249533841,-0.02563762653120412,0.0363273429220766,-0.027405530914168284,0.02485061505776046,-0.02628946786236878,-0.021250303627500154,,0.007526270597211824,0.035348532078030334,0.131380536509349
CSF1,0.0430554085464005,0.01983652652878933,-0.021257557765432814,0.04559226211572955,-0.023114796014508526,0.06394505158965026,0.06090800299744506,0.036694811487694975,-0.00400669567732141,-0.013294172132968372,0.004722853134366925,-0.017014912678406414,0.031281178870677495,-0.07180734814516623,0.013118190390274977,0.010948736206511937,0.057611369065814926,0.12053982146907183,-0.08953267469704011
SEMA4C,0.024722333644001344,0.05887512436331916,-0.03898238598706618,-0.019281413360152724,0.07303658359683637,0.04675775912582518,0.07868096584089773,-0.0028646024996510982,0.013813603179565297,-0.05634938758314636,0.02376461772331906,0.08627186747695303,0.021268116272938214,0.024756326851606537,0.046340685259809646,0.038611607387823654,0.048159686766944716,0.06317978843830953,0.018499569555649225
BMP8A,,,,,,,,,,,,,,,,,0.0056761286033613694,,
ICAM2,0.031983456802912216,0.023709562183504045,-0.012048841588862429,0.03318264932570024,-0.017190338478772133,0.11116259642025739,0.04188908078281179,-0.006334240604965553,0.04787424905731173,0.025865681731621137,0.012052461796902916,0.10419831688090758,0.007855129442135397,-0.014706685487371786,-0.05266259559772234,0.05300473513537242,0.014456250980840227,-0.05313189634061577,-0.0315875210342567
SYTL3,-0.013114620314146569,-0.02466438597243928,-0.004146472241170524,-0.04730735054257062,-0.0023835390790577166,-0.021960265417313253,0.06430011106666636,-0.0010457028102974714,-0.004539384204820633,-0.021012248343548784,0.1083338595628436,-0.09263364491591711,0.004943109587607856,-0.015651759480575733,0.043045669039012996,-0.02295774580477028,0.06345952828044618,0.09038116645189584,
IL1A,0.1098677605507295,0.005511327131206728,-0.0061472699911534895,-0.04272827987489243,0.04269411715592227,-0.04201164984950824,-0.006352604670801321,-0.022276055606774252,-0.030173928059272482,0.04743304596427616,0.014579143737680053,0.008657942292836611,-0.03927109038401315,-0.046541423711054276,-0.014596674383105445,-0.06686886638836469,0.042090264018843596,0.009278403684435096,-0.06249659058844923
HLA-G,-0.016258593949818118,-0.02615799332543563,,,0.003339581642027364,-0.005244633662314876,,,,,,-0.035505669635792166,-0.042278005625181414,0.04658668382034261,,,,,
PGF,0.028119286807405948,0.03327043552721216,-0.017976851349284166,-0.015098862715641608,-0.011376497944675398,0.12251137597961999,0.11348156276515199,-0.039221632175632154,-0.00749245361399652,0.0587324335320185,-0.028181722224787775,0.05620989703863411,0.020809659120208913,0.036761695930020016,-0.048079316599646725,-0.0016793683074295424,-0.021952159984962225,-0.017901108488256677,0.06233119516369941
LGALS8,-0.0007230715772165007,0.0013420853974776793,-0.019738911438386592,-0.06857125134001736,0.015443443833205724,-0.015780978034003714,-0.029280579600932482,-0.036497317171549956,-0.005122736462480135,-0.03838181383085336,-0.03568557101854049,0.055694735248446196,0.04054505934710941,-0.0023095949138938034,0.0076870117137142575,0.15376110962517134,0.061752146461437916,-0.06582508095965142,0.0038517648471987167
DKK3,0.05595720090333086,0.1460346250917613,-0.014110918378502724,0.01622900711881067,0.042357487620801895,-0.0980561932449669,-0.06955722457023499,0.0473140737214158,0.000782739496646875,-0.0019013196020135654,0.01042815070939405,0.1124101367239866,0.0992629077421536,0.020011218324072773,0.05578639940987253,-0.11641481107000913,0.06708390677398997,-0.09938331840570751,0.10426977512766732
COL16A1,0.02062835861252877,0.03826026149475529,0.006378307116254615,0.009333324780964266,0.03310171410153892,0.04677141169110563,0.01775235037201978,0.022837737521948058,-0.005083600429588035,0.022222911861468474,-0.05850842887706337,0.049039989894802946,0.03849407999273386,0.03252815762560983,-0.033268900964251114,0.03194503577030542,0.09879171221259395,0.13554999832755313,-0.029351822118564873
TPH1,0.028967863765433276,0.10472484000562712,,0.0014946728160856906,-0.02550793228231663,-0.008520715618177637,-0.02306572993414403,0.01989896243445901,,,,-0.08043432727321269,-0.046439218658320666,-0.00768287002682849,0.04488562428410032,,0.05381063931851501,0.02853344856999503,-0.03105950232612857
TNC,0.011051083284977887,0.03827432338507555,-0.01573765963738501,-0.06621692043611693,-0.020632837169947835,0.12313177678435752,0.1276981680494816,-0.06982027903597626,0.04630590086177941,-0.037861251768643016,-0.00029641825725653797,0.01656219582903832,-0.0026119554824038595,-0.11091459973943116,0.0018282481049844534,-0.0594695682603118,-0.0395360813607159,0.031535003257933306,0.060621488068100464
TNFSF9,0.03997617480743493,0.015448581298616686,-0.013392228582746421,-0.02436571188027892,-0.003961305406643074,0.020134835299317283,-0.021812929617678133,0.015491040642049298,0.007828524965593102,0.0034730515436407435,,,-0.02011768575973523,0.0581206484413227,0.017367697226186737,-0.01583099044755246,-0.026299750244914617,-0.03584383280465689,-0.04882103607211227
C4A,,,-0.01958112302973989,,0.06867879861275702,,,-0.005790533478315277,,0.045037685153943435,,0.0288571143489558,-0.021338535768470463,,-0.008848982326772812,-0.022673270688079433,-0.052973541481080286,,
CNTN2,0.03988816919932892,0.017303007329205623,0.05687298611402013,0.018446143011399057,0.012776207270368871,0.020918014186857636,-0.0005964895068250617,0.018437590702371068,0.05793176380088015,0.04331394867133315,0.022060817446163172,0.06727373781192711,0.06600628125486842,0.09762902458036467,-0.004274785423679585,0.14710835429794267,-0.01926937203622999,-0.11073245214768739,-0.06370791490149962
F7,,0.01909188391907788,,,,-0.02088261660869732,-0.019403374145715913,,,,,,-0.02688532306099606,,,,,-0.044807723028447995,
LUM,0.03810477361491553,0.07413786576524974,-0.028869390256876012,0.011275838229912826,-0.013000295032797754,0.04342076438487342,0.15167141951618843,-0.023763695318294784,0.008739625780848507,0.061820033970566846,0.0684386017186913,0.04785564605921598,0.03935929750636908,-0.0047168399298938,-0.0002853869417899832,-0.04134881039861768,-0.04835253582820764,-0.014989896442462094,
BTC,,0.002785251803954519,-0.030640979751277865,,0.08499122373537076,,,,0.056455800907412625,0.021988259247559636,,,-0.0194505860462782,-0.0387223671713175,0.022824100746471267,,0.05768305266134492,0.08064489298727232,
APOC1,-0.012672474545717925,0.009212031202635904,-0.017410633009386885,0.007295451955367479,0.008647461288792773,0.08438045432725104,0.11351240964340677,0.015713417170688675,0.06457225189092772,0.05862937179034594,0.04092099432995254,-0.04947776574277314,0.09934679160777767,0.04485766092690777,0.04757768710560032,0.15302679589913779,0.11643954497159846,0.029793986744901566,-0.009693247428959594
PKM,-0.04872493033303558,-0.0445179126120888,0.032172091441467036,-0.07165353511712069,-0.01702983203052592,-0.044049240564027085,0.014846496825112528,0.026266222375606968,-0.01268674116073044,-0.004992486813015184,-0.06641269553767477,-0.038262763083632814,-0.05027150314902041,-0.05006009839652344,-0.0006197194327247525,0.062204121214098816,-0.014022556626662184,0.004816082950163609,-0.023356818899919238
TNF,0.002998376999638548,-0.027008174512648066,0.0014020222090089726,,-0.008918970747474001,-0.00013830804744772106,-0.02847685920346406,0.05200643684724924,0.0234005567443761,-0.032008630980666274,-0.07291661788883742,0.024459009709654027,-0.018878713489437836,-0.026506969775824063,,,0.06481691129197115,0.11442132209604529,0.005274983976661677
GNAS,0.006741554710407492,-0.048029976242560155,-0.010251635414003025,0.03868305673848988,0.03652374934051494,-0.11277665506770591,-0.13459789065249295,-0.032687758481986726,-0.01406074941816083,-0.05300040860690182,0.05421511470312242,-0.003574235188900636,-0.0616794390349013,-0.01975310483834379,-0.05039584655657957,-0.10535983623446227,0.04219850211270334,-0.06270275864917833,0.03377708828320177
BMP8B,-0.02586243483749879,0.0073836141597602494,0.006966272415224299,-0.06267578581982926,-0.032378324899757484,0.09183934212177533,0.0434700487370821,0.008130641849819403,-0.005749028717976122,0.08960582738561054,0.016374491496695738,-0.011704066868744692,0.04758773927239582,-0.027120201477059357,-0.016525666026674324,0.009251558597254591,0.024991806668372325,-0.020141027411229865,-0.04784765090017569
LIPH,0.03891461740931949,-0.019206605627312363,,-0.01570079231070772,0.052632708565897475,,,-0.01585117738355823,,,,0.0051438296039068515,-0.019166657667708267,0.02582645835627544,,,0.05986728086778551,0.04097971406086522,
CCL28,-0.006877365762401168,-0.027016479979551453,,,,-0.02811225342574041,,-0.024408205489207854,0.04118711682231546,-0.03703406838379723,,0.033240672815063134,,,-0.0425220551055331,,-0.03054541505110889,0.007523767825079407,
PTPN11,-0.039343260932480556,0.040474535187765434,-0.02257867042656179,0.00035577754593477183,0.039135387776981806,-0.00516906183081887,0.019728296883770476,-0.012195389791521216,0.011274095111959821,-0.009655430732657337,0.012309662114325859,0.10828796908995879,-0.026515180827453615,-0.006306601318132946,0.054939169375489004,-0.05213226429733641,0.09002657160871792,-0.07913946685261124,0.009103782590584064
ADAM12,0.0977872185438153,0.07986992011121814,-0.008669031081255336,-0.0479134063698216,-0.0007573683560577762,0.12669750362187093,0.11331480867913177,-0.024033246567701658,-0.03809497711782105,-0.06360222084368373,0.015136326418312548,0.11068758982601926,-0.0254995317073697,-0.031220065377551297,-0.027759130648306457,-0.01398484211392043,-0.06163064732057168,0.06829042734152864,
EPO,-0.05792847069651851,0.014835220341635084,,,0.02297380106158386,,,-0.01658425810022217,,,,,-0.020815479719200534,-0.004086632146724102,,,0.13501923845785743,,
EDN3,-0.006574059008125291,-0.012286113100488895,-0.0715357712486072,-0.018520592843978157,0.10223021337004702,-0.01771775279636691,-0.012032426093237097,0.018330881669536944,-9.784143155843413e-05,-0.03116264152992935,,,-0.01113978155539688,0.04889534045594479,0.07683676374204228,,0.008016049986198648,0.1286307667080453,-0.027299604482243695
CCL22,,,0.014425829486306585,,,,,0.0013695021626386826,,,,,-0.02355863975387688,-0.02806830958992704,0.05991098490112422,-0.05081841040033005,0.0041795132400344855,,
CCL2,0.058385333405026045,0.05782676459013444,-0.06339170375939451,-0.009884134845705463,0.03958202509526337,0.08873750139239071,0.022011465543400457,0.031528304323167035,0.025244630475790973,-0.00419951285758573,0.0273551291836877,0.2536540237888732,0.0013406861549153286,-0.05938249639969091,-0.04087815313779052,-0.059924471171376247,-0.017433721573761666,0.0651478637100252,-0.009108762996265297
DSCAM,0.023232258468496268,0.0216716797173636,0.015845072012837417,-0.015216200957574701,0.08384609032984931,0.12153060016172178,-0.010135077565441571,-0.012600099425948605,-0.0035186354560092755,-0.0072034850169063695,0.09027938261464594,-0.07667520004810274,0.0024742521057348472,0.05206056508872126,0.025393611607307194,-0.0025525871370607658,0.0026084023329752135,0.07118031868300119,0.02850205024667968
GPHA2,,-0.021406737909746384,,,,,,,,,,,,,,,,,
ANG,-0.05781829774277516,-0.037574429697786245,0.0015249906861978559,-0.06674899907876317,-0.015054226734386621,0.020616896154398552,-0.004442446902229105,-0.0664728600569877,0.0010588657423038336,-0.03578585948144677,0.04639753147484735,-0.18884388202675742,0.01254827654624539,-0.0032929505492034594,0.03567186719399877,-0.001758074959978322,0.0968422163729195,0.01134791417133789,
FBLN2,0.03765618813018789,0.059670373816228785,-0.013489283472629088,0.17694635621660107,0.001147415903354961,-0.052040367402700675,0.0061138864390230885,0.012047967918450643,-0.008445556377229846,0.07869040983137204,-0.04567690874229238,0.015369200849076538,0.000577572319753029,0.022385197197362355,0.04284582739674528,0.0066097486657860725,0.08350384564725931,0.07729378220191996,-0.031775828031152725
