,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
TRH,0.06534698702483491,-0.06040027632457762,,-0.031970750127455864,0.032515057291786824,-0.03121458474235923,0.012088254450184714,0.03759721996930193,0.008037039735166418,,0.08597887827140445,0.11615272741465864,0.10652541544911087,0.015417830278123466
SEMA6D,0.04583348764326735,0.024453580730596166,0.03984569370806304,0.08445686508015736,-0.00015705847606715343,0.004434372516079721,0.10275367348296874,0.03425071948223231,-0.001360282023951776,-0.0012538032239959793,0.03278222968788613,0.0160118740490475,0.015112946514811937,0.04933661711988054
CEL,,,,0.04011081626977931,,0.08329129759582324,,,,,0.013424078878786045,0.08680491400097473,0.051958678591357596,0.00869431634227874
PDCD1LG2,-0.03452939563891535,0.031570939712308864,-0.022750482725554296,0.06678246489632209,-0.04437706722298338,-0.02944157772313007,-0.0211861890919095,-0.016605691022407307,0.010857942938144873,-0.007138535924270522,-0.013704150605496542,0.11305958900824731,-0.02148619952936108,-0.05474710294202296
SPINT1,0.04526789785562079,-0.04512563337394292,0.0002951957949690205,0.07897123742056109,-0.014359422184252964,-0.05618573668167536,0.025954535306441998,0.07011452211389957,-0.022778455119492138,0.016611061004131872,0.16313039022769094,0.13553982285898183,-0.0010343184322772344,-0.02316002918076423
CTHRC1,0.05385681767375511,0.00562776265619697,0.019276530033429617,0.003295656002801187,-0.04721397261479661,-0.04497283679480726,0.15078001210220315,0.0848829517499331,0.01825183166113325,-0.13018804384470364,0.0535942065807875,0.05335021119282107,0.03975378342926733,-0.04961194540898176
PODXL,-0.006201527779890021,-0.003980333737204263,-0.009918996210225418,0.15076888517197154,-0.0004551375857919573,0.010820314480604958,0.13506597647201685,0.13837364664592558,0.004698940462769085,-0.024743875006812733,-0.06808193380860635,0.02231010856538917,0.09540497855647448,-0.0026472425666202353
JAM3,-0.022397113691395684,-0.02586018787746748,0.022474333372600255,-0.015837940036623203,0.000729383491731664,-0.03180571735738266,0.08432408630486185,0.10713072783267699,0.04234113692980896,-0.018707317719626814,-0.08266387901811446,-0.05453120824912166,-0.02890607741749129,0.02833256797894156
TGFB2,-0.016033617707046185,-0.06075843455034139,-0.07389625695331616,0.0971202828164757,-0.011055839741381215,-0.024267757585337224,0.061597304477460396,0.1454379469376829,0.0681769313657303,0.04026679207917718,0.03960128754876217,0.07008266270860489,0.060431336032631004,-0.02326094086468384
COL18A1,0.051221735746367486,0.0072968711466050015,0.02195425070942458,0.18938303566300038,0.004201202345028043,-0.04118199836354511,0.11407214276391826,0.0994251098767236,0.03981017207869685,0.05000018499571337,-0.07175402787439829,-0.09105232431538815,0.13731129369821252,0.013908605864436971
NODAL,,-0.03972145439475494,-0.018351651359704044,,-0.026918151892426148,0.0263803720007411,0.12044384454488659,0.055334500960939066,,,0.08013096255566171,0.02879867033092659,0.054390889161457935,-0.032086471170649535
INHBB,0.0025282422605988194,0.03487604257541705,0.04448858188860198,0.04046205277236592,-0.033970468119655976,-0.03865607591181694,0.027626451092987638,0.060567353953412756,-0.003990208716595164,0.002007396995062513,-0.10336184478275784,-0.047405715232138115,-0.014984328516093274,-0.011498397214751639
LCN1,,0.016195423496894214,,,,,,0.08331704103035122,,,0.00789298560884533,0.08482978613108813,,
ARF4,0.030283881202870157,0.002959467852780124,-0.002326033113129869,-0.06719864425868699,-0.035541178317660856,-0.0008681548224793896,0.0677814894619162,0.013352867998265693,0.036376106378086616,0.08803213542568109,0.14197814470233405,0.22284713577988832,0.043177732558285296,-0.045066402369629686
CXCL14,-0.010781709049263101,-0.013349904083770623,-0.04770145906527652,-0.05593974529879278,-0.027645664585971355,-0.08190082344525064,-0.07635404722603763,0.05770218125291476,-0.007259625234202292,-0.04641094534837272,-0.19914875288056372,-0.17055901173470542,0.11711128891463543,0.04684975096739684
LIF,0.0047326481150744395,-0.042125485226551095,-0.023222962053434073,-0.12324828547607591,-0.053088157384496557,-0.044898531905386396,-0.01211707303739976,0.15127128329329342,0.03067871445977875,0.07609959360456617,-0.11625533747635394,-0.09065406132457088,-0.016270210700648807,0.03144495843074099
IL17B,-0.032584238715184524,,,0.06563532414033668,,,,-0.0057820954745858855,,-0.035844250761210776,0.010339161234057176,0.008447702978042353,,-0.020941607130872238
MMP1,,-0.0431528920378186,,-0.11377877607470799,,0.0341061496987008,,,,-0.08587350487128631,-0.028360192600625115,-0.04295864279012584,,-0.028906262058095836
MATN1,-0.025673343277842844,-0.03211425356845071,,-0.06279171932251935,,,0.04463763618357588,-0.01960435423393277,0.048880600482243915,-0.014917473162882234,-0.02124519456788648,0.09325790030752674,-0.020596021570017203,-0.013877468653248194
ADAM28,0.13565182163730413,-0.015273457250790353,0.007769902399812746,0.030426071862050815,0.013269517043304438,-0.00020136511128259892,0.07255929967784636,0.05168599936141759,-0.010913214487382403,0.14978098261379474,0.033193788301746005,0.06466024950526525,-0.02440895895453802,0.026606904836575282
TCN2,0.015395135818838177,0.033376744905857146,-0.02371659073135968,-0.022860515190210203,-0.02658271992690429,0.00846181498884182,0.06728513948444372,0.08130843453218894,-0.01783423181856841,0.13156849169452614,0.0922090834588501,0.04177067253770252,0.05909510188769671,0.004601274316676326
THPO,,0.010340495198588675,,,-0.005558145492638267,,0.0870081201271244,-0.038152640968461465,0.06048630145442549,,,,,0.009393530361438434
CUBN,0.004169251028368203,-0.018652010803407268,0.02499388296891049,0.062165639925167576,0.03099923149805089,0.051786855833601445,0.0803209780869769,-0.03970894887545587,-0.011922009941863432,0.08324134356714714,0.026191785412182384,0.129628399440045,0.02523905559518863,0.02776266612389571
TIMP3,0.07355871617360658,-0.003225294882102934,-0.025669564268856943,0.06343218944864695,-0.03810791602411265,-0.05421222301314249,-0.0019613991762751108,0.0667184493186712,0.003007251194123065,0.026552714735765114,0.0897639407348392,-0.07611302285866421,0.10200405018163121,0.043408205684528675
PIGF,-0.06513213386936718,0.10504124092951472,0.004975954035633683,0.10298411875508447,0.009954776902225994,0.011929960515617132,0.05858231177788561,0.05031058392672738,-0.00038139751585019894,-0.048283925010567,0.13522560528538957,0.1398783780101574,0.06196748172056956,0.039806445872699464
CRH,,-0.027309208266722264,0.004974199541195991,,-0.015416799534015299,0.04746049467952163,-0.0217444392764923,-0.028753740008972004,-0.005867050230708236,,-0.007005820809373364,0.030877145628768768,-0.03471433612613919,0.07248645899529228
BDNF,-0.021868547462908772,0.036408156342468724,-0.020602830708497635,0.04562246789361544,-0.0035124701774062847,-0.026989707017300062,-0.03817995550348177,-0.055816613425265164,0.0059866680210116895,0.04269999914915907,-0.07020586713345708,0.03721138594383408,0.1297212210325179,0.006369309058288906
CCL5,0.01094470017635785,0.0127450758420373,-0.004393096737250258,,0.05027638544220406,-0.08019897196058662,0.07331669245402965,0.035994670283442394,-0.0010935819903192358,0.061026998403351546,0.05738231233265473,-0.04573014829336045,0.006316038747789102,-0.011754531823316863
GAD1,-0.05859886492569064,0.09246678215952898,0.008957272930331304,0.07055725810258719,-0.024651571603175163,-0.05911826230932233,-0.06195753416852339,-0.07263645275581662,-0.043283733437576744,0.08003007367144142,0.060802469015672156,0.18137355290709511,0.003576230125715514,-0.05816236407578055
COL14A1,0.041341681882657584,-0.018578588208632923,-0.005244986037382656,0.10163646569590568,0.04640570101024619,0.023975466221350227,0.04370719125993613,-0.033170477916061356,-0.03464002501729086,0.018938540688129196,0.008571599737096095,-0.11004415357697553,0.07742678227143741,0.03234508630031216
HLA-A,0.10306074846596582,0.09183998403737464,-0.1387420247507335,0.07144848644504871,-0.09662662905958475,0.007422933528140076,0.0723796550148342,0.10507491066281001,0.05953744079974293,0.11148334287325998,-0.1990877796623398,-0.27385380991690167,0.16224188365557188,-0.054153618183282605
CD5L,,-0.027114556903637038,-0.006132198074884784,,,,,,,,,,,
FGF18,,-0.03318175304726393,,-0.05310647565550708,-0.0122485319394023,-0.043278682064337735,-0.030168979512856988,,0.023908955170233465,-0.015489276255809441,-0.06544537478763786,0.03856353343364247,,-0.04228941770173838
ADM,-0.018336561731809472,-0.006782115463209039,-0.00043484034537924113,-0.10758671116078707,-0.08037729489591462,-0.005004471480253856,0.07220278527630487,0.09473576262468728,0.010396786958408302,-0.0702290930858477,-0.12437652601210275,-0.19562383593874672,0.11334870509074567,0.015955925074442115
CCL15,,-0.04910509749516453,,,,,,,,,,,,
GNAI2,0.09375370981575229,-0.09342554482066075,0.0028272043623476955,-0.02186566550536672,0.015057476331844726,-0.00666193762550879,0.08822872706896498,0.11505894166086135,0.005389330934088645,0.02994383025217587,-0.0004374365190671568,-0.07231980106018279,-0.017814855209330877,0.01003859447050478
HDC,,,,,,,,0.009483218406348847,,,,,,
COL11A1,,0.07859233266128643,0.040315764723277685,0.018723443898934333,-0.0026739101763599677,0.05092899906948875,0.1649933991856581,0.045825827923741215,-0.01907329244356029,0.06412594095042053,-0.023016598183113277,-0.053207200042556045,0.022482541230470814,0.014357065605563237
NUCB2,-0.01666366008380454,0.010013371627540176,-0.01345593137632588,-0.02692281954712189,0.027647635689647728,-0.014178404071884842,0.005688872579159506,0.08073531968639457,0.06655930675684311,-0.052853621715904915,-0.03869690764562898,-0.12652044988108857,-0.006024603416702345,-0.028976702645817677
CXCL1,0.10652851969745161,-0.006791719743783399,0.016815682366340578,0.006836462527025347,-0.0089032788969407,-0.036661492714560505,,0.004497985137898725,-0.014989294974332311,0.08467628603527212,-0.05177320915554062,-0.11494351493680945,0.06576570814958056,-0.04312139534721024
VCAN,0.09674644560301546,0.028203155631004145,0.12363723522752366,0.14613929126858108,0.06987190979066774,0.06846292439568659,0.14785972036530382,0.09705435074876141,0.02762338859163732,0.09015025080827083,0.12783007020494533,0.14233820481177759,-0.01158788299603263,-0.05429195301977532
MMP7,-0.006681713568073376,0.004619235053247178,,,-0.024350914675537627,,0.12831705404617072,0.10102585232303611,-0.028514091897443024,-0.01687608173098123,-0.09948443856840111,-0.09930793697310131,,0.012813692443070386
PTPN6,-0.033090014825477236,-0.045310425005656726,0.02845599020098837,-0.015414196967149187,0.011645567965114827,-0.021449038043938537,0.09566649229422519,0.06343520988722134,0.051299110408925305,0.15670980377152502,0.04707171071400241,0.0725109059961478,0.019524593266483287,0.009995279406492807
PTGS2,-0.011387566676640315,-0.02704225890436351,0.036009696168767924,-0.12247588934427286,0.025401125142043367,-0.04237928653889541,-0.0005787409557416241,-0.05704130585269266,-0.06557731507856997,0.06251710890444948,-0.06795247745389835,-0.14622962956064267,0.17371886402116618,-0.014388260425318981
XCL1,,-0.04018622084648406,,,0.00815829856653527,0.052247948565041946,,,0.0027459044900529283,-0.027817103794993372,,,,
CD58,0.041000990688410635,-0.015840923737586617,-0.01643731498005768,0.11494768879450468,-0.01612766716769607,-0.008696376808316692,0.0538109034707324,0.07366265431370696,0.00419981342237381,0.05034040383096381,0.09189753114681373,0.060029844011359614,0.0024090842107376545,0.0070507713895142906
TNFSF14,-0.06881632860552209,-0.040491760322357254,0.0007161889828122825,-0.04276803927151845,-0.04251893694783648,-0.029271119672577207,,0.08156581897538726,-0.027035545818889353,,-0.003153967901595629,-0.06434398118099477,0.01739191246879948,0.023633151042025194
CNTN4,0.01106890332227244,-0.013422971519280395,-0.020171607435251256,0.10577734551820006,0.02518668517134675,-0.03296750064052022,-0.041944084638559274,-0.04846313147685524,-0.05395546058479796,,0.027951736382842315,0.1251858502441175,0.03274878750385357,0.020733092688603853
NTF4,,,,,-0.01685787038328337,,,,,,,,,
INSL3,,0.014043895389661238,,,0.03551278206647193,,,,0.009543400597691987,,0.02227802447335365,0.023780134482089117,,-0.032334411478961926
BTLA,,,,,-0.01944213875783124,-0.013182454424418257,,,,,,,,
MFNG,-0.048033704220438816,-0.02930990982050156,-0.005023420406934707,0.07488166568565086,0.028983049314993986,-0.001957679443837169,0.15834095910519425,0.04979559802697858,-0.0019151743178886151,0.02101251636006876,0.00645935262399562,0.10185470655279773,0.06611568680904083,0.06587478216617562
ICAM1,0.033895931785973325,0.0036483301187913183,-0.012549302283082528,-0.09613244493077783,-0.024373553509685134,-0.02704585410833255,0.002444029318010449,0.1399588105541764,0.022043536188033515,0.011373212940340644,-0.04150647293756874,-0.057475169538447723,-0.026120450480019985,0.01708815858531328
PROS1,0.011288297711221307,-0.03937262885669163,0.018909020091793533,0.05237245155896315,-0.01073247401324682,0.005912448308381033,0.06415425967671069,0.1701059540672646,-0.014061332545742235,0.03646662859195544,-0.04948749119335384,-0.02779232681548583,0.09064034525024585,0.050720473764186494
CLCF1,-0.012507822989437882,-0.026072424339179782,-0.03532959551888775,0.05488333135988094,0.008874796821932755,-0.02514630633472952,0.035421054013936894,0.06779514151133825,0.02008323259135798,0.09835919950289823,-0.007410703476730899,0.10350414357954575,0.04836774941823578,-0.05285549216893412
PSAP,-0.019688282264985396,-0.05797376317352536,-0.08825250128713752,0.06926172125319356,-0.033449929626799824,0.004952084272077773,-0.11806753046801786,-0.07436402028320095,0.020858101711640636,-0.089712128375645,-0.1259617097180132,-0.17119421686804706,-0.0016663843338140891,-0.007684895977276919
EFEMP1,-0.0038606305607877416,-0.048335655823793955,0.03000528659015733,0.027107599724004377,0.0005443288257770099,0.010068406589668628,0.10162833718791843,0.11603613383479823,0.007392639325894322,0.010066922179915788,-0.07397931943672072,0.05553756399276727,-0.00784921213480272,-0.04212560375810752
C1QTNF1,0.019866174254570376,-0.048765550644341425,0.0352690983407652,-0.027001658619479306,-0.04235180564235999,0.008139332235540324,0.04399196368790359,0.1446699066214979,0.06200530638514483,-0.00405655647803189,-0.16428482170182937,-0.16270108956174034,0.10440750163069915,-0.04471001483555136
ALB,0.012372450837901793,-0.04226465685447452,-0.03399253250492942,,-0.02174551549766319,0.1044816462229922,0.03367945616972034,0.010968769225228771,0.01108188973770049,0.04099486855648393,0.017053304626269673,-0.01931485754927437,-0.01576390104969862,0.04016723093271501
CCL13,,,,,,,,,,0.03046693848864919,0.014600736170976776,,,0.040894987809344786
EFNA3,-0.1022955559744236,0.02145380254851126,0.0016257490923979692,-0.03540377708973907,-0.014302263866242856,-0.03179411977792869,-0.07350042239447702,-0.08037886798335488,-0.0237604345743435,-0.02850926760543097,0.030847796285976743,0.07400891099424547,7.869281863342111e-05,0.05104154878385974
DRAXIN,-0.01255716548874139,-0.0030853293080257958,0.06055111079320076,-0.067183312822788,0.08641778569252981,-0.03355755612124319,0.08061577536799588,0.004307468309691889,0.05693093438167237,0.021909371000591236,-0.11851500027156157,-0.12733659550467327,0.06215585072457506,0.012865836558170009
RAET1L,,-0.015905216256878605,,,,,,,,,,0.10292399523125802,,0.004194769812443524
NPTX2,-0.008256935463860889,0.035120908627398674,-0.020790477922111,0.1628197367981331,0.030819455297703944,-0.02054350545979213,-0.09438806900883003,-0.09074895883600026,-0.05803637054285843,0.06657005426709425,-0.044764453109680045,0.06173534339512021,0.02026072169008472,0.018472235302744777
FGF11,0.03055318097031196,0.03397247243847119,0.0718622915299615,-0.11261953083640551,0.005138782255728452,0.06596542373640528,0.11461506576801443,0.08418388852773134,0.024428384676185657,-0.024562875579545472,0.013333902635084641,0.006325773534530654,0.020118279517559488,0.004299538380127904
CD59,0.02101283042199833,0.0037448123372334453,-0.049146976084354366,0.10318299315539292,0.07999897444525864,-0.082756652503744,-0.08290962594088519,-0.049213857772430696,0.02705445988329826,0.0915173719668308,-0.07271912640942339,-0.06754835971055848,-0.009169814630499718,-0.0092416237154936
COL9A2,0.085271220113336,0.08041653123313407,0.07582740901137001,0.14707546559807716,0.014106840884762235,0.012913660778181766,0.07142794678559211,-0.051503647885953456,0.010004547159078893,0.008373522048050456,0.08587967796347865,0.21265035236953644,0.023140401007307573,0.023388752591544264
DLL3,0.01932082396639813,0.040362750153304774,0.06916178521823746,0.06664564914892937,0.020769030542313858,-0.02917356910813053,0.13863492186504509,0.017063508951541156,-0.025005445302015195,0.02358214199385424,0.19988983438791752,0.2792445004947621,-0.07636491877848799,0.024868354342457998
FGF5,,,,,,,,-0.01823012563637537,,-0.03406866529884324,,,,
LIN7C,-0.02443692322130245,0.07618764837169453,0.0344125608828534,0.1138689264248694,-0.006101889090949069,0.047629428074649253,-0.002734726812202405,-0.015636573230303204,0.009288263983636646,0.035252532648473375,0.08156105128148061,0.0642915640817879,0.08697804617517893,-0.022904783482292274
GDF7,-0.02567336074940206,-0.010830172165531365,-0.021645570165942905,,0.0317451342396637,,0.0046867606882464346,-0.02052597515968766,-0.01490037946587428,,,-0.041233168495348936,0.05744453487598835,0.013203798885560811
PSPN,0.03291388817399372,0.060573159692914144,-0.022196934469336835,0.11911981331141643,-0.03276459150541984,-0.0458709263842593,0.059122516345246165,-0.019019674390061428,0.015064301715863858,0.04600137446553355,0.02468374528270489,0.04277923590874809,0.012842794136730645,0.020829685140017946
ANGPT1,-0.04179633400293373,-0.02869286166229045,-0.013773819618108215,0.008434842886259926,-0.011811926303269103,0.04205892106996556,0.025200223765817827,0.045792329902974105,-0.004861759798049236,0.08193051734977037,-0.02096799191357372,-0.01833236143567264,0.07086939983119672,0.0036957877133929557
PNOC,-0.002930181385691155,0.05024671189830267,-0.023322478511883987,0.03067524454251474,0.033506619795899716,-0.04617824254304971,-0.06869246291263699,-0.03531176986124818,-0.039037033281168684,-0.014121223846671959,,-0.004672038076615909,,0.10502102694063542
L1CAM,-0.05519272025151851,0.029594948999098723,0.09623439040211287,0.042067601330449275,-0.028596191484454133,0.0441703708492962,-0.034254846666724265,-0.03710206866364475,-0.044788321283542605,0.019402128942865672,-0.12060077694025977,-0.14993707465785802,-0.03287924344753934,-0.02077639374043002
APOA1,0.1125790830478532,-0.011939750976233425,0.035856630810114525,0.028391322416612626,-0.0038674453720557345,0.015098542082134259,0.07777448798557708,0.08327600182883131,0.018262032874443272,-0.037518584422704664,-0.027034333855947723,0.06634068619602133,0.060441662521289206,0.02658517031947335
PSEN1,-0.018508359934476835,0.01213002843745386,0.020126145886518603,0.061869342481919325,0.004405772349084474,0.07328229685618047,-0.034614453175648686,-0.004958042959835068,0.028367178205831477,0.005976356175015503,0.0023108817320172804,0.0613043516198622,-0.07113014896246084,0.013449256391849655
CALM2,0.01533286654382347,-0.001929929890840015,-0.021195183959057763,0.027641591573928013,-0.005188666559274673,-0.04100713380705357,-0.10111556550828793,-0.14466177388190815,-0.047798313231721595,0.016231154992859178,0.04754725881308486,0.15617721947221982,-0.07136189358993834,-0.02623816802964211
CLEC2B,-0.0005473699085863601,-0.008605562641939521,0.037883047937653444,-0.10345238482570245,-0.046830667588366154,-0.023535674091896244,-0.002149422533887557,0.09205015451273636,-0.0016572550830517621,-0.03942353845608302,0.03670194084493392,-0.08006425614405346,0.009295166137139323,-0.008383818205833117
NTNG1,-0.051868332026675325,0.058317652238022225,-0.044844755487712114,,-0.013225155755002178,-0.0473877796349121,0.030734466684639188,-0.018774514197852452,-0.001111277678406834,-0.006923736870955697,0.05086707808620232,0.19318293146901533,0.06130188259103477,0.008144458604772682
LRIG1,0.08787481269957445,0.03378622315630917,0.0821493065163352,0.15281888949612016,0.04723444076437896,0.13694360462953367,0.03448765061860264,0.06096156360742785,-0.040706519816313694,-0.09310776943932962,0.18108801303956257,0.2583362199232513,0.046311666540992384,0.0029412728674723548
CPAMD8,,-0.042904680000013476,,,-0.014487824864251398,0.005986863870955511,-0.010602939908070591,-0.01649160198603599,0.013215926143820247,,,0.0036386744864963802,-0.04129334164310546,
GHRL,,-0.03738695496681065,-0.027455068103635908,,0.011300816296048243,-0.03052514465272268,-0.027179747678759792,0.010712267068382663,-0.006966144875364847,,,,-0.014595830732439946,0.03806033293859133
NPY,-0.05668552923489109,-0.015685639672665817,0.01666318006477701,-0.04729624804861197,0.06898333093280547,0.025849859223299514,-0.12641437903198238,-0.07507202401343321,0.0039421690070736695,,-0.1219492306823228,-0.03875169753812209,-0.017952947171691255,-0.05624560771890216
MMP2,0.09720595020139687,0.011537736269319688,0.03182117901075374,0.09907165346469299,0.03773545178761031,-0.037311685557925495,0.07154676902285004,0.08796172663634454,0.021192421475094973,-0.1271987401647741,-0.017231951469626913,0.004801353833036071,0.0753036190449535,-0.011583166424287247
LHB,,,,,-0.012617801332429542,,,,,,,,,
PPY,,0.005532523393798788,,,0.1707845903758846,,,,-0.005679511397436563,-0.013061502360042476,0.010037033610942636,-0.1100301248195342,,0.03463488485135742
ALKAL2,0.1045239392456399,0.03660056707269924,0.0009658084992131,,-0.012434484359460887,,-0.026011146091481318,-0.018698733704984764,-0.04461818124976498,-0.03330058044771871,-0.02909087111038651,0.09111258559612213,0.045429857381351954,-0.016338568874026203
CSF1,0.03085932741901562,-0.046032617099122174,-0.01507225605468273,0.05592551202593857,-0.07102374243646908,0.037827042754801546,0.12004215050373683,0.07813041964882204,0.02799565786838429,0.07626578306720545,-0.06711971258339758,-0.10357330626439393,0.0731480372890204,-0.0873644465970396
SEMA4C,0.005409607947979083,0.020955520643069846,0.03295688967846269,0.024338052664013902,0.038709056176419336,0.03835184836832368,0.07680961234143331,0.05319611435172425,-0.010132505618498367,0.022395196693129202,0.02181874978696631,-0.014737864101074418,-0.035184823037546935,0.04794071041593597
ICAM2,0.02884407134405387,-0.022783188592417958,0.030916341314556353,0.03208377234762195,-0.001601897041736823,0.07713594311338959,0.1110809495219485,0.009143899608044978,0.011674925656682824,-0.01568475754571041,0.05297889684123117,0.15568047378074282,0.10890846717786024,-0.06968294669388782
SYTL3,0.03194443723107252,0.017676187691394365,-0.01480280168791508,-0.039391143470350255,-0.05135490665394694,-0.06180476261109771,0.027169787876380965,0.03475155116826467,0.01012685635929937,-8.364693522530345e-06,0.10345673380450329,0.03310633416018563,0.02297985919959005,0.02599819604111353
IL1A,-0.016391509220369947,-0.04623869040467858,0.023352960584853536,-0.09639683669682943,0.06426255227933034,-0.01443103221845274,0.0038573827896455745,0.016067410056875696,0.026487575065610204,,0.008631534450376703,0.031190102734027496,-0.027452025093904348,-0.025302068671665758
HLA-G,0.019378013828543064,0.05293552842794246,,,-0.013326839900689233,,-0.01972537287532422,,,,-0.004420893954815065,-0.0027179890126921196,,-0.042066262446468855
PGF,0.04711639974727562,-0.059040734847304724,-0.0058738740148170385,-0.052222224688058524,0.04438555808217152,0.042123112058512616,0.0616692633595856,0.1311558524800706,-0.008624243369343433,0.12509831594234697,0.06662067268938451,0.15040530107260972,0.18099108818832113,-0.00317956020987365
LGALS8,-0.02382316940638327,0.008156917616025688,-0.01475785846108138,0.04823916832945786,0.04078609004017444,-0.004901192163840724,0.0810903198226299,0.04655251981306834,0.001143462571366207,0.013120168847698446,0.04684832690451487,-0.040768572822043096,0.031269527443801536,0.014669876182131154
DKK3,0.028205048807635705,0.046693629079948624,-0.07017066215807967,0.10962666756612909,0.008256843070656796,-0.056357899477638786,-0.15015978465430802,-0.06385138247986213,-0.02256038780851927,0.06299730715251411,0.11893471451696437,0.10541781802922597,0.11958607861417514,0.014818275275569026
COL16A1,0.011537356568780993,0.03820829427817042,0.014837402529191435,0.1365805372875824,0.0076574860185576795,0.10558984228445921,0.02669387405605474,0.07128925390065995,0.048980735627323,0.08096660044423838,0.0027666453755558454,0.0746991590003985,0.07769999055128501,-0.02275883836755437
TPH1,-0.016915820392553828,0.01149047013249059,,-0.04278160028143004,0.06282063677650615,0.06473152343030585,-0.020901783276193114,0.08095058616114063,-0.008144197753747907,,0.022201714885852663,0.006120173934196778,0.07858742842518596,0.016218767117649645
TNC,0.019827290516673864,-0.018273556459380065,0.0461480522912438,0.05511543289609426,-0.06962150556515535,-0.018044749937269493,0.0861181110609366,0.14951262802067428,0.030532131314930894,-0.1443541630679696,-0.21641171760082267,-0.22153824755081128,0.1014322537281309,-0.0023723073566819844
TNFSF9,-0.04818671949099009,-0.005191494479018226,0.01787905925322098,0.016203001991657435,-0.008248982170402912,0.0795941170544684,0.05295628136575969,-0.03564662106662,-0.016337862908159275,-0.01864616571519232,0.14935027002845624,-0.01617699286539654,0.048157464200261776,0.022965443170636177
C4A,,,-0.01712141301661135,,-0.014959135661774509,,,,0.005750040995374486,-0.015489284661402012,0.06643063304575098,,0.042213041207463296,-0.02312073577047923
CNTN2,0.050717021570946076,0.04224653457671608,-0.02028484479256989,0.019434673345061125,0.01569908417187618,0.05693558081628843,0.0014281075007979848,-0.050000238343146784,0.007818830524961512,0.12463838613316243,0.14807690667747556,0.24103232432438776,-0.10342705029721923,0.10870328822303402
F7,,0.004168397265372749,,,,,-0.018153258420078113,-0.016491592400565247,,-0.014121225828231975,0.08229166076713414,,,-0.03393147264412817
LUM,0.011887401654153243,0.0027160053913537385,-0.02524292163299256,0.058398416976662086,0.020151467139574518,-0.05503374699932263,0.018381829057894285,0.10657092280628797,0.009513269792928696,-0.022111409432990618,0.024609513732538613,0.1006713722665139,0.1531938582987424,-0.04237285229202311
BTC,,-0.02804389948010386,-0.026791970448194587,,-0.025519869053848735,-0.0564351810149753,,,,,0.06261988478580775,0.015142848148762331,0.05868289524949648,0.027037494342792567
APOC1,-0.02543259087949317,-0.06314310657915218,-0.08086965113294338,0.09448803399919654,0.03395031724258814,-0.031098769695315373,0.13657848806686712,0.0899835389497081,0.0066231670386581835,0.15128266319299918,0.0458623947731858,0.08886741688427473,0.0298416176935675,0.07902112057874287
PKM,-0.019871784945379906,0.03372966689236463,-0.02118830346429653,-0.12663303554135688,-0.011527079062974564,0.029760155617128053,-0.03423095087766545,0.09502191929203654,0.0015623553544599977,0.07817086792347079,-0.15337655576305612,-0.2235275818987131,0.06958943451866838,-0.016390428104155873
TNF,0.07976913316975305,0.031988412875223644,-0.038016657041857804,,-0.02373256556389466,-0.021346937226299212,0.10987170884421561,-0.00862146001067812,0.0427046496473829,0.036895944503429944,0.0010304778354392758,-0.011797231931029975,,
GNAS,0.04607852750786627,0.1261404729699093,0.007009418709498207,-0.12869217839617295,0.03738647587482223,0.03547969973393117,-0.07334281137838881,-0.049411242880643046,-0.030689342770293736,-0.11905979967187245,-0.09273349222273487,-0.0037046055990832814,0.11114295228143664,0.03219305473374032
BMP8B,0.027713689642533505,-0.024228162860332608,0.03146446857456924,0.039915761723803594,-0.019320485032820033,0.029470668403519817,0.07300977499896462,0.016309965700290117,0.10574529745032321,-0.006721675605282613,0.011635607704344254,-0.009220654572545749,0.000603420061661736,0.026524137670160996
LIPH,0.014204412551877588,-0.031685167633816826,,-0.060734410113233765,-0.018951261746976464,,,,-0.025476316067542956,,0.0002690211030615087,0.042942472490011756,,-0.015582414517642945
CCL28,-0.02567333821362945,0.006520314918367877,,,,,-0.02895786417294533,,0.028829028069128522,,,,-0.01939428195512106,
PTPN11,0.021230958303419548,0.0468196589128323,-0.01761536547896368,0.11316175900718851,0.024511398558158703,-0.00621016159260696,-0.009436106715711991,0.006102643957941225,-0.019064048163778012,-0.009391648784693086,-0.04575334322820477,-0.04594644115281651,-0.06486601314864361,0.004470430681690206
ADAM12,0.08073567176020985,-0.03636164638578132,-0.020388293956415116,0.09191181153216639,-0.043336825786801786,-0.017020051167913625,0.03066706673307762,0.09045599132002821,-0.02077348271341592,-0.0314202381041318,-0.09643286808076579,0.02447534011041523,0.11870853453745675,-0.023416695128476623
EPO,0.04370773287069965,0.027301237860038956,,,-0.01932048557381396,0.03203512658074147,,,0.005363544799324008,0.0772394327682725,-0.01710259339692016,-0.020769851555287867,,0.04934306956072076
EDN3,-0.035432154867708614,-0.003558796739457961,-0.015994807324558397,0.02923452818069617,-0.011456378810102563,-0.04547480474363851,-0.011221334979054693,-0.029220774608936018,0.05271257590380282,,0.0404842138632877,-0.00682334053685695,0.016798500582084434,0.03138941911763923
CCL22,,,-0.006727957178867558,,,,,,0.07245802006031232,,0.07613327614296853,-0.050932637489937295,-0.024074220122510696,-0.028485157217674417
