,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,0.09770948537644861,,,,,,,,,,,,,
INSL3,,,-0.014181398257167814,,0.07821895248817075,,,,-0.027916121670757157,,,,,-0.021357410772547648,,0.05270148999890734,,
BTLA,,,,,0.02993763880042146,-0.013313305352272924,,,,0.0680593370450185,,,-0.03228633315742773,,,-0.008458249982374823,,
MFNG,-0.035153671892529305,0.01330933236300596,0.05966264075552311,0.03493956258418919,0.02953248398273046,-0.04716667286123577,-0.03673045654765461,0.06789847925223891,0.10333439915082776,0.07490536248029522,0.06488240683992905,0.11556937920519089,0.02850328866341483,-0.04292807280251172,0.004810127676978939,0.007908144188338856,0.08869794387532644,-0.0005291049489511416
ICAM1,-0.06430311547703525,-0.004165230133560701,0.041823088310606035,-0.0004389637095275888,-0.02490993369013399,-0.020143358406030088,0.07492826652104047,0.03901862026681682,0.01954686081077917,-0.023141325542648826,0.12386467825723002,0.06068300423970102,-0.04184273029784469,0.036626154778482134,0.02717334475144615,0.0002572568461002531,0.056481153815566586,-0.019619313715451468
PROS1,-0.01536694019586385,0.02292276419247513,-0.004397769191317024,-0.025415696334732424,-0.014565334085895677,-0.0547878870885405,-0.06640859626724863,0.09584018206461539,-0.03423647627040462,0.0017987823625509342,0.05597825622733036,0.10068601693499957,-0.027182748810685782,0.05244520236883762,0.06649583435893834,-0.028859829054530352,0.030549036515229517,0.09516521226602198
CLCF1,-0.03541320736011815,0.0006592421402725109,0.023471249923370192,0.06400579482319184,-0.02886680858609635,-0.030888907403205088,-0.004867766967104609,-0.0018244107564585833,-0.017104965105381235,-0.002001879786380562,-0.03345967908960308,0.04327583019398472,-0.03527906997061133,0.05467982332169783,-0.00296230413110253,-0.051387642435465404,-0.04364725419210296,
PSAP,-0.10297161616631943,-0.00863511716069354,0.010845651755897658,0.043268576272752046,-0.06384496036972664,-0.00722899750612516,0.07847839932535121,-0.03857396288454917,0.0006085706430541262,0.0022199806575135643,0.03631470344175148,-0.027014939476966898,-0.07092240396274097,0.06646986020838426,0.08253597355890635,0.0444453116927306,0.0585890107944287,0.07457495212697526
EFEMP1,0.015762031500133052,0.004871680848501157,-0.029323264487560133,0.034993736128207595,0.05691606899791144,-0.13136050233298122,-0.03635949767547054,0.04409865140779681,0.1288621457450536,0.007378215613080339,0.03587574635481632,0.020988763149554418,-0.1475294631071884,0.07386460593953631,0.029434319839213043,-0.08234594454848201,-0.07464743372554943,0.0814568404922566
C1QTNF1,0.06715298748042377,0.0657152874894293,0.04423256804221209,0.002461830568843705,-0.035717314682981754,0.010593491939580814,0.01563805468650431,0.05586291896697139,0.05332230465319844,-0.00812484919897378,0.05133099367789783,0.021146824960937054,-0.009774943529929381,0.004299232398654728,0.161866060820028,-0.06412682709497217,0.04918566280101085,-0.08134552410572429
ALB,-0.047659823430065903,-0.006759025615633027,0.09072043960661887,-0.02142547141399778,-0.03838804821303426,-0.019696883446223085,-0.02235518841698567,-0.020824393803707337,-0.011833311760289403,0.003685182156786836,0.03538688765728224,-0.02281376720472111,-0.046303525839823056,0.02174172686382061,0.010804462612232208,0.12456496731707802,0.012932005366975809,-0.06433783475690377
CCL13,,,,,,,,,,,,0.07460666483629004,,-0.014255836320546543,,,,
EFNA3,0.04693688861454584,-0.026817560562690596,-0.04101424111363835,-7.709477971726819e-05,-0.030316912575334837,-0.007215965606224171,0.03568574612590417,-0.0412506701106477,-0.0364716781649664,-0.06887692802444666,0.06550438066618498,0.003379759314928613,-0.0296876842046673,0.06503514962661597,0.04040497581241646,0.11915188926846966,0.03267636659189771,-0.08961934587455192
DRAXIN,0.001732497351471403,-0.0033046160590687297,0.028344548222234058,0.0033247791430063896,-0.005651161522181716,0.0638373289320899,0.053715076823940104,0.06063526623799888,0.0006220075262558757,-0.017874236747274116,0.007710337252510877,0.09855401346447244,0.012865884555587157,-0.01890606035764993,0.016976783941342444,0.027935695578255332,0.0816527502631108,0.09995687952561338
RAET1L,,,-0.011047446970470845,,,,,,,-0.008130340723333062,,,,,,,,
NPTX2,0.0367412736795962,0.030504956519939456,-0.018857290761338647,0.02525555844934798,0.023333655874420364,0.12916876262876922,0.012432378383087543,-0.0559820285204757,0.02523426888564938,0.0041630518037123225,0.0156759726497807,0.008704100673748298,-0.061943655393041815,0.004132138751705386,0.06988861430721638,0.024677250987641428,0.056154045708072496,-0.011630666789297446
FGF11,0.02275481321099029,0.03596159409653091,-0.018443842815894652,0.004501462870803336,-0.06223894603503328,-0.05476174794287611,-0.04210328199336205,0.08251739955217932,0.01597204646981143,-0.0038155472039487384,0.009496101104817195,-0.020648682450614353,-0.015163053881225732,0.03736780414428683,0.11006357576850374,0.050733523460170064,-0.010081293977348558,0.09783063550621739
CD59,-0.07381181651464042,0.07617705843161302,-0.023526274313439947,-0.0006740082911217221,-0.040164441412169835,0.08831648766886505,0.011768921805119186,0.05066304161641318,0.025308299714674916,0.012554108135692719,0.005335746478832371,0.027492819466993723,0.006137233960927242,0.07051492289086489,0.10342967937851501,0.01902267895606033,0.13889850043106627,0.01311090362924432
COL9A2,-0.02354941849916115,0.0556263265489659,-0.000540901098476646,-0.021878297145585375,0.018819209141038507,0.07261124771491571,-0.009188853975544174,-0.01094030452610914,0.020577658494815142,0.030627958469902326,0.03609145926052228,0.07438180114030155,-0.0008924171471509627,-0.003157005785681377,0.020216657311406906,0.11272589823294987,0.052817456266966184,0.058427139288976054
DLL3,-0.01615386913203571,0.07770984233544587,0.04558247610087509,-0.012459115095195369,0.057215262861617794,-0.00831668906301336,-0.033484056741158466,0.023604570725839557,0.051505834288034666,0.03421156883548897,0.004808517064124247,0.03536220820648892,0.08088365077005444,-0.021516646758679005,-0.013101175269288851,0.15248470907625528,0.07969078921029037,0.06472518846683216
FGF5,,,,,,,,-0.01658234755592676,,,-0.025799215590834257,-0.026515372347771016,,,,0.02991463168688908,-0.025860495306688294,
LIN7C,0.041732422891500184,0.06659112333523423,0.017504271877456068,0.0024092866476092666,0.0021523430474794905,0.024791250213417118,0.0019475762682601787,0.026416239748917027,-0.02086298659149924,0.0009189638418231529,-0.04232374722422953,0.023843811995045913,-0.025337546250452127,0.016241983696238336,0.054097115770388005,0.020111994882170074,0.05456082097788143,-0.025784742689329447
GDF7,-0.017373352858936642,-0.03711834566698992,-0.012083765505093387,0.02864102633650198,-0.03858124110969138,,0.01789092986260694,-0.029663109950235564,0.04945197948693626,-0.019599315571631373,0.0002828786879314171,,-0.01669372011516989,,-0.007613338058772845,0.04507963318403629,0.01834543882044296,
PSPN,0.004218722810805727,0.0006296197847031825,0.02720902233694231,-0.006487243434925424,-0.002117545009789828,-0.006069340764303587,-0.025441807818456313,-0.001567774847670488,0.031486785431670744,-0.01126547047135386,0.052526120200722295,0.03815472498855861,-0.03082614573029931,-0.009807412361349663,0.005854710231925573,0.11281860149402899,-0.021549383652735732,-0.06433789499375155
ANGPT1,0.04528202407606516,0.01462607901541816,0.09875009851840039,-0.021048699456412252,0.02025574385055769,-0.0097930739751369,0.01345758494116315,0.07297541647676241,0.019773762697953015,0.01809675579048556,0.003701861848927316,0.031897552728087454,0.037124613287922055,-0.044288069433415705,0.0425660747294879,0.0768521967103215,0.014998498428162813,0.07875817038356482
PNOC,0.006416757336237212,0.025227902762598522,0.04870957936674581,-0.03204496987725991,0.060681547096363773,0.15948270800290618,0.0004893711124941758,-0.022773435688033968,-0.06222496566433523,-0.03020951887233829,0.0717866430167267,-0.02281376720472111,,,,0.03889322038876126,0.04903048088626997,-0.06223444485774674
L1CAM,0.021788384753245387,0.027531300555306983,-0.006108706984842324,-0.014705530944663509,-0.01026492425419185,0.03332011847753271,-0.009236003242315253,-0.0004790884144799925,-0.047629939467673514,-0.017361500946227945,0.05465178167293492,-0.005399669178059815,-0.0257445192122131,-0.01180838108313121,0.032824762004134735,-0.008526034426306244,-0.017143493593933086,0.024305390315765386
APOA1,-0.0044873206580040535,-0.02651332193254815,-0.022735330808240087,-0.023723997493697104,-0.01616733219111204,0.027461585836700157,-0.004604619807454674,0.0180148855379908,0.06704178414241722,0.048642715494924826,0.03724733740608918,-0.010356479917197455,0.019308524111831992,0.04822034806179592,0.024624500639166647,0.05520814971053768,-0.0396612457495226,0.18761569357300922
PSEN1,-0.026596039507710195,-0.05566141232941608,0.033898339592469316,0.00948054955447042,-0.015680698528470517,-0.037638495994977615,-0.040531563664761634,0.0058034399920784,0.021503393316862657,0.0173298434263295,0.03543236140109612,-0.020962195628240046,0.010218829081185966,-0.033510326944816496,-0.006181111512837819,0.013344187245998024,0.04357923018766203,-0.047360934521684606
CALM2,-0.08412630472920006,0.07253326073320447,0.02597401926585481,-0.014037757944741776,0.061695603019974204,0.15656104123149514,0.012740094413812566,-0.07069405334212042,0.003432837807711255,-0.04136018374315984,-0.038958782594890703,0.06162757182161616,-0.024932661536009548,0.023393801083357826,-0.06340335840437185,0.06265701598685737,-0.045871850470743866,-0.03043360906002544
CLEC2B,-0.06688285474841174,-0.036888142434074116,-0.02719795310663599,-0.04683834106609869,-0.008098655987409168,-0.032302518281934214,0.06825945132472488,0.07070464176981271,0.027099231332824703,-0.04508882446551793,0.04042259337675855,0.026162737388518646,0.03243290072556702,0.02438611921580857,-0.020944561345864435,0.058554261362647506,0.03130849557137731,-0.043164774915112065
NTNG1,0.07210267366589558,-0.030345053214041455,0.029553724594785058,0.0019034654249315268,0.04155906975665686,0.03850792717586504,-0.00832225515343724,-0.01414750473097438,0.05354459209769248,0.013095661731001955,0.0927038330674252,0.058597700458346384,0.07083289017254736,-0.03830058423055147,0.012245461996714755,0.09895155665645033,0.028192915495946266,0.02071947884460121
LRIG1,0.043736392994852887,0.0757045124321544,0.030077863375096728,0.03955519031807656,0.03677009962226903,-0.05457160302274079,-0.013025367671795624,0.07869918727820198,-0.049773482537298,-0.024621425175969557,0.010609870674122591,-0.08085256229038566,-0.024861732208035257,0.004349034440187934,0.15921676717035818,0.07268764994920493,0.042771713132120144,0.02147547250428127
CPAMD8,-0.02885337214763001,,-0.02219546327530398,,-0.025575816744866083,-0.016213786072816427,0.010715140724900834,-0.01500096495993396,0.025213748976781095,0.047153423304013384,-0.0034936894662863003,,-0.014202794739890506,,-0.024348423333125764,0.015395644625508405,0.03704039687871688,-0.019436577406602273
GHRL,-0.025633344225950126,,-0.029434027710789148,0.05369241995879841,0.023777582562181043,0.053675888233048245,-0.023765346708429023,0.03119470417141822,0.010886831999183116,-0.017874236747274116,-0.0287735021682558,,-0.04898897378031849,,-0.012065519706193328,-0.02959140720398199,-0.04001737608586478,
NPY,0.04172298844611898,0.02523761639677558,0.04136625545557755,-0.002812104368347103,0.06257529237553223,0.0458412505503967,-0.03760305043519377,0.001402607815371579,0.029546957863503396,0.012394336959288385,0.04390389650843105,,-0.0325895991969698,0.053367176414325805,0.009120829556003213,-0.03062607073979031,-0.013074865986378015,0.0688763711862844
MMP2,0.035755925656325856,0.12176189072499659,0.05019865300378368,0.0361419692898132,-0.04435942850333834,0.0006813151718254325,0.0232006265569575,0.07045469102764775,0.05650068660184311,0.012026122498316036,0.06887547227971831,-0.06815608572140033,0.02305078920345358,-0.020447795968432513,0.05715783940685237,0.01270470671064092,0.07402505164293226,0.0039014332300057668
LHB,,,,,-0.009505816809791196,,,,,,,,,,,,,
PPY,,,0.036319011903060215,,-0.015960094566814173,,,,-0.0226306874897612,,,-0.003352973682383157,,0.10787073942854306,,-0.017361406497432452,-0.02987086227291224,
ALKAL2,0.04485223680832466,0.03556573815149812,0.047059866564069276,0.01365464751099294,-0.021950989625723068,,0.014361604684336142,0.028469612410882042,-0.03349224129153466,-0.04752551587946634,0.037279112028445874,-0.025993876899011385,0.018770450803333234,0.10753541829740744,-0.01842187492607061,-0.046508744915198824,-0.025941289214349926,0.017269653992263215
CSF1,0.008961507479357455,0.016458227064771545,-0.0598108543048337,-0.04056776388488976,0.027377896154077506,-0.08071190807312296,-0.04554765399584089,0.009625413227108373,0.024874017519906946,0.009301032417618895,0.031326428156306145,0.14682564451221716,-0.031828291087124254,0.021647652093709658,0.00788725432676013,0.07781349098438521,0.0857272559593993,-0.005083036865927642
SEMA4C,0.06507447921504082,0.026254624364585696,0.0018473397961309476,-0.01964224062532201,0.027314222698220675,-0.008852414277764615,-0.020020728862338744,-0.016047828297504188,-0.02040215289986328,-0.024335882005784376,0.014005352042364985,0.011420592529832234,-0.05398784635699664,0.04206721569376856,-0.0423597487181757,0.0090075098521022,0.0707695799376367,0.011974363763500853
BMP8A,,,,,,,,,,,,,,,,-0.043466283531937676,,
ICAM2,0.058251442091240876,0.02342484153643375,0.035430482235542037,0.023474578347973486,0.004428370168146414,0.0486613351864124,0.07242681524324199,0.04596631812279726,0.04767958993418336,0.05853057322701246,0.07514138489411809,0.05718955506648909,0.06292349272294764,0.04570979366735421,0.0028394396267239943,-0.0023299951185019397,0.08709890244952413,0.02258692327088977
SYTL3,-0.01859905923679164,-0.04969244858073396,-0.0183159466820504,-0.0018332658364425243,-0.024920870630888728,-0.04406095066006601,-0.03070493264189262,0.0006027248993535588,-0.03018000940499754,-0.01161119655732891,0.04054560072129613,0.019850837897304824,-0.04809617105188071,-0.006887253996280294,0.11829796258182937,0.0889866652529643,0.051375291870714476,
IL1A,0.06986700345319936,-0.018013763349125946,0.05006494791140919,-0.03945958552743198,0.0014797912703319812,-0.04343677555176215,-0.019388275846489104,0.08747931514531705,0.05663723099483356,0.04386122966057296,-0.054765778235561356,,0.0029283445131033587,0.0660906235539702,0.0708011628747201,0.11825150601326696,-0.023659492560643963,-0.06350208693094563
HLA-G,,0.06315095001394935,0.06317529142994746,,-0.02352629316559653,,0.112550193917643,,,,,,,0.054050754776638066,,,,
PGF,0.030454924179162464,-0.007210967005758913,0.022668501272612152,-0.017611673658575213,-0.00036430604814898643,-0.024772420795888823,0.0021619962143000432,0.058157255416456784,0.019604773734278002,0.024067175597573466,0.0004305766749283896,0.12367279986968688,-0.06187098222459142,-0.007063972510281476,0.08276148346333599,-0.0312237709583686,0.06610029156989837,-0.0569771477157278
LGALS8,0.006889618708703222,0.007577715245481629,0.03236724694872381,-0.0019160921668787145,0.02050793337803029,0.04705903726587481,-0.04253512095415752,-0.029549435438394882,-0.021693771032734697,0.0365058326382673,0.025245800078726163,0.050899474132268197,0.040762003541386406,4.750654500727851e-05,0.0489846636154652,-0.010066881654821025,0.012547701150154102,0.06027287526209459
DKK3,0.00533852572506704,0.1637445880797687,0.020022278168235423,0.01717971683347809,-0.013832627772787563,0.10003765928838064,0.030022939715864394,-0.02613903141932287,-0.02665042733433142,-0.05842663039327715,0.00038208136151213695,0.053222041638916216,-0.06568928754535203,0.05273019582340909,0.14293190045088358,0.023840926620262604,0.057458857606557966,0.06470551526037098
COL16A1,0.008202651550987086,0.06044035369296421,-0.015474891116966615,0.01824087575461341,0.06440063892595473,-0.0667495636781638,-0.037534246559232216,0.04390314708762049,0.009868279051073965,-0.006626489620653075,0.07463194038565137,0.12409509575309993,-0.003640080881593489,0.0013034549286397123,0.09553220347314331,0.09943446198908423,0.2059927532408742,0.0650112955127277
TPH1,-0.03425930306715143,0.0013086822287387064,0.042762197194816706,,-0.006801715889585816,-0.015915932878120948,-0.01827603891891019,0.08860854977560641,0.003620152908970199,,,,,-0.03454071935770851,-0.02229490845012281,0.004826097962361786,-0.02272039163184145,-0.03155921304145922
TNC,0.07144683965053002,-0.056744603273967034,-0.003832864870859627,0.0028535262017220253,0.014077481729750629,-0.09483192097422058,0.006150212654867372,0.08428445924164256,-0.03946457969464327,0.09465069975316358,0.004860744288072882,-0.019449070246364237,-0.1522799572896761,0.012711779212768799,0.06875222567458335,-0.1054795310677918,-0.08067045733745067,0.09578898826000669
TNFSF9,-0.02885335845335014,-0.02086615587877756,-0.0061070622316428775,0.06617132707705228,0.007425174390252052,-0.030249529834036996,0.03254570810945784,-0.04025486050483885,0.04994855185445357,0.06914585311330843,0.010607920476501893,-0.018344821643359828,-0.03251149096106478,0.014532792606863252,0.010477415981398763,-0.002600198280796528,0.03517946506431222,-0.04958772438037117
C4A,,,,0.03290580449258893,-0.0037661952819365617,,,,0.015593493274951362,,-0.031047483983991483,-0.009411868319702203,,0.09050421939664977,0.02079793256668318,0.10451489352565159,,
CNTN2,-0.10983962560221916,-0.010309570432741206,0.028726270754544408,0.017778559937360345,-0.022289271455323795,0.06917374405597444,-0.057776239274581635,-0.08313975783889137,0.014333328442673958,-0.009082885932591484,0.006458772875993455,-0.026496380909851253,0.028015699871458202,0.0004581418388808363,-0.09567161320219535,0.049905377709320395,0.015626760419157226,-0.0041351869751446845
F7,,,-0.01217699940311426,,,,-0.01587279195303223,-0.01500095624087132,,,,0.04497758336431523,,0.06587270051524757,,,-0.015361350344321921,
LUM,-0.06130550792104035,0.02231421375688995,0.014038406368720615,0.018620788342317254,-0.02541276637685129,-0.013903970850625105,0.0007078121982851338,0.07558537062026388,-0.031114549292863995,0.016048234688916453,-0.016073224938300726,-0.01683923718970472,0.02692088024965934,0.04737362637130811,0.13566855199779407,0.02469317033769843,0.10213390945773095,
IZUMO1,-0.010768061088397354,,,,,,,,,,,,,,,,,
BTC,,,-0.011047442368854125,0.0019913240006243418,0.0020743817663686475,-0.021020272854759922,,,,0.010539020531368053,-0.00815444212946347,,,-0.014467022774662488,-0.01504812022892519,0.041182741017794296,-0.03726229220880834,
APOC1,-0.15770136599603707,-0.04321641968442805,0.04976933885111839,-0.03156269577528588,0.02802263321103071,0.11504225922068301,0.006786730643704161,0.08652469987188748,0.06033642170476713,0.002720374237166236,0.025925270660995637,0.08095547319977918,0.05488917162226662,-0.04185836389485274,-0.040379800100734255,0.12992193822546524,-2.990417807655499e-05,-0.06167912348496915
PKM,-0.037964131121613114,-0.014084550107293236,-0.02203767886848133,0.012380780377707398,-0.04926250566141333,-0.05504056791838426,0.0009615758634495018,0.05204163206944391,-0.06754452719414948,0.0032914500834680905,0.027802776723240573,0.019005610845888914,-0.09633372295898898,0.017205163119678235,0.08855090574848859,-0.13414840788598575,-0.0754183861453616,-0.05371339599553081
TNF,,0.1013319171185465,0.07508994039714269,0.011085898537836845,-0.00021576512374113773,0.03300431107017171,0.0011063331115842043,-0.004800315180399162,0.00445466674399766,0.042163403495254985,0.053721635566368005,0.11397511583898108,0.13080757726206965,-0.014041673467226222,,0.10877946111233386,-0.005514270202473501,-0.07573685012957342
GNAS,0.07468204940070666,0.12282462014608286,-0.007230486522960545,0.042524188588627644,0.05895046018416893,0.1239504759377313,0.016219377305806606,-0.010558193448025366,-0.03678464159687585,-0.026174074243877805,-0.0209846311802696,-0.10796203361090685,0.052665180005883244,-0.015286203031972843,0.1299642705844853,-0.010923454389358864,0.020303825975481065,-0.019927076893191873
BMP8B,0.044582687036888495,-0.0017443986654364905,-0.014428758893584706,-0.01627315035883414,-0.03410706501847722,-0.011049043339957322,-0.03163517253130592,0.05683345805654567,0.03721715914803945,0.04878164582803628,-0.04390095381783739,-0.023413021512986413,0.03368010721785938,0.025730215534999244,-0.0017403671721051264,-0.06952520141235533,0.03845197962238104,-0.008437594517351672
LIPH,,0.07422438096366456,-0.012481861291451792,,0.010444344697429674,,,,-0.021630334935851186,,,,,-0.014255841563496354,,0.08637179917566958,0.06625103685145226,
CCL28,,-0.03711831308494483,-0.017557290560936727,,,,0.1009788974663761,,0.011934367745121544,0.06131626705791664,-0.03856579562005428,,,,-0.033265972763256914,0.05679368545589248,-0.03383134710882969,
PTPN11,-0.013397379330637562,0.011282669606419549,0.006270730477573775,-0.017119156067534624,0.0032840980476578443,-0.016502011911523572,-0.0010348676900428708,0.0254547909420798,0.05210346340445836,0.008558325328300897,0.027080304609822678,0.025140845932736824,0.05461618714238648,-0.014266776093626556,-0.08997876352620833,0.05794829807506253,0.029644862673433497,0.017648960539054764
ADAM12,0.0064179903772045134,0.03559918226943917,-0.0728060878466543,-0.023206437674681977,-0.038323598619606214,0.04284057900270199,0.049071757829763134,0.030435595996305995,-0.010522005823159144,0.036771723241526846,0.12275277241238539,0.03627489128201173,-0.05605155154914014,-0.0014467899317518681,0.0567275407157831,-0.041715911001115914,0.12276842784375194,
EPO,,0.025302179099422735,-0.01677156327474799,,0.0011930121003966294,0.13401786768581012,,,0.08023230348105856,,,-0.020743160379437683,-0.032890563402854366,-0.01548220801402645,,0.09349761340062161,,
EDN3,0.14204245449715533,0.044447385242589725,-0.006029121255197719,-0.055788991010042796,-0.01925264905683289,0.08601201750441198,0.04409259543686585,-0.026579577677289,0.08241992393210441,-0.02223989160140493,0.057642738243605135,,0.1481359569203902,0.07441740959682573,0.15267344335199717,0.04630693909083279,0.16480956531973773,-0.004658628296348786
CCL22,,,,0.0032179253218573033,,,,,0.05270714430397376,,,,,-0.017522524876551024,-0.04129321996788992,-0.05546268264009665,,
CCL2,-0.07933401633779809,0.03194961970965711,-0.028564344351646773,0.03674163581292942,-0.023791555865662443,-0.13390709322040995,0.04380829589866926,0.0814779671984609,0.09752463035450402,-0.0041423364064060945,0.07725237742527238,0.025964183447675003,-0.03145944872756585,0.0569905020070287,0.056477597016215686,-0.051348103470573586,6.93111281596664e-05,0.03133533499821753
DSCAM,0.03459172661468507,0.009406100643571738,0.025558743806350235,-0.0263689234464956,0.05004694051932317,-0.0743098912552248,-0.032412154730615546,0.005860854063331887,-0.036691125216744024,-0.041393690294322945,0.06726566899949811,-0.030517850725602952,0.0014623256561800701,0.006515111774877192,-0.017491319673959838,0.03132545118442784,0.09316235494498043,0.0966035077618859
GPHA2,,,0.03506725583709546,,,,,,,,,,,,,,,
ANG,-0.00949121618655674,-0.06831296617622126,0.008029325153294263,-0.02380715049154806,-0.07604621287851095,-0.029973916885369777,-0.03716544691144771,0.09681105952253515,0.02999242877054352,0.07617143195810085,0.0076478750389938855,-0.014512502091658438,-0.026755698089469822,0.08924718221691112,-0.02209700446451686,0.05096984977490064,-0.0013453028622482318,
FBLN2,-0.03799355228710592,0.07681217920053934,-0.011308785632383543,0.06762867547268098,-0.014982623448318522,0.05646094099416382,0.03566643614890625,0.0044621266369659,0.06110424098331519,0.0368600568144401,0.04525263962421408,0.027542530671853364,0.08908314580063166,0.09784345537447287,0.1148251482078513,0.14362450765329196,0.14899751230962816,0.16032346272121326
VTN,,-0.006683828080418663,-0.023595067734664996,,0.009714198662781837,-0.017218866302743722,0.001633026610931585,0.0498153721247805,-0.03717967969529999,-0.02736650231208348,,,,-0.017697223259261617,,0.042108319022797644,0.028114744327116706,
VEGFA,0.007603785506610826,-0.12050949191708324,-0.030144051140985575,0.02758180963815019,-0.11710208597803815,-0.09833514039263895,-0.040624012763665174,0.04742436731946038,-0.08228205644182801,-0.028737291703692797,0.019605369363957566,-0.12174655991761543,-0.0610581120111459,-0.005128959175410522,0.03245321493608231,-0.058658796064765324,-0.05582508825167018,0.01922967940952006
F10,,,,-0.028122146296280827,,-0.016065493644213964,0.003290956456764359,0.006516823176630082,-0.001427303311706914,-0.01664158603822813,0.14372260004672807,0.015927144995405148,,,0.05086951384946131,0.14669740124206895,-0.04821566614449027,
SERPINA1,-0.0012279181934029256,0.0050275042048557594,0.046528100325113786,0.03273033661895869,0.014444898584391516,-0.06008934333746944,0.04126892136381047,0.07728846915292195,0.04552800114104079,-0.0030743598499095174,0.023825975837766415,0.06818082742562492,0.05409708033485045,-0.05011742887618949,-0.035615524131771284,-0.01693382801770269,0.018782149358785742,-0.048158802483721785
VWF,0.1178647714413151,-0.003918556558049215,-0.025262726849899997,-0.04527544896050068,0.01378204821504933,0.059227077685487316,0.0040342587539318,0.09037575523231887,0.08859413638557909,0.011740210399845324,0.1297811997991459,0.09577672821309177,0.05580550168763998,0.06596083980587752,0.08903558892797417,-0.0971825692617134,0.14951749971469333,-0.06153445181188675
GDNF,,,-0.019547498927449634,,0.015113420356060408,,-0.015215292719268164,,,,,-0.049432201899134866,-0.028088922034498462,-0.0039014219427575855,,,,-0.01658034981987191
VASP,0.006748296044076396,-0.07325974640607266,0.02956077111123778,0.023567673132527646,0.015921539893536667,-0.04510067444029468,0.0010794003665257083,0.05155651827879856,0.017011063479784035,0.029444704909989752,0.054503044401346956,0.02428991159040857,-0.06800494229782005,-0.006670737407036998,0.04718905982808175,-0.060878302303019834,-0.003283614414187211,-0.022632356750791185
ADAM15,-0.017631937614071138,0.007958383647047332,0.00130016065145384,-0.051753909961728864,-0.027709088415995217,0.0017831903546485536,-0.019945299847025914,0.04470261670237784,-0.033447553935811065,0.04254997484641862,0.012951454033020782,0.0828383579365266,-0.03868915285118865,-0.01754571917307805,-0.044654924588723596,0.017814356644332178,0.09750690982028422,0.016587409129245813
WNT2,,-0.015159075121103214,-0.005561754382348149,,,-0.013836258471828958,-0.004045689240660239,-0.027685948420228895,,-0.02328467057503771,-0.018687653529171393,,,-0.019204142070061835,,0.002519808073466851,0.11132443823175951,
CALCB,,-0.045174066172910636,,0.08024455654111191,,0.014371814465828338,-0.018524714518958353,-0.01658234737572099,,,0.08751488701377151,,,-0.016807136844247925,,,-0.049220277290114266,
OLFM2,-0.006638253647833165,0.08191006388604344,0.0397023653623723,-0.031534945099735666,0.004470027160406843,0.07387900595045045,-0.003368261815880899,-0.038479373370966734,-0.08754244674422537,0.013281242389415962,-0.005453924234203271,0.08251688859404105,-0.046464314734541975,-0.017673098336868445,0.05834072663337508,0.09746058569896855,0.08313495365632184,0.1418622634609967
MFAP2,0.08025195729261297,-0.03772943306455512,0.007565847767408888,-0.02018990491438939,-0.021409503929122112,0.03931546404015972,0.012675329336996295,0.09042584815052514,0.014913346453817861,0.05117243432555198,-0.0339937678849292,0.12195747607678005,-0.08165801455962779,0.0056182636857204345,0.057473831763456606,0.0064730589136282645,0.0798995011139082,
HLA-C,0.12248965926623114,0.0616440182892204,-0.0012990542691362498,0.07320967998719627,-0.019344353925315538,-0.031219263251953778,-0.015329149140423957,0.06529719532408726,0.10739602518886786,-0.014993462582243681,0.06176018623834237,0.10830668382162914,-0.10653785146453483,0.021848637618285413,0.007732236731192594,0.005531426034314115,0.046240063055380386,-0.10488883684669013
THBS1,-0.047840292284989705,0.05516344238810725,-0.01920348072954178,0.0438081939439719,0.0007029844940945189,-0.09213816610701632,0.009792124955616273,0.038962842117526236,0.08972871600334813,0.01586726158604736,-0.006681078375690504,0.03640148826915435,0.04594517604369142,0.06990142736216298,0.03260211846150371,-0.060800606522567864,0.13980747978092717,0.02249299864104079
HSPA4,0.02773702149628155,0.04754485644727029,-0.008465846460752435,-0.02210083548437957,-0.05538876164224994,-0.009325223443715036,-0.057239351666837746,0.002796836428473219,0.043832260518985554,0.0350119032716071,-0.012174399749778455,0.04174803889084436,-0.012522183636867077,-0.014186046036328937,0.03576532913220041,-0.055074184453204444,-0.020944645162591757,0.09578267134605714
LMAN1,0.009027712912024055,-0.06715964242227399,0.007862391515511232,0.04760983621880784,-0.06634912918534187,-0.06978171987917618,-0.02198495209095703,0.08268081644186472,0.04601039528119971,-0.015764754047686565,0.10217990413014202,-0.07759011957761394,0.05692665105736742,-0.004352045098350471,0.08035791525618623,-0.08441425773718556,-0.017728909739810943,-0.026544840318120766
LYPD3,,,-0.01904156696329631,-0.02271064636530819,0.02379383481488413,-0.0172188677842827,-0.02296927659713806,0.004334722302732095,0.03177256186811609,-0.02719324967580165,0.061184046815079454,0.08074465183531064,0.004286106543091212,-0.032292269098153324,,-0.017236526479338668,0.0841329237532827,
