,UKF260,UKF296,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
ANXA1,0.06384324531502462,-0.043176852784132365,0.0257007764085813,-0.058739286787344615,-0.0003031720768212527,0.05166206955591349
WNT2B,-0.024024915340382754,-0.012557072795146448,-0.002110046900977949,-0.021159208980920108,0.12848035999605217,0.02715971086976711
AMH,-0.020771725676152115,-0.014841024925797154,-0.029907823077759264,-0.01832714785521205,0.07792992862356625,0.011958583206151497
GDF10,0.009172104135338931,0.03463019029687673,-0.02868965389326193,-0.023130918827041713,-0.06920786335331966,0.044446910318701655
EFNB3,0.04226619590985771,0.011215309600874704,0.07032798675779742,0.05106121317791919,0.129153221255284,-0.008322741773797902
LTB,0.05506610944171007,0.010775033602371276,0.0379485305948942,0.09820930634662121,0.05177979258026259,0.08566924294700479
ANGPT2,0.0015567427027894125,-0.01894571346809667,-0.042448022626130434,0.0334118277640057,-0.06905326214988318,-0.043977767434822145
NRTN,,,,-0.0005595429559538196,,
ADAM17,-0.017903341765753096,0.02222690531389258,-0.013596994991540627,0.05147532217348673,0.03230377913541097,0.015562419632567636
LRPAP1,0.021231146134903987,0.00771336793756838,-0.10124758840448779,0.07702650970613793,0.08741090434830572,0.06087013966443207
NID1,0.02238801706032077,0.038443738728134794,-0.10409093949843544,0.05939181133100483,-0.09733270878888842,-0.007726913954328111
MST1,-0.018945891299302714,-0.001678036018765004,-0.01135269467127136,-0.02356475145697856,0.012055799717077601,0.0431706402908761
DCN,-0.004381667980148501,0.03952766390701389,-0.07818013502286693,0.03498023240201833,-0.08162998503781882,-0.035093695905293376
IGFL2,,,,,-0.045452341993720446,
COL7A1,0.013007835500130025,0.014872121266035803,0.05232285500464478,-0.013010722309390219,0.025205459320522795,-0.0012130575672731308
CALR,-0.07486566929223923,0.007938854466046164,-0.05409307341950492,0.04803401593406522,-0.148806060884275,-0.015754189513383483
PIGA,0.04555835205924639,0.05493562830914503,0.03503654857423568,0.030489055997948246,0.04340529524180385,0.024182533547844477
CD200,0.06909081077164346,-0.012144339675864894,-0.06453729922980321,0.002159381792183066,0.026028581706273937,-0.0343572087462531
GRP,,0.012069634681050401,,-0.02531275201434702,0.003004354525286444,-0.03509449511075358
CDH1,,,0.08965307186343706,-0.019152600521400675,0.06513820204312185,-0.030320644275156274
LPL,-0.018342074812682706,-0.03494031866493914,0.0006091766288848202,0.07669205279661956,0.12789278340770055,0.030655265221961506
SEMA5A,0.013072153215113133,0.04839950199664704,-0.03243039057342791,0.05377268071235417,0.1362591441727953,0.007682613173355757
SEMA7A,0.01823116501367332,-0.02716989508024491,0.021149795343000797,0.04916350408010996,-0.059496009209237054,0.0505444179478008
SEMA4G,-0.00634118779232877,-0.03239422242602722,-0.011967908488613408,0.009263770542582692,0.07053126138183552,-0.03206253276991033
SEMA3B,-0.02303421783996251,-0.0053366120641254785,-0.09223921265082866,-0.08402618592045408,0.0481622977308156,0.010190249771692216
RPH3A,0.0584979909964342,0.01087124966032809,,-0.026173892881416534,0.06310304848408084,-0.00554347329399278
JAG2,0.0274588509511139,-0.008060159351438882,-0.015891649435442867,-0.03771737983884088,-0.0290958747419171,0.02906701831787121
CGN,-0.009390065197864525,-0.013903096418222136,0.020418754842278886,0.013800144779024599,0.026127399025447792,0.02923977777793414
GDF15,-0.028833497467401874,,0.02691989571647559,0.02359013260446422,0.018987659604571112,0.08561590238777021
SEMA4F,-0.011970424220412968,0.0034973315156485757,0.03889522034037758,0.001408615120287382,0.0986487770080422,0.08490605909771613
NXPH1,0.06665464509615307,-0.01694632105073941,-0.09064943542519617,0.010449405393780425,0.2005041518628625,-0.0397323856267704
ARF1,0.004953629555933009,0.05684090215769208,-0.006264910897921221,-0.005598435869071745,-0.10831029606808086,0.025027614099030957
DSC3,,,,,-0.028247889780343698,
EBI3,0.02896742452286784,-0.03272625818715112,-0.03682853546737244,-0.053473723396992405,-0.020401421426398253,0.0899576441697775
TIMP1,-0.03806652731892377,-0.012502412165545082,-0.04315065294265361,0.10315930746738593,-0.15771159288592052,-0.05973110177529523
SEMA3C,0.035078382445423724,-0.04657286957512159,0.036046847665241744,-0.04021765033659953,0.012802433367648216,0.012700443481188766
GNRH2,,,,,0.04166649108451746,
GAS6,-0.0046127113232690906,0.007820825742426814,-0.0012148339210115648,0.023788783469051254,0.028599349953444302,-0.01504391469831899
MEPE,0.03841778016046588,0.021018867381014262,,,-0.0013561422724278742,-0.07939313380355534
SERPINE1,-0.0016372992887831314,-0.03267841844084782,-0.017860168516865525,-0.013808448367640813,-0.16512730821576077,0.005417149836071853
RSPO2,0.030992680112289606,0.035976868748063544,,-0.025240964584028677,0.01007253094546105,0.13457300785651838
SHBG,-0.02509351065591664,-0.02253291476290055,-0.025480705651754254,-0.030624559721497455,-0.019204630408577634,0.01800187786059968
LGALS3BP,0.013162081410682116,-0.022329365965213576,-0.03777853981524118,0.03237051954063927,-0.0881242223780924,-0.047575370737069606
LAMB1,0.03024682153890722,-0.01751422476998686,-0.06328185395501541,0.05405596414112878,-0.12884721448305336,-0.041579647314458186
SPTBN2,0.02971178604367454,-0.0025638154478174182,0.012810647685690839,0.017389064221898655,0.04321827313533175,0.07233926173443203
COL1A2,0.021712008696871406,0.0071476170067471985,-0.032582506446159565,0.06583879904077815,-0.17748061877923743,-0.04577611603572262
DEFB1,0.09186291537634315,,,,-0.009577124918335525,0.01544727187980987
WNT11,,0.004217101895018841,,,-0.034018281549517436,0.012986604663326677
LGALS1,0.0347687498736551,-0.03774708680534083,-0.01639734795194774,0.00953999658350938,-0.1249861217719309,-0.10358574837174632
BCAN,-0.026217788725932,0.025841050157608035,-0.0488821109086916,0.0676944877869017,0.19973131032519653,0.04124032719090741
ANOS1,-0.016597051479337627,0.0421963927990449,0.0068114083210059646,-0.05707750826019418,0.14382942107092161,0.049237348032237165
EDA,-0.002052547671826063,-0.03069475602405232,0.06072610694877435,0.014721913055704491,0.049049696899994034,0.0032554187280161265
FGF22,0.037003022603466135,0.05304856818724575,,-0.024782959648528547,0.004280458700038762,0.03066373051826451
SHANK1,,-0.020296132853859665,,,0.02948501510333731,0.04043979106349386
RAET1G,,,,,0.031166465329008037,-0.012892509531398724
TGFB1,-0.025567125409367522,0.0061257081423952055,0.0781599367900512,-0.012622467844179624,-0.0912202265356544,0.02678372182476517
MSTN,-0.029193573672303363,-0.004941009990806237,-0.006543041314258456,0.026015462501709063,0.1551660343833011,-0.05361372670078352
WNT4,0.029140251534022457,0.0026560111437054215,,-0.0178543208103314,0.013189800241091896,0.04691883042692439
TNFSF4,-0.028100367278342808,0.0038402747941334195,0.011138960713942958,0.10303530985334491,-0.0457285672827567,0.04917393163993252
NTN1,0.05737416115934621,-0.011201287369426764,-0.08643111854047023,0.04745927210453877,0.07174549681712528,0.0072776651948080395
CXCL12,0.004051344683852475,-0.033194984474376646,0.07619218968788666,-0.04260521258992799,-0.0881195955488346,0.041438602100443055
GNRH1,0.07085517576119131,-0.009667399290857297,0.03078214863705684,-0.018092159591958805,0.08378162090252873,0.05832957528522113
RIMS1,0.05271449893849587,0.04032753952188031,-0.012784698118412537,0.0626536902093346,0.049585337842681626,0.0346474239694326
FGF14,0.03335070262846662,0.05691653646397088,0.028430937396379714,0.04985776187987481,0.017805998666224628,-0.05961884531284093
IGF1,0.012184897845916896,-0.01564770571497018,-0.022803218453286284,-0.04882757276129009,0.0209351522467036,0.0004161902901257926
TNFSF10,0.08841434075095939,-0.04298538658115876,-0.06456491372562176,0.04138163833490682,-0.012049894285313974,-0.011209488142888286
GDF5,-0.018038754875113493,-0.016212140362141268,,-0.0006679813102997429,0.00909459991048074,0.08015202797180634
CHAD,-0.01926915938744775,-0.013623967852468062,,-0.020115895552849553,,
RGMA,0.014112639064549742,0.0054218271098601944,-0.026740646725320647,0.05748095649062856,0.21268865049156863,0.0888096371008702
CLEC3A,,-0.022216594563808256,,,,
WNT16,-0.011855983595246776,-0.01617059774534809,,0.07304012013823895,0.014205014230360812,0.0321553822243793
CX3CL1,0.009915278447846933,0.012774449192921573,-0.10942982787174879,0.040449809476811704,0.07711489158375506,-0.05632115315231659
FGF1,0.032757654176262814,-0.044153038643975656,0.0658318607423829,-0.018538175527246945,0.039759261006192606,0.015523253910543256
ALOX5AP,-0.003040535310434497,0.007607397538042355,-0.05175127955749485,-0.025939016432177726,-0.024899841101049945,-0.046742620929732207
IL1RN,0.012852879017335827,,-0.023218193424360066,,-0.014397344932874211,-0.0011035829246684543
NPW,0.012210021392621746,,0.030162328337139176,-0.018559371456979105,-0.013999034355685055,-0.024586378748915408
CXCL9,0.05808929691052522,-0.016212137712707783,-0.05352440242225402,0.0014733375723989164,-0.03784731936610924,0.017012028009605745
ANGPTL4,-0.058593295941033074,-0.006788427588691516,-0.045477229958570196,-0.05251286726792583,-0.1543428470570137,-0.04666347705844656
OBP2A,,,,,-0.005897478279094033,
COL4A3,-0.06462089918549975,-0.023323524252176552,,0.0364375868786044,0.12362575787997247,-0.03665547659754059
NRG3,0.1026744243860807,-0.013921707073664328,-0.028689672060849474,-0.01849044555792536,0.16235408697235765,-0.024826228679314277
IL23A,-0.03278550537035239,,0.03148228920067797,,0.006904408764010391,-0.034159041314980376
COLQ,0.081276765790841,0.006422755078522681,0.046837600252134425,0.022225913674059038,0.04971323018295098,0.10439658375764044
TNFSF12,0.0025720496498143307,0.0420246072997858,0.06858094378789312,0.042906377163622084,0.02049204350816384,0.008022815290531962
DKK2,0.014409872258615659,-0.011155675832254451,,,-0.02389045309350944,-0.013460345300290284
FYN,-0.006101614004925249,0.024279867492708655,0.0027745886510933777,0.09724720794965909,0.12207319547708241,0.02931895931891318
ACE,-0.03893472015225501,0.08538190573065335,-0.08411031496906418,0.06588142143202948,-0.01935897130483813,-0.011010951488994282
IL18,0.027800018098919407,-0.025370358712779418,0.011907373251130705,-0.01723635548346236,0.03962231559032402,0.03724700794556993
PPBP,-0.012405927478953298,,,0.0025484412786275766,,0.04616608870086277
CCL27,0.006316179009064051,-0.011491951139831041,-0.04518853284960038,-0.022940960700398246,0.08828023994759358,-0.011555893949327557
SERPING1,0.06623483976132973,0.04810725393718173,0.0363895516228919,0.09118057611825307,-0.18294869643537046,-0.023500025931695704
AZGP1,-0.08070915588479971,-0.02217379372837724,,0.05642602142400399,-0.020014990114610134,0.022060672637736162
INHA,-0.004288144704846889,-0.01770559837226733,0.004401905451264411,0.035153213036289016,-0.009044825679492618,-0.023487852014450975
SEMA3G,-0.021434112943371164,0.005112186401861655,0.039905943916137464,-0.017122444771334316,0.004270235706578534,0.018852492913110967
COL6A1,-0.017821862070947398,-0.036109678678993264,-0.036755166103296426,0.10959295203280481,-0.18675645305667907,-0.03833719984992246
FGF17,-0.0057892131861089465,0.04189513438021876,,,-0.031155474085341063,0.02082648548118235
TNFSF8,-0.01240592426326145,,,-0.016617878319128112,-0.01569213090481393,0.0006169748129873729
FGF20,0.0031569025906257393,-0.010499755634066868,-0.034731589794452705,-0.04403861653651012,-0.04644373152873074,-0.01637591451085182
ICAM3,0.025349670085358635,-0.012330409012471823,0.017118110026859673,0.0820903983802348,-0.023607863053967178,0.040498300413061614
LAMA4,0.012502511132126073,0.0071580535974642935,-0.030824549712447885,0.094565144704588,-0.06036157353220238,0.0041108089745404116
DLL4,0.0635791052388227,-0.01609198731020894,-0.060743815807342616,-0.02767522079581336,-0.02230761083179035,-0.0023630693059134384
SEMA3A,-0.014023201507420112,0.04689194804295764,,0.022384596789563907,-0.012200114567937728,-0.029142096920522966
RLN2,0.020434846603413735,-0.014239410603892702,,-0.027669879478786217,0.00934900168859734,0.07466579521168702
C5,-0.005699225316616466,0.10887914019123057,0.03510727559514593,0.011641765494313656,0.08400139235791462,0.07270071824579677
COMP,,,,-0.019900354888062324,-0.005822459708418423,
EDN2,-0.016315864383466928,,,,,
C1QA,0.0797783882454915,-0.02045824384226875,0.020779766385921983,0.0322075891287752,-0.11731435344010066,-0.009312134754519478
UTS2B,-0.013606995449918318,-0.017492093136644165,-0.032976035637661584,,0.05361356803223635,
COL9A3,-0.01842850154912806,0.014637713714259572,0.05121717189546088,-0.06769355825370073,0.11349524382244419,0.00019464849278143413
DLK1,-0.011082354127884966,,,,,-0.021932988216971098
HGF,0.013406150518468406,0.0061869243458724426,-0.04507115988134913,0.04210325256173077,-0.0005831302214767551,-0.024204776292323774
P4HB,-0.07239589131571311,0.009162850258268285,0.02203492035650408,0.08009182013893754,-0.13195828183274075,-0.08123720053740227
ADCYAP1,-0.022395965012793506,-0.021992335731451963,0.06485854124247196,0.057295314409239344,-0.0026127840776120374,-0.04682110469518493
GREM1,0.02573781242311021,-0.013048782532724552,0.03396495832076543,-0.09377738192291726,-0.04397148617807725,0.0727679443501707
EGF,0.005638564719102236,-0.020001187448596663,-0.034731560457271354,-0.03634016740685819,0.08936924945022447,0.06112009338152604
VEGFB,-0.018672872225101552,-0.03495293102733413,0.007399119446182502,0.11619434190950137,0.05357799663165045,0.058682110659712385
FARP2,0.001932718940847698,0.01884934472530168,-0.04452616585027545,-0.04593098316267844,0.09557050247977589,0.02494351891736905
BMP3,,-0.031790188669806686,,,,
IHH,,-0.00500177409543018,,,,
LAMA2,-0.025826829761465334,0.02071524035524899,-0.10096610726259114,0.054840157196414344,-0.08065823710349677,0.008044227663388673
NRG1,-0.02509350677426555,0.07150651689669908,-0.010208818860201021,,0.00985997010407503,-0.02457733635325697
SPINK1,-0.02218529630113483,,,,0.04581014500180776,-0.02733504560240466
EFEMP2,-0.008209439668891485,-0.0415860719853857,-0.0064426391055340294,0.13162663084913917,-0.02496740865146188,-0.030884715309665516
SELPLG,-0.014411012007457293,0.0020439557006156025,0.03161390364345521,0.024632899073472193,0.07473274409219667,0.04647928664630307
HLA-E,0.10082988439958761,0.0031781777516003288,-0.03275932068517101,0.04403294547076149,-0.0847227326292561,-0.057439927489618146
PTN,0.006934290167382459,0.04336858751648811,0.02693774334063344,0.1327736235116767,0.16399835642995164,0.05595696874373526
CD274,0.07111250441511688,0.05726865213420606,0.10352128143607323,0.0020691284801930827,-0.06942736929182605,0.020617956944703527
FGF10,,0.08382020614197007,,,,
CD14,0.02512708364665834,-0.02068572921154438,0.060757432719506274,0.10562041778691086,0.0032591784847108224,-0.09803377917754778
SFTPD,0.037351178724840964,0.02960608763245575,0.06690950257795597,0.047059836638619436,0.04902762607296656,0.028798261826870137
SLIT1,-0.0016009962718433173,0.0014348482341408459,0.03227496210549496,0.0583124307651124,0.09108913042947224,-0.03369346575190136
CNTF,0.10388697520646246,0.008824761496167122,,-0.017122451527959423,,
BST1,0.0022607392959242646,0.10428305389308813,-0.052014274646401654,0.05076959271336302,0.06229939625400462,0.026444535140633135
AGTRAP,-0.0492810995283224,0.0032732792000993434,0.021278996454702215,0.09799326234724175,-0.0029771034596307597,-0.0608401365943484
LAMC1,-0.014179381789294732,0.02978539397906462,-0.028230957889461384,0.041935070414406826,-0.07594455772007089,-0.04913684381601113
COL6A3,0.07213544106908146,-0.020102071004419225,0.11035799385526732,-0.047848685656310175,-0.13537427192532456,0.0030126938736813073
FN1,-0.03081580880932924,0.010588255299257263,-0.008254651112320497,0.06150924875219691,-0.18802037360529014,-0.06132571507402067
MIF,0.006281389394256027,-0.006910403588078855,0.04747384243163744,-0.051251132716469805,0.04546879446975837,-0.0377181498692073
JAG1,-0.031376009126318695,-0.007457632172941412,0.02805472581941906,0.019446377268214653,-0.13402543188784105,-0.08328223762135063
NID2,-0.0012336545307973603,0.040428117930681,-0.11714579949380365,0.07649600609659524,-0.10229990891043667,0.027021666488297163
EFNB1,-0.03402985172640977,-0.025969350506015794,-0.05826638403703164,0.04684116355212975,0.1015149554567013,0.03168443578793834
COL4A2,-0.019231897603726046,-0.011206278220159183,-0.10099856422617577,0.1082545143128933,-0.14185647246723107,0.01987159566442273
SPP1,0.011143459661296236,-0.036299475693572295,0.05610115137196572,0.10343119968251058,-0.15113717318563077,-0.08648931247300704
PODXL2,0.0244752411592089,-0.0029016356689005826,-0.017933110689496976,0.027983553706671608,0.10016866582374716,0.03424342231967669
IFNE,,-0.014578838536604357,,,,
FGF9,0.016770344727255766,-0.03684589911675962,,,-0.022387238904083822,-0.04575685721844128
ITIH2,0.057098736899794396,-0.04016128888749714,-0.05593995239457442,0.022544635773037478,-0.005687152037982097,0.07607017392289554
ADAM10,0.017960758857840816,0.022713858635491937,0.021650374332426853,0.028725218040544447,-0.07842866010469819,-0.05824201545969132
CFH,0.060726041607840016,0.06993480264871843,-0.013551387611087026,0.05044073605860752,-0.03517966996605396,0.05171637081827936
COL4A5,-0.01941596650777551,0.03307064751086757,-0.05128424572638214,0.012541762670625652,0.09687359822785564,0.06589025621118398
LTBP3,-0.014282797893703368,0.01584387748354684,-0.053151672504349,0.06553779318124461,-0.10439153133810729,-0.0037608456508780746
GNB3,-0.017787429080021167,-0.019297441120470032,-0.0734993228888024,0.00568742453754952,0.04268229500995071,0.0553049816389666
COL6A2,0.05015867643951953,0.017871670565132395,-0.028936571059918842,-0.010387663049895638,-0.14258972511751866,-0.0546979600579857
GDF9,-0.04086796814351993,0.00852715771423147,-0.047511519653611264,0.05579066547378667,0.07198397188391475,0.0014245993248614124
NCAM1,0.04248368246451284,-0.014797793732906066,0.008546874069951992,-0.06067783183743645,0.10319634252501134,-0.04003889828652902
APOC2,0.02268840973151243,-0.020378865995633714,0.03728465484708554,0.028921403761743254,0.11539344365326128,0.08223366685710766
BST2,0.015656635597233674,-0.007879223613163809,-0.017950106338012497,0.042413677342920265,0.01385839524283532,0.0018012169908453118
COL5A1,0.0020825237523963516,-0.011602609298603427,0.08849856690345205,-0.009726200118092415,-0.16088680895851873,-0.05538717566710659
CALM3,0.026874650076817556,0.05218198525183618,-0.06548864641302053,0.041247568979118576,-0.01257058373620048,-0.021427688388857596
THBS2,-0.0670465608713352,-0.04454920023278941,-0.025275463556601815,-0.0035353207408505578,-0.0014905782262500048,0.046739998364755155
SERPINE2,-0.04999427122048183,-0.01376415753201863,-0.07112046492690981,0.06341904018884241,0.10177710204039121,-0.06264505525039794
EFNB2,-0.014211854008010422,-0.023704500012886282,0.048027923655410684,0.06464750559412137,0.025915000913079574,-0.042136551496649764
PROK1,-0.013606997317438745,,,-0.017122434814217154,,0.011152666238778839
LACRT,,-0.018463893333157264,,,,
MMP9,-0.06211293538184459,,-0.031824640753190095,0.059166451898163934,-0.14958267251763943,-0.02124420280303384
DMP1,,,,,,-0.029257647418505152
NPPA,0.0500205768943373,0.0036525566087155536,-0.0019786021872207032,-0.008412005064132254,0.06468809797104914,0.006738388310430864
APOB,-0.017911568292115463,-0.013623967830816642,,-0.018788971368611074,-0.027529268983144728,0.001506880952105674
C4B,,,,0.08666409817340141,0.08063429234561872,
NTNG2,0.04143100798160778,-0.020437563322262126,0.010033598695141364,-0.04449038787668039,0.04332598627221978,-0.03145652722924101
LAMA1,-0.011124909356791716,0.03126135146881303,0.006574417604681517,0.023817022914287143,0.05498311192383533,-0.02302194425667942
UCN,-0.006402759243483144,0.010287773559587461,0.033780011362834976,-0.010075724928316649,-0.006368476865229705,-0.022435351701611237
ARTN,-0.014715616573124233,,-0.04366483295417988,0.060871597594597406,0.007808339175966603,-0.023027534432246952
PDGFD,-0.020849858054573598,-0.02029613225337757,0.005852505675008678,0.11449553266804852,0.02440771517555538,0.05821697127428397
EDN1,0.10788606745965772,0.027928821197877488,-0.04935344396152367,-0.014318192270565107,0.007826002986154714,0.023744491829921364
ARPC5,-0.010071060538679375,-0.011195243405373537,-0.03845662893647077,-0.0038194455104593036,-0.10654145523118733,-0.14722620371956843
GSTO1,0.0026631164533874535,0.020071726993772746,0.06583590250093857,0.013955851644286412,-0.03850436200206328,0.044642645248627044
PROK2,,-0.022264042266568345,,,0.19386457822901734,
SYK,0.043995261640259214,-0.014456978659460608,0.01509040055255267,0.026841360612660795,-0.032779541322042735,-0.029343102081896714
CD40LG,,,,,-0.002433933629681894,
ST6GAL1,0.035457584655871836,-0.0359400671338517,0.014381069295655743,0.0670476568273884,0.10336221622105243,0.059802449401197846
WNT3,0.011708627678735869,-0.01583103013196024,-0.021443347201491617,-0.04506601929767073,0.1015528403353033,0.056899107418638316
HSP90B1,-0.0916626381424305,-0.025091970385414143,-0.09144480589619565,-0.04689381194611775,-0.12164594570272634,-0.15069754405911107
ZP3,-0.022395966655347824,-0.013623969043296423,0.08502269019776797,-0.027992892567813923,0.09352688097583894,0.007772235542132716
ANGPT4,,,,0.04005098174622386,,
NRG2,0.0038938845449907273,-0.035175433221585325,0.012642294458581784,-0.02701964040887251,0.07777844554052904,0.059486762067506596
MELTF,-0.004670190377415947,0.14739620737180134,0.036566688173413776,0.05045856685666515,0.05960032951382715,0.022515292642767658
NLGN1,0.01958054647780541,-0.009300672369620509,-0.05486681139028251,-0.012860232811063113,0.14721613447018947,0.041090288737361355
SLIT3,0.04975881521636962,-0.04506641933776077,-0.03763458193535632,-0.024060934903025664,-0.07809486184021179,0.06849694623501078
CCL8,-0.011845608346280566,-0.012293955955195111,0.04078311926957026,,-0.03979834809210929,0.06384057763833291
S100A4,0.008899809655144515,0.006324293142131576,0.10329123007729935,-0.049019326363196926,-0.09239618641986833,-0.12832481044747907
TNFSF13B,0.008264815435236387,-0.03389699946113192,-0.005689289095887591,0.05463919832032413,-0.017917063611313795,-0.017729594007371778
HSPG2,-0.04124836494150859,0.08338426956373901,-0.07616087424721607,0.09867185226950435,-0.09920904639029439,0.012643402967919905
FAM3C,-0.04239340100398075,0.040758743083922744,-0.06587348641707866,0.0671296762212387,-0.02525422778595318,-0.022349511047155317
FLT3LG,0.015233333112140751,0.04074296481466268,0.004977306569761564,-0.02639381268831887,0.07048511726916104,0.08546029551975487
A2M,0.0764269804060569,0.02682047289017178,-0.03307139108267736,0.07091397289819697,-0.06600387793159368,0.04004527175577833
VCL,0.02785565828312718,0.008756426904798354,-0.048931947067450285,0.09719139170792711,-0.0936990409767622,-0.04738819595393525
FGF2,-0.02066555893410046,0.019635926891964414,-0.0016814115452903453,-0.021041066541935907,-0.013852536940408946,-0.022941699861625798
AGRP,-0.012405927478953298,,0.18735690799203145,,,-0.0057833874406077596
CNTN3,0.0375394732004348,0.0015228104635254878,-0.044372297022754095,-0.02684814893229512,,-0.05623883470521394
RNASE2,0.0008067435411009009,0.01641555093992895,0.03387193738605567,0.032651380193279886,-0.03800415483275014,-0.026323672924147966
ADM2,,,-0.029193384978565714,,-0.04038360991761488,0.12457205602834862
GAL,-0.06687963158564873,0.04198257388181706,0.049925018967415635,,-0.009206010415583173,-0.030796145518667987
IL36B,,,,,,-0.04485831260490677
CXCL6,-0.012405920368201434,-0.015970997852813563,,,-0.024893488154236938,0.0395321680978632
PDGFC,0.0032195978419796395,-0.012519903984625028,-0.021749404326273578,0.08134842083236862,0.07071807652884181,-0.03913684990915996
COL8A2,-0.0412054217745776,0.0038068830581137547,-0.019537462798828526,0.09183766952296753,0.0760312335952301,0.010578272769895156
SPON2,0.08572491159953556,0.047007310393198325,-0.010173651279748067,-0.004074483206685238,-0.08868115782231585,0.0706529772047841
SEMA3D,0.015563682527803248,0.039886619860231586,0.07175637237675818,0.015053481631805248,,-0.06601055096736677
BMP6,-0.01501829631683166,-0.024840302992419454,,-0.02255678232952643,0.003836049430906294,-0.0035408454396234066
TIMP2,-0.0026197095760268443,-0.015222051394683281,-0.08593827293616504,0.12383257169124752,-0.0336433944164576,-0.08092553096561017
EFNA1,-0.0376190596873,-0.023515743886985633,-0.01834698065121879,0.05022262350607153,-0.0467519506195978,6.558548252352655e-06
S100A12,,,,-0.01832714095520413,-0.013884647488587292,0.028153926286720744
TFPI,-0.06818391107035836,-0.02044395355548018,0.0009563421248718923,0.030622979254182878,-0.03094092551768406,-0.05554981752865913
GPC3,0.049127935842809424,0.003745309066956885,0.09719959382031408,0.07033882673036952,0.040306082926272295,0.025365698968772776
NMU,0.0023491080244380414,-0.01621214047253436,0.013829685681181635,,0.12130714640311344,0.012516834964812372
SCGB3A2,,,,,-0.030581384979063212,-0.047399991112480784
LAMB3,0.014508246273377363,0.014318227515784815,-0.0668915278885896,0.009380015165447175,-0.01658433437560012,0.026811307135053405
LGALS9,0.039437155580269515,0.006917445656900042,-0.057762263451005665,-0.046032481703704047,0.02002915266373172,0.04730934436735278
VIM,0.03381545452728721,-0.05154499255163113,0.0382738793908169,0.09393990733951768,0.003444721933500053,-0.0945584679490646
PLAU,-0.010552678886216863,-0.01346105138352043,-0.10014451381525014,0.12019307343065336,0.0017817145697129257,0.022094200041017947
TGFB3,-0.0008522371999799875,0.007111019038576491,-0.04415960371477864,-0.05135941711472896,-0.1111588947555428,0.007310452978013081
APLN,-0.01944839487254764,0.03722031550860015,-0.0677046913969457,0.017338565938498425,-0.1000023934850873,-0.02699849832910856
SHANK2,0.06463413849906689,-0.019266391241749226,,-0.017854310207085167,-0.020798667138316112,0.004781274312694729
LTF,0.041125713098671614,0.004086087439834264,0.04989443060891839,0.05648346178834029,-0.061954412292530424,-0.047074052347122704
PYY,,,,,0.06705495486028758,-0.04319608956953268
PENK,0.041480198363415204,-0.015044374621791326,,0.026441274705365937,-0.02085167957257249,-0.007169508043110457
CTF1,-0.01120865969214731,0.04365211361959656,0.016038452121983265,0.026095524499883914,0.07894478557879767,-0.01082979156247459
COL3A1,-0.01945609988993623,0.02081374501646827,-0.06793153373067339,0.08246265802179632,-0.1582582266355954,-0.01108715032479115
S100A10,-0.0255890219942514,-0.058311273357882755,0.03893799793515947,-0.06253178594372664,0.02567767477547146,-0.09391110817709454
FGF13,0.015567144510034032,0.03880143239584527,,-0.016617878806715353,0.021196568699889142,0.03293903857560797
SEMA4A,0.027647666017447774,0.03838733475438545,0.015269483292896083,-0.027704281600526588,-0.009103805051245285,0.041331579331822146
EFNA4,-0.035585635923454546,0.008675927092772887,0.0014557089938092187,0.01981330040797099,0.036311288396617895,0.014726161000029093
HSPA8,0.005383582892088362,-0.0013105452495823888,-0.0700743478229571,-0.06421125718538488,0.030498825400169162,-0.04511888742353867
NPB,,0.07545946826539841,-0.04330773567615386,0.04141459045062744,-0.03253838722436866,0.02543810241192833
ULBP1,0.2658131849630798,,-0.03160439891306164,,0.04741423224886929,0.008353963833343987
SEMA3E,0.023427084275492352,-0.050048916274128046,-0.03558130192859023,0.14015612443297332,0.09101718007107266,0.009943457922506298
ADAM9,0.02343662996356702,0.06343290074431203,0.03106084804287701,0.09383685890810808,-0.04844274520238908,0.008877352980611543
ASIP,0.05973038953500408,0.08109629604783543,0.08661088282258783,0.0298251359904979,0.04066877154949363,0.11132753084638441
IBSP,0.09416405338110866,,-0.01574446576701508,-0.021569890175781366,-0.12239874523815407,-0.04758980851087337
FAT4,0.036750402907636995,0.07203094437997773,0.07587138916872437,0.006990061733970611,0.03540968675234557,-0.047092125129595985
MDK,0.058525177214096204,0.05980460175208616,0.04891019745220986,0.09282672913823138,-0.06833158578702209,0.03479091285343253
BMP5,,,,,0.0032485661958967715,0.016240432762970654
CAMP,0.021899289565132204,,,,0.02368560626792817,-0.03117874522145123
HSPA1A,0.0008657874960658357,0.0019197527458945237,-0.020687393382024123,-0.013876043874389269,0.08797668506821552,-0.01607901527182028
SOST,,,-0.03723154462190104,,,
SEMA3F,0.010000046641581146,-0.018357304928767876,-0.03559830379223558,0.01778703197580706,-0.03887499380226213,0.020534420691730535
ARF6,0.04457424250825576,0.0589270106242008,-0.020599980165780716,-0.018444013619452585,-0.0666609067658559,-0.051748788475817424
IL6,0.004980889099049876,,0.02013353020575469,,-0.013838509546019137,-0.06145692251021502
CALM1,0.07597946208423947,0.011205958385605003,0.007941191104915833,-0.02993242872948723,0.11901266915769258,0.010793103806625832
VIP,0.023246775164201847,-0.018951217113226042,,,0.023129351154170027,-0.06782123025789327
