,UKF259,UKF275,ZH1007inf,ZH916T1
C5,-0.017410769117397664,-0.010271680521153952,-0.025682361478127583,0.043018842168626115
COMP,,,,-0.021423637258298187
EDN2,,-0.023196886465412632,,
C1QA,-0.012227401803342952,0.06000886503224563,-0.034333972826216995,0.01805650107000591
UTS2B,0.0691175991716298,-0.016512118008223556,,0.0036611906391867655
COL9A3,-0.004848538973138176,-0.030892604517717834,-0.013909658356979139,0.04800448486382043
DLK1,-0.029128356176076908,-0.025721156884049183,-0.012293498182927609,
HGF,0.017565499903645445,-0.04871246025329227,0.07868543060133892,-0.01927327061471526
P4HB,-0.001976389782840123,0.015576599316468731,-0.0069869700344498764,-0.037435108015474124
ADCYAP1,-0.015379422969867473,-0.02248302152279588,-0.020333685924581093,-0.026568255216315048
GREM1,0.009828399075540905,0.0067156729784975215,0.01803234014948176,0.027639729688203902
EGF,0.04023246174859248,-0.029527954799011873,0.09663040867513663,0.09650106193913313
VEGFB,-0.004709059322221443,-0.016509191692164155,-0.006123491336543597,0.045694876278400576
FARP2,0.06281455442980358,0.02916241830087608,-0.06736934421569638,-0.0006259333460087756
LAMA2,-0.014245079634982989,-0.02016825940655247,-0.06697607555976677,-0.013777186357406167
SERPINC1,,-0.017666474616735983,,
NRG1,-0.002799139464691407,0.030175585166700145,-0.023758967093338235,0.03408778783526748
SPINK1,-0.0047330938586027564,,,-0.007211612670957347
EFEMP2,0.042750310600432474,0.01807287724974355,-0.00354564932732819,-0.004989080661659802
SELPLG,-0.03574845798657615,-0.010753161985046628,-0.002332310978240889,0.059424589365814
GDF6,0.011820411229345892,,,
HLA-E,0.03449973957967882,0.03069005162152555,0.0012836167099329046,-0.023982410040545618
PTN,-0.03337459809808149,-0.007335597260841135,-0.010902096481348104,0.05617069619372086
CD274,0.029643358570453478,0.017907040029823372,-0.04009889530679721,-0.010171366897645315
CD14,-0.0021817482968733717,0.020323921773047583,0.022498689025739094,0.04406118308196377
SFTPD,,-0.030322082552520935,-0.03050617048099869,0.005888236966934389
SLIT1,-0.031059713732537807,-0.02920908017501113,-0.005043356925331643,0.04882574128304758
CNTF,-0.015494464831004234,-0.015059226915269454,,
BST1,0.017280340837830612,0.03971509025940934,0.0035352585363493173,0.053999109708333076
AGTRAP,0.028759810453302226,-0.023517851020123267,-0.009376479748186811,0.0435315526191505
LAMC1,-0.010627559081830041,0.004847442932867932,0.032426883073338825,-0.06094266344945167
COL6A3,-0.023387393415031446,0.004935822165661068,-0.03643430832172065,-0.025202622264647503
FN1,0.0017527024131835228,-0.054149912476329234,0.052861684287932115,-0.07902633758638475
MIF,0.04508501220385439,-0.007145480407122307,0.043018723465012454,-0.004115680845067718
JAG1,-0.0017851013352807841,0.007807842172464436,0.051310978361596295,-0.05443120329682031
NID2,0.034682942985848494,-0.017784845886130628,-0.001636693123245389,-0.03679442347813686
EFNB1,-0.003336142048976714,0.022365316302947913,0.020707958838551047,0.051064804974609225
COL4A2,-0.0030700793386277837,-0.03285256527557423,0.0050894587325272245,-0.05663685672593188
SPP1,0.047443830976459156,0.06251182505840774,0.046959584758924006,-0.07168703194758551
PODXL2,0.043017792842846105,-0.012421564163985738,0.021392963988545288,0.0035863820650957716
FGF9,0.01869084233533828,-0.0277170584374372,,-0.024546107323582842
ITIH2,-0.018473576441406944,,,0.03798269717299527
ADAM10,0.036205135527551474,-0.03756727083378448,0.013413337290897156,-0.006620315319851811
CFH,0.019237995968499972,-0.0356221200391455,0.019400874709515233,0.010529064537974316
COL4A5,-0.02484076503563409,0.004220497385973005,-0.007448445539278226,0.031192631782196657
LTBP3,0.005711712356697391,-0.04175038690145279,-0.029623742487498647,-0.04827250711749721
GNB3,0.03303202248845039,-0.02056218676369745,-0.03425315009040305,0.023844698427043818
COL6A2,0.03904513209911901,0.04567646287223339,0.025439790074781376,-0.04110417066581294
GDF9,0.05385577751494576,-0.01171986231100469,-0.03110978990630721,0.07796457324767496
NCAM1,-0.03028629797635328,-0.0043342269138123704,-0.08056515117853531,0.01457679730212664
APOC2,-0.04564372019156063,0.015445495064559672,-0.04786755077582981,0.0750527258536752
BST2,0.06550232798504772,0.024214738710424986,0.036902067835689105,-0.009632572950507125
COL5A1,-0.030157244234184505,-0.011880004449760386,0.0007496491631037886,-0.02220020707809599
CALM3,-0.003943983702192903,-0.03265874279575652,-0.003130994687186647,0.005068299950015844
THBS2,0.027472372636539677,-0.020486280245344945,-0.019767557900977593,0.07318528757412453
SERPINE2,-0.03449322531968682,-0.048507091068929455,-0.01220846841748735,0.047517097200198206
EFNB2,-0.07334156791952527,-0.024835620758275046,-0.08230608784782202,0.01612419026295427
PROK1,0.013742349574933062,0.02338129821846545,,
MMP9,-0.04853867288359202,0.05197324149520925,0.07122173896687904,-0.10009691968951298
DMP1,,,-0.027650830498716156,
NPPA,0.027969826783803935,0.02601075122518644,0.025141352759814686,0.07079126039103255
APOB,,-0.0026238795900827296,,-0.014244067777189073
C4B,0.008428024221080577,-0.019783713112055533,-0.025946726564503197,0.1404249231778363
NTNG2,-0.03432395544209777,-0.034142954039019596,0.025743846300403973,0.006828688378797695
LAMA1,-0.029486716805631103,-0.036423283543178316,-0.040449763021682766,0.00010902693825384386
UCN,-0.01169797502324733,-0.019284159841609957,-0.03897715296855474,0.09622221190332196
ARTN,-0.00562851703049056,-0.002658391487886306,,0.051573754178179596
PDGFD,0.06802691217355722,-0.020075681888905655,0.04177418973863864,-0.0010158004879361133
EDN1,-0.00034581477620346376,0.014942948871221275,0.00436786981191449,0.022077138181306046
ARPC5,0.023003003069341336,-0.001238897798925826,0.01056176204553469,-0.017046965423342025
GSTO1,0.007026195650623582,-0.041533969235716096,-0.04583513547538347,-0.07284695394405923
PROK2,,,,-0.012987275613192994
SYK,-0.03839736617454481,-0.0518052393827064,-0.06594560199665185,0.011131622379405522
CD40LG,,,,-0.015403995904131926
ST6GAL1,-0.04804777251353983,-0.01404109254603127,-0.03420513288879373,0.05429493319871494
WNT3,-0.005536562303501807,-0.012787611603705703,-0.02731757710943482,0.06696472068427513
HSP90B1,0.03471892291198493,-0.0045386497190777605,0.0008025370812374281,-0.039920232522497975
ZP3,0.03607174371973542,-0.021016363899703693,-0.02158201733026766,0.0631694919632152
NRG2,0.024043616002231406,-0.002304543927777639,-0.05250118534870276,-0.024145725048680386
MELTF,-0.0004309881481281779,-0.01916277318189592,-0.06301920267151771,-0.015065495114512602
NLGN1,0.03144576206826717,0.007212430612763163,-0.03503513244469485,-0.0031612951423360025
SLIT3,0.03937090339781066,0.031025234370981477,0.034376156653054865,0.01502122118983253
CCL8,0.05598796864914149,0.004413980460120543,0.009091835056676859,0.01924564137639602
S100A4,0.05381665396096997,-0.014981579022374715,-0.010367763833363292,0.027617795251833464
TNFSF13B,0.004874382229739084,-0.003370948874855519,-0.043920125507279056,0.06209774948717807
HSPG2,-0.028649970149502393,0.03952505266500821,0.02044351681130835,-0.02342963778932278
FAM3C,-0.0023560583942357693,0.041808668814967226,0.0020170174854480865,-0.0025217686139774095
FLT3LG,-0.0032439478933019017,0.0114217530084546,0.03520867609652289,0.0075347249292633195
A2M,0.006276663701408909,0.02862009092412235,0.037988829196346434,-0.04046399835036112
VCL,0.03819741987594233,0.05053029043927097,0.017559412208303364,-0.043539800556957185
FGF2,0.010168716963274649,0.022602436694571144,0.03002846899090065,-0.0013387804316655173
AGRP,-0.013936277137408692,-0.01785196097334205,-0.010068559449278784,
CNTN3,-0.05896168617605755,-0.03822611507970221,,
RNASE2,-0.012804215562182709,0.03725853554123613,-0.014260854016338005,0.024289766892205765
ADM2,-0.01324073554255975,,,-0.014640295517099772
GAL,-0.034332668899964267,-0.004424872099573782,0.24382939150080077,-0.014443461979463383
CXCL6,,,,-0.026452834559841727
PDGFC,0.04436543408263301,0.0009354663881977686,0.04782769393933465,0.05166324216633412
COL8A2,-0.0062622595503922015,0.04588566989283599,-0.060653096867623574,0.031513962114040846
SPON2,0.056627857253426665,0.0018676438469029334,0.02563968858318297,-0.003066925722832321
LCN2,0.0181872692887079,,,
SEMA3D,-0.016881509827342513,0.002726628044028576,-0.024874552347450566,
BMP6,0.08411289233770514,-0.016312161853965727,,0.02966292685593654
TIMP2,-0.01330963873519107,0.02940721712982836,0.0430428984273502,0.005718147194652282
EFNA1,-0.022590746147569056,0.0010979847743222474,0.040407985404492655,-0.005819413663607699
S100A12,0.012139342315941291,,,0.08616006508437604
TFPI,-0.00028418694027879576,-0.010681186818187211,-0.028559009026595607,-0.006929458295005411
GPC3,0.018563246811896028,0.005393352189889784,-0.0317035776198008,0.032028556066296114
NMU,,,0.01164507428271682,-0.02512275785376083
SCGB3A2,,,-0.02094734799355393,-0.02303032285538322
LAMB3,0.021539129723322052,0.039668381961974024,0.048327626239510986,-0.018273276442427062
LGALS9,0.05036121067534386,0.04613138788214995,-0.006441156125209055,0.03605123612849533
VIM,0.016352994432898917,0.016564669947418526,-0.011227647691897208,-0.053668369253438084
PLAU,0.04849617428967489,0.025513798293396648,0.03602531707631172,-0.008267223313909817
TGFB3,-0.013265830852507906,0.02028804932895129,0.07409478647531446,-0.06596316892827403
APLN,0.04267882799520968,-0.01551571613593636,0.00566754649652125,-0.0050578346449337945
SHANK2,0.03684938618065736,0.007373240824137984,,0.1235159139725483
LTF,-0.025695192975632455,0.08471809434289727,0.07179621341891862,-0.05345291809317608
PYY,,-0.0202804860867189,,-0.024174732549762913
PENK,-0.040451702545291256,-0.0016051998239819286,0.060693841156349924,0.07780519403378967
CTF1,-0.027587019542904632,0.0010181663761305126,0.04311246735219731,0.04703669735341188
COL3A1,0.004189505221911601,-0.043138663860991966,0.009813557957403391,-0.029248453877487278
S100A10,0.04600857305009814,0.03787764896248424,0.09019083749008225,0.014289218794779365
FGF13,0.017894828823521284,-0.035982075176961704,-0.024874580605992284,0.09728858746914215
SEMA4A,0.06437281038190183,0.01718648286065266,0.05912874561803048,-0.010326431912038343
EFNA4,-0.014764801473449364,0.01826664163323026,-0.03427047099652067,0.013101080547537157
HSPA8,0.04076601562045688,0.055357211918343995,0.029817024563166088,0.03059546684274893
NPB,-0.007176780769375468,-0.02418961968333916,-0.051800940912761655,0.0049268487910838895
ULBP1,0.015469276864945175,-0.02487664560701511,,-0.004019130597222896
SEMA3E,-0.013294108810608359,-0.021704195923935927,-0.008153020502414194,0.0814084762686024
ADAM9,0.025039935932679752,0.01259837528405239,-0.000287252004976191,-0.005002142954963891
ASIP,-0.026485180986746883,-0.022313999424058123,-0.04191104292224943,0.052102485913060034
IBSP,0.02157080160154289,,0.06471037775041731,-0.032878951259646336
FAT4,0.037649524335836036,-0.032960578731432266,0.027666567838008176,0.12682921068933858
MDK,0.02518683241859374,0.06500704679612328,-0.04068238602923351,0.01771189819954756
BMP5,-0.016783376865945766,,0.07893220205375134,0.08152049530231914
CAMP,-0.017033773021809678,,,-0.018946211812965887
HSPA1A,0.03726818415714522,0.03688039754088698,-0.006354428393222148,-0.049869285831792586
SEMA3F,0.007055004231951489,0.015336345182322263,-0.004153755066299512,-0.014928211085421618
ARF6,-0.0026111993479380224,0.00460217935395964,-0.0024779331627229765,-0.022346922443915843
IL6,0.044348182024616,0.0211920869530349,-0.03140789528814441,-0.01204623524085581
CALM1,-0.01528445526153989,-0.02464706476844384,0.064842477362423,0.01764862315460891
VIP,0.012299450089878821,-0.039364545410837025,-0.024874611095579525,-0.019999387321977525
NMB,-0.006688987052275988,-0.030646339331343184,0.06541531021597478,0.020227076815029423
CCL26,0.012392221504744807,0.003025407562551712,-0.04606481295931014,-0.046364895012953024
FBLN1,0.05720473118848807,0.022257386478659495,0.051263454850033904,0.034059079387396586
SAA1,-0.0029633111681248814,0.046837294829955495,-0.022041320516262782,-0.010483886670088283
MICB,-0.022489393485044296,-0.016167407634523717,-0.01660077604826319,0.015235463962921882
MMP13,,,0.02045411234157957,-0.01734248261929459
F13A1,0.03485324221476976,-0.0316105977789509,-0.0343668982628645,-0.0399722151873842
CXCL11,0.001993439124998652,0.04749575965765548,,-0.013081796265794287
COL5A2,-0.016883230050424112,-0.04179321475138833,0.007381771856369197,-0.035448997605106496
EFNA5,0.0007857330138234066,-0.033517936075229564,0.00837280355590505,0.050806657132515975
AREG,-0.006059166116798042,0.01978156800158559,,0.04529935405688045
EDIL3,0.017125939115767406,0.0012847801564430093,0.029850822018816673,0.04189513936173023
CD86,0.0145858520266421,0.04948304610868991,-0.04189916347854924,0.002183287761287533
AHSG,,,0.09008938809045752,
WNT9B,-0.026089104296665163,-0.01785196097334205,,
HRAS,0.041285379871867325,-0.04444734242102889,-0.010140439442774646,0.020243822632240668
C1QTNF5,,,,-0.02166596190649467
RLN1,,,,-0.013629411053217761
COL4A1,-0.010231374593816595,-0.019909331847944984,0.04326152536924974,-0.06960099593832046
CCL3,0.023607903890084006,0.0858264571476588,-0.013583292498731574,0.05906012497456907
BGN,0.022183273724853087,-0.005871701629663451,0.026066779915681064,-0.03487894849436849
RETN,0.00597530055889329,,-0.06890285977802342,0.011236680862090832
S100A9,0.025834709642392345,0.042470696968772155,0.010637566567740685,-0.03650501316762089
HCRT,0.04001120947013264,0.030338105210089887,0.06479167542445634,-0.015346906438005518
FADD,-0.0395593262631816,-0.010984320867697251,-0.014227409139021584,0.010510626890680382
ACTR2,-0.021013367819344455,0.010355705309340602,0.04071489804450159,-0.024504886082041058
BMP2,0.0061596048737486125,0.03517131532365377,0.056085383162112826,0.004557089463226607
PDYN,-0.026669675132721428,-0.05409585103916886,,
CD55,-0.02157479977532092,0.02819954189217262,0.05876047349211559,-0.012492969351600047
OSTN,0.042645432565569394,-0.01569927095145576,,
PDX1,,0.0019277932912530303,,
CD6,0.026465993913201286,-0.030207912545284134,-0.037971054066651466,0.03252241675605153
IL16,-0.03756305638818818,-0.027582691790676774,-0.007441159388011622,-0.004553817446882938
LAMA5,0.0008050348748059055,0.005597127484673131,-0.017343112649295098,0.01569322712589986
RGMB,0.06441668164380117,0.0322935224454899,0.02512444813396817,0.0421954753687936
INSL5,0.04860214691177223,-0.006623736538201066,0.16708019036908767,0.03021863557414723
IL12A,-0.009572209820422149,-0.023124423538929365,-0.015403429729138293,0.08560510224636625
S100A8,0.09112740887987661,0.03545849222008291,0.021477253118338376,-0.009419819374138503
TAC3,0.015638365453509658,-0.012145354719929244,,-0.012945650746761846
TAC4,0.03988751406939979,,,
MFAP5,,,0.12561480919046286,-0.038781704244894404
CXCL16,-0.004587076458990622,-0.03818516140528866,0.020083279333692795,-0.037430915258913906
AGRN,-0.03509140971617805,-0.05518987655534758,0.026217345935723987,-0.04821020971670882
COL4A6,-0.0002820092445329105,-0.006360352551653948,-0.03038827127449383,0.004568522657583118
FST,0.014738295829781378,-0.008685430508614766,0.038061226506708006,0.03486509614468523
MEGF10,0.013417024576754567,0.015153747159684537,-0.019760413318834297,0.10598668970414649
C1QB,0.01468627788863968,0.021307554590534985,-0.008847511076207223,-0.022580389369732893
HLA-B,0.029379499230273397,0.07312839770774768,-0.07849675711859874,-0.028712702800808038
PDGFA,0.025596599593971245,-0.06511017020790362,-0.03599808272996217,-0.020753054444853564
LAMA3,-0.03815928875957582,-0.034420890117540556,,-0.009441585908225242
DKK1,,0.05084446502974867,-0.02167322578519096,0.013909112996163622
INHBA,-0.020907726880713864,0.03684307902521962,-0.01058212875854765,0.010695529904641558
LEP,,,,0.015680267914387112
IL7,-0.029950640476769184,0.019127869589119415,0.0030043747862830953,0.01770846104433146
FABP5,0.02219746731918553,0.04454533948425718,0.04367344457987495,0.0009053561594480627
CCL4,0.03137413109621862,0.05438912809271844,-0.07311393417586733,0.08853621512079395
FBN1,-0.00481119244031127,0.018846566298432284,0.03714261810376337,0.018081331956538414
TCTN1,0.015223550174469221,0.015619220369461437,0.05990548981875443,0.03777338071259767
BMP7,0.010368351696172388,0.010535505040601285,0.03420076773144324,0.03545677105442331
NLGN2,-0.033547509173156964,-0.042182444042335364,0.00244187813618815,0.05172200000018459
CCL25,0.028200526852444983,,-0.02698067576163279,-0.001503289495606707
NPNT,-0.020621820642141058,-0.007035896715392045,0.08065656590109145,0.029019554780527656
KITLG,0.00525571366353189,-0.008693778912049048,0.08746994609161961,0.00763475229735531
MADCAM1,0.026984545084965453,-0.029978461545473498,-0.030506140652412514,-0.0012452711054601775
F12,0.021312860876597253,-0.02559547575518809,-0.08257034698033176,-0.03134895219358717
S100B,-0.029923141917814915,0.014117594821382555,0.0187872320305028,0.04406208405865998
IL27,0.05948304449157056,-0.019102572699316853,-0.0248745980817176,-0.007920810238297424
CD99,0.03890402999943937,0.03600513122054264,0.028944619857068993,0.05023670217118146
PDGFB,-0.042999138422477566,0.024887890672530427,0.011750584529814194,0.00811356327225458
CLEC2D,0.03278934736745288,0.011375242093343873,0.015409862939532072,-0.015766014200869607
F8,0.053682552025343694,0.07137949143364812,-0.025729845161273128,0.04883279435501612
C3,-0.02037986403093887,0.034807080133691624,-0.014014311471159627,-0.0029820980071683834
DLK2,0.10758533615023189,0.027409641583320342,-0.022987978564428604,-0.015403986526245275
TSLP,-0.0017834375239034882,0.0441485770769214,0.1191245643326429,-0.020569049773763046
OSM,0.024170774269726962,0.041215947514581845,-0.011460646812402843,0.07064471051069153
PRND,,,,-0.017999573751964572
SLPI,0.04430795009954029,0.04622553605928986,0.11564853028989047,-0.005387718667000055
AFDN,-0.021141892988318176,-0.055795850141277255,0.08645926484028708,0.04001478338686416
KISS1,-0.034282840001346605,,,
ULBP2,-0.0012884777436921989,-0.02947953555061349,-0.010086735632738793,0.06855676318119117
ICAM4,0.010399704936741744,0.003563965898991074,,-0.016487522402374454
TDGF1,,0.05161741753659949,,
ANGPTL1,-0.02339102011431506,0.005079616501212338,0.09351198008704753,0.009447134822607664
LTBP1,-0.032564071056593175,-0.030020625463135733,0.058057090573822696,0.03201838236091622
NTN4,-0.007756443156347382,0.08779795650191925,-0.045759628735674185,0.04973664158640547
APP,0.049514011315382224,-0.0183470601762709,-0.06488946284495156,-0.00365367960564539
RIMS2,0.03973712851515395,-0.044044849605217734,0.007031736522643482,-0.017005255964576315
WNT7A,-0.01040127460486384,-0.004708386859660592,-0.04093159025436038,0.0977207803463658
GAST,,,,-0.018946207487983487
GPI,0.07455799770049686,-0.0411973224656745,0.0545190165006261,-0.008289680092528852
IL1B,0.005961708322200916,0.06025485701998037,-0.04278830468238801,0.07115221753793538
HAS2,0.028425623229765,0.0339463632544653,0.02852250810519009,0.032256573624179656
IL11,-0.008841137441574557,-0.029948405371190888,-0.043279787122545696,0.009868575495879961
SEMA4B,0.020283871955606117,0.00774351210292345,0.019378829986800215,0.08591753046901453
FGF12,0.04010774783638304,-0.014198844959350563,0.09464322924449999,0.0390651872120933
CP,0.08670006397332951,0.017477547292155324,0.022614717296580576,0.02547933875979621
NLGN3,-0.09418234792199215,0.011611231872632138,0.051900017619654994,0.06070924635809936
GZMB,0.09934835599055597,0.03907233059865114,,-0.044700030284245434
PROC,-0.03783642297745482,0.014595353429107406,-0.003037341924383495,0.049854208468714335
TNFSF11,,,-0.02830699723727905,-0.04176192659976998
AGT,0.02389371792359982,-0.01914952260998773,0.0009244253213286011,0.046081663959385344
PTHLH,0.014180497554275664,0.03428561192939096,-0.02000840940455692,0.020804429979416568
COL1A1,0.022402164202998294,0.0013048109419225972,-0.045535349248118584,-0.03299449052940618
LAMB2,-0.014883439009996169,-0.058013280751915745,0.006393954754094391,-0.02404661559449847
DSC2,-0.018184165098306497,0.009532242861136997,0.022406697639940003,0.04740546465717377
WNT5B,-0.03986414470192691,0.04350749028136208,0.1405364050488987,0.10447270510687896
LEFTY1,0.002672864372105502,0.1325231006447253,-0.026640006659955712,0.0011797970186522085
FGL1,0.08915494092505435,,,
CXCL5,-0.026089098800385978,0.008357876341910342,-0.03170360528557597,-0.04340831206654683
S100A1,0.07112905208689248,-0.03583771283804961,0.07323430204510038,0.01583411171301204
C4BPA,1.0,1.0,1.0,0.9999999999999998
NPTX1,-0.013986855126978809,-0.026519965490213064,0.01499964006810074,
TGS1,0.049036104779445935,-0.013572317006160108,0.054579808569139125,0.023810741483890386
SST,0.023443307753564804,0.024982542083568482,,
IL34,0.0010880928128519586,-0.006669124993888769,-0.0034624338009112696,0.025809332534380485
DHH,,,-0.025946750908716096,-0.02043587334843168
XCL2,,-0.025679153317503596,,-0.014443458403628148
TF,0.014853658097041299,0.006367428127915977,0.010761953322020287,-0.006872065270446485
IL33,0.03454265137054296,0.008755319171184887,-0.0010940391112163118,0.009585087236872106
RBP4,0.0036749532980208306,-0.05644478187497089,-0.0015920548001690468,-0.025514230743135018
CCL19,,-0.015274895686690472,,-0.026452839631761364
CCL20,0.01725665259529446,0.08190334996099109,,0.0642246802014972
NAMPT,0.06062156760236821,0.04844909796155906,0.04214053885014349,-0.035916187517437644
