,MGH258,UKF243,UKF260,UKF266,UKF296,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HLA-C,-0.012573286741282304,0.06266098485532089,0.04479276514553939,0.017892551463913702,-0.010235459284237358,0.16760307843175687,0.06824666500057355,-0.03712528451505906,0.003876952853823313,0.01886386171005282,0.030909015757824947,0.0406412648458217,0.016325358725980316
THBS1,-0.01585180961809445,0.10531095040066736,0.03869058217839174,0.004309270061032333,-0.0350156725859123,0.12555507330251484,-0.031146935541208776,0.014143446498360397,0.01340616790087533,0.05464204474887533,0.06392941447433549,0.03376727860905025,0.05850678242175446
HSPA4,-0.05090871042425976,0.09779960998235798,-0.003379398800775785,-0.022868180263787823,0.022459557550857715,0.006206454129747059,-0.028260773892667634,-0.04907148893588359,-0.021922811836872492,-0.05223062210479374,-0.0801969955544317,-0.046924653746510135,-0.04710512441716576
LMAN1,0.002170215816546345,-0.04177815803646513,-0.011487151154446486,0.04044639963840346,-0.03912454852337568,0.05618873723355331,-0.06470220197762065,-0.09361954420008933,-0.059843904178506525,0.016755759415250142,-0.04329148246973271,-0.0048968514635269215,0.030747404174583624
LYPD3,,,0.0286632630866281,0.04652863117543641,0.04149001137810264,-0.014161929183007129,0.0576456670463095,0.01115858792918445,0.05785320604648525,,0.09814757686659203,0.01233882567692704,-0.006960262053509019
APOE,-0.08995892640517097,-0.022879389262279476,0.007952413853797774,-0.05791584249228156,-0.06365233212087781,0.09378467912771263,-0.07068390800383606,0.02327228310327513,-0.0637417685023515,0.07253658866104758,0.06830043252510784,0.005365777750447169,0.01238938250823134
SOSTDC1,-0.01461325657974847,-0.02795778081691237,0.034933346156011374,0.022637883406517467,-0.029175758450021513,-0.05419455550129182,,0.17058041917083455,0.09084353045640715,,0.07824121136059348,-0.03578533472734217,-0.04948337148491133
ANXA1,0.061425962542383084,0.025988661565514576,-0.0006058821661571943,-0.0020551809238743193,-0.014573042163836428,0.13536242833937126,0.07597284963282283,-0.007694168878357533,0.07822305369115014,-0.011157990563167238,0.014048166936175952,-0.004538833198316171,0.04332969916012147
WNT2B,-0.0325827896138456,0.014379130840600267,0.04376072213933352,0.002793502344980135,0.016129877045236267,0.03634267809579351,-0.01251465984899452,0.1087111714313279,0.029601684392757115,0.01862432041193522,-0.02045484216660094,0.02871397725137805,-0.028146259334274525
AMH,,0.0026515103440452573,0.0536123327512512,0.013239820295639469,0.0016602247778268002,,,0.047637027293649874,0.029366553016711962,0.004780432946522265,-0.05760793415281592,-0.030249523337784596,0.019837301595499554
GDF10,,0.08660577240548252,-0.006296238943084424,0.005999118403454709,0.055718041399905514,-0.07783444941793982,-0.05671699938345052,-0.022026776779966985,0.008194373877108887,-0.03771153003880575,-0.03018930007644424,0.014339761514683552,-0.01452477239012697
EFNB3,-0.031171129081704812,0.05243734386169032,0.03936619309425967,0.0550683113458422,0.0030351515273770295,-0.09745407907786222,0.06371395263384164,0.07626676200891536,0.028616174289052953,0.01136300125269667,-0.04670996440753348,0.028093909089173242,-0.019220644689085537
LTB,-0.015499873092617378,-0.026202657078130378,0.10551203361983306,0.002610563121941475,-0.014215330038795585,0.002206039875557676,0.06595863938437148,0.044468946274865605,0.011596171536173594,0.02808427282814986,-0.029772239312415252,0.009042438304482547,0.06925297030647193
ANGPT2,0.04980188902848874,0.06694797585997657,-0.0172286378842215,0.06700075653323548,0.01676725196471092,0.14791035818587012,0.10692054154724269,-0.04616509267607196,0.018300556155077516,0.14410684170437055,-0.02460017815733428,0.03008228614895542,-0.02079417571716773
NRTN,,,,,,,,,,-0.03771154356763953,-0.012420915455391177,,
ADAM17,-0.009466890437599098,0.01165937969940764,-0.05337359006208031,0.025840475740439402,0.025532150005411626,-0.01014392156785291,-0.027737578810888695,-0.04244121108593201,-0.0410061571858275,0.05810086815466205,0.019997926162784178,-0.010154852470770382,0.03646360729097581
LRPAP1,0.017167482886257003,0.043763207539189296,-0.04145951125487188,0.04410954126623047,0.009999760357305265,-0.09725195050881269,0.09614031100065862,0.016962826332640284,0.026799028036302318,0.09451821914822718,0.07733481811687797,8.321617390040293e-05,0.007555977307288938
NID1,-0.03227760579568924,0.051670811232495444,0.030327104544135106,0.0700314834658376,0.018979121058151412,-0.0011840360176288967,0.10686038578224867,-0.02816718922698397,-0.03718956071222603,0.14544137940936888,0.0842186102749108,0.028662667707000624,0.05590831787691202
MST1,0.011571143121975842,-0.024657199262054414,0.02118305762149492,-0.0031847270489238524,0.06191361385118048,0.0025578042776354397,0.04284637037647571,0.036590605848766354,0.001820143619707355,0.06678863493842715,-0.038781502089144736,0.06450899520489813,0.16707365121986073
IL13,,,,,,,0.03251671404156199,,,,,,
DCN,0.0002630733618685574,-0.036595119350459636,0.04714111751875972,0.035020623836603725,-0.05629571167151502,-0.0032816344083382762,0.14912066492843315,-0.04059593846793087,-0.03878046148717548,0.1668217336628543,0.057037842138615125,-0.016042607163234586,0.06108778371423785
IGFL2,,,,,,,,,0.13890103549871138,,,0.08967507102425357,
COL7A1,0.1359064801981577,-0.05897183566779804,0.019980266364324515,0.013271151954134051,0.01125403715148386,0.052550820017632185,0.11481070480841382,-0.044872043439638035,-0.033889792819497846,0.011927752537907796,0.0040237416287627345,0.006458527237504348,0.07141559049403602
CALR,0.007709926468989904,0.000763582206016741,-0.09710392935211293,-0.047472409226170374,-0.004424791080497793,0.1572211524654552,-0.0043856724703296495,-0.07116220945713174,-0.06529427395284294,0.11128672623178537,0.018626978958232586,0.04953105127829539,0.026935745913643512
PIGA,0.03716234200622039,-0.08446230731691423,-0.020691834435714176,-0.02263942678978708,-0.04699963267687938,0.00107254460110713,-0.033922052048579676,0.05603643349316924,0.1041495406311732,-0.005365184628969913,0.03014793966695146,0.05231246304222213,0.05751377099490581
CD200,0.011868685424760947,0.05285913260927445,0.007312653371331821,0.03690143342727214,-0.0278200218997223,-0.09011415590385102,-0.003999605422840439,0.043429805605400496,0.016325782031337752,0.07974441932471292,0.033576466371936106,-0.00627812043614397,-0.04326655218003916
GRP,,,,0.023840098534949887,-0.0198502565863984,-0.028942945155787318,,,0.0032729855545744883,-0.017232497330450694,-0.0136237140513998,0.039398854585584335,0.008236898838814075
CDH1,-0.0026556857356070684,,,0.05216194646166807,,0.025333055192952036,-0.03950801146390413,-0.0026334791276699404,-0.022448944381750314,-0.047728346119656324,0.02983119339122526,0.06021644655843983,0.05758074896711402
LPL,0.12648997856524613,0.04190016001598746,-0.025019895371839965,0.010562655842388257,0.022652164799726496,-0.015609711941868748,0.03866594879637721,0.1369419341586236,0.056480142375167616,0.12455302034797576,0.07612664810084796,-0.08854458133427522,0.12624466481022537
SEMA5A,-0.06866110504624534,0.04693611850613812,-0.007129380050459742,-0.0010424785819402153,-0.009281130047504051,0.06946538104861899,-0.06856110534075097,0.02281738292866391,-0.03711965476388268,0.09741489614321855,-0.06636020158850703,-0.05644362871302371,0.05638583803678887
SEMA7A,0.11447688409072726,0.09234595684478616,0.07537958410215291,0.013740085138475914,-0.00093842791278958,0.0729442246821159,0.08181512550264966,0.03024004959517251,-0.017995269149673608,0.006609241784463672,0.03125055631954023,0.0692274525114281,0.003981108412909035
SEMA4G,-0.022657070386321327,0.024084935814402082,0.05674469651233956,-0.010779211416674365,0.06141983536799006,-0.04887580596308165,-0.042325996065300624,-0.014669001574212845,0.023514472810211816,0.0541639666275597,0.015083245411996214,-0.02451043396551875,0.03524766990587471
SEMA3B,-0.012025487884385726,-0.02429884682395221,-0.02069485147643404,-0.021865352580571477,-0.022953450968480515,0.12344277294061158,0.015006234747367446,0.04712378776053334,-0.011657281619862563,-0.0061191696017982465,0.10347504250085894,0.00537249482565767,-0.037939393741462414
RPH3A,0.007223459715138214,0.021796499119001746,0.08414213317304418,0.06158025028820454,0.0030751786264794326,-0.15075109588782024,0.01201104853888982,0.0855807708822653,0.06796217952043965,0.04696897115006423,0.0020094536982986225,-0.019984128540704593,-0.061559029785059255
JAG2,0.005478420429673037,-0.017328646207477358,0.03199068078103681,-0.003548499218149107,-0.0150627481025185,0.016301409612141993,0.05315935199030286,0.02591432537873548,0.013863507440980905,0.13644077351378353,0.0573120218190527,0.02228359926528802,0.028973662339644417
CGN,-0.026853922236495006,-0.04326638624718669,0.031425702838123175,0.021832719240810355,0.11487210368863354,0.012452697762841466,0.08479622570159406,-0.029970150716675758,0.0332698315394317,0.09911038752130454,0.07109645517578178,0.015408602084915686,0.032279007954222845
GDF15,0.045899337004977815,-0.027347349893557166,-0.04127807439083765,0.017429707688339523,,0.07527359911268355,0.03722174106902802,0.06481159197766442,0.013262574390382621,0.05557216699475052,0.014730821098962798,0.00627306276666863,0.02709951922883592
SEMA4F,0.043312258577095225,0.08630071927087311,-0.04341431769031985,0.0017134322456806644,0.001610039388879864,-0.03762892819932176,0.09522065505012921,0.05293067288074054,0.0584126787382142,0.04609584528298555,0.01599996553830883,0.012930756207985367,0.0997566781859148
NXPH1,-0.0074113230312681504,0.03653090738008201,0.012784002559311869,0.011857485565233836,0.020026150000976073,-0.042304758548319214,0.023002832660420258,0.05407655594326498,0.0368649080263618,-0.015364487714682205,-0.060859758521406106,0.04150538865506335,0.03146080581052161
ARF1,-0.02562938742202661,0.003346622811769541,0.020941283337737655,0.0632290370035753,0.020349089882151953,-0.06601822411493628,0.0397996620669482,-0.0024654207752928333,0.03725393250981302,0.02828572840957731,0.0135458258781695,0.01875832890911505,0.019060448049732347
DSC3,,,,,,,,,,,,0.03588822740349859,
EBI3,0.04175771401559805,0.03265767947607031,-0.0020201917096064727,0.02816503835924056,-0.01871325433240737,0.005919785619749164,0.03218698757314482,0.003730596283712105,0.056135274543462385,-0.04521422818471661,0.0008160623337884852,0.011219804076722616,0.026250121073175238
TIMP1,0.08999176261925369,-0.015402784911780798,-0.03951132433032418,0.0031070174105724234,-0.028469412604662653,0.1809379414396283,0.09635509342993984,-0.06206624674580998,-0.04828212743634488,0.1829825103899419,0.04909819975339543,0.058160508804195585,0.05585545368409705
SEMA3C,0.04868326815162897,-0.006260891442654271,-0.0213561906063298,0.010180226605656182,-0.003991730811304903,0.0422927198757522,0.03341119283902255,-0.043025786511148946,0.009660429035468094,-0.011447541209582943,0.026389485314691118,0.09765992509252813,0.0022833250154145326
GNRH2,,,,,,,,,,,,-0.023253336431673217,
GAS6,0.09377465581787078,-0.009326480769534603,-0.05572582402987405,-0.019703081878725544,0.0017594956681483366,-0.0212592147772575,-0.030572677089120755,-0.060406236631816,-0.012034186731185798,0.08511343884704592,0.00813580661269728,0.01961194648600681,-0.007381054609089993
MEPE,,0.029329820048144984,0.0346763349849894,-0.01256572668399423,-0.02286782621139989,-0.005003314541549618,,-0.0390395120076744,-0.022402353910618508,,0.04900487374966455,-0.0019847746930624233,-0.036284782977743624
SERPINE1,0.07814026294320209,0.00949791714762637,-0.015472702402236272,0.05674462902187653,-0.005054020719334615,0.027809507152036485,0.113722377068541,-0.013098159259296863,-0.027534633227930174,0.07444371391611998,0.05536229316627443,0.0010523599384005867,0.07962672178895673
RSPO2,-0.015439743574604287,0.03501163855740698,0.03065615675025058,0.07379355939994475,-0.024650515786176806,-0.09196736749895869,,0.1906362583012748,-0.007871960074223971,-0.04498357378190955,-0.028320176030706603,0.076813584324097,0.008044915582156099
SHBG,-0.01734578962842808,-0.030822775746274213,0.03554743128437881,-0.019616964896806022,0.02396161693390916,0.01326140503744371,-0.04920495092540817,0.01787094161677801,0.056023616336809565,0.07281127859090626,0.07495156868632882,-0.015010413651183843,0.04679712870466632
LGALS3BP,-0.008756289797145624,-0.027984479662188727,-0.01898437966311084,-0.03564366797550708,-0.02411616179738516,0.17571789436837768,0.019331428298018823,0.06277797642098829,-0.09606884624476593,0.02657373674753989,0.0529154193994546,0.10996940384733137,0.0770275104444917
LAMB1,-0.00772917398099463,0.04780753690084934,0.002139550580641714,0.05922853738403657,0.007668778494429616,0.0910332519581801,0.09991448458653701,-0.003422492838611279,-0.044440495710432217,0.09539176212492724,0.0527978049364856,0.038918127299921196,0.013951104941298732
SPTBN2,0.04111182838958877,0.03604764074258486,0.052475513180301116,-0.007881711540669765,0.030171713675412538,-0.09949513301189561,0.1627997373444803,0.043756282954700784,-0.047725204438577924,0.030212710634237035,0.0066012930821234906,-0.07210790871555255,-0.029274167962620477
COL1A2,0.017701479248345517,-0.0015378342052427463,-0.03921584187578739,0.023543056937613865,-0.039708310828330984,0.05549108012630591,0.15454861344721163,-0.11497129155083347,-0.04542586721683774,0.15826368217645953,0.06357679237908676,0.03757037683308753,0.08096163774282229
DEFB1,,,-0.013196017345352508,,,,,,,,,0.040636570202810626,-0.03074462560598535
CEACAM16,,,,,,,-0.061105107922971524,,,,,,
WNT11,,,,,0.013003468483973338,,,0.009221149056118783,0.0677101674756417,,-0.02926595463061552,-0.02847827155597943,0.09828943781935998
LGALS1,0.04817777923538437,0.01127656885138746,0.028715202010110394,0.026538744427975783,0.062455851463615764,0.1930879372994837,-0.04090380200297734,-0.054244584705207446,0.032089604540107446,0.014596556906487087,-0.03565657515421811,0.03239522086649945,0.02150208629128239
BCAN,-0.08340267991151415,-0.004185939155550726,-0.08329196409385232,-0.03244586166727358,-0.008750131170699381,-0.1075261980790871,0.007775230469172522,0.09083705399011428,0.003502793065015782,0.08733951693215292,-0.06932244569778345,-0.050158379686124265,0.09964138919972586
ANOS1,-0.023655338811482483,0.035697026005282094,0.016154869789145508,0.01030124711951102,-0.027377606339434223,0.04261078774011751,-0.12426828788854255,0.03118281343630427,0.029083448947487083,-0.02836583219793422,0.00540974034426301,0.02790995539885297,-0.00862697150907676
EDA,-0.0008499989395820775,0.0521371455990587,-0.028335269063337477,0.033396689646292894,0.030939739031453233,0.10340500076620943,0.11335973743993229,-0.008035749343381129,0.0008899266769808708,0.011429647720227483,-0.001188644290425208,0.04938779437194984,0.07772958269690669
FGF22,,0.03971504540293989,0.18815722459101958,-0.028751629032829712,0.016185646545614454,0.005097225665718026,,0.00430987687994071,-0.012902350014005361,-0.04040493740107619,-0.020912422365888635,0.010642187955185399,0.017129222529385976
SHANK1,-0.018402250317859203,,,-0.015528029592269383,-0.008662183217565445,-0.03060908482430219,,-0.02958851131034391,-0.03531470479418206,,-0.0009069162747511353,0.07441469493087145,0.047539110593252186
NPVF,,,,,,,,-0.02553101950801081,0.04193749819456961,,,,
RAET1G,,,,,,,,,,,,-0.02675657878263712,0.0718187509157786
TGFB1,0.02704817239642982,-0.05203169339880397,0.022879802458503046,,0.010442369628853969,-0.0312702366991294,0.057996457123188475,-0.04427523165900903,-0.05360644232659301,0.013718555879083053,-0.02728002215543319,0.07538944680641975,0.022340296339809683
MSTN,-0.06103516941347129,0.023780755232574936,-0.05291193830573604,-0.03043155020046912,-0.008218138977303424,,0.013736922075723666,0.07761977045600434,-0.01108800371260649,0.06707946227391563,-0.021134627737835407,1.1949995244442621e-05,0.009232994525559913
WNT4,,-0.024578329774374495,-0.021101574233936674,-0.00712576454047604,-0.018640807985764177,0.013082559637170896,,0.0067575544165754675,0.03156451891892431,0.14353464920416056,0.03256899173378133,0.06649593019794124,-0.004011961366220401
TNFSF4,0.04723054793833543,0.01739839909437167,-0.02725163745645909,-0.018956195688243003,-0.01632689780164124,-0.04429648513177779,-0.034647291677980765,-0.025686276339093685,0.034975632156489314,0.03544314681984823,0.04829964902522297,0.0410687824868766,0.08870248693148805
NTN1,-9.243403542375489e-05,0.06927851370572759,-0.00529373484801105,0.05339414689408399,0.03447655841199271,0.03639399788397428,0.12809529028100256,0.04027544495408835,-0.032858507562345214,0.10475206686484496,-0.07157624085494622,0.03000532305147323,0.1261215702207294
CXCL12,0.008456327392086824,0.034225078868970554,0.07807036711897357,0.05862152131963754,-0.03754788422064029,0.001701029553818174,0.014754880450017327,-0.04771648684073949,-0.02123564895603238,0.10506965180141727,-0.03071641863249105,0.08965067981631891,-0.022450854856686936
GNRH1,0.05346466002183494,-0.008179941877362859,0.006273552872951307,0.07634351208244497,0.00041036259026599694,0.005526513855555543,-0.0018077475146696571,0.07627098808494773,0.051987475533115494,0.08933988853669905,-9.03024511098834e-05,0.04632449135842157,0.06541012738044251
FGF8,,,,-0.022075550381205438,,,,-0.01538057073819902,0.05226498029842688,,-0.02513144573893585,,
RIMS1,-0.019731145610828407,-0.009237805561392778,0.015231607811424124,-0.007640480217130501,-0.05213273258872479,-0.06637292548748723,,0.007322755576808752,0.01996195899992228,-0.008996110728557646,-0.002750873632563986,0.008293290026937055,-0.01203843488098067
FGF14,-0.023309922740247995,-0.06079557538248152,0.051135141171075614,0.06566427048284319,-0.02148832789070144,-0.057246993176612276,0.03736383641575018,0.051666150123195316,0.04448166853921635,-0.058192963316525,-0.054862834929706505,0.07719148537579694,0.006367480424449824
IGF1,-0.04360949431558889,0.001205494334393992,0.05606188725215086,0.04453603648388262,-0.0017686611551328538,0.012291785964130629,0.014388890486027107,-0.06919949617898839,0.009638784545921548,0.0709808442710671,0.14708985001984867,0.06408923659374532,0.03198671410287704
TNFSF10,0.048120045253052406,0.010577765924818261,0.055760217601886035,0.03043506731331015,0.009103418761510775,0.1385065726943151,0.051208093003952675,-0.007373210008127603,0.005861065823636861,0.07882855958040565,-0.010913933617381787,0.06593442965103294,0.034780735358684735
GDF5,-0.015439737480393949,-0.022041276517344596,0.08673515419071567,-0.018273059780535818,-0.017530630103109634,-0.0118603709140725,,0.000664572375337834,0.027672960114793057,0.06176844031785618,0.10375253849446717,-0.01566794623502575,-0.06861478775492984
CHAD,,,-0.018687163072141157,0.015677420879174325,-0.014731968489244527,,,0.05996269518437728,0.03549099593109458,-0.001396267705154285,-0.01941457097870401,,
RGMA,-0.014135550579493221,1.9747869272702616e-05,-0.07239662698932087,-0.017438595095847026,-0.0227722868786412,0.019157259511731726,0.03955896604541263,0.0017462994722081127,0.0023646527367384464,0.0826056254065225,-0.014596642940770213,-0.021554539720066677,0.09815950219827299
CLEC3A,,,,,-0.017611544469276787,,,,,,,,
WNT16,0.10694278356036735,-0.0034710407151020456,0.019986664478848656,-0.021285283899369963,-0.0056578853784469705,-0.0018552911451166086,,,,-0.007611262523450352,-0.012420913815957134,0.0033134103660172687,-0.03860056735723747
CX3CL1,0.06726844515398765,0.037120413380007475,-0.01502184099092814,0.005482187385781047,0.026356584153023208,-0.07292298440892588,0.10484824552724321,0.045284525832377735,-0.02436342674523009,0.05844027984288242,-0.005330427682336602,0.046641055164927725,-0.011289755738332888
FGF1,0.047818678556813814,0.050213832996270226,0.04225158829297419,-0.05209920232251707,0.00262948930448923,0.031094091608267767,0.022604966534764823,0.016919787596032628,-0.0035961689708962647,-0.08812647436875619,0.04562642394738691,0.01545910489450728,-0.1335009887903354
ALOX5AP,0.02213914665696499,0.07422502229668232,-0.0013093383619426787,0.0005247807800432906,-0.02838122204802224,0.11817963333509968,-0.08673667231858714,-0.0060263352124402215,-0.005284740319005338,-0.05727014289726258,0.024272785604181446,0.020304631491050287,0.07719994635332932
IL1RN,-0.013740388673263135,-0.03374757541966142,-0.017047769714181725,-0.021683727341551533,,0.10445449234675865,0.00442557704897759,0.02582864356943983,-0.01580024743948181,,-0.034608280131018354,-0.02043496346844992,0.013426577459995606
PCSK9,,,,,,,,-0.02226973849914168,0.052107460666289664,,-0.01205643718594149,,
NPW,,0.026523009871063603,0.0838921674746139,-0.02246108752157236,,,-0.04668917981379131,0.06236179040004825,0.005060347825764553,-0.030258300564480187,0.06507949115641316,-0.04616536682006771,0.06470740285969064
CXCL9,-0.041773051701432376,0.03919984456891714,-0.01833646092639781,,-0.01753062723820485,0.09183976124405994,,,,0.021437299780104183,,0.055930758368312274,-0.07066972088034297
ANGPTL4,-0.018164767206294476,-0.02036480000476686,-0.0139783939256156,0.02626990913202198,0.01131706533475961,-0.03875666321921386,-0.02226276160367366,0.0018135240797549075,0.0012641045948780206,0.04912991438276092,-0.047938728286476086,0.10307523450766576,0.03622454122149861
UCN2,,,,,,,-0.03674735735745001,0.09799961843603036,-0.04620263653105795,,-0.0136237140513998,,
OBP2A,,,,,,,0.11237181716773352,,,,,0.04349904755319311,
COL4A3,,-0.03403079633384174,-0.07324006192351785,,0.06768636651811301,,,,0.13777338164230554,0.018343101853167284,-0.019054309410629872,0.03834612508768573,-0.03047096487269903
NRG3,-0.02493886306598746,0.08527526359788143,0.12026338723635217,0.10672172179920861,0.03006332623401602,-0.07233940077051935,,0.035064308059163746,0.04471874192367802,-0.033071593069415595,-0.035471862936433896,-0.03122315900575401,-0.0012089036914611627
IL23A,,-0.03901570430094191,-0.02011656034162762,,,,0.1505981571210609,-0.02226973073052361,0.07636951719570777,,,-0.022559406950025736,-0.004891979282456161
COLQ,-0.025070251327075393,-0.011674450468092167,0.012852550742388105,0.03036833386574449,-0.03931280056510278,-0.03198457416890169,-0.03659201593732171,0.03302550167148057,0.060948083092580235,-0.01572756224938963,0.037163037236881295,0.02799662657549095,0.07946046310381931
SCGB1A1,,,,,,,,,0.04114968620393004,,-0.013949372593593933,,
TNFSF12,-0.037341314743485295,0.03547971635007161,0.02810478676249732,0.018147971414594104,-0.007601085975380897,0.01840717671388215,-0.005826735892335274,0.026391483924717494,-0.03222300938960243,0.06627000530932109,0.01869256858784121,0.03600988520961457,-0.005648092659602499
DKK2,,0.09024312873632356,-0.012709189314508167,-0.018852238111968015,-0.012062936922390582,0.0055067272410884325,,0.10643956638601748,,,0.05267453037104931,-0.011239079640761518,-0.04309090268202222
FYN,0.018217501263555768,0.010552880131575829,-0.003514948943678669,-0.011900187423102447,-0.01334264040130057,0.027333518893214673,0.04674917180642341,0.08667550998807057,0.004505334082273214,0.07483025430818736,-0.005149202603384918,0.0500224968794761,0.019355116005202247
ACE,0.02626045324018756,0.10875915128307959,0.011452471681212927,0.03969169932851293,0.04285965726797072,0.004187811688207178,0.13763781051950735,-0.06827630045957742,-0.005699332385384716,0.12078037497610032,-0.025668357126556192,0.11001125992239169,-0.021215248799793217
IL18,0.0260722401257891,0.016714022340515902,0.03777306936914436,-0.002426511358420914,-0.009885118052501092,0.07828300492534622,-0.0019407316070332793,0.03576177280368005,0.06857606311778083,0.056715970059392384,0.029077906017343044,0.08093344233423506,-0.003371422926775699
PPBP,,,-0.012031224881111125,,,,,-0.027267143632741686,-0.03148567379055292,0.04011308350744365,,,-0.028489768225906632
CCL27,-0.015639994627379934,-0.02395648110839928,-0.02424289079675665,,-0.012426560595653426,-0.01778109107339841,-0.01072610284637023,-0.015801708134707194,0.06950135134517393,0.003680288531809814,-0.0328439821753784,-0.0034624831791823705,-0.031837913633011666
SERPING1,-0.028429443761479167,0.019895740465903356,0.04547130363604246,0.023092359788575555,-0.03202565939661996,0.1422864153802399,-0.07328044781329478,0.01280396266384651,-0.04170189936531029,0.0343653105833453,0.04513057938145356,0.06135963912076321,0.08892304123183196
AZGP1,0.030564651570369573,-0.044937623177758644,-0.1357742324996908,-0.05427675395441629,-0.0007974654775589344,0.08248075535461993,-0.029258887508899746,0.08060711390803382,0.027798534399475886,0.12112256580659127,0.08926917173746887,0.10305541219052929,0.0325690001298733
INHA,0.021197182501908017,0.03114811064004303,0.029499085492582604,0.052275008221578115,-0.01914554703358384,0.023644741837528304,-0.04777153212439726,0.0254468706375796,0.06723180313673713,0.0878814500964372,0.06411340282952217,0.15244467340750995,-0.04588645599166024
SEMA3G,0.156126607994305,0.0852507639786937,-0.02078672742415472,0.030832808854148987,-0.02338421135889337,-0.009487862134821601,0.030183502421220143,,,-0.02791560487329543,-0.020002264601647758,0.09391615111232066,-0.03271019088093142
OXT,,,,,,,,,,,-0.011681146694919292,,
COL6A1,-0.005645034576383682,0.0011587654221184203,0.003022437696013259,0.038588503460587294,-0.016623677887115006,0.03304930183781911,0.0690500710269876,-0.018234945175153033,-0.05404541563401526,0.12957449582831315,0.03686710794356296,0.033591606084304455,0.09626318556588638
FGF17,,0.027340619239007755,0.01230851433761268,-0.01723730173186467,0.06891246126127341,-0.004080267732445645,,0.04429088329965497,0.03428894597885588,,0.0500937872244119,0.08962683627072145,0.06617724859706203
TNFSF8,0.09605489224889771,-0.017084887123036508,-0.012031221762544468,,,,-0.04760342041354049,0.04403025897386631,-0.0009356021920878324,0.011485638128739048,-0.012420915455391177,-0.006153936772671236,-0.0011092313117654796
FGF20,-0.022608637801449456,,-0.024612016412028495,-0.018956201672718553,-0.024938181701845655,0.04136105908678639,,-0.03217325587307309,-0.02643273951202814,0.07450713775765964,-0.025131448933455477,-0.028889269300882904,-0.023748963306766117
ICAM3,0.0015693113558139255,-0.028459042679221128,-0.02171883032771959,0.043628861046924025,-0.03495662463582134,0.010868021153757287,-0.02359936721278917,0.05552837086245346,0.04412670308861454,0.04292915294592096,0.0535942809671121,0.024466354801931087,0.07396809631762137
LAMA4,0.013513348883231325,0.0009686206779524356,-0.024332914918386527,0.029533146645218205,-0.00850257973771586,0.12538187563227768,0.12141207455121222,-0.0341685150395589,-0.04941684654046177,0.09713564529292094,0.06462533006003221,0.03363037494541426,0.09878352996917723
INHBE,,-0.026872426790062652,,,,,,,,,,,
DLL4,0.037138281089108424,0.028501879457924033,0.04132127135349847,0.04218636155766082,0.014936261112082766,-0.038213223933919696,0.06348476482526734,-0.0014761332912906489,0.014565881160297285,0.15942893566555102,-0.02172198121938216,0.037601619740216564,0.01973520382820642
SEMA3A,-0.03067900130770133,-0.014539815225196486,0.07717485296875536,0.06005747311835751,-0.039415399589906565,-0.05479352802029987,0.10268976652585683,0.07505722370294662,0.09585265324486197,0.04995757998928655,0.06570942441812787,-0.03672592913169856,0.08580976739616757
RLN2,,,0.021749917331315066,-0.02226908743712913,-0.03496717219155253,0.029571945825526396,-0.049582178488264496,0.1271447910781345,,0.12251112685224289,-0.01362371254909791,0.03833834539584115,-0.02790049022554712
C5,0.05917621315646543,0.043877833780883634,0.01732917194134951,0.025060863975248482,0.0035927473780160662,0.02538141159067455,0.07489211422477628,0.008229304214873619,0.057075346569383505,0.057381022429540886,-0.030001386099727405,0.04977591674283591,0.09612811358249077
COMP,,,,,,,,,,0.016067504480024235,,-0.03273900734157257,
EDN2,,0.02631394890235029,-0.015823067953623423,,,,,,,,,,
C1QA,-0.024240071562496846,0.034216131859424175,0.0072718380845988775,-0.05637311050649873,0.014763919185751059,0.16688907289891353,-0.05623199610859177,-0.10255642906498773,-0.026446919334080242,0.044987233142889355,0.07384417797559102,0.0058325305053896215,-0.010397874266000433
UTS2B,-0.014399706855309074,-0.018372690158174183,-0.013196016379424736,0.005325784696769505,0.027054978711793555,,,,,,,-0.028238157285120295,
COL9A3,0.09666663866977794,0.048601190177833806,-0.014248241018931646,0.06449002115836402,-0.010018058329241956,0.007939472770006565,0.05357360828734925,0.14040443669167182,0.07043942432685847,-0.007977894645808083,0.020546568926871196,0.028062823797810995,0.08298347242442239
DLK1,,,-0.010747628095593523,0.025930058891694308,,,-0.006358043732220651,,,,,,-0.025951409078562627
HGF,-0.03687547210497221,-0.02054068600893806,0.02335868360709928,0.05801513926973213,0.0025352749483809234,0.07310317867027792,-0.0028999492752779755,0.04601183536946023,0.035507183255204355,-0.04259739460272826,0.025990614032223178,0.045273683052586486,-0.05249891829474885
P4HB,0.02963215041028615,-0.019257740162369252,-0.06620146406666302,-0.030550513594110706,-0.01637453082918041,0.08482139142753356,-0.007416438149554593,-0.0720702481793406,-0.11453588115635108,0.09591482954560099,-0.0038778969533891303,0.01271267516117735,0.051253439829960855
ADCYAP1,-0.015837881441977533,,0.011225005832548575,-0.050324031785265226,-0.023780913204514354,0.03456782470704079,,0.012343622598383308,0.006454830585948888,0.2065997171677973,-0.02471605375454408,-0.04060086959523171,-0.011473824771620669
