,UKF243,UKF251,UKF269,ZH1007nec,ZH1019T1,ZH881T1,ZH916T1
CCL8,-0.05496426515264263,-0.010120083259160674,-0.0230849481896723,0.01669665188369132,0.031165020667951526,-0.007107998421259711,0.0412762958632261
S100A4,0.0340409083945058,-0.03318860673877686,0.07748076935370565,-0.10814379549562618,-0.11788306763779109,-0.02281530892590945,-0.06836833258996829
TNFSF13B,0.043072692716800476,-0.0046485803770006575,0.06662669980415566,-0.04242250349287071,0.0026035084880656925,-0.012706651922112622,-0.0048961989988962435
HSPG2,0.09903366351542457,0.08576523557364236,0.08632842495859493,-0.024901009698141036,0.008719627430945641,-0.025008422067364817,-0.06473869884898947
FAM3C,0.029798207516548977,0.006806915369271491,0.029071306422758073,0.09925008628681443,-0.06957623278441569,-0.0007420870802167844,0.04171298215464589
FLT3LG,-0.0033601270651923473,-0.024340346536162582,0.043009330023855104,0.02222119078855656,0.02629585541032601,0.010260431431080543,0.08296980048213197
A2M,0.016814385251611327,0.037045273955892105,0.095151579799487,0.08555504565410534,-0.043900589417171065,-0.010239447796692383,-0.037278295482793294
VCL,-0.029883836312287613,-0.01611593132165092,-0.03658401154616302,0.003716200900115339,0.03643706516595925,-0.03430763802047734,-0.11371331705784964
FGF2,0.109839288806234,0.04345491488381365,0.03593188309232504,-0.00996000509968215,0.08205497979003024,-0.004414001746427338,0.02016997510290909
AGRP,,,,-0.004364493615293599,0.08371768513022998,-0.014826657021313402,
CNTN3,-0.010992107275931333,-0.011445484015405205,-0.05521057262509939,,0.014240264095341012,0.032496614473046144,
RNASE2,0.02759207012799236,0.02524732596337332,0.019961538873387696,0.09098657814803798,-0.10249141194766222,0.0015527550021616496,0.04456170418058268
ADM2,0.017468088548457883,0.015280392456386448,,,0.09771930376723038,-0.018926669993205147,-0.017070292282112234
GAL,-0.03932512227484544,-8.104195129205667e-05,-0.027333135611843425,0.038820785918831285,0.02267038077052917,-0.01907975642610274,-0.016840788306973838
CXCL6,0.1006086050550613,,,,,-0.021811968047943664,-0.030843476970764803
PDGFC,0.1130106963608353,-0.04294330707980005,0.05217033857487833,0.05427834898327682,-0.08452397286893328,-0.021082370778620182,0.010890628616903413
COL8A2,0.03591727546361499,0.08133921626617793,0.10964567628117479,-0.030506090715923584,-0.07232657754292017,0.027285056171905017,0.04928215497506343
SPON2,0.05855794089352248,0.05021408921360915,0.13712654947542793,0.015592402257322623,0.025829141062374408,-0.0010951238209705445,-0.07520581486147214
LCN2,-0.029721020400978838,,,,,,
SEMA3D,,0.019037288390840682,0.03879000845158186,,-0.007314945863934101,,
BMP6,,0.19423569033005958,-0.01964864272945331,,,0.0679646336742606,-0.023128940145272284
TIMP2,0.09098704362366408,0.003786083734242513,0.021567634600795065,0.11837204666688105,0.11400895536228928,-0.003086999510186603,-0.0020132484460212764
EFNA1,0.029444255037359583,0.038634217400045086,0.014259740339854367,0.05636804511125556,0.11774370667572231,0.06144505645418063,0.029302266202988408
S100A12,,,,,,,-0.018602392728770144
TFPI,0.04471622598604836,-0.02664965259566114,0.05542872635458501,0.0335435695102481,-0.03778996064069576,-0.04244623382307648,-0.0891813922016711
GPC3,0.012145307733196473,-0.017267644398329153,0.003574873212325659,,-0.04158868830077763,0.08951759323146617,-0.003370556200959543
NMU,-0.047994250007634354,,-0.009188663502855693,0.08675225116499956,0.025348231040975073,-0.01615008920279873,0.07212874664377744
SCGB3A2,,,,,,-0.024864527890066004,-0.026852896653187283
LAMB3,-0.04762495905321215,-0.02458775054018927,-0.08434808244056533,0.020885553636218256,-0.051786709234602726,-0.030300061638511157,0.0384292693967756
LGALS9,-0.09241354710492002,0.03860097121418882,0.11400888152696056,-0.027554148183018067,-0.026865692201187143,0.03161309079371619,0.009299978113599222
VIM,0.01975691497600936,-0.030825702988817462,0.06960222604243037,0.039731786837570705,0.17989386605892746,-0.06818117389244702,0.06360890338554699
PLAU,0.05832159275233287,0.04049731692840693,0.01693198134332419,0.047067601000657516,0.03914298064506226,-0.013638115941510594,-0.017283766045753088
TGFB3,0.08545535464436328,0.010181378128555648,0.025187382055372187,0.02447398811301601,-0.01542647060600587,0.04604841478987583,-0.08736488518072176
APLN,0.028051444478192567,0.029334897682598036,0.0746229057579354,-0.10593832897778366,0.17909721156555955,-0.004225861443592694,-0.10586464589931008
SHANK2,-0.056517883150516625,-0.010343624352785618,-0.040040925657027,0.06601904114521721,,0.013112107819998508,-0.02654863514374181
LTF,0.07027948206578744,,0.04995418845747217,0.08210307584192926,-0.02694222133355439,0.04881180594940907,0.011727432818504637
PYY,,,,,,,0.016723473719628276
PENK,-0.015509807080359034,-0.02052107587721732,-0.03592908608376074,,,-0.019975887547951453,-0.020220997037228256
CTF1,0.021778502016063368,-0.02949664067811842,-0.015086564527262529,0.07817936101738239,0.010073131729868224,-0.009022789535563019,0.18585469616403452
COL3A1,-0.020435049430980862,-0.03612440368573902,0.11392767174725656,-0.07025759538539746,0.05160384490096667,-0.09972006723600875,-0.14466993813680978
S100A10,0.0395990147238998,-0.019292450259799518,0.05964107326124258,-0.013044337710503914,0.1606539971394901,-0.06318102203489077,-0.00799575111223866
FGF13,-0.05786408885566026,0.00890954864395044,-0.07189037880155523,,,-0.05331822024846276,0.07830482353071978
SEMA4A,-0.02957831615726161,-0.031905638357925474,-0.04155485535167281,-0.03759816112410129,0.1842602332038062,-0.03209912811497905,-0.038922108259569176
EFNA4,0.05254642876579814,0.08588952675631857,0.05047220618429968,0.056555545821242136,0.037618545155374876,0.046374928802228384,-0.03885529427848038
HSPA8,-0.022323466447618782,-0.013524853808236596,0.041300418210012166,0.019499777199390847,-0.1718177700255522,-0.004144278855913908,0.0027799537893688497
NPB,0.0625523778164165,-0.012920166833819151,,-0.0112147818935231,-0.06066500179492323,-0.0002886300529970776,0.10126182192611557
ULBP1,0.012579286151058081,0.007145873191719787,-0.023284127242993453,0.12577606833486354,0.09154034320181657,-0.026163954740369342,0.11768993581884804
SEMA3E,0.09206773688333636,0.04980138328750259,-0.00122197967170456,0.01927814274536609,0.02853666357230111,0.05159566409184923,0.05415350714617183
FGF3,,,,,,0.0653937894632,
ADAM9,0.08732672936888396,0.02905075437588948,0.059457438713889005,0.10970486927677582,0.04331387629088103,0.004891235417849871,0.045886291374316435
ASIP,0.020861366421598738,,,0.011891971732900925,0.023249282012789,0.09257806198397318,0.1378937464277321
IBSP,0.07157078901083401,,-0.0014162759986667884,-0.05235914976300474,0.02551332504986384,-0.010599201311517792,-0.1079262207252544
MMP12,,,,,,-0.01403556954128983,
FAT4,-0.029347595534720244,0.11929633680109114,-0.06361445295480711,-0.05691842477136606,0.07846322812524809,0.05575490678363284,0.07394450310455898
MDK,0.014672346923335215,-0.025849453615757512,0.06613646663441174,0.06583514510663381,0.053405867528972556,0.05256095359193966,0.07291483774337988
BMP5,,,,,,0.09260182529199341,0.004924635390430199
CAMP,,-0.010966478696815054,,,,-0.020553659737609167,-0.02209090471625971
HSPA1A,-0.03870741585967015,0.052937482317126514,0.02954416883682611,0.03216724717031416,-0.0592458151426914,-0.010580771187876332,0.05192452459238765
SOST,-0.037508019743584926,,,,-0.010858602596360298,,
SEMA3F,0.07790958689798773,-0.021772642384904537,0.08259864054185602,-0.010044129217063016,0.008582467203566495,-0.0034379640023531072,-0.025502082059662288
ARF6,0.0070574632486497535,0.032661399449752354,-0.0030213007626580107,0.0949280572748662,-0.052254419332637705,0.0025384594396490002,-0.04598716929453909
IL6,0.005611082078775772,-0.014503378481150716,0.050324452761783836,0.0759265495231402,-0.0841692583769566,-0.03640257232582478,0.021542898541147142
CALM1,0.027160334809226347,0.03230132464425344,-0.07237384664174568,-0.0895706255381001,-0.10553915886837806,0.029870576931395654,-0.006214404388186939
VIP,-0.044063035657716146,-0.011921719343494888,-0.04701695433174186,,,,-0.02331888633331059
NMB,0.08370878671866266,0.01082614486216637,0.025294066930129405,0.07567253393091879,0.17614741960003993,0.052083030469134775,-0.007559053622016086
CCL26,-0.045964910168972216,-0.011445484758172692,0.023406038058010167,0.06850533392774785,0.057360714096246095,-0.024985018780030212,-0.009675664838764822
FBLN1,-0.04714425188642424,0.029459618778465452,0.02386339654847743,-0.01807246455718731,-0.03163925635542768,-0.05139386013738082,0.000923283381373588
SAA1,-0.031816332969295834,,-0.05160100309887924,0.11464107324981299,0.03145835773683138,-0.07218857691319248,-0.010099098328947148
MICB,0.07069790692937349,0.0010696908011193385,0.06859989142931425,-0.01705389137112375,-0.016560926311046907,0.025511694654763478,-0.03685702235795562
MMP13,,,,,0.17772509995248317,,-0.020220988494599423
F13A1,-0.056619294035031444,-0.016054737628967752,-0.028327799204782345,-0.08766599482494074,,-0.09120800498918438,-0.06354935253572122
CXCL11,-0.05121916210684113,-0.02203296304178905,0.0645716906452953,-0.0480733111609926,-0.02706202804050163,,0.04495305643178506
COL5A2,0.0479960155453668,-0.04049920914263617,0.07694418730684871,0.011869948817940856,-0.011981801888801049,-0.029170243221060734,-0.06893989950046196
EFNA5,-0.06022348401904647,-0.021509666196574212,-0.04173522342355199,0.010513939169989562,-0.03149027709387853,-0.011974560598338334,0.03818964837146108
AREG,-0.02925904413198383,-0.010118043443747858,-0.04785908738361215,,,-0.03060049989174512,-0.04683681500060622
EDIL3,-0.02093962542139352,0.016006271746532918,-0.04794079843024822,0.03976332129827812,0.14273112361454085,-0.06268518364971537,0.01385948931715236
CD86,-0.014517070219452113,0.06515335992438039,0.09891523820966693,0.05984562684114903,0.015612856288795537,0.04615234560608743,-0.012401506246093992
AHSG,,,,0.2548736198401466,,,
WNT9B,-0.02535632209395001,,,,,,
HRAS,0.0452010159420235,0.017908229984835093,-0.03655410166415965,-0.049223528070247526,0.06108258519997607,0.060510271266731565,0.06688284858745451
C1QTNF5,,,,0.023310283009951163,0.006211562635331748,-0.01647558061985404,-0.0208778498768763
RLN1,,,-0.025745893145364056,-0.021629299875937882,,,0.01028970975027526
COL4A1,0.07559090324256192,-0.028032911702532633,0.0931867492636329,-0.03491497706620201,0.015409526205966079,-0.08100921703123054,-0.12525417307737818
CCL3,-0.034133185447148516,0.004034448873845243,0.051133545259938615,0.030836550643332628,-0.14283804655830604,-0.08105899265510487,0.07590178956675708
BGN,0.040865501625154003,0.005720339167656558,0.09938767981562363,-0.001251763434826579,0.010256944185537851,-0.07237766423909214,-0.1372990572862775
RETN,,-0.01080229891328296,,-0.010611487705633875,-0.048651596330492305,-0.017658491676837907,-0.027600984189216842
S100A9,0.025870584139814676,-0.0022245302948127113,0.04980566253802288,-0.04186531878599145,-0.06758992523351347,-0.07031098024433716,-0.05238422238265757
HCRT,-0.016418789072517776,0.03424346891362103,-0.008334981388816302,-0.06286451484742141,0.07491866899873514,-0.009001936527187891,0.06611606222826596
FADD,0.0715192635450624,0.04872832252011613,0.05358463992993493,-0.05393365830729707,-0.09281495847367158,0.07155530755368374,0.04975963740104629
ACTR2,-0.02010382646964288,0.007591399401464159,0.03621105568808045,-0.02113828769115841,0.004548881241586393,-0.08686499413428506,-0.11806917266906955
BMP2,-0.025388822467399267,-0.016615997292370458,-0.020840920732213265,0.04238294258220967,-0.05746919828297114,0.05426704925298961,0.03403562175481733
PDYN,-0.07586823868414377,0.05311808151547781,-0.05334848494318208,,,0.006906872664254697,
CD55,-0.007694825073155192,0.01540647196565657,-0.026227789290976928,-0.027814003677107894,0.02599470801316538,-0.0668666124455134,-0.012053418353220168
OSTN,,,-0.019879513679896755,,,,
PDX1,,,,,,-0.04620211528366307,
CD6,,0.04337346493661065,-0.025745892539770943,0.20323378774925452,-0.0736805513697327,-0.019681277224503437,0.048675875595732075
IL16,-0.01586652896991346,0.005012414814947947,0.05204989490789711,0.013207645605613848,-0.058455585149983974,-0.04475683031738278,0.0444073772375673
LAMA5,0.1355383487936361,0.006523486748886445,-0.0033012757514808474,0.0678759446816729,0.03023509091970548,0.017152506203502192,0.04570987321427544
RGMB,0.014304768406320948,0.024343597348323767,0.08060398783183255,0.04722080372019102,0.05418555446706626,0.04270361168977785,0.032153063073321456
INSL5,,,0.012958983503053897,,-0.008440266307210774,,0.1771430425659282
IL12A,0.051017890829453974,0.04531106069222061,-0.017415549479091158,0.024890040691576246,0.04622368855006907,-0.016122833094832815,0.08221232779518602
S100A8,0.030665133212993464,0.027974751772051006,0.06558269975988515,-0.03716205198314711,-0.08800135736796699,-0.05786290094016041,-0.03817389015740093
TAC3,-0.0601269298796428,0.026076503907626152,-0.057267173599409554,,,0.07268495610687098,0.07323658474472575
TAC4,,,0.05187901303144947,,0.05481545223264989,,
MFAP5,,-0.012055897620917739,,,0.03310261218344794,-0.0049015148686424375,0.003977236146445516
CXCL16,-0.018288425493539408,0.016181132935248813,0.02689143152426949,0.06841402898113823,0.05394471889054399,0.01292754049899092,0.0725533009165811
AGRN,0.03184890485189739,-0.006549001678378736,0.07941153790692537,0.007241871713101531,0.012653466980899886,-0.047819360905852384,-0.04696994013433827
COL4A6,-0.008762151272702589,0.03543466529105137,-0.0031274700126117327,0.1458330074650802,-0.048298632260661944,0.030600428160177832,0.07810939876277974
FST,-0.03140345683340734,0.007013928195372536,0.04463103540607708,0.03781014606929797,0.0647239706853316,-0.0028052623578818927,0.022223303185123076
MEGF10,-0.06279795857262406,0.03222116253440443,-0.014069046596529711,-0.01609969407523332,0.00445905098239256,0.06966950496646876,0.03514753683235011
C1QB,-0.10104723251840096,0.0037346956934085134,0.09202719675102514,0.08106830153210925,-0.08985145253725768,-0.05831168931829292,0.038739984827054645
HLA-B,0.06641858218226124,-0.0030680554262459904,0.07360222801871558,0.04123194416692538,0.10946258509679102,-0.08324855025507924,-0.09496854491618228
PDGFA,0.06725861489432594,0.022259638829465144,0.024096104155959246,-0.008074889080358144,0.012926211367217978,-0.012297355095566134,-0.09258351417522849
LAMA3,0.047734787899834166,-0.015592518974019622,0.018172293011156918,,0.10954030084922854,-0.016300096350238363,0.06976479418504607
DKK1,,,-0.036648648168511065,0.13768667303066992,0.17566658647799396,-0.009926311047777237,0.05301760390477678
INHBA,-0.006372336662116136,0.01894638074403791,-0.07645243803614113,-0.05037672266882467,-0.09858280990135396,-0.05350817460085823,-0.011000449744177092
LEP,,,,,,,-0.016133861268073278
IL7,-0.03236454708031179,-0.020975362581726217,0.010263906889580674,,0.04031600126067522,1.8079603742163557e-05,0.15541493410216714
FABP5,0.05871513665364852,-0.030403172166185235,0.021823872093967488,-0.0005164065096513346,-0.12717508899628566,0.04961712294008167,0.05351955278890867
CCL4,-0.06334331724194908,0.037007968279652685,0.10065722129803889,0.003239806767149759,-0.16783813366737715,0.011548212296571294,0.06039284171650336
FBN1,0.00924127798326878,-0.0006295915270407734,0.05436690832549315,-0.08603797828941084,-0.0563338875979029,-0.04496401210375089,-0.058708048101487775
TCTN1,0.06020654795646572,-0.026455377866141234,0.06218093917852541,0.07392588575330152,-0.04251888751079557,-0.0031099800872533526,0.052638702688495964
NCR3LG1,,,,,,-0.03278153288686551,
BMP7,0.01804340060411021,0.02439529844150032,0.06462258391647427,0.010654319800253801,0.13687756947610852,0.0015349788022107238,0.012418935911199563
NLGN2,0.0342283389888799,-0.02345437599688576,-0.010706220883235956,0.015348095125742941,0.03193177516228573,0.03861639741657688,0.04588738532025588
CCL25,,,0.008727553843989122,-0.04138204878605533,,0.025540827902885855,-0.02497953244064565
NPNT,0.07109333047023761,-0.027878464345983553,0.06717205366531108,0.10595393184922178,0.02649455108548301,0.0750188167426654,0.04854716242134995
KITLG,0.017384633384871874,0.037390187854941484,0.00012160541453138117,0.08768249007566094,-0.029117085110735838,0.0653486117295652,0.045741678450525555
MADCAM1,-0.04470458233282313,-0.020151331274878743,-0.030910240397967505,0.03201080351656792,0.06656895890377512,-0.01501826146883472,0.1588923118928012
F12,-0.013762073942843631,0.09233652541133403,-0.050247553546023525,-0.0011489047153131564,-0.0629039154934039,-0.007874721860066918,0.021840311676795992
S100B,0.07081355984654822,-0.06122277315487379,0.10279312195752008,-0.014132659057820423,-0.12626382023318727,0.05383891155623853,0.08408808455845358
IL27,,,,-0.04658825552747242,,-0.01403556954128983,-0.02876340354519119
CD99,0.11076651614027705,0.044081369288137016,0.04250785941007818,0.11927605649064192,0.07250228092082465,0.0607352397827683,0.051357100192951394
PDGFB,-0.009859851912626316,-0.013678549391886468,-0.006339132251608057,-0.11829078537793264,0.017955675677287574,-0.02308330645026235,-0.023723057987362073
CLEC2D,0.016628460926505186,-0.020882438532217884,0.07165723887539165,0.021304639845110867,0.1124916543296421,-0.031200396731550034,-0.03313595365056475
F8,0.03263688019312434,0.05472265577286803,-0.006423469546410427,-0.05609382931479708,0.015030228391039843,-0.03552971354564698,0.13857156927069017
C3,-0.018012186220173525,0.012113719662242494,0.047684605512781746,0.09604456780299163,-0.1510295940475091,-0.021802852807414855,0.029216770811378443
DLK2,-0.04649754080066542,0.01390664184192511,0.04226236616353488,-0.11219707465234105,-0.04427103745171628,-0.001645684483404171,0.02833485083446392
TSLP,-0.045606755602754165,-0.011128338984123248,0.053315404092672915,-0.004869811620871598,,-0.006346372890987434,0.05221749895074544
OSM,-0.008574545413385438,0.026868585687086614,0.04568639971447307,0.10823389211940147,-0.038025875197228505,-0.03950843439346653,-0.004055985833281161
PRND,,,-0.020779075910280678,,-0.02307797174549351,,0.018582157296668716
SLPI,-0.027553813340007578,-0.01820573652889625,0.051377372164512,-0.0016949117267428503,-0.09038711713719813,-0.06746927151305974,0.008768942601790947
AFDN,-0.01121475925831754,-0.00529273685308937,0.02799198110195878,0.018450611158348288,0.10495892888768212,0.031086876676776842,-0.028575886856096886
KISS1,,0.11648830059980296,,-0.05162400811137883,,-0.01846046127179296,
ULBP2,-0.06424684778585238,0.009231907639677489,-0.02810234719241693,-0.05586027232733076,-0.023125939166791863,0.034466717294286735,0.001540492418407778
ICAM4,,0.024007889409839753,,,-0.04427109584129212,,-0.019224121950795127
ANGPTL1,-0.01835384382531344,0.0687661606939838,0.05834597951616,,-0.059809792819212726,-0.012727931686070606,-0.028476549572561908
LTBP1,0.0348449100449132,-0.000981472075605458,0.032896478977572724,0.07060032446427243,0.001358847477109075,-0.016974126592864073,-0.029408045110854604
CD160,,-0.012638285436431425,,,,,
NTN4,-0.005430562277742459,-0.024901726425751024,-0.016488102004197112,-0.010178242968006516,0.056660062895884745,-0.016119926150447886,0.06518416548131048
APP,0.06628788313241936,-0.021043935078857982,-0.08372649335327013,0.14159828295360097,0.15705299232402636,-0.044380482391151214,-0.023252937448292297
RIMS2,-0.06083683145085635,-0.008752419578522712,-0.058808890809991916,-0.0600252064717119,,-0.013777997745507593,-0.019827788947866482
WNT7A,0.12717556135124913,-0.025596885095975422,0.03551331015407952,0.11262942252065036,0.11083156998501267,-0.04136307754248453,-0.038341253879979525
GAST,,,,,,,-0.022090899673416577
GPI,0.02894336063800415,0.07588517271369727,-0.043332702131408815,0.07923616941593156,0.09004835727435752,-0.05763246498612835,-0.07290813189375848
IL1B,0.011337651513836833,0.029169527393602304,0.03341826445220233,-0.019581149427089793,-0.12633719481712105,0.005852650780656978,0.05341425848460074
SFTPA2,,,,,,-0.015018262511408345,
HAS2,0.03005706450461651,-0.03254100992337301,0.044440245040828275,0.001061910613991484,-0.01066569467211748,-0.060184541868293584,-0.036242793575508706
IL11,,,0.01632664701053156,0.058376728348847357,0.05185226958124504,-0.032147365262254354,0.032424598828623315
SEMA4B,0.037586641568434664,-0.028489512795380343,0.06594473130151557,0.04494611268576157,-0.047554129230774164,-0.05679966314700751,0.04103344884579065
FGF12,-0.05713508972410278,-0.007430944567941047,-0.026030927793741446,-0.1060620740077333,-0.07577395663524088,-0.008126314747376661,0.032567150745296716
CP,0.014077406303133365,0.02427406328519628,0.03158210072895758,0.004635502588420507,0.16825060214503282,0.050871997174504545,0.019669778884747705
NLGN3,0.05826671903103742,0.07227495594145888,0.10594881967907288,0.1934279446957901,-0.06641820128049343,0.013549106683671949,0.06091778303188319
GZMB,,-0.011128338984123248,,,,0.019926521796777872,-0.017111896547879438
PROC,-0.015544830772940358,-0.022714897260217883,0.02995063477434059,0.0665239745097886,0.012155395797743431,-0.015181751626481974,0.04779207357202106
TNFSF11,,,,,,,-0.0035129523414157964
AGT,0.07317588136137676,0.00993925576348781,0.01565164038967927,0.10875406495418626,-0.1613470463639779,-0.008456099485065888,0.010087589503636295
PTHLH,0.0038189462174838284,-0.021597630553621017,-0.031386153723757235,0.10212273973950686,-0.07977616170699303,-0.025256286713449143,0.019764897434997073
COL1A1,0.001002746009200018,0.009072743878176555,0.08403053758436432,-0.11268927562919107,-0.007022745855851845,-0.10534908688655273,-0.1537996774530983
LAMB2,-0.0055867429075876825,-0.0003744691293309425,0.03870191360441656,0.07864897650114236,-0.0002661988912095202,0.023506286911030665,-0.014099144771111105
DSC2,-0.009866487920474088,0.018290367945095483,0.050826377198916736,0.08230434983520203,-0.04653958954994136,0.007335196214518699,0.04013463868911103
WNT5B,-0.04730405369304254,-0.023215380390309057,-0.012572018790666075,0.07452471741770351,0.10827194890709989,0.02440837352357011,0.04267199519951035
LEFTY1,,0.08492317142098735,0.09482004605787095,0.04545915795573045,0.12622956881423822,0.035604305670745136,0.08733439465842392
FGL1,,,-0.02628443063764317,,,0.048304887871312846,
CXCL5,-0.034823660729292896,-0.03380461808782774,-0.02055763090275514,0.14476708683037115,,-0.034487330420731606,0.054419525048493164
S100A1,-0.012880290797910615,-0.04614399689331168,-0.06484988454249185,-0.02748494547165645,0.030398824798554915,0.011770185836999864,0.0550127374783422
C4BPA,,,,,,,-0.016133857314187827
NPTX1,-0.06885732994203812,0.025539035435834925,-0.05743973656453927,-0.016173210374903553,0.06786262423560664,-0.007169796117404788,
TGS1,-0.007026620625365474,0.047430746743629,0.07898483693680812,-0.00892753118943347,-0.08097280560555788,0.04128442711018638,0.05891915672749191
SST,-0.06202213567881858,-0.02376759434183419,-0.06471746537671136,,,0.0365927594532476,
IL34,0.04831981687214669,0.058094879442398495,-0.05149589575595931,-0.05882888358212008,-0.054253115514619504,-0.032614518082869054,-0.0064144219505439205
DHH,,,,,,-0.03111060211412097,-0.023827820325792337
XCL2,,,,,,,-0.01684078413762134
TF,-0.14495304488145905,0.013966899394733877,-0.0038880049160479675,0.0421137961551023,0.12377361280793324,0.03084275335201827,0.03973770070464328
IL33,0.10136477640532149,0.02249982519072352,0.0757271790925964,-0.04317289155873182,0.1016992375781109,0.024717034964920698,0.02879130407398837
RBP4,-0.04406306448798547,-0.030846331668343396,-0.043574123753455166,0.10466821967778393,,-0.049506243502791425,0.028159360534104422
CCL19,,-0.010466535119158689,,,,,-0.030843482884521847
CCL20,0.003939396610080894,-0.01277995974136047,-0.018940170139912275,-0.009782233108511985,-0.009551588387344448,-0.02685037734672959,0.05950256428751537
NAMPT,-0.010756116223681708,-0.03372634131848249,0.033830142421811406,0.04485741406506528,0.1099345910155638,-0.007046241484126789,-0.007437352242656255
