,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADAM15,-0.04185512261410129,0.009288447348120175,0.007584316217581165,0.04616375770686865,0.00253489548352858,0.005048309412309984,-0.01711453303929869,-0.03841459886669686,0.02550772812853497,0.01104023598596337,-0.01155751107855849,0.06054323981567096,0.02184718297116205
WNT2,0.03354630629754258,0.009538795089636579,,-0.0262523839650518,,-0.0029550424687112475,-0.018307130032411134,,-0.023262667434432078,,-0.026302394024645754,0.0018479298813886252,0.02185459635383301
CALCB,-0.02242387173637349,,,-0.0113056566103684,,0.016577625206261125,,,0.061517632078389915,,-0.012354187785825936,,0.001070076366159528
OLFM2,0.013878822905253468,-0.005975139811843196,-0.0094754456135526,-0.03898658735885718,-0.007587527205896851,-0.07550244721664065,-0.0071696634299675465,-0.004975030004229601,0.02876827198074531,0.05596172237678276,-0.006856393406881607,0.011274789195955565,0.05095359441603818
MFAP2,0.031209270251199545,0.02538946270454993,-0.007848734754061924,0.02763699305198316,0.016597191188181034,0.09680921266865396,0.0400242318913231,0.060622603822958906,0.05890143265666555,0.11909236265307993,0.039667061167056865,0.08743352460673808,0.00588183820663046
HLA-C,-0.03175581967628936,0.030094731452212524,0.0401886179465855,0.01797119223042336,-0.03611192126050759,0.16182018711136392,0.00543758964790124,0.15511619546185526,0.03531508135861588,0.05652346858695289,-0.034183954531635516,0.07799243857628795,-0.07447960462591689
THBS1,-0.0456597838273022,0.09322429364403621,0.043857426216528245,0.013835341794548532,-0.006266422821568009,0.06255885030380652,-0.0019653606740023884,0.0791886095070905,0.0014979733141707056,0.06481680843064512,-0.0005084760214701909,0.004798344934276053,-0.024794140154812298
HSPA4,0.03743122410547047,0.029917771104802326,-0.0021912211697692236,0.017366731505512347,0.001007381070820915,0.07212843411592414,0.06074517913816952,-0.04342331861429648,-0.015523198994484165,0.04162825509541327,-0.009205279358127705,-0.008237274037765372,0.060017913958712095
LMAN1,0.03523427917549874,0.025698687069206742,0.036045756765698586,-0.007779859451749538,0.008153056230955557,0.015761434959078866,-0.03065631022553098,-0.005729057062716142,-0.023464106713389252,-0.019298778752652707,-0.0009837380049080025,-0.005952162258113285,0.023210569984900876
LYPD3,,-0.019616613773970136,-0.011165528910765898,-0.01753827895899007,0.023692749096129576,0.0822518648082875,,0.040420452048393396,0.1061190504572048,,0.008588955202846608,0.16455403126830345,0.03740121883851423
APOE,0.010265288878415409,-0.049615438044987456,-0.0345926452209418,-0.011164068406688658,-0.03131325982550867,0.15239216695776375,0.047477701676522814,-0.10883720349453486,-0.018192621826446563,0.06641194653015971,-0.015513867521473735,0.05302121481112539,-0.06389719516404654
SOSTDC1,0.014452848196745808,0.018806342432823583,,-0.031336443882748886,-0.024849318433761956,-0.028506597756979352,-0.017843478514797652,,0.008558576412510701,,0.025684488787806006,0.039921471957230246,-0.04050361244073847
ANXA1,-0.09110955679155493,0.08931052188035482,-0.030188370893951516,0.04974774028673247,-0.009525302892950305,0.1323380500517572,0.031690281272964076,0.12164356218062429,0.0430188023294748,0.05832240361694119,-0.0021309405225434066,-0.01655567828269769,0.036410957463577864
WNT2B,0.031742732741097304,-0.03277065445848483,-0.016751401593365856,-0.0330504945052413,0.0008536460833806721,-0.012451562324033353,-0.032032680238231984,-0.06084517393363103,0.02914068140325423,-0.01136490942009142,-0.026580513176153456,-0.05023787164729458,-0.029565940517200563
AMH,-0.04557395006947065,-0.009748469137095726,0.022078299718518636,-0.023194816152430808,-0.014809401918739543,,-0.00819587767852591,0.007183827814974411,0.02840530249518979,-0.0381778938262533,0.012355968563049807,0.04091377500980971,0.07357021070976756
GDF10,0.08887478838475996,-0.014882716611216484,,-0.018217315499186693,-0.013836101620472885,0.026982099675136238,0.02158454613279355,-0.005647549343821396,-0.022632488367780233,-0.012065338341113905,-0.0031641441437370494,0.02835397867057261,0.04733796135912228
EFNB3,-0.028599026942950526,0.008745954488339766,0.027877372703671143,0.0435366251487497,-0.020318574017024728,-0.11012236744395645,-0.03701475720785768,0.08926069491578241,0.007581356553983897,0.026241495045577636,0.05231081010430626,0.044497376421919886,0.004728633865854437
LTB,0.02149683835606863,-0.025344608567701335,-0.02645580859362059,-0.018501761440073553,-0.01787590707267281,0.07374938695003935,0.06765645622445239,0.14943379191801676,-0.004384552747180639,0.05269877730434766,-0.03887633288441255,0.03910883919944629,0.013401556427366722
ANGPT2,0.0033184930273529936,0.04227704514767869,-0.0044393826825309575,0.046099086916169256,0.03883413080613379,0.04877001853147198,0.07779370152607962,0.029281336979305975,0.043791154165521776,0.076465602597069,-0.039785357069909426,0.050837815596996835,0.01786614605480167
NRTN,,,,,,,,,,-0.037628165282904046,0.020476562954034466,,
ADAM17,-0.02470596692170858,0.008254515420433891,-0.026623081952271855,-0.00526030984638196,0.0008638189126397497,0.12638096688283867,-0.025742376889233216,-0.04703565746744293,0.016954773469099987,-0.011168415745783151,-0.0893276836131942,-0.02380686448986483,0.02510252190757882
LRPAP1,0.004516484446287631,-0.048948454024288844,0.00013448087914742516,0.03030608393101677,-0.06025148107402874,-0.0019483766529046708,-0.043276812028319164,-0.024323718815388636,0.08949670312553408,0.10284663716391101,0.038148186088891756,0.053493991171267886,0.006574245394500284
NID1,0.05033560667512953,0.041810937946000895,0.026527695147803617,0.03397269164523874,0.023928979315014916,-0.03760022552614261,0.0315879538380969,0.02663811768619946,0.029506964740160402,0.05737192401308868,-0.013014762743035058,0.05960922427671048,0.018512005726862797
MST1,-0.03765461549982868,-0.05111595321702262,-0.04606171205782665,0.03566039391100442,-0.030413711757751885,0.03707247343183399,0.014627979318456396,-0.030541309970713176,0.06239678740384614,-0.01449377755808213,0.07868028725978901,0.0843618939562006,0.02738326782230701
IL13,,,,-0.011451835632578357,,,-0.022942510188156257,,,,,,
DCN,0.07070209810142528,0.018117937665183003,-0.00754778950565701,-0.007526106629360604,-0.04559378161974153,0.04769041403736237,0.04243326536576623,0.08226449375570653,0.0863769928597681,0.09924602751695989,0.029233929708190963,0.03467846245852009,-0.03829631037672886
IGFL2,,,,,-0.012179272149379469,,,,-0.02244236240836679,,,-0.0031508630212512823,
COL7A1,-0.0074904103415844685,0.07898010865999773,0.003687665817729775,0.02823078890351814,0.020948905557972793,0.03764068819669845,-0.015512722402700622,-0.021331686871950997,-0.0021282154091705305,0.05414187475834492,0.030384155359038486,0.06461159843251575,0.02840974515524432
CALR,-0.0068089652906317185,0.06309455747738565,0.01365507432220657,0.018371819614982063,0.03598855188414689,0.09784075717184447,0.005245722313912202,0.01594246617414226,-0.03697987968895786,0.09478601193949779,-0.032323986481118325,0.0716734778641432,-0.006764109661953356
PIGA,0.008827926644475362,-0.018453046987056913,0.053735058355851524,-0.031195090584953587,-0.014122377515513,-0.05633046583279171,-0.04050981743893119,0.07310689339926456,0.05054468037952737,-0.006253719948977512,-0.01870340943388981,0.06148800979598537,0.048541960569529155
CD200,0.010554266974571576,-0.006726044919862525,-0.015865368589800057,-0.030411238731641355,0.002879297630629187,-0.07561327130087639,0.016050542163393307,0.004909310280236344,0.020765797852384842,0.021009188066512696,0.05019064776132103,0.10874127132209199,0.017658822001452662
GRP,,0.03439450058912383,,,-0.018909793753405527,-0.02097172727902431,0.014445052854319788,,0.05615251480878157,0.0350662805165717,-0.021394054073393856,-0.018472012730076977,-0.03028983492908665
CDH1,,0.005423582508536607,-0.013650520069566617,0.018736340427343227,-0.008502930276398998,0.04281326455777948,0.009805920771837983,0.16835157995126288,0.06568611573393236,0.0500865330391223,-0.04187098844773565,0.12816975052158264,0.0017440539601457133
LPL,-0.06450405738415169,0.013064326483649987,-0.047511005327586175,-0.008571257029258582,0.017013020264424077,0.083654960600129,0.009121826940738558,0.05454557924937314,0.08470869570906049,0.14399546064969887,-0.02012283650039338,0.019109344104151233,-0.042385328772483064
SEMA5A,0.014746855915253715,-0.046157222988714386,-0.031243972422143766,0.026340826130852785,0.03221426284713468,0.0014056933750521367,0.0070047035597536516,0.10756759708845558,0.024679641347853828,0.04582212535780512,-0.09045171876630342,-0.028641667892535232,-0.0015665954045336803
SEMA7A,0.041569039479568706,0.06800881056644038,0.029973527541587528,-0.014361373200013254,0.017073178637804803,0.10767018504004504,0.08124266534464655,0.11120415703853251,0.03218780368310251,-0.04110799981040885,-0.03115151597929662,0.06326659246839068,0.02641696555345328
SEMA4G,-0.05033046078523313,-0.02255177534421612,-0.03372446623815003,-0.007092367116917158,-0.023021422966133884,-0.06539556872346301,-0.000132007552595824,-0.06918906079872383,0.005059187014025057,0.10234603742992801,0.11316711267797544,0.007401274039622585,-0.043726629114280734
SEMA3B,-0.048407267313606755,-0.0005877593924389251,0.02023516993972171,0.02805097729481812,0.0020909980160030033,0.13060988261456843,-0.034303472198753175,-0.011145162632258778,-0.02476955000243082,-0.06486550547812388,0.015315586971980374,-0.004002871024678349,0.04881596127923166
RPH3A,0.05434538620307591,-0.030232335747346847,-0.03392799475676888,0.006881553857215434,-0.033892574081178566,-0.11067301629893862,0.02954101802662592,,0.07267957416174148,-0.05686295867289789,0.0002856386039808836,-0.0513831099749158,0.009587438977716654
JAG2,-0.05555956483936988,0.039412541275854925,-0.024467838480420997,0.018696682525534497,0.026734955277429782,0.0385777964321116,-0.04156806971432332,0.06948128256097766,0.053805892061618,0.0767623098427646,0.03776531549576858,0.0769575943473141,0.06360986186355784
CGN,-0.04198847152417131,0.008688864018709093,-0.008268703224800935,0.025878570074403334,-0.01896787208951471,0.08229560905068048,-0.0003238727760978269,-0.03672830305856834,0.04375392647021998,0.020937438826316164,0.03252411156404118,0.030693001701019157,-0.05050765449593082
GDF15,0.03406420929130391,0.02929347730817573,0.0395961183069828,0.0074546097472603075,-0.003160191388729077,0.13655776601074857,-0.021446244443724533,0.05352725221092693,0.033310575394352164,0.12399397201619121,0.043140979186094594,0.07012452280077586,-0.014175898540907885
SEMA4F,0.02120361013113515,0.003812684695052554,0.020268324222496407,-0.06033302134757398,0.005704271591619505,-0.07406032141437578,-0.023642191232748376,0.004698219963365113,0.04968442534001879,0.040237524040351386,-0.011098026458874371,0.012338620531791281,0.036839710851948385
NXPH1,0.05657935373098148,-0.03442089405930465,-0.007243499669141433,-0.03503155362674484,0.007686227676654857,-0.04823386994817721,-0.015268964475003186,0.04251593104486524,0.03625820349474182,0.031497663358301446,-0.06828461867074326,0.039537574530520765,-0.00435705754618007
ARF1,0.05247348602813927,0.09440185144167763,0.0058782713091552405,-0.0017572038388473695,0.03992300415965365,-0.01317947692833133,-0.028478860300774393,0.07727871964287521,0.04111415149959619,0.12203296909588607,0.06827343544235707,0.034011705416282005,-0.0042299013227877985
DSC3,,-0.010846018819484904,,,,,,,,,,0.06980505748557451,
EBI3,0.0738868069901776,-0.01975047911805759,0.06333897551338119,0.04217906421161696,0.12905608426089135,0.07079955459639611,0.0007609867127307835,0.0042861322053089285,0.04501347800291322,0.039179245931567276,0.015241882233962969,0.09286473746502552,-0.021797681760139683
TIMP1,-0.007885466562582117,0.06621911025575963,0.026911900453828814,0.03837005381488483,-0.0028514071331037366,0.1716611910259793,0.009316729022477033,0.11305522390386559,-0.024261364419109557,0.08460180063568316,-0.005023387970011995,0.04593685669666959,0.001864692227592788
SEMA3C,-0.006344038113721062,0.040107708840651166,0.026676952935308324,-0.01789105777582191,-0.03548789587840465,0.08327832438994183,0.009395626981328198,0.0828566828202879,0.01209854939393931,0.027805982114837684,0.04572482016794439,0.032222531789386936,-0.026516383857153394
GNRH2,,,,,,,,,,,,-0.029343010988021653,
GAS6,0.05320499264746801,-0.049085645373917665,-0.0020469494618665027,0.012941569442857506,-0.0036567345798371818,0.07217837006697332,-0.10200037974889563,-0.05712241145438843,0.051748321879201344,0.03377751997740522,0.04040176814423468,0.0643632881382339,-0.009925231686729341
MEPE,0.005751385623522786,-0.02904403458045453,-0.03345027565852487,-0.018025549440114308,-0.0005813508600642369,-0.08168139615534735,0.00204927729135289,,-0.032241230126363304,,0.012120198192675544,0.08877976419837433,0.053677107995877694
SERPINE1,-0.03760915377100932,0.10601678850166837,0.06560633442541626,-0.021457747210662338,0.007581995489247296,0.008138782995652636,-0.030760570461330076,0.0507526843066456,-0.02358286402641103,0.11499488543786521,0.0020556508443120678,-0.02137649968252221,-0.0011296005714027902
RSPO2,0.025338690199841328,-0.005079389460719216,-0.01261779815838812,-0.03588377905817948,0.02452404389939045,-0.05957468099493835,-0.04285268873262995,,0.07974331322957544,0.01351968914424875,0.05954576362073441,0.08315363186586172,0.022190872263251202
SHBG,0.009992266476698979,-0.01404880040478523,0.14087852138976545,-0.024271498838775638,0.0923334564318503,-0.00108062024054047,0.02597618451724302,0.06594374510486074,0.10530663336488078,-0.03216918440532262,-0.031044384618855645,-0.01556975443460939,-0.03659250190791486
LGALS3BP,0.01439819099528348,0.04127058544102376,-0.01083566970950441,0.0188472262809931,-0.015767272864558427,0.1431083125276933,0.021308703946651034,0.11440860997258336,0.026954542145148204,0.07993771992533184,0.04587900941894389,0.0676608030390227,0.018468261393182733
LAMB1,-0.057249353417064705,0.04783976676072442,0.000968793316833943,-0.005329015301268146,0.05457534313828045,-0.02799571872629458,0.07867323032962814,0.11196626964721254,-0.0011232586375479207,0.07221111642656795,-0.0011187872533499595,0.0920036065342551,0.030924371706973482
SPTBN2,0.1026339599987189,0.008714022401566287,-0.004736883026185913,0.0008836192244866269,-0.03844748684081365,-0.04479975111916167,0.03182551476914131,-0.10871522550266345,-0.007709449022878446,0.07786611961590421,0.015992084157358564,0.0463984251871439,0.048709436144098325
COL1A2,-0.007759847132269811,0.04288524945777702,0.043423697295275655,0.02383726859293328,-0.01248581584069139,0.007653245016086964,0.054581381771542745,0.12111535362925044,0.013331035562366013,0.08010091267433138,0.005405095039190489,0.029154814788631227,-0.008642517527263605
DEFB1,,,,,-0.01085101420231788,,,,,,,-0.0075087182618465325,0.015323204088800666
CEACAM16,,,,,,,0.05701012036206262,,,,,,
SCT,,,,,-0.009973419241340587,,,,,,,,
WNT11,,-0.015545867339953313,-0.017053755281820515,0.12340665094888405,,,,,-0.0383425944827965,,0.021746776551522722,0.025966702045014042,-0.02259271656377802
LGALS1,-0.016245257397655585,0.04770584718960644,0.05126861648026641,0.06305033718703143,0.036471539519340075,0.13093276475147364,0.015801553904056992,-0.04474040917596734,-0.02297942612441508,-0.07143437038465589,-0.10601901938330159,0.049283187379510186,0.02266750989391149
BCAN,-0.03309383721073377,-0.07829590056913288,-0.031165988949132147,0.02634363721702567,-0.04775643537270117,-0.13261122963542693,-1.3968345606380573e-05,-0.0191074123592058,0.06701485408664894,0.024711373345005158,-0.06383356015440457,0.023650875242711106,-0.014155798878629264
ANOS1,0.030052001362497503,-0.004714149114687971,-0.020596354223693283,0.006014911707336798,0.002858260810125659,-0.010522131820273714,0.10709912892374349,0.014667385248998783,0.057271907216079526,-0.009227435363459801,0.05586159693731491,0.01811098406051139,-0.0030612195441300904
EDA,-0.03231495749913882,-0.01138107408967694,-0.01098539375532766,-0.013340835400085098,-0.01562736607808293,-0.040793718470827724,-0.034436474542987705,-0.04884745908562249,0.11271665331817583,0.015071592107488863,-0.043923186378379886,0.02012587800272531,-0.0400496066984884
FGF22,0.0022375763856464837,0.06758017596169646,,-0.010227486640771558,,-0.006355643126301106,-0.01597854746002646,,0.05430035949125544,0.11927472638059891,-0.03283990644647326,0.007204617970851838,-0.0314119500831792
SHANK1,,-0.015545866341927849,-0.020561875772000547,-0.009730803966371217,0.00478322490498798,0.028334063490698197,0.008205551874233415,,-0.012167226383740674,,0.06699120178335849,0.006668611278920071,0.02836686867738814
NPVF,,,,,,,,,0.02322476258881253,,,,
RAET1G,,,,,,,,,,,,0.014622971132444689,0.07584814578504463
TGFB1,-0.020598184904149698,-0.015283796411653465,0.08830837935167983,0.09696885054311873,-0.0008097614532044787,0.06636848313155484,-0.03647583533943547,0.08703435233549893,-0.0062442814370307865,0.12322350733341339,-0.033327058645763116,0.05988245556344383,0.046729891341035605
MSTN,0.09836675763128445,-0.04383009793313877,0.017636074818454108,0.05399605795886725,0.018031831751511004,,0.006461650562886331,-0.030913903276853123,0.0016891690390404648,-0.0049857212660829875,0.03371888516735401,-0.012000507794050659,-0.028135136022383912
WNT4,-0.02385238494259777,-0.010474770694708471,,-0.011596273066407748,-0.015325338663788336,-0.04122823602754605,0.04226242587240017,,0.023548539364176207,0.09694936048590726,0.03849512789589155,-0.02180134101223992,0.02852681217922713
TNFSF4,-0.042135762298198064,0.017866504146343443,-0.011542784800930942,0.02253469791228914,-0.02622183626965954,-0.007883856162281535,0.040323222652146565,0.030952383642386894,0.015302229684072606,0.012787089448835703,0.0012709454219226258,0.15292535097438512,-0.004286635036748068
NTN1,0.014895923303643513,0.0033157994954065247,-0.05079193352476559,0.016188510048449484,-0.02226736040518383,0.11719238725785353,0.046419309101560675,0.07476769506146903,0.011569625860767723,0.045473574333618365,-0.06914168288003694,0.06517074513586377,0.012098000836056423
CXCL12,0.07240278741948573,-0.004898178136113636,-0.022796692564136266,0.04270921829883025,0.042420584201901396,0.049729810549854654,-0.037797675074853446,0.18701646660917445,0.05837524183583313,-0.012253777507075745,0.006478715639236651,0.050824232458038285,-0.015409043536727422
GNRH1,0.09676250581998785,0.016278380852314676,0.04958847763197423,-0.014544073930389185,-0.023131470571567465,-0.02365411718673292,-0.03329232731638165,0.05201497484391256,0.053640856107510744,-0.008222886617726953,-0.03085982328315811,0.0032146550303223742,0.045780103526736095
FGF8,,,,,,,,,0.033300848176532796,,0.03723667058495757,,
RIMS1,0.12525642840565862,0.024924542164099353,-0.02839437746655114,-0.03795464005232541,-0.04205253473682036,-0.10806805669452525,0.04965396418024125,0.014872330375240238,0.019821958783461376,0.031118864662752963,0.014725440817329051,0.08467622046162492,-0.038519553846094325
FGF14,0.11647246119956212,-0.04111270188234754,0.05490165256696107,-0.011335532556360163,0.007143167798639205,-0.15133676820522607,-0.014805551666990817,0.14435738793504238,0.06255715360044942,0.012897785617177613,-0.028626022318181774,0.08759347170599466,-0.022553321410242896
IGF1,0.024900814006192148,-0.039292669054112175,-0.007961195504596551,-0.02792595495549955,0.019256219561808143,-0.005771899535793833,0.0035055066720340038,0.00719287405310299,0.06977633630872127,0.00315170936102918,-0.026219021027542245,0.018783595928763445,0.01147853148353369
TNFSF10,-0.07934070855670278,0.027033340334576998,-0.013094894178373033,-0.006753535655470833,0.0015472673898069235,0.04884679775031637,0.02253548248958887,0.06064806275262452,0.010224125489501497,0.06146743957171885,-0.014147375835534695,0.06763997983362925,0.05781332713698101
GDF5,0.022561286929518688,-0.01605817959613842,,-0.01802556033411859,,0.04673805458570919,0.04774909958606769,,-0.021217697779782874,-0.0010975750912091949,-0.026694163114831207,0.027413814562574246,0.021328263962893758
CHAD,,,,,,,,,0.10248203352673384,-0.029301117990728317,-0.030487749505243026,,
RGMA,-0.05772149786381861,0.016543010092847768,-0.012443118961904033,-0.009447732097510644,-0.054861221752929595,-0.0306460050979515,0.028744934628956158,0.036298970443804965,0.06469419333713308,0.052556220263509645,-0.027221996020967042,0.026713022585999523,0.032307857806915564
WNT16,0.05168533208867339,0.1007734074499209,0.010428126680408323,0.0006768810654589434,-0.017156018525494914,-0.05151243236851645,,,,0.11149667203443737,-0.019505231893225797,-0.01899898166560316,-0.03159571333386013
CX3CL1,-0.010452092365657072,0.04674400802749922,-0.03942890923622348,-0.03250649736081296,-0.03922033885273598,-0.07529752771321556,-0.025365185115840655,0.07746566834237316,0.04466462977645442,0.056590130491539326,0.006893453349286221,0.072286921723017,0.049812991058184854
FGF1,-0.04722794602249994,-0.007766162068517907,-0.04123673603350234,-0.013163301387483341,-0.036184297996562184,0.1009971170925872,0.05983308248418823,0.11745224719147908,0.03125186615777128,-0.0687031143323454,0.008767055352798923,0.012762183135581388,-0.004279448871919928
ALOX5AP,-0.023004876021634934,0.030110329133761896,0.007642107801977492,0.009610202418029925,-0.034575665786520625,0.12068439565278158,0.011672565427192007,0.09488224413523234,-0.01427247402884008,0.01998481408013916,0.001555191482713196,0.014138315164212469,-0.009805939413482347
IL1RN,-0.0016915480548933253,0.012666380270086562,0.021398245356336294,0.13414826100673122,0.015630408370052418,0.014924705496646372,0.0025017282747852253,0.05668254202337001,-0.03913490355400683,,-0.054347251690451744,0.014161662909376557,0.04457653245719865
PCSK9,,,,,,,,,0.06193577269428783,,-0.01893287455354412,,
NPW,0.11298376108618781,,-0.014135107489684573,,-0.013836102924456025,,-0.019152304409086558,0.09973454987814827,-0.011035741236648144,-0.025609032149853404,-0.016416011833932584,0.01827121654669753,-0.025965170479232264
CXCL9,-0.0314085659605872,-0.0378412362241121,-0.015476176722584875,-0.012563699659103656,-0.02691873593825501,-0.034351810691332745,,-0.0621154490391434,,0.027876183529082863,,0.056854808744236075,-0.03948879423423805
ANGPTL4,-0.024216359265645214,0.04841467080270546,0.0011829233381868184,0.001516179091966925,-0.0038157833153343334,-0.027243760212146455,-0.04123089266387012,-0.13129269432986682,-0.018018728178927725,-0.03390160238238225,-0.10185564061406784,0.03185173475894478,0.038097461219111874
UCN2,,,-0.009801199670070024,-0.011007828683443388,-0.01562736704186533,,,,-0.03558853155501499,,-0.021394054073393856,,
OBP2A,,,,,,,,,,,,-0.0019431749595557747,
COL4A3,-0.033025663725296646,0.044358814679280635,-0.01973910163301844,,-0.020215656831112098,,-0.021685916398887166,,0.08357881979187229,-0.00908280334219049,-0.00553634558015316,-0.016297731927597908,-0.02494139172136825
NRG3,-0.033550832967322704,-0.029651511046132412,0.003997538103340558,-0.031253296767538935,0.0910281441307714,-0.10951539385159538,-0.03693721053923558,-0.03329456812589268,0.007111120204652149,-0.02449567461951088,0.0358718186599087,0.029838173268256444,0.047882019831008496
IL23A,-0.03786333759598672,-0.017159616552801342,0.021212407517979207,0.09861510854237168,,,-0.026384635625971833,-0.0550717398174648,-0.026311792359750216,,,0.013045194825459747,-0.027932198454547103
COLQ,0.009588272529783764,-0.014390381637757617,0.02477901880678396,0.02630269314453339,0.06468395768366049,-0.05796855482738358,0.060645813281602734,0.03932008078079036,0.07696389222430437,0.003928638543337803,0.011753276730577732,0.1415098683961377,-0.0210541950252375
SCGB1A1,,,,,,,,,0.00545123878106854,,-0.021905453272971748,,
TNFSF12,-0.06483430390759963,-0.03504168573568175,0.06273746410198891,0.00879586548053043,0.04316437631256182,0.02373866651447189,0.0333172105079256,0.013885801041659818,0.04302247670626254,0.0664162716458166,-0.017589950323009067,0.050337346599223495,0.01073087864050534
DKK2,-0.03320145674227097,0.05832561878907871,-0.009945695177067847,-0.019604265210985107,-0.016021947826771146,0.07406518043089572,,,,,0.049671589706788276,0.04964610632158327,0.0867447545884828
FYN,-0.033752464492907995,0.0279591474137347,-0.015808048079470973,0.050587838134958756,0.020192917011526416,0.05471428352232498,0.03408236952591798,-0.0027184938521130383,0.056384729577698134,0.07159157242118035,-0.020778086820897608,-0.05450195246766857,0.04261419938922167
ACE,-0.030416036673025875,0.030119345732649242,-0.011410800745298029,0.049785071891358425,-0.0132951122630965,0.0017834455545748334,0.12380277470297958,0.05966703279492475,0.08314942798563102,0.04505914947290093,0.04478568964970443,0.0762471509488517,-0.001100636867452318
IL18,0.020732201339604135,-0.03221710063445209,0.05178711426423645,-0.0001744050004432843,-0.02204436872946735,0.019006337763363572,0.03813171523451544,0.10571534642298197,0.09415095820012023,0.038228764950051425,-0.04605891434931792,0.07468829905012161,-0.006636783330700336
PPBP,,,,,,,,,-0.024252488155578917,-0.008680101965919028,,,-0.023319723295338737
CCL27,0.0396910368505916,-0.011381074166137994,-0.023091450989996425,0.007405385088739245,0.07731773429197354,-0.029051980343215444,0.07026450238243077,0.05221207426025657,0.04778430635371573,0.017616009440876785,0.024204785907462115,0.0005216355750981293,-0.018743074798450346
SERPING1,0.011735787622694052,0.06325739197055863,-0.019237089647442293,0.030240577334792004,-0.013503752819295448,0.10659106248241483,-0.002869952269231418,0.08674857326368238,0.01903750517484112,0.08494075024624387,-0.046903337433260514,0.007127985074043045,0.009860187970240701
AZGP1,0.11647798456557774,0.008811754647395392,-0.004505187432781412,-0.04354254749384961,-0.06310765804478666,0.03995698643551024,-0.029141826355187337,,0.03921497048150015,0.07856052158014741,0.02470523236256123,0.06817924351824198,0.04564962714082129
INHA,0.0657045971634104,-0.02182880827270227,-0.03684896304672239,0.002031161988071767,0.01126189521321091,0.052152113885423845,-0.042526133147798004,-0.03183020228282175,-0.01751568281877371,0.11792001666369309,-0.006944140843809867,0.040901699718292876,-0.037559430046756805
SEMA3G,-0.030292091665569138,0.009456017432031895,-0.018477776738443634,-0.003446642306219746,-0.024782462132239943,-0.047554443988807996,-0.024471206955887826,-0.047426148646630174,,-0.021868799611018053,0.02893251308620175,0.004175512339102858,-0.04257494991832098
OXT,,,,,,,,,,,-0.01834353562380238,,
COL6A1,0.03452236183965057,0.056861369949106295,0.05170347540379237,0.03128170994145067,0.010849540408567735,-0.0076108120872611885,0.00019019685802710367,0.06197975818875301,-0.014035283558566456,0.0974519815598869,-0.04414367716139541,0.06402111517452817,0.05770077390358045
FGF17,0.004150433600244547,-0.022275990272371243,0.044500828794107834,-0.016212196857167484,0.0034343364703146844,-0.006842917314360532,-0.022766890387494867,,0.09426313644744239,,-0.026394529619732036,-0.013953945831471009,-0.007204757608156286
TNFSF8,-0.016580268394981678,,0.010441583524017283,0.026099147734945448,-0.012794194316085002,,,,0.07083811442989864,-0.02040564813138391,-0.01950523446771763,0.04902364078958311,-0.02625990519893419
FGF20,,0.03760903094722404,-0.031109693550976137,-0.016733139122003228,0.0029566771853192773,-0.0334947127449509,-0.020936783297949978,0.14493458282511618,0.04803771415105768,0.0184556771300579,0.00786823111324915,0.018342330487432473,-0.019439233358217838
ICAM3,-0.005005394516395444,-0.042638545089749784,0.05947712172942605,0.04046246188076861,-0.02649422691453914,0.041254305361352835,-0.016912321789790356,0.06815342999640897,0.06323066507127648,0.027887666430083696,0.010234842677519153,0.07248447477675656,-0.018744993267071564
LAMA4,-0.09479221908963678,0.036624808102480505,0.04021244411363808,0.0522811659057767,-0.004320713451474435,0.04130036276840229,-0.008665700471977698,0.1449277162168311,0.03523658836702477,0.0853723517474494,-0.059099316676874854,0.08305598288260325,0.03876182477206412
INHBE,0.06065283781267132,,,,,,,,,,,,
DLL4,-0.03641451910584181,0.02043598306221328,0.04818677835127,0.012243933201618791,0.022212665069312368,0.0007470345471943968,-0.01220263759121557,0.09569095806919517,0.047002611949760284,0.06881372030247676,0.03200976399731757,0.11296237894251031,0.05829270506646172
SEMA3A,0.036093008669166315,0.02811662364103705,0.0069242760057725665,-0.0241958142020573,-0.040349061799162124,-0.06395074520775547,-0.0024852885630474585,,0.021092274462302357,0.09479604958140123,0.06673457627020377,0.014692371857265026,0.005368220080282351
RLN2,,,-0.012617801003647905,-0.013340833680211212,0.028744834072010415,-0.04448639095689719,-0.016494870165682345,,,0.039493205841004464,-0.02139405171424805,0.030798073583972192,-0.022837381712092073
C5,-0.04716434156765732,-0.01298080612543791,0.018894502093442275,-0.021901521635666856,0.06945265657039451,0.08752224049092565,-0.017804816695676604,0.04378219496578682,0.027755589978019836,0.07187985605062158,0.04617541514790051,0.05056837298387421,-0.029754028910283017
COMP,,,,,,,,,,-0.02791867787671286,,-0.009689941916002866,
EDN2,0.028209577539709197,0.03936370376745496,,0.01223748545218611,0.05347554365123888,,-0.04347167694592186,,,,,,
C1QA,0.01923024860455392,-0.00032601076334592906,-0.003732279642182176,-0.004878246652609823,-0.023404818905056073,0.11772192756883738,0.005623063021044321,0.06521612207025078,-0.018045060311737204,0.06193692181074722,-0.03674364984768137,0.05204896167895049,-0.06300364074686414
