,UKF243,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
CXCL6,-0.02233791282077726,,,-0.030150686087148444,,0.055430344912592765,
PDGFC,-0.04333937715479233,-0.05728035215734052,0.06287661582890702,0.02682880688943037,0.05425319096514493,0.048270370870949,-0.0005028721684444968
COL8A2,-0.056901817189647604,0.05216142288915485,0.023459547556703046,0.018837625564011685,-0.03435309134692179,-0.0401720331578687,0.03178975506137898
SPON2,0.024457801250074095,-0.06920903327498704,-0.00017184517995538355,0.02835195336758854,0.00019613103854813164,-0.035417804272940334,
LCN2,-0.01928562478123056,,,,,,
SEMA3D,,0.1424648556184484,-0.04483941261017296,,0.2526391496748453,,0.09354296263003486
BMP6,,,-0.026605621291587184,-0.025092678574694324,,-0.037820256461646086,
TIMP2,-0.05502560622298163,-0.01034313374433394,0.06747046701086686,0.012763825679895487,-0.03607963561067699,-0.044905194129072595,-0.007922922349303557
EFNA1,-0.009686944060274316,-0.05717313045791101,0.06728197743980674,-0.03687914260256251,-0.0027634657601676646,0.04421651136951811,-0.10311392494455657
S100A12,,,0.024507988891059217,,,0.022260447165682717,0.0077189426617319335
TFPI,-0.044528497176204315,0.0109476426654405,0.05281303058842588,0.027871031604008518,-0.044513787357265154,0.0005139097770747956,-0.046169912511158546
GPC3,-0.027528067265427485,-0.02206999867373934,0.007821343835456424,-0.011018722864772788,,0.002023121524161395,
NMU,-0.03769080659697789,0.02837599939190162,,-0.026380266579324352,,0.08638071814117115,
SCGB3A2,,,,0.011111604513131035,,-0.028864518278060903,
LAMB3,-0.06714706018347005,0.04635121651423918,0.06728079699474943,-0.03880913943768113,-0.03056926191111076,0.0034454291716100784,0.36423897651988096
LGALS9,0.049046365899056345,-0.03901675632291558,0.009822633464136242,0.011530323217718212,-0.05318283586415153,-0.011704714576052521,0.029986468050519903
VIM,0.0038487944324440038,-0.03838197879983106,0.06463174903388776,0.05901923560532068,0.017048038245256643,0.045180733328052995,0.09401847739792807
PLAU,-0.09898576324404555,-0.04354209618548277,-0.0335722816015835,-0.04928674691826363,0.01885310828372569,0.0012777383823618033,0.09002469050236576
TGFB3,-0.10479466097337509,0.0583130646803199,0.0009288737277703195,-0.024369513553767506,0.051271617049669815,-0.04688167621085598,0.009258816954592809
APLN,-0.004621628615027267,0.008883533671086036,-0.01651248543523103,0.08709238811012661,0.041833133929582336,-0.0014881678098843728,0.012473972130326028
SHANK2,-0.036673797641025775,,0.025926717706491603,0.003136253569140104,0.042498218949190814,-0.028537463732917195,0.1484631027519403
LTF,-0.06252350969451737,-0.009186082295668141,0.03092595961501604,0.012311303273089146,0.052606228444135414,0.05532577775647236,-0.12676493419556029
PYY,,,,,,-0.030298837490537394,
PENK,0.02434467899222251,,0.056832627497136114,-0.01821227867011336,-0.016961389664702967,-0.002391438446894275,-0.028821726347519692
CTF1,-0.04895344699495452,-0.05320768053369744,0.03189515971662861,-0.002346344718270039,0.00392309884793896,-0.019661937861449336,-0.057407688888900577
COL3A1,0.007940488349706695,-0.06866146126497011,0.027706354228409377,0.021960043319591272,-0.04000449214834633,-0.03182581781319502,0.16069849135117176
S100A10,0.0033645148259555152,-0.0604058678060225,0.03391532689690717,0.07986274369151079,0.07297206905481303,0.03968133713554042,-0.061180996410660514
FGF13,-0.05890914191900036,,0.0068394602283914025,-0.000844751200867472,0.06495036449530615,-0.015932387521105235,0.14260005033861717
SEMA4A,-0.04812085196518068,-0.025156461380106385,0.047027665176942166,0.026642561442929407,-0.04207298812256945,-0.06911002582575274,0.08302338032402153
EFNA4,0.01190397907653223,0.03072333473978472,0.013962609144761263,0.09340057666288928,0.15114910244515153,-0.024262476203382462,0.05973138305663138
HSPA8,-0.00813072393639855,0.08758655828105388,-0.04462329393812933,-0.02959154679511088,0.08638968509970384,0.01949199424590323,0.10587668491129566
NPB,0.10849869219912849,-0.06750915866197443,-0.024690001638969176,0.010952074463814469,-0.0677074838961758,0.058630887547055935,-0.0838429512068858
ULBP1,-0.05966711851390464,,,-0.02385402068869305,,0.020232191370977273,
SEMA3E,-0.0652258179301578,0.005741870125129005,-0.0029014368385537185,-0.04490731329410768,-0.04684024662551681,0.018186855285029686,-0.043871057530347916
FGF3,,,,0.11061618758327457,,,
ADAM9,-0.03706184743914076,-0.037922892456829255,0.02974062864300673,0.040879971368893896,0.1032860466263327,0.007170965765691174,-0.08713689380917818
ASIP,0.056708634085670104,-0.01379720379959235,0.034160308089524485,-0.04042224061847489,-0.05577048378207551,-0.014389140402662563,
IBSP,-0.027540282101427005,-0.04197654125192023,-0.02544158652303732,0.035194642119976895,,0.042908827687888,
MMP12,,,,-0.012796412833528368,,,
FAT4,-0.04652783503784061,-0.03760207295604965,0.010074777568710428,-0.009457382729564437,-0.027037501226958905,0.030643151737954687,-0.022265053016201686
MDK,-0.04614167967884214,-0.08874784832914422,-0.017952894153677065,0.03286081960950392,-0.09267362121638624,-0.033954851988441906,-0.006394518565814987
BMP5,,,,-0.030093769629643396,,0.09104790411967147,
CAMP,,,,-0.01873904115316343,,-0.023745792910043303,
HSPA1A,0.05820137842812818,0.005464582578444715,-0.012860444666376643,-0.01584871416002921,0.12089297871139146,0.060396776659939644,-0.06907073767826505
SOST,0.023577176273871917,,,,,,
SEMA3F,0.08384081404293939,-0.007564322190560416,0.0554870226346784,-0.05157375130818273,,-0.041967332397392865,
ARF6,-0.005458284372828723,-0.059874537808904546,0.029092002148033383,-0.024018850252424468,-0.116017981500983,-0.0013815059548919018,-0.05409716532828185
IL6,-0.054781245965851384,,,0.01212314265565174,0.0693464601377715,0.09564416134572787,
CALM1,-0.06461729705987325,0.04236814046665348,-0.03401591320078045,0.03287053629778134,-0.097189532357544,0.026279105062443697,0.17858865672294835
VIP,-0.028591991827733792,,,,0.04858173972558633,0.008228986346052158,0.07424098061341947
NMB,-0.03679106032492248,0.039730875562495035,0.0838011662754514,0.05834690169112288,-0.06995562902244759,0.09175905829331728,-0.05416216719281152
CCL26,-0.02982609609838874,-0.037111793513506915,0.05992464075952995,-0.022779169311382623,,-0.04272974496876435,
FBLN1,-0.07399999025739062,0.057408646924913445,0.006319762926820983,-0.02785447625416922,0.003389430773780754,0.011386959806433568,0.03543091800968441
SAA1,-0.02544589583615456,-0.039806065006143136,-0.018271601746964253,-0.041334678162632414,,0.012490025613930509,
MICB,0.024849507164677244,-0.022123423731531904,0.040269397656390406,0.044567029935813324,,0.019597246028282046,0.029863191778711266
MMP13,,-0.022409511975073893,,,,-0.021735796310583352,
F13A1,-0.026223960242542484,-0.03375272445771062,-0.04016774191235493,0.019304210672379987,,0.0065417806262473965,0.045640459860043066
CXCL11,-0.0468048513950281,,,,,0.027186980590915833,
COL5A2,-0.050339224044516996,-0.009890875719988255,0.023767833016812887,0.0015382759674290153,-0.009779188190529408,-0.05284330013871526,0.025926070203151356
EFNA5,0.016628098505749523,-0.022070018006130763,0.00860649930123054,-0.0441449219896857,-0.008902705046589868,-0.04487565428855195,0.1700260675839156
AREG,-0.018985853748423858,,0.04577477436433294,-0.0278988770904644,-0.0008593876090595247,0.018065164822414628,
EDIL3,0.03207961545357415,-0.007172466862750002,-0.0513555444508598,-0.03580951096174409,0.036949054142135646,-0.006969129792793726,-0.15045394734747244
CD86,0.08992807791742327,-0.057653988308721524,-0.009420153583520783,-0.028593994044782602,0.01632186790993073,0.007318857843857639,0.000760716506435829
WNT9B,-0.025976074259156424,,,,,,
HRAS,0.04915945578199057,0.001576843552140134,-0.011978904931398339,-0.02645966072084973,-0.009645693673378152,0.03961224993671056,0.13534258270530336
C1QTNF5,,0.03172918374704619,0.010965159211758748,-0.01502100293568543,0.0047020620945021595,-0.02473588656448721,
RLN1,,,-0.018988144387303233,,,-0.01708210462072843,
COL4A1,-0.07886637896232253,0.03051359849861445,-0.00959108216727583,0.038679502915210516,0.023466735006066726,-0.07232010944258391,-0.06803245754510939
CCL3,-0.06986757679997246,0.03522577766044517,0.042965540441181636,-0.028907161127835174,-0.10881601336589108,-0.006502239209268509,0.03371340880403599
BGN,-0.05447565173477937,-0.04494269017337573,-0.014679874499301509,0.058367793009042074,0.07231580041390614,-0.04445619945464783,0.07907525907285745
RETN,,,,-0.01609947846074203,,0.08685878621788103,
S100A9,-0.04248162034582725,0.018436497287849345,0.03973588121075946,0.03959720500591841,0.009043253608265793,0.06835474123936194,-0.019755356281447006
HCRT,0.027531179012077602,-0.0033393462336275266,0.013799327348567307,-0.01940400715129569,0.022177425604452235,0.0015964829570379183,-0.021000683519063045
FADD,0.01627041285980259,-0.027165645985277195,-0.06441373999848507,-0.026782450186733822,0.1057802760181279,0.06903172488167815,0.04937221610140016
ACTR2,0.004168637105282694,-0.03483978919698396,0.05981151341848115,-0.00506391481909172,0.02970478346124477,-0.013904196923777179,-0.05870630991573345
BMP2,0.027515292219407652,0.06491785716589023,-0.020148483513780926,0.02024888672513105,-0.008191592697455927,0.04636235963271592,-0.023921058810950566
PDYN,-0.04923001849650661,,,0.02969686085338626,0.03354459530426904,,0.09207162867578617
CD55,0.08458914050948811,-0.051158306693887455,-0.04234589186781064,-0.03708916991280445,-0.0182864290739442,-0.001231396780121618,-0.049596684182859126
OSTN,,,-0.019600709239708577,,,,
PDX1,,,,-0.032707954913587155,,,
CD6,,0.052787138531128174,-0.025203045953546038,-0.017943678574280433,,0.033723275501825654,
IL16,0.043707194420374504,-0.016530399513503043,0.035378782932699145,0.01578071171213763,,-0.024961943574394463,-0.020701207500425384
LAMA5,-0.013827204533301137,0.07035767697272843,-0.04573457105443409,0.0008219205947290644,0.17404898899573612,0.053306033923832194,-0.023790777594296965
RGMB,0.027708605475478744,-0.018843463099028703,-0.024612199647798018,-0.032000424115266816,-0.0611185573714872,0.06694676081276578,0.15671009108480963
INSL5,,0.002841631716531664,,,,-0.016222561220290307,
IL12A,0.02214685923427537,,-0.004517731072901671,-0.01469939839068296,0.0005319176034264904,-0.001317806431018676,-0.05328985233518456
S100A8,-0.06284449499774535,-0.01598178919684188,0.06479591850835976,0.06643722442013514,0.020207346129919177,0.008923965694391816,-0.07187621887923994
TAC3,-0.039015666126589695,,,-0.00821823221597324,-0.019735629932999627,0.06260321557115829,0.059652613428062586
TAC4,,-0.027605446450051828,,,,,
MFAP5,,-0.05690982984799137,0.009177706276440838,0.052216413825621075,-0.043971845642347004,-0.0298883949490873,
CXCL16,0.0365276120223196,-0.11228877974046182,0.056947497701493904,-0.030465549960754387,-0.07105534763797151,0.01784836222135347,-0.0012451092117398146
AGRN,0.025246446192397038,-0.035439225678425994,0.01353503793654003,-0.013595287135327622,0.022659291691264204,-0.05029584708071982,0.00037596404316350614
COL4A6,-0.020933413889424407,-0.0020750233573944557,0.01776295298587041,-0.03419255818825658,-0.06629611577591302,-0.015450312286385146,
FST,-0.02880077779128596,-0.030294194655865136,0.0267683934378691,-0.032720375119942156,-0.013076072585817644,0.006915353429325001,
MEGF10,-0.04524876592534501,-0.005885553420118153,0.03875026506607109,0.01704141673919066,-0.0728263707198805,0.049878119978744744,-0.040027138276252976
C1QB,-0.038198530762099094,0.02258773709210654,-0.00044329425015681665,-0.006391298978127258,-0.041121140242493213,-0.0406545751359195,-0.1643527052303168
HLA-B,-0.03235993553511358,0.007769068818572472,-0.01306001478340213,0.027183208695288813,-0.058191196223226944,-0.05579625654434132,-0.12649383945133844
PDGFA,-0.02643867649960449,0.006421086884127871,-0.01692714880974527,0.03488841488962697,-0.008008901108384633,-0.061124159125513305,0.01058451031449898
LAMA3,-0.012657977422915714,-0.03327682548832844,0.11267232878761287,-0.014861011625522603,,0.008995758616588797,
DKK1,,0.021126467896574685,-0.01990035984934304,0.03861008495633282,,-0.01719760758022423,-0.030864717786091005
INHBA,0.07351100448437815,0.03463418490462414,0.021674108816574365,0.036332195458457346,-0.022637223603068572,0.08113659306418494,0.08154014298641464
LEP,,,,,,-0.01734249155622191,
IL7,-0.021000978525784655,-0.026753820067267217,0.003215297341027812,-0.024889784758535143,,0.04026768941772607,
FABP5,-0.10051915750060168,-0.0392908955418673,0.039781454678106926,0.025242773005851555,0.03852477018153471,0.0003422850474465031,-0.02205147594024727
CCL4,-0.04994399803368511,-0.02811763887387043,0.011392931854310125,-0.02344222371217378,-0.06960966529372675,-0.022456906403952773,-0.06730570536482307
FBN1,-0.016435892585111238,0.010012549474650518,-0.028180551571595987,0.009323789234650394,-0.05232600447191918,-0.0015375550978831665,-0.011567093910560643
TCTN1,-0.03421931808072691,0.0038368251413268277,-0.033043619394457914,0.059739780493676085,-0.030108176843861887,-0.03811850608289701,0.0631418355496412
NCR3LG1,,,0.050573042838009175,0.009203692638888799,,,
BMP7,-0.007450119181973784,0.06634737539680252,-0.017528394060150217,0.07574580693211709,-0.04346082702023542,0.08410628874844443,-0.04799341830427907
NLGN2,-0.005761178144326113,0.044129717485590934,0.03260307411412248,-0.02097661748437383,0.10550977050567256,-0.02891232108999598,0.04135279553774207
CCL25,,,,0.038717893216687595,,-0.026850815389588535,
NPNT,0.023198431486599818,0.09125234470389329,0.034427291444209876,0.030517861637108457,-0.0574817645642713,0.021059990163241237,0.05472593566488872
KITLG,-0.02447434562264273,0.00795684404553179,0.13551507913555777,-0.028666545223950034,-0.09328169627488174,-0.024896033986496934,0.11389199311536408
MADCAM1,-0.029008284010466245,0.03399167874192491,-0.008970519022281062,-0.013692345952312557,,0.013518016420940271,
F12,-0.020699641591584994,-0.03910064807652838,0.017207426835427354,0.046969124272841604,-0.005711060700345885,0.009876572588001493,0.004214842287707638
S100B,-0.08064708655179907,0.014768225876387259,0.001711036439863335,0.018074549131181974,-0.030882635774424887,-0.044088929610496395,-0.12098584382172714
IL27,,,,-0.012796412833528368,,-0.030918146302509525,
CD99,-0.12444293237401421,-0.009601099921842386,0.04381606209369225,0.038086244160337186,-0.08761087476669809,-0.023288841280131724,-0.15685811341249606
PDGFB,0.06447989800300694,-0.03932835423040956,0.017852434535887148,-0.00673788020354553,0.03511418736529408,-0.018907269073672673,0.010264694384155674
CLEC2D,-0.0034911071492501845,-0.0018225341990422055,-0.0031817532812459335,-0.010336578819536573,0.11754006026650046,0.05004348379346902,-0.07018274893668142
F8,-0.019176610996902998,0.008751879885196314,0.033405072571615034,-0.03766304575118478,-0.043708768554093926,0.019814179910784182,0.1251260408216389
C3,-0.09438949265375637,0.01794906465914254,0.02923075991513109,-0.032028338794978094,0.0199889589145816,-0.02146574417953699,-0.08509257031924546
DLK2,-0.015107080971525999,0.025535420314021076,-0.022161496437085055,-0.013130408970181747,0.04214197983542919,-0.01930622742172635,0.028153553420127934
TSLP,0.08063761912310934,,0.019159661330327732,-0.02926592285911524,,0.10141872695718528,-0.05329002156372337
OSM,0.017453312907623423,-0.0076500748574556505,-0.02692635735953359,-0.05464581185798623,0.055511535123865814,0.052226666954208405,0.045768010393480364
PRND,,-0.031062058647909962,,,,-0.022559346163896467,
SLPI,0.06366417338213855,-0.04098117821957863,0.02417290215178636,-0.011504433870357541,,0.04759237911784105,
AFDN,0.037876928680920116,-0.014971043265391242,-0.058652247943583515,-0.021526185525744177,0.045214928607966526,0.037273851711165915,0.004512028802578694
KISS1,,,,-0.016830644658650324,,,
ULBP2,0.005111623993548666,-0.03131453700711824,0.03335797567244016,0.008418814873199423,,0.021743965848077387,
ICAM4,,,,,,0.059834376125580034,
ANGPTL1,0.05274867594053823,0.0700557085778303,-0.033764596295079295,0.018874127790262915,,-0.030609803338879586,0.03286432803194551
LTBP1,-0.0882203088456375,0.01853743849085534,0.0455767008540457,0.029491992759862497,0.04812877097790582,0.013971794583316023,-0.019273161003215734
NTN4,0.006128158576053469,0.0607059462078954,0.010370995339074558,0.018406990974545387,-0.004987497618925053,-0.018488150414412905,-0.02924960034592271
APP,-0.09746117974161661,-0.026398038641751706,0.03484948162055038,0.0024060836754338693,-0.042508697297564964,-0.04286228799531839,-0.13640859939650535
RIMS2,-0.03210365288262322,-0.021725626474892366,0.07676956772347142,0.05741183756023284,0.031322161088203106,-0.021313141144171315,0.05311175640885791
WNT7A,-0.08172130644114747,-0.031062068123998098,0.05305616112107857,-0.009532792149213345,0.01265189041231938,0.03433514889293619,-0.00430553401489907
GAST,,,0.01864583681168807,,,-0.023745787489427433,
GPI,0.037131979726869636,-0.038253179062098124,0.047113788298808475,0.033719574452826084,-0.023044966969323198,0.09653241176358549,0.1202700395764066
IL1B,0.03571915017647021,0.08484985904975406,0.0798647646283997,-0.023053627565889353,0.0217738702234885,-0.02789766317134703,0.04511245401676886
SFTPA2,,,,-0.013692346902840602,,,
HAS2,-0.050431271743224856,0.017470899656731674,0.017545996811015815,0.019076412169116687,0.015546050425171582,0.026116890364704087,
IL11,,,0.05503764245790308,-0.015327488903176494,-0.04342402113463984,-0.04525138985487639,
SEMA4B,0.0005389584830728102,0.0340844496838264,0.026650974965287417,-0.009108035343843902,-0.03783722861145083,0.043928971050363246,0.012441673368259102
FGF12,-0.047217858448187475,0.002213113301236166,-0.004107424611051601,0.07187944950525425,-0.001386261088711062,-0.017361243696845687,0.185987405945317
CP,-0.06674348386057034,0.005388105595636137,-0.01618620557667973,-0.020022574505345336,-0.034571126928039465,0.09637057719137873,-0.05549799926082761
NLGN3,-0.10870050738872211,0.09847274580107931,0.04888903403179151,0.012363329911720268,-0.0851292789102135,0.055376358521248996,0.027232217797787003
GZMB,,,,-0.0030748224024758552,,0.045041595139804165,
PROC,0.012307478041138782,0.013330641913630785,0.033713231431428535,-0.02569346629757848,-0.04000449214834633,0.05131342155471559,
TNFSF11,,,,,,-0.03559136138806855,
AGT,-0.08062125625384095,0.12988078437581085,0.040272513514688094,0.05320181101772826,-0.013442268607511906,-0.009892041386901699,-0.046221131257522155
PTHLH,0.012333002876353511,-0.03457335060852471,0.0435123229104846,0.019650339961230934,-0.055770471360969735,0.07165626374069964,0.3013212179494887
COL1A1,0.0142990397022075,-0.046109629354529814,-0.000930895787156392,0.01500204040085386,-0.01189429227904079,-0.0250320454278871,0.07807291107550474
LAMB2,-0.011146212005433434,-0.03168914612064899,0.01400319727319641,-0.008240653239620529,0.07376777294373088,0.01048511782383613,0.06512188916768406
DSC2,-0.02804967260785007,-0.046603903977675644,-0.029995896170900913,0.028371458833154575,0.006535616134308057,0.01010395266132125,-0.034057545760187456
WNT5B,0.003921299650206304,-0.03803481901796376,0.03990159679693697,-0.021478400145019037,,0.013132328139751811,-0.03580336043955672
LEFTY1,,-0.03327684689359893,0.026407134689233495,0.06448207181771304,0.04757660935816572,-0.024197828958495076,
FGL1,,,0.015104411760315137,-0.019252858467317037,,,0.07764423920701082
CXCL5,-0.02259666879781483,,0.11699218775442867,-0.031442551461251765,,0.04505288782705331,-0.03580340080967545
S100A1,-0.08585406850444617,-0.09157062674641395,-0.05474003319523771,0.018335314644050926,-0.0305843355663826,-0.030890417464915446,-0.07254783456851635
C4BPA,,,,,,-0.01734248730614042,
NPTX1,-0.06449164692874816,-0.044717478184779766,-0.019900354888062324,0.04933511642336777,0.0012995355796433096,,0.11426500412437908
TGS1,0.0969749425419985,0.04685853115754281,-0.0064473673421501084,0.023161255646697087,0.04798208314933759,0.029971040763333755,0.14287696714749196
SST,-0.04594618563671371,,0.1660358844544781,0.021684512662358862,-0.11380273564127959,,0.055955676424911574
IL34,-0.017756755623891785,-0.008947153871412079,-0.05043769544991314,-0.010534663965417291,0.014390757922046882,-0.033755363979478634,0.13164800345525976
DHH,,,-0.019947009733625214,-0.001393438933740058,,-0.02561282546918634,
XCL2,,,,,,-0.018102371890652322,
TF,-0.06389503087348831,0.009905978647782051,0.0009944467360857349,0.021183328564928793,-0.026405920414279287,0.01629576174769804,-0.15711699804047727
IL33,-0.05928184864011841,-0.0007895687254704132,0.03177076704685055,0.01315423574567533,-0.010761733926269229,0.024634962520872015,-0.007806970662680425
RBP4,-0.028592010535360556,-0.040557316895709676,0.010945801344091668,-0.04166448251157242,0.0876982023623191,-0.018358410067645187,0.04674405676820574
CCL19,,-0.01915727794151757,,,,0.045766746349752925,
CCL20,0.0795091172754037,,-0.022161499644386157,-0.024479841181649337,,-0.05596601165911638,
NAMPT,0.06277745121352567,-0.10605787425825021,-0.054470536788780624,-0.014737593504569503,0.05902858988650254,0.049592603613510144,-0.002042131179526906
