,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,0.014652652937642766,0.05861061439590187,-0.05163916460042347,0.06546779334891074,0.005820028059372637,-0.038225535235975557,-0.026328270075462498,0.09258981196546356,0.11747987162022122,-0.017978957733723034,-0.007271259339704788,-0.0655091009493135,-0.0776962437045505,0.008287869560141372,0.04312981897120156,0.045993424129371345
XCL1,-0.016538141245748064,-0.011518568220423572,-0.01183963856936413,,,-0.022443409366157418,,0.012953780180073784,,,,,,,,-0.01572196298298442
CD58,0.047313483695802246,-0.0031691350456707987,-0.001906076870486203,0.040717786943269656,0.06021567535635775,0.05992984404794771,-0.010536553314302213,-0.024643798049345626,0.08665836786635217,-0.03876493012607488,-0.015558886199577139,-0.006658517430851913,0.05007516471144759,-0.012462406235118573,0.02911544469356604,0.02648056930521761
TNFSF14,-0.005232473250398282,0.0721518899011981,-0.03332462905110211,,0.04482421424303101,-0.005623179848254806,-0.012057884915907162,,-0.03267366071407118,,0.05855934556041497,-0.019204155449162874,0.012358522159737076,0.0021043645306003007,0.07631291832381236,-0.00660562513287526
CNTN4,0.0610050972535024,0.007120487674065159,0.2061939515751416,0.05463538347207947,-0.04718834597854772,-0.022201893716869404,-0.024774785986027656,,-0.030486189286738827,,0.08556226630020054,0.056190649261820116,0.0371042477461154,0.04053289827873411,-0.01995281766787532,0.044425308517065915
NTF4,,-0.014570484373787142,,,,,,,,,,,,,,
INSL3,-0.025475483753552713,-0.01058656901269076,,,,0.0015393371012199263,,,,,,-0.021357415972844726,0.07460692428458539,0.02203927688226487,-0.01046769135407145,
BTLA,,0.08951867368868822,-0.012343217348949578,,,,0.05782362210497422,,,,0.01827230551528688,,,,0.03972928058976742,
MFNG,-0.03882898774116454,0.004925743347518305,0.031881591613970604,0.06886830917561827,0.06852684700567026,0.03145050694588154,0.006901745565552067,0.05905817862233161,0.013012745030759321,0.03859600027262506,0.03424863745674879,0.03171977863663976,-0.003292333994444707,0.07203734569961906,0.044208740682379455,0.028399865806841413
ICAM1,-0.016187193901884212,0.036089967954012314,-0.05213025066886303,0.055382321328920736,0.07869449138320862,0.02160720168540682,-0.011974283093279227,0.08516730152700368,0.07108432013451557,0.08292952741787359,0.08506993720250325,-0.0719644540703741,0.028334308198583045,-0.03167900736785867,0.06832526849481746,-0.013390207423237118
PROS1,0.03535734122976571,-0.0263077028834303,-0.026703622804670687,0.05559339631344015,0.12584540400474895,0.011191599332525852,0.03164522889186593,0.00619881302237817,-0.016083831328209605,-0.020504824922407114,-0.036020497181671524,-0.0021887938456754113,0.006876519233946638,-0.012966600350437308,0.019913832839208587,0.035452470800031825
CLCF1,0.007551965786338415,-0.016513269082315374,-0.016943844772677182,0.05223574866438566,0.11528484355838371,0.04173894782360116,-0.0240911240837149,0.023851476068015423,0.015240921378740118,-0.021374086570164853,-0.055991479639627015,0.029081488768187815,0.004435702125302423,-0.03208421835485318,0.025397482239538,0.01680153421785501
PSAP,0.07883553091638375,0.01749759109763997,-0.0025874039264133803,-0.02597389632622582,-0.03368258678641764,-0.00124327387592795,0.00802471026456751,-0.12214763263666852,0.08695622757996324,-0.069064059992468,-0.09160111196477638,-0.01736060335510917,-0.06414882486429024,-0.04386850855974808,0.06039925474666182,0.006257431531466759
EFEMP1,0.024502834885255422,-0.030269286461978406,-0.09133448897557958,-0.009135799753561848,0.09440222625051119,-0.009104287402521418,0.03925489753293473,0.05002284641589579,0.11211232814330183,-0.01413671891756538,0.01684144030017745,-0.014114130822070935,0.005780086823250299,-0.04253266831234025,0.006116118904944401,0.014751381405796148
C1QTNF1,0.01257986641804918,0.01654479862001093,-0.017351849214112803,0.042887909825925996,0.09558404191290239,0.022659026511808893,0.01531584396279899,-0.05594821703275823,0.14138058278613394,-0.014887392745065328,0.056984569108281286,-0.05466022768801603,-0.0007381368431161907,-0.01619879349531368,0.048836497356671234,0.015697909276605054
ALB,-0.0301342723287812,-0.01879494186127067,-0.016762963933683733,-0.020765654382713234,-0.022291500256792125,0.014669904742654885,-0.013695210550919849,-0.01157361984860413,-0.012979166986874765,-0.03193960785378037,0.007029118470142436,-0.031658922519028354,0.035396221806550485,-0.005177464721815955,0.06884366892281084,-0.0019029878866427257
CCL13,,,,,,,,-0.02205814415967651,,,,-0.014255839791687534,,-0.0029835155907878665,,
EFNA3,-0.0051801868774217115,0.005842109366403061,0.05408781574450271,0.018143284084148215,-0.027140556505137272,-0.01095587924876668,-0.03467590193910796,-0.027426260431115127,0.03551839780139406,-0.016467662995456944,0.028334362253146984,-0.032196393267817425,0.003987376696089446,0.0044570223491566105,0.007381133055933128,-0.0010703427375196523
DRAXIN,-0.005553881059994917,-0.0034018687223280166,0.0435814562022269,0.024573510014811676,0.08727386654039873,0.026249717975579217,-0.010996582023249175,-0.04708717467519256,0.016022983497401933,-0.01640238377753374,0.0010559439955498914,-0.001831184662116564,-0.023876737009597453,-0.020392253388698565,0.02480332806855753,0.08368652475948
RAET1L,-0.0028607218952288837,,,,,,-0.013170881768191164,,,,,,0.028507485200451026,0.11144494798523613,,
NPTX2,-0.010898351275104922,0.035865080807099534,0.12777831032589423,0.018135287178187853,-0.07210136551778354,-0.031062470667463777,-0.0285808852103294,0.047895964232067,0.0015089292597630915,,-0.044363550508727666,0.044750620400894454,-0.01625519496326119,-0.007992676831163274,0.011489467815466304,0.017122413535959464
FGF11,0.010283996195359541,0.02235601459860488,0.007654961496161136,0.04401771498599323,0.12362911523925918,0.05132965373270354,-0.0015938795091245705,-0.013020216109416987,-0.07307668966995007,-0.029951753529641082,0.005397609068944526,0.02892205343443507,0.016300210761954207,0.018735652098561234,0.05202174472449969,-0.0213236777017794
CD59,0.07304977855982252,0.017492920749851034,0.08050238216988276,-0.08762353672163278,0.008802254235991975,0.04634981855861047,0.017543976641556634,0.016838752168142457,0.12507893050925276,0.038581149196180775,0.0780648012172956,0.05841110290474971,-0.005576883444296769,-0.02612395609895716,-0.00736071149172051,0.020901922054252044
COL9A2,-0.019460215933939467,-0.0037330146516786136,0.027888136138452334,0.011973902921134967,0.08212261401552662,0.016908233322696635,-0.009788055348096323,-0.010629865567645305,-0.07796337993035123,0.08065092893302059,-0.034049441328454735,0.024228575765036592,0.025426916527787495,0.014944162463546228,0.027936726693260444,0.026745163977036676
DLL3,0.008275760349389896,0.024239761660161795,0.11459872998295564,0.03411686628511601,0.004735665369234582,-0.04107141890084912,-0.04516031676669553,0.06114089817665996,-0.08510355652044395,0.08394787856017596,0.0913517634160811,0.05749421257475138,0.0662314827721482,-0.013363545647399612,0.013299047084443334,0.00832125678085273
FGF5,,,,,-0.01775059616551,,,-0.02792235185840989,,,,,,,-0.03221418144825796,0.1291876002757329
LIN7C,0.05017583575094361,-0.008762445743083786,0.05967955685567833,-0.013877533974701877,0.014535802572078229,-0.03265691835237657,0.0004824433932184606,-0.02829163431145613,0.026749668196716182,-5.739556962201017e-05,0.019601115015254435,-0.035509148492782354,0.00016764241879259874,0.02469289905331629,0.004569074199557232,0.011048620983925244
GDF7,-0.023325262064545566,-0.018889529875762333,,-0.02966234554537674,0.041097320130237314,-0.03132106290146969,-0.012057884447337732,,,,0.03255304061799644,,0.0106260142381155,0.034816404052070156,0.008274567702666113,-0.02064979031393881
PSPN,-0.02483891759054786,-0.023758098223647713,0.04029633892760295,0.08664496416783171,-0.005242060632333674,0.02862457093131291,-0.041087076853382344,-4.930488078279008e-05,0.051798662828620556,-0.0007422723263423217,0.13562012680367982,0.07208373229504676,0.05572189196316383,-0.012559762704863447,0.04059011382051401,-0.02232376151647346
ANGPT1,-0.013438673582121339,0.02071455350418657,-0.018107881584024127,-0.03574327913659261,0.06765011381692736,0.028850381158978075,0.013803325866583204,0.07378045955193704,0.11358112021794065,-0.06574769807106379,0.028259216599803696,0.03514069780986777,-0.017192454526666984,0.03450336911790912,0.05044209456522482,0.05564055781442145
PNOC,0.008731535485996852,0.0007450340425217458,0.07737629271574378,0.07446190044391969,-0.057093329125593895,-0.01387147058858792,-0.011102472893143617,-0.01157361984860413,,,,,0.006795555245197589,-0.01780801283064387,0.05134754529810284,0.061275894438249656
L1CAM,-0.009115785063868363,0.039450890482907765,0.05042011916566787,0.0422454268818953,-0.05016316759423469,0.012555541452508685,-0.035177607410926015,0.0668612599390323,0.03711835915218145,0.09537545042881998,0.02466843439728189,-0.02102209924374236,-0.07567474617217573,-0.013835050408253597,0.029563470736013852,0.04347689704014911
APOA1,-0.03248296904481506,-0.016486832097219427,-0.013022234192184427,0.021277231409531062,0.11113289406146813,-0.020517822733267518,-0.00472322690769801,0.04876182777500649,-0.07499768721963139,-0.0053117805694143086,0.009376913222548754,-0.05307828492168468,0.004115928341019926,0.03649347847655425,0.05481208921058825,0.0023489175380330117
PSEN1,0.020873873832628134,0.009504368971203667,-0.020721786444767194,0.02331354946450265,0.009595355564281599,-0.0014371410627234435,-0.03713245234543146,-0.00227160449150638,0.039994609495485695,-0.027830955288249106,0.02122944597925255,0.034798949625978355,-0.0030930776195002454,0.010835548780279735,-0.04393889321831535,0.03071115790002914
CALM2,-0.00026029853082461696,-0.009174946673482287,0.08269091587009451,0.005924299678235922,-0.11613257013999422,0.0007468027734032408,-0.016802687957989962,0.0702054240310285,0.024886378456019327,0.05439365542618657,0.04232468520827437,0.06064526094990256,0.08989350118966226,-0.010657367405031325,0.0683864051841092,-0.015354417356093041
CLEC2B,0.05568614805903824,-0.004357795887777405,-0.0563438443314854,0.06804090623747433,0.08583897922198899,-0.03613153243870423,-0.006270502482430468,-0.019387796611519875,0.14987300895292055,0.005747253106867213,-0.021319458642306735,0.026202612785230277,-0.01861018463804099,0.04925169546434976,0.08245983047982328,0.012638587570429077
NTNG1,-0.028554367584509903,-0.043498266928015616,0.018172365416901398,0.12894837533849524,-0.016272690346382512,0.025268065640489543,-0.010136935153294908,0.14472904438883796,0.1607020834581757,-0.03506316140070884,-0.025785356077399693,0.004750742830799361,0.05088366608145938,-0.016423004273989777,0.035313790239144,0.04497963017443351
LRIG1,0.04478038074035542,0.055352902293392424,-0.044951347884598265,-0.0005660901814713638,0.04791571290303217,0.01264566995335482,-0.02623041533397168,-0.0496893536289433,-0.05729175342323941,-0.1306954256202571,0.024626125767294435,0.02470584358545282,0.08200504172855302,-0.01464244039415832,0.02507707267777421,0.03197634905556062
CPAMD8,-0.0045507762944653795,-0.012522022117578137,-0.015032351489780665,-0.022246937686260862,-0.016057803046202763,-0.001613325934278512,-0.022318147086660717,,-0.02745516413262544,-0.04520157593680013,-0.05342738177276566,,-0.012703878692876272,,-0.02783844967349673,-0.02512229191366887
GHRL,0.03605645461425618,0.1340231339015072,-0.025458393244463577,-0.022075545364566046,-0.011315459249370611,-0.021437031697797444,-0.010996582023249175,,0.023742342512964216,0.10207208596682857,-0.014454574510647467,,,-0.0162481313362673,-0.026272738740289143,-0.022145561720452893
NPY,-0.032286709412178045,-0.035387448113607306,0.09989071584910643,-0.03401843000800037,-0.029665483823399546,-0.019131111751006295,-0.05358085897325098,,-0.032061686257144326,,0.18587126528817924,-0.064261987324399,0.050885632506675015,-0.05823137718498904,-0.03354923542787697,0.021521708675703195
MMP2,0.043327891498859246,0.004471204534770017,0.09592313724784468,0.019824078067767804,0.0474053134952884,0.03836882331322007,-0.02713052546950338,-0.118180090734355,-0.013652551971994461,-0.026164781014987974,0.03216491312793769,0.0541069153083476,-0.03661346471146024,0.03215764491202901,-0.006451725573305537,0.04636221599494521
LHB,,-0.010905735598016124,,,,,,,,,,,,,,
PPY,-0.02323506111168289,-0.018983704983622025,,,,-0.012773353537270207,,-0.010705082265401821,,,,-0.038412050428469235,0.017589933818248808,-0.03294333250461535,-0.017690180751601416,0.13801538206325797
ALKAL2,0.021047153512540235,-0.010747292269804372,,0.025056316244452113,-0.018206877858335385,-0.030811387913092445,-0.02923863216959369,-0.02729283686913493,-0.04388846175429965,,0.024900596615127047,-0.023530655819955122,0.04876830454961013,0.0006351369107282143,-0.060103137643510746,0.02303193096313711
CSF1,0.028961322563886605,-0.007275902247594862,-0.05349841496699453,0.017439934217231914,0.082929624382114,0.056126228417403556,0.06189095982226509,0.0978184868691139,0.09447136091755988,0.012711247532885358,0.0238812196487114,-0.04680792270819001,0.018997912724313032,-0.012062065936846918,0.010510587527291577,0.028328396469261583
SEMA4C,0.017154528722641022,0.006076720607772812,0.0644281644286013,0.007146613002961808,0.040349082220996965,0.02210068133675387,-0.006430087754351276,-0.014492658935443057,0.05439817689904308,0.04437705784946129,0.0046590796606433066,0.03952221679117297,0.006336285075894921,-0.05583143497202355,-0.020239192090646264,0.017111451396390708
BMP8A,,,,,,,,,,,,,,,0.13617813146768193,
ICAM2,0.0301256036724173,0.007937291090137882,0.022044181019866868,-0.010334324756867463,0.06874944130351386,-0.04208919149917028,-0.023168666335273553,0.05546772856929432,0.08977362856037815,0.11142605638019551,0.011795814743671416,0.05492992662476487,0.05292328204873367,0.05108039161038369,0.0366129706023739,0.050630607171852374
SYTL3,0.024774058032169675,-0.04934127991153698,-0.002305727032434109,0.06532131649744782,0.08834663767436247,0.009732218274370453,-0.0017144250001186294,-0.035963659865528574,0.01513830869328038,-0.020017283844845083,0.004503363761766606,0.0015616480865858322,-0.01749817736986055,-0.03838238797739185,0.01642424195046903,0.03777283171330649
IL1A,-0.015236041061498246,-0.03703850029736873,-0.030028111874402914,-0.016992637480693573,-0.006857733354497902,0.05333937063993728,0.020244672015747443,,0.12675361029593102,-0.07781520808789068,0.06094805273215384,-0.03601556821109663,-0.04161224751743653,-0.023959269704389816,0.020306143457912353,0.024079068624311268
HLA-G,-0.007087329555309066,-0.011518567180200117,,-0.016021059830606563,,,,,,-0.03960633647300678,,-0.03144568588928271,-0.02553241467359993,0.05483498105293842,,
PGF,0.011762464517354914,-0.008400213003705082,0.02412476093668666,0.010685648102615212,0.09570415477868871,0.005261011415026514,-0.005248219957486599,-0.0006751367057759477,0.04143317710944483,-0.052964081942774785,0.08632436208320728,0.11234195901154527,0.06024394466634313,0.07093315613162086,0.013877555234126695,0.013115019069818615
LGALS8,0.010104076348892084,-0.022781380835488144,0.010439156274698394,-0.03355425481978663,0.06167134121144491,0.029443539711560548,0.07216495890734849,0.013383286608056578,0.021461243928118053,0.01807494949257303,0.03128292891515241,0.03259435387914106,-0.024756847758383292,0.054523876823605766,0.06406009684512658,0.04974493633261741
DKK3,0.0714911416729016,0.010270475713154438,0.10399179803281991,-0.0030969840359073267,-0.05474501242778733,0.007501846830072389,-0.03340257627274537,0.08189486895763518,0.07337012309243515,-0.010943169168717438,0.016623366729536827,0.037469959769353606,0.026637447896209497,-0.005577590416695516,0.07483593523623083,0.020259434176258372
COL16A1,0.05098444382626622,0.023275069535941835,-0.0028040996467431018,0.023075870715420693,0.08302430306220816,0.04065964522974211,-0.047001913056922154,0.06588347605222232,-0.008319782630553437,0.014541710662536912,0.03605232519111006,0.03328732321295728,0.06253326572245689,0.0754443937537938,0.006463606301347631,0.07157648120487935
TPH1,-0.006662185775446769,-0.020960817622027658,-0.01475620168153056,-0.016976547036693594,0.0011433477348637908,-0.029542086383792875,,,,-0.037958867534692346,,-0.021458959074586358,-0.005025750861842312,-0.025184331282800686,0.08165903496560313,-0.008640049667040288
TNC,0.063091912737929,0.027982892812665687,-0.04531075717820303,-0.004946072139722859,0.1429893976618737,0.025052620890897125,0.025141920522751948,-0.11054007658882326,0.0704646843852237,0.014104441767302505,-0.02601731678182517,-0.051766604910490996,-0.042042833376264854,-0.030981586260798215,0.014507176033142118,0.023294465259865022
TNFSF9,0.06915739910342514,-0.0188895311463824,0.16907845786613337,-0.004701432671083259,-0.0035526810729210306,-0.0049992794575801835,0.013692369513862771,-0.02533488632370114,,-0.038514830288644275,-0.04375114781907808,-0.010227416754721682,0.005930424273469478,-0.023214152899892093,0.01906227481316628,0.04086583115900634
C4A,,-0.012929382386364955,,,,-0.015142169923551439,,-0.012694869392650474,,,,0.09305018628366765,,-0.015179424432607919,0.1118221557689275,
CNTN2,0.044084932240060604,0.024212476583813262,0.05878267778938705,0.03242237140542143,-0.04859501766860572,0.03213180909831626,0.01349093258083313,-0.01344184137861149,0.11664825685089719,-0.029493198136335812,0.011827795790417761,-0.017591549446351492,0.07932244912891817,-0.046172557145238845,0.029848744830216108,0.025429460081769543
F7,-0.021874778836019508,,,0.08418867311008264,-0.016057793712870475,,,-0.011573621472671745,,,,0.02334224356473247,,-0.015021004678678548,,0.03719584564542392
LUM,0.0406039815229029,0.0025379315941495544,-0.0397482045492592,-0.04184640698642991,0.0973788230151111,0.0487602830587743,0.013212236206126255,-0.0473335874533683,0.07818515546651848,0.013369780594652183,0.007881826670080768,0.08027705803216027,0.023599108160852526,0.07376854803390022,-0.02467005760962927,0.009616877170410083
BTC,-0.019845640992685844,0.023832014982453447,0.04564791718007346,,,,0.01457461029951689,,,0.010457708833903468,,-0.01446702629722508,-0.041623352777182335,-0.01453611614658756,0.032607314378971436,0.07338308745189728
APOC1,-0.004910200652406362,-0.02864609367372282,0.05051374366667156,-0.016154948573066437,0.0845797995044838,0.007315899760926692,0.016574942851343547,0.10433248242501218,0.09520435356084118,-8.429072283371784e-05,-0.04611798321069384,0.08841262107408679,-0.01142178469069402,0.030209772711115104,0.04419920997941639,-0.0169737274635259
PKM,-0.014968387437169118,0.0019022669253730192,-0.013372674299279453,0.05705302890823239,0.08876501172155325,0.0010609816344949211,-0.010477932610945526,0.025508982737118498,-0.06005988280354814,0.004461106671219214,0.010109493116806397,-0.05076080736589302,-0.036869132637525594,-0.0248153305821566,0.02945288742357196,0.023113897645176042
TNF,0.056975289986372295,0.016540727945940012,-0.03187966705683222,0.06489043462929225,-0.02356680478589056,-0.01890818435990788,-0.016076759887665257,0.030840525969399582,0.07461873525933595,-0.08316430792179325,0.11836852385027206,0.017228770958400804,0.0451870137825578,,0.032570510189658106,0.05691353609579863
GNAS,-0.026261224188130525,-0.016818957641061817,0.09668944846415001,0.0011900224925200545,-0.07004982898820458,-0.009320185117936296,-0.033944395615368876,-0.07638520601439347,-0.006926442044830908,-0.09960993154484928,0.037912917767992674,-0.01069071014603049,0.004375569932154807,-0.05320791612065189,0.03653522150854927,0.0203691632236267
BMP8B,-0.019240801939434803,-0.0166989553759912,0.04914819276784649,0.045354518690074966,-0.02835565479849314,-0.024482815070124442,-0.010674803317106034,0.02902161728691363,-0.008806452282283394,-0.004422268444489418,0.027662790982776606,-0.020819470811768985,-0.01285343229002853,0.0029748155070630673,0.029449690941614374,-0.057873182426098874
LIPH,0.008044492559256405,0.018920206827551345,,,,-0.012208728320348056,,,,,,-0.014255845034638621,0.08783328882657455,-0.023854019808652465,0.005829542657273137,-0.02435012045338968
CCL28,0.013434402743875307,,,-0.01939535428534965,,0.08690395037637381,0.07757466046059264,,,,,,,,-0.01851682655344704,-0.008162401803936327
PTPN11,-0.0033341103407394613,0.04258383774593787,0.07273397737437574,-0.00535988263595961,0.05591932108018556,0.012898798748579831,0.02999160297406198,0.02274555338783009,0.004675024844072183,0.05382215573537843,-0.005720614577560699,-0.012793334136276108,0.04776861512318824,0.015238801857678962,-0.04533385748048562,-0.020660755758427587
ADAM12,0.013112491038188241,-0.037931328106764646,0.007687073112424454,0.02599705569687043,0.09587649080857291,0.03337920776828904,-0.012202281074468363,-0.06535213346052307,-0.11347682676731713,0.12879107397660197,0.03920457144095769,0.0420758621398914,-0.022227100709953734,0.0714462125749974,-0.00946108943535885,0.025993067992707914
EPO,0.015053936408375506,-0.016698955843579538,-0.01583415335250032,,,-0.012773354094829612,,0.06284810549223344,,0.03918442972557704,0.06094213261683693,-0.0154822117837756,0.11907455504484349,-0.014371076930025106,-0.019691106144618373,
EDN3,-0.0023548504701725106,0.03531556362798349,0.028172772647913225,-0.021147505142827178,0.054336476395092266,-0.01979806886724043,-0.013130688820482888,,,,-0.023136828276301997,0.015272061089435046,0.01892495003604286,0.01732241209864701,-0.0006300508989482644,0.04130174573470404
CCL22,,,,,,0.07181948263640438,,,,,,-0.017522529143095125,-0.03017111910415659,-0.012609994394499852,0.08346563287225767,
CCL2,0.05885481941890611,-0.02830988183447239,-0.08596424752106173,0.03353477664225606,0.06517090349047278,0.025958401971373102,0.0387044060956454,0.11765178968427686,0.11715754239916679,0.03273870844834029,0.03598985232682811,-0.016724304158831207,0.03992803162492949,-0.018515665982872423,-0.0016570652749132268,-0.021698473969361268
DSCAM,0.040617562827049765,0.01895284834650786,-0.028904996066155018,0.08513847177837496,-0.03264255810168364,-0.031221217776278308,0.04285691628466167,0.08233116173443986,-0.04591561316565801,0.030807431570537096,0.01673116222974414,-0.017276553382776744,0.01694651165219803,0.01648752889310726,0.03556449193221624,0.018836214996916477
GPHA2,0.029212777396146437,,,,,,,,,,,,,,,
ANG,-0.03464415546464814,-0.011512786373666511,-0.05221334834208121,0.09164001636803099,0.06752761691587583,0.0043515767835681255,0.04526728193709873,0.059493682567694786,0.051938217399104564,-0.06253762545956935,-0.00348924125313607,0.023671314410159124,-0.028772097958822213,0.03323140867579861,0.019249406884597035,-0.014340122540133645
FBLN2,0.04142997501888577,0.04388227600250086,0.02742182489281091,0.0508934974124567,0.04644228081592804,0.015809568252359407,-0.012884237109004448,0.007569732307837277,-0.004467396663576047,,-0.04166123389163033,0.046151095072933426,0.006339820919898882,0.035894389918556445,-0.02358237195520162,-0.010472922236184895
VTN,0.033620406054879835,-0.007583322378351652,-0.015964195491165848,-0.016976541485347406,0.058136842944261545,-0.02098518630357105,-0.016836410506320405,,-0.023284818737069068,-0.057396687951292644,,0.031104737482507007,-0.02319964783688996,-0.01860860496034586,-0.03211290733921034,-0.03917667702997539
VEGFA,-0.056564615464479426,-0.020448981981087567,-0.07314334315767478,-0.003994103544311051,0.14534128110864053,0.021055212544637606,-0.025304554365097515,-0.08199988646985619,-0.040452700477407025,-0.056012412045108054,-0.09206788296422388,-0.07562791551728494,-0.042530373184943966,-0.043334633108817015,-0.02496494978198357,-0.023998647712324652
F10,,,-0.014894864545027963,0.048915152756492865,0.018561386171059818,-0.014005706688606461,-0.03231702142336646,-0.03395228823028487,-0.025257747499597995,-0.03565903934418751,,,-0.039622879147001376,0.037223552973972764,0.06048639370421596,-0.0318183447187302
SERPINA1,-0.02542528253381846,0.0606684174877513,-0.05547479710550904,0.045961802201527714,0.05851300410839413,0.055744444859744426,-0.02597452002143149,0.04338840712401263,0.06061271297149836,0.0991847358312552,0.10198093962235781,-0.03424268153165165,-0.027600543812951135,-0.018222722539114763,0.00842699070976562,-0.024073189501318946
VWF,-0.03308025522903468,-0.011835110125884106,0.06858263658913628,-0.033220336352504876,0.12097558524238121,-0.03101049026318998,0.00562980420083063,0.03883100737459622,0.07277364169555202,0.08386520957100205,0.0641057824477866,0.07991091145390107,0.013335775893172638,0.08250667006485034,0.025117987640197088,0.008484645203016998
GDNF,-0.015378063208187036,-0.013582618645958448,,0.028736750029018165,,,,-0.034966820650253576,,0.02796192576288888,-0.0257853488774223,0.03253214420704648,-0.017220816680727075,-0.020123869275345877,,
VASP,-0.007456123727739157,-0.01349569052732073,-0.0771260029937997,0.03511293383044292,0.05933968780074018,0.05314198673727855,-0.02764938315565169,0.0594983205378716,-0.0032414622397705095,-0.027232470419421756,0.01984044312684351,-0.01912225250191625,-0.006979172112744681,0.031081342223282814,0.03691056818325804,0.011494672804637071
ADAM15,-0.05074430261284343,-0.0037978413446573276,-0.05586810765111166,0.006432733171844923,0.04447945430585851,-0.016888756631103827,0.01001947388742382,0.0010324402202403942,0.0524819995960027,-0.09800803621891305,-0.010014115228475841,0.038714039957148616,0.030831831400137295,0.03278193090447038,0.037641628942420485,0.02796327636580674
WNT2,0.03463756777287526,,0.04294906766777814,-0.000787317125920192,-0.041217903315235706,,-0.014325187334322817,,,,,-0.01920414674606142,-0.00796476154367098,-0.017255690671473416,0.03147461016295873,0.036000144951421606
CALCB,,,-0.019283101741405833,-0.017207540910137775,-0.01775059597260849,,,,,,,-0.016807140936602825,0.0012235171683412632,-0.022448247297101945,,0.05486674499984137
OLFM2,0.02555186293175829,0.04937923051259708,0.09911534389707155,0.05765527512532849,-0.03403982357449378,0.029143167544610674,0.006421341347299568,-0.003979228086934258,-0.004815884042483454,0.029465001196009376,-0.0048976789915513835,0.04111469603112558,-0.003905459178209955,-0.02413532356882997,0.06805149276898212,0.06785091227936779
MFAP2,0.026969311292516573,-0.011460964496970026,-0.025803456340774595,0.10932179148993863,0.09893217949915956,-0.016621403459853985,0.007881329892597233,0.061139331144745214,0.03699610201711263,0.013745185161033426,0.026540481262562764,-0.001451527621182442,0.07541864595043964,0.06628947130233685,0.024320496076988826,0.05389313972361182
HLA-C,-0.0594900135032243,-0.05729453095740641,-0.055127841811142095,-0.02950653162824252,0.12263324218659709,-0.0026715447308249037,0.0032343820584788997,0.07235220356592378,-0.019866219091985396,-0.010379209556513164,-0.008094619610878198,0.0016355252044892438,0.003949905354821258,0.019105661443952513,0.07432002516552784,0.012789684233937788
THBS1,0.04455223403832187,-0.04041395238441033,-0.0478724058528021,0.0438351879268482,0.11693803915363248,-0.00825096144600165,0.02318111319884303,0.023296238576610524,0.030911340905896898,0.05551268525398611,0.052791252201384344,0.047072270676126675,-0.02025245195152556,0.047346076726141134,-0.07016645742905747,0.018129053672004958
HSPA4,0.013708357312033091,-0.012282663695899292,0.010554336570533325,0.03410482424471989,-0.010107192248659058,0.010575583175693156,0.014842708529271931,0.005441186388174306,0.04455673049720055,0.013855324094637033,0.04641064679814455,0.026586116638544523,-0.002241118032562407,-0.008946081075554687,-0.0321754775936629,-0.019358725693135938
LMAN1,-0.02325084361138215,-0.03411994910756387,-0.05406106359198064,0.032270382369493325,0.12617733454357144,0.04113752679683922,-0.013231093016689264,-0.005556638934335411,0.02987843733494325,0.019466746897335345,-0.009232246133401685,0.014713997395745521,0.011177482024141844,-0.029549125795689208,-0.012191814526093357,-0.02239923014386677
LYPD3,0.01704406314685085,0.08208319144145382,-0.015964196864750927,0.06401003646065388,0.10036520530991035,-0.017883723155635814,-0.016729822076696526,0.023642919902792665,0.06859860895716231,-0.05674334699577701,0.05926302805782937,0.009640669846890342,0.0886614433363177,-0.005885632320761816,-0.01985680871614243,-0.03519888135145485
APOE,-0.03777109591084078,0.011248558072135713,-0.023274202899493564,-0.030368888567398812,0.05046055902542525,-0.03510693085606749,0.0011348618275400213,0.029581215795377768,0.12202016215072975,-0.086738808746497,-0.016460673033183885,0.007004061002257495,-0.059042290580390344,-0.03507705891004209,0.011554915145092387,-0.04947637308220337
SOSTDC1,-0.022622779211940534,,0.20157937635633014,0.018398035216898433,0.06952855541646798,0.0069556685203739695,0.03178552238330326,,,,,0.011086624931728106,0.024810656651108112,-0.029360108370333014,0.06802281310531223,0.037175232296391456
ANXA1,0.030961110511728333,0.02705059849568824,-0.05142003598741924,-0.007894995657921655,0.10278224099076462,0.0048699303544347304,0.018756193613163313,0.016046919800713388,0.10738447977659926,-0.03176743166301755,0.04546761690077189,0.03896945700828073,-0.002901366496483065,0.052365337597982745,-0.04321534777755703,0.022729973251895984
WNT2B,0.01921331234550114,0.019778810759321218,-0.02292825867088679,0.013506502359896139,0.03563101333863771,0.010020528968383098,-0.011085212917342657,-0.018095223719699842,-0.04586472323411381,0.10040119054934799,0.11058745507818295,-0.029048123758091234,0.033674638283130616,-0.02316076021817979,0.012093145281481667,0.030881058540210504
AMH,-0.009005893690889862,-0.017012616075208497,-0.01982356618518386,0.10260015426701741,-0.03641732845513308,-0.0028792252511946293,-0.014201291488262742,0.03374262621228328,,0.018884981449567368,-0.00976935955056863,-0.007290869741802894,-0.044133729766158834,0.0029269547371220403,0.013830504997901361,-0.03432029161185323
