,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
XCL1,-0.03218946100476687,-0.014933124064768462,,,-0.01666530017654128,,-0.04722284643713769,,,,,,,,0.03121225797159939,
CD58,-0.04940993866835555,-0.03749006254844424,0.04008180560536476,-0.1349807987475734,-0.018679326392756358,-0.035661824676008376,-0.010463716167644677,-0.0795331483695788,-0.029570654223226533,-0.06297538420137704,0.039169826032012606,0.04062933773722543,-0.034930449824505154,0.028318412797289617,-0.03566330685806564,0.0400396590667572
TNFSF14,-0.0012157357132916153,-0.007109723547561548,,-0.03045945698709364,0.0156148326559897,-0.011556896571649773,-0.12807529507102905,,-0.030986055407183095,0.03549025157581482,-0.05458554160074844,-0.026924058579160047,0.02133322024303817,-0.03694613922652888,0.09624152245971111,0.04494373400450688
CNTN4,-0.026252953630413304,0.11693703133923618,0.11700134710464119,0.054758884164225335,-0.028108508381714015,0.041337738134169986,0.2507074096864793,0.13905899862247512,0.008826038509886083,0.016123283499446205,-0.008326342892970594,0.06958389174888031,-0.030521024034412356,0.07360345883637423,0.1031474612650135,0.061587975963192786
INSL3,-0.028835816204714954,,,,-0.01170001927627365,,,,-0.04684582842349261,-0.03357131333231637,,-0.050807511737211764,,-0.02109155812308221,,
BTLA,,0.1000749619023453,,,,0.03295467700635176,,,,,,,,-0.020394482113212587,,
MFNG,0.0017586892883451777,0.05425586601909689,-0.0300229439335379,-0.054521748369026304,0.023633903799232966,0.004467499448871716,-0.09544181939103234,-0.045105665148048084,-0.028001340088460745,0.015556820064894413,-0.012492220215182469,-0.029792258015378097,-0.02862222920701753,0.045534499506152064,0.0026708500083018325,0.009918236981986166
ICAM1,0.06278077785580784,-0.0601002428799731,0.03146824785280492,-0.09683688858029045,-0.03129474596164085,-0.0004925073083378029,-0.06289003805117058,-0.043876099926105146,-0.01651485991696868,-0.025770128087829646,-0.047352829899936694,-0.01538113126016103,-0.022621836502756544,0.03969376407634287,-0.08253981261738237,-0.0837957280792026
PROS1,-0.015906526836984857,-0.06516653295844001,-0.07021052149079658,-0.09875315981239155,-0.024612061425756997,-0.03335787566670197,-0.024958864774611164,0.04079940135184393,0.013692050686349658,0.02901350374456617,-0.007300792671377389,0.042647997940857024,0.03480183708847807,-0.05640433303757236,-0.04841715441757535,0.046923440527158494
CLCF1,0.08407577087471496,-0.05030322896944179,0.004247434747259765,-0.03726316793999128,-0.022236436555766795,0.03244997599619237,-0.08662290141676884,-0.04555262575538791,0.01845696404670572,0.023462364654801015,-0.019542864176088942,-0.05281893233909706,-0.051652823676206654,0.03237315900020736,-0.14547339873546575,
PSAP,0.01797518366866308,0.023978435623714062,-0.005389296074032438,0.10650809076061482,-0.027525188353692148,-0.04735937253888508,-0.15344622183810516,0.22329155738908604,-0.059497736506937224,-0.025542081530360968,0.00833372657736735,0.021607368141602485,0.15550340331845086,-0.007897552619282773,0.13932925553888598,-0.21089582446866895
EFEMP1,-0.011811528864285162,-0.10172738796293058,0.051673559053197884,-0.16843288982424418,-0.054332644021922206,0.0029374438984330837,-0.28927205270063183,-0.1830610663750506,0.08216675377926906,-0.011009873383404966,0.01605043027915445,-0.007254633366782317,0.06710671510280533,-0.09981078852533716,-0.11775926337215445,-0.014383763548529162
C1QTNF1,0.033592927829181385,0.01717989957282516,0.03208827543643272,-0.06165031463397528,-0.013840061039462616,0.032113539006483796,0.0642722830949639,-0.11024103047035326,0.02535835494386042,0.0017430480821459373,0.005376931195304008,0.0507532462345443,0.1353950571107731,-0.015223318668960192,-0.11958015855594063,0.0332974040615688
ALB,0.03922068321482422,0.012862567958677209,-0.024310289662000963,-0.017449732449969363,0.07405068602560957,-0.03522959617511913,-0.10511466731926254,-0.042892191277178776,-0.024420755093724072,0.047874704841107424,0.0005568068195637426,-0.022370021991892787,-0.015030818294220009,0.06571472670350598,-0.05572411491886097,0.011020485964118445
CCL13,,,,,,,,,-0.01632461365728768,,,-0.042572562725348255,,,,
EFNA3,-0.005023033856800432,0.04912257311862032,0.03566245962724937,0.20630275699325765,0.06757058665640811,0.09819045010098257,0.2386905044537584,-0.007782627203993865,-0.011688231239052953,0.01452836573199845,-0.00798870304770326,-0.04093518135778725,0.09693565432189709,-0.011302917660849862,0.11699174876289467,0.11514232273991352
DRAXIN,0.05401367818321909,-0.01073127393336877,-0.016117543795897814,-0.12693310822294396,0.0018995662557387259,0.023142615196677818,-0.015353897608254551,-0.06680790652301097,0.038048754616929865,0.022690727244076572,-0.022986887048944266,-0.015434433007662677,0.0588376388416484,0.0861005061851621,0.076124072000258,0.06451792355131256
RAET1L,-0.022463380873660958,,,,,0.001156283852057646,,,,0.002406581783073128,,0.04018856522309034,,,,
NPTX2,0.01899529534737496,0.11953025772365847,0.07443250467102684,0.16340036853302567,-0.029085047100475155,0.03351567063321361,-0.12251271971710345,-0.08451142987370004,-0.014973716101794566,-0.037705412940022415,0.03992080159757682,-0.03444129843680514,9.871093395503444e-05,0.06929348734652217,-0.0008251270216136345,0.17410163140417328
FGF11,0.022139394770658155,0.006169496173338349,0.03464906032605967,-0.05884791621265662,0.02260124546115469,-0.02902487970726893,-0.01710195735507029,-0.12250141127280947,0.03042151766385823,-0.03986125458709925,-0.03738935849290531,-0.02553211466724639,0.010885610331662281,0.0047040864775107,-0.1188795067237694,-0.054189028177101674
CD59,0.01631134168122667,0.10094093056006898,0.0071612906844303326,0.11675193764891253,-0.03409533459006181,0.028178469555019375,-0.10876983727403822,0.1900163559206053,-0.007243335655725958,0.022461366656027257,-0.002190459734770699,0.026570279884159175,-0.03934391183646,0.021279597829027903,0.18443786644466512,-0.030205640473722737
COL9A2,-0.039496160589891104,0.049792863279795645,-0.052761706159823674,-0.11685905328026536,0.0331649909964945,-0.030932717693724365,-0.13887025846930484,-0.08571826179642847,-0.03615926052613327,0.019996625854694583,-0.015293120181217226,-0.03449503419359358,-0.0072423563308458595,0.016018718008145718,0.025588948453239627,-0.08625560554315181
DLL3,-0.0411911137629189,0.047240044920221,-0.04978802176223845,0.004088667679087179,-0.0400043605173242,0.03369448160104925,0.21607324300341021,0.037438419556166586,-0.03273253367886374,0.01796233532134937,0.042810791315279276,-0.021139105391996618,0.018529911502242324,0.026239153289539657,0.07317714070462712,0.0015295346300429502
FGF5,,,,0.009182276197298686,,,0.07712913122994253,,,,,,,-0.03849935777816661,-0.0404990287383523,
LIN7C,-0.0313280420308607,-0.02765879505312766,0.03786018239353028,-0.0811457007669153,0.015847407035581868,0.01586543839573264,0.13818161700042061,-0.004534545296036588,0.0667652548703457,-0.031798906735353516,0.034590470068780264,0.008439199967671496,-0.05399745405154797,0.060498954568157445,0.09270859134642317,0.023730642097104473
GDF7,0.061961365749239904,,0.01238646840188207,-0.024971136780830048,-0.01706609380275867,-0.0012904591702016716,0.1558173057910665,,,-0.029133593725210256,0.0327494764309872,0.0928897427354502,,-0.01563437286160233,0.011304412125613965,
PSPN,0.038027886464074054,0.020903855967111928,0.040351334891036914,-0.03186165147802098,-0.03527657872030161,-0.0012819925604393523,-0.024585833374375837,-0.0027963809533289134,0.003839022059673593,-0.012713833785092636,0.08676506511775205,0.01628322324835317,-0.041731564702614576,0.015376746553386219,0.014710752446695348,0.1304985894833453
ANGPT1,-0.030192418823964767,-0.03248454968190067,-0.01250975515275488,-0.09785230264383749,-0.02293327732458139,-0.013560930587223205,-0.0775530828010214,0.002846862390448227,-0.030309335442365623,0.056601202288028625,0.022616637480073306,-0.01080035096877864,0.12128021753150557,0.028182717745968252,0.07807875925964665,-0.07117238803571452
PNOC,-0.009321328268647318,0.14276352417531035,0.08176328453005247,0.19529480033492808,0.030700071475761096,0.11138415186839153,0.18761840237905,0.1384467099995167,,-0.017435574315577042,,-0.04896703533950248,0.08391793463501852,-0.021768445994739014,0.19896143161389968,0.10784169428562845
L1CAM,-0.027255234054716432,0.05633045655501422,0.14151187464597556,0.14885710336657126,-0.001602680751422828,0.07173506581132166,0.1904139287401863,0.2650768723165564,0.020702310825737764,-0.011548114828942704,0.046205472398812904,0.013278179428932228,0.08157508363585024,-0.026493238142007738,0.2450205424171361,0.19686072029623228
APOA1,-0.03135979192731613,-0.0005056192599880552,-0.01603547970904903,-0.02614024769796242,0.10950379000053496,0.010448158226093771,-0.005629252204006523,-0.012610556511463067,-0.008102746845503793,-0.018835170431425147,-0.036189931530761124,0.07224442142109169,,0.07386590265647812,-0.0374132391618904,0.07526692654590944
PSEN1,-0.009770519350990763,0.02085372594238009,0.05015742958463586,-0.07425649640768923,-0.013517893102732399,-0.06337289094021385,-0.21519519379373872,-0.07525223632256448,0.05358377974099914,0.0722267823266497,0.08162264901822082,0.014883369221958048,-0.04105080813244524,0.00647839899605477,-0.05985655598536528,-0.058092880989901265
CALM2,-0.028083207721363735,0.09584491516061172,0.09445151473826531,0.2127630338982203,-0.0023278899876071385,0.1129244058986404,0.3397213671614969,0.2478536838343997,0.029548878420451518,0.09638650210475827,0.057875895772292345,0.01969744086508066,0.007966433579267667,0.015386653518447058,0.29511128159847244,0.010939547460693278
CLEC2B,0.03155745485051862,-0.05384530986337973,-0.016584326749107002,-0.12285842050702878,0.03813439965699178,0.0388356009626414,-0.09735545436932444,0.011648418876782834,-0.020853245428222013,0.03816780178779658,0.008952044935280304,0.07893067705853285,0.035910198160007706,0.013300815966540369,-0.11886988419676028,-0.09182248400266871
NTNG1,-0.010709966545867798,0.0707200829220809,0.06681803981532919,0.0653431350625649,0.02376517388737231,-0.025910267861610364,0.029629018592614083,0.16367112155867614,0.009683072455849269,0.016205064615166326,-0.032600707989047344,0.07792880480441523,-0.026942772805916285,0.032945342968707735,-0.007379165539303966,0.1358080826608519
LRIG1,-0.06477695337926306,-0.04697228689168224,-0.08497710923330998,-0.16434796733551144,-0.021058301008813087,-0.010306368316121962,-0.09446495308519365,-0.13873965662847906,-0.04198268689744547,0.007846697899314165,0.10362571915797754,0.046484640403198545,-0.006242941979113688,0.014685380490005529,0.0423236536266456,0.06005145304529995
CPAMD8,0.03180274785010307,0.019311322460000377,0.057370479435999704,-0.013172319197381674,-0.012978022746126892,0.022964633517011775,-0.028527765784277265,0.06810104497719963,,-0.02017691067373989,-0.0343975222384467,,-0.05195020187398409,0.053788573536260265,0.037874799145949094,-0.021289465207873275
GHRL,-0.013007774843804365,0.01250538528130627,0.03697086703167541,0.006715112045497982,-0.0227550779071615,-0.02828763694762053,-0.007534431264020427,-0.02530256154354882,,,-0.03662749140367286,-0.009306795244218357,,-0.030338208460639185,0.03193439223177235,
NPY,-0.004477179993079486,0.11275814712506803,0.06377279995818616,0.07572884790031295,0.02526706716893862,-0.007875704589269,-0.010460370052065874,0.06634873862385154,0.0755201088240393,-0.03694915816426067,0.013267360892971584,0.03837043282338278,0.004292393960599021,-0.02663347939295908,0.18269057059806199,0.03146553628471372
MMP2,0.029255094269392917,0.028839373244859575,-0.026673941188557346,-0.11542823230311514,-0.019700621699015954,0.015237979067849473,-0.1321296172909492,-0.17805792739698184,-0.036400286866557025,0.01738257603500166,0.01207152256544825,-0.018544650336617795,0.0970015658844665,0.04227632199694188,0.05859492322020395,-0.002436668657832298
PPY,-0.00013505264282277473,,,,-0.009484823249745835,,,,-0.006044538681066536,0.01056190380168311,,0.03599695190914508,,0.11324794460938215,-0.03624559806711066,
ALKAL2,0.02538453654943088,,0.05692549658591569,-0.01728788252628767,-0.01059637724734322,-0.015304196840518295,-0.13195423722506072,-0.04281760610588282,0.025939417281315075,0.035446134969187616,-0.01663136347695277,-0.020829188737068047,,0.04006504208705343,-0.03996668970894743,0.031316971533275055
CSF1,0.0010074811365729812,-0.07539417446130181,-0.032998845242625995,-0.15378543049690496,-0.028739414938649926,-0.049193120257387195,-0.14226258030488645,-0.12202616146200072,-0.029703395504274373,-0.013309485168079909,-0.03269395477570767,-0.025185729406420714,-0.0994102220242821,0.026707407929920605,-0.04570259510178684,0.04749847001332459
SEMA4C,0.07917399176098368,-0.018692949373276545,0.0013895520318821586,-0.04006189808134254,0.005170154346597045,0.001548691067804307,-0.0631160283830138,-0.08001288366787357,-0.012636397643929759,-0.02760599883321437,0.009247958152902242,-0.006427816945961885,0.011505101434255325,0.06895448673367874,0.09213500434462527,-0.001541240244057736
BMP8A,,,,,,,,,,,,,,-0.018930808757294255,,
ICAM2,0.024271345862560884,0.07853154078461114,0.05202440044213174,-0.07214016251684804,0.0085594354901969,-0.04907362756080984,-0.09328588488950634,0.004538233360178252,-0.009977167450641434,0.04536730234792218,0.02753480704811779,0.031195890732665175,-0.07282700227601133,0.021708191596030192,0.050561262108434514,0.10655931400673956
SYTL3,0.04944953104165116,-0.007031025714133796,0.029771723939385198,-0.08174785360899918,-0.002012459389475493,0.028252927746333673,-0.0800258445595058,-0.06189957873637865,-0.019813127882445634,-0.035502775349454944,0.05460455326852837,0.008324395519310458,-0.034857169820702305,0.0362718069263713,-0.05470209206510605,
IL1A,0.030428851157075613,-0.03448496399629744,-0.004365928164895854,-0.0007512355794781288,-0.045078938363125015,-0.007574888226938414,-0.10031019292650932,-0.03810434707171753,-0.046220086965148524,-0.051524643416715143,0.02119958460865791,-0.012659660040042778,-0.028078878496882013,0.018849891650965404,-0.06417349106484511,0.10084910439088755
HLA-G,0.05833681432991646,,0.012031696828720661,,,,,,-0.00043424738133052577,-0.027947484117830875,,-0.028912711043798178,,,,
PGF,-0.015749598942621346,0.056544869596262974,0.0492255348069693,-0.06422562298534738,0.07783916672282902,-0.04542562080217214,-0.047792390491442,-0.07938763827482048,0.010404030499410214,0.05792927752449305,0.007109648587076611,0.024749144443833557,0.04161925844723434,0.043623765126604236,0.0905750504144389,0.14754646073488806
LGALS8,0.0273939668967958,-0.01725827635058722,0.02957922360788575,0.0006835368010734054,0.03400578764689799,0.04682216153020593,0.11826659539826503,0.06004966806341927,0.06560269719908356,0.0041213689759906445,-0.024202840261897878,-0.025047459147953262,-0.009119236066448322,0.06976167221704623,0.06527468625552624,0.05601714511726635
DKK3,-0.031337366058076264,0.08524031617063725,0.055335223144447616,0.19703931716729114,0.003159302888741241,0.06970309224359966,0.3532938519083643,0.25717529374853165,-0.026267270083335067,-0.022180008359707334,0.06933674834284397,0.024596521271054276,0.1463457573401213,0.023533563182101026,0.3292496213328343,0.17799248504780676
COL16A1,-0.022404264817166,0.017066137523322564,-0.004446755857509353,-0.03756737251359471,-0.022552067554597675,-0.029846887122861637,0.08228012189539523,-0.1939227711653348,-0.11074867687330019,0.015013471825032714,0.04566840755774748,-0.0005288652520247332,0.0802423536556903,0.01834436087350512,0.030210758215833394,0.03390452906091655
TPH1,0.0739129642421415,-0.018611732878842047,-0.034392517298030716,-0.03213577609917726,0.028705353994119144,,,-0.023858985865643674,-0.020213811347791797,0.0003799015496294844,0.02321573752347186,-0.039754887813867,,-0.053561775012074465,-0.042284066383762246,-0.038169614260609
TNC,0.005338212180844442,-0.12136862732732243,-0.0770309181046252,-0.16022751096631171,-0.0239214009248604,-0.05292501186747118,-0.25757290363949875,-0.2217140505072107,0.06903502707064609,0.03642044041014142,-0.0193902672798234,0.02925699977323107,0.023361493884459406,-0.08228008591852165,-0.11636775678839917,-0.13691380517513443
TNFSF9,0.04826606690949733,0.039315072415544404,-0.030581283204351283,0.018541010652304825,0.020417814637849672,-0.02163946869419597,0.0794229450119402,0.08387265010218617,-0.03558523625914404,0.029356925597594098,0.03688498707113081,0.04951820084239947,-0.006922248355279758,-0.002545606868590957,-0.038143876380568216,-0.05004790441992045
C4A,,,,,-0.011243782216114565,,0.01743553132035989,-0.020972954928872547,0.02633223948916305,,0.019625545553166573,0.008661688224453594,0.10345480466771102,-0.025493227115100478,,
CNTN2,-0.004050159604177412,0.05722792151957794,-0.0268718887061105,-0.08431738699370213,0.008215037094788756,0.02893340163592715,-0.2918718796787376,-0.022578291818566697,-0.016732686832771168,0.048971264590577566,-0.02221218440552878,-0.02371102946388257,-0.04620711717996359,-0.023772411865911534,0.25021867222833805,-0.09452660794784852
F7,-0.011269688865258538,,-0.02986999941479969,-0.012715942703181708,,,,,0.007255593844066123,,,-0.04130354542815603,,,0.03269153991157372,
LUM,-0.05147120125000626,0.06750685253266236,0.05727590671765665,-0.053992322787338884,-0.022380239579230268,-0.05014963810549205,-0.113610548745167,-0.02566933270122647,-0.011009644346932133,0.0689387154372291,0.0245087659103277,0.08326473477377681,0.039579283819291614,-0.02685945405713023,-0.0020929667972298797,
BTC,-0.022463371516940868,-0.054744938757122615,,,,-0.04493913532334303,-0.04027594677526118,,0.05388254818367156,0.03645328650923222,-0.02748624717646878,0.07981861765480648,,-0.04685067161179762,-0.06601531727206479,
APOC1,-0.008095036799559578,0.10270673340445051,-0.09520237372537117,-0.16700868024926302,0.0031223355037825876,-0.07691126992267959,-0.3116917309737857,-0.10870983894403548,0.030106278095711852,-0.029295451650763873,-0.03721746246299997,0.022139814446232177,0.10619700745768618,0.0003664704362659955,-0.08658781763304822,-0.10574440972464581
PKM,0.01735379040091407,-0.07666369437626461,0.0020392135937002875,-0.004808886429335429,0.048549395955365476,0.07286919376621849,0.21187496822920068,-0.1609771194816661,0.032232425773256405,-0.018409554766796864,0.0019186355240969155,0.016614889625675602,-0.054088434725528385,-0.025472872071958082,-0.1555257642895944,0.08205810524244525
TNF,0.0086928873883216,-0.040209253053976914,0.005661223008815407,0.050290224371749716,-0.0033971996508003264,-0.04135590004556442,-0.08627049016577681,-0.04982024378858841,-0.0027964526107103547,0.01359728828939946,,,,0.036892060758466856,0.06432588642373936,0.03732975272112257
GNAS,0.012944251713960513,0.12167728398487516,0.09177282339306442,0.22223453619327363,0.006761410642217826,0.053756389285594654,0.3610577650093575,-0.19891869482247268,0.12578105481633595,-0.01473051337325707,0.07995163560399694,0.03923432646052759,0.1522414001981615,0.09269739669783167,0.2856513165568973,0.07122695978782564
BMP8B,0.030115772373541922,0.021396424538507253,-0.027062280463770055,-0.007351169165786816,0.0408885712681427,-0.027459892545077278,-0.12599546259612854,-0.06538195538594817,-0.03342384205342159,-0.007538053842103655,0.009214187824200484,0.015879239069090174,-0.07758786702345745,-0.0054244208660186,0.08210861830515508,0.011313693461311511
LIPH,0.028337859136178766,,,,-0.009065562139558126,,,,0.12399955065453054,0.026622808140334075,,0.016618395355593053,,-0.009340919424112895,-0.05813434117883002,
CCL28,0.04288063568501672,,0.020562068482710114,,-0.01395947431684387,-0.014001408270451663,0.034446997422542876,-0.018921212229313446,,,-0.016296205432634693,,,-0.014699813934491124,-0.028680666097438363,
PTPN11,-0.006260537608146085,-0.0055963961582876165,-0.026214581574940613,-0.05751602628743942,-0.003295791954750435,0.040177408163431745,-0.06850713035256249,-0.06475625638881224,-0.00399272127411659,0.0169926265132345,0.004701048910003757,-0.05056220162221775,-0.048872560629093106,0.029422883147390905,0.04188685011658927,-0.08325953301865849
ADAM12,0.0004331782006821841,-0.02628145243454248,-0.03070041173594304,-0.0648998623061359,-0.023263980709293093,0.045874194034542286,0.005802792456840328,-0.061383411483225535,0.023988283355213084,0.03078874733271356,0.02692306058654508,0.023275188810359296,-0.05648536824342491,-0.0010761780588261507,0.03426396869885413,
EPO,0.04648886043304526,-0.01997133401397031,,,-0.009484823663760245,,,-0.023858989369416553,0.016802589125974952,-0.03935202439321472,,0.07978628635737453,,0.010866010803898154,,
EDN3,0.02859979977916159,0.03188466199657247,-0.042842395150370444,-0.04789916913029503,-0.01470100888886866,0.011228261074059012,0.022323996675065405,-0.02410517863214271,0.03745170647194496,0.012182648288470623,0.004886363189861622,-0.017552932854611243,,-0.028403285511883473,0.0038533331655978653,0.049508799452331734
CCL22,,,,,0.03907358728565819,,,,-0.03843430285886537,0.00032248531555840565,-0.039863303521172073,0.03168262384051278,-0.05603592617669967,0.010742069383450561,,
CCL2,0.06542383772462376,-0.10857177257092655,-0.04589301123639388,-0.010483108034604399,-0.04274302461362759,-0.03506723657481401,-0.1794053283825275,-0.12063394966338832,-0.012955723252549341,0.033509890070512444,0.007723665420970206,-0.010538030790157459,-0.16493824865681483,-0.05464747930149402,-0.1380282829118544,-0.16561839234403775
DSCAM,0.014136302242162967,0.0027528261784046507,-0.06601661744277615,-0.05218532276372688,0.03440740439164351,0.015647133752962523,0.09317149805601053,-0.09017339267291094,0.07052187315716842,0.04907157970405306,0.0744499772590334,0.0006120254918529709,-0.03272835853746949,0.035224456995200375,0.011960550436665269,0.041287874068520844
GPHA2,0.01938779024412509,,,,,,,,,,,,,,,
ANG,0.03971052527202304,-0.005404577565897293,0.09441060431515616,-0.06678824559294211,0.003447965163746942,-0.02152537927796029,-0.06554457821291432,-0.08362377828392199,-0.017672681548172423,-0.022405842422525992,-0.05560448473710932,-0.020031492897308,0.00695913372166083,0.017644675761796996,-0.08570450375266539,
FBLN2,-0.006671487712554259,0.060007144105994205,0.07431502501239126,-0.018046488937709142,0.0010594038431299005,0.02734452120508393,-0.02327001979427643,0.09906365837600911,-0.08200267762784717,0.021628819920787468,0.0018212864214608277,0.04580949675348577,0.22550633910539186,0.01673055906686543,-0.06390082269123891,0.0365850565668527
VTN,-0.018977532074940524,0.033040138914869406,-0.0026615859717085805,-0.0035180788981435513,0.002105598520973757,0.08073128318640971,,-0.019825383700283482,-0.026952596026133577,0.0023949158622486037,,0.027614372686450464,,0.00634974308034685,0.06985312074798754,
VEGFA,0.04057493882648137,-0.11321870105594738,0.03780362360137233,-0.04193417718849696,0.010812857370056115,-0.005742615399855078,0.011028004088837893,-0.2498135790699092,-0.010916085115970456,-0.03475539629832806,-0.00936424543643425,0.043760538055543606,0.03146424690568839,-0.014418631230872773,-0.24187217435369207,-0.006483301240065435
F10,,0.00018671166154877528,0.008030148304618128,-0.00622448304164609,-0.010399904147458906,0.05206514556749863,0.0025617038702939795,,,-0.0210528459292513,-0.018650780399572096,0.0055923088576887905,0.2014487503706805,0.019691158550295976,0.045598931288484856,
SERPINA1,-0.016265439522075223,-0.04111940565905703,-0.039100038673818935,-0.1570529492744736,-0.0027134697224538836,0.03077412475900453,-0.22011185120473442,-0.04866511229650455,0.015130327525740495,0.004785187127804133,-0.016064095310695557,0.0397250820192881,0.15633600990463392,-0.022535151336949465,-0.14056288263764732,-0.005110216565823693
VWF,-0.048563388319345015,0.07350862248502013,0.039315570694023465,-0.11203280055257529,-0.02261942260373278,-0.08458848229703438,-0.09252234163210792,0.06671011446966071,-0.07592554983664397,0.029174123879077626,-0.00915326156146755,0.038157158702404353,-0.053247771526337785,0.014342708104083585,0.16105560003019592,0.09215132927951661
GDNF,-0.0397470035120762,,-0.011185419532425423,,,,,-0.023858987511354984,0.03528476106354377,0.06378656164432893,,0.06533282913200751,,,,-0.012314227421776333
VASP,-0.017758398055801875,-0.028490041930280458,0.04222099546499459,-0.050479411414954115,-0.04807560759663516,0.019957398736055093,-0.06099765905242199,-0.06844161573025696,-0.05237156409877456,-0.06644325572766409,0.027834292490188265,0.008479490699646411,-0.04253689357523285,0.046014131272056426,-0.0968957632526041,0.07987615399478917
ADAM15,-0.0004765894685468522,-0.01979488804876409,0.013520749831880478,-0.0721560105477643,0.00555934746696961,-0.0338724299032921,-0.13572567585760587,-0.04135962021074744,-0.02074879011912411,-0.011286091955482492,-0.004031174376544177,-0.007912661326165393,0.0161577231469928,0.03965479012284242,-0.016134450004880414,-0.04019640642551851
WNT2,-0.01231151434866687,0.0059309747654007145,0.06316022431517959,-0.03263814643650502,,0.02125223102879094,0.0012497432817632776,0.038314879105790754,-0.01966397911988493,0.041497470689016804,,0.028365303219866595,,-0.027283832315621277,0.01807839997384481,
CALCB,,-0.024321430841907136,-0.03486048412137805,0.06428134251296877,,,0.05761240044026278,,-0.024728938828214836,-0.02956440630369271,,-0.004642731905775623,,,-0.06909697692945987,
OLFM2,0.018481623441912644,0.08720927433358545,0.01601433580452681,0.13815755023921644,0.003459752915946217,-0.011367312595934754,0.10231172881949664,0.013924998915104486,-0.02199068887820951,-0.009843685631223762,0.054299195588485255,-0.06354963949166727,-0.011241242091032942,-0.0075804434535401,0.11749944752922668,0.052344537087286425
MFAP2,-0.004752403933606695,0.047053357419564026,-0.011337595338807882,-0.09383413924706423,0.0638558500607694,-0.035792155382277334,-0.06202813302446934,0.06545577207985101,-0.012256318526596711,0.03889183116357124,-0.017726797706647826,0.03440821308395527,,0.035995806593898165,-0.012903733014069888,
HLA-C,0.045143234721089505,0.02166166444509319,-0.018217775949753587,-0.14722727205969804,0.004502804541967573,-0.054173063599743033,-0.31584572899053853,-0.19194595572882064,-0.005079152256882708,0.00724016656693176,0.046735864769307384,0.04272857496221542,0.013697490307515887,0.08279950312808754,0.043972387243338316,-0.04170553189623541
THBS1,0.013542455799782454,-0.08409568417648064,-0.02457767379558531,-0.029457495914974114,-0.007601726577185448,-0.0326185656875862,-0.12212482819403815,0.003025444460933743,0.053656279465323635,0.05897610904223587,-0.02139533894869117,0.022233853813314868,-0.042001366985071335,-0.03548311676635435,-0.08346535439801792,0.07660517334207408
HSPA4,-0.023762239556870447,0.00233929093198038,0.00015675030240882898,-0.016592584382471933,-0.030231275174636918,-0.04080587081030395,0.06772047053056948,-0.0105522579697647,0.05984466262713522,0.004796163253323162,-0.05301180512766119,-0.08967259883909585,0.018901324558551005,0.01620737404855167,0.0913347494862197,0.017328673101591613
LMAN1,0.016796187197239302,-0.05536395014297254,-0.02311940987049262,-0.11590462510036292,0.03204127193437825,-0.06513548009780137,-0.048495397512369885,-0.08066124161936895,-0.0011394020520063598,0.024749942204888308,-0.01223448767140823,-0.012848692225051153,0.09892274720710661,-0.016999469290570546,-0.10108097725277554,0.03651353271420614
LYPD3,0.00890722302021644,-0.0017498718943411054,-0.04322442331160396,-0.0036716670141343395,-0.01327951603967292,0.019786908545921397,-0.03654619524992074,,-0.01606652672889802,-0.044129647443700494,,-0.02104210722495364,,0.03562313468287717,-0.04890602655235333,
APOE,-0.015398895364912936,-0.04809056842266891,-0.10251289940215076,-0.13676835154514697,-0.034205994606940134,-0.058761267396679515,-0.3530485619520456,0.1332086444723346,-0.09288706743021492,-0.04946403542142729,-0.026991644842602594,0.02641523753068226,0.012821587840377962,0.01777633620608395,0.13359250359682895,-0.1413619059752383
SOSTDC1,-0.04505843559707549,0.1216416485869552,0.003891961920235777,-0.05108881169581312,-0.022940644631731063,0.016333899339464462,0.2244121740416552,0.1465266192907966,0.024930595283898797,-0.023618804253916575,,0.01834029387104675,,-0.02606866991159619,0.009416135348417757,0.015275999046865165
ANXA1,0.055468871528688964,-0.08564258060997959,-0.06428355161248776,-0.17805571744884965,-0.020934483482134322,-0.1550120716160377,-0.26508884999636056,-0.1418741471706183,-0.0586560496461964,-0.03070868762486459,0.014090538937183292,-0.03379463609989119,0.019224169996183486,-0.0353221154811855,-0.20916404953197204,0.02472055316190374
WNT2B,-0.004751595240877875,-0.003793946657928007,0.07610286079869881,-0.015338897487714019,0.03294157917718675,-0.024824900197120543,0.137398557557262,-0.03906898001545382,0.03262206236852387,0.061168146780895806,0.03301375137571637,0.011430614802078763,-0.043532918810205844,-0.014900917550000989,-0.010087453675380612,0.19726289256021767
AMH,-0.00021633591619925625,-0.02500310896444857,-0.02528259729091832,-0.04730649213053486,0.006542977438951819,0.004276622858395465,,-0.04013144301082784,-0.05920914079585477,-0.010608303921188382,0.03426298018613775,0.015555573752534878,,0.008388644099431625,-0.005195182910784944,
GDF10,-0.02937474128821377,0.01197438323180332,0.05031608502868445,-0.04815201904430967,-0.01277335196173966,0.01135932477775503,0.14848605007426943,0.1167612680708142,-0.052365017437844975,0.008583722383657294,0.014098208109397133,-0.04353959580453977,0.1200329620114344,0.008433552631161986,0.07304799075778846,-0.008090846724142052
