,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CRH,,,-0.022229630849767163,-0.021582697445733837,,-0.023259845126782763,-0.016222534478054627,-0.015187343823295073,-0.017519273288031816,-0.00910675398457205,,0.032198840078531875,,,0.04350390440503261,0.0023006520790897385,-0.02077728394969244,-0.025185236578300105,-0.02585181834376674
BDNF,,-0.046506482592587675,-0.018905544787077164,-0.01930699363092518,-0.04702149397868541,-0.04313609541757913,0.03041137206291878,-0.07097828949792677,-0.011768994522349268,-0.02021730152637299,-0.02551052558708634,0.02498366728198309,,,0.05363996019965297,-0.04615393848482439,0.05783994664687002,0.001434230581719668,0.0038190250439136524
CCL5,-0.05767926507819766,-0.03307218588125596,0.04915765540541047,-0.06341674402927983,,0.0469137682857733,0.04235363063909685,0.03763313815955497,-0.00986773099601234,0.05384879101016739,0.030160388523676022,0.07523388832452954,-0.029827741593506218,-0.02087230966072799,0.11301882604072042,0.017098916491822238,0.03226179198213263,-0.02900651556245117,0.09946206612719495
GAD1,0.005169527422604482,-0.03109865985720983,-0.005002027603409966,0.02762716392802888,-0.025152249096970072,0.02885277286496713,-0.036991928094509116,-0.03906474217329645,-0.0612579230538188,-0.02959419651534009,-0.024776467839960157,-0.005090870905165759,-0.03580117592114377,-0.00395546528142189,0.04677895454804001,0.020201000152116916,-0.013741744522669134,-0.0016421556628264738,0.07200569241808948
COL14A1,0.08426662210847964,0.05676378524387461,0.04892391299836029,0.033375329178211156,-0.024593971973763243,-0.02327435623223234,0.04860816022474179,0.04772275938839281,-0.02417408510676133,-0.01627892918118891,-0.011213045900471546,-0.013970890698226174,0.002965033114513122,0.04575934513340549,0.029241737666401202,-0.015027055756165888,0.021158396263199823,0.06535018263328786,0.05798350359859907
HLA-A,-0.013057377149515942,0.009713501620795649,-0.030891334282881915,-0.021308038436184704,0.008788643622674518,0.041663923608527144,0.12271127778927678,0.12841619664020504,0.055688365134599245,0.02364638137574466,-0.05602862379575791,0.027340116042211655,0.0011412676902905464,0.028750144652230733,0.008777384484958902,0.033157522533935675,0.03693802815128675,0.010987523383657036,0.017697153221847527
CD5L,-0.026759327317068208,,0.009582073498721878,-0.007475952694312255,,,,,,,,,,-0.03336778323746347,,,,,
FGF18,,,0.11872994882024174,,-0.02391492981724388,-0.018479773010757174,-0.022134190867520283,,-0.011924909747632616,,0.07128024679467639,,,,0.026823506436256604,0.02827670416852485,,0.055616266885652556,-0.025018547227643823
ADM,-0.045049116961316554,0.07259495691673835,0.05582191090259325,-0.04214285339443527,0.04355519439202245,0.02504304717071621,0.06211365042684203,0.0885111538820662,0.07480857910760634,-0.008942790157931374,-0.027937199072651263,0.017744996937462433,-0.05925759315752962,0.006201222626014524,-0.013937777948860976,0.006068529329536287,-0.021689251474918552,0.07389479917422687,0.017173272347556983
CCL15,,,0.009715883181101908,,,,,,,-0.02692324466436452,,,,,,,,,0.05395851036558092
GNAI2,-0.009284759362823504,0.005617033787761665,0.036716138899039207,0.010750271345008718,0.012759595314665619,-0.059582125290511934,0.01520949458517825,0.14346968192081572,0.025296500146669502,0.004332267665778205,-0.02552250100612483,0.031120383980111677,-0.03335987103326476,0.06464630357766667,0.0007585939549095211,-0.027905232872758753,0.02400678676355785,0.04662262888829012,0.07995151901704121
HDC,,,,,,,,-0.007701187635079109,,0.1162081718330037,,,-0.03879362699331442,,,,,,0.01617645341747598
COL11A1,-0.025556955992469075,,-0.014029477613683457,0.036189909099458205,0.12068615921904158,0.08015684726264473,0.007509948861759884,-0.028952066492758197,0.029242666654694924,5.16419069976158e-05,-0.053785049076766366,0.02562509021711906,,-0.05263682244252576,0.07756375777333785,0.05198512949012936,0.06443958283279831,0.04558772080720534,0.027506553078170633
NUCB2,0.026896554160727486,-0.005271650350824571,-0.012156978065828168,0.03144934371846739,0.016147459529480903,0.041545395651929086,0.026704550700890936,0.0666444258361941,0.03483869022322717,-0.0014245014034050141,-0.04176110480007919,0.0008365226739146316,0.03853120483146754,0.010876557805878822,-0.02795237185349365,0.02679795890922917,-0.04706068499032554,0.00271403091738563,0.04748568938154759
CXCL1,,0.001550253322597286,0.008419299037136504,0.02048360612335087,-0.023564889175260072,0.026300646334330855,-0.005231387380695351,0.03352273311352692,-0.013848630282232904,-0.01130954614113654,0.02568147286276476,-0.009477740674539954,0.0027908525542430277,,0.04368737008059512,0.05645089284702409,0.030155663635424122,0.0087686450052229,0.08354630354677964
VCAN,0.020742473564201662,0.0915364559852615,-0.0011082439409745124,-0.0038032101263654372,-0.06540861644079558,0.01030927552612556,0.02277528114541384,0.09810445997187123,-0.04634399961800322,-0.021607042542688103,0.04472830842932939,0.04366627770424344,-0.11263198922781878,-0.005400499562602865,-0.028301673604540473,0.018616488326791074,0.013996009131606568,0.015839993278751435,0.0033477810988233442
MMP7,,0.08632145062502879,-0.02907435052380131,,,0.07668348920617864,,-0.0209439739319818,0.03962237732112254,0.004064995843295773,-0.02293605695182667,-0.007829655810914986,,,0.011692430239056039,0.03196916661476119,,0.022606014612330083,0.09209865707733493
PTPN6,0.02767227431151472,0.0717074757999746,0.026785113081562676,0.02574964403241718,0.038057533672455277,0.01753935984041233,-0.04412580412473653,0.07352285068097959,-0.010562570471682919,-0.034214710798150146,0.05761316675533683,0.04885901801207748,-0.0020680674513280125,0.04135794921059213,-0.005078563630934646,0.008313774476947401,0.02926380336984725,0.0487129232466521,0.0867922828256537
PTGS2,0.0462853981076474,0.03347457607682981,0.015859112218506336,-0.02066290303527969,0.061155466492549604,0.00522526159078499,0.07553554723754197,-0.06667532174782693,0.029011713485857696,-0.024119813481192447,0.005178354059511729,-0.0011591687409844142,-0.04493942858770022,0.0065469583982756254,0.000874612997173204,0.047935115339041504,-0.02646740960596495,-0.040060448060187735,-0.03755464706450817
XCL1,0.02647194658973332,,-0.024359696598236592,,,0.03763787216836167,-0.016975014948483635,,0.04509010245803497,,0.031523984014174965,,,,,,,,
CD58,0.02604201340879026,0.033058511637909,0.01245108724423599,0.02479647703407451,-0.05287309298347843,-0.037518137726645105,0.013948075137133736,0.07652723185555571,0.027857949743978552,-0.036381565078846496,0.02359749662893265,-0.0017417763544143598,-0.10163480780344959,0.06543147233054457,0.09575744130882106,0.04506636635518577,-0.024187114527614628,-0.0028659628196835776,0.03682978947219811
TNFSF14,0.02637687699261164,0.02918963474808952,0.0037014739347250806,0.03025996427664779,-0.0016976579852587329,-0.009572544594860025,0.02726474612079746,0.058514183249511485,-0.0291094441358052,-0.011046450614330978,,,,0.03248671395083049,-0.032099490486500896,0.019854894282909694,0.006048128113807168,0.05963499326550468,0.01528998068000546
CNTN4,,-0.0424711858410885,0.007062401930956912,-0.018902892606756663,-0.027492803527099957,-0.027998549917542075,-0.03997858612203706,-0.027668608436546793,-0.011328258310844686,0.03412173598895896,,-0.04266917864165343,,-0.022655828079354564,-0.05160434125787204,0.018342152883430114,0.04989523545089063,-0.03633880857778845,0.03317385146630545
NTF4,,,,,,0.019722747506071375,,,,,,,,,,,,,
INSL3,,,0.03972032076291538,,,-0.018479769386057554,,,-0.012673467221380762,,,,,,0.0014595244600130043,-0.002211985022158526,,-0.0053180034006992645,-0.029710283386133667
BTLA,,,,,,0.03205960592884546,-0.017697018180349283,,,-0.014106695251174035,,,,0.09945101771765279,,,,,0.09453024755510213
MFNG,-0.057464392209750324,-0.018207641745191534,0.03574733081745578,0.011713759918259927,-0.012845584787984959,0.02650995980495669,0.006504294767475245,0.027836419835393228,-0.04933792209264534,-0.022784282889429585,0.025240814247487028,0.029004102547980568,0.012831924638024822,0.024910021582347362,-0.005772847752738282,0.03493858030667929,-0.03136154285576043,0.04489263732949478,0.03228968052641691
ICAM1,-0.06481291856533136,0.09304085546135514,-0.03491887051263679,-0.016230432407478897,0.04260705951672965,0.012936284445769124,0.06427394343806161,0.09366402037563207,0.004189769041899441,-0.004269739008875806,0.0011435021608495102,0.0517904766987195,0.07558969952685288,0.026051265522492376,0.07647693997002178,0.037344922131776336,-0.018851798547549634,0.04978732784471552,-0.03159091704219544
PROS1,0.05007525612888265,0.025239476501442905,0.0534710506832153,0.1016447124040828,-0.06569390045429173,-0.022362577978768887,0.11084483892339801,0.1308725520542513,0.0675185857393222,-0.008114947556347252,-0.016587451094741926,0.03788401563617677,0.05604423919333886,0.05158641194523709,0.01093798698595665,0.02681802582033535,0.053519781339900235,0.04126070576319295,-0.014121853288090794
CLCF1,-0.02200216629043501,0.10902274193469971,-0.018045845450836654,-0.018872945062011297,0.03726405881691959,0.0864803092236168,0.05863514246812641,-0.012944449084202614,0.025018234318869504,0.020271737098570938,-0.030666227560076687,-0.0054409737544611776,-0.0411547785493906,0.03511916196780014,0.06702367707504894,0.019846695253901238,-0.0018368887871993305,0.00751256585586245,0.03746176213678936
PSAP,-0.09576186856358325,0.004779251792456007,0.09602099264183937,0.023968293769420865,-0.009386149052902902,0.008151860967188828,0.03240125873872119,-0.06088332480280648,-0.020286018125545396,0.00984132159572072,-0.03443600379512374,0.011244915761884697,-0.013753646839283009,0.0918934785054413,0.06035657192056878,0.006296797438185158,-0.001497683698970749,0.030554480611689572,0.03741087535353967
EFEMP1,0.006899164321662587,0.09014218246841084,0.07533928133311013,0.03341350577439148,-0.010933954556500671,0.038627420988164386,0.04653057212588041,0.08926020174586895,-0.009082880259107749,-0.017966047246923914,-0.0270739467627784,-0.02537391261179097,0.012288047890549554,0.14328194702566657,0.022030343254710306,-0.007790455499235348,0.013096444618668943,0.04195394413741766,0.06223342429355449
C1QTNF1,0.03727362765459142,0.015385344410716185,0.05509032045549718,0.05741539348487297,0.033834097684444515,-0.06606134590811044,-0.01144188872199074,0.12357949266928646,0.03870289049211335,-0.024514527607162568,-0.04873861011908266,0.04387785048863272,0.03867714788320822,0.02575839236640809,-0.013022171970401477,0.015603845393409841,0.01290355461670709,0.0023566315905723914,-0.07689002157529008
ALB,-0.029833960374912545,0.030447726100764794,-0.0026625735330436137,-0.03185453580905274,,0.003330926227530303,-0.004750818109549302,0.007539451501808984,-0.013836102154381006,-0.012546434806656888,0.03365742237068431,0.041461771854888495,0.04722571642894633,0.011782858263620835,0.035008288192403966,0.020126094721894444,-0.05104503808845128,0.02750721822429459,-0.03359521604521742
CCL13,,,,,,,,,,,0.03869233041116133,,,,0.10508100613896175,,,0.03720338813484993,
EFNA3,-0.02519318866736052,0.027194602661554785,-0.047737025497389195,0.05327172499251607,0.03056035588295517,0.0323863965383144,0.04958902913106185,-0.0776109885212033,0.025101064514577155,0.03654434784458661,-0.027963456400143943,0.009619423060908171,0.02173241065314361,0.08449786075132122,0.0816526707141087,0.0336231640788808,0.020448824008077342,0.06115490696805487,0.0019757777906398125
DRAXIN,-0.009981341891834533,-0.06906334102025026,-0.0055070888279983654,0.009757977565616183,0.015710880487603652,0.047148264519963866,-0.01246286538602271,0.07138472620587843,0.03175335891701401,-0.010074171473142055,0.013356341222734708,0.02070620956814682,0.03595487043478056,-0.02744933560624027,-0.0241446611961808,-0.003789136720112682,-0.03736389534151828,0.008809522199719325,0.05144719788380635
RAET1L,,,-0.016999388171550237,,,,,,,-0.012066087544721774,,,,,,-0.021606655834407094,,-0.036774336578991124,
NPTX2,-0.022266093078290007,-0.009563878933522115,0.007829979157992351,-0.058540818936615474,0.019605544616469944,0.00842280330937009,-0.013899119257344899,-0.10117528963987392,-0.016289574357704752,0.0024988451095393567,0.040298761467981704,0.021562126056749804,,0.09611994178081858,0.018234688688010498,0.004130747661598786,-0.022724514490714005,0.035260384592712586,0.07587674167420726
FGF11,0.08340852756121445,0.04934434157067374,0.05746514383872913,0.019394626446094153,0.09808421493738755,-0.025296479789598255,-0.013280886458306294,0.07026832439915424,0.03711635026422653,-0.022834084640707474,-0.019360600139788763,0.03250609335104732,0.012704697184217061,0.058831657831593366,-0.02320517345643566,0.028946098744310922,-0.042689542275356644,0.05110550797929042,0.017877868538891097
CD59,-0.004966664857262408,-0.00041452154441471047,0.025436062485501704,0.011910930936604442,-0.003657387408150935,-0.04180755677294101,0.010555798867822012,-0.048170635596536636,0.004019147361514048,0.022550583464993744,0.036417174265950314,-0.004065960778437677,0.00997361712091139,0.018349278927163815,0.036265788058547604,0.0034886618678909957,-0.008864340376401277,0.013971696354534456,0.04713735625082543
COL9A2,0.011178084545243315,-0.007173438354190277,0.010485032993104637,0.07960189783989147,-0.007482050441767603,-0.009663694819609039,-0.06854935559932868,0.044808310018913056,0.001204106679253658,0.027288700004899344,0.042569366663025084,0.06494543276012742,0.06949773313273906,0.10863037966106386,0.08002718362310865,-0.03679027980987782,0.04555027132661914,-0.07416838273658194,0.009477677925775169
DLL3,-0.07199379993632046,-0.05646101335054207,0.013589355245785327,0.03004667352606951,-0.06483831773472998,-0.004044599304231984,0.006592970693901996,0.032396779432408415,-0.011315049313678072,-0.0034428094441569714,-0.0005831253366305862,0.10785440269163286,0.08767825360433268,-0.08146797635172208,0.05659915859769425,-0.011800132990758244,-0.05623032806676787,-0.02541908634197588,-0.025150917801252934
FGF5,,,,,,,,0.029399089953283067,,,-0.017568497709597907,,,,,,,,0.023015070614506573
LIN7C,0.04876265354419164,-0.018023606914159173,0.03320721047589284,0.0020857218490727336,0.05390590528284914,0.007192845384548177,-0.04127773310639054,0.12604679845792996,0.064475460554381,0.026462096339180282,0.06955287909753605,-0.020234171091886844,0.008988353129103548,0.022814500272535433,-0.020470313621715853,-0.005696018169864235,-0.01606001241100616,-0.00870182956178216,0.04390476769005818
GDF7,0.07036927598924418,-0.02567336140377326,-0.0061247091727957515,0.043672637956684926,,-0.015396502012077208,,0.07118709846643902,-0.03610397434407008,-0.011046450185065889,,,,0.026643625333475387,,-0.018522277667694858,0.02556754179706295,-0.02460714692337859,-0.0016454548800013307
PSPN,-0.02075006527683862,0.014655344254172,-0.0002768495885959312,-0.018741300563404246,-0.02238379472462272,-0.022155979129426788,0.010006480530298952,0.020030944661332487,-0.03821160918946712,0.012353903737263758,0.04348233019306864,0.03461035820840967,0.032422278156432435,0.06282372970154225,0.07670294340187066,-0.05461210612921077,-0.06855521582082587,0.00613814576658284,0.03806273017563304
ANGPT1,0.07643037740338446,-0.020365782439340507,0.0024422121817433266,-0.057708821740121895,-0.028098301915018137,-0.005408396890728919,-0.03795414919198466,0.07294512419592679,0.02665121123735011,0.006389458345948255,0.0368939490003824,-0.03685642602433999,-0.0564269971511902,0.17175149448668514,0.04514229958225894,0.06654694326286348,-0.05420113035755958,-0.035941319923561844,0.07627233943149729
PNOC,0.038041794362535464,0.06050814671903902,0.000855768330913832,-0.042448401893058145,0.007577267774078816,-0.006397826941338514,-0.040462740789536454,-0.05901056718930564,-0.04920612233268693,-0.03513176949727836,-0.015655676529895194,-0.03036736031622908,,,,-0.019696671545636073,,-0.016546079153788282,0.041287338789457555
L1CAM,0.0006932447846437986,-0.029046358406171775,0.024793334947324178,0.03922618512750992,0.049461951648751466,0.1567075137209569,0.019566803581924967,-0.06554828348325609,-0.008184718468887478,0.013250809502012283,0.011929396097397866,-0.03368150506857655,-0.026836051367496287,-0.0035019067832081914,-0.0032685205889653227,-0.0021693983803596703,0.027367782714739552,0.035978874872634174,-0.037319272877899136
APOA1,0.009416703030903743,0.10630620039495717,0.03496316121644661,0.05201250316780946,-0.03593763905858435,0.011686906552587386,0.0613310143141583,-0.020523950075315347,-0.01650305897146517,-0.017877619052062508,-0.015696029647097966,0.07507870664698582,0.02745161452083234,-0.040355199314362496,0.018307595035088293,-0.014975417831811099,0.0378973152100837,0.10253563113121962,0.05743976398603645
PSEN1,-0.03774815434569791,0.017086001883399503,-0.006185050276217763,0.1345290294401222,0.05797800240549968,0.018468521003740843,-0.02970554982213188,0.03532120575258969,-0.025816477328889066,0.061310630997741054,-0.012898094143757555,0.048603230525086694,0.03943214191754666,0.03341627317213851,-0.004097909687393214,-0.012580081126985899,0.02607999829644045,-0.03033139730333579,0.006015982745898855
CALM2,0.01061467402103375,-0.07853210991734956,0.041839818043458675,-0.08830002691586626,-0.04577714703699622,-0.040925104517658246,-0.09887800343246339,-0.162889513082165,-0.04407188154735887,0.03205097549023928,0.028189408497280733,-0.018786807501495428,0.08152063549750241,-0.027286836085084462,-0.007883843004210687,0.04650557149306263,-0.019970392681017104,-0.013301081019713213,-0.0796893579278407
CLEC2B,-0.0025986621261415445,0.0028217101647052016,0.04942463487629248,-0.029493624417735318,0.047310000041329556,-0.013488372897484648,0.006287187771060973,0.1425562953286628,-0.01782115240944878,-0.018428194012774887,-0.04079761437214367,0.050193333046899796,0.07507283847921302,0.010637334281820798,0.015062578708211672,-0.04057527254247794,0.00048674007560461116,0.04076854608692473,0.05666448265635524
NTNG1,0.033772018430369144,0.016758252843410454,0.0373858428511478,-0.011630321315225641,,0.08434269641545382,0.0681407312414026,0.04137844415180608,-0.009152903806162616,-0.03830490730194454,0.0043682448853884955,0.05286968562484408,-0.030092443789150408,0.2112995461962341,-0.01829680880471446,-0.0019499374292676838,-0.019828282971618386,0.034361576577207426,0.06858854597840248
LRIG1,-0.023676591916940652,0.06933797377441087,0.06438768749858383,-0.028819740076652688,-0.05499230795002808,0.008251499290849725,-0.020758117571975883,0.08871680680320485,0.0067157467780284245,-0.06978297239811622,0.025206969618529647,0.06352196679354999,0.09745347192074,0.0006626976426393847,0.029446034651340387,-0.021541545744864006,0.019971166324221305,-0.05012898510508906,-0.0005177952174458068
CPAMD8,-0.0180615516253038,,0.08088277074529,,,0.03277006280401524,0.0458489610871845,-0.02530672070623781,-0.014057801272593918,-0.020446065899246847,,0.053640176094705255,-0.03879358930343552,0.03522324904437915,,-0.0015740691265550277,-0.02975171054783502,,-0.003696774104193648
GHRL,0.003630104841717502,,-0.04529195422664658,-0.025728252224821044,,-0.04117511720690785,-0.03650082756811331,-0.02401820429794745,-0.024648312722115876,-0.010074171473142055,,0.005459734761743709,0.01655373924555525,-0.056818975595572765,,,0.0506743092112582,0.0015613039639580406,-0.011931995668629979
NPY,-0.026497001143332637,-0.05666217703349019,-0.014029507922586141,0.008917416508889615,-0.02211306356092818,-0.04956028403042974,0.032718521864442386,-0.08444161181219635,-0.0428906466031442,0.03187232905629998,,0.011695493129332607,,-0.03779845745995307,-0.033255250605951886,0.10871084988715862,0.05996740813628545,-0.010707796448650487,0.08615766503707796
MMP2,0.04213569740568505,0.01654084388898403,0.008299136311312603,-0.03468367931739181,0.03902700513960459,0.018662626058123185,0.0016729296201869917,0.12592917307345947,-0.03517075473148399,0.02161100102581302,-0.032021255167358355,0.11659577614256135,0.08576269603677382,-0.025190329806743652,0.061270623634385006,-0.044399281405392274,-0.07229179924006778,0.06743290412416544,0.08011928439539633
LHB,,,,,,0.10492283942059517,,,,,,,,,,,,,
PPY,,,-0.005035277881850246,,,0.02381353252682775,,,-0.010273965684826494,,0.09068807927692309,,,,0.02621759585517691,0.008262522510000177,,0.018328514626721172,-0.0068916330093025556
ALKAL2,0.07988183681438792,0.06964423757687756,0.06436334672034094,0.06552168935842091,,-0.018760325694987777,,-0.0025699950265940536,0.03365119149759767,0.10901721763608652,0.030566265409516218,0.033345017301796565,,0.004880191313407861,-0.024667317466109968,-0.032312231267753753,-0.023291490943142715,0.08417124494066672,0.08461740925011205
CSF1,-0.03816900880541312,0.15163673309245995,-0.048866006280117585,-0.014307518289116973,0.0033112652982414587,0.03247770907220564,0.050797853447203216,0.05918056422472001,-0.027046825126520617,-0.022038561154343952,0.0690601076835208,0.04207600161425218,-0.027900372552710353,0.04445172289040922,0.04302364021820463,-0.004490755187139331,0.029171304830191057,0.019781778426951013,0.009768499448101044
SEMA4C,-0.012250695793243506,-0.012712064205363074,0.024875102054083192,0.010090378935328699,-0.019756018588777922,0.00025342091753078445,-0.017846784359638955,0.01720575236286033,-0.06339908214214096,-0.00718845479866479,0.06213251094103023,-0.00048259725689513047,0.0007116841695317669,0.1167781306666712,0.0880152960576228,0.005754751996359958,-0.03793445566343468,5.851548781830371e-05,0.09142351175175485
BMP8A,,,,,,,,,,,,,,,,,,,0.03682219869840985
ICAM2,-0.007302574309263891,-0.024944002478837077,0.005687113392638535,-0.005151479433342751,0.09269008545234794,0.004357579111807191,-0.017905098830656628,0.07080934659344662,-0.02490842354386357,-0.007158591711593662,0.04047030950534795,0.025738157549925502,-0.00598218880778245,-0.000879227933416369,0.05440483377865297,0.029884908805132875,0.04196397569513311,-0.019915783484899446,0.10221776620800711
SYTL3,-0.002381814458706645,0.1311531890792908,0.07789530008799443,0.015580418905139625,-0.0054824752961286525,0.0542582596932128,-0.0392459070195656,0.0599516414174657,0.0805927432964943,-0.022695320194478723,-0.02519738444244375,0.003312111605430366,-0.049614608079181284,0.01015334026824183,0.0014622406470575563,-0.04940426637426206,0.052087933475348965,0.0010019703332616902,0.011599305972333024
IL1A,0.09167256239987522,0.06749787887240721,-0.01030172150674926,-0.032487230240010045,-0.028763572006428338,-0.018297446603629794,0.05626403797988354,-0.005398823580508406,0.02033367803303386,-0.01742775183187335,,0.043485971364983625,0.057223353941292444,0.0758553554203514,-0.000913920460649222,0.026145749823311207,-0.015074788586753192,0.07482921184217804,-0.0338114237111289
HLA-G,,0.022274483179549328,-0.026157999248580248,,,0.037244596188004755,,,,,,,-0.005585329726503541,,0.008233975203418056,0.03181004959960929,,-0.04462860126567539,
PGF,0.05132052988030071,0.05199011923895597,0.062428296172962826,-0.018272107453977438,-0.007291794874402942,-0.011614514776491313,0.00861451736282495,0.06679754367042408,-0.014499912340881537,-0.01821587145196161,0.008826851309758979,-0.015435197610932466,-0.05938009436842099,0.07499803128512461,-0.0009415505153670017,-0.029318642104567878,0.018690754189594233,-0.0038028531980282246,0.11251179052559548
LGALS8,0.07274406740966922,0.04149646929883942,0.0030824050165099925,-0.010807887167738672,0.0018460342736607996,-0.006792509336747281,0.006627100011717168,0.04463183164005977,0.060462080955265,0.06188633883014425,0.05516253146311595,0.07126556061463755,-0.0650567790726576,0.08090323543181122,-0.034803486081421704,-0.03732519495809027,-0.013810547032192222,0.057925777069242665,0.014090567491257536
DKK3,-0.02425782059991082,-0.11869006067959786,0.02431502081327497,-0.07754358011312072,-0.029346408237107838,-0.067574528646195,-0.04728630954339396,-0.08198122486709719,-0.03960400019021129,0.04120137516446895,0.0032509852924885794,-0.014761290418423672,-0.013418053279138425,-0.02865348628454863,0.06547770078191209,-0.04955648192498526,0.017041229436818513,-0.04944193752031276,0.09459168630618359
COL16A1,-0.007321393172253034,0.009007422252614715,0.035484660743526915,-0.02376629537504408,0.014641162700218556,0.029965525389110643,0.053655724115190866,0.08404246928775645,0.008420465979984998,0.05540487803709725,0.059308742515708474,0.09127478296848618,0.024273319958112043,0.02095752334786561,0.04433646685809846,0.051919791023051484,-0.08180318645509398,-0.0649154919295636,0.04473489311264725
TPH1,-0.03364772580183643,0.1530155734761501,-0.0014784169880988373,,-0.0016814173916152113,-0.03658891519376497,-0.021156620842714913,0.023338082396446788,0.01149187144374709,,,-0.0032166710802654613,-0.03257764108984319,,-0.002851776922811091,0.07220663033414733,0.031310027473622735,0.003210713099285497,-0.04224626028002664
TNC,0.012473565305526907,0.08969382397549297,0.051082794427816436,-0.019145224867041784,0.03338519718720281,0.039691140047707976,0.1003974257290904,0.15108700377704604,0.04374285069535468,0.002993213115205794,-0.062448977509617885,0.017498900616085566,0.024492895626257342,0.06529215864565997,-0.041901734445098635,0.005984951404337168,0.049676498194486184,0.04418382908640436,0.04342958043692037
TNFSF9,-0.018061543052997533,0.04402140307532931,0.02003017761047587,0.020456088621187054,-0.0222230833462993,-0.005271216523405309,-0.019996653408546238,0.05472892581643867,0.005553347448231972,-0.01682690874748197,0.11532771547936342,0.03840200946198194,-0.033054787965761265,0.1921270753742058,0.011141660830508519,-0.027981066066935463,0.005720632413371477,0.0033819473948198844,0.018574705708447672
C4A,,,,0.025771077628983587,,-0.022569352215789328,,,-0.012179270990539434,,-0.017172394756388452,0.004229168670276116,,,-0.026528587152599488,,-0.02916526768417607,-0.024866669795689206,0.01040133157467096
CNTN2,-0.04673827666047258,-0.024930882852137834,-0.003854684603448872,0.018178447222261213,0.006206158926764078,-0.024880946497286966,-0.005305800966238213,-0.050089397978271354,-0.007229451588776137,0.011888151151982313,0.06410572119685602,0.02869891993078628,-0.011162744592366047,-0.03872156593544408,0.05894312273158069,0.01939073372423507,-0.02970209317775631,-0.039549052715470406,0.03269072927087996
F7,,,-0.01873750018185898,,,,,-0.025306705997125187,,,-0.015655678726777204,,,,-0.0334244881508358,,,-0.02460714930282957,
LUM,-0.0010710334537771078,-0.06113782352230404,0.04580473553509515,0.1435137131519799,0.004704479287707921,-0.004798121850491855,-0.03814819911716933,0.1265643089480936,0.03353685028169503,-0.059027243148411554,0.041820241432739054,0.0018657223110224467,0.014657262792743306,-0.047227686288012674,0.06568393212827824,-0.054138989503047505,-0.022847969299986406,0.001481539015841423,0.07221160714324089
IZUMO1,-0.01725837655337271,,,,,,,,,,,,,,,,,,
BTC,,,-0.016999381090758717,0.07639522622699914,,-0.014291668957629716,-0.012142882368919073,,,0.102099410382339,,,-0.020547454184801917,,0.04585665020165233,0.009780818010329817,-0.02502490036301539,0.07106584640917299,0.02047915773377772
APOC1,-0.11454450453378238,-0.06982540830070391,0.056045857779754,0.046608872257047906,-0.03132547166858632,0.04099250476737123,-0.0689823926926415,0.14348661043781435,-0.028434968351337214,0.024127474654764836,-0.015722028233556545,0.012989212614808066,0.09912162336750513,0.04269416828076142,-0.0004934217551993044,-0.052900238412779736,-0.032134524510141586,-0.02719252651490097,-0.0443528157089948
PKM,0.05929459926248529,0.06882965635717347,-0.046259729519331806,0.013556325680603483,0.10296517475329439,0.039758485443087056,0.06528361245362903,0.04702303417218863,0.058425080410017254,0.008017570850547006,-0.004390505865654616,-0.01775715129410916,0.04697664767138695,0.04634854835462404,0.011162962231507827,0.008686758051627538,0.05842345812595732,0.040730586137940866,0.0042002669754171605
TNF,,-0.007999555719022442,0.004317376806837321,-0.01779290470139433,,0.030991043892545405,-0.0368775159945295,0.05780814475799012,-0.017685671204936523,0.004781543289478708,0.11658416316025497,-0.0031384245294216436,0.1303142778793231,-0.04674019599346331,-0.02347047621109601,-0.003007346417140012,,,0.019520048916188408
GNAS,0.06959969967426159,-0.10969426349718467,-0.004705712420119013,0.005705641476460285,0.02530986046528121,-0.025800810358286033,-0.08104058553251084,-0.09015527461145174,0.0007908156872394874,-0.02143370794585599,-0.03364769055835203,0.03977838787170821,-0.16426424248254992,-0.04807502949452413,-0.04386700249205123,-0.06125213531536809,0.1046875338731415,-0.01591537544002768,-0.060726882549915366
BMP8B,-0.01917800039209435,-0.05158413191617245,0.04681233708435161,0.025393729714273713,0.001305364420003299,0.030106231039225374,-0.028246157833002643,0.02096547474722622,-0.03163281046943525,-0.009779384069634472,-0.0037754484600997984,-0.0254083792596745,0.07523511949319098,0.03869179466456136,0.024189744762808173,0.016561259785479107,0.00981844270079026,-0.01258972872275474,0.07373737522471964
LIPH,,0.13068019681359327,0.017031132020052457,,0.0853853751087226,0.011432253052446347,,,-0.009819821823034848,,,,,,-0.023828455423503717,-0.006352574538740172,,0.04168220203822561,0.07037348189230275
CCL28,,-0.0029927893599671447,-0.0006765980380374361,,,,,,-0.01512091014593381,-0.011566946364101015,,0.03932797954723118,,,,,0.03083107683908765,,-0.020706655960102467
PTPN11,-0.02008484423017801,-0.06562487327071273,0.023827207953428246,-0.0539235728861228,0.006253731316876535,-0.016474944451574533,0.017782563881336557,0.038996284791431586,-0.030803673679599703,-0.02681526128971829,0.0625414314550819,-0.007827873876292248,-0.10252122814144805,-0.04005867823798416,-0.04257902971090287,0.03805108430401872,0.06619126100431863,-0.06434677561009836,-0.0004954382009074137
