,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CRH,,-0.042917220587716215,0.026282590725194135,,-0.01963871291509248,-0.014271162017185276,0.04814896213247598,-0.05437405615073071,0.0264292538955732,0.0026549089111452626,-0.000593126825333164,,-0.037365525050431156,,,,-0.06204832488842622,-0.03388537897786489,-0.0042265033425407505,0.019458877647188264,-0.048019052058467654,-0.019568376440662425
BDNF,-0.03774890440601703,-0.0021307378119521173,0.049806068920436104,0.067783773170799,0.015479652256187259,0.0452370519810194,0.02385306983144057,-0.0725641930135458,0.0017512287942613863,0.021524371587933282,0.12250138666300785,-0.02396831922493709,0.004271394782392644,-0.03112457511980472,-0.026592021162641182,,0.05600351670994498,0.09429588671755067,0.03631572259073153,0.06159166154195087,0.03502653919828266,0.0032904191907003897
CCL5,-0.05919592791865239,-0.04172690014621306,0.04319982566574592,,0.02703588020727407,0.030206158844239023,0.057956314730124164,0.05126888285129141,0.00427193182815004,0.030488601238838047,-0.014644256465721562,-0.007652807179578178,-0.01880074390009434,-0.008563743052357603,-0.02195135132805018,0.067987141818502,0.0017191494634843866,0.017800130061051564,-0.020867404207314564,-0.012545222462498045,0.0401366158306229,-0.02658339171625005
GAD1,0.001947030042802525,0.011711732992355287,0.0162045683616672,0.01048111113246268,-0.036316782374381865,0.012251797782854613,0.0627069226465238,-0.1028151710668582,0.020272421492472537,0.10683328839307646,0.12582724271633253,-0.041141262394218926,0.05098869366205753,-0.052215793081243723,0.04905708233631679,0.06321980366024724,0.0861515492201543,0.008509118018273734,0.01263871672136396,0.04470390809698649,0.08032791342949391,0.06651914982838265
COL14A1,-0.010108132495391095,0.05732576613392192,-0.0019222653216331958,0.0006493674242911417,0.02001693421418225,-0.025886153213195703,-0.004998443898281659,0.05944057214830675,-0.02773125230526234,-0.023458017178817108,-0.0362811101393209,-0.0266522323243514,0.027724941903955153,-0.04351354594866858,0.0029630637914680657,0.03242020926726025,0.0778768584813929,-0.028064799899568605,0.031963531767063624,-0.09428370523442813,0.10440115712110763,-0.03333298551629248
HLA-A,0.025359226065372425,0.05873901577245776,-0.03431930815050886,0.020903017433496825,0.043276238248648374,0.06442583597906767,-0.056664686503795025,0.1516954734111496,0.0047893566300114855,0.027583212185281012,-0.11689391062751608,0.021450284263995933,-0.015958251006403044,0.026974427636110677,0.07694271382807238,0.08105395756801162,-0.028459363420173345,-0.1115090607633608,-0.01348565223033661,-0.10115837383842251,0.057707650985583586,0.12363847774204811
CD5L,,-0.042917215622520696,0.04951545454933641,,,,,,,,0.0136609453387211,,,,,-0.02876950308335189,,,,,,
FGF18,,0.010279029862784823,,0.013631099053473457,-0.015602810548228796,-0.019471718455399117,-0.0413251693356463,,0.029717487262271875,,,-0.028514702732409324,,,,,-0.01866216111483825,-0.029027420304156427,,0.017786064659277165,0.009428145616750365,0.06582589529208925
ADM,0.05316960923305436,0.039947419018093976,0.015194755319981742,0.010453012175108769,-0.0063656680240203,0.049452421993434456,0.0014979230353418269,0.06755310533777459,-0.02054790146453414,0.05479615358134895,0.020746074909092294,0.015397504132999746,-0.0011436460405692406,0.025277222861679088,-0.08660238063730222,0.005707569351193451,-0.042922405942987386,-0.16168467703893638,-0.047287284408762946,-0.043114869693689446,-0.029285670818574496,-0.010880502624950552
CCL15,,-0.0510125949480386,,,,,,,,-0.051096679524369075,,,,-0.025635749778047296,,,,,,,-0.032306496811442945,
GNAI2,0.020414991569418096,0.021237375938162457,0.005101262529444199,-0.005342416931145955,-0.026985875624328918,-0.019920132616522465,-0.007673235990419116,0.12629411677457833,0.029166021775324402,-0.05864196616819879,-0.07577112568183939,-0.02555387061135976,-0.031048204423888663,0.008392310427729135,0.03899810432167483,0.09093009829405838,-0.027074267101869488,-0.04495065100814889,0.002468580505465079,-0.015203365260392848,0.06354594698190906,0.07357055322328088
HDC,,,,,,,,0.14598152039497814,,-0.02180165626291168,,,,,,,,,,,0.006143307940193195,0.07936509335074994
COL11A1,,0.0279317399592123,0.019570542270763016,0.0845400263611658,0.03870124351357513,0.028035131596880876,0.005596807644577717,-0.018133475243326234,0.014849144480826656,-0.030945244138065733,0.006220584027092146,-0.025685835352548914,-0.010265986029352598,0.08192515696859125,-0.1171526806701872,0.017984014471131047,0.05655646667289584,0.011920344214253966,-0.013061879082203026,-0.022617045444270775,0.004694044216621222,0.09363743069171891
NUCB2,-0.0500804316878291,0.003324522673886565,0.04072108719251048,0.026722623640202375,0.05920430730253977,-0.010755149059654872,-0.0089276816444999,0.08835030518266332,0.009525588681669918,-0.025262371741449016,0.008704166900274276,-0.031053956585587347,-0.04310043610231626,-0.016754393963720797,-0.02856017676714896,-0.03755373640534275,0.0006078514097505554,-0.041778343254822485,0.05817977625203818,0.008394418430437166,0.0198903140417859,-0.06453933150389606
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.041030776667484774
CXCL1,0.012584647091945976,-0.012437695984028056,-0.02771559166098421,-0.011614919138183584,-0.012056573175195902,-0.025459858720194937,,-0.009937881928067663,-0.009741449725769381,0.019040289680772354,-0.03484074628032015,0.005112114479631704,0.013053563237702103,-0.02745516363258719,0.008166222968715924,,0.03251499598255807,-0.010067886985310526,-0.04328094998936265,-0.018738323981682174,0.01973753843467111,-0.006941976731733551
VCAN,-0.08256499050943031,-0.04603731585153059,0.03645438127433425,-0.032666278256100925,-0.010102736968165191,-0.01833779756988451,0.008850201710809498,0.10215785413881172,-0.009473961454552338,-0.01649661174767651,0.03170453315224625,0.059052484487352425,-0.04008619537737815,-0.07858872565466547,0.03137250583591003,-0.013729346892618932,-0.014348538438680728,0.03976206351613121,0.0354634274663195,0.1005563803355557,-0.020424331100001962,0.05956433882665347
MMP7,-0.008051504279533796,0.005300351051066868,,,0.03437356593984792,,0.003387826454866188,0.004813606460463461,0.025161557583342042,-0.013123136889630823,-0.001127988965253013,0.017340632060512402,-0.042224489232896234,0.005996198675386152,-0.042979471685671254,,0.03973394927588668,0.037105099358157735,,-0.03911567987958884,0.045153637299840566,0.035507992667783435
PTPN6,-0.021834940053713135,-3.186406989092463e-05,0.021715640122882098,-0.02695358500152092,-0.02033668204851735,0.10511977588251327,-0.016053050936702375,0.09699372321150652,0.09081283047349642,0.026189765973778218,-0.007109432537055798,0.03242628483945578,-0.058929691957539686,0.010984074615808862,0.010284740885327624,0.09207488208051637,0.07931176701322572,0.09446231676748015,-0.03990364265744377,0.032047172538795035,0.07541814675154587,0.05059963678012553
PTGS2,0.07644897576945138,0.006511272907651982,-0.024734711703430973,-0.037313403273748144,0.0002479901667617563,0.03669023582627006,-0.0029990151392763897,-0.09908454596356987,-0.05607238468798718,-0.026553408465495296,0.05910908465299985,0.020211747282746315,0.03394402690625468,-0.03559995577557231,0.06140736803669733,-0.013251890648763762,0.03967222294638478,-0.04456432418052769,-0.03559619381260975,-0.034419442527959754,-0.029247593595388643,0.06732817130910158
XCL1,,0.045500023079481054,,,-0.016976416274549905,0.05825260782059036,,,-0.03786451740246918,,0.005548996556789722,-0.013888047737370107,,,,,,,,,,0.03645404838088539
CD58,0.02491982573311187,0.03087385245062715,0.040383425162871626,0.0401191299790776,0.009744276516834849,0.013893103039873103,-0.003379439330507685,0.13011913531595956,-0.03593623044646098,-0.0019008500350855889,-0.014464131541869237,0.032224440888799694,0.017995182299243066,-0.024952894299540954,0.10394426997364435,0.05431074762662059,0.105925436902583,-0.009407682046850817,-0.038391576728514606,-0.020177646111426372,0.021525820301792356,0.02291139747613918
TNFSF14,0.02031194383089804,-0.009959984825342464,0.015376356933802612,0.07299492972577439,-0.03548989474492961,-0.006198788996761118,,-0.022552480499535146,-0.00660247610132995,-0.01591798977634018,-0.02059200352602363,,,-0.032673655830028674,-0.05650389628948129,-0.0343615601335744,0.0857778895032005,-0.0014457593449118844,-0.04204331755281882,0.017492693050662474,0.03826777656572756,0.029749637145672823
CNTN4,-0.034473489392228565,0.028542024143961134,-0.022627875579280338,0.022445701391358208,-0.030509674275625266,-0.03516965123651898,0.0119361389954443,-0.06267043180249494,0.08824506769217164,0.10413501572998589,0.12723052548206018,,0.028445149254341388,0.07293717483419772,,-0.044683821774981466,0.052314434136172545,0.006197310200752063,-0.036133711196579085,0.008015196634239904,0.05770326086123497,-0.005786961721604306
NTF4,,,,,0.03258859784176122,,,,,,,,,,,,,,,,,
INSL3,,0.0069451056506098716,,,-0.015602807487828574,,,,0.055738943128533766,,,,,,,,0.03798103015908244,0.028375058481223424,,0.03423073957786898,0.03162036902715642,
BTLA,,,,,0.06051590263253353,-0.015568283366232926,,,,0.02323561146881576,,,,,,-0.03228633780808533,,,,,0.04726655087143687,
MFNG,-0.083476449734999,-0.023103721226241974,0.08617248826460798,0.0021562636807664773,-0.0011671666920973075,-0.008096507662438468,0.03200390993789897,0.1193655672761952,-0.0023514121359467107,-0.022789063221145253,-0.022379243719596563,0.0015403842589771192,0.03137473996469901,-0.011622810104290811,-0.04138536470939784,0.09717319589494139,0.04268579222640561,0.05409519137610921,-0.021328543437680796,0.00831883371180774,0.047980360813926363,-0.01015658653812055
ICAM1,-0.039298649423131896,-0.0024966592807558743,-0.01804386320207315,0.0015896408532906769,0.04202758858824221,0.03968639097084609,-0.013569243819249436,0.12974383724361785,-0.0021118064253118924,-0.051607033810706276,0.031110380037447104,0.035836076852814695,0.006920361201388832,0.034395639446853955,-0.0425939604649205,0.11450049541722765,0.060339387478473505,-0.007175526296169742,-0.056045434811941575,0.000739388370331836,-0.022787672102263297,0.059779675057917495
PROS1,-0.002865188688520634,0.04939321283371055,0.057091102086648256,0.09538765339025339,0.004066110597879405,0.0843005333274061,0.017467725735193805,0.14935386464688816,0.02029387903785838,-0.010180407518470892,0.029778497490535502,0.02880348574968046,0.04327852998327812,0.03396242688495525,-0.01810474861180897,0.012817354496256225,0.0861371869145787,-0.009287660337730248,-0.007674403602599876,-0.0654451157113028,0.044342428624706665,0.021852563403357
CLCF1,-0.05069646394431659,0.06507011635675165,-0.03708895473694958,0.05895189790011325,0.06514779059406466,0.05374875215985363,-0.012078506125230103,0.012292413437791298,-0.012147256354492222,-0.01725387830822845,-0.043541448126940906,-0.020702748571915876,0.013945320118412567,0.01982310470812444,-0.034302745682863095,0.11520296999531898,0.017091826028530654,0.03317575526608496,-0.03646707076873924,0.02722926126494651,0.05064493861206869,0.010096942415422935
PSAP,0.010814758965042923,0.055095467329052,-0.08485973821934813,0.011226489763939118,0.01169987088874218,0.04046616477634181,0.04985116022697614,-0.042856733099484526,0.06632928162767819,-0.020638958882607257,-0.04962036134458101,-0.008205222051507147,-0.011151757365984134,0.03806639168467774,0.10948880119547487,0.1007703187060478,0.06277537822863814,-0.04265394160171577,-0.06211762251936935,-0.05047122750003062,0.0542486813008413,-0.06851546392824708
EFEMP1,-0.0019027639731727158,0.04590036600041281,0.016176317717039146,0.05751827898456757,0.09317394934842826,0.050640841840588646,0.013199799914766257,0.10991579064354089,-0.023362460282496347,-0.07283392796392812,-0.10009824400094817,-0.038940178319713754,-0.043112814770248184,0.03170764299061937,-0.04951115879960196,0.09373883356691337,0.005833447093521998,0.03201041051839918,-0.01781670035816607,-0.01868833176373374,-0.00809226566721691,0.04140547122655293
C1QTNF1,0.016120620204570422,0.044695848932137995,0.013261232027911395,0.07472517391838775,0.009219876326524438,-0.05096586997509534,0.0009047497455607355,0.08591587531172017,0.02192969174116289,-0.026907293624483897,0.018035952856335337,0.029785609056186022,0.03201834224965475,-0.020373192873881226,-0.0003113324689694401,-0.010293305733574287,0.02144333352092334,-0.02902646814094622,0.03898308247896667,-0.015120047987550008,-0.07144901660134428,0.07806826269983932
ALB,-0.029495104907802543,0.10635459808524234,-0.038131755171974695,,-0.027700557116738717,-0.03677363500547903,-0.03502140961354439,0.006453378066909888,-0.019593051593969214,-0.01807947438997159,-0.06420739311936173,-0.02599621141463192,0.0008668721439844597,0.2176031513586336,-0.008644871698033851,-0.04630353250957535,0.04328646083841783,0.011399679896930174,0.04656267786764191,-0.005598369537290044,0.08728349767282928,-0.05895472122670393
CCL13,,,,,,,,,,,,-0.0016388781692193506,,,,,0.038157146328556484,,,-0.0980244979329083,,
EFNA3,0.05437287611360369,-0.024152305964388658,0.051785616990924856,0.04723354868095258,0.008142913689536568,-0.021103397836093035,0.04162104166017984,-0.07810589775627673,0.04046384985086722,0.0460963185474824,0.07519802237913087,-0.017450579893732252,0.012421306589178498,0.1582095828279083,-0.07735954077421986,-0.058837118428985646,0.16679557342027168,0.07470554709055742,-2.811218816319252e-05,0.09100330267318488,-0.035705303980964206,0.052643436749771344
DRAXIN,-0.018594260101185235,0.030744326055723203,0.030292035636199515,0.0032328173300828333,0.006226643771411939,-0.04529299302673873,-0.03308016014879326,0.17819687442995805,-0.024732700127498623,-0.014516930742127366,-0.03218483269118011,0.005570190408848093,-0.0011166149984616583,0.017149168566773634,-0.02429409939788629,0.07262428981643045,0.012662566246654641,0.03681343250816007,0.016175254744952957,0.1115278880933773,0.0968535382424301,0.1244090899910946
RAET1L,,-0.021006238952509134,,,,,,,,-0.0010200551179645682,,,,,,,,-0.026424134725856155,,0.041874287478633795,,
NPTX2,-0.013669451624192183,-0.008327105580739722,-0.020438841958682834,0.06496138269378192,-0.030080311797167594,-0.020093227292619902,-0.0020490134992630295,-0.15676002923357255,-0.02061212290452495,0.05980645403120277,-0.05839822576699317,0.01134287982788494,0.041923316764263883,0.02946432078448911,0.04738592379844236,0.03024915419011441,0.03327077450463658,0.00404632935847575,0.024457916967852978,-0.04625608181865662,0.06718210823980358,0.01720096065309112
FGF11,0.07342055606321225,-0.022992082532084783,0.0429278873887241,0.009784763335718248,0.004745638028843408,0.0005808636107431068,0.011449283080912764,0.13088607506057995,-0.002337819489592417,0.004169284050434238,0.045571795953132425,0.03690562707173056,-0.009315475177608832,0.05625902445595978,-0.09428986150122935,0.01726962196704298,0.03228875544887554,0.012194673191105636,-0.03691379700973715,0.059751658123624075,0.015391213739288919,0.06973292312955291
CD59,-0.009939090906735547,-0.007860348040982987,-0.04601058791678969,0.0178311484320458,-0.023175051831107303,0.027780360843427318,-0.003532993671298965,-0.08985160673104621,0.031075372116334345,0.03449813898754394,0.03895711217426133,0.032517138835377386,0.01543295846917668,0.029234547115937363,0.10512963300175332,0.07390412089845663,-0.009504825351459937,-0.008455497640308425,0.05917069708639018,-0.1408350208272701,0.06687605734098677,0.10841083094508731
COL9A2,-0.028415374799569564,-0.03409620934223102,-0.0067957426577060645,0.08602013632538294,0.05589683123313698,-0.00017425021070577028,0.03985778311972999,0.046264588055004455,-0.043120481407598214,-0.012767124316251516,-0.1003361469700983,0.04440901122254171,0.012134780440244401,0.06918485129866364,-0.059339697118874504,0.09120817653027974,0.0721692800272772,0.16531632091781565,0.09480906589445495,0.055729352722547275,0.031527647183324035,0.07728467315361257
DLL3,-0.03484529617491938,-0.022114357114185978,-0.04478606177073896,0.0047258582200852255,-0.054623310892337885,-0.014358287294863046,-0.02919928798879787,-0.01325768819698486,0.020409987656686574,0.006405996061216511,0.09765919804764525,-0.010134127097030198,-0.032792798197303394,-0.014941764604224663,0.07818973647639339,0.0035190141207350908,0.09703302976874961,0.14794975542755318,0.05161850417337953,0.05117646921745186,0.06550635791641944,0.10179921870841886
FGF5,,,,,,,,-0.03447363281012669,,,-0.022610864353946037,-0.021710517180172594,,,,,,,,,0.11220965080372747,-0.0024898032630405924
LIN7C,0.027814783092504194,0.027901863616319217,-0.00196717330020514,0.02720629301268771,-0.01391037322342528,0.07772105221772202,0.05658769778089573,0.09398340734668596,-0.022017602234179406,-0.0022517335889109514,0.03395839871483814,0.10303821022131696,0.02188846993571585,0.048147427084914006,0.09765827717062069,0.020687479039100082,0.03529075529542455,0.05066770188300106,-0.024071217060193772,0.008375582256023844,0.005968103270102218,0.04939299621227883
GDF7,0.08881823830872325,0.052629179719912204,-0.02428132066964537,,0.013353692617484593,,0.017243936135754017,-0.03605774320971706,-0.02596943782063775,0.10787446426480078,0.06538518026699729,,,,,0.038953920807911026,,-0.002358216891820694,0.021440081003809126,0.06756277804282823,0.04203163921971436,-0.04460414918174579
PSPN,0.00729604137513832,0.008111996928934008,0.010601469125718967,0.045307629125535924,-0.016733754214699047,-0.02222389735605889,-0.04245526115889549,0.04690893078410909,-0.036821054758244216,-0.018853563555444094,0.060948406100711464,-0.055349524949493224,-0.018462738040347076,-0.040237739982632165,-0.0982417935326081,0.07022734113585954,0.07220977468904265,0.06432731910286406,0.013209903899072048,0.02910536727524019,0.08639883946038364,0.005191614711838291
ANGPT1,0.06062854221849595,0.024254500709313127,-0.016658856371223805,-0.036032268559739795,-0.015490525381255643,0.018209414731334254,0.032979299784335225,0.15265163069478707,-0.01580992814914849,-0.009645460932185313,-0.08304889285320984,0.015109411097071061,0.008136285395756409,-0.009933183151520295,-0.07344003930203132,0.0385629749361492,0.10772511930879487,0.09384851656439401,0.0928902625766703,-0.0038384907567592225,0.08888450395265779,-0.007141894096955485
PNOC,-0.039686055392507955,0.005880073877294078,-0.05081323671235797,-0.014544939922819862,-0.025952595250244223,-0.027588266757844915,0.05046606900750655,-0.14655581616122096,-0.004341042733029613,0.05557392474462316,0.07488356032909017,-0.02599621141463192,0.09162546137812708,,,,,0.012536109810368616,,-0.046634770340680254,-0.026935447124856182,0.04633890762746531
L1CAM,-0.047833587561823314,0.000821394381560273,0.026714078725326704,0.023352730764740773,-0.007638653136282476,-0.0006155462948878028,0.05912031577766938,-0.06417125050893217,0.011004458301571662,-0.01239567870925528,0.14412931759030295,0.047875463896106356,0.015438288482752022,-0.0399125926966273,-0.050141450969718476,-0.002100059601725963,0.06967837282142753,0.023636513896815238,0.04658621766851228,0.15445326085312985,0.0017943206445964104,-0.040962140676462304
APOA1,0.03601031760797355,0.024561073664741487,0.05396300975439559,-0.0031514035832945018,0.01067445538643619,-0.04354028945572337,0.0022501925249794642,0.045929761200252175,-0.026363157774474205,-0.02576173716169468,0.07440247480558117,-0.021463741559333768,-0.011990489687493094,-0.03284242672171618,0.04796064886406079,-0.016973406307082106,-0.01364581507243304,0.08633626616039755,-0.0014364457109634198,-0.0031086114240343413,0.06834623068845051,0.046998592166130726
PSEN1,0.018835716094475537,-0.01717015712358151,0.017596507711469565,-0.012042735997624064,-0.04100271695864598,-0.006860619672468599,0.054463647986736134,0.015125887930434942,0.008475362851607013,0.002702076273369313,-0.038313553058262534,0.0328972372476583,-0.010375139212023307,0.07175290608127594,0.014101581806744371,-0.01292222519697824,-0.055397990833671286,0.0085168025499969,0.031764828167397105,-0.0008995970144690555,-0.03473838723841696,-0.018864155727992108
CALM2,-0.08588702395482899,-0.06102716212410949,-0.020867893430410126,0.03647709527341299,-0.024268741872584557,0.04184133001003725,0.07324526864990898,-0.17314264430092233,0.010701361216223343,0.07449631751437047,0.1554324943997534,0.014895407099674775,0.03320323631059937,-0.013332019095184234,-0.16553577193261454,0.0049740059319874,0.0746390043556301,0.12786868412463515,-0.007711978645184686,0.032512643746629266,-0.00957511052957791,0.00016951455553536394
CLEC2B,-0.02370557184340049,0.04321857940351598,-0.007085409580227931,-0.008084775530421489,0.004587986257287111,0.09353912760552738,0.053498105186617864,0.13768874197749864,-0.03220201751767608,0.02689868272434969,-0.051764536035194174,0.016245836307608397,-0.03386115195205279,-0.05479202250319599,0.017726191678094447,0.01871352166092105,-0.007327138209956463,-0.07268284038105842,-0.010247464160933377,-0.02472536693238445,0.09036206022567347,-0.008367927495226307
NTNG1,-0.04210107168139282,-0.050486621826572035,-0.007282602207540577,,0.05279652919000984,0.036890759194651956,0.034271579325479216,-0.026377965237390135,0.030512484467864608,0.03780804147308505,0.11232316480463658,0.08054335968677376,0.035231757713541575,-0.012492149469312744,-0.042974561650437094,-0.028088933923742926,0.12922388233575707,0.11711673936759646,-0.035237311370170735,-0.012310386637556044,0.059889464921438124,0.03268768542853052
LRIG1,-0.00012974636102457523,-0.050868821501363515,0.029512974437347208,0.024891682159490808,-0.042174615638314525,-0.026829799910176855,-0.013114190140044071,0.06605909361994308,-0.019978234187045536,-0.017960045219647523,-0.036708048547146155,-0.035968973300687386,0.041517266534602554,0.06820883853804074,-0.015239314207543297,0.01919691780280767,0.05347814466815659,0.09702303998545986,0.0027463517945472147,-0.008542002156406764,-0.03964791213999443,0.002725818999427122
CPAMD8,,-0.015479976271165537,,,-0.01845533715641875,0.057329762500541774,0.005167924615483819,0.035142676344250987,0.14052556614850767,-0.019984328770547972,-0.005934033040107994,,0.047353245500321474,0.1701164859197511,,0.002684634140229473,,0.06040137597208756,0.060788424613933474,,0.028916884516067894,0.02768428001706015
GHRL,,0.032413386093511604,-0.030798232965017214,,0.011488931031889865,-0.03211022449608961,-0.02707373758342155,0.07537774461508177,-0.018969815198738832,-0.014516930742127366,-0.025217578892031974,,-0.024323473447829924,0.005826930014523728,-0.06617710414401273,0.03905858963344303,,,-0.010412570316572632,0.03699703847879803,0.04673873831246513,0.01323614010973935
NPY,-0.060559844629564,0.0357911256084857,0.05451188323777715,-0.037880687715619366,0.041900580946426104,0.011587241590201783,-0.021357507388036965,-0.0499398239133624,-0.015781130216432702,-0.026212943013130378,-0.03423737917027143,,0.055994761408664766,-0.03206168146457946,-0.0640027793510967,0.010040265697881464,0.048841515375247294,0.04367053470590494,-0.0443236608703432,0.05628499622412639,-0.03205046679330686,0.03895236217874853
MMP2,0.031479651739100535,0.03250746740566711,-0.01345045078453384,0.010105616163065512,-0.028945479560280346,-0.035370966101215276,-0.002272367886472199,0.13358596370549672,0.02046623643791107,-0.006845080920576225,-0.08178889116745054,-0.06067618340361476,-0.07634151790377874,0.05242614979673251,0.11173243880747802,0.08557930296404068,0.060595329678975254,0.06307717392754908,0.08756565815876827,0.008947581143188348,0.09043459000759578,0.20246460096867744
LHB,,,,,-0.016073204911338457,,,,,,,,,,,,,,,,,
PPY,,0.01725031802521824,,,0.03644124101225006,,,,-0.021550062176790695,,,-0.02404533632716274,,,,,0.012890009805382421,0.006534714207079862,,0.03994886832261165,-0.009585346010700655,-0.029707813327722328
ALKAL2,-0.027238083180870086,-0.02350244602249991,-0.019489738095068078,,0.05548301628997197,,-0.03883976314012517,-0.02448196722621689,-0.017452157453373626,-0.03071576191455139,-0.0286165415904242,-0.024787569552227027,0.024395296675130726,-0.007649130762360945,-0.04147869262627746,0.08280259111451164,0.14279549168382036,0.056879914158936805,-0.030240005956761455,0.00599963904879891,-0.0574280173611066,0.022979999395925592
CSF1,0.0009703439868369516,0.008736161021192915,-0.012320901046324119,-0.01232147560552481,0.004821995051921564,-0.008803062910669995,0.009321086215195474,0.07784421041354848,0.004164649004700619,3.8302541271612736e-05,-0.006200605905004073,0.033126902138077806,-0.04108501541979934,-0.02511449041057114,0.03803946927199973,0.1114284520208891,0.064556448015292,0.03895264232137527,-0.005941014359855062,-0.00020007001723781035,-0.014794921313914246,0.09952847429997216
SEMA4C,-0.03957810362951331,0.04045440752276062,0.008889108876332086,0.01569548459627179,0.02987264769628696,0.06828708521808124,0.06255147876507092,0.03985409869875189,0.06209253237062712,-0.00440842265880722,0.000913080464670472,-0.019981931929812645,0.02371622803300656,0.02164975792577965,0.0665547294941296,0.10446172411863298,0.01120592940419936,0.049242525360449006,0.058236615438525534,0.000541225378182965,0.11238804062036883,0.061399650284195674
BMP8A,,,,,,,,,,,,,,,,,,,,,0.19480020494571962,
ICAM2,-0.06027197467484393,0.033727988587474805,0.07518827753858916,-0.054613175148285384,0.030389062437704686,-0.05270713317287384,0.007192459217093553,0.10191139442472963,0.03848176347180942,0.0139443567362044,-0.007966301710648426,0.0186457762726094,-0.007021275570157392,-0.001168488730479396,0.07132329493897356,0.06738781136213942,0.05809645855055874,0.059726579392645085,-0.005251248282026733,0.03763625272077597,0.12686318906445118,-0.001737116222378893
SYTL3,0.02306965445486615,0.0008863306219434604,0.022390398367251676,0.06898617485488544,0.0010754310740213242,0.01394454091288562,-0.0027241840403992353,0.046366180098509485,0.06238210777582512,-0.032704068251370975,-0.01839028615608729,-0.058460692589537976,0.018917960190759718,0.015586324845020802,-0.01893514133216696,-0.0036961239972763665,0.07168792317315903,-0.023984547262871338,-0.028736372259109508,0.05532305086191666,0.06500212440773397,0.01176006553844577
IL1A,-7.062983776730963e-05,0.007346437866708364,0.03525843701352694,0.00953737210486645,0.018887754804199755,-0.010409710822751305,0.04937276915909788,-0.0030424703578217755,0.007317508307721813,-0.033251539542432054,-0.036161715957692686,,0.042912929664549314,0.00020428793404007273,-0.034790670492102826,0.11591950540758485,-0.011640827940564365,-0.04017851280765607,0.10204302646103124,0.046140085743373915,0.044711758156951255,0.009067394456360574
HLA-G,-0.032958245067466654,0.06522193005018734,,,-0.01697641474143693,,-0.02701962039962759,,,,,,,,-0.052117566130484884,,0.018005434149774017,-0.0231233081826126,,-0.03187381426473617,,
PGF,0.08503962340483799,0.06953652820220892,0.005150016913441097,-0.06963021852332024,-0.049445073235088045,0.007009713784827871,-0.002612069210877618,0.1367617890947292,0.01513507667215113,0.02004669180513568,0.03335332997265878,0.04646970976765225,0.026420707245519565,-0.005402240278195808,-0.004508138585618934,0.06418293557326069,0.006482834576167513,0.016628054656360736,0.01972695773602476,0.024812432768673235,0.11326097031847392,-0.021702126761698547
LGALS8,0.046592651602640825,0.009975054308151163,0.030466832991024696,0.013451116018728572,-0.06320807349359187,-0.026860429949860855,0.06289976878061046,0.06193856690836164,0.04057627645873421,-0.010898690305127199,0.07778273467317846,0.04392804090520527,0.03344811741940617,-0.006945058078112764,-0.09784824741895536,0.063439113991534,0.07825968885511865,0.059854733442424056,0.04996177085605909,0.079621472022594,-0.031137176812293867,-0.017077926435720793
DKK3,-0.018815344589025954,-0.0302870539071806,-0.06725342203834961,-0.019154300295742128,-0.055586772437472176,-0.029830809771440935,0.04122940657797221,-0.1632128307856719,0.024697236868860568,0.06756056769481307,0.12932361293895933,0.08379558931709873,0.019678365989099694,0.022064321902238743,0.05205895311727649,-0.00023265926730650348,0.12737052606219612,0.13001077632160937,-0.0010042749995990137,-0.05408491828578132,0.07342776959697078,-0.029900450706569926
COL16A1,0.06631831443004295,0.030674948393591746,0.015432084903821287,0.01621607358428056,-0.002689585593588707,-0.007474585373782159,0.06066546820461364,0.08869826862082854,0.024602277610218132,0.019528109228053803,0.03291824392639737,0.023190001800530272,-0.03701793076487629,0.056940177274974205,0.027718999412049933,-0.022815849665167243,0.03162725902975994,0.03655579647956122,0.003198243145281576,0.04022483286634805,0.08497484173179273,0.10100558154678377
TPH1,-0.0072193268822164074,0.13707236539355822,,0.05055968766603981,-0.021572848072055662,-0.018611738146772628,-0.015481113076711931,0.09230936574003633,0.002202705190959006,,,,0.019408893879491813,,0.15834263782025576,,-0.06638418488951602,-0.030786438513687616,0.09621246073166378,-0.026735736749585806,0.06941012404173892,0.08112493911095428
TNC,-0.03221906244187277,0.017272314577988584,-0.024595010219819687,0.062749334234143,0.038675408120407415,0.04333362977783312,-0.01083808501763855,0.1368011712797538,0.019387666509583748,0.004479825987060352,-0.1356338709630664,-0.020470852994103228,-0.014534761092213268,0.07800046478668488,-0.05599208736049155,0.14164050574176726,0.04648680197151795,-0.00901255270290565,0.07054722740207094,0.012136526336218536,0.01608421696080243,-0.012234131788030407
TNFSF9,-0.039112738970244844,0.02911078890502859,-0.0325912852670541,0.0032277872576513687,-0.0073199880776309385,-0.024982789341901304,0.04067773222099642,-0.03311863446250576,-0.03306624818430387,-0.0126784651416461,0.035206783639749877,-0.05690622896310487,0.0500860879742985,,,-0.04765972967327444,-0.026587644006175283,-0.04561559872506819,-0.0019439036573064919,0.007012724834910012,-0.040765372511230503,0.037447328626348794
