,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
EDA,0.041508006642501885,-0.025915798084382984,0.06359837937055489,-0.029447845020020087,-0.00624871552129497,0.021051570229725997,0.03864056695467765,0.006578005045506903,0.00786840402041684,0.054946161207497075,-0.03425538461799272,0.0040611477846863335,-0.029758889098633504,0.013292443910024494,0.0429758462879477,0.05810446447171373,-0.012355325919261728,-0.040543879781403155
FGF22,,0.02518322425696057,-0.027420551855458244,,0.15343930317372612,0.07429455808634956,0.0368754172053619,,-0.011694149769286833,0.051130260414413896,0.06312231443294194,0.007490680849679538,0.06899895681141464,0.005896302137226919,-0.03700927103533324,0.15092741118233846,0.035245646904208075,0.13048329963780536
SHANK1,-0.023523298775222447,,-0.03580116344623562,-0.014026464332495778,,0.008459427088930419,0.016570058366815996,0.04114614872513225,0.031516735725347036,0.0654902934666391,0.012833379589705745,-0.004743200088955907,0.09811063963074293,0.053117023897197385,,-0.006272339526451201,0.0018992884469205256,
NPVF,,,,,,,,,,,,0.010784972502247666,-0.016484285387891998,,,,,
RAET1G,,,,,,,,,,,,,,,,-0.016979264236203693,0.03757048291527154,
TGFB1,-0.00961364399136489,-0.033838920872771,0.03359159211501987,0.003491206106226272,-0.035109860468951704,,-0.06297721661443323,-0.01943798372229235,-0.004604814516971905,-0.041464019867904246,-0.032753607091844626,-0.06454358571576875,0.004006189672908228,0.042812601675359725,-0.030486510763396934,-0.020928314267304744,-0.05608808891072956,0.06866786583837173
MSTN,0.002568545400559249,0.05428811947755373,-0.03363952868473897,-0.011878310250863004,-0.06640292479591238,-0.024886670673456627,-0.11270769536982533,-0.0030476843173723994,-0.0004507042015200386,,-0.0014987806582233457,-0.02803433144622349,0.06565569418050658,0.03561201516981484,,0.059534349037437824,-0.032247086807168195,-0.03525925928210404
WNT4,,-0.036385966708247404,-0.02412274552314156,,0.013488349784198024,-0.03976833150969695,0.12010622677245342,0.04553318128723964,-0.04901661026795376,-0.015260547124327166,-0.0315220215601275,0.03796040684915845,0.009211856039963906,0.003923218179014826,,-0.041929610461437346,-0.019939364156539664,0.006346108390110126
TNFSF4,0.01031227438646329,-0.024573531140569566,-0.042184097248533246,0.0008818177780808419,-0.010061630278516323,-0.01851798004703544,-0.062240314164847245,-0.020741798721647383,-0.03343300434217859,0.0011277261904949583,0.006839699993512566,0.03458589149831727,0.03911251019298828,0.009597262800188567,,0.00760934493971795,0.03898895923171805,-0.03676235972579646
NTN1,-0.007506586270094906,0.010165932818908133,0.05060297780296601,0.05982072851689849,-0.01546603797484829,-0.09691240910477814,-0.14324012448495654,-0.07274561786756815,0.020569056762997036,-0.023126430701201357,-0.01468392539423999,0.03865657545942095,-0.013947808081455937,-0.04000665168321809,-0.0305580186551011,0.058905905582662746,-0.04103568211861496,-0.06729011549889159
CXCL12,0.05271188646765801,0.07914998555339126,-0.0036613414125965626,-0.04239955665409973,0.1892682736644221,0.007355288135650272,0.0564443479882376,-0.006106145901468768,-0.020584276298802117,-0.07037378344672923,0.07847886505701467,-0.016567705656329333,0.015721290711847125,0.05894664272753057,-0.05488235709760286,-0.04210430368550067,0.08314898581106395,0.026631516164099242
GNRH1,0.0351594544798207,0.13327089707035197,-0.009270386140295774,-0.0002393316884257481,-0.04276453522375943,-0.04040711060957634,-0.04430646035237313,-0.03095664627494537,0.012204404952402001,-0.0023904695528558385,0.00026933976345183474,-0.01158642103582656,-0.03687350468453457,-0.022998012878791562,,-0.020262954822741073,-0.02840975279540824,
FGF8,,,,,,-0.02947029923215386,,,,,,-0.037342287674727206,0.0123971289984076,0.05700519787196174,,,,
RIMS1,0.04831718643359791,0.314703012805036,0.01513251310126935,-0.035694946195600284,0.1654306480585317,0.03393872878487396,0.15107029062656802,0.1308206997177103,0.052364325142600004,0.2703583562791705,0.08430790034618854,0.011292657431711364,0.037585915153378974,0.03661561464377258,-0.005574824775027944,0.09038879722955417,0.09544222344167906,0.08975358187323632
FGF14,-0.03093257905323793,0.22229163468669833,0.03267154953621876,-0.018777489863934967,-0.038139678476201706,0.04919603271725306,-0.07174377426886243,0.030421197752281776,0.012278670223120207,0.270897520615359,0.06136344905861897,0.09911728916264374,0.03545687798470253,0.011518908166447519,0.023053037492557812,0.01224313077935422,0.09066912220222018,0.07115274144225503
IGF1,-0.061604063177214036,0.07825731805294353,0.050571815826306106,0.01295899362081841,0.07968810409925045,0.0567498617248078,0.05544359919806652,0.02846288914158065,0.02711439469483393,-0.029912587410360948,-0.007809432265321377,-0.03534564584634906,0.015389268170022615,-0.007752354383006768,-0.012563091290593511,-0.010514229550268804,0.08653663889264994,0.010690321383944296
TNFSF10,0.02513942370429018,-0.02233749323400322,0.007149920386641915,0.013123970251915983,0.106104993921535,0.020087760689511253,-0.11355294258312049,-0.01789000872065855,0.021969213273452123,-0.01724431372032888,-0.02676798252238885,0.06782944654111601,0.04635658729370476,0.013772707070270049,-0.0403506422080042,0.018264906689966567,0.016965745028863853,-0.07328680921457999
GDF5,-0.019736366557835117,-0.0014055732574860685,0.03852956892453942,,0.07511242010823228,0.004435518989472564,-0.048160871802133555,,0.00470061394238455,0.06055495654564447,0.036343425396712904,0.027000349988420082,0.014973697051578186,0.01981086918640798,,0.1040530272460594,0.006616836861362666,
CHAD,,,,,0.057565022351627464,0.036002460893175714,,,0.042586597223032985,,,0.1364791776207385,-0.018123654203070015,-0.02272072815626298,-0.04544933964228256,,,-0.041445359307889666
RGMA,0.04995809839529122,-0.047960313277911594,0.00741694898566216,-0.01962533312075713,-0.036886595601891385,-0.08146103098677494,-0.18361423594204296,0.02838088962630711,-0.02942440895913181,-0.03594740976957815,-0.08480520849154981,0.006239400161831428,0.0765044350002489,-0.030419606307351587,-0.024724042811239046,0.1051503674034778,0.019621551006642785,0.017939810860161422
CLEC3A,,,,,,,,,0.04816961409297134,,,,,,,,,
WNT16,-0.010433127328454498,-0.029849584750731746,0.08279156636886006,0.06981888478972016,0.14526986349030416,-0.009162406397618804,-0.029662914099375867,0.0013940994365911207,-0.025420600500276412,0.16234690634850216,,,,-0.01453610314512197,,-0.01885325808773268,-0.026606510527414667,
CX3CL1,-0.03820583557990832,0.09348451285897477,0.043348728436516645,0.028887255507049108,0.03231359367143948,0.0427454372883396,0.0621622596948701,-0.014372529921372858,0.04618111101731197,0.24469263968757704,0.08441130862508983,-0.003484560154856224,0.040845180252389375,-0.02936932523051973,0.037351135523819225,2.280494364862866e-05,0.04123003956040121,0.08622833632963638
FGF1,-0.0015646831394361255,0.06668602770651828,-0.02330772080089336,-0.001504401716825909,0.13024267829514935,-0.013648371503014208,-0.1197750191304339,0.07570350702360881,0.003958523221349707,-0.2449470125984924,0.043394153579368655,0.022416316296288954,0.06371937548382188,-0.03017079989846177,0.024678252936796336,0.020924703604994654,0.058223133145181565,-0.19918290574813355
ALOX5AP,0.004512416258457518,-0.04085043274895342,-0.09418930443665627,-0.07483231109557854,-0.062054647664772825,-0.06619872226563246,-0.22108086922182613,0.04775261698517369,-0.00495400513773236,-0.3214747506278213,-0.07075806210029423,-0.054776768373100956,-0.042028816604099836,-0.03761817338165018,-0.0018868878256321248,-0.01082694342794475,-0.07391657415848905,-0.0528753380655846
IL1RN,-0.017564116478470566,-0.04944177339798699,-0.04532883928984553,-0.011812966966986761,-0.09185978071514413,-0.00817136587061066,-0.035124689485147666,-0.03396839446552128,,-0.07510381949049486,0.0042386541540609165,-0.025040579971009315,-0.041132909353882405,0.038949834850434205,0.0025781083400741784,0.1301630963979528,-0.024262755180216446,
PCSK9,,,,,,,,,,,,-0.0018196874311059434,-0.017477896879017622,-0.014109558853260977,,,,
FGF23,,,,,,,,,,,,,,,,,,-0.03626716073304403
NPW,,0.19410651976430235,,-0.0015286834266340177,0.04265338502801863,-0.008617707883818842,,-0.01566003768761937,,,-0.027605549826975002,0.010020770286703196,-0.032866154927837885,-0.038740669725949604,,-0.03429866004484487,0.05305396040437541,0.14018122131472566
CXCL9,0.016247232864254203,0.029847025540532545,-0.022341241907840263,-0.012198736724311099,0.003593329257233887,,-0.024002886913295603,-0.028354683445656743,-0.03589791175866245,-0.04578465746484757,,,,,,-0.0025080852834371476,0.08695451613201473,
ANGPTL4,0.01621488151167674,-0.1257675620329146,-0.13894275185939672,-0.010191849652458819,-0.13117561435191244,-0.03241736125829425,-0.02990976829705516,0.011971636352502197,0.04795923530376469,-0.10684540916492898,-0.158371503490849,-0.06339175423754075,-0.07140549706059549,-0.039082627445476824,-0.03562716399924705,-0.040200238097535035,-0.08513084288057295,0.022160447472330723
UCN2,,,,-0.012321217300418557,,,-0.037220465004298535,-0.020369166588026892,,,,0.051859442000024125,0.06391771125968758,-0.01594373132324441,,,,
OBP2A,,,,,,,,,,,,,,,,-0.015295752656139769,,
COL4A3,,0.07187387559836343,-0.010347019355226021,-0.034443223247133524,-0.08132891625915173,,,0.0057220667044613534,0.008013658874549252,,-0.031257421191001514,,0.04368557543923041,0.042818239766941456,,0.04511398271665434,-0.04359882135547294,
NRG3,-0.001062689731850006,0.09572276951602968,0.0770513010908825,0.020178645466302193,0.08201669938389243,0.13637525878961831,0.14611564081390427,0.08673169668998862,0.000566894664200705,0.21667106536655206,0.1387404420250659,0.030527695738775094,-0.0007461441700898744,0.003628115150338481,0.011162254140450712,0.07920374002630919,-0.008324603327801296,0.14861570501320337
IL23A,,0.03208391405423682,0.013884881173204413,-0.01938489854978938,-0.023993054153862565,,-0.009471735541620646,,,,-0.020598693531421443,0.05992933304639991,0.013531470980774233,,,-0.02208063956280847,-0.025539281636276084,
COLQ,0.06103399325754075,0.10868560203105851,0.02782350914050848,-0.01637313921444391,-0.040494830801734966,0.01204363410517916,-0.023036546569011624,-0.006645295842685063,0.04403340419898946,0.1933840424798875,0.02647837805667652,0.011521059738360793,-0.0054156463034522335,-0.008653160716555206,,0.052566288811719715,0.0003748132259838994,-0.0391607498549777
SCGB1A1,,,,,,,,,,,,,-0.02197997299488244,-0.01632484709536598,,,,
TNFSF12,0.059118002558591294,-0.0220519411496385,-0.010972722258055881,-0.0232652590935949,0.030826090461884056,0.015794736840683256,-0.10666368334326651,-0.004002033385974732,0.03130328713127559,-0.0046845452609329576,0.0704901087312642,0.06356720560760969,-0.001970122099122696,-0.004059228228492053,-0.0485398338164806,0.013927728445495724,0.04099002954239189,0.03822207417034908
DKK2,,-0.0021723778414613165,-0.04139272142639391,0.03293826651799374,0.04203757506141423,-0.018715454742964183,0.11286826527333302,0.026999908644775254,-0.024701583081212748,0.03902145538152829,,0.043608862461426666,,-0.01879061640996808,0.040193072970383326,-0.008830204959521238,0.007111076168684764,
FYN,-0.0016267400114720733,-0.016644268022257904,0.022319910162801306,0.008809149015438313,0.02792508296478151,-0.1350125911395325,-0.17904228472196146,0.002500188841074411,-0.007831921774725229,-0.002597085323608046,-0.020063416251616863,0.07713062997254416,0.07048223263983437,-0.029196326266674236,0.007930217081919537,0.054203801546609115,0.03962432349329938,-0.040679104346937396
ACE,-0.03343910116127357,0.1040207857988994,-0.005752471392339992,0.034600369150312324,-0.008702715963988816,0.04695449328205253,-0.11693906459262003,-0.032134936629702134,0.021138754116343268,0.09293487339282604,-0.008230974103937848,-0.004276745478202721,0.057384119898348754,-0.02046186800722726,,-0.02282883968425893,0.1084674333883,-0.036267231367075034
IL18,0.021451891677894804,0.06195437289773009,-0.04472901570337983,-0.03549228740828558,0.01183798874172226,-0.05526210943035626,-0.1911390305028448,0.021076939670963916,-0.046607012396047684,-0.1787597436888387,0.0791292721855543,0.07055667866805018,0.08787432811172823,-0.04264562364403672,-0.03573975981119948,0.05575833512529536,-0.0026973212488953548,-0.0177567903408855
PPBP,,,,,-0.021304847774404178,,,,,,,-0.02644258085648002,-0.020689854583634242,,,,-0.006963756697005388,
CCL27,-0.0199923520280389,-0.05586867176459786,-0.026209906058224056,0.012243332832749804,-0.042929219854188676,,0.029411874772115647,-0.043055083804597286,-0.025446184535500866,-0.03444026999004899,-0.017563371762448626,0.01339171261490189,-0.03635586295110985,-0.018477009603674637,,-0.01855137844317835,-0.015905986234462845,
SERPING1,-0.07048846140177076,-0.0028407230834969193,-0.020909780253768672,-0.030539137680039505,-0.05408798132026469,0.018839377324965156,-0.1672082161698834,0.029090281848971156,-0.028291798629907886,-0.25099633018739853,0.04653010737141906,-0.03967652615129315,0.069776920989969,0.04588115561842062,-0.022809603273615274,-0.03027464189065598,0.0381613797650472,0.12713531976086329
AZGP1,-0.022601523059447216,-0.07726900859335523,-0.04034920894329561,-0.02887032850504959,-0.126247568675584,-0.11191469452163358,-0.0032357705844091324,-0.01566808049528847,0.01618219228493007,-0.06297411901075549,-0.06850416423524168,0.02190488270439423,-0.0038626931679886243,0.016984361581161407,-0.006471433601925309,0.039149433495885136,-0.024960423665132406,-0.0048458870915345275
INHA,0.006588100141851431,-0.037852116009260965,0.044986455506277445,0.03525949449713447,-0.004742354576413573,0.034269961992048466,-0.08442954952555672,0.02216445183724854,0.029052039892518495,0.03743981047309433,-0.04464270275203604,0.11586700707445975,0.020556820518145957,-0.008216129614433942,,-0.014606801029109155,0.017625351619682348,-0.02467598926822841
SEMA3G,0.03132044245974648,-0.04620951076880178,0.08596501502969817,0.052105310328472154,-0.02625080613428482,0.01698124733784369,0.028404867649714574,0.010215528873890463,0.008974397062667592,0.0330803622351757,0.01573029002877409,,,-0.023408501636332197,,-0.02593435238776575,-0.03706492701694823,
OXT,,,,,,,,,,,,,,0.09299739294617505,,,,
COL6A1,0.044062815821152394,-0.11307277534617691,-0.10252101269509188,0.007574559178758705,-0.10527317648619051,-0.047503998435480164,-0.2092110596297924,-0.1483085690155064,-0.06470464815896394,-0.018300492323725687,-0.1163827630314783,-0.041188211353482926,-0.031424933429406776,0.052496542994906026,-0.02310494774809993,-0.05049713577434878,0.006186351795752478,0.11983597566015601
FGF17,,0.21502451202944287,0.006772864668014727,0.030175678335650095,0.06794402680324313,-0.02260707513434964,-0.016083679467055356,-0.04361039731101027,-0.0010749682361859767,0.03237251110666383,-1.668488779706285e-05,0.04166155324140698,0.08504739008863665,-0.027178884351502643,,-0.014572160973103824,0.024873766497074633,0.14486795972882158
TNFSF8,-0.021705732968526095,0.041046054040026654,,-0.01571751690925651,-0.021304842252058073,,-0.03512468978521477,0.06684270060493329,,,,0.0014837979658482712,0.12753684981498128,0.1155148010366986,,-0.03393764988247844,-0.03761208535807771,
FGF20,-0.028900255822960325,,-0.0520162950325806,-0.005837218532110837,0.07751747404623886,0.06216423367713482,0.032350251003843304,0.08455097799152425,0.019139987461997455,0.05452234230979837,0.060321411892725135,-0.031200331479473497,-0.029880026292208456,-0.029411147947404376,,-0.025086988225652685,-0.02835973597257723,
ICAM3,0.011025807792290378,-0.09665682171772914,0.007710098958404496,0.0282444618101385,0.010975827396258478,-0.02942299236039621,-0.035273456179540516,0.02963108100814732,0.013560410964534137,-0.01383595583818301,-0.009764709485813828,0.06102929598200448,0.05412209205971906,0.08350112618664095,-0.039810563876922375,0.05466989588112033,-0.0031907441821472813,0.01400461812534651
LAMA4,0.03201641224100913,-0.015773616928302175,-0.012047443479225789,0.05533245475110381,-0.06726753987051924,-0.04358951896455427,-0.2023473614602284,-0.05610098036890105,-0.03624573344369348,-0.06954373244362232,-0.031026656172163613,-0.02748853104027016,0.06938902622346634,0.06355556207316584,0.031917853895720986,-0.05240114557220265,0.016585877604041906,0.14922808809910634
INHBE,,-0.010418192089523305,,,,,,,,,,,,,,,,
DLL4,-0.02951865386534679,0.014195666698083106,-0.03281659344483016,-0.01122041004733303,0.020156796898627562,-0.013747231210155378,-0.11695284873589175,-0.02640093638279713,0.058296187977756944,0.07686042302173492,-0.046460733385991944,-0.048452224095455444,0.05867985277324143,0.06776142208066724,-0.015576291779839978,-0.018875032311890718,0.0365050085147369,0.08357762480404758
SEMA3A,-0.015575369754343597,0.1049909237113109,0.010397161012495307,0.05412820425302588,0.0591437972133725,-0.04824704343381552,0.030301861972426968,-0.03129086366594102,-0.0032093771455267623,0.08878802792658827,0.0827395222880173,0.03215804425220123,0.068359318664329,-0.016188849099637106,0.15408491102383928,0.04619127812523025,-0.05257704277523518,-0.06268673890425641
RLN2,,,,-0.01586200396407948,-0.021067845669527265,0.002812819502647714,-0.04510898991999401,-0.0019813203159670637,-0.030797202315262773,-0.028244521274081072,-0.023775204827686042,0.06853233360049561,,-0.015943729565111673,,0.033360913881202055,0.024392041851142514,
C5,-0.03348627628032631,0.05210190671061773,0.028056024237373568,-0.028927185113532154,0.024330081815807682,-0.06105626550468077,-0.1161997318948535,0.005522432566456265,-0.010697007193095645,-0.024149141333037857,-0.0047946383905186985,0.04056558554692513,0.04437805397006249,0.04152296209473962,-0.04641265829751626,-0.011174619234890893,-0.008928801666681726,-0.0286957626813338
COMP,,,,,,,,,,,,,,,,-0.02077561040219005,,
EDN2,,0.06842266365752635,0.018645757149122675,,-0.028019429227464237,,-0.04800675726994372,-0.03039926124642195,,,-0.009284514841284598,,,,,,,
C1QA,-0.059416428233986095,0.020224403587860432,0.0006818903907643348,0.009881371903558533,0.0030098984295643632,-0.12816021687272577,-0.20031761301118645,-0.011949315477503504,0.06656399614255698,-0.30801206583534163,-0.015796326587712312,-0.027940679523033106,0.07487677389316967,0.04705662228762755,-0.007389701667576836,-0.0496415504091837,0.1058505653406219,-0.11956107290382358
UTS2B,-0.018406912240744894,0.08547888429720905,-0.031689290505744115,-0.01586200387295044,-0.023367456179260115,-0.016822985252930866,,-0.02163894666692319,-0.02230246313731688,,,,,,,0.027113281882355275,,
COL9A3,0.048733883368395854,-0.0019357380510075343,0.05489739775593348,0.02538129632447156,0.03289412379623162,-0.04525646608490845,-0.19724530762314232,-0.12260656579035117,-0.013818465808472093,-0.1355612697578382,-0.07359379796803957,-0.0030200892350901783,-0.012017382763892685,-0.06647112936814294,-0.014660715781944727,0.09662715195306118,0.0002042705937973197,-0.017764316239783723
DLK1,,,,0.040782492877181324,0.19586887228232658,0.05774253470313196,,0.04097952867430174,,,,,,,,,-0.01706820895391141,
HGF,0.03549908339600595,0.0775484991004136,-0.06589925458753569,0.07411789604350927,0.059054874617449016,0.02560028308245344,0.11176171262445632,0.0476693860112082,-0.028390109406998248,-0.08074452611399235,0.02963219692178886,0.02547461074396394,0.030841622229396747,0.024258581228812606,-0.0350473447056824,-0.002633968904624225,-0.03400609856727023,0.09085692431857201
P4HB,-0.004960163868390026,-0.11592258634472198,-0.0830868718760987,-0.03698115203313668,-0.11307974377803522,-0.14286492055263908,-0.21908863602247058,-0.1317183700983216,-0.028878707359517475,-0.15605846726646147,-0.06983297058417606,-0.07380663460572885,-0.06973071981696082,0.007519837881580971,0.039514055729144085,-0.08932122614677111,-0.06686424019973798,0.011300928343458177
ADCYAP1,0.02741789582660777,,0.016184825039500847,-0.03202708585473856,0.0009523083566381935,0.08108235192008395,0.2578767165938993,-0.007088129490866964,0.018889087907364963,0.14024182665751392,0.10470052511810024,0.05256403675062409,0.05747885251665108,-0.022513294098829142,,0.007106176937593657,0.12505691765441324,0.15559336812207775
GREM1,0.049668032778478644,0.037688324473480216,0.012265409557896793,-0.013709744183232708,0.13408257846302304,-0.043646636157708196,-0.05023014991505049,0.02353784001947414,-0.018067963187851102,-0.15899142399939686,0.014921546251886556,-0.019287097064043097,0.006334051714887846,0.024367075622558406,0.02588177762224344,-0.05103182680346843,0.01985255221559645,-0.06745466808353048
EGF,0.14364747662869715,-0.08190532387238142,-0.020144135223139122,-0.00038546928902806243,0.033135701782196776,-0.05596504542616151,-0.07246497488226118,-0.024418338538186504,0.011078642704674466,-0.06582416112085157,-0.027658466697503294,0.012308551182032387,0.07864878348877573,0.03518364745349831,,0.001334988337323537,0.014267286890535838,-0.03576625219512921
VEGFB,-0.03983657803740914,-0.04341515920681514,-0.008593327653822315,-0.037718809409833284,-0.07063349621620872,-0.04633988076817449,-0.18561781490569168,-0.04204546742068098,-0.02931270491962878,-0.09341199366739215,-0.051801459873060056,-0.017311387503760732,-0.03581542520063752,0.03506435348064432,-0.003971520899446246,0.012446466504562333,-0.03604957390254779,-0.0882201289049843
FARP2,-0.040488862638313416,-0.06539006743524957,0.06218002488691948,-0.0012929984277400548,-0.08120088379325931,-0.10398611524427859,-0.07541091312958761,-0.011153289807217673,0.05326201843576557,0.015182941417996596,-0.06412071591360516,0.04411658411143833,0.06794922344944085,-0.04052764316999381,-0.01341942460699184,0.046348930654093776,0.04659449382321078,0.08534664134939794
BMP3,,,,,,0.030699594084557816,,,-0.03496433999332682,0.10972145303888277,,,,,,,,
IHH,,,,,,,,,-0.004249012741888118,,,0.0877640280500702,-0.020355894775261008,-0.015749920325365777,,,,
LAMA2,0.02504810125327973,0.012500524394847225,-0.04770398237484565,-0.05544770238052391,0.012732883890597343,0.019232385179514914,-0.10043558509900195,-0.04343621743716622,-0.01964562129007669,-0.08777518859251257,-0.04873059930914003,-0.01623151184369059,0.09690369396864852,0.045544707450285105,0.1108016556596295,0.005371318420898582,0.017464755248575534,0.053381818332969316
SERPINC1,,,,,,,,-0.023151718140199385,,,,,-0.01668742851767513,-0.01555383906143509,,,,
NRG1,,0.03178940721920304,0.024004476373519462,0.015561579181719997,-0.01775248387086858,0.015878627505967177,-0.010235005957435145,-0.029245470468488168,-0.019896335409521997,0.1677187033540638,0.04972436237395438,0.012283319961338558,0.010869894728361975,0.05598703741471015,,0.004229638451125023,0.008049909510581486,
SPINK1,,-0.06382662898191803,-0.027928122142654648,-0.0313978661995279,-0.038099074924272246,,,,,,-0.023775204827686042,-0.05476187419174069,-0.04556763150233729,-0.019118798169310797,,-0.023443479286189808,-0.022644839349187814,
EFEMP2,0.023564458077560343,-0.05758265725327818,-0.021604532611643763,0.04106227674600932,-0.08847861739160291,-0.04165038144202799,-0.1496074292200847,-0.06322212235986172,-0.01759229080973681,-0.04474245866461404,-0.0698685291637731,-0.009657448524605657,-0.016214646256513927,0.012832210657750332,-0.028084712728667378,-0.06067975575150276,-0.03548183848699463,-0.033770726055907425
SELPLG,0.03773014549392863,-0.01223379238043322,0.0004143506178617841,-0.011860150670745456,0.10854068571497066,0.008162996751447271,-0.10755371246602292,0.08065614554467217,0.0032333771283229173,-0.12413428251052236,0.01827582761360688,0.019835332460664705,0.05527201705008842,-0.03716209940395686,0.06746885153306449,0.012810413398271095,0.014539015574862752,-0.08349779880652533
GDF6,,-0.0318951257969703,-0.035461144349179234,-0.017769431485545106,,-0.00308146996366311,0.0007778537015939369,,,,,-0.028648224621677234,0.05224152938639742,0.012400041774447085,,,,
HLA-E,-0.019879975317124376,0.02953263025184892,-0.1039462369964204,0.02715706805230068,0.014567136004295798,-0.08575445582675412,-0.1943743367168351,-0.003738567000026679,-0.06163413283165098,-0.2831250393170097,-0.09815352288664107,-0.0664474539623978,0.036639353264303585,0.03156015105921038,-0.021992506532575853,-0.07706464924034916,0.06104446782459763,-0.1566287572384431
PTN,-0.019605165468060116,-0.0006771152273564277,0.10933963520302936,0.01673198217636441,-0.02048403678515351,-0.13406785418564449,-0.263731134134251,-0.12711690320482533,0.010108811025622928,-0.10302499035691724,-0.1442088611758658,0.02191134392684048,0.015869626016541415,-0.06628782460586194,0.04240098599210144,0.10958136803679358,-0.04138651060763284,-0.043370489438285996
CD274,-0.02993536335896748,-0.0663148071918562,-0.02949588581295099,-0.005667956036276166,0.0272533698961911,0.018148680971361537,-0.05758458879741911,0.018341489349098045,-0.0007799488225671485,0.061121422305506774,0.007825886621441694,0.033461798927291134,0.03356051943453116,0.0594550312744933,-0.035247127349717924,0.011168367029250111,0.05088647446686063,
FGF10,,,,,,,,,0.004157198129195779,,,,,,,,,
CD14,0.005598861219704609,-0.02942336467640121,-0.07743123380482356,-0.006072370292693386,-0.13134354883705357,-0.11372368186565163,-0.16951344487128248,-0.02046715390143005,-0.02566407656348767,-0.2821418663501041,-0.0668823906076136,-0.0228644812848832,0.01340205538182811,0.01252671880780529,-0.051511894916131895,-0.021187290534531316,0.01821795080305134,-0.10194012355262005
SFTPD,,-0.01712549670509151,-0.025016942223555116,,0.023650998503896455,0.09182073944620679,,0.049997429762150325,0.044959153654533505,,-0.022517361310135608,-0.00920251967757741,0.06373241970593145,0.029391997765000785,0.06930148761888444,0.05207246334038814,-0.0294375893891449,-0.03474614020317815
SLIT1,0.007938690411639677,0.14024936009267724,0.09197835049645234,-0.0004579755747291903,-0.028344689930297186,0.08105196089758289,-0.09781879095977426,-0.0012869324616568483,0.033191672787229815,0.25848821278689693,0.04090105057681392,0.016989605592034104,0.0208024139658109,0.005232236957232617,0.028134773091566506,0.06474685560521273,0.07546358179591278,0.050456702004149014
LPA,,,,,,-0.007066652182797961,,,,,,,,,,,,
CNTF,-0.023741600310404173,,,0.03462301227778689,-0.021304844196545648,,0.002323585766312323,-0.019734949078144822,-0.01817678987488282,-0.08035743632706796,-0.02760554995496572,,,0.07998772021571178,,,,-0.034746289304326425
BST1,0.016469264033346857,0.03649802149825909,-0.00670213419634381,-0.04010529452211593,-0.020812304572427897,-0.04329025694638009,-0.14353709896663797,-0.04112134912008051,-0.030894479425550667,-0.05802622484164388,-0.04565797825100626,0.026752908810927473,0.01505143113633002,0.002401100476823335,-0.04736022802172082,0.036927846292721854,0.07175567601636441,-0.03576625999064407
AGTRAP,0.008137275698582615,-0.10836878759491247,0.013892634310725824,-0.02220843046090852,-0.009171275164100622,-0.04490044042710346,-0.1938696815677801,0.01936567050247003,-0.07791453804395593,-0.1376138560882278,-0.06503062871854515,0.01762269493735845,0.037473764328184785,0.011997341973041807,-0.006208428826849643,0.020847221357437086,-0.03683351166532236,0.016518760576847764
LAMC1,0.02884017967023136,-0.02585282945578568,0.007581555275633774,-0.016944906924747562,-0.03847405157505188,-0.06816728340763874,-0.1626957003547777,-0.060019754184208185,-0.037576771940794694,-0.018758882950240086,-0.12397660352382757,-0.03268737865924272,-0.008615430621743563,0.06902648757512032,0.0017195451166188325,-0.0566896825870955,-0.05512602826110026,0.0806789983801228
COL6A3,-0.03899141718961894,-0.01803925704275396,-0.061215118557810956,-0.035364624880431926,0.022638228933774318,-0.01140094164347105,0.0489298060632889,-0.004063749469747244,-0.014213633055094993,-0.016788218235907752,0.02486268640933417,-0.020089831971506093,0.020958667245187565,0.05775913934308186,0.01904326228213782,-0.04514963133272248,0.014951234459801477,-0.02883004171743988
FN1,0.02800672289882789,-0.1747391652140038,-0.0877324594319057,0.014821992251115535,-0.1404050518668789,-0.08988095746796362,-0.18255019157589586,-0.03652158203546969,-0.0393057919190201,-0.15903240419041717,-0.08654894784659575,-0.0974287897405893,-0.04379258583417826,0.042658588792395154,-0.0218204851193011,-0.06630425471687255,-0.00495533717533963,0.04233224605950447
MIF,0.043104131273617674,-0.12658940370830532,-0.007876098481493902,-0.020247441382305324,-0.04300574372591909,-0.045418447918612534,0.16710787613761807,0.040602598771544235,0.0721489207407754,-0.020304302601920395,0.02713904948181099,-0.04111902756375507,-0.06699078299280373,-0.022641117321790086,0.1124847086568932,0.05128926331143931,-0.0455401094768932,0.03440509289778961
JAG1,-0.030738009878319657,-0.1160852581557104,0.008345221814620461,-0.017859161476317248,-0.10702644563494203,-0.07664543276372066,-0.22820204660374135,-0.05852189305360581,-0.04607202805270317,-0.05299210213313894,-0.16112855576347557,0.018246730076922586,-0.0039048950801695236,-0.01816602455279031,-0.02565179427825799,-0.06292412454575873,-0.04545149830373208,-0.06587315797736404
