,UKF243,UKF251,UKF259,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
XCL1,,,-0.011379008903079217,,0.07062661317335371,,,,,-0.04797237209061792
CD58,-0.01230627516682664,-0.01606906313382329,0.0037086955438302,-0.006213689118377987,0.017840802472212074,-0.027371802209332427,-0.000598538049308496,0.023984179404605063,0.02907016755346094,0.05371968610657923
TNFSF14,0.027952019310301276,-0.017658661367720017,0.008898012996746647,-0.011918416518683866,,-0.03219191787968729,-0.04270989621482503,-0.029437171323057,0.008056583123218905,0.02760474122487987
CNTN4,-0.03922123339697702,0.1506216721321386,-0.020450126198474795,0.014086365503651213,,-0.030036698690472933,,-0.030713780581686206,0.024666173520574788,0.03969714757528683
NTF4,,,0.0054301143097534406,,,,,,,
INSL3,,,-0.010458301825644863,,,,,-0.017086920671403546,-0.00909274528838743,
BTLA,,,-0.01660050332184823,-0.015220225534481742,,,,,-0.04508546193301609,
MFNG,-0.04901283423935284,-0.05487755361518856,-0.04613441920981622,0.03486257492970903,-0.00874406334787677,-0.03581207928989543,-0.02732400382740532,0.03447155824399903,0.021178716567475372,-0.0891447711839888
ICAM1,-0.06051152653035818,0.001745185237906277,-0.006363253773970387,-0.03768791582713791,0.014776113507046336,0.0037514617194995374,-0.11497240419490738,-0.014583975486155193,0.08475368666654291,-0.03730029127112807
PROS1,-0.013659005123822138,-0.03203174709675451,0.006750054741245765,0.07887896640915848,-0.0007252065879595097,-0.009554017018607036,-0.07493757739538194,0.000873102159468066,-0.04394106353095583,-0.004631278101656425
CLCF1,-0.013017163672178634,-0.0032712327162900006,0.06896108316270567,-0.006942774632945489,0.01126556554008641,-0.016437266160473116,-0.07071021155327345,-0.0267859013146308,-0.004611035980976844,-0.0790308598412345
PSAP,0.00955131029085584,0.04368130449231511,-0.06395672538940135,-0.03911072213865409,-0.005906514392829782,0.13807447118458274,-0.05186529695161644,-0.030592866558884813,-0.014677104684585367,-0.05440125337251887
EFEMP1,-0.013041726446958422,0.033582660916428926,-0.006220618881159621,0.029519091272513773,-0.022421986273995827,0.11067147904577854,-0.08295171287241009,0.05522015704656666,-0.08965565310922562,-0.05231196717060555
C1QTNF1,0.07309299307051964,0.0022324790219091124,0.013631075495573316,0.04912849205615214,0.029628316128053108,0.1542978756560365,0.042725854746684944,-0.04530823999591845,0.0528209839482374,-0.0025373061062857437
ALB,-0.03355721785210503,0.01962256077746289,-0.0031902036730471943,-0.013536803908420504,-0.014121225583780577,-0.034231415593620966,0.021594709856436106,0.00728305214618677,0.05667481515188745,0.002333357508678529
CCL13,,,,,0.03188040392738178,,,,,
EFNA3,0.006790604232384422,-0.036443644507465595,0.11389000411597174,-0.026499291426104833,-0.00870023127442616,-0.04107285389343147,0.013503319146741242,0.0029069792019076842,0.07726522621494934,0.0922705630299485
DRAXIN,0.0875327154313496,-0.008133832945228391,-0.010664545087258257,0.015087145627659854,-0.04275911631577681,-0.00638518432079251,-0.0618764365423493,-0.05692401883978872,0.03323858132137382,0.01626524708280812
RAET1L,,,,-0.013018539812447018,,,,0.03077732168003392,,
NPTX2,0.014229888038992283,-0.043281513815996785,-0.0376344720479018,-0.0029225545634921114,0.030103721238744493,-0.010888443211528083,-0.016342521303024826,0.03725576944082275,0.028606936901882464,-0.021083531853487276
FGF11,0.1015678268650628,-0.01423166762076833,-0.041984068773178854,0.009181477417788525,0.054996045897614365,-0.06615130546178637,0.029768896637755258,-0.026668684341352323,0.07125822493800986,0.018189344423685597
CD59,0.013503553386395497,0.017400526928406518,-0.039505866511877284,0.0031767508709535197,0.04060381190288535,0.0485122718610225,-0.03158169854889051,0.03483734303617432,-0.12022905486228515,0.040361455179458015
COL9A2,0.049117886981870126,0.013629193319491178,-0.012935952044106601,0.016761863193294493,-0.008387146338736566,-0.09134247257614898,-0.07977569497290292,0.07101007828485378,0.07556876990112317,0.016660719851673264
DLL3,-0.08667477438349278,-0.046724243702020885,-0.032897482303734515,-0.002941957735898205,-0.018095215747945335,-0.06745337020855512,-0.027260214276093694,0.041407891228171935,0.11850279698051386,0.02352364393746273
FGF5,,,,,-0.03406866948976697,,,,0.010001972776755755,-0.0012044741756150623
LIN7C,0.07234700379651106,0.03423053531953341,0.009079828697417509,-0.015064048233859652,-0.009386752646196041,-0.03427730381023669,-0.0759428565729214,0.03238175752602307,0.08583987310028683,0.007659079555824513
GDF7,-0.023708801149794453,0.006839119763029033,-0.018660663766366645,-0.011918416055534179,,,,0.09740637667550316,0.014441448557759362,0.10191694607719019
PSPN,0.0431651729418563,0.009896005585092673,0.01803668512166336,-0.010083418430656799,0.03734776276919286,0.10175456900634013,0.004071302681484298,0.02217683624525357,0.062095417852006514,0.027386005962638165
ANGPT1,0.0606847074274372,-0.0015801814807619153,-0.012458208613125967,0.008784852262057344,0.00046088440870097264,-0.004828110186629891,0.10863354617166734,0.06605286466649041,0.06646676632812057,0.01039441523733941
PNOC,-0.045151682309995764,-0.031041300139071595,-0.01944906703026062,-0.011072933713107245,0.04103624100490745,,,-0.01576841290561261,0.02545083723511658,0.04335855031551211
L1CAM,-0.02833830378057777,0.005434909890481261,-0.0030083440767450604,-0.020624543814063884,0.05638195327545713,-0.039324124399767395,-0.03790068132657393,-0.04669630314787902,0.00541547929386725,0.005554966127327387
APOA1,-0.027247190951703873,-0.004961550934221212,-0.0162870771460286,-0.019288812095752426,0.07776790865555577,-0.02376635077862009,-0.041810896709309334,0.07313845798387134,0.034636589610230493,-0.04771793035854903
PSEN1,0.0253674067810884,0.010889936484718714,0.013131734710885887,0.024062353602920566,0.0003413586110180713,0.009734538953166855,-9.093050695162594e-05,0.012420445322171961,-0.03959308875930827,-0.007787836138240363
CALM2,0.027513736339366875,-0.005784105180803137,-0.05512993474826846,-0.020749403190514566,0.035807275536687735,-0.03296993342193435,0.08009255573932594,0.058553965173292845,0.17583411347285727,0.06760622890646022
CLEC2B,-0.051762291398063424,-0.024469839468169535,-0.028401181589731542,-0.018939636836639833,0.041524179680984374,0.009563864561508156,-0.04120652087008603,-0.034541499330033656,-0.0004069344079614568,-0.018284158870225185
NTNG1,-0.020107713204983845,-0.004019349549661664,8.288114739731683e-05,0.009608072194313488,-0.006213453200979068,-0.046681680261739474,0.05274859954678407,0.05731971967255101,0.08142702001668144,-0.026932551839376928
LRIG1,0.020801474910516576,-0.017994267499324902,-0.03031751026910653,-0.006225580607209965,-0.04980142940827375,0.030761452310706226,-0.029609355028060218,0.04566061589879248,0.10701362588252757,0.07699824585477512
CPAMD8,,,-0.012370304922779438,-0.008762203028504775,,-0.027050363192092017,,0.007505426505132097,-0.013429349156292954,-0.01118810948906001
GHRL,,-0.018814333726307208,0.03799164432583444,-0.010869389262627134,,-0.03644548831775608,-0.050021634531327255,,-0.02737874178200034,-0.02575561267910586
NPY,0.08341301339531976,-0.04936442407275744,0.01508985670870671,-0.038173524484079784,,0.06496728605511119,-0.048378116254870755,0.027124958070627956,-0.028534117898606992,0.07314391246054558
MMP2,0.005336190697688395,-0.0070527173999718655,-0.016075128788430964,0.03680448623499808,-0.0018817743245649902,0.03810408595674648,-0.0686531451362408,-0.0010646708002148319,-0.03373934545419162,-0.0010034345327287648
LHB,,,-0.0107736013790688,,,,,,,
PPY,,,-0.0031272457092239962,,-0.013061503966790487,,,-0.024559638688696372,0.0021673820810097755,0.04006110683278757
ALKAL2,0.045248301901976755,-0.011906086858146758,-0.01061707775496435,0.11485352742283324,-0.033300584544157234,-0.04324136707619521,0.07408335191419574,0.070949756580233,0.06228382724158885,-0.023410265934068666
CSF1,-0.07248459428573892,-0.014490593220869213,-0.016530323893353613,0.008782187312057776,0.023288236074858196,0.041592013374727295,-0.018495933617763805,-0.015508673361499855,0.10081382494829798,0.013842421841131417
SEMA4C,-0.02540515698434555,-0.008031955354349911,0.010817910347452225,-0.027002566951873776,-0.058131636942605966,0.03151144354948719,-0.05121540956032949,0.05482245929813948,0.016593010754101765,0.05957139505101515
BMP8A,,,,,,,,,-0.02070614484993818,
ICAM2,-0.04709900667823141,0.04187832853848875,0.034756454346099155,-0.0015489738134203115,0.01806018691710777,0.029156646382622622,-0.0678435593794431,0.04234146469078474,-0.029612522792419875,0.07316935377762941
SYTL3,-0.047027114676773216,-0.0407363805305455,-0.03726728330740241,0.05685892459112188,-0.008528470692930133,0.13999495489118566,-0.014982410167990748,0.08123028879469898,0.03769142716449301,-0.039785249946592126
IL1A,-0.0040569439715710046,0.05891701330886128,-0.04344452096977083,-0.020294308075509995,,0.025835211467696014,0.010248055865194262,-0.018258330147782255,0.0675526823244091,0.03622116010462766
HLA-G,-0.03749730720433785,,0.1154309108794796,,,,0.08133388808940549,0.03807706604166464,,
PGF,0.04179029090718535,0.007705939888394552,-0.036575489317747074,0.09892358203154195,0.029234227733211018,0.02690894461900895,-0.03222791176273888,0.024332625935478764,-0.03176942252555437,0.03701360695027447
LGALS8,-0.032632151927059753,0.011713249832679946,-0.0076848114992767716,0.01821864366880859,0.0837287526074361,-0.07327244656102606,0.03268591468847048,0.004645480664467761,0.011988719694333502,0.0029107321545924145
DKK3,0.018729373364096417,-0.004315558311620441,0.00606164405412745,-0.04132331446905944,0.00471920705164074,0.01698176879975529,-0.032918042249491714,0.0008754706578812616,0.0361972876508334,0.051443566614481115
COL16A1,0.01321835483125002,0.0019352302686688474,-0.05230081201940846,0.059560708374453625,0.04327346129917276,-0.050757032145931864,-0.01854338578636181,-0.0182541645245565,0.06501321211933427,0.10668019012964826
TPH1,0.04466894369183878,,0.021609507234299098,,,,0.03926028666004634,0.009590426335831915,0.07949177767637261,0.03638649444475872
TNC,-0.03535862004810852,0.021567962614329864,-0.022036122171414,-0.0020474179829548344,-0.047234426332808915,0.08603235528176806,-0.06900587642076386,-0.03520560635772375,-0.021113097309998653,-0.093272985995618
TNFSF9,-0.029755722978272392,-0.01990969151639744,0.028040436313533423,-0.01815516261071171,-0.03091164645083534,,,-0.03725168976580657,0.05748561329306554,-0.032484108238485736
C4A,,-0.011732914926472403,0.077533422126423,,-0.015489286566801303,,-0.046262292499613285,,0.04238717447338966,
CNTN2,0.04257200693831739,0.06148855785334743,0.03641021328777,-0.044668644573317075,-0.016400683351601723,0.07146953766267714,0.0630323935705427,0.0260210877945241,0.053423575805421744,0.03125595649774669
F7,,,,,-0.014121227565340838,,,,,0.04980698242371134
LUM,-0.045884560878164116,-0.01729840006360233,-0.04440720445289744,0.0343465138573421,0.020973092461910404,0.08625624574478419,-0.04895912751099724,0.0503978840725322,-0.10262804994869668,0.019299470284205648
BTC,,-0.01835992798469651,0.02111933454222781,-0.015201058720798978,,,,-0.02526880065903493,0.001595978812688039,0.03130572590697511
APOC1,-0.03830655992250868,0.05103184534800106,0.02166564842463443,0.036725695431854624,-0.005734816395721422,0.06972879649419957,0.003423805152522142,0.08107752911062026,0.04970324454719728,-0.019975136732094924
PKM,0.0661567234193242,-0.03404115699056035,-0.005389177311149812,-0.050695859631754714,-0.03582899829036471,-0.06037948922747366,0.033081954130638934,-0.04061288563764509,0.01589034522685143,-0.05659289993002742
TNF,-0.0258952232143214,-0.0011758386360471778,0.03664479281765101,-0.015890806882663654,0.037870279291556994,-0.04763447607932158,-0.06088919316697708,-0.01729747906105536,0.07457033200397396,0.008983712313599384
GNAS,0.10522620789390726,-0.0629300578267834,-0.013177409394776725,-0.030918321289252263,-0.022384585887376192,0.03546944638410733,-0.11891326904795572,0.05152087158326773,0.06546566456813449,0.06448762137676477
BMP8B,0.0035694063244415203,-0.03250199219521673,-0.01649663033280528,-0.010551332433141413,0.01322573195521902,0.05868461601222427,0.08921399346526432,0.031715709200115676,-0.03219153032737045,-0.020995011530026374
LIPH,-0.03243788411490872,,0.020525734210438754,,,,-0.039394400571217625,-0.019285201028959795,0.12203823064482698,0.06983617091587405
CCL28,-0.02370878033848904,,,-0.012479998275444352,,,-0.03582820613068201,,0.04892280148112295,0.15711631281325236
PTPN11,0.03898822855436083,0.007773319986197945,-0.07362397703272425,0.003171724873007816,0.0274452757803794,-0.015955635844193683,-0.08361207560039098,-0.03664120387172235,-0.021208633924985815,-0.01781161786631782
ADAM12,0.027240556946004947,-0.013971634131741482,-0.006684208340934169,-0.012061142508642517,0.049453167515823376,-0.03540239785176755,-0.11992691057770793,0.06258210214266088,-0.09155295434163774,0.019101276401966218
EPO,0.018953192177266986,,-0.016496630794728302,,-0.01283956500520274,,,-0.02002915144873786,0.10310126892522495,
EDN3,0.04110143279595217,-0.018845559063689156,-0.020536012375933447,0.02090316033313118,,,,0.03407527184500878,-0.005976911206984398,-0.009485496523975442
CCL22,,-0.014833216563125865,,,,,,0.004232251700617292,0.0438914372459556,
CCL2,-0.05572054853628519,-0.03550249023731573,-0.017533432416327124,0.03592003200260255,0.06453544746285986,0.03282391683252633,0.0033159471792191366,0.012552273875221625,-0.014890993675923291,-0.12320978950964354
DSCAM,0.04523893014064511,-0.024218378296305503,0.011031492608212961,0.009720249119920159,0.021707369379206375,0.028711744315071477,-0.025792093093027737,0.04540607318987166,0.1316530192569886,-0.00529457580759161
ANG,0.038353345018281505,0.03817035133092712,0.005816274934246215,0.011830044232874502,0.05686181245591638,-0.059831002958837684,0.06707458683834983,0.013091327229699606,0.06219661460884473,-0.0065343191357541365
FBLN2,-0.06474183186227711,-0.015070440523837398,0.043457159738633774,-0.021133149116676377,-0.021894688169150075,-0.05867706312477448,-0.020494672293762388,0.04010373312547591,-0.05300608212869765,0.04219043593214439
VTN,-0.030692441020837524,,0.0612606409031935,-0.01664167094754321,,-0.022941505672926243,0.15456237631326572,-0.014084095524172897,0.006339351936932997,0.027708613457774284
VEGFA,0.06958299638869045,-0.0011416728371732696,-0.009734961051604997,-0.011834640161028982,0.003898148780425024,0.006199918904823452,0.0390330871588146,-0.1130219899188706,0.006976751804694349,-0.05490127291047511
F10,,-0.016931178518606003,,0.03396039003016857,-0.021569821155188927,-0.024885345430020002,,-0.024054348530315264,0.07471827288708985,0.10678421076796518
SERPINA1,-0.06041883002252097,0.07432879129266205,-0.027586756553642382,-0.0013937349652485404,0.03132231129260833,-0.019294802708015146,0.10737307178858162,0.00042695120983382215,-0.047062470726287754,-0.04028253818835176
VWF,-0.05508527450735758,0.04688861082259123,-0.06419250562215512,-0.00861939853875817,0.04156366036413656,0.007819697479416196,-0.13963886308218365,0.08276841341867089,-0.12796603283784427,0.02913789827496757
GDNF,,,-0.013418051231875023,,-0.04266377925048065,,,-0.043911574618614765,,
VASP,-0.047697713041958315,0.08278949055424337,-0.04578219339172032,-0.009188989126733453,0.07477600529516955,-0.0017837548126077637,-0.009387836051459713,-0.00337614960203475,-0.03546042796794035,-0.04418898782442172
ADAM15,-0.0004541141729634823,0.014989396511668826,0.012123305151942411,-0.0024970746803172597,-0.01707393245594032,0.12986847777306237,-0.08711617148809254,0.04459750224998444,-0.02919846025135854,0.049280026760844926
WNT2,-0.0275681375747365,,,-0.014159494019833994,,,0.1531898466963541,-0.020570941822476346,0.00875817726486678,0.05617685685317627
CALCB,0.05682390243844082,-0.021459809197816784,,,,,,0.0101428678058814,,0.04196753243008439
OLFM2,0.005620815225842742,0.013747449640124294,-0.02287924755036563,0.02257868906570072,0.009083799749895427,0.009280474959439546,-0.05187657118809554,-0.005772336601565986,0.1210890057582473,0.09330330541736276
MFAP2,-0.03699257638647969,0.007639387497041396,-0.010882921211424045,0.12076921013176689,0.021542029918357207,-0.028266186586168404,-0.024948224948918626,0.01489654125612293,-0.0609241089940204,0.07266698399245362
HLA-C,0.03821828635771776,0.033276824749402856,0.03274167121511076,-0.05412427340409787,0.025027938515163654,-0.0850442150909877,-0.033939533820522505,-0.020672331509030237,-0.01363853954651553,-0.08402234025963534
THBS1,-0.034828549068833974,0.004255471291490554,0.014802719873270273,0.004489944812358348,0.027482163179775705,0.04321530335134316,-0.02835297557103422,0.019095505792536712,-0.14743340351144765,-0.06963217476556008
HSPA4,0.013877638460603529,0.026835287356155393,-0.016898050367821705,-0.011728067019286888,0.04679636512419732,0.03160591031833736,-0.020558849179618817,0.01099487624547642,0.014879039892368526,0.04694959893531509
LMAN1,0.030672531518441258,-0.013680163362368885,0.014683443799247797,0.016632953059526997,-0.005654542939532155,-0.008804573009387263,0.0216863394230236,-0.04500629053985798,-0.06548207027786543,-0.11889026708745942
LYPD3,,-0.013673138736740597,-0.012094978322012154,-0.016536315380693015,0.049370237423669756,-0.016142255613896376,-0.018473062604326865,-0.03832819408643786,-0.026691132187882678,-0.04093681462089974
APOE,-0.02784294110371258,0.019926966625715782,-0.05066252616795076,0.005081128664877964,-0.021535511412676147,0.14470058650979992,0.03313931005905142,0.04038447649368579,0.028294003695980258,0.00630014436456475
SOSTDC1,-0.03491256070265267,,,-0.025519746448312515,,,,0.02699366130664596,0.15754706434827745,0.03703972775628556
ANXA1,0.06608953462179597,0.012126134980454378,0.05419477727177913,0.04471118410427496,0.02154495050330071,0.07882340764541736,0.03168401130691565,0.012780077188234278,-0.024647225769593065,0.005760028806009542
WNT2B,0.04663878983527277,-0.002714623255639988,0.023372061902437773,-0.023494616109907034,0.014502660913445008,-0.05809533800653232,-0.06154850119825287,0.026055062380837744,-0.006620793477396095,-0.03511436865961682
AMH,-0.046619611050414976,-0.018359929916083567,0.01713258120729926,-0.014037031224030503,-0.031521796915530635,,,0.04182880165164151,-0.021294296141580536,0.07135261093305931
GDF10,-0.026904307011893124,-0.015382504731607018,,0.012080874923574075,,-0.04276663298002019,-0.06601698503105981,0.02316772416039668,-0.034807510185671534,0.0036410211172476672
EFNB3,-0.022916338209892962,-0.04376181758809532,-0.04328686467244385,0.01268605889346331,0.046689230958426496,0.02836202331673916,-0.13873366182217184,0.0023116173237088156,0.08406577658856859,0.06595047200847089
LTB,-0.0327208322363566,-0.022441307551223227,-0.0073010936475121834,-0.007777086143641731,0.037184564433101995,-0.049290110674626096,-0.025850639561397895,-0.03602493226939314,0.00539890967922587,-0.012148230894278569
ANGPT2,-0.04922529658908277,-0.016194180965610004,-0.051845562481869036,0.052337502037194984,-0.003282024335997018,0.09154218406828203,-0.06412316061610435,0.06306625482845128,-0.06876861492910707,0.020303203477319627
ADAM17,-0.013541071653139218,0.054388655139968496,-0.02598512401599406,0.03899353934023829,0.04081829960717265,0.05403008214288292,-0.17098547442852935,0.023345297262939508,-0.038250384314921844,-0.10380443395512642
LRPAP1,0.05664557371524982,0.028692872319078716,0.015065499171349516,0.05628085187536909,-0.08353826307536184,0.01848850557420466,-0.01617016555758882,0.00020035573685545487,-0.0029184484060634937,0.036975312143261996
NID1,-0.006556550935552196,0.04914481114563382,-0.02191595888534466,-0.02322179903236763,0.06373449748413815,0.08500574806878433,-0.05138618220310286,0.0023912632918860043,-0.11538992842685078,-0.01706519465778608
MST1,0.062392902916022626,0.02600841030157785,-0.03475595154199989,0.09670910155827118,0.007995054162792241,-0.0050641080621614525,-0.012327003426784819,0.03760444035950627,0.07975866138085483,0.03765326289613685
CCL14,,,,,-0.0198050870090538,,,,,
IL13,,,,,,,0.026138941918613986,,,
DCN,-0.01144170663977507,0.05716747519980631,-0.06786928773979312,-0.02349397623624697,0.009114910725088245,0.07429007685070467,-0.053848733903011835,0.016648742482654008,-0.15545830564523425,-0.026107680887986057
IGFL2,,,,,,,,0.06115473289386739,-0.03984100654067428,
COL7A1,-0.014095249870319182,0.031223089806429453,-0.020018002879759363,-0.0029887124309826976,0.01506155331082057,0.01812079495716336,-0.028860030301341554,0.0006251952630648018,-0.011163881381579083,0.05528846119098767
CALR,-0.035605593394498106,0.03188894762739465,-0.003849414266514289,0.01820525738507422,0.01602369661114894,0.026187979925297204,-0.17411688006005993,-0.030737441303611616,-0.062329479810497586,-0.09862969186463244
PIGA,0.0022229905301479566,-0.020401969701278555,0.04780508184128886,0.08716859482439303,0.018050358973992865,-0.061558275286814575,0.007467567110701216,0.007907687314694243,0.07790683344863268,-0.004766144474569925
CD200,-0.05860005831586015,-0.0051909786115335145,0.04568825596257064,-0.04018186046102072,-0.00657474161118764,-0.022815233427786772,-0.1287991248274094,0.017813375022626386,0.038366681596548255,0.04807184466883535
GRP,,0.011741783341291992,,-0.017362822491370715,,-0.039577589945537305,,-0.01870946034993506,0.02460485228972572,-0.01768132617142579
CDH1,,-0.03126356777405772,-0.04900619524810675,,,0.009244324389472458,0.1254620275777875,0.027653460614925778,0.09786366777995618,0.023102788995622753
LPL,0.054671695985833865,0.0033401827198425767,0.000531504814446103,-0.02942875311170855,0.008317489677491708,0.03452315225489542,-0.1260134182011765,-0.002401734494835264,0.1542749466821374,0.0012150372436121387
SEMA5A,-0.03894848378648291,0.0016896820354684809,0.03543523421268001,-0.03296144105098048,0.009662909859383747,0.12589535322606435,-0.0288419907788409,0.0331506695780041,0.07424550636321875,0.0529894236059545
SEMA7A,-0.061126826187978656,-0.02086961865289032,0.0003650964468503466,-0.03403677520204866,-0.0050517599130612285,-0.04006185880685411,-0.0356114458857856,0.03353949259725987,0.0023150415703101484,0.03214664794984441
SEMA4G,-0.025008792237661535,0.10134216348501422,0.03404556615417693,-0.0030328208386320244,0.008522820698719914,-0.043712360007754504,0.060456678790700435,-0.006760152349844319,0.1173490022158565,-0.04392824089421862
SEMA3B,0.0018480156370059915,0.006732360666989256,-0.0032751313572408915,-0.02290915719227207,0.006515716111210109,0.08978486074912574,0.05065965304041117,0.010081070637333694,0.025904554575961643,0.034139499075446264
RPH3A,-0.026473528047915213,-0.021461715669995964,-0.0028202165655923403,-0.011169927109361372,,0.01921144572782446,0.0034112529601757324,0.018944839088434987,-0.028874754451157142,-0.01738386035978461
JAG2,-0.07149215708635853,-0.016202409095286297,-0.006533095420519169,-0.01061799103916726,-0.05074198851298844,-0.0012733616156771312,-0.03665210208618272,0.032014731908947464,-0.07287800090808182,0.04143678513422018
CGN,0.12923595132223406,-0.017777273375191277,0.05726591288349488,-0.013149913803733357,,-2.758588058226688e-05,-0.0193973880025462,0.035124201320400075,0.08201088123803123,0.01689623769666948
GDF15,0.023184960046624185,0.02739835465045333,-0.003947152352895311,,-0.0285774446405015,-0.07194108101963087,-0.0813202776717507,0.0015334022110309066,0.016372618613428765,0.0636194240634869
SEMA4F,-0.022368952832001996,-0.03370752385724224,0.009453787236063736,0.002618825199800761,-0.032295337648501815,-0.008197703411226179,-0.04702385733435528,-0.04685833264678995,0.09944932103126003,0.037870283043463855
NXPH1,0.10892348685673212,0.0362180395834297,-0.010999282242286869,-0.023922077439413627,,0.0599122724613406,0.06063514003208678,0.060703503052869104,0.16194120731711206,0.06294788960961686
ARF1,-0.028978003176115086,-0.02046314908280994,0.08438836700071511,0.0055636549182791345,0.007633078239184394,-0.08128792366744336,-0.09608748672513955,0.029313595581406976,-0.014541524854813175,-0.12230323781372704
DSC3,,,,,-0.029244279382863753,,,,0.01583881887227072,
EBI3,-0.04429971530044833,0.03776514903073151,-0.044002982236990916,-0.010421089233603456,-0.019199340801514055,0.007952240287203628,-0.028372593969222145,0.00889224903354316,0.043049731092721366,-0.014681544129886257
TIMP1,0.006876566290156169,0.019129035750142867,0.01535799685537235,-0.010381014596265914,-0.03880698184045134,-0.01662580996996991,-0.07552791945865601,-0.054746479354625205,-0.1466225751478137,-0.1247885821024035
SEMA3C,-0.0729729525965833,-0.01987644206323031,-0.025230916296361622,-0.025957584154861504,0.021201243055222876,-0.007932644475922422,0.03537787081131839,-0.03903674786419867,0.00711569521414645,-0.09334897979038062
GNRH2,,,,,,,,,0.12319964455097321,
GAS6,0.046023844253920455,-0.039755699962880794,-0.03658659456926774,-0.04710934201037789,-0.046384943553271454,0.05672261847038699,0.0476121506555716,0.048117818729243665,-0.019284553302107914,-0.0114875839478969
MEPE,-0.027894704001186724,,-0.029901682678616242,-0.007015662855763508,,-0.027050373134362638,,0.0011316533998792652,-0.010524223336767601,0.05341392263810931
SERPINE1,-0.027102620382287616,0.024271942089704773,0.021828742328519658,0.012760884182032889,-0.035635743428321404,0.03912124127934447,-0.20397344668689754,-0.11561441321242644,-0.140871309392529,-0.047020767913731235
RSPO2,-0.012528994070070328,0.05796874200722293,0.028395760742338797,0.07000185643199874,,,,-0.026860705836210978,0.06951621208868194,0.06614869818655336
SHBG,0.020727046744226194,-0.0027910739353328223,-0.021870514226688557,-0.021312222685204052,,-0.02525777819085223,-0.001429776902432636,-0.008756244738747924,0.03213975342875799,0.030979623740008417
LGALS3BP,0.05707013067269849,0.06091725035970703,0.028836697316745038,-0.02021744240074872,-0.07306209603775181,0.06827037057479857,-0.08705076166343058,-0.02561104811771726,-0.005943731968470237,-0.09095587550862176
LAMB1,-0.02453855556450437,-0.061181294260674875,-0.014321598999764235,-0.03449398020078098,0.001546091998296221,-0.010063950514893737,-0.02024787577086155,0.03762546179555166,-0.10847195971155359,-0.030315958893789508
SPTBN2,-0.048144552763532265,-0.005800045793901101,0.02603753562660168,0.0010500533587111524,0.05135238568768342,-0.049541104139789904,0.0421311076333663,0.05371649459369682,0.17519690752696704,0.007823498327978998
COL1A2,-0.057675768020824435,-0.05012535854466895,-0.056507149593696196,-0.01774333094859337,-0.02129503352917348,0.08926390785900802,-0.03780185197620696,-0.009508324795865454,-0.1673164455406564,-0.06893541089644137
DEFB1,,0.10104149014430217,,,,,,,-0.04885072045882009,-0.03489585427872711
CEACAM16,,,,,,,-0.04178455217488766,,,
WNT11,,,-0.018473356890745866,-0.025664556119412013,0.002937478866338687,,,0.020847426823334413,0.0023189595476627804,-0.03132842797560176
LGALS1,-0.03829115889961337,0.047992104307306646,-0.0021844845931094864,0.050545905729274476,-0.03758139891802574,-0.12092492689452673,0.1472497212198827,-0.05075501005457952,-0.0884956878014167,-0.1187971001531663
BCAN,0.03521839832082235,-0.03143327947878955,-0.04082086192988807,0.0014693925991538345,-0.01825667373812383,0.03321075038395264,-0.10318985287295483,0.06557567430562829,0.11676657191201971,0.11215206030843261
ANOS1,0.012385470148993884,-0.014866658326458181,-0.004237449107645899,-0.019635845502134944,0.06626258286503721,0.10380532315321896,0.015398555859621538,0.05870230174093276,0.111906853279504,0.06097838674996007
EDA,0.014749721845915503,0.017915262570825007,0.03129285448780933,0.05460441736557582,0.0625479120000136,-0.03507508575616113,0.10380125741792956,-0.004933424604734497,0.06664300038301331,0.055190008192146235
FGF22,0.025068273467662175,-0.015914164884840862,,0.003415457958118291,,,,-0.01890316694704039,-0.004078037996802806,-0.005995161073742635
SHANK1,,-0.012898472521093551,0.030402676471974303,-0.019196615599066973,,,,0.07928348189902332,0.0831446193365307,0.04191492715970962
NPVF,,,,,,,,-0.01708691470611285,,
RAET1G,,,,,,,,,-0.023918405852545052,-0.028852000340405397
TGFB1,0.027409672784739905,-0.024030989696344755,0.0047264543727442996,0.04146076790840148,0.011943753245002249,0.043562699064785555,-0.03360031461977393,0.052179064917825715,-0.051859238482639944,0.02885246739894685
MSTN,0.022400991782718135,-0.05448859230369236,0.03217583599749737,0.02232124124823432,,-0.024507845195075602,-0.017725265425273543,0.04782655580226685,0.09186622801634277,0.060545390775835435
WNT4,0.10719764868230702,0.005978029659166623,,-0.011267728683049297,,-0.004833998120609212,,-0.03533949643650619,-0.06575712081561383,0.0009017732846773957
TNFSF4,0.037040711763244485,0.015045698103143082,0.05388404476797403,0.02600535965228853,-0.02962067492228986,-0.012271533280691955,-0.006602480788433295,0.0011454836938796576,0.028578132467236558,0.01004193260193993
NTN1,0.021938054333885453,-0.04298420714815633,0.05746953047161549,0.02229851511428428,-0.03993751950009953,-0.034498910100957896,-0.15487697548143095,0.0038624502444063948,0.033897970053256614,0.009651958288598095
CXCL12,-0.03672917796807122,0.017961881509547608,-0.052287791261487866,0.03007042963582032,0.0912477454139792,-0.031220798342703953,-0.06789197507494808,0.022338114996394272,-0.0979466250024613,0.022287839651817066
