,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
TIMP3,0.04905182674904931,0.002393926582471542,0.019872364358337554,-0.005150062040299383,-0.06562169635360723,0.031847992802872135,0.028551306314988447,-0.0001498591901691605,-0.02910808928679893,0.008439832696163775,-0.047204021562163724,-0.0339694081390919,0.003731869682416306,-0.11931337602955025,-0.005628258372843396,-0.02720417037120451,-0.03605350689567505,-0.04718393231090582,0.012752312008556192,-0.05253618148879972,0.01736951412754822,0.0717626486928907,-0.08396573715805099
PIGF,0.022216456249850487,-0.00932379103263458,0.06137413700454154,0.006999452878994813,0.05946095228460233,0.01211696028970945,0.016733444153888402,-0.0034484966911005497,-0.03179471905050318,0.05467338648211086,0.0420338248312288,0.003876030520993539,-0.028692039410349732,-0.043994465335843,-0.054683723837467536,0.006865895078580639,0.033387522856110255,0.10526821542944569,0.020494982906511392,0.013256007972372181,-0.06307299252005474,0.0412668600136647,0.0519896025561223
CRH,,,-0.018891212610647194,-0.015378320870313681,,-0.016483919324321986,-0.014985309394852906,-0.015458693218018358,-0.010137843395871494,-0.02251487333457388,,0.019547922698133522,,,,,0.007654835950852791,-0.026959200367130166,0.0040009790963555815,-0.0025899059395470903,-0.03505358908132049,0.04249778541559236,0.011037553489299823
BDNF,,-0.028751919303731267,0.06697764319346583,-0.013756813477277318,0.06913165708000052,0.00698157336930269,-0.011775528938725471,-0.036082110911983205,-0.020217302247312805,0.016452931497981764,-0.00019327209699440318,-0.015104875195513555,-0.01509883260319097,0.10811552521685026,,,-0.02215785144928488,0.02489226360276052,0.027928519208892853,0.08265087163243225,-0.002224290464889652,0.045166057366969437,0.094380081257917
CCL5,0.04413286734573384,-0.034399496722865276,-0.024603081467482222,-0.040830089163183376,,0.02326296003380381,-0.021889848872480903,-0.024695762418402364,0.03742223271618447,0.08346358612601347,0.12908541252786773,5.724021680803316e-05,0.00019690429853012274,0.03744212000224727,-0.022425101817423264,0.10266289625975548,0.03728749466105813,-0.009029850300057348,0.05625716179919399,0.033055272306698705,-0.04320509535987406,0.1107684985646281,
GAD1,0.020575679237610493,0.03711049880385329,-0.017545455742803008,-0.0032888140008659823,0.04795336099898783,0.04512572288785648,-0.041893441803744665,-0.07055086013618415,0.020251459585626345,-0.01679247220306412,-0.02723835183077321,-0.050125960263983464,0.05538366891582009,-0.06315362662187998,-0.022782966042303926,0.02447285907776642,0.005515415538046777,0.046624416447473734,-0.047769327312033906,0.03253009245377036,-0.0963092022672885,0.04656796136650942,0.10728417186443752
COL14A1,-0.047276438377644996,-0.021366740538076575,-0.03820728298320696,-0.019190203821886364,0.05779330430719762,0.05458808282447691,0.008814969139165029,-0.021330780069911955,0.05518369992847193,0.027998999205854882,-0.030308187759716842,0.05504446357771648,0.03257121673829076,0.001962366861371599,0.14125434141326038,0.11841736959116467,0.02761952704973578,-0.03114455684321062,-0.041086867671895545,-0.023698430150736055,,0.050260876608633834,
HLA-A,0.023167525976560542,0.025145534310536313,0.08853168002834917,0.0014261702977959065,-0.023683271187652327,0.027861846459161798,0.027275674925490184,-0.026238224238683855,-0.043488944216336214,0.10073330872678789,-0.04632010184667778,0.0863858829146496,-0.04773559843404822,0.04716079176821587,0.11495035947092763,-0.00023757649101618204,0.012006855146373422,-0.08319405629284067,0.06302659780536675,-0.06473784692857029,0.08833786667983756,0.10605789974902106,0.055139880095052544
CD5L,-0.026706485070847608,,0.07136243342484108,-0.005466564740752813,,,,,,0.049606838783442485,,,,,,-0.019760974452191542,,,,,,,
FGF18,,,-0.01709313096131288,,-0.03193453815977592,0.00980375076861195,-0.02079113130389582,-0.01052232694875206,,,-0.01887869890653658,,,,,,0.022489406137878393,0.09847164252045529,,0.08514532918944694,,0.004712870294748503,
ADM,0.08346918223726127,0.016512520900645637,0.013020842771947176,-0.030028050178608157,-0.09041682165596088,-0.010074998850140467,0.009058275845565164,0.07527066369163243,-0.029207381444148715,-0.016636402406453484,-0.04608854784171032,0.02587308735279272,0.035556358827544945,0.14634529860449638,0.015516158596668259,-0.014759411058608184,0.0325022811722585,-0.042094746789528334,-0.04563160619069524,-0.0329802739793698,-0.015374212119372664,0.03386626591319949,0.07879944851577657
CCL15,,,0.0790088012202434,,,,,,-0.01901291418845108,,,,-0.029506226337368695,,,,,,,,,0.029861323910096486,
GNAI2,0.0026673656583889697,-0.009089346860535924,0.0266022123153639,-0.01630543191743991,-0.041408406716412854,0.01766239671329666,0.029794033599778114,-0.015198597054744727,0.009361442860710526,0.1287080633626347,-0.009439231820726405,-0.03222150520309612,0.048729476299247246,0.12568561517754678,0.04374096869472358,-0.06413726468770246,-0.057389144499968514,0.02127082098896927,-0.055290957262459424,0.0164404394874463,-0.022403361866211117,-0.0015682822595930737,-0.10739288776481981
HDC,,,,,,,,,-0.015129481246731032,,,,,,-0.06107036991410578,,,,,,,0.046373178574228235,
COL11A1,0.05905999878785525,,-0.029301409450501935,0.0635501093499954,-0.04956180051855377,-0.023096056769089133,0.07170588994627826,-0.02009648269721445,0.03709105063830272,-0.03324705295540048,0.009558459877177093,-0.014958104327424978,0.016862056091391527,0.0035636974760339685,,0.04842272306843888,0.008194748450835504,-0.05258758328316051,0.0808929403964089,-0.05833081022105048,,0.054604432664645736,0.06210064209030731
NUCB2,-0.003751353031055795,0.04025401802501352,0.022241451651731227,0.005302091414059051,0.0005226483745230772,0.0022678243514901992,0.004642066589097222,-0.009007310050594783,-0.028313532153452014,0.025680081544342537,-0.029887487799213706,0.001033892576367197,-0.012181197280917558,-0.05126636425997473,0.0067956642966226395,0.03183428908052094,0.00857457388969386,-0.0036209889485515584,-0.02457970988268165,-0.006347106856796708,-0.09240088218547662,0.014675631757767258,-0.015635080912324458
CXCL1,,-0.09697895974984391,-0.0013388508618818469,-0.01649726059391854,-0.03146711524345006,-0.026960133311193513,,-0.009568658573094482,-0.011309546544429833,-0.006123725239441839,0.04446113099864818,-0.01819441396417964,-0.03160033466102576,-0.05191968865313918,-0.02153777943789405,,0.05317857754947451,0.010951904592456804,0.02539499137483156,-0.0030574197314278745,-0.053754196554067143,0.018772984416743355,0.07249330550997217
VCAN,0.024079526139839325,-0.014196518834858611,0.014255792365473464,0.021504980191560268,0.08153022813206563,-0.03730565018235455,0.0510508172294214,-0.005196317893343137,0.0036140067286751986,0.004029703535216536,0.041548273345493505,0.06170760656112321,-0.029162026609098016,-0.09128354009585175,0.0665762647522308,0.06169676140657047,-0.07407274781341834,0.009668664073183083,-0.0017439624451611048,0.004038754635398308,-0.013902088510283375,0.010322151489889304,-0.10155214915888819
MMP7,,-0.03720060660213062,0.06241890443172469,,,,0.0606592187978337,-0.009698023131789801,0.02901348793753257,-0.016118673770498908,-0.015328284490029926,0.043644186356992326,0.04924660902275336,0.0873473942177235,,,0.05009939677932566,-0.03591233061200605,,0.026500895656501624,,0.0035619165246093113,
PTPN6,0.04209735592818529,-0.03363127096088798,0.03229410289086649,0.062161902625221366,0.02695153279123988,0.007626410754940583,0.09042199939252803,-0.024567021960142498,-0.008229130688163909,0.0170304203332735,0.036789567851033,0.022431337346599328,0.04859071274795257,0.01694688072168558,-0.06857353636168179,0.04369282912351931,-0.0035448990592782267,0.03500787040470721,0.0366155063619944,0.0023688717959874307,0.018716104652178024,0.0927493123326316,0.046926178358438486
PTGS2,-0.05285674938702016,0.011209450148314757,-0.018604080135867226,-0.01472293969684128,-0.07457519370809683,0.05182066709630893,-0.012443807488812948,0.0009255548978352088,0.039780908660196505,0.008269129387045236,-0.0004871046371761305,-0.030957181213820552,0.03831701384774769,0.034654466803141167,0.02567264551474602,-0.019618073772120034,-0.034651396866179865,-0.0648903029005953,-0.007864184962362252,0.009006506889131686,-0.06742673724679035,0.07134643419665783,0.07963669446875427
XCL1,0.05456639718373611,,-0.020701387741351843,,,-0.0172485241019823,,-0.015928640128145325,,-0.021143113716637123,-0.011218583055157416,,,,,,,,,,,,
CD58,0.040769778528548566,-0.015320608833689376,0.04390833229180273,0.03750455646096984,0.03268016335831318,-0.0010497531200384148,0.003229398371878933,0.007101933596908236,0.004492946798683149,0.017566490989118104,0.012324368009052745,0.036478545529590636,-0.04441555036068173,-0.03149744257211574,0.03769731078612602,0.1470963112227779,-0.028833195272026865,0.018743285881684637,0.032330586440027724,-0.05064221497886895,0.0036058477404441727,0.001652261726880358,0.003159484771812911
TNFSF14,0.019443327535210952,0.11504864555629384,-0.020858782266816256,-0.01720609892055375,0.04283547283256067,0.010037141356889427,,-0.025685652552144764,-0.011046451008242402,-0.045911795685980014,,,-0.037606712990141664,-0.0009238780398230449,,0.09727768998681004,-0.029806964781586027,-0.02874893486377925,0.11647291345420031,-0.02491631271118633,0.21201580777784285,-0.013746450404706918,0.08348429698986377
CNTN4,,-0.02340111111065731,-0.03667224627538827,-0.013468879347203408,-0.03671221241562393,0.02863320938707327,0.028706858481750464,0.028579423129341884,0.002081502548129725,-0.030969583976530875,,-0.024558713776088845,-0.014325456779067372,,,0.13488929750111459,0.09015677335268384,0.07856395237459406,-0.009983089196189883,0.030531671990711943,0.026302142390450114,-0.03962730627252655,0.10558815898362864
INSL3,,,0.05353765637162903,,,,,-0.0111828406671283,,,,,,,,,-0.019159834864246328,-0.01668743113982496,,-0.024916310303869333,,0.10142579048225407,
BTLA,,,,,,0.023692496461199957,,,-0.014106695754212398,,,,,,,0.012755789048704036,,,,,,0.05014766401997132,
MFNG,-0.0007603754406420858,-0.08754372827587788,0.062408934116917746,0.034462473776060605,0.08371287013523754,0.0458014356097398,0.027148190179064134,-0.03177553379843773,-0.0018489424561817039,0.10243148982565778,0.023162400536318708,-7.396681591629498e-05,0.030314326089973573,0.022177964471181668,0.024001846261110855,0.0013922016144289032,-0.002014397867924057,0.021676925105841446,0.03249772926823638,0.022577307709572024,-0.06250710224053967,0.05756235570167175,-0.049884169861972555
ICAM1,0.023345387728792133,-0.06390460996243981,-0.006557894124846289,-0.01463117314447807,-0.07772111177497451,-0.02325746847162882,0.0957029917178453,-0.015925236978068507,-0.009427472729786085,0.05334723802122884,0.01340054947447756,0.033765468471949354,-0.027516672367625235,0.11374383437999683,-0.0030135803544717485,0.06458786570284109,0.007422700721835982,-0.002104458938826826,-0.03918440464578746,0.08775658007662049,0.039302916593052475,0.00041102985612016867,0.028205699316455494
PROS1,-0.03980528971012621,-0.04466097805602823,0.04045333563312028,0.11774659069663049,0.033212464958054626,0.00010209046579486747,-0.035877427095195105,0.033728372784508694,-0.026834127546035855,0.0186117028619094,0.010526155701729427,-0.009551460612586339,-0.0322293955150817,0.04423593667773932,-0.07696853017700955,0.05356209082149442,0.05967166324328887,-0.040648912767714415,0.05900951929911745,-0.0018363097292586328,-0.07318892466697428,-0.05037968265749995,0.07346533600911477
CLCF1,0.08297991944292231,-0.05305291492890217,0.10045712220561623,0.043860947194231496,-0.010193245011726035,-0.013674826611927818,0.0704275805350302,0.0017924085563777463,0.022017413453579812,-0.0370752371039863,0.013209962987665191,-0.030664630492580888,0.033687392145820255,0.06639321078653607,-0.08005276384583518,-0.021016033668309057,-0.007043092421718713,0.0047307950017027815,0.04355988009977795,0.0027465839597228046,0.019527178436350653,-0.02259086089734191,
PSAP,-0.057770132773590305,0.014836544154703748,0.04282422114580772,0.03449468958619224,-0.022672423993541448,0.0788344074805149,-0.052449579518236776,-0.02911383299018287,0.016732346381802217,0.09896333029246239,-0.0036329583380996715,-0.00326004993312436,-0.021313676286395106,-0.010160881545141697,0.06614580420794898,-0.03917368102648175,0.04497204508619179,-0.03558312792584662,0.054280333749201784,-0.0194206377388908,-0.023070169747187265,0.04679166124526205,0.06519664653428711
EFEMP1,-0.0116498975472051,0.010412550242620432,0.04115874229742388,0.06795599072274186,0.0042954317450931345,-0.014294047789942957,-0.0006297805978861661,-0.05913920299998041,0.02827539540915647,0.09890280215455902,0.025714546181055915,0.04887873537540472,0.04003809751719605,0.11942620627471001,0.04465932905577091,0.012122262150871579,0.11059006658429864,0.032755022798331646,-0.03336374233034146,0.016838375893632268,-0.014421831895465802,-0.06726616556919614,0.012746675916866916
C1QTNF1,-0.01606072606092286,-0.026495774081739573,0.07862822988883199,0.01093241279646655,0.0002036427875159847,0.060409619826267046,0.02323107218824445,0.03445579404179854,0.011801782840420197,0.0659466657377115,-0.039483871447176154,-0.02562217464286312,0.0321898319451345,0.07054279857912592,0.005668396084515555,0.068262065374819,0.022465281606035132,-0.035168758845038714,0.0584190834818827,-0.0384075468991274,0.032801419839005315,-0.011062198005733367,0.11965089994538156
ALB,0.01750716185682529,-0.033557216660709606,0.04146647015787865,0.03487350807103388,,-0.03388016799915765,-0.01761964288176905,0.009945522957160738,-0.01254643525405707,-0.02037353130254314,-0.017211284038732042,-0.02901591375692246,0.08056891947053622,0.10643091164048975,-0.054001642575894175,-0.0341128638567569,0.09163941572620875,-0.003850654597576789,-0.05646896617671795,0.004235803721535341,-0.03712578908450024,0.038109732586551426,0.09109679846555367
CCL13,,,,,,,,,,,0.02646533832058054,,,,,,0.11425974708086284,,,-0.027948819517802984,,,
EFNA3,0.02763101504796985,-0.0005353329246724077,-0.007331063096308581,0.03485447002237226,-0.04362678883756733,0.017511076787051712,-0.02033995577341146,0.01943352379721312,0.11105964699968003,0.012779006694979942,0.03061281385230189,0.02836621822739977,-0.047981454035422144,-0.006184575930137253,-0.010099594211587723,0.07376041390662846,0.01859905487395167,-4.596625738448699e-05,0.025134802619269606,0.02486806769176927,0.01649499689895178,0.024222921041674717,0.10602501602853656
DRAXIN,-0.055149400273673946,-0.0368175675515928,-0.03498950705028668,-0.005550336389713172,0.011735562852178761,0.03502064581045291,0.07587330582177318,0.009078365252905955,-0.010074171832382448,0.02784063830435563,-0.017301545039264565,0.03398958853897665,0.05048268764379784,-0.001410577567589791,0.09013661805532434,0.0901966919369679,0.032250042875848144,-0.024826566186231826,0.028603109159396744,0.03959710139118106,-0.05578720845063715,0.09594740692771075,0.019979840743405062
RAET1L,,,-0.014446441255367959,,,,,,0.057949524210514865,,,,,,,,,0.0308840269962396,,0.0469736247339536,,,
NPTX2,0.08235563474140992,0.039617960764893906,-0.01500015116756244,0.006261274381194907,0.021384154042976444,0.007433433847555429,-0.05520174491723391,-0.04766347005525851,-0.009419904400758327,0.016536969193821055,0.09311489933345339,0.030831641270080708,-0.057809122845289315,0.038415698766366836,,0.06100147607962906,0.0016587083463865022,0.039103256831298956,0.03901311875125053,0.0032928244486327527,-0.10125072094934671,0.08463159352743521,-0.02708158029236361
FGF11,0.046400425843427885,0.04634246739769936,-0.002610245134414487,0.06956886999275663,-0.008757098635859443,0.009498419900556781,0.15704033650491991,0.008624803945439324,0.028908791672613007,-0.03017402212039495,-0.05967957765144158,0.02619106668885772,0.0851268973065594,0.09701218797480167,-0.006476114247372626,0.1232980419917828,0.05346160594015838,-0.011754410784535745,-0.005995894592622033,-0.031162601527687923,-0.005751665877151803,-0.026381202619599222,0.00342490354994856
CD59,-0.02744971137042898,-0.024858606150018447,-0.012024774532493952,0.023203769171175136,0.0737537801753806,0.001342797344338103,-0.06205298567575291,-0.013137374297881445,0.028032334307137138,0.04338372687742327,-0.02922297222348792,0.017531070206445714,0.09781978627526047,0.025276049186517376,-0.024314180753048652,0.05067400462660858,0.020337321598915974,-0.04971335755179672,0.054415371863087564,-0.050763943281188356,0.09126017899292654,0.047844705047042684,0.06592939028520263
COL9A2,0.03945785694674338,0.033803668343871565,0.034316439188131646,0.013798825921864103,0.01659601456219601,0.0024264740753327397,0.0635272195009415,0.027491926678313957,-0.019417998540221717,0.04909739253373281,0.0499479919205921,0.018125500596647037,0.06143016504047709,0.011216887686076664,-0.04208954385779964,0.03795353590612992,-0.0015482754243436997,0.032261821237595294,-0.03405366065313387,0.046430308851528164,-0.025273155406122964,0.023050668206416058,-0.05265409159231019
DLL3,-0.050476848163083426,-0.011227922597662665,-0.017667111010998902,-0.0007191562065161202,0.03206542096534479,0.0373601247466747,0.08024414133028476,0.020777999559771616,-0.0167450656199401,-0.0114095318375585,-0.022054877328618102,0.02755341423709917,-0.06657342966151933,-0.09444286827238592,-0.020863760641195533,0.026441392252912338,-0.0052492424922852806,0.0791129386831503,-0.01188911368086625,-0.030286983482651474,0.05017606612910661,-0.054398638584568386,0.02316922203734996
FGF5,,,,,,,,,,0.12368691514299245,0.05491245968975068,,,,,,,,,,,-0.01487634109434405,
LIN7C,-0.01655492364898815,-0.010421832759221919,0.04388119318710076,0.024042226591651925,-0.0035571556106933394,-0.009759189323445393,-0.02415225676747635,-0.006099945127316308,0.008448160285933221,-0.037653841723167596,0.06122657387319863,0.05012478344562258,-0.04924092824105293,0.022937774243548325,-0.00908477991410401,0.06957475829444056,-0.023657045171838486,0.013240636421043828,0.0007292946354802945,0.027434179908075992,0.04573956645261223,0.014049148349592743,0.032211015012430386
GDF7,-0.024668284259858682,0.12118761748032189,0.06711539645275005,-0.01445306596920094,,,-0.025168478965933903,-0.013124621644757691,0.16773513123074574,-0.028495406674369544,,,,,,-0.051584136765249075,,-0.014481555557050295,-0.0031665874197914024,-0.02025550592491662,,0.04858387413873629,
PSPN,-0.0030599415764342853,0.20126164512598493,0.07520520335464029,-0.0011465435318147904,0.019981495085987587,0.014616338039770792,-0.03378663483117373,0.0010879396797430138,0.04999072871248951,-0.043587514956164024,0.13682824025381793,-0.024582922934414393,0.019289348155168175,0.011407979930407373,0.052830379003576323,0.03540251792424559,-0.022590670466244894,0.024530240985783356,0.04610172273034857,0.044696785325460966,-0.04966300871671288,0.004609209826133679,0.0665386251252162
ANGPT1,0.06028345798229457,0.05224901291394986,0.045633064048442265,-0.022370374857755452,0.0752190887310289,-0.020654718225459525,-0.0183170703982306,-0.0018287874532753063,0.03827078105726228,0.02465632604612765,-0.0414124472990475,-0.02125489938777754,0.08632731093018248,-0.079428241974234,0.03539594166065261,0.05325093477285544,-0.008774662604703571,-0.015182815752370238,0.006259487208681008,-0.00203348313196875,-0.0679616900082035,0.09271526583217432,0.11739516896388733
PNOC,-0.034836745838531934,-0.045151680706957395,0.0083957040677342,-0.030245762670991445,0.08270579070756333,-0.009903297816904268,-0.04430433275121113,0.004258719227196258,0.011321294334825522,-0.028091268734337312,-0.017211284038732042,-0.026537009984731585,,,,,,-0.015399749879281405,,-0.024013729573888705,-0.03242151568168756,0.00711912198105686,0.05862658585653682
L1CAM,0.10264985476358235,-0.0571468842177469,-0.0014228038198382718,0.05091983953788639,-0.03630744828311958,0.06509900871662527,-0.022769208670018987,-0.011594691255848551,0.011384701490843372,-0.029409767632704083,0.08131630034907675,-0.058852383427437156,0.019327139509580746,0.020480902776008354,0.049845760579229584,0.03835283575628648,0.047277825936280576,-0.07502673375038368,-0.024331960999307005,0.04767766151849635,-0.06807675533483828,-0.04005424074289697,0.006471131660192761
APOA1,0.07057222036356897,-0.00531074536251378,0.04033946082582448,0.09223698208673842,0.01613099546620573,0.019369391952772687,-0.040693654582738936,-0.01456200389162411,-0.017877619689570304,-0.01307322544037863,0.022682343618952633,0.05786706588253474,-0.02086337060936667,-0.06434802900632146,0.05450139555315195,0.0667796743232758,-0.048493273174656855,0.06778155044228373,0.011315354751708355,-0.00245351729595203,,0.04579028731877926,-0.03970202688271527
PSEN1,-0.006307493246258189,0.020786250824138514,0.016000086070469512,0.027001773175855694,0.05568716970867059,0.01813479540168475,0.04489060751596878,0.011171680825267838,-0.012130855243249422,-0.017936674905776336,-0.03184181872621528,-0.056554805456671825,0.04117223803151662,0.07172466570561789,0.046987956317950795,0.026173010350596396,0.06881635855323787,0.021854367674773126,0.022319945703824708,0.00014445983778331318,0.04287076524993346,0.057650396616547916,-0.05663259414486669
CALM2,0.024776498768580624,-0.008508873462853873,0.01132863524990737,-0.008804675377498817,0.11621753153170014,-0.0047893980010912185,-0.041205866855630824,-0.01573643559929795,-0.015830288411748612,-0.031448365366684695,-0.024875509371154236,-0.04151098781912949,-0.07090207338860957,-0.08479574860921807,0.057922914281614286,0.005773475785431078,0.006051478807554379,0.04458284824044689,-0.017395768164878776,0.03334049618604858,-0.07767901150443314,-0.01995119913121414,0.05759420785313037
CLEC2B,0.03351624134387916,-0.06439526698142752,-0.03288411695186751,0.007602108615065483,0.0011843980484161163,-0.001155551483894214,-0.002638700908454061,-0.002581167827779137,-0.013725728130185277,0.03478126292587654,0.0012949538170232118,-0.035464364333327794,0.08970515275473999,0.049453718006018145,-0.06077337428294705,-0.03287510754339232,0.041057227590962884,0.005602170909841641,0.0033931651707321373,-0.02602782017014375,-0.031357095713698435,0.10663279744633701,-0.07436020127861741
NTNG1,0.004546097494609598,-0.04789929679778249,-0.002347062844488928,0.03490829104799718,,-0.009027106456126265,-0.0288387578887221,0.00011322455793084655,-0.045606166291120555,0.037436822257710896,-0.028204325111467546,0.01174457783897704,0.03114160571218149,-0.04369820849271228,0.04331261673558902,-0.01868032839537822,-0.04509502778983188,0.01190535219839666,0.022180263783096822,-0.05496740272462323,0.051149402911604414,-0.021941788364563553,-0.07332712318884266
LRIG1,0.0150732599632964,0.017949516244621964,0.012469388234865974,-0.01269622121610747,-0.0076345668546469875,0.012937797509282258,-0.000982379624279907,-0.009511742357622347,-0.014898186255949259,0.0595371043498398,-0.04555992089093449,0.03679781095374549,0.0606249632721474,-0.07333259439273859,-0.027854923437966087,0.037676465439819486,0.03277489501894373,0.08546090414139547,0.05367707367329683,-0.0017152260316290462,-0.00769100955236568,-0.03916543017436805,-0.07247563183273589
CPAMD8,-0.021705973102434894,,-0.017388749851272853,,,-0.02189981353416236,0.03817201787078985,-0.012404352259368829,0.008247116116161732,-0.01971974352334654,,-0.024770993949025003,0.062439112688086745,,0.007020704744048861,0.052513466744923486,,-0.016268858130413115,-0.05934790137931523,,0.049501554666943864,0.10778446710552445,-0.013576479403232204
GHRL,-0.006146787388417111,,0.006957139460896401,-0.018332153297356622,,0.03745028419712873,0.0006300836159813403,-0.021749230030749453,-0.010074171832382448,-0.017289356346091717,,-0.01711679729376432,-0.0425757491080158,-0.020571587447493177,-0.053499841417521454,0.010284581168721565,,,0.021467351429042138,-0.0219102622903963,,0.08746231348463351,
NPY,-0.031843509685325316,0.0360044204666331,0.021530645306455827,0.01778256867288963,-0.029528435898098542,0.020449378651468758,0.0031372473036005593,-0.021175539356715345,-0.053124793855636204,0.0012099030224345824,,-0.04368785399235137,-0.036902342948463576,-0.045933737044203934,,-0.056629279950329514,0.03630792690087636,-0.010558001596828702,0.12528329878397063,-0.03055555656023158,-0.07947504169916446,0.13111650097784405,0.014992479489757625
MMP2,0.031752871524563145,0.036843890950541344,0.02943696128017078,0.006775051880518009,0.13048894567884395,0.014552887027949874,0.03237390058070997,-0.038988462037133645,-0.030831651499380122,0.07417300039804406,-0.03347569730139078,0.07243082551724965,0.06842487878840302,0.06604030907520603,0.010016524310882482,0.06529001315774391,-0.0016257080781649693,-0.03129181818075738,0.05335958676753793,0.017240743088013974,-0.0014906467296417723,0.11643359781562518,0.005644738781132147
PPY,,,0.04469056564023701,,,,,-0.00906556345363246,,,-0.015919670244745908,,,,,,0.029636647369373926,0.0012515250375019745,,-0.02596376319478155,,0.08012117314454502,
ALKAL2,0.0858221360114381,-0.030989354388805446,-0.027092031316122863,-0.011600953434242573,,,0.07715413289362837,0.004232304547703277,-0.026786050792651617,0.040963344926857485,-0.04058754078000189,-0.034675819384328684,-0.0505147188500355,0.05903624139797381,,-0.0263414186787513,-0.045381107351250935,0.03278841176097361,-0.03160740932132581,0.0020725950848855612,,-0.0431541451735665,-0.001561400390454192
CSF1,0.07040443706664318,0.01872069533743849,0.033633612053362585,0.015600800205275578,0.061830741168116585,-0.01691422233072447,0.056684051615926684,-0.03271879462307209,-0.03797276083727115,-0.018206042503184534,0.03165315265273941,0.03153533914468466,0.026578778433979308,0.01992138037899783,0.03798968697417983,0.03626923103094045,0.04516704558550186,-0.020936107355563244,0.06690550004846386,-0.03814865004578803,0.03458551672823354,-0.027039116761156667,-0.09391546391924012
SEMA4C,0.03615157103199,0.00657774572385463,0.029780163541411112,0.013731904606997806,0.04766574651998077,-0.015479520682517577,0.040320266384054566,0.015716237802844292,-0.025616833137189845,0.04003330292161843,0.050975599639890457,0.005828579774757819,0.06609745005470904,0.027863582193808727,-0.05429042890696659,-1.6253355052575758e-05,-0.04618576366714124,-0.013672182517325562,0.028688901346382474,-0.06498875404453766,0.03624415540273839,0.10650221842745485,0.032817055249564256
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.14389418739764293,
ICAM2,0.0433133513149995,-0.051035989010552577,0.028590675078134467,0.06953218151232575,0.03499433262986124,-0.006990754520014616,0.015704682020173975,0.021740964839268656,0.021749351291221516,0.010058513891038602,-0.0033970573776476156,0.00025444431902714643,0.1507557908677085,-0.000985730965204952,-0.007452200744541571,-0.012140624196369482,0.028946792424023197,-0.02706393375089274,-0.015845869053766563,0.061966730470016426,0.04901375062131223,0.12169347399445862,0.03283509517536352
SYTL3,0.046782543939395925,-0.004607837324947803,-0.050863102213302994,0.028792136157059684,-0.0754007154651244,0.01685685636549599,0.007140371614591132,-0.04183636938344377,-0.02269532100378356,0.007354827788985338,-0.038080874695050775,0.017710399691661577,0.028259077775080525,-0.0321543156511136,-0.011621302832941341,0.05532724705674805,0.06312244125646489,-0.007807775897056139,0.09891444913389236,0.03305215105377926,0.21004817061744716,0.08273240034356712,
IL1A,-0.02522199189278183,-0.0718127359549142,0.04724013231475968,-0.009031269225596125,-0.020535020889848064,0.051757378893152566,0.018953776802703666,-0.01865904765708888,-0.017306749623031883,-0.009292841499234763,,0.0011705791707647055,-0.04682920653062989,0.025898323340928592,-0.03607705383313841,0.055619192907022864,0.007172269307679294,0.003706037057600483,0.06225581183774888,-0.03230856968381232,-0.00699277185384899,0.06374583493362578,-0.07639798350447474
HLA-G,,0.061685501773976255,-0.022229623542275555,,,,-0.013593857800009271,,,,,,,-0.02068868789522356,-0.015858883202421625,,0.04231571309901431,-0.00034869246508856835,,-0.01658457160573476,,,
PGF,0.011262001945314869,0.042194733150806275,-0.018203728401151413,0.02366185948699555,-0.008210945940708708,0.027579832193692057,-0.04492300492968643,0.046981458502356535,0.027721921922860045,-0.00575318968640017,0.023431241115482653,-0.004790311754417228,0.08540303832666675,0.03356131577179495,0.009863224202996455,0.08268339416518133,0.03240511939112691,0.06217337015045619,0.03023130337179566,0.022183920834368865,0.03263216152653928,0.09795187054896154,0.07403696752262683
LGALS8,0.017588345517597203,-0.006361828713444283,0.03243040592906924,0.004865818342703258,-0.003300186064100835,0.045717804584775486,0.013325041690189535,0.012714565405296656,0.04183277819986485,-0.035350552175311536,0.025468829589192044,0.03241306836058786,0.035380600258558464,0.010715833709491203,0.046275496095410935,0.023731394363581147,-0.019075882540751394,0.03140533361440383,0.011285764617225481,0.03607668719621111,-0.026503580220463223,0.04826571968346897,0.0519516010371852
DKK3,0.011766328966267569,-0.007925134671374328,0.029214161707121045,-0.07196118815599598,0.00879820370381736,0.04377498985595201,-0.07362640597001915,-0.017348958011327773,0.03133744550088293,-0.04204281775575206,-0.07740011655197225,-0.05445615704633256,0.03629795404746947,0.05128743828365148,0.0036996160256612814,0.10019206115624543,0.04045700059876153,-0.009398263627340815,0.027662529163408556,-0.05135604253555587,-0.11262423852608576,0.04702476170944319,0.11276421012420222
