,UKF260,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
NTNG1,-0.03508499514621069,0.020017923826375805,-0.035775683799150235,-0.029179101461121567,0.06903398216145314,0.1060642703526452,-0.0026260484466951147,0.02437370063535872
LRIG1,-0.019267112271984157,0.021435884320769014,-0.03883298591885969,0.07318272718017302,0.045243077392556265,0.08885378820219442,0.04956909683842172,0.049476166645935
CPAMD8,-0.01753165972724175,0.09416695564316477,-0.012978023690282304,0.07849039101206096,,-0.01722714214448711,-0.042386885870434605,-0.023654435387946197
GHRL,-0.029691155629754235,-0.016349136073450263,-0.022755079562600884,0.008699432351803938,,,-0.016909605507469803,-0.0324722358485017
NPY,-0.02187305562901818,0.0321089063622907,0.04012305652491494,-0.03385444820027596,-0.05265456261309152,-0.029054959493547354,0.02620881006765514,-0.028506911521701497
MMP2,-0.008542357820119091,0.04382821964064488,0.05334001684777637,0.048348667863217475,0.01324016274774118,-0.007000443499921219,0.016898836873790485,-0.016605277325216453
PPY,,,-0.009484823939769838,,0.0639685368203242,-0.018105750605999702,,-0.035497975159495876
ALKAL2,,-0.016102353131722178,-0.022878924382929825,0.013388497246354006,0.04885307308142181,0.05942427533859878,-0.03729496706628841,0.02327167610415656
CSF1,0.010258408036804514,-0.013744518645421784,0.02003732563281435,0.007473229021750639,0.02782082516926321,-0.005349724139017474,-0.011949454397979153,0.049987034356884535
SEMA4C,0.004237450067781933,0.0015546453536613451,0.009570720052545828,0.057000505327074846,0.04455084866633565,0.034079278725180004,0.008156921799982526,-0.008492685056066712
BMP8A,,,,,,,,-0.02026242543515007
ICAM2,-0.030184551105921918,0.0021825350505359936,-0.02766266084855973,0.07427060785569861,0.07515403302887268,0.09800841947067808,0.05376623185670808,0.029221831058049774
SYTL3,0.015465795129207894,0.03186090529165159,0.05249045294952364,-0.026599465772370434,-0.046270340956025696,0.06821939995432644,-0.027237482684643242,0.04287607033489396
IL1A,-0.0008543534903968295,-0.0005859684743738002,-0.001907438179846118,-0.0189356185205488,-0.042638640014894334,-0.01956641956803903,0.01920567412459536,0.05234604304449969
HLA-G,,,,,-0.0013381646558208048,0.06763197451622979,,
PGF,0.024212518018056736,-0.024804046203625685,-0.006028090268313401,0.07311085980647057,0.05934092166925002,0.06669769440991233,-0.0023116497644257885,-0.01376277218262898
LGALS8,0.024342734722122998,0.03581548143280424,-0.026641841523713874,0.12282295714826694,0.03567948740217708,0.04604926924352826,0.06114841703206506,0.08414372600390103
DKK3,-0.11727490130148063,-0.018231703406039426,-0.0464088547645854,0.048583294069508294,0.07986346894201146,0.06860077896957002,0.02658554427862588,0.032313479224242034
COL16A1,-0.04582953733320452,-0.08728748345892713,0.03003801322960539,0.04185943101680015,0.05052001895309807,0.06351997693826977,0.044214418580981074,0.0622633174800144
TPH1,-0.01720959671033617,0.027549141851658895,0.02792539492736455,,-0.01931151135157172,0.015605065953017094,0.01048942530478575,-0.01872113592643458
TNC,0.06280627483651567,-0.035245319399745276,-0.010260923196515758,0.08493912872603347,-0.01209673591855016,-0.06925800943418448,0.06894621773116517,-0.03941436732735838
TNFSF9,-0.03270824356369862,0.04845777566496482,0.02706331982453089,0.05090818514932462,0.009769845709780726,0.027036904422948163,0.01864108688780974,0.007475048878087339
C4A,,,-0.011243783034103408,,0.004756712160649633,,-0.028800319049464236,0.003275631802252086
CNTN2,-0.08057829736104707,0.01460833821624263,-0.002576408653870603,-0.10205912945941847,0.04659515526140358,0.09101150099103977,-0.03288842173607949,0.022129818795707756
F7,,-0.014201680644691754,,,-0.0058178600819373955,,,
LUM,-0.05513251113609186,0.017654725441912645,-0.02238024120740004,0.03582464858955615,0.0670439090456315,0.04780094131032705,0.040101506475177476,0.01177928694117084
BTC,-0.01980884184931963,,,,-0.01712743563444136,-0.026131628655213977,-0.024711760661361385,0.028302440648782682
APOC1,-0.02690914741980097,-0.009763312427539908,-0.008538345164023407,0.08466791128252729,-0.009180972250702302,0.07741249224055989,0.06442599440940441,0.07124061105798084
PKM,-0.019413950279279245,-0.07215132278680057,-0.03463158504905853,0.10137237763857457,-0.014707165440454082,-0.06432300552796708,0.050565684669025446,-0.0301133910782196
TNF,-0.016139190755522847,-0.02084272854475364,-0.025651887218493402,0.22650148156919395,-0.01662386672473949,-0.017888118458571165,,-0.016930661372442327
GNAS,-0.03146059969493231,0.0002890387884855504,-0.0256133411679758,0.034225756617043385,-0.0923776517962066,-0.02112051208464019,0.0583614462615153,-0.030299388672938406
BMP8B,-0.0015601391823741627,0.009736102725803235,0.010535839337876041,0.020467207631999565,0.03874426570314045,0.029055994252186055,0.05960936467186507,-0.013848235230237182
LIPH,,,-0.009065562799080747,,-0.01687741925873024,0.12446429752325061,,0.028927772786542228
CCL28,,,-0.013959475332400205,,,,-0.019907887883614802,-0.015733817164226536
PTPN11,-0.04427988636613405,0.0417560592672679,0.01185035052590841,-0.08214409735026115,-0.02946928137974606,0.0034462270830501957,-0.024656763145409436,-0.015892134475679488
ADAM12,-0.019078809294449665,-0.050148608996672846,-0.04390761293363439,0.08724655962502681,-0.007955646109963964,0.0037570143814198717,0.06619307888660805,-0.04493921115528606
EPO,-0.01846677074000817,,-0.009484824353784277,-0.03416709325788083,-0.018329308342811847,0.09809643454806935,,0.032165691549186866
EDN3,-0.018918419739539342,-0.025163374106457016,-0.01470100995837188,-0.00015331345882696465,0.025272630586472652,0.030188365498542348,0.001686986763525373,-0.03040120800840392
CCL22,,,-0.019097899243024262,,0.020430086231839395,-0.01894178214721471,-0.0247117617550082,-0.025854717268445803
CCL2,0.07157031308113776,-0.030512843219486954,0.029361794277842534,0.13893117415500783,0.004090259599728177,-0.04158254615107796,-0.03652736785378401,-0.08259358623641698
DSCAM,-0.012157139663823431,-0.015694025367481983,-0.02229553050187241,-0.04303335853091821,-0.0098028241718821,0.05788272864605411,0.016724098783682712,0.00854332369400121
ANG,0.032546322459654026,-0.01855078401494033,-0.042493154002212666,0.03157409451342632,0.04694557124388877,-0.020262049317548464,0.002972933551077996,0.024750187211808633
FBLN2,-0.046087223978189235,-0.010131970163557073,0.008022070079417548,0.011715060681351332,0.03118841035850524,0.03155242357224521,0.04280485557973061,0.07692867385448737
VTN,-0.018618433939663708,-0.008276503004482903,-0.015582501247763775,,0.05969961462200747,0.04136898974413764,,0.00423682998280489
VEGFA,0.08880756299770151,-0.051749706030354385,-0.051396919437222036,0.09481641074960434,-0.08765893543447774,-0.09625643130482507,-0.057146234035963944,-0.045470084385375795
F10,-0.01737131393343956,-0.02309223558766754,0.09475887384156395,,,-0.024875707866749912,0.002658987438055648,0.026167475531496245
SERPINA1,0.03807693847006532,-0.024052844732024518,-0.013016521474916677,0.04593599631924069,0.00781487572314306,-0.0276166582051532,0.05142667374962349,0.04187511858568937
VWF,-0.11238752166085256,0.00040389136582480017,-0.011605560389852906,0.07201263535483166,0.07997388541114099,0.003232552033551092,0.009369978410354921,-0.0017623156179234609
GDNF,,,,0.21254103555022136,0.023387745474006745,-0.00983459834699148,,
VASP,0.010075356326949374,0.03746036909599115,0.03566213892433147,0.06687586605423869,0.01913266160804388,0.025509029475203976,0.0629312193249652,-0.0506983712513072
ADAM15,0.018400340912259568,-0.0134524480979793,0.03288608760421138,0.08078537206257456,-0.003397644623442234,-0.005135610762980485,-0.07260466493848214,0.049019254764615244
WNT2,-0.014960884172078817,0.02959501052698386,,,0.05172789834379387,0.03512531112155662,,-0.04068899415370563
CALCB,0.0416292578594673,-0.015698812661535583,,,0.06771879562670714,0.10838230143296707,,
OLFM2,-0.01048737876461701,-0.031877399958108975,-0.03461086154603674,0.08079081720397323,0.008638094148399365,0.05196473771102165,0.03791507690329091,0.018139118706516175
MFAP2,-0.0300935895931342,-0.037285328606198646,0.07896411921380461,0.10224974415547097,0.04478339503601733,0.054872921223578876,0.02822242853197793,0.01666066477505761
HLA-C,0.010270398574842654,0.004803859381572711,0.095750049611598,0.05008681290376978,0.05141972824091442,-0.06415333897045762,-0.01855446039721195,-0.03237696594114539
THBS1,0.02720885730665333,-0.04607408441055305,-0.012813668181239392,0.07428294187248315,0.02469990752450315,-0.02030490124651909,0.08725805625560461,-0.049572314459452975
HSPA4,0.014263329612688124,-0.028018174795054387,0.022896513186103154,0.04699766248826555,0.023664598591582653,-0.005049104005367596,-0.04550050818993009,0.0037339286061328736
LMAN1,0.08556806985065157,-0.06709396359223002,-0.04949392406729911,0.0459411722212531,0.0384653388961288,-0.0565723278398775,0.05386379889450346,-0.02857140870582375
LYPD3,-0.018618435541623738,-0.024353309610556498,-0.013279517005762067,-0.03717018775626555,0.008331379749046058,0.02406434843885479,,0.016806599991640036
APOE,-0.0642769291365268,-0.02360794242874894,0.021290771673836303,0.03093160083404449,-0.020635202227554123,0.004428349004297974,0.014609798967833607,0.07234451257925956
SOSTDC1,-0.023243750142102955,0.0030127523383293373,-0.022940646300670484,,-0.03785712785366179,-0.006310551971430312,,-0.02790237263760487
ANXA1,0.05633172486482876,-0.019396428479543416,0.02195163729091693,0.1652797352135244,-0.02157374073404548,0.02413367688070783,0.03406258991321192,0.03894583633390553
WNT2B,-0.026740355920325313,-0.042338707470250495,0.05136052474373086,0.02752877084525593,0.025790970933938034,0.1569338838017839,-0.025228946992789696,0.06402490551689952
AMH,-0.02311947117357952,-0.03220786603069358,0.06779645728752984,-0.0005761148709119282,0.03500415783169274,0.00774353091079087,0.08236821979121668,-0.014468803696732247
GDF10,-0.02561979455369603,0.035893887802271866,-0.012773352891005207,,0.0812467316816253,-0.031900105204672645,-0.025125987064092376,-0.011783727217333305
EFNB3,0.007791952639663252,0.02463232605885575,0.0019735619019451067,0.056371620026053074,-0.010714788133484775,0.021998819129023663,0.06492416303894953,0.04099520035388272
LTB,-0.026519396246649746,0.004825617120288793,-0.016502861539279563,0.08006784451144502,-0.025078760859834796,0.04133940915533931,0.061229487218336785,-0.011596351986340661
ANGPT2,-0.010963395090681971,0.04502870101724388,-0.04531097302921386,0.1419693711643253,0.011174299343800228,0.0007710856688932904,0.050293504921486216,-0.0471699640568045
NRTN,,,,-0.029886107035751848,,,0.034332846810232534,
ADAM17,0.03705436008571031,-0.029221248974961957,0.019595395384459372,0.06780209652420399,-0.0510458307836744,-0.013413796477746358,-0.003576818092781294,-0.05530042757997759
LRPAP1,0.03959824332233086,-0.00525245215048719,-0.03940396249758946,-0.05146205654739758,0.05983902833479999,0.07312580109917201,0.032546285691148286,0.045383515185961565
NID1,-0.035785860226844435,-0.01234517797210815,-0.03996785023906873,0.09367255142058532,0.0033910982862860096,-0.04995022270286581,-0.009039912596614637,-0.05869906633276581
MST1,-0.02666936896505449,0.03857151115317927,-0.015457067402759005,-0.03379163452625511,0.009293129937454543,0.07396069559805263,0.01882967710295387,0.002615041317499729
IL13,,-0.015901793979986027,,,,,,
DCN,-0.07078280252198453,-0.03218900613539245,0.03452581296157483,0.025093398512232946,0.0460700338748482,-0.029850208777857087,0.05314092325336203,0.03515932302390736
IGFL2,,,-0.011243784223832437,,,0.018606276212206074,,-0.04420770472221408
COL7A1,-0.07906081604023431,0.011926096538125344,0.02432245069980224,0.06129762470837598,0.027150738933547698,0.01980978152676782,0.004698578071986159,0.09508937861956081
CALR,0.13220282255689436,0.032073243564467266,-0.02418735739312599,0.07939594999287922,-0.006777787614512093,-0.05307413883332723,0.0804501476999561,-0.03927972314621032
PIGA,-0.003790757269821019,-0.059711615180282174,-0.0012575058620569613,0.05817701953590992,0.05124598303787252,0.05687081764922225,-0.009897124675647581,0.036959512117565554
CD200,-0.008054381254322068,-0.021932290561775453,0.08718944765447248,0.1368081158310051,-0.05804920781946573,0.04783984860887535,-0.01583163675060647,0.02411170187643968
GRP,,,-0.017457335551147774,,,0.043903576949376966,0.06282844943770208,0.06388999379423663
CDH1,,0.02081512870239754,-0.020643780447658643,0.05726100509655494,-0.044397366706603894,0.03971847666489316,0.15033765488362108,-0.020860321632538013
LPL,-0.03962260202106452,-0.03692331802770262,0.005711478073018412,-0.007712977153071964,0.07458176413996159,0.06902048787706322,0.05159876687895032,0.07578122454602007
SEMA5A,0.05186563575206151,-0.028681544930434812,0.006195558853474269,0.07695914029320601,0.10652281627040648,0.054622943237570366,0.030876144825174555,0.03544553428439456
SEMA7A,-0.032309124987017324,-0.02705887267301681,-0.05005729975266736,0.05419231726894393,0.027837369192958206,-0.005452767817548828,-0.014802228541105794,0.0074171095397213465
SEMA4G,-0.008899515301336184,-0.04482485582942211,-0.0014339304240989924,0.008424885495155519,0.04523575851560568,0.04670609476211286,-0.033935510420133215,0.021530760608970502
SEMA3B,-0.015238432982347824,-0.03286221456203386,-0.0020362674660211097,-0.037797315141369,0.028586974069575014,-0.0036979480785933735,-0.001642678689771237,0.07480629049087159
RPH3A,-0.04917038675569291,-0.021422824388372157,-0.018183902605962123,-0.0062170180095486366,0.08347962075196157,0.0236073770452905,-0.029137636673693495,0.013679771286756213
JAG2,-0.05117077364613097,-0.021064728517477354,0.018704847059163997,0.07643971186639967,0.03518928785268057,0.019131534292064864,0.013218989173869261,-0.008670654157224603
CGN,-0.027220638896344043,-0.03119566322637361,0.04688707815459138,0.030105504299157582,-0.03428520264192955,0.0730923293909853,0.059437304017807516,0.05305486761496776
GDF15,0.15624458427223809,0.02285415074138369,-0.009946088484842292,0.1301415955210445,-0.047677228944646856,-0.08228345767261418,0.0076231495489923,0.09566511958476523
SEMA4F,0.022233707257760627,-0.03505667857535015,-0.0251043957155632,0.0980865960942368,0.01603221360127809,0.035850175373964725,0.024072811824293147,0.01445713988230376
NXPH1,0.0009487253866183239,-0.009904408026155768,0.02631310788669277,0.0580052035335005,0.08918962671341121,0.04943477278354002,0.04101193072093085,0.04797836991422077
ARF1,0.006662452407370639,0.0034824310042536927,-0.021231432126838125,0.0829831713525197,0.038041130434923034,0.03973765026049123,0.043566831101951684,-0.01540930593791021
DSC3,,,,,,,,-0.01673161202801293
EBI3,-0.06370249598664994,0.06773958505169964,0.00019289558566530364,-0.017323400144662313,0.06768715882855848,0.043981214552353445,-0.053640254883989005,-0.0064502035177126564
TIMP1,0.0682085147636107,-0.05702611094527592,-0.03724522828316871,0.13230566991714213,-0.03135537994040893,-0.10959810696733378,0.0788359048342815,-0.038707306027832164
SEMA3C,-0.004677298730817632,0.061468250310614266,-0.014046493647552519,0.02898208851111292,0.0516981129738525,-0.010417246748671146,-0.033294918305225504,0.03430112411581463
GNRH2,,,,,,,,-0.018130981954694383
GAS6,-0.024468385212909425,-0.026382331477561298,0.03234945814344061,0.012571253338082216,0.041829953161403165,0.008916975408500526,-0.013497449907230981,0.12724118789466457
MEPE,-0.0003263911406795446,0.007681850246181106,0.0013907674993834137,,0.041713701885503836,0.02482883402354355,,0.013736607433651958
SERPINE1,0.05637257496506015,0.005526694505887684,-0.023432578279311174,0.07976558187866806,-0.08112493308166206,-0.08284155050457483,0.029581091344502482,-0.03600840688263363
RSPO2,-0.03059076496451286,-0.004700037335558811,-0.00985784065685862,,-0.02563072158855148,-0.02777789099688959,-0.0362583956503402,-0.0020912652590380416
SHBG,0.042442438429150936,-0.011314797430806975,0.009766420560924171,0.048907338940560326,-0.02746441975959996,0.0020231636018083693,-0.033265963066988105,0.004266098362204118
LGALS3BP,0.026912590859584508,0.04384327385669029,0.04524214716477013,0.04034424712693046,0.03361326982012426,-0.04799241401314838,0.0749124139686699,0.04714384726661265
LAMB1,-0.006564629775811903,-0.02974543282407343,-0.022304646567407382,0.14958852625332122,0.049777894606690715,-0.025417095036460145,0.00619639693558772,-0.03630079681803813
SPTBN2,-0.034165600795317164,0.0259546209524314,-0.000530110868083457,0.02998902991457382,0.05631898329745386,0.06423318669369703,0.012147663963658715,0.03208533753875114
COL1A2,-0.05251869076801598,-0.009489213622443092,-0.002769899168236896,0.10710147184021586,0.017155534620292474,-0.06622266807784023,0.04829068843269123,-0.03386227497927932
DEFB1,-0.015144941108664461,,-0.010017549555029827,,,,,0.011811330532256444
SCT,,,-0.009207362521180349,,,,,
WNT11,,0.009229132169582195,,,0.07512179307312282,0.016648752986432553,,-0.022204943759341452
LGALS1,0.026615740205554003,0.005695797291196473,-0.04996809419405302,0.10641888210511907,-0.03848523416325779,-0.11082322078570842,0.033343904215418524,-0.0684917863321819
BCAN,-0.05388581398453762,-0.003345749338800856,0.06838355891317585,0.009735434925497376,0.043016431091754855,0.1250001805456231,0.028518818239558052,0.04085321907035201
ANOS1,-0.06981477894544076,-0.004132207010500456,-0.026565934014404026,0.09839494681104136,0.0375520590840674,0.06183202647901182,-0.047935029891250536,0.07388721073593187
EDA,-0.032520113457833934,-0.018524821946409135,-0.014427030615105797,-0.04927663914799899,-0.0020196923037267282,-0.018779473644578156,0.021786616615133755,-0.0478535644176984
FGF22,-0.021973549356741548,0.03905746200739153,,-0.01613527085091859,0.14037207468143903,0.1470494274865585,-0.026920518298256042,0.009065748233703652
SHANK1,,-0.01351200321917537,0.06784845136133144,0.04167057588464625,-0.01971009356323433,0.05709166551468782,,0.0265405077919763
NPVF,,,,,0.020921015470822802,-0.01767036417709066,,
RAET1G,,,,,,,,-0.020862513579624188
TGFB1,-0.015105617955087998,0.03544026239952294,-0.008486188144290996,0.03100542792321574,0.010136727909138504,-0.020638590338442495,0.026747375040855507,0.007260271094973261
MSTN,-0.014787326645541866,0.057850983395912485,-0.024325699143115893,0.0778341985734454,0.086877310140128,0.042250562973398374,0.08724050791917425,-0.018938814912141177
WNT4,0.023046278012438495,-0.016102356963025952,0.025214457449856186,0.13750706633164508,0.0877530730145015,0.08357050368879955,0.08194078053697484,0.05265303092193297
TNFSF4,-0.03127643997361859,0.05221603010620128,0.020963043356074202,-0.0014981966472161622,0.030337669646552993,-0.01438409586922997,0.03586597735728271,0.002989470649387727
NTN1,-0.04814441061893809,0.0005188735167328538,-0.003993368183632748,0.04250747974886154,0.02882034887459597,0.05457733880378242,0.052997436651763805,0.11749888770349211
CXCL12,-0.04597537746768562,0.014742341699737588,-0.002158042303122317,0.08818317651886784,-0.0017030871193542084,0.030766290958246297,0.03744860841549162,0.052715534415850654
GNRH1,-0.02771659504254983,0.05662292214688145,-0.021354746055156158,0.00012824318749449345,0.017607808217296933,-0.02937794664199731,-0.019652629074881845,-0.018569442836382618
FGF8,,,,,0.07872003935572179,-0.02439020576411083,,
RIMS1,-0.02470210216948372,-0.011275376866564966,0.047525835132944255,0.011058595081015879,-0.01067227552797656,0.03408705277607738,0.01755248726068596,0.06124900218376694
FGF14,-0.025116188892425662,-0.03510410004421502,-0.010545325363871962,-0.041912541610637566,0.002878663365215506,0.0225521198985907,-0.02412761673294849,-0.03974317673764433
IGF1,0.005432277716450376,0.0014725453496779138,-0.012591329834256629,0.059492403989617845,0.06684980834637422,0.05431212961213789,0.08930089706356482,0.05433552880363278
TNFSF10,-0.04464420122580201,-0.05104137898733437,0.05525216002831876,0.01756773853416023,0.0358664754754534,-0.03428893023935809,0.007756621190554488,-0.025375082832123266
GDF5,0.07305174776987083,-0.02502993895507263,,-0.029179077018329974,0.01552170968409813,0.04694441624083388,0.019376038526331716,0.07755636813861273
CHAD,-0.02144707579633958,,,,0.02257818931228387,0.038616156558647405,-0.021850914579867237,
RGMA,-0.052013276849322686,-0.03078403734070662,-0.01027971030136376,0.1072074309372976,0.019863844886904427,0.033927566109686134,0.03597735308313389,0.05878954161314929
WNT16,-0.013196018243175466,0.022505587419178956,0.0019902385181798906,,,,-0.01805118233625137,0.01836456119442675
CX3CL1,-0.001125058451649275,-0.02350355293214272,-0.006214127613817384,0.004259838283291255,0.0294433912253091,0.040346480020687664,0.0030630261484406317,0.0689986239521259
FGF1,-0.11357843027723825,0.06442665334886231,0.018146429571936826,-0.07210279416866572,0.021250180769246063,0.07026847228847384,0.054842463043636935,0.04948882931189137
ALOX5AP,0.017172660290873554,-0.0319963388168941,0.012861103648583146,-0.017355856688756437,0.035777463333043734,-0.04900298804075738,0.0304668926137695,-0.023973081876230443
IL1RN,0.10261519156525344,-0.014424586671196442,-0.0006591532830964465,-0.03998457428041826,-0.0021830161575755393,-0.044092508158117244,,-0.0006511898680892676
PCSK9,,,,,-0.018094927743029936,-0.018735468091854727,,
NPW,-0.02397768757733835,,-0.012773354094829612,-0.0439321378826131,0.02665910122657508,0.01049845356794124,0.028726991480971877,0.00013062988425218403
CXCL9,-0.021044578345407093,-0.017445706523863697,0.019186120349175294,-0.001151414889900398,,,-0.023648195526309923,0.013901801654290629
ANGPTL4,0.08615020671931377,0.02467206347149419,-0.0289098371013639,0.0333871667412775,-0.04296133966646219,-0.06332409020039807,0.027617435890738378,-0.022346857085423145
UCN2,,-0.015285254653247824,-0.01442703150486023,,0.01449292529677807,-0.006882346865355136,,
OBP2A,,,,,,,,-0.018793973817715692
COL4A3,-0.02483156367629673,,-0.01866289549689137,,,0.012432752449811684,-0.018310091983773296,-0.01628655313248113
NRG3,-0.01241012829606736,-0.05853756591834639,0.030626288494507176,-0.01499982323918817,0.013080532525410074,0.014073719853069296,-0.044106597090175934,0.03621816306066966
IL23A,0.10472512085130599,0.022328148322659332,,,-0.018094921430760816,-0.02406173535251702,,0.03486451848655177
COLQ,0.06483848394324625,-0.010718530047456364,0.04596005101679135,-0.03729303217193495,0.059456887381793305,0.06435175276371523,0.05790327694051728,0.041114435271975995
SCGB1A1,,,,,,0.045812662974462924,,
TNFSF12,0.04430553160643934,0.004307849601395441,-0.0246531029324351,0.034151007451414264,-0.0020688415084197794,0.0051874881571124555,0.04497935342836454,0.009546826620831632
DKK2,-0.014586213299794058,0.07460739369237793,-0.01479130460344416,-0.02538298911366196,-0.021359798452239242,,,-0.0015705056176214182
FYN,-0.010694591543956354,0.0005270584283282148,0.010812846410227492,-0.012457692273706973,0.03272492462783736,0.1045729642665283,0.05120052619967101,0.0748705795242492
ACE,0.005568124302902722,0.05284628721044769,0.007448091327125459,0.12225502765096746,0.09376588544084764,0.019969218391757824,0.06096973873973318,-0.03553195312962029
IL18,-0.029487027434769046,-0.0016129445780770336,0.011363497302775864,0.08661195044233524,0.044483836569671975,0.11307979426852767,-0.019731767949475874,0.051139898208542665
PPBP,-0.01380812009569688,,,,-0.02215549113036492,-0.022178532866969358,-0.023210616402114234,
CCL27,-0.027823330616488756,-0.005609777746670552,-0.020692724706857322,-0.04568299242728477,0.0035981985882556767,0.0051579870788004125,-0.005087500909111949,0.15721376785920826
SERPING1,-0.027851642693920528,-0.022273914219597058,0.09825703756126583,0.06857309615129457,0.004824478180156795,-0.02175940603491165,0.057058203788354606,-0.005437565862097199
AZGP1,-0.012751301311295461,0.0059791006120399155,0.03042997505398487,0.05962054425793695,0.023104113960207902,-0.01919201001775873,0.09593814844954657,0.05401048484040582
INHA,-0.045005306189515634,-0.036651221878714696,-0.015141267991290357,-0.03717021184696443,0.04942749059763561,0.06194788472187303,0.028581853864813534,-0.0365722565613102
SEMA3G,-0.023856725437812313,-0.02939253758591733,0.014581666360512353,0.0628218223287218,,,0.0870685720527183,-0.014873136174200557
COL6A1,0.01909938064913006,-0.028525924231485266,-0.019084667921124166,0.08753250880363381,0.011046660167008199,-0.08126824645681398,0.050157148850626755,-0.05026867954847086
FGF17,0.03643293887880822,-0.022511938055786645,-0.020959614200473323,,0.04014161851507909,0.005187271240795624,,-0.017904892812588714
TNFSF8,-0.013808116516548176,-0.014424586794424404,-0.011811474318288597,,-0.024040375586802356,0.058822582086049006,0.03831801890920573,-0.02019023262304975
FGF20,-0.028246972504695312,-0.006085327624880975,0.051282209391315114,0.030124604484157963,0.040174711500418424,-0.03202995663932062,0.049160535485464556,-0.030824517791153156
ICAM3,0.04136823997787988,-0.033767668651189395,0.028501986867198556,0.06333323266820275,0.07913168116083603,0.06662266187549011,0.014886803118900057,-0.004992232581515016
LAMA4,0.021944323453581913,-0.008312908740493799,-0.032490125936842085,0.044063015490149224,0.016493365676860893,-0.050468034398684684,0.025206231485625973,-0.0694571112361387
DLL4,-0.002006481905454855,-0.03945163754668254,-0.025724344604916894,0.12439480202654943,0.07786882948739708,0.00356773244338094,0.05959525972460701,0.0017716130696001494
SEMA3A,-8.503426663189098e-05,0.0036378723948079735,-0.03724985688303006,,0.04142095622007388,0.033515011869009154,0.06571768028369927,0.0857943239372274
RLN2,-0.021179499824200202,-0.018524819558226047,-0.012031461499299475,,0.008982184871967001,,0.0026226884016439214,-0.020664255092587853
C5,0.026644321399004724,-0.01290466091057416,0.020010557996741535,-0.012002641379268783,0.09649984349965472,0.04076256404465361,0.04063852874689672,0.013400675211768623
COMP,,,,,,,-0.02161678328591714,0.03852099605967073
EDN2,0.16460703148050834,-0.01971483993719587,-0.014610203689741244,,,,,
C1QA,-0.03874731135206434,0.002383946167783789,0.05374079032450232,0.1123840421100786,0.09031476869600268,0.046128749340234504,0.017262950243118417,0.054821839908377565
UTS2B,-0.015144940000078527,,0.17234518576901653,,,,,-0.003227693449413499
COL9A3,-0.03509371849929591,-0.014687601419730422,-0.04476585614509273,0.023951811940792614,0.04930932386658039,0.08245513441457368,-0.01695177890083757,0.10259116014708328
DLK1,-0.012334948515577544,,-0.021888740043214075,,,,,
HGF,-0.0027527544742857405,0.005497675095587975,-0.013830440962585858,-0.010856102863607418,0.05715823249130313,0.0052534447686096815,-0.035404464306738465,-0.03283870586422645
P4HB,0.07148698069711029,-0.012625257528205784,-0.03923827445330808,0.04485854670806362,-0.033407137958069995,-0.12885845368736842,0.04220520222243074,-0.04869955744358776
ADCYAP1,-0.024927291819198165,0.0007680187754591799,-0.01994344572787441,-0.003120021925647944,-0.007201886184338855,0.04716836773897049,0.006246231124377017,-0.00578061148398187
GREM1,-0.03019353626933746,0.07855089993182195,0.020180547536073144,-0.08809537888420209,0.05207704605894448,-0.003434000326115218,0.011876221054748625,0.0014591048657388713
EGF,-0.02814154772080969,-0.04316108969705157,0.01438115369969633,-0.03569514430263381,-0.020325412212159315,0.027294338824406492,0.05708373710034473,0.08356110807589345
VEGFB,0.022416011623824787,0.0030921200667292908,-0.023931820572214334,-0.050538624856126285,-0.07018450847671309,-0.027250366501782104,0.02786191706812743,0.05492016732896668
FARP2,0.029323608095130797,-0.06846660185430471,0.005846324139074338,0.08957162370350644,0.0029327292453265098,0.05478256065664958,-0.06527220613436983,0.08390634094085819
IHH,,,,,0.0374376941485641,-0.0034628487894616485,,
LAMA2,0.016933775043823752,0.014895169540810627,-0.001512724617994266,0.08501322793187219,0.04638416289157789,0.0435540030792311,0.04996993038376247,0.023910178659304643
SERPINC1,,,-0.011126958482769156,,,-0.017888123879672518,,
NRG1,-0.02792972599179469,0.015385676589387587,0.019384700689544086,0.04084968195476184,-0.03502733540814645,0.058385024975209546,,0.05380099481729995
SPINK1,0.08434467331284004,,,-0.026959407233946235,-0.045883426603570164,-0.04070665356111591,,-0.028805129489587727
EFEMP2,-0.024994349594002842,0.03741865791871725,-0.0013291992759760691,0.01145057463012743,-0.04288039655560808,-0.0011790764660514876,0.015193854655192508,0.06449366047033232
SELPLG,-0.043502246115285303,-0.04495570714535251,0.02253621765013459,0.036975880646740976,0.03777855896884459,0.06137669046174503,-0.007032413517259457,0.0700499943141854
GDF6,,-0.01852482155650163,,,-0.016906806839564296,-0.011986748018657166,,
HLA-E,0.020580738602533975,-0.0164775862445993,0.0738584265479893,0.1124567702709845,0.006556108532300518,-0.027857327591225813,0.060259685450510726,0.028179339785989396
PTN,-0.0411999267350493,-0.04467101835185114,-0.028186070534759133,0.08968532885121676,0.08676033972569697,0.0126994735909947,0.07232099087202128,0.012214385766284974
CD274,0.1771011715183362,0.014361437348566425,0.0017442478156389442,-0.018216205647030078,0.03647482863471505,-0.0584203513279733,0.03551921187058775,0.03851231504083098
