,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF16,,,,,,,,,,,,,,,,,,,-0.026743586653525796,
CXCL1,,-0.07030617250991499,0.09856853252866475,-0.0200839587699618,-0.03784191173684691,0.05805474856726479,,-0.012551685098139078,-0.030116675798937696,-0.018513080399674156,-0.11866143951146155,-0.02242980958588871,-0.0343372009252004,,-0.05688152646330551,-0.008214633068596754,-0.03988658334954475,-0.025624380147290692,-0.07762171845329459,-0.050676009934484796
VCAN,-0.06691752747721988,-0.16463767832866238,0.03891918564067878,0.0058226915866680705,0.007944908392342805,-0.03583693306139684,-0.2685071514604036,-0.3481292870860346,-0.053778685800298556,0.022493113205440063,-0.12555551693239217,-0.3670435733977747,0.03075573578853326,0.02770367787154714,0.0791800606460662,-0.1052424919800468,-0.06327125645128061,0.026748530358436034,-0.08641492479884648,-0.12817570832071812
MMP7,,-0.0700743305625562,-0.030595555252511435,,-0.006456781652979082,,-0.030573871596276437,-0.003224961026451046,0.00466696488872462,0.04833191771992654,-0.0683553699870977,-0.0024607738616486633,-0.0619141308722962,,,-0.04984921392415311,,0.026953604233310946,-0.01963019656747361,
PTPN6,0.04673901235082269,0.09835089437618764,0.04443413108844121,0.03176100680552128,-0.013564064247536601,-0.0130458183640059,-0.045876705506274346,-0.15290496516765642,-0.030613567255632586,0.019413532973403768,-0.15045868241693816,-0.05245799622757603,-0.018375078769327216,-0.01275160680995511,0.02748568309100694,-0.002486375642764455,0.005415101276511686,0.016881633485888614,0.005247186765499095,0.012906768802935625
PTGS2,-0.024919970454642105,-0.08419689905581594,-0.06981945218696883,0.0007346693536957211,0.0327552667585761,-0.09560596288028626,0.014223760867444245,0.38875911344515246,0.02996990231621339,0.0076226050757704795,-0.033614867402682325,-0.029190145447284852,-0.009545787178052477,0.020513678253572226,-0.002336333929229957,-0.0728702055237759,0.12406205876088663,0.02984174584122049,-0.10013289813410803,0.20189942281674894
XCL1,-0.013326633082904889,,0.04159459027504933,,0.021519765429900826,-0.046266214828846214,,,-0.04710113213991649,,0.015462468340097162,,,,,,,,-0.04131459316560355,
CD58,0.057711599249632387,-0.034898724148608416,-0.014001899361650798,-0.0004347448437411872,-0.020239100881242287,-0.014673209298630585,-0.07865156211068651,-0.2592333621842682,-0.09711369733638492,-0.011571237306013636,-0.013634142946731223,-0.13897405298465207,-0.026435036608205075,0.02266973404630644,0.035218220741180986,-0.06816498039056491,-0.030326942500984264,0.03915365766680046,0.01230980314047495,0.03512344910909295
TNFSF14,0.08385419450213441,0.004236711262189002,-0.06996850062013167,0.15555038225112172,-0.061611490680557705,-0.09017550735530211,,-0.077685714747487,-0.04627751806555864,-0.04773929003381907,-0.14549317659764963,,0.03748128689092935,-0.044756252216991886,-0.0358492178628715,-0.028703442682450977,-0.05861649072110453,0.015368377812376467,-0.03516072716698228,-0.04585497270004225
CNTN4,,0.2972608998598187,0.029177260748753448,-0.016397171878738584,0.08305186529637659,0.2608017870798323,0.12978887871546646,0.1988109095017673,0.04446919228257327,0.055138828569578344,0.3686062503553683,0.24054214771619523,0.0027685096646125934,-0.03181549328663032,-0.0474883441826208,-0.028151240501997257,0.08732411794378538,0.009218489218824798,0.1632322847998583,0.09827271087352983
NTF4,,,,,-0.002874431339277549,,,,,,,,,,,,,,,
INSL3,,,0.012365110424361779,,-0.01893425277489651,,,,0.03149969257960522,,,,,,,-0.028703439909236243,,0.020225020935255605,,
BTLA,,,,,-0.030054413357591417,0.022597559244265382,,,,0.011804955723089913,,,,-0.007642925026017713,,,,-0.019383365852897093,,
MFNG,0.06187215494491658,0.12029075401851887,0.0006570106268350388,-0.015822378311473588,-0.009551085330371304,0.011429560586350892,-0.12194260077073575,-0.1950823905734358,0.045191551916924595,0.02649637501843384,-0.18186707540395458,0.021733369706814012,-0.05279931793386302,-0.039796278724932084,-0.01494785232607563,-0.026828617261019694,-0.045817211720807605,-0.00453178265788827,-0.002176664915025464,-0.05949394593594933
ICAM1,0.06370374196983974,-0.2064555708093759,-0.04645909082295016,0.0016767971850748635,-0.03801900358017754,-0.17867461850439736,-0.027256831361891824,-0.20593157766583806,-0.1470202401665481,-0.06663301813264999,-0.17604394897900544,-0.09071248114653273,-0.041686425114331654,-0.07992795808976083,-0.02248035536484312,-0.08154135716482898,0.10377861366855488,-0.04489032252015659,-0.08969933181593494,-0.06484493232065679
PROS1,-0.030014703409591635,-0.14787400223029662,0.0003817495672834726,0.003361160645216919,0.02922752258683578,-0.13489426813370023,-0.1851377693557931,-0.30419906540757286,-0.08466385799944785,-0.040306048128160986,-0.10393924815142763,-0.03763785067133972,-0.05799927555310446,0.002788737429974665,-0.048001982975706875,-0.028406518630685492,-0.0373014768187168,0.028192501971279663,-0.011713630948839787,0.04005704000802286
CLCF1,0.09733174135734671,-0.10669299504140996,-0.03507513932056686,-0.02615845919465491,0.01010896525426096,-0.09922454314097445,-0.04117806136785682,-0.06603343766075342,-0.11468609853313488,0.008198942309898326,-0.14543685839064113,-0.09220236115293207,-0.04675441756880219,-0.021648151195364215,-0.019278872203405753,-0.0963159344437101,-0.017706749207776255,-0.016879828994864784,-0.12278055418027747,
PSAP,0.07469201247314154,0.28046184706188687,-0.06338637290392975,0.02293607011404675,0.06897354410972312,-0.041894115337631814,0.1974474862973368,0.1728206791365662,0.12116085752123697,-0.07723302807325143,-0.23292790656113788,0.3965279840806821,-0.04314206210974777,0.025937945840743538,0.047818467721372014,0.013200666319904285,-0.027674923046484567,0.009367956569875265,0.21383946151255365,-0.07005163354330435
EFEMP1,0.03575309640760864,-0.3095104980041721,-0.0648730269923157,-0.05517720100634758,0.035566750431341665,-0.2516543695660658,-0.14075130623105447,-0.3084150812519316,0.011529270200627368,-0.0701569362198459,-0.41348810279414827,-0.2103898173820782,0.030225356681000407,0.014311981043446961,0.009598328445294622,-0.05725518830960289,-0.05908206716025839,0.06748661170846429,-0.11455640605340132,-0.09567444799589198
C1QTNF1,-0.026117945078558667,-0.3579456146634807,-0.012010729242616442,-0.011865118795492293,-0.02246319524496208,-0.04045485149407289,-0.05417295662112761,-0.20768217979742049,-0.08286262703241207,-0.03375035675113101,-0.010983291122376698,-0.13606145699389002,0.025580411741931566,0.006110728014879544,0.09365850853764494,-0.05860200622183246,-0.04780820426196293,-0.014531046538580533,-0.16444629250316078,0.11309670007652262
ALB,0.009864606248002778,-0.00222142897729391,0.02352703444824758,-0.02763197726636668,-0.024492548978685646,-0.005816604670904273,-0.027564448122355197,0.04145802710740561,-0.0505212030033724,0.06652681987166095,-0.16124471865621656,-0.07018115677242168,-0.026887017808163154,0.0017599871278001365,0.008926532934505103,0.01343738615745349,0.0015186643874903795,-0.022667092639388813,-0.11754124707502903,-0.07515768203875045
CCL13,,,,,,,,,,,,,,,,-0.03219687232096988,,,,
EFNA3,0.039924280395200865,0.1283828653253003,-0.025776261409347856,-0.05252676218610797,0.036614300812548066,0.01337817650980123,0.2216327078609381,0.37078900896051403,0.07829503143250575,0.10833985976578242,0.23587331292616215,0.029800553795586725,0.14254324560446552,-0.015731006851601646,-0.05131066799181555,-0.03946807638618187,0.001226239603547306,0.0012631414966535058,0.17121428999792962,0.1097590150686487
DRAXIN,0.07621750780540877,0.19452929249832723,0.012002628279799353,0.013108180016292773,-0.03473345157980119,0.02218556686343276,-0.1044768473567339,-0.2336850229340288,-0.16221340762994343,0.00011627454090973758,0.03888284519210666,-0.17400166539374562,-0.0651682423101187,0.001782725818885473,-0.004066633223793763,-0.1001720733395351,-0.025725698368967858,-0.005512326056251732,0.08209437854244944,0.028480033388030533
RAET1L,,,-0.015817296499554302,,,,,,,0.05785121412466529,,,,,,0.06400868637356785,,,,
NPTX2,0.07201165006226903,0.3452372769975381,0.09956066427153676,0.09499164084662708,0.08789005540020661,0.25220968275297795,0.3120796810592594,0.4494011261409762,0.24565159837315506,0.093617239951966,-0.18160079961477854,-0.12360594411836143,0.0037654807044040116,-0.01155454555087059,-0.0330591701335767,-0.06354253013340827,0.09468538080444731,0.03392762111156838,0.09613780587432047,0.17309661907113283
FGF11,-0.027182304962028492,-0.31391928515903156,0.018423622706043283,-0.026084448371054718,0.006672863249643391,-0.0780613989122526,-0.14144089493290715,-0.2571040768065962,-0.06825067488911736,0.025465767502742945,0.0027323191392587226,-0.20062650202894122,-0.059598252683285065,-0.011663279247627122,0.03258052351607869,-0.06280940980063503,-0.02499984265930076,-0.04277994029671656,-0.09610014449496902,-0.00871232131299394
CD59,0.12751658718351008,0.16685105447211138,-0.009355652564525002,-0.00016174441477586756,0.010828172989556767,0.10739517240124992,0.1171279919462423,0.2673779218336447,0.0530560824645991,0.05754725415395284,-0.1434455938541995,0.28082818431555717,-0.015930524038657107,0.023539147913667686,0.10302645693017631,0.05469035535131035,-2.8289297767413357e-05,0.017092882071016433,0.20174907694361996,0.0002654376401026885
COL9A2,0.026603750457262768,-0.11309040991030032,0.07488535313621571,0.07099115810963001,0.02230932381124168,0.05806930948888693,-0.1467531815554386,-0.20611166063296646,0.03650907113636223,-0.004241197816733428,-0.16115596478889604,-0.12275254608592238,0.04685682430043584,-0.03397216760131486,0.03525582038383151,0.015604521479992214,0.02850302643239538,0.013614750542768323,0.022958058087423912,-0.012875090994062095
DLL3,-0.00264828271451068,0.34872420688822064,0.07760490582748751,0.004983493541032554,-0.023470306817687008,0.10509656369646356,-0.16382275239185712,-0.05956101962173927,0.1129308277973054,0.06487599844261645,0.2248489798586974,-0.0038884116854436463,-0.06051501979751656,0.017112158101387498,-0.07560552379138107,0.017912298318345007,-0.1223710404899635,-0.03748350778556211,0.1248340058012215,0.06295973834866085
FGF5,,,,,,,,0.09553618261060086,,,0.04526646252133654,,,,,,,0.02302806701539584,-0.029682331212216747,
LIN7C,-0.03179995990966465,0.008052907865150918,0.01274334071698882,0.048885583305593186,0.004125427984517887,0.017439964905545474,-0.05548943177505005,-0.045337453643709835,-0.019310820063652288,-0.03476476862398945,0.15723311319649813,0.054377609267081226,-0.03740147696519691,-0.018256016421991036,-0.030356711746900824,-0.042262115607339217,0.02350139522991371,-8.995558569618779e-06,0.022540731827657656,0.04601432318396279
GDF7,0.014767955765725045,0.03400128012060303,0.020499277977123902,0.000433583522775817,-0.02511623136273254,,-0.037527578926176634,-0.008411085778609169,0.06698634213403722,0.05616577200282046,0.17591481515317828,,,-0.04768670167497676,-0.05382745390326149,-0.02333422124128607,,0.029618673960107682,0.026002990114011453,
PSPN,0.043275726372299615,-0.009506498607326608,0.035455374475578616,-0.020688968295256502,0.0016689392216520406,0.04323366452477092,0.02452403630143972,-0.042133574901490556,-0.022284719181794855,0.004262663570120236,0.03843335704592383,0.014956023544713128,-0.025574897454029317,-0.03633936099822034,0.020409821977527734,-0.029651496584219655,0.10169098365689497,0.00227266524876035,-0.013464410052011152,0.12264121078262977
ANGPT1,0.021394369974788333,0.05072156016553579,-0.012930494029699957,0.02133144863415317,-0.03138372763324419,0.06108476786219798,-0.016516747086690844,-0.19719192911223327,0.07651148189801447,-0.03438584341772961,-0.14502028303736386,-0.02181035223501341,-0.04109411156153247,-0.05013455244673694,0.04841997595178286,0.05294115167603524,0.02638306257638282,0.076225063445472,0.07773706961415931,0.006977998717941896
PNOC,-0.043093109949780314,0.3468218924059514,0.07991130677785137,0.07408138410970135,0.0973128138328304,0.2693614608538376,0.22757419141668664,0.3848988875312966,0.1895619507243835,0.14119400427268852,0.2771794023665979,0.2116035761448714,,,,0.06779380244511876,-0.020258209064491006,-0.02068921144566356,0.22510887543532582,0.14392526128940542
L1CAM,0.024757804883732863,0.5064275020513972,0.09077350400452976,0.04379335796834967,0.03762030595502924,0.05235508065272872,0.10566420850585465,0.2740658884881063,0.13100746249051673,0.14501488567411075,0.2900387706211185,0.5401440264740308,0.0953456585290269,0.022382488029702236,0.014623092337407011,-0.13500052553160574,0.1909071373881426,-0.02517975816614504,0.3405277635913605,0.23791959097081514
APOA1,0.010602651474540281,-0.06741277755253067,0.11399944539540216,-0.024367173010612097,0.03133677848880827,0.09158361276153008,0.01603313847113465,-0.04223487372863388,0.010305017556206044,-0.015967345108351457,0.06365796869025588,-0.03503076453911329,0.02189728332077764,-0.04915059493771452,-0.05220113790379022,-0.04556989068799242,,-0.023338711348521897,-0.010884818776271553,-0.034442308547166296
PSEN1,0.06170796504910476,-0.007198309603034914,0.05690839624510897,0.010156591750528268,-0.0005898070427597268,0.06654824070570163,-0.06931104936083127,-0.16263865766337263,-0.04875481215637822,-0.022335289572426753,-0.24311892326053403,-0.21257005220992492,-0.08220955465199214,0.0631179664105233,0.04508675302297201,0.04483800712957493,0.023946416634340002,0.049849353098481895,-0.039002588187072765,-0.03278165951026266
CALM2,0.11071283964106378,0.4320726027511967,0.14049511893074662,0.05078604965512555,0.042654477788855054,0.26524791454202856,0.27541190841461294,0.4079612253304714,0.23626748660815203,0.16837362650726354,0.4972477399977726,0.4162300184846937,-0.06076142914176027,0.0012592673294148688,0.0014155492650871628,0.0004486319371725572,-0.0006178094568711814,-0.015279190756682305,0.2639789514271499,0.021056730362353084
CLEC2B,0.0760841198546499,-0.16493273758749225,-0.030319464376144144,0.006948595655740928,0.02938288235050978,-0.0723437803848627,-0.043885783577366694,-0.2157798825819677,-0.059678817171723235,0.00492282939017129,-0.12181587908739211,-0.027300176930840313,-0.011284223795050194,-0.028836666786904025,-0.009876887698395108,-0.021367741270882937,-0.0019272382221071607,0.041296989297163404,-0.006824258684474707,0.08119170107128422
NTNG1,-0.04265842260082132,0.25755586233072847,0.05530352904463886,0.058567986757431016,0.0002511597113081864,0.027354722363388262,0.026201627775359376,-0.0374518536566138,-0.02305035776657033,0.02062249590747258,0.09356819060669279,0.1864855461717734,0.01937238254701241,-0.03658609813729329,0.009650227133474475,-0.010276427927542395,-0.027245294811130322,0.0008527862081635501,-0.010349208902614053,0.012171349351741302
LRIG1,0.02019989918816168,-0.1281500695385079,0.08230805244206653,-0.006156059903170507,0.034140562896987775,-0.12237838913720378,-0.09096874073801424,-0.29592455234561993,-0.12193042785571001,-0.04590121494787512,-0.2052971173836061,-0.17923393920839578,0.03826906421211711,0.04338273144923751,0.0031786788140820013,0.1815807124543341,-0.019651774810101465,-0.014292714653839213,0.0028802687321437927,-0.031586167488897594
CPAMD8,-0.026850323213473228,,-0.02973291235501022,,0.030512128413541437,-0.009571488071223665,0.11254841723261096,-0.05671745406202345,0.021829294767739225,0.03857106446049692,-0.05193787840483559,0.09337387173493215,-0.03433719641787277,-0.032681039306353056,0.06365135101674284,,0.11332128895789581,-0.021004233430688437,-0.03303399862198778,-0.03225790529290802
GHRL,-0.020301599366221876,,-0.037955077661582674,-0.02231777869378231,-0.002034984712300618,0.06284138134199804,0.0536656527635368,-0.0024959219648571745,-0.050673653255617984,-0.0037506521318208482,-0.04066551790974032,-0.006066426578288088,-0.04626318256894705,-0.06380860396519274,-0.005310973600651471,0.03568319727200963,,0.0015243314268348176,-0.02469028763657969,
NPY,-0.014451728184933817,0.30601409613621644,0.05339390038399446,0.07376682135445439,0.024956401693711015,0.12747138534143584,0.17227224737829558,0.298521097870286,0.04411911136848171,-0.04027673209475387,-0.0017027438638233879,0.10923597059726611,-0.020293985462504084,0.06418656005690432,0.03827405386949673,0.05785321538532578,-0.000697723785050756,0.023940125630211476,0.14392977598013548,0.12385475460151303
MMP2,-0.035322650930192157,0.1610350015176889,0.06126492338953543,-0.07178873930526378,-0.05202401193559285,0.09027730163167202,-0.1543252215128385,-0.3038238800320698,-0.0026921728597317,0.010249145611290353,-0.11302331832736194,-0.3339012084402191,-0.035666883782024886,-0.08358215988085788,0.024948043145634827,-0.002023076506683277,-0.10294898314605239,0.06130625512163843,0.07943769361684341,0.1216973296603261
LHB,,,,,-0.01950508746143251,,,,,,,,,,,,,,,
PPY,,,-0.0007166468771579371,,0.030772498038603185,,,,-0.0010218299853987324,,,,,,,-0.051175477264258515,,-0.04010335422102345,-0.03146969383879166,
ALKAL2,-0.028536412957636783,0.0701544101463147,0.013288445089558948,-0.014123136937744918,-0.01922170896333167,,0.09828583217760611,0.0528102280246736,0.026111663179267212,0.004557289720203543,-0.17283745389178443,-0.10523079279311061,0.06203013670340821,-0.058809495892400705,-0.01537544051821951,-0.025392527982664764,,0.0013573421959392664,-0.07279532116320252,-0.0034696982167500704
CSF1,0.05383602507153707,-0.2763683914483675,0.00496383076708107,-0.04963267964463965,-0.05434294658018761,-0.1383714918944163,-0.1188359886622781,-0.18365203731654317,-0.11839240333091712,-0.03304502979696705,-0.2124139604232766,-0.20227739199585051,-0.09171629103220075,-0.03739941117125576,0.01634480176727739,0.019027469938548352,-0.020233338343788883,-0.011027011278918815,-0.03269270669319537,-0.13496254022206625
SEMA4C,0.04041342603033234,0.10415509879694695,0.09141477149826623,0.030031269065789196,-0.024502602691526654,0.05390713705075328,-0.04431289406245212,0.005913016640809498,0.03364623085457329,0.07299844310139475,-0.06423992615726092,-0.08561319766693418,0.05307391242540695,0.009384791621544339,0.02023136799741318,0.03658608386202636,0.03649810424089398,0.02095236249766833,0.0766168746096992,-0.03864817654299534
BMP8A,,,,,,,,,,,,,,,,,,-0.01799225839601675,,
ICAM2,0.013861716758804012,0.24620555678193248,0.07025610299605473,-0.009378593459014869,-0.0037206439810586454,0.1514174106615365,-0.09651959917018801,-0.12597719954356687,0.00330637068223368,0.010141365936069924,0.0204377099177834,0.05759394147524823,0.08112224016657398,-0.019507432682616142,-0.030793211302804123,-0.020587186776000563,-0.04131742459683343,0.06903137945768567,0.09332481444403379,0.0645414046937542
SYTL3,0.11133169182561649,-0.001457565970443967,-0.04126399117071194,0.015477631494841352,0.008518716336948806,-0.060563606214796825,-0.03170770096962088,-0.1506987089948208,0.020365472747194954,-0.0060664301745549185,-0.06681563055570462,-0.06458686425619165,0.010675291164603806,-0.03075781581317186,0.08737975897236824,-0.013571913932543865,-0.0559520181138876,-0.01093883697562398,-0.13132866907924548,
IL1A,-0.016090552608898336,0.007941011400235504,-0.022137159057492573,-0.028180803287174698,0.0291301915015003,-0.06448248569682688,0.02091129634290189,-0.08406212180883167,-0.08731748301911282,-0.011625469291262654,-0.0902559324718537,-0.05094891554268812,-0.025897587255293047,0.024237291524194543,0.026933540410913517,0.02394190848992719,0.14120848307896716,-0.001403239077792392,-0.08875797026360885,-0.051881798827220486
HLA-G,,0.010802824515964767,-0.008653180573174586,,0.007834516411734145,,0.046086754574969774,,,,,,,,,-0.04231996740073217,,,,
PGF,-0.10199726846387619,-0.13642936032028033,0.03135538257054073,-0.011272042665435661,-0.0771484799233609,-0.05476581041738527,-0.02554711022276971,-0.20334542410531758,-0.06608224072566843,0.01913597857103559,-0.08946698430018724,-0.18368561634363595,-0.061182428198705875,-0.061893010585331504,-0.0651194001484473,-0.0021005535741670275,0.06583553530210005,0.04360778242510961,0.10755555251142804,0.07272988709147664
LGALS8,0.015181953966939455,-0.007911160537624772,0.044020137067841546,-0.011088904278904667,0.010407552711455607,-0.015068482096161021,0.05634708315403482,-0.058968587865453115,0.058701808798910314,0.04788359055631985,0.14299932771194665,0.08198451153249493,-0.03230940562308492,-0.028953636963675915,-0.08240207914583485,-0.009759481730732735,-0.04071220787707535,-0.008042603920291954,0.08703694765968895,-0.00027997193741829886
DKK3,-0.019959645880927662,0.4336140348390483,0.142817817518083,0.08233670896768387,-0.013091389454473206,0.25682888130795894,0.2974280426284068,0.4060220113986884,0.1199421242445499,0.12623270786036078,0.4852297715093489,0.4363192292608764,0.011762980455232308,-0.023492871838731548,0.04281528896443764,0.16403624869879338,0.05715803646667804,0.05975530959173339,0.3547820015872564,0.15465387603476666
COL16A1,0.023354151439657165,-0.07014669165400356,0.09132841772623304,-0.05302341780540231,-0.013363676982143928,-0.00622036806232828,-0.09314271169188214,-0.16021503854040767,-0.028949025486485362,-0.039171379101108565,0.01397016140637972,-0.3178633719807212,-0.008561119223600935,0.020995598795500024,-0.022009894570184988,0.05989184198163939,-0.0733536132817901,0.006299580810942973,-0.000568884022461513,-0.047861698959162396
TPH1,0.14493162253912892,-0.06527481751192878,-0.05216058590019702,,-0.02929765534136742,-0.012385460749736163,0.04069774785940122,-0.061471215797867816,-0.05798709127378096,,,0.009423102668083551,,,0.02734741568475552,-0.06608665161859127,,0.027764261574359683,-0.015046996660854942,-0.042284723337841626
TNC,0.00014444494917296145,-0.32056717844588933,-0.046549803151999206,-0.031970280081701066,0.040787230298038275,-0.22731158886429773,-0.2649419644751006,-0.38543796846643896,-0.21425994276580315,0.003273082955014197,-0.4058567980357491,-0.3968547293724565,-0.006659012951899281,-0.040073094115072136,-0.008155822784060247,-0.12579081962376754,-0.013365326939480296,0.04866624174264036,-0.12091229861159987,-0.028761733955595663
TNFSF9,0.05868516501359253,0.41595620462406097,-0.007419641434483262,-0.009240093017310472,-0.024623351073373982,0.13652322256702698,0.07307148355016845,0.1507392097616979,0.029168436541569073,0.06208958098265448,0.03992730828779746,0.08932578141993257,,-0.03653716974130229,0.001977703558192366,0.051604321706770755,0.09156929203879288,-0.02847407268529243,0.03807918905526956,0.04559242551866169
C4A,,,,-0.01391771840401927,0.028943258844361133,,,,-0.044471442555177834,,-0.024465742168517407,-0.038534788626695515,,,0.00981509505972044,0.009239321237422094,0.017215100210641692,-0.02422932561856311,,
CNTN2,0.11377247540622057,0.1852290841805501,0.017198703570391962,-0.017293453690592677,-0.02625403559316961,0.11825295678358383,-0.15259780399776277,-0.14159497268350946,-0.0180455436704502,-0.06648355330442353,-0.4036175579762666,-0.048744870031969825,0.030185385580847827,0.060256395874297104,-0.01085441843429693,0.023057993568839013,0.009559857017951475,-0.05344412912944173,0.29775180777010146,-0.23818489557826694
F7,,,0.00757203609318242,,,,0.010925874667420286,0.06448733012256185,,,,,,,,0.040277475416972755,,,0.033780843978466514,
LUM,0.08660533350401493,0.001119340416779208,0.007534927870692939,-0.020519560777014088,-0.026304026129274877,-0.03292087053338664,-0.03164159569415122,-0.24455986134530003,-0.058261226855879235,-0.02506615959121165,-0.10633327772812412,0.004282055654861871,-0.025330907625764672,-0.038009385033387674,-0.06655467746060881,-0.05916476421944366,0.07370389958533177,0.04537603366733546,0.05921701076045988,
IZUMO1,-0.00736584538267625,,,,,,,,,,,,,,,,,,,
BTC,,,-0.03130202520256949,0.03674067613242654,-0.030220856022076508,-0.02241181328708459,,,,-0.03918352139888442,0.008486960175834408,,,,-0.032897291730711486,0.09094811303183581,,-0.004409438332539737,-0.05780298645910317,
APOC1,0.08665355081420746,0.19657803330645673,0.00828709430090597,-0.04466709402509031,0.10325073284643983,0.22709501039268246,-0.24250079755974133,-0.38820537742842626,0.007389220753968586,-0.11183815701945984,-0.48817528499970975,-0.3273863964537059,-0.09430389935372933,-0.008124227121364451,-0.0738071624878338,0.12466380411215414,-0.178177141693056,-0.04392187659958447,-0.05812728856263549,-0.15633362743556334
PKM,0.08597919229171828,-0.24174864046978636,-0.07999667626470251,0.029725998499412005,0.016220390395875528,-0.17071187160846069,0.1149551457010055,-0.014229740867379081,-0.09988028217768179,0.05727193103232082,0.34038104658547075,-0.2007119132456804,0.014716480188602152,0.04523460945315095,0.040789443453033335,-0.06650955564555582,0.013733566900654885,-0.02718889157398037,-0.06813784035571371,0.17914762949886723
TNF,,0.09958607744960471,-0.030211161595656653,0.0551975562383508,0.020858718421183715,0.004913855306525024,-0.08715090708820808,-0.04708302186736736,-0.08810121091585144,0.0034144713137699537,-0.18050064483008027,-0.0770619609146779,-0.0038073133717075372,0.034944866489068034,,,,-0.049042089781514864,0.005253321880677233,-0.06012557614828427
GNAS,-0.08564112466290082,0.35339407558517305,0.04803469855614101,0.04586924602070166,-0.02068779785775787,0.2897051586002983,0.2737383985955799,0.4147536723282894,0.12660936303053674,0.1270186392242817,0.5244978068994289,-0.33820181780653447,-0.0025170597335985702,0.03334548214885167,0.0060116423402122796,-0.08738329322396059,0.023260424939936554,-0.013650351755741011,0.35759745655066677,0.17528282154676642
BMP8B,0.10787485087431141,0.05077794589055776,0.04140050459754529,0.004157084673264666,0.009374108410285065,-0.03556164994401135,-0.18960796427266113,-0.03564462234072655,0.06389447596880697,-0.01057556389572325,-0.1928148192279331,-0.05458558136507939,-0.04873468498117835,-0.015296728336735921,-0.017843914509894785,-0.11075422304154425,-0.03452852762042386,0.019695579967082277,0.04233287441341841,0.08966912695066556
LIPH,,-0.05828933762633151,0.03724784710543812,,0.04144256864931212,,,,0.0029827802597550434,,,,,,,-0.015925924294511253,,-0.05368276617498994,-0.09090379212418397,
CCL28,,0.10795898090157811,-0.027145960514050264,,,,0.03263768468108366,,0.06207633376482665,0.013360279411088727,0.042712156728610666,-0.03476500647096158,,,0.05578742648424404,,,-0.013971027549513633,-0.01918519677367158,
PTPN11,-0.03564797183684043,-0.014048992141962174,0.014969725289119966,0.0467253501015464,0.04355767961131634,0.021452712204809023,-0.03494706140025821,-0.0646270968042031,0.02326478920367895,0.031171488944776036,-0.0970595074555767,-0.056441179162864945,-0.080885801707412,0.05163698316617866,0.014471891896399084,0.11291939348628742,-0.0502392852287879,-0.02352110257189808,0.1400820892291451,-0.06837141282204684
ADAM12,0.13986674003777871,-0.06564178589782045,-0.030391511702484515,-0.016573312830456714,-0.030576291814847202,0.060720784025851085,-0.06624803073550724,-0.1425426296310193,-0.15861821009886223,-0.05406550970800334,-0.057526705061103564,-0.16407093047705598,0.0221145086767237,0.07654184056435419,5.618868930986142e-05,-0.061182295319189395,0.03570364801391252,0.027613127672565036,0.03156741776143949,
EPO,,-0.07837605533085708,0.01284087414638771,,-0.010254275184773514,-0.02311187658659114,,,0.011269708337474446,,,0.0404097568326504,,0.04372875089413698,,-0.022324599995837517,,-0.014857026695843179,,
EDN3,0.07529852282883617,-0.05001045225722,0.0261426081991728,-0.03029136795764588,0.10591882055741521,0.10681394695441157,0.06819341904317269,-0.03315390334058425,0.03720880416590443,-0.00614835748577369,0.05547167544529335,0.15060425645192993,,-0.03282817841885123,0.061700147473382615,0.005184738020234331,,0.004636595175130245,-0.04203713585069666,0.154281677584778
CCL22,,,,-0.017595331803321065,,,,,-0.004537582592094876,,,,,,0.005883849077823578,-0.019588864646518232,0.03488698108719536,-0.02295799954149902,,
CCL2,0.04760982057979693,-0.2704633300155958,-0.055790090163508325,-0.0013131462401011484,-0.011368797489025069,-0.266882925715912,-0.12657210393205914,-0.06014316142860351,-0.1296439522025229,-0.02719575318618631,-0.32339222896137076,-0.17002577708705735,0.03774998465232252,-0.03850913575811413,-0.043758771224540104,-0.13111002187337747,0.19708592833175878,0.017289208595321598,-0.18857776311139998,-0.062030490701990876
DSCAM,-0.015544156307047313,-0.0032327487117756234,-0.011140958385069606,0.014172849887160307,-0.025965486226733357,0.01372797904033905,-0.10930838764711427,-0.018356598012285896,0.013809838208109368,0.04571005101902229,0.20974523839202694,-0.12136062421732657,0.0005312105189058575,-0.02247571478231291,0.0504143492301455,0.0030210535127540654,-0.011373034133507157,0.038810640288389466,0.07627758853935358,0.13065061064536776
GPHA2,,,-0.018640616568440037,,,,,,,,,,,,,,,,,
ANG,0.027189939483590907,-0.2509209114393039,-0.03762327733314824,-0.040979712945319054,0.049244407473945255,-0.07235373288224936,-0.03908778354247359,-0.16826425699926142,-0.06495753091082689,-0.011803908247587508,-0.09267506522149017,-0.1891802991057103,0.05143400207644565,0.010755956923576565,-0.017748978770967514,-0.018974571310954747,-0.01368103675098236,-0.04547734279013222,-0.06119360157629729,
