,UKF243,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
C1QTNF1,-0.013420520258731482,-0.0456954357746174,0.07735641884147723,0.05789315581810887,0.065948263703878,0.022973707531463116,0.06298977671511752,0.03443061798516058,0.09009275986092878
ALB,-0.028768131553004523,0.028161693538767903,0.030371390875016387,-0.04348437132532498,0.04347695543319799,-0.02861024478998186,-0.052272080778806546,-0.02885274607068552,0.032528523644777325
CCL13,,,-0.024774597605344253,,,-0.019171332285887417,,,
EFNA3,0.03789599188617615,0.01607285928599329,-0.012928378690201924,-0.026710498900444215,0.004530792501603035,-0.009609194173827627,0.10958368044708516,0.05119497994455428,0.007258438190401075
DRAXIN,-0.0022266075750684614,0.06242034198024861,0.049161968281011326,-0.01069103912081697,0.04313624194025016,0.014747761503509644,-0.057073494045795065,0.05015182812884987,-0.030060204520130973
RAET1L,,-0.013497665712983217,,0.023197014616683744,,-0.020764214416621334,,,
NPTX2,-0.010732535003440243,0.019695715319768818,-0.00600252782346617,0.04544153544146178,0.026706723742339757,-0.009283855462809498,-0.07360630621119094,0.012149034583696657,0.0179018266097188
FGF11,0.09974648702487413,0.029182862765597114,0.08560140318170652,0.046746045607588285,0.019583435847260137,0.021887099761929454,0.006055558837014194,0.0077739769928242,0.09651348516988535
CD59,-0.07114262054304363,-0.04620582295573197,0.014229363390654235,0.01803582422661342,0.026616785565263076,-0.0014174921512724594,0.09067204798300527,-0.021152599558470778,-0.055512858273298174
COL9A2,-0.0038237875689168784,-0.06512975692350234,-0.008655460044092534,-0.019187051073252446,-0.0032938623851362283,0.04188486828380877,0.007217701921250685,-0.011087981846071848,-0.012003778153676987
DLL3,-0.07430506673052133,0.01826657370685264,-0.032644646287706774,-0.044799661540539444,0.022596769965906916,0.013238587368389796,0.0045284620401234285,-0.0004119274186204928,0.0023691241496811874
FGF5,,,,,,,,-0.0034827129407911423,0.10545560169790112
LIN7C,0.026126456898893775,0.002029385314240778,0.03153555024942487,0.02204952856675111,0.0244361399817368,-0.06624077563188399,0.005488450523665032,0.007373360056993563,0.00015964921823151656
GDF7,0.092989129516538,-0.009306112533985158,,-0.016459801204234577,0.040748340723492746,0.09362887631469627,,0.009313410557882233,0.005031627911424309
PSPN,-0.03587340223731388,-0.05401143804930159,-0.07728288399736337,-0.007756271421060702,0.006373056070826234,0.09232042769262742,0.01006993530949555,0.022115769879846533,-0.013569363189861018
ANGPT1,-0.00018950792280238564,-0.041348825179095425,0.022576596467116277,0.07219441623351379,0.06450146887944233,0.014116280902541608,0.09070051148185201,0.07626028605873969,0.018617330332784423
PNOC,-0.03870790308833496,0.01625458468601584,,0.07789238068448365,,-0.016472079931362033,0.04389792920020264,-0.02633511821481429,0.001091262424753684
L1CAM,-0.025408061641517706,0.08922354661078379,0.023034610318211707,0.06076146160804363,-0.0020792666620684146,0.03550274092948228,-0.07874879845603641,-0.03205109627630842,-0.049519747994879244
APOA1,0.11150658952226498,0.03749026953655378,0.06286538325391193,0.03815557605146021,0.037526021092163214,-0.038573236543394694,,0.003810229409682721,0.0013419474498153105
PSEN1,-0.056322902078722634,0.02345711520657184,0.028599926824819665,-0.013465318662781773,0.016083144294845104,0.06872199172376262,0.021922482821492895,-0.026164929886904248,-0.002575783765567014
CALM2,-0.09369207719622383,0.08882514288523821,0.06675447258406428,0.015604645741400297,0.013891914302252022,0.006532750339888206,0.06876706534551047,0.05379451054687227,0.0013925125988761607
CLEC2B,-0.002610918284149685,-0.03663884759098488,-0.0407436529649641,0.05805229636861712,0.023623561236062997,-0.019329741746940736,0.061682573534137,-0.03849607259264539,-0.04327061596468738
NTNG1,-0.041063395856319976,0.019575661835664573,-0.01708155364760453,0.02403654814127367,-0.011096764467386435,0.023312864902367645,0.011898138543923227,0.048020409097534356,0.07446412196924024
LRIG1,-0.06528602989406071,-0.006930222431374636,-0.025148474441425584,-0.01124834732919495,0.07747699331415288,0.0050633667559391825,-0.04761781116115152,0.05564319784036972,0.11340926945193314
CPAMD8,,0.024702671887158488,,-0.01849125735088082,-0.02501300578604544,,-0.05053821302204955,-0.011293787873935406,0.04464849547149155
GHRL,,0.00633824047925725,,,0.01748861016380449,-0.015029218624871481,,0.05521762336618345,-0.0002907051925717547
NPY,-0.05906721073136233,0.02883709210790899,0.05229999755331266,-0.01630855561307926,-0.04874578536517073,-0.015331075838364155,0.0020273771146892506,-0.018711091836316765,-0.03149073316621017
MMP2,-0.05176473358456358,-0.0049937516026029305,0.007928648194133367,0.04555885070009492,-0.06310488591974309,0.05271595196805319,0.09809863635256486,-0.04431690674061466,-0.052030217183751545
PPY,,-0.008009031068232681,0.07927764119953684,0.023154676046846727,,0.01765341999355781,,0.04383495895610495,0.0032526604599123574
ALKAL2,-0.026566739214806533,0.027769225916466602,-0.015432456516952202,0.016653813313115415,0.03388816041269903,-0.01167591517119812,,0.06394460905660117,0.12584781571790474
CSF1,0.0010527443987609522,-0.03446072094762651,0.04410462556228714,0.022435505536059757,0.041068897166495526,-0.01610387909840158,0.06285987234781677,0.05510639864726364,0.07016153517631649
SEMA4C,-0.027720584255140585,0.019751959232414726,0.07858696383223887,-0.004290070816527505,0.04531441267312369,0.013606889185547004,-0.0752161011524732,0.07034517578899033,0.0490583119966919
BMP8A,,,,,,,,-0.02290219001603853,
ICAM2,-0.05878643598065603,-0.05251501890738673,-0.002455062562629269,-0.015422449368699744,0.008442523071997417,0.015404731100962884,-0.019869833570760873,-0.07903189456818191,-0.07861779447543454
SYTL3,0.06541567995831286,-0.011713458729638441,-0.05460359130980239,-0.013686361151502659,0.07173284305004932,0.021160837731594884,-0.02649795151623189,0.006145081620183583,-0.07000826807046497
IL1A,0.025609773703279173,-0.034354722129737364,-0.016325580393728337,-0.043367799323842667,-0.0007697466215008543,-0.02216187788166033,-0.027211764212464528,-0.042445004646877796,0.007933954191983067
HLA-G,-0.032145914816062354,-0.004211187030950477,0.019602718669110966,-0.003932139265142326,,0.052691066995415696,,,
PGF,-0.04230338329012121,-0.008854831227218515,-0.04686985480055178,0.1049781748362916,0.004659272709862614,0.06826175884541988,-0.023199037603811746,-0.004998389969630702,-0.04674452285982684
LGALS8,0.016772483203279318,0.02683381699898308,-0.05589434162310793,-0.007278101204187717,-0.036186917629368445,-0.006948636013684169,-0.08325178292718131,-0.009745155937762937,-0.0011376127316683304
DKK3,-0.11678318223501209,-0.026715250053945278,0.03481121737268637,0.05251628195730464,-0.0271462555377028,-0.018659408525259123,-0.027355943067364746,0.001318109548061942,-0.08807073558544541
COL16A1,0.014759825707240052,0.0337053877025181,0.0019423181413460795,0.01719697449444816,0.045576024421615305,0.05090700925546398,0.07246200856203582,0.004373371146985306,-0.022239175157664895
TPH1,-0.027069476639201773,-0.01525022325209159,0.010873071639420894,-0.032668199222905085,0.023188068143852065,-0.005892496022536595,,0.00823196767325891,0.03455747113860978
TNC,-0.01663773526475773,-0.049930979706155065,0.023788055771126634,0.045439752530066276,0.018461050543792646,0.04061200080104231,-0.06943058556981149,0.0842180379429446,0.11756692514716785
TNFSF9,-0.03814871734179434,-0.027118203267559517,0.11743480769973262,0.02099298973768501,0.06028013512317165,-0.004442756120493928,-0.09034928050344085,-0.012260259488273303,-0.02527537285915974
C4A,,,0.079771258032039,,0.013990009579839173,-0.014040684659420644,-0.029432205768108184,-0.03084129891107228,
CNTN2,-0.006890264813781956,0.07680412357991213,-0.04190905146279853,-0.0576175206670418,-0.008753313462384078,-0.06272524414469208,0.04225303493781737,0.04240863227394767,-0.061982198592506595
F7,,-0.014877742139859066,0.01594862702174881,,,-0.013894149339941262,,,0.044229536588943304
LUM,-0.03545177414449374,-0.02814984669981814,0.010922868870578382,0.0667779217570278,0.07146847942154186,0.05166012275157647,-0.04435485255089333,-0.058606495192307394,-0.11823875749299247
BTC,,0.011960642634834456,0.09870025610419099,-0.028049148628859787,0.02682118673021982,-0.013445636485960196,,0.03857736254114427,0.10136757542398671
APOC1,0.02868685504175498,-0.011606892180389714,-0.036320350536597434,0.008209964797158301,0.009755737353629784,-0.015808312225142986,0.011520535648395665,-0.034443716657365765,-0.0911651928080259
PKM,0.013945263302056088,0.03766269351872305,0.04447378902737262,0.07983781897725105,0.0343640523908174,-0.017190739831347536,-0.06464298033068427,0.06051382939306436,0.11503719939942036
TNF,-0.06032228729290954,-0.0347166993531514,0.010448936401617877,0.06728413967377475,,,,-0.04036653870436676,-0.036739444443008556
GNAS,-0.04299939536736168,0.03835709179245682,-0.03541409878263207,-0.02187887029625475,0.07183702184259774,-0.026190032236118075,-0.040221700568208334,0.01376481512092238,-0.10826534603439107
BMP8B,0.006649557051658304,-0.02174914537443597,0.012725400773034789,0.03589440480922179,-0.023018537279036685,0.037027360460911485,0.08657430666719763,0.013585097935353903,-0.05560465180730373
LIPH,-0.02780854246116449,-0.015250219497605862,0.010384509627245339,-0.02140716836140463,,-0.022064523689935476,,0.004242645607423738,0.019827559063148772
CCL28,-0.020325204394027394,-0.021451330741906183,,,-0.02806132314602502,,,0.00510954470505055,-0.018883559690303277
PTPN11,-0.029000681806553946,-0.045027496438417206,0.011065520733340538,-0.009509375613708697,0.011214820849947396,0.0030511850316035766,-0.02129262614416186,-0.026607073882581826,-0.0013713395488922087
ADAM12,-0.05022633299313839,-0.008732044564637984,-0.007444456023577485,0.04632125235036472,0.04689894652809703,0.04396109225810423,-0.005623077050585191,-0.011424706335317912,-0.006340685354787662
EPO,0.008020562351767787,-0.02049133661123573,-0.026905855606445123,0.015916440318613338,,-0.01329297828693037,,0.0691217057332298,
EDN3,-0.02805111605722893,-0.0129742450190402,0.02422413367676555,0.10649776808458027,-0.028855520146880854,-0.03219004550611434,,0.028405278624871404,-0.0026671121987954603
CCL22,,,-0.001799719362285313,-0.020331716394442916,-0.03483266211709016,-0.011664009767715257,0.0991955967593651,-0.029223038949014797,
CCL2,-0.06320850666277304,-0.04402588870607832,-0.002916358389119425,0.021443135549255088,0.09423192838873988,-0.02961389324428179,0.03566428271620168,0.0421428793940288,0.07698826860781267
DSCAM,-0.006032412777047383,0.061450210490459914,0.04640675277028799,0.0523189161998159,-0.06951199909714388,-0.017113419828671744,0.0777890709283155,0.09644107219959241,0.015935035086464214
GPHA2,,-0.01699714453381188,,,,,,,
ANG,0.019508889812340613,0.03688778014097985,0.05530390486425865,0.08270309268862726,0.03801516892301281,0.03300290276881182,-0.0439118357194878,0.0667597666662265,-0.010446528163910573
FBLN2,0.06589245815174663,0.004104026992068538,-0.029923064076762936,0.10428237405416359,-0.004431652053708369,0.020025797854597047,0.10147104561287325,-0.0483661581765187,-0.05121225141101306
VTN,-0.026312198611390492,-0.028828229509404085,-0.03075523421577391,0.11463755729159526,,-0.017212612728495787,,-0.01738850276623539,0.03956828104763524
VEGFA,0.1153903865977245,0.028197402693981844,0.022812396811613646,0.006273407603016866,0.07626642700977995,-0.00017484012816637557,0.0987950950341388,0.031485430845629936,0.04864493977925721
F10,,,,0.004450212442977479,0.0046200521589354745,0.009744771615019032,0.005585433824154674,-0.019729827599019544,-0.01521766630907993
SERPINA1,0.03438883442458145,-0.002657148608465059,-0.009856685770468488,-0.003951051530250211,-0.01243530636864194,0.00852735138078177,0.03166376524698635,-0.047480913331690876,-0.04196996332088254
VWF,-0.020497749193258346,-0.03130419135357862,-0.06775962370022587,0.011530691751816672,0.014536041603675408,0.04374647766153161,-0.007935564446167609,-0.0784053834155845,-0.11009336892837393
GDNF,,0.03421769215312118,0.019565343218914216,-0.03971503780786909,,-0.018614203975716292,,,
VASP,0.0019097917748502407,-0.05586643233027563,0.0036664001380378366,-0.03848295817946337,-0.035604557848980645,0.006623055539164788,0.06266739875526652,-0.011820326168800714,0.005811456398635292
ADAM15,-0.00629428007471495,-0.009806644001171481,0.016474605849358583,0.08788993313122849,-0.0017520815886923468,-0.054471755570498166,0.019818933627635083,-0.035995972027271485,0.010680101131548292
WNT2,-0.023633777147934708,-0.0017496229917813295,-0.01936333462872802,-0.02283438032536617,,-0.015961192229278696,,0.013638523369285144,0.014463506852462692
CALCB,0.07079074478564604,,0.014961908110865991,-0.027043578955226015,,-0.02076421032000545,,,0.009805442041391504
OLFM2,-0.07626940146945509,0.0821802825223755,0.0049225385923828005,-0.040644673748486224,0.0467863533541438,-0.0181875603838545,0.035859498767982105,0.05388948514379861,0.08161860245398775
MFAP2,0.004218527349552966,-0.0573090374484197,0.09113612640393234,0.03798131665307042,-0.007062575599387606,0.041283629222454175,,-0.008137021212752128,-0.00833288400658454
HLA-C,-0.05593071192262268,-0.0212794314041093,0.05741595551356813,0.07190247946809923,0.006270333997882949,0.06139395342916563,0.009274348247035632,-0.0031707805708353,-0.10883201710670151
THBS1,-0.04867995209514939,-0.0626885335913299,-0.014484439763287402,0.0683319466819296,0.004529612540368647,-0.01647352289118329,-0.012489377548272444,-0.07458536777371778,-0.03732144074424121
HSPA4,0.024397297142603976,-0.0017984828143339292,0.014289842087301973,-0.06468796502773852,-0.053805855338100006,-0.03310673383637963,-0.0066527175209525604,-0.024664297215301955,0.0012687224736060135
LMAN1,0.07238454117435349,0.007211579196746163,-0.018476486456692223,-0.022775675834839755,0.007711726649881341,-0.003081257241353565,0.11513794504987135,0.0257180279119575,0.024299004729906426
LYPD3,,-0.023264805543665303,0.022544180955616572,-0.03186953587357976,,0.06811467274826667,,0.05792642863709112,-0.043714370114890086
APOE,-0.13622367753128542,0.0076700793141027505,-0.05844033622523022,-0.030187363659607617,0.1022510321306822,-0.056278988678422404,-0.011833430202955297,-0.027036135940922763,-0.1573700290593159
SOSTDC1,0.008278147688850917,-0.002089832373286081,0.1115047090327144,0.053528713758079355,,-0.025392976285882867,,-0.0036526235329854837,-0.026727691629735522
ANXA1,0.08127951812511998,-0.04057430809019698,-0.019280001466872743,0.03050370152127762,0.008417647499241473,-0.015803882449726855,-0.01656104806792498,-0.0039007144368466296,0.09491778398657931
WNT2B,0.012710349486880431,-0.028767259757693456,0.02356394113446031,-0.05149806340790435,-0.017989613017909047,0.04553833899719035,-0.017469762449375537,0.012364231477911219,-0.011038273303987019
AMH,0.012896267666629414,0.053844029477337914,-0.004892668924033547,0.040300899956372156,-0.028061319567609835,0.06896913945389342,,-0.046522794286918585,-0.021949122344873902
GDF10,-0.02306468452991884,-0.017650523781065092,-0.041488987715195394,0.11777737333164352,-0.035416536726060606,0.01311861460095588,0.13465500785777818,-0.004941048920943802,0.09020053965838304
EFNB3,0.027964984403355327,0.01575824673246353,0.04871379835883407,-0.022741875370200015,0.06802030334508642,0.02012002515071768,-0.019672192413880324,0.0009956843657377718,-0.0030004183272843415
LTB,-0.028051109911671337,0.07091493139351174,0.02328825665158516,-0.03413394470654256,-0.0074683589263678145,0.024325264690504136,,-0.020427453737102037,-0.02347140196564621
ANGPT2,-0.062352027590678274,-0.06293497396188019,-0.040332061264528096,0.041967122398999766,0.020484308492020695,0.02525741885098885,-0.018011999639773162,0.022393380277158797,-0.061961907458206955
NRTN,,,,,0.026060683374448276,-0.011836443349022736,,,
ADAM17,-0.03995052623752514,-0.008077301163412728,-0.015320217541851417,-0.04003771103399529,-0.010524669293795171,0.056830682840495673,0.07269642229027158,0.014289421402839073,-0.07641239286278466
LRPAP1,0.06250651544644552,-0.018415405945704007,0.0034234968429498057,-0.02105323455360408,-0.010508427387403861,0.004666038234587009,-0.049839406612513064,-0.035386552213523055,0.08030834989586265
NID1,-0.025024772879543414,-0.048205288294621534,-0.030204462171905564,0.042382143769763056,-0.025674889075002684,0.03169359330612702,-0.027980582943373584,-0.04326870501546106,-0.06089424377066853
MST1,0.02227337480713476,0.02710951134718342,0.0816575569033048,0.12527335125119696,0.0019376569861750423,0.04964608069186064,-0.04628386594354257,0.02754705547276106,0.04657085762437974
DCN,-0.006038251479144713,-0.019186292500706227,0.005167444625207714,0.05921141485468485,-0.03543549802727791,0.04588436275151224,-0.03698334837005372,-0.08073808910053014,-0.16270130292064572
IGFL2,,,,-0.022029177869509392,,,,-0.03352516121828093,
COL7A1,0.023755184813741156,-0.004165735446993796,0.0011807017903045806,0.025237804281992092,-0.031200018627682655,0.021675769814545394,0.01350304278868867,-0.022120241399730504,-0.006222515348483524
CALR,-0.004592141338130997,-0.018530387091849655,-0.01548157510554757,0.012720427788040403,0.04392495339938946,0.019509323645212826,0.015395844903425465,-0.0221428545802969,0.01631869763467033
PIGA,0.06837578405900113,-0.0067033081476735226,0.12942111745114532,0.005422001190435874,0.00043728048536166987,0.020566529360841867,-0.029764074707752136,0.04100529407173669,-0.003007423482467268
CD200,-0.052975050813211265,0.01424223709435133,0.01440320217850676,-0.0007915676998526715,-0.007671124186927015,0.00042308325061656313,0.017442380896670565,-0.011415776606398503,-0.018436092593717368
GRP,,0.0942445169981881,,0.01946334239469253,0.04264724172640784,-0.012982643682892713,,0.03289280945511293,0.04895355754534362
CDH1,,-0.0163173184863967,0.0038793542876338232,0.02564229530592099,0.018095297998065266,0.06353373023874871,0.049679411917816295,0.0778253789747216,0.07894786473842844
LPL,0.003912148306693974,-0.04260841676289829,0.022886973851314357,0.01073926295045453,0.022924016566002306,0.0558752464999037,0.010927170540663124,0.06549881526717306,0.0739629849589228
SEMA5A,0.01937367016266271,-0.08007953884596306,0.013642974886104565,-0.07197376480189646,0.0012378464692554643,0.03232661695060705,0.06465238001720357,0.03148655807544194,0.01134188509160085
SEMA7A,0.029437389209319223,-0.010317041763043362,-0.021875731402126446,0.035632183322352705,0.07206406793195366,-0.04788434326876614,0.015104320427268397,-0.00273647029517934,-0.09140038193745338
SEMA4G,-0.049161369738493756,-0.019627284994928492,-0.005089430274239016,-0.011804907927074716,0.0014073578378610205,0.035959535613589444,-0.06525527224694933,0.032169221002020756,0.03384287737322233
SEMA3B,0.010632385804521357,0.01052643390972965,0.059308731030431876,0.036313062003860475,0.06138251729782582,-0.021527339509250832,0.07540182910509105,0.04044222396237048,0.029179440278431105
RPH3A,-0.04057737062428539,0.06949418352960221,0.0010617446775065481,0.012434202304134029,0.0564671316354029,0.028692390819734504,-0.06249142214825013,0.0686234274901735,-0.09222979133915313
JAG2,-0.04956164782027919,-0.04402818674450361,0.0889845330283513,0.03249972899428562,0.025175652243123372,-0.044947434957058933,-0.0676187241707612,0.04206895461817808,-0.05471377694310208
CGN,0.1641637609817934,-0.029176520903858263,0.04821571844452439,0.0723154477331471,-0.004428938483850173,0.03743778230367716,0.019250713532414834,0.018560206450174272,0.04100626446893669
GDF15,-0.0002329968184193313,-0.02679718617648382,0.027215067033992194,0.0003131811213183326,-0.05903043636588984,0.02792545514293957,0.055329744956513924,0.03914586618730339,0.027049056108507243
SEMA4F,-0.01384367485891267,-0.024379877620808583,0.06559461349844041,0.0519872834310086,0.020417662819022117,0.057622157750846364,-0.0438384890360766,0.07504968568484903,-0.00963565583583428
NXPH1,-0.0007162934291162589,0.0537899420463206,0.028837470929592404,-0.0296187719889718,0.001919775298755271,-0.035179123155915544,0.010194659732273856,0.08357532405721844,-0.051699769106603226
ARF1,-0.04251510287338031,-0.011719588193098096,0.008509441587098574,-0.022456971130666796,0.041157637978906876,-0.02934368852190738,-0.006546685221359365,-0.07504484494750613,-0.044623117813484575
DSC3,,-0.01286310275900295,,,,,,-0.018911386456008934,
EBI3,0.001585202608487323,0.03281941460870829,-0.0027734265904559192,0.06409637984412968,-0.011629878084003682,-0.02899757739730176,0.07097518488625464,0.002360372690081549,0.0148621188566183
TIMP1,-0.07490329745145669,-0.06556093826598301,0.013129750219496514,0.030810073067244162,0.04264563118023228,-0.004379976738092955,0.07177701568785877,-0.041825187075361266,-0.05737432425881114
SEMA3C,-0.025677744329244707,-0.01775403650328345,0.08373465336524358,-0.008594311631418947,0.01350166066176552,0.03347395212508338,-0.01786462095794521,0.0030010345134889177,-0.10017058604593501
GNRH2,,,,,,,,0.059697610445785934,
GAS6,0.03658233403165049,0.02256694055207019,-0.011742516705060355,-0.009992128059291538,0.018717112860606497,0.0011870684156387093,-0.029788617108035414,-0.09192262459228667,0.03318220587324768
MEPE,-0.023913737958700353,-0.01515902131600415,0.06956860317703739,-0.018791991005034567,,-0.020034490203106898,,-0.010396279349299877,-0.05040729871640026
SERPINE1,0.03333883751009412,-0.06002547832415744,-0.03538434534768372,0.03758829295880043,-0.04267831478857686,0.0007373411819832103,0.09877303766054787,0.021929896143201334,0.05876439806299152
RSPO2,-0.048085322783171465,0.029157857018452395,0.007886319215802268,-0.029816212508153847,0.11343277578306142,-0.026987556627826138,-0.0678079631849989,0.07363135501608238,0.044695940523525816
SHBG,-0.0329971524515035,-0.016661520347247282,-0.02955190615725422,0.038894928566020656,0.022461000326526096,-0.01883879429670628,,0.03736248469010343,0.017016829704748663
LGALS3BP,0.007651235840565857,0.014257203403074771,0.05609446294552214,0.08853084161893768,-0.03305143563827618,-0.02622998213205152,-0.04943788829815001,0.07084179671289995,0.008651469118085687
LAMB1,-0.046140795106606486,-0.08595132836750677,0.029003522522276236,0.05799818781119428,0.007383772141824756,0.03580389940381454,-0.04835917746165127,-0.0400668760530956,-0.062242974398968955
SPTBN2,-0.028469063183426183,-0.01769377029628887,0.006013739628189328,-0.0038439162059022685,0.02121297209390193,-0.03313957468575165,-0.013684010796363708,-0.001997573350215722,-0.00424433948347373
COL1A2,-0.09414344447938386,-0.03633845691558788,-0.039878859830037354,0.018417688721801644,0.05792248726193534,0.06214441958294157,0.002914451821708723,-0.0898698894545531,-0.13598165082689026
DEFB1,,,,,,,,0.03392601503506374,-0.045612223849044585
WNT11,,-0.018437003696914492,0.05812719780547511,-0.027658012264914825,,-0.027888831164211533,,-0.008471140992586728,0.009675312700542282
LGALS1,0.04838163329670454,-0.028691528504605476,0.026570255726814228,0.04083776146073964,0.04483451036190815,0.08277133868546574,-0.06796392183256571,0.03185524822310391,0.08407884081697556
BCAN,-0.0683757050592833,0.0181383490718016,0.013090295837976693,-0.0326871387797189,0.010391849102530805,-0.021074734680387095,-0.04088215837605329,0.04861521340900376,0.003624183056507735
ANOS1,-0.04131709999626488,-0.016610592950462407,0.009243513424618535,0.025817762416675858,0.07672694794771834,0.022066424158667292,-0.004549430611662664,0.03073271683393195,0.014198272563196826
EDA,0.016084490041805833,-0.013497664715493555,-0.046738614446243096,-0.008068139677819185,-0.009816065961312757,-0.012295913828493054,-0.018286222952704052,-0.030501667496223128,0.012352004352276397
FGF22,0.11081355324323543,0.017404063684189373,0.002489562821199814,-0.02098309873935805,0.03339278927377589,-0.01992837834809023,-0.04302707338168831,0.04499367015208516,0.01980064697444198
SHANK1,,0.05372578292080822,0.00971052600083432,0.019779137433107764,,-0.018132709683912767,,0.04149894043421924,0.050809556969605235
NPVF,,,-0.016393030485766024,-0.01896700269504259,,,,,
RAET1G,,,,,,,,-0.02358045692712989,-0.037712327874475676
TGFB1,0.033011207031885835,0.059938421086837494,-0.04133361002313996,-0.009417432414904595,-0.014474586122904372,0.016718816503800055,-0.06764300292169519,-0.02041935351910067,-0.028973178647622867
MSTN,0.08465793562023431,0.024873986345851067,0.0286572671781881,0.02780853088923863,0.006970609556751049,-0.020140127740181528,,0.02347870027743387,0.011604770595136314
WNT4,-0.02631219528197088,-0.01242281191518592,0.02539502817345275,-0.016055989895380204,-0.02733735799369635,-0.0021194212434104062,,-0.05469403356538166,-0.0461351608935455
TNFSF4,-0.0464810713315675,-0.028408696789146655,0.034145378035312667,0.0310352148844686,-0.0027946157215561424,-0.0019910403477294133,,0.02197428353515254,-0.015433749603443937
NTN1,-0.018315267979576708,-0.043421120415166214,-0.051023016765934535,-0.016462831762198246,0.0621700241050171,-0.05983322875364391,0.0664652906130065,0.015177313217946577,0.08247156759478888
CXCL12,0.002513274367338478,-0.017026885074739363,-0.011455139890484715,0.03668445477121029,0.007830247474048741,0.04915056320342333,-0.031044101378315595,-0.053864455965323646,-0.09974632369798235
GNRH1,0.08379084016858007,0.02430359295530415,-9.652423942807776e-05,0.010360766040132195,-0.02770152104348152,-0.018726796166254712,,0.012993112380472849,0.046176831487775044
FGF8,,,-0.006492053238868449,-0.010245794572120772,,0.07406381800149789,,,
RIMS1,-0.04124037694932234,0.019338182766710413,0.046726266730871074,0.026278592103407786,0.01759246473556445,0.07943122602721972,-0.094034391527429,-0.0407801316878571,-0.03972133791993065
FGF14,0.0478354260783638,-0.018766359194936574,0.09397861776039604,0.001341826529403049,0.10987436705784029,0.04387208987616849,-0.08853620815549491,0.0014229425759327032,-0.022532163669459777
IGF1,-0.044169081019282935,-0.006718355618672568,0.002917954150107421,-0.0053062767886025205,0.013835061793517933,0.01894403782591674,-0.06133493410455004,0.03867182390427016,0.021807739959032707
TNFSF10,-0.019233692679390055,0.022561180911409375,-0.00798871756885186,0.023759343398196024,0.07047628966953634,-0.033565008367511834,-0.04691176007288828,-0.01229725777941752,-0.05271888710382178
GDF5,-0.035774413427967,-0.01904459301661647,0.004647727418007136,0.004985701155493748,0.027237487888662214,-0.04050110646848545,,0.018628780919598242,0.018060620783512688
CHAD,,,-0.04039869049302674,-0.036437997999427436,0.020553463729870377,0.04263941110011291,0.10868768607666443,,
RGMA,-0.010420487785283766,-0.009765813705070821,0.04246958743857092,-0.010737719612052502,0.010863968893404586,-0.030557314687774364,0.008651279431722116,0.07842542107155502,0.129214581815244
WNT16,-0.0057735671176390455,-0.0033259400967367743,,,-0.02544418893991645,-0.011836441786733045,,0.0029639250987468662,0.0981833020831054
CX3CL1,-0.0559273992693615,0.006102480622844863,0.08815719063523222,0.042873923197382285,0.06260372371469287,-0.007330702704403806,-0.05025393331868587,-0.037753214240015,-0.04292580461742899
FGF1,-0.07705088351623221,0.00711754527909276,-0.013054111546430387,-0.007165642270055848,0.054134826428911265,-0.030152885770929644,0.028996962982225035,-0.036174533194345285,-0.044206734634923375
ALOX5AP,-0.0072294543388830975,-0.01980471919843086,0.030599278280813914,0.03279064093359885,-0.04414073360738857,-0.014244756217805172,-0.0035103654910351207,0.023478527354895695,0.019275571392824424
IL1RN,-0.029694135527942308,-0.024301572925314898,-0.021732233740128695,-0.0005479817951364427,,-0.021666331251122346,-0.05340193144976885,-0.0015865660754889963,-0.04688021499909339
PCSK9,,,-0.026561804949609667,-0.02011026316321233,,-0.01148911577854011,,,
NPW,-0.034241474860719066,,0.04623029821870236,0.08398253493225946,0.24159921418278318,-9.259249903549103e-05,,0.013921641748416109,0.051931602559315906
CXCL9,0.01516904502756525,0.09214402514060092,,,0.01419042779344798,,,0.0001617639752818931,-0.0840006177430588
ANGPTL4,0.039810635633773926,-0.06381464290412628,0.028923113337420925,0.05050313564425186,-0.03466582804115761,0.0060175918989360125,0.09337257968337317,0.019072946757596045,0.03912251968654211
UCN2,,,0.03211332481291241,0.0022269724867552336,,-0.012982643682892713,,,
OBP2A,,,,,,,,-0.021242430276047063,
COL4A3,0.09477791086206191,-0.02496193375688995,,-0.01591366156131687,-0.0021664236971254028,0.06427932278406406,,-0.022318769174391427,0.0007541525356351495
NRG3,-0.037010809234945874,0.07285364208815902,-0.04194489010513381,-0.013651001760831206,-0.02399549963374756,-0.050447626750337315,0.0030527368083079444,0.00798165420389566,-0.006963428072961986
IL23A,0.032405606587503875,-0.02035086926340538,-0.026561795683738943,-0.025827368055621615,,,,0.12127343596038669,-0.050627056799466455
COLQ,0.0034024636622075302,0.0019014176854270175,0.060934883806611446,-0.002162040260805997,0.01747750535520447,-0.04566364884317252,,-0.009078857733888732,0.01833875000912457
SCGB1A1,,,,-0.02529040217522045,,-0.013292978206917926,,,
TNFSF12,2.4623212662309767e-05,-0.016018502627334414,-0.00788478515709324,5.6295818852964516e-05,0.013443276903169328,-0.04835960146485805,0.06344639030384754,-0.025160167782546938,0.1228181082240715
