,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH916T1
CD58,0.03044977026308472,-0.0483229969117664,0.003682330247866467,-0.03597751590665785,-0.0039069172298086,0.05274711528729287,0.004788019437823264,0.021875729801721807,-0.041891124161504464,-0.011281803635722084
TNFSF14,0.039271118431750594,-0.016505133200986715,0.020267162733680545,0.049492561927898214,-0.0201155514047619,-0.03557327027004254,,0.0339150273503531,0.01435087506341303,-0.03558924157394054
CNTN4,-0.0027917665813483243,-0.012920165618021251,-0.019939474946967215,-0.03661740834804013,0.08800353058062992,0.04465770916718821,-0.023743125423729347,0.03810885972556369,-0.0247869214971734,0.018716017395419917
NTF4,,,-0.014034522903724334,,,,,,,
INSL3,0.05116770516502749,,-0.010197152096588039,,0.029497860929687033,,,,,0.0833412117592142
BTLA,,,0.05663834140893096,,,,,0.04263094597924529,,0.029664930662176847
MFNG,-0.01987335779206691,-0.06302655515662454,0.06224635660018801,0.01932979581450823,0.003906832054564189,0.06104114820480026,0.0699725828901001,0.03519504195635888,-0.003027975720073657,0.012345561737166841
ICAM1,-0.04630300760722694,-0.032305957147576836,0.015016243618627228,-0.019761714826585692,0.012394863820504906,-0.035078679188316426,-0.04193204861308519,0.09838438081413245,-0.035350209954253455,-0.008365015456530603
PROS1,-0.016557808540431974,-0.00023177673309888298,0.025428542562442945,-0.014440149885738352,-0.009635547872550831,0.017180819836229686,0.06830476813831612,0.04833926614350984,-0.003899021769045922,0.04612072222400521
CLCF1,-0.016264345378160138,0.02501535585784835,-0.04706269730053265,0.05135282313194833,-0.03211246278821712,-0.038661598832304536,-0.022389402286177557,-0.02199502140617249,-0.024528282262094463,0.03545444051844233
PSAP,0.011525348926800641,0.027753036330541634,-0.017356635261414514,-0.08536047963305192,0.024321055950842146,0.046579539318084284,0.11304888684868529,-0.03494308749422331,-0.010798128620650547,0.04346504721160642
EFEMP1,0.014222885530570759,-0.011375947666142076,0.06085022346865274,0.012046642660534517,0.0617874716435519,-0.06274139065253795,-0.03370763879555542,-0.00819282225554254,-0.05701865348532079,0.031062438458995756
C1QTNF1,0.002573228806290636,-0.0361445809833285,0.040099506476834634,0.013678710234950623,0.01688546788711267,-0.009607814152864349,-0.029945199306476735,-7.028019185943239e-05,0.028121884537130035,-0.04122148641341516
ALB,0.07342269579864297,0.06584419563503124,-0.018103587722911752,-0.01729785078638859,0.06382828780806807,0.02105476194022043,-0.023999429754980078,0.07345972424255257,0.0006701795762675482,-0.033806303614281365
EFNA3,0.04367562159509663,-0.018286447394007675,0.033892351521120925,-0.0479024828432916,-0.04659038831109912,-0.02588971456202287,-0.01864164650284676,0.09996044386202729,-0.012636283114450761,0.07190230423211562
DRAXIN,0.033207982820367306,0.017919800829037928,0.019899425181833186,0.020572854752016135,-0.012558213361937734,0.07447736358005246,-0.027743793873453066,0.022826288927847344,0.016144142254991348,0.04169460682309802
RAET1L,-0.01509015040252337,,,,,,,,,
NPTX2,0.008347480381420377,-0.03829000506686814,-0.020707250665356693,-0.0473696952464401,-0.016103819775070527,-0.055833525914335255,0.004043785555934043,-0.01568905310943325,0.04431716879971034,0.038917941718590476
FGF11,-0.004886464867180581,-0.009358669501726936,0.0317296142852434,0.009602992564460578,0.001490791122038312,0.007278362684521121,-0.04269193873407802,0.030573392759910417,-0.02784214089444715,-0.00845286509244034
CD59,-0.028161415315564636,-0.04849053984553471,0.002333968905357819,-0.04684831581285522,0.07793226203663924,-0.03414555870798378,0.10993761203786709,0.02497501089267156,0.01346364299809066,0.06971710209129546
COL9A2,-0.043123331966515084,0.014904744600263897,0.06096559929847937,-0.021834641764106506,0.030785317853174395,-0.021384130449386786,-0.08208450407848684,0.06900270513710133,0.059776623757255294,0.00537724825415477
DLL3,0.006390508531927983,0.03152211927959914,-0.02325670184817228,0.01684449315723168,0.07416733536934533,0.0005967721239662676,0.07779562756634681,-0.03956672175161675,-0.07407065116895574,0.012882358808118697
FGF5,,,,-0.013774181203747264,,-0.01616547517355173,,,,0.028038086446061497
LIN7C,0.002183174281544801,0.014880227435136272,0.0053673863199068,-0.03557508390948153,-0.008593245331028298,-0.03208420968942424,-0.014942833696863235,0.09063851585668903,-0.044151161961133785,0.0019405839881653127
GDF7,0.01192085246531803,-0.01386425709196331,-0.018194696406861156,0.04223648666365482,-0.029130110185390575,0.025271429698467834,,0.027230102471762156,0.08224297953007961,0.06588006233364282
PSPN,0.02197950263432933,0.002439499377146141,-0.02837854802968252,0.06956890621216918,-0.031062738330165252,0.02816321095828696,0.01185790534118708,0.04011495931825564,-0.03256214632422517,0.028024844926503364
ANGPT1,-0.021803747784162563,0.04817525888919255,0.03661442250450498,0.05249408918748998,0.04139327926396461,-0.07374992789680553,-0.017580196476991456,0.10936468431024142,-0.04956339279844915,0.028151018484941618
PNOC,-0.06177053514764313,-0.02901356919747844,-0.0288797900092616,-0.015883263195344836,0.051126847310793026,0.010217487685409149,-0.021949097049677735,,,0.02188635086938139
L1CAM,0.04455085237558363,-0.04707350025402542,-0.018196120195429887,0.00521137828443625,0.00353655512210278,0.026194174876033628,0.06787090369075569,0.0007841259593819965,0.07953905344140916,-0.014911714998849034
APOA1,-0.009916392890534786,0.06665573239711282,0.0027169510228828766,-0.01560775118237465,-0.01670535487050554,-0.016409802076079418,-0.034318630149153664,0.11344529732934264,-0.02724680191645634,0.017541566856260484
PSEN1,0.029451089459905155,0.08576891246100331,-0.019257852159820676,0.0026784594615476033,0.02393803765303057,-0.10443493254865305,-0.05082637312035015,0.023479060607364027,0.01470948081136129,0.015662676885815813
CALM2,-0.01869614088385049,-0.03347180020843593,0.028019889442239525,0.0152811765184541,0.004252365874267682,0.010101685149040003,0.09509192777539195,-0.06844760394943929,-0.05152829762661653,-0.05336430977889099
CLEC2B,0.056177367127395586,0.013698224174788455,-0.0006745065091688457,0.011136510298271299,0.015297250557219385,0.04618360447848553,-0.012610088869209602,0.07155028021582681,0.01595485963769031,0.003656813312611137
NTNG1,-0.04205419770581195,-0.026259440220802233,0.03125474325918243,0.019724426460844248,0.029352832466040993,0.0596603788996213,-0.03355244309656,0.06325200661614301,-0.010676395838218784,0.0509971222002385
LRIG1,-0.045361077302323395,-0.01763725783834776,-0.012671858539766883,0.02271447100530374,-0.004357863206789308,-0.06869959127332248,-0.015250171967593821,0.08308993293597136,0.003906639342083308,-0.01629710524918453
CPAMD8,-0.030317672487885777,,-0.012061411391803634,0.04869703252000327,-0.01423012299500232,-0.03646720905220845,-0.02048840281994676,0.03687192426219867,-0.039600650951047686,0.10136301742149156
GHRL,-0.0027971009974883127,-0.017585312826043017,0.020943407882677706,0.03541153262268081,-0.024950453833686177,-0.018029127022076062,-0.014157519825958436,0.10059361303526282,0.09260072073607573,0.039073954659092316
NPY,0.003608847340822717,0.03993106261953911,-0.05281988542991745,-0.01047871831589,0.016378287245206118,0.01593536575837535,0.11137011776084901,-0.036654390632146025,0.020026598986058446,0.0078235161753555
MMP2,-0.013557513850283512,0.0034207469297633988,-0.024318612820727878,-0.011730011471098837,0.05411947582907083,-0.020183504648260027,-0.05587490831285301,0.058054532142881185,0.024372706817199264,0.07558215642140761
LHB,,,-0.010504578441309347,,,,,,,
PPY,0.027580846012792447,,0.013695591294484548,,-0.010399904829109718,,,,,-0.006078616363770794
ALKAL2,0.020393541694018306,0.046847962654446657,0.10010066312133113,-0.014128248563419456,-0.025086247007410644,-0.02515829329839877,-0.03643275738378716,0.005434610095898186,-0.03484344137801041,-0.013336366011124498
CSF1,0.07414580239036184,-0.04355211810672653,-0.055830301655600906,0.00020614652229068064,0.03296322725328663,0.004691659130534432,-0.05348222810798019,0.035613551267985474,0.03001473418793997,-0.02092198210645138
SEMA4C,0.011219575725823041,0.022088898632947145,-0.001270180854649527,-0.019422913004171777,0.07329334676388874,-0.018309314991826208,-0.05576292505268426,0.03315443994892297,-0.0077955166371274556,0.08094755922715284
BMP8A,,,,,,,,,,0.1433101128878521
ICAM2,-0.054440420771401106,0.03024020801687275,-0.029716507827893614,0.097502472139576,-0.03205344419265929,-0.027296966600580865,0.09077877683669248,0.05595948891344091,0.00808419206649759,0.0960739316561647
SYTL3,-0.012141826271857729,0.026146532706718403,-0.03460281529287805,-0.02448562030329054,0.027533124348629548,0.0028505322025409287,0.00837667567909036,0.11159338732516329,0.007098156803610395,0.11821725081571673
IL1A,0.0180464662260077,0.006853008453290321,-0.010790970925398383,-0.03427225569987375,0.013645779208270417,-0.039874828093957156,-0.02132049153183799,0.09218164996132548,-0.03819261950333021,-0.018577523003331473
HLA-G,0.03823891838500257,,-0.011094867594068058,,,,,,,
PGF,0.026016594621137736,0.0024184339608577456,-0.02173520658669329,0.007203136163628598,0.034810119536457,0.09185103402033959,-0.03376712255537946,0.17297122345532442,0.08471124659350691,0.12846493248673022
LGALS8,0.03930292530739869,-0.027630518971567763,-0.06427297941242742,0.01248493423100326,-0.0019518179936669152,-0.060213539855881,0.014327015055813717,0.06528920761913033,0.017764961124623016,0.050912472004436035
DKK3,-0.01882228460654672,-0.03632656050748053,-0.003378591041527632,-0.03419553017447099,-0.0029903814648654797,0.029040540143047584,0.09622436322444711,-0.012720193509428029,0.032983775708894186,0.08686644993466232
COL16A1,-0.018323817407318425,0.023297292508673958,0.04915149267625112,0.014124568724628115,0.024026176771925326,0.018900346690426437,-0.07437240458483832,0.03279758762319496,-0.03244221864200819,0.08224213375340739
TPH1,-0.017049478586861438,,-0.005394199701377133,-0.014812510370900716,0.0004957638513554853,,-0.013349797206845818,,-0.03832214033645117,0.11300733349860895
TNC,0.03426436931890591,-0.017692275720312078,0.012780175004557455,0.00809701158852587,-0.025817239996618932,-0.07903068043085365,-0.07617816728129582,0.050271094047027357,-0.02818301210687064,0.0342286927405297
TNFSF9,0.038826107322078675,-0.01860911785020108,0.0133867429913182,-0.0212065827427553,-0.023514557221307693,0.0390481476237654,0.0698136312324924,-0.05360416023136885,0.03827704883958501,-0.03202290572633573
C4A,,0.04736593521893986,-0.01245378729885592,,-0.012328565529142708,-0.019453976411700262,-0.011734978875692144,,-0.026907175616601827,-0.036136259345720664
CNTN2,-0.012821456278421852,0.001810931735975881,0.026220824407147673,0.028876726986984267,-0.03825231276475074,-0.014038250141734222,-0.016367973195003774,-0.050362403266620476,-0.029244590529538168,0.0055431412845277995
F7,0.023551270253837367,,,-0.012460593338450083,,,,,,
LUM,0.03761993651286681,-0.016168405479230114,0.00686646641381665,0.0716255657871243,0.04585618426276168,0.027185303851398814,-0.008491102203020365,0.22493808795581674,0.054099436809923046,0.07645914822196809
BTC,0.03077006696399089,-0.017160590524822168,0.04644721953268693,,,-0.02370907746769198,,,-0.023087372149200296,0.03263518946483414
APOC1,-0.046208872612833914,0.07204766642404466,0.007282528065408409,-0.012435279179707735,0.016821398141539167,-0.0530735239120592,0.004611151821096267,0.030951178641459465,0.019269958428111234,-0.013132038557033295
PKM,-0.014816556956302991,0.031717270562466864,0.008931254316371505,-0.054786148231156226,-0.05276981263994507,0.05858938485746339,-0.05014381540989377,0.07368574055459048,-0.024737663088331596,0.013159397677910065
TNF,0.15191478495051833,0.0021514571332488376,0.07003012722241429,-0.018287466882094337,-0.018559641831236255,0.008280097996690772,-0.015494464948457626,-0.029703878570944316,,-0.03407167120354569
GNAS,0.03636617177947209,-0.022607832006357097,-0.034715253426675384,-0.054219249762823385,-0.006125633464600708,0.06607789876292523,-0.10766462235333703,-0.03359367752925101,0.05705373315584533,-0.022902599586122344
BMP8B,-0.02124461937785158,0.017072846968075563,-0.016084700115683533,0.03915777440757325,0.01201378470047986,0.06017792037690268,0.05182427406401022,0.036893043751437454,-0.03874131328366823,0.14925869825638677
LIPH,-0.017049474389413115,,-0.015777314156250694,,0.04510058864401121,,,,,0.03880013128261141
CCL28,0.004752585710604628,,,,-0.015306263547237737,-0.024164859177569192,-0.010586969102184469,,-0.01859927435248354,-0.020836761319870903
PTPN11,-0.0042187286365463535,-0.04540858081139115,-0.026371076116926604,0.0036651219383450192,0.06509656493922043,0.010685908164302,-0.05980977902925857,-0.11362046774602416,0.004882858817999142,-0.02211029311605828
ADAM12,0.012490166403551224,0.08411328725658429,0.02547536918670788,0.04738855240431577,-0.037586428656331355,0.011839170019150441,-0.04565977556577532,0.09868220250671333,0.03666221016659593,0.09398208821742021
EPO,-0.007838603263670288,,-0.01608470056607207,,-0.010399905283067617,,-0.013349799167308751,0.10897772172023397,,0.0513079053660041
EDN3,0.07886975283951742,0.0797353223955395,-0.020023216497855805,0.04752819403121629,-0.01611934026711853,0.09893517384570037,0.03693258298554692,-0.02834737628592556,0.0711568030990821,-0.008494142754447643
CCL22,,-0.0138642567562348,,,-0.007315772182939897,,,,0.15080292074636129,0.014810086977644906
CCL2,0.04589415304780244,0.016640367962695336,-0.017904116213158117,0.0058546118453579885,0.04283269127689423,-0.009193732936662669,-0.05689595544966271,-0.006501771250359162,-0.04311679390807324,-0.0014617589988597164
DSCAM,0.022322846129768613,-0.010446142307644336,-0.014341614908458648,0.04802176828206825,0.05512284955218947,-0.0006346821468307428,0.01714363336291924,0.03435877247829619,-0.03989693255309557,-0.05872683335789987
GPHA2,0.05134161416666561,,,,,,,,,
ANG,0.03475556297979816,-0.020873930790284507,0.02697546104844115,-3.1424682310389614e-06,-0.04822865310477063,-0.052635672778160184,-0.044989616034928445,-0.017803247491163576,-0.004608213550580929,0.08511194773533166
FBLN2,-0.0011516627226975003,-0.02521256057353699,-0.02438903845348866,-0.041408132550831415,-0.0031049285934891943,0.12706084861832753,0.050371890497419275,-0.03704504343509112,0.01800454854636815,0.0066931580530600636
VTN,-0.021617300458875947,,-0.020682576485055185,-0.021004495065364677,-0.017085876449084533,,-0.011092879363653156,,,-0.013478825461929213
VEGFA,-0.011841589553220183,0.00942764203179629,0.04706014519751823,-0.01658491249870569,-0.020559337465841484,0.08266139409905986,-0.10227026986026297,0.058985804042907965,0.06003866730461815,-0.06246543687646041
F10,,-0.015825172184915057,,-0.020261190497982466,-0.011403271364949723,-0.026547292138007012,,,-0.019974925720563856,-0.018454472730898338
SERPINA1,0.005117842957909866,-0.014462126062275503,-0.002103178102208046,-0.011005480390641592,0.02172216297534656,0.006638039656462264,-0.008538681889698257,0.025908551510401976,0.05329114597113033,0.01252095390169837
VWF,-0.00222898609848825,-0.0001105049529161796,0.02689160548340358,0.016821790204516907,-0.009071524854193878,0.07014261463919179,0.05505869245242729,0.1516170833196323,0.11826482422439132,0.09171569144677108
GDNF,-0.0015574972804657699,,-0.013082994881227132,,,,-0.013349798127669208,-0.03159235909793367,,
VASP,-0.04548354702633852,0.04688479467216965,0.04001205686611019,-0.024254620517834752,0.03223773055800907,0.08413523273705319,-0.0024186996953400397,0.13642229278552526,0.022840916246527152,0.08710119700962814
ADAM15,-0.04351562150753056,-0.016685214366314635,0.02795280855758334,0.02946029074140939,0.03312021139311931,-0.05834833516791164,-0.030163602501282787,-0.044678849346777176,0.03004044565224476,0.06647082357875564
WNT2,-0.017622911778250535,,,-0.007868337057766626,,0.014298552251089768,0.09435839003689449,,,0.07463498994164627
CALCB,,-0.0035364499786330085,,-0.013774181054058754,,-0.018322371026103713,,,,
OLFM2,0.09290138433269114,-0.05060579304550505,-0.024922404983892157,-0.05537944008516452,-0.019417396966783736,0.071247628992659,0.02815349548657338,0.05471025334828957,-0.010600745298999738,0.013086880679089866
MFAP2,0.04502423009860534,0.022484037326185043,0.007311134407700843,0.07339693197467934,0.07357334396003462,-0.02130008212321518,-0.0085887166187244,0.11035692253234858,0.02663022849103224,0.12008162803193942
HLA-C,0.04139260869983424,-0.002933701196520904,0.02578723827124845,-0.0007978216270639881,0.095946225397868,-0.003843672590139358,-0.06933778797564752,-0.02344895215554883,0.09407826671367406,0.1012140204758738
THBS1,0.03866337485143848,-0.0074313253428972235,-0.0233504871069425,-0.009977095304272854,0.0034301474645248636,-0.009617826122726504,0.01457485534460389,-0.009636121923950766,-0.02505702967839321,0.010010642274297401
HSPA4,0.00031462037084174365,0.00669304701065802,0.0009873964352468236,0.004507810644233758,0.0271455420750866,0.06937626928433924,0.028983814261586523,0.005923355076416138,-0.017295799529712986,0.00015023727906916584
LMAN1,0.04073835240085086,0.025842322886034635,-0.013046407463268786,0.001664455959859003,-0.029207927536023744,-0.020411646240542137,-0.022045826664981102,0.018894734229875577,-0.07216170315606636,-0.0021469865007555647
LYPD3,-0.00010737929822241049,-0.012779959444604992,-0.01179295985243649,-0.021367660285751985,-0.014560703911159878,0.0032610628686294604,,-0.04024435943626644,,0.14995649172641026
APOE,-0.02003548291785638,0.04134347165502147,-0.032681724732480856,0.004295527664370518,0.02542847590432851,0.0208599236972208,0.07627788127225621,0.0885551519002373,0.04697112129464243,0.032275840945980724
SOSTDC1,-0.01143703614499218,,,-0.03817857436387059,-0.0251539237586555,0.03288560791242544,0.013916368574367448,,,0.07821966059665934
ANXA1,0.021489760802973358,-0.0031517524796191325,0.022929367244816118,-0.011528955772071435,0.03457721610819899,-0.049242525405834944,-0.01088580787505524,0.052292773758393245,-0.03058583784627717,-0.05138987370523497
WNT2B,0.010764589607832619,-0.018001049552769523,-0.02557061009719422,0.005321655709838332,0.00802562246983059,0.04232445727615978,-0.005706443330650535,0.16999499114473549,-0.006990976355784206,-0.00932286736904597
AMH,0.011948574822547232,-0.017160592330043977,-0.016386823103103416,-0.028259269515242925,0.05785040963709394,,0.0017503942257290211,0.0301279873372169,-0.018599271980680707,0.014653551696992843
GDF10,-0.019732971922944445,-0.014377663418139551,,-0.022194960509819662,0.02622630185328088,0.02644627119832737,0.030738654674248956,,-0.023474370034333912,0.024239407261157683
EFNB3,0.020586820736213284,-0.0409031360513628,-0.019061520634866123,0.022668904840519984,0.035677678677352144,0.026121842652180705,0.037588644624407336,0.054774792554952066,0.11276099992343806,0.0744995857721298
LTB,-0.033604378980618674,-0.020975359492103555,-0.027942454952356647,-0.02254151356948667,-0.01809503165333898,0.04602291372736191,0.02866172421438957,0.09693237342568078,0.08207125461807845,0.06354382966419403
ANGPT2,0.01773353423644255,0.022709100311523234,0.0008100201344023357,0.035321163177873656,-0.04690560782425201,-0.05427565142014105,-0.005652923003710759,0.22049412663439472,0.05844074437772768,0.0441596051072322
NRTN,,,,,,,,-0.032357846605033325,-0.023474378455653595,
ADAM17,0.029357497951459186,0.02685645287392413,0.006796650760375752,-0.015229998003700432,0.006718296781093501,0.09426697264386959,-0.03607545974903793,-0.04130272679582876,-0.012166582678151577,0.06075420198177635
LRPAP1,-0.036769795927881335,0.0009759019517615562,0.01662562005327916,-0.0026379542436390075,0.0511006287668015,-0.046960931365635554,-0.02800856136664309,0.029524134842777584,0.05198984666852385,0.013878851766087741
NID1,0.01796657534704683,0.04457757890121272,-0.019521039697137005,0.028256115383987052,-0.012591471940706209,0.09709444317802152,0.015489370784176313,0.1406720136067978,0.09712652768014413,0.08934408241562959
MST1,0.0027074497217177856,-0.03497682145250737,0.012400933869839646,-0.010261687592487405,-0.036412796893121685,0.04552073453343939,-0.02682025830662356,0.08087568593090035,-0.06078059405051643,0.011097631705426318
IL13,,,,-0.013952277416580384,,,0.006415517083698756,,,
DCN,0.038649138496823915,-0.005654747791928571,0.03774088022992515,0.02408653695584604,-0.048945815789564466,0.05366029721891603,0.10336206850879914,0.03954769266343756,0.11408920624274548,0.027722613931008933
IGFL2,,,,,-0.01232856683365492,,,,,0.04932345518859278
COL7A1,0.03662553882503343,-0.029359214861277735,0.010096064627728406,-0.03443591236803523,0.012647247778793889,-0.04251215405506302,0.006764867519582002,0.056846463032949664,-0.006936974492520362,0.030303232025938754
CALR,0.0037813065818361248,0.028937095428228875,0.033316478043872035,0.07629725552471306,-0.05606683881265827,0.01700157209573022,-0.07442446916363304,0.06605922190156105,0.09594132659059038,0.030936409595882362
PIGA,-0.0029064983864439064,-0.03485574583615501,-0.03170807726899013,-0.016672301293478776,-0.002388498918842656,-0.011320236288239362,0.05294071092568218,0.015227633661529563,-0.02327502292700988,0.08066783503218908
CD200,-0.03908108867645936,-0.018480520797781022,0.03333134346339232,-0.0163783604283888,0.05554734834586637,0.06622209300642173,0.02486971963666888,0.11076527040136412,-0.009370457664899603,0.06841972658716562
GRP,0.0230372200493207,-0.012203962867859902,,,0.05247736766460935,-0.02026413480153709,-0.013487551257175098,,-0.02568859939439368,0.005936734577618593
CDH1,0.07710988712280985,-0.029221317499873573,0.02791945216960248,0.10044749416286837,-0.009997980787612468,-0.03365773018687662,-0.02194910314509546,0.016056072903600987,-0.03580440574947964,-0.03499452026459531
LPL,-0.007237531831301841,-0.02959012019927743,0.01768705128031901,0.003997902037023626,-0.056068032304348675,-0.04241100242853468,-0.05679660060591506,0.03125202162373682,0.04129107039015167,-0.0754413981942294
SEMA5A,-0.01494684697848925,-0.03387412052970595,-0.0339860611436577,-0.011451163911638583,-0.06522729012542038,0.06596743444041742,-0.0067577483038364,0.05539995050193252,0.040198305113423524,0.03142645886608949
SEMA7A,-0.00781672687863749,0.038079048266668365,-0.056597324055720814,0.0006646742538021523,-0.0006145082426048038,-0.00871714290257603,0.03869948272675085,0.02817258275707974,-0.01584438086985674,0.10313171049120348
SEMA4G,-0.005729724752627168,-0.0033399614587424666,0.04231096769701819,-0.008101940863781793,-0.013572443846226136,-0.04076739528018729,-0.004143323142459424,-0.010017168749983641,-0.007255788323672675,-0.015455960643172036
SEMA3B,-0.020005602381911708,-0.02782315148922064,-0.009416284104056696,0.05050307489515384,0.004147096810187103,-0.02805733357521566,0.01210100717895368,0.010780076639812192,-0.03998003464252746,-0.02769986580994935
RPH3A,0.0008489398316930566,0.02482714351890286,-0.010348475096950006,-0.010056601395298057,0.009158836667283211,-0.0009247628561049129,0.013339538298009488,0.007859320088081673,0.06362562752981524,-0.021850770695697613
JAG2,0.02775089917318234,0.030293401234806516,0.0008469437202087741,-0.0008916729802878996,0.023742139757409155,0.005705909249533881,-0.0016781608639704166,0.061523617852277494,0.014516668895891887,0.09459643720271113
CGN,0.005355100858646767,0.06389058219938258,-0.036739375210224176,0.03110581425609504,0.04601176550269479,0.024631923094566237,-0.03342363500368585,-0.049992831829172225,0.041892244543008085,-0.047547137558994756
GDF15,-0.01701229970802694,0.048932777752051154,0.009249952646826721,0.01590016269736988,0.0034201800894414222,-0.042940562494610764,-0.043056811079860174,0.023439701121266285,-0.009974601027487361,0.010653150404107633
SEMA4F,0.010525313224995891,0.001852783652264941,-0.036368475581998565,-0.022846819763389863,-0.011587307026736713,0.010354504782477228,-0.04475981488547077,0.022980060656673632,-0.03204115358363586,0.04250453602349554
NXPH1,-0.019434512557875858,-0.02124394204117193,-0.02411575301378974,-0.023123202384185523,0.008100932829166676,0.05557407256870462,-0.046604002680168656,0.05509009899746734,0.029970713715797754,-0.011736338995695136
ARF1,0.03544797586194139,0.03401133685487697,-0.04336382668774728,-0.034221415018953705,-0.011170837868257368,0.07300968453170714,0.011593655866712961,0.07325703124035939,0.09400645782998777,0.010993283940316149
DSC3,-0.01438072029667766,,,,,,,,,-0.022158170689631575
EBI3,0.03926956590130199,-0.051058875524393234,0.001241985605748014,-0.041472086588953336,0.00634041392262242,0.019065633717484102,-0.025526705758289553,0.07415854307003229,-0.037075915858387515,-0.008403461939292943
TIMP1,0.036880109092688844,0.013328638307476591,0.041046232102034196,-0.002734361434648311,-0.015734726937159365,-0.01053043587755195,-0.014707157856625873,0.08695700504263491,0.07739410359895675,0.08042332972856196
SEMA3C,0.004499032443343694,-0.015132352527728217,0.07057909986636796,-0.026393377427682666,-0.03592290990434842,-0.032335281324407834,0.0030267104646998057,0.024236579527570405,-0.012163598827926616,0.024088465909420265
GNRH2,,,,,,,,,,-0.024011397840812854
GAS6,-0.05564189227167249,0.009368436551634985,0.031094086897717053,0.00746984046474483,-0.016106609490519345,0.07665685791339773,-0.002210415199651229,-0.007901374466611944,0.025363528496271177,0.007503688913444769
MEPE,0.014338535384220306,,0.03741978099662111,-0.021961323445762373,-0.036701414571976655,0.06015397515970408,0.08971427198801958,,,0.23027072479064212
SERPINE1,0.043061983916023734,0.040823650499574204,-0.03318316602185871,-0.018601535939514562,-0.05078925290783695,-0.0071861774632565375,-0.04128460855150537,0.03680944942315505,0.027662174655921648,0.018546488497812947
RSPO2,-0.03881265178164694,-0.01910274731920109,-0.013326837295145312,-0.043718793758330855,-0.024608336799318092,0.10463628599829967,-0.0039619693843111784,,0.03790614304642865,0.034674916995456904
SHBG,0.017253989143283327,-0.018408408364643036,-0.007300592402073961,0.03832400675778229,-0.02094043459090816,0.009546226898746405,-0.0107581371998164,-0.042994748947934924,-0.031079277585832527,0.07950988956479041
LGALS3BP,0.07607222717958233,0.021350578624753026,-0.006691310821422449,0.00855739150087814,0.05530839924850577,-0.04851417559313569,-0.019345154160828167,-0.036698803141045344,-0.003474885021374138,0.10827000152139629
LAMB1,0.030158459635834037,-0.033356983393086063,-0.0019625272827627797,0.0006209893982386874,0.008427031835235726,0.09624275144132466,-0.0049925123419168466,0.10566461940980126,0.041615542403507934,0.09217151175623282
SPTBN2,0.06641093900797594,0.018882874506179124,-0.006696548480156443,-0.05066691413292322,-0.05207247279316037,0.05455683968015224,0.0699226555124818,-0.03682817318019663,0.08767240407863171,-0.007805888706691558
COL1A2,0.030544051809522185,0.038673147800499956,0.021921337566214557,0.017675972827669858,-0.02095190815697434,-0.011841936906126328,0.009420939758119891,0.09595198495674813,0.0932153454826836,0.07227141240711492
DEFB1,,-0.010802295539323657,,,0.014446212869848438,,,,,-0.01966028216951714
CEACAM16,,,,,,,0.014388056388358305,,,
SCT,,,,,-0.010095674369440217,,,,,
WNT11,-0.003605028462559215,,-0.01801206669017443,0.014517787334524721,,,,,,0.01247145167892977
LGALS1,0.035355416149801734,0.02594148875050319,-0.00854096464192558,-0.006794271332051211,-0.027218999930211176,-0.01164055458013732,0.01637646524711002,0.06301097810143823,-0.045319073742371076,0.02607329368661625
BCAN,0.0011302605316326636,-0.04223975608504124,-0.0229690015199541,0.030701354091471785,0.10381957147394674,0.017578950599473016,-0.03100964130827854,0.11801528937006547,0.05973862784106808,-0.01312800784276382
ANOS1,0.007977058037642966,-0.021426891779153565,-0.03483267110223053,0.012404166640244085,0.047318234580776816,-0.036837962752599186,-0.07638098693951188,0.02026292362710003,0.010499349218234835,-0.022742570851499274
EDA,-0.015090149287347653,0.03767277846688531,0.023187612494274982,-0.016253729309684082,-0.015818927827920593,0.07140108719097048,-0.0235006658350127,-0.03894929915789108,0.03891720351109529,-0.004469190800094692
FGF22,-0.021458251260662108,-0.01487459359104736,,-0.012460598934940064,,0.014262410328582012,-0.009416426404152512,0.015901391892984885,0.05700895455256943,-0.004401269463321755
SHANK1,-0.0037944622666013466,-0.012055897251593492,-0.021717320998218232,-0.011855468483929358,0.06023447915576995,-0.03046265836047194,-0.015048825305315832,-0.006225185904911883,,0.0045999305725211125
RAET1G,,,,,,,,,,-0.027628846290369654
TGFB1,0.029965652905308466,-0.022461197801479815,0.0479702710140821,-0.026997239840470023,-0.024052796209074755,-0.03605733833318063,-0.03501138533977695,0.042216149404240906,0.07669957363749706,0.07802224450648781
MSTN,0.014239156104118243,0.00031051243582842525,-0.00217546209923404,0.019828913557928658,0.045769026124230845,,-0.013801708616956128,0.1032837625176081,0.013801071149429953,-0.005213596497587858
WNT4,-0.013888482957619684,-0.014123135444118242,,-0.014128251925015841,0.10878552780034151,-0.028756848250533828,0.14654572910541525,-0.03235783969602468,0.17718629051276458,0.03893939833168027
TNFSF4,-0.021121983587418985,0.057842374827098864,-0.012520827669915448,-0.02242650722086941,0.018052920439030933,-0.01347958091051961,-0.022301617356566075,-0.0358706504611905,-0.027915602820117916,0.022851467019166082
