,UKF255,ZH8811Bbulk,ZH8812bulk,ZH881T1
ADCYAP1,0.09364187826717119,0.029857234838770924,-0.041208097432295844,-0.0024098952822739347
GREM1,,-0.03637354945558797,0.034807066348763356,0.011735261866362486
EGF,,-0.015399748895128566,-0.04469371841683442,-0.01767139739322545
VEGFB,0.06655413099650935,-0.04065710350560377,0.05694869420690074,0.01904272061310092
FARP2,0.019475862661724058,-0.03235899313143506,-0.07709373971221987,0.02138326717993145
IHH,,0.06878363423423041,,-0.013864952993309185
LAMA2,0.00924961809531524,0.009079709939425097,-0.06597176469552238,-0.010911247969674664
SERPINC1,,-0.015399750120212545,,-0.013692338945040692
NRG1,-0.01732010568033835,0.031993996165262995,,-0.04803431875014328
SPINK1,-0.011979698016070003,-0.04205142439787265,,-0.016830639928961274
EFEMP2,0.03125627824769005,-0.061349099531736236,-0.08995968643446205,0.05719108459630441
SELPLG,0.021144880004641344,0.012730041969428193,0.024421007760803203,0.005748116451891164
GDF6,-0.010993387517712372,0.00613358105119141,,-0.03335157209792761
HLA-E,0.07377028278973277,0.0462094763022515,-0.0880646086991764,-0.011871829811178684
PTN,0.06705196968994726,0.012632084460133518,-0.05711076989368503,0.00274038979539689
CD274,-0.03331497183146653,0.02354584332625923,-0.04617250470844642,-0.012474811711785567
CD14,0.04259754490865715,0.07578414102698185,-0.01139220402047846,-0.03228604793666356
SFTPD,,0.024368401598969,-0.04437056071724023,0.007102081757797917
SLIT1,0.021641346656835543,0.054942489166730585,-0.0056944773949439646,-0.03634242449607953
CNTF,,,0.07365133526042363,-0.0140355684833981
BST1,0.0378413863383885,0.03988482340838865,0.052088036904723085,-0.022572798384841098
AGTRAP,0.005384769878662879,0.06698098184672314,0.04446426340852265,-0.010101794161605223
LAMC1,0.0021007941368215827,-0.03948210236359646,-0.023897910138040105,0.0228577039192361
COL6A3,0.06914605433030939,-0.021991627022817557,-0.04907736405680378,0.025910586904157352
FN1,-0.09404600439168592,-0.03295986305543784,-0.08036353333431194,0.041297645948447606
MIF,-0.021426316136010877,-0.03908286888488768,0.013454431101897521,-0.03969761688663288
JAG1,-0.046091755409239134,0.06222022603441734,-0.022172904785303694,0.01111442865916239
NID2,0.07385552873466197,0.025799575287796032,0.010426579561500306,-0.024416988866941432
EFNB1,-0.03637477000910792,-0.00011513770524542169,-0.03528287090805088,-0.02430322208891914
COL4A2,-0.034646588435551115,-0.021188219216476827,-0.11651856973112001,-0.04933616651412498
SPP1,0.05991149635051117,0.00023022942327242878,-0.03732911449258477,-0.023950075742111884
PODXL2,0.21834104174871252,0.07064111659137456,-0.004711317848494274,-0.014591714305450818
FGF9,0.0013521353724502878,0.04191631377271474,,-0.019756118079271977
ITIH2,,0.05770359837231841,-0.040786741205114704,-0.0464632758569452
ADAM10,0.056565980863620684,-0.01732142220119024,0.04290119497463503,0.015632049660521556
CFH,-0.0413550802103628,-0.009055594767838477,-0.07429556619258287,-0.03761446313463068
COL4A5,0.063650020120023,0.04430981679860241,-0.0016433414468399546,-0.042606901691385715
LTBP3,-0.020992920287228142,-0.027375761657145198,-0.02400230170921343,0.02568985302496977
GNB3,0.01001031701880287,0.0632577774662247,-0.03598034617997965,-0.007801292486186721
COL6A2,-0.03844818621251058,-0.049937980513110145,-0.020094903539629366,0.05876267047238571
GDF9,-0.027642835960146307,-0.0006998116967416941,-0.030915535150807777,0.09571274615802763
NCAM1,0.03229507555124422,0.05437054698345228,0.13317937801587001,-0.013338230926749977
APOC2,0.017943848355926675,0.03766925032328803,-0.014005064786850992,-0.034688383911543
BST2,0.060688365303266475,0.030998745678668116,-0.06160899063993243,0.04204014820919885
COL5A1,-0.023364597128134573,-0.02605213343687882,-0.019358784672342765,0.0003698673099783063
CALM3,0.09913829792160136,-0.009812981105473705,-0.08167489568266359,-0.03716663345273531
THBS2,0.006671379118418929,-0.021605136953572492,0.016019063535366064,0.03261272137734212
SERPINE2,0.08004011467426546,0.0024481191323354906,-0.04710582646176189,0.06858341713332822
EFNB2,-0.029273554611950758,-0.05267925931052726,-0.05432017506593161,-0.03809200958882838
PROK1,0.018890667414797453,-0.017000111825591132,-0.021058386210207763,-0.013161707178777352
MMP9,-0.05657621026955245,0.03397336405138401,-0.06914175173696069,-0.02068220555715583
NPPA,0.0443335546150047,0.03240985331467883,-0.04584685539298879,-0.000920000305530109
APOB,,,0.22070298362232366,
C4B,,,-0.023387211643417654,-0.01624812846158802
NTNG2,0.045465255667426534,-0.03690587517282545,-0.005843954535783409,-0.018923880787430965
LAMA1,0.05493190514312341,0.015373588678682977,-0.050252503422693225,-0.06255465639106343
UCN,0.03464675444493672,-0.03552580597290781,-0.02126999831590008,-0.010376166928351683
ARTN,-0.02602228234760109,-0.026783961380161384,-0.029139056778861243,-0.011073247353102632
PDGFD,0.02041655919871029,0.017375389031656762,-0.07924818640978501,0.057166752264425205
EDN1,-0.016118620763729576,-0.021983076943175285,-0.013873356306678498,-0.04296768458832172
ARPC5,-0.03393949037450434,-0.00803223030391062,0.02837850574374637,0.02384440779503774
GSTO1,-0.03220866374540083,0.012737227296685374,0.024967986889860624,-0.06442205154845339
PROK2,,-0.017337144005889617,,
SYK,-0.032686256699845324,0.05776107856609841,-0.010966138461054471,-0.035000805543826945
ST6GAL1,0.0165440915581866,0.021272954258146723,-0.029982389116318727,0.010033953991314237
WNT3,0.12809894668539545,0.003444180578964541,-0.05542539070080354,-0.03726147183520201
HSP90B1,0.04464223506990948,-0.042245972525345156,0.03355200936743358,0.026787992340825708
ZP3,0.04852493965051015,0.07682557578794308,-0.03442764707414257,-0.02299752427703975
ANGPT4,,,0.005596078817238371,
NRG2,-0.025462596519280345,0.020507215004193006,-0.0761406886521182,-0.021179679742960922
MELTF,-0.042377154329991396,0.02308843776775819,0.00916794408522196,0.026180552624745525
NLGN1,-0.012844353591589952,0.03534212466257204,-0.005581935244875013,-0.03411821400422194
SLIT3,0.023808802867632026,0.02357577949297432,-0.0295918463270113,0.028275287758764426
CCL8,-0.019344669425206656,0.1339341438912632,,-0.02836021539615337
S100A4,-0.04479063422046297,-0.01568645880214728,-0.05950772097921543,-0.01641915562830014
TNFSF13B,0.010636059198989765,-0.0015717169993296842,-0.024829143040324082,-0.013822306238181894
HSPG2,-0.0008438068069871123,0.023325922122271723,-0.07783570205612396,0.0005306222541086918
FAM3C,0.04384118138407945,0.042319085638024015,0.04761398622875695,-0.022323950888743956
FLT3LG,-0.020692250425621984,0.12303793535816251,0.08011849588260592,-0.023434525420046023
A2M,0.0036332573363955897,0.01959674701563859,-0.10986495320359353,-0.027498871206911364
VCL,-0.020767802259126583,-0.03659687990618982,-0.1010067714836827,0.05144836756808838
FGF2,0.012814838612784403,0.07097640742225665,-0.05334202337353732,0.05202727403789469
AGRP,,-0.013201411167781505,,-0.013517653025630003
CNTN3,,0.027487826077922436,-0.03301976006216129,-0.04298745328804698
RNASE2,-0.02073548196190184,0.010712057182869026,0.004849812451421822,-0.021171822648342862
ADM2,,,,-0.01725568734280241
GAL,0.11034431049442482,0.004139697320050416,,0.06602668993868284
CXCL6,,0.03813646757760554,,-0.03015067574023651
PDGFC,-0.018410297814198822,-0.031117089236587177,-0.022579654589148044,-0.003792660597439119
COL8A2,-0.014514546393916517,0.03877982800543973,-0.028395753404681267,0.007862399140475892
SPON2,0.028853392632029302,0.09078214930160501,-0.0622916986917148,-0.053486303170584025
LCN2,,0.06110276035046988,,
SEMA3D,0.0015479408965416897,,0.024481179486761054,
BMP6,,0.05871149363343378,-0.027741932681229785,-0.010642362076614438
TIMP2,0.10212397792269304,-0.004729795491373484,0.00688331852986479,-0.025897684712997263
EFNA1,0.0998913941392538,-0.02236906784191218,0.07760186571053447,0.0811343573636199
S100A12,,,-0.022540019369391887,
TFPI,-0.0347192695433584,0.005250634847490669,-0.011276067780022277,-0.035550119141824404
GPC3,0.0010130492542302142,-0.02013409590755209,-0.013075912333950569,-0.03631941933409604
NMU,-0.023514159817911544,0.008691508622185576,,-0.01249377110023771
SCGB3A2,,-0.006991240939514431,,-0.022669308407205494
LAMB3,0.026949485506898917,-0.013708794436896753,0.017819356618773097,-0.0175564098940805
LGALS9,0.041675299360220665,-0.016203703726742593,-0.03143497107912378,0.055345210565453946
VIM,-0.0446326504118092,-0.05086932575849441,-0.0966789601934036,0.05442704491746384
PLAU,-0.06675974788334796,0.05358464443581536,-0.06700271920289774,0.03314362405275452
TGFB3,0.021933034712854016,0.0030327187335334738,-0.017472213030521946,-0.014841811730031747
APLN,0.002178841190182853,-0.05298600157723362,-0.008541135664321652,0.046955013371915266
SHANK2,0.06276243189649265,0.02724327388211894,0.07176934352765993,-0.029889949475084544
LTF,-0.07232294236943827,0.040841906535943905,0.08261692371808599,-0.03837713995750739
PYY,,-0.01893980240673278,,
PENK,,,-0.025775517887277135,-0.018212272420144685
CTF1,0.02272626876844941,-0.000980713588185832,-0.06485519150761013,0.037396302590789764
COL3A1,-0.056453551365599666,-0.0008251799897505844,-0.07807677059462564,-0.03424674115303045
S100A10,-0.047571482047730276,-0.07019377446387741,-0.03902842261122557,0.019150765075647794
FGF13,-0.042545424731829096,0.07162063902406163,-0.020437847403318502,0.07070996356496115
SEMA4A,0.10322614813628071,-0.05015526922606272,0.06621867648962708,0.03205457008732469
EFNA4,0.02104447672102646,0.07421735014304405,-0.06914177332767994,0.028899328371042247
HSPA8,-0.10199001830878159,0.03794022650237752,0.09462269977065733,0.002671376708488774
NPB,-0.019344670150577947,0.013338819913786614,-0.06692205341230752,-0.013255357083234744
ULBP1,,0.1344475846873843,,0.04245856381677549
SEMA3E,0.028370871529056912,0.058543045689311415,-0.031636210509331235,0.08109920334516058
FGF3,,0.03763503944351124,,-0.007475730325006091
ADAM9,0.10144323263815051,-0.014239436289053019,-0.07645283480021155,0.06052740050176124
ASIP,-0.02119064806328923,-0.02215614858259011,-0.032829977373304856,-0.04042222674663918
IBSP,0.008657848930113942,-0.006968361988642217,-0.026528182630674406,-0.033974924160890575
MMP12,,,,0.10462265856885138
FAT4,-0.012277520031513996,-0.016828660882601085,-0.034223698990212395,-0.05264108085594771
MDK,0.041179832740765726,0.00418863258824839,0.008954081850984726,0.03891847810411411
BMP5,,0.04582318716600849,,0.061699863567439964
CAMP,,0.02315891978432738,,0.0631432544027535
HSPA1A,-0.003079185912128766,0.011797060800148803,-0.017602194214534923,0.034060758763454275
SEMA3F,-0.041226134824613236,0.04250276055688955,-0.016508779285998077,0.009046744634479739
ARF6,0.042069751390825125,-0.0017144077876670722,0.0047276038531316985,-0.015099282819436044
IL6,-0.0850836625175134,0.004758213161357655,,0.05591684662751253
CALM1,-0.012632181456359757,-0.03061754432710155,-0.027894095095118754,-0.03563774318348609
NMB,-5.764183996299083e-05,-0.002105504702601111,-0.02075893567002705,-0.08004870924172464
CCL26,-0.03494400991499591,0.0371122140900797,-0.024739952646596786,-0.02277916149417879
FBLN1,0.013066980203689904,-0.01639058605203528,0.04035067952245083,-0.06101019500132095
SAA1,-0.027111801201326932,-0.018365585588111605,0.06116030272304869,0.05918984250677678
MICB,0.036593862336462446,-0.01645948611585421,-0.014654820034349028,-0.013297528351159023
F13A1,-0.004931737684830893,-0.046974395769759786,-0.041585851708771535,0.07579142503564497
COL5A2,0.058122969296605896,0.050132163579879326,-0.08242359580478248,-0.0337611635472955
EFNA5,-0.0054338986440868745,-0.03367402529396107,-0.060846734339777234,-0.0341785559960621
AREG,0.0004339834681786836,-0.010663448549747132,0.007990038782312036,0.02940027599156626
EDIL3,0.051685265630584606,0.01857547970606419,0.01577462387698894,0.01020853105841797
CD86,-0.028169893655099507,0.003824121348677004,-0.06253548582218375,-0.06653696519247887
AHSG,,0.034804589656983166,,
HRAS,0.04851352992194549,-0.019288378063802455,0.01977220724465861,-0.06914685848996742
C1QTNF5,,-0.033261483811998595,-0.0533769216163737,-0.015020997780877541
RLN1,,0.09837043305192122,-0.019799117545907633,
COL4A1,-0.021930468816071812,-0.0049934491084704605,-0.107785114727316,-0.02868998003856025
CCL3,0.01472648749406181,-0.048641221228208284,0.012586165086117863,-0.053593041306654036
BGN,0.0319713737684836,0.0365762475372396,-0.11193159657035422,-0.0033157585840775344
RETN,-0.01732009536681785,-0.002620891705705696,,-0.016099472935830084
S100A9,-0.05798571703759395,-0.016448985631199075,-0.06794813295014637,0.007456682758014642
HCRT,-0.017846232753763073,0.050946116409419324,0.007604263117607347,0.060272372105753924
FADD,-0.046467931153511485,0.017170035120362255,-0.08418279644132304,-0.026858016555349744
ACTR2,-0.01763966994240771,0.011968753431606777,-0.007265074760626407,0.01868143850331437
BMP2,-0.049860870637996296,-0.01870482268973143,-0.008542819318166556,0.03253922336035391
PDYN,0.005754754150925011,0.0038664900930789245,,-0.032779016224587273
CD55,0.04034059574377479,-0.03235682470666866,-0.036341467258559614,-0.02889939706624533
OSTN,-0.019344671722216038,,0.15823398079735662,
PDX1,,-0.02701169620082591,,0.11192653688238226
CD6,,,0.05103636186155275,-0.017943672416488157
IL16,0.04604258452916919,0.004206965126269353,-0.05990310706693752,0.033259723551018
LAMA5,0.028468171544963644,-0.010083245390956272,-0.09700376406480547,0.02052170649518159
RGMB,-0.02759122215117019,-0.003528145423708559,-0.040848099928984284,-0.0034062541686399827
IL12A,,-0.003942990219735589,0.01852523790992736,-0.01469939334624118
S100A8,0.05226811399979324,0.027532269157961697,-0.035047040475315774,-0.04498005207261634
TAC3,0.06875727930375898,-0.04054716135922658,,-0.024479832242495635
TAC4,0.04670693924337469,,,
MFAP5,,-0.023665027059350394,-0.028214406208626037,-0.005175525065123783
CXCL16,0.06456747022087204,0.017791869454967888,-0.03430317632066218,0.06301238527761203
AGRN,0.055741845398944556,-0.003182949024471563,-0.06510755078427748,0.013762677514670064
COL4A6,-0.01558538955715545,-0.0012882746956304522,0.0006667674430465345,0.08218278235982901
FST,0.05307330610178573,0.07971775391163538,-0.06932590201882013,0.06619693700144852
MEGF10,0.01882602175383246,0.04837387469317681,0.028233993329425843,0.04325161058407123
C1QB,0.02882665735263493,0.0640671748233809,-0.08824043405730893,-0.012454025554687873
HLA-B,0.05500205943426354,0.0064133430976289355,-0.015168517293532153,0.056175794748976125
PDGFA,-0.013967516150659701,0.02196454906691336,0.06461044656728838,-0.039741282557493075
LAMA3,-0.02657180597683747,-0.01403843236640983,-0.023107992478707984,-0.014861006525619466
DKK1,,-0.04341079223952654,-0.020750293226465308,-0.011532844667527376
INHBA,-0.0400528208111909,-0.011576252903036231,0.030751258347094333,0.05427391803212605
IL7,,-0.026783958052023955,-0.02166231596210852,-0.02488977621702434
FABP5,0.09054023756256077,-0.0038910438739313694,-0.08889529099814812,-0.0029470088889242507
CCL4,-0.05463515037546855,0.002219314784307225,0.011300328181813842,-0.01402915682413257
FBN1,0.010912445670800753,-0.01368297670889451,-0.0009174090048940745,-0.0005574060656269233
TCTN1,-0.002036239136838194,-0.005729632072104155,-0.01721155246329737,0.053899095140322276
NCR3LG1,,-0.021137466731642136,-0.021662327464043854,-0.01750217548122777
BMP7,-0.05862059968039494,-0.028705249144766905,0.02769096629913109,0.041467215825221254
NLGN2,0.05603453544687122,0.015133254610514537,-0.02742054932313442,0.013960304450362086
CCL25,,0.002031723585030713,,-0.025554128151131415
NPNT,0.03714611339352238,0.0168294621804051,-0.03259457317090684,-0.08995710931599628
KITLG,0.08716408334605041,-0.059485934285495326,-0.051654795346243315,0.005009787333976577
MADCAM1,0.055116852152921315,-0.016482686375174787,-0.028680012338642213,-0.013692341253464335
F12,-0.0052059536171931075,-0.049128170382592054,-0.04388256241450943,-0.052491243586559384
S100B,0.05846405401289161,0.062032751729839575,0.06537699833626681,-0.005083941208507371
IL27,,0.08253836581837484,,-0.012796408442140516
CD99,-0.012696655863046169,0.024813861378008593,-0.05137598750853788,-0.008215653710157471
PDGFB,-0.03507481302098417,0.05548870147710259,-0.003272860023918931,-0.038872678185418875
CLEC2D,0.015919502915396427,-0.021360857085833997,0.010659834494501814,0.017752488175887305
F8,0.01465342185701981,0.03361735416684026,-0.02434502704006406,-0.03061502831454429
C3,-0.047293390005945506,0.04028969039868877,-0.022840760457310934,-0.018051040015106684
DLK2,0.013708581031608413,0.03798748749440295,-0.023108001708921966,0.011228914498332947
TSLP,-0.027817947302189523,0.009538850553842734,-0.011157582620280142,0.025042244786521853
OSM,-0.012501054775395874,-0.01881395377896099,0.02852735523384551,-0.06854156869478212
SLPI,-0.024401357233730107,-0.02993300338537218,-0.06255813366600327,0.061839123612568464
AFDN,-0.010180515558017297,-0.01859672160756418,0.013204342676466738,-0.001624700781026775
KISS1,,-0.015768411781776268,,-0.016830638882821623
ULBP2,-0.008122886635284094,-0.018852452784578023,-0.032400716600918165,-0.04660917371754302
ICAM4,,-0.013833679248421419,,
ANGPTL1,,0.11542336141375727,0.010284499774060445,-0.031187348358198502
LTBP1,-0.003642064113479866,0.0079186301501309,0.014965085629218769,0.019021996636250708
NTN4,0.03424180639265112,0.019897991337127136,0.05703852848046609,-0.011824476187700723
APP,0.06369227336235515,0.017536477440245633,-0.004441704879344722,-0.05225802966733417
RIMS2,0.030135710663782577,0.005451686202268423,-0.030479845928603765,-0.021037804001246167
WNT7A,-0.027289782200194346,0.06570173212313336,-0.03955013806904711,-0.011232219222547725
GAST,,-0.015768412067096584,-0.025002492465974368,
GPI,0.030751099329679767,-0.045573777499317986,0.022188613189802076,0.03454251651112292
IL1B,0.009287283024502768,-0.012823477778884467,-0.06626618103178054,0.0001387596245183621
SFTPA2,,-0.013626019949639337,,-0.013692342203992054
HAS2,0.06915555043106976,0.011890181401172206,-0.007311684771779027,0.11250015905334283
IL11,-0.06572452870798702,-0.05047261452209761,-0.007091889142549644,0.008245614708052088
SEMA4B,0.02390892972724582,0.03712184651479505,-0.02622299529321437,-0.010497666590833028
FGF12,0.05787415192577864,-0.010716310568462242,-0.005198518387659947,-0.07643192179194536
CP,-0.012290091064345709,0.01817118335780998,0.049714724591018285,0.05135604500155187
NLGN3,-0.007397065408396659,0.06166309122641663,-0.05051805066789349,0.029756316667493416
GZMB,-0.025083492212215043,-0.01954740182294895,,0.08493527803533903
PROC,,-0.01665681171733471,0.05185605282828801,-0.02569345748026559
TNFSF11,,-0.016656805317490482,,
AGT,-0.03562951040473044,0.02267809366243658,0.059431524051766854,0.012100534867306587
PTHLH,0.07076216109579614,-0.007726946495036986,0.006762641354189981,0.019283750242145986
COL1A1,0.04117386469414861,-0.01659482805891759,-0.022992657161173054,-0.014497843318437622
LAMB2,0.035755847685485065,-0.009432137586231565,-0.09644340758196983,-0.009414311476482631
DSC2,-0.0379051526727452,0.024970757775812688,0.049184598970742024,0.0075910970899308655
WNT5B,-0.03114684900056057,0.010369346706775506,0.030091661323152216,-0.04696576309851475
LEFTY1,0.06197245482538549,0.05101908157606247,-0.035211040605498144,-0.033188694410895336
FGL1,,0.05371601751732703,-0.033830282012312994,-0.01925285186024911
CXCL5,,0.04849495427082296,-0.03480479458526968,-0.03144254067100606
S100A1,0.05628199482491599,0.0072682707903058376,0.08059641828477346,0.07150509773228082
NPTX1,0.07884408195081141,-0.000738599626670574,0.02949329212975496,-0.005543749133757163
TGS1,-0.061055792603178886,0.04642239102195719,-0.01633460402632773,-0.062482559987727934
SST,0.017287368210202277,-0.02184254147264288,0.005637002003314934,-0.028683757917279607
IL34,-0.024892056715004572,0.013243007083104342,0.03837089812909692,0.07954095174392264
DHH,0.08913122889714901,0.03404245080846273,-0.021317084516276626,0.035840871865667256
TF,0.09088052337580504,0.01580080234079213,0.05216379046077401,0.006301299622578551
IL33,-0.06888801285850792,-0.023616879952395715,0.02531687380046748,0.0388577376380174
RBP4,0.07768275652007199,0.06983540032128283,0.08534399486999442,-0.04616083506732746
CCL20,-0.05182279122715503,-0.03621324338603697,-0.02310800505320513,0.16577952985421807
NAMPT,-0.09416803913758603,-0.03393420371409024,-0.08147194131772632,0.10205103507736626
