,UKF248,ZH1007nec,ZH8811Abulk,ZH8811Bbulk
LAMA4,-0.009574267792164205,-0.0236116056374964,-0.005084610184982838,0.01599800039323263
DLL4,0.002613457334705633,0.042062143374801665,-0.041385920048522554,0.03145971092110449
SEMA3A,-0.0036573741087105897,0.0664444007129194,-0.0032453730117883496,0.07809577407309962
RLN2,,-0.04866523046310343,-0.014675320712535548,
C5,-0.011309901638477914,-0.12917580431086573,0.018439151025300037,0.10549871913957984
EDN2,0.07907973172083145,,,
C1QA,0.01827478476194931,0.0027352494147018925,-0.047564417168532144,-0.06770192993577281
UTS2B,0.07296393462453896,,,
COL9A3,0.01580128851904404,-0.08422504206497805,0.00713825054625885,0.08413864493881071
DLK1,,0.05273801427182351,,
HGF,-0.014490522230523335,-0.08561010171797064,-0.025076337398613383,0.05220019639080824
P4HB,0.004425580155889624,-0.02910937187885252,-0.046795314960208785,-0.04499195466716364
ADCYAP1,0.06090868569123721,,0.06887497358646565,-0.012738862419990667
GREM1,-0.020543442918959282,-0.016342604049443765,-0.0011471120010306682,0.038624522198756873
EGF,0.03656254260998939,-0.06148994207303723,-0.017942999941275867,-0.020435814337913232
VEGFB,0.0008911903931655926,0.02398896731848757,0.00016482672994728306,0.01715809359368465
FARP2,0.016172261680697308,-0.03617672024818094,0.016794611478749964,0.01824358682620989
IHH,,,0.02646214715709483,-0.008905391872324319
LAMA2,-0.004501201529163901,-0.02903847910695898,-0.027378233899810533,-0.019528856508578808
SERPINC1,,,,0.05784400226326541
NRG1,0.14080446770809266,0.02241164463193115,0.05684778909927032,-0.025831054242518702
SPINK1,0.0656200566528189,,0.09454921807067554,0.05495232163883666
EFEMP2,0.0033946815147422103,-0.02154908432258936,-0.0617260565299484,0.00015264908906813967
SELPLG,0.07492024240012424,-0.0182597710613234,0.009013735476329962,0.005344578405657107
GDF6,-0.010399673156643306,,0.0620129219404133,0.010285290674250805
HLA-E,-0.033911302270126814,-0.022646084260267742,-0.012610199797819799,-0.046831963287073314
PTN,-0.016659900309213414,-0.05175165975442073,-0.07588161879443651,0.014741212849590705
CD274,0.05649911134638506,0.01737580865688874,0.024448516114844984,-0.007748035723428066
FGF10,,-0.0786608527482452,,
CD14,0.007413964139955398,0.021923513299537015,-0.025210007619384016,-0.0526776103664374
SFTPD,-0.02356538531997593,-0.04411313609646547,-0.0061328477084851155,0.06413787046955119
SLIT1,0.02094743414129475,0.06433745123128996,0.02472932706035455,0.0026167544462289637
BST1,0.038749614317853294,0.057171215418743246,0.012603099216960007,0.021014474384802573
AGTRAP,0.009414720537750196,-0.06703682842275992,-0.007208261491787426,0.04143431984641576
LAMC1,0.006674998209700153,-0.03302817008343914,-0.08081227127013985,-0.01542874335883586
COL6A3,-0.021423041912515015,-0.08602402481539587,-0.07431583194617973,0.0004292909876632085
FN1,0.0024159989634573035,-0.05495793637945723,-0.08959335459007069,-0.01849459672676024
MIF,-0.024588076348005763,0.04697452438949131,0.015861647746586615,0.10546899582399026
JAG1,0.040419805141540845,0.10296847960609533,0.05211844520274226,-0.04389929397499685
NID2,-0.025145095851581877,-0.05214532460764655,0.007109022018619434,-0.004122955897977966
EFNB1,0.012445618380429327,-0.03550099750090923,-0.023619614217656765,-0.02909967416689214
COL4A2,0.008378059097918713,-0.017735046741709188,-0.03122017337519751,-0.022165843587692843
SPP1,-0.001297460759934904,0.08567103905788503,-0.03947956354769676,-0.008365517199226964
PODXL2,0.0446158409806225,0.07539237190229187,0.1105245851944697,0.028216794815983434
FGF9,0.0016588609404085907,,0.01175341633389279,0.0010086990047380546
ITIH2,-0.02468331467810681,,-0.021997337987543816,-0.02822734685617481
ADAM10,0.04613039544336,-0.0659119571798569,-0.05237467237489299,-0.03664541220441516
CFH,-0.042391754376318314,0.004931702736998203,-0.006738762484801789,0.005488841817942288
COL4A5,0.052693616575934715,0.025038275027305306,0.00388894210101057,0.005713766376492916
LTBP3,0.041849758613147235,0.03572850477674649,0.025606065087099807,-0.023630836089269736
GNB3,-0.023553197133896597,0.042408776825971495,0.06033127413411078,-0.04298967988633473
COL6A2,-0.027430284616223936,-0.046241970289678046,-0.128685022835965,0.004525303057431285
GDF9,-0.03516393685060461,-0.035894164688112074,0.08959203021815824,-0.02371496337786953
NCAM1,-0.029123479488162404,0.017487431587045056,0.0638502298473276,-0.013922175689421504
APOC2,-0.0364182279580781,0.033582578375811335,0.04277190491162441,0.03231450247065423
BST2,0.0076983847572014855,-0.0654523743489888,-0.012540986517439,0.012849346145562712
COL5A1,-0.03798143477094647,0.06566498749609741,-0.07392101088208003,-0.016067280237455656
CALM3,-0.0007860761039811795,0.00921308596087295,0.09964834546160133,0.03035716631349183
THBS2,0.035667378946430385,-0.11349265338112373,0.02317516678386141,0.03365515532082111
SERPINE2,0.061107468573927334,-0.0592468346085118,-0.04420595896749008,-0.02185540280737781
EFNB2,0.0020198224663488537,-0.011558524467944564,-0.04735240840606858,0.02270814114100917
PROK1,-0.02390547121202984,,-0.014675323968190223,-0.02255953206493132
MMP9,-0.021025437520963922,0.008795203063368132,-0.012823906720387895,-0.004895833085099558
DMP1,0.1179857737234222,,,
NPPA,0.048130784122167404,-0.06718082095198957,-0.03975550961368866,0.04201097122469375
C4B,,-0.03755005101979104,,
NTNG2,0.053352476260338594,-0.01432443282952254,-0.08119707563441046,-0.01637144307916089
LAMA1,0.035792133392455926,,-0.0014180599916137472,0.027651656239879967
UCN,0.04300680680228654,-0.04169046942014812,0.012278120166324414,-0.03807200228203422
ARTN,-0.023221009384519438,,-0.027620670456401694,0.16311095164834125
PDGFD,-0.031092664338058667,-0.058910164382371594,0.05229976455214905,0.09924210155139719
EDN1,-0.004584243611149891,0.020887280607152905,0.016046309786079183,0.05424478098799304
ARPC5,0.013223071522930523,0.09028824680534793,0.020857262342448477,0.08875829327185335
GSTO1,0.057326296703238556,-0.008431441954218459,-0.021865733913133418,0.015705522537916843
PROK2,,,-0.012751709171336036,0.031071815444979854
SYK,0.04633008528994504,-0.08046439489975898,0.03473528384606443,-0.00031780991166704655
ST6GAL1,-0.026472504166233393,0.017664314090008456,0.06448525432733823,0.02738917414444399
WNT3,-0.028754128202074004,-0.04757864257307187,0.015318743795215648,-0.04266944167468436
HSP90B1,-0.0016706531847310543,0.03034896452197346,-0.053503850159481885,-0.03133570057966586
ZP3,0.05598202346108949,-0.004474904177326247,-0.023667683708623537,0.005784955904987801
ANGPT4,0.10953429408105729,,,
NRG2,-0.00026059570495996586,-0.09562069935139031,-0.020115452783601665,0.0046711852846526005
MELTF,0.013046463306385325,-0.03148663655006199,0.01618026894899657,0.042130360657109206
NLGN1,-0.05645259758361611,0.02090387004763025,0.007397362905224446,0.03027521446578918
SLIT3,-0.014011554612974285,0.05309685493172481,-0.025330026298175934,-0.020735907107764857
CCL8,-0.03305055449748818,0.062185899823799864,-0.03641135293553098,0.019374796295107227
S100A4,0.023042638107777524,-0.07352571560181725,-0.053659438501690505,0.025377138669622372
TNFSF13B,0.020715388819400975,-0.023324059400687214,-0.019497243436497128,0.03211499722533263
HSPG2,-0.00399482426879045,-0.01533667469671869,-0.07528646628119742,-0.026086832787235042
FAM3C,-0.007903545671652974,-0.02961996467615785,0.02590896899753204,-0.06092024595529976
FLT3LG,0.015417932045837645,-0.016004514075972278,-0.016352709181634943,0.02532515247311499
A2M,0.017954407437430358,-0.030207667330855618,-0.023307790233512243,-0.021879855860257074
VCL,-0.025503131516108606,0.0829680474070769,-0.02548663925205617,-0.04260765612925885
FGF2,-0.053245669380099114,0.03794754568657349,-0.07125125376888322,0.061581635320164974
AGRP,,-0.05249851174895385,-0.015119866620889972,-0.017518570559847093
CNTN3,0.031413630672749056,,0.0720955170444404,0.03906883714597243
RNASE2,0.021274769685054117,-0.016462999628156966,-0.04136884716129893,-0.039694996715095195
ADM2,-0.019489558485474807,,,
GAL,-0.02695403889416147,0.054771625204734525,-0.035258035083943734,0.01174921670709801
CXCL6,-0.014604783161704573,,-0.05457623002203803,0.015505635002602582
PDGFC,0.05942690619493441,-0.03331689575247596,0.050513067051350745,0.015162014321995066
COL8A2,-0.015842375357043043,0.03624462305231648,0.013122234288282625,0.03501408578868735
SPON2,-0.0054430691308947916,0.022855528278697034,-0.025467439858765737,-0.01830060143105034
LCN2,,,0.08333024105631345,0.1225234634932
SEMA3D,-0.013882683203039262,,,
BMP6,0.10550662005693388,,-0.026711619040505022,-0.01324658289071888
TIMP2,-0.006004240842614868,-0.09204009936917935,-0.03755903250755641,-0.0032813453925746887
EFNA1,-0.02002311851840104,0.06507756352103379,-0.0003071507073032669,0.06664342261103941
S100A12,-0.020022735321076207,,-0.01618086555336236,
TFPI,0.05189372398447909,-0.033303102606244986,-0.00813974805006157,0.001975009290197971
GPC3,9.067967984034867e-05,,0.01144854804100616,0.001147481917028817
NMU,-0.022834293669085973,0.0016104997243418452,-0.013838856262677562,-0.045118938767851
SCGB3A2,-0.022872142328385532,,0.07724143315194419,-0.005178583678363789
LAMB3,0.021959763785595103,-0.10170846869985747,0.041651738141946525,0.06054389167265429
LGALS9,-0.004476575884270805,-0.03507077396999285,0.034967185431877434,0.014517627759591803
VIM,0.013868343245221905,0.0592754115079609,-0.08035596711937443,0.009681080473263798
PLAU,-0.002221739154125125,-0.0865689434248414,0.0010616304063083943,-0.033467398401982644
TGFB3,0.002100990198458099,-0.06801536032949336,-0.01604298465583274,-0.024531033929625804
APLN,0.010271764822807353,-0.017373727312839076,-0.011874305062186239,0.06736390767318326
SHANK2,0.006262512530806177,0.06932809103626011,0.02938881191540601,0.042237253399909386
LTF,-0.0007315707682065871,0.05737617865284155,-0.02294729088264209,0.07165586512052338
PYY,,,-0.02138253520860678,0.0384094617242114
PENK,0.03607892993534237,,,
CTF1,-0.0032611081122686713,-0.06126023244079604,0.0685109527572773,-0.035960664700074016
COL3A1,-0.010211337401016042,-0.05392397823561947,-0.10740652869870959,-0.04978610484213467
S100A10,-0.0242785786226698,0.07019534296029648,-0.05661381874741177,0.023698173400241964
FGF13,0.01254660624946597,,0.036173752191188006,0.03772905345010286
SEMA4A,0.03682915289415233,-0.04680942148022579,-0.034722648947007585,0.05756292416357302
EFNA4,0.03896528546907108,0.030458374435719842,-0.009199878608263294,0.03859712755993793
HSPA8,0.0413232485380368,-0.0784969424438497,-0.0038569940723682827,0.06141085362908105
NPB,-0.012726926882903274,-0.007437603619865497,0.0945611393361253,-0.003218967237900744
ULBP1,-0.013255637421723507,0.022724720090526007,-0.019730643397871946,-0.021403843671569663
SEMA3E,-0.007872494305256576,-0.16312010805080576,0.02175536457278509,-0.008392114419357409
FGF3,,,0.03854963604031824,0.017972054739921424
ADAM9,0.0010809479507053346,-0.024508051647319604,-0.09619107289338441,-0.014528917133478786
ASIP,,0.10873109346244587,0.008671932084893393,0.04808960244651348
IBSP,-0.03809951981637009,-0.04206951649214483,-0.05320740302147655,0.016446077594082047
MMP12,-0.012926396597963357,,,
FAT4,-0.03299682974928738,0.07964066481309866,0.08802854609617386,0.01560229098849813
MDK,-0.049678256475103634,-0.045078631638907664,-0.05012469082615751,0.04755497593623802
BMP5,,,0.027302243534697835,0.04905400781620126
CAMP,,,-0.00408042418977736,0.002153230673037389
HSPA1A,-0.021800677951501146,0.005743764974022516,-0.029715581273365682,0.04855048832495271
SOST,-0.020022735378847304,,,
SEMA3F,0.019656095306742623,-0.01515909688772655,-0.05341032987380134,0.042827319869665106
ARF6,0.023484610025104557,0.046732642841829174,0.007644330180572812,-0.003091305262483739
IL6,0.04223281473343677,0.010592997492244877,0.03075306394351793,0.11527441240723388
CALM1,0.010369867329581658,0.014597103623916214,0.002944042925051405,0.01294338684307241
VIP,0.012910861577850178,,,
NMB,-0.0416057829383728,0.055305638506070384,0.036563483928472425,0.09549419888879844
CCL26,0.0015265828818742664,0.038597547946965294,0.033136275997057624,0.008997948631423364
FBLN1,0.007080309706776582,-0.02215640515095042,-0.016253919444918753,-0.015592920107058539
SAA1,0.011447421150191173,-0.01173739577244537,-0.08760835636340304,-0.04561859960398439
MICB,-0.016707288890413126,0.050436409769968056,-0.015917809006015114,0.023124233070907826
MMP13,-0.015294607284211642,,,
F13A1,0.0129959167642992,-0.06479041454067455,-0.06188257438788128,-0.023746599444824774
CXCL11,-0.014108285055790221,0.02676464663473523,,
COL5A2,-0.0064836887181477405,-0.090978188592949,-0.011039071433449893,-0.019658353134141566
EFNA5,-0.004095175720991392,0.009984879288463101,-0.04498181998973231,0.050898675873472216
AREG,-0.03690090626631535,,0.11549963190318177,0.00039431401120634346
EDIL3,-0.013785818126091153,-0.026377045414725717,0.016785150634021407,-0.025495971640769107
CD86,-0.008390962491890842,-0.059401939146660775,-0.01406243592252389,0.05615007115649945
AHSG,,0.09215139636467329,,-0.021165700558754753
HRAS,0.007650768997624929,-0.011661692555777895,-0.025936243752564755,0.00803918254554587
C1QTNF5,,0.0018481896208264138,0.01838992683202324,-0.013383232345871021
RLN1,-0.01331677583389958,-0.035894178358332154,-0.016385342003450806,-0.023663096351926722
COL4A1,-0.0021227717769595074,-0.0657306677140698,-0.01377948860284908,0.009597739629339063
CCL3,-0.008820704994530528,0.07012943565263914,-0.009374561716037564,0.08216981842587204
BGN,0.0021088643981147593,-0.036447306089491455,-0.07708518943361442,0.0019323689370612169
RETN,-0.017949795947316004,-0.026311660528783386,-0.02710430090812009,0.0015294651859500696
S100A9,0.039403989238868155,-0.021378104341308313,-0.055442126779266125,-0.059355565015486174
HCRT,,-0.12354345395141683,0.04316820623096388,-0.02802973012165926
FADD,0.04550414892407828,0.010274992171757836,0.10254968726365968,0.015145308439458913
ACTR2,-0.018058850255878788,-0.007895394800955496,-0.018656154187737688,-0.09050543872208694
BMP2,-0.008497193165065631,0.13123688981762463,-0.0526516799981722,0.03934224671292389
PDYN,0.03172784278999661,,0.042875081572857326,0.008534726658553461
CD55,0.0024985073621983517,-0.04249290961216513,0.042390259399428754,-0.03340114399846201
PDX1,,,-0.0075233097154916734,-0.012138199566285363
CD6,0.06641477131646245,-0.03700525779556643,-0.019210270648012784,
IL16,-0.025863467819517903,-0.0840578828529515,-0.0037052763343978115,0.0336352789776383
LAMA5,0.00248399959309245,-0.02961055143564583,-0.07427067219578472,0.021305801633380472
RGMB,-0.0200949835162672,0.04259530887445557,0.0035098604767554273,-0.007678946860816875
IL12A,0.035713406856291444,0.02616675933576135,0.015452637506939317,0.041158810738827864
S100A8,0.02561084393728318,-0.01809033283028333,-0.046041946937079734,-0.011568135389041499
TAC3,0.02355217988198508,,-0.04480076759677584,0.08427217233330678
TAC4,-0.04106813884007761,,,
MFAP5,-0.014066500506965007,,-0.017953855272692932,0.05824730386611724
CXCL16,0.008653738111131501,0.002327746816733741,0.045671372295662156,0.0031421724224527403
AGRN,-0.01831946355722652,-0.01603433370764921,0.015191794015104461,0.004284997766734496
COL4A6,0.01911105166568413,-0.0700329369916714,0.04421429757892189,0.07665462607608226
FST,-0.001486635156067208,-0.07750103554582395,0.07028032161577544,0.0071035935533665644
MEGF10,0.0021501507978556197,0.05298326142915287,0.04214954210802258,-0.002413943960093508
C1QB,-0.026314308027285172,-0.03740236932809635,-0.006044981483900751,-0.05542523291683309
HLA-B,0.03838849487916806,-0.025114275541265486,-0.0796403925487584,0.035556370943489866
PDGFA,-0.003879163392949007,-0.06739453134401041,0.0009280899797868945,-0.0862668755606425
LAMA3,-0.023792572199670875,,,-0.018629316581003124
DKK1,-0.02501034509798085,-0.06501500911631812,-0.02749640543139241,0.10490571963506681
INHBA,-0.00734830817064056,0.05992871207989501,-0.01945953653435021,-0.0035525680240289775
IL7,0.007863087001199568,,-0.016055265444675226,-0.035542916817219175
FABP5,0.0007575623837348801,-0.07465775797812044,0.06936150362148974,-0.002426281378254185
CCL4,0.048687824823761584,0.09283419999138821,0.15373808315831108,0.04555994735050317
FBN1,-0.007591385582538108,0.0285535060204868,-0.04102785129896693,0.030370243463317695
TCTN1,0.02080530070497263,-0.024346624890528704,-0.00019513244519899325,0.035779747130030994
NCR3LG1,,,0.042708020053791006,0.02897469451620058
BMP7,0.005597556651046306,0.0733682603853329,-0.014730191339740469,-6.594960785228323e-05
NLGN2,0.02226817309418824,0.01727488219845898,0.005078514053274929,-0.004532677191477079
CCL25,0.09847314961558126,0.08666462401359078,-0.03530066449600707,0.10670145182226297
NPNT,-0.024052732339393746,-0.03535392033594018,0.025351547881585997,0.02389211464842774
KITLG,0.05328666716704123,0.035586969686487474,-0.042349277438394714,0.04907685695833365
MADCAM1,-0.008727838735204095,0.04953082368364427,0.0018503756478587628,-0.021872896814549764
F12,-0.025528911142126243,0.0201636397191982,0.002488282443366114,-0.016871781739940632
S100B,0.002466632116298095,-0.0667723696801445,0.07246505482359653,0.016217081415705527
IL27,-0.01989064946700341,-0.035327289069328374,,0.01877630567641758
CD99,-0.00031098728601163054,-0.03867217881112554,-0.010712295530087972,0.06043040405047808
PDGFB,0.019009371307665193,-0.03404038601311841,-0.020055952396674747,0.007827235219971961
CLEC2D,-0.0018369541377717552,0.003198031041995901,-0.005312598487393633,0.049110939821628105
F8,-0.022796658952999753,-0.0693210736508339,-0.009897258688066096,0.1015455814691676
C3,0.004723616267300674,-0.025907835150272236,0.02040975711227344,-0.06772066095649773
DLK2,0.029077779324219753,-0.027146685930312327,-0.01906261564666272,-0.023226340809332727
TSLP,-0.0404687479852828,0.061495077269725786,-0.026046285518595183,0.06756309546992871
OSM,-0.014115481671962611,0.12606639150996296,0.07910101017188885,-0.008763057569115778
PRND,0.008847478944109229,,,
SLPI,-0.013821788012270214,-0.09172091641446414,-0.08508129029012189,-0.020137984092688656
AFDN,-0.05537937194173369,0.03783964668901185,-0.02461280445973792,-0.02883034455935644
KISS1,,0.01961394223196278,0.21206201167817323,0.05546332709504757
ULBP2,-0.03403050983303246,-0.0032684174051388786,0.039953840474046355,0.06162418634120481
ICAM4,0.14218946606814425,,,0.026336200842702485
ANGPTL1,0.004740885150456932,,0.02275754464872956,0.023128078248402576
LTBP1,0.0006770309374859523,0.010297785662858721,-0.017208479613145682,0.018870950170349007
NTN4,-0.006524876237380719,-0.00556975763203116,0.0786662202810547,-0.040117088192404844
APP,-0.04671571768465875,-0.0284363285260376,-0.024186653957661636,-0.0032711420737909615
RIMS2,-0.0015209969361579339,0.08720299607700968,-0.0023433189182138006,-0.06383073001448487
WNT7A,-0.012288406398687444,-0.006680505951205699,0.01865339110869495,0.00454845479755962
GAST,,,,0.05755537801059374
GPI,-0.006776554271169322,0.061022371204114044,0.000281803175326939,-0.024274753008486773
IL1B,0.015272833842306441,0.06378553171352874,0.013119874814816256,0.07763213022447292
SFTPA2,,,-0.01597396014892595,-0.018082035996289308
HAS2,-0.011166503306960668,-0.08189381832215828,0.018167467314003462,-0.012525120931086202
IL11,0.06657219591483401,0.12773357880356034,0.03302879165468254,0.06382588552057666
SEMA4B,-0.0371141805065249,-0.08281911762974799,0.05749649310722644,0.018392802347512338
FGF12,0.0485705645785648,0.06970095096928139,0.06300264194956379,-0.023079891906658826
CP,-0.019561453050727134,0.07976751654726083,0.0011003106190173259,0.0276546299653153
NLGN3,-0.0007726360851107671,-0.012697527156945896,0.06311609797615414,0.005005908050612529
GZMB,-0.02730724762104491,,-0.02292813500892436,0.08715941790757585
PROC,0.025003391312742568,-0.0697024327800774,0.03715468461068734,-0.02210396507339855
TNFSF11,-0.013507911828339464,,-0.015119865848872436,-0.02210395658066082
AGT,-0.032488362517318854,0.00103037888009601,-0.08553280787309327,-0.006071002850739041
PTHLH,0.07643017112400083,-0.10015347815621732,-0.02207093730248145,0.05111493871940443
COL1A1,-0.006890909932053141,-0.039567200275987105,-0.11195667901035518,-0.04902768722155528
LAMB2,-0.0032493428307863153,0.03996004942789915,-0.02258419755225307,-0.04975327532274535
DSC2,0.02098932890891224,-0.06933044395609589,-0.005873643342325147,0.02606783465787752
WNT5B,-0.028299992311450282,0.029396056005915844,0.055209352663784274,0.038452209131670724
LEFTY1,-0.020776985632889527,-0.008713196195277195,-0.024366961859915645,0.005436973394576596
FGL1,-0.012407536958637432,,0.01623019308093224,0.05474049719900889
CXCL5,-0.021674059672088797,-0.06441490332202995,-0.04883587970611606,0.0046393643114942115
S100A1,-0.00503177283603305,0.12306160371273539,0.09221810973524534,0.012741184752851072
NPTX1,0.006230180203252158,0.05653275152976645,0.008016589162121288,0.04384666461922278
TGS1,-0.014826390041863625,-0.03950563679884651,-0.007195738275171647,0.012420759982217481
SST,-0.04310026883549007,,-0.0054750977283774885,-0.026854269419130664
IL34,-0.04757916322594152,-0.007768583813091142,0.01998876845355321,0.02445964674124168
DHH,,,0.036384555721334394,-0.005113448772855143
XCL2,-0.015124931526327434,,,
TF,0.0026352960751767447,0.026492470022274794,0.0906073171234164,0.041402921642245315
IL33,0.030411466377766296,-0.0033586413864181677,0.0022824278060407433,-0.03853651578366077
RBP4,0.027124913565722306,-0.044556840430084406,0.01859755849369125,0.05916145218970134
CCL20,0.020536377228842904,-0.00991851161323664,-0.04903242505238776,0.01996908259340222
NAMPT,0.02118284379622704,0.0957845301267624,-0.00751894514982064,-0.0166570243537614
