,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGF1,-0.03194955303327168,0.03103570423399668,0.01594150729787408,0.012006112550570242,-0.02504248209564262,-0.01349124756352075,0.0684456502328393,0.03368584807040544,-0.02888979848435388,0.027104534183597973,-0.005469736374422168,-0.06470729639284473,-0.033715864970333305,0.027491977021199383,0.009773120472395987,-0.03312039615853233,0.2472737547564605,0.08273843039346351,-0.01414941323916647
TNFSF10,-0.043923667975899174,0.0077721710801913,0.05731287410731781,-0.018955196377573345,-0.03880347387260053,0.02828548113629761,-0.10320070427852442,-0.05620477101856708,-0.03125555251184935,0.03458362076847278,0.0033548739765361995,0.05770223642921703,0.007212954023097242,-0.04955782740151595,0.030452993634180997,-0.015609134376597625,0.12379098158741063,-0.05818687005760958,-0.0061530514736531094
GDF5,0.09834502603073786,-0.019044594575919626,,,0.013343725326678199,0.030357135882766926,-0.02323949271841294,,-0.029033443017755407,0.019421821043393604,0.0599198064627836,,0.05041328886220076,-0.003891540097259447,0.04561178601857183,,0.07054927443627906,0.024205418447307777,
CHAD,,,,,0.05004200933931572,0.045140029601878254,,,-0.01287904394321939,,,,,-0.012396774232056994,0.011123450542602109,0.0423825785772699,,,-0.04783643530213878
RGMA,-0.08592595196333971,0.020954754365816976,-0.008533670044506303,0.0199467511899501,0.026424906353431702,0.035118918530302294,-0.11964339808429984,-0.013140657227066975,-0.029954867428827026,-0.04077053902390852,-0.06304193554253382,0.02032966736310769,0.010014864911164503,0.05076012126326159,-0.006564086355757747,0.07161524742353782,-0.0391379958015583,0.028491675193042312,-0.07128446296981246
CLEC3A,,,,,,,,,-0.0321870700399733,,,,,,,,,,
WNT16,0.048519246985969405,0.059678928637755056,0.013685617475621019,0.05256247211216455,-0.05326151144409588,0.005963033124045392,-0.04854389554484288,-0.012840013847973689,0.003686504261527757,-0.026554436521481928,,,,,0.04904940626471379,,0.1651599968800591,-0.012216024366964003,
CX3CL1,-0.03213588838477896,0.03868684827303815,-0.04045077978039692,0.030758907908763837,0.09720434076383007,-0.01876784004552373,-0.042144327565471165,-0.009906853857169474,-0.007109338796794131,0.14182425614682087,0.0835027130745851,0.09092807283610174,0.0338570242478427,0.06616900958788041,0.040320784595095735,-0.04285050267079654,0.12904638939444102,0.017099604268935874,0.013689719860639821
FGF1,0.05107638928818611,0.01455124802877037,-0.029770987075866024,0.06582835724510955,0.007465539964721106,-0.01309594451035282,-0.04024450581284082,-0.00045817832722201956,-0.008728944408942004,-0.1091934612624471,0.033149650731189625,0.01583703035126745,0.04765266829204433,-0.024134670685351606,0.024903046174636075,-0.0457609246163116,0.04547164405131966,-0.11736275409008969,-0.042681549352609406
ALOX5AP,-0.004766328328134415,0.01354818772331339,-0.02492161494850671,-0.007511142486374842,-0.004127780621419956,-0.015322664796517945,-0.14376123065192903,0.03342748161402702,0.002822940448608277,-0.12836133137823552,-0.1149571286010599,-0.026891530236187084,0.0454134089393118,0.05223646154185666,0.015795511758641623,0.09645768214155442,-0.01696540798358511,-0.038721881572221804,-0.025551510165151146
IL1RN,-0.04027469413342477,-0.01681711165543013,0.01847428244673213,-0.02975989901377196,-0.00786711826040094,-0.03581286597772484,-0.02008091032105004,0.008314698907177204,,-0.030417131024612805,-0.01463175079778559,0.007311979147086512,0.010447432577565337,-0.03740526216386311,-0.008532330286819611,-0.045933234142501715,-0.06206461586246159,0.11529678299136316,
PCSK9,,,,,,,,,,,,,,-0.015893972128448827,0.015173254499675184,,,,
FGF23,,,,,,,,,,,,,,,,,,,0.18862311668920706
NPW,-0.017907844375297428,,,0.018518459831237802,0.007544484945170707,-0.016241288864630412,,0.09479847694307568,,,0.025750813416257734,-0.012350691043028071,0.02466647034767298,-0.018440296814821424,-0.060252423948384246,,0.014716776558628084,0.02031357073869413,-0.03155926483655436
CXCL9,-0.036379498598545355,0.014419742745418296,-0.021322351759108064,0.020675408383507187,-0.03990922397230419,,-0.024286704096181007,0.02950904777255583,-0.028503258692452765,-0.026823016935078523,,0.0031656741485431733,0.07342173521429185,,,,0.0904516971409576,-0.01657923072205359,
ANGPTL4,-0.0702899210213554,0.018243793515840014,0.02501649257640569,-0.028660025431340573,-0.04895323746137829,0.016697256677157747,0.025836242923147217,-0.0014503594725567325,0.029470010632625405,-0.05150341673827821,-0.07817356276599009,-0.07928176974245213,-0.01800596204705183,-0.00275693035146249,-0.07865529668942821,-0.08731212930789124,0.1169210882587189,0.03611027024136247,0.08953346703293602
UCN2,,,,-0.011619889010006258,,,-0.02127907266411976,-0.0223611896564736,,,,,,-0.027609241795261797,-0.007149285519489868,,,,
OBP2A,,,,,,,,,,,,,,,,,0.003933317448532493,,
COL4A3,0.07324160416799498,-0.024961935800683798,-0.04129383874800149,0.011030220900115047,0.00665055297179372,,,-0.028926570625727503,-0.0038221631554519486,,-0.018452420449428835,,,-0.012577224438306936,-0.033050537832353614,,0.040143714281724925,0.1831549531304574,
NRG3,-0.038860815308994344,0.008638748530313765,-0.04277440608512578,0.02586106474900593,0.04771613724195654,-0.010990386015996246,0.10935740742834937,0.024513478809786705,0.032772911575936384,0.06402268042913961,0.0602225132897872,-0.032499451413479714,0.04189173773616559,-0.014315547220055637,0.06275537460503684,0.008740528404199335,0.0436071054194775,0.004548307026963491,0.07271011608551571
IL23A,-0.013964252377766197,0.012335476546998186,0.022349782706023676,-0.018281502884551184,0.10576359822805029,,0.08047657717916191,,,,-0.022450533379368517,-0.05375655649552011,,-0.020412436410984697,,,0.0014019071962074379,0.014444365365608879,
COLQ,-0.03397802940785117,0.016349931774476984,-0.004823077792782659,-0.029466182073299547,0.03189030917025143,0.02669610114870175,0.02294764970505486,0.04552520206971402,-0.0041065363385292255,0.00058002869631008,-0.0006529134587022867,-5.908013486429506e-05,-0.03554610901725027,-0.007030560826099559,0.009374523563300466,,-0.03249506596504246,0.08795763674048457,0.03424782605887929
SCGB1A1,,,0.0287821492137365,,,,,,,,,,,0.06513538071553805,0.2107690215195708,,,,
TNFSF12,0.009089402075657229,0.031557192193147156,0.01031691865640913,-0.014952668007198232,0.005762538726103144,-0.010363297768061204,-0.1078086220962702,0.04969168037299994,-0.052066144804713534,0.010418061105728451,0.06842502709898804,0.054337426887645396,0.02041927088013591,-0.005601677813148931,0.0009788440476377282,0.13987452247821833,0.10214890098614822,0.030837189315404735,0.07066351554834582
DKK2,0.07283873281004725,-0.02131656342958482,-0.02375642253528595,-0.011791196789694341,0.05620146147585426,0.011322686512462264,0.06672829112558396,0.025939397420200416,-0.02551231443471546,-0.04802473999894678,,,-0.04080130769993224,,0.028187783140345545,-0.046412822201377185,0.10231425097439124,-0.012371290283892755,
FYN,-0.0767359594817468,0.03913562041925023,0.008739349023959895,-2.760860012877959e-06,0.025664885816441513,0.03704766751203373,-0.08959456110195013,0.012484353216164234,0.02845213237277589,-0.002678853425393775,-0.005106602700766242,-0.03256553797209371,-0.03738543723178542,0.00536766303821478,0.013555569329684089,0.08478423780996645,-0.00430008320700362,-0.09548920861408916,0.006653016960716387
ACE,-0.024540057251163958,0.09221134258850627,0.004189312493534396,0.08521654693637351,-0.05076101508517798,0.09101259561626728,-0.057928356366158534,0.06169124569802873,0.023157529974157348,0.12178054842552213,0.012023597946345556,-0.023858251670740387,0.1068370426001404,0.04994663899447951,0.01409287314981287,,0.12402482431866776,0.04926978587762575,-0.013477070914761467
IL18,0.014650446237610385,0.030792480751707034,-0.059007851224004454,0.011724105703458759,0.002347671785308059,-0.025188960667724587,-0.11123601161897836,0.0383787585527785,-0.0038045300355541278,-0.0831979623234634,-0.02626296429607058,-0.06255905511449376,0.01846673184718094,-0.022989783389919465,0.04144754858094947,0.019680051598005618,0.12449794325456101,0.02432797301626495,-0.01786860753904943
PPBP,,,,,0.07975397206878311,,,,,,,,,-0.018814847940241717,,,,0.035517762942923935,
CCL27,0.02484601579191572,-0.013497665911314936,,0.05114972573207435,-0.006116790349550242,,-0.03194713273019006,-0.02301330126012247,-0.026281354474290614,-0.03283931169620338,-0.000864200942985602,0.16990786136273053,0.03987764765117918,-0.007793260645962759,0.021366761661604537,,0.0545720622535873,0.04798800520935778,
SERPING1,0.00558970315571098,0.06339712210205596,-0.0443546478535099,0.04550604514196765,0.006107333147019498,0.02916117493405963,-0.1254465850281015,0.03379110320275214,0.05205755397275303,-0.038978118454875206,0.1167413913748288,-0.1026327929847361,-0.015030140289768477,0.04480524869681335,0.02690382146256134,0.13312566826222774,0.1162887896396714,0.03783425560726067,0.022614926985675667
AZGP1,-0.01957429735104616,0.014772584589586966,0.04332227761128363,-0.07841721344975318,0.017339096246821048,0.015427529897003163,0.0277206093465921,0.004412717303793612,-0.026349396672247987,-0.056541257591353845,-0.06692885257551938,,-0.0292610269821439,-0.00974905312017738,-0.06439442375611534,0.010004485586768206,0.08683156581421346,-0.13355567824864215,-0.02563338740736364
INHA,-0.01285288306010175,0.014460064119996223,0.021870859257067662,0.0057913952014390655,-0.006202872061399137,0.027046828682997116,0.01767180912049313,-0.0116470906786482,-0.0032049422602805377,0.003914164018187531,-0.03400816181858926,-0.09435030104880104,-0.03535199932589161,-0.016706567911420032,0.017566660107125858,,0.0036763853349304665,0.09448270024069311,-0.028481146836653738
SEMA3G,0.03666604996908374,0.10835619339154721,-0.009166702523295347,0.00422680432727185,0.028948036702098123,-0.01914036338265974,0.030642168223437044,0.04858804687332019,-0.013758557000379666,0.08105284701472823,0.028762819059629095,-0.06097868531609317,0.0008757546371963159,,0.03299337099102824,,0.12568486757210062,0.17222851134039094,
OXT,,,,,,,,,,,,,,,-0.020261462771793016,,,,
COL6A1,0.03432747537145066,0.06985674707097285,0.03841460503040133,-0.025348979624290616,0.0627971755547575,0.10237964512235542,-0.15004665558753744,-0.04950737807573611,0.01132873394540061,0.0781227885833107,-0.1465334308576334,-0.03987356029372679,0.021366683225857528,0.02778725877431111,0.012073013795434167,0.17368012385860462,0.14133672868084388,0.18471502996618178,0.05701760868366236
FGF17,0.06519893329363746,-0.012610195598782474,0.03897485282099511,0.03103485239285927,-0.03745423763979531,0.0024541617519404624,0.03086794156821298,-0.0324863717186318,-0.038955159330982626,0.056217013263137085,-0.01937221494488807,,,-0.04078333273529521,-0.007047951365908709,,-0.0066858166230630975,-0.04484249367449613,-0.030816036387527338
TNFSF8,-0.01920437410595695,,-0.01965118752939549,-0.014822869976674547,-0.033089612937740924,,-0.020080910492599476,-0.0029272557223477312,,,,,,-0.017410567855761082,-0.02154462422772747,,0.07369433145604423,-0.04722638588000116,
FGF20,,-0.026787527232432093,-0.017517561794437732,-0.027752361385412636,-0.0014345766704796272,-0.031308081828297765,-0.032346586553575425,0.04630627682210217,-0.006128759690531259,-0.0008780445338220062,-0.01781498744005937,0.008867010053509526,-0.005218226777894578,-0.012265451599521856,0.008405964096883038,,0.03340022553618077,-0.034959940975866396,
ICAM3,-0.05490376535834963,-0.004928374761209581,0.07779337930018619,-0.02967410131478171,0.001970978975480018,0.04049901466684574,-0.09426307353836563,-0.035894545974718466,-0.03532043227794154,0.008073500964789156,-0.02944556590187734,0.01321907478546223,0.047553290246981496,-0.0377489934599511,0.004936663922674135,-0.03981068637388685,0.15909931633089297,-0.004629459844438533,-0.04835012410764905
LAMA4,0.055286614179285855,0.10852975601894183,-0.01274094995857965,0.01047417383629635,0.04707479171353844,0.031702670255219854,-0.12047861820020712,-0.019578058154006383,-0.015221863060845059,-0.0037237867010460677,-0.03423308806278667,-0.025021918693247075,0.08381707910892558,0.034997698140689475,0.02879359111059879,-0.04680709619632634,0.09427320636615112,0.11543759800241198,-0.0849448883143823
INHBE,-0.030206119214885512,,,,,,,,,,,,,,,,,,
DLL4,-0.042177727835139546,0.07662633193556934,0.02656126523818639,0.022901698359923804,-0.06454529289975915,0.04810396141559941,-0.10777766585299338,-0.006254744520013214,-0.028658713272361604,0.020544823617462328,-0.01840178923673242,0.0705970959498559,0.013781321065261407,-0.0026072436576633994,0.10858721328196824,-0.04088458431575656,0.08706429730775925,0.12228765303394588,0.06213617541846777
SEMA3A,-0.002712535747302257,0.11231211562391308,0.07230010065439954,0.0817807146095224,0.03179037498062527,0.017171072342106523,0.0715874882286452,-0.030734309364140542,-0.012585211788448618,0.04428241631632129,0.04455468204678084,,,0.011008231677750566,0.00948584823781344,-0.07331062382457199,0.06946323455112173,-0.04031592834230795,0.015677961097943272
RLN2,,,0.010385002928173391,0.02432674939431683,0.04364701588035364,0.06715449420709713,-0.025788970508609798,-0.018648173904642924,0.004789541326587972,-0.004220191261215168,-0.014035389326297023,,,,0.008305504042359324,,-0.016191654919182112,-0.01319814547534264,
C5,0.11799340296928863,0.011537374883542277,-0.0026511896335372027,0.037299743809390266,0.08932424005154961,0.02803429234394562,-0.10629357982319362,-0.021995698539508377,-0.052280487485554916,-0.0033629119630474817,-0.01904439722744164,0.0099318816664984,0.014638921536473823,0.05714805808295968,0.03244849289482989,-0.04641280110910195,0.01821976710804247,0.01961879146944553,0.000158028268722671
COMP,,,,,,,,,,,,,,,,,0.011432967541756753,,
EDN2,0.06693600710795901,-0.015250223087746383,,,-0.026255062628826046,,-0.027445634443253614,-0.022645097539015842,,,-0.03698979770525428,,,,,,,,
C1QA,0.04812014827927315,0.053138536945041635,-0.010998585832630272,0.03747944701016681,-0.040952128204142846,-0.04259607929935717,-0.1162296414359732,0.028462361670976735,-0.01379992891481169,-0.08760590034269457,-0.1233773285942125,-0.018375289556938897,0.10210947454109753,0.01994346164529854,-0.015929270175380667,0.15004770556951177,0.21426888077805029,0.18480646343833007,-0.002261487636021005
UTS2B,-0.02065193715296263,-0.016319457813505835,-0.024006410694092217,-0.01495913268843268,0.02317681836668404,0.012636041320396639,,-0.016119340991278635,0.030063471868455132,,,-0.03735501283327065,,,,,0.027135445884957716,,
COL9A3,0.04552843085754237,0.037505568018940116,-0.037725266120919504,0.06179606794565046,0.04241595040461296,0.030469809570976038,-0.15272806152380053,-0.024534560395077388,0.0011885313751926702,-0.02021963771070313,-0.13818932144801943,0.03571099200539261,0.048862119431632704,0.032926815262079155,-0.02943426426817286,-0.013346220171693518,0.028724305097722242,0.04864600326793545,0.053270868246029536
DLK1,,,,-0.024897836467230056,0.01038375499410796,0.10943143281060634,,-0.018184605697350174,,,,,,,,,,-0.02333944493597888,
HGF,-0.05310974674439708,-0.021450683484354638,-0.021785480410237507,-0.003108866884271606,0.04131140389631383,-0.02389559924183849,0.14138966254694532,-0.021380883562085395,-0.02210000799739399,0.0223993271995252,-0.0213774578095715,0.02087605006418862,-0.004985203030339245,0.01958371983438064,-0.008479550938626715,0.04548422786826662,0.08101702841990657,-0.009926849407734294,-0.05036311995861405
P4HB,0.06626581268459718,-0.0009431290871325823,0.022096900485785602,0.012481587926418545,-0.0070360223859055075,0.03720923787864902,-0.1470986061483029,-0.05925134968849121,0.019515595565874785,0.026025383884632693,-0.06645972045763657,-0.07191978903805125,0.07470248601385225,-0.015976890626794735,-0.03371161066857211,0.041653542618910556,0.11766369235940313,0.04993679525360544,0.03356185358511796
ADCYAP1,,0.04081343409359053,-0.029822683793533773,-0.02057884517309021,0.008116191473404767,0.025864317336647156,0.1266726518282261,-0.01348719723893172,0.03870268444738157,-0.05700032809717275,0.15897048757578067,-0.042632214149687896,-0.045150944442834344,0.08445516389104905,0.0671343296701368,,0.030132849051675674,-0.031973672519541765,-0.05876589624597074
GREM1,0.006561136018153173,-0.021451331053926773,0.01980471216573666,-0.012929380424069891,-0.018071307140801678,0.01859199009922058,0.021206463561245045,-0.02968338673267451,0.027989821073256493,-0.09081957201668574,-0.013016290149454428,-0.01571027310648156,0.009790451600585788,0.031893570115028344,0.009359047987166151,0.0480025707142227,0.12252774744184376,0.0679285983419697,0.04671880258801726
EGF,-0.004668439466756723,0.0503555496920735,0.008952106441575142,0.021987041671815713,0.03178786115037365,-0.043814100300935965,-0.03684446963637937,0.039615288750326265,0.007008284371008448,-0.03856319313598729,-0.02554596191843802,0.05465849072231985,-0.020082354934600737,-0.015175138318514131,-0.029752380766630143,,-0.02248058021053545,0.011052674364595788,0.07807883830867197
VEGFB,-0.06193868334487178,0.01578788453071575,-0.027004169092821613,-0.04552746975505575,-0.008899512755328635,0.0407233542776485,-0.10128683953350531,0.02913215940447884,0.010091484662637535,-0.03818394739955021,-0.057248770500130046,-0.06645040984997018,0.035138416482824994,-0.07308891005062657,-0.017233907987112225,0.0036283826592893383,0.03322877002855495,-0.10147725410837515,0.05228862494156453
FARP2,-0.02674356798877662,-0.018862550017595636,0.00043224576699286337,0.014217474008765102,-0.004445506881841931,0.07777773571395981,-0.11777004329817134,-0.040851105919682745,0.02678290455976994,-0.034030415860697494,-0.03046012749595025,-0.0075341201060727565,-0.003224814328327633,-0.013497599929631074,-0.0763105826057383,0.0837365193358873,0.06971056548292355,-0.01586719422291576,-0.015312221391919572
BMP3,,,,,,-0.025615446681606712,,,-0.01849247434170683,0.008254890118045394,,,,,,,,,
IHH,,,,,,,,,0.07775354204351459,,,,,-0.018511153055036245,-0.02334367518250176,,,,
LAMA2,0.042444523689422815,0.03479349311398815,0.01635944614832161,0.07426404885544693,0.03235156182410634,0.034639852764462575,-0.09753292149548975,-0.0013004989066202188,0.018165351888815958,0.0453540380798322,-0.029018449940765186,0.05471931245219161,0.09473269931817367,-0.0025088840931274847,0.0855404796852284,0.045141807942058236,0.23406963378427623,0.12890736898805208,-0.08557347181702343
SERPINC1,,,,,,,,0.015988914863013654,,,,,,-0.015175139525729846,0.042459660727209386,,,,
NRG1,-0.01970027145553273,-0.028303020062997085,0.002160061292593936,0.007483760472803922,0.05019632278151686,0.0763838804360476,0.08686399847267666,-0.004036495630845529,-0.05551546624891738,0.03458135154219314,0.010059379258100219,-0.018124050837312895,-0.03604838928628771,-0.03277635778538741,-0.012934844677854307,,0.09780138636972134,0.07414912405430935,
SPINK1,-0.02314321226835404,0.016153808811171354,,-0.02961068792911779,0.012963154035070852,,,,,,-0.014035389326297023,,-0.04333528510115361,-0.030126054159215855,-0.028336842671223845,,-0.054688852057994806,-0.041449439616454774,
EFEMP2,0.021340189975582322,0.00999053778441132,-0.023516155970620747,0.048654463781383855,0.026950029039681002,0.06528053104083643,-0.14542923323988827,-0.015488499771575466,-0.006632514778727019,-0.048286828944298005,-0.11492972483640504,0.05483561830271737,0.017278408446637996,-0.029792232622870816,-0.013591840857476094,0.10948590019005527,0.22413950204275315,0.05265434101660473,0.016476290517621072
SELPLG,0.03337378078043202,0.005542513068420586,-0.007050302544071281,0.08070660001237041,-0.03870794700687286,0.06987800048356471,0.0029392906468202994,0.047458844058064414,0.04593554173490639,-0.0603696679897274,-0.009589416573335606,-0.0321093801690145,0.0771610169108123,0.020869231573977427,0.014220827490745047,0.10936783477987198,0.1508095897806204,0.10062140674678191,-0.0035626796921289297
GDF6,-0.0242175838588771,-0.012738244728969129,,-0.016757988808941023,,0.036311537770331206,-0.02578897329047064,,,,,,,0.09377505233861354,0.015428127159752824,,,,
HLA-E,-0.03326340243639164,0.008361536228971478,-0.028267383473218794,-0.027491717174254176,-0.004790733154370653,0.010725312941162133,-0.1413805489627881,0.035624843257722964,-0.059891262212527406,-0.097999367245834,-0.060963488976454136,-0.01654507038195602,0.10229543484306855,0.03369161108616945,-0.01724178778734124,-0.022987309447057874,0.16224856849858638,0.12469768993039065,0.035359933429846856
PTN,-0.010309053403589136,0.028592844447001123,0.058250042018051784,0.014439814402510017,0.02851405457149364,0.09381034784865476,-0.16684755009083188,-0.04990513521840448,0.010946455650963381,0.007874520454263022,-0.16893058894859625,0.05309566549291601,0.011262952619027567,0.009471176408184897,-0.06277390597156096,0.19843751226673134,-0.023457354769062702,0.06137060481859692,0.08539076392897402
CD274,0.030839017227975316,0.051180206251289016,-0.003107553666514605,-0.0505662931170115,0.006317879052072766,-0.006678524893825539,-0.022971242064543727,-0.024914731082395142,-0.009912240342750608,0.14349056306650945,-0.02309861882601822,-0.02371823416578299,-0.02073669305514501,0.05078830873946432,-0.0104213905246462,-0.05488260001908317,0.017875514204940362,0.014517545187247056,
FGF10,,,,,,,,,-0.033340870374116906,,,,,,,,,,
CD14,0.07170659013614743,0.06987515916738554,0.04099974888225922,-0.06181728540815662,0.04035500127942811,0.0109081053286422,-0.10819538389547163,-0.06217102724771247,-0.014629988868478182,-0.052901533881665,-0.10743940668300336,-0.04364354197109837,0.053140778453901846,0.024701919960720478,-0.019805049740013507,-0.03942861169272971,0.19186045437490742,0.1508529746307002,0.0032842517962034233
SFTPD,-0.026255061085989597,0.0329525054218964,0.08382064970296327,,-0.027375676654603238,0.03426881908638869,,0.009844062610054492,-0.037179175841632654,,0.17965322849434706,0.049028668029223864,0.05405918482832009,-0.029536073878349924,-0.035532345742956446,0.20057232470103928,0.0031644232657386433,-0.038288210392302215,0.04939580643432611
SLIT1,-0.005973330974678547,0.005508551422755533,0.011336487103836659,-0.004585460433560653,0.034668514971214766,-0.01854867075335979,-0.1349814170001754,-0.01660989383520935,0.010023737787493471,0.0769375799343503,-0.006158823441301717,-0.0715637013192885,-0.02117874925978433,0.013368137220566853,-0.022557615323480155,0.009527649468800355,-0.029169282907633483,-0.02954557071168846,0.0923114968952239
LPA,,,,,,0.014833062620584167,,,,,,,,,,,,,
CNTF,,,,-0.011791195577556562,-0.04312200945897777,,-0.026981815585151524,-0.014701010106115693,0.05072569324471869,-0.011107860895702136,-0.016296584782028768,,,,0.056482314448906196,,,,0.10959924603955085
BST1,-0.04122346782169832,0.03570140393082644,0.07011559303390424,0.004127406621233015,0.019884550879853625,-0.0440852772715813,-0.09913394165682615,-0.014246671390995797,0.03320649059776433,-0.05197295229808756,-0.033926690906287305,-0.05869315103035477,-0.004965568279528223,-0.03290742085058586,0.02949650805769552,0.04165612134895574,0.10239556841166347,0.028671072013773974,-0.041281591247206824
AGTRAP,0.0005822085399901234,-0.023341533417132056,0.030736050326291457,0.030917347140129243,0.06605960388683561,0.030124687862299077,-0.11119304250578232,0.029372472005654127,-0.0067590039452327475,-0.044587459856810244,-0.036678746222098504,0.08654772630696866,0.06351170311629248,0.09822159092059943,0.014571376618640386,0.06555697818577337,0.08190159916220338,-0.0625171469696084,0.0020356864884596127
LAMC1,-0.026679727130417306,0.059382005676253284,-0.006257589001001642,0.03899822554342005,0.0352822834893395,0.01810164826836321,-0.08516852053266606,-0.05123112742564846,-0.0023320162822993867,0.008857740881938865,-0.09089362740514988,-0.08969162683405789,0.14462739380816225,0.031942389984259224,0.02224866680959588,0.13616219275426306,0.10804107031027495,0.10546888770839141,-0.027476599744798436
COL6A3,0.07333572898439814,0.07145903995031488,-0.009721906689361558,0.04583078889174569,0.03591886114355993,0.021591337741064927,0.05129021646920753,0.008531394023641054,-0.002275807161844608,0.007216974583720319,-0.044042961655609746,-0.08053253306088154,0.03212448581470371,0.01751379453052688,0.053231813876601496,0.07068042615739042,0.22207726758784452,0.18415663779490415,0.08881159304716439
FN1,0.053711470912033925,0.06326838295844578,0.032444561604726044,0.022429564740854953,0.011502591380810227,0.024185756652994352,-0.13817642601268215,-0.03659881610887829,0.025103268671102495,0.009067041775010819,-0.09205447908979165,-0.06260753194810763,0.1170714721598368,0.022751593608371784,0.011429713784551074,0.16180592442602432,0.09147053984134093,0.09813291606490797,-0.05769975807567514
MIF,-0.09175287769928353,-0.02763792755839316,0.057471615735100186,-0.03648559315544056,0.008508700268925001,0.10589461624673394,0.04474309540131134,-0.059556297682130166,-0.01948119182533478,0.04533204947599184,0.04407154423446915,0.002291982678241261,0.0017147452653414592,-0.03499435793472239,-0.05586905171305367,0.11286847792569304,-0.16731672789666638,-0.14121330251444494,0.0072574418944072495
JAG1,-0.07857602851851182,-0.0019902484562639455,-0.026832668190104672,0.02791983633449843,-0.04659322382558168,0.040691120449730195,-0.13667455711175613,-0.058940466113098944,-0.028684718381429643,0.061344190491921476,-0.13357901953225473,-0.08321451340170037,0.025726537668452815,0.003603452606320357,0.05872193018750658,0.022761039706602034,-0.008172253017059176,0.10757756713862376,0.03386799808609003
NID2,0.07858879448712974,0.054585370974160184,0.0293969334412332,0.004021148692969428,0.05956546121514009,0.06179394912012896,-0.10722633396062001,-0.038697170280312276,-0.027586307240957623,-0.059862248379476124,-0.03628631985822948,0.021095565142212447,0.044554643678262604,0.023014219206141082,0.07286738106258933,0.03910920291228186,0.17368810461189443,0.17051480284461065,-0.06308163691233527
EFNB1,-0.035795070589809505,0.021253853573921025,-0.019833399602391895,0.05939748107897324,-0.0012747836261285438,0.06963852896907581,-0.05618457431273502,0.013604059643472713,0.058857670491570424,0.1106084802254318,-0.044946118150852664,0.06250623398216741,-0.017075681941067154,0.014398892417933658,0.0468814075698604,0.10923319161435244,0.06940523078612133,-0.021178913348515772,0.06812992813754518
COL4A2,0.04874284459019651,0.09931290228341776,-0.05686556993829688,0.06511365153775012,0.00985814748885871,0.06646190349201794,-0.13407074811757042,-0.07401631476782496,-0.022405440056082488,0.014983874392728885,-0.09101019334172251,-0.046703026340893086,0.09026913249760168,0.06116340019878837,0.03442348239007844,0.16602736984286418,0.12067986694922664,0.1737259531274853,-0.05040342317003349
SPP1,0.02924637342875084,-0.0239245374293337,-0.03558616965193877,-0.019885040141753314,0.006260647470377371,0.003387127377255408,-0.17481194127667785,-0.022755296553507956,-0.06514560530948069,-0.13007408675675083,-0.1579909856092811,-0.09162580660539164,0.045882919664083296,0.021210265044413215,-0.14648970526403624,-0.08139690064615837,-0.1421454392833566,-0.11634287321964293,0.04119133990663558
PODXL2,-0.0674606058760864,0.022757539691175898,0.01646533999945957,0.03513989527529305,0.07905177840295671,0.02089920112000262,-0.002671682050434848,0.05201813986429643,0.03012899605005514,0.03617069485388193,0.02419324953714075,0.04028841907907984,-0.010674074512035364,-0.025577831199533753,0.03273079736416505,0.08518828347525044,0.02744447646746419,0.014909541309221402,0.05995761730722985
IFNE,,,,,,,,,0.04938944972541711,,,,,,,,,,
FGF9,-0.029202158065165754,-0.012228846362320838,0.01896872591215246,-0.023485553284086143,-0.01110788501954141,0.01888347828993687,0.09224868220701424,0.0652336335818026,-0.010346508198511515,0.11570526651151454,0.027814260343226836,,,0.0036115132649672094,0.05181084426032067,,0.09651225575439147,-0.022380118119764127,-0.02609579790674924
ITIH2,0.10358579495196142,-0.011826078311519748,,-0.0157534924795245,-0.012759838441727723,0.06846025792109386,-0.026272078971533223,,0.006773679876240143,-0.05364613022559377,0.008035541958539833,0.05403445718197088,0.05957176765513031,-0.021194656396346226,0.15614709678014121,0.3102922304785557,0.3099683552483043,0.24882554215947825,
ADAM10,-0.06113851451388782,0.04387938292590621,0.04256896828341085,-0.037182829931767795,0.0244160488064125,0.05766010010376379,-0.10255328376920886,0.023702117458985532,-0.02821636556853306,0.004694991951225572,-0.05209483371954903,0.11832012487834241,0.016926014422673247,0.0670122206987537,0.006138754093852089,-0.009785718641754355,0.11105071670248656,-0.03248392014231967,-0.017048034716780593
CFH,0.02906876671968312,0.07218193721907172,-0.03183835925501958,0.013076144237748019,0.03338229547736954,0.0672727346082879,-0.07991011711946365,-0.04466199777857211,0.0033313125196386727,0.050704708626356135,-0.02556712759141809,0.031201676270891616,0.04100150783925253,0.0792361899034098,0.09268579255342721,0.0491760729319057,0.28304137889158143,0.09058633118103045,-0.005208122258626763
COL4A5,-0.06401183752075619,0.008197309054742414,-0.06644755386565986,-0.039165942032458594,0.025158697629595765,0.0018230305547160082,-0.1166772517800739,-0.004002356306936833,0.015677653861717253,-0.07412327467691335,-0.024334248058965488,0.021934897624530977,-0.05066392452247137,0.01266013154471809,0.024778257765963638,0.07967916090631222,0.06839086817532951,0.05409216335742244,0.04741308707842546
