,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CLEC3A,,,,,,,,,,0.014111353161813082,,,,,,,,,,,
WNT16,0.0824248174352848,0.10649445054495614,0.01913360179683628,-0.018140655935364826,0.02604475762996556,-0.013196015949096904,-0.017872818652428214,-0.03618699654707694,0.01788089186429591,-0.01541599981623448,0.023307691587170127,-0.002137727741049823,,,,,,,0.11319048217129589,-0.04858380542365274,-0.029710019377339636
CX3CL1,0.04300138161115742,0.040063915304583426,-0.008701542197265552,-0.016064592557753467,0.02666126285440113,0.032774084437078625,-0.015205821653097229,0.020762631019285223,0.010296851568710312,0.00793981748900878,-0.03134110214603351,-0.004541311811231211,-0.0022717677076895563,-0.08101528850691375,-0.013298589210414614,0.10221915545131664,0.053618888759542675,0.039442178339095094,0.008622765908572807,0.08811249597824532,0.019913540413818792
FGF1,-0.07248408150465324,0.02159893257584607,0.029713001718324302,-0.06399531665471385,-0.050050301525182375,0.014131206878402759,0.027703414867005626,-0.004446362920312947,-0.01402663622697728,0.031619157565814876,0.03067845413530783,-0.02286906248906844,-0.021991203558905444,-0.066001277068679,0.01676320970036995,-0.08051166673488754,0.02540251769216968,0.038578294906837354,-0.012961583796567831,0.04675580869893121,-0.012851533545142815
ALOX5AP,-0.08748650715347171,-0.021790440976683357,-0.007721740902692047,0.02565457264400977,0.0009204535008068008,-0.04701860494347604,0.005754626451445853,0.08360229027556576,-0.02525225501474934,0.022315610444423324,0.057051463266013444,0.02069257996849979,0.03702940228796398,0.03216569413018949,0.09180007480271624,-0.08258142415420416,0.010875679389803218,0.009736458288201555,-0.057279662767897456,0.001515695934661956,0.04706456244458485
IL1RN,-0.017372298939225282,0.03829560834243486,-0.038785563436698436,-0.02248625767671249,0.07295638012065651,0.011763764939510623,-0.018207383482243395,0.04758429960079248,-0.03307625930132929,,0.025128064191183193,-0.037260024488619106,-0.012089326415314757,-0.03465688259068498,-0.0067037694708688,0.009725493882691673,-0.02633571539099475,0.008273741025004763,,-0.05183031435986885,0.03990349485814489
PCSK9,,,,,,,,,,,,0.04907091935945622,,,,,-0.017275712173985984,-0.015655384282206877,,,
NPW,,-0.025986852740728587,,,0.04838037933538903,0.036575597009748356,0.06144595709758452,,-0.020517823260823596,,,0.295608849749246,-0.013464877491022608,0.03052470191712322,-0.01925686754197553,-0.0111263436870316,-0.002703848146037237,0.05708411790674589,-0.02544435798460036,0.12028367455755956,0.06362350159258554
CXCL9,0.010854415741360528,0.034058244540955296,-0.04150128004641031,-0.028740123790673935,0.07806313010393598,-0.021044574686885625,,0.08145043480618476,0.005413836598294412,-0.021157292992071596,-0.023603202136737972,-0.020531055677164317,,,-0.08902703614999159,-0.038953840561349574,,,-0.02984667752716332,-0.0003407512568831582,0.01111675354599872
ANGPTL4,-0.033075890691234386,0.04499683703749722,-0.04691474004952643,-0.014181071544926703,0.058076822065989624,0.003280562195587109,0.10995223737870782,-0.0072707206580652295,-0.005188520030934211,0.031721825047236,0.039927875065402046,-0.06165232984050615,0.09817040970594931,0.0636811435653248,0.13303939836928505,0.05903132552081605,-0.0204017607623245,0.005350321454663914,0.014973779788280052,-0.0829406435234313,0.043839348238417876
CCL11,,,,,,,,,,,,-0.016051124954244836,,,,,,,,,
UCN2,,,,,-0.018447218038263068,,,-0.013609672852033988,0.0005611314862781936,,,-0.04324268255136863,,0.15013565170151377,,,-0.029871541912217005,0.003162588329015336,,,
OBP2A,,,,,,,,,,,,-0.012839569941499969,,0.04335148199700205,,,,,,-0.023294661412667745,
COL4A3,,0.03255256511333608,0.006001862102009347,0.05278020983858381,0.016115987087701282,0.003087478719757773,,,-0.020919958768580733,0.02971049805642775,,,-0.015246113540939707,,,,,-0.012388425007542477,-0.030449118945918098,0.12267382257517087,-0.02345284069106783
NRG3,-0.031530795430101115,0.022082372702071324,0.004102365395803275,0.03620352629607839,-0.02429132618286278,-0.04127703173121859,-0.0317474861905794,-0.05212063127347311,0.04902770666706883,-0.009897118516799728,-0.04700122886365094,,-0.04090372672151691,,-0.0528997185065726,0.07910809485674133,-0.03793293583477576,-0.01549354762576803,0.0330491516596287,0.0590356523515053,0.03818302486618228
IL23A,,0.04203699495076753,0.0552477557998509,0.0849025637504144,-0.01870389115867902,-0.036491114237018916,,0.006529580500215343,,,,,0.00032803962537899227,-0.04498791050230667,-0.06273637844098873,,-0.017275706147493585,-0.02010602092211326,,0.030251338202204252,-0.026265150229950636
COLQ,-0.00227943516916919,-0.05120943344796926,0.02514788641809806,0.07660974465249666,-0.008518543490670974,-0.040695907241904625,-0.03818424796589661,0.04070179242394535,-0.01701733167346168,-0.008220099808533698,0.025290300263052644,0.012075692048276777,0.06437105390022795,0.05754318069932382,0.006038200587468716,-0.06457899753458023,0.1479228934378092,0.06580561836281015,0.04346504074799803,0.15071488651238504,0.002896199362126272
SCGB1A1,,,,0.0680702522092805,,,,,,,,,,,,,,0.06436232744265243,,,
TNFSF12,0.004038554219235708,0.013507390838605577,0.055697456457551746,0.04802264540627126,0.028894311278396197,-0.06994929774465115,-0.05502150810952365,0.06480404727916925,0.08266779901071057,0.02948293435073143,0.05374489724746217,-0.01275851504116935,0.011211536503538073,-0.030105418966924216,0.04982975104962425,0.056396856393972974,0.05379359282304482,0.025631841135184488,0.00036016274455248165,0.03788059255583354,0.03472012190657055
DKK2,,-0.046168711170345655,-0.019712329325370107,-0.021602014642127642,-0.01871917863623742,-0.014586210764035271,0.03298087009102424,-0.024237989498084877,0.023296950842073408,-0.014558468863891635,0.010322237177102492,-0.010088953098486507,,,,-0.02599801098095289,-0.02039277168693726,,,0.00018965341048153556,-0.03316613307316836
FYN,-0.026139375162643065,0.03486307384634338,0.03440350592677282,-0.0569666433253181,0.013878789828448234,-0.009250964912057557,0.031877678522452914,0.046150673135501766,0.01705819575799701,-0.01761485200057736,0.004356106603574514,-0.014166052317066287,0.030719928545519495,0.060780386682387014,-0.014837832423983848,0.014322449241387031,0.07145404783063528,-0.026147607078788996,0.030438568060592995,0.07992992134972579,0.0073121020691422805
ACE,0.07187444902687372,0.012647961683601681,0.07322377065191511,0.04389792204383756,-0.02893444465982671,0.02308125259282444,0.07450328719702669,0.0855980266565431,0.05918898573262296,-0.022076473624314082,-0.06447611015615029,-0.02038430405038626,-0.04120226562232202,-0.08842208944517976,0.03932919427423172,-0.0016573033964584459,0.013456387218567692,0.01547374505246041,0.026856616616927793,-0.008447075664898069,-0.029494592268531225
IL18,-0.09205849054623863,0.020825324162194916,0.014667434387379455,-0.011185197224028996,-0.007361277571176106,-0.024863371058785347,-0.01190895149986879,0.09282512885298148,0.008156091022917322,0.0006953463241466445,-0.017717115652483063,0.013330483850038525,-0.005344516753543547,0.0742025737332967,0.07927441584456472,0.007802478629878294,0.018742551879698057,0.02442699245156187,0.03381050025347579,0.060928163448885075,0.016107737453421388
PPBP,,,,,,-0.013808117695206693,,,,,,-0.01199909571969142,,,,,-0.021152440798715953,-0.01853241419673482,-0.029294403549304966,,0.00037860709011920956
CCL27,-0.019774015752801567,-0.022510650754381727,0.014543620040361695,,0.049359774234960095,-0.014177614039887557,,-0.020432752492618073,-0.007687875038698147,-0.014997317542238356,-0.02889730539532103,,-0.03246843722504694,0.11099681498051014,0.029343804681425844,0.07499714984940445,-0.017021528463491996,-0.019301100453796155,-0.015756154184649488,0.0956707520920585,0.1018300737667307
SERPING1,-0.021523486389604347,0.021045782706266763,-0.021967702139784953,-0.04299873041075079,0.0619187491751749,0.03325731141366813,0.0009683603383273542,0.10011445568983642,-0.0015520579904581024,0.021820048800821355,0.0055479924892267215,0.007297592794907459,0.024488662977282596,-0.08763844629768537,0.0070926495822093835,0.0724904875059266,-0.03816428186378242,-0.020383032086704198,0.030470778083165718,-0.08465472392654523,0.06224121533182343
AZGP1,0.018957867529468236,0.10485993208215529,-0.030860319331385073,-0.010531341074720216,0.06952473759394025,0.026937403410812133,0.01899417884846855,-0.022187962688005186,-0.000630632926813071,0.020472163755407797,-0.07842281954846132,,-0.0739571973178324,0.1607494423064182,,0.02441112366555257,0.07252820238726966,0.02728423298864063,0.023051367549754655,0.012115915824672426,0.06099058871935272
INHA,0.07606414586975908,0.04794231210429754,-0.023940113368377976,0.041698386784579,0.030682920565869354,0.013096562169086329,-0.024013013022838238,-0.020125689912073703,-0.0215314256806441,-0.010583206589622649,0.017989031510581514,0.04912875430483003,-0.01262603334967127,0.009611026040062615,-0.01643876425238432,0.08717669534336667,-0.019911333104204162,0.06889055894206879,-0.02544435783378562,-0.008259364368197094,0.009246794187912312
SEMA3G,0.0011048644439352097,0.04855458152853988,0.1458967009353636,-0.03850614154711155,0.0001240920250226023,-0.023856721290409562,-0.008412212317514406,-0.010756213338826518,-0.004436766237824696,0.05454840013221698,-0.032674759536073586,0.15943411327669077,-0.017204290234764757,-0.061850085798038176,-0.023185248894697936,-0.01640403130650169,,,-0.02347437332903582,0.0068892233696721955,-0.02756839523972189
COL6A1,0.07815765508350875,0.05981315167695796,0.008117644754835724,-0.020187853210106743,0.022005157374570476,-0.006611278680666119,0.07785167257890882,0.06177813010567014,-0.0220198724112243,0.03184268168327196,0.06303915964036053,0.006409888241679064,-0.0069900981993748145,0.034463001338485524,0.08913854921854464,0.025343325588930606,0.024187969604901795,0.03135142967300876,0.03466517700833304,-0.08476915049754737,0.00621342195238558
FGF17,,0.006149068473823662,0.02464264759294327,0.042936011784508565,-0.01637897555813041,-0.010131108799721272,-0.025402346587616767,-0.02004416145853418,-0.0013940851203696738,-0.029289521097527447,-0.04163598823571671,0.041708230982747785,-0.016006083830503365,,,,0.08331680688006912,0.06939944339034725,,0.0720637541768831,-0.0010620980048776996
TNFSF8,-0.021468684877286124,0.013857202826747793,,-0.017869072673491568,-0.023532127903895667,-0.013808114116058612,,0.16618050362940648,0.009972520689999853,,,,,0.002255097929007712,,,-0.0045655179322627235,-0.017149214063708045,0.08564700906534804,0.035843118029941126,0.07572521848078956
FGF20,0.0037989429034159966,,0.08821007258754135,-0.009670116629427654,-0.05855276082078872,-0.0011931231681258222,-0.015917135821964933,0.05376332288502392,-0.03681909538309537,-0.02035971883787067,-0.04225989841799684,,-0.014719441386344907,,0.05190187902830091,-0.025579928057114808,-0.024958349115084447,0.004130784328438038,0.10819617956018855,-0.016597586175290845,-0.018279061898385678
ICAM3,0.018381634989097173,0.011587821869617293,-0.016475068636826774,0.00040791767192658267,0.011281147401964146,0.002526191552217786,0.0498423238003848,0.02184430617804927,0.014841931363284561,0.003569595805790754,-0.00458372383165026,0.032530521090166784,-0.010941485891239017,0.04542204540395571,-0.06806893335190702,0.054104617584249746,0.09184953679044065,0.0592075114905812,0.007188877498246576,0.04356360955694649,0.031452702641250406
LAMA4,0.08832726215838455,-0.015470012211515758,0.059810270178084365,0.053152731743408836,0.016387268861929812,-0.017523642517628064,0.07072599366869393,0.11197452613446629,0.022187072214443923,0.0025126149083738018,0.0564608188132827,0.026227035362792334,-0.020548215431282445,-0.08822152867521522,0.04777617814280247,-0.012290247376892029,0.004014997081379171,0.03115077382070932,0.05778570905824896,0.0079597926038903,0.012900582576462653
INHBE,,-0.004573389703470364,,,,,,,,,,-0.015784193472602393,,,,,,,,,
DLL4,0.02704628082518642,0.041792995188513024,0.04425717790734972,-0.006023862448138861,0.01496921682356841,-0.009767279487011294,0.04028624626002476,0.10124721838430104,0.031099934851320295,0.03515208010926111,-0.03292994835468305,-0.003944741001956069,-0.006763545278028308,-0.05523243191433251,0.0922128749615317,0.07788174266435104,0.050296934280457374,0.052010300988325375,0.07388624510962011,0.03005100011778179,0.01967077251619731
SEMA3A,0.01839315878949829,-0.03992421648678781,-0.02084074736027591,0.006083420805220519,0.05679241344085543,-0.04017894637292395,-0.031771686509223386,-0.029914811099293864,-0.013101760388398853,0.047265337044112135,-0.05269923505129017,-0.028169953724827116,-0.023950014246289578,-0.07232170003331606,,,0.08838286989679289,0.043308732439109245,0.04440762159823294,0.0363114911134936,-0.026126701906689573
RLN2,,,,-0.019190198759097023,0.039189631495812026,-0.02117949614222314,0.05873854370466329,0.07639654738808574,-0.01932612208033549,-0.010216796783226411,0.02370950797530948,,-0.011596589176280191,-0.028546930884334618,,,-0.015871245666035053,,0.030837325700033814,-0.009458685023461104,0.07251114553116064
C5,0.05897121288007076,0.06643239325539146,-0.03392249638977074,-0.027485717442960113,-0.0380996824278157,-0.03312467397243537,0.048575055564292945,0.04985684534102635,0.024847241849372523,0.06879104336022568,0.09989789674321913,0.08525639866976566,-0.04155896649088108,0.08012673143357979,0.04192742400213125,-0.02200965915543222,0.04390003834424974,0.06022278512114161,0.06972590177816429,0.1045913759690102,0.02263915483170776
COMP,,,,,,,,,,,,0.0017006435893440598,,,,,,,-0.027282807231170526,-0.018004957179723335,
EDN2,,0.07011816240170052,-0.014102527397722964,,,0.02180463067924498,,-0.017553683465681664,0.00029994718025561545,,,0.017393978118956144,0.014908261340688159,,,,,,,,
C1QA,-0.10520144839455145,0.0024558446441975937,0.04963546372812099,-0.027172026615679357,-0.05042109747639226,-0.05670556640000108,0.04351791970973385,0.1067916366217814,-0.015091526624776532,0.0064065817108430465,0.043141708798053,0.012545699377488869,0.0395954311003204,-0.014964397116549408,-0.015808266261616494,0.06126885771611736,-0.007187228621194719,0.03288732116011448,0.006972386132365016,-0.037271999433034844,-0.0387945939679992
UTS2B,-0.018205890537464145,-0.031125230616285054,-0.015091294049060377,-0.02182933202793648,0.0010015413800573618,0.03271190085814848,0.03810121042565925,,-0.016705354285356886,-0.03659173910440549,,,,,0.015167573327032741,,,,,-0.027290418041926685,
COL9A3,0.08136105737160473,0.0011814787347327322,0.04847028640143734,0.005909533784386733,-0.047678965017286946,-0.005309088430838917,0.0019546820235830584,0.08735826158647216,0.017845018777359493,-0.046801378805610645,-0.020006120001057934,0.02834232452085216,0.029493020028334347,-0.06964738673945327,-0.08700481449737658,-0.07051495192570767,0.0685906202422048,0.07691046881298835,-0.07803717023354693,0.11727786944689055,0.025228381898907987
DLK1,,,,,-0.03952669578827269,-0.012334946371192744,0.014634042633481762,,0.026399691746008248,,,-0.019883121825268992,,0.09624553655602672,,,,,,,0.003370694946209516
HGF,0.023907139293000385,-0.04775524846610347,0.005060682703642262,-0.012592957384293727,0.062423169329279556,-0.03289012485707841,-0.04275736663038862,0.04001771622871262,-0.04058565611016166,0.027304982643117492,-0.005393954583503495,0.025936179687036893,0.0013740171228048838,0.03394952839145827,-0.05679094176312759,-0.04394693846826416,0.02416582368083257,0.04807492703088051,-0.018776054186954813,0.0323419724640544,-0.0023668369744595658
GIP,,,,,,,,,,,,-0.016573242034082513,,,,,,,,,
P4HB,0.03945448640013521,-0.08887528636255275,-0.014056318343510621,0.022178979225776503,0.04343961591481918,0.027540288918251565,0.05900103152034724,0.062286087684905865,0.03724587008892101,-0.04922476756469953,0.03629681662234787,-0.004062159591002663,0.021240102324163766,0.016054274802979055,-0.058555093560894944,0.009080315228454166,-0.04641427979878341,-0.00022181786790428243,0.0008726566208835935,-0.09606694772213328,0.05609394786812905
ADCYAP1,0.04941261277603414,,0.0867485371431351,-0.0019056437303610729,-7.140320532091551e-05,0.03620048526033269,0.035535126395216,-0.039981684412557804,-0.02301290561194655,0.03920678623840553,-0.039537793844794666,,-0.01708790272994748,,-0.004959307310877199,-0.02876953743880005,-0.012300069963866206,0.08144943250916435,-0.021801549667222888,0.03935813444805667,0.014797925589910985
GREM1,0.005624205948072277,-0.031125211318553694,-0.01983695465731922,-0.002323740917537315,0.06584530846861825,-0.00544146268447492,-0.02374031494602002,-0.03944283105711856,0.019287382627867816,-0.017029026037588997,-0.015545677197072111,0.03955357179479897,-0.030292252556644552,-0.059485961939802115,0.006213575065455555,-0.05996657377267844,-0.02798284509445014,0.09064553975542482,-0.05661844071318024,-0.050857108528599516,-0.013404273596238216
EGF,0.07621111481393061,0.010963230578771308,-0.020310908485035715,-0.01569071113918216,0.004612089391561381,-0.02814154282850656,-0.022275238362794013,0.005764982481633623,0.016293361221614906,0.10827110842025299,0.059161871293661156,-0.016314072534220615,0.011794004862634594,-0.043641707755378505,-0.03497133791518887,-0.036560026456737914,0.0681113678623491,-0.014947341041749225,-0.009479106875895075,0.0427907556908018,0.008228188812142498
VEGFB,0.01361537738366078,0.01619082376358892,-0.017892527752772214,0.0001387470936160087,-0.027503593841353893,-0.03952007552211825,0.023294105036681046,0.07641980213803273,0.019162768035942447,-0.0192060274272385,-0.01892671484645222,-0.054994446052522725,-0.05467549599389533,0.036727481273437224,-0.03367281164961568,-0.02388775120033635,-0.002891586933054903,0.009487134588213606,0.00041163287922039077,0.03326628062687964,0.025672976258907097
FARP2,0.003928196806793352,-0.007772603392496465,0.041457433256665545,0.00019037804557903555,-0.0027692571918841633,0.04681243443792581,0.08497406540327998,0.016966779623749425,0.05160435822792112,0.0548616605870884,-0.015047165878708316,0.01582510161180086,-0.01643932815758271,-0.08977506654734978,0.006193688540122307,0.0034943495645186843,0.041120391481609536,0.011756962852728614,-0.0028157531778325866,0.07347780419474569,0.018631699884207934
BMP3,,,,,,,-0.02171605180803213,,,-0.03379971729568494,-0.004951769766793134,,,,,,,,,,
IHH,,,,,,,,,,0.003283616894092126,,,,,,,0.06243549422099432,0.06978633397545392,,,
LAMA2,0.13021240612471327,0.00688715554113122,0.029412865543340105,0.049029623312396284,-0.010516633058390902,0.025891815512089206,0.03012501485792627,0.10054769727833382,-0.010971613081264058,0.06022509427592845,0.021354957038326457,-0.017485918414694174,-0.03966828278521906,0.010020969670375877,0.06466966054701898,-0.00021830437314725848,0.009182706365975405,0.06812510714608117,-0.004268210429009311,-0.0036641331533356237,-0.03281011812749448
SERPINC1,,,,,,,,,-0.017873219976919836,,,,,,,,,-0.014947342230843161,,,
NRG1,,0.0036337158597438226,-0.026173001770540202,-0.01677052960416123,-0.012181678598220745,-0.02792972113631598,-0.0017569574450244966,-0.028288010603143503,-0.0010159628895275985,0.0268497021065727,-0.017729040798320526,-0.03244054363025532,-0.023422368477756864,0.19214183008966576,0.04378865470396426,-0.027159787640912165,-0.007690729253072841,-0.004930392014316566,,0.0633040638284265,0.03134457819502947
SPINK1,,0.009962281713322136,-0.023993088623601506,,0.06928690949696027,-0.024692807768609448,,,,,,-0.021265526858371835,-0.011596589176280191,,,-0.027612625217999735,-0.023076535631670888,-0.021302436209699196,,-0.03570323896990265,0.043511663037770695
EFEMP2,0.016773782140079962,-0.058967492837183645,-0.0024235710839771484,-0.01430765036592349,-0.009404224885705956,0.012298618675460485,0.0867073950213712,0.10482901721576175,0.023150864790600786,0.01543563552583973,0.02172732205933595,0.012754193358211931,0.0016671098588181207,0.060448208920844695,-0.011324344990173743,-0.014759147143495762,0.002097553793247052,0.023205017088538157,-0.011211204898705817,-0.049234214569681224,0.05428852261668872
SELPLG,-0.007116207475997,0.02527002441221949,0.07093989638071298,0.06717808441793023,-0.0747162827460385,0.014177070306810981,-0.00975018059617255,-0.021213196308253458,-0.013996286973164195,0.008941572998840313,-0.02707331840933459,-0.0061765316162578545,-0.05921401875711006,0.010906867192606305,-0.012294939395729431,-0.003272065891659773,0.06283041593361281,0.04073920470874959,-0.012714792022600726,0.0678846877768776,-0.012339994465110221
GDF6,,-0.004807424155998675,-0.023940111031521882,,-0.00423666099053013,,-0.013501851002257058,-0.01649411584861782,,,,,,,,,-0.022162187502082233,-0.03383736734643272,,,
HLA-E,-0.07851798825616953,-0.0488955547748218,-0.007985479440270078,-0.06259433359459296,0.01062230987962665,-0.03181473672502388,0.0522853557143326,0.07181117774384237,0.007630288559160803,0.03262471173629907,0.05398960614974025,-0.013377106608754618,0.061219416888123115,-0.055172938357092596,0.04846221863079966,0.01467760167648995,-0.0013194467562419755,0.02836147263806255,-0.002241459356314579,-0.011776911886450856,0.024448805741447314
PTN,0.11347655065776692,0.04718315633453428,0.09733262928781969,0.008677692676080049,-0.06956305958368669,0.036466820716189396,0.08657911545795512,0.08595134914646715,0.022234228948685854,-0.05866047707756338,0.0467326644804487,-0.020359183505247944,0.044114050452331244,-0.05106278000108624,-0.041625006996225754,0.10438409291684672,0.07891294910502236,0.06772005092317239,0.026689482467223125,0.11177093669602749,-0.0206280044188831
CD274,0.009990432771340662,0.04405482008685318,0.055195816266818375,-0.0026630088993115242,0.03932593040376632,-0.021218242163840665,-0.031053100067837486,-0.013791829569845777,-0.0014551046479424259,-0.020199592600363993,-0.04328393149283721,-0.02257565236787266,-0.01908498487911172,0.03239015465508617,-0.03664003944576402,0.027116243514745352,0.08882913560370659,0.002933823321380794,0.014086209273580017,-0.023243290935527572,0.12036048692347169
FGF10,,,,,,,,,,-0.01902579338612019,,,,0.07132578572867498,,,,,,,
CD14,-0.04067593399373446,0.024644175217894592,0.025512232406770467,-0.07502856351456105,-0.025973266498758245,0.013005119357202525,0.022986539663619708,0.1097921865635362,-0.027157432976481346,-0.01786410691746018,0.016763156667617178,-0.0010886447437925557,0.032072020904739845,-0.06525407746273876,0.040212197447685755,0.03898912025035382,0.001707848859006174,0.009930687291079801,-0.015898042094415893,-0.017566197486624448,-0.04738335097190863
SFTPD,,0.09669402173348737,0.0064726498243783005,-0.030451043912293415,,-0.015506867140282347,-0.0314692818802525,,-0.0024581771045449233,-0.03301125732139831,,,-0.01960751638585244,-0.04547851680324986,-0.07694972732584739,0.01550629300773194,0.036347055153333245,0.04530737849064711,-0.049461078878465334,-0.022053957016050115,0.003985204935501048
SLIT1,0.018951591001230995,-0.01651132613691278,0.052195755928887415,-0.013609157995401218,-0.013041956637654837,0.0007180241875446066,-0.004253894482357397,0.041434590393895465,-0.020482092557713737,0.0022779733067965877,0.0180941533333711,0.1628623964289111,-0.026341344755429444,0.03388998341342829,-0.040834235202771574,-0.007868359426482072,0.008368082893639881,0.018492390671547638,0.03685330624178533,0.0011065465165458577,0.016994910926752746
LPA,,,,,,,-0.01391880335022107,,,,,,,,,,,,,,
CNTF,-0.02348231853241841,,,,-0.018719176711901493,-0.013808115376321702,,-0.017257034122873726,-0.015235460451401126,-0.01702902456581045,0.046593741943956685,,-0.013464877553451335,,,,,,-0.02347438259217215,,
BST1,0.03507823418204776,-0.0027765107928092556,0.02798993878657188,0.0022082019807459735,0.014498387206533684,-0.03279676931514856,-0.022413105661634704,0.07551238578473829,0.0019610824460993023,0.0030604117697431822,0.09140164567735269,-0.03659875085047611,-0.028031562745018286,-0.05691443566926502,-0.020860610045851838,0.0893601847870337,0.03939397714694348,0.08228397371654418,0.05461557506504622,0.05444209755366231,-0.00090478323562715
AGTRAP,0.010307712821803663,0.03029070443801036,-0.03856341665261611,-0.036648782679186594,-0.004252188345343751,-0.023771551443993646,-0.01071750017818181,0.08042911557496397,0.014384189767224317,-0.020387691962524844,0.053509275411326204,0.017033128699056214,0.0014738310688594744,-0.036004738682986384,-0.06652819844062283,0.0671430984030546,0.02235752547533251,0.01897628583697676,0.04873193045262356,0.07086084089033429,-0.006842023886603898
LAMC1,0.03909270944376689,-0.03213691578483997,0.0329623179005028,-0.014843725302451644,0.012134503268644438,0.006435768005843526,0.04497775600587505,0.12034217664331004,0.01430303079740402,0.06857290388419719,0.06874139805334858,0.006524803045195456,-0.03703519859694285,-0.05286368748153176,0.0992441746850181,-0.010345957969881386,0.019706633290665965,0.06659556075641858,-0.026441874355444518,-0.05874539987109617,0.03530843887023998
COL6A3,-0.03856559231501356,-0.01047506798951481,-0.020075087633751536,-0.028029699405907972,0.038055540110631225,0.09348184287356089,0.08239242233974696,0.08038752584272456,0.005259287542417227,0.0657766730206342,0.08059798070336535,0.003704840597959779,-0.015411956426576175,0.028375949146621837,0.0781394594159342,0.0428902193913548,0.0027893857487807055,0.0414385805042217,-0.06559915510899185,-0.03055040071113642,0.056642333335707805
FN1,0.05282124408132568,0.02734933767650531,0.03376999673224472,0.015851415980950054,-0.06470716064786068,-0.008846781135818478,0.10599364107045788,0.1197892358818949,0.02079290573169014,0.026598505841605502,0.11470918335606936,0.010255856440072984,0.02944640966759614,-0.09352044294063123,0.0022620724659777798,0.015439652576019662,-0.03349138684828375,0.00786146436308647,0.004098357573023681,-0.10497848039504436,0.05251272822665557
MIF,-0.0018799678259148734,-0.036414414766519895,-0.0467959974183847,0.011967200244252341,0.06407066264717756,-0.04423394957830222,0.012835832035688862,0.03742170439768417,-0.04548375845992644,-0.041353769970518144,0.11086358359416067,-0.09131987293744658,-0.020577940054836808,0.11819064932686636,0.08023922349699388,0.014963364320625495,0.025494815210220394,0.011008928706059146,0.008392764760790953,0.03560564540780602,0.00683331312665213
JAG1,0.033350950300891,-0.033321359362743413,0.059474651526435406,-0.06267631026713134,-0.0018691608748092222,0.0049229021665376,0.02030380918911477,0.05661854568430126,-0.0230796044500704,0.03705098815309932,0.07392524112409041,0.04757550078230658,-0.030988947384822576,-0.130689037320998,-0.1363999029031952,0.07464659825858476,-0.03690761396596033,0.008940179825426036,-0.008658807855798206,-0.059577901691608696,0.06200746497382807
NID2,0.026743923592229973,0.013014283048701043,0.04135029304502143,-0.012961233352079876,-0.019121705019538592,-0.051735217386771816,0.08985013521394782,0.045105455666828206,-0.012567163450098492,0.005710370578868931,0.010651517095629375,0.06022949177606073,0.050734846791760706,0.06858938792090556,0.0032143957930065117,0.01999275301851573,0.05335120779636241,0.05231445154884321,-0.04005036448591391,-0.04127667386350789,0.02343695795240097
EFNB1,0.11050309516440923,0.07067357373847329,-0.01647876608970404,-0.04645689739600416,-0.01130452742924604,-0.05246628283014427,0.031935529853370094,0.01487287743631967,0.015705978868542567,-0.006460074458586962,-0.023033287095956156,0.02108211230902379,0.010318374219078223,-0.049809209290395666,0.03361219963476396,0.08850529362391542,0.004089051727851717,0.06784458470343611,0.10699023835274421,0.09089261960131127,0.029035721509510764
COL4A2,0.06830358229056697,0.021267740363623232,0.05364377294638509,0.04657692645556771,-0.022836440843384456,-0.0006359184921042293,0.0833498430729388,0.12349930140132376,0.008870789433363429,-0.018799468944185292,0.132793724931318,0.02757225751712589,-0.01983041273703115,-0.06912618816667405,0.02842385725143543,0.007533233073130503,0.019097278068477823,0.05872054724219711,0.016212716660680734,-0.0601056759019354,0.040004207716027335
SPP1,-0.08943653745929825,0.005361828049657496,-0.0433559816515334,-0.0837468683471642,0.06402048543429234,-0.022235692182459507,0.07894159749873145,0.11567308634352765,-0.002073361207139764,-0.02676262638659427,0.011243183185436984,-0.020655264031646425,0.08832074162763809,-0.02517063931316194,0.09418776677020262,-0.03593429673101261,-0.022502451082213066,-0.008029130173392745,0.02149343394128185,-0.12541417595226334,0.011136857929519121
PODXL2,0.0034279076529518593,0.013968719069665137,0.05246409143858109,0.016658652408359103,-0.0036834068251153916,0.03195371548489724,0.03802612360638554,0.04563062368937587,0.0026785747951356314,-0.006871507560246127,-0.03421622197310175,-0.011284202592936988,-0.017933419082521787,0.03404415374872634,0.07766868169210198,0.04428936072246916,0.019860017246022904,0.06692498053611017,0.005948705230047059,0.11796680619847855,0.011569233064031943
IFNE,,,,,,,,,,-0.019025791901660632,,,,,,,,,,,
FGF9,-0.021468688310505874,-0.02693926444060536,-0.027425525007579707,-0.014064328416067489,0.04122105690130907,0.0164423258213658,-0.004128720201359259,-0.0400582905279429,-0.05331179507280051,-0.03498404772019518,0.06478391196170308,,-0.02514578125434779,,,,0.020650243600466404,-0.009475244490335684,,0.11478023910262193,0.041696337466248984
