,UKF248,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH916T1
GDF10,0.06058834412138988,-0.022523218002441545,,0.10662573950262395,-0.009266314946419059,0.04829279469878815
EFNB3,-0.012109221278981029,-0.01958992039964599,0.061542535040243304,0.030355085746642398,0.10180863981472801,0.038107126997807224
LTB,-0.029744805294241096,0.04365057006701819,-0.049309993254812966,-0.02090355814442161,0.07793195636218117,0.09604575657874949
ANGPT2,0.18810170122014772,0.08179269185504454,-0.025093533196622317,0.07662828436235444,0.21925725870375057,0.221191159253545
ADAM17,-0.034073186934252916,0.036736510240372236,-0.052288745062298594,-0.04638184834721148,0.13291123655959852,0.004605765205837415
LRPAP1,-0.03762775125135024,0.01953950961842577,-0.03885387965724101,-0.0012942088293761346,0.10227847357673978,-0.07633243733521233
NID1,0.17984970331605526,0.11486183554343256,-0.1773992027494125,0.06806844624412633,0.16111770593003577,0.20006373743548103
MST1,-0.02591379061664372,0.05541541797090388,-0.08145073369632459,0.0011417697619548514,-0.02239920719877927,-0.005257822688277535
CCL14,,,-0.020464566401615175,,,
IL13,,-0.014158627844602336,,,0.09068630269113655,
DCN,0.1576333678490951,0.10306095600431023,0.08146943901284318,0.07102019143489866,0.24018189748340754,0.010746293494542506
IGFL2,,,,,,0.11315689463509158
COL7A1,0.0593634311120621,0.06160112077022461,0.07176482498469393,0.048695012442554364,0.06743713825980738,0.06811727239898382
CALR,0.06439886266254835,0.08011329232174115,0.03090935406183606,0.07096766747101846,0.04327127360140795,0.1341616847161601
PIGA,0.058667646990549126,0.026545679279639953,0.029401008947080663,-0.053155376829587916,0.047459159108658784,0.09932638419873367
CD200,0.035434976499488416,-0.0002843508577582422,-0.07409547072859445,0.06851584092914573,0.0813625957245226,0.11832543527094111
GRP,-0.003418253781621607,,,-0.04726315218199696,,0.07338291873005062
CDH1,0.003334242348413471,0.016551468740533433,,-0.04188632073969623,0.039619605262754834,-0.04078966178288434
LPL,0.0522502452149696,0.07104599818127769,0.03664247294811473,0.04974306025436881,-0.03443756951801503,-0.051741231498056615
SEMA5A,-0.009447687841781353,0.09452185495950421,0.07232669814381731,-0.015716981454401896,0.060639711760071234,0.0653205359887825
SEMA7A,0.15470441280212188,0.03913450906327924,0.044384522858665156,0.07939381907797066,0.12119495730057375,0.21712124311719502
SEMA4G,0.061462385667565754,0.050470519231553636,0.08250288405527341,-0.022159448191604102,-0.0821607002254225,0.050369810735912283
SEMA3B,0.029913991847744438,0.01508601606086517,0.08270414817711438,-0.04303097426788594,-0.07943040760715844,-0.08230557692723119
RPH3A,-0.05175311029256812,-0.03970562852630457,,0.029117110211648378,-0.043267022572558225,0.04745974970125849
JAG2,0.12541880241646472,0.06602473979950206,-0.018162111015310695,0.08783510450315204,0.2255419889517814,0.17922731539782422
CGN,0.04115046936870053,0.13317310972642737,,0.08873650802663093,0.007928169781612331,-0.015944321321640323
GDF15,0.022343847035468264,0.056262226801022136,-0.043327627533829176,0.09811351110591125,0.011094008566456643,0.03765048190244014
SEMA4F,-0.04197706372897434,-0.04711640180766793,-0.014061890283980501,0.07259193500398041,0.08156336362315054,0.008234860918087672
NXPH1,-0.0944669350265363,0.042452604574549274,,-7.250065190107856e-05,0.015068328871263656,-0.017349364286605353
ARF1,0.05051055906166475,-0.06137429078857552,-0.19696838764855393,-0.012616104831054723,0.13625900260739898,0.12021698189723759
DSC3,-0.012729047171570225,,-0.021915260217362967,,,0.06838609661210623
EBI3,0.08856561202253056,0.07688709118093644,-0.03173134566237481,0.016859720888182595,0.12261774681382082,-0.06941719837504116
TIMP1,0.1427898442212638,0.13475752276304104,-0.009663827025280312,0.06834307880300719,0.13798318344699914,0.17286038451894123
SEMA3C,0.1757855981629722,-0.03780865783837708,-0.05199338704096601,-0.04560356945804606,0.11082665388876718,0.04075999520823173
GNRH2,,,,,,-0.03283880187972967
GAS6,0.029141029394533377,0.061779965085274946,0.06582218916249402,-0.01293763936223464,0.045060024615584594,-0.0797073887374707
MEPE,0.009156515907923404,-0.022286125509085476,,-0.0323032782892669,,0.14218432766995054
SERPINE1,0.151318599628234,-0.03386029814103365,0.13356943854243516,0.03628317209026892,0.08588955968176978,0.06479206396064363
RSPO2,-0.03435489079753896,0.018098062734432194,,,,-0.02164613753198908
SHBG,0.10893325827696425,0.04553182236908028,,-0.030162579784572735,-0.03364700282604601,0.048487874619489474
LGALS3BP,0.0450394265334232,0.04197468215140355,0.10121374671016914,-0.0721005856125373,0.012507983787958204,0.07837908634932397
LAMB1,0.16975241031287075,0.16716763955621589,-0.06947877641878268,0.06791986315441778,0.19030870267574745,0.17248105344523698
SPTBN2,0.053931319595850666,-0.032740888702602,-0.008073779564149458,0.028553114147551205,0.07645258490622425,0.010355651648979147
COL1A2,0.17464546027076733,0.14456167792666821,0.5620814327343071,0.05591824198747862,0.2662503415865066,0.13443372498970196
DEFB1,,,,,,-0.0518429286661178
CEACAM16,,,,,0.010409671752021118,
WNT11,-0.018244858504001427,-0.01379495111692044,0.052893064497787225,,,0.045303423574486225
LGALS1,0.10984342085533555,0.11265024454091449,0.32522626889969325,0.08372708167213781,-0.11267537053030488,0.17568760792122518
BCAN,-0.03844193441770212,0.0678101832324731,-0.019754279881203044,-0.012515850636759446,0.05725320833319344,-0.05244065883333513
ANOS1,-0.020722672248156996,0.05112907009282809,-0.13839743493735454,0.019662016779038616,-0.044166290469924485,-0.04390102683104753
EDA,-0.013356995904374943,-0.016494117591816473,-0.0394268008233489,-0.04188630783661357,0.12167939676078829,0.043144513814651966
FGF22,-0.01899370037671046,-0.012644887839673222,,,,-0.027953678408754176
SHANK1,-0.018244857332704065,-0.012030807672150517,,,,-0.015338937598898332
RAET1G,,,,,,-0.025648515582411355
TGFB1,0.05834591740288034,-0.027396521751957257,-0.04564929502749593,0.044104095336727205,0.09465593041226772,0.16935106240362482
MSTN,-0.01582404375429064,0.09996007094213105,,-0.02926701748897903,0.020393399271092506,0.039682432515193496
WNT4,0.18254253045941204,-0.014337204968657627,,-0.03586952307014933,,-0.035732192814791966
TNFSF4,0.05575725975160923,0.09541449025822497,-0.02919721429258923,-0.04155270151181853,0.08189894171878569,0.06928855252313575
NTN1,0.05882387324411647,0.052964046034925,0.16787423747399913,0.017897361288053523,0.04796614842341974,-0.01832393952793436
CXCL12,0.12059150039334375,0.11103708147000324,0.09983581702552628,0.058688261633667645,0.04787563895078247,0.15322210342042236
GNRH1,-0.007382161589020814,0.04127880998755941,-0.03102570584711014,0.023320335616352703,0.03570373859875512,0.06730338788070704
RIMS1,0.009489991888584584,-0.0145664875507121,,-0.04087876400786397,,-0.0521119187550972
FGF14,-0.020035238539283493,0.056873025139131034,,0.07709773813573483,-0.016514673708264836,0.0835067984772977
IGF1,0.02493477134310311,-0.034526622290598184,-0.12934751945407894,0.021756034119568977,0.040290269164040195,0.04975123387699722
TNFSF10,0.09592467066209388,0.1265050849212981,0.0076603932387715405,0.0035778284729345387,0.16202088856344485,0.07810362906907319
GDF5,0.1275392378783259,0.10154751997105785,-0.013739604894997053,,,-0.0041334560790163245
RGMA,-0.06121492205209392,0.03821725790145522,-0.06832017700873902,0.022171282670100646,0.027665945671805272,-0.04548484346734888
WNT16,0.01321444680202992,0.02947917626733367,0.14284035714185925,,,-0.015762199173653523
CX3CL1,0.0726143068362833,-0.03913869030858586,-0.13258878748135486,0.029011738536746608,0.153602665718949,0.0942531251254476
FGF1,0.008002452066867631,-0.022869950099538197,-0.016408289589116994,0.04148739383057397,0.09515222054126692,-0.028358503676233295
ALOX5AP,0.08173294741192716,0.08522891157151884,-0.2872274255498756,-0.07108685585588594,-0.052643662007720124,-0.07171349496272958
IL1RN,-0.041504909453741495,-0.01284335306737895,0.0348038704824825,,0.009088957902210143,0.021557976745298937
PCSK9,,,0.004666453818839103,,,
NPW,,,-0.04950991818494115,0.044054862167015076,-0.03192668492895921,-0.012167597094077472
CXCL9,0.049106473257618376,0.03372654382988243,-0.012027762872796006,-0.01167873719062651,,0.18714660804670918
ANGPTL4,0.020565538938643733,0.02335522763010222,0.08859833777530274,-0.0292822109753998,0.041092723826757736,0.0908891247875492
CCL11,,,-0.08872520255842045,,,
UCN2,,0.1863500358249762,0.04105666254815937,,0.07715425230820631,
OBP2A,,,-0.02052277654427414,-0.035104481241016096,0.027666665240754236,0.08889921362525387
COL4A3,-0.024701787604291228,,,,,-0.04726663803925968
NRG3,0.04526777707404484,-0.0521206356848721,,0.018384432762110724,,-0.015018463723344777
IL23A,-0.02013877830953634,0.07440707976416383,,-0.03230327150471807,0.09145905551404604,-0.04000684185395361
COLQ,0.009556544485680657,-0.02243984463151339,-0.04096776480022162,0.07646039044932006,-0.07647924596573043,0.019707031790412274
TNFSF12,0.03513824915659318,0.038171106712644315,-0.01811468320668604,-0.047799946647092806,0.11478632220757641,0.05064301172029591
DKK2,0.06067331289022149,-0.024237991549545878,-0.16386514266762586,,,0.03626122712252348
FYN,-0.04504485463407754,0.04652391868717217,-0.009639518468152995,-0.027948705747377872,-0.09983372597995521,-0.004341879683231264
ACE,0.1977676956080846,0.13833530798889,-0.02274619626537877,0.18809571360990454,0.27706678396000023,0.2096108122749144
IL18,0.08734033843037403,0.06613607704682714,-0.07083668578651646,-0.035652487584182234,-0.04621053059230117,0.05982395409586761
PPBP,,,0.014018498718414138,,,
CCL27,-0.01335699599411076,-0.020432754222010473,,0.14992866055307022,0.007045631912091062,-0.04602768848043124
SERPING1,0.03945159094409952,0.08716433349699526,-0.3582256727694824,0.01908465273556067,0.07337245379127591,0.0121208452776011
AZGP1,0.004344015812399065,0.011254103884876873,,0.031454774773534276,-0.04164594493040687,0.036831465224489136
INHA,-0.02561861037002936,0.015351725365592025,-0.015733705775213824,,-0.033023212538652376,-0.0326209451164099
SEMA3G,0.08913132088011007,0.03263674528456474,-0.04312909599322954,3.3004025517624527e-06,0.20862326758874417,0.016297036529143168
COL6A1,0.17457590996790856,0.06305469318985783,0.5007818987092146,0.08606640435772377,0.14266374682011537,0.17947792375462598
FGF17,0.03395446543955389,0.01777456511986747,0.07165156981103832,,,0.020023359940268805
TNFSF8,,-0.012843353177098574,,-0.039502482839381285,-0.04406854807720908,0.14364354761450676
FGF20,0.04039509594643555,0.054942424609565235,,-0.0278748833279742,,0.01567280733000344
ICAM3,0.08164587216881984,0.04557630918971568,-0.09178298578780765,0.041359586548984015,-0.04694026582871586,0.08172335544783392
LAMA4,0.1751062555261641,0.11479536904977353,-0.13431893231465217,0.08481901862655362,0.2527814162645348,0.2029806047252506
INHBE,,,0.10209708673055234,,,
DLL4,0.1800158841962861,0.11791516901528032,-0.13113197537680213,0.08525000429942227,0.30530011384048805,0.22808073016718677
SEMA3A,0.049050847728618105,0.13593352096670425,0.018078140043694714,-0.004131434139435797,0.0874954424334169,-0.059829485110364115
RLN2,,-0.016494115465427738,,,-0.0007351684478317629,0.006051372020356367
C5,-0.04009209836834959,0.08545326729716435,-0.04611940960234742,0.06077111159598037,0.1454058846325311,0.020318093137028145
COMP,,,-0.0004735480442827061,,,0.01236764885375274
EDN2,-0.015091288377612526,0.02608454636179742,-0.03029198215798675,,,
C1QA,0.08924580617246891,0.10278982262221993,-0.3972572936046922,-0.05381481122003393,-0.10427102082222565,-0.0021940849754247898
UTS2B,-0.016149379757453307,,,,,0.04761698560913739
COL9A3,0.034763849655065314,0.04989669390223502,-0.23301366268705231,-0.011765100919116879,0.1038542644075419,0.04093903972464117
DLK1,,,-0.04951030683641365,0.04246185567656277,-0.130114162345152,
HGF,0.057368897658207,-0.026841569089913045,0.05447814518862001,-0.027793435283013417,-0.01603229397601652,-0.028749204294880218
GIP,,,-0.047494648861206974,,,
P4HB,0.07204991281639532,0.11394586656175164,0.26619645475985265,0.06799145536967355,0.12102553072842569,0.1377782198725776
ADCYAP1,0.16417472593741636,-0.010823290695969177,,-0.013788323876187995,,-0.01937372079217291
GREM1,-0.021227769663157297,0.01954659052740047,0.26674330657155015,0.01886999529571255,0.11110626776775984,0.13193766810447632
EGF,0.004827266432176035,0.0845798545831305,-0.1229682753528793,-0.02926699988251924,0.02789505702686916,-0.0013825771689328062
VEGFB,-0.10912098265652696,0.022751550324306327,0.2584611599644507,0.016648225064335078,-0.1296459613289877,-0.04441281893891172
FARP2,-0.05825477786098456,0.04221351014160463,-0.009309669104999118,-0.018896240492722798,0.03142602213042605,0.0702773828013659
LAMA2,0.1255506828904704,0.12725272682954625,-0.23676148591286716,0.09195439040209555,0.08742016050087674,0.11029273489695457
NRG1,0.03292872271238783,0.02761387980918484,0.1053577481718857,-0.003884441841173342,-0.06025000948186872,0.02025031631758157
SPINK1,-0.045156336024245035,,0.005282663425229548,,,-0.034440270000348105
EFEMP2,0.039776701681616046,0.06633489877288219,-0.011583633008743153,0.0902209778547512,-0.03387333033527142,0.059519955047949505
SELPLG,0.08335299970140293,-0.016877223988047835,-0.10910146782913477,0.02391875897063704,0.025586888517753297,0.019363618411019398
GDF6,-0.025618607869330855,-0.01649411724465091,,,,
HLA-E,0.15625683663523357,0.08224074200669362,-0.10053433406824203,0.07412120618982557,0.14725562880930346,0.0908880658634592
PTN,-0.039745507265475474,0.09302099698781818,0.18335373526778775,0.052665454848134834,-0.0312764843754143,-0.056076446638678216
CD274,-0.013360519749757395,0.04137496011243658,-0.012131063354289156,-0.039460556789395654,0.05010642977384191,0.09428627509391899
FGF10,,,,,-0.0030609236852259386,
CD14,0.05536562637761592,0.09990682653524971,-0.3422021930397946,-0.04517398975000069,-0.08082948920050254,-0.08978137261833274
SFTPD,-0.02435037659312363,,,-0.01694877811952148,-0.0427099432430486,0.08136318396849537
SLIT1,-0.07102947055232416,0.046220169878994945,-0.045391981881672594,0.04504955576021799,-0.10798510223804021,0.016810917200015374
CNTF,,-0.017257035583478884,,,,
BST1,0.057044446452928776,0.10253210936761031,-0.1184609713665361,0.01302525580383347,-0.02508812520131295,0.006247598450428581
AGTRAP,0.043524432371634385,0.07223635106023689,-0.028477415311149477,0.05407124243133416,0.07688833856593355,-0.014137308595479797
LAMC1,0.18309512082482102,0.11558185215003645,-0.2985303127023846,0.11766673862127394,0.17614015793318485,0.2017048588356679
COL6A3,0.14418508027944463,0.0554029782918888,0.44315790471384503,0.014156666628053378,0.18609044523315413,0.1597926585860779
FN1,0.1857916385935721,0.15661893459774945,0.5279138251927316,0.17696464004794138,0.26685146967575024,0.22556831849553918
MIF,-0.10395734455920343,0.01306858772276494,0.20179230955447977,0.06830388059913614,-0.18804042663791523,-0.06093270422204288
JAG1,0.09530904999651389,0.08613630575124719,-0.17925607294398935,0.05543751940739576,0.15727768017109364,0.17550762625774535
NID2,0.19452874169420625,0.11492532374920482,-0.07724215554849584,0.03172544101704426,0.252091263510289,0.1945785469239593
EFNB1,0.09252104923352271,0.07201547149039313,-0.028109885301553485,0.009092759233623219,0.03936580610151761,0.1195870386950419
COL4A2,0.19620178052002962,0.15715767102999031,-0.31506731544421696,0.12240858768768856,0.23416255245959525,0.21208796394805865
SPP1,-0.08506412455632908,0.14476773855022607,0.17010737563205777,-0.0554471265111954,-0.14873059619438758,0.0017491764219750418
PODXL2,0.06106804109531154,0.009667327585091406,-0.04766426449978554,0.034630047331824634,-0.08508977802231095,0.004809315553442459
FGF9,-0.023618113256053036,-0.0025606853249692282,,,,-0.0082518604639522
ITIH2,-0.025505545520148148,0.006110676089014952,,,,-0.017054619184527792
ADAM10,0.061262558690274034,0.08218567446129679,-0.12493823104436658,-0.015282934461756876,0.08369417861374308,0.06736615961031334
CFH,0.16569964493898756,0.12426664223196966,-0.17184972571126653,0.11807179660639844,0.1965857606908124,0.10438562413627397
COL4A5,0.0435713954432648,-0.017552382937351136,-0.1748644643749965,0.06048905711829702,0.053710646455737206,-0.022331654007021504
LTBP3,-0.01269902959486253,0.03299370491123281,-0.25205719385943764,0.013907067505916512,-0.08514826925958367,-0.012025561434982027
GNB3,-0.0031091868352897513,0.053476452429660225,0.04165930411322384,-0.06319662559477308,-0.024521439295360048,-0.02092208878551874
COL6A2,0.14530305971910704,0.057647074472539125,0.4607158248089096,0.14678434703206028,0.1367571156632943,0.2128738996721265
GDF9,-0.017362849101156222,0.057583681350122325,-0.029280687331299845,0.004200621830587294,0.10048072758804377,-0.0531750329256745
NCAM1,-0.1500454296008494,-0.07047247266024481,-0.030712563901324444,-0.030401083910009254,-0.11677873686471017,-0.07801592546077053
APOC2,0.009948416837806092,0.03317626781497909,-0.0809547551940654,-0.03163681468241328,0.002125037655574374,-0.003271842514793555
BST2,0.0423251711847372,0.14028691727298356,-0.4125324741200944,0.06427628694161559,-0.04192271019978351,-0.04467357449229762
COL5A1,0.14494629207144397,0.08427581825593544,0.48481717980980743,0.07614732994851883,0.19012163900081686,0.16754525768153708
CALM3,0.020976807482233416,-0.08668934866779845,-0.0838872136041576,0.049181404934515525,-0.0876702589497057,0.024957832150583007
THBS2,0.024449185936892007,0.01043599080110091,0.5262447153400118,-0.030844096884493806,-0.0037404709313366242,0.011713914990551058
SERPINE2,-0.08928193788200459,-0.01079702234987994,0.07925629066845398,0.12064012176074833,0.16934146603470812,0.031479035781209336
EFNB2,0.12836109407637045,0.009515774353825737,-0.15633064620423567,0.013457923062890197,-0.05897870875562581,0.04433330025615254
PROK1,0.0033593171880846678,,,,,
MMP9,0.18822551290696915,0.150467588114004,-0.2569857457212766,0.15745604244977476,0.2573224427061153,0.2292250445403669
DMP1,0.15042312655614917,,,0.03485188896407665,,
NPPA,-0.04146217577224339,0.07876449254719646,,-0.009344690161406467,-0.004839379126834935,-0.040554048292738405
APOB,,-0.013231781339424776,,,,0.04192248965591923
C4B,,,-0.044907830751905686,-0.03146261089844335,-0.003861778904048691,-0.02073483870008297
NTNG2,0.008677862912553416,-0.008942791684628063,0.06590783178513865,0.04188956242040749,0.09643596813758361,0.06982065476507705
LAMA1,0.013738254591254068,0.0666437204644114,-0.10739942992155259,-0.049048775063075666,,0.026574448095807265
UCN,0.03943162793144183,0.04694607092942184,-0.0001332940215368139,-0.04726311023204111,-0.04036433906709363,0.003947942164794731
ARTN,0.04659348837294654,-0.020044174107792183,0.023866369456578662,,,-0.023603629799174606
PDGFD,0.10306102683480821,0.08095342614691595,-0.13874630679238986,0.05387352823437903,0.10402362803272373,0.13111423476192324
EDN1,0.17471221879234272,0.022117577345612944,-0.034132237309300456,0.10352738760039448,0.21924592774658525,0.1335506909334558
ARPC5,0.1584839181133847,0.061507596747584235,-0.35254734482180783,0.02128505000700678,0.024376051885280258,0.12790036017289724
GSTO1,0.11291170070305566,-0.05677629689155351,0.0365003026886785,-0.009505235979241557,0.15234636689775807,0.14785869943585858
PROK2,,,,,,-0.028028017926914325
SYK,0.012680447437192245,0.04506680666528875,-0.11076424157476816,0.04470863741542757,0.053225289845546336,0.07502863207123484
CD40LG,,,,,,0.029807778544973535
ST6GAL1,-0.005313955564059395,0.041800877637820935,-0.08869406063715324,-0.05853474793720309,-0.04451299273717964,-0.00318582747916834
WNT3,-0.015432595246692658,-0.021853678163165517,-0.07219699872044294,-0.03312488367832104,0.026462270067380896,-0.05827490224983005
HSP90B1,0.016106814754304234,0.06677011442396014,-0.11022731648421448,0.0052544067360736696,0.04509456063159154,0.13719603772035455
ZP3,0.03784375744823177,0.039489963308138996,-0.12795341259859183,-0.016303708992059997,-0.04961454237974087,0.0529326138848936
ANGPT4,-0.014152768427513257,,,,,
NRG2,-0.0043332972400039575,-0.008479594761569424,,-0.06366214875802842,0.045501957582784226,-0.006715082735123656
MELTF,0.040461594730738674,0.01838637387806463,0.19748972850786223,-0.058425718458634646,0.08769987414970956,0.03960335934980299
NLGN1,-0.02800193282084745,0.044380230407077705,-0.11919021949048866,0.026573523700507296,-0.10659448250968431,-0.05573041085019096
SLIT3,0.018544072269609104,-0.052120632810350453,0.22462547488995047,0.0281087295308054,0.12065136873889128,0.1068251353966648
CCL8,0.01706496456738736,0.07059752316727631,-0.04634074815288062,-0.04287426468223238,0.15740419158889346,0.00786692204318302
S100A4,0.0839374616658371,0.1318145261100061,0.30494300924070283,0.02262435112908438,-0.09818412160585928,0.08732075240046404
TNFSF13B,-0.03820537052680386,0.12037297275724522,-0.13547284979214502,-0.04595825333167058,-0.025448883286738576,0.03011915148078397
HSPG2,0.19379763434964803,0.1354588663356017,0.3300857415634903,0.14503021984451936,0.25723038500621115,0.20675794581498338
FAM3C,-0.1033417218056613,0.03258703012726371,0.0757957570220811,0.0015086767855594175,0.0944932992112381,-0.05901262801240377
FLT3LG,-0.023107640389271853,0.12259783318195085,-0.037812611409498105,0.06984078397257874,-0.06742344090471375,0.013187207212927734
A2M,0.18611747591681344,0.10519044561454567,-0.3475267154609913,0.06854521451153443,0.23960018481404802,0.15852396186581472
VCL,0.11070616501945996,0.06056123866716508,0.21249939762675887,0.08782793255869384,0.11435745514299266,0.09425325605616895
FGF2,0.022411988562409856,0.02119188754901372,-0.10610347021729143,0.034981407260403406,-0.00671762074086582,0.03297320614741775
AGRP,,,-0.01819842147290002,-0.0037580397765073583,-0.02880072088611266,
CNTN3,-0.024562281539374904,-0.03199972021767474,,,,
RNASE2,0.059498911569940686,0.04023264818968307,-0.021408274836029063,0.040580337748361055,-0.05353399548518774,-0.004419970164349357
ADM2,-0.020138779074099365,,0.06691372338992442,,,-0.005573409716783198
GAL,0.005207474198216433,-0.020432746923573025,-0.007607394986441209,0.17585807145539886,0.017755142676185907,0.1178238638590948
CXCL6,-0.01509128602055807,,,,,-0.040711516404828105
PDGFC,0.040795982027570676,0.06503919583497197,-0.04725033899325542,-0.014284972876851237,0.08796508789137172,1.3463123276496524e-05
COL8A2,0.05185893855306481,0.06981522531678669,-0.1377528178879123,0.025944420073433984,-0.10707918417178133,-0.012305461689378433
SPON2,0.159525685980053,0.06870034261799174,-0.12807957353242094,0.05885791967983096,0.18209858137393958,0.1820428914013666
SEMA3D,-0.014345132045453143,-0.012086753016279744,0.08628067831127845,-0.030162508547473987,,
BMP6,-0.017307036311945356,-0.01468824323648632,,,,0.002879860018277553
TIMP2,-0.003213912273919136,0.011488173246815662,0.3942661110344046,-0.01589639496126014,0.03141998706351377,0.001341934470495261
EFNA1,0.10903297775269806,0.030949607235348137,-0.10242029533605576,0.02825384070689767,0.12183090285666162,0.14941183586098747
S100A12,0.24594518439230095,,-0.011946307844433427,,,0.057622852512063345
TFPI,0.13014540615486608,0.1266349494871466,-0.37747467810727764,0.03156045441400748,0.14588546147982262,0.17833874577243
GPC3,0.05902645957344368,0.0005612326205038569,-0.03861045022136202,-0.038443282017123624,,0.022303355473631558
NMU,0.02983554736656419,0.0458599503780176,-0.16918836272329002,-0.013111400694872469,0.09079319289036686,-0.05527422331832474
SCGB3A2,-0.023634040845307087,,,-0.025400439536643123,,0.18594526176346568
LAMB3,0.03344936741114432,-0.06081045957692313,-0.31568880558803886,0.036910709676603176,0.0400278653049127,0.11838562694910462
LGALS9,0.063835038525327,0.06688433504450378,-0.24479729543000242,0.04323190166532603,-6.970587837696262e-05,0.0280487127751736
VIM,0.07737687578978711,0.08273818041065174,0.48642556123644465,0.02736652560750225,-0.1583738411347305,0.1325753859265323
PLAU,0.1368650852780853,0.05920003784739168,0.012674340732040955,0.005787740615977275,0.04664502357820757,0.12810612214155684
TGFB3,0.15549386875329263,0.05712143374550389,0.06833390140609023,0.07708519089557687,0.16977073010078825,0.18607519248627505
APLN,0.14517995821553092,0.11139445808867905,0.2598703147815131,0.08806566785998145,0.25452075227902543,0.12779639293346748
SHANK2,-0.011470812588118384,-0.011324953163880167,,,-0.047540483470607395,-0.02354991757646836
LTF,-0.009166746327149429,0.0748321144261558,,-0.03220126493190305,-0.06789186156942127,-0.05690007262491476
PYY,,,-0.01666260403722682,,,0.015047132931053918
PENK,-0.020394375145281817,-0.05684760722250448,,-0.03861759175549989,,-0.03742706581248777
CTF1,0.0005224610447007971,0.020966046596612536,0.0059599551505117145,-0.059922926833273056,-0.008738719402681632,0.02759854026880145
COL3A1,0.1747483422267504,0.14951094382041122,0.5076636255378194,0.10324950748754835,0.22465499111637996,0.13128107298131106
S100A10,-0.0710733923165754,0.07443368636347811,0.2809821770261397,0.028324605304949093,-0.19025041326796088,-0.09683055151251833
FGF13,0.005981220261738113,-0.037020205235651756,-0.03456693004880605,-0.030162542813357215,,0.05792293701364528
SEMA4A,0.05011274847519166,-0.032532801695113016,-0.06211303083863779,0.06688371722401577,-0.008168102813633107,0.07145462727886275
EFNA4,0.08287486937459478,-0.0009467003789769037,0.03586126741595636,0.0885735719548411,0.013113309827430438,0.061644387968508484
HSPA8,-0.025359321578047146,0.030058037223828406,-0.18439204705263543,0.013027772979587954,0.17453570416323808,-0.05817076967510157
NPB,-0.013150876094911241,,,0.007916020651188805,0.049726884927446376,0.006614384190616508
ULBP1,0.07251007090031268,-0.017405931249476238,-0.03404189407522495,,-0.010068283233030413,0.05354444370578063
SEMA3E,-0.001357689261159611,-0.003369274136414638,0.02781267647203511,-0.0021525140128783307,0.05192157819386732,-0.020912432577336666
ADAM9,0.04073367018932462,0.0532769976745555,-0.19143447837396813,0.0108175790830284,-0.00016747634500731493,-0.005655263212055248
ASIP,,,-0.002373158003959396,-0.031155432241259582,0.0700765959339312,0.06143527557503678
IBSP,0.17698118779516486,0.10556442542975726,0.08120125127623348,0.1651216195168816,0.2500888468925534,0.187530070509557
MMP12,0.012303297943442221,,-0.08944937087198414,,,
FAT4,0.0841916086768183,-0.04755466172508601,-0.14321710114569788,0.10196691817239649,-0.06096045260182047,0.04051425629179366
MDK,0.08677688536362559,0.11617607750141908,-0.40345248561192426,-0.001962536553880509,0.08993995355399605,-0.014476441936559201
BMP5,,,,-0.03392887317117502,,-0.022090965002975214
CAMP,,,,,,0.014383513018582683
HSPA1A,0.00856836316778854,0.02633792361018826,-0.0543372892670462,0.04902792112177474,-0.13379583352479693,-0.06240963033036498
SOST,-0.02068971672982132,,,,,
SEMA3F,0.20283996108693897,0.14004416451370005,-0.08327844866241613,0.036814029716988335,0.10850952797159853,0.2301152060701322
ARF6,0.0383808309953495,0.03221805933514751,0.1004429765980413,-0.06206302395398264,-0.012694767131692866,0.07943629404476198
IL6,0.06023539937791018,0.043877625960678235,-0.015193582141458878,0.0429539835006847,-0.04270995742512608,0.03608508375958185
CALM1,0.031408581238232425,-0.08345363680896722,-0.07315953873215102,0.07968365848688169,0.05786100757472717,0.12756710983181768
VIP,-0.008645077584177971,0.02142002662973024,,0.018112629160635926,,0.06472294311323894
NMB,-0.08759576033345025,0.0986032022069765,0.21992539282517357,0.004488858050748983,-0.14783633358013182,-0.02750978127157584
CCL26,0.07943749631233568,0.047241107087511974,0.08785441145744706,0.15452858220692803,0.08591456650058081,0.2581384065143805
FBLN1,0.17899611854639336,0.09162433798273509,0.2876373750104695,0.02559161811353554,0.1401399568310618,-0.04963386053061949
SAA1,-0.04099221602097421,-0.01152217280071954,-0.07616653825758991,0.0018952926142977845,-0.04418154604079806,0.14499201430534364
MICB,0.042068777749316506,0.03960060640763426,-0.04953713561997221,-0.008816687591375338,0.10652115743486987,0.0821153153147
MMP13,0.02782929486074417,,0.23522659387147946,0.09403851534937399,,-0.015061975374528804
F13A1,-0.026160110224245702,-0.015556667102468886,-0.22113445498241793,-0.05358359213019018,-0.00805732226958062,0.007946155412723359
CXCL11,-0.04589439743263496,0.10425269817538019,,,-0.0352938438473483,0.04516924192886901
COL5A2,0.18054081732263383,0.14132817628913094,0.3715408742807264,0.11866888786481986,0.15117923641644535,0.19859047106894742
EFNA5,0.04500523621847234,-0.04164743942312654,0.0041253258746259585,0.06940527937820684,-0.07300098792661859,0.011486885232885397
AREG,0.06455230521526521,-0.02520495872764125,-0.06810123690138926,,,0.16570082628707836
EDIL3,0.09203253876975245,-0.1032610318322865,0.384864535236798,0.0489509113344551,0.16882474403172457,0.07005579176235416
