,MGH258,UKF243,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
MFNG,0.056389919402951356,0.010104755051083951,0.04494442638021337,0.0015095788015650068,0.010785573077594774,-0.017210629063008905,-0.047041878939104415,-0.05597314250696839,0.02848824999064395,0.01956906545523926
ICAM1,0.10328428653062394,0.06557665037827816,0.11696385701277315,0.030285150794293007,-0.019027445523592926,0.09735848338816463,-0.023206768816994273,-0.10663606932025273,0.025792221899584262,-0.006807245162893704
PROS1,0.004223554507552543,0.02482560989698265,0.11468769834806733,0.032985781987338064,0.04599002294848559,-0.00018875717556163585,-0.011818170094022622,-0.008048857592174708,0.029147248989499802,0.029634585686424516
CLCF1,-0.028546193153899543,-0.038621363318372536,0.016672398353422085,0.014824946677393633,-0.011827152204042754,-0.010857197291385318,-0.028531607576148737,-0.02696032678776331,0.010247904839629193,-0.020672173801568713
PSAP,0.03843151429324213,-0.06022636607325067,-0.06476637663890997,0.01716964791272298,-0.00805385487540545,-0.030479385970933467,-0.01961088559355855,0.025478892147921633,0.06657522278638235,-0.1261670275574314
EFEMP1,0.048927633973633484,0.0714168988805774,0.06630844876538042,0.08405654450498676,0.06337151704775514,0.029746190110356376,-0.06174906191566426,0.06044553342502898,-0.01102075367300226,0.014684759686088525
C1QTNF1,0.009868242260407804,0.13766374288079972,0.05117946380828179,-0.04401366777254438,0.04731776076430583,-0.06946487174851018,-0.04171349857086607,0.09775164468107589,-0.044884991849259946,0.09469702006912395
ALB,0.08020209313266662,-0.022979691675613225,-0.019485862603045884,0.04451627176604051,0.0035189137249444164,0.010898998951070334,0.019828039428298715,-0.04478965134166527,0.016862370916555194,-0.022615548077455836
EFNA3,0.008739363246101427,-0.06167531099661431,-0.09453164026359197,-0.07912979962205588,-0.005177537015610515,-0.02213055753466877,0.08983979577254372,-0.007726712690429511,0.022479293672961972,-0.009508547345598195
DRAXIN,-0.022761504721627707,0.03339369180944655,0.04184555616484395,-0.023920002421971235,0.006673970151395579,-0.017548522571805402,-0.14774165170564693,-0.04890373203222792,0.05457367662566202,0.002029181885984681
NPTX2,0.03292213125570893,0.04771213599820841,-0.08447806249964643,0.07158693801521536,-0.008300695423962933,-0.07104423612233525,-0.05528744097923858,,0.11879604956248829,-0.05387224250751981
FGF11,-0.05389200455659198,0.05325028742529373,0.08225900636414826,0.03847332982022859,0.03812117361560461,0.037657191712775734,0.07964475429441957,0.008116295322074741,0.009876959675576752,0.04227261456692642
CD59,0.024310795679631996,0.07947898504515503,-0.055555126040994586,0.005316358908433586,0.016466465468262106,0.045309629317175845,0.034093402661688914,-0.04193954733534518,-0.022247058056160833,0.05341919858564954
COL9A2,0.018208251626155254,0.18046870169942464,0.01575029495597353,0.11679133251390415,-0.06759191241589481,0.04085871876588044,0.12990762860204158,-8.164985530188108e-05,0.04969650060357389,0.0918527223247114
DLL3,-0.006691658381089731,0.06954153065667901,-0.007947175529410539,-0.002720911207294302,-0.0664250504685517,-0.026172699693683226,-0.0206391408677516,-0.054184592543954205,0.06834554400768693,0.0006672549245311928
FGF5,,,-0.015516482696039762,-0.01680455931832346,,,,,0.043817263460376746,-0.02072292948230827
LIN7C,-0.03584699989535092,0.03898465228351239,-0.004024146042830051,-0.08416947844954147,-0.046643965418191644,0.04348368269905511,-0.021698235429624638,0.03944596254071224,0.07228648884439241,0.0449127922383673
GDF7,0.017029512245212996,-0.03911665127724114,0.027722656163577823,-0.030889393807510022,,,,,-0.04865818445055203,-0.03936152484405206
PSPN,0.0753710028465603,0.009331136450345395,-0.013990107154026057,-0.04724943672352317,0.026949846880633947,0.07439719448542617,0.06771532003860213,-0.022171551749127372,0.07039686456250141,0.07568007293162529
ANGPT1,-0.007138960882451301,0.019309356070560453,0.03554565092135434,0.042089525553478085,-0.01837097368772468,-0.007221065760545717,-0.03355753635168414,-0.058069664056492463,0.08250729991962909,-0.027104796531530733
PNOC,0.05665630427866481,-0.06649715413141903,-0.06121400064727744,-0.05562319927469576,-0.022936392371762065,,,,0.03692979290841487,-0.01573781777782441
L1CAM,-0.03486899812005865,-0.07536648492142285,-0.011829314619835728,-0.07862450328663242,-0.01520843083249231,-0.033254878835775485,0.0009131145586766225,0.11735082019901556,-0.032998966657249114,-0.04805209283225901
APOA1,0.011491364008869723,0.003570630119697155,0.15843970749124126,-0.03146133045176832,-0.016760008174143907,-0.027885869488963218,0.0575846829606588,-0.0011394528827198586,0.09943639626382567,0.10538100365246171
PSEN1,0.06482987026814245,-0.011572245750185827,0.002922844008904181,0.02140794615486746,-0.0012032727959008277,0.06638880935812232,0.033643233785198554,0.009751516790486654,0.02329637985328228,0.021315881173009966
CALM2,0.008530323640110657,0.047330998271419775,-0.12710611654415904,-0.08750931830192481,-0.05739589796468719,-0.06211243950588353,0.03420157597729735,0.10200981147459269,0.05690562238427835,0.017322477134856015
CLEC2B,0.015245385774759052,-0.0641606102758331,0.06681979706146984,0.01334767142661781,-0.010731516253382515,-0.0056915410347799745,0.03964585508462669,0.031860666430666505,0.036093660891303066,-0.042752206304328175
NTNG1,0.014901787241573851,-0.04048283901541591,0.07113246807526276,-0.06139730421506782,-0.0012797301987502313,0.12964762138342031,-0.012767680560059617,1.3434037751274004e-05,0.0735201691061484,-0.026573956614571084
LRIG1,0.08083989835845314,0.16410146415671464,0.03822946313003641,-0.0003193967880212453,-0.016325093233101867,-0.02041593402807855,-0.00414039342063957,-0.07875428815145771,0.01799679478748522,0.029444513087040027
CPAMD8,0.025801838527112115,,-0.014036746753720145,-0.008021803729762758,0.04246127559996319,0.057110984074428384,,0.007519111121716042,-0.010695010996320762,-0.027910271246470296
GHRL,0.02895366617335154,,-0.003918806235702843,-0.018741888577191734,-0.014794341152359659,0.003389601721509807,-0.04253800764599984,0.0007531293322896076,0.03967654171759585,-0.024603194511365088
NPY,-0.029974471389545666,0.013762697297137243,-0.05241483300057276,-0.08467834796480452,0.02442579821687156,0.04216583287958548,-0.0023302313308161144,,0.06459770888600984,-0.04760270624815319
MMP2,0.028551244463888698,0.09098016355606994,0.09336484517559279,-0.008439677804299906,-0.020570829347144676,0.05808084462431025,-0.024877111227609487,-0.031928926224646485,0.02579234666447096,0.07771274084911725
PPY,,,,,,,,,0.02592409041549528,0.09619365584538463
ALKAL2,0.04877915240429503,0.020341675820561178,0.08237833299224084,0.012131909150916024,-0.0015731993391772936,0.05444688261854181,-0.08471895680171036,,0.02178878797944477,0.03416790568890953
CSF1,-0.02833695712923647,-0.010111597848011742,0.07230219191922956,0.0776786662449774,-0.02484892066587847,-0.010609690135700693,-0.013519677285033815,-0.033776626865867,0.059197734603977085,0.057880601804107076
SEMA4C,-0.008979204014072187,0.030979743605828433,0.006049812958114925,-0.030835542418162276,0.03600744955445736,0.13434312723500574,-0.025880041081354034,0.05776405319212305,0.04018027011751477,0.014611786320831403
BMP8A,,,,,,,,,0.056433203604043226,
ICAM2,0.05027167791099362,-0.0007962672993889411,0.04233289948650848,0.08530569122885308,8.160152154735021e-05,0.04659838286725488,0.07939182405499587,0.033001486663314775,0.0686057406862585,-0.026880566967857872
SYTL3,-0.016598288816808266,-0.0251331405777526,0.07329965171506723,-0.03672747277418316,0.11337322961731051,-0.0578367308903196,-0.012895835789233145,-0.037271138744444925,0.09282993010938698,-0.011282399732387248
IL1A,-0.023741600151755325,0.03671588575346611,-0.007436065570209902,-0.04145123522933416,-0.022279511463559106,-0.03238837675445122,0.0272794002727489,-0.09590907915222069,0.07449891074023483,0.0687264790210298
HLA-G,,-0.025669688005430926,,,,,-0.07423783823325668,-0.03498109775660919,,
PGF,-0.06347464026103375,-0.023776015083444492,0.08835472320319923,0.07075341528385742,-0.0005171487624023723,0.13696959925537303,0.11942666122045793,-0.04635767404204973,0.028366629327250373,-0.0033735416725155696
LGALS8,-0.04526405376469691,-0.024516444967158112,-0.00038426974908231686,0.00727311283962428,-0.05449669778518209,0.03571328689632068,0.07732803313835632,0.029317945026553972,0.09236021526253435,-0.05158232052923828
DKK3,0.032766515460215216,0.11419147487348806,-0.06965686931034935,-0.08689236056111176,-0.02045529514966951,0.0227861638907214,0.04099777742616767,0.04894581407025314,0.07034495710380771,-0.022539143517283443
COL16A1,-0.04602067958843837,0.1637458452693716,-0.01030923578636786,0.038391737838709805,-0.006842428192648258,0.04168447189999756,0.08100913498072396,0.032642062204984605,0.09139500319097545,0.13003641157512938
TPH1,-0.03806365818209612,0.13303865945317234,0.02898374499272723,,-0.013950286252170202,,-0.03469248983596848,0.14034529575458354,0.0007483789192880572,0.031286107867906955
TNC,-0.012632258017596825,0.06419607960749864,0.1026646399742145,0.044394901855217404,0.01757906487086599,0.0021610287767469477,-0.07926929168849674,0.08281008294226025,0.011214105529207687,-0.04398591615592022
TNFSF9,-0.020431942564539955,-0.07341863501712366,-0.037667395665674654,-0.006837161764711289,-0.009348905612389546,,,0.0753208997402585,0.006434677826734439,-0.006931058099213278
C4A,,,,0.03260618385900069,-0.012262831557855186,,0.05754902123295588,,0.10295634287388046,
CNTN2,0.06853226240409042,-0.008547122623706632,-0.04062530063651969,0.06108660357845705,-0.08067883621810025,-0.05317325386596018,0.06092221120379494,-0.04308894164667114,0.05321279041323168,-0.029975966018965825
F7,,,0.09605388851027506,,,,,,,-0.03449867249135286
LUM,-0.04125042063438108,0.13371735067681784,0.11767527169935584,0.055642745186275634,0.02376462641184618,0.02505091210219284,0.06972979045399652,0.039880647127296824,0.025944053309152414,0.029754682843965877
IZUMO1,0.004595200023137941,,,,,,,,,
BTC,,,,-0.024646389568579497,,,,-0.004496840020877901,0.037072726589899956,-0.00993314163645169
APOC1,0.09974930932063035,-0.08668079092447795,0.1478460839715148,0.1043020988496542,-0.007059826501103795,0.03489785546031349,-0.057708035126449835,-0.04951399464169492,0.02571444898666063,0.0933114064143778
PKM,-0.004296272991935511,-0.02111170863604338,-9.90201832887841e-05,-0.12144724234463986,0.005514852762704085,0.061961926422326424,-0.10812867840982485,0.030474344680612376,-0.023120295716125724,-0.01662560799382047
TNF,,0.07159967638710545,-0.020600655620329787,0.044867019400339464,-0.02912976544424315,0.08458974369036643,0.07652579899602556,-0.11371431649410169,0.04253126771059181,-0.026850030736174563
GNAS,-0.07771266254917793,0.07556514332552539,-0.04457184875289896,-0.12200771052464644,-0.001611520872207305,0.06148224648113329,-0.05487440202831138,0.017389289522781754,-0.004471316506904292,-0.011619239852106595
BMP8B,0.0052488538644831625,0.06833257248631339,0.000943018303603771,0.01222646212573688,0.027800876375798263,0.0853433102910164,0.0070455216133475775,-0.011839017264843099,0.1164256372276589,0.01761502056138916
LIPH,,0.0004949408854784603,,,,,0.02230752607787085,,0.10674492769557682,0.14261731562308494
CCL28,,-0.039116616941107005,,-0.025120190103213313,-0.011063183000459225,,0.003983455803537242,,0.01131943198743918,0.06427254833824934
PTPN11,-0.022693344748798604,0.0058992772007710175,0.04318748919314425,-0.0205014672347077,0.046172880393716434,-0.026893440503268785,0.07794726199453368,0.010004042600041875,0.00024412277545512223,-0.07002995988371
ADAM12,0.024032324620694642,0.0063195086233941355,0.010111459046567389,0.032742667148047744,0.019991001012109745,0.09551945399353405,-0.004448409264315819,0.00021508257221802943,0.020653404765308515,0.03239162100378752
EPO,,0.005932602694499001,,,0.03486062939555349,,,0.031761522522790596,0.08809921810037577,
EDN3,0.05617330297695456,0.08111503075786128,0.03634893171104041,-0.0300950702159085,-0.014094234514900886,,,,-0.015991987404795325,0.018247185573682337
CCL22,,,,,,,,,0.04897948822894532,
CCL2,0.0785213003829659,0.0981158433587508,0.029562670912739297,0.008689643059063066,-0.001085067658449236,0.005642426620865094,0.007861330722712315,-0.05726331571690173,0.002713768254457853,-0.09802658561320213
DSCAM,-0.04465299929078268,-0.002826891917234271,0.03492219888102535,-0.05031792240656071,0.01418108803535761,-0.02745702288118269,-0.05078838020443714,-0.06457881075180219,-0.0017215352503326875,0.07334707655344314
ANG,-0.04272013651908511,-0.13243422188420223,0.072475910503224,-0.014478418591408236,0.04043668526802219,-0.054147500335753,-0.06536065811733843,-0.009306501018548675,0.0739874791386652,0.017032873973916236
FBLN2,-0.026904392409226128,0.13269904504920943,0.006088345036667311,0.005870394821839819,-0.02367956659565196,0.008837496067247281,-0.006446434545226176,,0.029223700517863025,0.08578899694947445
VTN,,-0.05063881149763667,0.009601875441784029,,-0.01159184968026312,-0.002703800572334227,0.04274324480973246,-0.05069388716369039,-0.04123015127406247,0.00425047394354101
VEGFA,0.020861524297828338,-0.10303378642692591,0.0709538375730939,0.020838602833737865,0.06293021896143597,-0.007236479732754502,-0.08423113885218188,0.019609430993340907,-0.052557618881226655,0.0238471758123566
F10,,,-0.006003509095434762,-0.027596809910288865,,0.1319999323518814,,-0.03149476705718394,0.05176141863320289,0.08414274404983973
SERPINA1,-0.04647673096156693,-0.01553332900135403,0.13371617406599898,0.03885740054984014,0.04411219265338631,0.04443907847453796,0.0885739975569247,0.010632658071043494,-0.013352937469810346,-0.06615454902851502
VWF,-0.02886392950525373,0.048356164051513946,0.0962670644446746,0.024404897860498962,-0.006813710481609487,0.01877245010162434,0.085419466451584,-0.0216137930091997,0.0013253413463859495,-0.03805146176749909
GDNF,,,,,-0.013950287214413278,,,-0.04594105749957298,,
VASP,-0.02458454547076581,-0.08401792950659102,0.03385843320083563,0.064481118340676,-0.027377689624209937,0.05137046348964315,0.06122936283142664,-0.09127422282964875,0.030409439712406634,0.07952057796824463
ADAM15,-0.062487606068205186,0.09604717783129325,0.04671830821860122,0.01825769094038235,-0.01978991057322161,0.006931539938824159,0.023924207074082084,-0.0645105943112226,0.009772183338581266,0.03740938807715847
WNT2,,-0.04548408909673297,-0.03603016358405895,-0.028450471007507167,-0.013055400530736463,,-0.05030211825393799,,0.020515123770543705,0.02470144217345757
CALCB,,-0.03452320763263206,-0.015516482527417094,-0.019046725657915955,,,,,,-0.01630239884761946
OLFM2,0.08883468588041042,0.15665397769026793,-0.013350106814651173,0.03602521218096354,-0.02940835000291771,0.05512401760180489,0.029737585074189405,-0.041506415715346114,0.04399015249913263,0.04349460472094417
MFAP2,0.002144147439509168,-0.03284686265133175,0.04974795874396759,0.002550406159358933,0.03635791523327188,-0.015502575274582667,0.044713362698305545,0.031836250227567406,0.04380438292721281,0.006814076437690263
HLA-C,-0.11733251210613473,0.13425720745906408,0.12198122391178642,0.04484916243915461,0.002961613423585907,-0.016291534545204493,0.08587781210327286,-0.03148558529637712,0.05227999402248979,-0.025766135202464385
THBS1,0.03516907743287155,0.1701557510263758,0.04940312893506272,0.03363964925859928,-0.02079766237861665,0.09402851923705595,-0.04744033576097852,0.006834519911080415,-0.010292187747567525,-0.08131122594147647
HSPA4,-0.031045090770816016,0.0346206267850807,0.05254412077915724,-1.4536697416858016e-05,0.015869430666553483,0.046008153371893484,-0.009558548346330556,-0.025490518444237897,-0.02123016552730175,-0.043576990004315606
LMAN1,0.09009829317841912,-0.043010514355890414,0.12302031083900049,0.029717553299452377,0.014906280316687788,0.08690174539676321,-0.12111851728355019,-0.042848738214070564,-0.008066881308707967,-0.09272525649792872
LYPD3,,,0.058347333607966886,0.0704611971533911,,0.07382947749442982,0.0460264940217661,0.002198205751081298,-0.02015124776683018,-0.03910512342852393
APOE,-0.005319121758484242,0.10061800840938938,0.041533295542778195,0.06563510622851959,-0.054785135430375775,-0.011213607502572127,-0.025106675517290324,-0.037978086035317035,0.02314261076244457,-0.05333493284785785
SOSTDC1,-0.020431950564841966,0.04058635093288518,0.05225088239285537,-0.07046946358362687,-0.021212637391911256,,,,0.02993003957422092,-0.017244761901857
ANXA1,0.10693670664564567,0.024378200246846154,0.08819390371789435,0.08238105091717424,0.08136887450970381,-0.023866549827840967,-0.017133306691904812,0.06920197624930861,0.04000037593833381,-0.000593474119646545
WNT2B,0.030240452785833066,-0.006072516037115726,0.07390065370129813,-0.05728576224248039,-0.022843529807388737,0.010423063463030447,0.0016780671302037457,-0.019969839206221984,0.08694456210944682,0.031704049998632786
AMH,,-0.024527659555245097,-0.03183379541403892,,-0.02173754152914494,,,0.027429253319760753,0.009572799579584556,-0.019431184290180616
GDF10,,0.04820032460885472,-0.02500240962389924,-0.056649470505183215,-0.0268385162352758,0.06259446502801647,-0.023945111765115355,0.09245324564194438,0.00015300091242345548,-0.0091705557905267
EFNB3,-0.049788176616686344,0.001179157297512055,0.002584408457626775,-0.08524317891269206,-0.02157725238319464,-0.038395023222712175,-0.029007291160125768,-0.05785385159599209,0.03904779635267397,0.013162146772068091
LTB,-0.03887083145310241,-0.05398541140920438,0.04974030677091772,0.04168324851327077,-0.025928715800056516,0.00042334705846559464,0.05142747123599935,0.009968438280361959,0.10225137435561515,-0.0047952255070426155
ANGPT2,-0.032307636890568994,0.029148675023606286,0.08715725651067906,0.04781428556373712,0.009088763077942747,0.05133179216721705,0.037034875222186354,-0.08749864521796002,0.015283246926275971,-0.02947685597124382
ADAM17,-0.04492253548392478,-0.01406982389811059,-0.013771014855997505,0.0707843842442272,0.0019720537928824737,0.046603624327664205,-0.02753816096095557,0.014226958258201576,0.013978020135545775,0.05221989989427256
LRPAP1,0.05353731859789016,0.0540380958230034,0.040963346623684456,-0.0026528976482757703,0.035261800117125465,-0.05950551014470036,0.03884332757967901,-0.07438317581151782,0.04379840069885485,-0.013737778000682653
NID1,-0.02011508072344466,0.0909691319284064,0.0811688969946902,0.04744153007128892,0.002361877949239602,0.06822276917088708,0.08227113110085751,-0.06568054550906996,0.004969919421783612,-0.012056671868708013
MST1,-0.004143550317428079,0.12693083574097225,0.06676236401153549,-0.02661538841374672,-0.005232324109966666,0.06157677396386636,0.0020436576665278324,0.1331051638116161,0.08899166377278853,0.0874064742814467
IL13,,,-0.015717106367514586,,-0.016361038521963966,,0.05409185354826527,,,
DCN,-0.034529799093356815,0.11205358811472142,0.09890006425847017,-0.01844285821910528,0.04003729271566715,0.015778944447077267,0.10365773365483635,0.08219059097574809,-0.011716491893136062,0.02742922284210757
IGFL2,,,,,,,,,0.020155174246803048,
COL7A1,-0.018903063068198306,-0.07946211329389254,0.09371390639256263,0.0053414891887452395,-0.030662875260298247,0.08528813327903091,0.08491746697426862,0.013836475141052917,0.055743113229348544,0.005124106036554875
CALR,0.02591890530152708,0.03295214857953036,0.07009585972150985,0.08538214874936799,0.0107224862686602,0.05486972927511746,-0.08804645975016114,4.635081322826336e-05,0.004555174493011094,-0.011797490745737653
PIGA,-0.050410726248775226,-0.029658699582112265,0.06700969221196017,-0.029503740100329946,0.033471088088867534,0.053679741110989956,0.03568873332769615,-0.014483794991407518,0.032647849545169305,-0.00488774064773069
CD200,0.003664429379670938,0.033608317647591306,-0.009423213262847837,-0.01933507186877708,-0.039676960966934176,-0.007890529526657772,-0.018089325687089902,-0.012356619061972978,0.10073564134244785,-0.05812696327883552
GRP,,,,-0.02106525491215207,-0.014094236636188313,-0.033460655868264196,,,0.024379456987968926,-0.04012237848199574
CDH1,0.033293320800272676,,0.04443624692514692,0.02715233902777123,-0.022936398741358603,-0.010637702139436227,-0.07769268578174976,-0.020820241223269458,0.05224461085888362,0.043660610726584344
LPL,0.06114052277013081,0.1999322976584457,0.10083610269716355,-0.01999991990589105,-0.021587593412558195,0.07639961428824968,-0.006300451249499506,0.07179112005819414,0.021872010156748015,0.10234967187267839
SEMA5A,-0.0430801789897734,0.15370328950439158,0.08563375973436677,0.003709942106092349,0.033334625811222304,0.010324755803991512,-0.10155325775712373,-0.07033950608250766,0.018964761663452154,6.021331367699353e-05
SEMA7A,0.09778436724223555,-0.020946817892388742,0.031630311912867116,-0.08822810585707618,0.04264115805584298,0.10783375937929844,-0.025084837235931984,-0.008940776313798707,0.06198492200159825,-0.03307763149490516
SEMA4G,0.06062341518112838,0.11760761454428736,0.09295742896583724,-0.04237908907003866,-0.03658623851074455,-0.05441098789190672,-0.07385834201236008,0.00390745083267921,0.07207991421089235,0.013371362693361274
SEMA3B,0.03391309290455168,0.1385866413898795,0.013184731024053748,0.05947406559256962,-0.06600069930348142,-0.08300309030198531,-0.005445123462304393,0.013754400459875265,0.020595658480250998,0.040874588302779555
RPH3A,-0.0886042673649886,0.12958345794099738,0.0038035342041398594,-0.09120207335919425,0.02274251782258611,0.00992227156877006,0.0278300115331833,,0.044972442302025094,-0.03718509849675981
JAG2,-0.001715508272759709,-0.051480308440410336,0.02538775536948043,-0.062492998555816096,-0.011240700239908129,0.06702281452234962,-0.04218358191218831,0.025753927595773083,0.05799385156698084,-0.01496788789351123
CGN,0.041540446009419946,0.11948923572840041,0.06081419696946431,-0.011332260111350165,0.018784208726960967,0.07640713142867701,0.07315798539918908,0.023496888749715044,0.025727019186512653,0.07363280655500815
GDF15,0.046414813521978994,-0.017746468945490982,0.026571478239672253,-0.032660835606649,-0.029632211779696428,0.049554685433917785,-0.05847990365832522,-0.07186685520897285,0.05858956093700372,0.10473834133250377
SEMA4F,-0.05635433126596366,0.07682331757675843,-0.0072235923984649815,-0.036461388154153763,-0.02413748344613236,-0.03185011152807496,0.10549629876639825,0.0323978964917112,0.016591653525512645,0.013942218394487286
NXPH1,0.031481686611264645,-0.0015640573822186257,0.034294194920552544,-0.07656282571549199,0.018150426169555506,-0.02288648830180527,0.007094247866986434,-0.013014417258577746,0.03995907423206381,0.04560813545654463
ARF1,-0.039668361244992706,-0.11265569862933891,-0.05298208415231462,-0.12304984896114934,0.007794972129361498,0.016766771077237987,-0.0542287947689125,-0.0036431201958783727,0.03770689384977468,-0.02928726716563668
DSC3,,,,,,,,,-0.02528165771333763,
EBI3,0.050135778351235234,-0.0374194829544943,0.1275745663407879,-0.04081132290967689,0.023690003593467717,-0.0226226644872202,-0.022206144538842964,-0.01912047529380334,0.04489161651294514,0.05986857576759681
TIMP1,0.008326206606867377,0.05718594247355441,0.1108526408229935,0.04094868486783545,-0.003935838847076377,0.04964970640250077,-0.10538671607621289,-0.040583572993429524,0.02588211114383621,-0.05744095153104392
SEMA3C,0.00042681488956753874,-0.09992651425841399,-0.03574695812740518,0.06233217040327641,0.0013909962246961773,0.04839657354733025,-0.01384989355778898,-0.015272482410460503,0.021438659338972203,-0.08732406870825245
GNRH2,,,,,,,,,0.0030818658635051515,
GAS6,0.03994239749930485,-0.01697792223594776,0.08596105511211595,0.017665960756000205,0.06635044445276565,-0.02538927347905043,0.07714799517084556,0.027950890226994568,-0.0006167330427467756,-0.03601693281150121
MEPE,,-0.04602288416028763,-0.0247392197175103,0.02521286128063805,-0.025844738599536277,0.05499219689262034,,,0.07734823959179804,-0.003774306100449768
SERPINE1,0.06977170816699987,-0.029943417063598106,-0.08566954681441005,-0.006261356489714146,0.011378945049825276,0.0630122815295774,-0.023888414357466945,-0.040621651059669514,-0.053649055630631735,0.01617048238892947
RSPO2,-0.021587527443221084,-0.05503995336548548,-0.04118301654515682,-0.038227917562180545,-0.018770790105667224,,,,-0.03418000477451988,0.03657064076399313
SHBG,0.1156490029294848,-0.044665223540451326,0.04848261925446934,-0.019347052007594893,-0.01124205043359,-0.03143963545036524,0.0105546272012525,0.049283609350288665,0.0037002526258098486,0.07902437203327352
LGALS3BP,-0.10048651747166516,0.1773552397216717,0.0671102565784508,0.07086918295120119,0.02901043222637074,0.01765806743791186,-0.010788639919833637,0.05296570651744785,0.011728001162688857,0.017074346627018393
LAMB1,0.023778594073238325,0.02373152516160192,0.10250394980015852,0.07541491968334885,0.012458920035523801,0.06246649596336911,-0.001932893720215403,-0.017498850248672884,0.04269248318510183,-0.02667150942062374
SPTBN2,0.06952126917951644,-0.09064557409646619,-0.05314271255581213,0.01986352161819988,-0.034142750022733453,0.03369689267199894,0.051478987666598655,-0.0895159558734724,0.02226071987922756,-0.02313630495716393
COL1A2,0.01191758425224482,0.09820388647382636,0.08894668567396248,-0.029768003657783974,0.00837307510806716,0.08416212481650177,0.12686008543359295,-0.008389005150755045,-0.0075560151609793125,-0.02285646136932064
DEFB1,,,,,,,,,0.07557623893980435,-0.03333446193482594
CEACAM16,,,,,-0.020406867888735043,,-0.005541548720788588,,,
WNT11,,,0.08451513982653464,,,,,,0.10676858922230568,-0.029926657805516448
LGALS1,0.09261102655760697,-0.0647340339212005,0.10477324827826143,0.03988514427071449,0.0005115061630555582,0.10658171204777778,-0.05479273123979369,0.01450800249999042,-0.05245676145529904,-0.03897551982801054
BCAN,-0.0394853530291217,0.21520000150790358,0.08989784918681876,-0.07720224781137609,-0.04181086897020424,-0.07373841772497504,-0.0018622688741507828,-0.039464154192074455,0.031041376655353767,0.09668953989529605
ANOS1,-0.04316393210977727,0.17903931303355267,0.0728826672979938,-0.02196487754889763,0.05825635868878761,-0.026969850184457498,0.04478083721373659,-0.0099982759473496,0.0445617305891007,0.02679082099283673
EDA,-0.030390728207292623,-0.004253672440926143,-0.01830966979810141,-0.023673431455107335,-0.024557752483828427,-0.009152061150354447,0.01758085445400233,-0.02695095439488542,-0.004278891321721874,0.15614588806287463
FGF22,,0.053223185916201905,-0.014036744899485538,-0.04082421280236825,0.0006064918637872435,,,,0.049626977907598034,0.04120484268657389
SHANK1,-0.025729642583393168,,-0.013355071264365945,-0.01363732996629006,0.06890325141536582,,,,0.06907938694371073,0.05752788485968226
RAET1G,,,,,,,,,0.03435223499886807,-0.009434255789235227
TGFB1,-0.0103322407202193,0.02996013571842226,-0.017354133441838927,0.04545336748586966,0.04150925316345796,0.0739586381068161,0.03395617487360951,-0.06818707505073526,0.03324049637217345,-0.012144022977711067
MSTN,0.022670740708482944,-0.02921926875389169,0.03286273388886388,,0.0038538789155692873,-0.03050615587740911,0.027564922045768485,0.10338264536615706,-0.019329045384171045,0.032123302240966746
WNT4,,0.040659027733348,0.07829393048339275,0.005373042555650284,-0.015595834935698343,-0.03738820542401876,,,0.030925712855987598,0.026732761160114853
TNFSF4,-0.035235618524390645,0.0960044614965804,-0.009917139559772173,-0.03223986867924776,-0.02330476944255931,-0.04331200437230508,-0.05305298632664221,-0.026725500248760345,0.050715837984543446,0.053659126714266696
NTN1,-0.0012469277121789717,0.058505357254907554,0.12292425161292635,0.01817576609282908,0.012466967666647717,0.025964976500632446,0.10534553425693313,0.012767222675726672,0.07855545250676078,0.09425626053074061
CXCL12,0.045026229903476024,-0.029607428349696485,-0.006908361058158066,-0.006445174284333885,-0.03307444520916008,0.02977788754211156,-0.07484296282061653,0.019156528678097074,0.009507209600587117,0.007324366638587736
GNRH1,-0.019067709995658048,0.012257049383657941,0.0031359755493302424,-0.022142157122861085,-0.004766839804550311,-0.031716862804580616,-0.06360891070948155,0.029378162904436324,0.10165947114558982,0.031309101933219535
RIMS1,0.07349646303487264,-0.07936864970014956,-0.05209096026021278,0.0007481880514351795,-0.0023455757064250854,-0.04260953297920835,,-0.05798808105684823,-0.0304607072745795,-0.049693632442761024
FGF14,-0.042701410832288574,0.06809916698930714,0.07012943018919703,-0.10719728010363794,-0.04065751670049746,0.12660038340112506,-0.048354816943278756,0.025249951723487568,0.0883736715004769,0.03862703887533261
IGF1,-0.025480997429132717,0.0877248325568668,-0.038327061139558694,-0.003438745613489343,-0.02490620469708801,0.006661252970415148,0.08065477410136462,0.049328177247840534,0.04616809988845329,0.010515087830985145
TNFSF10,-0.05032546793332586,-0.023778058724825385,0.10005007830711221,0.012117519330801449,0.02913127032797384,-0.013958487256518746,0.12554959560701653,-0.06093999709393794,0.040923990145410406,0.06268731746847366
GDF5,-0.021587518922423294,0.11810324192142202,0.08868132182759138,-0.028869102572261583,-0.011418232610534262,,,,0.06484272645399156,0.026329711027562732
RGMA,0.027412595516876966,0.2536030153223979,0.04908932672472829,0.0319065085628553,-0.022953841165231623,0.05775714976930147,-0.07488570074683264,0.005832552808526698,0.009229668744153603,0.07508192495130103
WNT16,-0.040242895384679594,-0.013519918220998536,0.021485597071381354,-0.029893720956916312,,,,,0.07365073151721681,0.09917243908389377
