,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CNTN4,,0.02657973532071854,-0.014837722382738339,-0.0252225624805539,0.0861470921879082,0.005062636006693825,-0.042094021606193535,-0.01685078411071773,-0.08113659898558545,,0.014734191974513219,0.021892155855076645,-0.03435224334681455,-0.025078577760607793,-0.03816887343592686,0.006448822820442193
NTF4,,,,-0.017753056776341695,,,,,,,,,,,,
INSL3,,,,-0.01289895077799041,,,,,,,,,0.0980196737428102,,-0.011763800433761233,
BTLA,,,,-0.02047455493331809,0.029419271884524277,,,-0.017082396422525067,,,,0.04304420875059022,,,0.11152644128562629,
MFNG,-0.023235271511163353,0.02010362355100497,0.01964007805167298,0.028502034205546343,0.03292000694031319,-0.038311480880478664,0.11387617458669765,-0.021678329554078585,0.03513784787500941,-0.011175077911008805,0.03283093242975158,-0.006748510104306666,-0.028487912200857397,0.01657148512483981,0.09017234637577688,0.034784786245371166
ICAM1,-0.04433383140106931,0.029766387424540967,0.006098755725324674,-0.021504388292991356,-0.05223893009526113,-0.021931804091026425,0.0055187214690057464,-0.02152477738168904,0.03929525431706486,-0.06842487931048387,0.01273694491006613,0.06874655996842303,0.0023660667512141963,-0.01833276962332856,0.08621634010195049,0.011741234718226941
PROS1,-0.011121014088527947,-0.011008450663646998,0.00019445934065543554,0.04369067246865757,-0.08102372511009916,-0.03532619718749754,0.07192358954218112,-0.07935683723946466,0.018036539962680953,0.04136294867753395,0.04100645514212035,0.04985524486361939,0.08107227919165895,0.029055354493714942,0.029704555326664148,0.01862925196994221
CLCF1,0.02890063131198917,0.03640374913152975,0.0042216776099895685,-0.032572039475374015,-0.05506339894073666,-0.022055012707167764,0.019869851458937177,-0.0032993509849314584,-0.01579931817358517,-0.0200203204538322,0.04725223196670493,-0.018014076662333275,0.09801164554046479,0.06093797939379579,-0.004694905917814086,-0.00909892217068043
PSAP,-0.04734173858410018,-0.01685968532431579,0.009107095302023227,-0.04056785153620806,-0.03641620819340997,0.006665110893051316,-0.07297449236243436,0.011739971995712773,0.08697339720467191,0.07547479401884791,-0.07629859304219215,0.011564834314363703,0.06418658037976784,-0.00018380531571298854,0.041927166965298975,-0.12724607063720458
EFEMP1,-0.03899309348351484,0.04673774413776808,0.08824509859557222,-0.028711142285950307,-0.075995901491023,-0.0429584258873253,0.04314726870522851,-0.0008143565404324456,0.08322212614916265,0.008387602831278748,0.05170168072119252,0.06571656176012908,0.08022396884385931,0.0634163372068041,-0.007556325973350363,-0.07261934519148325
C1QTNF1,0.0049104249778226215,-0.007726423404588445,0.06323621524827887,0.02478062702110833,0.003863366848403244,0.15276783481958114,0.07105502563918357,-0.008878316863422402,-0.05384707713683755,0.013337521939111774,0.047730235271772344,-0.0064524649300976055,0.03346699756482616,0.014251805449898812,0.0011879216684753358,0.019200875364014127
ALB,-0.014670415479673352,-0.03722440562220595,0.027204053827632902,0.027382281532849738,0.09239333435833208,-0.02269463400264064,0.010098809401667547,-0.015193010782510697,0.0878754515268529,-0.013196854624725434,-0.043957337321795714,0.054076872668941456,-0.020329878438792064,0.04814255099690119,-0.003923653912716232,0.00490915893169706
CCL13,,,,,,,,,,-0.0251518648075862,,,,,,
EFNA3,-0.03746754596254676,-0.007283227336064551,0.00706767723134156,-0.06585608979486564,-0.0199008207995294,0.07727627430707605,-0.05417673228496442,0.02546078732286213,-0.007733838803866172,0.018181454631278772,0.046564514723561316,-0.04275094832717072,0.022842766521996214,-0.012623766781552973,0.048181229523198095,-0.0013310416409963192
DRAXIN,0.03156271863689142,0.07574902480454761,0.05246991154933917,0.07433067466956395,0.0023442294914203686,0.08785810240455022,0.06729700192192288,-0.01219924210940784,0.015678541423517083,0.15674280146368347,0.07079384423520821,0.01092926640747323,0.024617475561170138,0.06483177854781572,0.05485523161257919,-0.00010286089112576785
RAET1L,,,,,,,,-0.014611337881611591,,,,,-0.014481545992444412,,,
NPTX2,-0.033177630913871506,0.08306397667793301,-0.0020053707443055424,-0.010631969067821205,0.04588804054924391,0.0318146574282892,-0.07907574874961516,0.03878973696006515,0.025574284828259474,-0.01622281166031436,0.028817864412631948,0.039943917914682055,0.014044284821294942,-0.022757320824296528,0.04796846774652067,-0.0729668780976355
FGF11,0.0118574271312764,0.04582630304120108,0.02404628344945388,0.018345561255154394,-0.011795956054003173,-0.03896027834697164,0.07339201674083437,-0.007453055552003519,0.0216071244751091,-0.05415050239906036,-0.0056212150565443575,0.1173451384533006,0.03562901200754559,0.05782303326004359,0.05197138723132224,0.03939138670461738
CD59,0.07879487985991868,0.06520115106026286,-0.0030004942242656553,0.017922845920040863,0.08148360526522587,0.017630927749651644,-0.022997680983671817,-0.08463698083991467,0.0707940261770964,0.006404198146520878,0.029640003740355036,0.14813349472527051,0.012257455360257009,0.007662625239585503,-0.01097330763418124,-0.027398596109292815
COL9A2,0.02333321756891786,0.06768153857357062,-0.03250922470067655,0.06441113475765149,0.03836228473463078,-0.03725503945060217,0.021471508784437456,-0.02397522271047296,-0.004158090574131017,0.0807084890126075,0.03396415804592705,0.025620320489213463,-0.010874693737532883,0.0328243060655877,0.11194230068698593,0.14838190942868615
DLL3,-0.012362056340559174,0.11533250190357974,-0.02544647976087352,0.04990922767000655,0.06122316221194942,-0.035360097246202725,0.056607141162487905,0.03760885363717513,-0.05355816582700659,0.005779414216247027,0.04713408500364855,0.05897449017562538,-0.03207788102945227,-0.04188523714609518,0.14586769810262573,0.046844116968252976
FGF5,,,,,,,-0.018852133725568057,,-0.018020274878657105,-0.03183854516357818,,,,,-0.024634316496359443,-0.011493950596122827
LIN7C,0.01616332495980432,0.008955807105570455,-0.03828444216021403,0.022459866758721775,-0.0014505007661272987,0.037447762652674715,0.020268146721622846,-0.031151541310123328,0.046364603464138156,0.034413970162443824,0.007067576446184315,0.036688084885957074,0.0002546851739646258,-0.025597166249910108,0.03764398421250702,-0.001987010252487546
GDF7,-0.026614713259182347,-0.026299737800248225,-0.015921931951594304,-0.023015494046725947,,0.01592438186303468,-0.011375734227378727,-0.013376615696526532,-0.03312406809974907,,,0.06092726679137912,-0.012414286504365454,0.003430828986337314,-0.011073943757726254,-0.013054030049422356
PSPN,-0.04321688925298855,0.007861868529551137,0.06468835116111984,0.08167671216940985,0.04574195845743118,0.019966239825917227,-0.05001883312617712,-0.015678408822517365,-0.027862997926363837,-0.03855831952423854,0.04687925939360414,0.014999377709415248,0.02630960060849363,-0.011974585477006227,0.11666488646139848,0.026887087625047452
ANGPT1,0.024634840356964054,0.08046784752516713,0.01755133291268065,-0.040565847623835714,-0.002707784151932567,0.04925685164617264,0.06325096548388472,-0.029115874787193113,0.11147000891188621,-0.0029762553463353347,0.05278002910736204,0.05457169960946977,0.05154396692305955,0.06284308172666647,0.023436939899496204,0.023174164609039795
PNOC,0.013127436024565129,0.04632722686185504,-0.03331964138943326,-0.03135043941545011,0.09085641095352472,0.08805130885965624,-0.10427821796696594,0.032887083673547965,-0.059647225587605525,-0.013196854624725434,-0.005782762288046622,,-0.013201406875374853,,0.004897248409317116,-0.1301177971784525
L1CAM,-0.039966094566786875,0.022536838283789034,-0.017345388547654446,0.02403477674657195,0.042247314511398376,0.005075834872611869,-0.018175503877476164,0.07185718671227644,-0.047356628676363546,0.008791445925183508,-0.0789471833445655,0.10310553286586231,0.05916939962355026,0.03823907880391852,0.0144253222777287,-0.10753529151639335
APOA1,0.025041321243916656,0.007285111765031328,-0.022049738275441585,-0.020087984639035928,0.03748695864769148,0.004602031788472626,-0.030467799011520667,-0.021648768212583464,-0.00047142076501436545,0.002206700426612378,0.013506795577328316,0.09003673635724142,0.10365683055557938,-0.042457689373619815,0.07274359264160588,0.057716107452749216
PSEN1,0.04470925643222413,0.0013545836240426406,0.0511886147133765,0.0320069869245462,0.028375572228074714,-0.005546955390173053,-0.01970634581859379,0.03389811275658658,-0.005593503820666297,0.017865800641286077,0.022204900766570227,0.04306862820565179,0.01784564734885671,-0.011162943206404319,-0.041691106353147295,0.00660379051797917
CALM2,0.03901742396546926,0.09594002062094216,0.014762729442526927,0.012462022246161423,0.09206907179920168,0.05393136147250694,-0.11900953269003692,0.008938048210478609,-0.043072146161673416,-0.018226924672275786,-0.036218360097801744,0.06373846748645694,-0.0026109614390317994,-0.007734335656807885,0.13699153306005563,0.0931621114897937
CLEC2B,0.006426015058468175,-0.07234930517951256,0.06292387266100109,0.015860074981254017,-0.04295856888825584,0.005767033676710553,0.09351539559131,0.0027284012201183308,0.05934712159412091,-0.002125067670480168,0.016050181286417945,0.026655396761293772,0.004988308179233036,0.012828515105030903,0.04686656033251081,-0.010581520696895202
NTNG1,0.0178879402735064,0.0741322733987046,0.008247228769594172,-0.016023769289567256,0.08319097929144371,0.03284588774688237,-0.03628260892380155,-0.04695354721912527,-0.06583905461642513,-0.021625834391374724,0.005258017003947686,-0.031923976536218215,0.016888433333284627,-0.08338822288125605,0.12109212176579427,-0.04471128075513769
LRIG1,-0.00026876237517250816,0.10103235889422842,-0.004036940196188272,0.031563423256322665,-0.009003627982264848,-0.005514327205313779,0.06189468235345656,0.029409404566255026,0.1069380706313103,-0.029023963590743225,0.06609065859873672,0.09844680974986252,-0.041465521171157795,0.022463393139084714,0.11835317109992922,0.032603247849776786
CPAMD8,-0.023418663578191595,,,-0.015257157133904542,0.07059779431748522,0.027274166445334373,0.07090803714358405,0.02348834903449962,-0.02689831182446208,,-0.019836212363621743,-0.0044967670454897175,0.15981461181627654,0.061977147894995886,0.026685721061390808,0.03653257680113499
GHRL,-0.037362794153908425,,-0.020195251163227373,-0.010961001031435321,0.10595293957060067,-0.024126204415430355,-0.03626835720542561,0.03413230986116491,-0.020097759037209513,,-0.025930902566571518,0.013024833036864157,,-0.035146853527136444,0.04567114903590059,-0.03742294932527561
NPY,0.025193409704098828,0.041375795106439156,0.005283743955975105,0.021029589481664914,0.07041708303927176,0.01825510504267588,-0.013502052124464618,0.03324450270082384,0.07842368197891318,,0.024207445025283464,0.0013849034241648923,0.035460324476709354,0.021847722574870842,0.026875615869077933,0.04455778978938779
MMP2,0.08032606237420971,0.09260764936678341,0.017639319337641342,0.08340664558297214,0.03659106632192621,-0.027602441122512054,0.11523276976627383,-0.00263237715332364,0.00878727702888965,-0.01584955815664448,0.1265691079159856,0.06819797556942193,0.0007422874139640152,-0.019412713036686267,0.023276802523901227,0.13494472393605245
LHB,,,,-0.013287831639122658,,,,,,,,,,,,
PPY,,,,0.02843876862236858,,,,,,-0.012206502049509857,,,0.04672157617598244,,0.05355072597667347,-0.0014437387762529367
ALKAL2,0.0225293298323921,0.048254137882908006,-0.01277995904448476,-0.013094780170865624,,0.023651383748202585,0.0005021978919116424,-0.01468980053277174,0.062272951068843674,-0.031120738815502105,0.09221116228126483,0.0085383106312709,-0.037830372643507464,0.006356717796590166,0.025022099195490324,0.07984309036217734
CSF1,-0.05851484846708452,-0.034319462688877374,-0.002224552642653155,-0.04342236506128449,-0.030859939883316666,-0.06821771943926506,0.0021509833780352008,-0.01858119848908411,0.01838421226096015,0.0684935126321805,0.07554795251067663,0.06000926650534483,-0.006095061488234082,0.006711721509979851,0.060574624962193256,0.027118240343784645
SEMA4C,0.05483255064178647,0.06843252622853475,0.0007466757363651564,-0.012245243413870103,-0.01194244791926408,0.01180249597643262,0.007330443963591983,0.011100845274676944,0.06185917834527481,-0.0029645058114695236,0.026057320665416186,0.07533380574362236,-0.01897937970464355,0.02731451724620167,0.05234296190357126,0.03499220399199319
BMP8A,,,,,,,,,,,,,,,-0.023570378856930214,
ICAM2,0.041357366943139226,0.05697071446816849,-0.002340397777189066,0.057140557963870305,-0.0476414926204694,-0.024750727582600232,0.03414628132381654,-0.025665298436654146,-0.03449086097453199,0.0824895488115563,0.030782168767870956,0.015464902107609911,-0.030809083385754974,0.0012698767751531958,0.021545398267696955,0.07796878063335105
SYTL3,-0.026639224539084377,-0.009462558983252328,0.10733255411295044,-0.01612822545297925,0.0006040439838660237,-0.01908364269653678,0.04566147104068255,-0.02748272714447124,-0.03074546365154906,-0.041007670653334494,0.0388325956822048,0.04368268457704731,0.015743055956895877,-0.047013390633134325,0.016236411055339524,0.016267664695600502
IL1A,-0.02721211069973522,-0.02410410484329302,-0.025500674066839448,-0.0031465799116138313,-0.02949402515892886,0.015543450512021698,0.09492207147438486,-0.02509102780593825,0.01668082781202116,,-0.039050596105810256,0.05075853155680489,0.059108629950163666,-0.03202989844442213,-0.038369960673792614,0.04033285493619552
HLA-G,,0.1108995893726752,,-0.014034521563338261,,0.024876171394625796,,,,,,,0.09874465280860766,,,
PGF,0.026822039795664738,0.015504080139157961,0.004235593035878973,-0.003260401923807292,-0.0006860362868099692,-0.0029535538377058828,0.07118275319631673,-0.022058372409956763,0.017063366273612483,0.04515152391445748,0.05167034252939751,0.06838926546298141,-0.0017429776415994016,0.023986122317514787,0.006663805009722443,0.009697952385533178
LGALS8,0.031019285820369443,0.027906609003630022,0.06670323431622141,-0.051561812783530475,0.03028056665629719,0.05752973504072928,0.035747453727869645,0.017726456477008504,-0.01944650430602447,0.003630923222590163,-0.014816589352824427,0.05009757265204595,0.05263050723013996,0.03802392280313005,0.06239777320996188,-0.06538368339165217
DKK3,-0.02575114591920912,0.1517120380781683,-0.02435616953365482,0.00880860253464111,0.15340020611456093,0.044330941551966443,-0.05109862833114874,0.05475025951109839,-0.0724337552225013,0.020763464088091887,-0.04810508029734889,0.03567219810728531,0.01971725659214264,-0.023657418249326236,0.13556056986346962,-0.04730544551589616
COL16A1,-0.0023022101707149034,0.11066893682672575,0.017349540121617373,0.021588060451156535,-0.03159717099736569,-0.022286355854087208,0.014169170796980372,-0.05509664835438424,-0.004629902023877597,0.05979051636928725,0.07411804565752028,0.07981326027477245,0.04996215611239491,0.02578155942159888,0.06822554299112417,0.1500614629657583
TPH1,-0.04362774511689774,-0.0014391303990601964,,-0.025539204859370092,-0.01955571411286753,0.0621721837565561,-0.020273250525237378,,,,0.04722302209686267,,0.028509028459386188,-0.03280040768403546,0.002460676110570921,0.08545734939484884
TNC,0.057134297195466394,0.05768733813955616,-0.0042470825301568,-0.07626238360863051,-0.0663376850302385,-0.052697738650468215,0.08023374040536455,-0.000470625296361416,0.05101084936154731,-0.05143480908848378,0.10386902097373193,0.053993987101459265,-0.011456197905871263,0.05129563958591955,-0.003806516060331477,-0.09097940589944796
TNFSF9,-0.023418652463312834,-0.013770052556148034,0.041686477626577345,-0.023015495594882453,0.032226617747130815,-0.01611253186941451,-0.01701451040001847,-0.02037641847875172,0.02546356170372746,-0.028888179853959237,0.036085143231310346,0.010966964861658147,-0.031187331048301476,0.016171993692454395,0.04015704454158229,-0.0356607755851763
C4A,,,0.012707634472354864,0.05826783271271161,,,,,-0.021686093273355165,-0.014475362768623379,0.08918903380755884,,,-0.04192846220095756,0.003604123098369756,
CNTN2,0.00011974762021672512,0.046683207872014035,0.047174858351465336,-0.013546018960784584,0.06564621372536042,-0.04624032414858237,-0.009278653310389745,0.03561735404887926,0.05626598094073509,0.034623045382324365,-0.003761361089826586,-0.030605672454434206,-0.02828081952503911,0.04489061357838294,0.041027672195286295,-0.08438844823392373
F7,,,,,,-0.01611380755352624,-0.017054282097906236,,,-0.013196856476573387,,,,,,-0.05247457080570572
LUM,0.06480191413296982,-0.026221853943210367,-0.018568052373705048,0.010501865418728829,-0.007196013214522262,-0.02472282988030964,0.06194911706487357,-0.031408801211068545,0.002250459105728516,-0.07772421962766754,-0.00041033374039474224,0.057248921745200854,-0.003852194497996472,0.04573703220823124,-0.03998016038024474,-0.016988847697932522
IZUMO1,0.019581145609844242,,,,,,,,,,,,,,,
BTC,,,-0.019707493360302412,-0.03606595478933396,0.05770389744143,,,0.033148714422095556,-0.026429417539559703,,,,-0.021155186685523974,-0.02143139991986349,0.11733222959919008,-0.0006442950659012557
APOC1,-0.043434409162942236,-0.10041589225265697,0.06851587061370808,-0.006203239788860271,0.11138229234019156,-0.016911949866123547,0.10969444749878392,-0.0015725289192148081,0.07021299796195905,0.09286596878607072,0.015880445348246067,0.061191619491459216,-0.04650674092902801,-0.04906383272093786,0.11206915782029882,0.16145372168876881
PKM,-0.02112032515374182,-0.016975647303689122,-0.016363714654836964,-0.0013383391165792586,-0.06449790639055436,0.002429389242865338,0.05004802452493736,-0.002993324634192132,-0.06762131412727286,-0.008250774701000801,-0.03413256826736043,-0.0019840258939362223,0.041748780213076354,0.07706445850149178,-0.009440504267687649,-0.0925203752835472
TNF,,0.05650576912691971,0.059038183563961406,-0.025989826546460232,0.031506370609668946,-0.020102825173136524,-0.025029275139007774,0.04675690660310502,0.027614368064490642,0.06496698176743448,-0.003897009507696314,0.018049983865558988,-0.01448154994228934,,0.08830222511544757,0.0566701540512779
GNAS,0.05541413580023615,0.0176787590960933,-0.03849843350236466,0.008504186651649929,0.10507545161535728,0.06623925152416088,-0.016476168324335235,0.029754010012579414,-0.0868396263870808,-0.036234477953054546,0.035370614850264805,0.010779783802317124,-0.006683267192399903,0.050162119153640494,0.07323834030762529,0.0011442457854157807
BMP8B,0.02567300219335483,0.03251895481647453,-0.015093921682213835,-0.02034644115393354,-0.033818260419437154,-0.04782585113395719,0.014468337965211926,-0.011842271522220577,0.018159895715401025,-0.030757199812143848,0.05397394483317789,0.09082127219472579,0.06416593382337517,-0.005427022727159608,0.018466213588729054,0.08336621066217635
LIPH,,0.13820841358673433,,-0.019957611378422373,,,,,,,,,-0.01614568231949815,,0.05789312075555564,0.05637099906348453
CCL28,,-0.02629971471464924,,,,-0.022969107530308758,,-0.014006906626356296,-0.026937494883929356,,-0.01939108457123163,,,-0.028982565199900872,-0.019589850852847004,0.0026839683513988463
PTPN11,0.03965586211799411,0.0013128228681120505,0.07368342965384071,-0.01192753027393497,0.053680870217207514,-0.027273320921143342,0.04683708445537047,-0.027931121252168418,0.05134919414028503,0.05477986873133422,0.00042092739835801403,-0.011177090854414089,-0.002215187582761121,-0.05270294394046121,0.03593112260122829,-0.07094946070748057
ADAM12,0.04195652871130205,0.05300622953159285,-0.014997111487222497,0.08380028566881141,0.029490528015288304,-0.021508709952942424,0.03355544517658666,0.028486696591627846,0.05910634291854221,0.07485569466341001,0.05097830536361154,0.03605459178478219,0.032635721586598394,0.021533270600500504,-0.053585418236153044,-0.0015866470194203794
EPO,,-0.055122708218784164,,0.008524294103073104,-0.020984273789668176,,,,,-0.011999091142130817,0.0026972235077895165,-0.0373811882085776,-0.016768521932170932,,0.033930067730130964,
EDN3,0.06592714709790111,0.028998780175468072,0.017574745494263477,-0.025328491874638936,0.13196777561444262,-0.023111955946110443,0.05817178585729985,-0.0023005142051299127,-0.032272279653999474,,-0.01113110933767163,-0.028644923917205814,0.08418352304945,-0.05595164867905579,0.009513989440548971,0.14876540602670404
CCL22,,,-0.015921931566038376,,,,,,,,,,-0.015334556554740354,-0.020660956830271575,0.010811197713597741,
CCL2,0.02755569203732549,0.05640041957130652,0.01909659741308696,-0.03722362759791285,-0.10981352448301854,-0.054587080069328726,0.024166097186742518,0.056069437190646304,0.09392279034374926,-0.008757050487088844,0.08232317598895558,0.05890678316714506,-0.03394571736464657,-0.0065498830392229845,-0.005112133371234324,-0.11413201121938807
DSCAM,-0.018381180695076292,0.009126825861209243,0.04497717428927015,-0.022068292978759133,-0.02053529293595662,-0.03563211086129155,0.03469356784342763,-0.03258391628568623,0.07116924250857078,-0.017653359739793886,0.04303211930612378,0.04124477081800643,-0.003103803363554974,0.04518839553899471,0.08038839810366397,0.0703128855870158
ANG,-0.013166953051591178,-0.03348132483513841,0.015868459787352206,-0.07813626451165412,-0.010986402283905395,-0.03772977438020658,0.11572365008479372,-0.021814974627077825,0.13679020238617373,-0.00435598538188475,0.022714767553106485,-0.02806998541591793,0.06439317387188202,-0.04345161270321528,0.0848923074302865,0.021775361895767297
FBLN2,-0.03083723505868444,-0.05548753630680944,-0.028954503015527877,-0.011109276840043912,0.10778699496148249,0.0015105380209913615,0.04112898706225196,-0.03697243876235509,-0.01032521805700374,0.07487981862875615,0.021053461197125048,-0.051579363466382956,0.1179721227647783,0.03851497421743338,0.01836030764630532,0.07979097856086738
VTN,,0.03874729373545464,,-0.00354197641152536,-0.021156612643612682,-0.018553539827829136,-0.028747955610062912,-0.01867775346791741,,,-0.020317709422112612,,-0.01179128658027926,,-0.010205997483802798,-0.017957285600915158
VEGFA,0.042910047684523604,-0.0705712746434917,-0.0015855341036658654,-0.07337086203037996,-0.1301697727170746,0.00885633308861445,0.03591129711902124,0.05921283249120386,-0.015099120958438551,-0.005585763358155807,0.0060950889429149105,0.018838450938109173,0.04747731834814999,0.03890152541536721,-0.13181136436421376,-0.03603737879184188
F10,,,-0.018173877834142177,,-0.01973947761618294,0.06305466504142729,0.029340467515870692,0.036465276400923397,-0.02959328423538024,0.07990177283041056,,,0.0794519745193522,-0.031126192134593455,0.05220372565975013,0.024009183784345405
SERPINA1,-0.0369458483953224,0.03899603957760156,0.05153439080526259,0.002972429360744883,-0.04572407586232009,-0.005176590045466624,0.07847677765588976,-0.01677156738123688,0.08392031231832697,0.023446856267947035,0.03499388631885848,0.09633440302861329,-0.0741498071013852,0.04936146029045547,0.00612890967608521,-0.014709099205181346
VWF,0.0017733488744211354,0.06561575734488971,0.015956477404105877,0.029707761597632422,0.024854047830512635,-0.043369744605932854,0.07551039519317473,0.02758751151616489,0.03184622053233275,0.006887309367536123,0.030853365565651027,0.06849599074121887,-0.016866086105977153,-0.028084105924045245,-0.024289571724836714,0.03645851708137617
GDNF,,,,-0.016549415503777296,,-0.0288793041259371,,,,-0.02980287991606406,-0.02445148011710829,-0.03192396762216992,0.04929918209288773,,,
VASP,0.007046221851228262,0.011888188319997753,-0.029458655651163703,-0.005831626037592617,-0.03435482946715028,0.003889001409683424,0.0746513323289511,0.05441440647952344,0.0690423478310064,0.010232891069012932,0.0882982482489261,0.0591774855528897,-0.001012070310505032,0.04150253051149677,-0.005273634902480522,-0.02458605798693251
ADAM15,0.0069996489143405215,0.07295350352855971,0.004844384205688636,-0.013128302530806851,-0.025819319769323695,-0.07176006824198784,-0.003464283101853077,-0.0004969264582012846,-0.02760498727634534,0.008100192368104242,0.06281701277875133,0.03442698409295903,-0.005172632906101204,0.011996226487796949,-0.01753387162496321,0.04935831119350301
WNT2,,0.0837987035441662,,,0.004012484439400354,0.04557894788249828,0.017711587838241876,0.054114025071842514,0.02178587295852821,,-0.022882960156430984,,-0.01722211198005313,,0.013394718031691642,0.0070090293630638645
CALCB,,0.004369418478530747,-0.02303489684882453,,-0.011087098532894076,-0.018805997434212213,-0.018852133520695785,,-0.020424649369993667,,,,0.019609954959153214,,,0.0020306348607852524
OLFM2,-0.008954079335077287,0.07860510158703121,-0.0019164236908978704,0.03809821397605614,0.14585338486713886,0.008382746787367423,-0.03354955360472279,-0.03948951959839847,-0.04593266356168165,0.009001266185368877,0.023182372606519855,0.02440770542529301,-0.024555149510639522,0.017479108420255574,0.14177023525086274,0.08714686649708465
MFAP2,0.01810766758514642,0.031730279238293385,-0.03457809451558678,0.0014012899203600352,-0.03419613164786371,-0.046551013317814145,0.020852951068593327,0.017849514070589316,-0.023744018080352876,0.03708594704310156,0.10828828363570867,0.08455514798665226,0.012528740567447108,-0.03074177130823971,0.027364604205904,0.05742203150421546
HLA-C,-0.04130444837133847,0.09035077842912202,-0.02514700213863435,-0.06206961181076152,0.024705485301084313,-0.05584895693890505,0.08498979551839145,-0.003997349516993527,0.04031989695137396,0.03175595201885689,0.13042495463176157,0.014876662251257628,0.03716528089958504,-0.01868981344770547,0.0380045579208708,0.01877284655761579
THBS1,0.026710844409347134,0.039378914842803946,-0.0007641641016803224,0.044340472463813105,-0.09381338425088852,-0.004399357048403788,0.043933051122597495,0.0046754462237758474,0.04340611269927016,-0.0389479216390657,-0.022751253672534895,-0.010856668973187144,-0.016710317670273145,-0.05007043341743013,-0.11615322288196628,-0.07073599651387724
HSPA4,0.02464941565250521,0.002730870415048958,-0.007773367725856975,0.026545201545230077,-0.020977042926236256,-0.035223869804651996,0.008252607527198549,0.014974642710445268,-0.0026347246690999883,0.01674329158951423,0.05236884282928978,0.06085825842961613,-0.04869813167959821,-0.0640789000623987,0.014587653558977684,0.005723084586258385
LMAN1,-0.0032404595690139655,-0.008932359647784875,0.017662492460566472,-0.050907981161494885,-0.10020287606063649,-0.06761124426982916,0.05186250057469359,-0.029910965455137353,-0.01582282708078783,-0.03631557052413324,0.0660624878360774,-0.04299379257101306,-0.02315475259062677,-0.028462126230503045,-0.0324641012764305,-0.11545412203546672
LYPD3,,,-0.014676707397404492,-0.014917577694491145,-0.021156614463961696,-0.0233180466187167,0.024858313938028773,-0.0033413665500762555,-0.024577492646222738,-0.0421431005449242,,-0.0065628000864407406,0.07386271680456795,,0.05784562544791747,0.06484496328544659
APOE,-0.10207029055043029,0.062438888178459793,0.004160713057100626,0.03869291194889338,-0.016129652170784603,-0.013522624185719992,0.05854549528550241,-0.0067389350316149855,0.03917993283748874,0.11276365591592813,-0.059013059823931575,0.005750752087575895,-0.024038287556221526,0.036302057286918765,0.08572951798034749,0.054117586576104444
SOSTDC1,-0.023418661633086667,-0.03872786256098722,,,0.08493006630087374,0.03880534765671868,-0.004165288105510226,-0.01792260642696647,-0.008026233328245326,,-0.03718062384291638,,0.021515258483967403,,0.013224732516718424,0.08057750216871278
ANXA1,0.08699992165911488,-0.06837812608324209,0.018761859616699503,0.0005297818524051519,-0.039256056046209804,-0.07507703084999562,0.034576754176313375,-0.0605604375992638,0.051707621139630934,-0.07390643550674772,0.05876969587328289,0.06373239187997491,0.07623935211775605,0.004278895861732854,0.011912485256211712,0.030236530852905168
WNT2B,0.08951117388896924,-0.008834867610030153,-0.02067268979039731,0.03333899317513239,-0.03038576466699735,-0.04859629261780436,0.02212674238015177,-0.026369145797164546,-0.028678698923811034,-0.020633132931142835,-0.014052871379192144,0.07056174426162293,-0.03884079191680814,-0.011962140690469105,0.11355633212369022,-0.003432939993774179
AMH,,-0.03689535819181562,-0.019707495433447665,-0.020728613500360777,-0.012409184698239225,-0.022393791035666293,-0.018555595159866305,-0.015754440131061843,,0.02600012523033601,0.0014217527969868603,0.008442971016570818,-0.0043461675360075116,-0.028982561504007742,0.029163263555683282,-0.05625399818540641
GDF10,,0.008631746432698931,-0.016511535890317758,,0.07062703453724171,-0.01875007057633782,-0.003442533276258245,0.004192109040342315,-0.0392999837845809,,0.020988288653265193,,-0.01007695518138837,-0.03657924751004256,-0.02324347751748425,0.01858853258823156
EFNB3,0.047255412560221734,-0.01197295161005862,0.01397408602952954,-0.013094151531907744,0.07007222529356151,0.010621111483958296,0.02002416538621242,0.034962366009967646,-0.07640917637276125,0.007152422849221294,-0.03728085674872847,0.06267176964321644,-0.031306293613334965,0.0429465369511855,0.09253605329094587,-0.019516052072695318
LTB,-0.0026472211631101417,-0.03629661841545915,-0.02408843432996433,-0.018009197463411692,0.04332733831652385,0.05897691254534122,0.08230078183813866,-0.012967651506129246,-0.04461694105922093,-0.023727301789011897,0.010243981003159031,-0.05416677752143221,0.014920817505187258,-0.006101022044941403,0.08538561261119054,-0.027346017019266027
ANGPT2,0.04197214197487878,0.12095406143025492,0.008575917880573254,0.05537905758712912,-0.028951831124729648,0.019701815090684766,0.03598738743080133,0.0043107130268151906,0.12069814740299876,0.05410730490929668,0.09368335490632891,0.07222460779903979,0.0012671643116495981,-0.03150575412599648,0.02476757036024646,-0.03291953118717021
NRTN,,,,,,,,,,,,-0.0326974900525801,,0.01809003096105103,,
