,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
COLQ,0.09118397747641739,0.121162957499613,0.030487347135138322,0.072810316576325,-0.008313558108028415,-0.010089818334087538,-0.023628739995433235,0.05322743272437042,-0.007972034719832391,0.0011074693784531777,0.07370921608397588,0.05287606043313375,0.038569559847120016,-0.010328649021531827,0.0954643800038309,-0.014500405556594402,-0.018076328827112034,-0.0027202721060984396,0.0215548832532825,0.009487151566084116,0.00932840475558258
SCGB1A1,,,0.016977212957698672,,,,,,,,,,,,,,,,,-0.014371076843523421,
TNFSF12,-0.038999769778676106,-0.046615918037108545,0.05307130644906996,-0.045756557764873966,0.029165653518725982,-0.012020247423653586,0.02076355014947338,0.15665946961164015,-0.030964511914743514,0.0059844676891405366,0.024219154158894685,0.05794287434661675,0.020314664867115702,0.016338160602359385,0.030815733813808765,0.030865786004864424,0.0908436723873657,-0.011344576709110515,0.03161519045836968,0.07618678024934902,-0.03833246237556204
DKK2,,0.01187117386515381,0.03903327178584857,,-0.018639011267569384,-0.02103714969542837,0.022360821058606303,-0.06474708989057258,-0.028537616681004643,0.10541850531257943,-0.016282417102666733,-0.014680169890156046,,,,,0.10557542055073744,-0.01858849945107132,,0.028223844365184738,0.023859013725318744
FYN,0.009945569598601734,0.03136208256204307,0.05206405916217752,0.11411987706836471,0.002950611216173893,0.05937279286870315,0.10371727421571429,0.21074420829241652,-0.021782991131246827,0.020805203419438735,0.05163811649706203,0.05760601219516492,0.0028528312145731085,-0.016284752490054396,0.07724375178572364,0.04850037457210176,0.06144363443614499,-0.013483789964407003,0.030395380616824046,-0.01931664220726602,0.052019203857012065
ACE,-0.03689014869778337,-0.056422514574757936,0.00880204495203169,0.059220542489094176,0.016721964382836844,0.003400610995832655,0.07762469774380185,0.2022068165606672,0.044966804003020035,0.09196013008117089,-0.010051416318375207,0.07518842163408813,0.016854283698652283,0.028022765423003644,-0.029372195247398737,0.034972377128956955,0.14292943881472192,-0.034378562264581754,0.026647168451593897,0.031218081833792082,-0.012564786766304636
IL18,-0.048415873695059244,-0.008381029573057665,-0.11195592397402347,0.12068011594105602,0.028261720956810808,0.0063558527001787565,-0.013463437138681741,0.22456833151554623,0.04572859233872738,0.010132303279917123,-0.01667262016008686,0.025369767289995817,0.03751946231442245,-0.011484776408783736,0.03744966110372892,0.047216094110076594,0.06127858784805914,-0.019368876735543036,0.03370987032027016,-0.018626852335297723,-0.008244813331605464
PPBP,,,,,,-0.019914934979713292,,,,,,-0.01750712947566357,,,,,,-0.019280956027552268,-0.025203025487779588,,
CCL27,-0.037345728414391446,0.046798586476413065,,0.023835569005605704,0.06314383439023026,-0.00048333573205243006,,0.05873751010484693,-0.005320909077472911,0.033446039228176495,0.1497165702068112,,0.04169054222897372,-0.026639980728253965,-0.08132143546986981,-0.0018836231485785584,-0.039100673651693965,0.05395526776260574,0.1253234999546986,0.01035906099296615,0.026864043955377566
SERPING1,-0.024168471156722937,-0.07262379465840632,0.006086643961182386,0.08588000927951277,-0.016099171123192382,-0.044341599004211536,-0.02574915946894438,0.2433299597664452,0.05479334564637399,0.019815440127120235,-0.03434535260267324,0.017744603955156212,0.027227792510443837,-0.0028619785335294162,0.12486078686640181,0.010679421157463329,0.08873736392958488,-0.012563683603514005,0.054254060366138,0.09181248215442583,-0.06717317150945518
AZGP1,0.01478803955696316,0.043802552930808605,0.06140973079810774,0.042524107674489275,-0.0829713986829574,0.028399846605834396,0.0503433953842933,0.052511055879119015,0.010980591461157617,-0.0330574090121856,0.007396035061636685,,0.07434922375013997,0.028550928862342707,-0.058291393161202,,0.0793655195469244,0.047340319096585835,0.02348199264270889,-0.01273798174061923,0.03755380740493303
INHA,0.04539382361055619,0.07742889954155205,0.024219711718190613,-0.04679343225344838,-0.011323652725422281,-0.04270332905913358,0.01317663014075319,0.10104059685736211,-0.03558414222952267,-0.0263960788292389,0.005801766256877155,-0.01983456492693747,0.021940432982650006,,-0.00695441232245133,0.025202030245449543,0.057924966887157765,-0.025226936938571396,0.11337483977965587,-0.037412175767194536,-0.014467156613180715
SEMA3G,0.014546777987843661,0.018343578662661442,0.05283311348173021,,0.0530262974757675,-0.012422545661469782,-0.002860544048461522,-0.023392075551386404,-0.02292397544260753,-0.032239950381474695,-0.0250851748771261,0.09453606161153014,0.05690227576646813,-0.056251658587004635,-0.011513726639438672,-0.04276158877343205,0.14190369911084127,,-0.020195844859090154,0.10433888719349058,-0.03461504722625143
OXT,,,,,,,,,,,,,,,,,,,,-0.012034280082980017,
COL6A1,-0.03856836306953273,-0.02916200133335816,-0.08107524689027158,-0.04470483109089007,-0.05269449345941901,-0.010352017257586941,0.10364683073334066,0.24516876779274516,-0.017681625517501114,0.06909524647644091,0.0019471558463221975,-0.11449933982719193,0.05802344215570026,0.036837861881029686,0.03629274136074326,-0.033569076323008845,0.15971642439545305,0.047498902084685386,0.11390090526306806,0.017169586675170503,-0.09304933076516633
FGF17,,-0.036369150471722025,-0.019216486641835073,0.0016801349801975403,-0.016473473025799594,0.03560298695552134,-0.03950404022924597,-0.0112003888173228,0.08500733493355216,0.0035254056880634726,-0.031964919127310774,0.25697241030285284,0.05709005873055793,,,,,0.027656670266982545,,-0.033188708016482875,-0.00725927530892526
TNFSF8,-0.040546325281837964,-0.027497967617978812,0.04783554908505676,,-0.02343134844076458,-0.019914929817641036,,0.05971274018140966,0.0602501621914623,,,,,-0.03257705365950833,-0.05758787155472182,,,0.019661763263043034,-0.019600711049289933,-0.012796412833528368,-0.0011965389706378264
FGF20,0.007554751500336766,,-0.022596053447435732,,0.048786635137425656,0.0327163160427821,-0.030067326341564175,0.11047744186972024,0.006339538692579745,-0.01702754173224135,0.037642978350248116,,0.022927944601358115,-0.022987961886351466,,0.10995640605093655,0.1095723279773253,-0.022750132544394282,-0.03311319477754521,0.04597617530846178,-0.04182786281035985
ICAM3,0.010832197125804698,0.0704813136764549,-0.041081789460295455,-0.040696012752153,0.016872424744750137,0.10216271207628112,-0.016945231967381222,0.15230631702018463,0.05180358895503501,0.009109813377353384,-0.0029042821613992132,0.034553838979806885,0.031191276103437495,-0.02828687676823682,0.0982343681500962,-0.04406778202624722,0.038824115884537956,0.04331430242722439,0.008030972392133122,0.025639416609377994,0.00046340489628425926
LAMA4,0.04632943004670449,0.06502178651993196,0.0513909288475311,0.07072695635083422,-0.007015123731138929,-0.011503928787093885,0.09934972368512944,0.3044346392863166,0.018591144403403086,0.05005598549049477,-0.005213785903705901,0.053989065068710346,0.028497996925113567,-0.01344106318285047,0.03439410236480008,0.04496185287156323,0.14625336410082196,-0.013446231392254312,0.03346361672367958,0.03847289905879957,-0.013064549773945153
INHBE,,0.05640955228543059,,,,,,,,,,0.04505161605495828,,,,,,,,,
DLL4,0.011731893026536763,0.06598304335055637,-0.05182442016820226,-0.02522958425964816,-0.029837806645052888,0.007235382296664378,0.05889022826530782,0.2025027300409939,-0.02656594935350302,0.0600288347621178,0.038706139758939266,0.12803993935603936,0.01376152308404899,0.06828841282446639,0.059809354056838376,0.00640743338613652,0.11996398131624499,-0.005512659897832856,0.10865683706646098,0.09339825453460589,0.013453057379439446
SEMA3A,0.006460576410906497,-0.009219308806382321,0.007539258309442971,0.07298601275337162,0.014357020333965553,-0.04548603249596478,-0.018265052806983643,0.0031432091313498083,-0.02311992346143247,0.0063785166438634555,-0.01617497377244994,0.028320255916086296,-0.045048248135504634,0.01305508854803991,-0.01089325010769739,,,0.015051861083182388,-0.012906708400449426,0.004275174157349382,-0.01624779409642336
RLN2,,,0.016174350050421626,-0.024599323119328765,-0.02364674674739805,-0.03054640016009428,0.019788056561336028,0.02450477795877848,-0.029643541525703983,0.029750611539512303,0.023158199199362805,,-0.02514579566481232,,-0.07745068574043881,,,-0.014467020269730652,0.027552623106916956,-0.01403557175231474,-0.012521795869349197
C5,-0.0006023958434255824,0.06274973499894683,-0.04216944278330919,-0.019449896993325715,0.002986405411997315,0.0027408665839747694,0.07696107073818743,0.22803704952622372,0.006108157608060273,-0.007776503886095695,0.006050970276820598,0.07485244618166237,0.03599715470935968,-0.007384353352845244,-0.0007955469434396971,0.08061544930209205,0.04712358190470187,-0.029977254344876463,0.042835879813758235,-0.01157039659661019,0.02898865526438265
COMP,,,,,,,,,,,,0.0016797356487552205,,,,,,,0.01913871293091714,,-0.02178555555335297
EDN2,,-0.037189428045408736,,,,0.04696850002364798,,-0.025917819469613527,-0.020309508232097442,,,0.06452902272905671,0.0032233352299926086,,,,,,,,
C1QA,-0.08324646568547255,-0.05659012260099404,-0.012311365032205783,0.08311968039415092,0.034806995057022824,0.041366322690198076,0.09083345540582989,0.24680236212470927,0.052284047027196724,-0.04255547227803057,0.028376495597907246,0.1334141085756388,0.0461860305912712,0.03504448482002231,0.08478383940543195,0.007418877580776599,0.05015533693938064,0.008827641906388326,-0.00902628238021919,0.03540316105798649,-0.07329629237310178
UTS2B,0.050855186968828556,0.009923798279201021,-0.03332228056776246,,-0.023646746611544766,-0.021842980310347666,0.0018852391598731225,,0.01878040081196377,-0.01439664499777009,,,,,,0.018074354762164856,,,,,0.04315562205630616
COL9A3,0.049245401391404334,0.17298374434777905,0.00588040478341182,0.11896848344372435,-0.007575752820011304,0.08686025997148054,0.09454315196885722,0.21249140401560881,-0.006910361470980454,0.025502030214328612,-0.01831352741421156,0.05092933808102706,0.049408067847935305,0.06157964761961765,0.02708031795970361,-0.029454152999794304,-0.03249295668980366,0.07681946236008497,-0.005501826640393711,-0.0035567602975401747,0.0911552296372547
DLK1,,,,,-0.024765001896175247,-0.017790234728794933,-0.006903895836800403,,0.013010592386754994,,,0.0529495932689343,,0.12578371020325668,-0.08483506232667064,,,,,,
HGF,0.049398807214090276,-0.0040681664336105925,-0.002630656824106318,-0.038643384063818724,-0.029968754231688384,0.012014921253410252,0.015982288111575094,-0.042960168990694714,0.038347225504838024,0.08625092495197166,-0.0034408698798641113,0.02280673206280262,0.06297061984347521,0.010261940955952741,0.052070580885001556,-0.02810557800204797,0.0007656647440932239,0.02518958542185297,0.027905455201053368,-0.04506536056510195,0.08395944072010143
GIP,,,,,,,,,,,,0.07066406876211695,,,,,,,,,
P4HB,-0.018333266196113793,0.05142163687800332,0.05556915499665297,-0.10716941500692218,-0.08195803958738361,-0.06289532356876151,0.11322488484542755,0.2222228560611166,-0.012711178276227808,-0.05221757599281391,0.07159276845485689,-0.06405658610893854,0.05222044764752692,0.0421910848559412,-0.05304840054629036,0.02337665875117466,0.12854845321776623,0.03850779918734596,0.0126790524791032,-0.022892386882086713,-0.09270450147731728
ADCYAP1,0.03721870738934735,,-0.014978131395910352,-0.034248659186567595,0.002257341311972104,-0.014918695547535457,-0.0528407391484103,-0.029599881226649177,-0.0010795710784947377,-0.03278688556020571,-0.03320118325381994,,0.0020211588367474993,-0.05045883147914376,,0.029291156384056306,0.09044307013441005,0.04323246239873744,0.053938652477398936,-0.0040897357891141566,-0.004900226415071113
GREM1,-0.03265123762972697,-0.029570656344037317,0.051953243948136905,,0.009464179293552115,0.05508597198348758,0.06401814069764164,-0.06620679426982844,0.029917266053647504,0.009372593437538827,0.05465246053828105,-0.04939996664486962,-0.004417951397979106,-0.06515639224093993,-0.02885324852444571,0.04835184379262172,-0.12039109230842852,-0.04318496126653676,-0.035543154465638334,-0.026199078774053926,-0.07337915368662544
EGF,0.004772547857186318,0.05244616179029906,0.0058211618114440596,,-0.03396183797732984,0.006755627610204773,0.06066995622147036,0.14415593673824792,-0.03493981531314445,0.04838445406812844,-0.02605199716162117,0.1582187843446628,-0.03049249208043157,0.006626877224055005,0.026106912590557557,-0.03836041586739579,-0.008251706459633303,0.15133724428371917,-0.017521805816974392,-0.017671403457580163,0.04031971526724965
VEGFB,-0.014908675680447092,-8.981591437321247e-05,-0.030592523625611233,-0.04237611130709483,-0.01553254634725718,0.018385891347401855,0.036663711954469345,0.14596257964586332,0.006727707656403249,0.01707109624837165,0.03496625308294308,-0.1422949785232837,0.005303042782962214,0.07954815205427836,0.05477812636143888,-0.029181927986698792,-0.07272598944330469,-0.0034827436607768837,0.042550158371478755,-0.056427704858879164,-0.020880820168265767
FARP2,-0.013949952625401437,0.11872688786446083,0.01318268446214096,-0.08105705107764849,0.03592650215304923,0.05768854754425579,0.10285025165629241,0.17343461104281965,0.004900945296286838,0.009140643131171482,-0.0020099734132529904,0.03142411976597015,0.03587043802163439,0.012263591570460815,0.03228171003915591,-0.00950758952476435,0.014510416005548404,-0.044064940561007855,0.004255776968025607,-0.03729894091863331,0.05931676596862054
BMP3,,,,,,,0.012458568506536023,,,-0.023398021115014427,-0.019886378869376158,,,,,,,,,,
IHH,,,,,,,,,,0.022158849456049373,,,,,,,,-0.018937613342878856,,0.039507883097872266,
LAMA2,-0.0045603283091575865,0.00982737384637828,-0.00793316221182634,0.01758582570146097,-0.04904522140823797,0.05549145510689415,0.04999206891071803,0.12545701555590524,-0.019780142870892064,0.01968357819688902,-0.04375187583377244,-0.0049314152137895795,0.050145889169366534,0.10325754018264563,-0.05715642488012382,-0.04714340378822977,0.07889834686540716,0.018332373678560922,0.08912691669390778,0.05699913173034351,-0.053115772873702234
SERPINC1,,,,,,,,,-0.027414994916283155,,,,,,,,,,,0.09338554039542148,
NRG1,,-0.029037248676536263,0.03638702419252592,-0.02202481618359622,0.002020013685329797,-0.04028199880019424,-0.018011821247880658,0.003326548141737649,0.003866075593953103,-0.019545938011365994,-0.00856966589898319,-0.03926794027685234,0.06273580958060096,-0.023758944901701908,0.014647149008624233,-0.0687656291964798,0.06148225353647249,-0.016650039625106184,,-0.02011289595747352,0.10882968629268541
SPINK1,,-0.05199056696912262,,-0.06836052296438161,-0.0015871558438717683,-0.02488177173808955,,,,,,-0.031027199113575474,-0.02514579566481232,,,,-0.023074910991777664,0.03880978340087873,,-0.016830645704790335,-0.039087618910649394
EFEMP2,-0.020084391855827426,0.03338367473830197,-0.006504266900372371,0.012978381075323763,0.01728537346913477,-0.053495535687871396,0.07072471472570165,0.21623574692438183,-0.001587305843467888,-0.0042020661199353385,0.02593324759098986,-0.08951762619087825,0.04616267933073652,-0.017294091688979916,0.029255988724244227,0.034577535551719475,-0.0158626610729138,0.06163252513983698,0.05686240807598377,0.02388935304482698,0.04291527337537787
SELPLG,0.012077861151509125,-0.04334493659363047,0.02772495795014602,-0.04530530213920318,0.07232258300741048,-0.00608497920542977,0.08244432516476526,0.09754540983083965,0.0002529188576278479,-0.00427221913258389,0.011502373326376675,0.09040973799044423,0.0140228314768292,0.01522328293414384,0.001061298487913502,0.0317808759673947,0.05455161500482642,0.012334717601046907,0.04378895854239335,0.05770232681107949,-0.008318636112322085
GDF6,,-0.034676180179729184,,0.053694600357037284,0.017963617224974155,,-0.038595463304129836,0.09075438638976943,,,,,,,,,,-0.024625067679398045,,-0.02058282482254434,
HLA-E,-0.05471576861409202,-0.020327905668236747,-0.08024782598659096,0.07312648165810577,-0.0053308539865715016,0.006646927876241148,0.002794782835783478,0.22884559053461218,0.021287854991668107,0.010638983432975178,0.014651065884110272,-0.01337273002404158,0.09477288503320029,-0.004146659708886252,0.03411411779481565,0.007255025173631683,0.1295322532696611,-0.04497167676783856,0.08827148660623596,0.09906817610358272,-0.06807240223177109
PTN,0.1373043985257527,0.14010242588374952,0.016723217022331836,0.15033287996737502,-0.010606792357582138,0.0629382666819713,0.12458172027932805,0.31239035921628794,0.010734758498614856,-0.00568830013589781,0.023036990908952785,0.02621833229504437,0.10751575687799225,0.11449313192625737,0.04652307367457376,0.04168403834275151,0.03838360854015143,0.09324926755583081,0.019108243627564116,-0.0013853328427370021,0.13881753505851202
CD274,0.001081057623511168,0.014585535037780338,-0.018601397891172163,-0.00445693164934504,0.0014117206751635488,-0.00859278185245506,0.07636277119027213,0.18371832195471438,-0.018002075557337786,-0.010829095157612406,0.0020945433951371417,0.051295491461446366,0.016833025357008164,0.11935257483693053,0.06323018494047533,0.0520326605189748,0.02859150027991685,0.008618573961357522,-0.01610184596489973,-0.013884918740639686,-0.03880973593329831
FGF10,,,,,,,,,,-0.008238902998733246,,,,,-0.04359526230630972,,,,,,
CD14,-0.06411966519282716,-0.020980077080044054,-0.04181772553326542,0.08963648146410662,0.004784019614247695,-0.04694742183783321,0.01303794104131074,0.21720133411222337,-0.01981289284345416,0.014521611596780845,0.034699230444420574,0.06288371166204074,0.10677811225500661,0.01721283100675935,0.14989462420326102,-0.016102302299326566,0.11626190782437658,0.03981321035507971,0.05812831560484032,0.05865086555424312,-0.07772519518732826
SFTPD,,-0.021484513592277526,-0.01663041707047249,,,-0.022364978171136078,-0.01742451963323558,,-0.02875636994833765,-0.005381848804955915,,,-0.0013137415884045627,-0.006377388727096547,-0.03502881658335596,0.01785458426555584,-0.012052598840567324,0.011609659059695134,0.01723994568289216,-0.01555630270331111,-0.0027921108583219673
SLIT1,-0.02626069687264881,-0.038083896539741986,0.007054244717923887,0.029961028471036297,0.030181132594845585,0.05165183072818263,-0.0015706368305196763,0.0771571719312946,-0.01996604960349424,0.019345805898752913,0.012026654153511058,-0.021616306012395028,0.06953542699482063,0.042158336020232244,-0.10829297641398548,0.0375888952189191,0.05999668835525825,0.05530125632799568,0.06051094248098132,-0.021850742054559655,0.005332429130506898
LPA,,,,,,,-0.026292494283905066,,,,,,,,,,,,,,
CNTF,-0.009320074581705601,,,,0.046525587351559046,-0.019914931635271655,,0.05781904749240731,-0.02336904437822375,-0.004713988956835218,0.03855948243186308,,-0.005012292556982526,,,,,,0.08170419487760291,0.012475869829286503,
BST1,0.01057514410462027,0.09831674825406501,0.008045861273932425,-0.05372686810125621,-0.018358815167700732,-0.013272592131755396,-0.006107589561672984,0.197328962773894,0.009572703018206518,-0.021209389283454637,-0.05126135327646164,0.02352375785793496,0.03985345689699601,0.09671679651808349,-0.008182208271226234,0.04468238312381587,-0.005239924138117422,0.03957041706698774,0.09310754564341203,-0.04703295387174144,0.07009063922874947
AGTRAP,0.0482086959328266,-0.0535089275037203,0.005307282627311794,-0.012733767837410091,0.021743217539253377,0.025659585578406745,0.06612530923963654,0.20530547186585732,0.007867777243605018,-0.06592400454866923,0.08280420398715027,-0.0017267766847301933,0.0684822957515451,-0.04289888083194296,0.03069664508348169,-0.015123238379786233,0.0522128400286429,0.04742580070981471,0.016871606642897746,-0.0037256807744401937,0.038282893845299294
LAMC1,-0.012297817737546018,0.023457028493311285,0.04583742666692365,-0.04492847541375614,0.031456008522514525,-0.10464171238092693,0.15408666811510174,0.24304354409436774,-0.016325572801664648,0.00832700113241083,-0.026355749232490993,0.053681411668307484,0.05508363861902583,0.037651546185001404,-0.021063336170171452,0.02648280778154006,0.10611424755748343,0.015048865936551912,0.025831582056561924,0.029565411581894328,-0.051801843364345804
COL6A3,0.013708736282591368,0.05780013751279054,0.03784446595737325,0.03203062052930732,-0.006100307129559814,0.013730791691525126,0.045176489955418016,0.09101024550860727,-0.0484514091045407,-0.037123463395338556,-0.029444554290645707,-0.06699968274532668,0.05915966863599374,0.08664001171530229,0.04762586946409628,0.037327933357347375,0.07983608766295054,0.03505199770558644,-0.027783616120345658,0.002275293962241064,-0.09390877198191867
FN1,0.03948276011160384,-0.14620683764696538,-0.026159594672688996,-0.0956563858632259,0.00798299494892645,-0.01676703761561855,0.12017834925351968,0.27807677682878135,-0.024519869474127178,0.0533155483490702,0.0618123775448131,-0.09287929617762261,0.03513651342596813,0.044581029582706884,0.012774059002137317,-0.012861494203984074,0.16462691195631576,-0.013048770770226429,0.07726502769052646,0.006782387025479864,-0.08208520056180378
MIF,0.08397591753492696,-0.015352025808409322,0.01567426051281547,-0.13137277916198936,-0.07482684567383245,-0.052451287174902876,-0.00035889639087855363,0.022877832725805826,0.016720266644362283,-0.055399423884346224,0.049431721469862126,-0.12246708049155189,0.012520527243508214,-0.03694915252965592,0.03635026120522427,0.02172266901957607,0.0030872266529823377,0.03793269296622573,0.011488398352971682,-0.040994897801113116,0.10683348821312777
JAG1,0.0015289079946048266,0.12831451605446412,0.007796931180843432,-0.006190835764099283,0.04813097812929685,-0.020212873009725896,0.08734510209139056,0.26587263506707065,0.005711769217228532,0.010348808272899631,0.04345395467066678,0.08355614578615017,0.0022748317735743094,-0.00227680841650457,-0.04074972043681914,-0.04209815836761805,0.13655261625804474,-0.053659619627863066,0.037536098547530906,0.011752510875614672,-0.03723029887215903
NID2,-0.04300179273789802,0.03048377961133013,-0.0020433435981769823,0.010581441231504368,-0.02631611640672166,-0.03128304034125419,0.12501409317861148,0.1758545210875564,0.054905046344118726,0.002307783419786055,-0.014594658767537991,0.11113761403392401,0.0261692099688142,0.002625449206617461,0.039916034652504054,-0.06183874906005591,0.13881005458040332,0.012035195969728874,0.04270870300240833,0.04978950118208373,-0.03752809511517024
EFNB1,-0.011933834660188103,0.08143496495160889,0.041978991325608686,0.031375262444761805,0.046925551930000635,-0.009066387146627893,0.13477990937558187,0.22025986921380952,-0.0004696161087034347,0.002900239511136513,-0.02993476336698581,0.08278850182331217,0.028151314046919396,0.014010821584794466,-0.02233055199605622,0.01259009430127178,0.05717660292615449,0.07823489989069068,0.02669007102039059,0.012668467357870299,0.11365639132483636
COL4A2,0.020206071971510736,0.015542435074586669,-0.002442512961431665,0.07521653463457012,0.028253766892851827,0.04348558068219297,0.0956401970239115,0.28430753718552015,0.017200638957342324,0.002288075941472979,-0.03789045973785613,0.07414390397273132,0.07464715157246703,0.04368197964813045,0.0008212827047707901,0.0008467758536153031,0.10288692871264017,-0.008022236871996945,0.05948707341545746,0.03962080392797305,-0.07481938551536232
SPP1,-0.10086842588748747,-0.13385725597299966,-0.022764703445772368,0.10672155310049654,-0.06353519996735602,-0.09281976718681151,0.0985159075278626,0.2892289455838985,0.057626738700169725,-0.0010468703949581722,0.042475621990242296,-0.1186192814139846,0.10384241583446858,0.061947222011063736,0.09032828103524225,-0.023046244832901568,-0.058212278399684354,0.02344553939366013,-0.11006601761114769,0.015462230129046444,-0.031565484755697634
PODXL2,-0.0163831265044157,-0.019301809307469126,0.04210919904863312,0.10020927118512565,0.009819716474102685,0.030290320561566005,0.030205832788106853,0.02019068261094513,-0.04009726586849253,-0.020322197673295975,0.004888117969475695,-0.016464073663481613,0.030475107876833378,0.04924316637076883,-0.011965553636330565,0.05004411857433968,-0.0053442545351626534,0.027698751527367338,-0.031258095515638566,-0.04419196518917075,0.0681116793644015
IFNE,,,,,,,,,,0.03320365083535577,,,,,,,,,,,
FGF9,0.010809539111755419,-0.061469079693048365,0.035925383534477266,0.08027365042878477,0.06286716186543465,0.07471491685205052,0.03429501687262683,-0.10669521199734401,-0.013070275618012734,-0.026803814190216668,0.06474215089549797,,0.0054833079917846325,,,,,-0.04579857400204397,,-0.018493443041201627,0.005403871779794815
ITIH2,-0.004652066256716197,-0.027497996893226063,,,0.021745666211168014,-0.018288251386048594,-0.03316735200427956,0.008436228613357357,,0.002959130905948497,0.10010376390079678,,0.0967023655835146,,,0.05441579651127465,-0.038463803939766845,-0.01828562669107836,0.06755033020713481,0.04494852465342899,-0.06924029537129378
ADAM10,-0.038567954849441075,0.05338016529412478,-0.0036899629717048843,0.02981701164284462,0.014297591690838019,0.03934214296288258,0.008990945814436126,0.09811566739569756,0.032814207978468755,-0.011556386837376741,-0.006254650893431062,0.04281310273093072,0.08217031144096544,0.060958089938070295,0.10000872221954735,-0.0938483075230021,0.04917543941468795,0.039536178861347394,0.043461394884651956,-0.0012585158198241738,-0.047511952305036693
CFH,0.008143579266528157,0.08228311504407573,0.0036540914496817232,0.03220056420817248,-0.01966247907191046,0.004183615171032549,-0.002322058416242045,0.21642496471715547,0.03566490968608279,0.03562675846223365,0.0746446193393317,0.0022848975306199717,0.06391264923096004,-0.03182618689934571,0.0064136275087094095,-0.048993058101996424,0.0723551135681451,0.06312535905742511,0.019421446180286843,0.0335932646697479,-0.0037919488241556377
COL4A5,-0.04495808127086974,0.05402180368682365,0.03692876787980075,0.08061782654887996,-0.0027013919247022033,0.010282385993797282,0.05793084039521136,0.10765302352985333,0.031509074368178895,0.011887199295275968,-0.013412000174124817,0.030812174502487157,0.03498237614700621,0.05372701689283827,-0.00969748258591652,0.049377157923827436,-0.01753080475871616,0.06559916878145762,-0.06702341157836406,-0.03619118579773912,0.05227080436878162
LTBP3,-0.003505690689627835,-0.02269272473513544,0.0026114985886076694,-0.005499210106004143,-0.026350043147721137,-0.0015791028637168515,0.03707070190956412,0.1219743575144913,0.019705117152170347,0.05228346978660748,0.03251063530217484,-0.012561999874409844,0.034643724578823504,-0.012833377072569022,-0.01151454270167393,0.02329902541998733,0.024268439362844157,0.048570770155145035,0.052505162252494644,0.0051942962257208874,-0.02271952112939486
GNB3,0.00725908794437256,0.0008315622731287217,0.05988310794527953,0.12440567673477168,-0.026425220114811913,0.06095865641735706,-0.02558840606871932,0.08908581100485506,-0.020580533317519824,0.012039839017709924,0.00543021101501832,-0.0008606027074050402,-0.03394014602717322,0.08041135230436107,0.01855785350380313,-0.060042368083320495,0.060522759574120254,-0.0036273098689260643,0.010879119317442064,0.025122838407510496,0.03868018060956217
COL6A2,-0.005063223725001837,-0.07498841153486142,0.033952376967361704,-0.04788871243007788,0.005134887042750408,-0.01714245682575182,0.1263256141809275,0.20505875081043748,0.0028124960846792773,0.036972312496183636,0.053454842092542365,-0.09453539890987724,0.04674125477312684,0.044124896651379385,0.010902659199278644,-0.013085565410744316,0.11390218553610726,0.07052109204456557,0.060020165394406,0.045159138137067734,-0.08146836979490925
PLG,,,,,,,,,,,,,0.09232418817834238,,,,,,,,
GDF9,0.022430900976889667,-0.0036534066123563667,-0.03994887240943003,-0.03515153960675097,0.011490606390068506,-0.02445762913475284,0.041298915256559925,0.1637372686207335,-0.03911373496020627,0.14588831713024494,,0.07938929739798853,0.01682146290214767,0.09034203222987901,-0.04827962190367898,-0.03149041134032532,-0.03029422129894692,0.07615512504068427,0.12312838410023014,-0.018537972624629553,-0.027700064534230896
NCAM1,0.09006929746609417,0.0472391115355161,0.04878441832349932,-0.007545744329533801,-0.02100603394305373,0.0382585670217334,-0.06537742093645582,-0.15614063535234046,-0.0029840051801355155,-0.0030065086960676655,-0.015008960883685455,0.005434491084446593,-0.012528563276276584,-0.06417961549623033,-0.062179753185301605,0.08990695803775874,-0.14214046084704995,0.013165060440669193,-0.05948253154885957,-0.0107540668929899,0.08964322792481387
APOC2,-0.020898771738596476,-0.05778410805572139,-0.03402490288821031,0.0695085269105308,0.04863954889505844,-0.037046945762296425,0.0517600537956913,0.09731733585394423,0.05366918322518146,0.001893015043934644,0.03683471409601939,0.05027412477466145,0.09335105803832867,0.010793529725922991,0.013941297336956374,0.06345678928874253,0.0793278770247881,0.0018570871219882937,0.017400576658697705,0.03462020962150515,0.0554262803687973
BST2,0.026527244046923595,0.06244045594498992,0.026828281826219248,0.05454674051891248,-0.03018794102253872,-0.0025258578473141254,0.0623240365361805,0.2933400772324038,0.05072023738286632,0.016504975036592255,0.0460670689942364,0.04199650992278989,0.08610086863652087,0.0059996051784474685,0.09110384560095586,-0.03766735009932238,0.07079847891905833,0.052572859269617044,0.05795350465705665,0.02039636365892872,0.006767606273150474
COL5A1,-0.002513164376041061,-0.010737540246158908,0.0563657808216698,-0.06846138216815675,0.02095728707650126,0.008591819762359513,0.09588522871290533,0.1241823960998361,-0.03157362545727999,-0.011101875985519498,-0.028886496953927008,-0.10698951385311664,0.008059145420627502,0.05053454135030888,0.0018328174433686229,-0.008894156665663958,0.11192251999339743,0.04652879026066847,0.046298079612899584,-0.00851144785303674,-0.11014054318320961
