,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SEMA6D,0.09810259834321833,0.05747093473803427,0.04365951249075368,0.02047149876380867,-0.03589997579344304,-0.032309834466817726,0.18521744079559876,-0.04512544544985048,-0.03064935956678015,0.03570633955932715,0.0316183067482479,-0.01631343671178191,-0.01547664966874141,0.026757856417335524
CEL,,,,0.06210601951541608,,-0.017991424805083506,,,,,0.07259088613145272,-0.037572784604751,0.021928005211552075,0.04293307926264746
PDCD1LG2,0.059220353271500645,0.03669468367245924,-0.019702456399462675,0.00571740168942859,-0.0019856578303015515,-0.029901149067668494,0.1357655836305726,-0.028383345250955778,0.036801399038626066,0.06402763007711464,-0.08023529897360897,-0.025251922964868913,0.036453784382150606,0.0028670963277322788
SPINT1,-0.01213122185692236,0.023089416922218765,-0.010024896891880778,0.11101876192044868,0.08076728263015258,-0.04562064835864318,0.12599826566522057,0.0012402543615415045,-0.00017453585184915886,0.014707130918980623,-0.044490945972449,0.11771559167029542,0.023655360925020616,-0.005798360447767237
CTHRC1,0.09589982942618523,0.05478410888976645,0.02004634372534904,-0.052424666715259756,-0.015942787832885465,0.09808632477752954,0.16280272858855593,-0.014208839794933547,-0.02695270473426789,0.0001766660881189089,0.030598555259207405,0.024905851611212428,0.09409252329724745,0.023437910890967365
PODXL,0.07003984217225617,0.06458592624829974,0.07918262097372343,0.1518932995289667,-0.015192501341880781,0.07405889235451635,0.19883809216288256,0.02066939966342895,-0.007550581922730824,0.017384160859919298,0.0002483825121595165,0.012683265646909605,0.004905345008246663,0.029503411935083892
JAM3,-0.057318678131887596,0.08524057136983094,0.0892261507210835,0.09334203269942737,0.030454119970998034,0.05088850498130769,0.15128759749730364,-0.025855117453164805,-0.04922889738629463,0.013858863647394394,0.06372472671102898,0.01507864649387401,-0.007594634044799021,-0.01909569642941467
TGFB2,-0.11927812130644311,0.033796631775786005,0.03557692395178867,0.16347082754679657,-0.015261039140455221,0.04924288267237812,0.19931111805314497,0.02544058029770081,-0.008754921412664278,0.04866294601441755,0.013891978900772668,-0.006002609528157809,0.005523477940262764,0.018066405397658504
COL18A1,-0.01750623121450628,-0.011964062564931138,0.07693776521777759,0.09122385310888051,0.016746533994314514,0.0961436915836113,0.213244801108119,-0.016678825216633983,-0.003600820842921608,0.08238834967125155,0.04351592170055851,0.025844988333912793,0.011285589559157736,0.024328453691408285
NODAL,0.09266432751958345,,-0.00840271008963966,,-0.021272851939549118,0.0460062543374105,0.1500187290381971,,,,0.06932094917835406,-0.013751021173294775,0.011158505603534843,-0.020215956067620548
INHBB,0.00725435038392147,-0.040456437847706035,-0.036003139419230085,0.13503692205747247,-0.0004744194132968225,0.0028301774640677076,0.11446345356387555,0.03793697150416795,-0.006704193674998569,0.015265706718244568,0.021040482052453197,0.02633592337307908,-0.06562361409539981,-0.018497217081058018
LCN1,,,0.04015763945327749,,,,0.05404695615489243,,,,,0.0064130205974591795,-0.022091364900899812,
ARF4,0.028847029524402965,0.02552479553588997,0.05984529627667456,-0.06955315622109431,0.042875533140502076,-0.07023089932696744,0.15621439831372114,0.004837832177890389,0.005851468548294389,0.023251216391841825,0.03856179400855177,0.05776018731773166,0.06988760871695053,0.01686778840466165
CXCL14,-0.12430654126663469,-0.009288424448338774,0.007116327867995949,-0.0397721179249995,-0.040313768127259966,-0.02953806714999834,-0.0715387559907452,-0.0189817756817533,0.0023431420069827693,-0.03660815074063272,0.09405690262168064,-0.002920963116842413,-0.0357558458137074,0.03913700290371802
LIF,0.004533709251910931,-0.00776603639690128,0.0036632296891383064,-0.03041513719247768,0.031848004169588086,0.015386601361660732,0.05200746732248232,0.06156399363065266,0.027179505610238956,0.0669524273976286,0.10344182833093253,-0.07108487878809051,-0.012461556166973404,0.06951566226529801
IL17B,,-0.049454494575310294,,-0.0197805242483793,,,0.12140345391790823,,,0.025554164727698066,0.03232123496406721,-0.021496347840635324,0.10777603054015063,-0.025150527855675224
MMP1,,,0.01844026722682984,-0.029339423980508247,,0.032411516379331734,,,,-0.04094352215902612,,-0.01691838346543921,-0.03641211106230204,-0.0182122777147314
MATN1,,-0.038965532598817014,-0.00202199885897504,-0.0712796059490103,,,-0.009572487516332908,0.0030881607721858504,,-0.022062818066556914,-0.044682294798982676,-0.01555997721671783,0.024754508145985156,-0.02592031899152899
ADAM28,-0.06673030262606561,-0.00967531723491232,0.028712815431822,0.01633146619934158,0.05382924356558598,-0.035537767596537734,0.08418580346058341,0.03238090763318892,0.023534064625548714,0.002375934633277746,0.03966917282325872,-0.030828400227936655,-0.019724125900983637,0.033998461396787506
TCN2,0.004766159372630505,-0.02146059851860828,0.0004892380453867445,0.05351653882874861,0.07836876361607431,0.08791817794766954,0.18849625799668676,0.02107415085015568,2.2472319077452856e-05,0.0061828221002686486,0.05192131617593726,0.10557250947887808,0.049636032761891054,-0.0070485174720685845
THPO,,,0.05401782197058221,,0.0047970213770460275,,-0.03365128678876685,0.0692993009467315,0.003129503925999318,,0.06954612595405639,,,0.009782303319723833
CUBN,0.09968762144975857,0.017934558498230797,0.031157570033360227,-0.05327101860210512,0.03269656027079083,-0.04011112468526034,0.1293484289374712,0.025015990960958006,-0.033973162727861536,-0.00030543561380227713,0.06615618064920785,0.09260456021925904,0.022009880567167055,0.025909413592782177
TIMP3,0.10844554301803008,0.10305253852438095,-0.004614304171831627,0.06889750714937311,-0.07892574568552489,0.02536425851716764,0.13135133608593938,0.008937278776533714,0.005550971042947206,-0.058699629329525625,0.06785469853596372,0.09330018973864193,0.08303644172043266,-0.000371681064561523
PIGF,0.17568013634098908,-0.04122283019839406,0.013686116783805404,0.12165545633900086,0.013428790406709077,0.04465370449366251,0.13599425613399693,-0.03067872920121549,-0.008735066883449421,0.007083381895548484,0.06071585230600107,0.02954124447106239,0.06499863867314623,-0.02757952217559292
CRH,,,-0.0015071124457742757,,-0.017644385950781005,-0.025693620578273988,-0.037773478125664464,-0.011633079432203973,-0.04972350126177976,,,-0.021348389631734747,-0.01420126320115241,0.017021197264121178
BDNF,,0.05404972634382351,-0.0568276612629021,0.05912095877172083,0.00039359809978739405,0.03833223611170153,-0.1511817560960874,-0.015215732472641573,0.02045442581435157,-0.0340318550480489,,0.006378380819047882,-0.02847745933253142,0.15169925364448567
CCL5,-0.09733411604689998,-0.051805808592972014,0.07544417986239448,,-0.03315246463302679,-0.0050050877639810165,0.15213923195161094,0.07644998506947283,0.007119580129408813,-0.02746987187185413,0.0373988470828899,0.020219015796182148,0.043117681621062755,0.03372912528292572
GAD1,0.12490961319207118,0.03579132046500892,0.10274498802890096,0.0035469904508400834,0.0025056157406739576,-0.04076785349534665,-0.11226735182422082,-0.030142502706817485,-0.015055237699900128,-0.009375803350429354,-0.04465916664792971,0.024826499536359854,0.06538586199057199,0.028705571460266876
COL14A1,-0.06742514072251621,-0.005602839334920314,0.050767769535202574,0.10334595296718496,-0.012540178012979596,0.037069740905156294,0.11002860358027641,0.01918692787927822,0.09344473177126944,-0.017736536568510843,0.05934520076104922,0.09125248960233003,-0.004490769530374613,0.026544899880555188
HLA-A,0.23807164930508928,0.028381704789305143,-0.00758909035019427,0.11074618555544502,-0.03783310337951387,-0.04225282383728812,0.2617841833090365,0.07519599784517549,0.0007242017599572342,-0.005590490179899062,0.05950537321828047,0.01241505892384221,-0.06513318960224643,-0.005743256908659672
CD5L,-0.07520224258422596,,-0.0024363269641368055,,,,,,,,,,,
FGF18,,,-0.03465613251411896,-0.016703289421824134,0.007048051824777091,-0.004607075248874103,,-0.016202651673444465,,-0.022908510059523775,,-0.02999724002888004,0.015912464220400838,0.03971235403278028
ADM,0.045632985320892896,-0.0848219153662356,-0.10756861361887206,-0.05524001673269853,0.023442359169437203,-0.11364464683958712,0.14143823231341368,-0.013372871231887353,-0.002040150629536663,0.045155461049552106,0.05139845231580559,-0.0225341576402365,-0.029719290362963866,0.04122894139009307
CCL15,,,-0.012786814469586516,,,,,,0.0024073374668009645,,,,,
GNAI2,-0.026107780848533723,0.019426223881282706,0.09064484560521986,-0.0005749433447553257,-0.024883802048554043,0.07785801837094064,0.17922682142473856,0.013415809140968191,-0.011657346888148172,-0.08447512955505199,-0.024637036837052845,0.0019900757474121274,-0.03027629209080574,0.007330465615110616
HDC,,,,,,,0.09845958091070742,,-0.009491589516722352,,0.04837249850252002,,,
COL11A1,-0.07021534951763035,,-0.012906712529350755,0.014670578900810118,-0.04095398366133248,0.0008571842770525857,-0.04417524756817336,-0.0028489985276295596,0.021814850980166004,0.0010353680374226722,,0.07008224993910699,0.06052492459813485,-0.030986536223704106
NUCB2,-0.022948418470367014,-0.039637053770901605,-0.046512729971818254,-0.030583061975501095,-0.00262126203776977,-0.053548311664341305,0.10366785507932227,0.012085264101223845,-0.020722173942489125,0.001207491355284056,0.009162137783317578,0.008833417991012662,-0.03346702337465098,-0.009749652428112267
CXCL1,,0.06541331872545356,0.02810993559847691,0.007972977869342436,0.06608446703183242,-0.0007702899095731673,-0.0007867274879780884,-0.00013452224831845923,-0.02983361334822087,0.09849300429829132,-0.04905353408628991,-0.021849829178163752,-0.01761885625698987,0.12470249257423935
VCAN,0.17205067267743523,0.06100893899030911,0.007278798580125253,-0.027748140405366432,-0.03165476183796811,0.0373826016033483,0.12378919815561344,0.025438951487239903,0.00569519605044959,0.07130549347728089,-0.0057620226879488215,0.03155603147063036,0.028440733893913696,-0.04429007641736927
MMP7,,0.011210047995134167,0.061065375930828364,,-0.027869398952858997,,-0.019013024308607632,0.1347167074749144,0.012825115627340303,0.07786930331434905,,0.004255652827394014,-0.030376130510268908,0.0700819056484192
PTPN6,-0.05119241898448342,-0.005437025224200319,0.05508054264224247,0.01041430130742554,0.022791861619413274,0.017154431505257455,0.15091534161161685,0.015778764711424413,-0.011734328866438559,0.001368009190004602,0.06814625917779323,-0.006703345316033097,0.021318059676240182,0.026501952470950604
PTGS2,0.05443444578691235,-0.005695318488960049,-0.04247284148066478,-0.10911941051986504,0.0448709274633451,0.0037537820649087296,-0.11583935208956277,-0.05530427549078511,-0.00893374488239348,0.01831052884405173,-0.0568132811498145,-0.008098224097639129,-0.0074067087631114956,0.03368461747408042
XCL1,0.04789344951493311,,-0.023715164818278837,,-0.015252447658068323,0.06964907000258443,,-0.013056858487696787,,0.05508091461468036,,,,
CD58,0.02211667705913656,0.07974977896981573,0.06305525223927266,0.0741496297242726,0.030443040200457867,-0.04310565688408151,0.19465346348795992,-0.03747101210433443,-0.003810176354003961,0.045060753416135226,-0.11137081222206985,0.04702545471025205,0.026578889665135108,0.006836879724983321
TNFSF14,-0.059554040638354844,-0.03241347642472961,-0.025512427009605272,0.03839193901968343,0.028472541018194717,0.006654651122536018,0.06891327815404025,0.03151422744979133,0.013392868269129317,,,-0.03246799009327594,0.05371316125911052,-0.02629757321892623
CNTN4,,0.012453008561319732,0.02037755968456106,0.03545233392500603,-0.005494816938268396,0.01743231422754558,-0.08422508486126117,0.03383048238479886,0.0012903590864533118,,,0.024836668400117914,-0.026926381684672894,-0.017915052812323508
NTF4,,,,,0.05748074894882257,,,,,,,,,
INSL3,,,0.1489048163461969,,-0.014018329939504935,,,0.09581671237976214,,,,-0.0236655346028837,-0.021822443248981773,-0.02629757067815722
BTLA,,,,,0.04205965417715966,0.06249377377976704,,,-0.021293895787668,,,,,
MFNG,-0.03929704379809877,-0.02889422099072544,0.14093233971244748,0.07564742803736871,-0.0026238096546342656,0.0007882301202925838,0.19430931070101878,0.043873233955171544,-0.03480769868933381,0.025327768015063125,0.06838274931686439,0.013819087648733226,0.016670910635726087,-0.0018644488378487427
ICAM1,-0.0866368025945922,0.04683795998021618,-0.006393822575508701,-0.024933864346111674,-0.0472464541803486,0.022488405553088155,0.1564788482715599,0.0043602280047722415,-0.018200618238044614,0.058706911691643195,-0.0023054722742004807,-0.044935047847353006,0.049672229274776915,0.05698076151343986
PROS1,0.009034553107297737,0.07630201106821347,0.05214314921138659,0.13062872651186372,-0.021304457958442057,0.00040147897595428617,0.19375929661950583,-0.02574673215212811,0.031016740586512978,9.582381960407303e-05,-0.009632831824246318,0.004098007969514126,-0.03221229937500166,0.06414359420511015
CLCF1,0.03689910783876157,0.035304273456216596,0.05388505889885943,0.08556384775216846,0.03388721745674291,-0.033394704234614714,-0.01261409424367015,0.02866318349235229,0.024198817102090146,0.040156721371306464,-0.011565278346882582,-0.0012734055989737727,0.037394061977036125,0.058935279159651854
PSAP,-0.2450682622314586,0.013983087794720623,0.05527397121468854,0.09945751518365228,-0.05203455744278614,-0.0384986663594092,-0.14524662708377742,-0.0404755535710782,-0.02961341029972803,-0.008163059819261955,0.09575061670344939,-0.011799646689100177,-0.01487940991547528,0.031726362860470925
EFEMP1,-0.13450789814605082,0.016308668871728833,0.05687506935623039,0.1808900552977505,0.027408948009231413,0.02255594143636479,0.11870678277592447,0.08309312885953195,-0.03187665560394355,0.044412057368741015,0.02862628031964885,0.05185369773062454,0.029839892507235673,0.03170962423509475
C1QTNF1,0.13626104787799762,0.03982065441053622,-0.012030758086127203,0.020734330316138666,0.02319661618944329,-0.02650605588896611,0.16201119612333817,-0.009970872116713415,-0.003638950450811613,-0.0044620027504518175,0.05498085920646939,-0.019164828357421865,-0.026210779467902984,0.029526846559909295
ALB,-0.07283144704144554,0.09444015140204029,0.00535424038603591,,0.03467842035894704,0.02433333299287865,-0.052939166476048995,-0.01879943315882415,0.02641311732782221,0.05460674535925485,-0.012829818364224548,0.006611235420772274,-0.006927316359975492,0.13323305577370473
CCL13,,,,,,,,,,0.16446347056092006,,-0.024101995339139797,,-0.01618282267989443
EFNA3,0.05477693512441073,-0.05305353508914482,-0.062019721517441256,0.0039200865827566985,0.010133362026021204,-0.06982328325745721,-0.1192723130475596,0.004034362742816577,-0.011449203146645591,0.037868062574793256,0.04789924456308126,0.010612509463173846,0.05564138539921798,-0.0012089670753858118
DRAXIN,0.07110975352331636,0.03707093417526853,0.03545059651616182,-0.025113933453435745,0.05793986853748423,-0.02916971781495354,0.16770678512036005,-0.008537447988250247,0.018067189879102344,0.03547865338655991,0.02225802617417001,-0.026496670547259914,-0.011057810355562117,-0.003130809771491985
RAET1L,,,0.008207624416699822,,,,,,-0.03182930472564815,,,,0.12252333046283463,-0.03194909638656012
NPTX2,0.05013736156696315,0.08075206363461063,0.05223648940978857,0.09571692521330277,-0.007380107512065335,-0.01440515391315224,-0.1993592754991601,0.016096025218802365,-0.02334667305347961,0.08190306270130024,,0.02382555425689565,0.055439838297897316,0.052934154764524975
FGF11,0.06214828253860635,-0.008469224181666608,-0.04499619861349235,0.05194016868998425,0.022504949653190963,-0.025262474675964344,0.18420168291730318,-0.039717709832619894,0.029327245191845704,0.007566907168572084,0.0896946257790927,0.013881834939581976,0.0047962778453203925,0.021198082625312982
CD59,-0.13936707033143028,0.02753977685746164,0.07289724018325358,0.13305986851962706,-0.03498414062331778,0.019521196013324187,-0.07099504164709305,0.08690773702071325,-0.0038711387130824283,-0.017575163934973485,0.05034723916811386,0.06907954534277667,-0.013552946519773254,0.02009508121028711
COL9A2,0.0022103124126171235,0.06779103851661238,0.07251435781108295,0.16559118675355636,0.03394895085995037,0.024175848762664594,0.07557782096379467,0.01340353850947597,-0.05372670253334424,-0.0027048068713393736,-0.02045261200957454,0.03584111008216932,0.049835788806180815,0.02183056249807181
DLL3,-0.09406075439341868,0.14707217997161293,0.08076587266900542,0.08003610328689802,-0.028079012300882524,0.005094236323583348,0.12904472326198885,4.995718396697525e-05,-0.0180210234412913,0.04361790380274885,0.024482365774261744,0.06206363086586249,0.07428677056202113,-0.026919175838174627
FGF5,,,,,,,-0.0016896378521874574,,,-0.042010508153652024,,,,
LIN7C,0.030371108677551238,-0.0076537644341148885,-0.0019051417174503977,0.000731539350117741,-0.011547603307559908,-0.007137885323346729,0.10871313795456962,0.006704247093780168,0.03893467848308183,0.0314752253615966,0.014061530580084679,0.01329321911757953,0.003179782519312337,0.020310693751833392
GDF7,0.018503631400657042,-0.005605228550254143,0.03906892508134543,,-0.025012793274491543,,0.02585676623261522,0.01935277029058765,0.009724297127282223,,,,-0.018937781474735807,-0.021378389985759933
PSPN,0.06451160754263743,-0.0031015116436103433,-0.03494700655955081,0.02639494121954506,0.05289545045425519,0.005664774831396177,0.03420951564505338,-0.017344947031706515,0.0055314955340749474,-0.02091953718349426,0.06783713429713148,0.03659263261845797,0.07659011399396508,-0.04770861890461567
ANGPT1,0.03629110783291549,-0.021648785346858383,0.02024065979166399,-0.04123250050234032,-0.005897030249855255,0.08230562503448233,0.14662658785664925,-0.01060342245960929,-0.02700120803822754,0.028936312487226695,0.12167349215993022,0.02200986803586397,-0.009978278569389744,-0.006358307578270065
PNOC,0.042720350156752955,0.04677430890169129,0.04890252246934026,0.021349536301391674,0.00957621211477316,-0.059364501134471746,-0.1334322621896911,-0.04627305622375879,0.0330668239452123,0.055786022516609725,,,-0.02013852012171703,-0.025344954490208942
L1CAM,0.03850598748765211,0.04941948828060686,0.02717228080768289,0.09147053179809458,0.003965857499350768,-0.029618047498123055,-0.12261638424914682,0.051423116383441915,0.002023956419976015,0.03832419207868241,0.1871681572330267,-0.03176778114166158,-0.05144867393257293,0.037262600206471264
APOA1,0.1376329234273454,-0.02197205846019387,-0.0022682793657991325,-0.02068627390851717,-0.008310078780103435,0.0011831330946747948,0.01189318021357463,0.0024824241822490197,0.042490974508257055,0.018914792523809586,-0.03440073877093303,0.0327803921224097,-0.011868439513057251,-0.006491204532941697
PSEN1,-0.03250673325560635,0.032805898333823864,0.1214289641036324,0.04948673652518481,-0.006638907452654567,-0.048806360556851204,0.007126407971842619,-0.003463334860998352,0.054754206197931164,-0.01413320749429082,0.07136106554858831,0.08075019677776653,-0.02837412634798366,0.004259606054144581
CALM2,-0.08600005421722431,0.005204033158125475,0.0900544190896747,0.011937865450729515,0.004754538489558899,0.07069749051346803,-0.24296851574191206,-0.027712084234594002,0.038518243527306206,-0.029938084073149674,0.0033853744656463926,0.024159612133220806,-0.019355038735550074,0.00044437573905278924
CLEC2B,-0.12788408166658055,-0.025175749187011622,0.0019764460786491694,-0.043997966636797475,0.012599005375339808,-0.024915779699217624,0.25393275612652455,0.004878090727682193,-0.0418214231925526,0.0038859760361402654,-0.12336490908125855,0.011173263622318842,-0.016326672255541092,-0.041349699337042495
NTNG1,0.08588327711454903,0.014976037595118721,0.019667311439622682,,-0.05137956346971228,0.0009933698613873167,0.06969972691279219,0.03790864474319107,-0.026000014302049103,-0.03422476669270997,-0.06569085476050641,0.0686834730921159,0.039612380214467384,0.0015925422751094415
LRIG1,0.03834620962699437,0.1038673924178448,0.10406426094538739,0.06309625489965365,0.02838763446641497,0.035237007072704656,0.11985417525936075,-0.028983941269423424,0.05060064376618527,-0.009508941695746936,-0.012598466080365137,0.0739458450110428,0.05426670192127986,-0.051482932219359234
CPAMD8,0.012588137965771105,,0.03253360095201151,,0.03504855010664187,-0.034135419411539816,-0.038135015539993405,-0.019100660896788944,-0.014133593190944425,,-0.03622173789437157,,0.1717909883691538,
GHRL,0.0012165677795777758,,0.05606074966355494,,0.018587809348085377,-0.04366453873503082,-0.012400028227321098,-0.00030638143499407764,-0.003672830837618052,,0.01452390309912496,,,0.008549650237990694
NPY,-0.03279967535421548,-0.04758584716418994,0.016040017805137786,-0.028705107967900954,-0.051988359392557866,-0.0396907305352609,-0.0880056068561222,0.031218134709498982,0.0022406031696283833,,,-0.02173596706272281,-0.009336970406412282,-0.03650112390903241
MMP2,0.004872769327050218,0.08651485163942194,0.10763567916930045,0.052328658832905044,-0.009580638633132717,0.06871230877974746,0.21109881793383237,0.0626065191817429,0.011055573542481467,0.012837470813562778,-0.0213341851445512,-0.029054630515689687,0.012503197081519151,0.02087071070541278
LHB,,,,,-0.014440958129373876,,,,,,,,,
PPY,,,0.02455126075766342,,0.021993768374307245,,,-0.01395947565382727,,-0.019317852768963344,,0.008525664252577529,-0.034611546102809455,0.020579282807824884
ALKAL2,-0.05077566903526528,0.011035406481437915,-0.014582834000653454,,-0.014231153531782057,,-0.005653795172181732,0.0011656323190997993,0.006774244625475422,-0.007069929643016094,,-0.026680175986732956,0.000545646203543636,0.004368672928817263
CSF1,0.09644405016219572,-0.028461667830363444,0.009840064648005877,0.13880918256761163,-0.0061917123691673705,-0.014975581060341947,0.08862042082624087,0.03942468914271869,0.0030462885195257044,0.04964709141436317,-0.03805749103240473,0.020420957119279878,-0.029675317544515807,0.0014823488042160456
SEMA4C,0.052611964146399036,-0.007885435916729123,0.051829844552347716,0.04462409043951153,0.062240120895238206,8.9033805691958e-05,0.053462619732740364,-0.0028461563799512253,-0.020299387730086743,0.05552181274416499,0.08353689207384087,0.08416758353406778,0.043146806669579395,-0.035390568640046485
ICAM2,0.104274476537259,0.05823416297148253,0.036443079396201616,-0.029234827395796276,0.013635756648052897,0.013699344061633336,0.14877294292608587,0.09917898096587499,0.04808157211427231,-0.014988553489982376,0.08159905494322411,0.010291945063635337,0.004855700507304929,-0.050642210232410854
SYTL3,-0.038095755193087125,0.00789808020690998,-0.016245683500584657,0.04350224042039041,0.03345701372103751,-0.0035667853006371435,0.08225160941690592,0.0631858126964849,-0.044331229472811214,-0.015402093702710212,0.024899860186273468,0.050140387616204644,0.008121088601005924,-0.011904909713519847
IL1A,-0.024663939564244258,0.040019541983275404,0.014411810144366337,-0.016623551453081722,0.050241894733237986,0.029424071448557503,0.12947572882921995,0.07957924063472134,0.006836192878346324,,0.08701597686114224,0.010267867390099945,0.04743740185434831,0.03114126320528188
HLA-G,,0.07485994066497095,-0.036835884610603595,,0.06086441243867542,,,,,,0.010133749458054998,0.07416556722812326,0.08137365336428534,0.009508863697829308
PGF,0.184707192356387,-0.07829376157462732,0.02664133362409195,-0.014918812762079361,-0.01623325720710434,0.0825247091363177,0.2661699121695527,-0.01258847496326846,-0.04805190755816698,0.007157049745536322,-0.006099385197576131,0.04114289643420475,0.05129053183398695,0.006841277706200947
LGALS8,0.049829355960666004,-0.033808092009686846,0.01359916485963364,0.053753167989366864,-0.015585129340058849,0.02007207062590147,0.02836432754259019,-0.004841982619195072,0.007350392077447616,0.06161191579442089,0.013558151340444427,0.026881636559980722,0.03578528634334776,-0.01825167738894979
DKK3,-0.03254988567640351,0.07541602688899256,0.13244409919861583,0.07589112892760301,-0.037656680015119015,-0.024795946508602947,-0.1950468170379133,-0.044907644673185594,0.031911462117514,-0.031304426812917736,-0.045113886953915334,0.10835911849959715,0.06911655366503133,-0.05169666925264388
COL16A1,0.14075224007092824,0.052674359268340444,0.0794206390689592,0.05503728038182642,0.02193702932359886,0.017754403456427644,0.02924517063635856,-0.028736124587368732,0.011561488128955808,0.035530002505633575,0.07214055426380434,-0.001077599969880688,0.007669481916432562,0.01336790941401791
TPH1,-0.01460934912029283,0.15304026947426233,-0.03309305680822891,-0.024347978483988782,0.03644147970114773,-0.033508339241717956,0.02803797715715895,-0.023801890709757967,,,0.012118935706767659,-0.005103181402772094,0.0229524670838269,-0.010726401257877436
TNC,0.1323259159971307,-0.04893395543450125,0.01711459763749832,0.11679716615051078,-0.0047691066853401175,-0.028839284293481048,0.25031083071947263,-0.014149223082914083,-0.05171473408952905,0.013723839039478115,0.11962754954885402,-0.04924074632794618,-0.07147027950654608,0.07661599939212667
TNFSF9,-0.04336414766066649,0.0013325789532820567,0.0584949743142517,-0.0355996113943418,-0.01355322533685315,-0.007902977624064202,-0.056378341544630194,0.0014543338116926906,0.01435352666712123,-0.009367096163542924,0.07972482446441342,0.014619311989422505,0.06103790450517549,-0.03303915233956197
C4A,,,,,0.03297204793685512,,,-0.016548258198379528,,-0.0229085224913249,,-0.026833133230617184,,-0.021603860301020645
CNTN2,-0.24198807535745642,-0.0135049500200828,-0.020562766971292168,0.05846619291425497,0.013226252716520132,0.050217566862277456,-0.0811020055729914,0.01630628401370457,0.05475503406299143,0.057178560530600796,-0.11089872200839658,0.09532198403160172,0.07687752593311782,-0.026485626810314016
F7,,,-0.032284771027533035,,,,-0.0381349933746467,,,-0.02088517491690601,,0.0960462291084695,,-0.021378392052998005
LUM,0.1032018950719499,0.04226838813206115,0.02728627115655039,0.004517233085482499,0.001794467767831974,0.08501492063983396,0.23770965975772484,-0.024549277530341095,0.019267116097993246,0.02427439176126851,-0.039643552114820915,0.06435988567171318,0.049688881141968434,0.02597172110913038
IZUMO1,0.0008939110859941032,,,,,,,,,,,,,
BTC,,,-0.02928998643353024,,-0.008876142230915166,0.04642501807806497,,,-0.019384377040992516,,-0.0054377854191630616,-0.005491900303830923,-0.01971135928921689,-0.020688282612065734
APOC1,-0.2925222886434605,-0.010219078463672105,0.16919524470057407,-0.020920498755248446,0.014238646237331558,-0.008965557007303634,0.3090161873686869,-0.0030957048250235177,0.030880570660706506,0.0026649659999845466,-0.0058115227914958085,-0.03340673628557864,-0.019817561223452095,0.04643052466054743
PKM,0.016628055253192428,-0.009702693552490944,-0.05939639284339304,0.08215187910811902,-0.02374368227707208,-0.05497454704654928,0.10937938889962763,-0.005344650936179715,-0.03488024092446283,0.013514141511679028,-0.003980836385380281,0.0004419183177567762,-0.03442219559753627,0.04458776101363492
TNF,,0.03725995387984223,-0.0005279887734161427,,0.04813586550281804,0.11217304022997271,0.10420281806506144,0.02144349994376421,-0.005999258317301819,0.036056723545074554,-0.02888422063521368,0.011957957115646775,-0.022091356448565105,
GNAS,0.143331157416957,0.08483542565742676,-0.08177151577544406,-0.03741106147033857,-0.02500345877203282,-0.016972660639156662,-0.1469263319904567,-0.0439091647982271,0.043869763502308416,-0.04872782868458459,0.006419889910891138,-0.08105667554565404,0.010512028268787865,0.009261646685501486
BMP8B,-0.01696774135464702,-0.0742711343302682,0.0447953297303044,0.04832530503540701,-0.02211211827222727,-0.01336196731985156,0.05447759398831968,0.03529406784678169,-0.014527799095105173,0.040520945852213566,0.0034244155798268125,0.04177738451061314,-0.00409255814381607,-0.005287248503767452
LIPH,,0.036956418388541454,-0.03309304866097706,-0.04396640274744862,-0.008586199952120918,,,-0.013342419847287202,,,,-0.024102004203267375,0.009299432384501342,-0.012032501758731657
CCL28,,0.02568990592476236,-0.022656462932961006,,,,,-0.02054513159973022,-0.01102792947707246,,,,,
PTPN11,-0.0010774764307166591,-0.028318470392422187,0.007080128388100075,0.02457256364383993,0.03153980057056111,-0.001027240586928859,0.0501831915259783,-0.02207495851642124,-0.06564331654070849,0.01745536178396627,-0.08848478298764335,0.028352663755835793,0.0032846756293590574,-0.0562197596906863
ADAM12,0.06664251525773401,0.008623412430635115,0.11264188305227135,0.07618325724489182,-0.0157402873422318,0.01964046736734805,0.19345123192022323,-0.029705086850570005,0.03006372217503499,0.036374366160207894,-0.03938646669362734,0.027881007544879932,0.008342947806582972,-0.0039276253472775415
EPO,,-0.02736094910390005,-0.0444662976628332,,-0.022112118891389865,-0.03595614871576717,,-0.013959476263161139,,-0.018989606941028858,0.051389009618292014,0.12811343863806993,-0.0255800930560205,-0.0025664314574731476
EDN3,0.015779443030538843,-0.029437662809052627,0.03480346751036244,0.03299039548387652,-0.01685556488163977,0.04454250265732527,0.09277408373461082,-0.02163649972880197,0.015208192086133724,,,0.04461711446542487,0.07889232448546696,0.05331073722347893
CCL22,,,,,,,,0.0022388837705186746,,,,0.04562540393743483,0.04988906784167603,-0.017946962251758052
CCL2,-0.07370889682011257,0.008973148360528486,0.06518184914741526,0.04216668442067847,-0.035836828098901735,-0.0005802457126086846,0.06024337381268354,0.05218629283642729,-0.017542795299320058,0.020513647850745692,-0.10259799798236442,-0.0025893668276923206,0.029849219487238322,0.013191283621346476
