,UKF243,UKF255,UKF259,UKF275,ZH1007nec,ZH8811Bbulk,ZH916bulk
HSP90B1,0.13553918484989255,0.09485235436177518,0.09634041327096879,0.08297559450000275,0.026671916140840305,-0.00884692712991613,0.08427918029092311
ZP3,-0.007743208786688691,-0.05696063593246373,0.0005176391097046428,-0.04382382628047208,-0.05124464818900634,-0.024176945570837226,-0.03688210413803145
NRG2,-0.011900707654874885,-0.0286141209270419,0.01527740996725199,-0.046009090934024985,-0.019901035542115728,0.06612758847218103,-0.018804130879354435
MELTF,-0.0172089867062699,0.022405672713453475,0.03409068721310368,-0.046423102369206305,-0.0864542770463076,0.07218936442613685,-0.018706615584976393
NLGN1,-0.09211684696666275,-0.07346125841175959,-0.07631977469227574,-0.04795136297583227,0.02695996431143135,-0.0837583841318935,0.006649285783492621
SLIT3,-0.04092609814698649,-0.02263877741803222,0.008059980159913525,-0.03801233837339611,-0.0264266441778629,-0.035369809035045635,-0.08573788434196489
CCL8,0.10675770650537987,-0.021738973470650506,0.0273249138771642,-0.0015243994605342137,-0.005281500224352732,0.033675922005146956,0.008850792141496623
S100A4,0.10540594105858038,0.005602672914173679,0.08250013080812836,-0.06947182029354555,0.04896836247079579,0.08106466034961038,-0.01448103489363559
TNFSF13B,-0.02539360019406975,-0.008784889190166888,-0.03928906731336905,-0.07617784791376572,-0.03527634167602949,-0.03999673035784573,0.015492959052196508
HSPG2,-0.004359219553533545,-0.035794209762581256,-0.10072910139075339,-0.03228636793738473,-0.09420890268865396,0.021063990059570502,-0.07173817625723317
FAM3C,0.039079217363028204,0.029029939183288386,0.08476623757591566,-0.002835054961236789,-0.0850584801803718,-0.017096171895931475,0.03346085284868407
FLT3LG,-0.04237454728183389,0.027891169386595548,-0.0007206407423462674,-0.011695020145369269,0.028180771332694345,0.029271869739730092,0.05409320199925237
A2M,-0.06930098834565124,-0.038591212439542125,-0.22489268366207,-0.07507473701766716,-0.10800711307701656,0.00807085662153909,0.020914082233606766
VCL,-0.02796919235115704,-0.0016552497903301623,-0.013928876240766472,0.004300014667037953,-0.021953959879226877,0.018900873928161022,-0.07364557199364014
FGF2,-0.049920245875828516,0.006225498715362294,-0.006287096518271925,-0.008236574644461524,0.1088713397004008,0.08124731559972406,0.09293617498472753
AGRP,,,0.14770242916953233,-0.014645673862668764,-0.029230494253977803,0.11075013576655657,-0.01921235394861928
CNTN3,0.010946694124926007,,-0.018953227529214838,-0.006743688657953172,,-0.029505229657331947,-0.017227235835005145
RNASE2,0.15431249196510918,-0.03793731146945555,0.005171873740407077,-0.04648409893113807,0.0059119859326188726,-0.0833020068096695,-0.009884003322855132
ADM2,0.08555592339321222,,0.032831115029535146,,,,-0.02056397729163118
GAL,0.05579983829520907,0.04184699592066091,0.017092874781154444,0.03256576034569097,0.24742283495556094,0.022051371033749736,-0.029489075211660942
IL36B,,,,,,,0.29070875871698476
CXCL6,-0.00839273541804599,,,,,0.03321012335860409,-0.014023343426826599
PDGFC,0.021169631785920875,-0.06236838912778222,0.10204826089838265,0.018668210891601728,0.005103634554829466,-0.0014032360455578027,0.01838497788247848
COL8A2,-0.06591803113466839,0.06837501263933538,-0.04991531321675508,-0.07354866891294733,0.054533333922881747,0.01945513298311605,0.051909502603812954
SPON2,-0.0180548794722754,0.011392112044774761,-0.05991106115214954,-0.05500836996241075,-0.008633030065379977,-0.04991085199437203,-0.07576898889427539
LCN2,0.14940572720783898,,0.32065986543650465,,,0.0017483161147321287,
SEMA3D,,-0.06490771007455844,-0.042456502919473005,-0.029339755929207286,,,-0.038058122766734016
BMP6,,,-0.02199708330662122,0.007103115106597176,,-0.020552185429103705,-0.02108211241577172
TIMP2,-0.1346834535371714,-0.1085338566425553,-0.1530163922538961,-0.05725175130068046,0.016396004244119775,-0.0236858347642004,-0.03843561661184936
EFNA1,0.08402205259973382,-0.06589638541209326,0.02275043377798831,-0.026372484590597805,-0.040507880238993245,0.004138517076762863,-0.028981282376327907
S100A12,,,-0.025367100064099934,,,,-0.018063540051929495
TFPI,-0.07046132808637486,0.016726353644673755,-0.04359879835893551,0.016529402055426384,-0.07312815076031702,0.0336279657220711,-0.08273633356833317
GPC3,-0.047391311388968495,-0.05174213371381289,-0.03187987667318019,-0.01755461058025682,,-0.07533038299387528,-0.02161996812937062
NMU,0.04706470310841718,0.032267949095960674,,,-0.03788519841721922,0.011558006288275425,-0.020881871660596307
SCGB3A2,,,,,,0.13604870466138952,-0.021082131286710437
LAMB3,-0.008218051885531995,0.028165769294639494,0.05281128381692614,-0.03586811493497666,-0.09240229176438697,-0.05053642337877057,0.009296777611894265
LGALS9,0.08650868973039896,-0.05272965314836071,-0.008403931132155814,-0.09242719458972537,-0.06673744911247395,0.023110390658744148,-0.03939423781047052
VIM,-0.03329589947383965,0.12560807748471778,0.19649951477831087,0.059932445808070216,0.18151536986960642,0.12836009846334642,0.08536590204503204
PLAU,-0.07453738056007359,-0.007849066024163359,-0.039435925778286765,-0.05294777948302335,-0.05920698321853503,-0.030958575307965596,-0.11492967975884635
TGFB3,-0.059331879297549975,-0.048935459480439085,-0.08585294696501708,-0.035660361142069406,-0.1031837018467987,0.01725096433884634,0.07050060916175577
APLN,-0.026785942212886965,0.03691375354827969,-0.013094355475397548,-0.02006754673034183,-0.09342039850739703,0.09917091706879837,0.015251721230944811
SHANK2,-0.06313626550908098,-0.052181914369925884,-0.005008682585002794,-0.020569780526133567,-0.049102445237534216,-0.06219228717404111,-0.03785267508043009
LTF,-0.04277378611804959,0.0634791645262616,-0.04316382515219025,-0.04135086545586991,-0.055941228618902425,0.02303072151262638,0.019438181032604543
PYY,,,,-0.00040003145141318306,,-0.018663561557115616,-0.019212358694675077
PENK,-0.04454533739751601,,-0.042437749570434315,-0.0590741515807467,,,0.01266999701834132
CTF1,0.0287370124472715,0.022350405105075466,0.023646489369821565,-0.02895367428275828,-0.046621682294696494,-0.0463260030955633,0.06269018374865941
COL3A1,0.02862358082430721,-0.049190347799957554,-0.10377075916014528,-0.027750960594088086,-0.09063756085000953,0.016497458811263563,-0.06859114246805441
S100A10,0.07040180336297977,0.16103938643657784,0.174010235338416,0.10877134016384407,0.14760665343479612,0.09885813380104934,0.12556686508952628
FGF13,0.035024053152146746,-0.04009882052140028,0.009541295314894461,-4.024323215505807e-05,,-0.07087431330218466,-0.0532971494055033
SEMA4A,-0.04701734465633479,-0.037098074871765405,-0.036143213588947135,0.038615219103304774,-0.034569816357379685,0.017587639937489904,-0.02903598770065362
EFNA4,-0.006377625677516719,-0.023767290578618507,0.015800486865616747,-0.02305951133346347,0.0306134485032129,0.030542723366548712,-0.034090781528957045
HSPA8,-0.10699209921747832,-0.04793822295169493,0.10642610660396831,-0.08828185431268629,-0.021901862235715948,-0.11274097491211138,0.042617480554565206
NPB,-0.03153686335757007,0.0019293183916587998,-0.02199708542015414,-0.019845062470907643,0.0012062191355317504,0.005076056987243319,0.03593834284730433
ULBP1,0.03672821593686716,,0.08898092855847327,-0.020408695655429056,0.04850956914056406,-0.01589397556401096,0.1273947391179344
SEMA3E,-0.03189936678618969,0.0063877606050870605,-0.04837079329368771,0.04203361688720881,0.018286365311613623,-0.056272888874843364,0.02683802765340417
FGF3,,,,,,-0.06396006126290926,
ADAM9,-0.02775319726381683,0.05108106309747537,-0.07652684304498823,0.04517655582532788,0.0744511685599631,0.07559091282295508,-0.0014176991767329502
ASIP,-0.04765831953704668,-0.0025011158289271855,-0.020263140979943202,0.012980603909676827,0.06440615534573454,0.009599905513458505,0.00019282778605375544
IBSP,-0.011620303336737596,-0.05786858226808906,-0.018652335494407406,,-0.09265627946511364,-0.01906146223427508,-0.000716737313811049
FAT4,-0.052053839188136504,0.10737879185567266,0.11257444103968701,0.02550742448879591,0.015572629736420528,-0.06013374282769036,-0.015173012831233882
MDK,-0.06175568859471918,0.0035039651410296276,-0.11462378044401797,0.011438545479710283,-0.11899846503312216,0.05337519897076058,0.041993474561659076
BMP5,,,0.09222098594855375,,,0.04313644154561645,-0.002713354225418733
CAMP,,,-0.02482983626178142,,,-0.03714404456196379,-0.02637509551839688
HSPA1A,0.08386513801005563,0.06091912105146642,0.09762438209449967,-0.06546890355357306,0.1570405914535148,0.07316343435445581,0.12532152025606144
SOST,0.01290504762184648,,,,,,
SEMA3F,0.04658529669406311,-0.0463287240298837,-0.04559336948782662,-0.03368057684722863,-0.03527419678267764,-0.05926156769633928,-0.047551723150836736
ARF6,0.0007504825805072827,0.05056904926830664,0.05843120128592914,-0.001273229033668971,-0.069151152340761,-0.009308848145619547,0.07067554704985624
IL6,-0.08145709109517076,0.1096555020002736,0.15391781924739104,-0.07160960703998975,-0.04411321030972,-0.013130143374066684,0.024699409953422513
CALM1,-0.022849598101993485,0.035760111058119076,-0.19920948375781683,-0.06265904698656924,-0.03902781151972115,-0.11399934142118866,-0.09115205766364556
VIP,-0.04922292491055973,,0.025648609097743073,-0.0322945078526801,,,0.05836856753869501
NMB,0.02062747774064523,0.014804107983031169,-0.12654298447204343,0.03386678304665881,0.011404820704347583,0.05322839452468534,0.07200165127726611
CCL26,0.009778706448854499,0.1935803313193427,0.06582607020114431,0.0318088898358919,0.009311482709952865,0.004594182815492582,0.10754436155819265
FBLN1,-0.03238396540307495,-0.08755751779206486,-0.028387719396664627,0.01333248904099897,-0.030221799843393043,-0.046915203515995284,-0.033490916382892116
SAA1,-0.03575248621669205,-0.013004467250917251,0.04015168883826692,-0.02289458589062542,0.020386708808718068,0.01988419649468918,0.02286827172012536
MICB,-0.020451270098597818,-0.035001913948824785,0.0759919889404703,-0.020317091164636803,0.04985039410223972,0.06261861201231447,-0.03485143278729668
F13A1,-0.019983842267262974,0.009214259635423624,-0.04994476281089558,-0.025288171877956466,0.035950712654900796,0.0035996526372956425,0.03157133440204526
CXCL11,-0.05777797827858765,,0.006945026459742889,-0.019081520717711072,-0.03645343732795578,,-0.04106375537687534
COL5A2,-0.12574114259082747,-0.05860739253214143,-0.09812747940778667,0.0231431106855122,-0.07878460391325061,-0.012203396925096876,-0.06438648054154865
EFNA5,0.024874365745832266,0.09425453101453887,0.008781864836872329,0.019217895856010078,0.09162940070751892,0.026940704471214154,0.03543420039220951
AREG,0.024119236859885436,0.1015892890911709,-0.013407739908507316,0.02034219527982372,,0.10666904815456764,-0.009826781115672466
EDIL3,-0.0018234820050295909,-0.0513714557921509,-0.0200709372010494,-0.06385055196447713,-0.09202435569646682,0.027795503739315015,-0.060666584916478646
CD86,0.032985736802275345,0.050178593016915726,-0.06843961049335519,-0.004602855271830349,0.011764938089148936,0.047456668444504135,-0.029112485253651753
AHSG,,,,,-0.034752619049506925,0.08660380040427124,
WNT9B,-0.00533406682377769,,-0.019960112738829378,-0.014645673862668764,,,
HRAS,0.04822443936168176,-0.037587895763292606,0.0223938146251212,0.018572761894301973,0.07944069271139996,-0.032021457657422744,0.015069144355440826
C1QTNF5,,,,,-0.04778210616124862,-0.032776358341814825,-0.04890881449977072
RLN1,,,,,-0.035894226825632154,-0.017571641848885673,
COL4A1,-0.0957483077226755,-0.05279921023026523,-0.13144336567040513,0.06284917927184687,-0.04784080506540145,-0.03961110431033178,-0.09654847223915268
CCL3,0.05821049189700217,-0.006144828809662749,-0.041497259510344685,-0.0693294795907934,0.11520481721308913,0.07646360850877529,-0.028478962378763316
BGN,-0.03190331862862514,-0.0023155886005806208,-0.03856412152575083,-0.02960657715068476,-0.033358398480149876,-0.036354146938821316,-0.12709927713842864
RETN,,-0.019463816383327406,0.0976825353771138,,-0.06868294864979253,0.202881866609161,0.07368203337506168
S100A9,0.11817293657030731,-0.05324434196024923,0.09899744622330886,0.005153969192797528,0.05726510058554226,0.032849055544891835,-0.020413029612327795
HCRT,-0.032830949931430986,-0.020055074183877662,0.03389922572321122,-0.017554604263093243,0.0037660929205978176,-0.027342325080549117,0.0665997561880909
FADD,-0.07242204590411143,-0.004183659165294154,-0.05062702357323703,-0.05861785311627993,-0.02295738823191074,0.005606699785011047,0.023195624615789688
ACTR2,0.0709583705276036,-0.024930232928520455,-0.08538593574879963,-0.07338889536697613,-0.12007806651968062,-0.04497743689097947,-0.05548538953681929
BMP2,0.01885684927159887,0.039367349872416545,0.17654456114938977,-0.02970791075506109,-0.022551542702340645,-0.06169500104154531,0.10712759030402122
PDYN,-0.053385920004233964,0.08014654999393746,-0.052837888373135085,-0.002031918208948542,,-0.018202880291521995,0.0007001737970762275
CD55,0.005247511085299465,0.04454967850491403,-0.03787676854513321,-0.009924385149930902,-0.02924282534791332,0.043673202216747975,-0.06309595435260057
OSTN,,-0.021738976051962434,0.009331649326874462,-0.02712774284665977,,,-0.0670786573569692
PDX1,,,,0.010918256977353002,,-0.026617725147280794,
CD6,,,-0.04080165385467039,-0.024782444677696802,0.02277107323440003,,-0.036804664822014325
IL16,-0.07925109122570823,-0.04366423375682456,0.005562026037160469,-0.06379045013130924,0.07513470117210312,-0.02214541426635352,-0.04120934429464681
LAMA5,0.01326057819540695,0.03448851152135907,-0.04544771073002316,-0.054666926352548884,-0.07808079633075012,0.04507322076578387,-0.013994323693723562
RGMB,-0.11018747872041466,-0.04689889199984001,0.018555438151809475,-0.06629766846342947,-0.04688792976382608,-0.06028324361689872,-0.02906586200093641
INSL5,,,0.00035779816322099547,-0.02243408571960411,,,
IL12A,-0.015257413851771071,,0.10330330087761866,-0.007214204424035114,-0.07291448183310292,-0.03092852743255787,-0.028939647606039214
S100A8,0.019876178048018004,-0.01759933852834506,0.054348342630674513,-0.01931270300420523,0.017530083844495455,0.044354184839170564,-0.051652725867166266
TAC3,-0.06716794043784569,0.014102383724655903,-0.04250991428419516,-0.04624592549705683,,-0.03995577280812664,-0.03403004627472957
TAC4,,0.06527197082400898,0.0380415520115598,,,,
MFAP5,,,,,,0.03595742618479271,0.1129298502363568
CXCL16,-0.03294882387564882,-0.034727584777423715,-0.09360103173816954,-0.06309620686387862,0.001699663876751401,0.067819368897335,-0.004839050745481144
AGRN,-0.08975501572356795,-0.14976862834638371,-0.14760115344793565,-0.019134688595049687,-0.07716597428221192,-0.057143541603017774,-0.05997464882271855
COL4A6,-0.0039213695897538006,-0.036582960680737256,0.02797076360674151,-0.02253618889167173,-0.05130238823890666,0.020863145110128285,0.01996645350375934
FST,0.024427450289498498,-0.042663595914774685,0.002431418358142606,0.007508758067618013,-0.13747299009850317,-0.011809968977418048,0.03537095680036298
MEGF10,-0.013316979022900195,0.005405712318173905,-0.01713231105409138,-0.10498604948980475,-0.05847125236336493,0.02116434536432287,-0.031822457102738615
C1QB,0.018932970093734354,-0.08647484177600882,-0.19890636746979928,-0.11622860233985954,-0.13055992197167796,-0.07777916505626893,-0.1072461343689967
HLA-B,-0.021583636234263345,-0.003398621870202409,-0.09051978035211741,-0.05965771832978054,0.008174796347658766,0.0738948719368186,-0.08483762882262746
PDGFA,-0.055814144816525184,-0.05913008637009353,-0.044616429329548214,-0.09891546486745838,-0.05839535775096691,-0.07336896223717812,-0.09544228769699586
LAMA3,-0.029437103606621166,0.041075511148007254,0.05371309463667551,-0.009152989267566925,,0.01619701832273234,-0.01379519991550817
DKK1,,,,0.005249694762403146,0.18205164846109356,0.1620034974713081,0.006723062687895176
INHBA,0.030591164479909876,-0.033302984407500784,-0.044309783293082404,0.002175539476742229,-0.07463892804407353,0.07985574174381369,-0.005370662358308757
IL7,-0.019003263854623892,,-0.006967287217914523,-0.027730547791593313,,-0.026393308605450458,-0.050936596436862526
FABP5,-0.04776837636751783,-0.052714738623804075,0.03614153127601298,-0.09104135773341479,-0.15545858778835212,-0.08388650030202773,-0.022791269877336776
CCL4,-0.06703316031230001,-0.06139738335511122,-0.048034983524850715,-0.05515770631868292,0.02808117040257302,0.12790667578312664,-0.03919540834255008
FBN1,-0.04904834685813033,-0.04849887789993238,-9.223448033901941e-05,-0.04559438994298252,-0.06201604590299968,0.03864578649732114,0.00482281887998318
TCTN1,-0.013589566850573425,0.005437979369005505,-0.05981473072241954,-0.02219792612699396,-0.07261320468411898,-0.039353400547079184,-0.049544381118527325
NCR3LG1,,,,,,-0.020829172503259493,-0.023746367683338657
BMP7,-0.07450734203924458,-0.04039836110667863,0.03607826337673594,0.08653330226054913,-0.0465459180405226,-0.08055719753510301,2.3623251162625292e-05
NLGN2,-0.11207761995741712,-0.09795126358683348,-0.06960453370233143,-0.02602794019373487,-0.12728422651343685,-0.08822159166863267,-0.004232975372269568
CCL25,,,-0.025022143119779433,,-0.014486402360200268,-0.01710087110955764,0.0562199084361947
NPNT,-0.05751079648723355,0.03328381903579816,-0.04587342250922147,0.10293655185972306,-0.07910790563953866,-0.05883070229461715,0.04336365421478305
KITLG,0.013233542489765032,-0.06070114980733998,0.0054195080947808845,-0.02799574656976906,-0.12591896221879242,0.07177405322838194,0.02912792146596433
MADCAM1,0.08123504811137607,-0.029243076772096335,-0.0012463736270343908,0.02187978692676526,-0.05534259072005309,0.0844126563754617,0.0819603758373631
F12,-0.010208178428909457,-0.05215907308295398,0.00030135479888301035,0.014962945809001914,-0.07480761133153054,-0.01795659222079167,-0.035276111379753325
S100B,-0.05431021323660852,-0.14478602409023913,-0.21187643575700782,-0.06727630065724675,-0.10859314939962302,-0.06148969644745398,-0.0657324495786143
IL27,,,-0.043116861129776314,-0.015671670474178678,-0.03532733677116738,0.023651883597731186,-0.02030034740586112
CD99,-0.06247746816053893,0.07791489246997407,-0.1729328458412159,0.10715288637831935,-0.07823672682774722,0.05050618730675912,0.042168975678551775
PDGFB,0.09030407032009372,-0.05111802298008929,-0.07632630348968863,-0.07750423135628888,-0.03187100091440985,-0.02544967636166829,-0.09181788984284386
CLEC2D,-0.014974024235141123,-0.030148018418983808,-0.020866593274546204,-0.04704463316316004,-0.017177415622123902,-0.013117033789918343,-0.041073919952391034
F8,-0.034396754378261354,-0.03916997743600713,-0.0736573002655516,-0.0006008538722761882,0.0520213982971229,0.013629487672462765,0.03091639425938591
C3,-0.1005449004325145,-0.0844107951392342,-0.22911203381631726,-0.12719737606027526,-0.10222267607263343,-0.11059862588905658,0.0036975596986037577
DLK2,-0.056090121345992894,0.1119499068427051,0.03561980789570152,0.013962432968867709,-0.01687121791461971,-0.03272613023332723,0.08342167727211258
TSLP,0.02274843975830601,0.10554711052236761,0.24247102147781438,0.016239906192794536,-0.029926418243166924,0.10744981730300004,0.07976720246524201
OSM,-0.06962850430003296,-0.01992576195505723,0.010920555553155667,-0.05019946596546922,0.06240011812494411,0.08603340364832925,0.004529232798609282
SLPI,-0.08239374264296727,0.004996448587405329,0.16679985421944313,-0.07681022515682658,-0.0009968860400298872,0.019414093673857914,0.1073144913212018
AFDN,-0.10182829020942735,-0.09519780243573588,-0.033819502264863195,0.0012617272620188756,0.05750640991143752,0.009365842769281105,-0.015886916076645802
KISS1,,,0.03527776456276587,,0.07796493137769332,-0.015538426305995237,
ULBP2,-0.044811600281737266,0.04511597943047854,0.180582181074304,0.0313933933261575,-0.03298684747046538,0.03285589346122161,0.039866568716899406
ICAM4,,,-0.01996011070879817,-0.0181830185081797,,-0.013631912238035039,-0.02257084543694078
TDGF1,,,,-0.013546472081956619,,,
ANGPTL1,-0.025744637017383252,,0.007049648498093562,-0.01585219927145068,,-0.026393304796889044,-0.022810345297492488
LTBP1,-0.019093912826696993,0.07542194177697598,0.00631790383910929,-0.056224228886223596,0.016669391330584836,0.002861711163834222,0.08209068136384048
NTN4,0.026033781515535703,-0.050272626068039734,0.04438026691024392,-0.02169734159131942,0.06125615684383501,-0.05243252235820571,0.03358419997413213
APP,-0.13257614781405377,-0.06931090760226989,-0.13150474714053623,-0.03356556352894177,-0.08163587355163171,-0.004801727725193125,-0.09442164528345125
RIMS2,-0.0438204409895021,-0.003590305184560164,-0.02644382862949037,-0.03157856090343498,-0.04551642167701634,0.029920202404407546,-0.024486820923550343
WNT7A,-0.06935738380929585,-0.030667458731387324,0.04872694526901688,0.017206468805436515,0.0442719809706153,0.16861145440580583,0.09547340415011861
GAST,,,,,,-0.015538426587154099,0.034721007964899436
GPI,-0.03101596643518456,0.06676986954320148,0.13172283013424124,0.028859604330222187,0.16524881497398972,0.09412914259302968,0.11714050742748773
IL1B,0.06681793311812279,0.11969881938686026,-0.03597199834238676,-0.09061639840214593,0.12413529339683896,-0.02224800647893541,-0.0127346821564233
SFTPA2,,,,,,-0.013427281692135093,0.08448277417058324
HAS2,-0.0707432912867615,-0.06086601605515891,-0.02356610306636612,0.0028312737430260643,0.009649106506449116,-0.0023262639814523064,-0.024891832548993964
IL11,,0.12850135558229323,0.03748423772920842,0.09744430718346246,-0.0520830646864379,-0.05708978388397083,0.0171771764329024
SEMA4B,-0.09416409150586509,0.0055872409963435565,-0.05601327897175335,0.010665358289044758,-0.08794201926333557,0.02240438122263655,0.013126314070477816
FGF12,-0.08509138708329339,-0.14217899432110126,-0.04020305121360971,-0.024369511093642493,0.019836154036198116,-0.07284204769133322,-0.048083901267219224
CP,-0.0769416676141119,-0.03823703979098915,-0.08780791471051606,-0.0800014468907339,0.02636003504004281,0.0735819279529772,0.030119388755572025
NLGN3,-0.044380125594330355,-0.09477434978358368,-0.1883117794612272,-0.09115041621906474,0.008723376242857846,-0.07100099241771494,-0.019086716391494347
GZMB,,-0.028188094599439564,-0.02536710102569707,0.03795338191438427,,-0.019262299012929147,-0.00981463003357101
PROC,0.03313103621406615,,0.03397344234347917,-0.02624668257843499,0.0446151060690235,-0.016413868748770582,-0.028984941802209164
TNFSF11,,,,,,-0.016413862442269375,-0.020033494244450053
AGT,-0.05383350675497833,-0.03453732529106167,-0.22286953716580238,-0.08075413443236731,-0.13180761362264617,0.06968657798049446,-0.10283907309283187
PTHLH,-0.06704981363357689,-0.04342632776086783,0.15588346297707795,-0.010599388116384344,-0.007831095762969531,0.004659615894490791,0.042392535272844666
COL1A1,-0.016908541732408192,-0.0574792746654897,-0.056601440581962925,0.06772316204219776,-0.08196645264466647,0.009898189588891512,-0.06539681694222765
LAMB2,-0.08943925416808986,0.0156035710330494,-0.141807696038146,-0.004833353614850303,-0.0795650212611327,0.02928517045859184,-0.07482012300631911
DSC2,0.02102541905830927,0.06730568516693372,-0.025955167888973125,-0.021832972507120806,0.11680974443757788,-0.02044641830387605,0.07188965252574397
WNT5B,0.003555624118066708,0.10525746741578203,0.17235521187038197,-0.03176222286094636,0.023695620557810184,0.04912810641351031,-0.036444861219374514
LEFTY1,,0.010664747104072815,0.040297571782721656,0.1067619770704241,0.035711333747283636,-0.045557359924698844,0.13317789510573264
FGL1,,,0.07573150759919958,,,-0.021774186443484063,-0.0050733490419732335
CXCL5,-0.038901596578687414,,0.08467151822244784,-0.016503221921468865,-0.06441499030038095,0.056557433118249484,0.09821090044298189
S100A1,-0.015743940629320437,-0.0956095981622141,-0.027707393788585045,-0.050042382255745504,-0.06886050977774597,-0.0015711056346026024,-0.04725383555808551
C4BPA,,,-0.023366637057249114,0.008392445290805628,,,
NPTX1,-0.015475638119046658,-0.0238134435034726,0.00038998076002669187,-0.014945925981464095,0.061350544330558296,-0.0031934122862051664,-0.08677482885432465
TGS1,0.005848372245472064,-0.07781975241084604,-0.009320767666435555,-0.019997312779019054,0.06033095410789954,0.018683540210726452,0.03760828098026188
SST,-0.001933852225077101,-0.028401789262034093,0.0034616842161479355,-0.04938895567085756,,0.05155378542584585,-0.06917822140149303
IL34,-0.10277799385328518,-0.027972964989120327,0.002094696140384578,-0.02994002595673614,0.09269616216800351,0.0653938837421817,0.0045390602225145295
DHH,,-0.021191433750361786,,,,-0.013458762833522903,
XCL2,,,,-0.021067069613205588,,,-0.022810329875230566
TF,-0.03249461159766114,-0.14123805934076922,-0.015426974624400904,-0.10574666905108893,-0.09683730147930698,-0.10045708563817,-0.011041144837433084
IL33,-0.06121064830732108,0.047195255354458704,-0.12003273968394888,-0.06039065852868507,-0.04270403216380524,0.01909886484384732,0.01508772831365805
RBP4,-0.04922295711692413,-0.02356323497012991,0.003166712372189336,-0.01194615041914222,0.05078967852295313,-0.06860613841829014,-0.06988670630385338
CCL19,,,,-0.012531460316747137,,,-0.02936862151281401
CCL20,0.14590463759133868,0.09231196550013139,0.0272799929873896,0.0483816732847829,0.024656605716905398,0.003011236085114893,0.11621795409129079
NAMPT,0.03333281117026141,0.11190725021433426,0.15488464618129513,0.046642041380231064,0.017238236764851714,0.007590468498867134,0.032770772591184015
