,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
PTGS2,-0.02715048914766725,-0.03904603617890959,-0.04399179256966926,-0.03374348199317529,0.0751957234863844,0.2068194395519369,-0.011335270125734207,-0.03626909469779338,-0.04697582055529239,0.038607142300193804,-0.061367914375432604,-0.0714315791923564,0.03369659106437172,0.02317162338446704,-0.05161651430982868,0.2467401244302915
XCL1,,-0.007233720831661535,0.005701056762741284,-0.0231495306195377,,,-0.024859085914976715,,0.0009362765879755802,,,,,,0.06745091339195346,
CD58,0.03014216700763101,-0.06214255252355728,0.01965951459320198,0.03547990386036187,0.07331347414401033,-0.15768887139630416,-0.011141202116931684,-0.050297986127937545,0.02916700727304436,-0.015782084577979843,0.07298773238280984,0.09136481664309407,0.03327016774734224,0.004258506503208042,-0.034905475426999295,-0.05253403922326344
TNFSF14,0.011277094717518353,-0.022857491957837792,-0.026479761197750838,-0.051553613019163606,,-0.03471625753330121,-0.0022975123433719743,-0.027968218618419177,-0.08346128443227246,,-0.05000518204140064,0.043975411125692095,0.016005577075600033,-0.03216763330398751,0.08692081196783066,0.15237925438740732
CNTN4,0.12697213408085153,-0.0017002886860975268,-0.0030764539444065073,0.03860579566515005,0.12055932332940218,0.16359549875133061,0.046693240771308424,0.06012386711353968,0.2134944257493708,0.10030579236932467,,-0.025385512028540943,-0.05220673207596025,0.007663683827403439,0.17996306614521232,0.21433670700057428
NTF4,,,-0.01832715691945563,,,,,,,,,,,,,
INSL3,,-0.020321587368937473,-0.013316078351058979,,,,-0.017452537986995555,,,,,0.01587615553208394,0.07312579738274741,0.01998653935823501,,
BTLA,,,-0.021136663158706992,0.0053393918494919574,,,,-0.003966751770754347,,,,,,,,
MFNG,0.04309470546800737,0.007329892306882251,0.016026018831872043,0.008841567373621205,-0.0017205482091961974,-0.06323492065167548,-0.025855371653253443,0.047461290716033486,-0.044337587751856436,-0.03202178868769239,-0.0009453005539851644,0.006513692787214836,-0.019280596980640153,-0.011123384728769411,0.011425061578015063,0.07249295575326309
ICAM1,-0.046454519237120094,-0.011742230792798486,-0.016186867878647457,-0.08100574669262306,0.022478855457413405,-0.09338307225901128,-0.0459432916284261,-0.018661125240843675,-0.08366308238217345,-0.03597530769249856,-0.04828269627067372,0.01520245989709927,0.018107772421648214,-0.002348383734651027,0.05103308750877409,-0.10334406892060538
PROS1,-0.06733761189504696,-0.03644367296854592,-0.013778236677097567,-0.05291821877329739,0.04344640187622221,-0.13228660177107993,0.001038877658232122,-0.021063418820659863,-0.01789919352298149,-0.014158424984294054,-0.09515177696044706,0.03903679374114903,0.019153902895094957,0.20631468148802115,-0.034799545502718646,0.07097857185475925
CLCF1,-0.028218215476487434,-0.07174049201241466,0.029798542315650114,-0.09933738061100783,0.08014890035050522,0.02349046387186499,-0.04054592476057596,0.0017011471803080663,-0.06397884486900698,-0.05784498318000128,-0.04893958730907793,-0.0024208612256522233,0.08698769038526072,0.05370800251478892,-0.10480288255701148,
PSAP,0.09699979843553352,0.02864889154718715,0.02907703720210858,-0.020694161573436554,-0.008439573368303126,0.03803633116884741,0.07014802849127978,-0.002189538901516335,-0.1226091736766032,0.22657535142623222,0.03677813128220416,-0.01954691263429891,0.04415534862637141,0.08904946108115991,0.13375362520058204,-0.23880499805398894
EFEMP1,-0.12855152896573133,-0.00028043963581993815,-0.011779091440097375,-0.1559614873597035,0.01318032499372389,-0.14788070956998234,0.05479786032463547,0.02618971357176139,-0.2628062638949662,-0.17118431002996717,0.0571545853923975,0.030608026934417238,0.011188061149052,0.08472879788141324,-0.06873858159822033,-0.17611525915796913
C1QTNF1,-0.0810418978541601,0.027089030656511987,0.007490864315628574,0.04451829283649789,0.07854701614187187,-0.1109020691718015,-0.013959561418880714,-0.006290318941469395,0.034533031420357685,-0.05005417471131174,-0.026656631120935578,-0.0546528510669861,0.053123935115244436,-0.050433569344566866,-0.09747904768721823,0.02896536144363734
ALB,-0.01850959020102135,-0.03141770436266958,0.0011732087621430427,0.02501705491007662,0.017310203503937107,0.028642266377054602,-0.019053593955244166,-0.013731044725751236,-0.07601460612534093,-0.0069238805623908,-0.015164251705132978,-0.011983315316828166,-0.01777847693160921,0.07127900969423857,-0.0785627276118572,0.04958044625581011
CCL13,,,,,,,,,,,,-0.04018494809820959,,0.0033129621395449923,,
EFNA3,-0.04226232334284435,0.01586803535098023,-0.0011255368680337405,-0.0045127710011489365,0.059209662546891965,0.23393179784174586,0.07312610009590768,0.04871199585027652,0.25649551887640676,0.03197740084885732,-0.0538876170440185,0.03981618670551565,0.07033601861094957,-0.04325396574296407,0.20101106883084188,0.3374556115504796
DRAXIN,0.10095883189379297,0.06365011747741799,-0.0006295663963597067,0.011750894908506646,0.07497051089982365,-0.13103018799721156,-0.0571942696901974,-0.01416532505250665,0.042919575807115036,-0.10814102751044209,0.04048840787982058,-0.054320758758346854,-0.00952109163502423,-0.05289261609232923,0.12916229208059346,0.031286990666919694
RAET1L,,0.09299249586873785,,,,,,0.04619023512285548,,,,,0.027518832366073855,0.004255548361025996,,
NPTX2,0.1128277130122284,-0.04112846552744564,0.026266916201485163,0.09937235015476091,-0.030504444403149256,0.20470575341458244,0.09303714036543378,-0.05484758304760646,-0.03560595025926943,-0.08720531026691404,-0.04767044136000473,0.026970768314030256,0.011619355237319665,0.03399159101204188,0.04993913854103451,0.17268950274706582
FGF11,-0.06325662655878772,0.02610204472113088,-0.03965748894777015,-0.04105489795970812,-0.008212737293386438,-0.13315417868416263,0.005519701477032803,-0.05781302008033937,0.11338673794821563,-0.10925119565795553,0.04762802059216206,-0.006265496329787999,-0.009334701464607255,-0.023460877757015924,-0.0564029899007509,-0.09027284765523921
CD59,0.03142179344808671,-0.037879104326605816,0.04475675627622307,0.12019474896773796,0.007504301402895197,0.05641388208599368,0.008971602510890273,-0.018682909763924463,-0.07325707915139934,0.11837724142575573,0.06054650109192701,0.007674928240523077,-0.00765783606251671,0.12855490719082563,0.21524861121052358,0.010869466655346072
COL9A2,0.008490129476278648,0.073010876234799,0.04022192879255414,0.07906551692725484,0.04743674667944768,-0.07777595822677134,-0.01446019509569791,-0.03063366886999839,-0.10272146832806196,-0.05346721305325959,-0.033370288116022835,0.016677348076769932,0.013133101048501641,-0.08659124794284576,0.011904964712926014,-0.13003897962773978
DLL3,0.08194846695121512,0.0026263646819546455,-0.044407580764987215,0.04032824520467437,0.007355195716764229,-0.057018857003614705,0.07827824694038892,0.019683647252737527,0.1253969395039594,0.032546330432343416,0.03325378084287132,0.07728235828721056,0.05750141118451556,-0.003871113686705483,0.07706278094308625,-0.0005179515409069481
FGF5,,,,,,0.045815443750232346,,,0.04875209508036906,,,,,,0.023887169280335352,
LIN7C,0.0648113661529058,-0.027910741580749285,0.046521373305905674,0.00579118203789273,0.023254118924889204,0.025828566271878996,-0.0022357388467701272,0.03672493536615739,0.07901346528114116,0.002111374595099189,-0.18071797777490664,0.008596609747040447,0.015428140087480452,-0.04731979341733932,0.1034023216558978,0.0033304043078699274
GDF7,0.0753069267075083,0.10712566713848161,-0.023759771417802215,,0.04018116147085779,0.0016463697614528894,-0.007892936582993266,0.05775507957226099,0.21769542186697563,,,,-0.03977695189735946,-0.05006052509510702,0.004337886319495315,
PSPN,0.0026756315587157953,-0.026073788274893178,0.01569266471032037,-0.02205248588452542,0.09203646561428482,-0.06772745875338138,-0.02851641991155737,-0.032231165734930914,0.07645909575667113,0.04146578165627343,0.04480850210568505,0.009148030600587108,-0.031491481084634794,-0.01548853863791617,-0.006102858962558371,0.1610540337220152
ANGPT1,-0.008337963332220736,0.0320106445650163,0.00330946772077144,-0.00281983043743424,-0.011995792763201884,-0.092206513760089,0.04017189654095328,0.03023242336792478,-0.13862869653300777,-0.03078309775287759,-0.042555643440056565,0.035114673052635784,0.11749505657754383,0.05737429017372607,0.033865258794193,-0.027001788350098078
PNOC,0.041001057276709614,0.01693322050988992,0.07961986633568817,0.16334649394546613,0.11569231065986214,0.2495572597642332,0.05618181434608836,0.08220181485242421,0.26329142573233383,0.1881442141717782,,,0.036962946631432694,0.004975255774085356,0.3383532847901804,0.3500100716482128
L1CAM,0.19325054807731076,-0.007178581530219989,0.02766742952957392,-0.06645458654002613,0.035110500520644454,0.21782625225376945,0.06005607186174628,0.03457077358183138,0.15254605252650416,0.32205251089934894,-0.04437450420613736,0.0388931176061035,0.06916476597486809,-0.1473101005848899,0.23132094886704,0.2759373636253883
APOA1,0.04006081244997309,0.030731872883093213,0.035471859081499704,0.011088022814099286,-0.03135428496445137,-0.04762739533796631,-0.022726240465215337,-0.017805595658487702,0.0508200724594742,-0.0102312074535582,0.02664961537395431,0.10395964752672511,0.015479660664615478,0.02925145808164661,0.033827482775796225,-0.036953128731974656
PSEN1,-0.05882255128219275,-0.028341215250822994,0.015873185690393476,0.05624557332037681,0.011434727487070692,-0.04731251930861134,0.018451826274801953,0.002644288946708387,-0.11143442268592721,-0.07343742215831897,0.07568398860369441,0.020927481603079248,0.05048401731775088,-0.07544751523342047,-0.03761235687280067,-0.022064698324788447
CALM2,0.13516667276479996,0.012468365845301624,0.035355738932239346,0.08826248310424786,0.033413743788525796,0.2081341830951006,0.06510833871366946,-0.011235081057233455,0.2866108558792093,0.22745863479235953,-0.0016568197814499856,0.14498323318047227,0.09214399801333682,-0.050330824391786516,0.1479191686758265,0.025139857041496773
CLEC2B,-0.09851853543557831,-0.007033539179612165,0.020668910709441334,-0.06952161038377307,0.054104746703645616,-0.122170849902036,-0.06037718430658381,0.021772635112881404,-0.07434579750908793,-0.028112921732371777,0.04467130459933559,-0.012681026891319521,-0.016942184486704523,0.04074168372628422,-0.02462697172581068,-0.06921163240611776
NTNG1,0.08314758219848582,0.023162096549627195,-0.03891219312124382,-0.04607115655702273,0.06922736539638794,0.035296540365457436,0.052022332341785035,0.011182144524449548,0.19887566881089028,0.21982180009082836,-0.010228472953340305,0.08350044073372564,0.03813588711626471,-0.006272883682014455,-0.021554635193956426,0.11484909841591007
LRIG1,0.02715537883586807,0.042480525388352355,-0.003913753063113149,-0.028051729878802986,-0.05485515874009344,-0.1427023064366936,0.004639362542252066,0.020037697368599814,-0.04853066142120528,-0.0876779614144757,0.1645116571899114,0.11127872486312859,-0.0011984975062693734,0.004322412145522255,0.05023316194530122,-0.12628293827222012
CPAMD8,,0.0008389971947778456,-0.01575054462229241,-0.004738009792522189,0.04810089473194501,-0.02013193631088625,-0.01935889417141285,-0.016773119730933886,-0.028275525950837634,0.12769517180761755,,,-0.03536747935752244,,-0.004141103098466412,-0.05867863038071418
GHRL,,-0.04217822212574861,-0.00011364026734877076,-0.01985761609875561,0.09535630688643248,-0.013733128210325614,-0.02515540847282689,-0.025506530558761148,-0.03973121844492842,-0.024789957115164324,-0.0585658398270514,,,0.03206471841683016,-0.02693842144758552,
NPY,0.1169760864552528,-0.05837703349594714,0.013659911988632905,0.09492923747519025,0.0025383679096643978,0.10754971121349649,-0.014845069366657552,-0.018700035049267837,0.016779366103270604,0.07482050644987677,-0.01579945731435517,-0.02409341284428377,0.08487738010207464,-0.0872520016028037,0.04325352324893667,0.002096121774269727
MMP2,0.03451732435304886,-0.0036657254657449434,-0.02421252856361419,-0.0034169460718782687,-0.001285650968512998,-0.15356179125239902,-0.0012245647356524034,0.02561365939618208,-0.009595154990745616,-0.18323989357954643,0.06185075447301192,0.03063338274006231,-0.0029504768703409205,-0.09715668964305789,0.1402243315043556,0.03170079765491466
LHB,,,-0.013717534880755966,,,,,,,,,,,,,
PPY,,-0.0001866251730980987,-0.023878227464655146,,,,-0.014148202165941128,,,,,0.05606793940093198,0.05582509080925291,0.07022772713609256,-0.016450892391682015,
ALKAL2,-0.041811877073193386,-0.02968801725855912,-0.013518240494619999,,0.030858256958953268,-0.022826267354846518,-0.03412774444359649,-0.05356880878940185,-0.09771469560760591,-0.04237958820459061,0.11858475959225073,0.06463305726040067,-0.016077424169950845,-0.07808913521823864,-0.02227874541669728,0.013679087117227914
CSF1,-0.09171215230660716,-0.04113669003043021,-0.0331443652419007,-0.10963725328376102,0.008457792619597972,-0.12490508982668026,-0.0533195337698091,0.07605513884287743,-0.10327797193691542,-0.05597647744871118,0.03623532167249134,0.022049434269926785,-0.014162598549103643,-0.08485564296595428,0.010710714089720748,-0.10921065260968364
SEMA4C,0.09072063614251034,0.011273128460675751,-0.020034365999954368,-0.02357344759317756,0.04970739975063255,0.025911801198144006,0.0236156810064257,-0.011680450368124975,-0.009559739209814785,-0.01333869978355732,0.02983154951597543,0.05416132726263021,0.004545695337299933,0.04976350986292648,0.06102177326974128,0.01618348572972895
ICAM2,0.10099540553101495,0.0036485295601749327,0.014147671217366393,-0.03654838447736257,0.040121660168094306,-0.06638433620699803,0.028256838185306367,0.02048025702239922,0.047237684341413934,-0.007631950848911162,0.05290035060113604,0.0840784187034096,-0.022108823160323015,-0.06753687172640688,0.05534388335771313,0.0319560332534767
SYTL3,-0.03827270429943221,-0.04403228565130014,-0.020374560082558647,-0.009331711626741623,0.019379027847055374,-0.08947620974217037,-0.04738463052904082,-0.003960282259563774,0.007066474143603637,-0.03817481547813661,-0.03396908783267007,-0.03168184546249561,0.035802497594243296,-0.016342151728667747,-0.06879981562132613,
IL1A,-0.013822914381382178,0.05627655574496095,0.012625663470115907,-0.018191666789880014,0.012807216617985973,-0.0471178118599166,-0.08230587799683793,-0.006113847074390573,-0.03273569982668303,-0.03733239135426795,-0.04349294224761385,-0.022786776183122966,-0.0023484417580244203,-0.008672896799210593,-0.06860007694952983,0.03150859912650023
HLA-G,-0.015909296399108437,0.0046433720647579375,0.0658088167070749,,-0.0011953347656375587,,,,,,0.007280021871211864,0.10272337147045003,0.09694514306440047,0.02599029954431835,,
PGF,-0.023477500585049767,-0.029459590263704632,-0.03301953050092732,0.03453575113992181,-0.002669529789918507,-0.08461043885857587,0.0027164240578757843,0.009959897938339833,0.05370888303321293,-0.1339589761843628,-0.05756864849305474,0.02158935517124999,-0.008102330899022112,0.04153717494703811,0.0865054624596318,0.009573776054729893
LGALS8,0.019478288345546952,-0.0123644245951353,0.012524693016699926,-0.022502273026377972,-0.005539100532093372,-0.021313597560138082,0.01671516966149786,-0.004838736824218062,0.1211629058827789,0.04576096714092118,0.02147993395147381,0.08270674716254031,-0.009864885519784762,0.022672310889108326,0.10846225878358673,-0.006625812134349878
DKK3,0.16865947486549035,0.019791763194903646,-0.0022394546900041984,0.10228490639984711,-0.023196213106752715,0.19613836140667165,0.11551934574658003,-0.02896263560611228,0.2543664086822656,0.2387601528052293,0.027259641870481466,0.09175259281667218,0.03109532081596032,0.05968798192459174,0.2793756899039797,0.1680309056316915
COL16A1,0.08766920707053392,0.005867234695713858,0.06879273327298492,0.010562951556304255,0.02043106593019015,-0.059404572070739896,-0.0424248100400932,-0.006587559919912927,0.03419584988293219,-0.1570783932634015,-0.010009459043599374,0.04716831695363527,0.01080547961045284,-0.03547979466421748,0.08862463169409839,0.05070053984865441
TPH1,-0.04260310685939132,-0.017886198004485036,-0.004684095195260599,0.026018752055426385,-0.023673498171411914,-0.023931793130965613,-0.032721822765027934,,,0.03565496023116699,-0.041677867708061034,-0.00399577814662893,-0.042792932635525645,-0.03783018516945686,-0.025329769364177208,0.00043483669427934926
TNC,-0.11931065489190329,-0.02747914679445448,-0.02751595949348298,-0.12575681381740333,-0.062115242847716044,-0.18651184481169653,-0.11107114476363572,0.036442692321174176,-0.23040559583341366,-0.23297155593761848,-0.05708397036229448,-0.05891272720237483,-0.003797548988699867,0.06189831003712772,-0.034570262256019724,-0.20795803109879665
TNFSF9,0.10159270791859994,-0.03180553786994026,0.025989950638542383,-0.0053380740109071475,0.0330065650799305,0.08629120605234271,0.00985197406210289,0.021421483909331324,0.06692723958357952,0.10351300013583094,,0.06673073545285547,-0.03476956592351708,-0.002411677148863402,-0.02337129361665561,0.08504648639567544
C4A,,,-0.016262933598340374,,,,-0.016771984012212908,,0.01062968439385258,-0.020548063972502577,0.0320383982183546,0.014495466732261516,,0.043002441227696434,,
CNTN2,0.13737141031121983,0.009552273261695885,0.030532905753017803,0.11756502583294154,-0.017254719160918454,-0.15050852285891078,-0.009664743628329071,-0.054242457490450764,-0.2092942055219944,-0.0750376096627533,-0.00404565424793102,0.11291248646581076,0.059976664328095224,0.05492661253839397,0.18593487022574076,-0.2065142576308086
F7,,-0.017449334175268106,,,0.05487779331000827,0.09462188047093062,,,,,,0.10079777602896935,,-0.06176350281507551,0.060297247823935377,
LUM,-0.07617701567996692,0.02301310993430592,0.01036646484899533,0.022901758176890004,-0.032076888903286103,-0.10744953406169373,-0.025036210668910406,-0.02300862168659666,-0.028707319114365696,-0.053922524942850415,-0.015491416772397818,0.03621749829775235,-0.05395004433766002,0.02205018222406249,0.053402542187228494,
BTC,,-0.015830707327360975,0.02189265430273428,0.011577768707890262,,,,-0.02939333966389419,0.02471468090284962,,,0.0411215963724633,0.06383729778051687,0.05961229296345133,0.014071966160278358,
APOC1,-0.01941051624915125,-0.031781743859271384,0.053826608362731114,0.10855457332305013,-0.058004895858427476,-0.1846992040115683,-0.06344718142058325,-0.033077797939535504,-0.3089148561329348,-0.16831536900946037,0.03714693888475646,-0.009207533069801967,0.0015861078599837533,0.1665474697350574,-0.09218225809130333,-0.18708738059151736
PKM,-0.04359387007795093,0.03399159978134173,-0.011100441452022268,-0.09276418874887933,0.0031847469540491557,0.007188103299743633,-0.06814007098814777,0.02321694521760031,0.2795426007208156,-0.09604076604493514,0.03822156254194423,-0.06157491070192404,-0.021854722919736575,0.009916471435283927,-0.025871789214882205,0.13546382722493716
TNF,0.028247275438370797,-0.003821037425791559,0.06436763773802279,0.03896472119865213,0.04634363107138108,-0.02954609741043197,-0.03826408256071149,-0.037289983968985814,-0.09042853188422252,-0.04881093579638092,-0.04166066582549004,0.04085189312793452,0.004588801278164671,,-0.0004972524257301212,-0.055327709444193976
GNAS,0.1713966183332739,0.028148057823187564,-0.003798594012109779,0.16107497064152967,0.04076662528620713,0.21158419571557693,0.04241724200512724,0.05208561476812116,0.33373817383362425,-0.20390170719325312,0.07537927053051661,-0.0619530729935092,-0.01590369293914367,0.020163520789157143,0.2979573763159884,0.2520862502700896
BMP8B,0.11833225698007031,-0.056229133241242006,-0.021004406422985053,-0.06600978965781888,0.08800360701569296,0.020218867483677117,-0.043561309364644536,-0.02476016606258895,-0.008866637855371841,-0.04313267782291819,-0.023930584003564417,0.005185223793245968,0.055679273064680214,0.046700217671679665,0.06602652838075207,-0.028177649654663076
LIPH,-0.018032257698707345,0.020178278620515078,-0.02060300263092113,,,,0.006706334856929725,,,,0.1017238777203718,0.08190804634984339,-0.03385814616136324,0.041960020767295624,-0.039816857863762614,
CCL28,-0.03198868106240762,0.02832457458697279,,,0.035452126088203056,,0.0058345860222815136,0.08831558271282054,0.03767129380554483,-0.018537887514839153,-0.041948029111803356,,,,-0.0405781034888204,
PTPN11,-0.02495278860748908,0.0464098928348181,0.012724200138648016,-0.0019668587816839907,-0.057681035722745945,-0.01745501493237363,-0.010135288071552959,-0.03969123862153707,-0.039199035868380624,-0.06296649124043947,0.10334010630429444,-0.03887723853347859,-0.022219734129327116,-0.024632976392100443,0.1466963739122714,-0.09270024159595756
ADAM12,0.055204799077093934,-0.04878015811290284,-0.036557308699578794,-0.008684183964443542,0.09921789825349038,-0.07887751208778615,-0.07277892761431148,0.013749619239988124,-0.02812847389189547,-0.10601773322420661,-0.05895957626977492,0.0198763405906883,0.055111779671757205,-0.04940528271391093,0.06623198325503363,
EPO,0.029961312766489997,0.06092062330150835,-0.021004407011130554,-0.03095983173140461,,,-0.014148202783512948,,,-0.023375630260241306,,-0.0019945533800314105,0.03510162846070293,0.03809555413560412,,
EDN3,0.038176887496115974,-0.03115690147202989,-0.026147567203089882,0.015435668966402994,-0.013282648603382158,-0.0356709295967712,-0.00918229169989213,-0.05571645170448601,0.061971355484326814,0.03419740430131324,,-0.019937687744167175,0.08272798371240246,0.06405645844470585,-0.016518054563724356,0.042369961377387425
CCL22,,,,,,,-0.028487712703040225,,,,,-0.02151938118872093,0.047475855993540754,0.041491024766551754,,
CCL2,-0.06231335116933407,-0.034623118128503376,0.006680696013499709,-0.15755609541116877,-0.013312035152685938,0.08314547360455715,-0.016590056504213302,-0.009183249991152843,-0.22193734658837275,-0.11863829969679728,-0.0344477547837223,-0.021216077197551482,-0.031107240254883324,-0.046153159858119464,-0.07496368471124025,-0.21749798701486625
DSCAM,-0.013815969138377016,-0.017534979141944726,-0.016933129342077313,-0.022570744276419835,0.030506189784231922,0.00913221408046212,0.10640797546935132,0.07176252565359091,0.030540812641040804,-0.07543835925393683,0.02267852273313356,0.03549098530872777,0.02793360080990879,-0.0204801116488017,0.09958160638614721,0.0844896133657694
GPHA2,,-0.019935071612864015,,,,,,,,,,,,,,
ANG,-0.1388497710385093,-0.045397395530517234,0.01190239557614342,-0.04264142302934528,-0.006010243184225076,-0.09265924742457544,-0.03845252926794389,-0.029557598820722127,-0.01881822598897156,-0.10675252699093861,-0.04860680981431752,-0.021956182802370612,0.06181863965046774,-0.028649927748976296,-0.06531166711608144,
FBLN2,-0.04010517837164777,0.028369561114323087,0.014647971446323573,0.019527194871835997,0.05449857363446142,0.04983810496888014,0.008223847795704512,0.04530980573024742,0.013603603524208165,0.10154085594522744,-0.059774487727156454,0.014479475863896741,0.03694677726037334,-0.05003181468515749,-0.02732861862490199,0.09079109828640397
VTN,-0.01384468739509312,-0.01296214480949828,-0.027008600672820907,-0.006334077225961846,-0.041406768367758216,-0.033935856795226586,0.02653154141365397,0.0005369041466587559,,-0.019423741381908083,-0.040046011472221484,0.015396769301602676,0.007272192121740007,-0.009807393883055921,0.03089194153600126,
VEGFA,-0.15243945909734272,0.05970560262941923,-0.022020477843982176,-0.11922136843748159,0.042844306707493084,0.006581061969816934,-0.036643986777429916,-0.004380527115325665,0.10135558504922916,-0.22167833759083524,-0.04280359487520166,-0.11438350285762958,-0.01241052588941255,0.003021964160140062,-0.2011981237624683,0.09785761022378552
F10,,,,-0.029123281157518464,0.08318217074990758,-0.0327349387405234,-0.015513198560510985,0.029661245104740382,0.057267086585116575,,,,0.03215845940164932,-0.053799708997659026,0.03723702393034595,
SERPINA1,0.043830058549838374,-0.02156236222889697,-0.04079674229636092,-0.08804491282917272,0.04947519702164429,-0.13537939895396378,0.012060510747913608,0.020165353326699345,-0.1932823395202438,-0.07035163760808241,-0.02920798070312972,-0.05738283546594093,-0.06080566001880858,0.08635995819454216,-0.1082590386059222,-0.0026339643947394823
VWF,0.10514382390419813,-0.02296401024267507,0.011724825023724439,0.06872907219792827,-0.05298666583270247,-0.12831443410773416,-0.09510380345307223,0.027860209100583393,0.022613068131320264,0.019399564427507985,-0.04225236529183905,0.06595560968811691,-0.02624595434826186,0.02074778516507008,0.14556574520614435,-0.009376687472427423
GDNF,,-0.028011074796351704,-0.017084592173849795,,-0.014223766538570787,,,,,-0.02337562843982219,,-0.02168498870818172,0.0019472720907280458,0.003991845972696453,,0.020923868491059504
VASP,-0.0015758756478237127,-0.04470382649408585,-0.018786096245591712,-0.06188483383867697,0.07864008867294421,-0.08054866291257863,0.0038209460812422148,0.018314369357087686,-0.059495196472016905,-0.09112555827759322,-0.051084467595025156,-0.022293497215832184,-0.03316220195523466,-0.014459609541804736,-0.026749150189554476,0.10848812870107508
ADAM15,-0.009681822591739345,0.004642238230762346,-0.02249308582587464,-0.04166476040148377,0.013630361897957143,-0.07675335424198804,-0.03168348834498501,0.03614226066061964,-0.08767869916800593,-0.004348268414470467,-0.08189321174667141,0.06162144250840642,-0.008441831991666263,0.004406118339045692,-0.01708013470452881,-0.018844898988914113
WNT2,0.14066163779779042,-0.009065538888631708,,-0.025082157733030366,0.07623056167352671,0.11453836700626731,,0.04838059486991516,0.02826286451193814,0.04084260050429575,-0.0510700969470572,0.014267165151511038,-0.006553143879476683,-0.030064196662158798,0.04130360840063616,
CALCB,-0.02366802054347845,,,0.0017855796996209573,0.0841036726744212,-0.02225421912154619,,,-0.012775460910176213,,,0.020991903365279715,-0.009538084379971461,0.01646619755150323,-0.017525107706267244,
OLFM2,0.060990910988440054,0.02312528544886987,-0.013272286566247075,-0.01838589154153252,0.052092101991097,0.11611396072613087,0.04582640483492842,0.0020065335742588345,0.10779178413379385,0.09637584422394314,-0.0916232699046644,0.04656267498819215,0.04769604950842663,-0.08853837365433279,0.08699374604021143,0.12463731062199326
MFAP2,0.09931745502703485,-0.06794429932061921,0.0007137952793180187,0.035107337585279626,-0.0017995352896110013,-0.1029102812571059,-0.029014872302334425,-0.0174377034432456,-0.034595744098563704,-0.01185717611634322,-0.0898474760065892,0.05561983556702171,0.038586385040369535,-0.09386562594062581,-0.0074180900974296455,
HLA-C,-0.02197909224926044,-0.015022189811277538,0.0701578556698827,-0.06669459278301237,-0.034646992485938485,-0.1767389920838716,0.01905738098358725,-0.03077548409992614,-0.24183811112674883,-0.20852962739606792,-0.05260333911201797,0.006349963551446001,-0.004878194501970463,0.06167195160770501,0.13874077202625432,-0.08600123447958222
THBS1,0.0066427306265553045,0.030314478144248595,-0.0066152078396779,-0.13597828405128068,0.030658148191353474,0.00547515721286832,-0.07107940095769026,0.08698683367687443,-0.06825981777334034,0.016687659630551112,0.10253877911296373,0.022006398996165268,-0.01917399334726343,0.08612523121849491,-0.011666587724471184,0.03118376394055845
HSPA4,0.018571822923280735,-0.043526576805245444,0.0013792642747068365,-0.024441256196807686,0.07104417116114915,-0.0023383844901812686,0.009455174513941204,0.0047100093437588255,0.08050615520466292,-0.018147658176948103,0.0456442922667105,0.007242292250339238,-0.0011561463453171811,-0.05524902939472122,0.12406573932589182,0.04092441166831714
LMAN1,-0.15248049671042163,-0.03348499233874762,-0.05011892701344896,-0.09385806893821642,-0.007962903279414598,-0.20503150441883855,-0.051171240968843464,0.04386624801969202,-0.03435670915622966,-0.07319850140927088,0.09729580501867573,-0.0718272462429674,-0.00891212611298245,-0.020648151994091563,-0.00962950188747175,-0.01845293512157815
LYPD3,,-0.027286087004186468,-0.01539998382866932,-0.019189240816345755,-0.019396065016096246,-0.03452260372124019,-0.019808621905546317,0.04501789451706439,-0.02438407965842829,,-0.0510701540947866,0.025620910889143964,0.0012173190724251684,-0.07255793096300797,0.016958033854763747,
APOE,0.1504302248443749,-0.01836650170513446,-0.014490724383786424,-0.026341165549496705,-0.07187659679264939,-0.13766276866680072,0.009527331144848434,-0.06807518377961368,-0.2843633845810462,0.06972459842699939,0.08927194215867877,-0.007180756409035205,-0.07149125858320718,0.2272487949940919,0.131992448848748,-0.24494405553203993
SOSTDC1,0.11454543792913112,0.03095746745336155,,-0.019832081031660707,0.021757915790196466,0.02550287557804326,0.042918352315928776,-0.054906641445283066,0.11630992617805651,0.07300797084158131,,0.015327174837189117,0.060981637376681205,0.024160831006173035,-0.004744520166033018,0.2190107967834677
ANXA1,-0.1623829114177888,0.0012387667392651299,0.0388343451491647,-0.11500528380144419,-0.06627594735462318,-0.19358345206365118,0.04754942772278365,-0.050671855404585284,-0.18396744740468385,-0.15030415109202383,-0.049629834417246346,-0.09622230243923878,-0.010368215810050716,0.04445607150866996,-0.25568267106023834,0.024193703302150222
WNT2B,0.06412161701098784,-0.020222552204712693,-0.000882846567873359,0.06011137189951527,0.03619565060259531,-0.0016978010570154881,-0.05055803330319274,0.024381347090375767,0.14499215432344845,-0.038277481805522845,-0.030797499129291476,-0.04176216945841222,0.02353755062524257,-0.03574730638747267,0.014701804079864121,0.05513317119841332
