,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
VCAN,-0.0095344748938102,0.00035667716508266565,-0.023522447683877134,-0.012974736387562818,-0.00936698641873737,0.062258618277415884,0.012183447436509015,0.013301573321372438,0.020139320549875047,-0.030602191315229635,-0.031890221289801075,0.01322025930851349,-0.08914054246449307,-0.01758392229945168,-0.017441005994107542,-0.08379913818460315,0.06825767741308834
MMP7,0.048621212629992965,-0.03896904686530272,-0.03704233550211571,,-0.017740147775911607,-0.017245764773552743,-0.016109836279441996,0.02512361629974017,-0.01768925430135458,0.004679088627434231,-0.02361316611453809,,,-0.05541426302696268,,-0.0349373022463574,0.020766402384985984
PTPN6,-0.01163727326013587,0.0036229996421905655,0.010510453277187654,0.0007808308760628948,0.02123738139042746,0.06717745170475319,-0.05325910794488126,0.0007779892131902226,0.04998979076137064,-0.011231392045577372,0.010638976996227387,0.00926947489000523,-0.008218633551083682,0.11514680968468889,0.023267380471784525,0.03466645885726655,0.015312682774451703
PTGS2,-0.011550195971764,0.030114233463021924,0.012961358444743385,0.010187394857089221,0.03655340901741379,-0.039253388180642376,0.052456200400265725,0.013520695904850642,-0.024496091285285185,0.07176253447063874,-0.035264545752214695,-0.05110125414987676,0.012833603557574715,0.0002814538241108241,0.04454737372661496,0.011167011168947359,0.11594478968154888
XCL1,,-0.025472636079082418,-0.0057670676811955035,-0.015690528950097715,,,-0.005795683585856108,,0.06970536471110816,0.012551674613709733,,,,,,,0.05209729326122862
CD58,0.020592039167611167,0.055968340230370964,0.021461544095178336,-0.008382870183327387,-0.015982084993386044,0.05035120159876377,-0.07962670897825509,0.032636599333147435,-0.004868906696152536,0.044058990918330286,0.015909684008999874,0.09691184023430026,0.0941758753381026,0.023729039108625696,0.050072400778111766,0.05474788116386377,-0.0013384680914935493
TNFSF14,-0.04679535886563035,-0.025666306837685053,-0.024160669924636776,-0.00840896246328128,,0.018375168512240837,-0.008572852253831418,0.004170633508786103,-0.05038537542757136,,,,0.17278266045932453,-0.02732393942039144,-0.02283973614358321,-0.0002849869734568723,0.06303149051913955
CNTN4,-0.03571348802110353,-0.019178121433200794,-0.012171341689469884,0.062015421560919645,-0.03854746124796799,-0.01815517490231578,0.04408581416534063,0.018128672017459654,0.03622897826659962,,-0.001943839837431526,,0.028192354216184816,0.10107039830022709,-0.0281748314884495,0.07438628467610074,-0.02486493450341935
NTF4,,,-0.025644001422914748,,,,,,,,,,,,,,
INSL3,,-0.022818780721964783,-0.018632324352485737,,,,-0.01857633559317721,,,,,,,-0.015860286988266907,,-0.03327092757405461,
BTLA,,,-0.029575161193831894,0.09294318741724623,,,,0.020126819299784174,,,,,-0.030094472515102787,,,-0.006368900668191982,
MFNG,0.05065403086968228,0.027644966555148188,-0.030649561535073987,0.024313789196234486,0.006232984214661576,0.06740161124518859,0.02532878092854347,-0.010919043745828121,-0.06245206687762688,0.033452639406937004,-0.05742390645736375,-0.07727183899237255,0.056905307614535786,0.07354226639776001,0.011070677672100156,0.029351507087116306,0.035139737418563334
ICAM1,0.08271041129014615,-0.021766225433215297,0.002706244814979065,-0.013569231146627286,0.004382317371876742,0.06228364540402738,0.0022888187687752784,0.03555084912673787,-0.010941249884817676,0.016534444119444647,0.031993527701769185,0.025239269302014276,0.08833320043470239,0.023974065097359536,-0.026148213556047486,-0.02509052535602801,0.15435110578568104
PROS1,-0.04328328088045284,0.04970577349247501,-0.009387561058456232,-0.021763890289519094,-0.01216480889231704,0.025210104735933186,0.028050324378637345,-0.009373143637906617,-0.017706149458582322,-0.012776692119530458,-0.00852679747398412,0.026215786301953373,0.13423382162731348,-0.004224412515239708,0.03117564250139924,0.0014768387395711759,0.05499660185986252
CLCF1,-0.051533825416415144,0.01672553430932132,0.012244929885354389,-0.0155588147267485,-0.01649123889621765,0.056651205412837156,-0.007082802645422205,-0.04590820779294271,-0.0406877952090429,0.034813070520796116,0.0020876787378339957,-0.03924754585732494,0.1285901308461692,0.009665002209108887,0.017687181065447876,0.02736771689378442,0.11419550151424865
PSAP,0.005402407604054856,0.0639139454679692,0.057795085367495905,0.008983542224836097,0.016437062664445997,-0.01594944672726742,0.08511445752970563,0.017408013721893687,0.030016854218921737,-0.06824579546870639,0.0411527197292277,0.05654839453010596,0.0372857261402631,0.00024775026546018387,-0.009881345205574533,-0.01755025704687094,0.05152517589090356
EFEMP1,0.028283285067033464,0.04250194159659889,-0.0075258509550365565,0.006936638458727873,0.028330838642257054,0.0635566683897767,0.07577779811755322,-0.008824602500315103,-0.04178480601560572,0.013836422756285173,-0.007789935046368921,0.07057141239167712,0.16492247354660278,0.07172175088860058,0.05030278466468415,-0.042000123930414385,0.12112108387871606
C1QTNF1,0.0635207163550084,-0.007020862427458357,-0.0721150895461663,0.009072379316804643,0.04891486256480992,-0.005099956190209481,-0.03643555097459567,-0.01627030693201947,0.04174704942018042,0.09284021218069353,-0.020908739410789363,0.09007910909718908,0.004363415868373802,-0.03379238518731795,0.017389492835325013,-0.06357220286455872,0.15639940029732807
ALB,0.008245278717163235,0.03534995155108472,-0.0066660866705519715,0.04115476399980597,-0.016969504210629524,0.02319512710739353,0.15706538428926234,0.03975409963273759,-0.040988043952780724,-0.014821550545650819,0.07602608644461471,-0.056511752088118136,0.023270399740515476,-0.025142950717680374,-0.030470123485786257,0.03161425305813362,0.16768954414435172
CCL13,,,,,,,,,,0.07006277432573807,,,,,,,
EFNA3,-0.013255494036192993,-0.038100589725744184,0.035801555685123734,0.03487602714965844,0.0020122644994903073,-0.02052080235595029,0.06334687317360332,0.003006126081568279,0.07124347617666336,-0.035409870522034155,0.033501730999309656,-0.03947629910154357,0.07364013999406892,0.024420779901777847,0.010051125219047375,0.01684808761430937,-0.028738187683352342
DRAXIN,0.0552038259683825,-0.023621511055754486,0.09306780558923766,0.0064531074672558395,0.008348708099984375,0.052348112930806344,-0.02672739429525002,-0.030806818477832097,0.06656459453219839,0.013418403708396927,0.020189073700355598,0.021861795014763322,0.024281551605011182,-0.0219471834260904,0.042376293784242056,-0.03205408664902295,-0.0331727581033074
RAET1L,,-0.01777605179583,,,,,,-0.014610573995761952,,,,,,0.16238823035133115,,,
NPTX2,0.003991975271097379,0.09331569873800025,0.03061237648614186,0.017794162863114995,0.03393985181863122,-0.07136386136099615,0.05236722861298148,-0.03784082815497762,-0.023097429591824845,-0.012125560050923766,0.032091649742760166,,0.0116293240573074,0.012678945609722485,0.04691676936205405,0.03936022315690635,0.005129030535722188
FGF11,0.07912677606399143,-0.005579883267913933,0.07516819249043578,-0.03829739642584987,-0.023247035079415147,0.0849986052644149,-0.04694165665890306,0.06816623846687583,0.02462196912742716,0.08927045821576877,0.02957815585646901,-0.06960510863584651,0.08798419976222624,0.017537370599495887,0.0806477627378385,0.11179320495974233,0.09729416598214317
CD59,0.06156512694758979,0.042804393392493784,-0.024849681910360594,-0.003232299012288599,0.03150233022933572,-0.044614644183162536,0.08785292251574975,-0.05017784794913626,-0.02078964726192055,0.08441998905596666,0.019656645283293136,0.03463977636209599,0.0692073770260132,-0.019522496043667598,0.03011289837155487,-0.07779123230176346,-0.09700965522481451
COL9A2,0.09360281613562377,-0.014264957452389876,-0.02635946828941538,-0.07037341368725698,-0.0014042533048804684,-0.03308997851015834,0.03558237351283378,0.0072363147673022475,-0.025887684967034818,0.05722883351981147,-0.04774592628487438,-0.029506465040137392,0.05100539091097161,0.03487673934942886,0.04752513948460161,0.058334454451863346,-0.03937576842845189
DLL3,-0.03307471561953106,-0.020613915792805203,-0.034856818549952956,-0.059476022313606235,-0.040953945667755176,0.002997758016399171,0.038197200374728006,0.017360310626665345,0.16909985308057815,0.12238352046733794,-0.045729007957803394,-0.09402067316003666,0.03260593443688056,0.03656245637549722,-0.008654848960611437,0.07082903947372722,-0.021458908704828153
FGF5,,,,,,-0.023034885532177477,,,-0.01701268346845379,-0.001877588859215903,,,,,,0.0369379797369495,0.08669239007073404
LIN7C,0.04635473842429523,0.04777610340341626,-0.05159330360841019,-0.03183186545440963,-0.008789289503834147,0.05962501192781713,0.012488612876489282,-3.649725400200848e-05,-0.004169772114891852,0.008922104864186079,0.02759822626369816,0.019722594626951164,0.019145530091629833,-0.015443164738742975,0.02897645836102916,0.02757807934733049,0.007429819382237645
GDF7,0.03103730975838776,0.05613160288085007,-0.015872119961218633,,0.051992182154006715,-0.012498495579721883,-0.022848105693476436,-0.029497178712806486,0.07403083998574343,,,,0.0707351852856128,0.015296239274434445,-0.036685123368587036,0.09803238960294931,-0.0031679098938776087
PSPN,0.026265567426102924,0.012961176781770608,0.013854391605648261,-0.004578686969204582,0.047958441566683226,0.008774383107027797,-0.0025933735147601372,-0.015529503362887446,-0.047834620105957806,0.02972452585171862,0.02326479026889822,-0.03694942547994616,0.08186550657879421,0.02908086518752579,0.03366518008799019,0.006975445942659396,0.04987923980083526
ANGPT1,-0.0496776574358312,-0.03933953198310157,-0.007505305448116909,-0.014336701888917816,0.05072222170682922,0.03716257511915211,-0.022285866356784437,-0.007914447189097116,0.044375047373741955,0.05379535347096113,-0.024212293966363256,0.06221143238873576,0.0031530090726982437,-0.034137953967487984,-0.005486827100957273,0.007256121068947661,-0.00897080958047296
PNOC,-0.041113548087322295,-0.06982572138204737,-0.0065433093531480566,0.04721809446606814,-0.015725535253998696,-0.020436183672700062,0.03326652100287415,0.029903729972619933,-0.03706548991674321,-0.014821550545650819,-0.03022935441925051,,,0.09664055327699785,,0.04019230686639547,0.013966917162366642
L1CAM,-0.04998449471820418,0.03685082195339253,0.05194318345237638,-0.02635642106898983,-1.045243657975255e-05,-0.029838296274442594,0.07483436727481388,0.018652507034443582,0.016081328317209192,0.014709355301909052,0.05761849607671288,0.01127083826420759,0.04985268458622726,-0.05222558456459357,0.1219212635834895,0.02185499580549075,-0.08052423144686222
APOA1,0.004882263378048099,0.011018578575330758,0.04546014383618367,-0.04574863075340102,0.02680636207753005,0.08250452438644178,-0.024189620441889687,0.0015684067753225885,-0.03310834974757111,0.005421315520954768,-0.001416596647612791,-0.006526529887292051,-0.026263415328637508,0.028240278056063953,-0.03097093169407354,-0.004407544349143789,0.021847039888013762
PSEN1,-0.04199407720508082,0.012424726103649478,0.0296109213770461,-0.015231451860015259,-0.0450806756992257,-0.0050230899763680625,0.04377892768106356,0.04111167890023505,-0.06824787887965095,-0.010137394357295814,-0.02530141728763823,-0.009787801728214366,-0.051974675150934714,0.03722755595625996,-0.01258024739070591,0.028142252501734036,0.07397442521067253
CALM2,-0.05463812643123322,0.00874742745753098,-0.05412800543066308,0.05036664301518823,0.022504535773168348,-0.07286139536529034,0.010651810384229141,0.0030521970939849956,0.10347257275146866,-0.002538684590250831,-0.028126195019338985,-0.09900719550959595,-0.04050281661233658,-0.017088724338014935,-0.059378808449612436,0.03323842529815456,-0.1476402638488452
CLEC2B,-0.05550519113277319,0.02107167382015131,0.025307145240430894,0.048106138557201736,-0.026711252464117742,0.079534957747305,0.0320404643348437,0.034242139325326465,-0.022320095284402888,0.0378981305985449,0.0004517431879039351,-0.03437712904269215,0.08771197505398855,0.022521776300390508,0.015872878518898004,0.06976287768682816,0.03930376341909044
NTNG1,0.036936965533865364,0.05041168907899942,0.014630922148300574,-0.01311871783403508,0.028232312731626373,-0.005930377635400686,0.01070234903027507,-0.026745198194558638,-0.05338939925068175,0.11962587771686864,0.0767289719771603,0.05635433059215612,-0.026182023336661288,0.04197760858132485,-0.01699697548600479,0.09560032182379831,0.05752081422510195
LRIG1,0.04271001715880854,0.013688866252687363,0.018406613740267582,-0.05292523301519756,0.009672114278062529,0.07946146423750142,-0.023156327209995255,0.03022349666373406,-0.042483768212154875,-0.021003802477287305,-0.045371561997951164,-0.014525138246029645,0.03204188460913353,0.03929568707788282,0.023821077560341943,0.05888094858929686,0.010872930556816453
CPAMD8,,-0.01604185502956044,-0.008480410836970117,0.017822542487419792,-0.03376120556729043,0.05113756462312286,-0.020605445185618836,0.02157598740068705,-0.03837840075361334,,-0.015409876778116366,-0.06264026960354346,0.03396423144149279,-0.015462461343373549,0.0964051104494222,0.016874384377968506,-0.023621057342072226
GHRL,,0.024171015380683242,-0.007763513070058928,-0.023047881656657575,-0.018039935227266365,-0.03569568141796229,-0.020636504509181124,-0.02148496417832432,0.03742233337617019,,-0.0021498261805748767,-0.04444606183451606,0.018162877580747756,,-0.010126535976900603,-0.012909899539422192,0.07764877051075011
NPY,-0.04330423463804917,0.037477722721990084,-0.06703181765648816,0.012529498626132219,-0.03544653166881708,0.05810393029005468,0.05971595283501996,0.023820122520059817,0.06711657110443237,,-0.006810173656889839,,-0.030377150372859558,-0.00883609539932862,-0.021154719475251695,-0.022249101247949408,-0.07935414035272643
MMP2,0.007499488215537985,-0.032978142148856304,0.023103784250822757,-0.008792212788213932,0.022051796818990547,0.05069999065235582,-0.007405789380768329,-0.05742222646096439,0.029891725925708917,-0.04515740471120332,-0.03374797936707441,-0.0026965741250242906,0.06099155568270324,-0.0490915652624694,0.003022970245406083,-0.02951483008196201,-0.07573802854114793
LHB,,,0.05882741192028475,,,,,,,,,,,,,,
PPY,,-0.007247579855092085,0.06572597759092391,,,,-0.015059228157559435,,,-0.01370927332740583,,,,0.018543453543302613,,-0.06044380556687577,0.042099729098416014
ALKAL2,-0.007629419493700127,-0.033336192866925005,-0.018915196721611086,,-0.028982888115677646,-0.02362700066265873,-0.01995112715844418,-0.009553648099781258,-0.057894349942463647,-0.03495208642427237,-0.04364679180943071,,-0.042085701188851486,-0.046523461703460445,0.05692546563596507,-0.0005912497111237638,0.02826910345707522
CSF1,0.022159991160885777,0.015403598052935445,0.03277779967785262,-0.05424103029157807,-0.03460570763987089,0.04778802767219948,0.04299369217191201,-0.02672281219045173,-0.026575389257533905,0.09500248932898739,-0.0039279491089213355,-0.10380157202833898,0.013269616096403966,-0.007601323042278254,-0.043586555301165,0.02598895903241369,0.09224357390589846
SEMA4C,0.05603162192599677,0.015371634109497866,-0.0015646028743812844,-0.0023366772422084643,0.03677552053669313,0.06996234518651163,0.023206439238073254,0.012355804739569402,0.07064304248787574,-0.008955700845366,-0.05375616138181335,-0.00631143040652902,0.10791827255889609,0.0032127965524037143,-0.029496933173055167,-0.028653749411988626,0.005270654415683355
BMP8A,,,,,,,,,,,,,,,,-0.0028395383512517768,
ICAM2,0.006987715623971235,0.027696627900548398,-0.0016332550238555637,-0.002785403658807819,0.019229619584925584,0.0522440399762636,0.008464257243719119,-0.01015140915848137,-0.0806760516931895,-0.019036181802582774,0.03238288721438324,-0.008583967716946403,0.06050332619261426,-0.03108275784225258,0.015101876531946402,0.012349909868180832,-0.053929724591942445
SYTL3,-0.017789686432766114,0.03094475244211116,0.03247746411887147,-0.025520127293511337,-0.02330767578580533,0.0340855251848695,0.010189358521812705,0.006059713419668674,-0.04840893920848269,0.0473760622835515,0.011808944909040522,0.035363904848672745,0.044113719728074555,0.06797204200257526,-0.010078580876988145,0.01643247013432671,0.13550811662346882
IL1A,0.026921683692785216,0.01898825085672539,-0.029770118309901207,-0.014903815861913368,0.055047535508495976,0.025798762801134228,-0.0048596887576677645,0.0106832930956653,-0.01402739972702368,,0.01585443919353769,0.019908120053928145,0.002525051708234498,0.07744222962307946,0.0816645559213193,0.018392188539689748,0.07496210054019116
HLA-G,-0.034143740919911375,0.023320038589643027,-0.02027263786030304,,-0.013092264623288179,,,,,,,-0.05488639595545549,,0.02889796245287952,,,
PGF,0.007178574178814269,0.03591326911240993,0.0044511896017022075,-0.06205044803725039,0.03458345436266757,0.08670142185077051,0.0037932304189279226,0.009869329584520326,0.007249728696651991,0.017320691614662223,0.05295477532860884,0.20066411039313403,0.09642170514575618,0.01218827382841525,0.07624114258947923,0.024757770915128995,-0.03753970866662277
LGALS8,-0.02105512357917248,0.0031815778379427426,0.02939992000003407,-0.026151492576811087,0.052568923759466424,0.07086703935101926,-0.022145582605739914,-0.02177761860325699,-0.02685420782872538,0.03057438070409518,-0.07621649161809026,0.0381273306110811,0.04075775697973025,0.05048819817246417,0.07194382418169998,0.06407635166323537,-0.009437040991437818
DKK3,0.0039011375777547428,-0.020093585572017944,-0.004237181247607566,-0.00856196718839077,0.007201690751663766,-0.06504882986154148,-0.0008793578525553425,-0.02513467838708456,0.13352682878845115,0.04657647611777711,0.04649513013129584,-0.019199888416500874,0.03977468602308479,0.03767864433181846,0.018792631162106947,-0.009552758113743667,-0.16686769211992464
COL16A1,0.1027339109585913,-0.004393395971887619,0.05889715763651284,-0.044145633091376646,-0.06259493649209352,0.013100373550429294,0.06991200369212461,-0.026998887531513024,-0.015628022609885533,0.01028691356858829,-0.07013843863782732,0.05045257833689388,0.06014343457241877,-0.04778577128901278,0.0346865552384526,0.027046516554253337,0.01595434168726559
TPH1,-0.007974670487038583,-0.02008412152083413,-0.004054053251049522,-0.019555716023007846,-0.013873080092334716,-0.024771307694504925,-0.034828834714845165,,,,-0.01838598418319845,0.06436821561445628,,0.025528569839291245,0.02128302105176003,-0.014853382316081744,0.04843255456516306
TNC,0.058260272418671474,0.04616479249420676,0.05738831021316531,0.015909679803870997,0.012560481213677251,0.0669046937069242,-0.04940366982303471,-0.0023255648710157474,-0.013727822544454229,-0.022800613527633417,-0.042203288648704075,-0.04090476512848883,0.11909659305730891,0.003284724483563539,0.07007684393521904,-0.007160604511629098,0.10347648337562794
TNFSF9,-0.040519609685965935,0.08419885984740222,0.003231061719520568,-0.004384803699598847,0.030465984847574422,-0.05591886798388309,0.041999229739223834,-0.020657424067172525,-0.011380584086246318,-0.032444671859542945,-0.031194040757963972,-0.03472962388834324,0.018567878765718426,-0.021847539678603024,-0.0526375953916369,-0.03847489563564027,0.01030865238466479
C4A,,,-0.022755667677722708,,,,-0.0178519596293917,,-0.02047353012155885,0.03000415358497731,0.06816065311126611,,,,-0.03058488481170706,0.004219863981944269,
CNTN2,0.033284202764577484,0.03626922317168805,0.02004952424268604,0.010798159610808359,0.020062180340309498,-0.04526486521859553,0.005368800804838688,0.05424928433869993,-0.011924633746627193,-0.01721405524164849,-0.052113258390434264,0.0271532978232355,-0.09239792829542895,-0.02703530131451364,-0.03144789968970753,-0.006584198772265835,-0.0869339632485026
F7,,-0.019593574215484518,,,-0.012048809647999644,-0.02083814180810434,,,,-0.014821552625484142,,,,,,,-0.029196961718767685
LUM,-0.05141002975923,0.0399955593930641,0.013622988413896565,0.0012482147677585625,0.026521258443984237,0.11006846859282328,-0.03553351761757942,-0.01381772085499791,-0.03921219753174832,-0.04570632465383813,0.025717510774335373,-0.08449993724435742,0.08535991103913454,0.039393104505821154,0.02830252351066164,-0.09578743873906108,0.05095701792006348
BTC,,0.0014683714583592108,0.006295175021518787,0.019908150026680234,,,,0.04954199362096892,-0.024951634638418877,,,-0.010292070644960927,,0.09686354511694821,0.012818328065378587,0.006624530242988343,0.04779118116719118
APOC1,-0.07781672053557516,8.779508178799765e-05,0.058540043085749796,0.06035426410303656,0.0015231547287722143,0.11916764026428056,-0.012808400358025846,0.029395664151730047,-0.05982335313640122,0.03605284526016871,-0.06608936990159878,-0.0689074906294644,0.046408500469725694,0.06304588944138659,-0.04873342659701819,0.09264734347323816,-0.006000999460971098
PKM,0.09971762061008496,-0.01696350834458113,-0.002703857356166108,0.057477118969728534,-0.000132724529627011,0.01816018947326166,-0.09949048693626751,-0.061529497248702436,0.07206196227520179,0.04129751286511975,0.04776031749938722,0.018530175841571597,0.08767806405508952,-0.0039007363001140887,0.08076623871928792,-0.009593420048504398,0.1196122392502017
TNF,-0.06407123769258637,-0.014914549493691457,0.028708994085320537,-0.013148167620529208,0.022378555756142685,0.020430573416376177,0.016863817085715136,-0.013801529547342576,0.040006361467698495,-0.021098689321016734,-0.029318787551208727,-0.09188466095807853,-0.03756327791033951,-0.01605572983908169,,0.004157431474791086,0.021787631062236492
GNAS,-0.015758807079130865,-0.06964477407734801,-0.02692921522886638,0.008567685270152954,0.02943800239155479,-0.08569105148927149,-0.05836138099107599,-0.04008289492876791,0.09012952834478555,-0.042367444683314874,-0.043880571465659574,-0.02361977487798943,-0.07342486941737872,-0.05927287480576701,0.04056277751628624,-0.007655113943101743,-0.15293855652526184
BMP8B,0.059898578654562856,-0.009655420082233898,0.0805535271625699,0.05816156459497064,-0.020654414661907528,0.06125480898308238,-0.0012173677345876214,-0.03821678549772241,0.010805542370765506,0.00935605327611697,-0.02266363119243959,-0.06256987996428358,-0.006364766796460597,-0.04110702172156942,-0.024102060015608488,-0.04959816283610143,0.015713694176317107
LIPH,-0.029536806607846917,0.06628405976408744,-0.028828444646686144,,,,-0.014393559588977771,,,,,,,-0.017900757475723575,,0.013912441379831336,0.10208874630794494
CCL28,-0.02158838897399041,-0.028250808285377692,,,0.12204205357269221,,-0.009451664917972676,0.008835940525548775,-0.02543130318373563,,-0.014580884147135681,,,,-0.02114144835406135,-0.023188255789945485,0.058414040038467514
PTPN11,-0.03562843504602119,-0.004923930741693008,0.04299703569109174,-0.0142657853146543,-0.025036056574409802,-0.042663290892406905,0.011032619220945882,0.005216384318161346,0.05935449666265083,0.0367779864843984,-0.00507701252624002,-0.026831470801690682,-0.07269743905655268,-0.03335098072985867,0.07379524214892412,0.02070053600033175,-0.07051629303755866
ADAM12,0.04977532460306097,0.038211488828183156,0.017275834801887227,-0.0022018139606948886,0.048818459511388426,0.06726600275069561,-0.016694455752450075,0.015553820608056589,-0.0312941430199541,-0.08486385758752997,-0.022581159862522265,-0.050849005517494654,0.051192836282890536,0.006660290975105832,0.06062175571262341,-0.052222159116043075,0.015019209615967912
EPO,0.016361866358837147,-0.02698652261159069,-0.029390103748667608,0.014779982794973225,,,-0.015059228814897716,,,-0.013476327573674632,0.00027855867913590234,-0.046994379294105756,-0.00782164637122573,0.06842931077914644,,-0.024658782904858952,
EDN3,-0.029794455832186213,0.014489944988451046,-0.011759195957700485,-0.00450686685872131,-0.017281549184612135,-0.03692224681849359,0.000526679393968552,-0.01808970202063711,0.024095816890759694,,-0.0004192747117743843,,-0.023492752089524442,0.030306395978571706,0.018029329757908483,-0.006291321248289379,-0.02241522220412763
CCL22,,,,,,,0.0651817215913814,,,,,,,-0.017001460356536137,-0.026242986595849317,0.029551039899449218,
CCL2,0.07464226859942096,0.04106959650661585,-0.013987247725578751,-0.03463543783739719,0.015215825978040673,0.08571500355125326,0.00939385948439071,0.011759289209732734,-0.02133871127511007,0.10782446134833305,0.05430479072109835,-0.07155776978980741,0.14670354113293982,-0.03282854671485138,-0.01849068386337535,-0.021244400693365677,0.1012649343813139
DSCAM,0.019020236563819102,-0.03017525501176696,-0.0244304624500874,-0.0022298882550254996,0.03396720535677715,0.004803961920748187,0.01957701915223489,0.030628450693524767,0.1531137424286884,-0.019826706523968854,0.026037991334316755,-0.015627113935878165,0.14067051506253858,-0.01305163287997196,-0.050622457337052,0.00111882226439693,-0.021877137636438566
GPHA2,,0.05373402461919378,,,,,,,,,,,,,,,
ANG,-0.03041390477743273,0.01687003195741104,0.032446532885195806,-0.0015395427123877073,-0.02821175988722798,0.015484832435408947,0.02894628301140176,-0.0033017157275785675,0.007273799676223157,0.023914208081863137,-0.006845985736081508,-0.019459472741352846,0.10435264014348462,0.07028060896736109,-0.09119206697924302,0.04247753460102733,0.16321740337394813
FBLN2,0.004549499174681244,0.06353892218833658,0.009805292415515926,0.020608928291517694,0.07505700359091459,0.04079410998421239,-0.005689186423578981,-0.029429934777778253,0.05491915292483026,-0.05256528381116419,0.032028658103076535,,-0.042302126629959955,0.028252684593118454,0.10903154569321878,0.04646184744991837,0.03695042918315859
VTN,0.012750192588554943,0.018195145864858677,-0.021496134825783705,-0.021156614710123704,0.09303434009173513,-0.013552067954210774,0.1346074629512429,0.008828930285634183,,,-0.015277648144472744,0.011260098233059476,,0.01793852952787028,,0.013918542704831066,-0.008832325479835174
VEGFA,0.04177305991184313,0.0006458457617555818,0.07587951331926734,-0.009361311876806092,-0.008505545103693939,0.027023426112594465,-0.0435420477034282,0.013126599166181826,-0.08179827770477824,0.023641922978294316,-0.00502793372087535,0.10405774033386156,0.06785574093425341,-0.029182828513875547,0.04493035240568581,-0.07098168258419689,0.1822861430733296
F10,,,,0.016714438037278068,-0.02412496320809068,0.060488123283824996,0.016622610957937167,-0.0016731915113225716,-0.02793859588039904,0.04575198216542959,,0.07547256025518512,,-0.022327538024161656,-0.022705125613737904,-0.03337980713679793,-0.029916973646899457
SERPINA1,-0.023758480339169826,-0.035713366412213954,-0.010853431731923846,-0.013666705265812986,-0.006688243605111027,0.10909751415601944,0.011181244307707979,-0.031198191909890746,-0.03853299998596442,0.08299532303280531,0.024344706053759445,-0.004175206040925119,0.005022823621021673,-0.030863002011747926,0.018128163015452635,-0.025324665919199803,0.051669130668136276
VWF,0.08193353321100069,0.03209956515142531,-0.0425224570536134,0.05552096518243901,0.05712850630760914,0.023432123446226194,0.02633759327125871,-0.023786451346305863,0.03992777425911589,-0.030520823755694145,0.008231445262209548,-0.08129088794328612,0.0045205676363480616,0.02811714951145634,0.04278709602085606,-0.04315499449463547,-0.15073466685892511
GDNF,,-0.009718410507590664,0.02517506157974754,,-0.021593980009024082,,,,,-0.008918281675063824,-0.01838598545140081,-0.012720928400829052,-0.026182016025923533,-0.008671377721528619,,,
VASP,0.03941081356537272,0.03166629673160479,0.041863233174351686,0.053701213372875256,-0.001437032939047146,0.07702710054282788,-0.030925748153588152,0.04604282137727799,-0.002359467735096815,0.043095649036786386,0.013046358126695095,0.03223180650925923,0.05895174905052464,-0.00800167459250337,0.02015253246711235,0.02394460667184502,0.059247599831292005
ADAM15,0.00996314150707201,0.06431396959575421,-0.010718838270871818,0.015620384288763863,0.0040158591270551165,0.10738344505491397,0.00977380484154886,0.012908141523024184,-0.06376721703509515,0.028680452933336667,0.057043859703542525,-0.0311055503193218,-0.006072119616473583,0.012844974457114317,-0.022110991543764367,-0.022919860163613477,0.06747262030785321
WNT2,-0.025102585150098073,-0.035132256604721926,,0.06832755495887924,0.027389134491421278,-0.04562280303584752,,0.008832489783446756,-0.028802829554201603,,0.022445690220985155,,,0.06665068173112965,,-0.008314963677519625,0.03122233675114135
CALCB,-0.0262736970251251,,,0.004147649412396019,-0.014061846188302477,0.04541822026114584,,,-0.019282618995862453,,,,,0.06672510234990225,,,0.03767646995513775
OLFM2,0.08350637338197464,0.0004913238515784464,0.0007594249306625507,-0.0017854818578177353,-0.025352171654518155,-0.01673985350703869,-0.01234987130381361,-0.013811120038321972,0.04246256758498478,-0.04979581504565048,-0.001182391702567203,0.053376258592291476,0.08954373390232206,0.0013920246499030619,0.03463517530725135,0.11033849837631006,-0.0227284462969465
MFAP2,0.0687555805408357,0.01499543023057096,-0.044786001030808424,-0.01046102273805861,-0.01378826879043142,0.04448100288138843,0.014239783333785644,-0.006196271744852111,-0.022416387463030207,-0.0911624524326374,0.016072848189427346,-8.339990272055698e-05,0.10146656377778232,0.04734202725977302,0.032694199125081404,-0.004201367440169592,-0.02173401743442169
HLA-C,0.10248521455939284,0.059381513951368925,0.05344247248805976,0.07646425485577789,0.022247562245175267,0.11545497763513456,0.012255139641276445,-0.0050289110858485345,-0.03306846427083726,-0.01357296374790473,-0.027099364706947453,-0.005425622238095239,0.05258277527780538,0.029620664264059477,0.04909042151651851,0.013973490566021209,-0.018830179688143604
THBS1,0.021358885202445138,-0.027838247588875868,0.0509517827945778,0.015867198964457256,-0.017958501432097918,0.034389338126416966,0.022616065512124334,0.006906726400251182,-0.01409899407353457,-0.005035959343949625,0.04786068126287204,0.0340651985361826,0.0914099841947133,-0.02511394294897073,0.04468805063583209,-0.13089672851669723,0.09086864722777854
