,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH916T1,ZH916bulk,ZH916inf
THPO,,-0.027585871043928966,,-0.028188058693242514,0.00452659107111094,-0.025003516050786358,0.033507764212739884,-0.039089931888862894,,0.060131407392725725,-0.009974256694290109,
CUBN,-0.11168356157075991,0.05371271640089802,0.0037696490688930574,0.05023660130501724,-0.052904918106441705,0.0003095785234223324,0.0639995256298767,-0.03005890706232796,-0.011105906885664832,0.1660864594064335,0.026961794971085105,
TIMP3,-0.04535588633551719,-0.014047526302579804,0.00219121006831879,0.025755386999739845,-0.007979342969365973,0.058223939330157536,0.009417940711834522,0.10030533385030424,0.04718277937055698,0.0813962079813801,0.013133134504715038,0.016373764544100777
PIGF,-0.005560340086944867,0.004658051289192206,0.043350149558781116,0.029591256176096918,0.021812509569186407,-0.007401451879866637,0.019305219122880392,0.053544371552289145,0.026077469225966425,0.03140859221160241,-0.04657845817488011,-0.024903493730221226
CRH,,-0.01889121264832943,0.05947090389060769,-0.01670434765182345,-0.036129436470320075,-0.01917301612431394,-0.006121346689937581,0.06373724388890982,,-0.02464405988677614,0.013168786902095778,-0.05677217587090625
BDNF,0.1133626281598202,-0.04438110727694025,-0.05024230673506782,0.025792866466135312,0.04999119568237331,-0.015231101847264119,0.021132605450401278,0.07218181968147025,-0.004773009588873963,-0.0049586153017012165,0.03770395412184612,0.05799638934448974
CCL5,-0.028203889116077362,-0.0026392362743859715,-0.021277193340513766,-0.024400940679769376,-0.0378886768678143,-0.0560417088484284,-0.025230985515349583,-0.049030293926435965,0.025892293139067348,0.11612435815667349,0.04623959880169204,
GAD1,0.219448939094588,-0.017776892796487948,0.0694598667944876,0.01171996461920138,0.04329737880200719,0.03324926361450554,0.025431056461958996,0.1533333980262658,-0.03630058765423913,0.06618548741175072,-0.038967151681080024,0.1224925266198782
COL14A1,-0.009976130773093277,0.038228748410068916,0.044052815525372456,-0.01136352993896715,-0.023148725712381725,-0.004370180992244957,-0.030096109065118448,-0.06894697526034686,0.024427022445242006,0.07573801781203068,0.052362945917545964,
HLA-A,-0.12211349995582987,0.03042643439018217,-0.0009351528026967959,-0.05256281911951182,-0.04616490162667702,-0.007405458326619777,0.004480264588762449,-0.16425839490379593,0.013226909967782538,0.1042105907908465,0.01285455990405628,0.02805038601972155
CD5L,,0.052822136067564376,,,,,,-0.026063741711674755,,,,
FGF18,,-0.017093130995408486,-0.03399807416603995,0.008219224039958247,,0.007876005738586978,,,,0.026543207068658852,-0.0343702693767176,
ADM,-0.1661656379838002,0.02054590908506594,-0.09486148294508598,0.010270658474360693,0.013805823233861975,-0.0792975151394486,-0.0031920821310439875,-0.0458392487938528,0.07450114599897703,-0.025905728149890603,-0.030524452395937204,0.035100810749022944
CCL15,,0.0025772099780418676,,,,,0.016819196446754947,,-0.02487459613150468,0.007051933361517969,,
GNAI2,-0.01704537759030095,0.053193473010439675,0.03501151536634099,-0.04375712317622706,-0.0486013500296892,-0.030413268866736582,-0.030924946596923027,-0.16590727521672152,0.06979090141650608,0.07503587061691272,-0.003673230719620121,-0.040717274879209994
HDC,,,,,0.053142441196090205,,-0.021959824376603064,,,0.049565872921776014,0.027323513559316642,
COL11A1,,0.04951040753562432,0.009103344666479513,-0.015882483381235192,-0.004565933683952724,0.019885405051584464,0.009483605664267532,0.11368304817868762,-0.015296204089016269,-0.022195516332771253,0.05732807873384085,-0.05160375553590687
NUCB2,-0.01786650208101873,0.009637475864250502,-0.04295154471612582,0.0462724783644968,-0.0009440808687936118,0.0008355383600879466,0.027884764292163147,0.005931171206683935,-0.00919820509703485,0.0037960308711937887,-0.025841102617710277,0.09394533562612684
FGF16,,,,,,,,,,,-0.03265522026992028,
CXCL1,-0.024228337019878168,0.027922880074764133,-0.03980935429532542,,0.04596228255117494,-0.02755849142560944,0.11519044850190255,-0.011195220337247102,0.03030869672187401,0.039629892940313854,0.04789266160876962,-0.03462673228926875
VCAN,-0.0888091562485896,0.03416026456881967,0.07491422085328273,-0.009625042449470069,-0.007154567783095947,-0.025920160213326514,-0.035425014802926716,-0.017071529174081234,0.051651229072193,0.0013936469600465498,0.06363602968182006,-0.06621113735634719
MMP7,-0.015942292808638424,0.017794208956366363,,-0.02053283829835155,-0.017149557062091356,-0.01202820647627879,0.0004908897576837107,-0.024007093437603075,-0.03439205575964179,0.05224681379993797,0.04764487256133564,
PTPN6,0.05078074120767425,0.035993164373820836,0.0033591776448037634,-0.007520011656879844,-0.023739929722536843,0.02883020392781136,0.01531451098074526,-0.054454927925276654,0.08328439474018677,0.05918352709123266,-0.02034765198591631,0.004748107010658598
PTGS2,-0.02096021284753511,-0.03962772742488499,-0.017756214368278792,0.02197870510424803,0.04420936694836431,0.043028649482903254,0.043745558796524434,-0.049414844127714616,-0.03454295387822439,-0.013533157543234656,0.0912550349138423,0.10114691361262973
XCL1,,0.011583236028115108,-0.007462531829232789,,,0.13650320806253347,,-0.031490475816079735,,,0.009271046157115118,
CD58,0.010710003270787654,0.0028679172429456846,0.03814089117164916,-0.035493178165842805,0.016502533030689093,-0.03973936088008309,-0.017953247167714407,0.02240440084321716,-0.026621329083809563,0.061616129989246426,0.05272275847397859,0.036779316325080816
TNFSF14,-0.025649014076753737,-0.020858782308423193,-0.0019540017392678578,,-0.03573362246158437,-0.022563088303279875,0.020336124713641487,-0.06838085965476726,0.1404049161559506,0.0008361887617779489,0.029064796083704204,-0.006042126470976499
CNTN4,0.08681180691626725,0.0013497341294224827,-0.01680020176987331,0.049174550380399494,0.01954724879283653,0.010840883924914925,0.004708440119016126,0.14615146162638065,0.17644276540274917,0.03626780794415683,0.0654167610782882,0.08500556422751179
INSL3,,-0.018544622825292973,,,,-0.013869787141941193,,,,0.013079518046327152,,
BTLA,,,-0.028041795096608653,,,,-0.0006633697776198082,,,0.08151306437691962,,
MFNG,0.013827527424298736,0.021587425022648123,0.04366409734652926,-0.021095829192213023,-0.022643262887325124,-0.022897128182633588,0.03484278302564849,-0.021722142492942405,0.05208709453466652,0.02836244387941896,0.02362038060334784,-0.05564673939284333
ICAM1,-0.07615972518192356,-0.03733834390932217,-0.10085826085889622,0.05995243420767219,-0.01123088620761442,-0.00532824212001156,-0.06225614042316821,-0.09980041146644447,0.008071361053811834,-0.04251070410282124,-0.0480020066672871,0.1504486987970348
PROS1,-0.07507530821341099,-0.0160399864861095,-0.012342090188319691,-0.03000170566622481,-0.005691874668849225,-0.03323456444152748,-0.0014273450566981878,-0.001267560510528046,0.007787988515263705,0.03763536047514385,0.020664335000275293,0.061158379670904685
CLCF1,-0.07416208704976261,-0.0016346473311843843,0.00032213039337891983,0.019400911624614825,-0.012202515103843473,-0.034841704680610215,0.0036411600950845336,-0.055219721799055814,0.14668458987267877,0.0014501381191482808,0.034083602600784677,
PSAP,0.11477658358815095,0.026733148307451708,-0.0033288569745659876,-0.015200449798913196,0.03242460121482319,0.052761376156951825,-0.03826590455700089,-0.07779959183558134,0.048925601405232194,0.03739525023771676,0.003375730194744098,0.01170734460840282
EFEMP1,-0.13321383899577957,0.029927279819459168,0.007840738644217625,-0.020336707379561062,-0.04394173412319025,0.02460541080931871,-0.012048316643314315,-0.14591992254036545,0.06893918681373254,-0.011727140657108857,-0.006649738624974987,-0.028238705108449922
C1QTNF1,-0.1232325589979203,0.0407126582054252,-0.025692312112337294,-0.033526278195473755,-0.03932977929182656,0.016526675695072584,0.026453182931407256,0.026228508231869924,-0.07298118371554844,-0.047977463768605094,0.05964663421711275,0.07719778590363534
ALB,0.030082857859854893,0.01966832465338031,0.005847868358453704,-0.019640878439195923,-0.028766224294789054,-0.015142169731710623,0.012620392477137213,-0.06188745757190642,0.09935387585110377,0.04879704489701953,0.029982658745211773,-0.04163665065186457
EFNA3,0.06356322440555488,-0.008646558496143951,0.04897695451726864,0.03544813152933587,0.032531593661071084,0.016371691258559414,0.048867577927242084,0.13113644348057366,0.0894997650221441,0.10070851056155551,0.03066170372360611,0.06676854667800158
DRAXIN,0.08470791928598002,0.03826239123927274,-0.015964087393881714,0.054167267418533026,-0.00882288259018018,-0.042075912194048104,0.06151156255902649,-0.032865252281394315,0.0794574482621725,0.005183865921337336,0.0505062074936927,0.13497568913004787
RAET1L,,-0.014446441284184224,,,,,-0.04506235493585071,,,,,
NPTX2,0.1264130238163814,-0.0028806055448910564,0.012034354858300197,0.014021717434809714,0.0370872629372117,0.03433869867206304,0.042101536328372456,-0.026248972267584027,-0.04325079295702604,0.03744001569372447,-0.029105496383470278,-0.005993001203506667
FGF11,-0.12152089855857694,0.05200804753619772,-0.014926553118591776,0.014828568684023775,-0.02319424092835377,-0.0028767427580457753,-0.013742104214287777,0.006024537473319343,0.06136490756503501,0.0201457741444609,0.01879931794650576,0.00662660531727845
CD59,0.0922499080549506,0.007314555231413839,-0.008803736923771479,-0.012785701837493042,-0.01586157165737767,-0.0032069594497295927,-0.02025877576572529,-0.013081559234800273,0.026063019926256512,0.07051243827952045,-0.03378018064466984,-0.020980486925518047
COL9A2,-0.017143782129157303,0.0385091206441418,0.043088105377726324,-0.02785458787060168,-0.01829806622838456,-0.01914900575008668,-0.015119812632746888,-0.045519586803022996,0.09655697792620889,0.1050825732409929,-0.008407623551736717,0.052091144195171656
DLL3,0.13041066062249584,0.012725382597788479,0.002190623436291369,-0.02376937909106616,-0.007465020160188076,0.07292418172701974,0.02676926906193576,0.13692195993472114,-0.05737862559688733,0.01247023083179194,0.011707390906252715,0.06327553289508758
FGF5,,,,,-0.005828799421652859,,,0.04692733793831713,,0.004374921157159068,0.03681632561821128,
LIN7C,0.03029005429766065,0.022181417519812844,0.04897677970040013,-0.02025721222930068,-0.04066211464740245,0.01925234543653675,-0.031630563600919266,0.07741698630184816,0.010692131215603537,0.013394387099334364,0.038152961665508786,0.018586242449807482
GDF7,-0.015673441132265546,-0.03406828748555696,,-0.02805567849396363,-0.02118088551183465,0.041217738614573715,0.0021418760611114965,0.04742945314381214,,0.07538394319445689,-0.03917841651090538,
PSPN,0.0025598569306415054,0.007395944747647179,-0.00817600823089278,0.041140863664099456,-0.0363540719369973,-0.04181861810593072,-0.006447534390617189,-0.035841980874168615,-0.007285089660538581,0.0937827863804934,-0.05665577875193379,0.0798678358363679
ANGPT1,0.034054920626767765,0.028575522212629587,0.04959855026581631,-0.02306399122217372,-0.04976535471470709,0.0883110823316503,0.019838778251541917,-0.05024300322521714,-0.0118649529542806,0.10903550003486084,0.10213703615149661,0.03730099108720887
PNOC,0.19202692952150685,0.0352228984462911,0.028422570056470385,0.06769871146217303,0.0520430424282026,0.040015818208160865,0.0406852495811255,0.036669848293607345,,-0.03605593670012888,0.04391574458692231,0.023564526335735435
L1CAM,0.2184268190148979,0.007949353646554316,0.0032113827713844464,0.03234277129279806,0.08424689191722708,-0.0003835037949321419,0.05540624743285303,0.11787308409980081,0.042697198885960415,-0.033657415486322916,-0.024114530865624404,0.0790938884227603
APOA1,-0.033669656331612535,0.049521282596169336,0.045804492495056894,-0.04536182306698127,-0.032972597552478375,-0.018060875617287243,0.06737252528837956,0.10369583673561092,0.01225510942926442,0.1464999656041596,-0.004554496994426349,-0.03141042417994089
PSEN1,0.00451286873623174,0.04775767984025309,0.03728275564299481,0.06220174407850374,-0.01851790981508289,-0.0033878339800907493,-0.004099626943478214,-0.003957831208862168,0.050164166964167554,-0.06651530401487146,-0.024302586876365752,-0.11912894508618951
CALM2,0.18374051423901785,-0.03605445089745955,0.0975315524034364,0.02728814789554146,0.04289330158813004,-0.00613171011821327,0.03876983102874571,0.1369201664805509,0.04551065329856906,-0.06387883564511121,-0.00648518535235817,-0.060460829741993884
CLEC2B,-0.027214161554606136,0.010170751916923496,-0.05737838885160758,0.03287693859114244,0.04905119991416436,-0.016305265027871576,0.02400639099826841,-0.05102702362465218,0.08189277349010098,0.06441069199850215,-0.0009041093715259984,-0.05883038342518533
NTNG1,0.04626048839602435,0.03851075405300958,0.08666638704261918,-0.025698565364185282,0.04075250118782778,-0.0352428394014525,0.01849227582947715,0.04958268055883462,0.043071352566049985,0.030846201082089065,-0.004965877392649208,-0.03591598195757463
LRIG1,-0.04103176182067604,0.027858172204848812,0.07212947236995532,-0.018626824103326178,-0.006042401928665015,-0.019609941066023633,-0.028331092546636745,-0.040693000027942176,0.05283870078343023,-0.03148262008014754,-0.04603923189748491,-0.10537302050701725
CPAMD8,,0.04266866728657059,-0.046101042651702465,0.06077928549731013,-0.002531473011853583,0.002597806483737934,-0.03832313358124206,-0.019654191925035973,0.11385979066900118,0.009230527614284828,0.020439946531712893,-0.007105978900172939
GHRL,,-0.03849006509988651,0.10983428736101306,-0.0035623211318676325,-0.04406805477407384,0.016601731918787596,-0.03762328832148524,-0.025750703760523613,0.0688781679473784,0.037390431104522566,-0.014375219047735205,
NPY,0.12878239326451577,0.02820897764866199,-0.012168782276481676,0.09630085569178844,0.010318463648775502,-0.009127780745528188,-0.02879177705835321,0.0560617179709494,-0.006913910367754168,0.14253126410725292,0.01810611647957672,-0.08185399070321739
MMP2,0.02787510920159551,0.02420717777500101,0.041228811499243775,-0.0237838335106165,-0.04928755235978207,0.024531306623838896,-0.010169893426885656,-0.014592122386889544,-0.05668403631756876,0.13164332625309436,0.0024682817590151833,0.11863957116157253
PPY,,-0.010372617481971583,,,,-0.011243783146552893,,,,0.022980062041132232,0.029984357877182878,
ALKAL2,-0.020486478245586876,-0.027092031370163243,,-0.0026901527958003717,-0.023495194408062418,-0.016616441715756974,-0.02473309958179223,-0.07399944898503913,-0.004607572895502713,0.018297058049966234,-0.02080208077508637,0.04992480251190604
CSF1,-0.11175686030419252,-0.02165618126116238,0.008334115447278256,-0.04237200345762787,-0.03146705845870675,-0.01948646683961162,0.010230134333483682,-0.052034095697241156,0.029669303059630336,-0.023684792030388258,0.003784432054062294,-0.07445006289153758
SEMA4C,0.08181438535434275,-0.028264193055031486,0.020662324520791222,-0.02405810469874719,0.03599260906057179,-0.019241073108025954,-0.0005599747651578781,-0.019534505508771435,-0.028770265134774375,0.13046375571575983,0.0020555832207665124,-0.02667377938520805
BMP8A,,,,,,,,,,0.07767398770355596,,
ICAM2,0.2767076459890737,0.031327522114302134,0.017402583239868374,0.00019973312081990587,-0.05480978184217889,0.0441021547849906,-0.0025858611616139666,0.06361368832855195,0.012493307822925593,0.12247339359679842,0.0006873290685748679,-0.012382618018137451
SYTL3,0.06648763069819306,0.020728902615700616,0.061301497844193434,-0.026976818009947636,-0.043554991644746764,-0.010817106894841721,0.0033376782560258457,-0.06569852561304955,0.018907567701946414,0.06966014403204226,0.016197275381632268,
IL1A,-0.03182363060406614,0.00033208846034905393,-0.03438885475525921,-0.02805567480846597,-0.016638914341951562,-0.04419988487834691,0.02880258744790664,-0.05695255707567022,0.002472352978397732,-0.033880033630787024,0.007644344227996968,-0.03740409210427938
HLA-G,-0.02478876234072094,-0.022229623586616908,,0.083403466445335,,,,,,,,
PGF,-0.06189821787086577,0.07335398399305505,-0.07627217186486811,-0.032406619938362746,-0.009455874946898568,0.00909608896164959,0.07446710151082947,-0.014768055371062782,0.04970876077098438,0.14806038437983468,-0.0006540492738997085,0.1320310406607816
LGALS8,-0.07111870295268209,0.10423104525220606,-0.013115059296046524,-0.02809339239833282,-0.0013342889421775273,0.006588393074845967,-0.02154678875799316,-0.05790831310958258,0.03409158817474125,-0.004090274386533354,0.03626790098536422,0.09787834749206398
DKK3,0.17779910044044672,-0.02391202786851637,0.06845408195737342,0.0028189130260395457,0.0244592665339444,0.012589818850090233,-0.010985013613926118,0.13836758089454232,0.04774191939372531,0.13165934742718954,-0.011964234939815858,0.00024400094874887462
COL16A1,-0.056116704213840775,0.04755620641578658,0.06751725481555547,-0.012383142501188464,0.029943492966834646,-0.03789781644379914,0.024625166043214217,0.044834316193424824,0.004745599329602273,0.08450179304336947,0.022727264736236458,0.08807130610226219
TPH1,-0.02087415545447728,0.06672996413171556,-0.007599670270230269,0.0745878111233772,-0.02463311777631418,0.020074186032255123,,,,0.0652071735959213,-0.06750151027133985,0.0485481573707398
TNC,-0.16830081239675362,-0.011607482938525086,-0.025150883390079204,-0.016015382379618744,-0.06451429068922541,-0.09448427302689734,-0.008110800979555665,-0.10198105163388187,0.07666525294673325,0.02220771580478789,0.003428003528273033,0.041189539243348984
TNFSF9,0.11053343125256701,-0.029024391296084726,-0.0028733491506927325,-0.013017633830277184,-0.02395785135942923,0.07669607945857877,0.013674608703063978,0.03814143375479575,,0.012569284599145275,0.006292069581108403,0.08960611134545436
C4A,,,,,,0.06898573157678292,,-0.027785792563805596,,-0.020984880187677156,,
CNTN2,0.09727688746626073,0.05835941580693044,0.05773920429701035,-0.017044519705542195,-0.021201949336700873,0.02971653298189494,0.0010977685666144763,-0.10591940108702196,0.05157396123774584,0.07672871434178026,-0.0010308079196278633,-0.0658715340590269
F7,,-0.015923525803277876,,-0.01394555802550421,0.05462778303695059,,,,,,-0.019107795455361423,
LUM,0.022936971378070586,0.05530058574016747,0.008723224734576419,-0.01537896134201719,-0.024697127130356784,-0.026530653652771918,-0.007951629724670096,-0.06369110466377681,0.12526957779956346,0.09290361666149145,0.011114647928724505,
BTC,,-0.014446435266777132,0.06622556447653787,,,,-0.0032195337613785285,0.029986280770587646,,0.022038991921692452,0.05211569085614209,
APOC1,0.04581796544941255,0.0023148246840869165,-0.032412727981004676,-0.04624764404090235,-0.02359488460719299,-0.025981748698228533,-0.014111543747465908,-0.17717857544092228,0.006202925856301626,-0.013671618332769694,0.015653494479633566,-0.06213736714034504
PKM,-0.0959492365180784,-0.03341759902855071,-0.047548940843398876,0.011928148394268777,-0.044730035555977876,-0.008181819996976456,0.055545919506547296,0.08696762651392073,0.04019148862354674,-0.036301862199211915,0.008275620160839428,-0.01616141554158241
TNF,0.022054135556221995,0.035514924055624474,-0.016359112267488363,-0.022610247874284232,-0.004163130494527418,-0.011785711652686525,0.024065623123525913,-0.02338779988403669,-0.035836764965166044,0.013623930013841669,-0.01996695801626215,-0.05247561322166255
GNAS,0.14676201626921132,-0.024907538024952252,0.01515963210554688,0.0342340069445287,0.04367733082238977,0.0004273265866858234,0.0036944906554238085,0.16418635966440448,0.033599084648199995,-0.04036548151727646,-0.014524373649234937,0.06432688896434556
BMP8B,0.044718477634404334,0.05037306258867728,-0.02987455806328933,0.010220111602818783,0.006833421556222635,-0.026467553098156734,0.013264742467563921,-0.08239681441149244,0.038413216479753105,0.11926779336599247,0.01765044369609975,0.04620825954056008
LIPH,-0.021444073191135667,0.026725262088536025,,,,-0.01074677008889155,,,,-0.00872519153802259,0.011999282963570057,
CCL28,-0.01567342737430418,-0.02295918395226514,,0.02054374884811262,,-0.0165482579828436,-0.002823324875486865,0.028632010892346026,,0.00958575094739308,-0.0006086578849822615,
PTPN11,0.06098201790402446,-0.027704555508304807,0.0007605870686375041,0.05047865837184059,-0.0671396387436633,0.0005247710025456147,-0.044004719165705634,-0.04236818234616218,-0.019083215811251705,-0.023620569966522512,-0.04907486592136869,0.03732719876226431
ADAM12,-0.0471317216438211,0.026046865899032698,0.06063162916137847,0.01519608394907207,-0.07078300458910392,-0.009513782598449006,0.030081237291299374,-0.0489796845489431,0.04192521991093786,0.0889494122366638,0.06237623238317068,
EPO,-0.043245963817646414,-0.0059679772710452585,-0.020492947577913458,,,-0.011243783637346249,,,,-0.025891949313985356,,
EDN3,-0.021631129594955004,0.055888541203335994,-0.0019240705226475018,-0.02000204617429778,-0.03671627132740565,0.014068436016636744,0.000959374904923819,-0.04134958089149722,,-0.04704548339094411,0.0013948264725256504,0.0470984436831553
CCL22,,,,,,-0.022639601853114866,,,,0.0243977677673602,,
CCL2,-0.11359730028236792,-0.0018108267295441148,-0.019585891355055635,0.01640418759133535,-0.025151275772505644,0.016954333956863025,0.03425301583434674,-0.12323739716804967,0.09828616572067173,-0.04229386160536149,-0.05995098541285805,-0.10997220354557175
DSCAM,-0.039882189303337916,0.07176782760758361,0.0012334532559424255,0.05799961824430352,0.01583881791125605,-0.008097093755562843,0.04108884115142617,0.1344301796297219,0.03021989700758877,0.01859717673627446,-0.03349243812836424,0.040540405729194005
GPHA2,,0.00026462769147093593,,,,,,,,,,
ANG,-0.10748643532285793,-0.013107757792922699,-0.024434262673486105,-0.020781860269942658,-0.004698024014500246,-0.021303693512244933,-0.014217183856382336,-0.06668028415310412,0.09104772729790422,0.0578729411064022,0.017468154434795203,
FBLN2,-0.02935825140816354,-0.01125564203214215,-0.03124620826758683,-0.03822308088092812,0.025062214266355406,0.032674852960551094,-0.01405006985150141,0.0277526373030818,0.06951642966729467,0.052639323067899146,-0.03001785135914393,0.12462462310892594
VTN,-0.02029019369247187,0.10320978063603382,0.002825530047659776,-0.01605700362177118,-0.034930351967454906,-0.018472273815869834,0.06362624657799948,,-0.022593463445226697,0.009399931229415615,-0.0011131010290667922,
VEGFA,-0.17586970523025788,-0.004965236279926679,-0.1129546315892098,-0.004223385720211913,-0.01009166533359081,-0.051644489086652284,0.034544667455782954,0.017980500443528558,0.007289882217022469,-0.10142611532025977,-0.01619613462678827,0.03062626869986396
F10,,,-0.03789352511809449,-0.02792276449793845,0.038203611295554586,-0.012328565741285425,0.02956602065083557,0.020680143796365905,0.19374721542849402,0.011325819844571724,0.04217189675375835,
SERPINA1,-0.038713080398881765,0.009222801089889753,-0.04659423174997717,-0.015341746357900027,-0.021870948207009553,-0.0379430915334831,0.010460067753848244,-0.13600204911796557,-0.07917414799309946,0.016010994111435955,0.06329520867165893,0.03227352395056815
VWF,0.10804651617007141,0.051768408380369224,0.04128140983451332,-0.011673948654046534,-0.03574604743574774,-0.0392291085303247,-0.008866733547864079,0.047518926829279336,0.0068257644225556205,0.1617093461173014,-0.017462414673386332,-0.055997685710743206
GDNF,,-0.025561724465649974,,-0.02499334872199752,,,,,,,,-0.04250547907306901
VASP,-0.07077772860488299,0.025802405482315396,-0.032966008061545024,0.022190138722989364,-0.01912367800888277,-0.0017701644904033942,-0.0023688055385583454,-0.040467952350566244,-0.046670007088916485,0.11617192605373407,0.01132987253300912,-0.01352792593197472
ADAM15,0.020107920982173767,0.03581103377490998,-0.003418325925848072,0.03798812491130033,-0.03451838308773715,-0.028543979246206854,0.017359521871852558,0.0119460381731088,0.028675576768168183,-0.007512587077067195,0.020330425638358726,-0.05376312916111136
WNT2,0.23500162397326183,0.01846592785364105,0.05168376163549173,0.018612481408863405,0.03923293546802845,,0.0351365177700598,-0.039089958717034363,,0.01984793859511462,-0.006727151846126021,
CALCB,-0.019075016791382786,,-0.020619506889827714,-0.016275490915174693,0.012937247318623389,,,-0.026169539318563646,,,0.012837299891884722,
OLFM2,0.040545763907986386,-0.007538934226178398,0.01489848101112616,-0.04481375315092987,0.0410843318797938,0.0021808217448364897,-0.0004296467987666798,0.021778435225739603,-0.010777077758880609,-0.017483952639057335,0.0346951418462901,-0.029054941289556848
MFAP2,-0.02445509431966165,0.07170416576266184,0.010524025199015515,-0.030651166800255113,-0.031016401212838926,-7.975529926669812e-05,-0.030289645299622477,-0.030422554800247883,0.024416642904074033,0.09683080154946375,0.03352262804547331,
HLA-C,-0.1095198914671125,0.03118527865515866,0.005299882123046902,-0.008546338535178645,-0.029117438213071403,0.03631694119536864,-0.01565256815815794,-0.1555451829834681,0.004793078584495207,0.13571851982796038,-0.01418603068755001,-0.0194620836089524
THBS1,-0.051653331775944264,0.05735254160403917,-0.007598364605212711,0.033077348658515617,0.04504193801357132,-0.05896143466365446,-0.005947608484981242,-0.06106165930371983,0.06511525350075473,0.03620070151356742,0.03069177575182043,-0.07123302353648857
HSPA4,-0.002128380192231432,-0.008027714442738258,-0.003714774839130596,0.053476412955981385,0.034681130938424225,0.0009330490815546818,-0.00800449167765337,0.09766827051763009,0.04505743884869152,0.006776063110381188,-0.006960458901080851,0.10470901251222998
LMAN1,-0.08912897484979505,-0.0194668008355234,-0.019060653307825488,-0.03570363649315737,-0.006021363128732028,-0.011320737043938144,-0.054366301250519874,-0.044864331649445977,0.04264189539638987,0.008512965139892045,0.00042081711277835315,0.07985922587018432
LYPD3,,0.0022842818970172296,-0.0044337977680242915,-0.020180405598276184,0.0635955110370986,-0.015742201484382358,0.1024443799458309,-0.03149046274948289,-0.03668301180431615,0.04474558472115172,-0.017678128303687805,
APOE,0.12597080229891605,0.025233309938334232,0.011561543609633362,-0.027398277374044173,-0.05201782696237661,0.025954613518207773,-0.041383789446949426,-0.15046554701267995,-0.010483905902018146,0.01878928951322312,0.0022512033327519933,-0.0831306704941742
SOSTDC1,0.20980091781779686,-0.036769579394223546,0.03992467857022013,-0.04104921951222134,-0.017817033364802767,-0.027194985788293824,0.057551097134710016,0.08353633493001601,,0.03509052469608376,-0.02987709686552804,0.11728156411652088
ANXA1,-0.1733278969199861,-0.023221637681590534,-0.010860571205857981,-0.03431974386760692,-0.027040104818206137,-0.04979463241679977,-0.03314138003945876,-0.13904381049724535,-0.02124297963670713,-0.08155963060732281,0.0012347684595745588,0.07616747499561677
WNT2B,0.016305195024452192,0.027705723026783736,-0.05235344354875929,-0.024469277295460126,0.01133625831056549,0.013601415130957754,0.014373379338121293,0.011848974331526282,0.005101255730888312,0.021452686460675358,0.0012336828171842942,0.04056968151929097
AMH,-0.03876778609176014,0.03970668599064931,-0.013690257882333372,-0.0292288422935096,-0.002842918035430961,-0.016207344913173216,0.009821087046923888,,,-0.0364699879553621,-0.06457370506218502,
GDF10,-0.01778592976891039,-0.0007213500470835134,-0.014525142932209202,0.05360361662569972,0.04911751382520023,-0.015142169308874085,-0.04036904333256923,0.08320105941048041,0.044508833784334685,-0.007358860623930583,-0.01840369585574155,0.03585387750152204
EFNB3,-0.013745891385983183,0.015842100329683338,-0.003621317939384946,-0.034485872541277975,0.11295774774230205,-0.0018281475577687895,0.008249778435533003,0.1643544522736079,0.011594325991930695,0.04951734238476942,0.050924607202949855,0.09900581731976062
LTB,0.16629729333669155,-0.021131972732882757,-0.047951201070527756,-0.016704342098854772,0.040472553978414774,0.008920981198444955,-0.043260928544218716,-0.047327226842143244,-0.07367563517648582,0.08721145744491728,0.0569277225913845,0.08934360211200987
ANGPT2,0.10680309510114291,0.031317991370704484,0.04704278557500228,0.04276338419972191,-0.029822761229896712,-0.04771681577219086,0.021817488978566883,-0.0988063177572406,0.007994613635414224,0.15164284002219994,0.007450463205546721,0.11494068266519665
NRTN,,,,,,,,,,,,0.05949263197687291
ADAM17,-0.032566066928659404,0.011507216780888155,-0.008315695376409875,-0.04161730675939955,0.007023194889479427,-0.03900300762589569,0.07463654790779214,0.0035214935740183473,0.0018474396516985744,0.015137133063456813,0.0011310150468130187,0.028413454273430953
LRPAP1,0.08919279173347584,0.015549002670928116,-0.001864625215930691,-0.0396867388510452,0.0034219939700076297,-0.02116609982685558,0.05326172738937349,0.07234126717202438,0.02007791364315996,-0.02599953124137011,0.024487393502317368,0.04691248442134212
NID1,0.057157467776399226,0.06269513600285534,0.013012867157733027,0.010892263630595674,-0.03661573297888119,-0.07637766948465212,0.03271720397955091,-0.06813850620620808,0.059104590254559476,0.10043338624035376,0.006624883596096283,0.03200847409802486
MST1,-0.06087719045656326,0.09968964486605812,-0.009591411344727185,-0.04489965477431604,-0.00696042519426033,0.002900416780469091,0.03305271076136644,-0.015448989238870035,-0.033211104937920365,0.05129058870231406,0.04601027842440303,-0.04933589192939456
IL13,,,,,-0.023202555424069835,,,,,,,
DCN,0.013527148168062362,0.05315921913606697,0.007619546501188291,-0.03906325372152752,-0.021103368301184925,0.012986814345724245,-0.010527065369092337,0.038692380728381305,0.04908994243556885,0.06567803859283732,-0.0019925917906447946,0.01154866134139066
IGFL2,,,,,,-0.013328942356991422,,,,0.018063055537951136,,-0.037022680839584536
