,UKF243,UKF259,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH916T1
TNC,-0.013630756737272601,0.12809446516025555,0.09446933036209172,0.04878852608333751,-0.04225842135584686,-0.02153602937464744,0.012492954550248831
TNFSF9,-0.03563488495245591,-0.017226670378488455,-0.03138585122373105,0.06507270447740249,0.047567413471064066,0.009014869411038176,-0.026912074067132665
C4A,,-0.011791198354332864,,0.1331586935489296,,,-0.022900180555493605
CNTN2,0.06367114972065008,-0.05717612031838375,-0.011914888486675514,-0.028055345135295198,0.04746614816416122,0.09746734110924032,0.05979378486515942
F7,,,-0.01169592379367685,,,,
LUM,0.026210893005555926,-0.015556963345455794,0.01812380427696932,-0.030139801896202134,-0.05030984471109105,-0.03540677512853452,-0.03494106994227175
BTC,,0.07224075233433595,,,-0.010779252516112317,-0.022168401113249647,0.010353147469022763
APOC1,0.08102247805124481,-0.0066295200006356155,0.03527631540767175,-0.003207387642536924,0.00997802949451504,0.07375230661427931,0.06674428988109178
PKM,0.011206092546917358,0.10084394542960641,0.06973487161887729,0.04128305859794496,0.06783184254075167,-0.026151545134921402,-0.0001750105188059054
TNF,-0.04595476220843146,0.019808698872988226,0.1419851587253379,0.01889557564890054,-0.015512538098922809,-0.015175134714452932,-0.011372105942271005
GNAS,0.04296972951200725,-0.10126454767900943,-0.025373005857677187,-0.057290053954359016,0.0357602988105351,0.008429301914285042,0.014202745660586201
BMP8B,0.006675621148719803,-0.015228932772234551,0.0057537867914729665,-0.03932824554525729,-0.010300165848851472,0.003551248961064843,0.020662463089828
LIPH,-0.025976082037584742,-0.014937900917262815,,0.03238850424734199,,0.07885349510622287,-0.01090728446397248
CCL28,-0.01898586297743793,,,-0.01879943192722812,-0.012182921241936985,,-0.013204620651287082
PTPN11,-0.02811356929681315,-0.008426175987498289,-0.012854070363756267,-0.08084278905760396,0.007827338378489581,0.022878742348139896,0.010874685323089843
ADAM12,0.04233952567422417,0.06416997667826632,0.03478140374327724,-0.02513260142775413,-0.01177403602368192,-0.046527957108361634,-0.025392373093552842
EPO,-0.05238560295466481,0.02231085667361322,,-0.012773353262555912,,-0.017571639796639407,-0.014042016654063778
EDN3,-0.02620267110244931,-0.01895790507355601,0.03458906553240975,-0.019798067577257245,-0.04673895158945969,-0.01057007524903311,-0.02551424202415275
CCL22,,,,0.039340795825222256,,-0.016068995544809395,-0.021698595452878538
CCL2,0.023538428679303468,-0.005989010118968211,0.04122831227351148,0.0015177691358497151,0.03278138055346364,-0.0883306000806359,0.02208476375698146
DSCAM,0.04995068669106851,-0.0452472663827029,0.066975956128125,-0.005172613126411788,-0.01788156503345019,0.03191964629466562,-0.036628010765142716
ANG,0.018235101435242033,0.00451764890729298,0.07760277663488468,0.09576967532880167,0.03443361129506621,-0.011033511258762563,0.023051707558866017
FBLN2,-0.0020976263796404497,0.10124640754561393,-0.03886703863920774,0.036687442738931174,-0.02688007102452577,0.03179710904167946,-0.005348660946820349
VTN,-0.02457834065461055,-0.019582184596676856,-8.09273868456863e-05,0.10157938634471879,0.01811859448524764,-0.01235602287224317,0.014196042477144058
VEGFA,-0.04914474239741353,0.1106398508978482,0.050893003290064874,0.037418412615360566,-0.039944098236687584,-0.055035093042170975,-0.02651985743288752
F10,,,-0.0190178215111423,-0.01400570577603634,-0.011947391873472827,-0.021102958305513096,-0.024791106453419018
SERPINA1,0.05204313928113059,-0.01138150402636293,-0.017933080780692043,-0.06040679953443039,0.007949670227933199,-0.048023342498669304,0.03464638076645056
VWF,-0.011064714569932693,-0.02243254177691031,0.03480048006043155,-0.06795744412810843,-0.03798343053285317,-0.03367112492265809,0.032248253384793604
GDNF,,-0.012386929695470412,,,,-0.016268787016651437,
VASP,-0.00622774208715684,-0.010301504009219788,0.06967889336612323,0.022309145852840728,-0.0274617544432208,0.00990791699597921,0.014492353622304437
ADAM15,-0.004350729842227849,-0.020857781159317097,0.003223119945700171,-0.005744345794633938,-0.025467464576116323,0.015522162453266578,0.004523215036711624
WNT2,0.08213287689998049,,-0.030021649594598063,,0.0271025924885665,-0.018046954256015525,0.0201543845270092
CALCB,0.002261472281452302,,-0.01292890053890623,,,-0.021373657851434674,
OLFM2,0.042819002609805853,-0.015420120268658714,0.002824673136008178,-0.06210819716806179,-0.01861484803171215,0.03234990353555802,-0.020208143931912174
MFAP2,-0.02962345495756823,-0.02896297253938868,0.03090522333711419,-0.03354526885725625,-0.029289798527213414,-0.04299689598885413,0.002619303935164684
HLA-C,0.02055632489021319,-0.02603244562629868,0.08640836772136698,0.068802898461599,0.0121195484061416,-0.03836060673278114,0.0960801138139458
THBS1,0.05904832129331517,-0.0150564179720542,0.08598159805472741,0.03136515238827911,0.03315205027928793,0.044737075552019834,-0.02565738319814037
HSPA4,0.034747348766160785,-0.014319147732622734,0.0043342232313385645,-0.044191996157796384,0.014596199739837334,-0.03969257662043546,-0.004003408713818333
LMAN1,-0.04090249155831034,0.052136541560505,0.05022393702035003,0.04913965257223006,-0.012222154227556061,-0.04217194895516051,-0.03564161489985685
LYPD3,,-0.011165529446414824,-0.02005639053961906,-0.017883721990385692,0.001246742399869861,0.06579550584934765,-0.0010986407064730098
APOE,0.10244635271425316,-0.06032912330807813,-0.016923728320438446,-0.048156488005648417,-0.01000420046787433,0.023232174573008524,0.03961228714055257
SOSTDC1,-0.027957789655504935,,0.050113544994327554,-0.03089450772516385,-0.02491226795325199,0.04492453148599035,-0.023417092121048373
ANXA1,0.014244323246404738,0.04969961738553836,0.07240174230690352,-0.06006512183505425,-0.06755406983407458,0.0021592591393184484,0.015147586183060847
WNT2B,-0.042193494038689466,-0.029626276232024264,0.027340977534645212,-0.02656297787262569,0.028373336891897995,-0.04070104733971726,-0.03885984927028708
AMH,0.007044250105006651,-0.015514981665361121,0.0497117713888823,-0.0034584110814643025,-0.013702890184645078,0.05306651937678876,-0.031325390202120475
GDF10,-0.02154482344254064,,-0.020832921810030526,-0.017202063289553902,0.023506472307240463,0.09633952478056514,-0.014251840840245366
EFNB3,0.05642767432339966,-0.011746568464403107,-0.03116432842780009,0.0076763438703698625,0.057259709079188544,0.04876151634533235,-0.028088753524898657
LTB,-0.02620266536185688,-0.026455809862796963,-0.021158207939369452,-0.022224647755354675,-0.027498556888197016,-0.036524355588467804,-0.032287259349678625
ANGPT2,0.07440483569094558,-0.040884994401093895,0.07896217163064166,0.01968935652042971,-0.04638432662695203,0.012774577096997305,-0.009727794574709127
ADAM17,-0.0005406725122579811,0.00013525009269291878,0.03891745817317574,-0.03585166794856157,-0.019094110643983593,-0.06570420725264912,4.736357436248026e-05
LRPAP1,-0.032983830642092433,-0.015078220926570378,0.04656754641975051,-0.017883816932811998,0.0378743750368676,-0.010556423775104858,-0.018286754503742095
NID1,0.005175596785976918,-0.03103833160010372,0.04273364152302378,0.02435080082037744,-0.008432617079704665,-0.05819941103902236,0.0021137816446903704
MST1,-0.03417997998768737,0.0448010671308196,0.0008598476079472999,-0.008123678546312406,-0.017286636241968648,0.02382160735645341,0.0709586219462016
IL13,,,-0.013096067657470033,,,,
DCN,0.030932909811130737,-0.015348468319267438,0.009725788010593855,-0.06240138428072128,0.011813553049712752,-0.010913070657017304,-0.03079421604578703
IGFL2,,,,-0.015142170539158437,,-0.017410569485304846,-0.03710135719945911
COL7A1,0.02631764364316126,0.014588731542599287,0.05786066455522943,0.018480177665031412,0.05716787340188887,-0.05681875538715158,0.01757877072389802
CALR,-0.03227730872494856,0.0435413971028478,0.01658191203709468,0.04559742150653877,-0.04213637902511838,-0.09673276610184788,0.027550279718502033
PIGA,-0.03990435522035149,0.05279963043739782,0.04203448591180172,0.058828819022427946,0.021198071167372746,-0.0319510464237229,-0.026170604565207017
CD200,0.09009009012749244,-0.0038893982596353415,-0.02872412610678918,-0.0757590522563969,0.03129863960427948,0.02532778857250426,-0.011398108697296341
GRP,,,,0.05970105853649352,-0.016949513476000055,-0.0164138704977081,0.008541744614250972
CDH1,,-0.00204524147226358,-0.029262306937100684,0.017681128585272935,,0.013368960124836337,0.07688677298657712
LPL,-0.010142344116988495,0.028416480188264783,0.06938383788592811,0.0758763763426973,-0.006351693656874656,0.04358708182977743,0.007205759115939669
SEMA5A,0.03647851648584268,0.023605174019479726,-0.0016672284890467952,-0.0012474548799620486,-0.05637896701353652,0.015708673479458892,0.026520470162247792
SEMA7A,0.03764345752321391,-0.02526873638335385,-0.08097971599920153,0.000401120568630352,0.061726858450172006,0.042542481565998824,-0.01227579395999114
SEMA4G,-8.802379183495945e-05,0.0016480497172423215,0.070417057778429,0.036117174702413324,-0.008196454859268497,0.08115499606017985,0.015696826491487757
SEMA3B,0.027736853691026433,-1.3319792296809807e-05,-0.003480824526920008,-0.04697993637393183,-0.01490664397415877,-0.025013110044079995,-0.004983206069093682
RPH3A,-5.722365223158406e-05,-0.03392799638441179,-0.027357431600474703,-0.021013818132711772,0.03514623085428106,0.07515456695724476,0.04251010988994844
JAG2,0.012220568898447243,0.028864673916457934,0.01835458136872209,-0.035979377465692665,-0.002938079585160601,0.02179792237553278,0.04145734650285563
CGN,-0.002472418997597743,-0.026239205898898457,0.05724498049463429,0.05617472278215893,-0.01283688993165661,-0.006924076657689161,0.002947035548419256
GDF15,-0.07858722256725525,0.0746364551018921,0.04073693546893756,0.10453972266301867,,-0.06329410520457744,0.05507583394827401
SEMA4F,0.011828522728715688,0.02276126667346934,-0.018711142097807634,0.017293393260921244,-0.04218399819676139,0.009992526649810048,-0.01600003988030786
NXPH1,0.08319917275462595,-0.05878759812100396,0.002175879424648165,-0.028630227920839076,0.09979237374431121,0.05979967295246611,0.02937956304770733
ARF1,-0.017865443631310544,0.01774642174834919,-0.03880306795795457,0.038439726323857844,-0.023937706350989105,0.024059624088949846,-0.017804765500330895
DSC3,,,,,,,-0.014042020916370794
EBI3,0.013165145592134685,-0.06138018896857908,-0.013091552200567354,-0.009602982051113929,-0.009660472384071738,-0.014503015607993223,0.07615115457328127
TIMP1,0.06535460336359672,0.06867408699651921,0.06467061596503813,0.0907448630508819,0.006364429266870646,-0.13875255446411613,-0.013255761298042673
SEMA3C,0.025136137217094397,-0.02329202511709721,-0.026450785535460614,-0.04412117283166873,-0.006494045336489694,-0.014275730445839895,0.031633013091885966
GNRH2,,,,,,,-0.015216443425529044
GAS6,-0.005026323676722995,-0.02003101257332051,0.08482942929443874,-0.0003558412038668477,-0.04017118636224411,0.016705434276826768,0.06004456046228674
MEPE,-0.022337927991300136,-0.012620397653499569,-0.020613622357559,-0.023290956189130733,0.09303919919119445,0.04082397364477066,0.0657167164533027
SERPINE1,0.01577252958751948,0.06506288026781917,0.019750469632965468,0.07882389076924229,0.016259444158688904,-0.10503687220118414,-0.02469346446547966
RSPO2,0.009047522880937898,-0.01261779876370741,0.008202149443362469,-0.02117074027071362,0.07638158964160573,-0.02356498470968082,0.08169459088001281
SHBG,0.005862794558254114,0.008153387897374388,0.0007564738750771065,0.019251275376971553,-0.0069990067911879904,-0.02930540921408167,0.06791492361085798
LGALS3BP,0.030363235845324247,0.020207703394954066,0.01883781467459427,-0.017135693710210294,0.01943361103316947,-0.07174757552071488,0.06075446208449025
LAMB1,-0.01080768491735962,-0.004494427087329633,0.045600543369198936,-0.016598254490544632,-0.018358868284897672,-0.03499111616666129,0.05013221365621372
SPTBN2,0.028711000384493014,0.020849042895276292,-0.03283847279269508,-0.06794478845406729,-0.004322920223435391,0.04840587043958282,-0.0064457659345193985
COL1A2,0.11280515094322129,-0.03335088309719428,0.07980086288466615,-0.04058648724007966,-0.0008613192216330379,-0.05206285598910536,-0.013100853482115116
DEFB1,,,,-0.01349078217146983,,,-0.03007161067944976
SCT,,,,-0.012399691308203318,,,
WNT11,,-0.017053756099947963,0.046030358541406004,,-0.02505363053833722,0.0685688339614934,-0.01863551964947994
LGALS1,0.04771706425657265,0.040170597121573365,-0.003775237262915771,0.06910877146579156,-0.03236821934495015,-0.09590849122411348,-0.029838522481257
BCAN,0.010947827027142082,-0.10894398800542132,0.02978081626786728,-0.04742125633279682,-0.039656500688624634,0.08574905368519731,0.026746263539146522
ANOS1,0.0017630140486820521,-0.0845458762605599,0.008851426187913953,-0.07692585254439936,-0.014226203444505682,0.023325513935390244,0.001801457018703069
EDA,0.0027605216482420336,0.0006722373888549221,-0.01525628629437022,0.009996365901896417,-0.028340823706248842,0.04981420277877234,-0.02819008827440925
FGF22,-0.033848912439121824,,-0.01169592904672689,,-0.014968856724766624,-0.01658380992620956,-0.026912071124968743
SHANK1,,-0.020561876758424632,-0.011127933651321838,-0.01814971333578926,-0.018739654509034365,-0.021102956089769642,-0.025034092058283115
NPVF,,,,,,-0.01499040592009881,
RAET1G,,,,,,,-0.0175088838757842
TGFB1,0.013913855592626577,-0.003281264703753861,-0.025340499544223925,0.00949037879930438,-0.02903900464198943,-0.03516071436799097,0.010874516334191939
MSTN,-0.031984746651437516,-0.02774078995194568,0.04135227785495612,-0.03275977887663263,-0.051349663750662855,-0.03082899012547119,-0.03386230277505913
WNT4,-0.0012309899215055488,,-0.013261243133820733,-0.01905359275753312,-0.00942324389955789,0.06809336460443764,-0.01743602252917038
TNFSF4,-0.0434181735267065,0.037618730347062,-0.0210502591882401,0.017119086131804764,0.06804933139027174,0.03923734931588411,0.06960626144210245
NTN1,0.0014431079072659684,-0.029410147080546692,0.07019496918892061,-0.022002211931691246,0.006181469974591661,0.061531853758878645,0.05440980554046097
CXCL12,0.07314523424774562,-0.0405006439887724,-0.025759120018284593,-0.02769728461044132,0.009219488613720187,-0.002079425977830986,-0.03016580612182093
GNRH1,-0.02859204643379495,0.013787426347035291,0.01611138212652785,0.009252188704289281,0.021864256949079758,-0.009217853558514903,-0.04316371433202758
FGF8,,,,,,-0.020691089397737165,
RIMS1,-0.023565796341112232,-0.028394378828727345,-0.04340409258286432,-0.017936280378456446,-0.020217414841837606,0.09755461354028643,0.15891414512423618
FGF14,0.01970412129871423,0.017731226678827254,0.10380683220774552,-0.02745053636348926,-0.02100351204463247,0.05913270902715137,0.07679145990485835
IGF1,0.09242153269217433,-0.008833490508423244,-0.007227983517966435,-0.014026333196661493,0.028770034544161233,0.0031936991070450668,-0.029621034482006665
TNFSF10,-0.06804832795136327,-0.00332864290009294,0.07337360716980765,0.012401337067943908,0.06988743901815737,-0.010256316452917632,0.01186159561355464
GDF5,-0.007709127090260824,,0.03488044914603963,,-0.014968856945608924,0.07299864989352081,-0.0405013634247651
CHAD,,,,,-0.012579167294369135,-0.024803708086074894,
RGMA,0.024966081828064143,-0.03892738877905933,0.0634773985419528,-0.01898977123943539,-0.01093224681891387,0.0431591179809958,-0.014842726557573115
CLEC3A,,,,,-0.019510184106088194,,
WNT16,0.08421000043520929,-0.01950508771985635,-0.033471279873530234,-0.021329629151873513,0.0044296819974541605,,-0.019878222710611602
CX3CL1,0.01879857807003654,0.015635382939942263,0.0365057725174681,-0.022624882202625523,0.016814958063490384,0.05546227547443659,-0.026265911390701897
FGF1,0.043720955556038714,-0.05139684937865703,-0.0224593469398478,-0.11272480307690737,0.017550383211302513,0.08158268309769753,0.0021982463789196474
ALOX5AP,0.04587587439289961,-0.007873746738797309,0.041665983835915826,-0.029162080640150023,-0.052063073968824335,-0.0654564897228188,-0.008486770036927462
IL1RN,0.03931163917506948,-0.0017028575594542125,-0.011879500087523774,0.08721409035660564,,-0.014762875682098242,-0.021780458496375284
PCSK9,,,,,,-0.015893971906027936,
NPW,0.01969944696782501,-0.014135108167794425,,-0.017202064910762038,,0.01858588489904138,0.025758823353372106
CXCL9,0.058942391952704745,-0.03468458248189635,0.03831643382717275,-0.024500060080106592,-0.014968854499356303,,-0.006615671286968848
ANGPTL4,0.001733531187151606,0.027904268806844747,0.020149360039078596,0.006057087682985546,0.04366017883455242,-0.10203311018184624,-0.028044788752917642
UCN2,,-0.00980120014026737,0.047665567060627155,0.03761633123654462,,-0.01298019336748035,
OBP2A,,,,,,,-0.015772859961625026
COL4A3,0.002465146487787241,-0.005848972805200592,,-0.025133597438612026,-0.007882597215638013,-0.012577224262300745,-0.02551424359913142
NRG3,-0.034571959976218564,-0.0028399747301783894,-0.021740480410338738,-0.04482361733607851,0.025668476054872106,0.047489443880478856,-0.0036455049975719143
IL23A,-0.03901571663539421,0.060912422020589656,0.03356765692632237,,,0.019948929053541772,-0.0049302206446979625
COLQ,-0.030228060410434226,-0.03694557650709015,0.11038518984485475,-0.026777585278960563,-0.036002378358890016,0.01184158706253609,0.09959954991109048
SCGB1A1,,,,,,0.16657491407351477,
TNFSF12,0.004171351540040503,-0.0005776379550290554,0.03694042680749321,-0.01991281691595101,-0.001085474815705983,0.024723103242937496,0.017167772532128058
DKK2,-0.03421195040862019,-0.009945695654197142,-0.02241900703217155,-0.005607846468915856,-0.010300164687357064,,0.023789677720846267
FYN,0.006305677423187047,-0.021969783136495703,0.028891586551956165,-0.04619488352602464,0.009204659687336634,0.07825795304288442,0.015385749313737854
ACE,-0.016439046912591758,-0.015695316341431943,0.0065376336771749395,-0.02708677391315193,-0.015619177825115422,0.05685773510925858,0.005561370478596322
IL18,0.008318159929373849,-0.028792451056208264,0.06419355149590139,-0.017865652822522324,0.0012343732705198361,0.02899670615301896,0.05926913607400521
PPBP,,,,,,-0.01881484767694597,
CCL27,-0.03700863373300197,-0.02309145209777296,-0.018899340716969117,0.01507911777722037,0.04280388833425175,0.035055344335448275,-0.04050137034142857
SERPING1,0.03162200958810392,-0.006932810867456931,0.07026239769332081,-0.018190070442416627,-0.02674805417660194,0.0043409824936028255,0.0076256081090200515
AZGP1,0.05374772741311404,0.089739432091471,-0.041241617157240104,0.023617355685510634,-0.02047332053925546,0.0177988791687261,0.022031604037657228
INHA,-0.048950040921065543,0.06735400870433755,0.07630180319310961,0.06168790762098473,0.053350874158130765,0.15323909151950124,0.06782307500269892
SEMA3G,0.15719367959454023,-0.018477777624886303,-0.024206492760148465,-0.02110684163207927,0.00941462072296909,,0.007885256308818457
COL6A1,0.008665990669827352,0.09157381953175046,0.08148505262688109,0.04033971803521126,-0.0171322536445766,-0.10542314967916097,0.010847693999928978
FGF17,0.18469206219154896,-0.018396699410467208,-0.01853991217911725,0.0225241921398498,-0.020722432677422905,0.0013219212158845808,0.0936510993764064
TNFSF8,-0.017084892524264785,-0.012502866005814746,-0.01187950018900929,-0.01590668718698114,,0.028902464443462336,-0.010705364232812722
FGF20,,-0.031109695043415417,0.0015191982504949475,0.01146398201189555,0.03454385363585622,-0.012320188442343316,0.07015099375950555
ICAM3,0.04363843887042344,0.09113659893671326,0.0037992699104869828,-0.02400294288288347,-0.00900135225353093,0.01724111666638975,0.04977913585844058
LAMA4,0.07020427129282697,0.010151859188427207,0.057987604295941804,-0.0005438791345460032,0.016656586106437627,-0.06315188934860158,0.01688465850315852
INHBE,-0.026872435285530627,,,,,,
DLL4,0.12136913301526257,-0.028715887576605325,0.014028682296164685,-0.048126028188742564,-0.014857918241293651,-0.014114768871095279,-0.012672046599591489
SEMA3A,-0.016663948061315884,0.03156241613058541,-0.0003342847276618169,-0.00496847302846891,-0.027936360732125968,0.06112059132496132,0.050739085364443506
RLN2,,0.009947062825375745,-0.015256284327560227,-0.016202947177833226,0.013380446096962359,,-0.01734249525661522
C5,-0.019658748176534572,0.05569330314254943,0.03882316905218228,-0.022502844098820966,0.017649954173067365,0.05734757265191347,-0.005971766878031302
COMP,,,,,,,-0.0018059870181322349
EDN2,-0.02310633971287617,,0.03146021601259124,0.10753751123274151,,,
C1QA,0.11407263137643948,-0.07982628182861728,0.031096492943538244,-0.037128461296619245,0.011635730782682555,0.03161597594610761,-8.219206032654873e-05
UTS2B,-0.01837269596652942,-0.01261780153647661,,0.06581715996881107,-0.025888775976090548,,-0.018478394446009638
COL9A3,-0.004222861429608191,-0.04405828547959637,0.0660583974821906,-0.007719037337515019,-0.03311212970265005,0.0252684846541774,0.04828465387768447
DLK1,,-0.02100094743287379,,-0.01693671428048031,,,
HGF,0.030843330518227408,-0.03548066974625001,0.004599662390576198,-0.04950813437670992,0.030634728952909616,-0.04039413032751488,0.037649934681832656
P4HB,-0.012570013028243017,0.073086705175017,0.050304559790385464,0.033505578622560366,-0.0010895650667834729,-0.04836286783610625,0.000416428922221408
ADCYAP1,,-0.025476693634902067,-0.03698118872747348,0.01676936813063167,0.007869931491312812,0.03403291711312706,0.021615330558331102
GREM1,0.013068806784822582,-0.010905736286881776,0.12185098871015927,0.004459683222788002,0.011695638694540295,0.03710079947809035,0.01851441610222785
EGF,0.04771276520300785,0.047324756299343435,0.010226974527608443,-0.03368854611008969,0.011701310989296507,-0.01517513810615263,0.0032112655117452556
VEGFB,-0.0033488133521359753,0.10102486129645082,-0.03787298177872247,0.0044605658969201585,-0.028308711961479893,-0.038977784540088836,-0.023207424060790512
FARP2,-0.008498153438056422,0.010882725677769928,0.009279088194030349,0.013724364733505242,-0.015532737747313556,0.051655421819123845,0.00720637335190366
BMP3,,,,,-0.029352249354039198,,
IHH,,,,,0.02862118894809421,-0.01851115279599042,
LAMA2,0.03274233328128053,0.016452614052381503,0.011705654446008679,-0.007281599248399797,0.03580079657605141,0.03855330299302718,-0.024662441673036602
SERPINC1,,,,0.021862833597186222,,-0.015175139313368327,
NRG1,0.0067554683764202705,-0.022066556170529265,0.03337505636517139,0.025374624833118104,0.006323201732765926,0.01706150191221701,0.08413415309931485
SPINK1,-0.014085255185434551,0.07824235180141327,,,,-0.031257316896988914,-0.024174731646559523
EFEMP2,0.06367865811692935,0.04358197860238627,0.03559909828464638,0.03632821561583023,0.02623000987975048,-0.08874656964265,0.0033148476991564967
SELPLG,0.056721973710943195,-0.07585747025402989,0.023177121706298997,-0.02185468135736577,-0.04006050352002736,-0.0195187686605903,0.08199396721534356
GDF6,0.005321945320769432,-0.014135109390748248,-0.015256285973258335,,,-0.04470382898791498,
HLA-E,0.055605644262619575,-0.022491333741744123,0.04711605325375782,0.00934542423623327,-0.05779946005630268,-0.03607157694052797,0.06300379293649415
PTN,0.006764408044187561,-0.0407419065807345,0.06813556356903248,-0.0026061797240665855,-0.046946347576963005,-0.01092901041015351,0.010277159927377306
CD274,-0.043102049953136316,0.06913735101108952,0.0350168551241411,-0.025198042913910562,-0.014291278316863594,-0.02209373364173637,0.012333290248963947
FGF10,,,,,0.05103948334769748,,
CD14,0.09046060335322872,-0.00884831533587297,0.07305094147970241,-0.0035617451520444415,-0.010230500687332549,-0.0014790755170590373,-0.0024775448750153396
SFTPD,-0.023357433801135953,,,0.05120353984534452,0.004107493909632166,-0.04053615865061399,0.041125846492817836
SLIT1,0.04175160396653845,-0.014697683628054162,0.029271012999966685,-0.0729012639653164,0.07642395677470092,0.013225150779241048,0.047811174764610276
CNTF,,-0.009945694631777309,0.0785229130795666,-0.012773352041235489,0.03572831377402728,,
BST1,-0.03667385947208449,0.011527252512151476,0.0032082544272991403,-0.04908763602061826,-0.022630432643241296,-0.035755830692292066,0.07772851070988797
AGTRAP,0.07497026369611202,0.08001467995817736,0.05292850898714033,-0.027788978837164396,-0.035303073913119744,-0.029028765286437996,-0.023839661511576092
LAMC1,0.0005981525502682884,-0.01355176900160726,0.03993168741924354,0.005420974834180412,-0.01837447745491942,-0.0641024000783972,-0.015430608465134598
COL6A3,0.1321773185321937,-0.0014630543452525137,0.07695130802184683,0.047291176687150965,0.0027439011073822272,-0.06040464561715852,-0.01823450315618894
FN1,0.02626922600777214,0.011205448808056068,0.044399152712041916,0.022658192962927044,0.0267499848389825,-0.1063989845162802,-0.009506526457030368
MIF,0.04456265130721149,0.03948332171525489,0.01621376295206902,0.03917577872920335,-0.0243361843180454,-0.0029915377123524243,0.06551640415948867
JAG1,0.007936738531600991,-0.03164672320691747,0.009013230330840744,0.010487953400028139,-0.0016687668039551769,-0.012006022394481668,-0.04078068904376963
NID2,0.023412914498465665,0.0056980536555530205,0.05719276377075594,-0.015470254645043617,-0.0020798519965700897,0.0025116290649971223,0.041763996208709034
EFNB1,0.05792374722820302,-0.012773583074233907,0.03233699232077346,-0.0022243342332703355,-0.037913134782704375,0.03667734749674932,-0.02717257107638311
COL4A2,0.06943278766658163,-0.06764941473395296,0.05654324820692956,0.018524443271961254,-0.041706039183469774,-0.04248227473681174,0.017570840322734916
SPP1,0.057739826769844016,0.11736938216183575,0.036948163752125535,0.045278800778772825,-0.07846031392563688,-0.027774275555391286,0.005302905572167416
PODXL2,0.004198601643243336,0.02080656145238288,0.05084422280271761,0.02094728880880452,-0.00620003592959141,0.04692200135627681,0.0350585997032955
IFNE,,,,,-0.013460810455180265,,
FGF9,0.023142839402593603,-0.027231638870459346,-0.03705204580246568,-0.0234477010923961,-0.03402024535878534,-0.014875737651086348,-0.024546117585244467
ITIH2,0.017064672585246368,-0.013287831972151802,0.08355632590536088,,0.035670578265776326,0.040033011268606714,-0.018430763029032664
ADAM10,0.04017572799084262,0.0012107262370305617,-0.008380053685700795,-0.08296241259611585,0.020081393567625963,-0.017529161414354243,0.00980338960806151
CFH,0.006691081785095825,-0.01523363772021443,0.04204138569359022,-0.024271635179326335,0.014361156164890745,0.024099227760432326,0.03216227486806863
COL4A5,-0.01188550602065522,-0.06288712160285784,-0.00048676050636084944,0.005469324854225812,0.006680032537815752,0.08235497834557443,0.01424207106555534
LTBP3,-0.017508294201010084,-0.0014030715353128553,0.018450965891335328,-0.014845472605110386,0.01231270336058881,-0.07197206278093482,0.018123341820369208
GNB3,0.06927653646951439,0.06920440102062761,-0.003398097963337667,-0.013195394972802187,0.10989278448836945,0.0551670903256289,-0.012779096325993923
COL6A2,0.07144440622097097,-0.011698011585721847,0.042318644346309185,0.04260774438961658,-0.02770147498507278,-0.10853484815506456,-0.013452027515058423
GDF9,-0.04234791079728527,0.02301438745766537,0.01337355668378286,-0.010422923542914474,-0.01846732790236573,0.010361830747833645,0.011178938668534156
NCAM1,0.04787618525391356,-0.043001938219121016,-0.013646435377422685,-0.03894856419174914,-0.008706152848057576,-0.0027625665060180176,-0.04823791963214804
APOC2,0.016430381663931275,-0.010432628142165999,0.050852584650926486,-0.03488387259444407,-0.03902096524955254,0.01644205686787376,0.03882421121239057
BST2,0.03157788431631453,0.03821840352907845,0.08759787733126279,-0.024297342739249557,-0.03348109982563574,-0.016398186048254822,0.07354851994150113
COL5A1,-0.030353437096907573,-0.010099113060467619,-0.015045208188376758,0.032461870726531505,-0.02224439018000263,-0.114960553446244,-0.020786094463596454
CALM3,0.038270915341556765,-0.059872494514884946,-0.0722585673017138,-0.09015649885548836,0.05522150574268464,0.08689576302268327,-0.00968485625986144
THBS2,0.017962955904045782,0.09178597414438598,0.07527183820061525,-0.008009676784939726,0.011067475397610653,-0.041568357868471996,-0.05727110078927752
SERPINE2,-0.015611923422724714,0.025013098189559234,-0.010361590634760087,-0.03246339539955047,0.037595838399268416,-0.0340701587609542,0.10211612117362513
EFNB2,0.01343920203123206,0.023831081230815242,0.013684974584385563,-0.019194520552635316,-0.03795894835502297,-0.0636307523079498,-0.02066418746375453
PROK1,,0.05935990484997197,,-0.02063556080482239,,-0.016752159176763655,
LACRT,,,,,-0.017047926540805575,,
MMP9,-0.022596685017044097,-0.04121413048065026,0.04436554993163468,-0.008619340447851285,,-0.05520838019401081,0.04013684194515148
NPPA,0.05331258924753836,0.06282520068085273,-0.002585990450212209,-0.009683892812344485,-0.021584171697400588,-0.03333533530852211,-0.018791440192692757
APOB,,,-0.012238778047691757,-0.025912168148029453,-0.012579167274378128,,-0.0142440737320153
C4B,-0.024816100811638188,-0.01696671239745622,,-0.01678069755405968,,,0.010510903108520557
NTNG2,-0.02218373849687678,0.0068359814447441665,0.0583445382708271,-0.04587349879564684,-0.033226556689323436,-0.04187718990003265,0.03372873271859521
