,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
CHAD,,,,0.007368611731160729,0.03872007017687543,,,-0.019603135973565052,,,,,,-0.00908688660849595,-0.03175086685662214,-0.02000149047183094,0.03611477926399757,
RGMA,-0.059978396039268564,-0.025002687156298126,-0.019569691434702313,-0.06067450987043677,-0.04801108058453333,-0.050369202468425425,0.0022917892226422243,-0.03939733246880684,0.025978996327033217,-0.030933528112803328,-0.12499821632171558,-0.02674138694909535,-0.03521133683208276,0.0060139905659371455,-0.011362846153330499,-0.01650837357581982,0.026244976721388105,-0.03064256052279957
CLEC3A,,,,,,,,-0.000494757069958606,,,,,,,,,,
WNT16,0.005029794263140688,-0.01478891032640638,-0.011732910683004994,0.08142860622262431,0.025537439086035476,0.0435356846167546,-0.02474164197572292,-0.024069458589696727,0.09814145250727818,0.03464007142801144,,,,,-0.006569634272951057,-0.012796408924709802,,0.0657983741050334
CX3CL1,0.10267787352689575,-0.04926796792864403,-0.03206693354246553,0.011295259120321166,0.005602971501674369,0.00940257614829644,0.03924038316922569,0.019380137058004922,0.003050252859315833,0.019381088779139688,0.1758186085810214,0.08828057727350187,0.027842849372745594,0.048305634138272914,0.01115109381465293,0.00017228768341548046,0.08072196653911781,0.07691855626010008
FGF1,0.05425902856798492,-0.02810353940840761,0.0008308435000853332,0.16258489547981525,0.04045409727983064,-0.005182092558707974,-0.008796983970797674,-0.01961114527359587,-0.007871250273471011,-0.02403630932704644,0.0069068103493738105,-0.001383980897647757,0.03715298709295645,0.015587937362006825,0.05158773991330667,0.020524699427254534,-0.054424597614758534,0.031360678028844215
ALOX5AP,-4.640421948751646e-05,-0.039611594911274334,0.027199967507677256,-0.08685454741712709,0.013415291035897167,-0.09997429744749052,-0.024338479954852353,-4.285526282884746e-05,0.01959407953094151,-0.03411749115113176,-0.0715490349185869,0.12845688744781475,0.02348326106472143,0.018152362067475825,0.02865343478504235,0.06032281440468495,-0.10466005451747504,-0.1211985318082131
IL1RN,-0.016176268708057696,-0.04949337582613095,0.0016308029658774726,-0.058969842284009616,0.02210224256450574,0.0024550353441185075,-0.020545095311040297,,-0.013214989058575363,0.017876462453002957,-0.01793529527082454,,0.03636963094517277,0.04476973509002395,,-0.03565451876563834,0.1199220134944778,0.011133355791292024
PCSK9,,,,,,,,,,-0.022350934687899508,,,,0.04591457448948628,,-0.012420913846788197,,
NPW,0.3606276749600507,,,0.10343027348204414,-0.029893847803108393,,-0.005993583396498512,,,0.07269951952747447,0.09825796019880566,-0.051049051165790914,0.012451433102334802,-0.01892094887692331,0.07036112779584919,0.04921333358909434,,0.05108119754616342
CXCL9,-0.044122779519867095,-0.026166191687342074,-0.018588374458781816,-0.033818042540412714,,0.050544283416154724,0.05865635211485395,-0.023327179236319148,-0.02471866629586991,-0.02157896963651336,,-0.058138667051704965,,,0.003911470938978255,,,0.0432961848354726
ANGPTL4,-0.18051182173300132,-0.05058999544899839,-0.01935762668331809,-0.0870650825334643,0.003471998690167341,-0.043033521289650635,0.0326572229050373,0.019820828291287,-0.03845693224838547,0.010410183054694393,-0.08983169662937295,0.017025505874446907,0.07974895188970235,0.0031137279768696383,0.009731355654166173,0.0029630827040634626,-0.06538231418201024,-0.12174516002260721
CCL11,,,,,,,,,,0.07629271819760076,,,,,,,,
UCN2,,,,,,-0.02797195189259219,-0.002734095122937245,,,-0.045449807766838164,,,-0.004167037856544471,0.12271098036409725,,-0.014035570865249805,,
OBP2A,,,,,,,,,,-0.013494907143117966,,-0.03506381445492337,0.02174183036611418,,,,,
COL4A3,-0.03273396288092221,0.03334445280927289,-0.028591293216571063,-0.08099213340163339,,,0.0063535163899457224,0.009116559220391656,,,-0.02261859252496249,,,,-0.049748736794533004,-0.019630337880866874,,0.14449153812377963
NRG3,0.2619702220265079,-0.002340456681300867,-0.03285980292851754,0.09379484268164497,0.05808241726331171,0.01826106026248828,0.007401056635801912,0.012510385556849248,0.020498865117268426,,0.15607216022728532,-0.018482439754996527,,0.014752535179049035,0.036862882523124293,0.010394948150825058,0.0010217767401316388,0.08642978420396057
IL23A,0.06389531698623202,0.009356446769231396,-0.015650427390250323,-0.03288694979314114,,-0.022092621614250924,,,,,-0.027519396052550035,0.06681755529924885,-0.05589450034898787,0.029106841512425954,,,,-0.061386108652724744
COLQ,0.003293213896259465,-0.05113508603494897,0.016286261229688508,-0.02106684649443087,0.021271563892823635,0.0024094765039770877,0.06520571185182329,-0.0557401344137555,0.032613826999267695,0.030041035002517064,-0.020025159194512906,-0.057456414947097245,0.005976774585188313,0.048812282968025596,0.08880662580330469,0.021421796026658415,,0.06558893169158551
SCGB1A1,,,-0.011906084981008789,,,,,,,,,,,,,-0.01437107435053986,,
TNFSF12,-0.010760649998197274,-0.003993712967726623,0.020887654494129174,0.023275040228416848,0.029793438940478076,-0.011869306231166549,-0.06557063066846736,-0.029966859813778425,0.007768782590885171,0.10029267705185545,0.04128670354337301,-0.02209051846009023,0.030754603961809263,0.022786296517474693,0.017205671872869924,-0.005979253547909331,-0.04814165523686477,0.0006764246934064157
DKK2,0.0036349512043038633,-0.034193452327456256,-0.013971628659520825,0.02338658255042201,0.015458925609871662,0.04242132065407896,-0.012816495939502251,-0.01605158149114989,0.013321011058333753,-0.02677348387682186,,,,-0.00010222859927234844,,-0.016541738121196883,-0.027919328789989827,0.02002174701632914
FYN,-0.09062731511254986,-0.023330514771579745,-0.0001576769565947132,-0.02155831863258729,-0.035570486215638374,-0.06413799735836566,-0.0024238484871943592,0.006077140713254571,-0.06680668762611622,-0.020553114047095086,-0.024302530082778124,0.029317935565436617,-0.018625347245310654,0.04648454533089641,-0.026388149671250895,-0.05239948526621176,0.031564425195042385,-0.029289059117619837
ACE,0.04022271196773206,-0.040647541431833564,0.09067237740200881,0.007227044489158561,0.05192773138708211,-0.006768819579125473,0.020665637743472794,-0.024340630785480405,-0.011755006017770494,-0.009627049006277295,0.05207764404936384,0.001533859073935608,-0.01859239946445134,-0.0012885497434929445,-0.07817014806063904,0.00820430113262542,,0.07407205958329433
IL18,0.09514053793412186,0.04021421776985039,-0.019297976752804178,0.013153631857698573,-0.014821605499282495,0.009352214518231103,0.031079870199332775,0.01181000536302707,0.013139689576629556,0.08688689909243448,0.018355421564800977,0.019324250246466487,0.021452447246281637,0.01755763896563197,-0.01019953350926329,-0.00025073687476179,-0.05180726493016402,0.10452553569652229
PPBP,,,,-0.0221892586838794,,,,,,-0.01261153475360897,,,,-0.030366743809162346,0.12113713704889378,,,-0.019870786955313028
CCL27,-0.03183658638500339,-0.021651322803277393,,0.004697809564177809,,0.06285237036630033,-0.015454959764329621,-0.016535438371198394,-0.018891691018154917,,-0.04816902022562242,0.07062765595429016,0.12070187567662692,0.030825261282099888,-0.03361822762091125,-0.03383688453679488,,-0.01639892590308147
SERPING1,0.01343305953294689,0.023658465039600656,0.0006462018339597299,-0.002340125595784144,-0.004952678282563623,-0.05228609564255075,0.02068696128344762,-0.06608450543835864,0.04088120678249828,0.007254077237889651,0.10122971958581194,0.06309892535418346,0.12016615227578957,-0.003546499728599072,-0.026734014112374964,0.06146887805718231,-0.06464743414348452,-0.0224225255400554
AZGP1,-0.003243845185409147,-0.021232914308924964,0.025038250976594473,-0.14171291606134237,0.003590345173994155,0.08315958979050748,0.058677800535023514,0.014499960912874957,0.0318912255650205,,-0.05105239799582725,0.07075399551216413,-0.05035559935187529,0.01150974754973535,-0.04480652056627802,0.03835299554555065,-0.02519020306356129,-0.012422056109564827
INHA,-0.018684491663883133,0.0287700437980732,-0.018244739107386693,-0.05149842297933978,0.010597162852100002,-0.02451349218026485,-0.03892575277443846,-0.025476076877413652,-0.001975852529768352,0.02942086761791914,-0.05482641444487542,,0.12694447671165426,0.032468793254977826,-0.004672197238516357,0.055728320535020824,,0.027998571264478377
SEMA3G,0.02903274123390727,-0.0020692020083100384,-0.01912732756599056,0.03269192346300856,0.03597376002086666,-0.029547374716082892,-0.03073147111678556,-0.01279520517431648,-0.017191557463012104,-0.01860026527164475,-0.011900956925872643,-0.009514940148655728,0.00032574757323046335,,0.012358252165471038,0.014755073850201987,,0.11358483131971583
OXT,,,,,,,,,,,,,,,,-0.012034277995365933,,
COL6A1,-0.11052644902565446,-0.012198604082796364,0.027647799350420926,-0.09413583168051082,-0.03797002940198951,-0.07166565718490922,0.01572857688641361,-0.006527170739594028,0.034213754773243475,-0.04487736407293701,-0.15448595268004467,0.04329102876137357,0.03154033709796782,0.037425179722632984,-0.056561099102086385,-0.005991886939085927,0.0250559104694041,-0.02083994328108245
FGF17,0.13695763025901825,0.015496297400063414,-0.013056884767022705,0.02482542865899181,0.01794329474248915,0.10960967811671188,-0.003865105712824581,-0.03229344645574504,0.0033339672350593767,-0.014326905447105647,-0.00898845265090356,,,0.01545017713692927,,0.10300064341972362,,-0.007102825155914805
TNFSF8,0.002043748145956707,,0.01668058416627616,-0.02218925293228861,,-0.02639693332151502,0.10703058800273003,,,,,-0.03314398216909575,-0.058301441943415334,-0.007342574823319204,-0.027258023493356515,-0.012796410613705374,,-0.02265500175981464
FGF20,,-0.03469610463540382,0.00798353320690187,-0.004327879094795659,-0.010305370827879768,-0.023254977089658093,-0.031129063227261472,0.039260245107911346,-0.042166007797706254,,0.00944244493778485,-0.047465245530928284,,0.02752716294604129,-0.014286722454687815,0.005491102236056304,,-0.042721266390650804
ICAM3,-0.061879447921508464,-0.012621069179259434,-0.015616663999443588,0.025216881256505133,0.026101403156802212,0.04767149488389358,-0.040552043588754826,-0.04651513247623166,0.05113937990659052,0.009440184155961706,-0.02615925602489835,-0.0017042059970542478,0.07912429658500186,0.061244117531208446,-0.07785940499805366,0.06381563044100036,-0.0417443661461719,-0.046324003380078936
LAMA4,-0.0688107382105237,-0.07175317671350556,-0.0009072837792583005,-0.018009696687499667,0.025133733605101682,-0.05206393047617122,0.052292359504825706,-0.0034135407990840013,0.027400449914966533,-0.028812783168375714,-0.01854329449420353,-0.027281641583848278,-0.04904278783685504,0.009549502665124767,-0.020211917626231195,0.014259772429078263,0.0007152734692698006,0.02923079491265078
INHBE,0.02614471799352866,,,,,,,,,-0.016589825532497063,,,,,,,,
DLL4,0.11148366902119351,-0.03273630025728844,-0.004762717626431919,-0.05753749663461093,-0.005007067925937147,-0.032693346748663435,0.017005566583199995,0.025278382940755604,-0.0241605671100052,0.03973324372493486,-0.031835048103141105,0.01163095749932606,-0.037692870464526664,0.02560861147268987,-0.07765551567935446,0.02282428528799382,-0.04287042532706647,0.00617467036579389
SEMA3A,0.09477802465710536,0.015381662803023376,0.00822664065045098,0.0708048009283902,-0.026805526365676565,-0.010069553526306448,0.022398071364593684,-0.07909459092927497,0.03597663594423024,-0.008160970151082214,0.04465541677943968,0.10189897627125906,-0.006514227496122183,0.010170002130555708,0.06776107343262769,-0.022589161718875865,0.03784687858517341,-0.11117920288279633
RLN2,,,-0.012411728045106686,0.009914316591475191,0.01952474598710743,0.012803457040299717,-0.025385823410536863,-0.050152622014807094,0.015600736227166661,,-0.01720428780445151,,0.22181074150402233,-0.022784985225063087,0.00693324226744383,-0.014035569317532014,,-0.03952585521016925
C5,-0.03587635798728474,0.056102883049071656,-0.02504583188274164,0.011865299181308173,0.017233174015077856,0.002820496505171888,-0.010942078112371788,-0.022656394288088008,-0.042185939559961645,0.014951027104500565,-0.03474949030429339,0.04148473629704503,-0.05402132342634388,0.027572269899823282,0.03784881540386821,0.017689167643759805,-0.00308386558138004,0.008301284516841034
COMP,,,,,,,,,,-0.01959658615538388,,,,,-0.0410987453891117,,,
EDN2,0.155218502481254,-0.024462563013802133,,-0.029182577124526904,,0.040107719160662296,0.006297344721675929,,,-0.013148288532464907,-0.036994942970013,,,,,,,
C1QA,0.1242407011003804,0.0047869541921809425,-0.017834517301228446,-0.015245219068512936,-0.02490544027558551,-0.07836239700614576,0.03713593686851556,-0.0009036162075146053,0.05563648761008555,0.04968330120501545,-0.13053681049775123,0.048072733755799194,-0.013522732568958888,-0.009129828983559483,-0.05796863950411529,0.0568829740844749,-0.10046100747897194,0.0704279803550663
UTS2B,-0.025047647844568078,0.03990037345171566,-0.014118651710610717,-0.024337490482741534,0.04355259347858724,,-0.009107367897665456,-0.04034457796547806,,,,,,,,,,
COL9A3,-0.0257046884136168,0.026122130082435368,0.024857155072416422,-0.01662829685430711,-0.024753361056818402,-0.020849914104129407,0.018366230608106392,-0.05160131555177989,0.05894813411718619,0.017484599641336612,-0.13684616575913633,0.01788941903841787,0.005580988649678864,0.047494099477214405,-0.0010720234270125272,-0.02771356293738432,-0.06888856552691325,0.035888536298189645
DLK1,,,,0.05276318893456974,0.03037954922062336,,-0.005019028806854827,,,-0.020897964960652018,,0.10454165861770158,0.0047795848036986605,,,,,0.03585136943457145
HGF,0.1780058781118327,0.017603546648229423,-0.01736340123098037,0.00206176997336339,-0.010014221209328383,0.028227052493544045,-0.010745995592985747,-0.012212594127143084,0.11115796032886667,0.008261637235525268,0.06731151809761104,0.06473936664045797,0.003667658621911111,0.02902424026080053,0.03454258494285852,-0.01382074226386131,0.012645993034056214,0.037053357708595726
GIP,,,,,,,,,,-0.017419147473738118,,,,,,,,
P4HB,-0.1615167406845267,-0.07152812169059272,0.0016843134661947226,-0.17016939740584167,-0.030760135031688528,-0.05319837772293965,0.08825075357429794,-0.0024182135801752228,0.0563896954297658,-0.042031114050911755,-0.04415696446914879,0.04175530247023701,0.070422568283767,-0.009104344075001696,-0.1313124808904805,0.024904147717250937,0.044411060170475386,-0.04725455214970666
ADCYAP1,,-0.03192917412221987,-0.01753931859793587,0.16703713583859633,0.061546213235875426,-0.006797043841207343,0.012438467643769501,-0.03164414012044562,-0.003396701638509959,,0.15156421510572812,0.07267024743177848,,-0.04690925778023941,-0.05519234077711401,0.022918780666150662,,0.006543277043519161
GREM1,0.022256881884039632,-0.023759198246431832,-0.024418982750954353,0.08316004218511308,-0.018864035406422498,-0.013199075814285413,0.010436004790345574,-0.018775518340065724,-0.045922671701832465,0.04889987018411182,-0.04545196582232449,0.0748997301429684,-0.0560402045878557,-0.0028092578268917737,0.012395958520132564,-0.018777485199356878,0.10929865571251472,-0.025167427852124315
EGF,0.07230877486952758,-0.021974742931380253,0.007200710928171493,-0.010256208274402313,-0.0353069170554253,0.0921147588086125,0.004999814502189147,-0.028779134055030405,-0.03226850397971951,0.02855073741780853,0.0151711893496207,0.038986858336064335,0.025875820806858,0.14280484359754173,0.03769009564261404,-0.0176714003920814,,-0.008958875147590032
VEGFB,-0.13020561648131954,0.02869763260159122,-0.03940624235436792,-0.08861455384110316,-0.026919945635855112,-0.058907905889530654,-0.0012226816872514196,0.0088447257570026,0.013109476274120945,-0.0392510974572611,-0.0900217454698475,0.07878050193193546,0.021490973382572467,-0.02610165976776616,0.010122816111003671,0.017477580113593575,-0.03518954225007361,-0.0693507001735222
FARP2,-0.04496194937279057,0.01310314951958615,0.0015459241486646131,-0.04386213463295347,0.045537577517212116,-0.03309857473400411,-0.017444729753788746,-0.006252714399460399,-0.004674737041207968,-0.007817864612147419,-0.0012523354099917873,-0.052764221785711454,-0.028710886188418883,0.01934922563549651,0.003365054605872541,-0.06058159385169926,-0.023017721022342515,-0.00460554735418012
BMP3,,,,,0.09698511803283606,,,-0.01843598234304219,-0.054201240962877824,,,,,,,,,
IHH,,,,,,,,-0.004087924794189174,,,,,,-0.014280693946906646,,-0.013864955346207252,,
LAMA2,-0.052637908798778964,-0.08474235942235803,0.0566642901157044,0.03864401819905102,0.03938150781909581,-0.02476872448239918,0.0029037319872778963,-0.025161474371001195,0.008364247280740962,-0.02239610051512698,-0.06396636861065137,-0.011066625983470395,-0.03676789733063323,0.019669136280434672,0.02187139865153224,-0.03786028750218013,-0.022395344608806565,0.047493931436362456
SERPINC1,,,,,,,-0.02347736417195861,,,,,,,,,-0.013692341268645962,,
NRG1,0.16207862651409746,0.008777314305428854,-0.005435484582774649,0.046263414197194264,0.08579659866974682,0.03266430883511608,0.03916868769042025,-0.025005546749927644,0.022133924856175647,-0.03409632300436841,0.06350492041565765,0.016029240200881652,-0.04613767907623928,0.037489135426141545,,0.13221755018342785,,0.07469398761805462
SPINK1,-0.04736795784789203,-0.04053618295432397,,-0.03968065099844735,,,,,,0.011696486977470671,-0.01720428780445151,,,0.021527412780480246,,0.07302896050390156,,-0.06155380450539643
EFEMP2,-0.08368598219263136,-0.04504667315833804,-0.042499177292326655,-0.04830679991341298,-0.02908668441202381,-0.02660074630948619,0.005151949938363674,-0.05151594673140354,0.0028419283114965916,-0.014537953722840427,-0.13994985215846248,0.03048516401109688,-0.018902284566398968,0.03426549604282021,0.006162658028477246,-0.04691790455409442,0.009197928370579016,-0.03781821031389809
SELPLG,-0.03372681241466631,-0.020178344777233806,-0.04887311269870596,0.08056404667489506,-0.03365690013015007,-0.011731627273950702,0.0018388230989618696,-0.009127148797796598,0.024350569097703754,0.06059002985901957,-0.005575509946950962,-0.0006058373519949354,-0.002299239833854857,0.03240160454533591,-0.004208451986321824,0.022027576468226454,0.026452723018985432,0.08785493267467633
GDF6,-0.029372233105814508,-0.041527058104533957,,,0.022251602124355407,0.038516436742283874,,,,,,,,-0.016203529628511466,,-0.033351577757726784,,
HLA-E,0.07345249143958893,0.00033554516267473455,0.0015171910487199712,-0.02611838850501282,-0.024774627152380116,-0.05897756131142503,0.03526839652068303,-0.03918689974768717,-0.006987341728290199,-0.047120237360342924,-0.09041214116291693,0.05226951454161232,0.03932717893644232,-0.025926373604222636,0.01662194414649494,0.06831146809449842,0.07648099404131849,0.020517740268439565
PTN,-0.057505258719405934,-0.010293578766763484,-0.060692504732754025,-0.008473342438723304,-0.08860770446064005,-0.06199106723570136,0.046237226295064784,-0.052238415794558776,0.06353790792143495,-0.008904448299564613,-0.18970879833423676,0.08501297144748758,0.005703846174974979,0.03707431348461516,-0.044552262537997406,-0.059712810218430085,-0.03676739057176522,-0.03239399154510658
CD274,0.001159344754285771,0.0034800179227277737,0.034030112634269055,0.08160923450752798,-0.010681529327523889,0.044191286896637365,0.03935176456268547,0.02919549950735327,-0.04973197796639898,-0.02372792342639489,0.018843933360147187,0.04354818511328501,-0.004165930922302618,0.07356273434553817,-0.03374480624676902,-0.03502960225516456,-0.05754835093105245,-0.03753216183382178
FGF10,,,,,,,,-0.020977073607550634,,,,,-0.05579018880243743,,,,,
CD14,0.045612612025513484,-0.005718119983835488,-0.0053789034613679464,-0.11648609369203547,-0.06044840961909922,-0.04697359606364839,0.0037422984451622268,-0.017354016038368288,0.08714340447525812,0.05977246724992272,-0.09879479360733014,0.10150546707340946,0.01771471316124161,0.025853156301131372,-0.04825722600225384,0.013253780275400478,-0.002540806964057948,-0.04172480577171702
SFTPD,0.11737336694478956,-0.0031700277651187255,-0.0196949536830525,-0.010245347875090797,-0.017740672337726488,,0.0798484048300373,-0.026795759871569277,,,-0.004295738155422016,0.01987656052319522,0.024249295868430627,0.044718934405939666,-0.023855307574522103,0.03767616222749867,0.05981247630780605,0.044420320293051895
SLIT1,0.13805787863906116,0.05870065505745317,0.019023860588695273,0.05590276167784339,0.037135643337945265,-0.04303449628921139,0.01518569460314672,0.04242509733085553,-0.009328263228629301,-0.015571644392013242,-0.00020877131699711984,0.13007028750987618,-0.010139170665369204,0.04422704709056979,-0.018756520084639877,-0.006603247140769773,0.011294272799516876,0.11640876019991547
LPA,,,,,-0.004909543479880964,,,,,,,,,,,,,
CNTF,,,,-0.022189254957496126,,0.029423515011640977,0.06301862808706249,-0.018775516717341963,0.023348419443454137,,-0.019976014081373422,,,,-0.041377554800283885,-0.014035570865249805,,
BST1,0.0628291999900355,-0.05087713973052323,0.034389030881872805,0.021981115273136943,0.02959073230294003,-0.04972655293806871,0.025462030683554713,-0.0006254644315371553,-0.02872007588058124,-0.005354123587291855,0.02002845321977994,0.02217525936009447,-0.05478953011773567,0.04425061076245289,-0.0171376563345744,0.023514834499078197,-0.04966075600981267,0.06147273646739597
AGTRAP,-0.024639875986307635,-0.007666344794506314,0.02123669273679968,-0.003821824425687106,0.04135022502628758,-0.015828426222479135,0.014754836731150639,-0.02746878031726261,0.035200569546341265,-0.02466972824983504,-0.0375727707415581,0.06895809203188841,-0.03439152115748709,-0.01053073463515815,0.03315274837658025,0.019547888186692702,0.0076906390460612034,-0.060011705132779314
LAMC1,-0.00017974011169401546,-0.07363686667351244,-0.02424931185985028,-0.09131370520141519,-0.032896405376790824,-0.04323555489630406,0.009245959197550576,-0.002909616261234316,-0.009554430818934097,0.018358573029818016,-0.033840903690494605,0.016750397797158458,-0.04050920284226946,0.006991785496449841,-0.0668401530398649,0.05019380030628337,-0.071157776278653,-0.06961468299775951
COL6A3,0.02264517480034028,-0.03851189650031817,-0.01812889019960251,-0.00388002857239718,-0.03654766895476119,0.015589268862555402,0.007260126859223386,-0.05177963561784831,0.012051224573753336,-0.027443828997685653,-0.019264320743600665,0.05348781493054889,-0.00535100615388033,0.010612296006931081,0.0212807534144143,0.039155187252226185,0.05529910305400356,-0.012687410656526574
FN1,-0.1426160089577592,-0.07281285150866473,0.021223009094674162,-0.13973595757018298,0.027005962753124193,-0.04752941328510168,0.02841100989085358,-0.0017305016874129334,0.049038878987688356,-0.035716050362002476,-0.12526794328928972,-0.02871289294111073,-0.08818077162261626,-0.025769012724678523,-0.0741516699341568,0.007820888837563565,0.03016440182526169,-0.012321432561662845
MIF,-0.19686495765004539,0.011574353316897006,-0.032845352031448255,0.03876851307745458,-0.08681536491785785,0.03221766785346924,0.008365655353032724,0.07133311836391794,0.07182039259000438,-0.0033203399884375556,0.04769027128826336,0.0015056567322720947,0.05040033805308239,0.04912823065221441,0.019731056087496802,-0.024016690094644664,0.024910107972759537,-0.08163717626489775
JAG1,-0.08311192229296889,-0.030507609843174317,-0.00023346411253016662,-0.10365815600457787,-0.0079102033850351,-0.02706939820948027,0.03068448229730415,0.008099733936478325,0.04903953862133998,0.011430197928595042,-0.13237745446716004,-0.030254560993454156,0.0158828229304616,0.024132030091598974,-0.03706059226023052,0.03370710638804211,-0.09417073539261074,-0.01817472975589449
NID2,0.1533689674401756,-0.04745326132595251,0.009228380523076243,-0.026615905569629124,-0.028328272904649628,-0.025847090585225996,0.049527391149439354,-0.006535750109802915,0.002351154513125876,-0.0035321363268492165,0.01151795318320562,0.0005683137899169126,-0.06801036204160997,-0.020901632387666742,-0.05309511898234679,-0.02197131309561535,-0.014928684219770148,0.008919344289689508
EFNB1,-0.039099133643590925,-0.0040176948470512725,-0.015395296919950797,0.019968363180833584,-0.0518873453055,0.012548344671237666,0.009929058244413888,-0.02823804306727437,0.07652703968607193,-0.018716792492110043,-0.08583521812111605,-0.024093820449188213,0.008553478097165142,0.025902342861348505,0.03953068538361866,0.04292865657356149,-0.03638098875443185,-0.02373438362712182
COL4A2,0.08728215032766136,-0.05122689816094016,-0.033263095909607646,-0.05423467062733428,0.029016082076106148,-0.07777037975605688,-0.00031570567021807326,-0.013032762584294854,0.05422634772584187,0.0015433496923930605,-0.06564062045133348,-0.04748671043709264,-0.025049082224413762,0.0018067531291400683,-0.05698716223295931,-0.030153729025105044,0.02435784618047901,0.06402236759875658
SPP1,-0.03011148727216844,0.03708178800629851,-0.034437379040602616,-0.15255086865420095,-0.01607743149599216,-0.10155928978546719,0.048368934595438125,-0.013839713168234272,0.028178394665568294,0.0027789866947310208,-0.19923783580994558,0.1896182250346734,0.030789698163233264,-0.002705764226833309,0.00277024163379752,0.030348937656032856,-0.14560362096739546,-0.14197015200442178
PODXL2,0.11245420690942472,-0.0016821342569782198,0.032978050966553284,-0.005782151224560127,-0.0065987888737084775,-0.02188785944893982,0.02854439388444026,0.025405492170174966,0.017582433111458417,-0.011860153172546661,0.06440752245362172,-0.058265339934211444,0.007200207632902572,0.033091841271713114,0.04413728156579949,-0.0566721781254266,-0.032193460381060524,0.11605590659399567
IFNE,,,,,,,,0.006382979511056885,,,,,,,,,,
FGF9,0.34551065303920453,0.015955280675718213,0.030849206269274714,0.14255362832254106,0.03120564613527958,0.06641028222553873,-0.01859742441237818,0.024022839975898796,-0.010305269132015989,,0.16156592763955363,,,0.06476263194240572,,-0.030203100019743075,,0.09146773823803427
ITIH2,-0.023291999594665474,-0.02385362133959107,,0.06622519291867214,-0.003554200897857873,-0.03453540202197105,,-0.010050307819818336,0.010493292455495618,,-0.027998432975161372,,,0.10226997980319402,0.0768559945457735,-0.03376375722241907,-0.03500044823899159,0.03966915995983048
ADAM10,-0.011216492862985946,0.01836685201919041,0.011322617345620348,-0.04866912617580111,0.032986948663615706,-0.06859849668960571,-0.02955956147848644,-0.03910521410945036,0.03152140270360449,0.02356437564748552,-0.08118469334294647,-0.037895987450945766,0.04291292560469212,0.08992961881188061,-0.042156970074780586,-0.03887792104391494,0.09076643486599248,0.01742522716965663
CFH,0.010406023133825191,-0.05272012686925474,0.014903925783439395,0.06264449621245374,-0.0278178316731451,-0.06414159126196324,0.06049434097704501,-0.03434920015921403,-0.05269501749669294,0.06100755026706398,-0.04223023856508004,0.01151124498507846,-0.011965477503931208,0.043029229586814675,-0.009918237850881128,-0.0476476149608907,-0.05577051185397951,0.047676776748832195
COL4A5,-0.004712480688235173,-0.029011585166490907,-0.022360269406297626,-0.03932137096498712,-0.014813896944606612,-0.04617541471843742,0.039539729919819924,-0.0387422602068343,0.013918017312915178,-0.014901171142686267,-0.05346100594869485,0.10113122574677653,0.007741576469823525,0.05608702003154448,0.045983700126005084,0.027270505437981932,0.03297627008654059,0.0563288975205607
LTBP3,-0.06731406516519102,0.007014768789758092,-0.04972978337945982,-0.009388107260456113,0.0658761546969336,0.03825429196372135,-0.0027159913255072545,-0.008738964061599358,-0.02253293001441073,0.012683473906865817,-0.07354267635814678,-0.07898762613497194,-0.02454091600700387,-0.0786492851624861,-0.04621390541752869,0.042907436234931026,0.04475062918279083,-0.0629088100100218
GNB3,-0.004918621135992322,-0.00568571802521156,-0.02811394895109005,0.02528322436736116,0.01287234911780871,-0.05688548473496167,0.039085404502130515,0.0033909779986168675,0.06278175568765036,0.012520301215551168,-0.02153545074448997,0.05272023998785601,-0.07853877696997082,0.032696770548642486,0.0005229581535718822,-0.04675122813406899,,-0.001155757638080581
COL6A2,-0.04387239306176052,-0.04995057682066757,-0.004880398979851041,-0.010221964933222001,0.0279047721170526,-0.061392273424538166,0.00382776782478821,-0.07043244321642785,0.013380899152610691,-0.046045404419793094,0.022961276372036196,0.007778087974701218,0.042066273610624726,0.014374044323803391,0.02606755684449033,-0.008211571011682612,0.07296162064065394,0.018590839027970898
PLG,,,,,,,,,,,-0.0912797246406583,,,,,,,
GDF9,-0.026059906744882195,-0.03940526834382036,-0.031041298782193923,-0.021327105108887065,0.015861024523766736,-0.019491870988645486,0.03232499759140196,0.03203028762587905,,0.06445937128366759,-0.06050567058746983,0.03806031290193671,-0.04597645325660268,0.049216961758471886,0.012554699426890638,-0.007818400769637471,,-0.041432053292608496
NCAM1,0.06023037955498645,0.01649377341915987,0.018774663260029835,0.04444881587645964,-0.02502908326172079,-0.01806003612464488,-0.0071537660755786135,-0.041106488742345126,-0.05455671359420885,-0.0028554976134148435,-0.0417440861484281,-0.044052682719085384,-0.04297923499474852,0.012707706149806184,-0.011034904645962164,-0.05233058722783716,-0.09053993907685322,0.10014021413316587
APOC2,0.030723039453515424,-0.04336730307294674,-0.013923350468121449,-0.008839702883364624,0.015603182811304107,-0.0340710998910203,0.015691994800466888,-0.018222901705789822,0.05229850735124848,0.07339847635152436,-0.012819870364347048,0.11478328354373107,-0.015116618947232555,0.056896046632775074,0.011886495078803329,0.04687480530969317,-0.0189139214022067,0.008239452244954627
