,UKF243,UKF251,UKF259,UKF260,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA6D,-0.008178273329877715,-0.004749560094486179,-0.012534927903222063,-0.00011865850909944492,0.03460822217077092,0.07027002906502511,0.021743920641472823,0.09397110939440859,0.027771367013088032,0.04359724595683161,0.03462283405833873,0.000768505388668485,-0.0080312412331996,0.08458537680680653
CEL,,,,-0.0223229328139375,,-0.06986086595130518,-0.08095799436604406,0.18209212948187728,0.09524656704538537,-0.002584022776465742,0.03508935307215822,0.045833510755416924,0.06152403755277481,-0.03160839549297
PDCD1LG2,0.017149235270914078,0.03428884976274084,0.03593431361247275,-0.025157489523206303,0.029217651610340088,-0.01980037088603632,0.003511556966295772,0.029388620961191998,0.020306996059593307,0.06930976796000501,-0.056947064573476196,0.020385682269425484,0.06517652874228616,0.07690676357742873
SPINT1,0.05076893590594369,0.050615802021518774,-0.023468853352441664,-0.03017998297052354,0.013684325901484336,0.01233744186448396,0.0418996636690697,-0.04166424625208111,0.14922105643996272,0.10763810011246105,0.03782469863120626,0.1173554504617689,-0.027280384616330967,0.05704830774990524
CTHRC1,-0.05434573479722662,-0.019586799758164387,0.04822807537656069,-0.014335767711129753,0.1399836931119957,0.1280587560956154,0.02494652664683083,0.06438556248863857,-0.013532052803902983,-0.011986926897051916,0.08294336633057604,-0.020122860306029406,0.07828861397008972,-0.017537536402486193
PODXL,-0.047739897623473984,-0.010848033261106038,0.02097483418236449,-0.05623450833865743,0.08750162999539975,0.13528919977122217,0.015515716017966398,0.06233625342757505,0.07656106921614536,-0.015660783076372253,0.050096324918349144,0.036285510883974484,0.04851788445277527,0.0802618334014049
JAM3,-0.02357230325343012,-0.03694976183967228,-0.03394887200680736,0.02614744048246856,-0.08291557718945382,-0.02821513429289736,0.028509682702229044,-0.050817945098521326,-0.002776457775281795,0.1120330146973492,0.004911604724511915,-0.04988471372294738,0.05671328692761651,0.0613099437981785
TGFB2,-0.042145937214600575,0.00385299279018834,-0.03394030310983792,0.017062714101934568,0.08979394484949643,0.1936102464853138,-0.05629990600332005,0.0883500906301048,-0.01137062229003059,0.02167850484151478,0.10086770771189103,-0.02992144150399231,-0.025742578839268115,0.030101618903678
COL18A1,-0.06453126516306788,0.03205900152475626,0.09966367151693203,0.03288813361637105,0.09657909646833227,0.010254485233496887,0.0648091831652156,0.03131523482280248,0.009665249843274335,0.005213799206035647,0.07045253822583551,-0.035244597077145695,0.07250263913287411,-0.09204758199978987
NODAL,,-0.012575968620954676,0.08860740063070371,0.02927423089842347,0.07626628939361374,-0.006116468140097528,0.06413156586504412,-0.048223580516119746,-0.022861824404739696,-0.008067340056614882,0.0029556002717117335,-0.03013476890422173,0.011669039529483755,-0.0278047793818565
INHBB,-0.003955326230492138,-0.0051626635838714985,0.042456526359556164,0.0503240286306716,-0.023420703751842624,-0.04570129182369297,0.05974280230736217,-0.0057444844774040375,0.05499267883040281,0.012209067896781169,0.016306859042541273,0.015473046470030732,-0.02549923676246379,0.03504642106185287
LCN1,,,,,0.08430787728476635,,,,-0.01736726707541306,-0.03085548683514875,,,0.02043550575001881,0.026992917272137755
ARF4,0.05894375157080189,0.028491979545014322,-0.02418850681925638,0.011989154170617832,0.1122446365850085,-0.0251821031293002,-0.09168623168917378,0.04390816441073429,0.04640018869929314,0.007641775133146159,0.09711843369785243,-0.02036616267206103,0.0041792869327967365,0.016838833909188645
CXCL14,-0.027492010381202914,-0.02697656466187938,0.027120898395362334,0.02791251750087097,0.012293606565083577,0.09430559344625473,-0.09603132465524593,0.02656496571958855,-0.07508656989620138,0.02385955199994693,0.12165489036704441,-0.10745684725589709,-0.023440041072852646,0.02783643616825567
LIF,-0.03270001636579507,-0.01591416686952132,-0.03499708107184482,-0.032496592750843566,0.007665419152561651,0.026424726285273488,-0.0777662926077807,-0.023911299722861594,0.07753378548166621,-0.04316231029570333,0.03737386054046124,0.01333407178177517,-0.06507762245026628,0.1587081502700331
IL17B,-0.02227785954681884,,,,0.08982882104259587,-0.07192633958530138,-0.04367492032168606,,-0.04029974209943012,0.13804605699231168,,0.03173013188919341,0.02318677158844792,-0.02346289566452663
MMP1,,,,-0.011314803126906402,0.061560643485470946,0.0340661754648451,,,-0.056874518476591925,0.008208279953725623,,-0.027148000238879408,0.029420348158015204,-0.04190196936723538
MATN1,-0.017552877040963873,,,,,,0.053033908224302644,,-0.02767968594013937,0.05056727464334801,-0.029199753784592337,0.04943030004067193,0.011139057490064082,-0.021381972422885996
ADAM28,-0.03889201796496108,-0.021209642757393284,-0.010551218997707165,-0.04149336648357362,0.02401038090946178,0.03479798013033191,0.08829181216826615,0.001323300331215935,0.08940477188509031,-0.02293236366150204,0.0238811508890075,0.039504194593184945,0.07815344427494833,0.0468111844524191
TCN2,0.07652958471926263,0.030965181417998665,0.025874688453318015,-0.051458752119701336,0.025659435392918487,0.0647162947677921,0.04851613459860034,0.019465277519171934,0.016346487742256277,0.049269335198385326,0.0568081742147231,0.0010985602190487422,0.056979268908441155,-0.0032083375070592643
THPO,,,-0.022335367214243076,,,-0.03750670082628501,-0.04573886411424123,-0.027743939740949453,,,,-0.0335166201129936,-0.029285123993761188,0.243109785762969
CUBN,0.06519442912126812,-0.030291744953765774,-0.012929112663925416,-0.0009978330058480528,0.02266100500302031,0.02220486821972967,0.043698455811662006,-0.035524731018487965,0.052440311448127795,0.09884234043556009,0.03112457924646223,0.021453044075797505,0.07089903518779295,0.052303416305535644
TIMP3,-0.0662401974756119,0.036690662573259494,0.019450830148653467,0.09558310321196613,0.008412697426005353,-0.09062125246795916,-0.035440237207861124,-0.04623219526761989,-0.03252305125495747,-0.049893465972603475,0.06021719464154713,-0.060625491560791826,0.07518512070878994,0.010161734523804351
PIGF,-0.040608272568995865,-0.02941827506668639,0.06177637223261959,-0.021954874734588733,-0.05070802034569031,0.043190824806420614,0.05351297615886157,0.0847604242630541,0.09701521705291057,-0.013347913459033394,0.03644296195557464,-0.026641287155879715,0.04118924151738476,0.06944317114431658
CRH,,-0.015782807458540004,-0.02104804986964001,-0.011497902379515711,,,,,-0.001471137648978096,0.08262190634164274,-0.0030676682910452465,0.023700950346555144,0.13700521125140633,0.05356451181586652
BDNF,-0.03179650351394773,-0.014118650546175487,0.014659149588945373,0.004797475083733843,0.11036299766304107,0.07716910937479288,,,0.04056395717002099,-0.021076021127528124,0.13527505839585174,-0.012309417280796032,0.030936817807701075,0.12226215774328852
CCL5,-0.046247450482082286,0.0424725616747714,-0.020892896205902997,0.009496122429882682,-0.0006671418468972745,0.20336567564210545,0.09080885025516348,-0.04594102976543997,0.03873585647838785,0.006911350438373523,-0.02053152809027659,-0.015077157371536235,0.10425025837665036,-0.0717836687183601
GAD1,-0.06174649574865399,0.028997534719815116,0.013550708132070276,0.11516823091475546,0.03069511646151264,0.15366282147706686,0.03364306134797114,0.014507499729958311,0.06662878212039189,0.010646745462361558,0.08498556262505783,-0.02423489618434504,-0.05673470348752661,-0.04324923884245966
COL14A1,0.07089185883243092,0.013449991231846634,0.03759595761691551,-0.015919550231334647,-0.03810130693235442,-0.07854462620489173,-0.005398353992498997,0.03449646625400487,0.0725594625218547,-0.020357345917619125,0.022462897810919494,-0.0811294414573733,0.041855214425316103,-0.01009391911115521
HLA-A,-0.019155893598519096,0.07769477300973666,-0.034081074613223274,-0.004689000013476499,0.06877025478842154,0.12336850245558216,0.0038899960310553646,-0.008804498091578275,0.018009151670048778,0.03230948727811044,0.14293968773444132,-0.03417810866145394,0.06101032234803517,-0.019465377600655146
CD5L,,0.02561757841625415,,,,,,-0.03166894480181924,,,,,,
FGF18,,,-0.01672251821927091,-0.015687854828639276,,,,,0.028754611845123214,0.02132726012317515,,0.002307701840391781,-0.023415827640768598,0.005751428759306092
ADM,0.04809046911130973,0.08257061789322344,0.0034005374875656753,-0.06918847274151836,0.08487264638703007,-0.10574890590548285,-0.05847588672015793,-0.024113482158374652,0.029505286837753785,0.024977672330412072,0.054631171493189176,0.020444452155213615,-0.01493721645628444,0.1415175734045961
CCL15,,,,,-0.03143964569748133,,,,,,,,0.06452962559804788,
GNAI2,-0.03743528300118697,-0.030497213591792745,0.004397060280928108,0.02507138083688561,0.005682580613479666,0.11137981195658843,0.07478628428744398,0.04170368619060599,-0.04835913681266922,0.019321769749894475,0.03966359349033564,-0.012165850197255152,0.071499083610965,-0.02042229291579075
HDC,,,,,,,-0.05446597505685147,,,,,,0.058938223634905765,0.07385960670545644
COL11A1,,-0.00936043075322936,-0.014287820241155366,0.034915859390927714,-0.028756152929368547,0.15122261571111761,,0.06130708780779073,0.03473925002942574,0.004487511506381717,0.015549848757564459,-0.07101533186153479,0.049427657684582266,0.09145214254920367
NUCB2,0.08368377426076153,0.0038037919803226915,0.011111371676486131,-0.027730509556953022,0.03663552235360815,0.05466083862684622,0.031605889232821115,-0.016680247375491918,0.011897835536216093,-0.035493050614125866,0.002258417830226962,0.01326969459962458,0.0066277299280513916,-0.03752381289220868
FGF16,,,,,,,,,,,,,,0.025662567640921757
CXCL1,-0.017681455516634404,0.058489971276044446,0.02385874538714713,-0.013258967442825991,0.12130995657940002,0.10918124800490552,-0.04755349893359479,,0.008313015988349323,-0.006326221210109368,-0.03218343449778384,-0.06810990273672479,0.029594977556197263,-0.007024274732024749
VCAN,-0.04483139626744523,-0.006022331314558094,0.002490232995396808,0.001249206668564761,-0.03237268994076126,-0.05584496608985092,0.08520046913890715,0.030086641108804366,-0.011447826002965046,-0.02414890304432181,-0.06928175977710073,0.048477241081773155,-0.009361238461975193,0.008746291350768669
MMP7,-0.04694322041208441,,0.03703741507250161,,0.0036245603751044048,0.09551625303969143,,,0.03726942710730483,0.07705962826873097,,-0.015649337097513916,0.07728978564408409,-0.050343641959356006
PTPN6,0.024615475484139,0.06842207717455734,-0.027270551691095345,-0.03227875639751482,0.03379122785174432,0.01950566762390411,-0.001549141714025747,0.01940519557521509,0.0003233959648868616,0.038474885398734525,0.11262468383855304,-0.06508306973369554,0.006256164831097817,0.013832153927488931
PTGS2,0.004926467748423536,0.07122168707843264,-0.05242179035013204,-0.02233134239452474,0.1463740715958405,-0.06613977217758729,0.05317192619664752,-0.048928494026487024,-0.01923329978045747,-0.025666389265199298,-0.007977289662964064,0.0004869607300460823,-0.04338076412990359,0.10970861717285973
XCL1,,,0.013169484036703205,-0.01203123131176048,,,,,,,,,,-0.03805307705826028
CD58,0.039952485150153566,0.014229046455603998,0.007639645289752827,0.028133532137339885,0.1089748914170708,0.16440169856532486,0.10801160848518865,0.021593965616877046,0.07402554481424341,0.03972912653985737,0.028898865287042788,-0.027046660403123104,0.0645349616338941,0.03220947819772241
TNFSF14,0.008981190075511139,-0.01765866043931451,0.004211357630234195,0.01254530004016004,0.0176722227237301,0.06942570197038787,,-0.037824579313094506,0.009803095604036765,-0.012046888592742415,0.02943862097104744,-0.018452229314445057,6.11288891248095e-05,0.05480010616298599
CNTN4,-0.029037569271104863,-0.013823143060408865,-0.03269914624426952,-0.028335269135909176,0.041357114465283944,,,0.015154491025989132,0.00966937574234336,0.006904279558955628,-0.03664343239070594,0.013143048828974747,0.0401013345196956,-0.030398347533008355
NTF4,,,-0.023015496552341922,,,,,,,,,,,
INSL3,,,-0.016722514939246563,,,,,,0.03955104668164254,-0.016427202004672483,,-0.029904817199335215,0.032141778363850716,
BTLA,,,-0.004024223299216983,-0.012542959161001063,,,,0.04534128778555437,,,,,0.01757154481186173,
MFNG,0.07532413910227388,-0.010714707548588009,0.003658861915219213,0.015214200752598593,-0.0024966920148808687,-0.005609481682281875,0.014974392869306193,-0.032260273855780765,0.04810026940864192,0.05634452930335717,-0.012060354484929656,-0.009973261308753888,0.06459042279791725,-0.03313842869375103
ICAM1,-0.0503050682472057,0.013501116588035749,-0.043345244140092706,-0.05874889897339776,-0.005921746195340812,0.08817096129330976,-0.02415505501837479,-0.00594960584882641,0.06278468225462046,-0.019416363390683065,-0.028086137268303356,0.026273831223848913,0.003988519846113087,0.08401750257708232
PROS1,-0.03797532232317208,-0.02375149175871646,-0.03681842822136103,-0.050065194776244167,0.03324227934074206,-0.03356318605488319,-0.032681514132424164,-0.016466086695554393,0.06394476296453573,0.07341081363672917,0.13507985987922022,-0.07566863869679791,-0.023436914061645525,0.16634672847448115
CLCF1,-0.05302778396131029,0.06211228977949263,0.005589291429730773,-0.05492217393021952,0.033414777435112286,-0.02093370149610872,-0.04268069174068064,0.036605455633116124,0.051519117775177106,0.020528661787065788,0.11865929065634569,-0.03504605170059716,-0.021315743892651045,0.09103680160747508
PSAP,-0.07437300566294051,0.041837288969241423,-0.02460649263719114,-0.02532643896551436,-0.006803522751982484,0.13024994059124606,0.011292674990529045,0.024226440089528574,0.10404321231895731,0.07945065970819923,0.024103740939911536,-0.009471150516833993,-0.008777152955513784,-0.07917758230261175
EFEMP1,-0.05579915269013001,-0.03801042713185103,-0.014258299662125506,-0.02421781270664113,0.019676082080912385,0.06592785722762412,-0.043269678606528396,0.06830033949754548,0.0599468467206035,0.057534724351608196,0.04886146194279432,-0.0740995540203223,-0.017842570432606945,0.10188735714944729
C1QTNF1,0.039179032014144355,0.06061467868485362,-0.017746043684497885,-0.0065227924986857875,0.04063431281673787,0.05798850674929111,-0.0859314405427835,0.0026502246722309207,0.06788959286699658,0.02496429937645852,0.1016126326171363,-0.03401796412194463,-0.0459346727060248,0.11559258247471411
ALB,0.023014015461764015,-0.023294308166045514,0.03155822229649194,-0.02962755695182929,-0.04260959019651473,-0.011994417826358005,-0.06110548628123541,0.03752340126182049,-0.013651700258408749,-0.003466146775048759,0.0038509284029950627,0.07482910606942955,0.006131616116634138,0.0710538453835911
CCL13,,,,,,,,,-0.028292203316190482,,,-0.034705572506543186,,
EFNA3,0.01370339598090398,0.0011030455668299963,-0.00573952729401635,-0.03371741348604052,-0.0511254776424312,-0.048553780465286835,-0.06533550586792997,-0.05659006842445933,0.1254295133054708,0.028922090470253438,-0.04038621016753714,0.00516457166782472,-0.004926225425423707,-0.09011412683451085
DRAXIN,0.05582952605722412,0.024079794522741206,-0.009080390373884289,-0.0031139417998813914,-0.019277202856817836,-0.00037592518221606585,0.06335014482477164,0.02775914786201488,0.05926976929198076,0.02971062275394033,0.07873383451425241,0.05439842160706959,0.07969617716247865,-0.047561093902453916
RAET1L,,,,,,,,,,0.10105896784060178,,0.00015821924063414694,,
NPTX2,0.0746867283509025,-0.05058517885622991,-0.044721984118792156,-0.01647661804729566,-0.023994605662695845,0.09888493947297619,,0.013060200550900554,0.03992676760667831,0.017336582652510143,0.12216011083203744,-0.05260160450934064,0.12752257079646429,-0.00010668322203598866
FGF11,0.017554035243460088,-0.002046758120372748,-0.08680004979350377,-0.07272812738048022,-0.056599298918906214,0.031270573415400876,-0.09728957818957645,0.029151796851234035,0.014898549116310344,0.0074175777873941315,-0.016447722981313875,-0.00871956719885963,0.010643382972710738,0.08394444415584473
CD59,-0.052034199425115196,-0.005336482725330175,0.05726373183682766,-0.014029562556344629,0.04629225938253492,0.20339016685508682,0.049843978044375736,-0.025298005868529212,0.03228060400419754,0.010659990014122505,0.11252219500981435,-0.0752593145332912,0.04774672737169537,-0.09541763943418664
COL9A2,-0.039481851239307426,-0.01091013740106421,0.016064979425586087,0.023441736623037814,-1.8363166872479173e-05,0.09154508192596832,0.05846378327041476,0.08413899109346365,0.06780462135314436,0.022019706983544933,0.05969987898711844,0.04317571913034786,0.06717947868207229,0.04349381780196235
DLL3,-0.04687263020472631,-0.01654369569642862,0.0223221245021353,-0.05790382801216378,-0.031601024723937006,0.04672302629216292,5.766361144612845e-05,-0.06813692992082034,0.0102561860631563,0.002280978280280776,-0.021951437485103746,0.0022210994970233025,0.043711608503678334,-0.03255098255862099
FGF5,,,,,,,,,,,,,0.007624638664455353,0.16222953498120202
LIN7C,-0.032659557456906255,0.016516111552265036,0.021951796666428675,0.013354358838825978,-0.028964395672748708,0.06160987459342203,-0.03091449735719959,-0.017742785504247235,0.07849404059476198,-0.008224645544323294,0.038527603509002854,0.012921500154017695,0.10349136600782576,0.021976361882246616
GDF7,-0.01755288898627724,-0.014833216142460581,-0.029837848802961073,,,,,0.19289920048913162,,-0.026450808702944098,-0.01629584017166936,0.014353244715330846,-0.00337489405492091,-0.03268518042851168
PSPN,-0.0046050518439936195,-0.026725530293008195,0.018833687935708308,0.03690745682323313,0.04835263819002289,0.07721058410845212,0.026897347281799298,-0.07232641393552558,0.004288818333125713,0.005204233759095847,0.0972105115486521,0.004095770397401875,0.11071113807186377,0.026718384095885932
ANGPT1,0.027918326569746885,0.020817537712101878,0.021361686807274183,-0.007817939877559002,-0.02929843379616821,0.0659778315515463,0.0694049571832112,-0.0423699094855881,0.05321671045662187,0.09440050887920166,0.011193124804414013,0.013238776998022601,0.028277626175799025,-0.01100773687510724
PNOC,-0.033428196648310274,0.11482223142052007,0.05123182967495978,0.00405945512013293,,,,,,0.0009424007192034801,,-0.03778027335911004,0.0039221761636235196,-0.04267280446399365
L1CAM,-0.0021014273551309155,-0.027550490126524056,-0.018066411703729867,-0.03403134675901047,0.01314200328433637,-0.05948168999400816,-0.08140038515764537,-0.046323194873031034,0.057876814702171236,0.026123942439667484,-0.013994233820549973,0.04541020264118679,0.022148727215447292,-0.06076214217756274
APOA1,-0.037707082625158934,0.04376254346025514,-0.02604255408112881,-0.03507927365234293,-0.0032493765742566518,-0.016899800946030528,0.07776207667433456,-0.0517203973267828,0.07496031083134862,0.11336293163918598,0.03406740797729137,0.06500058458038925,0.015277636404021784,0.04862550096808108
PSEN1,-0.0110357686553779,-0.0054967006491951935,0.06212212985524535,0.028448529422829303,-0.025446676638757323,0.11361446358782878,0.032161468511938435,-0.020863536447934393,-0.0025072538478223714,0.035682606486120934,-0.01366337257502205,0.010738084239796455,0.020143251549224805,0.052163420140274995
CALM2,-0.07080611521456275,0.03856386306171409,0.0269558756791575,0.031987144878038345,0.027365637985309776,0.06497220386426833,0.10345686004662957,-0.0345498825533503,0.06676916008938218,0.03877248243793164,-0.010136654666264495,0.019257511926877833,-0.023942282460624267,-0.0336353039869282
CLEC2B,0.05088594671497887,0.0528600074478853,0.03416441835395591,-0.06075449232656493,0.1011170621275563,0.10501633415085222,-0.04498816445255019,-0.03464423503869607,0.0024288219735110242,0.019195942279184735,0.05447969749340267,-0.022871298040767006,0.05422712745362437,-0.041357719483570296
NTNG1,-0.03546240333918124,-0.03884073131937438,0.0200806427343577,0.03391824773950452,-0.015206759221371274,0.04953107336124726,0.05454933550463513,-0.007583808467295071,0.06724648559481933,0.008407368683016706,0.01494500032919865,-0.014561794016927634,0.1160487483332237,0.05143857263726245
LRIG1,-0.010373995508815266,-0.006691374056977709,0.08218223142257201,-0.0006771269981586764,-0.04141905943747299,0.15389674373774342,-0.021885321242068205,0.08606216184103949,0.021616506062991227,-0.033272297560542376,0.08740801931411536,0.035793063038892764,-0.02931346185744537,0.059300164046299744
CPAMD8,,,-0.01977975127539018,0.008161074917926536,-0.03367096774393155,,0.01773119035375458,0.06957504585992257,,0.1679781043764008,0.03280732616373757,,0.012113916318790625,-0.023176242666255193
GHRL,,0.049185067343591175,0.022295935635061805,0.061041019163145936,-0.028102317596654235,-0.023725961996182713,-0.013323922149362863,0.0007136483816345274,,,0.021232587930908414,0.02215557742110344,-0.027373063434947425,-0.020430099060129606
NPY,-0.02702656673506182,-0.00201435848401832,0.00913412691163133,-0.04791361792010504,-0.018566125723508325,0.11035937065797896,,0.08289501328516327,0.059963268704609815,0.0056154665816563224,-0.010140195723551005,0.001670065218856089,0.03072746955934739,-0.06472246930363384
MMP2,-0.01944718592911383,0.03342060065684568,0.03330759625518177,0.018001855082856205,0.07263385743366427,0.20674051096709906,0.09197009684382366,-0.015918061808349933,0.0343295182265027,0.01672815085839262,0.12442666732539194,-0.0009544815071512414,0.01848626877055746,0.017884124297691775
LHB,,,-0.017226669588860953,,,,,,,,,,,
PPY,,,-0.02998660754115104,,,,,,0.10184848098058136,0.02901295152760726,,0.008291332049056991,0.005046708178342582,0.031290266944886735
ALKAL2,-0.022943071360653496,-0.011906086232183307,-0.016976392948726767,,0.017426346964371307,0.07245752607490487,,0.10812157191174246,-0.0030625659705549066,0.020591327873929588,-0.0010000025875579117,-0.03471268687764361,0.06356931356858547,0.09360520861751176
CSF1,-0.030378723888442285,-0.015351161714046421,0.04128195075651357,-0.03223511801623986,-0.0843427005880929,0.068567509052473,0.03240524852836052,0.05534016370546777,0.06691030657712121,0.026200716535808063,0.08596158580614845,0.05183230507126469,0.003910287709578657,0.05924449691797041
SEMA4C,-0.014035204099264053,-0.00949074908748201,-0.0249237552336636,0.01633758847783824,0.10833206123208906,-0.03828137812639744,-0.0003660970479254547,0.0363604119437207,0.034916023156558285,0.02398864620499347,0.03773699898764433,-0.030222288973596148,0.06733516194951789,0.013114682834923164
BMP8A,,,,,,,,,,,,,-0.01730722365977807,
ICAM2,-0.025098415720197324,0.04564219883185489,0.013002163252243822,-0.033012387219792313,0.1107916233992328,-0.053337235822739214,0.05939243387728116,-0.026399638863298817,-0.02903127808847986,0.02706806462692674,0.09530262440844914,0.021545450090647046,0.11088900958793411,-0.056210748826246375
SYTL3,0.015619132120056887,-0.033666116102168304,0.011465084338748743,0.009049061358612897,-0.02931113645229378,0.00968861139791789,0.07426733933466412,0.054943621972661026,-0.026085043936732066,0.01964741178502391,0.10588329741848367,-0.00788035172197522,0.05499183642074235,0.05733442845868418
IL1A,0.01907395534401952,-0.023756979452106815,0.025767243313477305,-0.04256422656740685,0.11077997697183553,0.02868695929551613,0.005524054452971639,-0.01954081900986555,0.005012494421057191,0.016030252090307655,0.04712750280120274,0.03600966743874824,0.007297977627757217,-0.009346283014147663
HLA-G,-0.027761254838808338,,-0.018194696649944574,,,0.014155983202483948,-0.02719828132078113,,0.03496861640006719,0.06943596522113073,,-0.017766432388923222,,
PGF,-0.09368091747192629,-0.01022798327360278,0.09514017460794197,-0.023264916192891796,0.07360976194552188,-0.019084698367749266,-0.035245566316323126,-0.008280291730727961,-0.06122209936526621,0.01301753884672657,0.060442848338929024,-0.01553857655761847,0.12461672855045475,-0.061768727764842116
LGALS8,0.07450098723129478,0.10876255126174941,0.013173084428232555,-0.029993615186183042,0.03800044839018359,-0.044196533433683655,-0.02640368753739323,0.12029263976321666,0.004806640881467367,0.03648485239433992,0.023620365903364006,-0.006489993459792287,0.014056065458905287,-0.018927636249037663
DKK3,-0.07244922291901251,-0.026052969219010704,-0.03431762952798438,0.06187755397483726,0.03789579211477046,-0.04124928841143173,-0.0005889116118264288,0.05726387277930242,0.05832884544274685,0.03556616812654018,0.10657015007047904,0.004468961775423512,0.027560004200480135,-0.15108723710060235
COL16A1,0.02718173696731909,-0.0298329321222611,-0.00864730510166706,0.07443862196629407,0.022572192858517418,0.1047859043430737,-0.022444379308595525,-0.01154457507841005,0.07180706160227435,0.0011206565355695176,0.0773470409753082,0.008415207741190369,0.0868918011297045,0.0109248616676941
TPH1,-0.023377236069777554,,-0.014547292314340021,-0.014994991162387988,,0.01611745034608121,0.08343205458742156,,-0.02173762319939669,0.009983555711455441,0.018971431658855474,0.06270770109895188,0.1157477104574119,0.09339669229680066
TNC,0.034466960164161044,0.06083114621017153,-0.08129843146464057,-0.014493501928363357,-0.03465178163539036,-0.025588218983780758,-0.018656928054661036,0.0381020787432383,0.029343221923825522,0.01790897998748788,0.11476901207331332,-0.08960613941794884,-0.004887282545545518,0.05221608334029981
TNFSF9,-0.03294528309301812,-0.019909690469643845,0.06302793211292428,-0.015173367725323324,,,0.08052949088024906,-0.03781478237074689,0.023156260727040127,-0.03934925682005684,0.004622948820790884,-0.016106603401812754,0.032128909555785456,-0.05794761625338181
C4A,,-0.011732914309613481,-0.020423216421867476,,,0.014793654993945672,,,0.03869183569881269,,-0.014144027082671302,-0.032203638325722504,0.023835846717908362,
CNTN2,0.0018800723885480967,0.0386693119410962,0.004554926773449617,-0.020223552987375378,0.009875282156132923,0.16667883210193035,0.02161452402463916,-0.007055213150034819,0.043148036790524924,-0.007151337984204645,-0.14897143200918997,-0.0057007614447816095,0.002678150683001442,-0.1056379648426358
F7,,,,,,,,,0.09410943683770082,,,0.048181501349421035,,-0.028647145642641234
LUM,-0.04179995802933269,-0.017298399154137587,0.03723231601997561,0.00606970009268395,0.13058446510259608,0.019760093483655584,0.036663723834608454,-0.024361501081994443,0.04640812412056412,0.031762112699553154,0.10620545593753201,-0.04596180522659064,0.04640595165198299,-0.06613491968635851
BTC,,-0.018359927019421855,-0.02083966541234392,-0.024987275758849913,,,-0.053747668789027765,,0.08019976736044152,0.009605517948894002,0.02611272500796766,-0.030838839056361745,-0.009089346544828113,0.02843475611186933
APOC1,-0.004176728362012945,0.032711999195676675,0.017912822065098418,0.0634257826688536,0.08890140264190129,-0.11401878988147446,0.011043529879812101,0.08258380504514633,-0.06961113451702211,-0.013034121490709559,0.0011767852278342286,-0.061010218897800735,-0.025669336520551752,0.08306647943650433
PKM,0.04220760795369434,0.042301631515239614,-0.06302692653729797,-0.06467495106051432,-0.07074699151935887,-0.0515128707991192,-0.05745982755776858,-0.0006822638707879507,0.04668478474856382,0.05594457366961643,0.05424260832844631,-0.07119904154931418,0.006318282812393208,0.03056361586021789
TNF,-0.02645586711828055,-0.026051949040498203,-0.012589843170349545,-0.032395553821644926,0.06952966084504195,0.08707606219031154,-0.011792042771918976,-0.013355317394981428,0.048449434199161104,-0.016520264355681064,,,0.056757145491597036,-0.02229583591082763
GNAS,-0.07338919689291061,0.013293351166036955,0.021942513935735136,0.029951193580635006,0.01757772481415919,-0.09004938258276542,0.08661090278562382,-0.00702709537517467,-0.05807653682851461,-0.05232407709785646,0.12239500462125971,0.06926197039848632,-0.003981553663061189,-0.1151861478081697
BMP8B,0.006250598303862417,-0.01085464567947527,0.019658181710327106,-0.043537484807909824,0.0894297796873517,0.07601213680428477,0.09890276839069852,0.03744157336806325,0.08888195423100134,0.017778796586730615,0.04676743262269988,-0.022551405243286887,0.07053131634824517,-0.044124767131766135
LIPH,-0.024015494297722224,,-0.025873535000754577,,,0.1876586290376631,,,0.035658773989165574,-0.03440120012224429,,-0.05060707208912828,0.041627692762193254,0.19515319720509725
CCL28,-0.01755287357855876,,,,,-0.03461259784111055,,,,,-0.0085062083820475,,0.0005795480934467652,-0.033732615962178525
PTPN11,-0.05594181043422056,0.06008514853745379,-0.01192246090123313,-0.047875377757514125,-0.10745456459946806,-0.03253545178274031,-0.043140032897490806,0.004319910519864322,0.015229968357323235,-0.09013468234905075,-0.09036136603987206,-0.0008605519184706338,0.010861011874737909,-0.131793733484964
ADAM12,-0.01600301954112674,-0.01397163339718172,0.04760385319145458,0.0689150102427844,-0.010862152904581047,0.030218226777662466,-0.06419830822432147,0.029610785130544166,-0.016037586340713263,0.0834315318005658,0.10474310192499178,-0.00658868363672292,0.021629844935288255,0.025721281045973383
EPO,-0.048431712958875,,0.019100479760080752,-0.016090386585175153,,,-0.034049856804577346,0.004733514256802557,0.04061050432513669,0.033530621983950015,,0.02149707130286431,0.020440498161376653,
EDN3,-0.02422498117828057,0.024905268306626125,-0.032836475698857004,-0.016483915432507393,,,,-0.027743878828103374,0.05656454204814208,-0.0018296315670420747,-0.029645111024682064,0.031628726849479524,0.06099183069316495,-0.02154630407904585
CCL22,,-0.014833215783268341,,,,,,,0.04464721981541212,0.09706481144888313,-0.03413092658422592,-0.026752509660215952,0.02363099228903418,
CCL2,0.008678236946434692,0.062442126456159576,0.012621791637311669,-0.035897033527063645,-0.03674710712729363,0.12925875481014712,-0.14171411946425574,0.0397470019490114,-0.003190276576531506,-0.04874421762021917,-0.0220387990533382,0.017582680222852646,-0.029292472696057833,0.14666608421486368
