,UKF248,UKF304,ZH1007inf,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
COL6A3,-0.0021013512605952,-0.02516499064237366,-0.04524129690962678,0.030492965247150654,0.00989404655548101,0.0008804987628071053,-0.013330676795777497,0.019016954843701202
FN1,0.03487073213941239,0.023252109889232056,0.024437176838939256,-0.007639888109172492,-0.015988168192849338,-0.007857359156048323,0.07620593927273256,-0.04412673825842146
MIF,0.016178301448295188,-0.020985678884972273,-0.017801217241425707,0.0761822054511925,-0.07976486336288398,0.04255407398018723,-0.01962631454821382,-0.03843077478374034
JAG1,-0.06168840382819615,-0.0038195451783176516,-0.01189716037725299,-0.05373915003993644,0.03064550808233823,0.01111450331584719,-0.017849067514108263,0.04733421804012217
NID2,0.023300903596313226,-0.030051758314877792,-0.006417331808635392,0.05391999034803249,0.03817868301529674,-0.04340975592473777,0.022401910492455063,0.03892892184912423
EFNB1,-0.039817228147316745,-0.0715939850135367,0.0769332654725702,0.014301853102871322,-0.028841110837494327,0.04584145197732032,-0.055950528314081066,0.02579366604180993
COL4A2,0.015173968743964069,0.0347775733373557,-0.019787678507005312,-0.030292149987900682,-0.012965151327463547,-0.02267391440285678,0.0582608699124596,0.03317360311203663
SPP1,0.06179483540837594,0.00813903399572358,0.020689961622194816,0.13176772120859204,-0.006732582736139737,0.07416255696848434,-0.0556398214460397,-0.0387210941475816
PODXL2,0.022992051878569727,0.021467997711079486,-0.027730935261781702,-0.023210635500489754,0.04352033679685736,0.04224917740634153,0.02756043650144162,0.07332511108966694
FGF9,0.006065007130265235,0.10107220898533184,,,-0.012317723777583304,,0.028455620875238532,0.023595811406852425
ITIH2,0.028943142845535376,-0.03886536780396726,,0.08455257347257693,0.030516850664311018,-0.021195262863768088,0.008582236723331301,0.01695592062315158
ADAM10,0.004190129434411671,-0.044262179458701326,0.10910502218545004,-0.0068779280106747755,0.01803570207306698,-0.04339420589452302,-0.004670355305404219,-0.005013041279372612
CFH,0.03827138191857213,-0.025263240558407524,-0.034949033073383214,-0.004890552436112914,0.08583011353618444,-0.048930556537736966,0.07619767340943837,0.035990962113658584
COL4A5,-0.02853083374355125,-0.02653128056903362,-0.026176479648096742,0.03049874988693994,0.052860855708696336,-0.08751643053677148,0.03278143902346264,-0.0032640239039989443
LTBP3,-0.026637944362551288,0.047317709263471786,0.04122073364086353,0.04102981182108554,-0.0181424890163123,0.01478175512822802,0.017935601236964534,0.013073831387241533
GNB3,0.002985986241678141,-0.02537278525847793,0.09894019315203208,0.013886428270115873,0.005435001424218753,0.02292472672731874,-0.032003968336341795,-0.00993298973113188
COL6A2,0.06925019787610537,-0.016816443470086172,0.0017683589153971886,-0.013393452134948209,-0.018906004467601063,0.002498714038276568,0.013041006666415783,0.0020612947432938787
GDF9,0.0024800374468984345,,0.047320752371581655,0.06929628796953392,-0.03598133120855613,0.04026882634262341,0.03977438567769602,0.010571404809633705
NCAM1,-0.03558133328118205,-0.06704549014445553,0.0006092889521570084,-0.0009117297036689305,0.01856158026505412,0.014684832635894188,0.016725637399719277,0.039586984154846065
APOC2,0.012485483510596074,0.048503347848048536,-0.01022520949338163,-0.01629809104981644,-0.010954521078064767,0.012117462225190887,0.009271734221756133,-0.00932813807853093
BST2,0.07571600653343154,-0.010131742751118833,0.031056520233721897,0.024117266468128604,0.06007156991102079,-0.000970766722048782,-0.010026322166895328,0.017728973291569347
COL5A1,0.02285379668696619,0.009362606160852806,0.0024563845277091483,-0.121784404456968,-0.046695249913572816,0.0222035499879895,0.031567027672473685,-0.0019507692419628482
CALM3,-0.07422127325204762,0.01707247986952265,-0.026401751021598748,-0.013751460726704511,0.02861512399214193,0.02853479074583257,0.015296417086010344,0.01987017622175792
THBS2,0.038250170941302813,0.014594614352702791,-0.011768079712208659,0.0046889402757291756,0.03978272810544975,0.012899882292478548,-0.03376154629039958,0.025494295275914607
SERPINE2,0.003705452155424174,0.046441937224304924,0.03271420208228312,0.16143725274575568,0.03643606657492706,0.030012426237746505,-0.007447897609335631,-0.047426405952978166
EFNB2,7.295200002867472e-05,0.023014944759078296,0.031145921312389198,0.0027577611572657274,0.021673840432942914,0.01655236076496471,0.04821816317166979,0.01882455107781979
PROK1,-0.020430620001798953,,,,0.03182271221392877,-0.020414574625873656,-0.01686358263689837,-0.010080008557223673
MMP9,-0.0027657093084638806,0.0076232102109363145,0.01835736883802861,0.14442124076854013,0.055514269939435874,-0.026147836426144558,0.043282778473796725,-0.068437050050481
DMP1,-0.014963455408923841,,0.1056013087336781,,,,,-0.00045045938527187517
NPPA,-0.0073458443354594526,0.03328558016042207,0.027390076659279436,0.014505609055346728,0.008578118875069311,0.03204847920859425,0.04383027521029283,-0.05298273875424417
APOB,,,,,,-0.022401537065828286,,-0.0376715279962898
C4B,,,-0.031121919500757433,,,-0.022672201593216982,-0.020818093981664097,
NTNG2,0.002743812657780339,-0.056452377330449666,-0.015243484492557522,-0.0573922444533681,-0.009413802635221635,-0.006457238804341181,0.022955452080369684,0.003074134808471564
LAMA1,-0.03779543455556867,0.03318753806526879,-0.01680840649458668,-0.07440459096370251,-0.01737649627555994,-0.048716149044804744,-0.04877842873544038,0.06110552294781602
UCN,0.0003085741255132185,-0.03234042308946393,0.08825568607742056,-0.03808126913534544,0.023189830678857062,0.052932178664987735,-0.061670305236756554,0.029446141486051826
ARTN,0.06643020745645632,0.07805209825213241,,0.05482415082510817,-0.025997108049287444,-0.02824819733106051,0.014192740040991752,-0.0059881425800806
PDGFD,0.003050784930294461,-0.024025243763525748,0.03498893352448611,-0.030513171180148995,0.04187411568346184,-0.01109557912774735,-0.012390713224546096,0.03195532642323483
EDN1,-0.016421926164127684,0.005383545794170168,0.03772054233945454,-0.013649600586478731,-0.0035785357528027918,0.02359236591751969,0.04875545578183179,0.0895319037879667
ARPC5,0.0057235039233477,0.018101728210584363,0.012225586163751955,0.11548892782339173,-0.00599602317274273,0.037732942023989136,-0.011435914557416943,-0.053988608216012264
GSTO1,-0.01551766326823949,-0.04150459274838805,0.012157691689381397,-0.016680952604675284,-0.061350947071471415,-0.002442028613483413,-0.0046460748345609005,0.04749170984404346
PROK2,,,,,-0.016827817199624895,,,
SYK,0.04311728891561077,0.0017527166429399238,0.12358018095034957,-0.06267439586040856,0.035904663314424295,-0.014135252165776949,0.07563011131097146,0.014379606134455948
ST6GAL1,-0.017584585061387024,-0.014571633052958336,-0.013614213707077117,0.028085449791043153,0.027526138671326444,0.08744166471745685,0.03763309884005103,0.0020131770245208065
WNT3,0.01253828476634504,0.04276541350796053,0.061986199794205055,-0.06598662153434952,0.06619278521405225,0.04535085025593656,-0.047741672180535585,0.01041295969070912
HSP90B1,0.02800552807473206,0.0369018504830807,-0.002885198899939584,0.01999493558817535,-0.04684818212543818,-0.0123160124664408,-0.015309593707511428,-0.04328540912574141
ZP3,-0.022015337003704675,-0.02283417190287446,-0.03264318406070811,0.004085923995781199,-0.00705297049236734,-0.033375101176919206,0.03283789070236985,-0.03225140587925339
ANGPT4,-0.011705622151351009,,,,,-0.009112000125117533,,
NRG2,-0.0324183043492681,-0.028942916309655564,-0.016014083470989003,0.03441851410071986,-0.059973000661276143,0.011617292661435826,0.0214420568382579,0.06405994554648936
MELTF,0.04535628507699636,0.044201169592502365,0.13294080847820638,0.02556721617983613,-0.01688588345815826,-0.05502164214465143,0.02656544868708807,0.053948252290731455
NLGN1,0.10145542721697083,0.07123746907203275,-0.004319040680847541,-0.035365998896911936,0.003294277259097155,0.02340812888605238,0.08037836219785474,-0.0007344292378265416
SLIT3,0.009784937937526184,0.021384449716627237,-0.007368143290981386,-0.042632150117820206,0.029334002198973055,0.006385352651443148,-0.04944837167135063,-0.000108111165633518
CCL8,-0.00947647615321063,0.015865680091588487,-0.007845654344067617,-0.05261213348872561,0.0613918687119469,,0.05094811880435557,0.04726569334650436
S100A4,-0.01625333366241052,-0.06144195724429194,0.010984537621655376,-0.011976859455989083,0.05115910832641886,-0.03131394233374083,0.00824402620252741,0.06378432878282587
TNFSF13B,0.012478601305016547,-0.0028396337683113055,0.012793402364275338,0.04275999404763563,0.010991931896985236,0.0775235510040865,0.024088436656333468,-0.007363708990739353
HSPG2,-0.010870903765357466,-0.00758426875836395,-0.01844022189368589,0.002670347297068914,-0.013343927001533723,0.01701214690825465,0.034373664773223504,0.0623838982836006
FAM3C,0.03758329992776813,0.010141389514685678,0.0790935337582099,0.017843268159071432,0.07906491657310404,-0.015067335424157897,-0.04300866207459561,-0.022051310504226075
FLT3LG,-0.011470899249274044,-0.020055912920429592,0.019242111162335394,-0.05853286437611751,-0.016914215424945183,0.01639644228820751,-0.04568274571153628,0.012781988200737686
A2M,0.020008780052195443,-0.0037889047892099787,-0.012894026625968849,-0.05780806109519099,0.05102539354159487,-0.02032844849641714,0.04094598166783682,0.03175682920886462
VCL,0.038702203964258775,0.012175719434735699,-0.023159558681726762,0.0881746155470722,0.013368961692850088,-0.04376853381290697,-0.030250589388532003,-0.025783836201566858
FGF2,0.041275329380468295,-0.03224917363566859,0.019052487990921615,-0.10493130034668052,-0.008271850793810102,-0.028433696832334467,-0.023793901154845646,0.021223835657575768
AGRP,,-0.019148051107263725,-0.004087589814423938,0.0946525924615637,-0.012813583011887463,,0.003734474100877395,-0.0281177269852553
CNTN3,0.01821298640059935,0.009381485587300427,,-0.05026457929028802,0.05345799483631691,0.13175886802254913,-0.009329992329897159,0.01677527945512834
RNASE2,0.0018773625754001906,-0.02504993892254299,-0.001996261604825883,-0.013402429577873057,0.014259068589952323,0.06867477271319275,-0.027886089819656897,0.0727060596115229
ADM2,0.1311042082799709,,,-0.03307003045739419,,,0.012991768998206383,-0.030095859193694965
GAL,0.05138922211441747,0.0028936113724988997,-0.062000390828850005,-0.05993477513242689,0.047865913149144616,,-0.02228786662866765,-0.0038540180269384166
IL36B,,,,,,,,-0.016253154543475132
CXCL6,-0.012481861258409466,0.13657386927220164,,,0.02009029646358113,,0.0349301092561224,0.06785694833749338
PDGFC,0.05126186084714556,0.0015421382323828814,0.04803701478965083,0.024736283913814206,0.05025085541734007,-0.045006221423292345,-0.009712089890954761,-0.033094336721867006
COL8A2,0.0011825018729102346,0.06094197611014615,-0.00640610586809289,-0.020304381225958377,0.05423077591269045,-0.017726816646136692,-0.01905891147974499,0.036824996761747525
SPON2,0.019696061680264255,-0.01678645734245482,-0.005713336915915743,-0.09242013589307348,0.04122086120551152,-0.022210552158623616,0.025756913571153166,0.00795398125503599
LCN2,,,,,0.004444985061840248,,,
SEMA3D,-0.01186472429725299,-0.04304171230359127,-0.029835895246755804,0.08083918495607556,,0.006471908265874639,,0.057832988419900005
BMP6,-0.01431448756227126,,,,0.0590303596722174,0.08925686402137213,-0.020404201149910196,-0.0308541620024511
TIMP2,0.02928246952623856,0.03974709679193529,0.03914054671379854,0.010737715288870575,-0.05846026600754593,0.003187298207673428,-0.07099307435570681,-0.04061107899063628
EFNA1,0.033075095355326115,-0.0052263503646578745,-0.03420420274860072,-0.07653772615634183,0.004455688269516388,-0.02603843274097476,0.04489724712251852,0.06168411585195559
S100A12,-0.0171122707899457,,,,,-0.021850910268804903,,0.03193119022469013
TFPI,0.018840816645910204,-0.05670429121248772,-0.039595733704735014,0.04373606611122561,0.08207709892533685,0.03047115208529485,0.03137417412743832,0.012038655194941988
GPC3,-0.03301893285181428,-0.020534353892181383,0.0417772754131986,0.0832387432113725,-0.0013067797480376987,-0.023898443885640573,0.015887805791015414,0.05014364984890171
NMU,0.011095555769968459,-0.026046168718315034,-0.06321434481481046,-0.009744431679054935,-0.0028746790045546733,,0.022254895103895538,-0.014222021099449712
SCGB3A2,0.03368003615690405,,-0.025125392075530998,,-0.02321123733073499,,-0.00382110550474269,0.0030675947622377303
LAMB3,0.012388741083354167,-0.03183600066015229,-0.008319191643566077,-0.10654592449506828,0.003227657996760531,-0.019013404931649817,-0.010985452860277842,0.042100243843969855
LGALS9,0.012858425829751136,-0.03370174641183882,-0.04238348332399545,-0.09376114532714681,-0.04437315213003589,0.061888032594083715,0.009375225483820575,0.037404898742899075
VIM,0.06157865037351694,0.004061547998584947,0.08417394352475055,0.01757647947936081,-0.052062788202636975,0.03810150423566488,-0.0462041056989281,-0.0433752307807042
PLAU,-0.011557590284765905,-0.008426266942044494,-0.060946861651061744,0.019108383997837118,0.02789360075454652,0.008072628186390018,0.034005242911499096,0.015782887065442598
TGFB3,-0.03914991726898641,-0.06241916823218117,-0.045322412022427094,0.03760423599775731,0.041064730350243994,0.056797637771565546,0.02277141154166049,-0.00048720524756382783
APLN,0.0131598946376397,-0.013220813535194163,0.03702627416542279,0.04873754635804683,0.01456243188689914,-0.04580727798369542,-0.014039081450160959,-3.9228395332779226e-05
SHANK2,-0.019321819687912856,0.029402509292114958,,,0.03574155561459344,-0.021287168096758933,0.013290035600474811,-0.00854896272037493
LTF,0.024070219624291508,-0.0026363279914966673,0.046773075803553374,0.11812716919737394,0.0503362510149931,-0.033093733804082606,-0.0740166301382896,-0.029911562931548504
PYY,,,,,0.11325880919963288,,,0.00690783589680467
PENK,0.0438807831683172,-0.03886533886524406,-0.019691600100182505,,,-0.024987490882624898,0.040432155807790346,-0.07144486095211919
CTF1,0.00653980070186247,-0.00035250119262438613,-0.00298726373343132,-0.031123986260880296,0.07208182126734675,-0.04449561906549102,-0.020564663734245748,0.059069371064925685
COL3A1,0.022810513072449266,0.048007680669590824,-0.05233535055701356,-0.007172674156093366,-0.007885426802419444,-0.010150555600800512,0.056251230272325675,0.032372570375831064
S100A10,0.058439614101200146,-0.009260964067550899,0.000974806570172874,-0.016126565745059527,-0.05376681820928857,-0.0049149438534860325,-0.04916652156727016,-0.03334400501249791
FGF13,0.05712937235313057,0.03579460544913767,-0.029835929141592533,,0.09355330671077046,-0.019813007361647553,-0.007336430836755241,-0.008535127113968168
SEMA4A,-0.041564864973493064,-0.03345490514770396,-0.048517654792594955,-0.05222644609325749,0.05400192759937662,0.03062348654759704,0.008847961133556738,0.004739912442193898
EFNA4,-0.019809683291101308,-0.0022149194929986663,-0.05688298853854105,-0.05255364481120645,0.05330102989772584,-0.021012102529927325,-0.014250072266338214,0.04021667452287942
HSPA8,-0.002948901883490898,0.0576783167935958,0.021271319345038963,-0.01549014672942732,-0.007712133645122031,-0.06489805767287639,0.026171424452479417,0.05132563187410342
NPB,-0.010876966391042246,-0.05282883555084508,0.045289192796454075,-0.04905865280448713,0.011635908760356122,-0.016917658087514078,0.015736106521842406,-0.010316176634953092
ULBP1,-0.022816524482566415,,,-0.007236138145807152,-0.01565538276780008,,0.03285298189352205,-0.018375314435221484
SEMA3E,0.014256484445902502,-0.016845509630940055,-0.05439517254167869,-0.0403062111281769,0.018688200199094892,-0.001068704494017111,0.03013849342515871,0.04639807778177182
FGF3,,,,,0.00028913564742998846,,-0.03732276036090237,
ADAM9,0.03287922094771839,-0.053200984133879296,0.10960322768178488,-0.038532665752724335,-0.0018906269484759404,-0.028962610821957425,-0.022121619178499984,-0.010293106389265262
ASIP,,-0.030823684432555277,0.006068228487662104,-0.011593848043285577,0.07248950783673273,-0.003180579724512185,0.0005973200856704726,0.017892695927441454
IBSP,0.018041941253291314,0.024820241647341378,0.05665127679365055,0.22204158906256363,0.009397539153043179,0.05305991921459945,0.028819813251140424,0.023383738754972835
MMP12,-0.011047441589548639,,,,,,-0.016395539597438946,
FAT4,0.04396190665511137,-0.027842110482213845,-0.052735316320191766,0.008154358090409623,0.02271614920782582,-0.040114505531891706,0.07504886587096873,-0.03900638037589793
MDK,0.0021105837896217903,-0.023225499798891186,-0.02197681943189169,-0.06605477840366374,0.04579649034873516,-0.01953135650391142,0.050614004297351294,-0.00018448776042192806
BMP5,,,-0.0335614759688288,,0.08291491327230896,,0.00578123053559406,0.09025966087915371
CAMP,,,,,0.07130138471235878,,-0.0076508999932187,0.04083785206180788
HSPA1A,0.018196395242169976,0.006043972734988367,0.06079766709591157,0.06574970655213958,-0.06554853242519687,0.041315906331791226,-0.004815065225357547,-0.02550588400318822
SOST,-0.017112270839319304,,,-0.020254072772325823,,,,
SEMA3F,-0.00444276185939026,-0.047160371044253885,0.048677614005127,0.07211275702809666,-0.0010415645193765498,-0.04343290922277101,0.004546405150692642,-0.002880265088542577
ARF6,-0.023428515193340563,-0.05233275939912265,0.006019878298750666,0.009631852462268647,0.020221624154498463,-0.0073752734996931305,-0.01906681583717638,0.01750720565020179
IL6,0.07642463948458215,0.12706281584993617,0.04175297938765703,-0.0760749958651934,0.027932722464420683,,0.0027775529804007536,0.036957472139256306
CALM1,-0.08650497615342014,-0.0003496702786178133,0.07673248228330226,0.022474367885595734,0.031168006193320358,-0.06750055078506272,0.050409137798064205,-0.010603778584154164
VIP,0.004279309737344643,0.024944559355535887,-0.02983596571246699,,,,,-0.017238168015108125
NMB,0.05843540500438222,0.06357189715029049,0.09853564221411767,0.05528123340260923,0.09986690719339963,-0.049330655912578805,0.00010472184234774039,-0.0445944051325699
CCL26,0.00794962133257418,,-0.00616637239093594,-0.0410005615557592,-0.037185007766290815,-0.02398358566050573,-0.0022843350804963836,9.039675673180937e-05
FBLN1,0.02099559305528888,-0.0005691501754028923,-0.04998628538001186,0.013844326391911133,0.0013280633953043322,0.013908515005492651,0.010779932755084808,0.05211918325664303
SAA1,0.022297389764659874,-0.004632815355120914,-0.017387115051497044,-0.019390524963096952,-0.04084574479591907,0.07568710827758189,-0.004322491043302542,0.011311688215260565
MICB,0.007215778892237979,-0.03563591087565046,-0.025723402473434406,0.11931094908960395,0.013449689692355188,-0.03911153224325428,-0.03453984107246999,0.04709803452535686
MMP13,-0.013071413934029772,,0.02387770708610931,0.08671775113864778,,,,
F13A1,0.032227704076064,0.024566003070221852,0.011205291215062288,,-0.018860548439013837,0.04632954234344995,-0.021259614084163776,-0.0025654132891440636
CXCL11,0.03700133778446225,-0.019432638310677597,,-0.07359103863905973,,,,0.005886704331824845
COL5A2,0.03789101539771988,0.0750192454406088,-0.05939954578653832,0.036846539957219364,-0.03132966759021566,0.0656629126849366,0.05028954317817139,-0.026935699158836514
EFNA5,0.009795421340156254,0.08344807149576632,-0.05420728164115561,-0.041714871803028276,0.016116745920855113,0.03206444606904944,-0.00765623496322864,0.004164125478776271
AREG,-0.020325385711222443,0.0647254810213536,,,0.06318331701920674,0.00964849761922159,-0.024926477398248662,0.04881790184673211
EDIL3,0.008336443852935745,-0.07304116367257023,0.033402882236143995,-0.041763947286791246,0.03402815036136061,0.006222203428427459,0.011972711309468281,-0.024333056285543476
CD86,0.05568819985477517,-0.04654456883883599,0.00028845425420832225,-0.038622608393137706,0.04180314746807077,0.012873471201981382,-0.036418645093647006,0.09135813592110009
AHSG,,,-0.006324184683153481,,0.0902409003224047,,,
HRAS,-0.027206868289097717,0.04226501216032189,-0.03991892149986892,-0.054173597439849855,-0.022492420259814898,0.03915430454937833,0.037397071999655196,-0.004649974868504879
C1QTNF5,,,,-0.06486008776455726,-0.032284335250745595,-0.06999938477342235,-0.019245819248656634,0.07619858348815033
RLN1,-0.011381076084985484,,,,0.028870255645465717,0.16825854580033492,,
COL4A1,-0.027988940803957675,-0.01848916895667204,0.019860757659300673,-0.013631773550685277,-0.007682032676347769,0.0009699104912142495,0.05938453597373562,0.029552880375566422
CCL3,-0.055112334546689554,0.017929089408220834,0.009209335457537417,0.02850020534079464,0.0007099234699846487,-0.0514468041414178,0.009660832877227589,0.043683544722968475
BGN,0.012362912173207317,-0.07911914591378519,-0.037308468148266175,-0.04633485229757666,-0.019045036694272915,-0.02695787598284192,0.05949329193139585,0.029195204483691117
RETN,0.006751656800489419,0.03294753100738116,0.005097485974602996,-0.03934363639895946,-0.029170367469819224,,0.06954716848331369,0.09946650339314256
S100A9,0.08603502393472949,0.022879563336322933,0.03824247213447527,0.1360364183400348,-0.026043335606824685,-0.08686433778238983,-0.012919228564602304,-0.00946878012307258
HCRT,,0.00828741169141172,-0.010617342401984075,0.1309875784204126,-0.036727219749402344,-0.06726778237985416,0.03831372151614278,0.04569859253042593
FADD,-0.01498698724041163,0.05295906095384133,0.025257335020325237,-0.06413926855175346,0.10011910223810896,0.013510260436950892,-0.002765566604491622,0.07030764453830146
ACTR2,-0.007030361555228129,0.03041821222199514,0.007399810820012156,0.09398700020029442,-0.07140574207028903,-0.03753831889848288,0.004724331271499303,-0.03041198392360433
BMP2,0.002445519442731006,0.02683930114799044,-0.06699667370386973,-0.047442702588226145,-0.018403617228406905,-0.013558293783963874,-0.016380670227686276,-0.036335857310142404
PDYN,-0.06261467950126808,-0.003591678418470998,,,-0.01792962731649665,,-0.041998476440114,0.03289021174734873
CD55,0.006496415897204918,-0.011367500677982017,0.00182264508577045,-0.06635726186792651,-0.0069259090089689975,-0.014660592226540353,0.06672770220485702,0.10616285893072161
OSTN,,,,,,-0.019813004745636395,,0.1021537624181134
PDX1,,,,,0.06747687573034444,,-0.031853603460188964,
CD6,0.10135328687494326,-0.023791326610216074,0.05878809927374902,-0.05958408441674835,,-0.025476020432489414,-0.006340063495924623,0.07834226570322537
IL16,-0.02150687072039483,-0.001612381386715816,0.015116735524567746,-0.10855693005948136,0.058824293976573745,-0.01715845466454702,0.008382481663893649,0.06181715112951714
LAMA5,0.025166130217992733,-0.05893168882415879,-0.03537858455353356,0.020850994528403527,0.038025026353201125,0.042523717385195996,-0.005499548487983798,-0.007613343040255577
RGMB,-0.01926327195611843,0.03419597983336835,0.017869015076368403,0.015925503946078633,-0.020282160203359673,0.035639666933959174,0.05642929775089938,0.05167158868596123
INSL5,,,-0.03276621089820664,-0.011494715421334989,,,,
IL12A,-0.04328376188718242,-0.01943264899835244,0.039847113486128516,0.0058391238759791415,-0.017362724767638747,-0.04285677556343259,-0.018833760016049778,-0.000911952606976001
S100A8,0.038113224987773725,0.002052989037261447,-0.027955797871112888,0.11310371440943623,-0.0065179178160843084,-0.0027469094971851924,0.03792889418410124,0.04618608250577098
TAC3,0.034480256356474163,-0.03202031201783774,,,0.00499994419856115,,-0.031365055334492145,-0.03685450357651877
TAC4,0.042725327352857334,,,-0.020957407863026765,,,,
MFAP5,0.04463960692036614,-0.023076815738429318,-0.03069863856796772,-0.035686307717215995,-0.009885039622414823,-0.02735181581917746,0.008050303140006298,-0.038455603488754035
CXCL16,0.035129241514949595,0.06294804000545964,0.03467057122150216,-0.050723156632099385,0.0452544133250934,-0.03212476330339897,-0.07718608214622688,0.009220433279226574
AGRN,-0.016946954024677018,0.04339620084689626,-0.02575975782788786,-0.05071991176798041,0.013881488877519204,0.02655154194015902,0.03164711654381506,0.05672871529530227
COL4A6,-0.015340649986533717,,-0.05594016367672834,0.008473757392778235,0.11745354302035044,-0.04708980538648639,0.02864041396145544,0.0653118225976469
FST,0.011835209280269718,0.04756230183463062,0.0557255524116128,-0.027359371222497545,-0.027880497400157182,-0.003078850386726532,0.02345546498977023,-0.025831422849474112
MEGF10,-0.016813848698521372,0.01695124170711471,-0.08752236188047528,0.06704043870866129,-0.004230497121125432,0.0635989554047877,0.06778034141355799,0.01226396877377953
C1QB,0.004867776219148706,-0.0013631438562404041,-0.033816155808036506,-0.0579684956640893,0.019182572865728314,0.030249148818883454,0.024339620361622814,0.06244926045762938
HLA-B,0.059078133162458364,-0.029621943504140127,-0.0023236018802732395,-0.09750627296901357,-0.027801489083845426,0.0024394694039942713,-0.0004608488356329888,0.06741989536372764
PDGFA,-0.0016243614803539634,-0.020403249770149432,0.004597301633498176,3.782634263038096e-05,-0.016961540266488117,-0.0218479862538766,0.03873070081385693,-0.03224464011219413
LAMA3,-0.003029265137404098,0.01002668593369653,,-0.017497107451828465,0.222036946022232,0.0002530836965842487,-0.01904082868644628,-0.04463022962827459
DKK1,0.16985679395494188,-0.024546690801146246,0.03441898209735004,-0.0024116898571715636,0.025369577063211954,-0.020115900874450594,0.045521044382088385,0.025707534982849188
INHBA,-0.014099617891348122,-0.022875768382915655,0.0203117118610273,0.008680643230509,0.06509885553115011,0.04482145153470142,0.015384512791625844,-0.0006306594712028505
IL7,0.045630933190728445,-0.02080134700321658,-0.031540173941716786,-0.05958415716350383,-0.025997104818923308,-0.021000040618656474,-0.03189030057791395,-0.0073683022571651305
FABP5,0.06858888953839473,-0.010512766131090024,0.03323406226286472,0.08286843970176358,0.050463450483424224,0.02001342749212545,0.044337605901689954,-0.04936955545172937
CCL4,-0.04383346401590869,0.03387402560959556,0.013840363756556142,-0.048625486858583,0.017343424322648338,-0.04759318581051442,-0.03446594349203127,0.06783587855992751
FBN1,0.014697377906977243,-0.016560981347078292,0.05262055768786595,-0.04102985329149646,0.04968707948792454,0.008725170434159261,0.009532531755042602,-0.040204359359924405
TCTN1,0.04492351095541284,-0.0283673637895858,0.04551678488754678,0.013326310640272124,-0.016687206785530935,0.03862776594978164,0.009469306355551836,-0.026104160016776266
NCR3LG1,,,,,0.02040646941722559,-0.02100005176894667,0.0030056206910027447,-0.03475336157127121
BMP7,-0.046764972096537016,-0.03140891518757016,-0.03672378353503251,0.08220062953561384,0.0010154803239376855,0.00026171845640551926,-0.0705073959024992,-0.008634788057979546
NLGN2,0.026260042595448948,0.16958413601095723,0.0407618104597111,0.060270293097794456,0.012912435769247258,-0.031788690880185724,-0.015615550807821012,0.015098521962387316
CCL25,-0.02581527124337454,,-0.03236209458029761,,-0.023434701855116823,,-0.019672138384674697,-0.03574968855070547
NPNT,-0.016506508330209405,0.0034194342969418854,0.044181018526089695,-0.029648150907783014,0.04480038830957258,-0.0032258800401849877,0.027166151776822686,0.029281631537680316
KITLG,0.033179942087353705,-0.03890355951524332,-0.05104355363589073,-0.03788047169798211,0.0008976982001019728,-0.026869150638551054,-0.006565179000624663,-0.06670150001992359
MADCAM1,-0.01332687823806866,0.010586491578603092,-0.03659072952046367,-0.054622505368511,-0.01599846163739335,-0.009458121166069724,-0.017543463403647753,-0.01088103474044028
F12,-0.004098246285188809,0.015732294978469025,0.033013956441712296,-0.03130381224265511,-0.0016488044867532712,-0.0425409542898075,0.02866949639356049,0.044929352043230786
S100B,-0.05063099416874677,-0.05735037214524324,-0.04742782598968503,0.01403239817104094,0.03922577223448405,0.05935262488365436,0.025345184389774008,0.027059591999311513
IL27,0.0034662810918724605,,-0.029835950102930955,,0.06855209333942122,,-0.016395539597438946,0.05544353910227658
CD99,0.049759116512511616,-0.0335546871780943,-0.05634101338256918,-0.10793365348728245,0.0788156918446311,-0.0638470541984926,-0.0012136669450905694,-0.01315585600072669
PDGFB,-0.014346854616477535,0.024412598013760493,0.021152217859867765,-0.019249615490782364,-0.04997625094000132,-0.07227925938029091,0.011197349952174399,0.04993633649116311
CLEC2D,0.06069596374717188,-0.03557470577644685,0.08295277825345561,0.011554977049127708,0.020942777963097584,0.024911762556893646,0.022281782961604463,0.010524775740809697
F8,-0.00954806997621601,0.05899235435423181,-0.07142349630812991,-0.016581386894905542,0.03116287000599582,-0.02552846982412349,-0.02965293798251493,-0.02073857490385317
C3,0.023260416934453017,-0.02329296562591163,-0.027972405093565033,0.035413491164226436,0.007893787544537336,0.044574243896531994,0.015023686965496691,-0.04959838408187762
DLK2,0.028426642018654653,0.03932644558712906,5.394481456369281e-05,-0.035801160329314456,0.025934156478933504,-0.022401527858432666,-0.0028772761855587795,-0.0022856079282891767
TSLP,-0.004218631993955393,0.13714842757004345,-0.01998295218498332,,-0.011033365115159963,-0.03739481155867974,-0.037497273910622436,-0.028462344039580832
OSM,0.0020557614024595446,-0.003723568862285043,-6.996449455451595e-05,0.06694299420402827,0.07132798293155639,-0.048716149044804744,0.001884316645098613,0.06933270606629793
PRND,-0.012481863670499915,,,-0.023102172523220246,,,,
SLPI,0.06555498847680435,0.06424559756910221,0.04301054359376499,-0.05992331929755597,-0.04178980799069445,0.0027581938941656442,-0.052505657790499795,-0.00013486623732047255
