,MGH258,UKF243,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
SPP1,-0.10384056568915773,-0.027582527984561227,-0.08393451550786676,-0.15463588006325188,-0.1045542700426711,0.10857791915945197,-0.030968564914408244,0.015014959742435422
PODXL2,0.07628062657985812,0.05274505505302138,0.04289544637547587,0.0839814053753065,0.09636786376150659,-0.015080860726365294,0.026993930661272078,0.030534565425642812
FGF9,-0.02395809205157988,0.02929160844648077,,,0.03519994759671915,-0.05210482898267578,,0.0028182674615444174
ITIH2,0.009596448444659069,0.21137885760778993,0.1007724392825192,0.02738751729289835,0.0899612295202644,-0.022999988077530304,0.024403795582717592,-0.010561163408549661
ADAM10,-0.056097043303949524,0.0978487979214708,-0.003652022045051849,0.11072190328550449,-0.08023640069932515,-0.023100193588483912,-0.015781126453825536,-0.04110457917136131
CFH,0.0631332473035834,0.07536246017910703,0.030223658198547464,0.02731069648697659,-0.004439819799683347,-0.010674112628757702,0.06083444889307926,-0.014479658902105154
COL4A5,-0.03569806726187771,0.06667117906662516,0.04095993353941288,-0.0008754601107018972,0.1248262043019704,-0.0209488611850681,0.017500950366202507,-0.026063995623225783
LTBP3,0.010896823438995198,0.04668180272894901,-0.16324828569933034,0.018286236359779422,-0.06628788102845101,0.004346065512366065,0.12466375142505393,-0.0009029991076847676
GNB3,0.041004496835706776,0.014569593455080576,0.017498648569048748,0.004799095670973821,-0.020210933163659444,0.01678516444825394,-0.029255367998978314,0.015489520359541148
COL6A2,0.0037012477716076688,0.049958274859080554,-0.009658099445669371,-0.010873635274788913,-0.13794434980618783,-0.00857758728545387,-0.035023862551154444,0.019577779954786875
GDF9,0.010764747805007883,-0.03264579831249186,0.005798969113772523,0.009850250474870263,0.014823116073092472,-0.03707035457033684,0.015448626598262126,0.01280295756345163
NCAM1,0.005458853763011022,-0.014575829185302994,-0.03169066901095565,-0.007996485781030032,0.09852149121328985,-0.008969870872616288,-0.0820908956170924,0.016877323055639205
APOC2,0.021569848759939298,-0.023866429600368604,0.03127793851680739,0.036618315280079326,0.021251520851329246,-0.05238409051046331,0.025888349437299066,0.03896126097925123
BST2,0.09821033630275512,0.09703057385984183,0.11860408321589033,-0.018872675217040537,0.006856696779814842,-0.010797640375267564,0.02439380470236826,-0.0644921268885687
COL5A1,0.08120535768038348,-0.0014199873653937501,0.0480285367782262,0.08919019418086067,-0.11301717307237237,-0.036962541922544986,0.037980473559093016,0.01577616674826426
CALM3,-0.008749532128213883,0.08883905777311282,0.07745914492797848,0.05240532035553353,0.14973484856887612,-0.012400056818502805,-0.016686331339900263,-0.002777995945667119
THBS2,0.03771637185464126,-0.015535263159085454,-0.02353597134799266,0.03873998163753544,0.019929461699728496,0.03310049150157057,-0.004366444666763857,-0.058351700060169265
SERPINE2,0.14051049667520416,-0.07827556566793442,0.014386999694960543,0.04436350068711628,-0.05770314660793258,-0.009796944357152008,0.0858348256419033,0.013026979524160102
EFNB2,-0.018062475157701294,0.008305107160509565,-0.026681672768745508,-0.017901196219922245,-0.045640087543151096,0.03331956255037211,-0.00013831478207021114,-0.014232996043007509
PROK1,,,,,-0.01952469638534321,-0.01700010173008069,0.012749558127496051,-0.01640486189517662
MMP9,0.03684830783073121,0.009443710357005896,0.04903963985226372,-0.03867143662499618,-0.04353903763907697,0.015529468437458446,-0.0032893635973350313,-0.019609749177947014
NPPA,0.09020970888174942,-0.02152062363665676,-0.008533464489797525,-0.0061269829924989454,0.03322487266217715,0.04087794329908467,0.03991944727674525,-0.031755051850189814
APOB,,,,0.07241160475714561,,,-0.018788962401712263,
C4B,,0.0024843514993268655,,,,,-0.019015978325380326,-0.020251803192919908
NTNG2,0.0052734721416585716,0.09155652720012183,-0.06962494498988087,0.0074783882957510425,-0.021154783362510667,-0.00769414544879602,0.10009022082563476,0.022717478599388774
LAMA1,0.040351471152907804,0.03145404649779268,0.02056578358340815,0.05959131027669345,0.004841239121805914,-0.004817623798614462,0.04167091545949526,0.059139676620294346
UCN,-0.03108295950527057,-0.05973244285847984,0.005763291308434437,0.05288069076844277,-0.04014542796405279,-0.024247730608727355,0.01660668132107257,0.003160877463792254
ARTN,,-0.03774372838377258,0.03506865901536313,0.012754027863885554,0.013529409319110525,-0.026783945474515316,0.06148065049696527,0.055803509759869245
PDGFD,-0.048118002653847504,0.09112868814066195,0.004285938505148083,0.06319872682940904,0.005248222561995979,0.07860869957854291,0.005503843124152718,-0.046795923707321725
EDN1,0.08256820976344356,0.07829071274149647,0.07102078996165787,-0.03828453549410632,0.02832366954928291,0.007250506733928071,0.027278011567490112,-0.00017518054852265472
ARPC5,-0.019356510744197124,0.03454320515295102,-0.032086058390641284,0.012043238653559947,-0.05121805439258475,0.005398858079133166,0.0005786804730476113,0.04768874579205023
GSTO1,-0.07200765435646361,-0.013868667465344387,-0.03341785723498545,-0.00013769398077083492,-0.08085869274346674,0.07723581719736591,0.01349247108636929,0.050253210041135934
PROK2,,,,,-0.016965434664624728,-0.01733713371023273,,
SYK,-0.06844566653557445,0.05905254476727297,-0.003948390756233907,0.04583231962074748,-0.07186591374490046,-0.052211330123553425,-0.02639800500157577,-0.014718385890104132
ST6GAL1,0.02562264537944491,0.06540136622823366,0.03160983416561653,-0.009013397067809148,0.10998077753275418,0.03836453939204768,0.000874530947533014,0.03489082387291092
WNT3,0.04804235800285527,0.017826074584497805,0.06631810477760569,0.04552686126879563,0.00024638398937057714,0.03030555598503538,-0.022003506162033924,-0.011161917213166906
HSP90B1,0.05897363146354622,0.026732999691589977,-0.03361109635535526,0.003995518918815393,-0.14557599342335176,0.038477569563972455,-0.0655421847597651,0.06896950291773675
ZP3,0.002320395426842329,-0.023498011903214728,0.0866683610662962,0.0062268519843731805,-0.01764630426671289,-0.024534775882996088,-0.027992879208411207,0.022207794254827034
ANGPT4,,,,,,,0.08286085480987836,
NRG2,0.04434025488606492,0.15352699481526752,0.02537001394010122,0.057831883648419964,0.02482912944675793,0.0013923843946194675,-0.05949001960024497,-0.0410632210803461
MELTF,-0.01869740180785261,0.005766308906078712,-0.07292162758878298,0.060007232484114485,-0.006892126947451512,-0.04858411969216294,0.08865341881435151,-0.00162961431880326
NLGN1,0.012667500156081273,0.040113197501808,0.1105194642781336,0.024220830483871643,0.04519625785214404,-0.014376920246148174,0.017080356971852395,0.00953968368784768
SLIT3,-0.000124033088998471,0.03147504125143041,-0.015568949115054454,0.01180216531465688,0.023072023199071506,0.0637470700312152,-0.024060923420120915,-0.04931271734910322
CCL8,,-0.055698652834583744,-0.0073521570492672455,0.000560525194120428,-0.030525487647589524,-0.014854018263331752,,0.02192236804124282
S100A4,-0.06415183369869891,-0.037111544288425224,-0.0003526330115911224,-0.026821373662594048,-0.07585418818044322,0.05709644098951377,-0.048612017361804975,-0.05041849413072194
TNFSF13B,-0.005714406257947794,0.09851068632784035,-0.014649739922464143,-0.030144017929306727,-0.02583332459735885,0.052115633836634555,-0.007996113536214036,-0.0464444191730468
HSPG2,-0.01804628438802024,0.06038861435701815,-0.02325799774162751,-0.06695906203391866,-0.04161031971738884,-0.008666929198714876,0.014993997102724812,-0.03284305524315494
FAM3C,0.09922790017901123,-0.06296116179403705,0.04526185857714094,-0.03838940144614487,0.011990136657306368,0.07654730270276024,0.043090892943692595,-0.02850972698792788
FLT3LG,0.0813957557976662,-0.05662820616042343,0.0033363350093755097,-0.0225280000762281,0.0570731604173177,0.014125076920076703,0.0013900271781784486,-0.027178194285649753
A2M,-0.03723820581160868,0.11298350251876799,0.021709948796299467,-0.012355045175380384,-0.09422396773792871,0.032462093476906116,0.0424085066017943,-0.060504107889460236
VCL,-0.0640162582266314,0.01303678687014725,0.14921049630517536,0.016051958047926976,-0.015101170290173856,-0.05820544901090732,0.031046676969653048,0.0007068378279571521
FGF2,-0.0117720203746118,0.0006830271811462211,-0.05575757776911481,0.02734382692782792,-0.0348702220194467,-0.0001361923386032428,0.049097205038787624,0.013469268540117001
AGRP,-0.02001140606303317,,0.07749642222506371,0.2574102895262879,0.0663330707829685,-0.013201403328128115,,0.026437695966844345
CNTN3,,0.05818315237735451,0.012852869062504305,,0.0773969179572227,0.023428577663872786,0.047807458938055186,-0.04183867850805205
RNASE2,0.008726789378279145,0.028174322061353296,0.040076920750683045,0.016420616449009145,0.0016404100630143619,-0.023650454952679353,0.00223907856079159,0.03986794429875409
ADM2,,0.02612678209698191,-0.03139846881833175,,,,,0.11875987299802614
GAL,,0.12044348022310447,-0.056905304957421396,-0.04301924692433906,-0.046908840421508925,-0.03874699023401731,,0.01246848909515573
CXCL6,,0.05233467025514906,,,-0.05508885456155691,-0.0047616994801403,,0.0284623929583871
PDGFC,0.05022191957892467,0.06934919949497079,0.00254142501752868,-0.026381551303814418,0.03407068001727637,0.050804991688724196,0.04373491320157647,-0.013731415313318104
COL8A2,-0.017995402169089476,-0.007715619937034484,-0.022362505126963073,-0.036791842311373765,0.06564182239706083,0.0011182964954493653,0.03358316810505159,0.005371331797342237
SPON2,-0.034020140565537184,-0.012200764621111916,0.04202204224012372,0.003801446078069372,-0.0016133304337700193,-0.07636984353656161,0.08000544578658672,-0.0239486596985492
LCN2,,-0.025646969157643335,,,-0.04252312279110996,-0.027796800439368732,,
SEMA3D,0.007555423557090016,,0.062208965681918686,-0.033189165980261545,,,-0.03801574021698914,
BMP6,,,,,0.015793304925462343,0.14001572359666573,-0.022556771564467466,0.017834148455590424
TIMP2,0.01473957400076551,0.05836294706620884,-0.05390435710380878,0.0043760211042244935,-0.12570471508758255,-0.09443272717032511,0.08856363152301454,-0.011059911288417806
EFNA1,0.03619367163143303,-0.004464513763760885,0.000684019272604573,0.00883570250033935,-0.07335014497728576,-0.007155320731753233,-0.004243702881912886,0.05640385224261248
S100A12,,,,,-0.02152773511959606,,-0.018327132208710496,
TFPI,0.12277519248513541,0.10751741293994346,0.05236065008337794,-0.0013356689409359057,0.015441149742099041,0.008419860919827037,-0.004486165149034085,-0.04198308943629317
GPC3,-0.028290578764436854,0.09442543972804873,-0.03193202796761337,-0.0248219795991347,0.033917367695066446,-0.049486795145066494,0.06931331146260396,-0.008178270329182207
NMU,0.011124177057547513,-0.024363470670444646,-0.007935004249683098,-0.039014212199198144,-0.009874204027183104,0.051289119822016276,,0.0010948062704645913
SCGB3A2,,,,,-0.02436476624686472,-0.023913756633383694,,-0.01529029363358489
LAMB3,0.018076549018625074,0.11981715438175815,0.01373688281132617,-0.03665713909469104,-0.0397202678055192,0.01259939494846403,-0.03607706855411998,-0.014801774981202815
LGALS9,-0.02807423176142134,0.08323750713973349,0.1285801294594251,0.03458147001812052,0.029754574021280133,-0.005301710927587309,-0.03014174841822323,0.04354791016505591
VIM,0.11441419456024866,-0.02684335800287061,0.03926722543529298,-0.024950736372445395,-0.13653479246216818,0.040890929120325326,0.041541217964282964,0.020534244849333243
PLAU,0.043932418753974134,0.0765710287399897,0.028090972200143206,0.0672773396453905,-0.0310587905184146,0.01823836491784306,0.11131686618453647,0.0008147458972413998
TGFB3,0.031679389869631196,0.07589538778540608,-0.006961999177403353,0.08000902676459637,-0.0034964203173715653,-0.015460118814395319,0.06071201809742776,-0.07561820140976812
APLN,-0.0021325636259573815,-0.10146286858832353,0.048858899396680276,-0.0594202028791012,-0.06032859243682655,0.0363474407212421,-0.008516486843734029,-0.010358372160687709
SHANK2,-0.02369645414862654,0.06870994556418729,,,0.060744743971214876,-0.004481863570558808,-0.017854301686246542,-0.019698546299861473
LTF,,-0.0035913854315857458,0.05914997598816945,0.007191474517664625,-0.0542643895558418,0.05101145123193274,0.02285209987046478,-0.08274698499519942
PYY,,,,,-0.028448265183234907,-0.018939791159337766,,
PENK,0.14377834564822622,0.06689255863967293,,,,,-0.020957893439505732,-0.022699928648432496
CTF1,-0.05488459868876746,0.0011326958249885306,-0.06951789516526788,0.06904166361716932,0.0007631517665293014,0.005333363514468225,-0.019291785734151162,-0.026079387619787817
COL3A1,0.0741118957271796,0.08116388966150218,0.056058643666377056,0.028846475134171528,-0.08292719302619393,-0.034007956595143454,0.028004298382857694,0.023963502117861312
S100A10,-0.10564447387976456,-0.0365273372508507,-0.07956219839866378,-0.051674724413571294,-0.10908002692666689,0.12451649148188813,-0.03001208419965554,0.08326936503355784
FGF13,0.031877842313426344,0.04183012540850366,,,0.03732844353602266,0.0005225699314485646,0.013110281113821296,-0.001618704982631371
SEMA4A,0.09981290789019025,-0.03679542178586475,-0.049586602022157374,0.01796058787757194,0.006885173348860548,-0.05890864746099171,0.004897476017236932,0.026878646948030188
EFNA4,0.00882803969908891,0.036783541164540925,0.012196364110120126,0.05000142209956261,0.001629731852403175,0.03536044986984442,0.1466422464257127,0.03714858043730096
HSPA8,0.05276883357288028,0.07053051809716505,-0.0036575170702183466,0.06009405552449518,0.05971948458146728,0.016970347004455655,0.011729002155553956,-0.029945455805290944
NPB,0.04405866225352079,-0.034845554204609275,0.10132366919653278,-0.02663474403508363,0.031679158657828936,0.026590893588779165,0.06355153617602306,-0.055523206387888074
ULBP1,,-0.04475433115095303,-0.03399159551119094,,-0.0262505156728362,-0.016129213974125745,,0.009690052594090037
SEMA3E,-0.0033979310290439754,0.11292147415203778,-0.03826888865202695,-0.05749966567454448,0.07954755006623408,-0.014013250927802487,0.03778728960080045,0.017257616961114136
FGF3,,,,,0.025485172355008086,-0.057242831845785776,,0.01383512431490356
ADAM9,-0.01623647122864554,0.09723967214191055,0.018465628410235586,0.014174935868269614,-0.08333907511026918,0.019025465684889015,0.09727456077370439,-0.03514264781956343
ASIP,-0.02197870702554315,0.006423657585031387,0.006344797987891923,0.02351256341083659,0.03210610320361347,-0.03400357404779001,-0.02877299314034173,-0.042759814380227995
IBSP,,0.018185520227517914,0.03855502122261502,-0.04721073462669417,-0.07518259245219003,0.0452875259914136,-0.02156987988170945,0.05137857434678536
MMP12,,,,,,,,-0.01594955049494484
FAT4,0.002086345518638755,0.016813546624713856,0.11734293583075421,-0.025407867722042846,0.08241276849473911,-0.01161182592942485,0.08209646146613796,-0.003361334109945117
MDK,-0.037128955538979304,0.07850362987860877,-0.0010319651434444097,0.0539468586107416,-0.05409555725353576,-0.0010008008095645214,0.02900961706616977,0.012106990375595336
BMP5,,,,,-0.001078418019171444,0.03174920046204976,,-0.04279487280370593
CAMP,,,,,-0.04221868729703407,-0.037693794116617316,,-0.023356489587154024
HSPA1A,0.05467097387482991,-0.050232303916043934,0.0038427994849620836,0.014666844614951453,-0.05423799952928292,-0.025927910644499477,-0.015400977838724874,0.0903197085132881
SOST,,-0.03236655446380024,0.07804100456745454,,,,,
SEMA3F,-0.04143117291686762,0.036310843429618316,0.04380902291215935,0.01654159044163867,0.05557103407576185,-0.004541990591835417,0.0027161189522189543,0.01800111846643776
ARF6,0.04428531825330781,0.029061884426349605,0.030086609734102494,0.043579403368927794,-0.031071618889819325,0.00705423219721931,0.0084933097835109,0.020458565431611474
IL6,-0.027149723979058432,0.06968621443416051,-0.03883955500468769,,0.04512540298750162,-0.00971310387632949,,-0.04136666230384179
CALM1,0.05447639791151061,0.04831426025982463,0.009998252807682611,-0.014366372372551742,0.05059514443502466,0.037614861137243244,0.017284595104976826,0.005015689337210314
VIP,,-0.03802303222632174,,,,,,
NMB,-0.025666228115605486,0.026429880797134483,0.006363991481111585,0.019396448920087104,0.136540355284593,-0.022193720989243916,0.026543629804923783,-0.06394695270253996
CCL26,0.030670314844444192,0.08081932936873384,-0.05590064792732365,0.0673520515275208,-0.04990524680749125,0.005469098449564491,-0.020115882580257483,-0.02839213738188041
FBLN1,-0.06027805923382046,0.09874154709929978,0.02087368654362591,-0.008708162807241376,-0.023454756162093377,0.03521808970982179,0.02165216475768919,-0.06385674839947653
SAA1,-0.02262214781993503,-0.019677266683632313,-0.03082154158283008,0.019504327501283263,-0.12526263403415197,0.03140091184193567,-0.012543588910930496,0.0587046018312341
MICB,0.057643593015790945,-0.05166721137700374,-0.06770064854540715,0.05518336806408922,-0.04509544903334369,0.0250091292724544,-0.032804227077473096,-0.033600293299208155
MMP13,,,0.09765049755835215,-0.0252038279337877,,,,
F13A1,0.105086716082756,0.05803528445237546,,0.073525958104588,-0.14060141380586247,0.043777680041365646,-0.0388317617527289,0.03589479099242762
CXCL11,0.04034098866269695,-0.020928168589068246,0.01866927792956493,,,,,
COL5A2,0.06880390685053069,0.12023185617537197,0.026757228094901855,-0.025893662378230098,-0.03134921423419876,0.033521482052201956,0.004712221507596688,-0.016996561828997378
EFNA5,-0.05095027942363226,0.07911051272848553,-0.03960634699915228,-0.02482200134214577,0.01611118891591429,0.07274375947167641,0.019858149821978664,0.0331493454454437
AREG,,0.019569825245054986,,,0.06735368367148867,-0.019108486564273934,-0.022940932762288785,0.02002478229424957
EDIL3,-0.07611313318697102,0.004495122125610542,0.08367435368174367,0.0076790362694503156,0.06220443707428106,0.006607754035284834,-0.06571667656791887,-0.04016027736163748
CD86,-0.017622251940284307,0.03075306154747496,-0.004601126225037806,-0.03347624537828069,-0.017228311087874513,0.03470734628626171,0.08391565096477702,0.01417324162359443
AHSG,,,,,,-0.015949757364275896,,
WNT9B,,0.034871026325027435,,,,,,
HRAS,0.001857764863802745,-0.049652242827060385,-0.07883241958604831,-0.005320818687575157,-0.0413524821675455,0.021949410065045482,0.06312592241426083,0.030183132646781838
C1QTNF5,0.02119961408082279,,0.046623693499003395,0.11237626010697994,-0.03844124627882605,-0.03326146405967811,0.0658331871576962,0.0010262107549460658
RLN1,-0.020618258788842728,,,,-0.021799779581073257,-0.017831710519243885,-0.016098524093213266,
COL4A1,0.021668426472716797,0.09208389530289736,0.04910161316508901,-0.00875326739272479,-0.051150646045635254,-0.00831989073161987,0.03995476287698398,-0.008300962583114531
CCL3,-0.004817533738050683,0.018793105958472823,-0.1490057919829066,-0.021645013235151778,-0.02479333489690274,0.02251031340591186,-0.020301950434790786,0.018941779790821366
BGN,-0.01463545237463406,0.03158068985854916,0.06562056662017791,0.030156751814890043,-0.13009500440945684,-0.00188098977929345,0.06316602886301251,-0.04410608411059109
RETN,,,-0.0373549683379956,,-0.036060753896480335,-0.01585522034212431,,0.03652811619616949
S100A9,-0.08268834267996132,0.011386225140463417,0.068663670097507,-0.06733004179524435,-0.10907793703159871,0.050328589785555426,-0.07126015869484816,0.0579098938715523
HCRT,0.026366292852004813,0.01265828410314484,-0.06544934714857795,0.057885078402271806,0.024043926974224528,0.03338749153006009,-0.027179849893756394,0.007015354423370326
FADD,0.03353124035789037,0.030785364871759084,-0.03672622959563237,-0.011652017610390907,0.021738034744120074,-0.016301615957483275,0.08913360442329822,0.04412703787143097
ACTR2,-0.02156499277559939,-0.012797299629478549,0.031233622455223244,0.004490937932727525,-0.11926827935297943,0.03150738598958322,0.05548607546323473,0.0006341737425024877
BMP2,-0.031617690960981236,-0.02412464106029754,0.026511499315216715,-0.006945327270879817,0.05533281622467361,0.07899703394459975,-0.05165165883733444,0.02960978095176084
PDYN,,0.0981515042052161,,,0.03482037065014228,0.0251961702393533,,0.01524510092825208
CD55,0.0581480630937605,0.0588553049881137,-0.0312057634634854,-0.004210583427706957,-0.00990588658167306,0.017399567385074425,0.007849977794288497,-0.011125610908272129
OSTN,,,,,,,-0.016617868681813353,
PDX1,,,,,0.03435068334413778,0.0341855867601315,,0.010779695528977654
CD6,-0.03367349538813691,,-0.05657234029579832,-0.02924986778921334,-0.025558188881943604,,0.07117833629618456,-0.02236514335765089
IL16,0.056534065531220624,-0.0017583307670731793,-0.07084651557939041,0.020258277338629498,0.011156093156057364,0.043243851722073665,-0.04128253586196697,0.014188927749949178
LAMA5,0.04766101079253834,0.12776471985778137,0.03386093432326757,0.09938156668459981,-0.07205383213436894,-0.009139497350146936,0.023673088906671583,0.05868002531912704
RGMB,0.012253247538044172,0.09599206327106435,-0.038126963011267896,-0.02717177494649087,0.012205975124571288,0.001311395435541323,0.004993423767633815,0.03615349306688479
INSL5,0.12088339396581899,,-0.017802802585343513,-0.02808893526345133,,,,
IL12A,0.06355528030738662,0.08407364957035113,-0.06175173194907663,,0.07918235458023343,-0.03138628437267174,-0.005881283071822864,-0.018321446793527995
S100A8,-0.0898848807844017,0.08716403418344335,0.0027841938319102494,-0.04166413865207004,-0.08768580662647568,0.008740020841376395,-0.011667345318070208,0.06441233571427081
TAC3,,0.04853361679211813,,,-0.010803097648666521,-0.019812969225363262,,0.03415781958334223
TAC4,,,0.050702432099030116,-0.00726947495917544,,,,
MFAP5,0.013977023260498843,,-0.07618362642415984,-0.012950727205852247,-0.0031276081812160166,-0.03389877063219026,-0.022940936487300913,0.002230876619841098
CXCL16,-0.010415513436492121,0.02668091348591127,-0.12034474090402478,-0.040474232010886124,0.017982990744622163,-0.0026248400127717236,0.04083441911485868,-0.000777265555596885
AGRN,0.05247207077379761,0.06043981687889855,0.003478911322182937,-0.019036848257280768,0.05486832270981466,-0.018346605201311865,0.08925884113753589,-0.022574720773694414
COL4A6,-0.010863770550162629,0.07879132475509443,-0.01981253388847512,-0.06003508769522795,0.07852037553975438,0.012822358444795593,0.010895151943602133,-0.0012515924678901153
FST,,0.14853347342389148,-0.02706618881603317,-0.03407167770312759,0.06389004842939211,0.010257444950373153,0.11951086193307535,-0.013991778427990284
MEGF10,-0.03639436372878662,-0.0010015495044839817,0.0046570515357498244,0.01161062957067607,0.08636727183379043,0.03855590418406119,0.07141809728477015,0.022646166827857587
C1QB,-0.0869189485178055,0.05255654829492673,-0.10342952924612077,-0.048447675606001495,-0.0056566496775728855,0.013031704788875376,0.049181621882599134,-0.01162990320400837
HLA-B,0.08574695777456941,0.06356316935785344,0.02053417952521367,-0.05259583055874905,-0.155913993948756,0.024902895338242272,0.03681660063422854,0.022952213948209562
PDGFA,0.03265601957912374,0.09391351375983678,-0.00026277556595984033,0.031296251863874094,-0.0653883696908391,-0.062138983688503895,-0.0333753140616857,0.028075050372510242
LAMA3,,-0.011920731573348662,0.01552236380103505,-0.037426222611335803,,0.04413200358039814,-0.018788947174121034,0.06178768053231546
DKK1,-0.0206182639263716,,0.117951929555828,-0.03136125467170566,-0.02090019397390937,0.010834365831006769,0.043186251392794944,0.023302950817942567
INHBA,-0.007429211256485828,0.09219486973659756,0.0023826368909322807,0.06327909802739835,0.010439397160974941,0.012334069822920369,0.020188701128618227,-0.019556853445423707
IL7,-0.030667842554317058,0.013398101372781772,0.012164457713690046,-0.03008984213029458,0.045302728239846005,0.05219482776049605,-0.017613477702842523,-0.005871834588911438
FABP5,-0.021862539262696854,0.0972301812040249,0.07229745645038772,-0.0012691399861313316,0.03581572434730191,0.030867618958922382,0.07522489368056337,0.021576321290020017
CCL4,-0.050699793553015834,0.11942076979320683,-0.104653985736823,-0.02100944702523212,0.04008505179987213,-0.007994795601043655,-0.0397252208029673,-0.015554748598474853
FBN1,0.050402682486924186,0.06484097134524523,0.0392043363071568,0.020038847862421886,-0.01011473737835844,0.01998409652628784,0.07870368193336558,0.05056913169003851
TCTN1,0.07967381896451876,-0.0010730207289093633,0.004702287885213164,-0.017913311981203866,-0.0031718997440436593,-0.015055914824606342,-0.02429615668142054,-0.03627711701770328
NCR3LG1,-0.024473666733892768,,,,0.016872211323579682,-0.021137454179164933,-0.017613487054985753,0.029677050752366426
BMP7,0.035915636076580375,-0.03674844865337822,-0.026519430807866007,0.0006022931442779918,-0.013062215109181484,-0.08431426016726815,0.05222101789013113,-0.013004414195906814
NLGN2,0.031304976997000515,0.026161560107647103,0.008432362134608547,0.07694200749772863,0.09239054287349426,0.03763626066981143,0.04804264178131399,0.01593546953572669
CCL25,0.003585051080847344,,,,0.16397742848690844,-0.025255929155181947,,0.03291318438153789
NPNT,0.030244988944789213,-0.0077345414215592555,0.10272631830825321,0.004891099137001412,0.01771585774571639,-0.04768249024395888,0.021645627335491194,-0.024599454089313987
KITLG,0.03824979990569787,-0.010908152061729766,-0.011618743419990462,0.07130682769987999,-0.004894580681428793,-0.04010080749363544,0.014971415735980449,-0.04165200106379946
MADCAM1,-0.0206182639263716,0.0825628983225583,0.021442100445558124,-0.01270685299938984,-0.026250511897692532,0.03251085938767448,-0.02331951757732341,-0.017066248643405696
F12,-0.029757126960436333,7.671274613624369e-05,-0.07038889560931612,0.03806447052508345,0.034269520401161074,0.05661349877075332,0.027206131087686727,0.04072328424435521
S100B,0.024654623561257295,0.06253006492710893,0.09544899834240085,0.021715639764545994,0.13396320849957286,-0.043787957741340464,-0.041239239880192076,-0.03401982636143871
IL27,,,,,,0.06361040178518503,,-0.01594955049494484
CD99,0.030958670988223694,0.09703478925080625,-0.053518110630670676,0.015433486274591469,-0.041420960889788985,0.07212137264898805,0.029559777271163476,-0.07086874748363939
PDGFB,-0.025285685675162893,0.10942933452385843,0.08434687554174793,0.049598258004045256,0.00907602179795484,-0.044148424149588444,0.02716515146269012,0.01034207803736123
CLEC2D,0.07593566527317656,0.025117622412783248,0.09055017108053617,0.03202073634713568,-0.04596446156203966,0.004384649250672359,0.05514691272101674,-0.08854057451321709
F8,-0.0013876280892399955,0.05222995541774669,-0.05282782945560043,-0.015506684852494866,-0.012576399109498152,-0.008339963361251356,-0.006743308748309564,0.04734335606186207
C3,-0.08788631836407167,0.03284271030286515,-0.03666322426216384,-0.07656200058687782,0.024078014389097166,-0.04765709173288831,0.0890617218071631,-0.047775672315810744
DLK2,,0.007540270016820268,-0.03399155067934736,-0.029764592956055824,-0.03437322521538524,-0.02172467228596269,0.2763676837983213,0.047476145850410253
TSLP,-0.020316957376834862,-0.05167102438205019,,,-0.034653123693816956,-0.026981230220974674,0.000618206509875064,-0.015241700722140405
OSM,-0.019386708841554478,0.10254538933441121,-0.08968268631463422,-0.04334572418910376,0.07668131854735681,-0.02074031683351493,-0.04085995929963671,0.016274333379018666
PRND,-0.020618261357606686,,-0.04381684164523669,-0.034935289188891994,,,,
SLPI,-0.07162076484624973,-0.11000336874337449,-0.042197824849538476,0.05202595457923992,-0.15900872693754683,0.06136835366196327,0.05186526039677684,0.05870444460805466
AFDN,-0.02493561629631892,0.0005598017197890864,-0.1111168797959258,-0.020195066556846948,0.027950486517223313,-0.002727110096251098,-0.0032863033866748093,0.008935437412480048
KISS1,,,,,-0.029900768637312922,-0.015768402417710464,,-0.020977849053311563
ULBP2,-0.026552927030318065,0.04718881274316166,-0.0588759062856237,0.06574702763823834,-0.017118583939261432,-0.01897163691405218,-0.007644639262919543,0.05040757221720692
ICAM4,,,-0.03399159551119094,,,-0.01383367103329585,,
ANGPTL1,-0.012983783034728332,-0.010931262080303306,-0.008764296782799991,0.02941829542551613,0.06298117323124938,-0.026783938281449926,-0.03889655635272846,0.001439248655293748
LTBP1,-0.018714110382176366,0.020684511496686427,-0.0525155810738364,-0.053305970560052034,0.018958985584076455,0.013556867848433948,0.03111537670769909,0.008169105244976771
NTN4,0.07119980894845483,0.006195551107520227,-0.07590476177633554,0.04926091059984274,0.0810696151224203,-0.04245013529940896,0.038435176181942525,-0.0006758877241746168
APP,0.09860167381618637,0.13256488909203315,-0.028366828449675762,0.011344833436925645,-0.014647037919038581,0.02286563257264521,0.07220296941300779,-0.0878012857139198
RIMS2,-0.020618259645097278,-0.010319288143984234,,-0.02443466649501296,0.022832383362129543,0.029400910731917536,-0.024782949689617702,-0.03834886772139801
WNT7A,0.0016432548455056206,0.05982451997073477,-0.00377749831055424,-0.034935299846584826,0.07779473332043857,-0.02855820023932672,0.013378374572838584,0.022675862501274097
GAST,,,,,,-0.01576840270303061,-0.020329351872405376,
GPI,0.08223087095772433,-0.02500040372120949,0.004337461411791582,0.03445752467389236,-0.11705624188107946,0.05815270209530782,0.08816125845145155,-0.013842582386062521
IL1B,-0.025721276033741136,0.04087281163237954,-0.07174135612665254,-0.06355175099626913,-0.03504643931836967,-0.06285555168591976,-0.01479932334211497,-0.024539218248177598
