,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CXCL12,-0.049805067227253086,0.08470221506983637,-0.08448491048999632,0.0032810447438528377,-0.03683131696138798,0.06922523247871104,0.24278246415583632,-0.001639812602762841,-0.012433025717210512,0.05443755721566728,-0.10741253400271736,-0.13131069220946112,0.07396456516964733,0.16765532496593458,0.06998530831071785,0.06008203155524616,0.00031015009515252787,-0.027942965405777603,0.12583219517861977,-0.06478096311329591
GNRH1,-0.011515812102766252,-0.033963657436442404,0.08690823492263909,0.0369519765538027,-0.005806902341243252,0.03017435085491162,-0.01340391657176165,-0.07454268210616724,-0.1507782579998017,-0.08293872659114242,-0.00032170821411429897,0.02200965088719527,0.09048267421258245,-0.14494566290159117,-0.00025930741036479137,-0.022251023455083098,-0.0007363490602912465,,-0.1056326589866709,
FGF8,,,,,,,,0.036817186935616045,,,,,,,-0.011070448095224797,,-0.01777968590631231,,,
RIMS1,-0.023524997235109205,0.11143310069282411,0.06667929984980513,0.0421727165784114,0.039692192088358356,0.04804205495071698,0.20885430879582031,0.17892095821275075,0.29929766060129576,0.19718466990860256,0.12291290958838297,0.34895155742741096,,0.4921869530279031,0.05233490680505052,0.048558808214814286,-0.004575400051943215,0.057378446565558856,0.2702087034207764,0.10378637164340065
FGF14,0.07246937457363768,0.1712868910877576,0.03271089006580294,-0.02003960395466454,0.02216289215051555,0.008366474844651185,0.08597493731737839,0.009334991140982917,-0.16185586781544797,0.09433078237888035,0.05761472453314061,0.4042102680235186,,0.45258333620440583,0.05059184449902139,0.027889711299666657,-0.044236511802562495,0.19374788497308784,0.16003954204117424,0.2646710827844486
IGF1,-0.028277501218851586,0.03769605303541199,-0.06788926172290244,0.035003844283850075,0.028739867205902322,0.03317000585090392,0.08417648677698929,0.07550241077913085,0.15051507491392171,0.030150679153017952,-0.0072876028460579405,-0.0775960009783686,-0.025591798684813576,0.04100142795845993,0.03813728934157781,0.0052874843429578265,-0.029761685879473074,0.0976076863195673,0.06396682274495523,0.035371910637631204
TNFSF10,-0.02960804604665154,0.028143768382681685,-0.037915586798637234,-0.021215338983846282,-0.009265656220728264,-0.007359272554337823,0.0816655034664361,-0.0051408915498725016,-0.26954305442032483,0.05131071274004965,-0.009554398446222289,-0.10175352327071902,0.05413374938176438,0.01246648410080801,0.05066362890367374,0.02786762167547608,-0.02324526025209281,-0.0426553247820112,0.06039284348563103,0.08193721472309105
GDF5,0.03344723944930463,0.09510147953526595,-0.01270480454247975,,,,0.15050064405546174,-0.0367035717190395,-0.09803146119195216,,-0.007290038346573302,-0.0238863124970076,-0.00932076922232989,0.08730580955681042,0.05770932046729596,-0.029388261174489498,0.04582490906371189,,0.06839024806013999,
CHAD,,,,,-0.018263097313687304,,-0.004511590718788773,0.025630089856844077,,,-0.004499251065704312,,,,-0.036402953615073494,-0.024739957741993165,-0.017420789155048338,-0.06841934054692708,,0.061997132901662796
RGMA,-0.015168722853400698,-0.033071429275259724,0.0728525006949431,0.05447514248161961,-0.0010057333958222137,0.04761689875800688,-0.16146692517860198,-0.25059286203525083,-0.4149034263649631,-0.015950094126822013,-0.022165607728058586,-0.01757148952014506,0.07413447254197832,-0.3163561981321854,0.05745364607512365,0.015027862943152167,0.0749549347242755,-0.013276551068608734,-0.10784356572333981,-0.07541092710459119
CLEC3A,,,,,,,,,,,-0.09653023758979923,,,,,,,,,
WNT16,-0.00597758573111333,0.015659467792568355,0.07847325871580339,0.019143778877708434,-0.02331149586277108,0.035946081704180774,0.13760087987850295,0.04606121839952942,-0.0901859280320711,0.09029638027587665,-0.018368100474813756,0.18887395614735283,0.08235974480274948,,,-0.020437839640970568,-0.024582854658588147,,-0.004106012388075613,
CX3CL1,0.07423369911580487,0.007553381027763033,0.10512592931345709,0.03031301626802021,0.028233823041245852,-0.014056622861463423,-0.013663446189184412,0.12393081302164179,0.11103192083990761,0.03040731812471668,0.13759351975195533,0.4020242304736487,0.028534711509945614,0.373102879057484,0.08554320927300532,0.01360910846939057,0.018992798272372997,0.17604845708791647,0.17646496570685288,0.12340320543637479
FGF1,-0.041420278214050664,0.022049525256700307,0.033055135045551055,0.0693458702523054,-0.04832745767623557,0.01664669106064465,0.25396342589182114,-0.03310795169522103,-0.12456483121087497,0.12039048758651259,-0.058620116235382214,-0.32064273745551014,0.0803868881117053,0.1329929024048091,-0.06601213764564375,-0.022436592891897308,0.14434446802045214,-0.06914790750204543,0.36707599897199017,-0.0939126806122816
ALOX5AP,-0.10681043533749228,-0.002622452009202312,-0.14011622262862936,-0.009175111044356242,0.03034615658641553,0.0006035186247808683,-0.15647521759741748,-0.13026900556026114,-0.48100572438821415,0.15724438212596215,-0.06981580880429722,-0.5189327276193625,-0.0747330613399837,-0.1806820200907218,0.06913253361995553,0.013406177308040656,-0.05879478447293544,-0.029699220100228813,-0.25085015032545943,-0.11707549939613719
IL1RN,0.18143001649309984,-0.08426909015954201,-0.11370368299980002,-0.0257968170823038,0.017384598279194374,-0.02957454989653224,-0.09753867125352025,-0.07553973038820143,-0.05476463482264895,-0.11971043025986063,,-0.1530938584413705,0.01663898224328341,-0.05635387316036899,0.014183016828856582,,0.0029865709425612405,0.033866194114309016,-0.1488251433739574,
PCSK9,,,,,,,,,,,,,0.028038587783537013,,-0.01574722510470249,,-0.023861500645921553,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.03467484568428578
NPW,,0.10392478063980912,,,0.06785490392852261,0.04465471710348639,0.17883358779297484,-0.02874935331989492,,0.001823739788640229,,,0.035010929716341135,0.004561257489287104,0.01816229906762119,-0.022825633805728045,0.007284889223992732,,0.024826994824263593,0.0057223822391573535
CXCL9,-0.00646142335758141,-0.006164951162534234,-0.005207480994873418,-0.011848922759017697,,0.0056579546469808974,0.03603958505924251,,-0.07784967393138077,-0.025444650111934353,-0.03941595729382693,-0.0464849241896694,-0.028053197779435584,,,0.05167987006159256,,,0.12071547471122357,
ANGPTL4,0.03206747335797964,-0.20568515473285126,-0.15348252157458478,0.06426765854182762,-0.09168656969046686,-0.016508148871667475,-0.14979774038312446,-0.17306744514577824,0.004461332987495176,0.07039955097620003,-0.04932526128969825,-0.03507583580995242,-0.020792767091045654,-0.3011792000659982,-0.04233665841393632,-0.03866404156842005,-0.11363757311477098,-0.030976420545716733,-0.329610556678224,-0.0019046961247915232
CCL11,,,,,,,,,,,,,-0.030205788070319643,,,,,,,
UCN2,,,,,-0.03899382757855816,-0.023305174953649324,,,-0.06820887930710905,-0.07584448220831974,,,0.04931016514920932,,0.054099251106446165,,-0.02696337704279601,,,
OBP2A,,,,,,,,,,,,,-0.007285598588739466,,,,,,,
COL4A3,,-0.02500613249511337,0.00785420517128462,-0.0596957890402664,0.030798085347328273,-0.0087242555410596,-0.16005387010999908,,,0.017066141329805766,-0.017738116902209163,,,-0.07106910006055378,,-0.024922055929102443,-0.02711764407610521,,-0.09878661116887881,
NRG3,-0.029734040599860036,0.09004038614420784,0.06774459838690876,0.03330881342931419,0.21042625696583545,0.06314450287974692,0.15289914683487776,0.20132429401513133,0.32918323083566237,0.14848207690336634,0.0735236975741028,0.2677034450147267,,0.4269453416027998,-0.011802531959328665,-0.005358051696477403,0.11587757254293174,-0.0008742026742392046,0.16079952195751326,0.1324829268530357
IL23A,,0.01628287386165111,-0.006661648125604046,0.041670126454151545,-0.02768010311203266,-0.01607755751216415,-0.05201898007869688,,0.010490398902527013,,,,,-0.07088662825348113,0.04025492316917195,,,,-0.03821228895281476,
COLQ,-0.02989069184250878,0.014322122244868242,0.007737716625755567,-0.02667998070355256,-0.029615568748514055,-0.005193717012332371,-0.07415644621952316,-0.10219784047584554,-0.11460816461932344,-0.052274510376552216,-0.04644303261940873,0.127584357738563,-0.013664497765608937,-0.04531336507165197,0.03252748412081115,-0.039883762060800604,-0.043918871613408635,,-0.06679916478891125,0.07553625325404861
SCGB1A1,,,,0.03561982514097064,,,,,,,,,,,,,-0.027607904227325803,,,
TNFSF12,0.01806515849734067,-0.011237801574942415,0.0021614124650742154,-0.00586344815121794,0.07056345115719237,-0.048863563825229314,-0.003065107119826964,0.05318626885639261,-0.21327971948966298,0.039766867382416346,0.010512128531944387,-0.03624366720133132,-0.08956592487157665,0.15827247202170378,-0.015603702780449442,-0.031936229283549916,0.0013989744218801969,0.03364469530029899,0.11034633785271973,0.058224597176707076
DKK2,,-0.010784687922297224,-0.05071230432759349,0.016379597299592496,,0.07845599463787614,0.02752796245255438,-0.004250963823708646,0.1700911404071903,0.07277500027315868,-0.024893681754085795,0.1368693608806767,-0.0479369235889049,,-0.01858849945107132,,0.03112908937709074,-0.01720340589099834,0.032588431932005224,
FYN,0.08952331605518483,-0.011198525389333372,0.048946463218759416,0.04272492151895905,-0.0055167727512430865,0.01350264802251534,0.037314751156807734,-0.40880470674296493,-0.3421429483129866,-0.11140245103816536,-0.005709697210838086,0.03321042616919854,0.03243326837889573,-0.1255932020359797,-0.03093846561183625,0.06018306224558587,0.0465297189560873,0.07836723176431058,0.03479699041839394,-0.06071778811815483
ACE,0.045385973965510834,0.060407475918730254,-0.11191896834888092,-0.04875535317425102,0.07941681825701698,-0.07208994687278404,0.037823909589489564,-0.14664498907314807,-0.26542813999482145,-0.05989682804357261,-0.008418473288837054,0.03193701488471735,0.09258420510172162,0.15483985873389083,0.08929125980331032,0.0032275840553320123,0.029873742868154883,,0.27797354304696625,0.10586278291048519
IL18,-0.05153355566245498,-0.05026044534810228,-0.006274545875250897,0.0468123703680604,0.041163621633613166,-0.013956396827297884,0.07669378922297226,-0.11389192213238078,-0.3820481851928278,0.11204260886177755,-0.05330809966014794,-0.18173557270610624,-0.028275273522349494,-0.014688274503200125,-0.0018077280124279835,0.005812590927333451,0.04569751744172459,0.03297047612569976,0.05364828118459019,-0.048927946587191774
PPBP,,,,,,,-0.03744127201089304,,,,,,-0.02258048226386949,,-0.019280956027552268,-0.02627943406464997,,,0.06300877966140447,
CCL27,-0.0186472107409879,0.027601456507084607,0.08516359716416265,,-0.03587824561038631,0.05404446030957053,-0.00046344587748226767,,-0.06633012813487486,-0.044737929838823576,-0.04995914762131606,0.001473912344136931,,-0.05972005016168037,0.041391145739713336,-0.028214423603336914,-0.018749458458211434,,-0.11743462313293201,
SERPING1,-0.10163303205412075,-0.0035941703499849367,-0.07991882876032212,-0.012512971537624762,0.04921907851688809,0.015001436199024932,-0.09463636171786345,-0.01070497621558284,-0.4210531262239366,0.11419292404684066,-0.1521753194220104,-0.4083425428701409,-0.054955875703160406,0.23718561461766646,-0.032563018315180985,0.020321589992765378,0.03127438042100874,0.030170795041357695,-0.08138451827617486,0.008838073270608971
AZGP1,-0.014927558297558015,-0.025241239083525265,0.01284116351957487,-0.009569306626983267,-0.032880528510925634,-0.0014824067308319517,-0.18136543377489167,-0.3377963381210276,0.007658927381317418,-0.07130738368811856,-0.016193066374324907,-0.11498402158615043,,-0.16830050552102707,0.01844880084009355,0.016789502157538827,-0.09902361959392263,-0.12874538597394644,-0.047856119106034704,0.0006226675611061857
INHA,0.0313051455813924,-0.058146324894669164,-0.009652882942243571,0.0647810552034689,0.055832734341601305,-0.031348352598518946,-0.06834561407838897,-0.010439766884104973,-0.07622510067554686,-0.05883103937704986,-0.006391845835382266,0.10408020100250549,-0.0019272820060764644,-0.13886681869410758,0.006710596087504978,0.12784004049229622,-0.008819109990855705,,-0.029772228932551582,0.030191157075621918
SEMA3G,0.038352401680072555,-0.020625892734349657,-0.03779093029082694,0.016519683338895162,,0.012227600421214534,-0.010894644845795543,-0.01846915342922493,-0.05018149453069354,0.09289037440258054,-0.008199889138585999,0.07961816464879587,0.014436249677975414,0.08875348429999362,,-0.0210583992628862,-0.039587486945865974,,-0.0778694828313487,
OXT,,,,,,,,,,,,,,,,,-0.02311874437756257,,,
COL6A1,0.059719202069568864,-0.04120767976107107,-0.12593841561566924,0.028219212840874454,-0.034631626854288756,-0.13118826532998581,-0.19711576640695236,-0.3292497496641761,-0.4904406761017107,-0.4651657310159231,-0.09112993129405109,-0.022317715952736756,0.08431189230548429,-0.42054354509910524,0.050680538577468445,0.06325437219042217,-0.13764410528732265,0.010249697296967957,-0.0664137122286176,0.059814377244564815
FGF17,,0.08433629052926485,0.11343462778759106,-0.02327077674115825,0.015069404584595861,0.00883738811055019,0.11912673947675627,0.13643310796281424,0.13072815076962443,0.02824570099862386,0.06046891012221829,0.123238103124912,-0.025651789466141516,0.06312559133014348,0.019775347762275533,,-0.035249500689461775,,-0.03422043852035027,0.14933834208190214
TNFSF8,-0.020245310625986314,-0.02029464516910928,,-0.014070911020743735,,-0.041816200479865576,0.01329261209505849,,-0.05299882697303973,0.02276013753972011,,,,,-0.02092128862536042,-0.02043784758658558,0.06878506674671019,,-0.11192662881016119,
FGF20,0.008071929500934247,,0.05278977587534251,-0.0403186404523958,,0.11467701567600853,0.013988588353420007,0.004656704101013893,-0.05647455783487507,0.05951963807174641,-0.040407570599340206,-0.02227936908929534,,-0.02999663386271149,-0.022750132544394282,0.04888458580044092,0.08124201354232294,,0.07483326695873019,
ICAM3,-0.03260986243944718,-0.022696621678038074,-0.049228796258543026,-0.0027095601772162228,0.016677554622044753,-0.015340490775358059,-0.033400492057928326,-0.0922882135573241,-0.13676384401889116,0.06063652667527368,-0.030617169112225492,-0.08952417041603804,0.003915521023326604,-0.1186238341114879,0.011518954463133049,0.05946095497081766,0.022033385476923944,-0.054279861304577195,-0.0767207743599662,0.043766975634159364
LAMA4,0.09371150188129419,-0.10529908051688897,-0.06105201694115559,-0.0009712825621898538,-0.0253955401933502,-0.03274604228263405,-0.05273599388050574,-0.2579191655987893,-0.43147787020306505,-0.1819254692041602,0.006130026783952668,-0.07383349980514464,-0.007003124290513271,0.08206840119367274,-0.0067164265686887065,-0.010842040665451875,-0.07946717998119328,0.06278258522856352,-0.03883207069884406,-0.024610535658925438
INHBE,,0.03852491595521135,,,,,,,,,,,0.06293812733374546,,,,,,,
DLL4,0.004767942877742643,0.026758592691250794,-0.03282944808588319,-0.041837158616226985,0.01568164766397447,-0.037467040074848974,0.037266030147466024,-0.10208029794125996,-0.2609304064150871,-0.012819586205556966,-0.04376191389278754,0.01052105074808791,0.009500632038031372,-0.07999434449675004,0.020314717760146973,0.03643524331374542,0.022340632950651345,-0.037869292764127614,-0.03164496816078203,0.14328345808426285
SEMA3A,-0.04958836114488884,0.04337765343801123,-0.014327789815351875,0.01052341442043974,-0.0008900390014902061,0.02192806227336373,0.025113865299904458,0.0710243640716456,0.03258148988176457,-0.07450981056289964,-0.041486118866721385,0.2599576463987637,0.025828273760570734,0.2648779804661884,0.051605904476746935,-0.023845068966595533,0.05117723243544645,0.09013413527380229,-0.05990308375310141,0.021399919336614955
RLN2,,,,0.014378420757876435,0.0598924571194753,-0.04220060596109425,0.07723697778276975,-0.07823199055137527,-0.053016917644415615,-0.030692426220718955,-0.08299440896970992,-0.030842389090853736,,-0.04797501874720757,-0.014467020269730652,0.06698359649446749,-0.026963374069514854,,0.03066056015910677,
C5,0.0392175661243164,-0.053665045604484415,-0.009135043508680062,-0.021127185128872322,-0.059397699087450205,0.01363642382401811,-0.029924277258424767,-0.17187696603394287,-0.3007780153727498,-0.07628001254791644,0.011551159365076292,-0.010010746114091822,-0.05129119531406935,-0.0744174660167773,0.022754923822386385,0.030357239079684326,-0.05543046233828632,-0.0004874784303793946,-0.06216437829380328,0.10144846137437655
COMP,,,,,,,,,,,,,0.019242145103611275,,,-0.024474870516594353,,,,
EDN2,,-0.027447346535175235,-0.05083753802378178,,,,-0.04171885874897619,,-0.07053026347210947,-0.11858188614465202,,,0.008497486661399586,-0.12227055231271132,,,,,,
C1QA,-0.12277708159290629,0.08280493823382118,-0.09950485096354553,0.0018782540343606593,0.03179414640369471,-0.058518271490501844,-0.04348276818955666,-0.2884859847778678,-0.47965804897185044,-0.03563037157182925,-0.060623902566639944,-0.5771655142341905,-0.03959433270602455,-0.2994757524522317,0.05085151005275733,-0.0013427701015886607,-0.08427885095112131,-0.018223549864313904,0.19863999909265376,-0.0382812154403596
UTS2B,0.09047920999490214,0.0051223316067402665,0.004110760528995415,0.04418342914093727,,-0.034616981520875764,-0.04106611285256035,-0.02999296320824334,,0.03617980137632656,-0.008230040164335773,,,,,,,,,
COL9A3,0.11009439656963707,0.04838653243232653,0.006900898136289712,0.0108933198150489,-0.008413304896221921,-0.02844196561534745,0.10582942276352555,-0.30685716054747664,-0.4103313816831016,-0.26626862932297896,0.01135840332037891,-0.1540216690990566,-0.03654738317218381,-0.41151872596086814,0.09561086009482832,0.06349484228176219,-0.023089300921998675,-0.06415051079877167,0.10753098478482721,0.07716936397901406
DLK1,,,,,,0.022466040363299435,0.09083038535621323,0.013850272092114918,,0.14671830824580637,,,-0.02660959750878611,,,,,,0.13752612315033252,
HGF,0.015188076817457286,0.16631363374885433,-0.008572733786550504,-0.003450096046315859,0.10555212825311396,0.05378025276524594,0.02352558742260133,0.012607631001235794,0.17271992080067503,0.14208520570212763,0.000598317936378449,-0.129778598022877,0.11502974907883201,0.048559749427904905,0.02665812438262205,0.0023292289479482716,-0.05029040770590281,-0.06655687766515166,0.1691693959121207,0.04890098512569843
GIP,,,,,,,,,,,,,0.006934797385650309,,,,,,,
P4HB,0.05618024127772808,-0.08131504391405991,-0.16603553286824954,-0.02130529955010341,-0.08019107250878009,-0.06888893566291042,-0.2369379494973271,-0.41988663560629097,-0.4401803151704338,-0.4280359403643271,0.00528637630730339,-0.25511401650309934,0.075791376183864,-0.1786438499744001,0.05282247151776873,0.08505129536110462,-0.10665308663006741,0.05168654102928384,-0.2567395541404029,-0.0007472668988410163
ADCYAP1,-0.01888314670021159,,0.009591888655699437,0.03583478447739218,0.14502826342129355,0.028119935147492434,0.10893372909652935,0.14753258389765112,0.16776845937166107,0.1478186765468181,0.053621354395838455,0.12530266141774976,,0.24905247601897693,0.09289192069016043,0.021114882632539748,-0.03740362392843638,,0.08016224350887674,0.11591003647924722
GREM1,-0.062022535267637284,0.2413861830719687,0.018868542316151284,-0.008027529187075767,,-0.018953585233722547,0.20733802042278238,-0.08978544869410351,0.0009722139885993161,0.024395830222259277,-0.001957577300550958,-0.27142057915681184,0.026468437697379315,0.03092485454290501,-0.008676193401691604,-0.07560595747756146,0.11155881199831347,0.004021903847211588,0.07472257199838057,0.08976968845816428
EGF,0.04327078819233815,0.05514042891685014,0.04036435724331197,-0.013177453290979827,,-0.025471624832145125,-0.022286007221755267,-0.098230898790454,-0.13049644481885056,-0.008862813634907284,-0.02554299956858983,-0.05750387606547447,-0.03070061562271816,-0.03175738021410073,-0.01768831829538697,-0.03339845939831382,0.04373314719955879,,-0.09039784003607963,0.10936785092877647
VEGFB,-0.005120115090739868,-0.07104152367144119,-0.08589931632937893,-0.0842414522607272,0.03379681147341467,-0.05053445824434071,-0.11811617473846416,-0.17595216140140896,-0.32340769519973966,-0.1293755519933651,-0.010672632175360908,-0.14528932298051078,0.0575484245534398,-0.3277828060444125,-0.002793804519124674,0.06392851284797944,0.112019593804694,0.0007225419885046948,-0.11620255758323966,0.010049679238298536
FARP2,0.002644360509434597,-0.015320134356275735,0.05245593510736148,-0.029071031925118365,-0.027394870569750696,0.004306800090453576,-0.08248560577602086,-0.193274502303632,-0.1964161003213219,-0.010541951554464619,-0.010187394514553666,-0.02817515863644387,0.03250968746520955,-0.08113987780339614,-0.0008406259041268824,0.05609878482845091,-0.0466026911260976,0.06745890615807729,-0.09535489209096805,0.09299629510515112
BMP3,,,,,,,,-0.015754509690947185,,,0.00845888767172232,0.11364003172111078,,,,,,,,
IHH,,,,,,,,,,,0.004524233972176792,,,,0.02751830632923941,,-0.026635611922768965,,,
LAMA2,0.07477350756561764,-0.030121298254814986,-0.018557349942293782,-0.03869204733721516,0.0199764450880442,-0.02450706712299884,0.047122843711151274,-0.11047886267574694,-0.2563537505246445,-0.11237970320369539,0.029404545097407878,0.012918358054836987,-0.08941761548539952,-0.11019659103173383,-0.04331488847285175,-0.008803093191681623,-0.04946645767206975,0.07236737945955424,-0.011446262889332998,0.03232169553385284
SERPINC1,,,,,,,,,,-0.033555436125868796,,,,,,,-0.026304007422968904,,,
NRG1,,0.02465025691345365,0.05286212528953333,-0.021838376455542364,-0.022624234943500136,-0.03637417045861817,0.04043539569850388,0.16397296151383922,0.0605226287159565,0.007553186557283925,0.053819816891776145,0.26545291136374377,0.11281805976732691,0.17307305030774806,0.025143218846631007,,-0.013490242068956038,,-0.10336040884743834,
SPINK1,,-0.05121411891415212,-0.05090970324667345,,-0.05449366110650229,0.03637389664386197,-0.04222220785249633,,,,,,-0.018823997771471628,-0.054056999793233466,0.004958997908043332,,0.01276055081320765,,-0.21117511200682923,
EFEMP2,0.03676842734762185,-0.028033118069088182,-0.018311328954172146,0.0901861642825402,-0.010693176811858905,-0.004564901517661888,-0.1437791694154403,-0.21675622885157744,-0.40247756706431237,-0.23264672581847418,-0.046840288202681914,-0.14441327013899538,-0.013141087673264419,-0.3584238567054275,-0.038756264896192875,0.05984007078395365,-0.06490980683369033,0.017170998148050537,-0.16308482869620428,0.021217162026904598
SELPLG,0.03655056552288254,0.05481838880964306,-0.0836994912779217,-0.08130208669412334,-0.045360351730357254,0.033168654656778256,0.11704245390334639,-0.0675870533247083,-0.19489623539459316,0.06728016091985242,0.004667729639600821,-0.056988012050628166,0.017592092912504766,0.07476774047222237,0.04193134928992418,-0.007280283367251669,0.08519816834961717,-0.06455597834156751,0.10218930266098396,-0.019972815442452403
GDF6,,-0.025592464953940148,-0.015873998971168788,,0.06753761450714021,-0.0009777598908973619,,-0.09738100711037666,-0.0016322310037838916,,,,,,0.02872738009139095,,0.07570905641292347,,,
HLA-E,-0.052871390698865706,0.06785398617445117,-0.1673883989665616,-0.028445080977224677,0.01693478614982851,-0.031048576000460636,0.02204101998603534,-0.2294776962574046,-0.4931086895911106,-0.06171334545970074,-0.1218212569893056,-0.5325577837899402,-0.009502623257891972,-0.25414971599290564,0.002614670696616542,0.020404974349233534,0.038382409396448124,-0.10065640149798442,0.1307130179620075,-0.09185086722362888
PTN,0.1419554594198398,0.027567035356126573,0.12317553018066639,0.009384862261159995,-0.005439208730044997,-0.03189278137919185,-0.05652428648001901,-0.5144667181884885,-0.5388423839393155,-0.4592641211020096,-0.07846351562386125,-0.1776167694178272,0.023342743255543454,-0.5648486212561864,0.09297241728119844,0.07679813749926262,-0.0941092629687311,-0.11618849432453626,-0.1539325976720137,0.09929130884738792
CD274,-0.03538296003541016,-0.023054820907124955,-0.011764479435251317,0.020620331468771073,-0.00548967848738564,0.01460803636000473,0.0663064574188959,0.01903744289719482,-0.14233658727482,-0.03432709062899106,0.02870290549486931,0.013198944780308319,0.13782770463628347,-0.05820379638102885,-0.04774648307026282,-0.0011083274276286568,0.016480685771306354,0.0004398078072677642,-0.12245609487211491,
FGF10,,,,,,,,,,,-0.01148807206368605,,,,,,,,,
CD14,-0.09879832854330049,-0.04114390358974774,-0.10042513346759183,0.09216023023478974,0.04627402910580999,-0.08537480436623697,-0.3266092028015731,-0.34439334801252575,-0.3132014993073406,-0.14131095970239033,-0.015097792195450889,-0.500137301336926,-0.0054662660822889135,-0.3058373591712167,0.04614902917490358,0.10944461157681458,-0.051593083514220636,-0.11849603720053611,-0.17899056717187506,-0.022525356500472313
SFTPD,,0.05599609089432479,0.0668458394292619,-0.018067611432057297,,,0.1042145649454515,0.04645863041697994,,0.0219340631367776,0.04572488875702718,,,0.06296350078857495,-0.0026505045548250758,-0.04437056241699517,0.059651717841118744,0.020129618670908633,-0.017768877297599527,0.03089446885975125
SLIT1,0.06493804189678425,0.21365261542940756,0.18979271282605029,0.01970212262763297,0.0072298470324167995,0.06477844414235075,0.05510080899354759,0.03424000766574631,-0.0857266128482315,0.058353397231784246,0.1533047923421888,0.5169616391553675,-0.014002257165109225,0.16367124487017157,0.04509333248266358,0.03676180200055394,-0.0019282242338621478,0.08889502015472717,0.40623634386031504,0.1423178727649808
LPA,,,,,,,,0.04916797406318752,,,,,,,,,,,,
CNTF,-0.02214419912652155,,,,,-0.03326366614186724,0.004665036892733368,,-0.08648870332763653,-0.07151047453648719,-0.05047754717565111,-0.12788125970227138,,-0.06276594540501866,,-0.021058407572663865,0.0006345131092718343,,,0.02009065528818197
BST1,0.08032425253646298,0.011622149589684893,0.03982987149770182,0.0438261193954,-0.013693246443099744,0.031043004304933855,-0.052439358948636564,-0.04323644837172163,-0.36462879948682747,-0.029330663632130285,-0.014134691553640888,-0.06409510219305217,-0.039796856702593454,-0.05002894717676637,-0.002742631980682521,0.06476886164688404,-0.0026888204405626707,0.02467579136340952,-0.03857142017890095,0.013287015784459165
AGTRAP,-0.017395908040862797,-0.026364258123726336,-0.006592253598131375,-0.05991694350439901,-0.0055035386319543505,0.008159712236950339,-0.07755506106561376,-0.21318733401649032,-0.38303375816579477,0.021102943539502924,-0.030255039251297366,-0.2805027385714726,0.023409130229200503,-0.19558448126781983,0.018910449591497278,0.02318056563933147,-0.0005981664193468555,-0.08682032706118915,-0.16147712540176815,0.04019807999098119
LAMC1,0.04471508615715678,-0.025133924410752996,-0.06733094916758728,0.04146761623189948,-0.08419970515858881,-0.00965211005640607,-0.09105706364754186,-0.25752342827945424,-0.39244547405151053,-0.32703717787600967,-0.05504201101101911,-0.037653918865531696,-0.01595752235463752,-0.2128502073192467,-0.004989763546391123,0.02983150976298331,-0.1086022133218269,-0.0038077640627597813,-0.07646445724364176,-0.021390014676682566
COL6A3,-0.010496657419466237,-0.05710756735127569,-0.09129235369644845,0.02219424736540198,-0.02373961047668282,-0.054434230685110975,-0.04956458424084984,-0.22029540007480056,-0.05743856665773637,-0.07304704493755838,-0.011489970596461573,-0.14225142857568052,0.12398150298801416,-0.012955007915225782,0.0018705014545207848,-0.0494844576534022,-0.07396964538332963,0.011526400405895778,-0.08547597640689729,0.00036389558943307005
FN1,0.11949220054937794,-0.16589414740972702,-0.2016561966244222,-0.03861227882441204,0.004755086826693035,-0.09330490466231539,-0.1688519839867384,-0.3180487895679247,-0.42539665871636695,-0.20593258925240948,-0.04063777351109858,-0.2213522863886401,0.09679121091187359,-0.23292485450359546,-0.06427963685988577,0.021559856805348238,-0.07069002813421023,-0.03832249150728365,-0.058328995855804845,0.06992488309622358
MIF,0.02173926603759306,-0.19482663928533533,-0.01955408479325172,-0.05484365862378709,0.059096458344761994,-0.06590753475346443,-0.01614461454935946,-0.16666728010842066,0.09125092573944223,-0.03387865974737608,0.1247226463980827,-0.11838151360648522,-0.024058573338760884,0.05529085526219847,-0.008319556970894884,-0.042641848835530335,-0.032537575134885484,0.01472962275654073,-0.31670307974058975,0.058750197006190795
JAG1,0.10967576344014653,-0.12489299509516787,0.01267356130245743,-0.05538219307802907,-0.025696587537043434,-0.03873245473946629,-0.06337653532763765,-0.21525627007653447,-0.47895607948466895,-0.26620060368348836,-0.028180907309307397,-0.05982847342204001,0.058675279589411634,-0.4631505411097538,0.0587328784176019,-0.00825444143373136,-0.07231791518148618,-0.15636560206284342,-0.15584705418774328,0.04500991000857247
NID2,0.0333942153011177,0.04791087358432977,-0.07060246506402884,-0.04961500463617246,-0.03156156291500638,-0.06936000544983055,-0.02178106837021301,-0.33846842657252696,-0.3217688072003003,-0.08638990017155622,0.03380015640193456,-0.11179551367012022,0.07300144786301858,0.019755080568104582,-0.05085863269218388,0.016737618429637665,-0.051921107725937894,-0.02453760446967393,0.09998087021102028,-0.09289654023344353
