,UKF259,UKF266,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH916bulk
LUM,-0.04436426149775837,0.11542594038449148,-0.009164652138851868,0.032396323012407885,-0.047439554029911735,-0.00921499728616539,0.01318216622731693
BTC,0.012318887361921027,,,0.02452593730794766,-0.029443958056447003,-0.022496508391399807,-0.012048378171200623
APOC1,0.0854286374353537,-0.03761736919011383,0.019772925723727113,-0.002491426838620045,-0.151456745510613,0.03452797392215378,0.11158119727766438
PKM,-0.01024195741054988,0.03782589209614555,0.007831103540342513,-0.002818704864184719,0.1634700457672877,0.03069241412052669,0.012219416126032062
TNF,-0.009808978737794042,0.0016697351007967515,-0.024901486488705764,-0.006821803019641576,0.01054853891218019,0.16827813731961275,-0.025730384766177943
GNAS,0.01618497832368693,0.07938183236077415,0.050053143634035686,-0.06732975602089002,0.11763115503829084,0.010656156762560645,0.011277585081022223
BMP8B,-0.020512772766885564,-0.017281333118122005,0.07648258547964662,-0.021941619271878973,-0.0007623440606137247,0.021607981177696554,-0.008257182387938393
LIPH,0.03680105406739231,,-0.00880036574428232,,,-0.01716938182512046,-0.04102894275986716
CCL28,,0.08018993850700218,-0.01355111549564973,-0.014609550151548995,0.04231233278440105,,-0.038928936835916576
PTPN11,0.005056934843630038,0.047235663637724294,0.022925090817502925,2.1214403105768272e-05,-0.06726526107789717,-0.0007681193519601709,-0.009984709581891715
ADAM12,-0.02894897488891175,-0.0008755863977420053,-0.04748116764049362,-0.02508128699246363,0.052260995970685876,0.0325968223576806,-0.03567327522889756
EPO,-0.020512773341264803,,-0.009207362541467557,,,-0.017831711909051,
EDN3,0.021336146278309546,-0.02754292857964721,0.005324100830716233,0.07340633431883907,0.08258785078428324,0.0747907780533678,-0.027469481534675516
CCL22,,,-0.0030706567328709,,,-0.01630682750950004,
CCL2,0.06181229894791218,-0.005511390114647992,-0.008134700539011611,-0.044348120279868244,-0.023542658898467086,0.000586209085397129,-0.07903940579682747
DSCAM,-0.03004728548028186,-0.03575428640360466,0.03998832484879899,0.031096740340316505,0.007322629020533806,-0.023858594717693173,0.0027355350235595604
ANG,-0.012833154012081726,-0.03591951019859211,0.06358883946615507,-0.010835954524214757,0.06659871451032823,0.04964949256345781,0.012048619153646637
FBLN2,0.14364184545421338,0.10561505295073548,0.04275821861480933,0.02230877850502745,0.013439097503002893,0.03151449352220948,-0.018208573350570963
VTN,-0.026376431554231597,-0.02211058309253736,-0.01512666264966606,-0.03460654948487572,,-0.012538900338807493,0.009618356919049489
VEGFA,-0.02653989118532852,0.04200271045978352,0.0012817664465463612,-0.013734496794598653,0.030833485399940463,-0.0014166447320281565,-0.024887923629108546
F10,,0.09747032624307346,-0.010095674023759767,-0.006166540666518274,-0.03296869552553772,-0.02141529631199205,-0.03387535659584603
SERPINA1,0.0023659811293528063,0.07206520221393631,0.002645055417965674,-0.01765344709135336,-0.06905233442511526,0.01597952833794317,0.05378766171958152
VWF,0.02295244544730204,0.024352102585502786,0.045674499389240904,0.019675931071451245,0.051444539832634056,-0.03329647300708089,0.05358850617268221
GDNF,0.054792839729102795,0.008269868875447905,,,,0.03678656072345738,
VASP,-0.004730671535212834,-0.006686075943434295,0.037654447729954535,0.0038177085496971406,0.038287433932374125,0.004438625488193564,-0.010773711727739155
ADAM15,-0.04239659759088004,-0.021119983604437998,0.027382063382262904,-0.024310164984308835,-0.010876213919537067,0.06331279131244083,-0.028791022188428494
WNT2,,0.06728587158053181,,0.009212595148291272,-0.03398852690777634,0.07176703158206418,0.03245806495541251
CALCB,,-0.004747679023746545,,,0.0692670518052521,-0.021690002393646858,-0.03963925483698338
OLFM2,-0.03190007507208818,-0.0043845904306530625,-0.029588414887118514,0.01616176800703328,0.00227975021114534,-0.020344699841731338,-0.017097266488139484
MFAP2,0.011125748732053816,-0.055475669740471995,-0.02418029514811654,0.023567740522772114,-0.004834004541832621,-0.06371927222309744,-0.007806087014933374
HLA-C,0.00417543348673318,-0.027465799561243908,0.004240011908759007,-0.017220120169285397,-0.05558383306718662,0.01306364698912218,0.09921196368189937
THBS1,-0.027386479906483224,-0.01358046436539782,-0.027297976458374434,0.0016855804682374175,-0.0023489851465458506,-0.02329973975629984,0.010894644435229585
HSPA4,0.011482596969781416,-0.033250165773704043,0.025595663416550046,0.009841727567024998,0.06444327995610452,0.019597205943933275,-0.012638311650731024
LMAN1,-0.044514275046004616,-0.0070772814970251115,-0.013676841577512198,0.010546585863849033,0.023306373580854373,0.051264908586026246,0.006761961124928539
LYPD3,0.024047593726184573,-0.027788530496237952,-0.01289104815091824,-0.017264749138270377,-0.027380802529031915,-0.03412312881515608,-0.022779968554666574
APOE,0.0017799647465764595,-0.06309005530828243,-0.00284980246932471,0.013696514248561456,-0.1145352924790813,-0.01013818121580455,0.04758807387796962
SOSTDC1,,0.07313663014332972,0.003926743503441289,0.002041731565221442,0.05324180105509294,0.017252840395146282,0.07683542519271123
ANXA1,-0.017506600518738688,-0.027144036445697017,-0.026548626847022628,-0.01379183869447854,-0.04023219111352514,0.0766125234423486,-0.058546435377660445
WNT2B,-0.022437489471170895,0.06656814817874342,0.06869266337353852,0.0015608994882713681,0.07230916379504074,-0.008631219280575496,-0.05957890224091627
AMH,0.03351669440991408,-0.040248278038192746,-0.013271946994296329,0.011189036984281317,,0.02768830158644205,-0.014051916700467631
GDF10,,0.06830719708718941,0.009624159383509842,0.0801266252980144,-0.008897050232793623,0.004426991089672906,-0.02850805643524457
EFNB3,-0.0402405994405098,0.040423679759097754,0.0017391940358614023,0.02415029054396375,0.0915026296320769,0.03718076890853123,0.03557179315280391
LTB,0.048607189554917794,-0.02300197176776608,0.10765699542122072,-0.023962362134220254,-0.027014577552840743,-0.04685614834168624,0.03944639322825477
ANGPT2,-0.04156733911623389,0.00020225364745312383,-0.016245643123962514,-0.040021482169464634,-0.05935472224785126,0.02496164465892379,0.040744342236591
ADAM17,-0.00521870715054762,-0.03222854222601005,0.01226046568174543,-0.016255506072294527,0.013646384134074369,-0.05361654607103309,-0.04649998401354673
LRPAP1,0.004687313160602053,0.04791503115253477,0.027906191614312948,0.010342305163323658,0.05417780159839221,0.037098372003248024,0.07396230057790093
NID1,-0.023643267028479985,0.015517701590967832,-0.011124668487712413,0.008100047299778854,-0.023936720343926524,-0.023478742843542275,0.027311979728466003
MST1,0.010884788751639453,0.004104028291287838,0.02225857129005558,0.030826233762534065,0.007124204613453156,0.005380541349010379,0.011115326845128034
DCN,-0.03913734105614118,0.014090537568723145,-0.020030540306568752,-0.01624408346648908,0.0031847178117310523,-0.010337877201181152,0.044573033238837455
IGFL2,,,0.1653194255386187,,,0.005406205827151212,
COL7A1,-0.03198481028793597,-0.029351453358906057,-0.04462501131313309,0.012844813057668176,-0.05279522506062069,-0.013468510325253234,-0.025183838228404885
CALR,-0.021524025474657576,-0.034685739354113995,-0.05117985955317055,0.009159129128643598,-0.01480404367568749,0.044005808328121926,-0.04312526351306389
PIGA,0.0015521320901569185,-0.043036347340629,-0.038668758610819226,-0.02295125755029092,-0.02690622855603292,0.0020188935944802392,0.026463334772913537
CD200,0.0017697501929276691,0.003312980312868813,-0.019835669078067004,0.024352603057222373,0.10013367704570487,-0.010907751995905638,0.027027573955349635
GRP,,-0.029915630784691286,-0.016946651981313402,-0.0026551943172948805,-0.02516573392447264,-0.016656806844150038,-0.02514803896405281
CDH1,-0.0026826022589053426,0.03988276929010033,0.04354746737058306,,-0.041799044996501854,0.025645407866680583,0.021457552881950104
LPL,-0.004904824291037097,-0.034660417804552056,-0.051138888221296586,0.01254247897450774,-0.014749404399608985,-0.05163054759326286,0.0047427031621920905
SEMA5A,-0.061648864945405675,-0.05040203609537044,0.04714776517172717,0.03158449673759191,-0.03808573552091772,0.004218361873355057,-0.03661661046248088
SEMA7A,0.018032831659537875,0.0036000865593997285,-0.018041012501555702,-0.004717337163889712,0.00812378560619292,0.053258853785537574,0.005486567208564094
SEMA4G,-0.0243988661898019,0.09117310080314225,0.06990311958204101,-0.03412894913630911,0.07801720835787629,-0.03595935638389947,-0.019710813075285948
SEMA3B,-0.006104157017350821,-0.07900951005802102,0.005620117068790858,0.056488041812627995,-0.1315290150734687,-0.02417645437906581,0.014325433561181631
RPH3A,-0.03840115858846986,0.010486089536943483,-0.017500153541579657,-0.02222059603613295,0.11061905392570362,-0.016850165028825383,0.04977745217550316
JAG2,-0.02768998383212829,0.04734060026856323,0.008184304620125845,-0.01921483959021167,0.11143903551579588,0.04397048200801506,-0.032069395148396865
CGN,0.0020167847141090607,0.05501824730364126,0.0245865837168032,0.024784594710740657,-0.023314926863611692,0.028542763282527712,0.027301265373617527
GDF15,-0.0023069847368134017,-0.01993873240421534,-0.020184521316509912,,0.020917600331989753,0.04460883491184931,-0.037130633057479635
SEMA4F,-0.008766954628415015,0.03462861280438491,0.012330324134471307,-0.036184647217511454,0.04749690339429262,0.055322991903514585,-0.010341895252802191
NXPH1,0.038065297110344024,-0.009785250141372376,0.05866090810675949,0.016423290621484437,0.09481508565053032,0.00028073614142270353,0.015369019167406952
ARF1,-0.024421795532994547,0.037384962462681685,0.021545817399385898,0.02325543442366609,0.10041833874052662,-0.04671127058657445,-0.03936615488655246
EBI3,0.008472087214293987,0.020289097007615498,0.021501562167504366,-0.0093454608098433,-0.01841865493848931,-0.012646413796715727,0.052763297395572305
TIMP1,-0.03710004786507798,0.006144841297173947,-0.03140220526514388,-0.03079014158329335,-0.037726187643947966,0.012850194168457422,-0.013424014068952973
SEMA3C,-0.03137344065098927,-0.018380181265986856,0.01632440457844305,0.026352860974718024,-0.043837989248787804,-0.018258469920022655,0.059015394325810884
GAS6,0.0006042831370233517,-0.046832320587030615,0.07192690253615046,-0.023693789045380217,0.01677021912190223,0.045958714041480865,-0.00395472552542351
MEPE,-0.013939598953059977,0.07828962306035994,0.01863541532093292,-0.04124017068287761,0.06976111879982785,-0.00848632844201232,0.019825438249750825
SERPINE1,-0.0339057999437797,0.015531184285788677,-0.017678053589050405,-0.02958464166582704,-0.011467935417674045,-0.00633871213335951,-0.027898601895109884
RSPO2,-0.016995678077331346,0.048548001338415796,-0.02178653288532896,0.03492945921777848,0.03829544031826193,-0.023913762366366328,-0.042195200012093245
SHBG,0.02870601918095943,-0.02469367765404923,-0.003176161137813302,0.025964048178710147,-0.02311307245397708,0.06479222148589213,-0.023375658962860618
LGALS3BP,0.023813000194599063,-0.06163968366180839,-0.007690236356611234,-0.03667280683918307,-0.09245569834542855,0.06935057298125534,0.018795237801567135
LAMB1,-0.05682549668689468,0.04207104177163772,-0.026747111316744322,-0.019997348604836797,0.024982379795825186,-0.002010263130491975,0.040817746298776644
SPTBN2,0.00690385251042899,0.0009454255330853476,0.08182254182708334,0.034237669757422436,0.11477699787801265,0.045153117722984866,-0.0389410121627204
COL1A2,-0.06659024750083165,0.02049143413183838,0.000916851687746445,-0.0029226600163533754,0.011558223608874518,-0.02797811437381368,0.017055503126150045
DEFB1,,,-0.009724503806280442,,,,-0.03194441525912328
SCT,,,0.2034658621653051,,,,
WNT11,-0.022970737932333247,,,0.026866591144576974,,0.012125045068457475,0.135032677964459
LGALS1,-0.013762443926837991,0.013256171092052606,-0.021429695825618916,-0.019711800065562148,-0.04393953096954702,0.018833493329854296,-0.03729860887948726
BCAN,0.014172711723915285,-0.04129038133269485,0.03382446926044299,0.047238180531776315,0.03901285738845325,-0.010246165236437095,0.0030754142642161727
ANOS1,0.0036577530563015282,0.000642908043324498,0.051537806790941464,0.03286887374532575,-0.01729833803549099,0.016508197517513524,0.05923609610624572
EDA,-0.03155252060346686,0.0651735399516148,-0.014004993272978428,0.012366561824449788,0.08985242969901863,-0.02746254175931454,0.0034026633195543953
FGF22,,-0.0361923194082433,,-0.022755324342310864,-0.026557820557081772,-0.01682926149073381,0.03761839804417096
SHANK1,0.07918785693611843,-0.019546558775586583,-0.013082781574372725,-0.011055368256407709,0.06031337526222704,-0.0214152940634541,-0.03093994534929797
NPVF,,,,,,-0.015212274031365977,
RAET1G,,,,,,,0.014243667344017387
TGFB1,0.05801438521675828,,-0.007721902230147006,-0.03276600376334663,0.06604234900086743,0.020997095242627908,-0.01799363552366921
MSTN,-0.010558339016859437,-0.0115872301095405,0.0006240259394715271,0.06304112513492122,,0.024125307026076206,-0.022058100782022652
WNT4,,-0.03073149876969117,-0.013734321178633421,-0.00562217015662459,0.05789483495833522,0.011671830848027365,0.012422142350265003
TNFSF4,-0.002037345881613705,0.008913376410298109,0.026409868698432485,0.038246445838345,-0.03851555370800876,0.0012275704644671237,-0.0318145371923042
NTN1,0.03481012097651882,-0.02877118908842171,-0.05500261027838486,0.008201466780299317,0.056919494187918446,-0.004590338004359691,-0.005512842875108639
CXCL12,0.002464182128965991,0.010817203000811161,0.0236656389907498,0.009124566130371565,0.0002449326243657189,0.045117195822954224,0.040323247441999756
GNRH1,0.06209282093778411,-0.019884300809060527,-0.020730050613151172,0.008026541624593556,-0.026452261650360513,-0.034028157397105595,0.023708316531998674
FGF8,,0.06643679761472299,,,,-0.020997331466778197,
RIMS1,0.016765664181177246,0.04161837636712809,0.060250349664223136,0.003533056808240133,0.08659952751956634,0.03952186825628645,-0.047854792186816576
FGF14,0.08011678412336856,0.06050033486405875,0.00036528860214732524,0.01954933123460541,0.0680936621180532,0.01173352817291156,0.06091893368163721
IGF1,-0.013428146886080497,0.04862177234551121,-0.02326925700761587,0.056081308517215114,-0.018628600021468145,0.020087093062315983,0.049158662936322206
TNFSF10,0.03358641363680562,0.009220902983340096,-0.046448547652620825,0.0020744295298990747,0.035388257803257564,-0.008034640499774178,0.004632061512222251
GDF5,,0.009202569075711499,,-0.031886958409742046,-0.0036416854440434153,-0.018385792837372045,-0.00019855304589764302
CHAD,,0.06714484271084878,,-0.026796393726135577,,-0.013281236233110597,
RGMA,-0.01182183082871021,-0.025817068819389985,-0.040498512487544144,-0.003181622777716203,-0.016444733503642017,0.038625122975762836,-0.05877250369067752
CLEC3A,,,,-0.023203124812829212,,,
WNT16,0.017640667496403452,-0.026793744197989793,0.05753185066835324,0.06477994923882685,0.02524904011930933,,0.012350202423868212
CX3CL1,0.03559401721068956,0.03881595383204051,-0.011104602991047026,0.009176330773622905,0.08849475170310232,0.004259785638490375,0.06805127573135397
FGF1,-0.007363631506511278,0.010789458829072467,-0.06310377850420504,0.022852929289224708,-0.12337613554558863,0.01489364750269139,-0.021481997862661025
ALOX5AP,-0.017431112479006687,-0.011135335817657022,-0.01953685611931373,-0.0011942995545376305,-0.09274613766801361,0.026106307670675843,-0.031878909612773836
IL1RN,-0.03381143712901635,0.014405419995959052,0.025198704049990035,,0.01776010109871826,-0.037958884724126535,-0.017980479049930064
PCSK9,,,,,,-0.016129213402897326,
NPW,-0.003335426869051656,-0.028273836341900244,-0.012399692143451399,,,-0.04793052397046018,-0.033952733460164385
CXCL9,-0.018324043206110096,,0.035296655018444985,0.032784047297038654,-0.02381554005632971,,0.07900233533568018
ANGPTL4,-0.02175554449153809,-0.05446654659708598,0.018147064307063306,0.03436235323189312,-0.002651876760918066,0.027316229311759237,-0.051307653432339013
UCN2,-0.013201830642172525,,-0.014004994136704663,,,-0.028017876790591183,
COL4A3,0.009099362016054971,,-0.00257144259759066,0.047104869364717375,,-0.01276337565852937,-0.03166007508805571
NRG3,-0.0011813474822673245,0.05793108320766368,0.004779990641449479,-0.055858662144885864,0.0289459242683891,-0.032723605192532874,-0.01560421135529258
IL23A,-0.006898557213173447,,,,,-0.02071455393812721,-0.007458801864272653
COLQ,0.03299664886172027,-0.007972717606493453,0.002914799011032727,-0.026804645273755378,0.01342102208610947,0.06587255271927164,0.020550058375470456
SCGB1A1,,,,,,-0.02028388641255707,
TNFSF12,-0.027785858850113948,-0.012670027656050133,-0.0037739156499180943,0.007806835884435721,0.03457059748969084,-0.05878362421626518,-0.019092366083276482
DKK2,-0.013396460409563694,-0.00011136343331081726,0.005147910475284426,-0.00802494066401206,0.08636686842991456,,-0.02135843920199285
FYN,-0.010000302485359045,-0.023290609273170393,0.0508429038830053,-0.06357785086425945,-0.006360548268955833,-0.01054950439228951,-0.06149647633869256
ACE,-0.038181942404242775,0.009370186418969882,0.07195088667928021,0.0027046228190413884,0.06516595812169308,0.01858946852621041,0.007055698303994569
IL18,-0.0011901064242457854,-0.02105515638728528,-0.0030003788337613405,0.0411548743928144,-0.054354340782330875,-0.01142726080752838,0.03176592081950663
PPBP,,,,,,0.002089788485718427,0.005105795041344894
CCL27,0.04778930543548317,,-0.005674209850013714,0.06595471657838649,0.008602430399976907,-0.03355045953434522,-0.008730392035237546
SERPING1,-0.017257943755384392,0.037220007737751824,-0.0033283398791367695,0.004918114748761519,-0.033391283140852726,0.05173469427456629,-0.04410935328685633
AZGP1,-0.007141426576893298,-0.04735852634524317,-0.020633728949872338,0.043861491468740924,0.012131419087840715,0.01560535218997074,0.011965551351999826
INHA,-0.042524759829240574,0.12434550715874394,-0.02549959633638981,0.00906013233017853,-0.013187429546364156,0.03767377285843003,-0.04767714604017542
SEMA3G,-0.024888838852016273,0.022703554432593802,0.016588684960884795,-0.021001745094345346,-0.01626086784232061,,0.11616860171401414
COL6A1,-0.012512990885953323,-0.031759139645922224,-0.02711621990257167,-0.008079323045107565,0.061486642863098066,0.007776656038454581,0.04041001967263146
FGF17,-0.013059429160939124,0.014176647210869382,-0.02034647764415931,0.010311692337599382,0.059805064286736,0.018381008145858066,0.02117199644345636
TNFSF8,-0.01684086817821471,,-0.011465950463734857,,,-0.01766825574763365,-0.03333376820713644
FGF20,-0.009352685980851374,-0.0238619142213725,-0.0038276254437555218,0.021855626558084353,-0.04264007475425203,-0.027574331390511186,0.16169170806412267
ICAM3,-0.04955040330514199,-0.04374564623952453,-0.01993918580155482,0.014759242976104522,0.021410287598127947,0.07192051940692135,-0.00010218841413548427
LAMA4,0.018784975210870906,0.0820804448307579,-0.04938946739473361,-0.015338225303005106,0.11341491908895182,0.02106839826918917,0.04004209787092123
DLL4,-0.036370660757684185,0.11137511266354122,0.04269240344680036,-0.03165063456327964,-0.03322619107147161,0.04946886449503353,0.01576204525772004
SEMA3A,0.0612666620295888,0.03427673213701215,-0.001976484264396654,-0.0005060126383122644,0.044372137386762295,0.008286043639322326,0.10595057359114139
RLN2,0.017717224738111166,-0.01491128625081639,-0.01167950230765851,0.04429484578092535,0.024423811089706548,,-0.028989289286530665
C5,0.01715765359452406,0.01124770086736099,-0.03852108608521157,0.07815026823221086,0.009901913437812522,0.020367370761133156,-0.0013965482238603713
EDN2,,,-0.014182807942296049,,,,
C1QA,0.05651749129481708,-0.01864562325480653,-0.0009404473790946824,0.026926133301592617,-0.07771885510197843,-0.018642165864736215,0.0718705331024193
UTS2B,-0.016995681812142276,-0.02086614150032494,0.15216863353688234,-0.006695598012831055,,,
COL9A3,0.003806541184954716,-0.043106711722480116,0.004187383750972895,0.039460201812393195,-0.05787295716502608,0.015008786922468386,-0.0017226348698281665
DLK1,-0.02828744922725396,0.09092658403249557,0.07939894138801934,,,,0.07494626211967362
HGF,-0.006910252708847149,0.09774225715172691,0.10812872953026957,-0.00910237893661732,0.03538058926878099,0.02025482791771037,-0.0006213685657779272
P4HB,-0.008292916848962608,-0.05671227694246594,-0.014196861730926031,-0.022624846365769998,-0.04572988393313759,-0.019423707760375688,0.008661193878871503
ADCYAP1,-0.016300954600859553,-0.050941131842761875,-0.01936003538846329,-0.02156240878554654,0.03124825264121521,0.06748440916071669,-0.05973999012231029
GREM1,-0.014689597337788995,-0.04119141372106353,0.014740009749077894,0.019730347258188015,-0.08446505566591038,-0.024851934295231685,0.007573890873017961
EGF,-0.03837090937176633,0.05462965051478821,-0.010622590656253627,-0.031598490002284686,-0.034239372590076464,0.01107297260525815,-0.002728157144453251
VEGFB,0.028132507945310047,-0.014762150408182842,0.03058918951472529,0.0078842387630551,-0.08127005228454222,0.02972659082494828,0.04074709170808097
FARP2,0.009926064862305928,0.02788430543276148,0.00380780605077048,-0.029730909076493322,-0.05907576461643603,-0.00380453550054651,0.010393588216432298
BMP3,,0.06916479059098564,,0.004496549618677124,-0.026136082057427294,,
IHH,,,,0.007361923028834599,,0.02415581695791029,
LAMA2,0.04878385144779249,-0.048403227856252305,0.03603073875728267,0.014704385956050975,-0.005631639760897692,0.021553800865199754,0.020524526100894308
SERPINC1,,,-0.01080145893200834,,,-0.01539974160336762,
NRG1,-0.02972278223586683,0.0027875843367874526,0.05727852902111686,-0.0003553716674367552,0.04581082336863155,-0.03326146950666782,-0.02019718766171967
SPINK1,0.00176996562573237,,,,,-0.013422573387402508,-0.009539872942645265
EFEMP2,-0.07749143255204893,0.03674191336682613,-0.023984490796911645,0.04683163979745721,-0.07449765753939629,0.04765404879630118,-0.046798509043516415
SELPLG,0.022163095469430495,0.014843525848061718,0.038899785994144696,0.019026701561757387,-0.05355890902982753,-0.03926675115308802,0.010510123572369192
GDF6,0.041013165747222725,0.026718884825948655,,,,0.007817891634053279,
HLA-E,-0.04716332595203255,-0.05404849058789522,-0.02638497974047899,0.007151344454280244,-0.08557653214634392,-0.056414228790656995,0.009820927491074934
PTN,0.027942456515574803,-0.05329231735686014,-0.04069879459840025,0.045409102436094397,-0.03278659857294322,0.028291690007734727,-0.03097267672748583
CD274,0.025095070060431116,0.04740445567527256,-0.031493593633595614,-0.030443566864706905,-0.005564316356045157,0.0068179453499647765,-0.010243005816613006
FGF10,,,,-0.017961085016617494,,,
CD14,-0.002987884334318406,-0.10757618220552949,0.00041157077875267003,0.005535519158959541,-0.0884443184125879,0.020095895784435103,0.05516956965722329
SFTPD,,-0.0053244056140778016,-0.01853922395551116,-0.0401012623943688,,0.022737114992307413,-0.029504461434697704
SLIT1,-0.020197325565166985,0.033705836148125154,0.02893485282013874,0.005148051836014189,0.08973023476704008,0.0683724841198778,0.062229035863522505
LPA,,-0.02086614673154977,,,,,
CNTF,0.007856615844893606,,-0.00920736166110829,-0.014496831731402376,-0.04179906216707179,,
BST1,0.016259382072551072,-0.03360024131945011,-0.00038213862029069676,-0.0424067900742729,-0.02495727018741104,0.047276439958883004,-0.02717854432539868
AGTRAP,0.01087581465396381,-0.014170690892798394,0.005758345250798794,-0.07145227004588274,-0.028488930945710016,0.01862776561312649,-0.022012270208592827
LAMC1,0.01677047452857409,0.02402647061378028,-0.0007164586119828391,-0.019230082256112377,-0.028872814263714734,-0.00581652013913669,-0.01987331685941906
COL6A3,-0.04084419075584163,-0.024531283560094604,0.17671525268349364,-0.037276488805905124,-0.005465744443600258,-0.036454319081183385,0.02382089195648287
FN1,-0.04291085979459047,0.015844358622555642,0.028345047232377702,-0.04366254917759456,-0.010737251434525677,0.011098348363621332,-0.025242028302273414
MIF,0.002967891384660845,-0.007131368190828553,0.008544173202318494,-0.01864145296566958,0.0964691079800068,0.02232179020816179,-0.04435468676876302
JAG1,-0.023783992445090905,0.038009711723949804,-0.04425395480444839,-0.04045904992334511,-0.019386012876841528,0.00016226606451974124,-0.048636667273169024
NID2,-0.02963653390395974,-0.037745541510872754,-0.024236351071148795,-0.015952215077484313,-0.021376380763928487,0.01446113383826115,0.026240096940217162
EFNB1,0.08452711689929518,0.018319196541407567,0.004852644362147686,-0.04636158146764309,0.004938855065513274,-0.006711565486027842,0.038206946058239454
COL4A2,-0.024167003436844588,0.012198884366906854,0.004715249774542981,-0.058170039693884845,0.04274162864978068,-0.002835667161279776,0.06450135068368418
SPP1,0.008876726346917774,-0.07611783784411721,-0.01687737009457726,0.004758958102479632,-0.11710282393809185,0.04544480380021293,0.026143591829680946
PODXL2,0.0002927730717447776,-0.041591741724414585,0.015418885594957875,-0.008200521954321886,0.05388860281016678,-0.018116388329180843,0.09480975291815556
IFNE,,,,-0.018863836312091882,,,
FGF9,-0.0010324411038587005,0.05550539351743389,-0.005975422444657739,0.007018431659912367,0.08538849113528287,0.06327718453661763,0.01918591813068273
ITIH2,-0.017898186424872658,0.01146860561545844,,0.031901355649115296,0.022326714228520953,-0.03468898517363373,-0.022419430359731558
ADAM10,0.0049862098049049995,-0.03379945157123524,0.03644563975874528,0.013938697608896067,-0.008223630349992406,0.02597174999389184,-0.031723510083492605
CFH,-0.021981648165395284,0.01227811685176785,0.005672005513619619,0.0337742947244439,-0.005797073936136486,-0.01343969981942029,-0.030455001272787365
COL4A5,-0.061915433026828434,-0.06709223437044728,0.005668493997104065,0.019596118559322858,-0.07063841836816909,0.0513333093859511,0.009225684385336058
LTBP3,0.015249118952222616,-0.03283735679855835,0.039665600095580275,0.04725639837728483,0.040653625276973845,-0.014769009044301127,-0.05761618632114546
GNB3,0.009377938702071716,0.03318165473573901,0.0008885041609879926,0.024716221115822216,0.05742389677151115,-0.01564804977634884,-0.03773968606590763
COL6A2,-0.029068272026007664,-0.008377482219716494,-0.05286955988844187,0.002656427683934384,-0.04403320616582509,0.0016737059802577115,0.07050430527182226
GDF9,-0.024967355725475034,-0.007488036438317203,0.06791023983437443,-0.0025939762883530966,,0.061036596527523315,0.028262262339316422
NCAM1,0.040479851172496036,-0.08721777962512063,0.0279937250715861,0.02808674307134451,-0.0546305626421124,0.01196162169035886,0.05120407666003091
APOC2,0.08825116998191333,0.0033653238284725145,-0.04385227556307444,-0.029899728718551614,-0.10842756732327107,0.06314281892000796,0.03185482192883715
BST2,-0.004158001869697748,-0.025363465669402566,-0.02966460942454941,0.03384042156244568,-0.037431722859168876,0.033029581340430124,0.07068537315083419
COL5A1,-0.03895876393037784,-0.017011762483113712,-0.014813660203814104,0.0706373562090213,0.0022886000429759917,0.03874087719431884,0.03366411125306251
CALM3,-0.03940945460204924,0.06797935621611037,0.06341285989155312,0.04976887195057616,0.11686481435709406,0.0031986716585425835,0.03887839358762299
THBS2,-0.026840813060409863,-0.06192217494865329,-0.013583670605834769,0.03153805361980241,-0.008523055971154603,-0.051093856219524725,0.04812777875280756
SERPINE2,0.028051089324695844,0.08787473081560539,0.0007483182728762803,0.027371076810173547,0.029878898690036015,0.008512412780292498,0.03874796798277744
EFNB2,0.0729748614032774,0.07336914884424921,-0.011906843879024232,2.0130111143496914e-05,0.037927030580898906,0.0371540985871386,-0.06351845690381955
PROK1,-0.03252331885395859,0.0430135140398348,-0.014874644556607176,,,-0.0170001024236648,0.04588695047284645
LACRT,,,,-0.0030735127574799833,,,
MMP9,-0.015687482308297165,-0.005700876355492671,0.05818083343315197,,0.007630070048340034,-0.02056340930148495,0.0120885241464969
DMP1,,,,,,,-0.02804815832137399
NPPA,0.010204435415976819,0.025432236924991043,0.004909655606489386,0.016437143161011605,0.019798114362818506,-0.0162015218921211,0.0656096472094122
APOB,,,0.012293155947523183,0.06359767355702985,,,0.07473851619356225
C4B,0.028324564839904372,,-0.012095959682871025,,,,
NTNG2,0.049149848015426635,0.008149990583764146,-0.012942392633943131,0.0670529635976206,0.04636391559613114,0.028137417648756064,-0.017318230984880664
LAMA1,-0.016552523507588894,0.0038157545873976793,-0.022269559144971283,0.018938346263413258,0.018780070993942813,0.0033529390190188487,-0.009486109470795567
UCN,-0.02209014190802516,-0.027976288690059515,-0.02738869625618682,-0.022320934930579555,-0.039634567659359195,0.01537781936288307,0.03102669439587428
ARTN,-0.02273570897526513,0.03035039792261308,0.05867364304509014,,0.08683734757234013,0.005559591502265804,-0.04767715370047826
PDGFD,0.05146268696969826,0.03934974764911747,0.026390582400256313,0.011209432382095647,-0.029443960793088156,-0.01792151479202271,0.05070662130763152
EDN1,0.005378221238527172,-0.04810517974884131,-0.007088616683761823,0.025486302327217623,0.0020486951677816997,-0.006338679792076868,0.03470699493073575
ARPC5,-0.009576715693816488,-0.05050677687707392,-0.005084770168510553,0.002940241640970951,-0.04235678309244982,0.02782054072506539,-0.003243968517236354
