,MGH258,UKF248,UKF251,UKF259,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
LMAN1,0.03622166063907142,-0.012871928787165766,-0.004939217683265965,-0.012573950217584956,-0.02005745571799044,-0.0014607319295074027,-0.024399958072189278,-0.02148122564433768,0.012117138647968971,0.03549043673431618,-0.029130202690651284,-0.009997069229521411,-0.061391450449749654
LYPD3,,-0.0026821725314371265,-0.019952712802564353,-0.016212134962040263,-0.0019176048223104156,0.0030015292678389144,-0.022047762895280303,0.029191780753761266,-0.029503447513626713,0.04139006940291155,-0.015974853997128197,0.03706180004047782,0.04218189558375907
APOE,-0.050854143488795536,0.032405247318863704,-0.011501791116315111,-0.022143074491125552,0.022605553924521304,0.044450477185434975,0.08255008724863921,0.0454536582714125,0.0786408396153583,0.08396481139519199,-0.005462947654868805,0.08382238948090782,0.084814464014926
SOSTDC1,-0.028574298220231168,-0.027854495531849047,,,0.01692232442426209,0.006667404299788524,-0.06358182024560761,,,,0.0236789512954448,0.05345391740649249,0.05608177601275288
ANXA1,0.11898480312585986,0.05438487365994907,-0.024274031317118566,0.029205162771577895,0.032065101150850095,0.06096397501216055,0.06744877000329205,-0.08046465378515232,0.07068081886642635,0.03799491316199309,-0.047769432252333606,-0.019024908414450196,0.05598312870789615
WNT2B,0.054202197581201844,-0.031285282857150966,0.05053566131741582,-0.04406682936505258,0.04338085945837962,0.014824484238591522,-0.04388183258500868,0.11182615150449439,0.06311283323926098,0.012619679596565117,0.03365680143021376,0.13645853605124147,0.09656350998156354
AMH,,0.07212250835683756,-0.02679197627875095,0.05666796571311858,-0.018412143295373672,-0.019122007527673,,-0.0006135987994213479,,0.05524567937070779,0.0030286179085753768,0.0247940043199525,-0.02148688639344662
GDF10,,-0.011516892452344845,-0.02244712827122285,,-0.0014197621810384845,-0.03232635756146114,-0.0544950547444998,,0.09312717379881999,,0.0636980583070112,0.0651898332166197,0.13079918006281202
EFNB3,-0.058223353026111056,-0.01492482741399027,0.023844452377638378,-0.046281172884356216,-0.02567990121531129,-0.02427995547998685,-0.07650757499955742,0.006185803179238066,0.10849081520093297,-0.017901197032443472,0.006511139563694719,-0.023741660437405533,-0.041283829617610145
LTB,0.056015661700808975,-0.001487361613838583,-0.032747781844734945,-0.030870486914246046,0.029448418736772692,0.13663845577332667,0.020754405083168635,0.11919429991420397,0.0629400242179986,0.21305696389073897,0.052966965458394105,0.18076446712246916,0.1650255526525809
ANGPT2,-0.07314434921381686,0.03515807235184768,-0.018337975307595948,0.02839764006401338,0.03575552847266243,-0.050585789787538915,0.03447132373029147,0.1426024967676985,-0.004417117698934808,0.05382351885640822,0.006328742008315347,0.05161140469240276,0.1765876787670301
NRTN,,,,,,,,,,-0.02951808652107096,,,
ADAM17,-0.01962354382427612,0.018886262206893475,0.0016628218676536025,0.02897820383632747,-0.014767463491314985,0.02778974759186546,0.01959993844630473,0.03119593260570977,-0.0006568663710804404,0.03066799463131569,0.06750135586625687,0.037834665986867785,0.010482768189087664
LRPAP1,-0.07205224532605037,-0.011427376202918331,0.03285150506020201,-0.03007123709664661,-0.06246646740759786,-0.005640122917253441,0.030609109339431666,0.060788472501492816,0.020307233950543815,0.05134951731958663,0.041150664938490275,0.044418770055746785,0.020838274499339646
NID1,-0.06759242068831274,0.041678541563191895,0.014681530834250818,0.024726086620361354,0.007827440420333547,0.09805512585400891,-0.009609307110464576,0.07042896116988026,0.02387130648663723,0.09288938999407514,0.06113577791294845,0.13744680164900908,0.185571133619346
MST1,-0.02880633407390079,0.017519503670998963,-0.01650691490152498,-0.022585254273675307,-0.022244005751621724,0.007874742405066408,-0.011505430775341843,0.015925815834746424,0.03505808565857966,0.06546312815451089,0.05809327230925554,0.0386977131378147,0.056104780653363925
CCL14,,,,,,,,0.08091086995669161,,,,,
DCN,-0.04533463200163343,0.10715904362938616,-0.033101466112456485,0.062376358060975634,-0.010099515413490882,0.027853249080625222,0.05539950037451142,-0.16270780055070572,-0.004056388429843916,0.05102222589234277,0.08521152294215227,0.17791006024142594,0.18626486231968348
IGFL2,,,,,-0.015142171525777223,,,,,,,0.11293978673485826,
COL7A1,0.07619138197774497,0.07816966146100822,0.013843048242487605,-0.0343890825645113,0.06137485975221891,-0.02632864309003013,0.08048862186042503,0.07138201982292189,0.005012211471600562,0.01600869035473228,0.07656829467965712,0.1324870085149543,0.14037235631314032
CALR,-0.1020263278119831,-0.007921154876532199,-0.050679250436124736,0.016531133667240565,-0.011634247684659106,0.09253714013794254,0.06494494402097156,0.017857532027094346,-0.0199333452694115,0.07833653990382296,0.03442902198947534,0.14236204071951716,0.054969218668348564
PIGA,0.05190614150144406,-0.027921681142630553,0.019099206860880423,-0.06153433282311606,-0.030406086107848625,0.06713866988684931,0.07811305532336758,0.042490394700118075,-0.03591753304477543,-0.009810974447802026,0.03213996391950879,0.08014635338885272,0.01989068532498414
CD200,-0.023177409691868378,0.01634381255813112,0.05753321904059732,0.013922181826075047,0.02811577403262719,-0.031193266596072345,-0.06821972661949735,0.08796592505155142,0.008484694921698227,0.0033388116340811536,0.04878240867730458,0.07157476510250035,-0.009477814821039428
GRP,,-0.023518240333532326,-0.019053438096657004,,-0.011200645754694137,0.0008632336103750521,-0.020264129733384484,,0.04646103500471445,,,0.013786739900280466,0.06872652439360263
CDH1,0.0436751260467371,-0.011176322684411027,-0.03788926497499586,0.04591725938645891,0.03308709302901247,,-0.033657721768924675,,0.007705471472479021,0.10906368114216052,0.02110035606677199,-0.056607427637259365,-0.043279150907766704
LPL,0.020986013468822666,0.011820635269906302,0.042382928419525324,-0.06734992259986522,-0.009921129349016945,0.02677546889035948,-0.008185090190634986,0.02406111508679765,0.013470430723188981,-0.06340216445472246,0.032893134441271225,-0.09867190524901683,0.015981310249472528
SEMA5A,-0.07177473595577594,0.012799598356725058,-0.035614234978150965,-0.011122290076416096,0.046154559712752515,0.00931802963199312,-0.012307246987026298,0.05475740794008977,-0.004117601057316147,0.018069646740211328,0.024172479854491488,-0.036630498138825955,0.013493139996099662
SEMA7A,0.08379395143208478,0.047719600997634615,-0.02311353512434907,-0.01047267631163575,-0.04079542160953207,0.008764260264251159,0.02098799086284303,0.08872263386440682,0.024727281146294685,0.015408222729483374,0.026309443211977902,0.10723204666587575,0.008657368340543899
SEMA4G,-0.03531155890141564,-0.031225133208344618,-0.031022244417105178,0.055423087255719074,0.03140106317498795,-0.041738530066536765,-0.040767385084075645,-0.026146912558095904,0.06531243679946058,0.008480050513136486,0.02626225719296933,0.05147384220561335,0.014774587287919715
SEMA3B,0.05931812887647267,0.034386251638618685,-0.044897321315137725,-0.047904847619615123,-0.03552471010477484,-0.000759274749094382,0.10105823297265082,-0.042055634299827456,0.03044420299909619,0.07852205004187801,-0.01614203245394692,0.07002036221781087,0.012231922023126377
RPH3A,-0.14153136182501982,0.018014229869329285,-0.03817672227193747,-0.01800819833283904,0.05292388374568243,-0.029366358738423377,-0.03702094123788773,,0.06880318515149453,-0.030986337410499575,0.008264702965722211,0.011420981765773105,0.026563467915077743
JAG2,-0.0322446102289216,-0.006975323650395645,0.014260590528160172,0.030019516433091205,-0.003945990081775473,0.017937007643251204,-0.008638027847202223,0.06261823822800285,0.03979313292595751,0.12595450573018363,0.008552033441539004,0.11025593620250303,0.07718114449845928
CGN,0.11259516470742041,0.01867825794243783,-0.025941726833704305,-0.01125475558776715,-0.03168757785884397,-0.002282791084645614,-0.0372620864115735,,0.03899215874916183,-0.04560540611306653,0.04044271274359521,0.01860268183430071,0.015414440943815055
GDF15,-0.003060853504338531,-0.04002588613862642,0.004296710849347355,-0.03447372239976595,0.03565126602074339,,-0.042940551754980086,0.07251225133380164,0.0599267432742105,0.14952755724801622,-0.046663834069221026,0.11742773358368792,0.09727064171488636
SEMA4F,-0.0067138280719773605,-0.0003501177820625081,0.09831203479924347,0.013698798302573338,-0.0010396026568158356,-0.033712409257925145,-0.012179280177440232,0.07674560286714875,0.0478365180738961,-0.014623969732387731,-0.019038772517317486,0.1211766458562433,0.022897394407698172
NXPH1,0.0005025496285604076,-0.001349244021095097,0.00677733717793769,0.045791072453633085,0.02867280792044022,0.019484571461952337,-0.0736510922617994,,0.012117746766115363,0.029968761882971796,-0.0018842316003164462,-0.038537659340423046,-0.015268324120465566
ARF1,-0.03352783829779334,-0.027499619150657555,-0.016408057213662168,0.029945647001729244,-0.05123884206440944,0.03612746302027313,-0.07171622855920362,0.1020551491887854,0.07084434857162142,0.06526101068514308,-0.01921808708117232,0.10390005150556424,0.04606463561657142
DSC3,,-0.018436980697913805,,,,,,0.07400483314007071,,,,-0.021479168801562386,
EBI3,0.04488713612600586,0.10839136588123936,-0.0027599630968784066,0.0019660680710610486,0.09731900031139251,0.013524375441885625,-0.007114963891605471,0.03355389754541767,0.05280734912809328,0.10970196657525663,0.10093764048487432,0.08699689336782558,0.10654327472190854
TIMP1,-0.03739286385355026,0.05670918068330497,-0.051087691098108,0.026133658977581003,-0.015197983624931775,0.07213708872926662,0.08645414667059341,0.026864077847890695,0.05577095648361573,0.13728899474073952,-0.023061927949860252,0.17569937259641902,0.10657026722439611
SEMA3C,0.047022973953789966,0.028234917040479025,-0.059730886107344554,-0.016089904994425586,-0.030334503767755584,0.031288978858262,0.07832538645304112,-0.06638996016313008,0.01999970890873813,0.05234882846968472,0.052403730796105386,0.14460949552040994,0.1940928063961019
GNRH2,,,,,,,,,,,,-0.027152228105129694,
GAS6,0.0739707857459063,-0.012154968807630881,-0.007964985889203845,0.0032661525891990164,0.03540490579606918,-0.018142741962966325,0.03598022855193672,-0.05186818019533045,0.1283662838517454,0.10660449257177265,0.015158095179935193,0.030386662401905674,0.04109216248933586
MEPE,,0.10184402776550756,,-0.048498830170374714,-0.017341999051446937,0.007303155302477738,0.029336493300128306,,-0.03400549965337147,,-0.018447317236530127,0.03161799890207678,-0.03765954332577192
SERPINE1,0.08768958696320714,0.0008921010371860326,-0.018480370309487654,0.021983165590267577,0.003812361480181023,0.01576832679042485,-0.05225652882779365,-0.08145206200846081,0.1252245060964301,0.1098976198781399,-0.07438641700198184,-0.01925204584531613,0.07499721961494422
RSPO2,-0.03019038466456836,-0.042253620773287544,-0.01858580161075408,-0.018320802203138923,-0.030224409844798027,-0.013537970879472602,-0.051599663047635,,,,0.04181943703575034,0.013964246732582085,0.005887010164552295
SHBG,-0.03391740663713359,0.005094628332652529,0.050962443103885965,-0.029315284318203693,-0.02571942519176396,-0.008946696884388067,0.009780150824078541,,-0.03175199703337462,0.03354505457356236,0.08634297948940081,0.09857343940426823,0.03037445598017953
LGALS3BP,-0.03864058634514287,0.09139155724867969,0.0011578481061700486,-0.03024415954399587,0.13164835487801269,0.024798376605811925,0.08922478920985724,0.09291159879125009,-0.02236947674613694,0.07003034779747809,0.024703149157445422,0.04853525987394881,0.07269533044221492
LAMB1,0.040677675431338316,0.05560254810040942,0.0009050352094311263,0.017326990222497413,-0.029798279980787365,0.07024266053590168,-0.035604544604116835,0.02591775106194665,0.05056800044718316,0.1381452521163487,0.017973244447024063,0.14373827715018828,0.12668327956731404
SPTBN2,0.11468624748370365,0.018619731734750445,-0.0034609067956390565,-0.03589866993755947,-0.04003338938314752,-0.026248806587245863,-0.09563726101520327,0.060540973764664205,-0.007509494721218116,-0.07577944343484977,-0.0038070422794429072,0.04019363269646246,-0.0012676644109308641
COL1A2,-0.028581643001482658,0.0991422545525583,0.04983460809172229,-0.003386252159917538,-0.022775007038113866,0.0621612565762423,0.030218027193759458,-0.05532634554586956,0.02885244014823359,0.09816000694786567,0.043835292111447634,0.1670543759584044,0.16132392922605301
DEFB1,,,0.11716367090028015,,0.06898166564696771,,,,,,,0.109882739771501,0.225837199308521
SCT,,,,,0.07561086965306274,,,,,,,,
WNT11,,0.06437468675707507,,-0.0011858765275979284,,-0.025924318898116964,,0.09285680886357692,,,0.046803333384966866,0.17367515232721703,0.06677593754493631
LGALS1,0.13826939712808314,-0.009410960855672024,-0.021792984069092542,-0.018484487549485208,-0.025474627713341445,0.055542825032836904,0.08738520874489426,-0.11412371457238632,0.03377819843297145,0.03436032844883151,-0.016801276043415674,0.059741974766514855,0.005870200562521031
BCAN,-0.13317681837343037,0.04625406078541807,0.021089904530635594,0.01839796406727219,0.09111747780186795,-0.049813298998298096,-0.05646371087304085,0.011877215124662317,-0.022264219403037796,0.021032907418999856,-0.013417646721223335,-0.03853399098596617,-0.02655489051332409
ANOS1,-0.05489750765672081,0.04715776131780045,0.03448937594182517,-0.009017921416117215,0.040621118739169265,0.037798678415240906,-0.03797922531477411,0.14063734885760037,0.023489142014819085,0.04347121536941649,-0.002016473792236462,0.011206104899466688,-0.034487338702854496
EDA,0.0002742721792398837,-0.019346512928406112,0.09354173994801226,0.009779875681773395,-0.019429096808753103,0.026922633392727314,0.02353741208260623,-0.0035298470144038197,0.023643851068109928,-0.048669841679218714,0.00826612608573151,0.08685542023885999,0.07800237294811604
FGF22,,-0.027510816992610047,-0.023222960547212092,,,-0.020888629122372243,-0.03927164175987512,,,0.14491546006030026,-0.027946463831268295,0.016956000469543715,0.009741049877324943
SHANK1,0.04809575785956829,-0.013411463696411293,0.015186514212234988,0.050004152743673196,-0.018149714518370587,-0.026150674037312794,0.06082527576479359,,,-0.03728197034647142,-0.03285255815768682,0.02291412683006722,0.06800127166899995
NPVF,,,,,,,,,,,0.021098093854338227,,
RAET1G,,,,,,,,,,,,-0.05273809730228844,0.017699796357346663
TGFB1,-0.11308729428433249,0.02574155978481248,0.002905076961172578,0.03389116630101488,0.017647841289328177,-0.04052313474587153,0.047552619549684205,0.05570439378495098,-0.020621832678764787,0.016683029517134875,0.11600797205357333,0.18399932776029035,0.10913995177262581
MSTN,-0.07242475789439927,0.02647785613898605,-0.003484759314521746,0.03726900819135188,0.026966460392281767,0.004795862922465039,,,-0.030809243079436055,-0.013510726636819514,-0.005523105119978288,0.023601906449399798,-0.030101293914274078
WNT4,,0.06048277344996972,0.008517045340610895,,-0.01905359399900854,-0.028622834629866298,-0.028756841058314823,,0.0021373396820173534,0.0698843469243534,0.05621044888850552,0.1843772041302224,0.17726215469653117
TNFSF4,-0.028444681891095912,-0.013725850511391972,-0.027618612141111457,-0.017246898826556698,-0.023523318742613507,-0.019454321717077123,-0.031013765759211116,0.03771083607419677,-0.04374232126546375,-0.04656399298378005,0.03639951666808235,0.13817394770555824,0.13440536063496727
NTN1,-0.0024455097570055145,0.02929712172464268,0.051753923160407056,0.016133801431476524,-0.01113444641753888,-0.012462084448686787,0.02172487751798323,0.009619104919712827,0.08011791193362802,0.0673793529743229,-0.0075032716509755406,0.12791045512409271,0.048637831810818696
CXCL12,0.0054467410065183195,0.12139242479623574,0.0005853266125609757,-0.006403436460141617,0.06949065182227045,0.03735374574297486,0.03731212195603426,0.10048048726041783,-0.01620147779727853,0.15566965438531377,0.013010416629960823,0.16783300978731544,0.18195232375137677
GNRH1,0.013582639688884155,0.09117611987156532,0.04681069953757403,0.035505691552752454,0.09863975821952906,-0.009579803887400073,-0.021300076661108915,0.0683190345594785,-0.014877698951262905,-0.03812300024609324,0.009593221438125852,0.032387874992474606,0.14276478531250095
FGF8,,,,,,,,,,,-0.03128805180192945,,
RIMS1,-6.136388632873744e-05,0.025248603165875495,-0.03073529675851444,-0.012412331572092396,0.026294569973204087,-0.04842180356186482,-0.022573101783361603,,-0.04303287062234636,0.11350333167626074,0.017847753738037528,-0.026489216064653768,-0.05733102661907622
FGF14,-0.07855546546925563,0.021837674385413345,-0.039868502003200613,0.009859130781334578,0.10791877658075844,0.01851144729597958,-0.03917627628541201,,0.01084569611933445,-0.03225686683542759,0.004364735717078053,0.036745948729832306,-0.060705043781495265
IGF1,0.018579056017807957,0.025285752246691134,-0.051994353433973545,0.024634300654554183,-0.032281389805521664,0.018253335667896577,-0.03302507709421846,0.07027093902986498,-0.04279923960445722,-0.0495875282791727,0.019639545834723143,0.18217386941477123,0.05543100030069337
TNFSF10,-0.00037336357687114323,0.001021431497281036,-0.012870067957205822,0.008327382168341032,0.048804316987614914,0.003349460070489821,0.019772210210184677,0.0967683023781709,0.07600225213476523,0.03827343591463619,-0.04048741391735451,0.1852956168760517,0.05020449271166261
GDF5,-0.014263059342927873,-0.002318198024963979,,,,-0.020888629430551617,-0.027771192052995993,0.09287028623489016,,-0.028819762942082012,0.048309767551846565,0.03233722112712192,0.024971235814534767
CHAD,,,,,,0.0625302064902051,,,,,0.02455695928268566,,
RGMA,0.06108299182256328,0.028337486031027172,-0.012660009568939402,-0.021208933390859684,-0.026959899063042015,-0.07283519581842929,0.05270400826634703,0.04115284872886204,0.045455630932181634,0.038922545838518625,0.042107115572302324,-0.029259435251009536,-0.043402465544092016
CLEC3A,,,,,,0.05022768654788779,,,,,,,
WNT16,0.027490023247662445,-0.007471412021455764,0.0017388749001376318,-0.028321013891757823,0.005149415598948187,-0.0544010438835676,-0.028756843542163422,0.040405231314482225,,,,0.1123438724522648,-0.001969637272362938
CX3CL1,-0.04559278449016294,0.037663631995433045,-0.004245840220815043,-0.013393617298048664,0.0524640471195965,0.006294482557357782,-0.02422415700997686,0.10497764811141896,0.000992355241919405,0.1023239798279249,0.059156116231563645,0.11713888379022307,-0.01162195711807274
FGF1,0.08567354717767936,0.027259089787162297,0.047260782157384384,0.036151316133470966,-0.04621937689400004,0.009446782542606542,0.08879217296399339,0.06845872994203486,-0.006288863853164324,-0.07131269633266422,-0.007887336720850487,0.04573897644834286,-0.06841216127351808
ALOX5AP,0.1186090527620487,-0.013140078287689379,-0.02851088428634893,0.04214552784218007,0.06778504879697324,0.06100963909391728,0.07313803458335023,0.060310380901634486,0.07643322687887875,-0.04361870680361971,0.02290861523577323,-0.02246359805101376,-0.015754125784548042
IL1RN,0.007902778704422998,-0.060116456805690034,-0.010818277084963126,0.0363122751143423,0.025029833700753817,,0.022273723064137406,-0.04109846912297325,,-0.03949220022887746,0.010040083630337293,-0.045985866609337435,0.07817447918452984
PCSK9,,,,,,,,0.05052137071356803,,,-0.018094930285553,,
NPW,,,,-0.02052390640489535,-0.01720206603159741,,,0.15696913691901956,0.0006414631760647128,-0.027133836476886962,0.029464723659650704,0.005915715283777086,-0.01122190199366087
CXCL9,-0.00841288921007131,0.03312427896559247,-0.0033778846499102795,0.0874351103242016,0.019168668204841387,0.14569400747970598,-0.019176917105635065,-0.03782722537274411,0.12636245389532946,-0.03756399524166628,,0.16358794580305064,0.0983775327604272
ANGPTL4,0.05493543679214777,-0.0144899733926693,-0.044880522934504924,-0.022992152734024742,-0.021170469179315234,0.036934671002034875,-0.0412369910751153,-0.1455121049256397,0.06916403650896666,0.0650552666014328,-0.028645008639888003,0.08909573567158062,0.0036529632863102237
CCL11,,,,,,,,-0.02957322461531393,,,,,
UCN2,,,,-0.014231154933275801,0.038253602720694155,,,0.09230475019291713,,,-0.031288057069940624,,
OBP2A,,,,,,,,0.009055380497965032,0.10104178240751743,,,0.06279967260998953,
COL4A3,,0.001924444887559687,0.020389467925063326,-0.030460784775570737,-0.025133599076242463,-0.020114446875716493,,,,,,0.10015246267564752,0.1091548859884226
NRG3,-0.038741529076907026,-0.037435261666856144,-0.03455569125659926,-0.02050788769795293,0.01559936339307305,0.03917839205671589,-0.05412266504687254,,-0.04887570727666841,-0.013507302506622283,-0.006612347595670335,0.04869080904797969,0.04409087551220951
IL23A,,-0.006152245301952008,0.00718046604417131,0.031331403649652236,,,,,0.050821162728649276,,-0.018094923973282995,0.012919590019971719,0.01296505006438986
COLQ,-0.04902157393641883,-0.007204677888697155,0.0909522969754281,-0.019976680563560268,-0.009950549747353639,0.04325387287585162,-0.04193623645510599,-0.004575614366666316,-0.0423136578336802,-0.021557554121213286,-0.018621985782977944,-0.01603174529580429,0.04320726263448612
SCGB1A1,,,0.07654494153988965,,,,,,,,,,
TNFSF12,0.028387882191168005,-0.003985118704594377,-0.007145021904706704,0.03198436705175097,-0.08124397419602908,-0.07908912237754614,0.006380249969337734,0.012761954490731479,0.08052051328371063,0.06231898850027891,0.037196166416931103,0.0436506806064869,-0.03558389269206111
DKK2,,-0.007457883446425486,0.044452362220482704,-0.014440959652745779,-0.01991967000937598,-0.014373597396892143,-0.00045599737693988754,-0.04693303830913171,,0.11942829621839277,0.12130252323169541,0.06067252377901355,-0.012168380799016745
FYN,-0.029231489970518103,0.03361550853254677,0.020626430250275128,-0.027008876726965666,-0.015377950036857461,0.03596559311314584,0.07173869322376608,0.009385632010513843,-0.02159290347064574,0.018895003164010882,-0.007044236830332147,-0.010461753473143307,-0.00034784474987573235
ACE,-0.06554947355035026,0.06619367426245629,0.04408863113950884,0.019423019830231147,-0.0017455146646390416,-0.021796134386495938,-0.052384969318793044,0.16222859581900312,-0.012926026490253926,0.03314605587056988,0.001700787233727444,0.10439805448711664,0.17116076133822522
IL18,0.08660309906080514,0.043972996733548056,0.06983879630393854,0.046231152524087556,0.016278808152399554,0.0500913316997078,0.1002787565465355,0.050729425571443984,0.005640274982205546,0.05323843486968578,-0.00017519259120355726,0.06857983971368269,0.11218533674869131
PPBP,,,,,,,,-0.0221076064083124,,,-0.022155494243438816,,0.09092333339910652
CCL27,-0.015757112751487386,-0.01934651305838108,,-0.03352834629788092,-0.0278672002778903,-0.014806873332685013,0.06921701466187025,,-0.03400549161855354,-0.04512044748407285,0.02372362732378861,0.0273065465042909,0.03830424507829291
SERPING1,-0.033401167022925275,0.06317287104858829,-0.032053829361863406,0.03291140845066669,0.10189954482639722,0.07601827678648237,0.06460330260024498,0.07784856877015531,0.07308702006827808,0.07196594139342555,0.015431075786525328,0.09091184174350267,0.04243013074155123
AZGP1,0.03232975173881822,0.0011156806104948758,0.02836837204964031,-0.03934052288035218,0.1194018738357521,0.09518320487147747,0.01514790960247811,,0.020055129963216897,0.042129660244999124,0.06196200325547434,0.13312929137582055,-0.06515039222499883
INHA,0.0019123702934815538,0.02899842727836202,-0.026623885664537175,-0.0021671034409405984,-0.0016996354552928684,-0.022812884355981587,-0.0159888004399284,-0.01964726893973687,,-0.01608228813602983,0.013399765232875473,0.06896414263891666,0.10056122059305772
SEMA3G,-0.007093655057824654,0.04199056893064822,0.02472193031649837,0.037920530701412325,0.0055010185864806625,0.02665140732265464,-0.026547294364545063,0.004871884486985611,-0.048679306721553954,0.05667348006376428,,0.10866057027984047,0.10948679946813777
COL6A1,0.0073121628485156446,0.04872619880244008,0.017079358290348394,-0.003967054866719604,-0.05164206052283879,0.03157286396707119,-0.010279943389045997,-0.03847912023357481,0.07374806920132121,0.16397383564781048,0.028343073436639936,0.11240054242805002,0.14682363337411947
FGF17,,0.004517494607775219,-0.019053438096657004,-0.026711655289606256,0.010126878615760695,0.03162206618699754,-0.0338280327551304,-0.02511459492137393,,,-0.04577411476710439,0.022801231588808517,-0.011994991601113593
TNFSF8,0.011377738234064263,,0.002415435741418371,-0.01815392203937619,0.1779317629651645,,,,-0.041584066312805736,,-0.024040378964721863,0.03541478569019431,0.017918602391965514
FGF20,0.008169466686034724,0.05575965507383048,-0.02422263801713714,-0.03775752285631639,-0.0361910157732275,-0.009909436951016063,0.06502431214832903,,-0.029343750403876073,-0.02466725442145559,0.05801418660452081,0.013731283861743488,0.060837603610408714
ICAM3,-0.014122848040303976,0.012669595783463897,-0.0017164290045681373,0.05081743733582145,0.027616525039377424,0.0925271587681272,0.07026300031956104,0.05764386984821661,0.044557473271947735,0.04697504898001872,0.049474879882170676,0.1355149846304651,0.032368445164114606
LAMA4,-0.03429103430657127,0.0894627460133851,-0.06390738969527096,0.020216847696345852,0.031790666489302184,0.008046267305584245,-0.012210220063240221,0.061811685719775036,-0.0006387553846126748,0.03904404588216284,-0.0005639670706528029,0.10424507384278792,0.2036195960028056
INHBE,,,,,,,,-0.015817373627378364,,,,,
DLL4,0.013229649185189837,0.0819588977823954,-0.03276452734313861,-0.014508749900173024,0.04758708026102273,-0.020733817510552137,0.05508310077398811,0.1331301744972354,-0.017744023252980978,0.009432214571055154,-0.013313148553573979,0.10944776679317188,0.20833399619216508
SEMA3A,0.10493421221997065,-0.0390906501312358,-0.021446444338875065,-0.03149813230037168,-0.027629529046666188,0.000922321324667253,-0.031062415269847467,0.04834510424234137,-0.005087654957342478,,0.036530833426717035,0.049155173780443824,0.04037181899300532
RLN2,,,0.055016776071665836,-0.018320806334401855,-0.01620294823356906,0.06177415940140233,-0.024834552081545388,,,,0.08780630528993111,0.04715380548287056,-0.040585497048954554
C5,0.05028982449295037,-0.02238690685745027,0.038857008820137845,0.014918624763225537,-0.018960636492879105,0.006921058000649942,0.0009692092810580511,0.032518075396859136,-0.02881985897999176,-0.02228129923043769,0.01970848350666166,0.09790042189896249,0.12351792197705722
COMP,,,,,,,,0.04479193554968036,,,,0.0404684593783562,
EDN2,,0.025856020841108,,,-0.019675778714045713,,,-0.023048518161953305,,,,,
C1QA,0.04322112407478157,0.12206470801014363,-0.009242711121957648,0.04251945162315452,0.10054485371164011,0.09650545500398379,0.0671515021730068,0.12429526490065315,0.098536562347296,0.05874209411737164,0.0038586687480819362,0.18101814430947588,0.19484355663699654
UTS2B,-0.028156729865246154,-0.008775575825737209,-0.02060283606513919,-0.01832080622914671,0.025500782886976398,0.07842668697417891,,,,,,0.08395318538735501,
COL9A3,-0.02272935619448413,0.02722397271580841,-0.016438047003392374,0.0002761577796874596,-0.09701707298546575,0.010241756215412996,0.04920721593702798,-0.005198480954845136,0.021381820593554243,-0.004092455463815853,0.014680994902458175,0.05003131206938321,0.058245168016663115
DLK1,,,,-0.011502469662567735,-0.014148981002198621,,,0.006178842862164437,0.1130071234123243,,,,0.012449525127334002
HGF,0.023035886487476943,-0.045441086814767044,-0.02426208272751818,-0.025357445465434163,-0.024320938199007252,0.05180453972996942,0.0018422270845006553,0.08562620233844144,0.06367159228382965,0.06476424430498144,-0.023033332160589174,0.061059113309734465,-0.07867985515600542
GIP,,,,,,,,-0.030535193681129967,,,,,
P4HB,0.023472202336238132,0.020931894822668506,-0.012002048432467669,-0.04990955371373276,0.009577978382214403,0.02359535569456206,0.08989264937380922,-0.05497144808810978,-0.021765088081315147,0.09095383051660372,0.011416900718253388,0.11811597689002731,0.02764440039121028
ADCYAP1,-0.030968890817047467,0.0566681250762355,-0.02559449111531972,0.0024958880545586297,-0.02685813512735406,-0.02833615680254967,-0.05775921496502608,,-0.015115340692845494,-0.027743060809472687,0.014231436348168461,-0.06832595562936526,-0.044864012609565074
GREM1,0.036699332526011194,-0.03074668309922778,0.016204996035007656,-0.0158349202688385,0.04686484252662431,-0.016812782073022788,0.06138338796148454,-0.05144988526629263,-0.06101923115986733,-0.09313957959420983,-0.014862603018440978,0.07737821034051813,0.08371053988712905
EGF,-0.036201657712107274,-0.008697226861322233,0.004576499798059967,-0.03881095716296953,-0.02071024505806691,0.031079471918900977,-0.027570469044825907,0.02078135344866084,0.01802048982832675,-0.03525559072136112,-0.02032541506808834,0.0684740833479314,0.07490181787527
VEGFB,-0.029733535040444497,-0.02799792723828417,0.023210074318004943,-0.041720317660655835,-0.010244326373314103,-0.024799482901522566,0.04523438152405771,-0.12067544133193295,0.04546175661944299,0.017927179428386814,-0.025772697362794465,-0.03224307062816002,0.02430984023498146
FARP2,-0.0101552877776773,0.02275094354411538,0.02887634257632625,0.0002254638232868335,0.00457035435120354,-0.027922156110047214,0.02018960560578766,0.06229730751054777,0.02569225559992714,0.1332669041430927,0.02608667194261257,0.08295854301587753,-0.0022087862708649354
BMP3,,,,,,0.07563840240075957,-0.02104548029966456,,,,,,
IHH,,,,,,0.03568121159443459,,,,,-0.002366995345827066,,
