,UKF248,UKF259,UKF275,UKF313,ZH8811Abulk,ZH916T1,ZH916bulk
SPINT1,0.01827811155747398,0.028231719849979492,0.0426338598840857,0.026713018298538633,0.020841765491072698,0.011386780887518046,0.03009478965184642
CTHRC1,0.04239106139556015,-0.016407923667392185,-0.007154577478313457,0.09655818534438493,0.03324013381144654,0.0733265671722487,-0.05366002482101883
PODXL,0.05522788405678064,0.03221394351357985,-0.012240860329124649,0.006376862637707809,-0.03229503748614461,0.06493619559476055,0.023866991405234513
JAM3,-0.00223631320563914,-0.004588098070788775,0.04464725753636354,0.02450231772892028,0.08641315846597807,0.04524259723477361,0.0033693320478898722
TGFB2,0.01818493702750049,-0.03801055583886497,0.00465650717614475,0.02252681606155303,0.06569167013492014,0.012635313971502436,0.07600634601912254
COL18A1,-0.005747842391660134,-0.005544736397272562,0.02640141899408894,-0.027377485119629216,-0.031116791252179293,0.04524667840034569,-0.038451153513522456
NODAL,0.04494130644821856,-0.006618267298650125,,,-0.024494447412189892,-0.029406651312671447,-0.05471716245845935
INHBB,0.016301281376166585,0.00893461261211147,-0.0019563824970638024,0.05798333980011686,0.02161693134271308,0.02254040952755266,-0.002434789755716225
LCN1,-0.012140041334556673,,,,0.042384809622848754,0.11281628125307774,-0.01842364099575625
ARF4,0.07288022585256805,-0.03744065594777017,0.007337838505557114,0.04060293503424283,0.04277237214441436,0.0031968126613128767,0.08365654743930209
CXCL14,0.026353701930315485,0.034202150908193535,-2.696157822542806e-05,-0.008462621601290065,0.00249079045824234,0.0018660141123900823,0.08696938217619883
LIF,0.07610347558677376,0.01782095498889421,0.013280853021712441,-0.013238062739178342,0.05286446945259918,-0.0027083156325663727,0.03691149621960935
IL17B,,,,0.03249428235738725,-0.022672321499075814,0.05631427647277471,-0.020830458991389866
MMP1,-0.016737051685826856,,,0.01323919653494489,0.015033274175970899,0.07222639095904987,-0.04661697020280299
MATN1,0.0057571761556279195,,-0.010124767174603169,-0.018648777027559644,-0.006882964579916878,-0.010485382683991068,-0.01898300644891615
ADAM28,-0.04533517697556096,-0.051169665368577186,0.027223769324830418,0.028826374554918453,0.08516258550439552,0.05031029024669216,-0.030070150952654414
TCN2,0.004308318727928159,0.0009691125213020513,-0.050694487176554594,-0.09148181317338062,0.018863602257338897,0.09669158892157852,0.04441798971066389
THPO,0.028991512670765943,0.025567260201947026,-0.020785707993058945,,,0.029666798475396643,0.04322749434053518
CUBN,0.009287007423361046,0.003738949499643741,0.04112888627015465,0.049099139599321745,-0.025272743415599052,0.08400940565724455,-0.034175532412301944
TIMP3,0.05287901647163445,-0.013771094307808256,-0.05744010832710334,0.012466351404813182,-0.002417728652195217,0.06921087006894967,-0.049922787113508456
PIGF,0.023474272367213646,0.03629220717621969,0.03930166973138086,0.01203833641852659,-0.0580388762351382,0.10110187020145409,0.03842232623664303
CRH,-0.014223503798635177,-0.01569412194361178,-0.015938746922501995,,0.0058411083040032135,0.07404187233476148,0.05922609050470796
BDNF,-0.0010700328290872716,-0.026742270827545565,-0.01644278221027884,-0.015224163839273427,0.07343958430665859,0.045421668848401056,0.06339229556075879
CCL5,0.006665355336860904,-0.02361525264793886,-0.009487192626082613,-0.055265205588543934,0.013355981048267941,0.056855237790333385,-0.06331387470753506
GAD1,0.01410647654825398,0.0024423116553473462,-0.016034027660137156,-0.027937978706393054,0.0158632363220873,-0.016819161334127343,-0.004553520211938648
COL14A1,0.05753488832541962,-0.006379474853981286,-0.021993185348784524,-0.0054913520816837124,-0.011559903714371258,0.01886138210040053,0.11564549897332058
HLA-A,0.04083736936872411,0.0005808573176236386,0.004297919667807123,-0.011641116082333508,0.004925334370912888,0.02979378267697583,-0.07590006247269124
CD5L,-0.014223502153084128,,,,,,
FGF18,-0.012869698635532592,-0.012468862519945941,0.014528836634717485,0.06256528311066822,-0.026804114767641486,-0.02148681013697045,-0.026060241039816256
ADM,-0.0031244466050816466,0.010149022936162641,0.02718999489153232,-0.0406133991128102,-0.026871957401636143,-0.012348466385228867,0.060000465567181735
CCL15,0.03627638517341081,,,,,-0.018635508763703623,
GNAI2,0.08170493403809567,-0.01881368023025389,-0.009231557855275702,-0.06878685150580802,-0.06454128226765812,-0.011839426259695257,0.02195583165376439
HDC,,,,,,0.07773644380281157,-0.01898299785169219
COL11A1,0.01117563715481783,-0.04688723874234973,-0.02072055814976592,-0.01524261495995528,0.06252895644623396,0.000992035585537966,0.05334642269514482
NUCB2,0.058525079496137195,0.019657806675861013,0.016008918448347398,-0.032091476934804394,0.1034845141935126,0.018967841805601057,-0.009950506909538534
FGF16,,,,,,,-0.01870527660854606
CXCL1,-0.018211256138662025,0.021259384051616224,-0.022909688154995358,0.03256996073700752,-0.02850585893979424,0.09640719145563487,-0.009000294541840925
VCAN,-0.025992764558768505,-0.01661740356912236,-0.005646203836930792,0.02117790677468902,-0.05702138625173286,-0.011933922517015408,0.0058883811235168025
MMP7,0.017525508129519533,-0.024788946857171604,-0.009999185194127467,0.021780468886353623,0.03703855562082144,-0.024198091032617903,0.012568023970337358
PTPN6,-0.0417221499790992,-0.01478258558516859,-0.008836251510107125,-0.043510542803146784,-0.03607196867372933,0.07422690977568977,-0.015330455057919927
PTGS2,0.00596969077351337,-0.013631524554833118,-0.02297758177160482,-0.006665230280400721,0.047041085262712085,0.04221179457482084,-0.028819596278156938
XCL1,-0.015586414342199824,-0.013566568661103484,0.01743490598186903,-0.03477498907228367,,,-0.03378368435387583
CD58,0.018907164822905238,0.08305332005630221,0.04488741267025384,0.057962144738154385,0.006657507835369937,0.081255593355297,0.03597746984420552
TNFSF14,0.02754225313338336,-0.036678506502469406,-0.02648329388481346,,-0.02144188199415629,-0.007159423651039447,0.12577268840412795
CNTN4,0.14467689875626843,-0.02438156464793373,-0.017089971923859183,,-0.01378310353792605,-0.031709477062089965,-0.06308532414207815
NTF4,,-0.01716111524451688,,,,,
INSL3,-0.013962550637168154,0.05825258367073324,0.0842400824118345,,0.011546453005588457,0.03942507381491121,
BTLA,,-0.01979187028000189,,,,0.05930343133443315,
MFNG,0.017877399766413983,0.0036035464616902928,-0.022686449071487074,0.014587617583054774,0.05722902594775853,0.08258410925046512,0.012362520176970633
ICAM1,0.09492734976497658,0.0060384471341108,-0.009569321713891552,0.07636092836816578,-0.06437358267422924,0.03721059901095999,0.030809479318341288
PROS1,-0.005170455640574982,-0.03009189450919866,-0.03646912811208075,0.06460220253182042,-0.0015856202122655036,0.020708513795030196,0.049769991298454386
CLCF1,0.09911881343979105,0.008738195285498079,0.002776899559759036,0.024423935931133765,0.010376321744405033,0.04383360133194421,0.08493669055392096
PSAP,0.02436752314700651,0.0025656832636392598,0.004270104104158133,0.05916922090501431,0.06072359571168186,0.054757443338925356,-0.009206761205297008
EFEMP1,0.023383927238341425,0.029784155596988826,-0.05970471275996124,0.027219569753787733,0.07687077050269729,0.009676202862821406,0.10373133483311392
C1QTNF1,0.05701862662152646,0.024647016108785193,0.05289136769169723,-0.0744082957464768,0.01501594723241753,0.010661205810179602,0.02891201109346549
ALB,0.0403219198059876,0.029511990642630787,-0.012587858355016199,0.06890726249209761,-0.03534791636696181,0.058700193675566996,0.046419633625912615
CCL13,,,,0.012008291304060921,-0.015916973560755374,,
EFNA3,-0.013367382864100658,-0.0489754093708393,-0.014101703184436262,0.008057954214470055,-0.047582423000756754,-0.03064171744625931,-0.009906428038764743
DRAXIN,0.04902193875365304,-0.039078522385709934,0.01625505395531113,-0.0018505635560142806,-0.011380748799061386,0.07505156193107768,-0.029498099437751776
RAET1L,-0.010876962549067759,,,,,,
NPTX2,-0.009978324210098592,-0.03622114356622862,-0.009939714335302172,-0.003496566149943098,0.026843855845372248,0.0331407059035883,-0.007600123918248855
FGF11,-0.020664691403273757,-0.01671631385709472,0.02950325385943342,-0.031131876174699796,-0.04206419501195899,-0.039078315251888575,0.04109568312209051
CD59,0.04497417002788404,-0.018670144777276982,-0.011502554821368275,-0.0009798363632348558,0.0145843512620565,0.06199319728010047,-0.0541367271208932
COL9A2,0.0048320124728573445,-0.008615814059736169,0.0158487158990327,0.017150825925831278,-0.009525383163393176,0.022228778331463122,-0.03235024273630577
DLL3,-0.009710886604136363,-0.020649514382622847,-0.005634120586364999,-0.0226213647950208,0.014069410622284596,0.023361340015872034,-0.01177448101102841
FGF5,,,,-0.014744274161629113,,-0.03222630162358336,0.0016163544660749327
LIN7C,-0.03306683468428368,0.007061705254176287,-0.04057849809430032,-0.03246652666849321,-0.06878618619872694,0.0016906695362815618,0.0416492468639139
GDF7,0.028293576242238532,-0.022248086665937333,-0.016152755272196284,,,0.009527430186052632,-0.01103695547248291
PSPN,-0.02803656914156591,0.08918321497821223,0.009434199902010767,-0.019993566790919397,-0.011447439664098922,0.0638562805835277,-0.010684101594236007
ANGPT1,0.0073525094413005015,0.01123048996475339,0.04517013232788352,-0.016585174527008383,-0.01630486575676816,0.033269726513002466,0.014109351001192432
PNOC,0.0456391444284085,0.01221988677109682,0.00903953788950264,-0.01765336206724989,,-0.010770184166508307,-0.010537783935333962
L1CAM,-0.002167336522786819,-0.030459381114813496,-0.010127012535601188,0.003485071606500811,0.019151929765156717,-0.032051106864078596,0.014035827954518111
APOA1,0.04255629966559816,0.011172968783975647,-0.015014211837942057,-0.01700402398464923,0.0045725288167088535,0.10019231277843195,0.07786376680686842
PSEN1,0.015444049056882719,0.015556310508730239,0.01575393165231658,0.012590487471131591,0.016717311415871853,-0.01689777353222003,0.019285466578707437
CALM2,-0.008705093161066185,-0.011685542551191535,0.06783678972227707,-0.020732448973797026,0.05237492966891201,0.004385183234389596,0.02158904444739409
CLEC2B,0.013191216162003673,0.008458241428947171,-0.03396961862062093,0.042622494602408335,0.030135094064449017,0.03804871350441715,-0.05752479866424273
NTNG1,-0.031166184006504952,0.028462329983710847,0.01979791831855848,-0.028928763358660212,0.054872577398018894,0.041179946976561126,0.04931787148937631
LRIG1,0.03571097520275265,0.038039961880363356,-0.005734562009081256,0.032588536963488214,-0.01588866866673108,0.008275306800839472,0.04803827430567536
CPAMD8,-0.02185294244452941,0.023555040392436416,-0.012789556569322354,,,0.06690046389807917,-0.020575967235102518
GHRL,0.06244503113605242,-0.0008815720748700546,-0.022424629839690513,,,0.007727401963278807,-0.018137929211588143
NPY,0.05499537070605209,0.014733955664430635,-0.023137890808948347,,-0.015888845962313623,0.04588124097161937,0.029771354971986255
MMP2,0.0028145373958811024,-0.012377190382357931,0.07635368427141377,0.0510819710365376,-0.01984244815538209,0.020709973102379566,-0.001597233974838225
LHB,,0.07809619020612338,,,,,
PPY,-0.018340708323336986,0.03149792097246342,-0.009347085135819359,-0.016328572707840116,-0.0698016627824238,-0.03336881385437714,-0.036833503302325786
ALKAL2,0.13319949608133827,-0.012658159912681063,-0.022546676183048675,-0.03265804519691207,0.08326407019751969,0.030271860458587475,0.03994264296429003
CSF1,0.03140200657970336,0.05512215710018545,-0.03587486845092971,0.0015268322775496418,0.034926754094988965,0.01772646489466745,0.0012675216454867643
SEMA4C,0.013397950517271748,-0.000697850774518525,0.012344971298212623,-0.04814931213562812,-0.01380783625986641,0.07644086699547985,-0.025034869645760897
BMP8A,,,,,,0.04951047827186568,
ICAM2,0.03395995409448935,0.004264943403398865,0.0032074703460329467,0.006038153357381313,0.05032390313326035,0.08141827734984104,-0.04951385786173833
SYTL3,-0.01875618976218014,0.06185281151938655,-0.0056927864960099875,0.008971094353490925,-0.03738812387885247,0.0225392893775738,0.0306576630659416
IL1A,-0.02768441847165838,-0.0397495995255278,0.022056358392389418,,-0.04021221165279015,-0.028020550651292886,-0.0164113513269018
HLA-G,0.0032813141584043595,0.07070824175270486,,,0.039994701126521794,,
PGF,0.03619158567443728,0.004177096672149149,-0.00788414776366751,-0.022163969447248393,-0.021776130872664848,0.075138274019977,0.00148254593757502
LGALS8,-0.06264759080769779,0.005150267348774031,0.012570131801045773,-0.017999630786579908,0.008044925283905225,0.02837473146306544,-0.015767754318268067
DKK3,-0.06645910921527666,0.016015582059782173,0.06620000414223241,-0.07158158291757356,0.009154512838764473,0.046662185665425945,-0.06240543488714568
