,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CSF1,-0.007725042931569146,-0.04454834113166775,0.08591474686334388,-0.03544672699492092,0.028212234363676446,-0.02161757618920699,0.11216216825191835,-0.07016904985543293
SEMA4C,0.05386906252358766,-0.03249302554059222,0.024113002838985154,0.055166450800079765,0.00982183656720492,0.05509590180640671,-0.03045379163043559,-0.06121457329434137
BMP8A,,,,,,0.3316324321570307,,
ICAM2,-0.08077268771863731,0.0680821944553288,0.03285481410012482,-0.04249370968281716,0.030127948500361507,0.06372368225255079,-0.07118291425009111,-0.006208613703561027
SYTL3,-0.010969276437941851,-0.04347265886527895,0.03405758759108907,-0.005581182935735447,-0.04497108791423184,0.004742463883974856,0.08985007068125164,
IL1A,-0.0037024834474667237,-0.036564885048562375,0.016759573459553943,-0.02325621124409216,0.048693348904689016,0.0028088983428728436,0.005871266944109158,0.06244441418644543
HLA-G,-0.03399158647727322,-0.0319253019437455,,-0.026443341879241005,,,,
PGF,-0.06602624693046143,0.03449276329899259,0.01688213022630836,0.010169169621132679,-0.04284521587876978,0.057056951383014504,-0.0200893270385174,-0.05423206112518764
LGALS8,-0.0029812073710742256,0.020661955581804697,-0.0046969730819397875,0.05457243858339104,0.003484441173580616,-0.022110862203265445,0.06465474265283143,0.0018879201830911837
DKK3,-0.03925398603752569,0.029528390558003333,0.03520887257602729,0.0461788928255402,0.013849788190122675,0.04516617628186642,-0.09908462207922332,0.105670294433929
COL16A1,0.024821490409227997,-0.0500875776354569,0.005458244678906463,-0.042654539309721046,-0.015432153885393091,0.02223846552718398,0.023167980285260313,0.025191111710450475
TPH1,-0.03257766921371862,-0.03506755003635878,-0.02695235946216419,0.043403974478897496,,0.03295804683663887,-0.009342688563148379,-0.03003873025140555
TNC,0.01785754594700792,-0.024862810218847203,0.011079198848597782,0.04329548013128703,-0.020147490907792262,-0.023161418965929853,0.10974365380772422,-0.040373301939337865
TNFSF9,-0.0330548165015517,0.02473173554060844,0.022477793545091218,0.07688997245309237,-0.01284084451862187,-0.02609800928297214,-0.01443731911927775,0.008013009065099835
C4A,,-0.016113323875430793,-0.02805729212816771,-0.014734000890844513,0.07374628205924078,-0.0222074717551744,,
CNTN2,-0.05223798951184699,0.02692292892393666,0.006161509850057983,0.017379860258204267,-0.04326386899796855,-0.04898440042477568,-0.025497934559848227,-0.05642960347137739
F7,,0.08454963847587249,,-0.014580229790636752,,,0.004647944909957561,
LUM,-0.0916829388262,0.0893768718910336,-0.05313068175633793,0.06232031342987646,0.09896744434117496,-0.0018978980312640424,0.08142690230068678,
BTC,0.048952195924094055,-0.014687680351231564,-0.024074215521236644,-0.014109569780073924,,0.053787306288581735,0.02132095276525553,
APOC1,0.04225543930380028,0.06320828933164688,-0.024336281170008685,0.02609724886942929,-0.11313594492150932,0.02159833047156238,0.005599555399335344,-0.048927364187033126
PKM,-0.0231154403977211,-0.06454427552462882,0.01847745474614109,0.033622636324754006,0.012211938493002337,-0.04544000601601082,0.11475706931012827,0.0217103842563526
TNF,0.06121264215143849,0.07546284552858554,,,,0.046105584086872486,0.06295942592362165,0.025002918853429184
GNAS,-0.03126276126686642,-0.04362011185813504,-0.032084088223498626,0.13077117340801167,-0.13127122945339578,0.061318660513354384,-0.07142573985746173,0.14788028670176281
BMP8B,0.0038977260934003463,-0.06724385077753783,0.01380502887529249,0.03289445435876654,0.04848100697405337,0.05189342826006891,0.05446216679152028,0.006588448982988769
LIPH,,-0.014473278108689541,,0.042276946794850306,,0.03471152952479297,0.018644818865809466,
CCL28,,,-0.019394279106633085,,,0.019130422196734522,0.07303038954229953,
PTPN11,0.0010101228379290881,0.03266503200165306,0.008587222888880948,-0.029214276882370077,0.007695085471893244,-0.04277778585971388,-0.06723424109804885,0.03519059128631859
ADAM12,-0.04637012358469259,-0.01752673179537173,-0.02947187834640486,-0.0010530344555494996,-0.049012754767450616,-0.0018507048433087227,0.053609776398699474,
EPO,0.06044804477399694,-0.015718349655159173,,-0.013949373458095347,,-0.013617258932746802,,
EDN3,,0.08309874715852265,-0.022178728121508326,0.07464204229379456,,-0.024742460337070605,-0.0365715253560441,-0.04933599649950987
CCL22,,-0.0177897863535567,-0.024074216586668182,-0.01223996795576684,-0.03871736647031664,-0.00165587755295458,,
CCL2,0.0626784967413731,0.011076993791249044,0.02534230242972387,-0.06689909665702476,0.07941375318065995,-0.036802637885189185,0.03848935499991225,0.04338609873074932
DSCAM,0.0405557961404114,0.08207561656523063,-0.02784997734348038,-0.025267899320637752,-0.05936585934967744,0.03866674757948726,-0.039521821500291494,0.08329044969974744
ANG,-0.0201314759424821,-0.024920454990228876,-0.0345895242835236,0.010901185608912031,-0.033402877720986414,0.019122648213261203,0.06036726944785784,
FBLN2,,0.010869703286897958,-0.02295848107475445,0.012453192067455569,-0.049012749953373715,0.021392893692362143,-0.005097661432764606,-0.0307315138768298
VTN,-0.04925990777599722,0.02929259126027702,,0.06356223519337553,,-0.0038408157146646938,0.01686036502669225,
VEGFA,-0.08051893808220395,-0.08421897937545986,-0.029355640639555872,0.024257869561876616,0.0517326187643912,-0.07725560976605879,0.1011923414663996,0.11387204884375685
F10,-0.03060387371072643,,0.1479652018357996,-0.024159415479837312,-0.030559666269772807,-0.024041198933331197,-0.03019511905494821,
SERPINA1,0.10057570743158599,0.05435817404299033,0.0035414476458070854,0.005990688474186498,-0.03530860676074994,0.0013007539420372602,0.08354529138948384,-0.038663441333493226
VWF,-0.04217491534935142,0.09915239570006862,0.037032997197391754,-0.02324905133990174,0.015694827448887873,0.051163708538074185,-0.06549002158160425,-0.07195199992210337
GDNF,0.041931143442730114,-0.016788362335070552,,-0.019533356429064768,,,,-0.014489253986006976
VASP,-0.04479752287322196,0.041444330709394045,0.0388481374764724,0.006073087927488382,-0.019604010697797675,-0.020391494664536283,0.05781469435320063,-0.0305584350829655
ADAM15,0.01883427594363586,0.052851234482863586,0.021569747461123254,-0.046681970771168806,-0.023533530766731772,-0.0038937921855207286,0.017092694710536593,-0.045144453332579514
WNT2,,0.06772415160479434,,-0.016749341376835442,,-0.03311532303996147,0.028666259564226988,
CALCB,,-0.017063486899327105,,-0.021789528130123755,,,-0.03533282419228958,
OLFM2,0.010121238453364807,-0.012103903119615645,0.001247355165554693,-0.03920546743177649,-0.048737229672067554,-0.002653855201746117,-0.010017222544926303,-0.0006163101352285416
MFAP2,0.011875942234434313,0.05883139756680519,-0.057991983190260936,-0.0006193398638387229,,0.028798831192065655,-0.030677044121774147,
HLA-C,-0.06815940157742185,0.025394978517483263,0.008075303331771236,0.012653857262939756,0.046919572561091326,0.002859860189637554,0.008495352007801639,0.046749605938305995
THBS1,0.03604372010843128,0.058558209144280594,0.029950053304146285,-0.09364175736944008,-0.021029730176502573,-0.031580298779610105,0.09299246359268772,-0.05406431106302801
HSPA4,0.05166891558064357,0.08921736392454276,-0.02906185160808844,0.038654454192218295,-0.04648525082601614,0.0003747542965294679,-0.03936677984840764,0.09829694013467397
LMAN1,-0.020580180997270728,0.0012262601684875005,0.03379587152256307,0.06070127383855513,0.016873163269390676,0.02755822454976957,0.039325891331566894,-0.006217494574518489
LYPD3,0.0033292771053522437,0.018876119695544022,,-0.022216930179110996,,0.0763979704684222,-0.01736266251051325,
APOE,0.017889036433295084,0.026968158180123485,0.02153642580512576,0.02584894783834133,-0.10400393588418792,0.04139381653280267,-0.01647273885639031,-0.06946523750070317
SOSTDC1,,0.05838082135488683,,0.12565914549658372,,-0.02270874723482239,0.003152370945554988,0.11658470025811576
ANXA1,0.0292580025411493,-0.006201067019031077,0.024638844633133806,0.014747458523491921,-0.09961308418843899,-0.036451749681061726,-0.01357379947033293,-0.046371114943410716
WNT2B,0.023266190400339087,-0.021509897281895424,0.0040312540426491635,0.05449353336505561,-0.030078560061315103,-0.006120457967183436,0.05738183321546782,-0.05204853417174991
AMH,0.09730156419857437,0.0683320929740891,-0.019394276633450246,0.015209743036899422,,-0.005267738001644441,-0.01839310071885611,
GDF10,-0.029573220880009903,0.045815282919807354,0.10019078805220562,0.04886591107164215,0.05344189619471496,-0.012402286524835177,0.019540575240219026,0.08459146366672923
EFNB3,-0.06988990389827403,-0.02644345880968956,-0.02319599666225053,0.07007940521559357,0.10186708871723936,0.03195630887660562,-0.07081961614160635,0.12397812841676381
LTB,-0.00751009415940098,0.09610740210345485,-0.035500581067419996,-0.029772240978322786,,0.016302818244205635,0.01053793663931557,-0.037600888665592955
ANGPT2,0.0015021388978990464,0.04482900974536884,-0.024555264968789816,0.023636079747031392,0.027056327135686575,0.04633733117014813,-0.029364185198412416,-0.002304106822555523
NRTN,,,-0.024477763970554522,-0.012420916150404289,,,,-0.04454120322238044
ADAM17,0.027694002758897742,0.025766575226871313,-0.0072496042918263875,0.004516154912221821,0.022315447685684664,0.033768614458983166,0.0575406808978253,-0.037033435165781586
LRPAP1,-0.007356268089366819,0.05037795650708381,-0.008280067860570148,-0.04698749118966573,-0.08041956882948309,-0.01073242259861723,0.022509039001876664,0.04730175894290153
NID1,-0.032297504589574415,0.005252445282113509,-0.0053287109865484674,-0.018099612678372557,-0.0011556056060487835,0.0608944518999976,0.015554131909320815,-0.06657178153317866
MST1,0.004614463593192337,-0.054094781078392155,-0.021590465169243487,-0.03903977376586998,0.02622983471929203,0.035465077480713,-0.04344023619250446,0.001773462019069209
DCN,-0.021685020681077326,0.015091697480979917,0.0035489323073462776,0.019292693849306472,-0.06875287694825134,0.019855083073863886,0.029286292771975513,0.05024115841641729
IGFL2,,,,,,0.04663843343036435,,0.11794947004858816
COL7A1,0.014960175566382896,-0.022543270599872198,-0.051211713268697376,0.030044140205229487,-0.04211860123789131,0.03773334283989266,-0.01821292314564027,0.00012458272006562793
CALR,0.00011254072313328626,-0.03269453959697379,-0.030139967714985613,-0.0023678684324309088,0.0006468976076800476,0.010065652325497205,0.0667009389148116,-0.030377547011393276
PIGA,0.0015254623226508071,0.09439502392364789,-0.0027118221553436217,-0.02416232539347644,-0.0686745125345338,0.025363789706923753,0.020392898699030024,-0.02052217365562296
CD200,-0.03593834181921357,0.012348942839562576,-0.018073921294416727,0.030136989444990714,0.01779227392451682,0.07001277328752972,-0.053944192848162285,0.033636781989609954
GRP,,,-0.02678662925614789,-0.013623714813715581,,-0.016157756206569316,-0.019274673823804062,
CDH1,0.010300701300066236,-0.045174882341596875,-0.008305897933995532,0.022670040492162195,-0.057940848232522685,0.03247369546408636,0.04432132784474997,-0.002462263843250873
LPL,-0.0371604153881972,0.0065392060835744795,0.031871481925370565,0.03880151672976139,0.04657099824806298,0.053585617215138034,0.06159620168224833,0.018301370022770703
SEMA5A,0.06895905008539058,0.028244208320328895,0.03258709924211331,-0.08224119759511808,-0.038838369153562056,0.04513249338869124,0.01839568642434558,0.14490603749628367
SEMA7A,0.03701978360690311,-0.010758981651117959,-0.03182751928167132,-0.08210720256596231,0.023400946480607702,0.03560407288186396,0.015454644513957326,0.004989214248452826
SEMA4G,-0.07274750702730566,-0.04156559114183452,0.1359582752926184,0.043774726583545,0.10231990647419384,0.013065734862699439,-0.018529251047815783,0.08891749903039292
SEMA3B,0.04409039004446783,0.041697026150517395,0.02601267514942289,0.0800851485859604,-0.08846486234118488,0.006140560936441976,-0.03898561728577757,0.042480528214880985
RPH3A,,-0.013067451059682725,0.05401926778051811,0.011212071268957107,0.0037328511418713234,0.09331515834920781,-0.03262897580857116,0.05378031630730122
JAG2,-0.03442634403662559,-0.03005128457679463,-0.05192981858934139,-0.02557309433847122,0.05414687715926648,0.06451501684980619,-0.02615679146201714,0.09150463611928755
CGN,0.01774775174565407,-0.03432812521938268,0.039238993245101585,-0.006232538807890233,0.08991349123403071,0.05380123244823411,-0.022755715843500734,0.037167213964727615
GDF15,-0.003982041830859414,-0.022632712732336406,-0.04257434222945686,-0.008783335651860208,-0.05823255710241902,0.11236226695496616,0.03936426538215657,
SEMA4F,0.054664529472284264,0.0398012246350079,-0.026534861211090725,0.08597532599213584,-0.036830212000985234,0.01222786023158313,0.07409920921949627,-0.0184149254814701
NXPH1,-0.0006440970182167568,0.05601642395474251,-0.030740712542533136,0.013823147842152937,0.10924251783509246,0.06287010176447068,-0.04111570930841358,0.1261079515595937
ARF1,0.07071502454189381,0.096382499680424,0.05635833637838009,-0.07095017249171828,-0.00258664428199063,-0.016534999278700255,-0.04117259171861638,0.11080724314847278
DSC3,,,,,,0.016680122271325964,,
EBI3,0.03844800677591255,0.02729617880325149,-0.015846902571049978,0.029222956388108488,0.03969545118134737,-0.02033718744841944,-0.027344993439216817,0.002153093856347848
TIMP1,-0.04944620760170881,-0.006053787530948221,-0.03813249747582015,0.023915678404811853,0.06993719510012465,-0.011728636028347022,0.11155762207534962,0.012245259007098056
SEMA3C,-0.019369772293170016,-0.0005086011114276783,-0.049097612666146366,0.0720579896642274,-0.014072179615177986,-0.04341150275550271,0.09265775002525586,0.07220538322825612
GNRH2,,,,,,-0.014756160405275972,,
GAS6,-0.02291236594825237,0.05129500529777759,0.009574293672999902,-0.018602980949451217,-0.0735458443418491,0.05619077398678722,-0.06469802396408655,0.02173238307150787
MEPE,,0.03808265375832588,,0.014770090417767107,,-0.018816904141284698,-0.013916697699594508,0.10265288069152853
SERPINE1,0.015990663078314964,-0.05332956743672636,-0.046674350572887324,-0.04528446843708764,-0.007918312714552305,-0.0032671542942482082,0.10285814345607357,0.008268021934299935
RSPO2,,-0.021979697013547295,-0.02477363465090286,0.0685492163425175,-0.0022188170676075477,0.03915642221165954,-0.04837627582893264,-0.01901581566139485
SHBG,0.09169252723013432,0.048573191017027076,0.00020302289294244893,-0.019769036815727486,,-0.02854936715834673,-0.041403421521071,
LGALS3BP,0.04010572311231119,-0.053621362026875896,0.04877425374506637,-0.03693506001380176,-0.032420326918626466,-0.03781431960958746,0.05661442633627021,0.07072261869721866
LAMB1,0.024556144300586422,-0.03830940421781034,-0.03184741388445312,-0.006943108431748582,-0.028398135937736983,0.02792174494561879,0.03059019385157876,0.09427194805960133
SPTBN2,0.11417717561370348,-0.024697849111323986,-0.013571401414274036,0.0477059434366207,0.12917959395057718,0.05181823417125264,-0.04021881191099745,0.028957136002965875
COL1A2,-0.06499249588773807,0.04705764412827965,-0.04378925187167847,0.033197790183488694,0.06795501068914729,-0.00029834938955475786,0.05401514054553839,0.0071986376563566426
DEFB1,,,,,,-0.029161972901400428,-0.028473956256691097,
WNT11,,0.07255554982552889,,-0.029265956268193862,,-0.018071812807586966,-0.025563044843180182,
LGALS1,-0.035883147671849094,-0.06561407852743405,0.011051042757537302,0.01294501123580188,-0.01011387989870819,-0.02674477714859008,0.1342787481634219,-0.07458760425674003
BCAN,0.009200625344975639,0.06464256604880429,0.013497200757186866,-0.09607798638941356,-0.0907833216257581,0.06580354424691887,-0.006929320852571291,-0.002821977013338643
ANOS1,-0.016636520836591603,0.029064457014954442,0.0005851412833267303,-0.03993415907486549,-0.08232123262528131,0.06699081597858203,-0.0034935073661853987,0.03679970312453072
EDA,0.06103431633573702,-0.004867127799322769,0.02650162116236651,-0.02797024644678752,0.0676456679349601,0.003839667463143894,-0.045315041646058145,0.06994878984124593
FGF22,,0.06628233760977593,-0.02622598884542236,-0.020912423536044555,-0.030559653087972764,0.15210287146084858,-0.03554176791096652,-0.05336648795053992
SHANK1,,0.017406757776124267,,0.09692435244032059,,-0.0242768344534904,-0.02553006937604834,
NPVF,,-0.017789787545991247,,,,,,
RAET1G,,,,,,0.15120387269702829,-0.002631989060714599,
TGFB1,0.0671874209009993,0.01613192913621419,-0.11665063550025045,-0.02322324269787844,0.030426878308853378,0.029751346393446024,0.08380491074195749,-0.007848034543472927
MSTN,-0.08554631318285977,0.022011667592715337,0.057807641243211125,-0.02113462892042484,,-0.006353195491223619,-0.031834141847389426,-0.007617424153153348
WNT4,,0.02660181726843469,-0.018893918444569033,0.02793327972136521,,0.05870106785959299,0.007574500784667256,-0.03462671536292102
TNFSF4,-0.03723815701621341,0.0028622086075326967,-0.029108823401542413,-0.015408979779456225,,0.06329212814412263,-0.017863010923038644,-0.04038694469076508
NTN1,-0.022185899686357275,-0.09051080797035853,0.04528310806400831,-0.018903461016527224,0.08439416867805961,0.04061574677086379,0.058621087733290035,0.04393496645017881
CXCL12,0.0184506593712596,0.010838685542873667,-0.010880438683797868,-0.006871265832655359,-0.04531799050977665,-0.010916596349729303,0.021816626628299255,0.049684088737651344
GNRH1,-0.018181817513191402,-0.02504937335433709,-0.019145605786292142,-0.0196515083195128,,0.004424428280837264,-0.032289123793067635,
FGF8,,-0.011050313753484194,,0.03876826622221166,,,,
RIMS1,0.10984431374876502,0.009315363119293032,-0.005480413449597317,0.12807015389875448,0.01885913030810543,-0.0293639909668413,-0.05223706844512813,-0.024201920014364792
FGF14,0.05777178125681593,0.005511871839430915,-0.011566528478829967,0.027708935573137264,-0.025262169510131,8.919326676125157e-05,0.015520769332340964,0.06982758439211777
IGF1,-0.05888112867530786,0.08405214130148823,0.06436779751098566,0.03997322198529818,0.004643549060670412,0.02176325630985968,0.022793310779754154,0.0868721799415474
TNFSF10,-0.0648565585272845,-0.02911820865000914,-0.02217637447428164,-0.014262880745626726,0.030271200946344116,0.08283339082782748,0.05665740822062602,0.1353540322681641
GDF5,,-0.035370560658539704,0.03743024130823029,0.07551341007150808,,-0.014838267426838152,-0.0017474059933454478,
CHAD,,0.011770247769593489,-0.021287177151823218,-0.01941457206504756,0.07830320069797367,,,0.006102882111801239
RGMA,0.0506147695570058,-0.06063378411330607,-0.018541724926665292,-0.03363605779622907,-0.04316972143035289,-0.0033363496807892502,-0.00702569200425291,-0.08171130973763834
WNT16,,,-0.017585475188562096,-0.012420914510970153,,-0.0319011093516432,-0.03574969103541348,
CX3CL1,0.039509558796947314,-0.07047872661964696,-0.014641311427769529,0.045103360664383696,-0.02170408533108464,0.036174708164458905,-0.014744263907545456,0.08279061019642886
FGF1,-0.012364074207777798,0.004510908102555477,0.012263223557884787,0.02738974472963623,-0.08017585921843241,-0.013847826457355083,-0.08198064426374133,-0.04623087328660416
ALOX5AP,0.03217279125543386,-0.00212105008199471,0.0023857609727086157,0.07548019856550647,0.018591389814099482,-0.02353148927777591,0.07160522511990294,-0.09078654214331847
IL1RN,-0.03924144811542642,0.001087060108810404,,0.041075742215161186,-0.010464940298359336,-0.02182690468355737,0.07182678317403936,
PCSK9,,-0.015517355916014473,,0.11052288260970838,,,,
FGF23,,,,,,,,-0.039842921551870074
NPW,0.09906052072623128,0.011247459113027231,-0.019640021842091952,-0.0009877326638687196,,0.06391523447882091,-0.02707929651109083,-0.03003873205525674
CXCL9,0.011789118088618234,,-0.023038089579707256,,,0.09038542700656817,-0.0400994277066071,
ANGPTL4,-0.034214590227902485,-0.05954110422689638,-0.03240805363640407,-0.050638406211959086,0.048585131974779046,0.02389610930686096,0.13173053410753624,-0.008159123654565595
UCN2,,-0.02683115711490036,,-0.013623714813715581,,,,
OBP2A,,,,,,-0.015295745867474403,,
COL4A3,,,-0.033035218517555816,-0.019054310476814964,,-0.02474246186440766,-0.02822050695961292,
NRG3,0.003435128686145955,0.047764720279224626,0.06616917161836586,-0.0026379605737109333,0.08142246894709199,-0.013821661451380824,-0.04304068016032692,0.1492448388430543
IL23A,-0.04891638032498893,0.04065421117730011,,,,-0.022080629762828277,-0.03160452350413559,
COLQ,0.005971307444729416,0.012357251618175085,-0.044378738527166825,0.041764076460720057,,0.028110125082556357,0.03141978528208718,-0.043021804101766106
SCGB1A1,,,,-0.013949373374131959,,,,
TNFSF12,0.0496182760088276,0.009113311112994484,-0.03141806381668532,0.03311049742836724,-0.0991660301607432,0.014205419039010882,-0.037216323746914595,0.012146737107106493
DKK2,,-0.018317154927872153,,-0.016056341765500592,0.06462565759723046,-0.0342086397165675,0.05280239390898451,
FYN,-0.1187369529978635,0.056060445774530974,-0.03029701115547974,-0.041166613642850326,-0.00691748231351771,-0.006695481179700344,-0.0982810893058209,-0.05824967754375844
ACE,0.00476661922123163,0.07967344645639156,0.010489698253626627,0.08774239557198156,,0.016993807512137405,-0.012048487243565076,-0.039842999150063584
IL18,-0.018000321613629185,0.09849550527519632,-0.02397872868183909,0.021286280463269313,-0.018473575523565287,-0.027785000251953608,-0.009389630635977924,-0.024809747161210656
PPBP,,-0.018999503410363265,-0.02261179967313851,,,,-0.006984509352437226,
CCL27,-0.0502985467663204,-0.009412892284683953,0.061324547194662155,0.029648136727493512,,0.053399630586365134,-0.02672861951043531,
SERPING1,-0.01562233944948131,0.12640870247546582,0.0004142237007493627,-0.02958886681633024,-0.04478528373310953,-0.012114567201802226,0.057821226282183946,-0.0015454561019539626
AZGP1,,-0.008955821910889028,-0.0159398328994656,0.010561711398298188,-0.0514207868307972,-0.02273987178997478,0.0199319493385938,0.021757746136982687
INHA,-0.048896383323759236,-0.002765635834009972,-0.01964002172568089,0.024409775746263743,,0.028216508581802326,-0.04249747443425535,-0.027108918502490455
SEMA3G,-0.055488237288569844,,-0.018119427701446308,0.05476876638407127,,0.12253239304100712,-0.027282603820667908,
OXT,,,,0.0506446048760113,,,,
COL6A1,-0.019952796245404476,-0.014749177873183542,-0.010195687009075182,-0.025493060598634407,0.021248298873604732,0.021618471614896613,0.054290798300423174,0.05339966473360587
FGF17,,0.022220922349189383,,0.019645969650938688,,-0.014572154505587858,-0.015024715935337794,-0.029331312527210336
TNFSF8,,-0.020615891349926578,0.09572278457079035,-0.012420916150404289,,-0.008032699297633294,0.09422621054923484,
FGF20,-0.03580123274845358,0.053739931002561706,0.008799899737972178,0.005761113117400086,,0.01006797055639506,0.11751396723866875,
ICAM3,0.07007723683176052,0.016354259543532285,0.015582928828072403,-0.036976569195091485,-0.03287276369625943,0.042294496747959195,0.06725190612230705,-0.04602060378877475
LAMA4,0.014245007955426178,-0.04687622178588811,0.06392481149387126,0.04399961826047891,-0.07190135862738334,0.0691544304959387,-0.032483799909813565,-0.018206974340508976
DLL4,-0.05779352355159801,0.02381833861500976,-0.009794584497622584,-0.03365594233248119,-0.03375951035883739,0.05724447049843408,-0.003953803710348318,-0.04302169679052613
SEMA3A,,0.02796558981132804,0.017987621058427553,0.0020501892951144845,0.006784832970264429,-0.032664878140465946,0.07051730926082198,0.08951659581208306
RLN2,,0.015452769498054915,0.04380715392350708,-0.013623713311413608,,-0.01681790117952313,-0.025839876809812423,
C5,0.0577951156882659,0.11608972888668277,0.04255426615577244,-0.010191021163770688,-0.038324308930824266,-0.019795116501686836,0.07712725298559851,-0.013939512133293988
COMP,,,-0.021059086272016598,,,-0.020775601181416806,,
C1QA,-0.04048613537298092,0.13494887242014603,-0.03344560043405958,0.010945436233705436,-0.013856329579627295,-0.0021090325531293074,0.05122247796840368,0.0059751873667036924
UTS2B,0.02310181469699525,,,,,-0.017919440492895514,,
COL9A3,-0.01994045564490747,-0.029456446491616918,0.02782822395279817,0.042333844599656084,-0.005719252780854203,0.028066102331794778,0.015097382896267912,-0.023920897529200368
DLK1,,,,,,,0.002750586567361973,
HGF,-0.0043421001528829,0.032483190992967606,-0.03965239553297812,-0.005196043907437951,-0.05406029543630786,-0.047029092467865546,-0.011543780632160753,-0.04793661302754012
P4HB,0.07318335270148862,-0.03544688278610856,0.026470539259260364,0.029514019902925175,0.05325200715395223,0.0315817305396615,0.1080059843419557,0.05392173793847422
ADCYAP1,0.013294054587705183,-0.02477974968741485,0.04145633959754461,-0.024111304662514675,,0.03727813280544523,-0.023883139604224706,-0.055934541582701315
GREM1,-0.04717117128916643,-0.0033035355667849074,-0.009788214647769144,0.021555624472283565,0.035499426717874656,0.06723492139112515,0.0633054823132105,-0.030045762102442423
EGF,-0.03580120250776307,-0.01743011411345768,-0.038456134318470336,-0.017152855527719488,,0.038780535173945196,-0.013025260830511337,-0.03929262593519066
VEGFB,-0.061811320992953576,0.015499296067593123,-0.015013954063173102,0.026819102085304726,-0.0001551917381988093,-0.05132742420719367,0.013418541622037409,0.04829204710159268
FARP2,0.04458818410663171,-0.02383388257421409,-0.05370385469404133,-0.016954947323527102,-0.0728513380424598,0.03861221313344733,0.008297394825872433,0.03623175052756521
IHH,,0.07230626128508631,,0.09867069161001228,,,,
LAMA2,-0.06714770785072187,0.009040868462479115,-0.03228911128742259,0.012685372384421727,0.07339031293765727,-0.03091246958817803,0.018590476898293278,-0.05073921939463779
SERPINC1,,,,-0.013290556854937097,,,,
NRG1,-0.0358375664980434,-0.03003778948645925,,0.05130089102259389,,-0.013802977245404427,-0.017919374477274888,
SPINK1,,-0.0393474608666608,,-0.016336768887966605,,-0.023443468881344787,0.040805943319055814,
EFEMP2,0.06110089964339748,-0.03177800613789219,-0.035997843283823695,-0.03512912685346461,0.02282639647330288,-0.028195119789683035,0.05440864800806646,-0.011117331057510732
SELPLG,0.10856798616434588,-0.025988257641295143,0.05009730689226554,-0.01661605144877711,0.05834703030748992,0.04308586497402069,0.03720880077579229,0.029368781100097146
GDF6,,-0.044308409909916864,,-0.032372917946906936,,,,
HLA-E,0.0318522492260354,0.07263193725647896,0.011833607990912367,-0.00244673224149505,-0.04404476985795279,0.0783852149364377,0.017007178655489095,0.0076870053137460944
PTN,0.10297940970921333,0.016970855471410473,0.012677003605981445,-0.030143029981894776,-0.00910119315698058,0.04874229329771108,-0.017519367617728016,0.02960807448960956
CD274,0.041270936213195684,0.003187270847100965,0.044433325952276635,0.02310063632207611,-0.045318051653765026,-0.03637310543453234,0.05541845209455027,
CD14,-0.04423161536179552,0.11100758839482787,-0.04118040681728046,0.004357539187296812,0.056518175238801406,-0.02194808825296706,0.11190732292674051,0.05011370806662655
SFTPD,0.07151713491466638,-0.03780125006152931,0.016775418101496638,0.08394785018171996,-0.03150265967857223,-0.04033700325303252,0.02097092307206654,0.12544955773170874
SLIT1,0.057725012815354644,-0.011094137357122736,0.019056109708478854,0.04209734380166558,0.0008825774672759787,0.05616230876844163,0.0011565079294787255,0.13162245413615783
CNTF,,,-0.01811943485148719,-0.013623714813715581,,,,-0.03817209980017818
BST1,0.05501408589145796,-0.0020895253269778637,0.01083039889406478,0.00045539711522484455,-0.010603693386492344,0.0029494895241327286,0.05494966810625823,-0.00906570129310472
AGTRAP,0.08768279387696853,-0.018036691528224378,0.11152872118876893,-0.034419976583642924,-0.006970144908301562,-0.016522430386828015,0.04852304128836154,0.030500990646944882
LAMC1,0.0224973556549133,-0.008400686852751842,0.02866724301735353,0.010042740159099258,-0.047561468581538216,0.027491394808862542,0.03212901534529774,0.03328665631181261
COL6A3,-0.022723607368498357,-0.023814437528293896,-0.050634755254706565,-0.014096491645917749,-0.004558198523980495,0.0023611950808432557,0.09419728844076382,0.06392591898343798
FN1,-0.07010130850692453,-0.013470872494001826,-0.02054191372596115,0.0025853804957109345,0.011108977320559696,0.03485803726159948,0.08692151022626819,0.06504876808510979
MIF,0.0013810350303032687,-0.09971372671482755,0.00965250245582143,0.04987415032400218,0.046165877106833855,0.001311527298827651,0.0543567418065097,0.07677163807098086
JAG1,-0.039050850043658936,0.06599690855077814,-0.07208945684530972,0.01624715865017598,0.018878358225244512,0.04390413668730217,0.10072160008924226,-0.028907758546684453
NID2,-0.005497126690348145,0.03370108731234281,0.014635220280848439,0.01735867391994485,0.009302657217005484,0.05848847660812674,0.04255380227178834,0.03174903412569016
EFNB1,-0.023731898284626615,0.01131355809850709,0.037975099868991974,0.032876816686846735,-0.04066124800973617,0.0395984032739205,0.04421389388891939,0.05214122157455937
COL4A2,-0.04482533900657521,0.04368820887885913,-0.019875229005227587,0.0029287342960388567,0.002597324271285511,0.04587580185484878,0.010044069505817118,-0.016973029193169915
SPP1,-0.07638928174731806,-0.0030554773763082905,0.010559290366738545,0.08692939923857035,0.02261827872551481,-0.03193188043883287,0.14014230857635884,0.02542028354056856
