,MGH258,UKF248,UKF251,UKF259,UKF260,UKF296,UKF313,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MATN1,,-0.01957386369613877,,,,,0.026291588517607115,,-0.018765320557696967,0.03882585470689448,-0.03287861795942568,-0.0044662856063701845
ADAM28,-0.039368689331405166,-0.001936042395251962,0.039997577705823836,0.04016258903089739,-0.03147125244119263,0.06331854283584078,-0.04835583106678209,0.014758537338235962,0.010976921710264126,0.05969825884528379,0.11241283026910304,0.043737073865495434
TCN2,0.06897773364162324,-0.0026349986926166007,-0.042651807930491184,-0.004456598611490233,-0.025538744502494676,-0.006244481970190836,-0.005806420436644888,0.12053188168290226,-0.003732299646630381,0.07365290127219584,0.06252266837938966,0.11779374279934605
THPO,,-0.025505554858290244,,0.09067691010626452,,0.010965734370191837,,-0.023843910236208268,,0.05177562328152443,0.007652455393903093,-0.04423987538589425
CUBN,0.06370328148410928,0.008969396830120713,0.032198156025270326,-0.025200593472892725,-0.034903506216891506,0.02538116577491989,0.025673150280153153,0.06433772525276357,0.09049987203394212,0.0521551684320364,0.14541557227537402,0.07493727130308486
TIMP3,-0.004940041363883639,-0.07070472084915738,-0.03510356890835059,0.012101237928544787,0.041403587907673976,0.04181680906800039,-0.06074405529773315,-0.03230727346888107,-0.03976118661205215,-0.014363076784348039,0.09074881406357184,0.009268178945569132
PIGF,-0.014522968455408266,-0.00032680626841728993,-0.013407419547296627,0.008252945285777339,0.010217349542189724,0.05441041446765612,0.0708586388211096,0.08199591320676877,0.04333427408784015,0.002053509870255048,0.020013622056557077,-0.025598246166105464
CRH,,-0.017466581344279614,0.05059283810486138,-0.017889526587338354,-0.014122264236496236,-0.02186361712849846,,,0.09773036667108133,-0.039956611549061216,-0.012911105794392225,-0.017354642061436512
BDNF,,0.015148433038824717,-0.016594871028649226,-0.00371432757929888,-0.030788768675743854,-0.019657834388771216,0.029505074791551716,,0.01823543351861511,-0.012637383558316218,0.010941324729538075,-0.03239506521535396
CCL5,0.07872816428635017,0.055400094877497384,0.04523724585757335,-0.00963539723436447,-0.01607092516614451,0.08987279697231586,0.05109814539631581,0.1097377662597267,-0.016002316684909236,0.06828949983924212,0.14896577370468855,0.10156023931433027
GAD1,0.11739447575060016,-0.04805516647042482,0.03636616827793215,-0.02782249656382335,-0.05313330359133952,-0.003342979064721887,0.004163014785494668,0.05888230397285043,0.07634413001448216,-0.007042091706052411,-0.05865174932914971,-0.0640981408039118
COL14A1,0.01117256100210413,0.03303622569634135,-0.023149180438021284,0.0440897441790787,-0.047353334956090246,-0.01582844740446212,-0.04986335396165411,0.05284771284059471,-0.018941206871963667,-0.004016635301035846,0.07361638480910764,-0.01166247476405889
HLA-A,0.025206982488892613,-0.0457033585644803,0.04525425721447131,-0.0027903963069997426,0.03562193765397195,0.001977900219197047,-0.08052915067795419,0.11281281058056225,-0.06416230351474743,-0.013215678969731413,0.1186174597813753,0.02274567486367919
CD5L,-0.00047804018582309974,-0.017466579323529192,0.018244521926280316,,,,,-0.027217168296234592,,,,
FGF18,,0.005441017734815175,,0.0655922474237632,0.07822468949658411,,-0.01804413478577554,,0.04324901026052472,-0.01728418475509329,-0.010264639589646648,0.05857941453715314
ADM,-0.007943822325589787,-0.03540803082019826,-0.027443624989194802,-0.030638804388900317,-0.017749856366104426,-0.02839913359039082,-0.053140098998447086,-0.0013785875608781993,-0.08927620303480178,-0.016154761092463485,0.028995934719423338,0.01200225467397401
CCL15,,0.017879854047291047,,,,-0.007783604020763405,,,,,0.0127841936292968,
GNAI2,-0.03271092706374971,0.07517536964628295,-0.013107421481007844,-0.04439163497829532,-0.04891815425811235,0.03433505713067631,-0.05841057638240385,-0.027188269800977265,0.03242557926920907,-0.03428457141136195,0.09108197539906421,0.08729971300430979
HDC,,,,,,0.06247512798762014,,,,,0.010469126123876493,0.01127254211822424
COL11A1,0.003658566478343396,-0.0223448612126482,-0.06306550063389746,0.008193612640696138,0.07244327582134576,-0.019047415201192134,-0.0622828586065305,0.02649993857439902,-0.02458682370108928,-0.0072662859153611575,0.04325576202335678,-0.005977726428421717
NUCB2,-0.055693337018324476,0.0007991307782908256,0.023485826144229345,-0.015200123545114108,0.057369140924246456,-0.07467334557268071,0.004487778715391112,0.047846510063803846,-0.0679885447948793,0.07465690527114584,0.05233882538427227,-0.0206463957351136
FGF16,,,,,,,,,,,,0.13152250442116492
CXCL1,,0.048741917614987404,-0.019900677750286578,0.0174078200065368,-0.02650652371836462,-0.010996580565641564,0.09481448369044367,,0.010362969661180926,0.025139123988073064,-0.030505739502584454,0.13179467679708204
VCAN,0.041307668127719424,-0.013650255855955732,-0.0057062926915076645,-0.017404720873788138,0.061977150320253784,-0.028416010472640533,0.03497303180542407,-0.024660236810721884,0.0701278441529371,-0.08527184813625015,0.03906777705442532,0.008832474278180194
MMP7,,0.03149554840143286,,-0.028256599857375154,,-0.021243011392464897,0.006369960032076119,,0.008859358845661127,-0.04562853354766769,0.07723319789435747,-0.03511482396807492
PTPN6,0.014300067273081364,0.04514465452547169,0.02426818103555807,0.010969148391718865,0.03462134437991157,0.02021573821471169,0.0907718108894463,0.046599361734261845,-0.027879176782864182,-0.039665903239903544,0.049447827416549295,0.08085772232371
PTGS2,0.01692498832966491,-0.016360364838252792,0.14597135474607456,-0.018718721264028477,-0.009611774526330661,-0.010310817100068722,0.005375986486516406,0.14364353523040077,-0.07298802037949015,0.012409665718515654,0.012672718435549065,0.04897648681403753
XCL1,0.10252937777924026,-0.019140246863772248,,-0.015464356122232868,-0.014777323903688005,,0.15231515316861152,,,,,0.12393666840491299
CD58,0.07287225234157238,-0.005330010193141771,-0.0041392067077935515,6.751628121280487e-05,0.0011692002544022829,-0.045958155535231124,0.007030347523464011,0.01417872866941522,0.0672744305703538,-0.09439639765865279,0.00033745028686450203,0.02032928004821001
TNFSF14,0.12170148052834659,-0.019285771893786417,-0.020755750811363147,0.0713440466285113,-0.041593232308005726,0.04167749010957095,,-0.03250749108759783,-0.017528649708764183,-0.024916312763921398,0.042523410687689805,0.05105186066439318
CNTN4,,-0.023458177216460686,0.14493233950834516,-0.027792230146883888,0.007010846253257506,-0.00025700132297215204,,0.008786156797524296,0.014093131461614356,-0.010024569051152656,0.026730454555753368,0.030357815530936274
NTF4,,,,-0.019561733274292982,,,,,,,,
INSL3,,0.0027121160832188334,,-0.01421309230383018,,,,,-0.017860917803401474,-0.024916310356604392,0.11522882349794406,
BTLA,,,,0.06754941689338627,-0.015405852105234085,0.007476654559953266,,-0.03054424288267406,,,0.02293168076057361,
MFNG,0.038762406645992856,0.029809154141148285,-0.03756306990714097,0.028251156855326913,0.008390612321526762,0.012687908007472527,0.03936061249460352,0.07485316113532475,0.059965677623877646,0.009509232520303773,0.0740036100916371,0.04126956775131892
ICAM1,0.05091260143159899,0.019396431233306914,-0.03417066794483135,-0.008739619637739823,-0.096836145583184,0.002905690078392633,-0.014452133054439636,0.11319623515788427,-0.016669561259247654,-0.010909000350745093,0.013922115150374543,0.05170552684190361
PROS1,-0.007592961137553679,0.01460089945117717,-0.03338878981876758,-0.053290077160794445,-0.003930515827596755,0.07288868563206023,0.054884042963088776,0.06766028879872803,-0.019638478152780577,0.02273408996683889,0.055376409249422644,-0.10669002214890014
CLCF1,-0.0061058674501882765,-0.04435303898528895,0.015213748726646725,0.009452540213254373,0.04495500955894134,-0.018843600545018557,0.04536542355383731,0.03653302538691874,-0.02586098638245225,0.015626179467367964,-0.04551090703408892,-0.023539692880977427
PSAP,-0.021618867432254264,0.0510448234429078,0.029988136832544005,-0.03866081632637792,0.004337973925878847,0.02649420442251431,-0.030492640836638267,0.025625977099611126,-0.026777520203635108,0.01554668524270171,0.08355057934662928,-0.0810841358324265
EFEMP1,0.012123826802630305,0.015101819682930178,-0.006384842498298031,0.05444088415275157,0.007153196779500423,0.0005121874298602304,0.011686684771265355,0.033517327631744094,0.03070692292686346,0.0028955770274964776,-0.01798680225302323,-0.1211335492340798
C1QTNF1,0.024539830503719714,-0.02049548301559566,-0.04639161474419642,0.046288432431350425,0.06189672118929931,-0.01115362269046892,-0.023282384136081222,0.08291927471631981,-0.013913428650088547,-0.06147066560470817,-0.05416685106379977,-0.0396305667631969
ALB,0.07756423672919206,0.09543777043392157,0.06134187138713651,0.022455478744931253,0.017947402463605218,-0.012199241193343502,-0.016450430751009996,0.01986607303559341,0.034580095676986285,0.004165067270731804,0.02658390815261774,-0.008502564183644102
CCL13,,,,,,,0.030432347519548462,,,-0.027948819576956312,,
EFNA3,-0.01743706726871539,-0.02066990670973223,-0.013309502966816473,0.02178670135498338,0.03009419826279094,-0.044003284493893985,0.07117520452828612,-0.032113709610803405,0.03490217869781866,-0.014048226163918808,-0.020132568858922412,0.04371543094484048
DRAXIN,0.024035469161413532,0.006497814522627994,-0.009009199627288326,-0.011471202898229331,-0.038201111399392106,0.047679832032895574,0.029938055445599954,-0.0579454466283432,-0.03053871839401657,-0.0036550634883501004,0.1152769033230601,-0.014726578884523162
RAET1L,,-0.01335700076659064,,,,-0.011732186432751321,,,-0.018081009058980115,-0.03027099388468618,,
NPTX2,0.07016278015019961,0.07307725704749309,0.06841469874704255,-0.03129534077889234,-0.06761797676711141,-0.029696346034497008,0.1111788560523039,0.00817170311610414,0.03239894030080022,0.004195736750593771,0.05215838596614294,-0.030021678290834557
FGF11,-0.030745522259022072,-0.006784286691265221,-0.01475533658998396,-0.010028251418877736,0.011159127075847049,-0.02220220407261936,-0.038689259859269076,-0.059800356855723054,-0.011921860260876117,0.008078411100912989,-0.016478459313220686,-0.028736790247106257
CD59,0.0239696530596083,-0.015231484913339626,0.04801478156866985,0.008830461427914202,-0.007852162332131336,0.04981549102962173,-0.029044587366247328,0.048316366990055516,0.030525808345732246,-0.029653055497738893,0.06584614969810533,0.00930355455179065
COL9A2,-0.01376310923990572,0.014096213519646792,-0.04072027776402009,0.026235537836254996,0.025417655768811342,0.02498582996172783,0.03677806387256894,0.002101308123341304,0.12138403385933773,0.0029180380562197792,0.09250419651299685,-0.033205904486591324
DLL3,0.01998028427192561,0.015726641585323577,-0.00398050615141011,0.025236398084991316,-0.039133254315936644,-0.046639221935877884,0.07260975954367357,-0.061132192958085474,0.09280363153475929,0.012227290557919795,-0.0469428020064849,-0.05713238392623973
FGF5,,,,,,,-0.020762812364538894,,,,0.03503515848341746,0.053796356986917586
LIN7C,0.05712849790600281,-0.031063502304915103,0.1237700802192248,-0.011197697700322116,0.01947003748440896,0.006930560070445308,0.08306038712212166,0.01523469684869668,0.040184872054125576,0.0015702835747970624,0.035362994190968916,-0.03436806252111307
GDF7,-0.004350361032513977,-0.009529714600330834,-0.017434761772674556,-0.025360306193472713,,-0.010740765182661509,,-0.034635943648286836,0.06240860420875838,-0.0011684358419778804,-0.00906294393451935,0.015577500263319766
PSPN,0.09841205891562269,0.01479874919193063,-0.03141282709237872,-0.0050821946948176305,0.01276108012398644,0.023564888065354287,0.035214264899113,-0.07102415750076795,0.02571524330554723,0.02936233763611517,0.10453286329860575,0.07331687909702676
ANGPT1,-0.039983147441575155,0.032172044433755584,0.006582150552157731,0.001093417033947049,-0.01622144283197985,0.050410125019375134,0.044325601261423674,-0.03641387372967451,0.06998899802920382,0.016374843609324532,0.09000053445403151,0.052144716671970306
PNOC,-0.03338766380149092,-0.03389219175756554,0.1510606481206398,0.014496925074754159,0.0004162830565108376,-0.0014807155822659794,-0.016450430751009996,,-0.016482684751301515,-0.007634492804460219,0.09149518994357952,-0.07289151990736989
L1CAM,-0.022732431631848484,0.0010975419687421085,-0.03543097030738329,0.044687684963264376,-0.06760861942017818,-0.047335928430888886,-0.015522390801899722,0.0113659764549422,-0.0765553164479495,-0.0332403486899556,-0.018582370502415027,-0.09610354324047025
APOA1,0.008275545590710887,0.01925285955382495,-0.010428423083118598,0.03052860803776966,-0.043086013030110046,-0.01738289722456515,0.0721809435055209,0.1698162090684175,0.022568787082590126,0.018081962415310307,0.08518173849364388,-0.012570175579268844
PSEN1,0.014366105239538685,0.045430435262597615,0.01214546915263609,0.024425996927896678,0.00950498125247954,-0.022033253848276268,-0.0030795316271775967,-0.0038542673821582592,0.020234067342431345,0.020703394387029724,0.01468715747490021,0.0025365012822946187
CALM2,0.04116412547636997,0.08414645044682399,0.020601679660268605,-0.027174094769941388,0.020775457320482044,0.01664342748516662,0.04913057241529445,-0.014848744574808686,0.09075026752055929,-0.013126545893316582,-0.03486235712199217,-0.06407071413277954
CLEC2B,0.049962442465195364,0.013440395367425582,-0.06100912973900474,0.0009401485077320254,-0.05884022579254146,0.017093527016189637,0.03338796496907788,0.088562367184075,0.009292731652284692,0.018703828837186007,0.12114301517303035,0.04804951504024788
NTNG1,0.00039967186467836595,-0.01146820109235916,-0.01643521876960569,0.023489595045974435,-0.037547641086671094,0.0018271337949563207,-0.02695750625467861,0.02722409625872717,0.1058470465892215,-0.06354571823690935,0.0045728496470596415,-0.06607079484772024
LRIG1,0.05164513302664806,0.003560062799549337,-0.00467671618195345,0.01759089290277426,0.03422197399500166,0.05463048945923603,-0.03914201720471485,-0.07676273257173528,0.06522990597271568,0.0024053972495909457,-0.04803728643648188,0.0569709121233842
CPAMD8,-0.020803083496585318,0.07606928379864279,,-0.016811552068889336,-0.018762221979763193,0.008690517257384614,,-0.00965929585789183,0.006166711727573498,,0.06458846695575224,0.0863386329016128
GHRL,0.06360450466296004,0.08763928103557064,-0.022114112410519464,0.006211507877638382,0.027025714985124058,0.04857888581726168,,0.06314952756756421,,0.011889326555205975,0.020992211930562284,-0.0017822275174570242
NPY,0.01626431075240785,-0.014063099673804926,-0.023233681351535244,0.013669462193762558,-0.02242805432732841,-0.02535782611968884,,0.01379420684307926,-0.020234419629778226,0.02769889412360897,0.021215180259568214,-0.021866162893395318
MMP2,-0.04352880064240194,0.03782868600198187,-0.013855798307932456,-0.06793945029809209,0.0353109280536904,0.023582990492282234,-0.08433695866122895,0.06104792320422242,0.035250629579807145,0.0027970968370172574,0.12345682849841465,-0.0183613591877492
LHB,,,,-0.014641592239181255,,,,,,,,
PPY,,-0.02252254285417429,,-0.025486741821401687,,,-0.01521591488181611,,-0.010687863091655293,0.03044040918165782,0.014883529885073524,-0.01676840600195346
ALKAL2,-0.014967490997105702,-0.025048956809587204,0.009400416165356001,-0.014428872740909421,,-0.015130295971355845,0.1324529821885624,0.053825268464298005,0.03712426080390255,-0.05259520721733667,-0.007038116769186421,0.0484260089487145
CSF1,0.03189676013533606,0.035941401907082726,0.015165922222116641,-0.016923118993837947,0.0070929410760417096,0.05476047134266896,0.1023065673001638,0.0033415243996625494,-0.004940612368314946,-0.07484746920522013,0.017617247716655602,0.10822234153233028
SEMA4C,0.0181011315803688,0.04263417041154504,0.028330150178719125,-0.012627155977177422,0.055225303357818764,0.012783058760356954,0.04886808405338103,-0.04391860403341888,0.012511103153881308,0.021257426664423023,0.09444954014778387,0.014690384821853242
BMP8A,,,,,,,,,,,0.04161715319937556,
ICAM2,0.08815689497188456,-0.018834607841310365,0.022058888009187545,0.0883670840765725,-0.015298451666972721,0.05318608060860518,0.05534480043873607,0.1052620044656643,0.033408849351401045,0.016894879528336352,0.12810983114094796,0.06967753784269479
SYTL3,-0.03987401642704809,-0.026516857224142546,-0.006004824036046598,-0.029176462876426397,0.018218494432305256,-0.022067279612030196,0.04243101674549613,-0.04375029376885087,-0.014944616085715992,0.07178855547374051,0.049495602944767125,0.024572414854943866
IL1A,-0.02417284868177046,0.05126089877527535,-0.02792363255600066,0.013015282990476409,0.01021691979164635,0.028540250148232558,,-0.01140541349286116,-0.020068971032718055,0.05463206018548783,0.0406641953446739,0.04246382144092195
HLA-G,,-0.020553234768795878,,-0.015464354725671627,,,,,-0.006109907222428796,-0.026734295714631377,,
PGF,-0.020269412472810024,0.04607633055458329,-0.0443671479784985,0.005460800849606544,0.036793511642288335,-0.017711789270328383,0.030361316811452127,0.08515364724978287,-0.006275371490165401,-0.01577076343729203,0.09805220361342203,0.066110155351213
LGALS8,0.028312200542256357,-0.03296777140227017,0.021474460630631704,-0.015002719282518511,-0.0046900615550705595,0.026522264753687824,0.015616903858994429,0.11385486060355221,-0.004658439176827045,-0.040502628993133116,-0.01676236235317496,-0.002564131721621363
DKK3,-0.05863673294920168,0.07862571732455198,0.03245195799592539,-0.027819847411888216,0.005553002908959096,-0.031747137738099486,-0.06884234665745366,0.030487404298499086,0.07346276950809816,0.024075945053152577,0.11697774887243587,-0.06984451689505838
COL16A1,-0.020937250065320906,0.0893105348715726,-0.0023105366103182796,0.03430986524777645,-0.011928241088336127,0.008806992398036723,0.05208926489327614,-0.03769375338989722,0.047987682324363616,-0.09620911489342343,0.11722015173395568,0.07372900162683717
TPH1,0.11392339821065459,-0.015091294154138983,,-0.028141131963386523,-0.018417553083111878,,,,0.0013713219775724032,0.03973305392139582,0.0075230264123120625,-0.05379253210791664
TNC,0.02448744252083642,0.001622515825828374,-0.020507346608796575,0.008678163101722135,-0.00782285728208927,0.04233241662709485,-0.07326523865696728,-0.02606556347299208,-0.048683095813741334,-0.05524782644993856,-0.06373833216391701,-0.044853845248830786
TNFSF9,-0.02080307362310342,-0.0013738448639325446,-0.023401581084784757,-0.025360307899354975,-0.0350040632694178,-0.016361262901553448,0.05435732722062318,-0.011056391813925473,0.003975911048472415,-0.019719604376117018,0.04566304014206086,0.009913738880403667
C4A,,,-0.013790708901069263,-0.017358457217690564,,,0.02458233693321595,,,0.015342561178718685,0.038682739391122885,
CNTN2,0.010491960995009179,0.03787399444488206,-0.008208237974888974,-0.030334049559922093,0.015269005558302599,-0.013421497931128132,0.0008589565476659371,0.008901603920389713,0.039211046576310755,0.047281906804532293,-0.00980830133898713,0.002284412255093585
F7,,-0.014722694826860875,,,,,-0.01645043305941585,,,-0.02025550792644508,,0.056198840765629726
LUM,0.01831917812101336,0.006345941265012844,-0.020332304565946587,-0.055698408661774494,0.024681413795122217,0.10653520574034894,-0.08796593827865068,0.07548939667083833,0.024973111265925264,-0.016727741197381716,0.11307151277704881,-0.01989784240015446
IZUMO1,-0.01987799586123785,,,,,,,,,,,
BTC,,-0.013356995202970536,0.007892898689868217,-0.03236711217193409,-0.025915318511325645,0.03935852656788728,,,-0.02641341762163676,0.058842658776255476,0.033648033697014745,0.04014606009918747
APOC1,-0.0034876236026444843,0.08588852484445092,0.04695461842722126,0.04278602015752348,-0.03878979859686667,-0.01206479733880928,0.06095538666970731,-0.019660483680973062,0.06376704964546114,0.05164304072276321,0.00469849301614601,0.015879551722711313
PKM,0.04578284069007854,-0.07038831116902508,-0.024138336119350585,0.0019289911888556361,-0.033911049271813834,-0.0014848544465196675,-0.03324607774411356,-0.01366416158048673,-0.054702951757356635,-0.06733589838795008,-0.08649561808153036,-0.09683170057017765
TNF,,-0.02433709550526071,-0.020141103387614184,-0.021217701594757738,-0.02131023770427968,0.005227031746419221,-0.023417423605137353,0.12530948993918245,-0.018081013990579403,,0.07618528462298904,0.05592400494107719
GNAS,-0.05305264053798245,-0.04772475595204292,0.007607237589374415,-0.019390201532548574,0.03967601735333558,0.01266508920145772,-0.05606315480425304,-0.025696673139237566,0.014941570328666266,0.031595787722994643,-0.015595702728824849,-0.08635170047146981
BMP8B,0.01393502288684764,-0.035981327939548405,-0.012456423130237235,-0.022419330932617144,0.0256852266989679,-0.009508762196294469,-0.028225175549996463,0.0320834358654092,-0.014564853554421024,-0.053704829786527276,0.04667409737070638,-0.002784879321330893
LIPH,,-0.01509129043878035,,-0.02199088728747605,,,,,0.021846794148508448,-0.009621053643407132,0.07972405214071944,-0.006935026188885425
CCL28,,-0.02122777725102685,,,,0.014230397778480395,,,,,0.07567073644592921,0.11499140943757004
PTPN11,0.04079307204814756,-0.005754555944415676,-0.008272023878379003,-0.025095664619514943,0.04001857984711009,0.029689941248066554,0.02767901028595829,-0.04286392719362313,-0.013380956710342104,-0.08128820921595106,0.02519354260392653,0.007505356726821529
ADAM12,-0.046113726217879576,0.0038094970653794915,-0.016422069058760386,-0.007633224190178246,0.057980354976403435,-0.010869388928555912,0.058018724299412745,0.007651086553001019,0.0079640836897511,-0.04076765966508451,0.05996554768308664,0.09795580289476795
EPO,,0.04626394406994964,,0.08526965256338526,-0.01976296923759313,,-0.014957368518620567,-0.031115870366147616,0.017573755732327213,0.057545372888049104,0.03622480048138297,
EDN3,-0.02921546279151413,-0.02628831263793596,-0.015214370781189274,0.03760335082231746,-0.02024631986827954,0.003789881863710623,,0.09808139465557979,-0.008044775465971305,0.07670839263382707,-0.007449281882942939,0.07795090091042493
CCL22,,,0.020786095153163965,,,,,,-0.019146039803095802,-0.017004311420844995,0.009143145701706889,
CCL2,0.013503677588644347,0.02920346369500149,-0.017256978457360975,-0.026451581049791482,-0.007158425808900471,0.04164558533559129,0.006827567362133631,0.035388707849412136,0.010709911394513444,-0.07411390340904797,-0.06926644303359757,0.046653888880969885
DSCAM,-0.011097117194777687,-0.046763691453084254,-0.03444337704418436,-0.017532199208768234,0.04758409270559538,-0.026163283860127142,0.01317163556590994,-0.06517991648228143,-0.024460825412087862,0.013686240510335596,-0.06897701948844112,0.022583487710370765
GPHA2,,-0.016820010022147707,,,,,,,,,,
ANG,0.06187021261900376,-0.03155323729296073,0.0283552696832901,0.03957355029189209,-0.05851911182181093,0.00010067070600990333,0.011208801556878025,-0.06819402901682177,-0.054263558077405266,0.009908071104789074,0.060584573253474244,-0.00023763203072740634
FBLN2,-0.02739309071107884,-0.04610692895422633,-0.03170562867977633,0.07735478560902861,0.0023735735997935576,0.0641654695841376,0.07716883888923275,0.08418525795887659,0.0010313499364077135,0.006720850929187236,0.06423791868062835,0.05810081690628958
VTN,,-0.02852779820189047,,-0.028827987057433103,0.018057274820609474,-0.014997318356887182,,,0.12438145143873885,-0.025093311222344303,-0.033102102609584995,-0.008462965193574146
VEGFA,0.029896382641362775,-0.07965740654305577,-0.016842055239439067,-0.030732200978166587,-0.050729757796585215,0.0258821916137148,-0.06564447685762761,-0.05304894209419869,-0.10224898375814234,-0.007875328633468757,-0.12514560971635388,-0.04215146370884582
F10,,,0.04795293741485483,,0.1210903260351115,0.04599577004001702,-0.022678115387005333,,0.07333871247796331,-0.009876919830202589,0.0012335083165196754,-0.01437749157191022
SERPINA1,-0.0022641742454028143,0.059097094530089295,0.05305886082609922,-0.011415962552380367,-0.04391589821011821,0.07558439027263074,0.07447127263801759,0.08369907401024922,-0.02618813366010343,-0.0047691701568408395,0.06322477058201335,-0.02953279299669134
VWF,0.030014705859925397,0.04715411751669712,-0.05622842317610449,-0.0015415526808668996,0.06521191335607569,0.017511310643521644,0.05105470014605321,0.07746224893408599,-0.030790032425640823,-0.02649577642305206,0.12609689696762583,0.11213366358998814
GDNF,,0.034710208432556566,,-0.0021929307268070733,,,-0.033305409066934494,0.026717930302169242,-0.010064724504508692,0.0012745839457857138,,
VASP,0.048403597668239096,0.004633908591114829,-0.018449013303357818,-0.024437793117792365,-0.01598932438254385,-0.0406286069825626,0.008229293909223478,-0.04385015766757877,0.02271487730112035,-0.003989322075783433,0.0732074891143231,-0.003567115147116009
ADAM15,0.02206590070003089,0.004686876723481863,-0.039154845871782994,0.023413220375946182,0.022016353000554306,-0.021649256139970766,0.07818008131364608,0.06065107125545019,-0.00277487284179057,-0.023575478788075088,0.04142429031665445,0.04054710600586745
WNT2,,-0.026398526725232182,,,-0.01601100148059004,-0.012760403703285591,,,-0.02150275688027898,-0.02326893484484707,-0.01634493194807567,-0.001974504095562967
CALCB,,,-0.025223568360821527,,-0.024067680667031383,,,,-0.025466489353375036,0.046752914754094745,,0.04863213096150324
OLFM2,0.05136198577708805,-0.0005183969915220174,-0.03347981257675193,-0.007166497757634183,0.013895528446184404,0.055971863191635766,0.07081067746832281,-0.022647358871765957,0.039431105698955214,-0.037005610861622455,-0.0018815190404729005,0.0038717446314092906
MFAP2,-0.05230193182757595,0.015394727772375025,-0.010476426011583552,-0.02816446409614248,0.11384017926562365,0.02825168151866854,0.09846778810020779,0.08124809927996267,-0.00983043394866304,-0.029901616429561177,0.0996179039638388,0.04470266741522547
HLA-C,-0.0011859997538108179,0.005816141490004685,0.04696164564043216,-0.01989847817001616,-0.009870044420217354,0.07418403010566664,0.02028651291664287,0.0833556060036031,-0.029461317878104274,0.016926672502490473,0.10143899735880509,0.010431486472742843
THBS1,0.02871337751875616,0.010903727816991959,0.008683972394715312,-0.0048220075822987245,0.010713238395859808,0.0038358953000942426,-0.03542013958581847,0.11096001203614997,-0.02804278077717935,-0.009309375385984746,0.07346985945536687,0.014319173536944342
HSPA4,-0.0016015338162295464,0.037389830964179034,0.0057534987849556215,-0.0033979687698162788,0.07449751602747087,0.04482867684621109,-0.0288076312623598,0.007326768936007758,-0.04360272010272502,-0.028416334759940633,-0.008424275825377248,0.02479386493940344
LMAN1,0.024418606316127647,-0.02396020674235102,0.048074322661091504,0.023085519670470935,0.024361427879568073,0.025379274012160002,-0.005303212040757474,-0.0400082168135028,-0.00868574765463908,0.015918852497746747,0.021062533391224627,-0.07732247084555646
LYPD3,,-0.023022353056381846,0.023885557998654442,-0.01643737637042082,0.05596354444280309,-0.01490237290449221,0.05081955257848672,0.15143187723674598,0.05263903469219266,-0.018719122255227316,0.021729029147828125,-0.03385407868342881
APOE,-0.07476642566814304,0.07018779493517735,0.011539972692473286,-0.004123245346728327,0.06718275714665978,0.06242056149261195,0.0467194678012586,-0.11444911025709323,0.013537126639953023,0.10304764733606694,0.03410105821564606,0.022945787479314854
SOSTDC1,0.06933651457482523,-0.0012029711361711873,,,-0.024875248926411835,-0.02299815704076791,,,0.026128360057509004,0.04444267087877967,-0.002467260934913038,-0.060600351611082716
ANXA1,0.01682014094661642,0.043758483850660244,-0.02021554667425234,0.035849237548086575,-0.013028105320771604,0.050720754643122375,-0.018173127935608338,0.014515491505664264,-0.017338935504449596,0.016474310443267477,-0.045554018073565475,0.0874695880311741
WNT2B,0.00349312680261511,-0.02873710911398609,-0.02263691509244822,0.01181603070417101,0.04852358270370792,0.006216594308317353,0.10799095747910523,-0.04380508157232072,-0.04849487139509669,0.002392022512040606,0.004964154635526013,0.09011797009407685
AMH,,-0.0021980260473862694,0.08884543354105132,0.0021304889595310855,0.03499916107601507,-0.012650041376009164,0.016160763332170352,0.05149858721642878,0.03128312691104928,0.0022872476229086774,-0.03491845938759666,-0.05471157353292561
GDF10,,-0.01746658012486117,-0.01808038720576433,,0.08401514992782959,-0.026104094969665575,,,0.021688672629724993,-0.003826629476557873,-0.004970778209199445,0.06779167126957568
EFNB3,0.024664976156977134,0.04455419520010007,-0.0323007936136351,0.012156128621884758,0.07643374431553564,-0.04421438190211175,0.04466686813436438,-0.04320003883046926,0.058180397983191474,-0.0070135626934208955,-0.059344412104115195,-0.047499800789495845
LTB,-0.004142258841839299,-0.017797495593699985,-0.013646674534286578,-0.006423833426215158,0.05358313078852677,-0.025385730873478785,0.07529813990131848,0.08438310954399846,0.008308592114675554,-0.04136092995679141,0.1104444742000811,0.17842602561669116
ANGPT2,0.014369103780450887,0.002782243088431597,-0.023328614635727385,0.01651002540753878,0.07529217431600774,-0.02271785503968349,0.11139741235035457,0.05928539256701126,0.02314901565373328,-0.032636333931505675,0.06950257784375478,0.04502311868947336
NRTN,,,,,,,,-0.02721718892662233,,-0.01725569275319605,,
ADAM17,-0.0038385358020385455,-0.04919922065332405,0.04533447531764391,0.04208918631917308,-0.016011204087676766,0.014357569873898052,-0.0013900114207878625,-0.0008450923750305604,-0.015611699190005183,-0.051847073877821545,0.009003183424280293,0.040869977804066024
LRPAP1,-0.01688088720095034,0.02875702427682153,-0.059716686761710366,-0.0023061824195785108,-0.0036452464601994085,-0.0395944179334883,-0.011739056428582723,0.07647407948866117,0.053271260262701674,0.026210720788362268,-0.08136381609817643,-0.039381815073791834
