,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD5L,,0.04273358191568076,0.009170751678958295,,,,,,,-0.04255975357241146,,,,,,,,,
FGF18,,-0.03633410835881582,,-0.009514359502617713,0.0885100530651672,-0.01218313124838727,,-0.017986545754995052,,,,,0.007720250059699268,0.060538545405369876,0.005971189937365797,,0.04075448661071371,-0.007854162474977614,
ADM,-0.12245486238385818,-0.08254594258829324,0.0013141464352371193,0.005666478524181522,-0.12023580626628358,-0.03257420418682427,0.0636028205512987,-0.0390689910683916,-0.022763699096196164,-0.03690882272955938,-0.27092921488204746,-0.15868976000104845,-0.04670772898828716,-0.07893007148562016,-0.03815877378478473,0.014768207902671627,0.010071183249286677,-0.1753187187678075,0.13616848484418848
CCL15,,-0.05026290231168154,,,,,,,0.007623417471929913,,,,,,,,-0.017673823676609586,,
GNAI2,-0.006802586441280073,-0.0567293132223789,0.04069658658016267,-0.035879168919641595,-0.09651238373299695,-0.11216464930022157,0.010659208189082359,-0.04524237203679749,0.024916878388910792,-0.2316028900759217,-0.15563706298558191,-0.0742215262058985,-0.037903207951600834,0.07042211873879096,-0.16230000332497074,0.03958289759407105,-0.030886737127130942,-0.008650067530239933,-0.009627509618195473
HDC,,,,,,,0.06587772320931973,,-0.004593348703676713,,,,,,,,-0.004558446734887775,-0.05137106912976114,
COL11A1,,-0.019968875552715024,-0.046949995419085615,0.019749643215692322,-0.08706152491568132,-0.07380898726364521,0.07025260366701085,0.006854219554640311,0.04825502298924486,0.039208404359610684,-0.02468565671360243,0.08387829724859454,0.0846349710979855,-0.036991550275808055,-0.031959514469076064,,0.01722830145473258,-0.0998009511536025,-0.07751015145901435
NUCB2,0.019513339622190883,-0.019707275546622476,0.010254101145237294,-0.016461405416662665,-0.0007150178710882981,-0.013171926778737792,0.01646816742458231,-0.007202215368535712,0.015481069285585434,0.05780613287890655,-0.031068464540681268,-0.076007519444061,-0.04086073894776376,0.03003203419363319,-0.059126126173463266,-0.00855033108571299,0.041865394848188714,0.05301498506647813,-0.04625294158967782
FGF16,,,,,,,,,,,,,,,,,,0.07270917055975488,
CXCL1,0.057770703623329187,0.01438970332457883,-0.017144218825400792,0.08401839143231721,-0.01331272101095469,,0.04581731413984566,-0.037981643760958826,-0.030419844061904497,-0.060010771869790876,-0.00010395838294823037,-0.03252716357951993,-0.03147524700676882,-0.042920277545490895,0.008624568004932187,-0.066695909403302,0.016477967250478016,-0.06728482488094013,-0.052010231356212806
VCAN,-0.044863516190730826,0.033433249307182486,-0.03651232590132952,-0.011682974980619326,-0.09246095348016319,-0.07001126750718141,0.018662515528718483,-0.040448950650751235,0.005224329137977131,-0.03959981686450008,-0.25558111956503604,-0.0070570778626105465,-0.02397096837437705,0.11201458811100748,-0.10421422649829018,0.006205028375422083,-0.08250133823931147,-0.07639282051830583,-0.03175639427416364
MMP7,0.014347063955613313,-0.03888063298199707,,0.011776502725521774,,0.06179770850136369,-0.012368266280740812,-0.016577505873225637,-2.542115035090786e-05,-0.04328876312233144,-0.034324040396869364,-0.062003069945961775,0.03250615220533406,-0.04745330403886832,-0.02886585345546571,,-0.09783940565427544,-0.0534895745197593,
PTPN6,-0.005523311118261127,-0.049069030857182415,0.06313469395514336,0.024738149341064556,-0.026719456575374848,-0.013068579245731285,0.014344156040182184,-0.03173548282722353,0.05251672777823341,-0.06609344728498569,-0.024123777058285334,-0.011070610431510924,0.01721978784478639,0.00996326746518556,-0.053436595993755706,-0.07417450523462574,-0.0017175871708461762,-0.015038399707683378,0.028444125850195043
PTGS2,-0.10498340596145345,-0.03395251243116878,0.13242964473358035,-0.013776962304395238,-0.031173647716857055,0.05830507626119886,-0.036443341719792216,-0.0076514151975882036,0.03289383015857781,-0.006303427004735771,0.031477440230340034,-0.051535313584107845,-0.034541834390294644,-0.07044323996779685,0.011613924143303384,0.06205688375195518,0.051134610553317424,-0.0831052817172076,0.058434086924298606
XCL1,,-0.010298827190210025,,-0.010351963641607719,-0.01979525592547477,,,0.03673904767647183,,-0.04653917728438799,,,,,,,,0.04813630421070746,
CD58,-0.014917159581643956,0.028791542886888895,0.0277978495388825,-0.011715670026556222,0.02683569158544693,0.06961401283870451,-0.0030367930728316564,-0.053831659085009365,0.02224730396203787,0.02140034971638846,-0.15830616035873313,0.03759516189370853,0.13591640106359318,0.052884599874310094,0.014091500831352058,-0.10955771067619,0.07824083591383987,-0.0009404111979558161,0.06979621104219519
TNFSF14,0.0033738517859848967,0.014803002274431114,-0.017880855027179947,-0.003943582163965266,-0.05571703534895207,,-0.01567775924158956,-0.04390627350073451,0.01267589505212707,-0.08550029772314757,,-0.0419931614681962,0.000452756157147942,-0.004302290894702245,-0.050011361914891486,-0.045050301948594426,0.05093885739875262,0.0818827829677943,-0.05647756639208724
CNTN4,0.08410478417065201,0.03534364377486888,0.07625908372727355,-0.018604341087703494,0.2577541993620716,0.020694326674262627,0.0631406546484301,0.05645754235359012,0.02363036144206622,0.28240390029630863,0.14088054032891023,,0.03449035726164565,0.05478569400991883,0.07698249333678049,0.04254346593192331,-0.001095799260692141,0.09613398349006234,0.11581029415938747
NTF4,,,,-0.013094780669928724,,,,,,,,,,,,,,,
INSL3,,-0.0047385552207037255,,0.020360614822761167,,,,-0.019115607822277152,,,,,-0.029533228159270383,0.1041796075466758,0.003460273830946803,,0.010677869801061512,,
BTLA,,,,-0.01510217702471945,0.031823302609193395,,,,-0.029995044123844353,,,,,,,,-0.02339968087601313,,
MFNG,0.09886061141373036,-0.04132040552337631,-0.02434765120651434,0.04699013939172766,0.03371024424247276,-0.03413258517266555,0.08048657079502,0.00253433699376027,-0.03573238354177128,-0.08078448611972681,0.030847766033951632,-0.03787318235009309,0.02969421881902073,-0.027284417492527625,-0.04248448722562079,-0.026282962613892496,0.011761712542701286,-0.09349647316700163,-0.04273727685821952
ICAM1,-0.12228851493544964,-0.03792218644573258,-0.01043134335408908,0.028752777282992886,-0.1077567739722298,0.0036231932659948917,0.019375751006786516,-0.0473331477916902,-0.01028337510796135,-0.06837796804788339,-0.05987847042708126,-0.06658319773284804,0.06736055190526748,-0.04159353522999938,-0.03675280920604597,0.04657570255833566,0.05713142406474492,-0.11485918752435867,-0.014588509113778913
PROS1,-0.06474494233245397,-0.07704003633074151,-0.01162084667533358,0.024339397305261426,-0.08493101857268237,-0.027392423674325962,0.024775108399163578,-0.07096508201141054,-0.0225953205798716,-0.03759811229547004,0.018528027159886853,0.02886092928626664,0.07121989433362137,-0.06282440513903043,-0.027226927222694028,-0.04524214809989139,0.03130891809072356,-0.056347629828249854,0.11705882442695566
CLCF1,-0.044981060775005514,-0.08088218485303826,0.007909976267283033,-0.032175960661065685,-0.0448674377171545,0.04430028499351183,-0.0136371253923972,-0.0734331924694,0.08794866359054028,-0.09957029837257265,-0.05271628654774482,-0.12096442853605034,0.015169358708153086,-0.006288414822973053,-0.061336399419461236,-0.010644079181302276,0.0222318519188911,-0.056551409319436446,
PSAP,0.10006712953896293,-0.07468031688710965,-0.006030525104852129,0.01170688219190187,-0.02520660237808319,0.014227812907128832,0.008616225387297206,0.02742007621490919,0.018540022521686857,-0.13597670821635646,0.3032727602582428,0.04527273250145156,0.05091258398423402,-0.10055836186007147,-0.031081491359107694,-0.0004305671365159425,0.035451949584586445,0.1286642491110447,-0.012182600408275594
EFEMP1,-0.12274360801792228,-0.10708432257523996,-0.029479076240917525,0.009572103831123556,-0.22659799314760204,-0.08076754704745862,-0.01953073898774453,-0.0601040360115056,-0.040241557682234676,-0.2974259830765466,-0.20384556571765663,-0.03292869658908201,0.10883272171791834,0.024574695476721656,-0.03697937330030601,-0.050285469629193474,-0.03113027253929639,-0.09417374850766438,-0.07093393272614162
C1QTNF1,-0.1304785714405753,-0.044827658838755856,-0.038808736654555226,-0.023484891079852657,0.02848125205079866,-0.0017278537083799841,0.03947965086498494,-0.05863879722948534,-0.0014886553947186245,0.020008186082696867,-0.12561034984817102,0.003388868023396264,0.03512144752505349,-0.008082247470003323,-0.0468424773412387,0.012815241361805533,0.08106950888907058,-0.1426540861050695,0.11614027163990744
ALB,-0.03020612297457477,-0.030782770044694197,-0.023587414725308727,0.05153360392611829,-0.002200318656680245,-0.0006953672755850369,-0.04062906680096103,0.03179071349912447,0.011206932620101341,-0.07355611742238723,-0.053748395634588504,-0.0020048496535523194,0.08644201999510927,-0.03349689502330336,-0.006739250966495656,-0.04606409218330279,-0.027363809679599522,-0.02115153698036334,-0.005454684436574778
CCL13,,,,,,,,,,,,,0.012481835254068905,,0.083582712267542,,,,
EFNA3,0.05250161680419655,0.02355138207213419,0.03464154870078848,-0.0008642549292847396,0.06522334797085953,0.03568943630818969,0.01127734954806299,0.0537221691726585,0.04687493316125289,0.18372635833601367,0.03279255425211635,-0.027409551763192402,0.13214047166334508,0.012016942453072254,0.03996508993161652,0.07904715434012988,0.11424147046800831,0.10470518340100472,0.041667017327266305
DRAXIN,0.12566757465898912,0.07086320434983047,-0.00022560140312412628,0.04634911803379588,0.010951210181287651,-0.01583472268780413,0.03203871984978838,-0.09237663883413937,-0.006036006345361611,-0.048764229831415325,-0.12396081695798718,-0.058259552803596806,-0.003786246364420463,0.030529363091077302,0.0040703444656618815,-0.0030975197964411257,0.020596915246696306,0.08548262308229838,0.16348120170112795
RAET1L,,0.015727940597661548,,,,,,,0.040624043218935625,,,,,0.10207698119244914,0.023466315565328223,,,,
NPTX2,0.1790933407761927,0.06832120166166403,0.02847003635257235,-0.061609595139181905,0.18641105938695052,0.04162524938208176,-0.016603775597398694,0.07639047007309094,0.011422467009262081,-0.07071678573225042,-0.11583379159205376,-0.03820383478320828,-0.027450440926292608,0.04454346836193492,-0.05029565073649232,0.051062441097680995,0.02517804374895528,0.1322669031900133,0.1301399363077295
FGF11,-0.03176097695130257,0.007893968682460532,-0.00627421248171213,-0.042965358294455754,-0.08532204877313275,-0.08011737666725827,0.046781359738154615,7.03141223431702e-05,-0.016908685381575948,0.03705066272375714,-0.1649964910940978,-0.03464009384422563,0.021404772892029862,0.01760983081370056,0.02276572804900469,0.12210630149813788,0.03396518781816262,-0.08445624280537492,0.0479441818429943
CD59,0.027013601357967876,-0.02526569230907613,-0.04365634301649861,0.002598110941843732,0.12183634976991814,0.034845170207497264,-0.0377607217125437,0.015091371685667402,0.03127926933832183,-0.08217415257217774,0.23430737939932783,0.03328426405155034,0.05075180781090194,-0.05625982192421277,-0.08857856470601533,-0.09172037394460285,-0.07755046872827438,0.1324607411760561,0.022655750029032577
COL9A2,-0.04597499067155803,0.12012479936904549,-0.03261636806798793,-0.04076100066018474,0.004208497834832687,-0.0820128853583675,0.03703252782280679,0.005757983555187387,0.007127897383963047,-0.08787137234334833,-0.15178915512979593,0.1154531145001518,0.023781924577554136,0.14367972303154747,0.04195428042560761,-0.00012805067604897827,-0.00407383170584509,-0.020746000311347813,0.08223208725380741
DLL3,0.21362432955951155,0.11932242439422622,-0.0008959842326533233,0.023545549060718807,0.058514581673410004,-0.11217930889220762,0.023583171075754132,0.0076449531254934415,0.006475579197765866,0.07616383188535579,0.01446033517813489,0.09078035470109834,0.029729175254861535,0.10916587796571262,0.016485968521657478,-0.0748231379006413,-0.001293217992841653,0.06571339798057403,0.060497481097980775
FGF5,,,,,,,-0.05030973792523157,,,0.07265502360420031,,,,,,,-0.019851881945301235,0.01781353912600124,
LIN7C,-0.026072671258786546,0.0013641033346429637,-0.01209837732397678,0.0010351732451251185,0.0392775019875191,0.012549439143632294,-0.048406516739672466,0.0021985554295974917,0.010035220715785732,0.11298200687935676,0.024450488670808238,-0.05062862442604366,0.05590335632959245,-0.012916050059650235,0.048992297090651414,0.03685353624293899,0.044222554309617815,-0.0427038715022973,0.09585614412624711
GDF7,0.08978815074973372,0.06236671498243084,-0.015019858858583892,-0.01697639174756424,,0.04590113775940455,-0.0015848682170786991,-0.0016532324342906205,0.1130436082551634,0.09235353210387752,,,,-0.03340761368545597,-0.020180665194233203,,-0.02215234002701856,0.07826770322241744,
PSPN,-0.017699451058996535,-0.02029800509630189,0.021653094076516593,-0.005771535295465898,-0.016477237360736613,0.041938313309727165,-0.060349121655744756,0.005765562363929194,0.06729986115683545,0.08328681741034481,0.04793120363958931,0.0401110558805737,0.014278462953423677,0.017386954766712363,0.02785705005908367,-0.06161973840932913,0.07253447351781567,0.0060582627583164175,0.07408625080450223
ANGPT1,-0.0016506227741195662,-0.012907603615243575,-0.001527740962024102,-0.03446996120637409,0.019696633038661114,-0.005617122980570545,0.026138619181323902,0.041414534280724065,-0.04305312231947268,-0.09200305766553309,-0.008707338236038876,0.019836224861594084,0.04681492153111199,-0.005137522782864097,-0.004519105170254004,0.14355931455414261,0.06718628808846432,0.049551416380207595,0.0948599177748888
PNOC,0.19725350775786094,0.07399265439502928,0.0843800702486094,-0.04415663545151035,0.25176304289011425,0.12950517018669216,0.028474305083231455,0.063246381896194,0.08195545353141241,0.15175384387205437,0.2081561364358866,,,-0.02283856203033449,-0.01685624352256545,0.09065272767875142,-0.008080305742148875,0.1554999157608407,0.019553168797733323
L1CAM,0.2386119489966892,0.07872293717053122,0.018179185592131743,0.049704461452719756,0.035721238297687,0.06559386971026622,0.08529485885298115,0.15527251717332458,0.07734674934968995,0.2032038730326989,0.4145014415999978,-0.03726465226457325,0.11446175111458148,-0.05489405441046021,0.04432889505077642,-0.022992184596666562,0.026535753925852626,0.1917178478496106,0.1552250474665266
APOA1,0.053335632276374056,0.021798009734943384,-0.020800488142563966,-0.014817040032205546,0.09028818838059872,-0.005706001954194607,-0.04488007050498506,-0.002134462204505727,-0.03414057518182734,0.09816731698893999,-0.029534214670247087,-0.0021374492599492297,-0.03715005894477199,-0.04071472722125442,-0.007814485006798813,,-0.003021787977002535,-0.03603335345719932,-0.02016642297228643
PSEN1,-0.001748303996468159,-0.029301111240962,0.014009363167953594,0.05874291352914999,0.05238943332787856,0.0038876931709583814,0.016719344488708297,-0.03210990624734336,-0.06286479345492345,-0.15807555884984706,-0.15767048935375633,-0.02766547516683396,-0.015589234084216669,0.04215506028246226,-0.051573489988305084,0.02460563371367391,0.052572231988486935,-0.06216900211053383,-0.08815070227928302
CALM2,0.1552081793102821,0.06062213246754076,0.11816209241900488,0.03151468772048434,0.16184238129135092,0.11803242906356383,-0.026158608962791905,0.11859465324766476,0.06791042230303955,0.3137860290765619,0.2993698712319722,0.102766911329425,0.12425152789727285,0.07925876640930542,0.10620928260573313,0.0940958262459487,0.05817351564607519,0.1815824677246379,0.053555726188778435
CLEC2B,-0.037225853356149745,-0.05425126154992939,0.026039137847774636,-0.03672591091645377,-0.010268260364823464,-0.0033469314056674836,0.04655064829350291,-0.045786140731689524,-0.004066270368627942,-0.1136505360572252,-0.009822411066569225,-0.03602116284965817,-0.008042532103220016,-0.049659608239277266,-0.10549598160775343,0.06544214973727058,0.010923161070803496,-0.0362812398605162,-0.005919135158434386
NTNG1,0.19579877249079675,0.03979088201172172,-0.02972699843583014,-0.01594289204227683,0.030431335641382177,0.05019133260093916,-0.015796941653032165,0.021277636390853526,-0.027934008480079053,0.13702564341084905,0.16651890417641116,0.13777927354355873,0.057700829135678935,0.09203359252080398,-0.04415134254378678,-0.05492974571606574,0.026455242645631157,0.08759837448356222,-0.030141130205237482
LRIG1,-0.09255549085827382,0.04085178830633661,-0.03477410169094807,0.005581099543258208,-0.11117464827788955,-0.08370608791001029,0.03490911386693726,-0.03682323290244073,-0.010769219092972898,-0.10579926135867168,-0.0971571826008487,0.001693232195880804,0.07541060506437466,0.13013970264356106,0.05601139756190845,-0.03232645187315866,0.03273307370683618,0.07927159097107941,0.01816820029322643
CPAMD8,,-0.0268399437029959,,-0.011253787380512624,0.12269567374420323,-0.015005046756508081,-0.017609832221754544,0.12315375269973056,-0.0097996913845348,-0.01574175284634686,0.08853601858140228,,,0.05128872261349616,,-0.020488256488042533,-0.025356399040981623,-0.036508197300861786,-0.06113015585307269
GHRL,,-0.04682093158791525,-0.0018862336758010952,-0.009676270615162205,0.01800075519707211,0.001594505594398756,0.08440194945338007,-0.03717747252953234,0.01938111435280396,0.012759595907701817,-0.025378775001078054,-0.04918219808382481,,,-0.008913407135099563,,-0.02242475307692834,-0.0074408432371773124,
NPY,0.1478390130171242,0.057261739322808036,0.06944190411155451,-0.02151804293764462,0.04423517252275777,0.06659715324654655,0.010062936431031504,-0.050526589645617376,0.032874628507842334,0.06528214825424293,0.10482336709456631,-0.04756626045634791,0.005435631513058645,-0.028410522355003562,-0.01892582255629784,0.09447552454436632,-0.0034890357737398254,0.16064076362571394,-0.08215390452492992
MMP2,0.10672486644737182,0.04544716591837285,-0.002903104091927762,0.005580098116219457,0.09594189382425553,-0.032636510901082674,0.036695942445007144,-0.00640250617927244,-0.06059941886153513,-0.08426101349870053,-0.22612071803262887,0.13085667551213984,0.04225144695881911,0.020157961780699236,-0.07102856346338025,-0.008456922326304678,-0.027874213513257286,-0.07137385039319002,-0.014369186498558824
LHB,,,,-0.009801198919452025,,,,,,,,,,,,,,,
PPY,,0.00222590703565833,,-0.017061028767882392,,,,-0.01549639852931103,,,,,0.07253108265441832,-0.09895862607567775,-0.03350256999905567,,0.02479001123868034,-0.004201499051355021,
ALKAL2,-0.006834902314175426,0.005901067912319123,0.04150797484119595,-0.009658802786398338,,-0.05464781711190601,-0.0014549010214475293,-0.037379811413605996,0.03305644347023258,-0.12384708972251235,-0.04472331390501773,-0.04420176225193912,0.08246438366933183,0.027192836190134257,0.01626268950680836,,0.03226764091482361,-0.05675819937129964,0.07620436802750348
CSF1,-0.10907800030840495,-0.03576861815731317,0.02250511884691952,-0.027600702491821796,-0.13472618425547359,-0.0073059461339008615,-0.014598058993404925,-0.03938185557795419,-0.10552850730216266,-0.1335049884689488,-0.17192659488687656,0.07060240483598208,0.050976075305187996,0.030188353093236503,-0.07598540561886571,-0.005583363606952986,0.049863846989011945,-0.141334729778166,0.058989475162172934
SEMA4C,0.02359032545169009,0.018478646396781907,0.03086042962353591,-0.001114847101540342,-0.0029330822316434198,-0.0242279441682512,0.06721702073470208,0.03112660069205384,-0.02487741533737474,-0.0036588524981348717,-0.12049849678237153,-0.010274113029504242,0.03594470697753026,0.024979544300305873,0.04063540758735764,0.052277427696801694,0.023999738333660422,0.052643699158397526,0.13617888047130647
BMP8A,,,,,,,,,,,,,,,,,-0.021720330096469495,,
ICAM2,0.17087552447736487,0.035845071026874904,-0.027650676834957644,-0.015310841005165866,0.08615882628366349,0.04402763715547595,0.05893985723864565,-0.0033926966518739894,-0.013537466486430318,-0.032595485065135404,0.0044255885765201045,0.04520972330773673,0.04605331293630592,0.024884357116385588,-0.04114567658131922,0.040572770238936566,-0.046083778306957396,0.15715623868425177,-0.004219151407627734
SYTL3,-0.05213696269517741,-0.0255064237349261,-0.004349648509928416,0.0024294645427156837,-0.02649882279310438,0.05961898762478267,0.03508912358552874,-0.0452217732321534,0.001971550668835008,-0.009501318112743375,-0.08079549966029467,-0.0623681956776112,-0.0048617730517289395,0.06590654223189946,-0.04724370541727347,-0.016263938538105878,0.015294617811193316,-0.014798859201201782,
IL1A,0.04689847070917484,0.015414997301232768,-0.02405590769054421,-0.00744167743175645,-0.0588392820063454,-0.03342157837099637,0.0539185447875444,-0.10361172777913363,0.043140788990004696,-0.07221356346382765,-0.03820846914279587,-0.08448921259222658,-0.055467853489997145,0.017722540644998577,0.017866826571765144,0.019429978522448686,0.011586847833779185,0.03132972729282213,0.0728627352716818
HLA-G,-0.016742443765727078,0.04683365863820638,,-0.010351962706738457,,-0.018859086469818497,,,,,,-0.03873328236754302,0.0753451997071186,0.025971020756831588,-0.029711711453371533,,,,
PGF,-0.045626819315005,-0.0036583216842034677,-0.01951204859305184,-0.04487232307804976,-0.015860025141279193,0.01090234537546721,0.06896294600747377,-0.03135305872976457,-0.019716112558956868,-0.09047860689027318,-0.09386632973310806,0.04548802055573468,0.02787159832985921,0.07698439887720823,-0.0948425351886909,0.12966272745786642,-0.00768975770126452,0.11968569978003858,0.011869545911984605
LGALS8,-0.009862785688584218,-0.012823772356913385,0.013566147787051069,-0.012813006643396779,0.030928469347609674,0.029885132155303216,-0.015838666697012393,0.048850705635133884,0.04144460405668455,0.09265562457866848,0.07380581360667783,0.011273160514547551,0.03063798627818463,-0.0027755027008165103,0.03190918730799751,-0.09354066192070486,-0.009256151642795985,0.14593237709372112,0.05534154153772175
DKK3,0.12790197965962663,0.1609458422187657,0.046314376220485204,-0.007776374817204495,0.21734573751213845,0.06966978552948506,-0.0032516769804028737,0.09729983831165506,0.05057845482596566,0.25648171897514643,0.3420906923944009,0.05276274597506711,0.057122852828484394,0.04889840013553459,0.030388975170987216,0.037240240785935075,0.017537419724181786,0.2837202788520875,0.25587929856591257
COL16A1,-0.03310695467353856,0.06752198747149107,0.0018757246653314762,-0.01373682846073616,-0.0884370583701608,0.06125653846950222,-0.023135600273593834,-0.03605446640519369,-0.008704088139996147,-0.0330826547579633,-0.2550157270355649,0.005390762639475813,0.03419118343987181,0.05317198609211398,-0.06635266917896178,0.07002476294433108,0.013031648013380514,0.0244200734300009,-0.007929837908442348
TPH1,-0.028422559828558333,-0.034695351868959244,,-0.018837898753498155,-0.024671596777426495,0.018832035329313126,-0.03295100564719702,-0.03583991804930679,,,-0.033061002062463714,-0.050368831836905825,0.04113270821124375,0.027120913185520536,-0.020007811562061707,,-0.007036117758224314,-0.046564596724438224,-0.016854109880323275
TNC,-0.15917178538055893,-0.07674062544839182,0.009348511902281779,0.002112062783339186,-0.16727828211488974,-0.12151575807505623,0.05289013575981534,-0.1076762451234848,-0.060049731651567094,-0.23005154235458425,-0.2883232941957784,-0.06104923418112598,0.008184002332876849,-0.0612720908542086,-0.07456170970628852,-0.05080555288855532,-0.01055636438044312,-0.09045066015986478,-0.01231972882758801
TNFSF9,0.04564143225086317,0.06384427932811716,-0.003816975644371143,0.018670176445599044,0.07355663251084774,-0.020061540442075962,-0.06730578813003671,-0.03726905583037394,-0.011538773774343328,-0.02736184492674134,0.09529226753345571,,0.04840427817940212,0.06340003440399417,-0.004949644875064274,0.054042276388500586,-0.034374020442722045,0.002037538436601263,0.056366201198396505
C4A,,,-0.011880546689116114,-0.011619890060187653,,,,-0.018370203177203146,,-0.0027083268179139788,-0.029061876731226583,-0.045485943329238346,-0.010720339123707704,,-0.04108510193235298,0.08221603184780646,0.104400324690837,,
CNTN2,0.1647838133402725,0.004962266417440255,0.046715988199733584,0.0009844643021187094,0.03812110682176341,-0.019485763268739725,-0.07630806618367122,-0.002635894174418759,0.03345371048579098,-0.2676709930177936,-0.03414210511249224,0.06518095334297412,0.03427912467334753,0.072539291253106,0.1291786304666166,-0.08467312424445754,0.07634397435764319,0.19993740452491693,-0.08174593219852007
F7,,0.007173003105844344,,,,0.09610047426930625,0.001414419608726525,,,,,,0.0436941203746404,,0.02000587101267282,,,0.05832480715936919,
LUM,0.003684781233865567,0.007146421384315503,-0.01751606066272111,-0.0164701067931254,-0.040866719723685815,-0.051196103887048386,0.05737886029705586,-0.03656505794248786,-0.05368057810565075,-0.027616090883350358,-0.0060194548773410145,0.02445633728809185,0.0711987752283359,0.04415606483654152,-0.13560526471945714,-0.039087137650536084,-0.05820129837511014,-0.04807370257998373,
BTC,,0.057083153401697846,0.10138489504831552,-0.026602504209149135,-0.023860960636655805,,,,9.130765656060111e-06,-0.012251178909646656,,,0.11764651665197351,0.02742865608555424,0.014305517504857259,,0.07751050508366356,-0.09852296756786924,
APOC1,0.08634920919027342,-0.01611086548753147,-0.0012099565197646804,0.03659731213832682,0.18855790072620676,-0.14598283830316455,0.05132776224037523,-0.04235152918319284,0.0013172253293688109,-0.3141311048057847,-0.22412319102323794,0.07264872447781338,0.0036576457127800626,0.04578440152088775,0.05638735140149288,-0.08362008939833149,-0.035444491208810644,-0.06815690945454426,-0.05923866603467613
PKM,-0.14933917705548364,-0.06283376325313571,0.03551497800717469,0.013927102016730211,-0.06822150568288865,0.045976619657789666,0.09442763965462064,0.06089880800290939,0.00019502376724413466,0.23894037473498755,-0.1611947271020852,-0.1229761508728943,-0.0025207588602743844,-0.08184321795009183,0.005045548228154905,0.028728828071469936,0.05178374868810693,-0.1289135472748182,0.10197161789556496
TNF,0.059672341434485916,0.03637350816386465,-0.014066392306824244,0.04624154591238639,-0.010953557815704625,-0.012037337458341261,-0.036028381277464716,-0.04191030533523637,-0.023538939872339845,-0.1294032544103072,-0.06903508774104095,0.030551605272358794,0.1326825274523295,0.00866961548941092,,,-0.04283668941187083,-0.011520218637469702,0.04039525172506402
GNAS,0.128158663376097,0.03182638392051541,0.04813681033649538,-0.012035974266526594,0.20380945976848533,0.06969289178349929,0.04812420763865817,0.04334223523384299,0.02682405139619212,0.3321648768719043,-0.2553811121980301,-0.07118026760994471,-0.07663498544090948,0.07955285639049867,0.039065498772010813,0.07449986648776925,0.09395123360957343,0.19649216823061752,0.12132761019513594
BMP8B,0.02386272406891613,0.024794281261127878,-0.032910955051189184,-0.015007679391834505,-0.029793150814743534,-0.018664359368642136,0.022232116601816114,-0.02295136801957965,0.053290755997817296,-0.17118643239031256,-0.02146713448764066,-0.04796577988035818,0.02668622293168157,-0.06225460013528466,-0.04607376661089679,-0.005493396356481461,-0.05844544397693704,-0.05582336473938221,-0.01927451201820235
LIPH,-0.029198568276078776,-0.03469534332723488,,-0.01472087578993077,,,,0.003586849602397995,,,,-0.03873330470786113,-0.03159849346785137,0.025588913997080406,-0.015455630190260191,,0.006025780906169474,-0.027828773327214312,
CCL28,0.11297612015831647,-0.017784554596546927,,,,-0.02588346180009888,,0.040180779410467854,-0.031112186137029704,0.08943098676170476,-0.02621881081032985,-0.03522695624437753,,,,,0.007165439532599965,0.0516069342020498,
PTPN11,-0.06274522869650369,0.024693403417217045,0.04375918072407657,0.04646099641793728,0.06698716069287258,-0.00550986072016436,0.042325626603794735,-0.006183235383759291,0.032552195163923235,-0.012276108272267942,-0.05318597498377379,-0.03549793339313405,0.010340619158587252,0.022580636802654673,-0.021368831025973107,0.09179761169117454,0.052783096435657165,0.13987729822162623,0.018112666971191706
ADAM12,-0.03135070883120034,-0.06766843673363593,-0.014147435029200319,-0.040852220362397475,-0.023722275452616213,-0.011879309700650957,0.05861216661238701,-0.04775051262228503,0.028759073592134074,-0.07691597316212809,-0.1006984470482309,0.06712688368921937,0.010736677788646058,-0.0036454853563237626,-0.08080612528253733,-0.060812831989802266,-0.06808074128782397,0.05951348698531442,
EPO,-0.05888434608199116,-0.014392644061833685,,-0.015007679812065331,-0.011974692267383577,,,-0.015496399205731884,,,-0.022068784379509623,,-0.034316770891437094,-0.0255489606400575,-0.029116509410692208,,-0.01793546518636119,,
EDN3,-0.02945326705134011,-0.022876752165276838,0.07256174063725945,0.042761658852321395,0.040675767986114136,-0.004626971230228228,-0.010070791519706596,-0.024018654488997187,0.0008286496969197404,0.04389574009808563,0.151924453295542,,0.08780255636880974,-0.012927913852136978,0.007332715280645491,,-0.019685316450620133,-0.027495113012211844,-0.021899413611271852
CCL22,,,-0.015019858494872024,,,,,-0.031202335396192177,,,,,-0.03883919342017189,0.002474431276996695,-0.010932313368084902,-0.04803877507841291,-0.027714993716761522,,
CCL2,-0.12130234778967533,-0.06430902594471766,-0.045159061526119794,0.01913393202930238,-0.2140730117736853,-0.055324265877991004,0.03469200860584033,-0.10855288110124667,-0.031428301411958695,-0.22948567489104144,-0.09992383434576765,-0.039308083626124334,0.03247497929217386,-0.0068965312471765666,-0.06528549503990443,0.03272612317807704,-0.030240671653368367,-0.04105924150956418,0.09913710397536817
