,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PTPN6,-0.09467004309087891,0.0664717907099366,0.11377522558637483,-0.061197065929140815,-0.05706237711740252,-0.015473522702186165,0.04397317212599264,0.009031316861815858,0.12276027401236446,0.0727461874023091,0.019864436901987477,0.059267431759405846,0.013550478785724953,0.06979046394713175,-0.06948794491257305,0.07943067041433602,0.0427119086278871,0.04833809858845608,0.003925698178479149,0.09821163754412564,0.08283949525841422,0.09616673003529463
PTGS2,-0.012261416945408528,0.0755096301597022,0.0351312737998715,-0.018406449779219288,0.32500483328609653,0.15168363211288113,0.20284804655569122,0.1395936527596248,-0.10860646685919016,-0.09264846329479848,0.0909367739377897,0.11505549926711804,0.049695177295610966,0.09078270050709952,0.02278189185933873,-0.0026234872115911243,0.084824156760055,0.01081376757902132,0.09284468905595537,0.010575986408752402,0.24453265236321423,0.19125171255060922
XCL1,-0.023225730068873615,,-0.028808762676075777,,,0.020852771338708404,0.08003848199772108,,,0.0737752033807375,0.09819869434474182,-0.002495571872277831,,,,,,,,,,-0.0014468276328942573
CD58,0.0215986333807156,0.07849659205485006,0.06699181195808346,-0.014009800660817582,-0.010554808910238552,-0.015836594745578456,0.08068924775446178,0.05554929473099271,0.13714040371232558,0.09770285182740902,0.04481220783629541,0.03745404313556746,0.0745855031506788,-0.016794323143522607,0.048263321097701636,0.08101763218381902,0.18917936366178237,0.026886157522108142,0.06070032224515368,0.057884667239962856,0.06636013632693549,0.10207830121911876
TNFSF14,-0.037993554304710686,0.0756318163387568,0.07149521399469096,0.0545204119701806,-0.03645788333948089,-0.02851323987843015,0.1375362118493653,,0.10599239896293336,0.10457135800889399,0.09904777086009058,,,-0.04125537671067548,0.04604801995080554,,0.020621311261461873,0.005821157002135906,0.002829906622554266,0.13053564262311085,0.08776757183937847,0.023932759343844978
CNTN4,,-0.05066466915763303,-0.020963475122376927,-0.016838637961673644,0.003270725811934997,0.10377320864848628,-0.06858725723353043,-0.027637619390292217,-0.08900508428833628,-0.03653008578074106,-0.1449704109573548,,-0.035873787823187106,0.0031663931833766827,,,0.01782967608510479,0.07558352191389157,0.0175296255639247,-0.04651842845747829,0.007354417438795065,-0.07193452325660106
NTF4,,,,,,0.03624669326332684,,,,,,,,,,,,,,,,
INSL3,,,0.06260795004162191,,,-0.03702516652629246,,,,-0.0137606832941343,,,,,,,0.0326521702231044,-0.0276699761683813,0.03889125978480227,,0.018956929586236515,
BTLA,,,,,,0.04588981657206857,0.04451642653544678,,,,,,,,,,,,,,0.01173902101888805,
MFNG,-0.0441779129376334,-0.03133573609053719,0.11798054551384396,0.0008524275014103258,-0.1224665218181751,-0.006768283789464223,0.03825273247613907,0.06568726496506067,0.10417836773092241,0.06123363380260362,0.10582484387096418,0.03185825567345832,0.02874119924034154,0.0692953048124682,0.06764835002080098,0.018751367812156913,-0.013538071215619953,-0.004115292486996586,-0.010902828489203271,-0.044686392584560614,0.02924659481595573,0.06373555286448941
ICAM1,0.0054854091432921005,0.18560118596701494,0.16232950320232742,-0.006269325699796225,0.16632380631233024,0.08550109269878363,0.26035353971862274,0.051532304916630474,0.2588240647767179,0.25480439044850756,0.2662554750049903,0.08429051174583022,0.08332714532456065,0.1536228956140567,0.1434061228921564,0.1254807878854848,0.12613340107319315,0.021530504134640485,0.0905019025096914,0.08924943250664176,0.18005793230052572,0.27768469183125966
PROS1,-0.055758611675213406,0.1626845229629874,0.21355147858607615,0.029678638588078895,-0.07565807231733167,-0.002507004550217443,0.15755461081414784,0.07751737733463401,0.30769254890107184,0.021127760573522197,0.12581028305696212,0.001211696902448828,0.02016089999026078,0.055371311450392466,-0.04648456221626706,-0.017834894196215412,0.06665040928482101,0.018773190795465064,0.11147521674117014,-0.06006483242111863,0.15075661976819182,0.2494509090221344
CLCF1,0.023941697955738934,0.14212883238716878,0.15641641527340688,0.004893543912543739,0.10217566520723764,0.07390571582307359,0.23196766644144826,0.007972269051177996,0.19862865771870575,0.15062468133502283,0.1686667772184748,0.09290156545487548,-0.030939364104145384,0.07628970194396237,0.06889558735318647,0.05611652217060639,0.1797941605038456,0.19787915881325466,0.07293029102505119,0.16151599584712184,0.2903387917637058,0.4479856038555001
PSAP,-0.1007254665971861,-0.010877469272452511,0.28091796349316567,-0.046685507396087074,-0.17973701133123712,0.019389903102243283,0.06136186416077234,-0.02252240319369911,-0.09646533491075504,-0.03175556046504009,0.2613517525351696,-0.11795681609180907,-0.018604769379376267,0.034848389215587444,0.18864880536340342,-0.045744049159137996,0.09763072072820966,-0.0009464700945085872,0.10619362692555237,0.003421224393807197,0.16985968754231195,-0.09920068333455626
EFEMP1,-0.026480298095175322,0.24950979214665717,0.30773360264489447,-0.003570404070473915,-0.027512150123760713,-0.028274015525614943,0.14046526860091935,0.06388419173219252,0.26865841535218365,0.2699782889217472,0.3153616558282968,0.022055635688719346,0.10179631115792606,0.008902271544075453,0.06361713837602563,-0.03559383830887166,0.09276432702768163,0.014913464393536482,0.09571792896045361,-0.0439191343024888,0.1495982552464157,0.5098928992281846
C1QTNF1,0.03736936091192496,0.05168614747132354,0.137169176795862,0.027129976183662936,0.12595557529603232,-0.03845166479303825,0.04768656366178502,-0.01606082292350386,0.1983487759096427,0.0935232049246191,0.01130859518923665,0.1113947957901393,-0.034214596015163426,0.001296432940859047,-0.014051551362340823,-0.008426195026743782,0.07067826318537909,-0.030341906208782937,0.0022796665233649595,-0.040628960952543564,0.18932415711777614,0.39773470753900547
ALB,-0.034965793262807465,-0.02836999213632963,-0.008981331868149865,-0.005090787316138854,,-0.015584452772377331,0.03315319472914809,0.1604666366030624,-0.03507648045809225,0.08961014851600736,0.022937308577700915,-0.026724509402809304,0.015362802984420073,0.021860857070792276,0.018156959279938784,0.07693641220252671,0.06541417313735627,0.00704737572140193,0.01158004668592007,-0.006656735775608452,0.08654015100949045,0.11827834087139337
CCL13,,,,,,,,,,,,0.09381787840212777,,,,,0.0906697824693478,,0.07932511759900096,,,
EFNA3,-0.026371596203963506,-0.008398436311365944,-0.0009457946220210442,-0.026467350081979597,0.02305704007783423,0.09368431896926568,-0.012304775831944573,0.017612743314579023,-0.15606194442629515,-0.06561516890745002,-0.10092992780181227,0.042529001546008985,0.09155887335463953,0.017549332658741607,-0.04320114199813728,0.07326088564614942,0.07132878259779656,0.024420131769895676,-0.024823274868733237,-0.025567355786830205,0.08097152365888097,-0.04011754760104101
DRAXIN,0.03241461713393769,-0.007302553078276243,-0.03500805410462545,-0.02608123263573957,0.17640179502484404,0.06754579566684979,0.12462734798097222,0.08959482830154468,0.15604808829896752,0.06381805271614756,0.03671231740012085,-0.061805711071880355,0.052925204823498675,0.01786011263939061,0.03314974067590155,-0.0024790899375601244,-0.04211010081264515,-0.020694279076760237,-0.035764966019308134,-0.048366362348951704,0.14330958717289227,-0.04573071903218735
RAET1L,,,0.010614435121600591,,,,,,,,,,,,,,,0.026909984093079143,0.004543804156899735,,,
NPTX2,-0.004508528453575823,-0.031461281141894816,0.021744486582601183,0.0016515180798035442,-0.07947206479159888,0.007661803753583495,0.001378795149129082,-0.03062200458770682,-0.1887659435828068,-0.15474017932532738,0.1595905804545884,0.02442375702200362,0.033095960485900494,0.08357900879199401,0.0593054118026295,,0.046281117905992625,0.07896830108952269,0.14075791618543074,0.0030464915242871503,0.07166488991317362,0.031203357616775434
FGF11,0.008479394660948747,0.02770895264394842,0.03849804577122487,-0.016664306832333955,0.14102575536595646,0.029904669102937195,-0.027469914088102395,0.04902028812836598,0.22221553892551818,-0.03489447771516359,0.016855007086859605,0.0975275950773393,0.10009731345490964,0.006624352350867484,-0.03222594693179861,-0.003454810709357917,0.07915571297252212,0.00974845610359468,0.01901456336519256,-0.04742344345030926,0.1915471667668881,0.27454795480185185
CD59,-0.03114575537504312,0.19527938407787257,0.17827312161694725,-0.020162150101035697,-0.03479738847122261,-0.05358842664320291,0.056807444462208534,-0.03944836886870594,-0.07098453437029631,0.1495410849630687,0.19281372856047077,0.03322273366250833,0.009326417483833442,0.013836032459528334,0.04079469185477529,0.0006338732125453086,0.11593070392533303,0.026955051698110678,0.16731210874183688,0.017325556761225033,-0.0675507366393181,-0.13527561470801258
COL9A2,0.026206544781117475,0.0941720627085123,0.05662207946460269,-0.040322461021287614,-0.08073075145367337,-0.04905037565458439,-0.15767444744270664,0.08025263492117225,0.04638549914860421,0.06649036730055832,0.1022698966627104,0.05510146147311623,-0.02221329719223024,0.035793578313474135,-0.05886032743897376,0.1408979034529825,0.07062872809296573,0.05232688734486214,-0.12380213880211116,0.0968835271730913,-0.025807436994339142,0.010877872016210165
DLL3,-0.04286839549613763,-0.02354001155641975,-0.17044363920995464,-0.018813316586654166,-0.16230285398949681,-0.15853098214781666,-0.05966198360255042,0.1150849758168888,0.09404550897342749,-0.00552939628144871,-0.0960783767008084,0.019766639149110362,-0.03777172742752213,-0.031491874520187105,0.08436255011444327,0.127462283611949,0.010636221174660409,0.08702063716198173,-0.15537574868797804,-0.02966424055420777,-0.025572909363502507,-0.12447000091661987
FGF5,,,,,,,,,-0.040762517371846996,,-0.04285239771937402,0.02267031952138434,,,,,,,,,0.06299756432125332,0.16824608643320843
LIN7C,-0.02590884485634367,0.08290032503017411,0.040147819670618666,-0.02228262264326268,-0.05075993430900414,-0.03733397591621725,0.028209152408991002,-0.04033850031198936,0.000987257087935203,-0.026250247617479655,-0.09424540134451224,0.022605549465596328,0.029100113516632012,0.019652347543835626,-0.024494135213768985,0.02488114451537663,-0.040427124628745516,-0.026526559169602074,0.012302633212645965,-0.003809620722689327,0.06673680224775726,-0.013819053342165127
GDF7,-0.02405731847256133,0.03729436844760076,-0.029184616680523842,-0.018069056750596866,,0.014063671932301763,,0.04020098061936324,0.07123722034861368,0.006062736087912394,-0.07189227535892377,,,,,,,-0.0455851113903576,0.036789405284981244,,0.013768589215064754,-0.02409560407018609
PSPN,-0.03562252020828922,-0.04525401169100865,0.02488405215241515,-0.010627810439319853,-0.08082872136099663,0.03456990611589351,0.051058457094782454,-0.0041434199649356285,-0.012534733267737116,0.07080305612372365,-0.009837534365655366,0.06316258322663913,-0.04116126279977871,0.0798280846099552,0.034905356372394045,-0.027304316692022865,0.07969137751674317,0.03978025318332257,0.004088439941514369,-0.04498496033983649,0.16892214101883457,0.0003828766574644155
ANGPT1,-0.03315110454213502,0.09677969212750391,0.20107537212306772,0.02528646432177508,-0.019516275849130786,-0.015821882830451228,0.001931016984310574,-0.00745157172944187,0.08958282531205153,-0.04505504049913535,0.003941114184742396,0.024047337097564403,-0.011563440622842692,0.026811381016983913,0.06696713931825404,-0.01858224650142843,0.05729620145847035,0.035663442061496554,0.06696797626940931,0.03065458824456863,0.14818378554999043,-0.046305598731899905
PNOC,0.13613330347566152,-0.019669756520237166,0.007914639670607519,0.007839663972965927,-0.1465296104930507,-0.0664778271282552,-0.07310400048296165,-0.036158148647111865,-0.1463112056607305,-0.17222517838568788,-0.08776509902644794,-0.026745302930003857,-0.031209841920525568,,,,,-0.021244192337314897,-0.04618675951408211,-0.03432739003988546,0.06271898885200086,-0.021404683553689147
L1CAM,0.0835221599275941,-0.02363265676005426,-0.06527066594327123,-0.013844838979738195,-0.052923432790517366,0.008879853177419033,0.11563640438327662,-0.04603461621445319,-0.09796324629214243,-0.12158636812196058,-0.024870027697045802,0.035371056632919694,-0.07519429162947286,0.03068875980390807,-0.048109321060945315,0.08026756471768999,-0.03512695123556225,0.023330427098561247,-0.002787608089603356,0.05736977174086148,-0.0232475309767769,-0.20905563559618534
APOA1,-0.05066929969658668,0.013600154743183933,-0.050880267787676486,0.027351889574943684,0.013063794181138871,-0.010074550754139822,-0.05064829589518844,-0.028651792282987934,0.05279363471711592,0.041487154065412195,0.03193244575837011,-0.027156203652927407,0.023498102092541415,0.0459039234863761,0.02992626925126996,0.008229849888067188,0.09421627427870277,0.02952188004619776,0.03817165545003456,,0.12245200884307082,0.02388695158135832
PSEN1,-0.035970333125661606,-0.027340607433363303,0.11584000304422196,-0.07869628927771274,0.0089970905878098,-0.043607635576517347,-0.005886139718448084,0.03398028607687787,-0.04048193043757164,0.08127956347126945,0.05472832212140483,-0.0024971000540233413,0.04931257541553546,0.038378674966191864,0.08985314038868746,-0.017975758797442024,-0.006171230207059466,0.009162655295321743,0.03588627640835224,0.049213078565771805,0.013739108376360295,0.1350661533759434
CALM2,-0.008461480266688394,0.05309179174497422,-0.021278641857856745,-0.0625310089907566,-0.0931445577244919,-0.14926751628043317,-0.14748331956545796,-0.06544927266050457,-0.26073859846976866,-0.15043771839892567,-0.2644554086405554,0.014339406375593234,-0.07219387587432895,0.01079247459197226,-0.009200041324038071,-0.0308698465516403,-0.03450706779433086,-0.005541586346563053,-0.08961211645953428,-0.06150056883369405,0.03326678544200713,-0.33146602237881195
CLEC2B,-0.10112613657103094,0.050548786046748576,0.15963902925023843,-0.05399544759635106,0.23625189653416903,0.05011444686502243,0.12428205725034404,-0.03554406615739295,0.18418069099594125,0.11664755383305912,0.12846269460508838,0.006063988274863728,0.009210737277243246,0.05709152721772963,-0.03123802641012082,0.05787553304893347,0.02973698154553338,-0.01988289046870178,0.13728715229884197,0.0947220633134199,0.06763258029971428,0.0845746447942118
NTNG1,0.0263448223167152,-0.024372234670332157,0.0637441809759246,0.029885541087037112,,0.0031065084741105993,0.07841972365539869,-0.01845697888748716,0.0499564720222784,0.09058308570098596,-0.06321210714693695,-0.017115995099014524,-0.047708862133189284,-0.007805035199144434,-0.006802407677459603,-0.06394433791322097,0.012700874734770665,0.027752103974147173,-0.03434330989442516,-0.04609897244614413,0.09971290496310907,0.18341432603599234
LRIG1,0.008826557876355575,0.1528905569660724,0.0516768615787772,-0.04926690202653029,-0.16871579433768055,-0.054978698430061854,-0.13616925839054075,0.014896855219888433,0.1298393763727289,0.0007614576012928603,0.13368322339350103,-0.03088532751705048,-0.008891818880624012,-0.0700460630905796,0.04048147806400087,0.07222749287728757,0.07341964539670542,0.05511098158686027,-0.10006157178172488,0.06244980571371294,0.0411144745786127,0.05178150464457749
CPAMD8,-0.021168375643045953,,-0.012785296619789117,,,0.03830950552876225,0.041168798051925595,0.0762188687018075,-0.03687518264295612,0.00987957416098672,-0.03546585494455283,,-0.005616028381732044,0.05346453464066013,,0.043243604333825306,,0.1215142579059697,,-0.011892924057269065,0.06409593201048007,-0.026166842562130584
GHRL,-0.004960667481132756,,0.021659310267434725,-0.022918647088199212,,0.014380370564567887,-0.05731274876874964,0.09153057498727912,0.0017454416423804504,0.012192557719413123,0.0023899122420393652,,-0.020130848879788284,0.017439719528765395,-0.06349508218401281,-0.03124422803553816,,,-0.013354998080816485,,0.009427984451070104,0.05346499683520678
NPY,-0.03105483323096549,-0.07321691163726864,-0.014912451159990125,-0.06893766457702648,-0.07802028781254446,-0.023944442948617396,-0.058930173523159414,0.020890588629249984,-0.12601502393318412,0.045443485358971906,-0.09492828287063469,,0.025215540697360775,-0.020308629640838075,0.09253126310016088,,0.03520754337064376,0.04197107103374328,-0.058097152206553954,-0.0006403178959587661,0.05387446536356168,-0.22086232416921925
MMP2,-0.05391011459720863,-0.000837448091020598,0.047521298814198636,0.003306637766205815,-0.19553087494350987,-0.07573701308921404,-0.03694958510063303,0.04027168818029774,0.17855998777717993,0.14484748637985825,0.10982852222378521,-0.06200568346316563,0.04076119312407059,0.12824220854043317,0.042020985934718286,0.10585656966396545,0.059030193703673024,0.01991172323414384,0.0025469363528076694,0.023759621351406683,-0.05194492250279166,0.04313470607525908
LHB,,,,,,-0.01442591272399833,,,,,,,,,,,,,,,,
PPY,,,0.07694691063758166,,,0.025553030086499524,,,,0.05447866643219401,,0.08070911067075091,,,,,0.06300099438670392,0.029146919307167157,0.08207924096424488,,0.1453476793097149,0.16009192826398197
ALKAL2,-0.031699816714852565,0.09662898393911172,-0.044928590881839835,-0.014503378481150716,,-0.02865962619104329,,-0.019837413112778573,0.017108222570371187,-0.03792263791640863,0.2565835272159432,0.02863699319425007,-0.021324112633243575,0.01724896729000295,0.024277660558684095,,0.02867245152935229,0.04119895730288585,-0.033790033811664996,,0.05394124711678622,0.09205984133740627
CSF1,-0.05742701119626382,0.20006172991830923,0.20439174637593913,-0.02016037555176452,0.04268520428428303,-0.006369043954691236,0.12990036585184075,-0.0194974452453341,0.17993726309741714,0.2926163335955174,0.12712002976382653,0.06640362035697743,0.025928249401232045,0.06671052617884803,0.0020112611447451567,0.08143821054033383,0.11069021947431844,-0.007776027412717471,0.03364586936380121,0.07565151609734647,0.12265875903672961,0.19588022055239485
SEMA4C,0.002527852353198486,0.007993130898479419,0.059851825544510365,-0.02580778338013788,-0.061131855820941605,0.007234153298966244,0.047320558386170095,0.03011223478372551,0.02698331269537104,0.043816335659683965,0.04272797742023953,0.040652190681527235,-0.0019217931823720192,0.029440077556439532,0.07987553178690146,0.08199705417503408,0.1025065195572847,-0.01091105516663431,-0.03820167244197127,0.034783192340111964,0.10737829373492919,-0.01338959072600462
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.02341622096677205,
ICAM2,0.026283900249203778,-0.019998901892917767,-0.01697973567274891,0.038756881427569424,-0.0828711094763237,0.017112137978342597,-0.015626931627250085,-0.01656768620421568,0.11194424127202914,0.07214688658605364,0.061023883601156285,0.017226698405900426,-0.008764566668014293,0.03627626907010026,0.0006313456946595986,0.03136762618055924,0.05612732992233229,0.03734613041976052,-0.010875848347459654,0.045211973598090614,-0.01599494498071609,-0.18744213991496528
SYTL3,0.07973747045385406,-0.0799454432588605,0.033630870813682046,-0.03774574407811199,0.14564541234187128,0.06756108213957195,0.07182910860337122,0.04239764759216845,0.228765251438873,0.11829601959787836,0.021751196856342168,0.011585521082655354,0.054096966206891986,0.12423341669291742,-0.050811604823070594,-0.06369385515268204,0.031996930433798115,0.010217967092366024,-0.05375407867260125,-0.0112088183915561,0.07206452835939596,0.13474751356574405
IL1A,-0.024597312285085875,0.03891512227590238,0.06893057186462531,-0.0289395236892755,0.2141848262134748,0.12350634556926295,0.1864317621498285,0.007713155039834861,0.08020964123748912,0.34853705480548197,0.09767738322854931,,-0.019468128997223836,0.07549639902916422,0.04896838761375899,0.08696182479110381,0.04414132347123309,0.032137299424879445,0.019834818330568015,0.04978317590428755,0.023748315404594007,0.03538697460455386
HLA-G,,-0.017894172557859005,0.0052693595371836495,,,0.0519775666602473,,-0.01889110618639694,,,,,,,0.14365639265351296,0.0121877262483986,0.05518534891956944,-0.01273320663409151,-0.017755535972638813,,,
PGF,0.07019156837850699,-0.009434053656241103,0.12581788044811923,-0.014564396855839832,0.13877479263146877,-0.031504970436204115,0.02383590484554921,0.003968064905194941,0.22084369131868953,0.07682806248379656,0.04320233446922646,0.03196440364755799,0.05699133575220956,0.044123389974001816,-0.025222390485773516,-0.013190957811331146,0.08667563972072187,0.11006182264334961,0.13854435765542644,-0.005649486328299774,0.0528167367737066,-0.11083250932622532
LGALS8,0.001916397618396895,-0.0361057393822676,0.06566901840738718,0.014314686144504337,0.000814454222340117,-0.014919234302647202,0.1261744195153789,0.0055998497592669675,0.055097001633848876,0.009658757217096263,-0.0017976612411033457,-0.019112699255952624,0.0009352315945146468,-0.015312744304695348,-0.007987905113349042,-0.08864387498446215,0.14053813214032054,0.04727679597129492,0.005700780990288199,0.04720475046418672,0.030168800730455077,0.00839438513337677
DKK3,0.002217561717287544,0.049618192253539875,-0.00021898918603441013,-0.018741154307307863,-0.130298250035255,-0.061992431017236324,-0.12298130593555243,-0.08182992598244289,-0.1278283476418986,-0.17333432505029855,-0.23650848092780546,-0.009575753744849815,-0.05758668193892361,0.04457184788459966,-0.08148022633075498,-0.002658361727803267,0.06875592722320413,0.059570515685111285,0.05269163695216694,-0.07848130296499321,0.054431188156804027,-0.44846379463504127
COL16A1,-0.014888029820589772,0.05870094373380685,0.08044004260272776,0.0021356140586743233,-0.20165457422606095,-0.07425442676648848,-0.11168544530724074,-0.005713590137156686,0.031530863622139534,0.0305807898274455,-0.018805240904666277,-0.02113607263240725,0.03336334751818369,0.020395522093356475,-0.04636736674329216,-0.05409765094333832,0.07834897271055151,0.05356170781787532,-0.004914608766630354,-0.041361199157592135,-0.016840095926972127,0.011463469061284134
TPH1,0.10710507553596,0.05021181905371325,0.06491205915163385,,0.024908721226683455,-0.011545875617933217,-0.003671972275129257,-0.020017761380296827,0.05856441731312313,0.022191158995604896,,,-0.018982332601369997,,-0.04789602874020902,0.05559671427560844,0.003098743177982878,-0.013916828228622129,-0.03723942938901576,,0.05221685359980017,0.15736454122481922
TNC,0.04810266802362532,0.23851897969451177,0.2827283135150628,0.0024216561937295757,0.11616156405584573,0.037544578032011604,0.19963786165496397,0.09456752930559525,0.302415661079481,0.13942298296309488,0.26865196009932385,0.002352209923418636,0.11346234277748615,0.07987844456408827,0.03175760495430435,-0.042202938553311295,-0.015187497622363497,-0.051331600341577195,0.15439235427506676,-0.01910208419495741,0.16421580835957028,0.4226057202627837
TNFSF9,0.06781711455202925,-0.0434942207747334,0.017453772688751135,-0.02425295522749228,-0.06616072753060359,-0.03278102010924136,-0.04510483007699035,0.061199519329161144,-0.07816960099152154,0.07002011536049312,0.001526884521174335,0.03634816468781075,0.00976884231436491,,,-0.04447803387824673,0.058532393326787446,-0.010219486649189894,-0.06020809326155915,0.05942307404420368,0.03478661114763671,0.05527689826831417
C4A,,,,-0.014292429401296944,,0.012495032287897518,,,,0.024915917694865754,0.056907383426106094,0.03967559416456413,0.003611976316524573,,-0.03813152357793394,,0.08496734039968347,,0.007189440631433676,0.0363244234596839,0.11026354417546394,
CNTN2,-0.06349847822581847,-0.07553724839780139,-0.044926450752939606,-0.005986725734840504,-0.08707181574826604,0.05222583078644337,-0.10570133519730911,-0.023101111804392633,-0.0559517022447491,0.14318761491201984,0.16537105309523747,-0.042945517077372604,-0.06162442767221382,-0.007541816274160172,-0.012782016839972486,0.024711892730026372,0.08264747711645215,0.07643613107039124,-0.09177824207230435,0.1800974374592577,0.06405712989329934,-0.3419942943064306
F7,,,-0.0042304597086749735,,,,,-0.017385482880873715,0.10294949163775044,,,-0.012816919052943406,,,,,-0.0077885380734054755,,-0.019262436019526322,,,-0.016909065189782455
LUM,-0.034181583267341546,0.09238644032863451,0.14328383738970346,-0.021072015199445453,-0.015817916644224713,0.030756870066460596,0.09858809831264476,-0.0397239726297436,0.2459197777031271,0.05410120708737587,0.10375666942098938,0.02680323131751594,-0.018103381281996424,0.05585399218411537,-0.028863102547942342,0.022942724828825724,0.07270496652267781,0.046683490648197205,0.11390900459114726,-0.04639400488469104,-0.02797244282839963,0.03485851079092408
IZUMO1,0.07343360320661724,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.008974087791016888,-0.00729729565048558,,-0.028999790593795354,0.04665685531949162,,,,0.05756715201792578,,,,,-0.054404961362656795,-0.02994990886675991,0.021636600546301905,-0.026798912249116208,,0.02055974690056497,0.20067137213616223
APOC1,-0.050404854198507085,-0.15329624029268674,0.16233832734427672,-0.0030663803509604535,-0.27683378181655705,-0.05278200496157345,-0.0998850441237229,0.08184467320580228,0.2420464676116652,0.12615573988816572,0.13272542626483402,-0.032970690028131064,0.06751095168108508,0.1048628322040494,0.08584939230219953,0.06855180143899547,-0.08229196039407505,-0.06518766018101697,-0.12513777608623083,0.0034573386783794033,-0.025944598580930598,0.022121741668915708
PKM,-0.0416049003158896,-0.015601620656314456,0.0375450927569641,-0.02760553872140934,0.16423994669699696,0.09764963729987702,0.1509977536730851,-0.037643851256863814,0.19605926021522815,-0.10542661349815155,-0.03347505392568202,0.02777494819684823,0.05921303216214181,-0.011372083242902663,0.0778236326657795,-0.021626556137063286,0.05047405859458739,0.00815011985526055,0.12024311901016865,-0.09347485111041763,0.21736723025000398,0.38367151157150636
TNF,,0.018838528795823727,0.006236640244503331,0.03058381920035938,,0.1252200458411398,-0.008380289204428034,0.0002237561373214834,0.012006189626918747,0.12149035243229436,0.21806301073979775,-0.014063644671190482,-0.0311988094474175,0.1062817768256406,0.03863548349543434,0.11811224139706343,0.04770204958057435,-0.027054227598042165,,,0.12639747069182825,-0.020085772362929397
GNAS,0.02732548318576916,-0.16371652504342435,-0.2400708432863688,-0.025999487406260555,0.11391137429568667,-0.14386106684301656,-0.20082627758589147,-0.05727161385659884,-0.17558981379901933,-0.1763390727827063,-0.25526166471231204,-0.058829562025170694,0.010335653780365987,0.03720009960065023,0.05643829835466683,0.0013721093489894782,-0.10453814843066914,0.006282966714772759,-0.037406193737226485,-0.09307487515379267,-0.04241588853464794,-0.384604475401908
BMP8B,0.0592849971922938,-0.03785269963552107,0.09412274576597625,-0.020712372466944802,0.02629627844962871,0.013011922827775291,0.019354279556688905,0.06379238281901904,0.05204693065061227,0.04558968967559749,0.2133400173009674,-0.06096263473267131,0.02438503031095896,0.04190889288078533,0.040800311032909174,0.04425005173824089,0.13008778272570506,0.012035032504837015,0.13110984366174072,0.06178610164543714,0.08709522892933151,-0.020548781900677212
LIPH,,0.056592173608060896,-0.012741874473273754,,0.014304490209060487,0.020352595009432903,,,,0.00694812142747819,,,,,-0.05000537717920539,,0.006681268292154758,-0.0025043774064259397,0.08070555717319385,,0.07360996503276358,0.09208619350619753
CCL28,,-0.03828049620333788,-0.0018753376824913047,,,,,0.04208817246845811,,0.01909573674029966,0.0636512154263736,,-0.015053814348208782,,0.11271927754810253,,,,,,0.04733982475968676,0.06388742159484075
PTPN11,0.02137928414634809,-0.15785689362846994,0.03489041828799654,0.006025950335234662,-0.16210629610723679,-0.03145817879319008,-0.08884425387389405,-0.026300879650109923,-0.07575494202154041,0.008450217535855672,-0.019666686494462796,0.07133843113734133,-0.004429810936876008,-0.033251941583103024,-0.0035079699687171964,0.02260552025685074,-0.08475943018940739,-0.040092490331013066,-0.04792449905953358,0.07736511628169343,0.022257468188631918,-0.11890303015469957
ADAM12,-0.015223087865648516,0.11999012523202049,0.15130182453822807,-0.017019521210208235,0.040726164315881934,-0.0015392288279147297,0.008625233699949494,0.05802149408918474,0.12787810080835293,-0.00018376354731983334,0.19248935870050687,-0.05089707423908965,0.030513964532779353,0.006224984799137544,-0.004461794802287786,0.011742188370533299,0.01501495274133384,0.015108106529581592,-0.008967577397432905,0.006384552442989633,-0.01168767361534158,0.09772729991521009
EPO,,-0.03586097296187253,0.020044766327866784,,,0.04489249494307864,0.10151003901345185,,,0.03155357885889734,,0.027229215448695387,0.1257846683190877,,,0.009086969816081182,0.0013049148378580697,0.03963478332140206,-0.03727274235692721,,0.04038019613935041,
EDN3,-0.013973250933727607,-0.014142419947738771,0.023444340419754864,-0.01249959132457487,-0.003290745659028899,-0.02250971239469825,-1.5091638037851024e-05,-0.02493591369450608,0.10312621991458339,0.03850383932099692,-0.047532925682795206,,-0.019178204840200806,,,,0.006832591358338647,-0.05015339641988608,-0.005243180357939752,,0.024449102941094775,-0.02528656531233508
CCL22,,,,0.00043963992148524485,,,,,,-0.0029051571220517053,,,,,,,0.13468282460695633,0.03405571962053952,-0.00713765659021781,0.04866452415049088,0.03729475452567897,
CCL2,-0.05696263071368503,0.32830978163777014,0.2653429821713391,-0.02520803109500175,0.1595709759782204,0.06382388299649085,0.2885811481157998,0.02413580360595513,0.1721673667354174,0.43464140043345073,0.29164530202829997,0.06690509327132761,0.013153949232908423,0.09764603866879638,0.12321247140066227,0.1262343833044922,0.16194129286906994,0.07742059274878701,0.10092514800191356,0.14658860703896484,0.21905921178653878,0.4696711076435701
