,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DKK2,,0.0011583390546820534,-0.05421395095601676,-0.0041657706894413955,,-0.025102023447637685,-0.03680128253827647,-0.015671695294704257,-0.023526470206629242,-0.03884479082913304,-0.047427200053082416,-0.06263211178935767,,,,0.005103199940778062,0.026036843957312206,,0.053236779211525746,0.050009165526413116,-0.05894949781322446,0.019080956643961946
FYN,0.017133844834917252,-0.20301244102126229,-0.15020545273213476,0.01579338902290919,-0.03606290593707934,-0.17018978918817756,-0.14151523413886014,0.10761214499627052,0.05176785690190449,-0.05262283637518152,0.009844473045448674,-0.04479800799561267,-0.014790099970726167,-0.04347693836447,0.05817489882289019,-0.03421128853436363,-0.18182566699187758,-0.2195769120078824,-0.058969953473279636,0.08142453505803698,0.0032207730466586883,-0.07632071120738916
ACE,0.0012197105127702114,-0.018700181153300313,-0.1800078398406357,0.020245664323389163,0.01543141048479005,-0.0566480947568251,-0.11945843771999987,0.05207507377869703,0.06898418481018255,-0.05834835975037746,0.1123039421910691,0.06234024322762807,-0.02540956520483751,-0.14084130163251188,-0.009734411563883376,0.09663570825590204,-0.13225753726883052,-0.07385976496753621,-0.10204379824562063,,-0.05501261710686401,-0.04584594094296096
IL18,-0.005083565473035662,0.015687416667124306,-0.008191190795795635,0.04286112283042576,0.011097628855017303,-0.0818470331226069,-0.10350318887712939,0.012809299639017292,0.0930743354489214,-0.035525955635963974,0.12986082661668277,-0.0005711035770839819,-0.031237897910390368,-0.006061973725045987,0.011440230834190832,0.01979536134461383,-0.12466286276599807,-0.084973348640167,0.021301199186529285,0.02932385693861678,0.05075802802206297,0.056811719165942166
PPBP,,,,,,,0.015056822594567785,,,,,0.12543394246957007,,,,,-0.015343961421381112,0.044641685492500624,,,,-0.031868192873371386
CCL27,-0.016177659160044388,-0.007109600092582526,-0.014938536405403187,,-0.04594742823898228,0.011210622232091575,0.035695484814213335,,0.05753363544486448,5.01724523648612e-05,0.08567140983398476,,0.11727768353457085,0.0322757811944794,-0.07937529184738683,0.018125353872881358,-0.02808675845078429,-0.019871142407729588,0.053954026115381436,,-0.0373578545152675,0.03139754281166632
SERPING1,-0.003276729870115094,-0.01579849368419873,-0.12932185352432743,0.0705584315682256,0.03439847684304257,-0.04913078144866423,0.15328055070101101,-0.0011116000027537568,0.105603905844773,-0.07177897704619596,0.20363467273829472,-0.10052755452619634,0.022705414436195108,0.04278119972108488,0.05867987043560908,0.009474059538485407,-0.018106628969827544,0.000793983591491906,-0.04491620253363688,0.05992277911736997,0.0484924655529905,0.17767603947746743
AZGP1,0.0504279285589168,-0.036129310888043824,0.034049282875443045,0.000243013659075976,0.04022342792792188,0.14377753297235524,-0.2527779054317447,0.05513221820113541,0.005382286852042208,-0.005056830431102998,-0.01667258815296805,,0.05276798721930894,-0.10260366308865648,,-0.01580726751015016,-0.025046285775510636,0.004036909648962502,-0.02146475387537016,0.1464906802296545,0.045697750903751354,0.08521496909146518
INHA,-0.02217520540160787,-0.05260821896626284,0.0034094357051092177,0.021474948477286766,-0.02927317112916573,0.1089092121365274,-0.016915313369099506,0.08415509465280431,0.0059584918975062705,0.0317772571105376,-0.024149202553694484,-0.0698938181896908,0.024957662804262225,0.010491276605607317,0.03177102997673427,0.003918088555153296,0.030340776824588397,-0.02712545420892355,0.012640332827495479,,0.03814988790908733,0.07147264362015841
SEMA3G,0.05116290706341591,-0.029846179368925262,-0.08430851937537538,-0.0007696681494082972,,-0.02034365616797571,-0.07865969754778523,-0.025745414593630122,0.004107895516629907,-0.013798264341873902,-0.05029876029003775,-0.03326304531922851,-0.017935300306984554,-0.09600893608594956,-0.04718974204943207,0.019752742021819324,,,-0.05741696293413015,,0.006516581831454432,0.03051166753730773
OXT,,,,,,,,,,,,,,,,,,,-0.010748289834733527,,,
COL6A1,0.1112899107743391,0.04672082160091376,0.027784898369292283,-0.028655402938587336,0.0722972884767243,-0.012224981349537294,0.21692590067350948,0.07766306768981793,0.0798578760858715,0.14964615424984948,0.1377556594455291,0.09930512234187178,0.08462253711371868,0.16419106368720138,-0.010947688056440714,0.11880353744747532,0.1457767255630651,0.15160925811993153,0.05601931226188137,0.07135843134355412,-0.08766072230971585,0.13511643523949488
FGF17,,0.05349955313785529,0.04609043376328095,-0.00019471769140493045,0.01983457172755844,0.006686824109950411,-0.06158686791999042,-0.001953136701481859,-0.019455754257519203,-0.04982823709090105,-0.06409346607111416,-0.030241146748217974,0.08291437697606557,,,,0.07966928306528617,-0.08124646216668645,-0.052156582731499396,,-0.01769693072915798,-0.03925615087992508
TNFSF8,-0.017564113981750378,0.045266068073486196,,-0.022933560533655927,,-0.013205490282227082,0.03578981746605993,,0.17300968708034017,-0.031019187392757924,,,,0.04853843628543941,,,-0.02868553216876416,-0.030289687006665303,-0.002132635664159535,,-0.02876830354249356,0.035728748668121285
FGF20,-0.02338586713990561,,-0.022104454793162445,-0.03116450762751016,,-0.02483308145978717,-0.04828702817700677,-0.01799603162460577,-0.0013139464105504975,-0.023816638065059383,0.09993581220077945,,-0.015344870262749484,,0.09608192475615006,0.0082928277573838,-0.02949732434842263,-0.06881774584661174,-0.037361379010384575,,-0.006481874462943376,-0.04697068305567655
ICAM3,-0.019497776782159866,0.03263716469215713,-0.069676046647197,-0.03562375639958975,0.057351512303280484,0.06111902298556286,0.0037776284877274174,0.000532290974031621,0.008771928789176653,-0.04131876435438492,0.013662874486927047,-0.041716187285441055,0.03096662234754973,-0.07769907263139808,0.035604575827545504,0.1303927941346144,-0.0709024550096111,-0.0071665176195267076,0.03052670096322891,0.04922262566990219,-0.0069638460696903725,0.035644067365374614
LAMA4,0.02980176087493531,0.03129813818758754,-0.19894251689744546,-0.0008543763304319517,-0.054131049059193165,-0.05513158362119845,0.03277165852941497,0.041150200446670476,0.09604528954632363,0.02139630099687763,0.1530915756794628,-0.004068962956304697,-0.0010023420461527047,-0.0712088037003456,0.11441005482119095,0.08821543676711958,-0.021379153803636388,0.054173250937202176,-0.015590692816723593,0.04669700932082742,-0.08422926470592312,0.045387363743562975
INHBE,,-0.00826248950834155,,,,,,,,,,0.024312334030566082,,,,,,,,,,
DLL4,-0.04053032734247039,-0.01638865716972702,-0.17252306763289493,0.03720310415358251,0.08347811701644527,-0.0416711818709236,-0.09990210272167556,-0.028405103943199488,0.0851752468943224,-0.013796471498884811,-0.004473682440076188,-0.012578162656166205,-0.03253289895586412,0.013039242025868902,0.040071471517337115,0.06126788231160947,-0.020136379373554225,-0.05242201330567725,-0.06050607376095112,-0.04478265366332426,-0.08008148134305328,0.015364159303432054
SEMA3A,-0.030777144728991776,-0.04141074239845157,-0.036742554907023196,-0.011760214364348863,-0.006284834827588813,-0.03245082746504566,-0.0015465478781559667,-0.012973186242220049,-0.0022909571183781455,-0.005316932130034664,-0.07635609532823188,0.08286357193690148,-0.024967650045554787,0.13121379361024105,,,-0.03322344683440265,0.02762006756099873,0.023846116142527636,0.07275276681321045,-0.055432484255668796,0.09018534211938974
RLN2,,,,0.027706137966683822,0.1081173624374316,0.08196875324015487,-0.031380633067409215,-0.004043987813163994,-0.016009920429622345,0.02330124339020072,0.013664455565624666,,-0.012089328102186356,-0.012867605120722657,,,0.08937330068419899,,-0.03910718181342124,,-0.005163606031118977,-0.0686917308345971
C5,0.006186874138066997,-0.010339807046638316,-0.06562957008839532,0.0077318186371102375,-0.07130301923146087,0.015686277549960034,-0.07168227028962418,0.07711280428396605,0.021981729810383523,-8.045351235873082e-05,0.06062547674117805,-0.03232833589721309,-0.00275700853687057,-0.02833793752763248,-0.04123869464500916,-0.07169224622633018,-0.031330990295220705,0.04820931329605285,-0.032348734108506284,-0.030932769557231118,-0.036414338720670965,0.053242921832610805
COMP,,,,,,,,,,,,-0.032010748254761884,,,,,,,,,0.0263716471914551,
EDN2,,-0.031983718394800915,0.04432328056487255,,,,0.14917064705478825,,0.026984196246754525,0.08897313409424078,,0.038720395699271534,0.03389788307285036,,,,,,,,,
C1QA,-0.011292958620577661,0.16324021783925385,-0.07115283120284997,0.047557587925422466,-0.09700124650045487,-0.13622847749686856,0.011558458829992466,0.06665855629158267,0.08837403554840596,-0.08038630604663236,0.2672165348882266,-0.11472393181140203,-0.0018817572216810016,0.03408075752845688,0.0044193743643102445,-0.028810891517180748,-0.20050078802658733,-0.11249128911817646,-0.0028491058543101922,0.049049240620869114,0.017422955535109783,0.04808316162675341
UTS2B,0.10772565000849041,0.06089328577413112,0.11074101623888977,-0.02801624441399369,,-0.022302036471389418,0.04791592517458295,-0.015736698189410717,,-0.027312135856612452,,,,,-0.03049301209605403,,,,,,0.05465274829351261,
COL9A3,0.008135503508718559,-0.1870361414536933,-0.14673710327008233,-0.010574957185051106,-0.1120106856650061,-0.059103144196999066,-0.22066419033030907,0.07980505954760043,-0.010988826955261,0.0873413321155788,0.04713487924281964,-0.08164474331304697,0.0015724046954063598,-0.1167162197065739,-0.01777555297798526,-0.13687990882108986,0.0029905036115753505,-0.05012193704601242,-0.0274992895637909,0.10134534059526212,-0.07289985405599464,-0.030719254401160617
DLK1,,,,,,0.013854119259539844,-0.057660188363382193,-0.01592977870493569,,-0.06535216046602434,,-0.04389018972877897,,0.033286431863337344,,,,,,,,-0.04495955568589957
HGF,-0.011347387558470125,0.011607816383179663,-0.06733484778346448,-0.01206567999349328,-0.03811256748331482,-0.010119098082518338,-0.07833344706161154,0.05034577960744907,0.026878064178785792,-0.010158661989111813,0.049886397251127715,-0.009063336452622544,-0.018413390283826225,-0.0016839970729125443,0.08390180458214036,0.13398321968044655,-0.007884252774512723,0.0029914975827256595,0.04970117006438663,0.07523726166142287,0.02327782501438692,0.0299330251868937
GIP,,,,,,,,,,,,-0.02376224682796592,,,,,,,,,,
P4HB,-0.053668762637661994,0.17562333305638358,0.26475294878159783,-0.026855149853802805,0.15375743119623556,0.13477960008412948,0.3965323557648284,0.1003677562207511,0.0699312596580064,0.16003867093453805,0.1934918006005394,0.007065647637294012,0.059329737437038885,0.029992521166179686,0.0012276051435784856,0.07112879554029597,0.2616572208036428,0.1910111359802214,0.2201870319084059,0.04487245681435712,0.0814466861463584,0.2731265498362867
ADCYAP1,0.12690390203799648,,-0.05766679207630393,-0.02504581842048012,0.01829068456285598,-0.059241528650370794,-0.03726672486578679,-0.015123504701099341,-0.038808000441505924,0.016861537766850464,-0.0007182088954671332,,-0.017813967498574924,,-0.010635852243620542,-0.02028327874821096,-0.07448800639376212,-0.12243521984166715,-0.06599779137198619,,-0.020336765454528765,-0.012371150552641659
GREM1,0.0003347478609168476,-0.029543828198664378,-0.0038640334750066393,0.09237640177134253,,-0.027525077933742412,-0.09925458419761414,0.05720824396376395,-0.03828496541776828,-0.06615366882000608,0.09591726176058016,0.019344540984557436,0.011265886465703845,-0.04437332335635122,0.1420166607835833,-0.08992689266524487,0.008934852596025703,-0.0062670439634499005,-0.04410890553692758,-0.03856135141030774,-0.05027505886138399,-0.01862990812966095
EGF,0.022514737407850267,-0.037702134958761735,-0.0625893226244539,-0.03937229772848011,,-0.004078808981541249,-0.002887441203517887,-0.025184549438178182,0.14344532341489116,-5.22567563128256e-05,0.023097516325141648,-0.0327756080613678,0.04118426864143318,-0.07080962764685587,0.12061592487306885,-0.020540905617421733,-0.03144680953894268,0.01923210813659517,-0.04923766556214112,,-0.021806959277385855,0.016976437897114977
VEGFB,-0.022822972160216663,0.06464650626931992,0.1337542825622896,-0.018605063183206885,0.0698430625277345,0.044687896926101,0.05083988669794906,0.061191082532303154,-0.001814272689483702,0.0161416053806426,0.00989243071356878,0.07095923378743435,0.06434682878347094,0.036974214930857584,-0.02091443842319432,0.028039812701340316,0.0955874802636876,0.13280759672701534,0.0850104805915775,0.016097784596952762,0.10052903474375498,0.02857591530206031
FARP2,0.055403056949236834,-0.0006512891008986279,-0.08767346534234156,0.034661666557787324,0.014318995752617872,-0.005792580446820127,-0.032713992694109954,0.023422155120757637,0.04255357524239621,-0.03750494689585839,0.0673582045461158,0.02672601031192036,-0.009803529212746506,0.062350455224240334,-0.02205136394123071,-0.10077323547182074,-0.11038556524919411,-0.10169932141844742,0.007829627915269274,-0.08331175045770009,-0.0003809604993914549,0.10655773323784382
BMP3,,,,,,,,0.08251699170962262,,,-0.03987455573609375,,,,,,,,,,,
IHH,,,,,,,,,,,,,,,,,0.06667599589885435,-0.02457430356824017,-0.038631801624306086,,,
LAMA2,-0.0021335795069344276,0.018562454421419333,-0.13274870394804852,0.0032719666005961816,-0.01317413185772585,-0.07043621436893778,-0.12962041911172575,-0.016888542127022503,0.028248996204728326,0.038206989937776985,0.07609345166975116,0.03330034362339653,0.04049018379425365,-0.020553123245826078,0.05885925281583438,0.12288397135149566,-0.015346565063989232,-0.04368639401663731,-0.030676654097111688,0.060732596316265375,-0.0699122889753449,0.05983319030127089
SERPINC1,,,,,,,,,,0.03978667279416635,,,,,,,,-0.021798543276593262,0.0583794735538349,,,
NRG1,,0.03186028820696834,-0.05332081768528256,-0.02685470618537973,-0.03089979678966923,-0.00039679249508256666,0.05630229238090055,0.03205907437625141,0.027655649562302296,-0.021124580549549358,-0.03411282588111617,-0.005086723732914725,-0.024417584615059953,0.04928314154550185,0.0833765635000199,-0.058441456819536004,-0.044910048912143403,-0.029779981382975607,0.02286677060345276,,-0.07377874100673731,0.09686165783826081
SPINK1,,0.16410777842204036,0.35567641632233005,,0.12608092644704935,0.24527537232356653,0.19457541091868702,,,,,0.027220514102552752,-0.012089328102186356,,,0.18124975598065232,0.24922646341815322,0.24648710874867688,0.11732591060923406,,0.10041738799733306,0.15782971725371428
EFEMP2,0.05081099078053637,-0.09424553750515763,-0.03528137198941814,0.009871539692131759,0.08825753975259883,-0.048217725803778394,0.07304474966817556,0.03382008735933123,0.06269447737780381,0.09813996768580228,0.07251731119039705,-0.05757835039465261,0.03142323934520677,0.053403818361917946,-0.1503373432268641,-0.04038353898810141,0.11579895672739496,0.1498198931423888,0.10859363976004349,0.005726476635778955,-0.018555038202657297,0.0824920989864779
SELPLG,0.028885847746634653,0.05889110517241383,-0.06300470777442357,-0.0059820971609471285,0.01241546418551714,-0.12121586230710603,-0.07162647659433168,0.032269899074551654,0.03661647002326078,-0.08657008647356387,0.1123106053415972,-0.0014147720163891707,0.02480547584597792,0.05698142733578149,-0.04015191127276434,0.04151087101851225,-0.06769601185739481,-0.07262265796976806,0.009463451400203871,0.02152902133302285,0.013140192837203642,-0.015132996839336482
GDF6,,0.0501168882317544,0.08909081580156925,,-0.0011509672047435061,-0.0036266727848835263,,-0.019908516174297657,-0.016009922156615314,,,,,,,,0.03705104746056379,0.01933220874704479,0.039646362791686374,,,
HLA-E,0.02070290378231063,0.08104188498995063,0.02782420348591924,0.030364015754300637,0.04198033247932552,-0.09365712679494118,0.1730558384048812,-0.0014882017270563864,0.09543058982415173,-0.022553054571715934,0.22207926515764448,0.04463317884203664,0.085699295812292,0.13056809562308178,-0.06308653200736304,0.031448276360554674,-0.021002696219409495,0.06055542834413452,-0.014578661315653408,0.03807643135171137,-0.04337702562203877,0.06766734032030725
PTN,0.07311641097498318,-0.24264802373171154,-0.28112460601767303,-0.025196695335373442,-0.13340747170562975,-0.2283776813339351,-0.282177984363421,0.08852397328945849,0.038709516066801765,0.10974767179048214,0.1268276508505345,-0.04417802212647486,0.022714119779676824,-0.20838646235920738,0.06752141756478107,-0.019738642775787026,-0.05135164600838018,-0.05127719265450214,-0.020599194233388397,0.04545816299623912,-0.08351003839261721,0.008922914187917963
CD274,0.06102546880781079,0.046200391326110445,0.0534722132286058,-0.019520110547934462,-0.01621991556984894,0.05529185858955767,0.0927615827329086,0.08135401286675369,0.009237457871518615,0.004386471454592729,0.0007425769219599257,0.0020317810233669697,-0.019895905642736238,0.006230223043303138,0.051991274938152136,-0.01983427615342368,0.04886513321518775,0.05710298889864074,0.028698681260559643,0.004438041229659346,0.06037510743411061,0.09039061317189215
FGF10,,,,,,,,,,,,,,0.018747427408075206,,,,,,,,
CD14,0.01641039517930112,0.17213910114450887,0.008901235919806875,-0.0012545295135878397,-0.003776757448140746,-0.012306486799805704,0.15758955639952285,0.041722255447046164,0.10514084816134638,0.04630213272357205,0.27331655756773093,-0.03582426533615436,0.11289374133222949,0.07394629541640736,0.0009475531012813554,0.05099428434333419,-0.0590386640598068,-0.046279952083601,0.13921992042711723,-0.03366139751402541,0.10459669410341102,0.2528352823476933
SFTPD,,-0.021020379050873516,-0.04542472496450736,0.019624620962843408,,,-0.06168977900680277,-0.024266618965735075,,0.029998547240006678,,,-0.020440639506520884,-0.019073372233891557,-0.035541063309917395,-0.0009883490087063468,-0.05353452859580115,-0.03800785937510803,-0.01018824444045763,0.052465699631525815,-0.004066627256829946,-0.009820610621860218
SLIT1,0.08078713692627468,-0.13751268054791377,-0.1327609602844399,0.021267045373170233,-0.06988502158687095,-0.12180807667612661,-0.18185428000869716,0.08614776328446772,0.036108644410811255,-0.07557651658630325,-0.1958978525872939,-0.03769144891695264,-0.057980319195616394,-0.19358965178382737,-0.015904818878483388,-0.03713873892291046,-0.0024832804372361635,-0.0415628088263344,-0.0512438348818812,0.06431368937845854,-0.055774834447600265,-0.12465666535309781
LPA,,,,,,,,-0.01573670213466367,,,,,,,,,,,,,,
CNTF,0.05341796319544752,,,,,-0.02510202086714382,0.1039080030097978,,0.07764537090808181,-0.024908957845417162,0.07642285872953025,,0.010511231763644852,,,,,,-0.02940051815015513,,,
BST1,0.011695820109841033,-0.07089248973881794,-0.04353480659985704,0.05158107812213433,-0.03670434844975615,-0.025114965861756024,0.005294385938989777,0.03490787335668155,0.06636617712664276,-0.019806190951877623,0.11641963390874634,0.0351300327441943,-0.006467563514246792,0.03995234780264865,-0.004178603688158702,0.12007031200126754,-0.005076534502195788,-0.1222622599139113,-0.020966177775066992,0.16634991766914486,-0.018893008137517195,0.04446545475579636
AGTRAP,0.06193852670488261,-0.017669297761457786,-0.06420592880696875,0.019628173298735615,0.012097834005649058,0.028217403607258402,0.05153981383623102,0.0947012525840438,0.06101427312086173,-0.046765322064694206,0.17011887416316432,0.016853724847909642,0.04107152225562629,0.08571064165369985,-0.0440651917217232,0.030117941265971993,0.049041720828666625,0.06253995548817494,0.014217025413340516,0.022886265404919715,0.0038926840921066404,0.10828704846914203
LAMC1,0.030232071475710394,-0.03568876712444175,-0.03622031853220782,0.0200810541679302,-0.03744863515462233,0.060432700922124355,0.09347217598824599,0.025601491340468824,0.07661571124570485,0.0793299450319945,0.1891824355826616,-0.022204347284318356,0.03193622341429414,-0.059046839125949775,0.079468115440581,0.04464811624686147,0.06703673082526514,0.07984339627117011,0.029199496157657667,0.04174799326607841,-0.01131402298481791,0.11347491608901035
COL6A3,0.1454550902836781,-0.01338471146885447,-0.10481537039685726,-0.016826493066269415,0.08751760260606208,0.0011409046342162263,0.054774338386209924,0.034178195215382554,0.04197556269928641,0.14603376490297693,0.1390243573819543,0.16255602699463473,0.008589934058212744,0.031083834358143318,-0.030817129675267108,0.012395046418756264,0.055681019801900294,0.07581660452181146,0.05780642601984431,0.07068946394899786,-0.046426827770306524,0.22573254127415876
FN1,0.10192252204506862,0.17882289356782632,-0.03863182867300988,-0.03018042562883275,0.113637507194114,0.054607355098528015,0.27284086684474007,0.04334287819663291,0.10285421382418775,0.10296253097353486,0.19883801668851384,0.10276901442061699,0.06133801935123225,-0.015527773072950205,-0.01524572990462529,0.14554192138012326,0.2400691430366848,0.21365311353809338,0.12304152296671149,-0.01578056586603563,-0.045941655407604955,0.1587327098827598
MIF,-0.06967549958050506,0.21819677626576292,0.29048150066802736,-0.020673515254170917,0.04607866888088714,0.23229340377778632,0.2281507065402169,0.11130975475203186,-0.060682841782867245,0.08380262811606565,0.19950603112406246,0.05624455092798822,0.0662485927360957,0.2281437496317656,0.062077485332981325,0.14596265980227402,0.15772755236048588,0.17972194875765765,0.14174742319285932,0.17409595021058283,0.061075614928240436,0.10777161826168977
JAG1,0.06459191516440926,-0.06907133977771733,-0.0746354411988796,0.04346595240332439,0.053376345080614694,0.07554090373447422,-0.012219681043206575,-0.007303912226843116,0.02954214903673491,0.09582720056809142,0.12882283498991884,-0.033934916169854265,-0.01854595758724561,-0.07014300885076233,0.0072452208746911695,-0.013247668830492654,0.044359148231921434,0.048797611313973664,-0.019968308644965113,-0.08662810246593065,-0.01647082992743056,0.13907709873811774
NID2,0.03891020886110425,-0.03368356857022097,-0.15499470658102898,-0.027010072047804125,0.0009221716559872098,-0.027033512198999642,-0.08694572157748366,0.08455735212923111,0.1251183387671254,-0.006995826198628125,0.06656985947175197,-0.007359295838300599,-0.0312550807240595,-0.04687330160888433,0.043315830675687055,0.10913842080696183,-0.10789873571131589,-0.1063300788035487,-0.043470962946011195,0.08030347814442246,-0.06808547566268582,0.015559772929060274
EFNB1,-0.024800756511316503,0.007053469968732126,-0.07718056990900861,-0.015087866774669348,-0.017354526189140913,-0.020991971568893784,-0.054377358366098076,0.07565796296294534,0.0014280404594558004,0.004709252654162281,0.08215851043935274,-0.06461285426745154,0.035147112689923404,-0.02659924931940941,0.06833176631541364,0.019182746555402592,0.046572953983301205,-0.051820206623446344,-0.02721872488906459,0.002491256307599342,-0.02111743200281415,0.09265658937149197
COL4A2,0.07007011573711917,-0.07054097741024112,-0.17840478289280404,-0.007876253158830107,-0.005673159635319768,-0.10129420839484626,-0.06281944429337469,0.06936503761722869,0.10967215926350501,0.11885789711532507,0.1755633800157262,-0.042269524545955166,-0.029030162612704656,0.0027414327484410477,0.01696606859358917,0.09131422366807318,-0.04751508947216329,0.028369656721435522,-0.008477112755259659,0.012683640098833979,-0.11115354446007006,-0.01570216719369794
SPP1,-0.0393025967483817,0.342699483111079,0.2959881924652855,0.04071110529327837,0.021308898965251427,0.24654688564918292,0.4358764114397348,0.13995657506876996,0.105721280482504,0.16085241430760439,0.23621705727684686,0.1876648178319981,0.1103848554447694,0.2960700141265083,0.13118411773242208,0.10733348331926834,0.13386473553804942,0.17766875056578185,0.17382237756745503,0.049556259153618096,0.13694268622103625,0.21966091198357937
PODXL2,0.05487137481630226,-0.06425231621398317,-0.0701831486624775,-0.012696346493026759,-0.0474879034834521,-0.03161660027279444,-0.07691049632970144,0.032166017974055196,0.04815139974122044,-0.03450856162870047,-0.03826637746334196,0.013114569414075137,0.03776998416831191,-0.09057864227536902,-0.08744659384058218,0.014788847088639385,-0.02830061884139075,-0.09081697805229465,-0.07994429944493985,0.01596709436742477,-0.009634891385035572,-0.06568681172478871
FGF9,-0.017564116790560667,-0.07171180326815849,-0.06141275970141233,-0.011920051146958481,-0.018080302492926355,-0.051239597399805374,-0.11299552248022209,-0.007623113796608605,-0.026825346532553494,-0.035303056055504066,-0.11563742788422997,,-0.026214225178504563,,,,-0.061496341816701536,-0.14739980209028705,-0.04849625666055486,,0.005141618419402577,0.015739345883786452
ITIH2,0.10085216775139753,-0.012653577860619046,-0.032981861343919734,,,-0.03353726891818408,-0.007453377915349199,-0.025027817664061192,-0.016309836552590454,,-0.04329035662682409,,-0.019674295526271028,,0.0032962507029895612,0.013859300214012577,-0.08703200377917943,-0.021307557823457546,-0.004711591664150093,-0.03656163752959721,-0.026168354236882723,0.18868064626586165
ADAM10,-0.046961384425209626,-0.04515656666803971,-0.03420753144031088,-0.0031073767983372195,0.002776963608847134,-0.05206310911750052,-0.06513463194158449,0.007368164212228802,0.013052862071588515,-0.0024149256009085287,0.10185817568109326,0.026902051943743528,-0.010217484027650534,0.006629809561824155,0.05199365584342995,0.05345987709824015,-0.0022359038779853086,0.02629950507194025,0.061193128903865864,0.014839121414827855,0.0012683632316015023,-0.008265183723213922
CFH,-0.06517899390130112,-0.10854423127923897,-0.17142901912336975,0.07324952799428536,0.015158923803165726,-0.08521951865737079,-0.05855194409627363,0.008240040051937072,0.05913768778111134,0.04177283045156918,0.08920682926724316,0.01303986777139533,0.06003944349738449,-0.07669926194601963,-0.11583905054234526,-0.0076136923722225965,-0.10670828665694519,-0.03889362382804602,-0.014608862875562125,0.012995566309213122,-0.04168092162570058,0.0730345931127154
COL4A5,0.00954805199374318,-0.081229237788111,-0.09787516644255594,-0.07848210318231974,-0.045314723666102626,-0.04482941388565114,-0.10893688157884886,-0.006181547887393517,0.006199329256698243,0.038205629453592474,0.1534673924989539,-0.05676952714602814,0.0515954400080224,-0.09297180348281826,0.025202659007466596,0.012648765454428288,-0.13337202219555852,-0.09207326918607457,0.0034383975702789366,0.0708457347411261,-0.012705339071678017,0.001913114227597797
LTBP3,0.08765107588105654,-0.062034512621728294,0.03136567513975873,-0.050751461653216014,0.047396045998645366,-0.04261146241265411,-0.018658199885915716,0.036307590099454494,0.06516515496811176,0.04256701033494755,0.007208380337652705,-0.052698161433201676,0.06289185185608034,0.059303653421460815,-0.08834532965477102,0.014486586144783356,0.10021683622241472,0.0701461557430265,-0.006899449474443881,-0.06704953401720609,-0.03057120402235308,0.10974825183828918
GNB3,0.0819624658670452,-0.00021683677965617234,0.024343693398885338,0.005246815327254946,0.036699854133358495,0.05989252318870608,0.00011450959819383148,0.017128965641227588,-0.01372484727832006,-0.024161698324010817,-0.05688541719653071,0.01857254530702142,-0.006065291670918402,0.0009173168736705163,-0.11376671941729966,0.061772507436582975,0.04502117862218525,-0.044501768373138455,-0.015430396542415858,,-0.025238750734369046,0.017303340208231894
COL6A2,0.043081068742726394,0.08696227802386593,0.016600714537317367,-0.045450928304423086,0.14488859178806246,0.05083111372168256,0.038677777432957645,0.029599304163585617,0.1071656745686847,0.13404276579605773,0.1285553285696692,0.07864386278003872,0.004668233868798083,0.21526968746978203,0.11969473892745125,0.14562399320553568,0.1319623621566939,0.16465810186007535,0.10416110647077731,0.02094575363600179,-0.054945955363172955,0.15201061870028737
PLG,,,,,,,,,,,,,0.061920822669400404,,,,,,,,,
GDF9,0.0804859261424591,0.05893681936548208,0.08395368369901905,0.038207366895840617,-0.03635625960146695,0.07436782588662298,-0.020830189679947323,0.029376600941997903,-0.0002689254811086715,0.005188515962899012,,-0.036303625548955935,0.016895332759129272,0.041160272374206344,-0.06329366030167417,-0.015558556485934152,0.023407692156731184,-0.02244694537817256,-0.030485597792630048,,0.02288279817519814,0.02691476780504108
NCAM1,0.008587882161886157,-0.24046119424582596,-0.18801621057730786,0.021099602369309176,-0.08625846864613304,-0.19796923640925893,-0.2717060100050552,0.041461113460512275,-0.08709723107888488,-0.10809693889351273,0.036107608468893625,0.0415377545213975,-0.007832580024041271,-0.0788032878584067,-0.07408743984054372,-0.018190561526798075,-0.17932124123968837,-0.16199295779566375,-0.011453028907852422,-0.14708602251752442,0.049624699589455305,-0.19659668369298983
APOC2,-0.03449804482601891,0.012348125864156758,0.004359313530301662,0.037965802927278115,0.00017460029038895793,-0.08975729857932822,0.01116120518929265,0.0732545996845301,-0.0013595699920711257,-0.042830062892851566,0.15704757813844017,0.001381595358226706,0.022938154521390364,0.026469529399873504,-0.04332411820660576,0.02822755671583974,-0.07739018568913406,-0.0298010347018675,-0.025180422733747557,-0.09377933526952473,-0.09180017970221184,0.02224085930731429
BST2,0.04951762104026341,-0.09970848215016655,-0.10386179336086258,0.060826415797581336,0.06005550287392906,-0.03178521901360567,-0.024011608603717392,-0.06952613763773562,0.062069183455175786,-0.04693329007631589,0.23680246151920542,-0.11045801242267728,0.05115441809822055,0.06871660854688114,-0.06885257712681644,0.06755167392412649,-0.07138079752006812,-0.07363438535069759,-0.047727437345242374,0.08409614193976032,0.01732607807755654,0.15012319487771153
