,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
GDF5,-0.03142192187980193,,,,-0.01458582764502389,0.09699872488421088,,-0.014595137573694301,0.00487954836847648,-0.00993866109071624,,,,-0.03159231228092716,0.022721479405311083,0.06546024208347768,0.09355981958105741
CHAD,,,0.08761955162782457,,0.022784072409208687,,,-0.012265110014141092,,,,,,,0.06988626015542868,,
RGMA,0.06061377392343728,0.017415705547086317,0.03220873925009555,0.002699828478571193,0.04710772569558227,0.051968617600465165,0.014972508512061687,0.04286305019324486,0.014167355866518952,-0.04856695370407138,-0.006961986210612953,-0.0537530362188675,-0.0703542008103165,0.07597808463276003,-0.062262091770527835,-0.02292584959441924,-0.03368165359438674
CLEC3A,,,,,,,,-0.018793739288394902,,,,,,,,,
WNT16,0.033300315679943536,-0.014778322494198989,0.09114064785850479,-0.018934253394297218,0.021104234525079715,0.032974585704785515,-0.02132962701757644,0.000834566929248314,0.14675041753129334,0.2204571865319062,,,,,-0.018279923981431766,-0.021562606280009458,0.022459417187821927
CX3CL1,0.1442138049837235,0.031021198558374208,0.01074744898685407,-0.014612308682220595,0.024290321085473854,-0.011509670752075209,-0.015292483138198339,0.000692299410483318,0.0712624325338036,0.01573298026194597,0.11494031634227424,0.058387432695840125,0.01283977656100105,0.04919848489461286,0.019880458566398137,0.08996017456155188,0.10650974445848872
FGF1,-0.0065572005361663665,-0.014497094863831644,-0.034152959785128015,0.0031406196391114637,0.013211359226915943,-0.0143475516952204,-0.018346352573745308,0.033012817009680846,-0.05970235110368092,-0.011739371935172662,-0.04840868792252302,-0.06814417195193069,0.0450011112844717,-0.04512924203509331,0.01176939050656666,0.024257487954903442,0.025960962550321803
ALOX5AP,0.09829164558849375,-0.030663112094941533,-0.016784247181385454,0.03280425001764501,-0.02175303382017222,0.02379274061878936,0.013058928599376218,-0.018456868638301906,-0.06343727755059024,-0.13732735930259482,-0.009748640496816932,-0.014641784506964559,0.017306433361908104,0.04086870227731946,0.05995003822754333,-0.03614705288380533,-0.03691346808840334
IL1RN,0.05589977637708242,-0.0011109176233856956,0.002285001214232692,-0.02436738965205037,-0.0060068163044281996,-0.015858008921511294,-0.00036895460717263965,,-0.041773569245053446,0.032038741429043525,,-0.0671490649613804,0.020151469284057612,-0.04329147067583292,,-0.001812629291927391,-0.09623019907618656
PCSK9,,,,,,,,,,0.060219680289450295,,,,,,,
NPW,-0.040587268924325015,,-0.03668167237133293,-0.013721431231112196,0.07175557510658313,,0.09556701771933092,,,-0.034160905381611685,0.026192393560691165,-0.033996330929793,-0.03551959799137623,-0.017711317389474065,-0.020415604492769815,-0.015307299253982918,-0.021534140032096694
CXCL9,0.04085051802158445,-0.0234132006811163,,0.025446769932598534,0.07061991028643501,0.020699389807815185,-0.03346735703825234,0.005060297707501071,0.004342069979306789,0.024285077659706944,0.021764797877633617,,-0.03588811357081703,-0.0067869877185957475,-0.023947861611858932,0.08680126630792907,0.04633322175091305
ANGPTL4,0.03511027393981968,-0.014624430747223808,-0.07145730487100381,-0.08068623471672484,-0.013751400071749673,-0.035061075068624444,-0.024527666954648218,0.012249137545216126,0.10480343212526902,-0.15364239719753728,0.07046670216499178,0.028135312005987113,-0.03338105266526458,-0.0037310471224918833,0.03236225792141235,0.020551559306620937,-0.00515136884158745
CCL11,,,,,,,,,,-0.06964838495622692,,,,,,,
UCN2,,,0.05621684505307005,-0.009514359006707947,,-0.016804204528286203,0.03824161647068767,,,0.09633098614746406,,0.07149574526280722,,,,,
OBP2A,,,,,,,,,,-0.007512611699565562,-0.012569003088202642,0.011319522422648378,,,,0.10558260370243046,
COL4A3,-0.03353172282144368,-0.0183408858707187,3.348590937097943e-05,0.040881526450018586,0.08094560454347909,,-0.025133594923680187,-0.020997230319991605,,,,,,,-0.03433977624919015,-0.007437638940492549,0.02335653853655667
NRG3,-0.034064939340707055,0.0333389743058837,-0.0023753681038251686,-0.01561659743010496,0.028606101029853597,-0.04871387521486082,-0.03843551884398614,0.008341663943520062,0.03566577524081625,,-0.019262512604639504,,-0.03483871448591611,0.04686384364212681,-0.007654711564277053,0.10267152864316756,0.022138637475084346
IL23A,-0.008328111041993491,0.16238654914829753,-0.026698319761926333,0.024473235288593426,-0.04334608773403101,-0.020557263726158247,,,,,-0.03160031882636152,0.0616006240465089,0.00923459591776934,,,0.03220388281378342,0.006628934068262918
COLQ,0.04726226159182374,0.12888960987587966,0.04331587599609485,0.01739684031937687,-0.007671123113550415,0.04671485894291973,-0.03866097277665096,0.009058667140867362,-0.007366352517537943,-0.0321364164962989,0.17088601441398563,-0.031925638803238995,0.03889630018072741,-0.004366085652558586,0.016919628775223558,0.03480938074148176,0.014556890275846527
SCGB1A1,,0.027122730083419335,,,,,,,,,,,,,,,
TNFSF12,0.07730019559030842,-0.03935646883784784,-0.019357914153443918,-0.043983837784306444,-0.012740085509501526,0.04624047206778827,0.020749671030025577,-0.021103668538305195,0.01435073605483865,0.006218044688883602,0.028419169736542942,-0.07600646704581093,-0.04394609105012652,-0.04011698072119156,-0.0035862778494799076,0.04578572269106393,-0.0014144077495140826
DKK2,0.22026467544125827,-0.017598125450547588,,-0.009654625726569981,0.08673629914060944,-0.029927253748748238,-0.01991966671825679,-0.010043006035125744,0.06522396851445506,-0.06720309700832369,,,,-0.027482271567343747,,0.02562014786000608,0.04153904887499409
FYN,0.030276299581463575,0.013189601188498615,0.03695603259700027,0.011141732638026178,-0.021498449374619207,0.0521521126916553,-0.025095579830843994,-0.05236218414191824,0.08983222270524582,0.13351487392015224,0.0713384012856109,0.001069466780647689,-0.04015780852702087,0.01588345262433328,0.018595921840877716,0.016818691248276306,0.08305726400487337
ACE,-0.01679456172890868,-0.016788878645191185,0.0015678357463504258,-0.011723672977007342,0.021430290568846204,0.01564679878583554,-0.05430003526431415,0.04025007216181946,0.0822057233271186,0.02204719141547569,0.11603476852588607,0.0588955599924303,0.12310373457749317,0.0013063074381054352,-0.04353036415104261,0.1066240737976324,0.10412288414400751
IL18,-0.006332684207245484,0.024454581548797125,0.0046491638631764014,0.0378522319340294,-0.012779341748132568,0.07666279391696812,-0.014882005834229647,0.024820266767741555,-0.025216137662355646,-0.0011594923945601983,0.0003192829127629769,-0.010318860400238418,0.04967571808547574,-0.016414037580059947,0.022449384981077652,0.07410514379901355,0.05601912437231825
PPBP,,,,,0.05730914737360353,,,,,0.0020734882341603795,,,,,0.06379344835527095,,-0.01909909985097203
CCL27,-0.023310984508126915,,-0.034605683003638275,0.00322140942787245,0.01139958405859561,-0.02522883214716573,0.010930614491298193,-0.010345741162449082,0.05965699625591942,,-0.03160031799674807,0.03266426372572323,-0.015405056264796832,0.006770532884046888,-0.02523542251574395,0.03259765272823723,0.045960961821637426
SERPING1,0.07954626153416987,0.021967452649831274,0.013229665804114252,0.028960006750770907,-0.025578902304391048,0.04438968641281177,-0.007774966192534491,0.07159931381581729,-0.029956486889182933,-0.22934827449980502,0.06096299922938636,0.013961528932224547,-0.13590212748115776,-0.050592184029027855,-0.012997303356229773,-0.007387914478476716,0.0005161405860710403
AZGP1,-0.028410087702322527,0.04805589950567902,0.04882506101273038,-0.02841024802330846,0.032888207343868735,0.0550308458672813,-0.0074175605939104895,-0.019962174195834643,0.005759744820582341,,0.05339450470863617,0.03938130366319348,,0.00033093176380781265,0.0007017858235007265,0.01691954921473457,0.008512674950334115
INHA,0.059391775688620585,-0.022980370824951076,-0.03434762570734254,-0.008592637183107236,0.017261553381146637,-0.030794777233363987,-0.004716525071408614,-0.015939637721819513,-0.02104076221299336,0.03117580161677708,,0.034040041847169064,0.033898987565194307,-0.003851713805983164,-0.020415604371761688,-0.037977351463105866,-0.04610013027019417
SEMA3G,-0.012254660168620502,0.006881914567670325,,0.015206528940198706,-0.033149996361629644,-0.020651254443982713,-0.01172607783964559,-0.0046330093157788054,0.08176066998257732,-0.05760858867344762,0.10602759005128327,-0.061850217315337006,-0.0038083759308106574,0.013929505511492735,-0.018834962229790638,0.02651696340565157,-0.04546595319824068
COL6A1,0.048765311360325705,0.026558078965749153,-0.05995986126222845,0.008721087471311735,0.018248151804631012,0.0009754183749068029,0.040671403953557735,-0.004536157529406714,0.024592765548174095,0.25641230709414325,0.05216956652519165,0.05990451519894634,0.005802315766298444,-0.02101823463390407,-0.0009737650792721515,0.08832825618060633,0.14806862519510153
FGF17,-0.02226529379096662,-0.016445949267827865,-0.03184254405883379,-0.0178583030878607,0.007991702680776204,-0.02474902904788491,0.011785694723952632,-0.02020506688570684,-0.03729639245862796,0.05192580392448063,,,,,,-0.02678955346530998,-0.042791117312164444
TNFSF8,-0.01683433128702926,-0.01455707663394511,,-0.012136958136724782,0.02064795882979027,0.03179948772975313,0.0015688164717721673,,,,-0.03864286785860075,-0.046925289843336444,,,-0.01827993108811432,0.016037427005534052,-0.025479178787183712
FGF20,,-0.03469957659375886,,0.009267624587839184,-0.03925044273987209,0.02062802511987664,0.03639585513148668,-0.020762299508655997,0.006423368169515212,,-0.027268296967474657,,-0.04217559329101194,0.10195091176828432,0.024293349528070513,0.024500904270785558,0.045539598621046555
ICAM3,0.021505740580114667,-0.012123440113245666,0.11936698751664472,0.03710268382222149,-0.021989902498373556,0.07992124760870489,0.04679688486157073,-0.029103160734724746,0.011171603201609323,-0.028524207497857897,0.11728361224718736,-0.07761239948218704,0.03286878354316281,-0.007461716382509714,-0.02962857735450959,0.10862697853182372,0.03946295902565295
LAMA4,0.061109092374026466,0.009317670388923838,0.03817395985917227,0.03619515672944309,0.01723324061999421,0.0697771922836738,-0.014906816483862181,0.007873786880571117,0.0326816179826456,-0.12044576326200244,0.129987398403312,0.09416119733688012,0.18682708689639949,0.008973908455159786,-0.0243360264672898,0.06182627216928543,0.09281957507236108
INHBE,0.016842144717623173,,,,,,,,,0.05911460531714903,,,,,,,
DLL4,0.024547052535585808,0.019519905463416577,-0.012085290093149013,0.011890617615231604,-0.017421897044807774,0.022927199600282933,0.003525120732189198,0.024942495739536833,-0.011022360206081099,-0.0723141294307655,0.10084811944955052,0.12392533972364761,0.11879215459554099,-0.02813087761978079,-0.009793053857922743,0.1277194891124158,0.05704154901002714
SEMA3A,0.08682521095714825,-0.027405854167041527,0.03951299943873115,-0.02244147471012114,0.0021268741217221852,-0.01463271989739968,0.06227379857026334,-0.004195790722707119,-0.022541888466733516,0.07433440191313682,0.048937336766989255,0.11908318403313482,,,0.07464802187574206,-0.020140105483879206,0.016185036528748274
RLN2,,-0.01563333470411304,-0.024372551309504498,-0.012248530043776604,-0.029429870580669083,0.054075865953843893,0.07046739289055122,0.017307999486725952,-0.027380817787196865,,,0.04817932651648843,,,-0.030437308564621783,-0.003464636119885765,0.12331739714348447
C5,0.009719932891834487,0.01992753923625174,7.551564305034228e-05,-0.004611751829185826,-0.012883692585779177,0.05794854074432408,0.07363027889373015,-0.049392719022409264,-0.04363155508397706,0.05866075936512565,0.06241906960611871,0.03333288186862583,0.011626649957216151,0.04542098132868278,0.004008117064196123,0.03405491045088218,-0.0008692647569141856
COMP,,,,,,,,,,0.10805588264528096,,,,,-0.02189070764611812,0.040100498852899805,
EDN2,-0.022767469974116036,,,,0.003915355125220236,0.06774408700410686,0.064033389421857,,,-0.010381420432684016,,,,,,,
C1QA,-0.030715735746327945,0.04651879490572883,0.04780499846703442,0.004412847567410696,-0.01903445802244221,0.07022206008821175,-0.03063984260050572,0.011756792686896535,-0.11355022065559735,-0.1036158134272853,-0.09015690030232668,0.013517924922837272,0.045924689265010275,-0.05611319021838155,0.004642652731055219,0.09332680772631907,0.08382097544415337
UTS2B,-0.018103248240932804,0.054505115353301485,,0.08294768386318097,-0.021044577438274835,,-0.014005704034308822,-0.025242424879772463,,,,,-0.04004377212891261,,,0.0443630936909816,
COL9A3,0.06712024074475413,0.03158773249850889,0.026858429511829204,-0.04835760152965594,0.07937550549006334,0.04137248858473124,0.06010905180548566,0.015398404188236518,-0.041744828796770564,-0.13003573239324193,0.06712023464343216,-0.006865124223213088,0.049198062309552607,-0.04697124149699749,-0.051210966713628604,0.11432056686733866,0.10529311097711062
DLK1,,,,0.08095968625238388,-0.01713996748959447,,-0.04321678615393509,,,0.057270419234701615,0.08827052689865,0.11067054746803248,,,,,-0.007060731413541943
HGF,0.05275963981471813,-0.0172851982253136,-0.015363141896452282,0.010447158241388492,-0.00223171231754866,-0.036116242517437884,0.0032906184915333083,0.008830901169112204,-0.041134352853589115,0.07433103234397379,0.01445571577100186,0.0602566010530609,0.08492672261967701,-0.04645592689467793,-0.006591598192201052,-0.02275663495448298,0.005669229295747116
GIP,,,,,,,,,,0.05248196167216801,,,,,,,
P4HB,0.04089738671458142,-0.00877600192615912,-0.0424442278167146,-0.049413538482262924,-0.024966235007602165,0.05703378762884702,-0.01772299670086295,0.03951762566519287,-0.04667218205003727,0.14952689046839118,0.07531715550843618,0.003955521047642628,0.04533508598303167,-0.055960525734490105,-0.05878893756714694,0.011703499687274303,0.02236468086303831
ADCYAP1,,-0.007346071372207069,0.04244332838939108,-0.000591654817726264,0.06477815598859629,0.022292288161019712,-0.026858130689864687,-0.019798814863271993,0.15507489959873083,,0.0181790044787412,,-0.045700818692815705,0.06249640071812377,-0.03685716937657902,0.03381984387922828,0.12810010241016218
GREM1,-0.018103237016867488,0.010378251551842788,,-0.010586569887455108,-0.014939573174377123,-0.032748257659654216,-0.01885501580097715,-0.011747293816865269,-0.05920423549798754,0.18305585989464074,0.08870270007516777,-0.05948608843005563,-0.05556993384364614,-0.0612456670900901,0.00712971335392086,-0.014843628064771106,-0.03666162721209664
EGF,0.005823801225633896,-0.022387244545407973,,0.04783057828777329,0.007788368796386611,0.03719489104361214,-0.034292028452133055,-0.01800626419021207,0.09101969449982569,-0.05710078137055146,0.022828115143396367,-0.008147640243043023,0.0018700474573773605,-0.02061255663376265,-0.03997476351498279,0.07903788012566104,-0.04039811523091165
VEGFB,0.04774735276107373,-0.006725448924187086,0.05153240714367481,0.03301990685036927,-0.006966994790799822,-0.0064741859166565245,-0.005980662077952861,-0.03653285652735048,-0.0015083322580850826,0.04357509603512735,0.020528832805413316,0.1353506195794973,0.014831120228310244,-0.013202271636939312,0.004994421448613919,-0.015294147752032531,0.01223509096348215
FARP2,-0.005149404829053373,0.05963026209327454,0.056351058167949906,-0.0035144829540801835,0.0330443004174035,0.02502976085674034,0.0019425839387254794,-0.019691875227236873,-0.0543968240682984,0.1510084936282487,0.024669037845450718,0.032411230976086204,-0.022923245246068317,0.05304952768456441,-0.029857792475740073,0.04105414821638052,0.11316687426715476
BMP3,,,,,,,,-0.017365743652665796,-0.02320325566722678,,,,,,,,
IHH,,,,,,,,0.034939565907652965,,,,,,,,,
LAMA2,0.03269303069955737,0.017081469081436117,0.023031480953175226,0.02112086065837883,0.04761467461190219,0.04396358948985414,0.005767579632936325,-0.03474363762588688,0.05188394679385463,-0.12937659854532013,0.14782210000571316,0.03383624226721873,0.09118828509632376,-0.07441006420126667,-0.018064400419335647,0.09050705757007084,0.058714589714573696
SERPINC1,,,,,,,0.05791829086494257,,,,,,,,,,
NRG1,0.041326728373276105,0.029362519038946686,0.07396384821236285,0.020542526058642156,-0.019257439159125225,-0.03492791641957134,-0.03306353716216541,0.03788882966044223,-0.00016443589507638662,0.020141580860690168,-0.028182836234739456,0.12233701008368501,0.010414977195765292,0.05703824542237338,,-0.02174618320248012,-0.03938295442165213
SPINK1,0.07045396921942076,,0.02480130105576847,-0.024245215694454248,-0.034311776447540944,,,,,-0.03377192307373732,,,,-0.029189066251426712,,-0.04309864150618825,-0.05352230004135482
EFEMP2,0.06412687291851406,0.006038375932424631,-0.0005980234765549604,0.07436894630741754,0.036121921748751964,0.026272717979871397,0.01837589765709947,0.0299983107761957,0.017280198804800227,-0.1267673596387186,0.14966394480533862,0.02070356149829777,-0.07665200444455425,-0.09930180993343089,0.023733213143199778,0.010792017876318057,-0.01609373057398927
SELPLG,0.01001703818754633,-0.00039308090870077237,-0.012648149342440369,0.05296118628967678,0.04570913350644176,0.026017687520197903,0.034575288867268766,0.012773722079522848,0.0017371618855876903,-0.01923436146220301,-0.01769594354218473,-0.0017155496752992746,0.111794201410118,0.09252995197860216,0.02173151696763319,0.09736287936721091,0.08108327568680049
GDF6,-0.021228852729196217,,0.0005093911970332504,-0.013721432418275153,,-0.020365698664975417,,,,,,,,,,,
HLA-E,0.036314384787489225,0.014325002723224269,0.053445177808143486,0.02329462205897404,-0.06129723806295013,0.05757321032861523,-0.01634831039550613,0.035523137524794454,-0.07619428917121797,-0.14460591905131048,-0.01167196467277174,-0.0635849157400914,0.05753459584056244,-0.040836752780043444,-0.03918165768051893,0.07119362808258173,0.06192785812163088
PTN,0.12512674238243413,0.021394056257260975,0.09431256639457827,0.053086815738100764,0.06516337107920563,0.06940659262885562,0.031426280987656416,0.011717314012408442,-0.036880111651605346,0.19405552725679415,0.1107598349710125,-0.013127748094733957,0.08633840769636779,-0.004171013230609344,-0.06339833537120698,-0.06522055062549525,0.08964130104980317
CD274,0.12050913002522075,-0.012345401922639825,-0.017074183973965117,0.04166957236332015,-0.0446229997322398,0.022477895706914507,-0.013538714207955788,0.026944523393862475,0.015197279979084507,-0.0005489888791630679,0.08329130707719987,0.14035893851554312,0.08515657061415263,-0.036722585366519456,-0.0010102910820276852,-0.047203171138687806,0.0193821812546025
FGF10,,,,,,,,-0.013124742690062243,,,,-0.04731429454029724,,,,,
CD14,0.026337821345624682,0.006174771365886603,0.06864231465081022,-0.042789794340703825,-0.019254218284257718,0.06429999552007017,-0.01850676536446113,0.018399591301053637,-0.09582212245190493,-0.10776913018793217,-0.07485413485086262,0.013546465082251347,0.010924851511463388,-0.032016205011536424,-0.011592797292956604,0.03728617571894247,0.08524223023696283
SFTPD,0.0022792653290971353,0.0019266437388474967,,,-0.021547495274938887,,-0.0034735852919284133,0.008350965776317127,,,0.06639529342779671,-0.04547861350823592,-0.07683621164217683,-0.04600163989081292,-0.039685726194372245,0.020345340316131756,-0.018654313562389637
SLIT1,-0.029909767000126642,0.015403881186956883,0.029919764764191597,0.06583523099449025,0.048754339806588026,0.021239907949025888,-0.013429602266540169,-0.03884234325774774,0.1027704050809415,-0.08845940684315005,0.07910842675122301,0.08427798254116593,0.03284893417907057,0.03865227843523171,-0.006932466184607088,-0.005510274388979255,0.09952455550705445
CNTF,,,,-0.009654624734072205,-0.01918700264440942,0.014997428906440392,-0.01277335076310132,-0.011747292801574378,0.006307468747529966,,,,,,0.03406045036471959,,
BST1,-0.036136013091694535,0.023315011161097195,-0.03217477161611786,-0.03070340048334928,-0.03436499347191359,0.05342983305156974,-0.03000037953993478,-0.022065430846222367,-0.051173044393036875,-0.021747526254347272,0.04439266821992419,-0.03737392190995734,-0.04872162015843091,-0.042427159973587585,-0.016347223130189433,0.0023314960510767103,0.04255571406906638
AGTRAP,-0.01771709822502348,0.0029593463466984853,0.0012098812084817357,-0.004833349437962692,0.02540582338068803,0.03814781438709474,0.001159148340343379,0.05512458493903071,-0.022584270323568204,-0.01897344901065343,0.054738494720483005,-0.09334771808459022,0.020569473774722,0.032095996007566116,0.03917207808079643,0.015648408329361162,-0.014295919293336188
LAMC1,0.12457853882823106,0.044885308444055645,-0.03373811100574247,0.07366285482132089,-0.022001733341880603,0.02190996002219526,-0.006518430582634898,-0.03065418327786086,0.023274451268027647,-0.10189607653105838,0.08253172504277184,0.09801731976114395,0.1268822426815256,0.042768655298072805,-0.021678965929599323,0.07146766912427581,0.06369208694991495
COL6A3,-0.004947883868882124,-0.022834452001728858,-0.04414304353699037,-0.041073562241695255,0.048748349391492515,-0.010963543113306844,0.036505061493014704,-0.02344294510929699,-0.02554687196283312,0.3524278407242236,0.024226938589735392,0.13194498032247573,-0.07271791933977055,0.036098507955481994,-0.03107104561271501,0.11488926133023541,0.10200392804046278
FN1,0.06474267515747434,-0.02518323212838613,-0.0019810241045151618,-0.008967067223806828,0.00989168504020623,0.07844023237146873,-0.015386097760525753,0.0033949706508047068,-0.035859906467203634,0.25314852716836506,0.1343022541958493,0.10250260111907115,0.1623198213051188,-0.06746940960580873,-0.016319692467752226,0.07323589136424144,0.05733393018240539
MIF,-0.04159882626669896,0.03583974336979723,-0.056698872400680174,-0.03290180135077396,-0.02842745113740395,0.020391983313814626,0.0275430933727687,-0.04742858175839808,-0.021944822523635395,-0.08606772403835898,0.021664699253722525,0.02600776419287968,-0.08235169481465088,-0.057196308633182084,0.09147619894852485,-0.03536495792848573,-0.0681869328243229
JAG1,0.06274783833079316,0.06393183614372615,0.03147639694157296,0.0032316485060332766,0.01083259643325239,0.05739725431297971,-0.016212404615456703,0.010293731838748677,-0.03046422183115554,0.027306070335725897,0.12869874710399373,0.02794721530243414,0.04948944970106518,0.033274776778821305,-0.007484819248221482,0.023607480998754,0.03954824187605703
NID2,-0.029230673253712737,-0.027281048552442864,0.06636092827155564,0.018208416507660054,-0.03134739858043837,0.069279180630951,-0.01675576139018216,0.018423994865793332,0.03896345334627577,0.11995164111112969,0.1666914321130954,0.11419159945606122,0.14738248546719349,-0.02598933327314752,-0.04712220364574376,0.08915295638314974,0.1299944077799004
EFNB1,-0.018246505144424375,-0.000798087783244726,0.03246863306397906,0.0028267707812027047,-0.013585764192783867,0.03367196914092526,0.04309128876705984,-0.041887641717530545,0.0005720030928535974,0.006702670688507166,0.037123622778323484,-0.04077701173842983,-0.004775154399875561,-0.0006139241415538966,0.06478188171786506,0.04893751427454875,0.01003354448848868
COL4A2,0.05904903587574967,-0.00199015596906123,0.06832917379547784,0.011628874485894147,0.0064752271660731215,0.06176888487898877,0.0005063190051340547,0.034461656113903075,-0.046871407230278814,-0.16135999407227408,0.1405581272727673,0.13871067801183704,0.1813404804349391,-0.04419928255464268,-0.04763346617401524,0.08755632700673914,0.15990564799006818
SPP1,-0.03153784865277776,-0.009577416261136982,0.0444062055488056,-0.0013021930364563513,-0.05845126220695691,0.06112374649205789,0.021688706685470637,0.03825099481379463,-0.07360581640716522,0.016797710731270683,0.007415738192986576,-0.06198705054014828,-0.07438556809522241,-0.03256577651456523,0.06858611618512603,-0.15206843175197887,-0.014265555276623125
PODXL2,0.022897631500383115,-0.032019066116842534,-0.0028339690805018673,-0.017474502700645572,0.05409154290766747,-0.02853054538126944,-0.04495058877536518,0.01501506834646218,0.08825709893842218,0.020847658612814693,0.04695519465491958,0.0639196946888055,0.022139134954852195,0.047048036645845885,0.03549330953555023,0.028006636036241043,0.09274785618669515
IFNE,,,,,,,,-0.013124741666023492,,,,,,,,,
FGF9,-0.03763153938638754,0.01891762946614539,-0.028062829176243104,0.007583378888082218,-0.006593453513318263,-0.049460976351423415,0.07305498122607262,-0.033170880255353294,0.057008272321591884,,,,,,,0.029701816597263814,0.04612340624677327
ITIH2,-0.016834349209416014,,,-0.012898951352340768,0.011450820371728818,-0.02074720996490351,,-0.02540002696377438,0.010386600077148516,,,,0.10965201693039667,0.04374952637643108,-0.04497132089475628,0.0858082382861391,-0.03791668644864647
ADAM10,-0.008805964658835607,-0.0320458648936152,0.026083453853766436,0.040909358421766434,-0.004320094801215268,0.12697193270704582,0.0027955605003880495,-0.04460150313904388,-0.05794890381861561,-0.024518944259049113,-0.013835024872474901,-0.03326448931539498,0.07150479899924995,-0.03190888351143466,-0.0435190066747944,0.0182074224127562,0.0234595294071021
CFH,-0.0039062439942488584,0.025308663230257912,0.03814347365654504,0.045802267135365914,0.031131556381502924,0.05114980858673897,-0.02220610963427174,0.003259992478423384,0.04324552695070046,-0.006218236258997077,0.07964865189552003,0.055179821626535355,-0.03627120787338029,-0.04027861374295009,0.005808176065599665,0.10391326501232931,0.0721179875879201
COL4A5,0.010637682232748942,0.034761020725018764,0.03191895200920381,0.016963962046776984,-0.019551514840190663,0.023640250979206464,-0.02158129098265869,-0.04757908137771285,-0.043807688629992736,-0.1372342357534782,0.07903827708968957,0.010166882751886859,0.10177594238493684,0.06510684379853518,0.021528862723555277,-0.018144478094062663,0.01086014304910458
LTBP3,-0.018508272116283832,0.007298933230575279,-0.028824657749894286,0.0007857978498115192,-0.028618715718111302,0.0029767548204936434,-0.05515784840263323,-0.062130112147659865,-0.0007275558264127445,-0.16132091194255957,-0.050542918637363383,-0.017174252775225083,-0.050489253272633455,-0.012579841902101298,0.002797590187492739,-0.008588998683792122,-0.100301060843595
GNB3,0.05740060168618607,0.02141896657624773,0.01023084252799667,0.012011445817167746,0.05517144168616323,0.024791412612728582,-0.03633045402538545,-0.017372709690525158,-0.031089384443706146,0.018859969646250113,0.003324416515688735,0.0607648089970077,-0.0628997583373161,0.018833491692837163,0.0014212271276214153,0.029645501895020472,0.050073088096515735
COL6A2,0.11389455860453891,0.0024260443052258104,-0.09255601926062997,-0.0038121587258668115,0.029305387796218826,0.01563767362648749,-0.009937730806167437,-0.028883350119683626,0.002259631434703599,0.19117096169105177,0.10077502762376181,0.03976783363721271,0.05448588029497445,-0.08683461547569217,0.01788441690614552,0.09834359717260009,0.12344374832140345
GDF9,0.0177015804195207,0.030733768365910505,0.054409355985847015,-0.03340433983321081,-0.04530531457564407,0.005847631104815297,0.0055508118773355715,0.04561206502217152,,-0.0017511405670950465,-0.03690236662150357,-0.006345436815599286,0.05239459817006802,0.0005769345665744403,-0.02765134006230245,-0.019211654645238364,0.008715009901322146
NCAM1,-0.03250490758477882,0.05094575172874778,-0.0017476702051445166,0.04684535969792373,0.011610615174087738,-0.056766299297941566,-0.053108500860204653,-0.07417775030408603,0.008139514882092398,0.10719227414106801,-0.033153837591489516,0.013293528868706037,0.0037813664603345157,0.05917036158505999,0.02930798443129919,-0.0852379437536683,0.09358496636373836
APOC2,0.0005876825538230712,-0.006188450115668237,0.0528484970885165,-0.010005003959948772,-0.04038961159018081,0.020955492888207448,0.03681575311768739,0.027166760659432666,-0.0001294182025872389,-0.0365407634441804,-0.013767906811344027,-0.12138787296566954,0.037641051128603144,0.02010605255606716,-0.021319884708977836,0.0660136100117961,0.05542956491052357
BST2,0.14249302622260315,0.025274060628392617,0.006320192842233244,0.0004941252132466622,-0.010944760759070781,0.045357576731953037,-0.026765485016724724,-0.003769170312840181,-0.004285282083778103,-0.23708482117746557,0.06380684709461602,-0.021218648653531527,-0.045654060444563924,-0.06298722955136245,0.007470728048192366,0.07183915134755403,-0.029903096031854533
COL5A1,0.07012869811197148,0.02312185898616134,-0.018767666255984798,0.02881465091785235,-0.036120960901528124,0.0486112222446943,-0.004718778331946191,-0.00869706656898675,-0.049592438511305174,0.24540444219794003,0.04661601785848204,-0.014017350614630678,-0.06689913524107714,-0.009182421784289527,-0.02493467035842236,0.09841737790891456,-0.020865702141824736
CALM3,-0.05765399678835871,0.02081905495639312,0.035214044726766994,-0.04219671771888046,-0.04157717361473303,-0.028903372403648805,-0.0023727433826867934,-0.06919015655627672,0.08516391880915401,-0.03154904519574245,-0.01943749664528144,-0.09410535245152551,-0.011004625161361822,0.05392655872830341,-0.041782081178884774,0.05514546723451552,0.06135317569375058
THBS2,0.07542466723471904,0.04532793381373646,0.026368658143671002,0.018266456255023798,-0.007676463287606134,-0.011727095569365674,0.01418304911516317,0.0056942626902992365,-0.04928235049321565,0.2943940443281029,-0.022132317602537303,-0.020432301781511817,0.02120708559825483,0.03563440046392655,-0.006338728907338382,0.08539967251383815,0.04146779718003519
SERPINE2,0.010177208684750153,-0.022010129556560842,-0.007925702172918953,0.02349650089525441,-0.017406047553559047,-0.0037634887300683796,0.004424146543731869,-0.03304748405818679,0.04390895524827811,0.08253931925315358,-0.0051220146353937205,-0.016166262713536488,-0.06353278800316814,0.011536774835780013,-0.007883832579298849,0.04234375374063273,0.02156612049941226
