,UKF259,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CALM2,-0.0630117111904378,-0.0004262642386701128,-0.1667497651100046,0.002942878987381563,0.1113211852038808,-0.023751082558151053,0.014822277010774178,-0.04632480827259388
CLEC2B,0.034587478848888256,0.025254839815423563,-0.025182510815057166,0.019727329950918592,-0.001685241720109098,0.049286902019635905,0.05423268921677509,0.06370108555752733
NTNG1,-0.02628071085629535,0.025386842092346026,0.00024591862450800404,0.010185438108303512,0.06871190999399733,0.07284715282819594,0.049556947194582486,0.1193315717048769
LRIG1,-0.02282015254693517,0.025992288801136305,-0.058633382932335006,0.012348192369992421,0.062249467106351306,0.07595391778595129,0.0034271720407149544,-0.04571422942457929
CPAMD8,-0.010386083331817,-0.015224946079078842,-0.038793622793462317,,0.009880677184051436,0.028876494818996373,,-0.019812947452654793
GHRL,-0.027703313467313122,0.014896365586712791,-0.029018486456109983,,,0.029268953555650862,0.008098994439880911,-0.017465319334106034
NPY,-0.045483212024833714,0.0030922396347374853,,0.029139256675248974,0.04763877899168073,-0.0516664748718369,0.022079498048896827,-0.019762157187352088
MMP2,-0.07775785683107236,0.020483453590505876,-0.021085829488720342,-0.011072461390357762,0.00814272035140731,0.0863630689387458,0.009911282420303818,-0.05617421068945728
LHB,-0.009045494222275461,,,,,,,
PPY,0.020126765652584127,-0.011126958657093556,,0.03262472869789673,0.011509928003138761,,-0.032400238744072,-0.035467604370071376
ALKAL2,-0.008914077299774772,0.015280307256631018,,0.04852295296431067,-0.02861489241932786,0.03555780556334898,0.02174257272590931,-0.01660138724710346
CSF1,-0.008451929040588129,0.024607433921096402,-0.05700951195337169,0.06825608700841343,0.02670684092961229,0.03459910311429854,-0.02312712414833565,-0.034249722877510366
SEMA4C,-0.08472585038891466,0.03679815931026471,-0.009350435651594087,0.024217624912918394,-0.0194967247696782,-0.005882945451307129,-0.009694570495003062,-0.04240060441347305
ICAM2,-0.04383632909454041,0.007943523646564815,0.06502500760641455,0.006858915840386279,-0.005098242060934282,0.054258812863956236,-0.008990882422070683,-0.056922508263340374
SYTL3,0.06603797835850189,0.05126624821427559,0.0058416681154875695,-0.02637247462115288,0.007066393430543616,0.08234085563303778,-0.04974285106718253,-0.04231812867926167
IL1A,0.03030227300358167,0.027843564641012397,0.004198817619113347,0.02446132692268765,-0.03674570210992114,-0.028067133929780632,-0.011647936742134503,0.05089781998234859
HLA-G,0.10961789774987618,,-0.03399158647727322,0.03292484900288176,0.0029058904085264596,,0.037155901536766574,
PGF,-0.052898874135919115,0.012849443762284325,0.1022253439391361,0.06348378094003919,0.033056793027379454,0.07766382779214762,0.009114468067894541,-0.019174238655428187
LGALS8,-0.0009036869263573152,-0.01803518451241737,0.002181443253450241,0.007899526512942448,0.009387324434952436,-0.012715326668884749,-0.02711461604591975,0.02788930346026235
DKK3,-0.09611063658895488,0.006228345355305005,-0.03640837996466217,0.07927755265670419,0.028228729263228006,0.0517747025962901,-0.061368561824026814,-0.02615293373050402
COL16A1,-0.01771927640858485,0.008667010507077716,0.02700015042045343,0.02041793968885521,0.04722595320104633,0.050171077944188666,0.012440964906995953,-0.03775254514052856
TPH1,-0.01738543475496613,-0.025734320503822766,-0.0016859023252433878,-0.016161766511623932,0.04704664555876512,0.034489693068419716,0.009338796785300946,-0.02825495277836011
TNC,0.10480710367531633,-0.009322042314129182,-0.0648611928178421,0.021074639531619237,-0.009438132072898559,0.09087568271955067,-0.011541159935775192,0.028529494798105366
TNFSF9,-0.015667457120194316,0.04903638745539497,-0.0330548165015517,-0.01919674641702727,0.03682423817314462,-0.02984896290348111,-0.012456370303245475,0.0359404335541924
C4A,-0.010723958289868067,-0.013190451374138473,,-0.014604119497289179,,0.0044469818022983155,-0.005425314552548316,
CNTN2,-0.018161120125088005,0.05053842595200698,0.009508213500344264,0.03843733811313087,0.07572860464617047,-0.11073300499573839,-0.036369393024439395,0.03615237717016309
F7,,,,0.005386451974793093,,,-0.005177280848777284,-0.024489922696253406
LUM,-0.04009492589435459,-0.026254996427120255,-0.01686259533390258,0.00518055401845902,-0.013763679911963417,0.03058712085409606,0.019221020875347942,-0.03495816579905934
BTC,-0.02455136357291386,,0.12845939968793177,-0.013312004440898592,-0.005849213424233694,0.015061312219222052,0.0491541185580163,0.023964627629039083
APOC1,-0.009248179441719424,0.05660051132069705,-0.04373311003764069,0.02194593583358474,0.08120361801627679,-0.012734419077178752,-0.01115001109241447,0.014635118072739473
PKM,0.08276319494815172,-0.051482407903782224,0.04873216663520013,0.02721149368808087,-0.05881565463832582,0.02493658881989863,-0.053466295119543164,0.04929158702250093
TNF,0.0007408468795681665,0.00731451873851996,-0.029855995443049815,-0.012920614176452364,-0.01626885667878749,,,-0.01906030376344945
GNAS,-0.12152982572754578,-0.06885249201077719,-0.023013851624154476,-0.008885627994883365,0.006931575102445727,0.08790884533281572,0.028547194691583844,-0.010446223427793553
BMP8B,-0.01385053791319147,-0.03425911523345976,-0.0701820373917896,0.015797953117133928,-0.012251567418882123,-0.0020188789162876577,-0.105312363778049,-0.04564226569241972
LIPH,0.19799143773802214,-0.010635109635056083,,-0.013117683517743515,-0.01813837556642253,,-0.03493177737556417,-0.030393020516514106
CCL28,,-0.016376319253228393,,,,-0.020160156801887475,,-0.02883739858628336
PTPN11,-0.038942405529163386,-0.015485559058935325,0.025403057696346442,-0.028617719476781413,-0.02242885307794684,0.02545514519056097,0.06780272740673622,-0.014323543606011914
ADAM12,-0.0023602902621682204,-0.02194985342676261,-0.05568396528038488,-0.048624477256872974,0.004532455941518048,0.08600828467867776,0.001876706185915212,-0.05524923489579101
EPO,0.08901497124736939,-0.011126959142787498,-0.025751309872062183,-0.014246139309229371,0.04616402242615856,,-0.021044975395914284,
EDN3,0.04971283977692196,-0.01724623789150629,,0.01047841726421538,0.05053865819663386,0.03054063758952062,0.03138008917030831,0.038552646931140785
CCL22,,-0.022404373203328623,,0.09153720768903172,-0.01722714100465915,-0.025024904437094465,-0.018466049765583074,
CCL2,0.05807765761634762,0.03442908622906814,-0.16900232909999277,0.04879557901323998,0.07018419341850558,-0.040279165624501165,0.017005063510785325,0.025442638230089607
DSCAM,-0.03250759455749699,0.0017805399365337093,-0.07488221785438257,-0.06222317723503003,-0.021506968907479246,-0.05421640601126371,0.00855928281218751,0.002934035940287367
ANG,0.09745131779768383,0.061661318200237264,0.043898967761857706,-0.016178791748689417,-0.016109800349990242,0.05424623334414775,-0.018324719955294853,0.06809731148940945
FBLN2,-0.021001405020722338,-0.024356169755409003,,-0.05165998319355587,0.02902625538208865,0.05785151871651269,0.03404781747930411,-0.022818834120399648
VTN,-0.01780977001053436,-0.018280344290943544,-0.04925990777599722,0.061393546570806,0.017310392853557236,,-0.013594133040812913,-0.030897079216813107
VEGFA,0.12793523228761122,0.014059106958552918,0.1620495133477379,0.010793085639115296,-0.10771107131255106,-0.031008953494628524,-0.023324315464936747,0.042159444435355825
F10,,0.14764061030044615,0.000783368011444174,,0.05048920899908828,-0.021651255151190922,0.005289760484446406,-0.025093856647675244
SERPINA1,0.014543539522702594,0.0452188693967637,-0.03354464820165803,-0.03166154851765727,-0.010951413934625823,0.08711767463801773,0.062385910593901125,-0.006267089617404246
VWF,-0.08565599324644015,0.0037015468707536567,-0.09423619299192909,-0.014149642244271404,-0.017044829072276762,0.0789837238648342,0.006953175004419298,-0.031609998244208334
GDNF,-0.01126576904246037,,-0.02329019571613679,0.0775635884261042,-0.041300302286160946,,0.05867081497667481,
VASP,-0.014253155010181307,-0.02446098899024555,0.05907084809293391,0.019111796206247537,-0.0063335863008807365,0.070211625912662,-0.014455595008785231,0.0016519107455420729
ADAM15,-0.01221839127765363,0.03420356375886063,-0.09406917919486815,-0.026385648974327817,0.011659407110793015,-0.012351878916084517,-0.0033083225663016786,0.0305771350194971
WNT2,,,,0.1296459192299063,-0.019347657717998377,,-0.02526919780534716,-0.026536533090486838
CALCB,,,,-0.015465288455982152,0.048369409906014287,,-0.02070550856177276,0.1655725247118785
OLFM2,-0.007057422312242247,0.004373318472112903,-0.02175635730855491,0.047052119367613894,0.05630503084237645,0.0031341498061806814,-0.0006604658580471691,-0.05631772804436895
MFAP2,-0.015316603233394175,-0.029221522989009107,-0.036573148648562766,0.01238072843216663,0.022088825147663516,0.16636871630583996,0.024396213778917774,0.04499157615438629
HLA-C,-0.03756291403347953,0.02470279143616019,-0.07566144842195158,0.0032412365901211006,-0.0013317766654582918,0.08647245309727342,-0.07770686236044452,0.051428493402225016
THBS1,0.0012032792940707177,0.025209115390543674,0.03441676381198199,0.06826070520434341,-0.01246846487457779,0.07804707218253987,-0.010008013069316599,0.01868245844635066
HSPA4,-0.006080382261572257,-0.02261276737876696,-0.03611716441771343,-0.047427346959331394,0.005085114118849922,0.00888357420994542,0.04262897067619886,0.033495282596045284
LMAN1,0.05738545086727338,0.025344440179258427,0.16293126639900926,-0.038272884876142,-0.026633507710518676,0.06221784711581299,0.014810180728434569,0.03859788971656321
LYPD3,-0.010154919667147008,-0.01557863779523892,0.011967443363748944,-0.01389342173595038,-0.001805149271469911,,0.0002512780745842378,-0.02775995076425167
APOE,-0.10947260667249278,0.023715457038928273,-0.033422459576174485,0.026540889840184413,-0.0034529842168329493,0.035976721468315064,-0.027047556550153385,-0.04635871922643961
SOSTDC1,,-0.005694356278723042,,0.0026828652049700943,0.1494017605809751,,-0.005729102074256006,-0.038086279761322256
ANXA1,-0.02019117925285871,0.038429912228596604,0.007944419299521036,0.03303948216047682,-0.005828861924725483,-0.0057375688262282735,0.028238522939592066,-0.006317722960017698
WNT2B,-0.009104644547314812,-0.0397617407321776,0.08341297180904919,0.012603239722430078,0.07708334623949371,0.08990539892725372,0.09945171252016342,0.025305145882453164
AMH,0.02658925048380362,0.05170879768084073,0.05103435914983637,0.08969472858649827,0.02335104379334625,-0.020160154231038948,0.007575292927782337,0.11656793999697623
GDF10,,-0.014984840038488925,-0.029573220880009903,-0.0019656596720521334,-0.014180845039700884,0.11610937679278245,0.08076978342231746,-0.030729822254593517
EFNB3,-0.029334465933606904,-0.020504399106820972,-0.020070158049028092,-0.004465275076503535,0.03169145075025276,-0.009229126483734834,-0.005729446061878342,-0.03193474638289387
LTB,-0.00035687457293733215,-0.019360049194098054,-0.04738737596116056,0.005621970248771975,0.09479421856730012,-0.048569549532433955,0.015705293458028107,-0.0296700083061
ANGPT2,-0.017520048529626412,-0.009996664098030598,-0.07759681564027288,-0.011206392977406719,-0.004655308120258012,0.0695288926262203,-0.05660363927565655,-0.03989696851403197
NRTN,,,,,,0.15296291577127846,-0.01873904054294808,
ADAM17,0.014952631526612758,0.020656741340570012,0.027058035506014523,0.012178456337062151,-0.01875047210740026,0.04931945430169512,-0.079730664438196,0.01647098806816228
LRPAP1,0.004229379308725593,0.006484409670737363,0.05401729891643006,0.019448016924669975,0.04005188091211242,0.07617261242109963,-0.02965086516147006,-0.008721294904885352
NID1,-0.015317077207865732,-0.007253149047267606,-0.05195269908933074,0.007662986000749607,-0.05489819917573622,0.04970574884468387,-0.03561680098503942,-0.06495836282927074
MST1,0.029455535894157916,-0.0021988016205447295,-0.013074356947035211,0.06935499828304406,0.02153980408036529,-0.018873026045666205,-0.0030044666901547887,0.14190448808306583
DCN,-0.057218117027736014,-0.002164405085909215,0.028936237883742943,-0.012819318835716628,-0.014203918056929722,0.1077659099371296,0.005034276978787485,-0.07817179416149285
IGFL2,,-0.013190452769848692,,,0.0669763761330234,,,
COL7A1,0.043535322448658875,0.019587352672163192,0.11416033695368809,-0.018465085277758527,-0.015520349084988859,0.006090624924364078,-0.012568180466253156,0.029279959607143
CALR,-0.041752343882480475,-0.00021784737994438072,-0.01874119688047934,0.03326686129999444,-0.10966710991658722,0.04901603233926009,-0.06826730395038964,0.06640511172536655
PIGA,-0.019156277844694876,-0.004138629913073464,-0.037799291324737555,0.08559673140361465,-0.01798801710782592,-0.009979103328561452,0.025457155545400623,0.007465215451060806
CD200,-0.010092209502702634,0.007735082904517542,-0.06079682024163936,-0.034817129989012735,0.027104513906255106,0.01748760794421664,-0.012886776985986314,0.005270103018416969
GRP,,-0.006646399979166972,,,0.029658391749874138,-0.009991703122506995,-0.020553664572598294,0.25749302725432616
CDH1,0.08845946049932799,0.04393620381531364,0.01475940289354391,-0.008006096274868353,0.0761103816327766,0.09393991803286053,0.01834737280086195,0.08955889613755504
LPL,-0.06336074258430381,0.0002827903951638829,0.015040512103581472,0.04412819476094919,0.01857894553539903,0.10074769210607111,-0.05466988058050689,0.011290318347621254
SEMA5A,-0.01417819277472732,-0.05751011861415007,-0.038036414951016215,0.03096963695208295,0.018866809488348228,0.0820062368729838,-0.04519027478961438,-0.09389077558703164
SEMA7A,0.008790339241054252,-0.03343335756182765,0.06379792121198286,0.045386644247341845,-0.02659886034094979,-0.05575055860145917,0.020512461185758522,0.001761707317478421
SEMA4G,-0.020375969187337115,-0.017456067209656822,-0.046802321068631886,0.021379117023113233,0.08331798518849443,0.043186688685867905,0.0372294760696974,-0.041116940665545026
SEMA3B,-0.0645345579884863,0.05255906750123911,-0.025955992886783935,0.03711945451656888,-0.030507879426542404,-0.05306364535067253,-0.0306761409095696,-0.017919627028161283
RPH3A,-0.012090903139435864,0.03837943143403757,,-0.009790376139440038,0.030232898856227756,-0.030755467004091108,-0.0018137245354775185,0.010537572880255114
JAG2,-0.04483160624029858,-0.014075063547366623,-0.021463537263543945,0.024742812622734218,0.049685897137957055,0.08806980441574787,0.0906016276516142,-0.00303497138783589
CGN,0.003930670950449752,0.08087768622318914,0.10401619394651489,0.14258643722808098,0.03734223379472003,0.02000586777381961,-0.029780972433146723,0.09307995948901861
GDF15,0.06529503998582341,0.0173360745451041,-0.003364181776211093,-0.021383578901860194,-0.042639585595423996,0.03167141702656602,0.014935634194450202,0.12168450109978625
SEMA4F,0.07529272392860589,-0.008578795651995028,-0.008249171912888745,-0.010735260295716911,0.02460386258462724,-0.015011848979668337,0.05879316495370543,0.007350259355317646
NXPH1,-0.027638997682134264,0.0029389352992526363,-0.06790608110335718,-0.01604473715619505,0.08965343116536019,0.10077514971814334,0.01896289217560049,0.010910224094513223
ARF1,0.05229702359277843,0.003321352932692781,0.04188998707352784,0.017772096029116145,0.008733224430532724,0.02399258012738579,0.007297335306604459,-0.019706225714601032
EBI3,-0.004735604650613014,-0.04794024623596384,0.002165404046061275,0.047866348896955443,0.06733789420432977,0.012439432842644631,-0.04479640467310741,0.03283861324520652
TIMP1,0.0030016311598629196,0.0034987691130699476,-0.09409723335932987,0.0009815519572896451,-0.09928590470331447,0.12546713021938513,0.0059237864062201126,0.013958427715567776
SEMA3C,-0.021183826981463948,0.0359158350017939,-0.04580915852461892,0.09364512638643809,-0.009280543178870646,-0.010562782852036634,-0.0017457228423758471,0.04477559651330894
GAS6,-0.042463558095907156,0.022770729431719552,0.08744931225753629,0.033974309306658505,0.042541403323724906,0.05602550050800556,0.00979266181954018,0.0019984524224142966
MEPE,-0.03739393806860486,-0.011837977702956613,,-0.02465455827764736,0.06554151837552619,,-0.03171789980343318,-0.04983243523142283
SERPINE1,0.11484289819818988,0.009589616600147201,-0.017355432184220577,0.019994099294981395,-0.06129375773140366,0.0585195575864779,0.06346344186476148,0.04067004654196106
RSPO2,-0.011475741785161662,-0.02632869729917387,,-0.019921037036281435,-0.0252633908096042,0.013943605116540598,-0.015329446565769749,0.0325517376214321
SHBG,-0.018362440108472225,-0.022404373288342206,0.16776744618540734,0.020238900096168647,-0.017630654965631275,-0.03368750293938787,-0.00476213662406312,-0.03440859174896238
LGALS3BP,-0.06519093986405448,0.004127752803618965,-0.009536897474203703,0.02324614657659239,-0.010926380588113013,0.07381249601114687,-0.07722130777614201,0.017958935106517693
LAMB1,0.009159307874124273,0.02639931102394395,-0.07650274593376465,0.02898225692563317,-0.03563070437119932,0.062184531354226365,-0.049635583740354206,-0.029094600236803537
SPTBN2,-0.03134156207332231,0.031093477498597887,-0.06704027274154921,0.00742202472920944,0.028979856099034865,0.01778877055757333,0.05100119343668983,-0.000850718520525862
COL1A2,-0.07551289068577213,-0.04288599958308706,0.047657000778486794,-0.015527157348103952,-0.045882237535670396,0.11534132800322093,-0.0014832846436473109,-0.07951315725428702
DEFB1,,-0.011751916582956379,,,,,,-0.023663472735355556
SCT,,-0.010801459548919418,,,,,,
WNT11,-0.015510193587254978,,,0.09193995066706598,-0.019064830353262317,,0.03433403713349924,0.003026435751631297
LGALS1,0.11208913022223228,0.048993668349584074,0.08040431874893175,-0.028873199061589576,-0.09663927568724388,-0.02929186364756724,0.002860583193154617,0.018494206491246577
BCAN,-0.10864599816910055,0.011925587861378364,-0.10425808613395128,0.04606744900551792,0.07824000684154804,0.08443951897840388,-0.0340207355997657,-0.05670627091160486
ANOS1,-0.09902542539402359,-0.006241472918264559,-0.11965022203153682,-0.016428183421769996,0.03477558656839451,0.05107224624286395,0.05928309563852509,-0.009277470073748595
EDA,-0.021304744504388372,-0.016924823720323123,-0.05766273094052759,-0.02903335203645648,-0.029012453768731676,0.030307637148155885,-0.0035749870604396107,-0.03765936994586118
FGF22,,,,0.0559909907909018,0.07267359463379992,-0.027261649917549025,-0.03154990724903052,-0.02953722511707009
SHANK1,-0.01870078868088292,0.0017854143826047477,,-0.02553408157382037,0.014410951479333684,,0.003309808315602204,-0.032047842676874425
NPVF,,,,-0.016123562410930378,-0.01607081387150155,,,
RAET1G,,,,,,,,-0.019565032509659956
TGFB1,-8.765666365701207e-05,0.03164371319140669,-0.027713194067949122,-0.042639062688249095,-0.024007056715715746,0.03473466852756428,-0.049048761664452635,-0.03890784452268197
MSTN,0.03609404712699727,0.0519158509075378,-0.02015005002060008,-0.01825655601627073,-0.008415501343305192,0.03932980021328043,-0.03188514143436298,-0.026455977556056037
WNT4,,-0.016597720565504855,,0.06581762188102606,0.05632051516422247,-0.019640036958853066,-0.014646792308941278,0.013608097505476018
TNFSF4,-0.021544943230696455,0.023290558904970893,0.06671471309013056,-0.021794860964662807,0.07017084278585684,-0.030258327255527663,0.0421062958282834,-0.017231397053141743
NTN1,-0.0058251662860413465,0.02554458215419123,0.0008372973086052232,0.11259442808331441,-0.018970157041369545,0.058794866064871464,-0.025856105680255016,-0.019082672221585634
CXCL12,-0.0350716719546122,-0.023278170795432308,-0.046443431948626095,0.05015603616500602,0.08102050998480785,0.07807312698826172,-0.005560275329396726,-0.06646771910864943
GNRH1,0.10130226231433938,0.03203862019640356,-0.043406634354655665,-0.03411143787784078,-0.03594861509801095,-0.01990166340272809,0.0451394294501745,-0.02683409336018162
FGF8,,,,0.09912226043424203,0.014427368210695827,,-0.03791501377625207,
RIMS1,-0.0025728936912048747,-0.03933740143418295,0.08052258924967709,0.004440491499185831,0.02619347306255216,0.044213265394329994,0.009821839951082285,-0.00159156072965533
FGF14,0.0007683313514048908,0.020688890747060307,-0.028268891245009413,-0.0036006477031733297,0.051215826110209695,-0.013757742117492144,-0.02001926578147932,0.016755115214737316
IGF1,-0.01292599131645386,-0.02812054709920165,-0.05888112867530786,-0.014190189273106345,0.05400894916953925,0.05991348844434313,0.010463706918181447,0.04489329755990061
TNFSF10,-0.0027181048556620393,-0.004876851754016923,-0.025064434511507357,0.011281623043052429,0.05455446113302106,0.018236327738126525,0.030338675719702526,-0.0006766576924316774
GDF5,,,,-0.03205768707541845,0.04175565449941628,-0.05012791882832774,0.014468800531640314,0.016032805612252697
CHAD,,,,0.02636198662629364,-0.005452359665995497,-0.022127805157941494,-0.0021199459485509485,
RGMA,-0.07166091359373217,-0.007668675595676086,-0.1406095401346297,0.04349336529531897,0.02822699352118584,0.02332855010753773,-0.022558228568626854,-0.019313579993672114
WNT16,0.01449950351490446,-0.01858039210419644,,,,0.00885225191118672,-0.018739038069586024,-0.029710021027200918
CX3CL1,0.0115951855012492,0.037452918557445126,0.0642387534779325,0.07600082689519766,0.01955305207440183,0.046650929385477574,-0.02074077342569771,-0.059651702391338046
FGF1,-0.03986378497559037,-0.0016326090318655492,-0.0742301979155756,-0.00663652355876387,0.07572673535657436,-0.020216541283706615,-0.03937825388968117,-0.07578834221583293
ALOX5AP,0.013605111406563017,-0.0010766109883100093,-0.0691170232365148,-0.04285908731567972,-0.017745584026094385,-0.027588586501973694,-0.01875065408559057,-0.023007527139492633
IL1RN,0.07012677943356244,-0.029221519808688555,-0.011508838454467495,0.04186898934040254,0.0015832614198977686,,0.01995933862196969,0.020263750774501803
PCSK9,,,,-0.0140639710236932,-0.01703950283548867,,-0.018189163757072625,
NPW,0.12083072583729372,-0.014984841450734896,-0.06360169358428612,0.03483160815900151,0.010312437411847897,-0.02041560388772843,-0.016305542085055524,-0.05405461409989329
CXCL9,-0.03154522591002498,0.011523698103621038,0.03160844929060111,,,-0.023947860902134792,,-0.05439295422552234
ANGPTL4,0.1205125348775703,-0.004737954873207208,0.16096856623225564,0.021264528194718246,-0.10863408547510829,-0.012420381601736252,-0.01924048033076952,0.08013762353975781
UCN2,-0.008914077970391603,-0.016924824764123287,,-0.02431810021233559,0.025966667265614828,,-0.020553664572598294,
COL4A3,-0.039238459489723904,-0.02189405601350645,,,-0.013483706259652535,-0.03433977523148892,-0.015923212361824843,0.06146343955652389
NRG3,-0.0320440600986247,0.027669280381393505,-0.02957323960711206,0.04752110358331564,0.0400926843909687,0.030212358628129973,0.001437051648931755,-0.05021867320075412
IL23A,0.14868054940468156,,-0.04891638032498893,-0.014063966117590712,0.1281819462243163,,,-0.026265151688510922
COLQ,0.026533669698409697,0.01397303743815112,0.006118243354912328,0.0006682670609925378,0.04457598693431744,-0.00038309517313664696,0.008218726872328568,-0.022370055481356076
SCGB1A1,,,,,0.053225040368241376,,-0.02104497526924139,
TNFSF12,0.019449164554583884,-0.02661353446276911,-0.07858087776393925,0.016422343448276564,0.0006320575861765573,0.024974214377992368,0.027792742084403483,-0.034773003508660506
DKK2,-0.009045494966178678,-0.017352165506932384,,-0.016601535566779665,,,-0.024223691366385462,-0.03316613491495507
FYN,-0.060004368171359665,0.004167736423560302,0.0032070081164593586,0.012021574546085375,0.07681721101022694,0.0724360813052391,0.09620682899424582,-0.03971057197134237
ACE,-0.032741005883635724,-0.03587696151315031,-0.037058679655957875,-0.05766144797784484,-0.01663564276557658,0.1142185855611196,0.027436444642518053,-0.014362988520327804
IL18,4.695527716889415e-05,0.03928705878948678,-0.08557001184598226,-0.01736619576194583,0.0738432519655824,0.01909892741097643,-0.05120330933455236,-0.012505979649748152
PPBP,,,,-0.017219974000347596,-0.0201708957481559,-0.023504736859615027,,-0.021927957825549
CCL27,-0.0210014081442373,0.022662049354865085,0.027537007893032022,0.05317640104770421,0.013868843140252643,-0.02523542176786137,-0.04955067247552542,-0.04057803648169866
SERPING1,-0.028623480428041467,-0.0009912772308372437,0.037249683470307535,-0.004467553897667126,0.022537047712207815,0.042941282197134965,0.013549262372754204,-0.004801529428581549
AZGP1,0.09704528671019638,0.02572629656466205,,0.05065486607711935,-0.03728434371447043,0.13473561377319881,-0.040123343557949505,0.10658648398272626
INHA,-0.00573315509299593,-0.03081587863133704,0.02439081034488553,-0.03376043239314997,-0.04139160631432105,0.027931238152970314,5.999476882268829e-05,0.022366057082723014
SEMA3G,-0.016805324665403746,-0.016383912494850994,0.014825216148424927,,,-0.018834961671593518,0.01954061549931981,-0.015003784414245614
OXT,,,,,,,-0.01762297491600814,
COL6A1,0.022923450429010228,0.0012175769375272366,0.05391431252226592,-0.011244680904587462,-0.060736143358955205,0.08857807325776007,-0.05107346674467191,-0.05219644187270072
FGF17,0.103141797585094,-0.013271435046121728,,0.012225597417438033,0.016143229000105872,,-0.02501941571438134,0.15495789147633032
TNFSF8,-0.01137121177347481,0.0647705205095461,,0.0042510267353802565,-0.0186654045916376,0.12226000426770664,-0.01873904054294808,0.057792895607856394
FGF20,-0.028293907203546322,0.004483979106896961,-0.03580123274845358,0.0009898003534064045,-0.029130552506107875,-0.0014239430541116223,-0.037915018595722334,-0.018279062913461305
ICAM3,0.03925873248655609,0.008508765325476602,-0.10977069151684092,0.015204623577202888,0.016926120429728162,0.07579227985528764,0.09816311755866503,0.007442072934481613
LAMA4,-0.0003862823822809467,0.026199377767351612,-0.09175020136326305,0.015854664592650367,0.0018565275897167823,0.07575053557150786,-0.020734308720156858,-0.013308947365765381
DLL4,-0.01624855116763166,-0.03085652255843172,-0.02115769153989354,-0.02445477060645566,-0.00603804154187719,0.14102662315404704,-0.027909260629117832,0.019218416262344388
SEMA3A,-0.027663671166360572,0.015998679061249216,,-0.04741616477997606,-0.01322425323658318,0.0003134511499381017,0.07517148527489177,0.01690512058777738
RLN2,0.08698114842487331,-0.014114502866604262,,-0.012920609981749424,,-0.013113312690351346,-0.020553662306123162,-0.0214744033060125
C5,-0.01051485766860481,-0.026813437967961762,0.02073827862333357,0.0826010184366115,0.03098437930621836,0.1599109019502071,-0.018045957982862234,0.04694607270050724
COMP,,,,,,-0.02189070699736025,,
EDN2,,-0.017139710073670746,,,,,,
C1QA,-0.08021148825564249,0.0259107808070403,-0.13040471872069254,-0.012066298673912044,0.07115089495368,-0.01639762655064113,0.008676199244763939,-0.09852198668641218
UTS2B,0.08749684795525123,0.07749353900730743,-0.03399161207339215,,,,,
COL9A3,0.005317231062665758,0.036826941910730396,-0.023669561443140977,0.013817086042545995,0.03286768103042501,-0.05487033019776349,-0.03286261024076149,0.06684191325589846
DLK1,-0.01910011837220024,-0.02204176644670497,,,,,,-0.030993470939731625
HGF,0.03317032606988934,0.036794348009788494,-0.04645923479761548,-0.010825443880663326,0.07921470416220304,0.007071388402588718,0.0008574572426957154,-0.011489976045914703
P4HB,0.04989806489949299,-0.0007533303592526158,-0.005309662021343933,0.003629308525892498,-0.04848802011517445,0.06148453344855371,-0.01191601530987945,0.09055169266739589
ADCYAP1,-0.023170757686731755,-0.023396311571328186,-0.03879366048337375,-0.015137134419050943,0.09162695332709297,0.033234735344091146,0.013785573756772706,0.07374251344497915
GREM1,-0.009918640798527886,0.022633371975793713,-0.04717117128916643,0.02761094588070453,-0.00366665320031885,-0.09990686955343189,0.008631059776645435,-0.030673290597835547
EGF,-0.02178199391739647,0.01854460799449675,-0.03580120250776307,-0.01579757667208915,-0.01626886031493816,-0.014542557763824383,0.03204790657237808,-0.02895497896956235
VEGFB,-0.007177743949501366,-0.018574600579404306,0.11619818731130722,-0.05103796739809915,-0.013584772592754549,0.0231285034486764,0.057569657035107295,0.021614597793102194
FARP2,0.020277334340050156,-0.023422559370658937,0.027978680851138388,0.02115612442545408,-0.00027057766768079735,0.027365755585598693,-0.031056839120479414,0.02753822369732625
IHH,,,,-0.01691333193888358,0.0012240602344396946,,0.016117434304166182,
LAMA2,0.017016674125214886,-0.030687725901368576,-0.0008687977763791654,0.02371045570587196,0.04897759652386463,0.052421809228012435,-0.006925063559666581,-0.029675976959784692
SERPINC1,,0.008107326245300087,,,0.009008129975731064,,-0.0200510397725305,
NRG1,-0.020069277172903223,-0.03311595318346806,-0.0641779334443918,-0.010757933513389608,0.0746016025748112,,0.0037457782450920837,0.0008379675352360342
SPINK1,0.14886673685803947,,,0.0597951524849148,-0.044424669144416,,-0.024646762833385252,0.08081567967315673
EFEMP2,0.026326866866433454,0.01287015564402616,-0.03487490560636,0.022980504880206483,-0.05715694371155033,0.06994906662731075,-0.03396362917433474,-0.0036168979978843086
SELPLG,-0.060034545782672304,-0.010905438183899652,-0.058012010996333505,0.0057709171736264695,0.024382450271075162,-0.010749136755977697,-0.004453169607939572,-0.06561993555792192
GDF6,-0.012855718220820577,,,-0.040158400467948024,0.006962047446631728,,0.006609137601586868,
HLA-E,-0.09773547178970933,-0.008534059864442462,-0.07030577879081033,-0.008173142523114268,0.017580831139144718,0.054282551284268045,-0.03905442472329462,-0.03280358604050534
