,UKF251,UKF266,UKF269,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
SELPLG,-0.0027799878827724275,0.13897519517442275,0.05866922007346612,0.1363590858880958,0.061730146309760286,-0.02349912260506175,-0.005841607284345036,0.14843945025143154,0.03594346505158004
GDF6,,0.008991911386278275,-0.005014231587530571,,,,,,
HLA-E,0.007720120007763018,0.06058385535112594,0.0612446380445376,0.05071558640893497,-0.017928704268662173,-0.046750247697681734,-0.015018229735252842,0.07359720856353248,-0.0071987976325964325
PTN,-0.036832065593480644,0.12446816005938102,0.046141764259046016,-0.014376044849111478,0.05694110479695258,0.09664844562590154,-0.04416973869962197,0.15607958927200585,0.04145319415659533
CD274,0.02952052713081941,-0.02642473613749048,0.025585395830072036,0.0066212257718604815,-0.014036873856778544,0.10508805829720222,-0.04832861044955634,-0.00767625097619914,
CD14,-0.001445640783787421,0.0670498836298584,-0.03190315688235398,-0.014707695390290057,0.028221547152019452,-0.009285349341565994,-0.05313480931969519,0.029072238153789086,-0.02217054020144975
SFTPD,0.04778266118094725,-0.02677888739949861,,,-0.0024666297323283604,-0.005380103784094092,0.06973452382932611,0.1710995640976588,-0.008186115103290611
SLIT1,-0.00015965503065832424,0.049881884983064395,-0.015408236026822512,0.05733458446224142,0.020764343292895854,0.05863527575764016,0.024943998631217518,0.03745089841015074,0.04248160391689342
LPA,,-0.011844250817977143,,,,,,,
CNTF,,,-0.02327473982165659,0.018061570537572395,-0.018728133622308293,,0.028558012108595168,,-0.03946913861641588
BST1,-0.005502521827550631,-0.019072504897628906,0.020593100373008797,-0.02956490688036229,-0.030232696479555964,-0.00046021435417333445,-0.026837709467943612,0.023368593943358516,-0.0406277476422706
AGTRAP,0.005672206534546465,0.0640138597562537,0.003891999818635416,0.06970950383831877,0.03979558038178948,-0.005634775539334435,0.05423515448184905,0.12628868442190136,0.007246529560130924
LAMC1,-0.0009829959300385073,0.10013898578718174,0.0418143820160184,-0.0360233269902324,-0.007754203022889633,0.022371721010715818,-0.034575029024817884,-0.010705466576717308,0.008700561086414961
COL6A3,-0.021504698889715523,0.045875600849135584,-0.06338372972849615,-0.03569948103553653,-0.022379966637411382,0.08542458735027159,0.02864061843299566,0.0867460139003449,0.02199335343338342
FN1,-0.06674004937006484,0.11713606823764108,0.04318513323981551,-0.024270668203105406,0.0019210716408808641,-0.015924096276224146,0.028196448182792645,0.057717354773704606,0.08335544482552487
MIF,-0.03546540374291615,0.0360721194641409,-0.03372807670004103,0.02378487049679861,-0.058075054242408185,0.04786968915517389,-0.0357353279739945,0.135025506566786,0.11630719795012034
JAG1,-0.013353580020543362,0.10375276130983727,0.03977682198461506,-0.05897900219462157,0.055607798753624926,0.07580562468158356,-0.03448738518385839,-0.023105393921367803,0.1542594431174992
NID2,-0.012935363305155892,0.13834437547308367,0.01869464101987408,-0.01769868326471631,-0.025463440340662807,-0.029397437267656517,-0.016674889132014724,-0.022742835573785015,0.0020521723549099644
EFNB1,0.020459668996408026,0.06172402914939669,-0.04809992594904976,-0.0405064072316576,0.036563573731928756,0.05174773391176379,-0.0660794324411657,0.032502235952841074,-0.07496290132443019
COL4A2,-0.03130287897570129,0.14261117377241372,0.046858970395263454,-0.06662135882696435,0.009078412040771658,0.023973818361203658,-0.017723911251923415,0.0038214875987846245,0.019491016792137644
SPP1,0.009277491360090625,0.07743632431015983,-0.0059996331802804,0.0059075107404189114,0.0755265663684176,-0.03166945536796817,-0.05223191887941414,-0.05931146234690774,-0.009200163806388856
PODXL2,0.05530018087217596,0.07176086356427637,0.006094682657976542,-0.01612841015380826,-0.06320186796454032,-0.010827851994099611,0.07056128642050653,0.06437954702694854,0.00400301533983249
FGF9,-0.028449837781441376,0.030379665108055384,-0.03921155561981012,-0.005211431349502937,-0.03497495981670105,,,,0.07169765160570044
ITIH2,,-0.018837221884423445,-0.022662515081933732,0.04348726485517333,0.05038422008159714,0.00675371034057478,0.007280290350524279,-0.03769755398508776,
ADAM10,-0.051235160552032526,0.04424753198426926,0.01807119489203319,0.08519464511400997,0.05090172084611988,-0.01781070185095191,0.007697498885227389,0.02049175692791884,-0.028675462844926995
CFH,-0.0013710907589584754,0.026118050924266976,-0.008764922782530198,-0.05174529848748883,-0.0012652275828583717,0.07758306023088263,0.012681115755127008,-0.06006814161451845,0.038535532694697006
COL4A5,0.036977282245557797,0.03764828609596769,0.028658030976956853,0.0907749547175049,0.014342712697690774,0.11535457194191853,-0.044737135834238495,0.0926378079518789,0.0399931388642108
LTBP3,0.009442938508018483,0.026706284315552168,0.03319395653727909,-0.01876707107002675,0.0024340060059329436,-0.016158697514429665,0.01699441429801507,0.0442708839238209,0.007468208316540651
GNB3,-0.0333490908785625,0.057859528870916235,0.05600369974439182,0.055878553397916655,0.004549063931466041,0.00923485872364956,0.007648925698993574,,
COL6A2,0.042036334101072055,0.10128586814055193,0.03985545229101181,-0.07147290751234356,-0.03188116635590698,-0.005522358020442341,0.018664101508472294,0.05986863574932705,-0.07742666459080697
PLG,,,,,0.06573236149990115,,,,
GDF9,0.04526144748390565,-0.024023016543493043,-0.03342519104304403,,0.07983015671571489,0.0057656603394798224,-0.03787454552164908,,-0.04175933628877137
NCAM1,0.03073444761761072,-0.010481952268441013,0.0601259153159718,0.07435529909913502,0.01169679882947688,-0.01418312267701792,0.05563714472984399,-0.03846496754693918,0.005909181709365961
APOC2,-0.01185200879666099,0.06390476980720478,-0.023460072953918033,0.045258314946556674,0.04577440674196195,-0.03235321663232605,0.05493889977884082,0.055705631508991695,-0.05778524895910768
BST2,-0.001824559733417519,0.056197758185050836,0.022918381333588724,-0.0429773244711718,0.05339879900962058,-0.06882833274655614,-0.035800506170693386,0.034168640775082616,-0.07540749800862295
COL5A1,0.02772900780160122,0.08395358703297587,0.01806938249855243,-0.06721322876385555,-0.0002365403328212603,0.0834924789221135,0.03245232300991906,0.04449644818162992,-0.03247759189585434
CALM3,0.018062219792822833,-0.11346337001290945,-0.04125297469782653,0.014105486634324354,-0.04071918328721027,-0.02084280266883542,-0.04594665362219711,-0.05274193593647058,0.025372152909122713
THBS2,0.027400731523723385,0.09760502209735733,0.050873428744495505,0.012377698307320934,0.0557849923867523,-0.02972049689954456,0.049220894412877254,-0.0027440226993705116,-0.010241378743301426
SERPINE2,-0.029797391346824416,-0.0023173716327537512,0.020543902686218453,0.08830243874369241,0.0900978639491018,0.081729782081238,0.015283481318190593,-0.08120796573957036,0.02572575163351283
EFNB2,0.0068828709702671,-0.014387082746255988,0.021579189140325136,0.02725393085999315,0.0466988452309916,0.024931017823916275,-0.047417336184778086,0.03709262017248356,-0.06990814138325188
PROK1,0.0525543443786244,0.13110742065355227,,,,,0.029217145387980578,,
MMP9,-0.01391771679202394,0.08101440069219089,0.056798389883802924,0.06373467207120413,-0.03989649559763294,0.010073103280910071,-0.0686763120924704,,
NPPA,0.021485068879328648,0.02546659318195201,0.0830667015483581,-0.042049779494999495,-0.02213651744408582,-0.03319429191946847,0.05140915174057299,0.05758395193430629,
APOB,-0.01412313689656682,,0.06871928823333871,,,-0.01772312739734262,0.009673635377550322,,
C4B,-0.01621923480796194,,,,-0.0279820712728047,,0.0074884628346021205,0.09975296730788907,
NTNG2,-0.016486037587489857,0.011159111634718255,0.05356139009338181,-0.010363762315331636,-0.00808122940043587,-0.053490977713451474,0.05348801655324754,-0.09350872551491439,0.06054623787442246
LAMA1,-0.047608415390604585,-0.01907677975169641,0.039421474653731726,-0.0034958623990628233,-0.020398088710765132,0.07274110328937337,0.07849624553404064,,-0.010376378585975586
UCN,-0.019606062071843525,0.0115767439596055,-0.02989656062352657,0.03739423357878785,-0.010870147596979917,0.09684139246141649,0.01587427962570352,0.14629951457205934,0.12919232069478212
ARTN,,0.05687846712626492,0.0010251400409871053,-0.0005791197245673313,-0.018728134924778757,-0.04117550828200921,-0.012747718980504669,,
PDGFD,-0.028827806182066096,0.017061996490986775,0.002569293789274554,0.05469392216491331,-0.025943336386204153,0.010860823022271199,-0.03130351089431939,0.12162424838058326,0.07259900143875886
EDN1,-0.0407269751525016,-0.015075091669730988,0.00972742976491778,0.0020040666299213665,0.03406570727927626,0.0016632344883181851,-0.01059215594873332,-0.018805511310907626,-0.07005858805528052
ARPC5,-0.02349187635939088,0.030917905644281436,0.05527490856723612,-0.056663703481300405,0.03395163135356651,0.0844535729422874,-0.04592749338168003,0.04018067200625403,0.06082551171661033
GSTO1,0.01694809422541065,-0.08494588594903482,-0.014471612509693038,-0.0368615616784499,-0.05628397621973921,0.040431254054574504,-0.022900808346188763,0.01291504827212836,0.07082499258220314
SYK,0.01703113503699124,-0.015847042074980788,-0.012571078414249065,0.00536199858312598,0.028893310091787836,-0.012432899522514014,-0.05603637155226587,0.03977246166161488,0.09159595102313886
ST6GAL1,0.008043834686619643,0.0012957624153974374,0.01960586933364307,0.0006590454598844885,-0.019956039995514725,-0.010351653397980073,-0.026254579812472072,0.007545330555620241,-0.10256407776366003
WNT3,-0.04979584441405843,-0.017994854702122275,-0.06497887241206855,-0.038485253852421575,0.015615426655358146,-0.01571704111621289,0.07466372860220917,0.14306830334506837,-0.03376243178397413
HSP90B1,0.02432828299721973,0.08020545406952294,-0.019230327609767683,-0.056927103217366784,0.017127868333965856,0.04771382016379333,0.002358530676409198,0.028233891077676355,0.01671975966422483
ZP3,0.03452715186074136,-0.02440487990684707,0.006059173036143553,-0.048706580587325216,0.011259203834390245,0.003125466043837045,-0.027447488498194648,0.12136823316947175,0.0014661136146298483
ANGPT4,-0.019788694223624538,,,,,,0.029094617033430564,,
NRG2,-0.017832929717840652,0.05279166460379183,0.0393721896366171,0.03156472284042876,-0.009681538342052095,-0.02277947339929363,-0.046332635151286834,-0.009709720845469479,0.029728784895286648
MELTF,-0.020444712335632647,0.06748915025269872,0.05662713917532649,0.0018907112011039352,0.023116043318889192,0.0029954455923183565,-0.00856787528349627,0.020827228040487346,0.048140117626465105
NLGN1,0.011368505201225369,0.03455944621442416,0.05272209734590232,0.012830919065207336,-0.0041644217138052915,-0.0231638876046363,-0.0327555198385599,-0.004492823020844725,-0.006737363165744883
SLIT3,0.01837943426835264,-0.01687783769156694,-0.06296857911852206,-0.025186020433006544,0.01302425395776269,-0.02537836276269396,-0.012647680913047358,-0.03619203118918008,-0.0375778420555357
CCL8,-0.012843544888207851,-0.02043395102272497,0.009954514820778028,-0.0035422481197219784,-0.017474660599213997,-0.034073696617665336,,-0.04496114927313613,-0.048582619530901955
S100A4,0.0009960455508013322,0.07110445280441992,-0.0022125228734163746,-0.029982528136226278,0.007956273669119406,0.0332900783218315,0.07002520454603198,0.13565232667576138,-0.06249621004186232
TNFSF13B,-0.015611445899718385,0.03558375432025529,0.04427483179993499,0.015310827305430963,-0.0012370884991098267,-0.08271702080687712,0.007293494211594864,0.03331023508063258,0.13660909577240454
HSPG2,0.05027175093921137,0.06890728359513068,0.00127858265872053,-0.05847450954348911,0.015354845020140478,-0.06853778986392361,-0.014419534642225207,-0.03555739808871708,-0.0514876429490348
FAM3C,-0.04430512830224704,0.01243679763167695,0.02053524651421346,0.038644383985093594,0.012271421126733585,0.0566942230081475,-0.024894445679698875,0.03544532217287556,0.044081888382055366
FLT3LG,-0.037251540767186356,-0.024309871254267104,0.05329619289275167,0.05868837880879842,0.05805919362493572,0.0035335052516238027,-0.027737956434103105,0.008647292063872002,
A2M,-0.011392069351447676,0.08272052442905375,0.03300269580744939,0.08495811370118082,-0.0009999308985271114,-0.03510245354873902,-0.03857543135206825,0.03739785833159955,-0.07258046651900628
VCL,-0.05324047646212065,0.04649350952514882,0.046246948931385895,0.030477832445624922,0.006958664102980244,0.014301764218392899,0.02028343711563603,-0.014320070556324581,-0.039914955935215136
FGF2,-0.023519574403575282,0.03341433669587807,-0.02723585344821206,0.010172517494039558,0.04800319247284977,-0.01785426803313165,0.04255863310633293,-0.027267722062555122,0.004350865104771634
AGRP,,-0.012377627728081054,,0.1001910832006421,,0.09719158225540327,,,
CNTN3,0.07501110108098485,-0.023932672035171965,-0.040887197434753414,-0.02114067904722954,-0.02306270343339434,,-0.009296407934434455,-0.04496111316892703,-0.008041604153018236
RNASE2,0.02023802650372597,0.12504552741429992,-0.025204253075762965,-0.04026179598309784,0.018927690786964334,-0.007676040555892626,0.02762501122359704,0.22457493170669898,-0.05053356521355285
ADM2,-0.02411943067258295,,,,,,,,
GAL,0.03011943578212477,0.04320309970508003,-0.027557854081450853,-0.02812918424498345,0.002259089344945481,-0.01728916698555654,,,
CXCL6,,,,-0.016863903632591163,,,,,
PDGFC,-0.035916325727177636,-0.005410365221209334,0.015512070936342812,-0.04192705850469535,0.1016408421048759,-0.04900441260546564,-0.042724757532296834,0.08972309603541741,-0.008139108710819852
COL8A2,0.06183629758940601,0.030257048625424048,-0.00575939405212908,0.07106153088286699,0.059970963882292234,-0.016925311174465146,0.038736318060824074,0.2567897499929396,-0.03767451698630673
SPON2,-0.04781031225718938,0.025399605523272983,0.08079513281873862,-0.012988988097557335,0.03412483238961591,-0.052528013742312335,0.051389575478198536,-0.005866175535336987,
SEMA3D,-0.026175785085139493,0.004725005816331046,-0.023597502348111105,-0.004007666449932002,-0.01892943091625183,-0.010986691175063153,0.010425678007597649,0.0066355407813518995,-0.059984306431983984
BMP6,-0.01391771765124794,0.0743937338705516,-0.0007791003515738391,,,,-0.005553512467675805,,
TIMP2,-0.029434431740978234,0.11886317932822565,0.0006316011044984329,-0.055338527539936955,0.004923548845835057,-0.008552590784620505,-0.013969523433016499,0.025376579040830943,0.028179733994756553
EFNA1,-0.05562325769214168,0.0821110438289368,0.028320709691694968,0.018844205036324,-0.014457875042557118,0.09327320291079731,0.0005275995290008873,0.005873999275102186,0.11286477215455892
S100A12,,,,,,,-0.041156711910756816,,-0.02364819514118809
TFPI,0.027048769082967213,0.13030775805715966,0.03890080319082468,-0.02902643550155258,0.06403373576646305,0.04376549246895083,0.029126276291578712,0.10407733454812396,-0.022902540250855835
GPC3,-0.021914618710552475,0.1471705305273643,-0.02613966675054555,0.010035713858989548,,0.051733702343026475,0.06236755903524102,,
NMU,,0.0755024661215159,0.07992666287652356,-0.05555795152396051,0.002508988520650231,0.021706156363926653,,,
SCGB3A2,,,,,0.026102634492744428,,,,
LAMB3,0.034557694951782965,0.0031892693234865156,-0.08835916432167192,-0.03225116408041371,0.06860108304126492,-0.006873475063347754,-0.012373149223653391,-0.001023262377922396,0.055471167715592455
LGALS9,0.024821850528020856,0.07553875885468421,-0.0066491249640102095,0.022147861913487003,0.05214399969505727,-0.028615366392414944,0.08816634340116411,0.03896289427724989,0.07494276697491599
VIM,-0.0067623597111826006,0.07272737441315671,0.020206500848872516,-0.034550462510954456,0.08531003184490964,0.09812595996455914,-0.03438376692907772,0.13810653071422835,-0.05430762062959271
PLAU,-0.032161477915368795,0.008160464613959115,0.01011376395245159,-0.06586245636372108,0.04721111196357935,0.04646818843708528,-0.026683471405191277,0.045284334043831545,-0.019979980331001384
TGFB3,-0.04232563758619104,0.07110959864164924,0.022350850577404893,-0.00026330155151454553,0.0713041443337878,0.10679187300466597,0.006388849239307369,-0.02028388505219042,0.1713509366275471
APLN,-0.038522017765818276,0.08128519295040174,0.03451518521426616,-0.02486145436864582,0.033539221893376235,0.057102649432937656,0.0060156162952076965,0.01417186230367477,0.04954079514751107
SHANK2,-0.00942946815577565,0.03631962575071062,-0.03670040970543857,0.020066025796065434,0.019703214790685576,,0.041369907978668914,0.02417995953988079,0.016813999765172172
LTF,,0.01639657816892023,0.02023913908918665,-0.06133832953651526,0.02090078563671851,-0.05094489749419695,-0.03731317622574665,0.21417057220735486,-0.0672502024299979
PYY,,,,,-0.0156567810868317,,,,
PENK,0.05134941554642458,-0.010244652081000697,-0.024555520054321996,0.022411289653140157,-0.027982063493452156,,-0.0021645503105959954,0.10871207894656484,-0.030327945148690347
CTF1,-0.028049205725344473,0.028112141547722888,0.026806324687063673,0.01265590805046424,0.07913841163339584,-0.004642235595491151,0.038952832883422696,0.04862473372377355,0.0015447974580851708
COL3A1,-0.008501880907632965,0.10833080711370859,0.02425855557195062,-0.04725754369512604,0.00012957647499163279,0.06091200054586608,-0.009702369976146749,-0.043087269312806854,-0.038878619549675184
S100A10,-0.05666351566852475,0.029454375561946758,-0.016029798926505943,-0.006488354526271001,0.021320037641985236,0.08040976577560884,0.06289041654364674,0.11915304046240066,0.007284140042495344
FGF13,0.06880270688327239,-0.01713401890237083,-0.02501419286238709,0.03389366676665529,-0.030619713313278316,,-0.03731827306220644,0.04621286126796495,-0.04921561185476892
SEMA4A,0.002945475986385828,-0.0752209538120149,-0.06395724862850523,0.03604950859926596,-0.023685123139798665,-0.037678186150639656,-0.03991821550236297,0.00808245952325157,0.03932660240081067
EFNA4,-0.009857659474764018,0.04445603737661919,0.00080146639422749,-0.01078279727016846,0.05753593654999697,0.07230196038868773,-0.028990896504150772,-0.0008723648503207171,0.08167513685335422
HSPA8,0.007554121158344819,-0.08694560216790426,0.007065332862449015,-0.12530836722243244,-0.03719359984890295,-0.026020371171757612,-0.00014730641945133555,0.032817584592394214,-0.015151207751627423
NPB,0.02308081916862218,0.11535623385604174,,-0.010014318617323645,0.02316759840224471,0.1015545367306742,-0.04649462358918619,-0.0028261113968450534,0.06142441696506982
ULBP1,-0.02796235594212966,0.0247774496200998,-0.023475556924333153,,-0.017474660182095134,,,,
SEMA3E,0.023563744574293798,0.02971140077277823,-0.008403440641836547,0.09876122068837827,0.02044896310797309,-0.06418879042723855,0.028976475079897646,0.027012549651058756,-0.0567698757462017
ADAM9,0.005081591529311966,0.04268026818914591,-0.013636133130351905,-0.02193051362188988,-0.041665471305795614,0.04328043625562802,-0.006414853663077195,0.08636497110165092,-0.10633719811484073
ASIP,,,,-0.02028589492656219,-0.02243439502705963,-0.05752373042352644,0.006363418405220022,0.11710820738075058,
IBSP,,0.10634598995749026,0.02425338605285001,-0.07474099565546868,0.04228779330707309,-0.03923573493536899,-0.004525917075333624,,
FAT4,-0.019048205617293732,-0.01539927290964922,0.007104262887569308,0.05135097700926099,-0.033311787227132454,-0.055525298022579016,-0.012692203774800109,0.19854812323329044,-0.06167325705191914
MDK,0.010123610101746512,0.1171457588097467,0.006199900377244071,-0.03780834280311297,0.0727586204659872,0.04266995609723743,-0.039017977681418556,0.13007054640941934,0.039744981975093435
CAMP,-0.01391771765124794,,,,,,,,
HSPA1A,-6.2764249231029065e-06,-0.028277411803022484,0.06393745821918383,-0.059610082674088516,0.01873906618376508,0.016494713715523378,0.09232818700456952,0.16563469938329403,-0.01169401074944574
SOST,,,,,0.07158498955473304,,,,
SEMA3F,0.020799995180949965,0.09750556951346569,0.12845399824082782,0.024914097775763776,-0.029852462941162138,-0.026609869494466972,0.018275593402406545,,
ARF6,-0.053428361042552726,0.08781595089038961,0.09043657219862433,-0.05255140683160174,0.049048124160506454,-0.02760962084359432,-0.09233684507423774,0.0416973992664929,0.11725849636117762
IL6,0.052567611412671675,-0.018599314523251486,0.004263152169306491,-0.017053123568245863,0.03871667896618599,,,-0.010578418775849401,
CALM1,0.02842302434658662,-0.11055180643684911,-0.0016792355967092728,0.00870437845370041,-0.056358996950120845,-0.028036965759293528,-0.016929358436426623,-0.10676266095960761,0.06680980282707004
VIP,0.011336266657316687,-0.02218029922697113,-0.033545717083852525,0.057622452609324755,-0.03282401045040563,,,-0.03979435806140668,0.06549242863183476
NMB,0.029938600481075377,0.11495674351066733,0.046380556192756855,-0.007493450512585111,0.057579043514971,0.09241293731869911,-0.002116764562239463,0.04237925514722795,-0.034551307945852906
CCL26,-0.014525631212156795,0.04648941125732817,-0.029734832951448246,,-0.024724256184638967,-0.011754958652920615,0.05739231309453188,,
FBLN1,0.03887887924722645,0.024865112272478156,-0.04507450223088475,-0.06741023315773756,-0.0024310017746319913,-0.035025361545093094,0.0481995389292936,-0.06775065914569395,0.006889951027707985
SAA1,,,-0.06957327664376194,-0.030759022655369027,,-0.02697429190393211,0.0694529949548595,,
MICB,-0.04860381142866109,-0.003264590811343582,-0.01616974416428133,0.02230608404830561,0.023920835841400014,0.0689739105011918,0.03694192493550027,,-0.038280609441982694
MMP13,,0.018655719854822624,,,-0.014920791438458366,-0.03309112325830807,,,
F13A1,-0.020375301084543503,0.10536316839730743,-0.03906731842672772,-0.05331295804421431,-0.03195569620111535,0.07802941288177412,0.004308883440549202,,-0.031775531987399616
CXCL11,0.03053125316478496,-0.018599315827599883,-0.026236885712048217,0.02991150721095631,-0.018319299002237426,,,,
COL5A2,-0.01689542868398119,0.08876475181184798,0.04965108890410554,-0.09494064990519754,0.03775227211103877,0.03194455696825142,-0.0038160237315220404,-0.006637446521300254,0.02318669172109651
EFNA5,-0.027298230286395893,0.01600867288920659,-0.029083256999905417,0.005903877195754835,-0.052104183418357354,-0.03258980771050652,0.01986909612721421,0.012716271203975591,0.15136620814686863
AREG,0.0030278091768617494,,0.017707327408704045,-0.02365483480900187,,,0.010677634630500457,-0.029817544333848738,
EDIL3,0.02564189109435958,-0.047167091971678274,0.024722791144503892,0.017246085400894676,-0.029737311697507974,-0.04628759738269576,0.058270314885467654,-0.08644773896319212,-0.007792666892513696
CD86,-0.03423684578245731,0.07718385203002157,-0.011636002316008568,0.004998688979648476,-0.005656639422903689,0.014584860069231615,-0.029185466227232216,0.02386240754165615,-0.0029676154689503085
HRAS,-0.04341166535975705,-0.027254107637897373,-0.04741727956397582,0.00683856557523462,0.02896880276164184,-0.005675016492669078,-0.002345754273048385,0.012104595371210945,0.012843280654581304
C1QTNF5,,,,,,0.09037686327503179,0.026902154407958043,0.06119682341239659,
RLN1,,,-0.011190318834727764,,,,-0.03615199097968279,,
COL4A1,0.007605401268481649,0.1406861050345607,0.034670971761866023,-0.017758228476271686,0.032223859450296065,-0.005064578503592375,-0.04330934932006442,0.10083338202356562,0.01552860737163489
CCL3,-0.00464228755350052,0.04945078136585744,0.04859347607563162,-0.05202330277661422,0.059196839033433674,-0.055448834374495985,-0.04159117566604681,0.0837139124873479,-0.01108277046332021
BGN,0.0057969885033184905,0.12894069015199147,0.08006919851554156,0.007764879737516335,-0.003250971641700789,-0.05076185716970554,0.010941787918668825,0.008732415612290602,-0.0217084905042048
RETN,-0.013709354699527958,,,0.008107771556080421,,,,,
S100A9,-0.027031152881417553,0.010841285747768974,-0.005163294617066077,-0.047483165306711345,0.011847884528409626,-0.08011078376035487,-0.027583403143275304,0.01879227144937548,0.013835866259469006
HCRT,-0.02349004605962075,-0.024214563242258538,0.08364737331847068,-0.017304817711889697,-0.0049725130401155814,0.037819759794117815,0.020615245456802128,0.04857521803999432,0.06057093999876611
FADD,0.04054391803516863,0.06546637511618385,-0.032183375957593775,0.06679730330471989,0.007679463139311238,0.007923842136955404,0.018577002483066353,-0.01577074293306684,0.005917043991225229
ACTR2,-0.008418049258652057,-0.04056620046023438,-0.10719887504201245,0.04633626875671872,0.02145057595739944,-0.03173466994428172,0.0295077471441961,0.048812136361170745,0.055655948696983384
BMP2,-0.02108760388840907,0.11106311340720124,0.028414269561431983,-0.061469665669686535,0.09261717375180319,-0.026661779554472777,0.02725834980311785,-0.023769319910976826,0.04040581959559556
PDYN,-0.005981368802347966,-0.07517698450095932,-0.0889400235409218,-0.030509103974490664,-0.03331178350524201,,,0.16123528373702534,0.05887860508370133
CD55,0.027702707436661377,-0.005771650369649784,-0.01590278755899101,0.008504788361191224,-0.04464429525641272,0.023365985241208986,-0.0032079334866749556,-0.05380048241363534,0.03832327446936974
OSTN,,,-0.020042952443532443,,,,-0.022416690697762795,,
PDX1,,-0.017238851526293456,,,,,,,
CD6,-0.0255743517706973,-0.013861168790424195,-0.025957561543004794,-0.04009577480350777,-0.01971536214915146,-0.03472553777595776,-0.047984693574501025,,
IL16,0.017700392984612595,-0.01931968041042276,0.024823233843587256,-0.010850709645869048,0.04453756906943206,-0.03984075723152299,0.04655394596443042,,0.16320429626051708
LAMA5,0.030711426822189622,0.07969889685783328,0.0643528329847673,-0.04771884767322372,0.05721377635751953,0.0769947724065762,0.013146657100970556,0.03486055880298184,-0.06928660160941642
RGMB,0.004358211751355845,0.05278656386004133,-0.004979814783222157,-0.0316148505923423,-0.01465323363879275,0.07623590351822818,-0.025758200919282322,0.06301861342288494,0.023560151612024786
INSL5,,,0.0011395116614647584,,,-0.03687909715299413,,,
IL12A,-0.025336915340085246,-0.01918918056878638,0.012260224629412144,-0.0269397718925453,-0.014183336158328234,,0.03672635293579875,0.03076718110423742,-0.05607477148024369
S100A8,0.023303232155388497,0.04882495152591412,-0.03245540872585313,-0.024311290778497485,0.0332312387339643,-0.0231062510403923,0.046133124672537336,-0.021209663040055643,-0.0317369244584612
TAC3,-0.050473089424255,-0.062063770047700445,-0.03220355423767814,0.00869224173541347,-0.034747129279239806,,,0.09264659283741676,0.1304850317416267
TAC4,,0.08287447452417766,-0.02595756469762712,,,0.011086601136489214,,,
MFAP5,-0.01530031505637407,,,-0.049224153616938014,,-0.006119282217529406,-0.009159546338031548,-0.047360350141360204,
CXCL16,0.025219839449286914,0.07395315698893741,0.04316535909972576,0.029574745050694184,-0.008143650106710195,-0.02349183588567118,0.0032641167355463075,0.05066882884856695,-0.027311295741178708
AGRN,-0.032868491623682626,0.14065878102728896,0.07114320659101267,0.09722699847240156,0.025815235781584477,-0.04216633941349644,-0.014330042051508538,-0.011999513013577436,-0.026585449151644805
COL4A6,-0.0016569323399181729,,0.0065591717836973006,,0.08950137194683713,-0.04288811076281672,0.003132331114796234,0.02385256032674852,
FST,0.07994431724733303,0.07021813447586836,0.04393671645628464,-0.02163729889371087,,0.0058552408156416465,-0.07515706026078146,0.06367146070113934,
MEGF10,-0.04043374050943524,0.054143417286754106,0.009392650990825271,0.0389342839956961,-0.04324913199198521,0.05301531450158165,0.0259589018698256,0.03339888110524947,-0.04136574378489098
C1QB,-0.04089590690480809,0.02912336250206221,-0.023240002362534453,-0.016590571078416792,0.0741619510541901,-0.02505070005985381,-0.061101076086203604,0.21022720142609172,0.11097524248910849
HLA-B,-0.005557611687089548,-0.011348575003981017,-0.006132683477311845,-0.004638666710499708,0.06059092976723295,-0.01650312522210494,-0.029259935727725797,0.1703478386641901,-0.050296728936603495
PDGFA,0.006802996384498096,0.09667319695296085,0.05397684520299561,-0.0010000673420464878,0.032057030717682865,0.025785466865401462,-0.02899887157471205,-0.004538237347895954,-0.041501571333284956
LAMA3,-0.019788692665327227,0.11919407151001987,-0.043068291604287705,0.010887109862893237,0.03673525958435915,0.02815064563639538,0.059946646087579734,,
DKK1,,-0.012550633795263085,-0.016014418702669415,0.021094230219010583,,-0.02334143694444451,-0.037888780235258594,,-0.032477702992518
INHBA,-0.013709352706996364,-0.004497219500660936,-0.030875065634640896,-0.037866622771165676,-0.03157749869105394,0.02048546604930078,0.04914700436992992,-0.0391266296044148,0.07272894869526837
IL7,-0.0010622887422943152,,0.010768893531658878,0.07601500051313215,0.05193256032610861,-0.039506168561870975,-0.012162033058581984,,
FABP5,0.013763565118662129,0.08050868705184187,-0.0048276214338302875,-0.024231197923821366,0.0644273223915745,0.009761029758154079,-0.0026078797232132987,-0.026987255293365583,0.12574824109985822
CCL4,0.03574022314259974,-0.025345016150804263,0.023089569766310852,-0.05270427310700576,0.014891771811210397,-0.07504680180944133,-0.088577660146783,0.03993558861269276,-0.06291190561439194
FBN1,-0.03861618665734294,0.08003530554270981,0.08388367590559449,0.008020733358434177,-0.014541195903250185,0.03802398201092223,-0.014728652246490143,0.05317145795298486,-0.08007436817897416
TCTN1,-0.005871950340637973,0.053266946811659034,0.041430958672996655,0.008848841659272152,0.07847508319945977,-0.013244952997694646,-0.10216604304311261,0.04433326485183987,0.0359710675765855
NCR3LG1,,,,,,,-0.02566856726315923,,
