,MGH258,UKF243,UKF248,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
GNRH2,,,,,,,,,,,0.007063546108077952
GAS6,0.006333178978896304,-0.04288271506279897,-0.0066755038816338225,0.005095955137514433,-0.01913686374919719,-0.031240390341183463,0.042182230992738046,-0.0184628214066276,-0.0008911097565006685,0.04878439712659293,-0.05017967667275847
MEPE,,-0.021678155801045887,0.015628780392728404,0.052575758965521885,0.0005404828149788968,,,,-0.02613224001422586,-0.028244201727320326,-0.02186105123102464
SERPINE1,0.047135790478895545,-0.043993290471887554,0.11701042020390273,-0.015524797317400158,-0.010543086771152033,-0.109195833982597,0.039364378618618086,0.0012827405016510578,-0.057151211244212255,-0.00440293575285584,-0.012921937272148892
RSPO2,0.16782933807991543,0.009018431331365423,-0.009507833191899247,-0.02244306518447938,-0.04238339599256905,,,,-0.0355278095124603,0.014715292623794608,0.008452443625025455
SHBG,-0.030078025191953687,0.10926309493316431,-0.01522055101795233,-0.004071730409365191,-0.029775222890987593,,0.06964816342762849,-0.02083633458292685,-0.016494356341599608,0.01553442324304343,-0.007089367610720141
LGALS3BP,0.11491504777693562,0.13467924257556235,-0.02496223619444587,0.029895745308682928,0.030849453957633572,0.014219991766690789,0.05595752185576189,0.07159584341464308,-0.04369028204679477,0.01728461016973774,0.0421142027609185
LAMB1,0.005686467577704714,-0.025860208484318803,0.1208195256833154,-0.02131262511932818,0.02080939149582023,-0.022629252780200466,-0.034823087907676485,0.0336041041855836,0.013841986558743389,0.03120610610404454,-0.02994395400051158
SPTBN2,0.03363309282463237,-0.012365793797255793,0.0036826972560152233,0.06281194715687484,-0.030324300235263207,0.04647227085652876,0.04123740695036102,0.001458077463580215,0.03225339093791871,0.007946248244955899,0.07040083206074531
COL1A2,0.06503679041806289,0.06577311013970562,0.08969987705059253,-0.03844385155196111,0.09506033237088045,-0.07984443004464606,-0.007033003883371504,0.007780138121772209,-0.009089003797139004,0.022419529168800852,-0.08741983703144682
DEFB1,,,,-0.010017549555029827,,,,,,,-0.03387971681253098
SCT,,,,-0.009207362521180349,,,,,,,
WNT11,,,-0.016842481930733608,,0.028390928904338888,-0.018323437157175007,,,0.06229917319123594,-0.008503308676875855,-0.020995421067026447
LGALS1,-0.10514164184763657,-0.02910005702480226,0.03807110216953783,-0.008737037508000594,-0.040858801398688374,-0.06717153338956712,-0.0009130585736115773,0.11861833840419954,-0.07623813573437585,-0.050958690213628983,0.0390006951084768
BCAN,0.10622452778626466,0.13651816290592483,-0.011921412162747351,0.07559418892997473,-0.020668059519697763,0.0651000972527232,0.059542869310807205,0.07386936076347525,0.08304913630074352,0.002850870278332839,0.06653319514587791
ANOS1,0.06252033517159507,0.13843411184896753,0.052318522564660144,0.011758177184815904,0.020726058931436236,-0.006888789690036093,0.008600532233860862,0.01613963931439939,0.09301974200362495,-0.06761252757803705,0.0358874610349547
EDA,-0.0376906416450889,-0.032314968012993765,-0.01233032101175128,-0.014427030615105797,0.03274361442925983,0.039933687352571794,0.005873025260291782,-0.03511048105971428,0.05204263430287346,-0.03757637623724608,-0.007487993569536785
FGF22,,-0.03284915225069336,0.0019305717382556136,,-0.021422886953609863,,,0.022267530031554867,-0.008917837486156745,-0.02809460747219493,-0.030320070257351325
SHANK1,-0.0018523208179073135,,0.02425127076433744,-0.013477028273079417,0.016614157785870335,,,-0.019192240302255158,-0.006396192883728115,0.012323578588631518,-0.02820427407877648
NPVF,,,,,,,,,-0.022600323853591883,,
RAET1G,,,,,,,,,,,0.06592069763130987
TGFB1,0.1138963655837371,0.004790595707432891,0.06604630796417443,0.0029937064864494893,-0.04155957433017588,-0.02724222608008265,-0.07578056473249374,-0.006755721678553571,0.010509264371428373,0.04285454164350926,0.005173578334075349
MSTN,0.017999241633110764,-0.031040046392704253,0.010852539299979298,-0.024325699143115893,-0.05010136317087815,,0.00630393722376985,0.08723706777149394,-0.008957100795308266,-0.0006404487498916717,0.01859263186510619
WNT4,,-0.023852392703106674,-0.011348426710216299,-0.014148201877693648,0.027156554099395373,,,0.11569308381599637,0.09477955014822727,0.032466567210273106,-0.05321962838681088
TNFSF4,0.05067828503026657,0.013457806488563427,0.02860056309714629,0.021458633622642418,-0.0199518949981132,0.0259343911488476,0.03946342111799934,-0.000474880327472321,-0.03138618511785207,0.0010431689104645674,0.00518420594578608
NTN1,-0.01631725095739248,0.09966549789851228,0.09290681442597006,0.01359962806662192,0.05500995251080565,-0.01606179970069785,-0.015289739371209424,0.07338936179907893,0.08147425405682528,-0.029487837530050107,-0.011538767292311462
CXCL12,-0.04161018344654366,0.0029287062567792455,0.06589051885604644,0.014176699788472929,-0.033805214250983824,0.022103450975912254,-0.00478762883717483,-0.056359630203096124,0.008167768976059649,0.07762517196577057,-0.03269172784241078
GNRH1,-0.04114711831544644,0.12062580147818769,0.021473649934213402,0.006043381280038693,0.008000318242172112,0.041191982003797215,-0.016087830670095355,-0.02030261007484819,-0.033818004275247115,0.07213420462207484,0.03447697278958038
FGF8,,,,,,,,,0.052164509455200715,-0.03376261682605729,
RIMS1,-0.03421429104478222,-0.037385009334185176,-0.0220200008252126,-0.03006382197368936,-0.0661685834635704,,-0.0032503697294988415,0.05347188246984317,-0.023149703998507132,-0.002245868710899413,0.00258924131442437
FGF14,0.061187367229902506,0.05422408064636221,-0.02224019941952118,0.10348327839938669,-0.009740519985076721,,-0.06106934317254863,0.04565799693937603,0.07859431303104257,-0.018216924327252595,-0.010030952347464867
IGF1,0.028206814226498636,-0.04003992272469778,-0.04256990324710744,-0.02397047086679856,-0.03605916417088504,0.04515190717513885,-0.015990224634876822,0.043842078711836395,0.09384427102401346,0.04413727227186016,0.026272305510382583
TNFSF10,0.04348940576888272,0.02059315318907532,-0.03026548706648833,-0.020467472134243294,-0.021448544918275473,0.026956381387261984,-0.04763888345283882,-0.02449523977276783,-0.0053336223771081855,-0.0001156325485111187,0.03202323879500715
GDF5,-0.026772883958614314,0.008485865593761955,-0.01739752397046048,,-0.021422887269671387,0.040250107937625144,,-0.029179062352653055,0.06452269091755375,-0.028721490945333633,0.012356719460523044
CHAD,,,,,0.07719183747407098,,,,0.0810072222759305,-0.026082332373769397,
RGMA,-0.008423758547393217,0.12274099159161769,-0.032533455314117124,-0.04606063818123123,0.039600732078912904,0.030158841200089683,-0.03639999208590502,-0.008116549227880344,0.04862433052541792,-0.05035967920945399,0.08070135130153644
CLEC3A,,,,,-0.007278535698456437,,,,,,
WNT16,0.01911711546157543,0.003217159479602834,-0.026506861663068332,-0.015838267515071898,0.021557945524087598,-0.03276412012685889,,,,-0.016686765980515335,0.03528156808171264
CX3CL1,0.113178286737658,-0.017502462990977713,0.05664368282017334,0.013384036500167402,-0.08613319889179061,0.059534893762087426,0.1523785536400795,0.12519463461651073,0.06219889751515687,-0.00021498673258587084,0.10210088077948531
FGF1,-0.05496358804735367,0.04246648743266167,0.05943287770108218,0.013722234406693876,0.0266139018822452,-0.027253064484606553,0.027745135965916826,-0.024388492221160688,0.0552926828735341,0.015799481985816537,-0.04378627234622793
ALOX5AP,-0.04054677466946644,-0.07791146262709293,0.03299165525876512,0.03473158561672851,0.01079947059364682,0.02645562837316971,-0.0738964922721825,-0.03669753727405772,-0.07477369435925456,-0.006433407316988953,-0.0029364283094688755
IL1RN,0.19755277587321365,-0.04719129513091658,-0.038314667518965,0.057529689571326384,,0.03439193889608998,-0.04136988834884309,0.15329037847901625,-0.02584507305783294,-0.02970321491731881,-0.04954497865218899
PCSK9,,,,,,-0.0253421378487229,,,0.042794014373625705,0.07458521327514298,
NPW,,-0.05213699284178866,,0.052451394460370226,,-0.018969686332978762,0.08749187603680458,0.07213319521675933,-0.006004905040460428,-0.011339276360626418,0.04784653148969813
CXCL9,-0.0448094463541362,-0.031408576179542506,-0.040997412585867615,-0.024851112181074286,-0.02142288376868301,0.10252143313310644,0.11558455309758742,-0.0018655672021213909,,,0.054097586897747484
ANGPTL4,-0.039974846050944354,-0.0024002566074397117,0.019622649681989172,-0.009104481762390676,0.030031761914600386,-0.08514783925633589,-0.10159558019636362,0.004511441802285475,-0.06449002935264135,0.028796140129496686,0.00693234457057317
CCL11,,,,,,-0.019128127514523703,,,,,
UCN2,,,,-0.01442703150486023,,-0.0017506285164608192,,,-0.010641061933301795,0.0023702533875059077,
OBP2A,,,,,,0.1591997034669657,,,,,-0.01777024963909722
COL4A3,,-0.03302567447038389,-0.022803104298717878,-0.01866289549689137,-0.030819942316353786,,,,-0.018962084350640222,-0.025598342180511352,0.030893345784805556
NRG3,0.0037657366529681427,-0.03355084388327675,-0.03409319976235788,0.04069678478143603,-0.023615634534329414,,0.1172703446459572,0.018657598779461146,0.047393212644980635,-0.019856355312700403,0.00948312479568921
IL23A,,-0.03786334991503864,-0.01859082709306986,,,,-0.05375644081538178,,0.07728080398369153,,-0.00910894228799895
COLQ,0.001205824718224131,0.07331163673610881,0.0432131476687995,0.01875803539056424,0.04568890474402023,-0.03215235857444943,-0.030978590289218844,-0.0370483711034853,0.07888569995600334,0.06332051636546686,-0.02434209107777763
SCGB1A1,,,,,,,,,0.053199044557220805,-0.018740160304894553,
TNFSF12,0.012118079451029985,-0.009506689662681972,0.033720529241386646,-0.025458530203246274,0.012785615226742236,0.05057553192358141,-0.1390963690396703,0.08902808965437894,-0.014484439312199221,0.016097535992218904,0.014506544806115582
DKK2,,-0.016176724344179407,-0.01947300173577653,0.06047132646919673,-0.014741223578934011,0.0107179786959679,,0.001706715631919404,,-0.021570748056227936,-0.03974281952931759
FYN,-0.06656913573064763,-0.025938952942679925,0.0315093956413676,0.011729046434240461,0.08581057247404708,0.015141670521533899,0.05590353975334977,0.02673354840047291,0.06683877778717427,-0.014936784851741451,-0.00048130998768885325
ACE,0.06972850148177036,0.010786214025528288,0.11701482936129151,-0.024847737635205404,-0.022353603017801243,0.03438377397259242,-0.05561183380160262,0.08428217327996868,-0.0020988055947632465,0.005327449539107563,-0.00981633095719012
IL18,-0.07646385139506341,-0.021494701031984715,0.06338314937396947,0.05849941853073723,0.016128011656180954,0.04892106992024553,0.007040063859016029,0.10240202841617443,0.006153952778527172,0.028566673192830863,0.02420940566474681
PPBP,,,,,,0.012137610050124849,,,-0.028366253257015014,,
CCL27,-0.02712013476938406,-0.04750426285074638,-0.012330321094589626,-0.020692724706857322,-0.015185581192726333,,0.05552011299288169,-0.012531514708520609,-0.03349575085153612,0.08896844848010037,0.05052602351289607
SERPING1,0.0618048874436628,0.0195561336818204,0.06847931162454614,0.01912405746611905,0.02408465831661956,0.03393124774083495,0.005325207835116397,-0.006588376081105727,-0.03529296942702274,0.024076501264008267,-0.004172381457641747
AZGP1,0.014333754895678777,0.009543869056248211,0.020596641449695297,0.01035706742424115,0.02190352073016298,,,-0.036922701648128345,0.05717925590329601,0.005295932271944135,0.029506494444733578
INHA,-0.024166338516432993,-0.010178832660535193,-0.02364945620998336,-0.02626802097275824,-0.023396357883559697,-0.010680759311852743,-0.03448876145642055,0.02073172796231347,0.011536898034905527,0.09563347604358145,-0.022620060384854323
SEMA3G,-0.04114712259866717,-0.011328640627320731,0.021080213366101747,-0.022878925220863978,-0.007564897156668022,-0.02108952010816926,-0.02848275471389767,0.09543600687024514,,-0.02687186413444427,-0.023451399378184884
OXT,,,,,,,,,,-0.01569293243398679,
COL6A1,0.04043443119366145,0.0035873573489574356,0.1134781526716889,-0.06666578723900617,0.04064745634629765,-0.08248682772163587,-0.02832572643415973,0.013832188109134584,-0.07328868836484202,0.03633050377737445,-0.007227026283731862
FGF17,,0.0048291007076216525,-0.024522868697439075,-0.020959614200473323,-0.029657196993389163,-0.016244260826493925,,,-0.03413063102890344,-0.005118228460874274,-0.016929597653321166
TNFSF8,0.0039916014353313265,-0.01658027378946616,,-0.011811474318288597,,,,,-0.026249086823000856,-0.016686768182998392,-0.03942797220467877
FGF20,0.008141563953625025,,0.1036133150478481,-0.026873554529663106,0.006612131963784785,,-0.03934360712247547,-0.024974784014667253,-0.009009063979733124,0.009872033803407596,-0.02914547936835225
ICAM3,0.0874768015745563,0.012190788496028272,0.022978750686954947,-0.0379530890552524,-0.021078917113287295,0.06382843689304,-0.02296556606025981,0.025857139971787565,-0.03143969426499286,0.0017466581657297807,0.006887408355780767
LAMA4,0.09170884576197437,0.04614576385921899,0.09025673666706625,-0.04249650062219945,-0.014602472450933294,0.08167650115575421,-0.09712251482539289,-0.017331035238484404,-0.017116670617354467,0.005797093715932409,0.00964604004035613
INHBE,,-0.026078732060562528,,,,-0.018810025236144324,,,,,
DLL4,-0.022342564768190454,-0.020769208683361177,0.12997671129217,0.0018502073530750488,-0.02126411580401938,0.035105473281350615,-0.07113839947909402,0.032166088706811105,0.11990534941042702,0.009438810126346725,0.016111340710639504
SEMA3A,0.04894532381463844,-0.042282703196627205,-0.03766432452405628,0.028883531585408635,-0.010910518572342546,0.08310880881603695,,,0.08590730033772567,-0.012698455359120644,0.015353241574731105
RLN2,,,,-0.012031461499299475,-0.014796031134593799,,,,,-0.018302655220145632,-0.01953865505841726
C5,0.07550387755774218,0.014615840591625132,-0.011381103891878684,-0.03259327839636327,-0.05981201264103979,0.03842048058529905,0.023140649922342327,0.04516663077566224,0.00884997909973541,0.0001444341579877264,0.06101813232994904
COMP,,,,,,-0.022219177616002603,,,,,0.009277545346837387
EDN2,,-0.022423871743283808,-0.013931308470037406,-0.014610203689741244,,-0.014907910792871728,,,,,
C1QA,-0.06170169206118699,-0.06490524181504576,0.026697879931837042,-0.0076707668506156065,0.022273056860482896,0.06685267305419679,-0.010428643024884778,0.06706225259706461,-0.004365335788396434,0.03404957718637873,-0.07337295257400257
UTS2B,0.04999763601401017,-0.017830040718315104,-0.014908070495466373,-0.01039990465138052,-0.02834733098888244,,-0.01159292753621532,,,,0.018045543512053865
COL9A3,0.019428813046588753,0.09234286167062852,0.04090113153739188,-0.04586213025255835,-0.04086131283842556,0.15382589463550464,-0.12798631045995282,-0.021939538267965377,0.10033236666669856,0.04770151002249228,0.12272011512526668
DLK1,,,,0.025347933963269162,,0.08920053216039943,,,,,
HGF,-0.008145486205475101,-0.0020321875444993458,-0.0388692861064624,0.02996410921417201,-0.0025953069349578008,-0.029923942507379286,-0.05105617155507526,-0.02559793231996804,0.05896874382058607,0.09058359722389181,-0.002081856092769201
GIP,,,,,,-0.01975033450058325,,,,,
P4HB,-0.029981120524264195,0.0029395846199490754,0.0225928675213225,-0.058271930996796395,0.014600922667925755,-0.06273035607678583,-0.02372647370918789,-0.014536469654182092,-0.08002047637725898,0.012732974392566472,-0.02584335285397175
ADCYAP1,0.042827136827750883,,0.02770029777757912,0.022661495815676988,-0.029060896257219068,,-0.04263212240831248,0.021375551743152834,-0.008789206046766487,0.0393616720688454,0.026631093097982145
GREM1,-0.08397336731617472,-0.01783002966363923,0.015527444680741144,-0.0329048390535319,-0.017242794039570828,-0.05535276071682851,-0.0518385510283336,0.03434822789995087,0.012351348265087108,-0.04563183793708353,0.06801926483257062
EGF,0.06310808711557435,0.04444553321419833,0.013355560194698923,-0.013558797533571703,-0.004565384916053369,-0.019441482176813706,-0.014122269856236217,-0.01642496875873589,-0.022878835806720562,-0.023043849616374817,0.058169014336771976
VEGFB,-0.008595421015111484,-0.0011525662965640342,-0.06787224378232935,0.00017556982892141034,-0.029255796355154757,-0.07672253876863849,0.021192568888349975,-0.07734411502508053,-0.04649270725420835,-0.0018717171215258618,0.024280802515604438
FARP2,0.08784989369731389,0.09012183715314412,0.030820352582084005,-0.025091521469046918,-0.007935269414238008,0.041530908635171754,0.035417124465306975,-9.49690761852942e-05,-0.014003485283683378,0.016339562122350288,0.07471083671172811
BMP3,,,,,0.008577364088824873,,,,,,
IHH,,,,,-0.04828493555185825,,,,-0.027908386892431053,0.1245522976706687,
LAMA2,0.034698064023632395,0.02610668106675175,0.07730301779522171,0.05494287253271882,-0.05207226923757222,0.02756062069407281,-0.0005929777464873836,0.05070154957928497,0.052506052883014874,0.05921602145824911,-0.015367589408903936
SERPINC1,,,,-0.011126958482769156,,,,,-0.0228788376267824,0.06383513644301653,
NRG1,,0.09973713586509048,-0.025855235091484668,5.0383122089776835e-05,-0.005288179470948713,-0.038659399697458005,-0.012852296198384192,-0.04264816549007446,0.05444373682459969,-0.023982892685724753,0.05330672857568005
SPINK1,,-0.041840796249811345,-0.041685430083202954,,,-0.025342130883037696,,-0.0269593936838961,-0.027948724629095676,0.04652249147774388,0.04919896325579517
EFEMP2,0.019155351955126392,0.10134365575450384,0.09029483133236031,0.002117829354011799,0.04499143859989807,-0.036069070821006556,0.08061103979449119,0.01007758473291092,0.01646183453058372,0.029170313602325394,-0.018005616078008393
SELPLG,0.007781956225508631,-0.0586931504767316,0.07634606578852234,-0.015159312250579373,0.030884060828502674,0.054546527204904084,0.055386937718094734,0.10869606179691109,0.03369741844866546,0.03636464793849709,-0.006596910105700459
GDF6,,-0.020908474740397184,-0.02364945390149906,,,,,,0.04430160583718416,-0.043491105699935126,
HLA-E,0.04998173986760945,-0.006462349860530195,0.07695093281109142,0.038099971426699034,-0.04464866247394895,0.07897885483178603,-0.04174284955008869,-0.01385691666925212,-0.06385658837975723,0.03532900259994777,-0.05280711709901222
PTN,0.1224825184404973,0.13184105832069662,0.04371809562215945,-0.04669858278459703,-0.0017773269273065836,0.028576175502193334,-0.07597060756793363,0.04452962767686396,0.03972747173819842,-0.006004711549995462,0.1255301993887558
CD274,0.09760131300469452,-0.03152683679473918,0.003739725708210517,-0.03513808510424796,0.035132222964065624,-0.026903407608326338,0.010353106717768682,-0.04762431165683391,0.08394385092010424,0.006593597031108778,-0.06306248016015333
FGF10,,,,,0.011065451548189706,,,,,,
CD14,-0.016004650352595098,-0.023958145467432565,0.035622764957402776,-0.01890622993971121,0.1039841544513362,0.05238492771044802,-0.04969857405368633,0.010666390644387225,-0.006832152198324298,0.0478082546739608,-0.019172715002432197
SFTPD,,-0.02266754952611743,-0.022478704216110878,-0.019097899325843843,-0.025784256565582968,,-0.0678275962687971,0.021216742716058595,0.08979547604935588,-0.00735904050884568,0.04981092696756425
SLIT1,0.02267764796739775,-0.03808265555244055,-0.04797891467515193,-0.0072914134926339415,-0.032712855495738505,-0.017655581935342224,-0.053870913360938084,0.024558714994612176,0.00833788235227239,0.06064490298348161,-0.004540519479244847
CNTF,-0.03220608556491944,,,-0.009484823446895581,0.04983071184366,,,,,-0.018302657238399717,
BST1,-0.012564250090247456,0.0643144461821511,0.01059777629501634,0.032561297830873526,0.038605281580557864,0.015405893029079503,0.0005219479491325289,0.11128536741316652,0.05053953210748478,0.027292723894858668,0.032060021570667376
AGTRAP,-0.0033350037394768916,-0.005861548280457024,-0.016014959478795627,0.017765726984506396,0.08230637444736778,0.03615962258971766,0.052087929430073704,0.046652464978971256,-0.018441671601767077,0.018116835211309867,-0.009395087060675744
LAMC1,0.0010672684307427988,-0.040810716535576774,0.10515002333012996,-0.017438090559447145,0.04968308101145353,0.008944939367688165,-0.1189700042058983,-0.02654587197812243,0.017609730398701656,-0.0037904232276653946,0.014718522984495407
COL6A3,0.0920104495359427,0.008180979285900487,0.12692000288884375,-0.019665034379330818,0.025815336735096384,-0.08326576446933864,0.01776597613985292,-0.05890673921201526,0.009433436557792673,-0.017545781951316883,-0.0331062707042775
FN1,0.1203423656295961,-0.06762756310650181,0.1128051610613309,-0.03594084782840495,0.013361159613288778,-0.07937981041714298,-0.0714333950986009,0.03945862408394872,-0.0687951441799895,0.01998520908867603,-0.03436983235076294
MIF,-0.06191010112625363,0.006367037056035244,-0.08120792215439962,0.01367793116765903,-0.028778445127666884,-0.05517602901976004,0.044223994207697105,-0.03107251252134878,-0.008611385055801148,-0.03963284061768871,0.07678732340567056
JAG1,0.05572142566282736,0.06614733587131773,0.020971169613270745,-0.01970494902407678,0.01681098102653033,0.10975008294891272,-0.032339522143645216,-0.003989813394948437,-0.02553148392173,0.027816422732126825,0.02655295338869956
NID2,0.02070085516692593,-0.05057637846337257,0.10731818156367441,0.043098791451336556,-0.01316565666061512,0.05205923720787293,-0.08445124213503057,0.001194831331820369,-0.016950188678234574,0.022238896197756083,-0.024260827531120258
EFNB1,-0.0754544270938817,0.040339792254325026,0.04632671523072969,0.0014578315349785124,-0.05659802921344888,0.03883560341210484,0.013087190407269588,0.07232882852664739,0.0788405674868421,-0.015126622042743228,0.03555826798370487
COL4A2,0.04848854605580676,0.035713484700333906,0.09872128042153802,-0.028539032685964277,0.014074084682204802,0.08272802762731685,-0.06556962534700422,0.017278282976149435,-0.010592342034085336,0.04574780791736556,-0.025570092629047053
SPP1,-0.10430339272424079,-0.1326778446441506,-0.056772120898648366,-0.03132670968973521,0.05246575873992504,-0.09625001305747341,-0.022363224223944635,-0.03435514586811413,-0.050910231762113727,0.007300020993496142,-0.03345971926265551
PODXL2,-0.0051061326525510065,0.03011304946564433,0.05598178222335028,0.050116932543557174,-0.0048292440028640795,0.0444729558317948,0.056886607852905044,0.02908743414880967,0.02964083262729008,-0.020598852138980283,0.04776757255232886
IFNE,,,,,-0.004174412858659086,,,,,,
FGF9,-0.02944438436690984,-0.03706361812103148,-0.04443980988003878,0.04463776191248145,-0.011944230749186243,,,,-0.030466296034822628,0.012178875240445974,-0.027654505157699325
ITIH2,0.1298718926402139,-0.016580291441374892,0.05102197331622882,,0.06800148590891081,,0.06304885244396773,-0.04493888766729679,0.06643819842786608,0.04460999609705773,-0.020361770800658166
ADAM10,-0.015547760815071142,-0.03572872207972748,0.06903195912380103,-0.021378979231081417,0.04602984853569077,0.009833086233745559,-0.08810900266932967,-0.005243169719215756,-0.03321127928140766,0.0015109916968294578,-0.04549825383369363
CFH,-0.050159998860976045,0.04250252906343154,0.09255840856294206,-0.04319493530834564,-0.017833284275657477,0.05894192443763388,0.1214465077695527,-0.00942296009849379,0.09417210354523968,0.03096380688215663,-0.032995125778932384
COL4A5,-0.028337092128254804,0.03958175528155106,0.054554908287958344,-0.03869938193963934,0.005384343402020887,0.032910308458375864,0.042226579350141,0.0015047549571613875,0.024448807199051577,0.00043211560865806607,0.044880269340500926
LTBP3,0.0028595558432691053,-0.05338752187347858,-0.050128055974636536,-0.06367948538046928,0.019052169366413074,-0.014212029960589897,0.02659575660176557,0.02198905060990686,-0.013042618331251471,0.02966790895496186,-0.07327726501023608
GNB3,0.029502278321733535,0.03847459268543305,0.0324200776492953,0.003518598656898657,-0.025499835091629355,0.04065701280482147,0.019910540849330215,0.027880639475867466,0.03492975217249682,0.058636966568073,0.07479702244307515
COL6A2,0.07698746984486217,-0.08535229936230018,0.11780899436570665,-0.07043320209664451,0.024963194795160338,-0.04342114821114827,0.0033714703094222765,-0.03547167581516988,-0.054436939610949746,0.031112990640527638,-0.0003481167963971204
GDF9,-0.016565959035728446,-0.01384855782135817,0.013464374111524964,-0.008926600764806102,0.01616881167115631,-0.02079861709797183,0.1471478434567142,0.0455581992192665,0.04859656491280191,0.00630758406952034,0.024524431517008918
NCAM1,0.015569730314434156,0.06297424537228526,-0.04986778908672092,0.03794910086416083,-0.02314856000100645,0.03309463526732769,-0.02413972523517781,-0.09475314337949693,-0.019936527504836522,0.02562824394468877,0.04569220576279849
APOC2,-0.0682114951437953,0.05172559723580654,0.00818998489114101,0.04074926992974504,-0.039620396717049436,0.04920255945031579,-0.01843524831038223,0.04767069711664388,0.0133489455972742,0.009077887918696929,0.038342789721271545
BST2,0.13309520933876842,0.1397998708026514,-0.05699322090579051,0.014510317376420482,-0.013370524070130202,0.04756229468839932,-0.009237919102915089,0.06765277009167482,0.0358856111715104,0.03791623814581469,0.07217258532365818
COL5A1,0.047224108570077465,0.02455875316431507,0.11296960833876683,-0.011812005632503357,0.05411951901327338,-0.054201626686445514,0.009143699997058427,0.02807311958144941,-0.061823984562982125,0.028903867432911803,-0.03213331156707557
CALM3,0.04238146250343345,-0.06835251850070799,0.016653075274827123,0.047713051582339225,-0.05314467297999826,0.06679899227969859,0.05477039870227351,-0.05294414029964566,0.1225948184727634,0.002926336759091721,-0.012499767668427324
THBS2,0.05604521935309658,0.09743064759013191,0.011050552919556606,0.026352175296856926,0.01993358677594154,-0.10592422060311753,-0.10520316701734828,0.02699326713960895,0.0449778183844817,0.030945165002991992,-0.037087910839929905
SERPINE2,0.09301277406074984,0.09858118164386145,-0.03388048303025849,-0.009268057788362776,-0.004728889056498498,-0.08121989666448647,0.04230506941390576,0.062057783074775295,-0.03593542197009074,-0.00634984453248347,0.02882442769683216
EFNB2,-0.0033283330091497597,-0.005460207138464368,0.08424944453811803,-0.02683658472649821,0.013649718128125923,0.03660151257532198,-0.0573237467792654,-0.002114856553809086,-0.01863635037885942,0.020290261696957513,0.023231197200921854
PROK1,,,0.0376474380547382,0.05795456994477106,,,,,-0.0252564356602349,0.004677119072370981,
LACRT,,,,,-0.024398376562243237,,,,,,
MMP9,0.12304923105718804,-0.02192927018913405,0.09244881897484822,-0.015838264879477176,,0.08304222635901326,-0.04626993169134224,0.07342037019917194,-0.0036650766586553193,0.02467808996580509,0.02430218208605258
DMP1,,,0.02450702897589152,,,,,,,,
NPPA,-0.04206170139275994,-0.027338508223405736,-0.02985285653242472,0.06096309197051047,-0.03744279344496587,,-0.058201535381415474,0.02879239778102233,0.10975148790129145,-0.02736982046726961,-0.02117108654452999
APOB,,,,-0.01924102140275455,-0.018002849746278988,,,-0.028819778369949377,,,-0.016047866189863823
C4B,,0.022879726210172317,,0.009246220530206446,,-0.015684642527565257,,,,0.08651996591317346,0.00549930245874969
NTNG2,0.042290713185662604,-0.03428690671793304,0.02190505048523069,0.06273624466976653,-0.016441487215251585,0.004265724765146612,-0.002150696878216019,-0.03704274510275974,0.0644054204320858,0.026512425496506474,0.04770891640712265
LAMA1,0.018911274048594665,0.04167869589442497,-0.026813100794213975,-0.02294064733249835,0.031123422097122856,0.05462122240524755,-0.014870691799525753,0.009163516345395676,0.09033198405638558,-0.009335958875078017,0.03544929575222738
UCN,0.07874226680026124,-0.043590073972355446,-0.020320755717476064,-0.028214048496419397,0.018254937859391016,-0.006478656155018552,-0.044024997557533745,0.018479457777105107,0.023880506083765993,-0.009111115774428689,0.10234679832598151
ARTN,,0.12041204692464015,0.07314610120609498,0.05345779869048695,,0.05148704570756161,0.0910411029167989,-0.03257844239387876,-0.03979193809219192,0.01308333880479992,-0.018735965614246782
PDGFD,0.023877009584895078,0.026203321798118902,0.1356315750585424,-0.024837399793471604,-0.026819515718590863,-0.013458169667141239,0.013438806703523983,-0.058346734701065474,0.12494456676533144,0.05201285412315448,0.04751766386256136
EDN1,0.015127944921533295,-0.019753670504378724,0.024018469587170865,0.015542822188802503,0.04516919259975359,0.02321461528324057,-0.05048445980909395,0.015769352406839854,0.053734986507926706,0.0070185479905842795,-0.022806837053100524
ARPC5,0.06053953701984156,-0.012847961823092053,0.03228490151642242,0.0005592478502477965,0.003564132838291097,0.1176119777072834,-0.031658674224295226,-0.020186470744311538,0.013596014809274647,-0.03419022702873631,0.0171502623849258
GSTO1,-0.058726761545191325,-0.0848138414612038,-0.027501674972089794,-0.03011073171181189,-0.03788909426563256,0.042143375017478224,0.04717550032171985,0.009795886452159147,0.02981246996024959,0.07841646807659859,0.008325774790896412
PROK2,,,,,-0.029419932037949407,,,,0.00735537468336939,,0.014146047198716231
SYK,-0.006900050890924587,-0.007874890404489502,-0.05676657152792978,0.05115820435314564,0.059220918199296584,-0.00789021097825463,-0.038514673589008085,0.11685818694788735,0.0438479493111972,-0.0005536676159518954,0.017617069287363826
CD40LG,,,,,,,,,,,0.029487319439258197
ST6GAL1,-0.06974044759593502,0.008348501757081177,0.07748132801135099,0.022024477677160283,-0.026883663354594592,0.025946879254979387,0.08241312890436255,0.046135178316727844,0.05467288894909589,0.03667349344750669,0.0383512355975307
