,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
XCL1,,-0.017449333653195752,,-0.01819469810589673,-0.0143004143305766,,,-0.01870819641785807,,,,,,,,0.0527864070570799
CD58,0.12228845635880278,-0.06379514137010882,-0.04196905029657496,-0.04510652861154823,0.009746819419083187,0.017153848469950897,0.0577716941554426,0.03817171182518664,0.027426236342881584,0.04915698208081644,-0.0488854476888686,0.07445016033578288,0.03903257665860332,-0.015640510123444223,0.027545392588719738,0.0028026886262495403
TNFSF14,0.053602265281405374,-0.01758200251696129,-0.018100459154556856,0.029307503882258227,-0.040250891110531935,,-0.02273339142438753,-0.0013908584864684933,-0.011634707122387915,-0.03453995545998786,,-0.024440465515003965,-0.02504429871006922,0.034795801285548156,0.04196701472255271,-0.002239452126853744
CNTN4,-0.01640862977181946,-0.030911273633756304,0.00909632950407574,-0.03269914590786994,-0.00031420317583308197,-0.02886061558527713,-0.03874052520750804,0.006522275541920732,0.007132839226940789,-0.03222753732198849,,0.0652419517159767,0.03808646119997493,-3.370080570860038e-05,0.044355901288022824,-0.06957076573003228
NTF4,,,,-0.010455435034037501,,,,,,,,,,,,
INSL3,,0.02692814758788432,,-0.016722514767210053,,,,-0.013134252392367094,,,,-0.027180845830773577,-0.014537060665020692,,0.06661108338029088,
BTLA,,,,0.006408994592773921,-0.014908657998993307,,,,-0.014857918931829726,,,,,,0.04722096837934072,
MFNG,-0.029499097026061592,-0.011162621390245023,0.0492781169639705,-0.050253355653287146,0.0045587689250679575,0.0010544629538926863,0.010227993242980071,-0.007928967441822605,0.0010821880243490018,0.005715983985576107,0.020661293202089658,0.009812081099074655,0.007466363535711194,0.025716114834559094,0.0236544821954395,-0.02005163387240657
ICAM1,0.07372686205990998,-0.011065491015957973,-0.012327134073384781,0.012140988053329181,-0.03478269191930667,0.021394289256197685,-0.01774046273968442,-0.03498773540828549,-0.029799249105495584,-0.030147916151029623,0.00842359956724081,-0.02173624600727438,0.03374861201783924,0.028681064552712108,0.03108829303114108,0.06898433776247857
PROS1,0.031584243925009546,0.010088394436225069,-0.007282868753650745,-0.08493310266982156,-0.05392435354158816,-0.04449322749507839,0.041874010894660633,-0.030548518084944992,0.003300850074462747,-0.014992806873834566,0.03203227216785516,-0.01157075846201721,-0.07538642053228882,0.06835844590299892,0.062032567185926396,0.031224483236573425
CLCF1,0.09530018253912571,-0.005235060495847731,-0.044428467605033065,0.04614861669201088,-0.010524609760373524,-0.01561136082151403,0.018686633551345238,0.047151713646541984,0.006016504556328342,-0.08646508343121803,-0.05850704068427447,0.06051200001401259,-0.0012218018125716105,-0.007367607338235573,-0.008273983744442317,0.0477734554616546
PSAP,-0.028329290304307527,0.011306638320173212,-0.002410056390932234,-0.06897715518371722,0.0018755568910038744,0.029444219919092515,0.009190691137240328,0.022624916831728997,0.042675945990479615,-0.05475449669773656,0.14708498493314853,0.048891167293471656,-0.08174643317060894,0.054281783637581425,0.018919557163227064,-0.08803957675776095
EFEMP1,0.04060300936375756,0.05658134205792456,0.02248172790309896,-0.06199905794451641,-0.039576348424022384,0.01589033711180487,0.058010470586147604,0.016258541447369594,0.0523132822802899,-0.027054358886717873,-0.026362750949014812,-0.03800326259437055,-0.036589552256083124,0.02528151534653891,0.024780243848964392,0.0006392866215409749
C1QTNF1,0.004238955697947113,0.06363626095872119,0.032252003808659974,-0.00594451474204106,-0.0024775057135144295,-0.03463545954893564,0.06188048323837885,-0.04878308637639253,-0.002430793040901234,-0.04035079399286625,0.04676126973755089,-0.028475099495174544,-0.05283366468557101,0.032036411548430954,-0.019898846454205654,0.07463348409164142
ALB,-0.009842286897763371,0.0345099705239214,-0.023877104095305572,0.04936166799585727,-0.03521554270174842,-0.016064108637411055,-0.018300798845630684,-0.01433915870438613,-0.013214569955729383,0.06529549520668453,0.041568656639013706,0.028301681970033753,0.004866094896702481,0.010853466474895199,0.052661260093896885,-0.006647566146295778
CCL13,,,,,,,,,,,,-0.01814291504453263,,,,
EFNA3,0.07464348964004693,-0.012068110366791784,-0.0440577317275037,0.03393914015980207,-0.022553888286881027,-0.049253514385611555,-0.0194079289126734,-0.02875620464288264,0.04635787781135131,-0.04406865566058323,0.05314525630855659,-0.04189436438387851,0.025541704501764566,0.034990368264892074,-0.024745837329316754,-0.08720606263028077
DRAXIN,-0.055726659961238864,0.06426878981090366,0.06284665844896513,0.03467548017350065,0.0377502779889609,-0.03639092907206782,0.009043186505723819,0.004070021245789136,0.04259581688717091,0.036682889323249465,0.00401350171130933,0.02034248879309356,-0.09582312781427753,-0.024697254968571787,0.04735131900465021,-0.07043071340382269
RAET1L,,-0.012176998794272437,,,,,,,-0.012708642766555554,,,,-0.01471619367315636,,,
NPTX2,0.06231546544570696,0.12114235130270817,-0.023511918010209777,-0.06807552886313802,0.04956367570633984,0.012899433247148293,-0.030734288071838388,-0.01628283183791579,0.03443677684523559,0.027306254290773026,,0.019834611332302566,-0.0009036249253674789,0.0822165614125671,0.0732406246206958,0.025818317855832926
FGF11,-0.01733939422720116,0.002918354016234047,-0.034613536918334485,0.012185133208315156,-0.03452044098864137,0.08783667633820437,0.06882330928435637,0.014207516125417274,-0.0240500678885747,0.020810001411206466,0.011205051703173359,-0.001468146033969104,0.05552002043256038,0.010423601248535745,0.02480406645054496,0.06890323139999836
CD59,-0.008240416229593043,-0.0156454752914253,0.005460959115327915,-0.005666268642574903,-0.014644010025212578,-0.02127113618286745,-0.03812357657717462,0.027919485136546966,0.03681587053201194,-0.030687784563023308,-0.00920057218100674,-0.029163622699213503,-0.029221228080502187,0.004448043854963633,0.03943231732934575,-0.07974119262283022
COL9A2,0.09251520857693679,-0.04093739533945128,0.021461038464724577,-0.07485507977594703,0.019739445628697463,5.362584351958235e-06,-0.032194342308063985,0.04191535778054385,-0.059059557561658926,0.025333705620152205,-0.05294909771625986,0.05579292277703086,0.09417140039956527,-0.005666975579205641,0.029908214202826126,-0.023481440146945826
DLL3,0.035546117927467216,-0.06742521680741467,0.01183003693130853,-0.07518697402897218,0.0488680213663578,0.015540036852628024,0.08036174481420623,0.05502396723619989,-0.013549060610183992,0.01334311463794688,0.0003314191671797745,0.035203375568477566,0.11333621601932264,-0.07958001218565583,-0.04515347855925276,-0.04227160571579468
FGF5,,,,,,,-0.014572823097271856,,,,,,,,0.023933793646677973,-0.018931727080727493
LIN7C,0.04630301330638998,0.02394096520564896,-0.01124047578727718,0.031997674982183005,-0.019625416412355493,0.11531274174169323,0.041732558398964954,0.00926749938651314,-0.009165028750371717,-0.008212214344440482,-0.009681536969699155,0.035405160111921866,-0.005788876065994086,0.0074753514649305835,-0.02070469215225695,0.028753222212931914
GDF7,-0.020838835716492508,0.019584255922250302,-0.015204325596497143,0.029223557870288363,,-0.022946502551734114,0.04659311065746494,0.015551066783325636,-0.011634706670263176,,,,-0.012615437924073184,-0.012532994402190231,0.05271604161495868,-0.03827403028617165
PSPN,-0.03936255448393086,0.11101104501304421,0.04278217619574591,0.027295260413135996,-0.02127029113745923,0.03355562436692439,-0.044350253726017655,-0.02339232226237478,-0.037807664868956876,0.04726625990835831,0.025142312120430832,0.09660541284620466,0.03505997277823234,0.07703204432779263,-0.019591849464505297,0.023033449632833925
ANGPT1,0.007011947920794955,-0.06274021292414378,-0.03997075853729345,0.021613362621201237,-0.020549395008450388,-0.027650653744171055,0.03286790296395758,0.0677480587776153,0.05347231988057663,-0.017278322616714973,-0.0027798448928427486,-0.05862502604817385,-0.0201154480591254,0.050101793339500524,-0.01920785729644267,7.776749195581323e-05
PNOC,-0.008609830343660925,-0.027652537225886082,-0.011725775189762684,-0.025349400679867004,-0.016164651302011217,-0.03580299489772682,-0.02137553115061279,0.09562623158607628,-0.04336530505389454,,,,-0.013415312179895354,,-0.02012928466163403,-0.07871304448242619
L1CAM,0.01946187969800875,0.05480691959782972,-0.008569722892502836,0.02373532522117685,0.0486773884377877,-0.053088439967439734,-0.05508688698775492,-0.0006717657548789167,-0.027314356975654264,-0.042192376059956,-0.02420448102905362,-0.029846414047238447,-0.07923260053336474,-0.011420529893717737,-0.02449830053545481,-0.07663593291882852
APOA1,-0.04476594712062546,0.014761207331528609,-0.02105594981039909,-0.01431341952686553,0.051850071281341566,-0.03710105207335308,0.03038413838873682,-0.017103081421291307,-0.018829655694700898,-0.020174357047750696,0.019622793434314324,0.048621651820356576,0.03147631893453125,-0.024765164475040253,0.01941003121386189,-0.008456361863861716
PSEN1,0.06077214937673974,-0.015072089085292204,0.023216768140989625,0.0282768590325536,-0.04664178748551843,-0.0016283218719082319,0.014230756706762855,-0.0009012533731445487,0.004522331278986274,0.07446097893843003,-0.006533072228648712,0.004219063283893991,0.035264419901223004,-0.04990939266500173,0.02442488415614883,0.024741619873873313
CALM2,0.05893177508661921,0.02071403675157885,0.07357764835181954,-0.12439645489761535,0.06977664827605547,-0.060446613565446394,-0.06882936601485001,0.030476630879871187,-0.02176906155064116,0.021495707675840456,-0.08491497829606696,0.014526874711924846,0.006952947394249904,-0.04320407773678068,-0.037391238353874104,-0.02825670770158799
CLEC2B,-0.03728659787922253,-0.0025323640744357116,-0.02216878731728399,0.036371203234224755,-0.023207075791701746,0.023779786765993523,0.040079463683866924,0.02064105314497186,-0.019434560509170227,0.001753877447881772,0.06824758959272022,0.053444646737250266,-0.010713328025065905,0.044979758284892785,0.058639532502313206,0.010634975731093151
NTNG1,0.09074675632048586,-0.005565234751084926,0.005545534643411408,-0.003072189983362161,0.01675571875695301,-0.05027683336048948,-0.04065474638780841,-0.04016120104143893,0.017261469144066895,-0.06562291004766409,0.09490808412101026,0.04144336358263213,0.0738614670780582,0.006991793320479829,-0.028116570256340456,-0.025532268689613308
LRIG1,0.04887224233303858,-0.005854245125001665,0.0628095803155069,-0.0634943414131446,-0.03221482159557201,0.06719863504168251,0.02235445867474845,0.04231105124427053,-0.0026413969271827215,0.08877862850936982,-0.0023143474941332287,0.028627697159055717,0.08648266137051085,0.09082214451052711,-0.017026052706323534,-0.0645313256339402
CPAMD8,,-0.009924227377410957,,0.010203482316355188,-0.018156707521711887,0.06059303385717877,0.045317362190583875,-0.01456891841598748,0.03430171293217086,-0.0037360428609797955,0.03471847365144648,,0.09880534718883674,-0.021165762042604987,-0.02043578098354038,0.06783352375466645
GHRL,,-0.03244352481644772,0.046974014748449186,0.010371855523236388,0.0070312539276837374,-0.017077427584545495,0.13933928270188903,0.009279524796667923,-0.010610651211228157,-0.03910377592032524,0.005701603574100908,,,0.04796012109635393,0.0020694173449183903,0.08423512168827632
NPY,0.01989009944351487,0.06440966028339877,-0.024958061076916442,-0.066259123841597,-9.103845258252077e-05,-0.035874212838388826,-0.021029300148698832,0.01371793234210431,-0.006688710050360214,-0.011292916067974883,,-0.019645850206412355,-0.05853940605333955,0.008873728202548193,-0.024627981637283823,-0.055305411262330975
MMP2,0.03528690073921573,-0.01895400069052568,-0.057608925420269665,-0.045414769324400195,0.0039349438919089805,0.028848029932838803,0.029664332899533876,-0.018080919683243855,-0.0010811779985842637,0.014878874501583749,-0.06677363084727919,0.02118321848000248,0.010386136824643373,0.048830125062886066,0.017958002381886683,-0.0079996353587622
LHB,,,,-0.017226669411637845,,,,,,,,,,,,
PPY,,0.011861376427499445,,0.02865751593385478,,,,-0.010647509163662645,,,,0.026226874172736895,-0.011852977244942747,,0.04381788150024915,0.01591441633390293
ALKAL2,0.05646353210766697,-0.022836048466139458,-0.012203962371713818,-0.016976392774078433,,-0.048604400133389215,-0.014947419664624784,-0.014506776601103208,0.07087621124467239,-0.030287264382098264,,0.07281352252151989,-0.04028403571288421,-0.03166990237051199,-0.0005531760758998226,0.028100150320019397
CSF1,0.06110211014995402,0.0322166962046148,-0.05694825148030396,-0.018439811627704902,0.014776984783481406,-0.00489526102105547,0.021638714188909194,0.02139335330229988,0.005533433770536956,-0.009060260988143281,0.015196742774172874,0.01094564094911261,-0.07293602164397976,0.04200789743385622,-0.009939576386442014,0.07530644388262782
SEMA4C,0.04359140024209893,0.01362709628267687,0.016085535592498142,-0.04387106901463437,0.012519834382391782,-0.029152414091229373,0.03807342475583304,-0.02235986460937284,0.022291358165633626,0.005655563122696196,-0.055482887130038974,-0.013968231423369339,0.056303875623939265,-0.017516681244553252,0.06300035553105077,-0.028287129031138922
BMP8A,,,,,,,,,,,,,,,-0.017505321162687753,
ICAM2,0.01410174083711714,0.03324628840106722,-0.02999903751475969,-0.07590393459360108,0.02876162450189941,0.02027432484105398,0.03984940439838512,0.03530378782236272,-0.0009187042581005572,-0.0008951210838185611,-0.005629888825284079,0.037142382630856625,0.0014187784514705845,0.09478120623750283,0.0591645243970064,-0.054565528427932886
SYTL3,-0.006231139095422539,-0.005350424014562438,-0.02700229599607614,-0.01443465191499205,-0.007053090650224266,-0.02206411167122967,0.005879846228651982,-0.0014916831621844882,-0.023903913820880116,-0.04985357450723858,0.03185129223534699,0.007512031136689866,0.024151512575555204,0.019981590023941936,-0.029246413322594783,0.02282781490492251
IL1A,0.019087239605099945,0.013506226004569752,0.0031611944650548245,0.03139768863964404,0.07159625923954989,-0.0229464995373967,-0.03625939807753172,0.014523192286675668,0.0012908755433365645,-0.05164157571173101,-0.06493777066053753,0.013083109083240415,0.028563063383937243,-0.034714037509163104,0.00517987352540207,-0.03128397352696721
HLA-G,-0.015192352042070681,-0.018737493496596442,,0.04544077272794114,,-0.012393736352444246,,,,,-0.03448937886452103,-0.04001983860249176,0.04886672738617266,,,
PGF,0.06719290067524655,-0.03653784094069003,-0.02083078460387797,0.026561722438265913,0.04718378931450593,-0.022323083708613904,0.05143077627774154,0.01578842407936993,0.011205492000108733,-0.01911327683105715,0.06637931822863469,0.04214575817838567,0.04016594353402474,0.13563800178595598,0.05440149090438827,-0.017539604117777757
LGALS8,0.008859306423221105,0.04168244402332026,-0.022454917421903545,-0.03722937979264409,-0.008922631171213979,0.00017936162684920582,0.026007689479738215,-0.012827406683673465,-0.016319930945567385,0.009168108790217552,-0.0700715224894183,0.0036622836690216186,-0.03257592626087781,0.012890717975304661,0.06540126052485681,-0.03753303277912427
DKK3,0.04240740978231087,-0.03003149141350405,0.04184091535274677,-0.07604255572977596,0.02335069752694248,-0.023402066877148447,-0.025382510802759634,0.001569396939480611,0.00019684971385000756,0.08756695855866208,-0.027562807152089936,0.021539816186683346,0.028058746563111484,0.08095608731525578,-0.017174178862868376,-0.1257819124779409
COL16A1,0.04546618584789594,-0.0514353548339985,-0.01877055271138334,-0.03799655267074714,-0.028630619583617303,-0.03638733377327921,0.07028141360560555,-0.03358432605838129,0.007797046651440234,0.011266262586821334,0.13055079039820036,0.03321877944901763,0.07649948689842297,0.05642378494303676,0.02816005101119487,0.015670828223690234
TPH1,0.0342122945450128,-0.013758078922822978,,0.04580319795652704,-0.01782316214765763,-0.01313289197919955,0.08136990684462427,0.010659594801475443,,,-0.03305475538148867,-0.04395879152882444,0.05775415208693752,-0.03483176159087443,-0.003891431607046735,-0.02716850836937793
TNC,0.0799038021540161,0.03783437888277453,0.012583893447394221,-0.0018182226479960476,-0.06735159650996744,0.06894275832510406,0.053741942682446406,-0.006835884653112272,-0.008878723450301053,-0.09948227670734923,0.062165335558523556,-0.07506519456461411,-0.08108484882898805,0.004636133943624767,-0.03236383763806549,-0.005691662411380643
TNFSF9,0.02152235152666817,-0.024464847145701255,-0.020407807283237368,-0.02037765679255405,0.024504183183749174,0.04507653869587934,-0.024608046392120293,0.003947719936352498,-0.01772299192630366,,-0.033538890289262296,0.056071689827752236,0.020479368454014008,0.031917084681190575,-0.027703458687326807,0.04460624794019067
C4A,,,-0.012026457893275989,0.07844338170094732,,,,-0.012622088048242226,,,,-0.020198794735933598,,-0.024456471322657245,0.046835924724592526,
CNTN2,-0.027335145173731867,0.0031913073131928206,0.02391068187478906,-0.020815168928921775,0.018273928367151932,0.02515079848281036,-0.0070618665265597,-0.0006245783616474569,0.017338719281890205,-0.033968010235524974,0.023303600996672585,0.02028941717111241,0.0673859150437576,-0.03684408773302889,-0.015096426825205135,-0.13667423198026563
F7,,-0.013422042888815863,,,,0.0533870541426513,-0.01318307198970758,,,,,0.0413329667412484,,,,-0.03354553059105592
LUM,0.012721413467354463,-0.04352627126906774,0.01885281308649359,0.03158619561987783,-0.04913362568848782,0.04953733354660633,0.04704401923214505,-0.02512369495248161,0.029675543825546442,-0.002642134290326515,0.06382862837239683,0.060294027598382496,0.05545667452797799,0.11742468845484155,0.02836172476628717,-0.012406276461297846
BTC,,-0.012176993722161081,-0.018819270591772613,0.018436244314214263,0.0015136035809444285,,,,-0.01760638131337687,,-0.00633828073910738,-0.018411684817798014,-0.021497968836916955,0.0977470488846174,0.07739309846664408,0.06847830383469156
APOC1,-0.04281260689869397,-0.04078430071303361,-0.04311305989316626,0.0015444062958666564,0.026475848836841388,0.06309861677058057,0.04103066219635067,-0.028998958815594705,-0.0027859508708874686,-0.04165056269332553,-0.11133709177253528,0.006681193814023502,0.003256057056723696,0.06896433850885668,0.0319614379215738,0.09058828763875043
PKM,-0.055532742902849895,0.03748745179041359,0.010767779516289558,0.03401191291367912,-0.011092153060871603,-2.0342626941402384e-05,0.017280020797771686,-0.0077131701957921725,0.028117188275737195,0.07120366831584332,0.0744339090626771,-0.021649433172998587,-0.07933427714269332,0.08214115352771151,-0.020400316291101273,0.02964581425775809
TNF,0.03815696405067846,0.09197013626720099,0.04662435083444796,-0.0036032859058700616,-0.028526536230034143,-0.02802123198546805,-0.019347793950719713,-0.028796391578648214,-0.015512537569767223,-0.027310829671940942,-0.0047309587791801175,0.005828280594777947,-0.014716197687001494,,0.06852658338639513,-0.026108208298649665
GNAS,-0.03153912783656598,-0.02067027758563752,0.035499186313613144,-0.0997600005671255,0.036896322837423154,-0.017135719603014896,0.022984265373584223,0.016166893481420478,-0.030908649109707535,-0.03290828373924125,0.04075236636858661,-0.02255347244914187,-0.002007245155891023,0.06565102444168841,-0.05386732558794459,-0.15366793952723246
BMP8B,-0.013144302100031749,-0.017584110546569078,-0.02328778750038446,-0.026377623150356123,-0.008966400367017726,-0.04082434053656828,0.02368581793264381,0.0028771371659934543,-0.0103001654974976,-0.005412043176924125,0.029894634345891628,0.01439170606738937,-0.05512286856622714,-0.05243822929523689,0.005846537844744251,0.01816859074150188
LIPH,-0.02851125764606893,0.03544285370898881,,-0.01480805820418819,,,,-0.010176853422891659,,,,0.006528765721721973,0.05789509276489932,,-0.03548573133308097,0.03403342700319728
CCL28,0.17322835906243061,-0.019352444647408467,,,,-0.024528163571438687,,-0.0156706800743484,0.011402107501053483,,,,,-0.016905253316259992,-0.013592919734919915,-0.012740969573565407
PTPN11,-0.04446984247336875,0.001366778065134279,0.05175804205756743,-0.007609687023222559,0.031332084294047075,-0.040193851431108554,0.06308968981732019,-0.036941730490476575,0.0650356064725458,0.0314355568370357,0.014481254541071817,-0.016054326715790358,0.03301386680469629,-0.03330644392835418,-0.022950929201816826,-0.11758500327001568
ADAM12,0.03394846253493039,-0.04842003460514839,-0.014321187074026277,-0.037292844996333445,-0.03258301425185378,0.03047732265194542,0.12255778640627893,-0.040650918864144674,0.03702721138185457,-0.008310587864562173,-0.05132796321399395,-0.03560233758485537,0.01987971925209258,0.032395645097305595,0.03557268848973158,0.008501854492912145
EPO,0.02122178737073011,-0.018486380275963978,,0.029033866702681085,0.01930180203525611,,,-0.010647509628428522,,,-0.047139594051062224,0.04550118013677915,-0.017040225987967474,,0.013880263246104774,
EDN3,-0.028759961018609406,0.031886123189618025,0.055476038225853425,-0.03283647536104462,0.037224717488639605,-0.016359504678426492,-0.023358543305461485,-0.01650311479062191,-0.020912735397187063,,,-0.016500690733176636,0.01737197270653828,0.1217530092967768,-0.026264521570926336,0.07139497190878724
CCL22,,,-0.015204325228318341,,,,,-0.021438991223040157,,,,-0.022300317782323328,-0.015583025753553336,0.02602298518623859,-0.022336670938193675,
CCL2,0.06401152755265833,0.0355170972645105,0.011059816169839753,0.029497992225860362,-0.034500552899773454,0.013706713408554932,0.013318720149366168,-0.019234013224433952,0.01065232584143688,-0.0672903676494654,-0.10356023154816317,0.0027739898743606825,-0.03540426651298348,-0.02191100523379335,-0.045422957251601975,0.04577179045610856
DSCAM,-0.056707559593217924,-0.00044907103797284264,-0.05600302060646029,-0.04955637307857825,0.0292853318844809,0.04398967203218732,0.03721169321425737,0.020191785183770614,-0.028340823774343122,-0.02481075170843073,-0.07270589403828875,-0.036500822553272465,0.06965016997263922,-0.04723850725031969,-0.009045186452549408,0.05773429809062175
GPHA2,,-0.015334074268502295,,,,,,,,,,,,,,
ANG,0.020393574425718715,0.01833923700083673,0.030211680941895427,0.09599015784013692,0.03149459411628098,-0.026706541926964963,0.026840808693008415,-0.014601616535497358,0.022646677688690338,-0.05115103748287246,0.07068859871036075,0.03129693203882603,-0.033036429534287357,0.048375011010253925,-0.027453703641614972,0.03533276788456765
FBLN2,0.05149045291400574,0.006873960279883868,0.00799401305229066,-0.008889061420508451,0.027293611429451862,-0.002816909693489957,0.02800915213632333,0.031138858554373917,0.03569423864532544,-0.010775186354143004,,0.04169109015196673,-0.02580241455625536,-0.0040115631316962365,0.02477240077478954,0.048187000608468734
VTN,0.0590684604398926,-0.026007557413380074,,0.055696731627575054,-0.0192822279700938,0.09866521533295596,0.029710231212705766,-0.0015908158575061687,-0.016245527851647724,0.036872250412453615,0.06794989680957447,-0.022522650435748044,0.12260409717814814,,0.1738401630662495,-0.02967437546610466
VEGFA,-0.06895841384116819,0.04191342027727314,0.009222367709556192,0.03266303702900869,-0.019451360114843927,0.011749194847973614,0.010934571353589379,-0.009751404059150006,0.03460212651320855,-0.0404068079909352,0.07911468783636756,-0.06898413264242499,-0.09319998957886827,0.11262988094457405,-0.060607787500232074,0.0673984776654752
F10,,,-0.017354775587619015,,-0.01799064499678852,-0.022837793316646135,0.08704916888235575,-0.011674764178051411,0.01796102508465659,-0.026700450901114593,0.09655769270330483,,0.0005742176128553493,-0.01815561042221623,-0.02552012125606451,0.010082224027077405
SERPINA1,0.09837346513011828,0.004876734628442965,-0.02592843934743989,0.004035496491920073,-0.040753337384572944,-0.045376357423372655,-0.04781886575699791,-0.05784817888949257,-0.029652819363662375,-0.07467686018969491,-0.048220612809802374,-0.0020764759508448316,-0.08618669961725675,-0.007655142869552873,0.023055272284560408,-0.04519890953688985
VWF,0.03727735591483556,-0.022129796464227545,-0.044857322541433216,-0.04717552177251639,0.006188843945978028,0.022214124560046084,0.07749462151568583,0.039265321024484025,-0.004520494087691641,-0.0005619000791650447,0.005671862460986511,0.09570923951016512,0.044240631825118795,0.11934782483964017,0.06142924166048178,-0.058844308816166084
GDNF,,-0.02154614287869726,,0.03176226480327479,,0.05578788966045094,,,,,-0.04529527771152214,0.02452782696061169,-0.037358704731140474,,,
VASP,0.016931912172760185,0.03206565385082761,0.024407223228695523,0.011955680676428788,-0.006359693190336918,-0.004797205064758408,0.06947167818843245,-0.02374308765681507,-0.03130597018613349,0.007075012451403989,-0.035957681698602986,0.05638778934911792,-0.02948677076464092,0.002860238393527078,0.07448349706445344,0.039845269847780175
ADAM15,0.0434952997434239,0.015331402447027251,-0.038248519999303364,-0.045598699910845336,-0.016459706904116453,-0.04402166876870834,0.015144022669026886,-0.022532088859923017,-0.021118195219673994,0.0071184948276229775,-0.04046038775622397,0.05702063232774653,-0.06203182311252086,0.07775547218412789,-0.005673442051958364,0.030905973123358806
WNT2,-0.024230997016674492,0.06077349445050615,,,0.00825501373888903,0.013757863117371833,-0.03383893182249788,,0.0065547455086202265,,,0.0651001971864239,0.005978198924834967,,-0.035152450664259094,0.034589896605407545
CALCB,-0.02536144665683281,,-0.021996706984806873,,-0.023290942782181273,-0.013311586597206519,-0.014572822938904247,,,,,-0.021389867914486115,0.020222861431802838,,,0.07395211159008881
OLFM2,0.056560463761485685,-0.03737251998576887,0.057690669224900334,-0.08811131066109912,0.004264592236169786,-0.03439097169301298,-0.03847348087152646,0.0064578330968888455,0.022516893147244105,-0.006606835445431162,-0.025012912649174907,-0.035974411133775586,0.06560272267105527,0.0052633666406982,-0.02359015300313041,-0.003388149316294444
MFAP2,0.005346877496764954,0.03185084617380359,-0.022367451070254337,-0.019876845376625308,0.01834533349294712,0.015254267024437189,0.12074982720284405,0.003144763329328362,-0.0075055263540533355,0.0035784353377766006,-0.07283069738321732,0.045994210538518855,-0.009686201508119352,0.05164677989389293,0.09043104638165309,0.06637706634772322
HLA-C,0.011739537608719776,-0.06779997715763177,-0.05884648735928632,-0.026760346571856667,-0.02447178634780594,0.037786681157367094,0.052946212844069813,-0.021072648287538392,0.006992471350097029,0.05037989542045282,-0.006080057549361844,0.05725146977726547,-0.092863289444903,0.0783802472615161,0.05803632133566798,-0.07153196921269535
THBS1,0.06346858137231705,0.0200034934118797,-0.024910438534824105,-0.03544119199782646,-0.04087903978701285,-0.010605387100593094,0.04504746542505877,-0.01427214287394232,-0.016144042501950062,-0.004586115495933871,0.06861299033041071,-0.008288135105548306,-0.03383200847165642,0.04243690862522183,0.03566134660705486,-0.04389986453088559
HSPA4,-0.0018585929586065928,-0.028819280395974787,-0.028642401654478327,0.01075959948887345,-0.027653234013306528,0.011287310237054182,0.0020107699483149994,0.0343757916477816,0.007815062971060832,0.07635440341824969,-0.003967689234747635,0.004736553823145142,-0.007360608994351641,0.026799328184656704,-0.0007910397032570243,-0.024773825481972097
LMAN1,0.03351647560531128,0.0341845799827264,-0.035747722560265704,-0.004415053907948731,-0.0201212087490862,0.026437833058094252,0.03831306654176458,0.04643183760692722,0.008119990262443194,-0.000276176390097899,0.05628422393351609,-0.021299056105670806,-0.040301102376437865,-0.015862598099428485,-0.006567388507153875,-0.025259993076921037
LYPD3,,-0.020988481644029538,-0.014015223694779802,-0.01933951199447836,0.058175286721551325,0.006563426925492693,-0.022606580292565938,-0.014907369910684568,-0.016142680198849752,-0.0009994198928228995,0.12480143425644243,0.02144587658182047,-0.018928509509795927,,0.07439266393377562,-0.038024712822424464
APOE,0.02629112923640843,-0.05911616595571949,-0.012044246900275602,-0.08342142503588017,0.008723033316571387,0.10867388086800821,0.001738846012375875,0.06717954807521265,0.08057035580981577,-0.08282747174966715,0.07714191670706746,-0.011652008227465979,0.022920410188056687,0.070794465644808,0.022956223480919503,-0.0867973462532031
SOSTDC1,0.04458669386601726,0.0138808386392221,,,-0.024072448336544934,0.004482529427914178,-0.04039220931400004,0.01828830468676663,-0.024912267103457734,,,0.04779519146276283,0.006538820264189131,,-0.02410570224110225,0.008528748137148321
ANXA1,-0.023114510321746044,0.07974562781567798,0.04260422119968349,0.013704492132969903,-0.05602073852272816,0.06948291654832954,0.040965005944016405,0.03420531786280401,0.034835258964415396,0.019144759663073718,-0.00843939237814594,0.03662574664260907,-0.027744847448989526,-0.0002907479461595627,0.02046775950812408,0.11427063213982462
WNT2B,-0.019720889274264644,-0.035062436743155644,-0.01974096532281121,-0.024708417404163116,-0.02769371691132005,-0.03439826894308993,0.05710729055320201,0.019587116006193818,0.053126787798677376,-0.06233273813253336,0.0012281986354700358,0.019649628341335483,-0.027874578366583285,-0.0006379471558506296,-0.0349777677453395,0.12508947736852097
AMH,-0.003520991270203184,-0.025629074496178534,-0.018819272571480576,0.02626775225576256,0.022242968737973687,-0.023906023317759272,0.08469900558126703,-0.015347846114815778,-0.013702889717219254,,-0.0700975152428871,-0.05500790801972549,0.025979522750976,0.041840731334366055,-0.04127669796914482,-0.048786908885267
