,UKF248,UKF251,UKF259,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH916T1
SEMA3C,0.040130712664333795,-0.0363140175775944,-0.027614044138335788,-0.035542699663219705,-0.006284716102428685,-0.04453236690864304,0.10540825781705843,0.08101852906419192,0.024578132292187357,-0.03267114947626011,0.12955151449756286
GNRH2,,,,,,,,,,,0.02312158726351706
GAS6,0.048556693373931786,-0.018868116415152087,0.01316883001388606,0.005804777724983708,-0.006812531797246949,-0.020847205749894567,0.01931757800004446,0.023838979063288596,0.00837916680040474,0.0008398611980413376,-0.027428873707487693
MEPE,0.017879068642455937,,-0.03529548134321502,0.015791317848042805,0.04643976373566719,,0.15391230698431216,,,-0.0034404192279275285,-0.024783997187247716
SERPINE1,0.10784647933622013,-0.012530400573894474,-0.030337350471993218,-0.060198803755801056,-0.01179944216960278,-0.05390383356630438,0.21415508004489364,-0.11676862968096237,-0.033949113593669776,-0.036362752461330174,-0.07253311539486527
RSPO2,0.05128511915558832,-0.01910274622777868,0.003895922731203387,0.022226148187943932,-0.0009297745986368634,,,,,-0.02837404523645134,0.017544715091070768
SHBG,-0.026155593725019598,0.05144725976571311,-0.011047397865250394,0.023218208958524594,0.04252451914849272,,-0.04118641580794725,-0.05548891583521486,-0.04253917482753838,-0.035285955707472796,0.16141903881759517
LGALS3BP,0.13241161264713677,0.003498261122260686,0.039273957892977204,0.047093409332814154,0.008722945537352722,0.029036011611408046,0.0043635975746757535,0.04775526989202593,-0.07264314987528822,-0.031985587203014865,0.04071583178859375
LAMB1,0.12635650405084317,-0.01572900096902871,-0.050330070304869974,-0.02230093685210258,-0.03412970206119155,0.05380037314578036,0.13604835739064497,-0.12855033562159696,0.01952268680747618,0.01688987743143464,0.051608684816191006
SPTBN2,-0.018672700095595688,-0.012458161813751627,0.018153177947746207,0.015436992122088223,-0.07736163857590501,0.10096133435813918,0.14009245053972721,0.04060405230161805,-0.009961032837855766,0.02083780336958745,0.010563651587295365
COL1A2,0.14521622213525529,-0.03683033268375691,0.01241921594029167,-0.012966049777827716,0.03901444389370065,-0.010705926618929567,0.04429357720513495,-0.04267103988383056,-0.019537457714278648,-0.030003132774036934,-0.0317886797803202
DEFB1,,-0.010802294922141888,,-0.014439791105071391,,,,,,,-0.03840962620291893
CEACAM16,,,,,,,,0.0616819533029203,,,
SCT,,,,-0.01327194746620965,,,,,,,
WNT11,-0.028942783620754704,,0.03611047661337445,,,0.006139349242688185,,,,0.0013847703888733083,0.010500130046282695
LGALS1,0.03343786890738146,-0.05049972634508149,-0.014381946959174864,-0.025220364144559627,0.01018589476403529,-0.01680649131471466,0.035812197904137706,-0.06559293984890778,0.0634368425810036,-0.04392136810540626,-0.004743598550329005
BCAN,-0.035944506271331327,0.003907173538984421,0.09047484120234144,0.07678399910613712,-0.07633589272415013,-0.01681295153925902,-0.11934621155896304,0.06005235801502507,0.08767732468379254,0.04387997170236803,0.052053786008178685
ANOS1,-0.0049043188234157795,0.015212487163337288,-0.024952297407396476,0.06669235508060202,-0.01149907557582207,-0.00140957592045698,-0.09177893404031724,0.08105003980233973,0.01733442288958012,0.047802938851143485,0.048232389814319244
EDA,0.044236483971197636,-0.022290729673656074,-0.006228241180230118,-0.020795835069665106,-0.021518850063406984,-0.017539108973309625,-0.001515223321936584,0.005963089706935192,0.0008296424960023069,-0.03258472632824473,0.02034246087306018
FGF22,0.10051840246305882,-0.014874592741197628,,,0.007149204402235947,,,,0.19830841227072923,0.00015707335916014377,0.06531064590342847
SHANK1,-0.005024091639745627,0.09460609947929101,-0.024377295212401902,-0.0054818735929328495,-0.028784871776612594,,,,-0.005092609990593466,-0.025409574336281437,-0.018939686821145923
NPVF,,,,,,,,,,-0.018049596082059693,
RAET1G,,,,,,,,,,,0.01545179980395762
TGFB1,-0.003388658048783031,-0.022461196518174638,0.027500729700546477,0.04175972379201124,-0.03164429674760762,-0.020169102784969275,0.10741253456761947,-0.05210778994535566,0.012443639432741146,-0.03556719290148691,-0.008960526710716636
MSTN,0.013858886884351492,0.07750933082809579,-0.01830444791958927,-0.010279699593051408,,,0.035340442870892545,0.009814859976381941,0.03321408158187,0.0401821544617056,-0.00389010290149252
WNT4,0.01709242386285649,-0.014123134637202557,,0.04884113848306168,-0.02717301227607959,,-0.0019168845931231526,,0.013064855054214588,0.023644328784739734,-0.0005644897880175733
TNFSF4,0.0026190966344711384,-0.017690061817955738,-0.0280847749488783,-0.034894234867408766,-0.009450531373470638,-0.0049460199331720234,0.17179797541877218,0.005209519175247633,-0.050502778173651966,-0.006992309098284361,0.03940854096746993
NTN1,0.023488289978271286,-0.030824774452940438,0.05723364967814622,-0.0029714194614974135,0.019583297263979206,0.02912728040776547,0.15292866726484994,0.012824121594447783,-0.03151634462050195,0.03549526966960776,-0.0288057953100617
CXCL12,0.06612159959466386,0.0002423478790824409,-0.009320064270859421,0.03632304317221397,-0.020239855660101586,0.017439686598726745,0.09849244929254475,0.0030784220144157606,-0.022598672736068335,0.04651809933457294,-0.0503274666171202
GNRH1,-0.018443788113831256,0.06272542073265432,0.005084617702805511,-0.03078178654813594,-0.020126941044047567,-0.001443238319521204,0.09425150407162418,-0.03546559832342775,0.012602794728588482,0.013698346427885524,0.007009804005796385
FGF8,,,,,,,,,,0.05775016700401591,
RIMS1,0.019643861445898324,-0.0038004390470381803,-0.033663179835812455,0.0020254768866785227,-0.03930700731173139,,-0.055819156854877885,,-0.042051927177233966,0.011977081933999063,-0.005452776971601031
FGF14,-0.0009604315262949047,-0.007739206258744073,0.02511512402837961,-0.020700976892105243,-0.027809669306331906,,0.12597960040015171,0.07385987716164759,-0.0023343746083543436,0.029972422883764605,0.051452345597552906
IGF1,0.05989666232578724,-0.03330302484904718,-0.0010525210327832647,-0.03455222158925874,-0.02050802113202706,-0.03376437009021145,-0.011322689015216368,0.09031034813212578,-0.020634340594181438,-0.0046749307752459255,-0.020404326359842653
TNFSF10,0.06456344502129235,-0.005670004569528388,-0.03312726387915943,-0.0138932588406508,-0.006947911131901541,0.08979220314626275,0.08096588876825561,-0.07044072352890461,0.038546684585990476,0.015903161809764702,-0.02273740143722813
GDF5,0.015038399960688165,,,,-0.02624164945819838,-0.022481290541996247,,,-0.03125758771135027,-0.006769916545648128,0.04125782612109297
CHAD,,,,,,,,,,-0.04366495712203775,
RGMA,-0.030497108952994293,-0.04766359902782804,0.03826380118521172,0.020702673353887435,-0.05700806319453131,0.04104382851406115,0.010887857990067747,0.13188656888441147,0.020135179605362933,0.027786900733617507,0.06028381953335115
WNT16,0.0043679113688650266,-0.01096647482774801,0.02910211429295503,-0.02283006169598084,0.01126391070294282,0.019256867464540563,,,,,-0.0220926781358742
CX3CL1,0.05258981038662088,-0.01690079382989486,-0.002946497143672886,-0.0754535489244366,-0.05181157837223622,0.010604837543149732,0.10470518737723329,-0.08042393675103422,0.10783317677806858,0.02439161303398447,0.03149079065913491
FGF1,0.04022756910561549,-0.014070689167029774,-0.013056367997599712,-0.012694599838105978,-0.01288827672075496,-0.02478531543691014,-0.06729955789971462,0.013158314407155513,0.05542736763210556,-0.04811463320242286,0.017839756711472483
ALOX5AP,0.08971611615097835,0.01866295434913408,0.008539919662499276,-0.002625665766563092,0.04893432855153261,0.0005922804837669921,0.02256576616273393,0.028527663374223047,-0.049810463640355844,-0.07509203075074161,-0.021336141305581088
IL1RN,-0.03193493259152463,0.03230450699008194,-0.02975990193896003,-0.03590500654353859,-0.006143080021877996,0.07704905125691126,,-0.001788925362756992,-0.042832792034033486,-0.018340956944390866,0.0655318681395795
PCSK9,,,,,,-0.023047422090129922,,,,-0.01913755868737127,
NPW,,,-0.016757989006250515,-0.018412143990626725,,-0.017251992331639966,0.02561133104446194,0.05766542091167926,-0.030573304415430786,-0.017492117636213552,-0.045175205783945
CXCL9,0.04102750219159792,-0.01737411509373015,0.012550259166345093,-0.020416229429343416,-0.018120717879689073,0.029935483294771005,0.011652907452222968,,0.02681500817956971,,-0.003547975243036637
ANGPTL4,0.06002102993367847,-0.0036079950213990415,-0.06063077500361121,-0.024751594323242834,-0.04694176379594626,-0.01983505530604179,0.10305085593906566,-0.03751258471297797,0.00439938505146461,-0.03259877909600874,0.02984630010936384
CCL11,,,,,,-0.017396086756874467,,,,,
UCN2,,,-0.01161989015215935,0.033519786658159516,,-0.03812987201913197,,0.030919890839727935,,-0.02080623893342694,
OBP2A,,,,,,-0.013915427937916731,0.2771040507929426,-0.00015346758928613658,,,-0.02014623232971732
COL4A3,-0.039185751619835396,-0.014106186959960607,0.07366243741450385,-0.016553666604082265,,,,,,-0.015143940662983283,-0.032588628854608004
NRG3,0.07321990150166145,0.02389626752117379,-0.04177083256529491,0.0010959203675710773,-0.03222467885292911,,-0.041652496664482355,,-0.032619205240085235,0.06814057317098829,0.01941399634417214
IL23A,0.01249862350395809,-0.014628085277021884,-0.002153994949381348,,,,0.026485321579923955,-0.05192659499714465,,-0.02457813544722623,0.04317730897387071
COLQ,0.03379270050890254,-0.0018867721732807158,0.009685139327549493,0.027450114206560773,0.014576380454046325,-0.023191096803684984,0.24584516972112583,0.18343696270055523,0.09808475531746433,0.03690445479387547,-0.01930805641565138
SCGB1A1,,0.017759357115057044,,,,,,,,-0.007369904837245695,
TNFSF12,0.003944165852478147,0.026093794671249896,-0.0341679492168316,0.022911455121042618,0.05062426609096009,0.030986216429060996,0.057276468942044335,0.0173586214087964,0.06838845680636048,0.019496264984651165,0.03246186346367056
DKK2,0.01983318945198376,-0.013058951707457788,-0.01179119794868578,-0.008267221573855102,-0.032443880823422616,-0.027607784298455722,,,-0.02719109340223906,,-0.04505665885042317
FYN,-0.004771616764654355,-0.0022627007949389583,0.03704427036052085,0.007936877760532595,0.04963320747647823,0.039637315428919837,-0.01327427631175364,0.05444681672221321,-0.0024536782360791193,0.031006099568570897,-0.0032301443625326423
ACE,0.12513775487687454,0.0848034436934943,-0.023830973907458353,-0.0028252079022549645,-0.0003850816457146018,-0.0018813600832874424,0.04599611304838585,-0.00011893056659767584,0.017150058746800027,0.0110181902328104,0.03890782977623397
IL18,0.04284946178802073,-0.03319761775155661,0.0426335500324101,0.02608234269286814,0.031094905171607352,0.04300970977570526,0.08532940530276036,-0.0362628872834492,0.009758153203745191,0.02819587370888097,0.04813961976707251
PPBP,,,,,,0.19467956281320095,,,,-0.02265451667716517,
CCL27,-0.004959476896844226,,-0.016307221301566067,0.008351124305240555,-0.022185121981258334,,0.022326860921218713,0.04935366699091872,0.010544803570013498,-0.039808133991919875,-0.0034330995139508704
SERPING1,0.10267167784717102,0.014511275542358723,0.0218080714206251,0.05906067876270378,0.03054503488204095,-0.03900435041062858,-0.0359442650687374,-0.007079516394398588,-0.028048297196934472,0.018642176687254538,0.051993703267339896
AZGP1,0.0017682856777574917,-0.03036966323126044,-0.04328639889136279,0.0003753199125557126,0.04832355793572721,,0.12294913106794038,0.11282928752212687,-0.024571751145392975,0.047079575838245576,0.06826319459355812
INHA,0.01151089851199006,-0.017052927237381978,-0.03666800311862026,0.007998967979457717,-0.03065863213672692,0.00826186104431921,,0.0546671789985344,-0.03981795436250774,0.11722334554196358,0.024844233416708435
SEMA3G,0.010947581458697822,-0.01651172713964817,-0.021906475042284934,-0.0329788137391292,-0.02508515988253525,-0.01917987639846076,0.14074151371790689,-0.033581109145318186,0.010159249791244619,,-0.032505794434653755
COL6A1,0.1279485172220703,0.004763270443079718,-0.044733506649124934,-0.010031456748378097,0.03662420778305668,0.007689304804301595,0.07035239905011173,-0.06232118538628016,0.03477025254960719,-0.0005224798756147685,0.01756937247678474
FGF17,-0.007106882141045278,-0.01220396217059483,-0.021810352125519624,0.027090295517195093,-0.01565635412265349,0.035868962936730614,,,,0.009293343849562553,-0.019193180427924058
TNFSF8,,-0.010802296034236767,-0.01482287143365807,0.01540553829617854,,,0.04708719163007147,-0.043348333819930564,,-0.02096365599658352,-0.02486993256941392
FGF20,-0.025243070551470858,-0.02574933883046217,0.005809825503188017,0.02571910022971464,0.034221837135044605,,-0.03806261080927713,,-0.026753824111127093,-0.03271736643748162,-0.0074022308002447915
ICAM3,0.050321654909892044,-0.022241115950850054,0.03357906584353411,-0.004640593165185643,-0.032783564568264756,0.010722433614531873,0.11544577712201994,0.03590593647847598,0.020007626185026415,0.0546178157665049,0.04472668232423058
LAMA4,0.11354027432879235,0.014313156160964992,-0.003212785730577693,0.048883520101984095,0.03859424258184505,0.01932652919937701,0.08074889918101004,0.005680612782481736,0.00016350433536185425,-0.03282865669337083,0.03321313510025399
INHBE,,,,,,0.11894356116230814,,,,,
DLL4,0.09500348648891538,0.08329887748611825,0.011312844975330824,-0.013762390396947894,-0.004565204359735527,0.031084912270068467,0.06963422609995508,-0.002906289712697369,-0.04434376664999738,-0.024706268614369746,0.025187971025576864
SEMA3A,-0.01728677342630733,-0.020336923218028873,0.03504141354257919,5.887403681901979e-05,-0.04013917384078213,0.02009495228145711,0.0476383223925789,0.04350585090554465,,0.02201385022757627,-0.00535430869437589
RLN2,,0.09886116558420212,0.06238787620150866,-0.001122040575241428,-0.023466749606269734,,,-0.00615762465680675,,,-0.02215108353633
C5,0.01235994905555188,-0.012558248416506816,0.026022858422799975,-0.03386199286574327,-0.008032595432367534,0.025950300123464998,-0.0272204295577977,0.046460391117359695,0.06219534040830569,0.0451640722587929,0.03281447468738744
COMP,,,,,,-0.020207244079740706,,,,,-0.027363823367410757
EDN2,0.004659430442870889,,,-0.021059869793853866,,-0.013558008190798042,,,,,
C1QA,0.07755037791340642,-0.031004253843026176,0.05390695393145674,0.0139245061966552,0.029571525789722417,0.025523041899077847,-0.0773093899348391,0.05257558404067815,-0.016783163386473794,-0.004684246343527477,-0.050704143790726144
UTS2B,-0.025618614900568076,-0.01319637068493381,-0.014959134158809865,-0.01499093664110633,,,,,,,-0.0055791274618889825
COL9A3,0.054088764522017746,-0.003170847024259322,-0.01492181892085371,-0.00271985626805115,0.07675976202072786,0.053491209648856924,0.05734522209336541,0.14715443688510269,0.048640272515901105,0.06259032022739959,0.016843672290196236
DLK1,,,-0.024897838914511687,-0.04038900121506916,,0.013787183333627787,0.17122041968769836,0.11513654858484189,,,
HGF,-0.018132426479529663,-0.028865815187919672,-0.042064387939865285,-0.020531873093506656,0.039042306430019325,0.06268799986584477,0.04681071332529922,-0.07958748587082977,-0.04596372043647876,-0.00931836736471999,-0.034794672705060856
GIP,,,,,,-0.017961953264299554,,,,,
P4HB,0.06435475154919426,-0.023675794795442077,-0.0014515757290363392,-0.035621229654283874,-0.002559864973535497,-0.006590985134781412,0.12240196304016115,-0.06736598411528279,-0.016100955778590997,-0.08301801782123179,0.008969819835193137
ADCYAP1,0.020486732186579253,-0.016393587328566755,-0.019857005513404982,0.039414094843925586,0.0016270213597765057,,0.07707913458765847,,0.08675889878635043,0.038754931866697,-0.020945813632553194
GREM1,0.028797434685401538,0.059861025837627216,-0.01292938169493675,-0.003475345524987182,0.06419049863268872,-0.03787900206938961,0.04243184477075061,-0.02466993786727637,-0.014659760471262115,-0.024377517551283333,-0.028588793049279575
EGF,-0.017511031338840608,0.07510761468444625,-0.019995542896629536,-0.005026255171261485,0.01404176777696719,-0.017681067337787522,-0.021650376046186963,0.01352974469101761,-0.038237813458183854,0.025487742090849166,-0.0029703989135042895
VEGFB,-0.0026143593617486663,0.0036900975895812543,-0.022236132980103112,-0.062389504318520896,-0.034702547467041614,-0.01669642713125733,-0.006641491567069399,0.016918296182232735,0.009195991204575323,-0.01459434151917338,-0.019743944339734833
FARP2,-0.012848114238161443,-0.02962514041824981,-0.046967953737739536,0.012652761382626393,-0.0252718755089204,0.03506310599928238,0.06452209531321021,0.049791754319353516,0.012286663233132803,0.013445487174340867,0.006179752055488174
BMP3,,,,,-0.01988636698235061,,,,,,
IHH,,,,,,,,,,0.013654961232503255,
LAMA2,0.10776963859752678,0.08072418763227823,-0.0692258305229263,0.0019478073698314317,0.020334891188998602,0.01321592366672958,0.1364988718856925,0.032666201393105505,-0.019808931814650283,0.014284562429081268,0.007669197373406375
SERPINC1,,,,-0.016038947972592317,,,,,,0.1341810844295954,
NRG1,0.06324570316564605,0.022692619963635932,-0.026161179760482822,-0.006326406846533407,-3.6260438687652775e-05,-0.024111398058699336,0.03744401985063667,-0.03623490484134084,-0.04568614157037764,-0.02825834504309478,0.05295342502761417
SPINK1,-0.013709989546993286,,-0.029610690839639464,,,0.04586952325460518,,,-0.02887980437940923,-0.010006901021087143,-0.017810621351976058
EFEMP2,0.04511421939110508,-0.015223540681546322,-0.03273776058192929,-0.01486846393559194,-0.05811244630292701,0.004716594663031275,0.13032799871268497,-0.05707682024323683,-0.027395555853894207,-0.0275872658154941,0.027200860622920462
SELPLG,0.046937520276987596,-0.003835125528236169,0.0524926521568223,0.040949473083549945,0.026001371576615535,-0.014463991003147493,0.01855323520121601,0.09561932963078441,0.03330285608878776,0.03495373429385019,0.047088406676875215
GDF6,0.004157909800460474,,-0.016757990456133073,,,,,,,0.0011781110731959475,
HLA-E,0.08037802587096195,0.008361379458143052,0.002812665014214607,0.028539667597350837,0.058481422602282986,0.061064219371320026,-0.0315652763795013,-0.07558872358818983,-0.041366531734700625,-0.05207344955802157,-0.03107279018895265
PTN,-0.01691352937511384,0.03794265310751408,0.0296395887576426,-0.020124342795705717,0.059878211710625115,0.04284760062574957,0.25227261981526783,0.1212327616707898,-0.026277874884025866,0.018668780472469736,0.07824327247005727
CD274,0.05720765219652364,-0.02141017350331243,-0.044218151573416485,0.05996110026012959,0.05182095059145379,0.04243816417438271,0.1346590279492296,0.07885396019429174,0.017123267499988624,-0.05292223119938175,0.022213857679931847
FGF10,,,,,,,,-0.0008166542792371467,,,
CD14,0.08338512877641979,0.01652629291249415,0.0043145152834718255,-0.04199762360038297,0.05206662243744349,0.003308282456471895,-0.007039324121029629,0.05572081680108548,-0.005793141188803312,0.012460390355914484,-0.03159374176797896
SFTPD,0.023349803966536513,-0.01840840858966984,,-0.027528656114548942,,,-0.05051093330909687,0.2417687969464976,-0.04374335672934711,0.001545166012138575,-0.0017360607727001762
SLIT1,-0.043181960026925134,0.027625782551146654,0.015411466465356228,-0.007608728909612423,-0.0017367393522061427,-0.01605687931853829,0.011604170032128137,-0.026429184868079648,0.031158004882453474,0.005205039520999167,-0.0007454531307856341
CNTF,,,-0.011791196736547882,-0.01367189335967778,0.0381270256788984,,,,,,
BST1,0.033445669649137574,0.0041933019633774065,-0.004596910762813519,-0.01330943044714964,-0.016385944886302364,-0.039665446926805105,0.05367280602139742,0.06449236958818669,0.022472064217898158,0.04335574635221298,0.025215460698663497
AGTRAP,0.06125401973300945,-0.008016581803582876,-0.024095243207860037,-0.00030167855863982195,0.02399917982637443,0.02924815402898104,0.04827124331253991,0.12544048938213884,-0.034183699861200074,-6.822514876494992e-05,-0.027230581502207966
LAMC1,0.11833735310047083,0.037996835781320445,-0.03266833018917753,-0.021905016030873234,-0.009959204847362652,-0.019046788055351427,0.06756467048620642,-0.06335432096534314,-0.006135659613966893,-0.00816934207696842,0.020183501836531857
COL6A3,0.09054098813783779,-0.016944645996233725,-0.0314349826477417,-0.02834615261463898,-0.04286090337916902,-0.017114153479692862,0.06905122588858607,-0.06277527654333603,0.01791410946055859,-0.010985493548848878,-0.010621681933621539
FN1,0.15259916516579755,0.019030601342737187,-0.029036385979557183,-0.03141225078790604,0.0628366012784354,0.025967448818979433,0.10746356507037798,-0.054138191673005584,-0.00014992575957050821,-0.07889534852575258,0.008007027878457532
MIF,-0.09522913637006795,-0.024397646165090603,-0.028686112725777063,0.013025568378648943,0.006535023511916903,-0.018982644553582655,0.011631775949272002,-0.07088517549309033,-0.04865504424238308,0.013478092307923276,0.047580541643837744
JAG1,0.01952608196729305,0.027630503440850454,-0.017815543813607077,-0.03221774843330481,0.003156414708551236,0.00037978125449044336,0.0639956412399088,-0.16507287012277957,0.03085850324802018,0.006532107715665225,0.0023705568742829522
NID2,0.11520525770166026,0.012330316611693776,0.063875912613652,-0.035988247173140066,0.04719196051239884,0.04951171854780387,0.03308145131424804,-0.04956792128601088,-0.05302004318538117,-0.001148610676732653,0.044082072755707774
EFNB1,-0.025450202891734813,0.0005105776495904722,-0.028194426212881145,0.030511728448834975,-0.0016686819540801098,0.004689671821500838,0.11322623334420596,0.10145373234878154,0.011273092714211237,0.009644903462953122,0.008632287768806831
COL4A2,0.13543350567550416,0.006988846312926324,0.01613092174557587,-0.027102620168780886,0.05036360091517705,-0.010764125582466182,0.08692445189862055,-0.10422926484376299,-0.033061523404170165,-0.045660451633592496,0.021651884782155333
SPP1,-0.010814857649927003,-0.03776482174984607,-0.06284256743855222,-0.009014145910131617,0.03081555825757328,0.01358154721589291,0.1006358451215645,-0.001812862461897057,-0.037629904586879086,-0.00031396658389412586,0.01546828012451889
PODXL2,-0.03208899424801117,-0.025179101143009523,-0.017399944864138487,-0.0033840484013434313,-0.0541299574325105,-0.012229732672847108,0.01278881839568497,0.09411226795487333,0.050477662387407446,0.03696141955537685,0.032110176861216234
FGF9,-0.025743416020568052,0.0333409338248606,0.03284868298135237,0.009664742633173573,-0.02740132362833344,,,,,-0.02815268686382747,-0.03135206860823146
ITIH2,0.028644074219743954,,-0.015753494027981648,,-0.021512986627323438,,,,-0.04814003979752035,0.002411925020113707,-0.01875134741818168
ADAM10,0.09936286258382901,0.013622141043292606,0.023063640358974354,-0.013718926850521038,0.1182143778808988,-0.030492214103998293,0.015843554727954304,-0.04401138382863426,0.011957720898452437,-0.01838671995698888,0.027162006234657164
CFH,0.09927922304097984,0.051686780689732925,0.001980951326394407,0.0003584205048945263,0.012555877996508697,0.03413421690993724,0.0055489420006368945,-0.021490018475618374,-0.013129381890764902,-0.005546081897104504,0.03944195493430225
COL4A5,0.005657260675941192,0.03174599292734569,0.054805221263633415,0.009471696185077838,-0.01537713154760757,0.0051362190877541,0.06361507766565634,0.11111981148380802,-0.04562867490708336,0.04469314061192734,0.0651118840061925
LTBP3,0.011842595219618517,0.02583823790824075,-0.005005347451990019,0.0032344775449859053,-0.072789690025464,-0.01954365313492312,-0.019424289094494618,-0.07096355483118007,0.012501779002176168,-0.027689701605213293,-0.025548373939007833
GNB3,-0.0027031783094860797,-0.026277444856654952,-0.02378051098457981,0.021085551317266915,0.13754252592967794,0.032122786379622646,0.05894427328579873,0.0318806992244075,0.08205439849322248,0.059144482418710204,0.010660907731837612
COL6A2,0.07062535638323901,-0.01486082384794687,0.03699423024724355,-0.01493136388190377,0.017398684673514568,0.045500956119694964,0.11303993184958187,-0.16036510588218542,0.016352148169833363,-0.022691102307860807,0.002553558798464491
GDF9,0.010321192208355133,-0.003923800415091193,-0.010187681590571613,-0.027448524020195014,,-0.01891531448567614,0.008771590427324932,-0.05731189472695642,-0.03791525719218902,0.03277926009673119,0.052478901047261696
NCAM1,-0.06322800963101947,0.0033597120629830697,0.03728865802569196,0.03326488517833562,-0.015129242090523118,0.009828454335112962,-0.06546654331110172,0.0827223832775901,0.016797949552594442,0.020537351642195736,-0.0008375715228535579
APOC2,0.0894925716879548,-0.0038793786484461502,0.09692859024992596,0.02814397871005151,0.06446519542857744,0.02612801989380933,0.06659820793591967,0.09379784534392265,0.04847630120959902,0.05392105148012184,0.016186184510632015
BST2,0.019647356301846868,0.06866877586689452,0.01566591211377884,0.021549343385404703,0.022079597189431567,-0.033467968262612946,0.17601144010259745,0.10463846003491374,0.015154714772200229,0.008674015840317295,-0.0005221253493637952
COL5A1,0.09912457201337699,-0.013773019781439024,0.023249871152955633,-0.028908152020514166,-0.016637021376101548,-0.014371341595924566,0.0649464829524469,-0.16753835750059334,-0.0073145379045692835,-0.028242149408072778,-0.0006755473566856783
CALM3,-0.03050072890062902,-0.029898937365303906,0.0027191549221258554,0.0036662148534901224,-0.05387101517108673,-0.006216510257763461,0.0949456709926025,-0.017448188747107542,0.06317883623796511,0.044591348569116555,0.023897216391334453
THBS2,0.0873791369578046,-0.0011235734687914743,-0.021031018673573616,-0.011959506032401,0.018886464678126394,0.012252943167329361,-0.017072110455119627,-0.03797567755185297,0.016947851923444304,0.018139133842561675,-0.09173512741965291
SERPINE2,0.008572365524958126,0.007484150147415427,-0.039556999497740226,-0.0014579694066977258,-0.04141700809353292,-0.025894313410183358,0.019740170828537816,0.07440571283139734,-0.0722937917788983,-0.05340809084549616,-0.006230905754436982
EFNB2,0.04166117019522839,0.07239655838603572,0.017393867240177135,-0.04622050436792148,-0.00964467144291553,-0.014596523691673866,0.05623303169054525,-0.032717842799449816,-0.006430626642452105,-0.019550698780842767,-0.008854217357452437
PROK1,-0.021894951396343183,-0.014123135525642292,-0.02862613547392552,-0.022087169118169072,,,,,,0.06196553018580801,
MMP9,0.12413335888636244,0.10577143519015739,0.07395604904861978,-0.022830057896904326,-0.027719071087259302,0.05463337471497676,0.15626029672986408,-0.05155790675928187,0.039696530721799766,-0.006826490246749071,0.032042959123860654
DMP1,0.09301837645421991,,,,,,0.19163943877520823,,,,
NPPA,0.014884346875902843,-0.019395092779796157,0.011387957528835006,0.00889790931019351,-0.018382507011498985,,-0.031416423916140905,0.17416529365662037,0.08937072127564642,0.07088897300797814,-0.024001780327286486
APOB,,-0.01112833787145566,,-0.007821808095101752,,,,,-0.030872710690049328,,0.004576110044587936
C4B,,-0.012779960024557337,-0.020115019740464486,0.013138162143916454,,-0.014264407321255883,0.10174216961902341,-0.018038838858238336,,,-0.020146237962845544
NTNG2,-0.03457921180199508,0.029455151153995444,0.003954560713593594,-0.011687557635815447,0.04368533014317971,0.09126109707785121,0.08319554565330697,-0.0306690027018966,-0.0042918584710056225,0.0008564635353280884,-0.03029867967891913
LAMA1,-0.0004900424447070467,-0.0011057338065974499,0.0666913224241839,-0.02378426300513245,0.04936356910224894,-0.03189745906824369,-0.018433642600312973,,0.06668947651451976,0.021495578907205798,0.04442304633478049
UCN,-0.024912053176901445,-0.024501993761420638,-0.04351446242129426,-0.0061844417988261655,-0.011225642089686046,0.01716714594713683,-0.015362407313181139,0.00724544483988139,0.008664977155439374,-0.04215188947738129,0.051023248922522364
ARTN,0.01992788449039331,,-0.00550681805244821,-0.022830060113032062,-0.02388033680071211,-0.02030827272841028,,,0.046466258744738524,0.022769970302797166,0.01366529107356229
PDGFD,0.080893602784549,-0.02271489468921413,0.045996959152021795,0.014720874326224806,-0.022403258776840983,0.01698593608402071,0.07497832485479528,0.11512825054966797,0.07238786002393956,-0.028412822684733312,-0.030353097224752847
EDN1,0.040706621350854226,0.06662762265499325,-0.024352470224882135,-0.00675149038350999,-0.020567773532668088,0.1355318242502357,0.0822074030858726,-0.12769523547304704,0.0247003675438227,-0.010437424556789266,-0.01963777952954577
ARPC5,0.14154942122621517,-0.005099255549497137,0.0028081731931520033,-0.04056607445421575,0.01783404399000287,0.006127759952089644,0.0016334327381847425,-0.02455087319124442,-0.024341368663824102,-0.02088018945207299,-0.02856928415345693
GSTO1,0.0454585433327086,0.04034136806715915,-0.05488190698369818,-0.02568249514842565,-0.01404296200331002,0.05137599122695561,0.08252138045240409,0.04428419292333027,-0.014986151874807726,0.032917002390527264,0.04608999088141001
PROK2,,,,,,,,,,-0.02057077546803611,-0.016588290383120707
SYK,0.11106324889151487,0.029589358082326624,0.015584580271911464,0.005042069410639907,0.008388413634091369,0.07541216220993631,0.04241267302944033,0.04557005311098217,0.04315188032702268,-0.017662986954583737,-0.009071250954017888
CD40LG,,,,,,,,,,,-0.01967510082396103
ST6GAL1,0.05118862785979819,0.0034096136721366915,0.03668638070704388,0.013822242341116918,0.058844367695079294,0.01873439700874629,-0.043032287729541485,0.054076664345336964,0.04537019017918626,0.024146780681320125,0.011721504759453116
