,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NXPH3,0.1190697107009731,-0.0010308278732083047,0.07799532254687132,0.002267273677087148,0.012876117566380517,0.05032123620753199,-0.016546811416358147,0.07766341250618274,0.03686919597219691,0.0002611766016898604,0.06408293009699635,-0.08754300739580186,-0.04396881666724421,-0.032395474747331135,-0.006541570571631091
MTMR4,0.0058994316118576,0.00463643783519001,-0.029587131662486298,0.0003094226496956726,-0.031324778714013055,0.0407739968758553,0.030121228584768775,-0.01700438194329934,0.019143566305398207,0.04620644061488555,0.033692495259932426,-0.02153196674258446,0.03398220531182713,-0.03796976246454174,0.027824181469518403
LAMC2,0.016700798265676057,,0.09285569436004898,,,,,,-0.018786817959488573,-0.03610069597304221,-0.01548152824599225,,-0.020662121658005145,0.020914709135336006,
IL10,,-0.020809254412736955,-0.017451964017546964,,0.0044125387687911685,-0.01594695335003125,-0.009867673858622908,0.012246240843569477,0.04271197994575545,-0.01997664191150354,-0.008808195516210126,,0.036149331629888426,-0.044720150039401635,
SEMA4D,0.01914845503585381,0.0945202722970581,-0.02755356793781157,-0.04927629646381958,0.13123561964087954,0.04388124926392187,0.04873812120485583,0.08855139979303892,-0.02293222190283081,0.0791540685420189,0.01533519340699224,-0.01080860870748861,0.06283438038561828,0.04847228011516995,0.08874133479239772
TRH,0.042995202822765186,-0.019896775308446336,0.06547464120672339,,0.02316661185729427,-0.017604108428196662,0.002070980017783971,,0.04680058602245738,-0.0385241059595373,0.031119697373483243,-0.03314018594231026,0.010965556836353474,-0.04657328283313453,
SEMA6D,0.05254849723553317,-0.053720764998559115,-0.006643503229807741,-0.030959547044363222,0.060416468832635704,0.05309726633528729,-0.08476801619417781,0.0038702512304109203,0.0643447609827409,-0.1085115926337806,-0.040815737723952326,0.08553629571855115,-0.0653056753361559,-0.031129766118944514,-0.004417054057938346
CEL,,,,,,,,-0.0522192367076009,-0.023355230891139837,0.010281362878113497,0.022982595973505392,,0.009969006099690661,0.04368124532733841,
PDCD1LG2,0.019156682400951586,-0.014221144891548416,0.042424027047545346,0.015252655691752368,0.04586015554934413,0.1122575552597044,0.06368355518708205,0.03062042079203547,-0.01813570280676737,-0.04279449604680586,-0.02069093051565656,,0.012985460023901172,0.08691179121430154,
SPINT1,0.006914141744252558,-0.03954785523065074,0.02689842970236039,-0.01577528886914655,0.02494245850554601,-0.0234066944336208,0.005933390126827298,-0.06662935168551308,0.023868397832124997,-0.02445180450765865,0.008533710215572582,,0.033047772123600994,-0.011709144245819033,
CTHRC1,0.09680144372166906,-0.0625382310004239,0.03672526874685968,-0.013324925635767327,0.0018685885372993409,-0.0017920710965757059,-0.0016301063790850792,0.012815261999525868,0.010189537938431718,-0.027213753027964648,0.00974542097815243,,0.09238016411819643,-0.020315059032799627,-0.09213352196138228
PODXL,0.022012678603660043,-0.027372032360336515,0.03753449863533469,-0.018671191168827407,0.009653722144409413,-0.033275373456133704,0.08834576566605454,0.013627722949975498,-0.03606294722647536,-0.03788910435540866,0.026312159416196475,0.006102736155728874,0.04854638997967155,-0.031644368169325886,0.08103069366774111
JAM3,0.04390298839172611,0.03436565558342596,0.01672025816719587,-0.03173987230498104,0.07050798172319611,0.06297706784647503,-0.14580426508321517,0.026468500167272622,0.02315377131575069,0.05284426004433606,-0.021099153966725077,-0.07335185830943956,0.04630684390556894,-0.004390902488120349,-0.07554278570456067
TGFB2,-0.016282779583154383,-0.08029215722369618,0.014083196135912536,0.008009080602749432,0.042586575257600096,0.020224576442602414,-0.05101545507135065,-0.016285139940292875,-0.010287033044619977,-0.011816120966034658,0.0490621077160405,0.03388865450356466,-0.035367310036009326,0.011074381921185624,-0.014078224051207304
COL18A1,0.022181058333050032,-0.07767391561952432,0.02457253749743832,-0.02536695360008147,0.060821260234429346,0.023391910812894868,0.03389089233935679,-0.059607843879430605,-0.009315880581739875,-0.06327478847586684,0.01243266729573291,0.1067296671333024,0.10553707021273784,0.007999044847521381,-0.042728635698137805
NODAL,-0.03942874721012861,-0.041791306291434724,,,,-0.02449158590547749,0.0041516824275909725,-0.03913447543912307,-0.017670363627792868,-0.018038692297755298,-0.017704288685370682,,0.006402645436397181,0.01254643438114918,
INHBB,0.032775295065584326,-0.061045260867329094,-0.04891362406981685,-0.024732696668607612,0.09557900786724317,-0.014311772378020974,0.02013782066278451,-0.04390796510082912,-0.014656056081087583,0.07361214319159834,0.0017413129729650163,0.050201165783075506,-0.05901322366031078,-0.011354154393883178,-0.009148134270042782
LCN1,,-0.013916326685224918,,,,,-0.03719589790365916,,-0.016687423436793455,,,,0.12654056435314176,0.016390934542698393,
ARF4,0.04346060485980927,-0.022355077869594727,-0.07531693895768297,0.010305952848086579,0.04643961424643951,0.02877961551838084,0.007712004049446278,-0.042959790971436616,0.03886448125093247,-0.06398025150233282,0.017619495035414552,0.0049208073577278475,0.06446768181179162,-0.02064799382577776,-0.003977692759047787
CXCL14,-0.06766744260920737,-0.1271239886469903,0.006621737883309708,-0.037861199734501916,-0.06055630815509174,-0.009795335234210426,-0.03283610660105724,0.03974851690160971,-0.053740875477591904,-0.11248026124418047,-0.03951201088905028,-0.07372968584428198,-0.05333970217130878,-0.01979698978713439,-0.0076082009774056675
LIF,-0.023900927193947215,-0.05110827243780554,-0.002658271747585694,-0.01144397023471502,-0.03011971214251019,0.05075630469400683,0.1281992946796796,0.016106685427171672,0.003732665280611273,0.039812281788159744,0.06659846701246025,-0.05005081846779764,0.024028582175211657,-0.008787929862431243,
IL17B,,-0.022983020262502478,,,,,-0.010213758287351703,,0.0823765241060968,,-0.004535149533968686,,-0.030640543914427835,-0.028447760465483512,
MMP1,,,,,,,0.014504763481180447,,-0.027505059929521875,,-0.015949550998292164,,0.14629617388047578,-0.011547623558333183,
MATN1,-0.02307373466847816,-0.014590322428260773,-0.013836102052478119,,,-0.014505253604692146,,,0.024477998479528713,-0.03651759859569258,-0.022699931119158735,,-0.029257908016466255,-0.025924729771759268,
ADAM28,0.004106639432655591,-0.05055991964535524,-0.00470334982693557,0.009062162740301572,0.028593966582539862,0.017722729215089918,-0.041253211410934874,0.007590692579767754,-0.03851809082131531,-0.01900337971050149,0.06448386735291739,0.030727653365680417,0.07875500262307344,0.058653724984161125,0.0561716232616688
TCN2,0.005913858891888934,-0.08085683615904214,-0.020572044934215383,0.01162152210242081,0.032421391362307705,-0.0036437124057823967,0.03891168152350056,-0.021869515221894443,-0.022210555811275817,-0.007873355235210164,0.013223174797122188,0.02942629517090743,0.036646435984831,0.05411262424312638,-0.015466254941405926
THPO,0.0013945638488248747,-0.028394678374869097,-0.02840491757147449,-0.01190853777935477,0.03627468488251153,-0.014505255270947167,,0.07364550365726985,,,-0.01969113883449125,,-0.03167269056968209,-0.013721437649596397,
CUBN,0.027666152160709258,-0.03551982715201599,0.028730151954981114,-0.034169507569455866,0.0521780611904104,-0.026207102489548856,-0.000806503805570026,-0.021201338955083086,0.04614626948952539,0.03845317567667674,0.03350437005681028,0.12861697534394081,-0.0022251433877044824,0.051100893743699964,
TIMP3,-0.017668482027387293,-0.01660028765184019,0.020911633326393043,0.009984994636029618,-0.03453899910514358,-0.07935492371671043,0.03402993695872854,-0.0703744103193072,0.06135086949690374,-0.02356012505873876,0.005641760041726773,0.12406461045797774,0.08827276124614379,-0.002050231146586075,-0.07999613893079527
PIGF,0.06273575528476781,0.005152424950376677,0.003917886545664913,-0.008827704329067975,0.06080335793607225,0.04706926891736174,0.04500012001822028,-0.05392510390858274,0.039002139282707016,0.029305971202825153,0.021386341919226354,0.14087026638287906,4.05018687577966e-06,-0.03869704962817438,-0.030526199610341465
CRH,-0.01944442746687104,-0.02139965095219173,-0.008992569640131226,-0.021546018745619587,-0.03662565461762369,-0.019839453159046207,,,0.0001182691973641707,-0.027339686573301627,0.012336745002043683,-0.03862167097806277,-0.01210189902333118,-0.019208788701381097,0.03232056432478932
BDNF,-0.0213364749385951,-0.0718718658250634,0.00906427645957943,0.06869542907660725,-0.04237721517536426,-0.0163366429214799,0.05258382319784725,,0.012565232268796567,0.02842377500777593,0.048197470006254475,-0.035721661234868064,0.01581620826397282,0.05791792510256111,-0.017726779596788447
CCL5,-0.02840352290676889,-0.03159017962403966,0.01874946460990433,-0.019963650413526508,-0.007969969511203446,-0.019678123113053076,0.14933735448565946,-0.02214267786300006,-0.012233608832463676,-0.0012974351464738257,0.05650722524515562,0.01707135533057687,0.045917835850504,0.03570624661667453,
GAD1,-0.07205696604051565,-0.13278715764420237,0.03741848433626949,-0.04232766808883559,-0.08681603711889642,-0.050745373929410066,-0.042769537861473604,0.20006803855827174,0.07854624937374226,-0.022510776624815817,-0.008199110721432822,0.08241376475306898,0.0006983790645787856,-0.028082226252372472,-0.09726454434394081
COL14A1,0.03132379093486646,-0.024686758978122756,0.08702136539885173,-0.015598517961882014,0.025473415670661966,-0.04083910174696697,0.06671839935293347,0.06134220741825271,0.015688997255308014,-0.0360635564185338,0.006520994143606921,,0.08510572926625912,0.020235378498885577,
HLA-A,0.018394530893113603,-0.014153200194950782,0.010254832519719578,0.018852089662487116,0.05954911200588565,-0.024083209464758826,-0.020833395496873457,-0.07145459552570857,-0.058250310751788936,-0.10380260274027378,-0.08490480695083928,0.15803980655670352,0.03782872783051517,-0.0280893011803091,-0.03299326421702318
CD5L,,,,,0.018884635574705752,,,-0.013027314810629485,,,,,,,
FGF18,0.0018446957263901938,,0.022452183690489964,,,,,,0.14668014553921127,,0.03885025768483559,,-0.006003134184766935,0.1372366736047588,
ADM,0.09141506689689184,-0.05471230708200707,0.011891904251214912,-0.006872298187524172,0.009133998078338985,0.028110873682601692,0.0007234620836379344,-0.08860565250698538,-0.024300871329172722,0.006370238693971572,0.02129719948850817,0.042886543493951504,0.039599919363967125,0.03210405732211328,-0.045558880243322955
CCL15,,,,-0.005302042354467325,,,-0.028153502952781767,,,,,,0.02017296742603962,,
GNAI2,0.03054696702830691,0.05707336522416651,0.031934578352912,0.04266018049470365,0.02851727339846356,0.02573603428307134,0.035960735157970526,-0.0681286314014884,-0.02724490428503598,0.00872824043572459,-0.00905337887032901,0.07105491486290384,0.045151380284648386,-0.019551572533215326,-0.01731340223772005
HDC,,-0.035593214588655483,,-0.014497113043420232,,,,,,,,,-0.06285989057712806,0.050818179813498086,
COL11A1,0.12763284919705042,0.03678344999395739,0.04553645743416014,-0.04139277658645076,0.010769048095829998,0.015438326671207675,0.024038197467342374,0.04706520687354082,0.0022060238000619153,0.05894563578919852,0.034479362236550924,,0.03348326306945419,0.031068514212554958,-1.6354009874306964e-07
NUCB2,-0.006542941347579315,0.03127127242571411,0.019659362567656342,-0.05397211134772196,-0.08100408833475752,-0.050139438434665416,-0.04998752883672754,0.09820739238820868,-0.05604116381981693,-0.02093337558627486,-0.05472796149733334,0.0986552070519088,0.030422379650582178,0.052572764504419583,-0.028615408951320545
FGF16,,,,,,,,,,,,,,-0.02554543942696989,
CXCL1,,-0.02363838650033714,0.00565599284024541,-0.010836840473948652,0.0415574935547572,0.05159002911187846,-0.03015160613952705,,0.05917271268202891,-0.016486448091891506,0.0223487544639825,-0.0215779524437305,0.024631248785041766,0.02638449368303542,-0.05619443772410986
VCAN,0.09384268677487438,0.058515666827791274,-0.06661895892520935,0.0014650097426521143,-0.023852488189945658,0.09092083826683538,-0.009814065564956452,-0.043572750278049355,0.012831226672795544,0.009583172334467663,-0.024138574413071826,-0.017505684328042698,0.043536553880883844,-0.027674867353381736,0.12303537523549458
MMP7,-0.02390092048507541,-0.010157770808712493,-0.013664486738481307,-0.020934428140843175,-0.026220755037777172,0.037374963286349115,0.03463154525021492,,-0.061269573096963174,,0.0240663032362845,,0.09261401317748556,-0.0038246563022107834,
PTPN6,0.08094276711922183,0.03524930119372572,0.028677900498389287,-0.00464286925595383,0.043449436189425115,-0.027369656674807806,0.07496604093010019,0.0012590818956383532,-0.0396097300802954,-0.010728145261807208,0.003958148740468777,0.01997130748396683,-0.009739105833084056,-0.04380173663528215,0.04056430709976827
PTGS2,-0.030666846642401123,-0.01420418956310617,-0.0005607660203333644,-0.023111676427610493,0.013894136828307577,0.008431737382214038,0.03823879546036829,-0.02554176461981836,-0.031081216451383523,0.035739983929941675,-0.030683897101061203,0.025469690837384457,-0.00039246421530524003,0.033061398021466126,-0.03379343823809239
XCL1,,,-0.022443408191058178,,-0.034394169979075705,,,,,,,,,0.08380995071807688,
CD58,0.019616097159220372,0.01384750524614872,0.03430884124343615,-0.011551778369177786,-0.0012267438053063595,0.005980344572789059,-0.04213393421570049,0.00603564637146127,0.04415672742623572,-0.0159028126751966,0.008771280963506359,0.024994707865163255,-0.0055373173786467675,-0.00811998904087177,0.16938475413376067
TNFSF14,,-0.02116520828005401,-0.036191010672836574,-0.01058474156407013,0.0375185583336527,,-0.035882619929322616,0.04608924678667132,0.00020557928211301915,-0.047021046254101875,-0.007117327703158773,0.0843952875927537,-0.014334088788172926,0.057091552760423464,-0.06102116842536048
CNTN4,-0.03415015246524344,-0.03606814617268135,-0.030126717508801432,0.010699346957375701,-0.034266194348793196,-0.03051136781552079,0.01414144591835911,0.0005907180138332591,0.005667043188838859,-0.04582676159133515,-0.0491185533914054,-0.02011146966620142,-0.023283837255356328,0.04137030727836272,-0.06887060189437715
INSL3,,,-0.015756590381149457,,,,,,0.20523094175539863,,0.10719503386973671,,0.04526440501037264,,
BTLA,,,,0.06997099136429294,,,,0.04331915125765679,,,,,-0.027623718680842013,,
MFNG,-0.0014474328452185488,-0.013977249746486817,0.026606941663862817,-0.03721411023163827,0.017840662498734818,0.02843496757595177,-0.04290310526068789,0.0451931281081593,0.03530697390406281,0.03830041612162483,-0.05446348718506965,0.08041176516740764,0.017100229649903313,0.14230713893573077,0.041467754181678064
ICAM1,0.02914652328399,-0.05072563456115653,-0.05015030628636228,0.001182630681003891,-0.05050977597944515,0.0131065147749237,-0.04748611907130314,-0.03949696575920639,-0.033996712793661295,-0.03356883986974598,0.024212941452713074,-0.07261058135568828,-0.00465960891176459,0.007951905563679721,-0.09183869588464083
PROS1,0.10987904991983696,-0.04067219110106884,0.04823981677446754,-0.004770033050126497,0.05760917870224297,0.020922671738926577,-0.027210425830428302,-0.01987941158183135,0.04355529884974561,-0.05074527101184606,-0.02865311753643601,-0.002479477098617426,-0.001728152069511957,-0.008841964753317473,0.03339175027457405
CLCF1,0.04523466208510331,-0.0423887118107629,0.005277973321072069,0.003496099800494631,-0.032704236049013756,-0.04319744959061443,-0.01706876455029015,0.11890706317747521,0.05755853091841209,-0.018676334920031814,0.044268744248612886,-0.09407180074812084,-0.019331776970404387,-0.0003971319682355758,
PSAP,-0.059753335477442084,0.00834628783554437,0.005689036736854013,-0.020433770332879277,0.03984282833505062,-0.06615513173468043,-0.061409415717905445,-0.04925119763126644,0.01441516922233898,-0.034196129344567124,-0.04235682012509793,0.0567693987537792,-0.01623145123183464,-0.02309360091336276,0.014146262765919505
EFEMP1,0.05674928480529125,0.10016166505257584,0.03118901921242516,0.004114178054847758,0.07588393929974525,0.03250982241013448,-0.021113845881588083,-0.004601949202397122,-0.005925867398228867,-0.0029693996321392075,-0.03329430522633027,0.10283451047671371,0.06999705621633837,-0.054381938607991356,-0.03449330396279448
C1QTNF1,-0.04092222281116444,-0.08488677141321074,-0.01977229575279693,-0.023489892667464162,0.01562147866263956,-0.004766569523090703,0.05309559598314443,0.06269603867706651,-0.04282335795460631,-0.10895887866934571,-0.04994001776970561,0.0827768092092827,-0.026471957595731285,-0.05039550469003946,0.14638165670814607
ALB,0.04072283666546931,0.16327153135883207,0.04733361349920896,-0.012022030841891409,0.07013382384008164,0.05525470142110068,-0.03815593963612957,0.008636897941847077,-0.012915192376902094,0.048446498802676714,-0.029155843759266283,-0.040904798863709055,-0.005770377585866618,0.017328015112449392,0.07390036226994734
CCL13,,,,,,,,,,,-0.025833280927218337,,,,
EFNA3,-0.06733666855425825,-0.08594778032364096,-0.018260171360988484,0.024575275319705527,-0.01965532357836432,0.04355441220120157,-0.04578172730120409,-0.07498783159946286,-0.02510093604403596,0.00811845368462105,0.023293408151840955,-0.056161619430495455,-0.02223248070768218,0.059386854591633065,0.055908861217900646
DRAXIN,0.11691884162934034,-0.02669742131065584,-0.00953776521204914,-0.009653100822901245,-0.03589571272194903,0.028582556468733485,0.003738171340141194,-0.060199631961447994,-0.06595634038248076,-0.045036139039152254,-0.022218361448060716,0.05096958121674217,0.05036327959845148,-0.05139194511364186,-0.03298423163328349
RAET1L,,,,-0.011561760678550822,,,,,0.08132321763216768,,-0.027979682176415117,,,,
NPTX2,-0.02494383442399692,-0.042570304820391064,0.008899718858511102,0.05555281159796758,0.054389165793810985,0.009175869145538548,-0.05197902804223957,0.1210443497846115,-0.005838001661662981,0.0018341377676124562,0.006791207615977607,0.05400384023207858,0.02853399339101653,-0.022602005005598145,-0.07381294207829543
FGF11,0.03811996799072767,-0.08459218454411581,-0.013583754304710528,-0.021879687259945237,-0.035143843540718145,0.020817577116971988,-0.04296145102679694,0.08078479196573585,0.0009001085406284486,0.024158260699828807,-0.005513444736815964,0.10391361588165646,-0.045318531264909666,0.04752294645773382,0.03217429061227199
CD59,-0.11288246345885455,-0.04073809996906069,-0.005910236567329544,0.014636170522726326,0.02760800074641533,-0.023953522227466623,0.010243674412734495,0.0795687619729087,0.042554248522883406,-0.12691185500578628,-0.024804382179041996,0.06509541875881009,0.07845856145540593,-0.0466404168645182,0.06479737645101753
COL9A2,0.07839812322400141,0.09453493688517241,0.016477237449980767,0.019561204617532572,-0.019680204463513293,0.011854542063687,0.004849558955468956,0.04017130000217234,0.11350126180934818,0.016802642422638386,-0.002407908311422319,0.05810305300509359,0.03790554925386758,0.022566851528384217,-0.02814029065852131
DLL3,0.08264062068344515,-0.01897004364823574,0.0355864658520596,-0.014153371998555212,-0.027625765803860107,0.06209582096258931,-0.01302477640125008,0.026543130678308033,0.055505463283230194,0.06332453021931707,-0.0020343230036062123,0.045536037495838066,-0.0868184251133069,-0.057677837754554116,-0.11834947155619296
FGF5,,-0.01356756809066601,,,-0.025217875110055292,,,,,,,,0.046657212371831305,-0.031478787562362345,
LIN7C,-0.06021183992246593,-0.04588353227701005,0.0435973439959171,-0.02536934981871105,-0.01890124906146469,0.04264753822186479,-0.028150763567961784,0.11605418765350277,-0.011426858473458446,0.05108519137037548,0.004663042895031023,0.009673221749993619,-0.0015750263791262655,0.03184736083303536,0.0268312737777001
GDF7,-0.02087179809811394,-0.02427016215125042,-0.002825686047639367,0.09823534950381453,-0.0339545022783385,,,-0.056596732474081646,-0.014305262705135399,0.08778517005933471,-0.018722299685966833,,0.029528056691349416,0.039403651566810784,
PSPN,-0.012403103388196153,-0.0070068899652520064,-0.02213892589060602,0.02524951312472544,0.019996613452190583,0.02059169325923768,-0.013278595838924039,0.06227858932784704,-0.002518494803895028,0.00875309138606648,0.028505289021333605,-0.036479625353848126,-0.024086142176690892,0.01849582594273045,-0.07384460411740108
ANGPT1,-0.029608635688625592,-0.04500874983744976,0.02972720669381218,-0.006632227791482415,0.03171888527284534,-0.022988187398810072,0.12952243049658432,-0.0041706321447117336,0.06288583898207584,-0.004852297181676394,-0.03985426461942613,0.157090213759071,0.07220079834251321,0.0038832037656563513,-0.09948651744797667
PNOC,-0.09968664248668027,-0.08147238243544543,0.02150779971542436,-0.015889923378061336,-0.0834713285817327,-0.028701041929368096,,,-0.015212279285097009,,-0.02219605095654799,0.08018351429700969,-0.01488537017626793,0.018520340371993432,-0.09613192976015295
L1CAM,-0.03899197399989655,-0.07027367010899221,0.0016901546863193955,-0.0327178536949349,-0.07346593262627692,0.0012689535363596316,-0.043832511475826424,-0.005341241097519341,-0.016098680890048275,0.020475591305127706,0.03478018417346232,-0.037745723903769915,0.027779112624716364,0.00347639411913686,0.07105374985652846
APOA1,0.03421267248875811,-0.02903664777799204,0.033013389524910355,-0.017130387312055042,-0.03553284144065967,0.003991072661152755,0.019379665340651473,-0.02703224898134937,0.10986590984828185,-0.03880650605658038,-0.029527604761282317,,0.02506371025794989,-0.016841116320905458,-0.003377105320843102
PSEN1,0.022612382345425293,0.08909588221920077,0.019176457281599908,0.06168044927090765,0.12700288742087076,0.0015401263078753979,-0.06486207464604535,0.03336396274467322,0.04239450939737909,0.00015225194214285698,-0.004879465381944828,-0.016080120276278954,0.045735347661621684,-0.017175082534999157,0.11222383159807695
CALM2,-0.047318762031741284,0.03859945046998092,0.0070299492807577605,0.015177779946509495,-0.07023772874976257,-0.005108887225128274,0.014753652853080064,0.07675875389627472,0.03715711000780755,0.001215443786746346,0.029438225506157187,-0.06771421373786943,-0.1019198303147636,0.0002677090138897679,0.07882175562389133
CLEC2B,0.004146596671640579,-0.058957446352131584,0.0017999178609712225,0.00942595147330619,0.05495128499909936,0.06688966487615343,0.052799788311224095,-0.06018130135919599,-0.0128520904539456,0.002711744284188977,-0.02171250351154497,0.10773784258437143,-0.005087884422783848,0.0024881380794504284,0.0572658596940799
NTNG1,0.1373824559840397,-0.02559552520858765,0.02220948548395363,-0.0070361153506411705,-0.05308679557121206,-0.012312514850121314,-0.004650777437473891,0.0065520486808272925,0.0023487161974377543,-0.034940816685538174,0.0558403494364872,-0.048777477068457274,-0.004261111021337524,-0.02259672808398032,-0.09414723935160801
LRIG1,0.08791845630721568,-0.0188059274331245,0.08121828473085067,-0.015981464892068184,-0.022966729037189486,0.049723754438135,0.029213456182852142,0.011447635265064064,0.04953471299982812,-0.04714596239109184,-0.023023947217633473,-0.03192043546184617,-0.06943528317787277,0.00659594961325642,-0.06278260990919782
CPAMD8,0.012820511492283419,-0.012273691214900132,-0.017477696706247638,-0.019591480657570673,-0.034967606586621826,-0.02679101136006455,0.07049716364710193,-0.02859889715489504,-0.016070807348788827,-0.014651317071698545,,-0.03954798446509091,-0.01574891029785587,-0.02810020592881703,-0.02697681872604517
GHRL,-0.00860173809122845,-0.026101735383610106,-0.030644602646200076,-0.009653100822901245,0.07041110104509166,0.0552598906306056,-0.04062384882852194,0.03075329319620974,,0.05061577537932325,-0.02025180206900343,,0.0327382902254411,-0.024770623910132468,
NPY,-0.04602044100496726,-0.06245109349603311,0.0006310250052748193,-0.004602721498506373,0.09874578897102221,-0.04391278487628434,-0.035210541981383854,-0.03465424226876447,0.02529392340411055,0.05549759449234108,0.043373135617277674,0.021556533738157222,-0.0009946196133380513,0.02667608411930837,-0.0042309947466442534
MMP2,0.05956833516071212,0.03162141823938335,0.007220587523576673,-0.018911058642176057,0.026244591293533917,0.04107861041422937,-0.09728568819879628,-0.029852440304636872,-0.004406037880474811,-0.026892580638541164,-0.0012134103862056762,0.04460842983282073,0.042101710320598826,-0.040577211088326924,-0.03211566908111428
PPY,,,-0.012773352868478858,,,,,,0.04873308583526763,,-0.041060835585915736,,-0.04124184630795757,-0.05030281279362464,
ALKAL2,0.10649137229722415,-0.013916324429788941,0.02425735981059358,-0.0256664719692071,-0.02319256458350356,0.04288134614591198,-0.048198853694221375,-0.013805941733252513,0.0178160389726575,0.011389897144412282,-0.01700834111747871,,0.010928409241224873,0.055050252024239445,0.008109831322985147
CSF1,0.06405291251950189,-0.010414609745578108,0.01431280070386726,0.021278036274328015,-0.013125745961522238,0.051444213283173966,-0.025258672030851154,-0.020628668098212306,-0.00013180426702378507,0.029542671925922016,-0.03433960604823588,-0.08192199056779813,-0.014860257894564391,0.03705309650890799,-0.012074798915823087
SEMA4C,0.05730898718362505,-0.057860530249614225,0.023035330495603707,0.09860892828142889,0.019917133213368198,0.028740373809664228,0.006028897786114488,-0.0030069772382604882,-0.00943604661159143,0.10342640180611352,0.019267002094890323,-0.007467428459940461,0.025928901021333585,0.03907233772662902,0.08024975044271665
BMP8A,,,,,,,,,,,,,0.08453485442372032,,
ICAM2,-0.037243726295056796,-0.07705868869066723,-0.06969367644220727,-0.043364079273666825,0.04043200013271019,-0.005688962731286707,0.06574029118474403,-0.004345793116848228,0.012221141189030595,-0.008721922212960564,-0.01957049968919003,-0.0065504742576756895,0.08433784848799912,-0.017278749114774238,0.0023398643351241954
SYTL3,0.01657517079151028,0.08316128035909902,0.024270729101279566,-0.008400622047894211,0.041494703541114515,0.055615487951022745,0.09629035337443043,0.06307958264330056,-0.00559977114844069,-0.06655925050964312,-0.04784011823678484,0.03210912429381104,0.0390030104123779,0.056611693816603144,
IL1A,0.10390897008132968,-0.0337581708814933,0.012742720530639842,-0.02721075673179452,0.0007797437405732212,0.023632741954961567,-0.043201451211749405,0.08213436338688072,-0.03769108475693843,-0.06357681663310688,0.06226279991416655,-0.056131487901250735,0.010108288885564639,0.038265431632671106,0.0007986926139480469
HLA-G,-0.01763892723349633,,,,,,,,0.031467158880797375,,0.07654952545023343,,,,
PGF,0.02590712347404964,-0.08059001912243378,0.005170592176002201,-0.017454501759433607,0.01596610312129869,-0.028653646489174293,0.0866673627569905,0.029645421817728956,0.023107379543397994,0.004115262599075944,0.025809375525412626,-0.04720632543135873,0.1327378541226876,0.06394224436059648,-0.07382638551148198
LGALS8,0.027421333793269956,-0.058154537808237976,-0.003272880726263365,0.025520007072438792,-0.01237688790444206,-0.021522645997091853,0.0680966028452375,-0.024440312488579547,0.04983555451868267,0.022649307718884085,0.027043254782230897,0.10385203061585979,0.005291677195053223,0.0056625690304575645,0.024353560661795448
DKK3,-0.06512051767574766,-0.1221298272482626,-0.007559608484776607,0.009629747948234938,-0.02874214925018469,-0.04053530909352722,0.07591530708296312,0.0721247754584649,0.039357852349490595,0.0008303880619779354,0.019583179603701234,0.004992288721325907,0.010486105163947504,0.00393360641047935,0.004286773262851929
COL16A1,-0.0277430451940493,0.0806226361898324,0.0035136904152892005,-0.04842121833627269,0.07279149365658022,0.0821258840554123,0.0394874798184292,-0.04852552897672495,0.0472485520236913,-0.034604046840776725,0.0405583145870042,0.09327882181861999,0.04243260968811307,-0.010216137255799078,0.03812884063519689
TPH1,-0.01869090316261111,-0.014590322290534273,0.017100596468761754,,,-0.017456439712077745,,,-0.03426170095064253,0.02148930360392728,-0.03218599492102831,,0.0479819588950897,0.011373448829407544,0.002309178777148969
TNC,0.08439368430729771,-0.028911762552301146,-0.025647197701491205,0.02523786372414387,0.001509892616319747,-0.013990068063230365,-0.04921132149145366,-0.03605641859223928,-0.07402266066264145,0.0016592424651055288,-0.03286158923946115,-0.015422384686344782,0.06258153273927847,-0.009137841279149956,0.10054874399942468
TNFSF9,0.005576676842595047,-0.03293626303740435,0.0037939391142769617,-0.016123593598763825,0.019854443170242153,0.01521505260327334,,-0.01673135482793745,-0.035937865906437175,0.07934360737518685,0.05049573944475213,0.0327533289462869,0.0044482447967839804,0.08255348255511531,-0.050564827339144656
C4A,,,-0.01514216913073284,,-0.030347882897180024,-0.015344873640550703,,,,0.025188338305734224,-0.018919757156590784,-0.004973574845530257,-0.03452981694681627,,
CNTN2,-0.007420429469618598,0.14992557961747172,0.01011989381039485,0.08014330976453586,0.08084611900950661,0.030025388511731643,0.003454763961362209,0.022994223322284745,-0.0019142371030595356,0.10117610491616577,0.006936106418183891,-0.009564003360730319,0.0017761421672770632,0.06943152945727607,0.16824999929233855
F7,-0.01623310273253069,-0.012273684081020227,,,,,,,,,-0.018722301496367465,,,0.10245038614696267,
LUM,0.03221038647385785,-0.06954435526899769,0.00613745740382004,-0.017675009628100934,0.03730529291824761,-0.04929926866038182,0.15243067042682218,-0.053798737592409704,0.02816533927570844,0.007746378147552492,0.007404194610329497,0.16660454714871414,0.08035449376823636,-0.013538190979981147,
BTC,,,,-0.008663441850119325,-0.022077955497922384,,,,0.045399122307838935,0.008555358700895351,0.002713272838905785,,-0.014053160553128144,0.016981303827131214,
