,UKF255,UKF259,ZH8811Abulk,ZH916T1,ZH916bulk
SEMA3C,0.005676601412832024,0.04511730204123556,-0.008775936165990898,-0.019593840581385105,0.00010192554893781046
GNRH2,,,,-0.01566389595054232,
GAS6,-0.017161970876850237,0.017347624276591214,-0.009345796342518517,-0.0003748463913503439,0.029452960389420503
MEPE,-0.016760197844729458,0.017801096462983657,-0.017697737966013368,-0.019974439182365338,0.02853641027219141
SERPINE1,0.011553346685110938,-0.0027677787221245687,0.020109288502958927,0.0320003992322427,0.05185960754572746
RSPO2,0.09765171614768396,0.02897138791129835,-0.025345242797254735,-0.03846888165076873,0.06029930678438594
SHBG,,-0.02213874943766641,-0.027158516965191733,-0.0004738961597161778,0.05488814934068861
LGALS3BP,-0.021699250776511636,0.02272608875025814,0.013781111237775904,0.04110615499853023,0.12178901452801613
LAMB1,-0.007719583928575489,-0.027849527922415435,-0.012830180903921644,-0.021388060513549415,-0.03249795465932349
SPTBN2,0.010302051082526792,0.033351982868574444,-0.014462532637966303,-0.07247696470811041,-0.005171088278805774
COL1A2,-0.03622273686844291,-0.001894237190469873,-0.002631555302352795,-0.03957284370537516,-0.018626439053378546
DEFB1,,,,0.06540083307621472,-0.030004660092849626
WNT11,,-0.01869992699932665,-0.028882556069596055,-0.01918351303327583,0.176242119665714
LGALS1,0.02297535711046854,0.019968291743734632,0.05504826809219902,-0.009089189159377424,0.08145025875767146
BCAN,-0.05434415126058805,-0.01722200783199553,-0.03639327560450219,-0.005498538622574389,-0.09362623474199588
ANOS1,0.015638639521138104,-0.01465743459892685,-0.008964931763428463,0.003022382524416771,0.01870348667584063
EDA,-0.028679992656775635,0.03127667963300949,0.014663760710166686,-0.030124814608639874,-0.0014162863463875327
FGF22,,,0.08314731302223229,0.03409876516715551,0.016456298893933116
SHANK1,,-0.02254668074869824,-0.03248663691125737,-0.009034259382300784,0.047029471673198917
NPVF,,,-0.020513771613267485,,
RAET1G,,,,-0.018023747571675183,-0.004856584691463466
TGFB1,-0.0028875678214729723,0.01179717858457306,-0.013763577938846184,-0.048025575288284446,-0.020513750280641868
MSTN,,0.036896337510908164,-0.0232275480453821,0.2079706724874402,0.02530233617266396
WNT4,0.017548719752517334,,0.05185442455622491,0.0363523484374094,0.016735046928838624
TNFSF4,-0.031305656848496156,-0.0035127577840358463,0.005242510430087188,0.02578324296880907,0.01956399179811636
NTN1,0.005923114129755548,-0.026055366694945712,0.014631292329969604,-0.01009000977889699,0.05103719036308879
CXCL12,-0.007074495193132038,0.019834792371604976,0.003633401667713188,0.006426973483414804,0.0015378322902611138
GNRH1,0.10096691159281469,-0.02097257864951516,-0.01143621936349053,0.023351954840970218,-0.005139854567556617
FGF8,,,-0.01674502730596277,,
RIMS1,0.01856738470181762,0.04534375974273545,-0.009683617432034658,-0.031170337443120564,0.1019378837741853
FGF14,0.01952943964194341,-0.04051186518477741,-0.006088290210457576,-0.028984336329535648,0.004777136466452495
IGF1,-0.029851941553206043,-0.02962391224840986,0.032806692240941036,0.05888286296623422,-0.03276222549221116
TNFSF10,-0.02901881844386074,0.0103576434176078,0.008798481917051027,-0.006400189991854526,0.0806287750913339
GDF5,,,0.08954387540992971,0.0252763448943298,0.020974291223750666
CHAD,-0.03831433861717253,,0.014651633193462271,,
RGMA,0.050004298380709314,0.0025799938264959976,0.045499750728312166,0.03513268527994924,-0.01337253761015244
WNT16,-0.017846243564987187,-0.02138788161030926,,-0.03386352844282911,-0.02466787663767056
CX3CL1,-0.03374597087762188,0.019058897193301498,0.1206282308301267,-0.005434068323405208,0.02467443479305681
FGF1,0.009466698279147158,0.014597952729863023,-0.005152184550909067,0.02475228920327923,-0.026702654921692933
ALOX5AP,0.005353408408359604,0.019903755153036082,0.006438194291366815,0.02525506907760843,0.06423797747907421
IL1RN,-0.03026500121134583,-0.027525080296395405,-0.008439115570052112,0.13267953294913076,0.05713022709364028
PCSK9,,,0.03041399681624131,,
NPW,-0.000385546763705882,-0.015499546804597971,-0.03806607746549378,0.012677423914771557,0.05550305905144138
CXCL9,,-0.006937821056589024,,0.030430556501285438,-0.028812304039487698
ANGPTL4,-0.011231621638920865,-0.0196474014420983,0.08023618563209647,0.01650198150491945,0.09481180047086486
UCN2,-0.029851938656987643,-0.01074729379584297,-0.015778995049440157,,
OBP2A,,,,-0.016236674390473046,
COL4A3,0.025017311700039752,-0.027735482787618452,,0.0671257221529347,0.042148179440472174
NRG3,-0.018857437209150788,-0.03078282295367677,0.0538343504929467,-0.02590935690196136,-0.01207477037682348
IL23A,-0.021190654814657345,0.01755536552358946,-0.017893377503063884,-0.02343893517203343,-0.017177708848229997
COLQ,0.006313440496432965,-0.0001386664572223566,0.01226300480954844,0.05475849888527304,-0.03740309213912498
TNFSF12,-0.032121597858155715,-0.003369035615149886,0.01072595785521774,0.009044176680827054,0.04410915494901285
DKK2,,-0.01090573722299068,0.019113907999280866,-0.03631300815477151,-0.016004135119380206
FYN,-0.0319654877222823,0.027650156430347357,-0.02499536585750343,0.028419122419120698,-0.02436797449926772
ACE,-0.01303352875878041,-0.006769736595739832,-0.0025654328089250128,-0.02801259692205297,-0.06247624898526841
IL18,-0.03652578742384055,-0.028090488951406943,0.0101993266158986,0.0073761809407479634,-0.04364457600409884
PPBP,,,-0.021908719973078906,,-0.02780407290358998
CCL27,0.04918940530402724,-0.002566701446651494,-0.01838790405061332,-0.041692347754413626,-0.02948574562502552
SERPING1,0.05674251203557358,0.06092911689031621,-0.012948289854346939,0.05849272100895595,0.11500789582693378
AZGP1,0.022739363443676747,-0.056990299348429266,0.025047504476337277,-0.0008333440207303353,0.12144607473914051
INHA,0.005891709583365864,0.017643280848204122,0.000770256268657384,0.02489939832492767,0.07228180541082303
SEMA3G,,-0.02026140696923768,,-0.003233861323184264,0.06759454046463678
COL6A1,0.03349706411767251,0.03630437214061492,0.03011178753358451,-0.027647484186577056,-0.010452219660257332
FGF17,-0.025273663870545374,0.06681529323981798,-0.04526426950484543,-0.015468570799023229,-0.004631373882754493
TNFSF8,,-0.013709747003583092,0.047233619909049125,0.01348145086943856,0.0680587399782125
FGF20,,-0.00047751534552477565,0.04331007171496498,-0.02663022006269501,-0.023177370273077938
ICAM3,0.044527317117954046,0.03258074432085461,-0.017561939801511193,0.028784856118087284,-0.03244599373267268
LAMA4,0.03040103623242041,0.01622644261427947,-0.04382853807213435,-0.038167922450740174,-0.006301170876897565
DLL4,0.005464359536375563,0.014053346960868822,-0.03274916109302478,-0.021149948808361484,-0.0076606158220930655
SEMA3A,0.005968619337662815,-0.015946765443134177,-0.0039624909718011985,0.040925949500636605,0.012643774043646638
RLN2,0.08565555173589205,-0.013835777150606453,-0.016438702286414735,-0.017852466152940717,0.0471920523148987
C5,0.111891275990879,-0.02842023860206167,-0.03657870396409476,0.004494485638095176,-0.03709620495872875
COMP,,,,-0.02205362684315377,
C1QA,-0.0201542549722487,-0.06655173358064655,-0.07216688075951207,0.020822021982410725,-0.038295614496585494
UTS2B,,-0.013835777071118318,,0.09198804705009986,
COL9A3,-0.016249395259951015,0.018571081390992176,0.02554925285565739,0.018347520683833957,-0.01356913819082301
DLK1,,-0.023028134189900525,,,0.022461444720549513
HGF,0.04464569079834808,-0.014874451863747038,-0.053645886737008534,-0.03149163701056226,0.0558069813109189
P4HB,-0.027206730018199787,-0.03199287314324225,0.028297506865091537,-0.05708306204286601,0.1210144578974284
ADCYAP1,0.012026561550776601,-0.007016111089629964,0.041539086869647183,-0.0273495289035168,-0.0006430886427379955
GREM1,,0.011662502340400319,-0.06357042592500232,-0.005492731633959823,-0.0013616821553205228
EGF,,0.04343213010999375,0.0010249727464844802,-0.01572631732163632,-0.0005788860629103653
VEGFB,0.11046073548582651,0.0013775179911367412,-0.008930485964797322,0.08904875081588294,0.028326906511920616
FARP2,0.011072529160168341,0.0120152004621428,0.06154444151745878,-0.0015914086226324088,0.0668536315242882
IHH,,,-0.021518583782603407,,
LAMA2,0.06664422978472437,0.07911347808147147,-0.058326978535656604,-0.03866579192024166,-0.020409659965086924
NRG1,-0.017320107197325185,0.0009602614857643918,0.016946595644413497,-0.025996781648008425,0.02617770615076414
SPINK1,0.06972813546856602,-0.027387074213635593,0.013368992452621903,0.07742939959093874,0.06160845828316377
EFEMP2,-0.0019708661843505356,0.07849150202125463,0.09030846428724053,-0.003719346745546012,0.0131496779718441
SELPLG,-0.027088733024262953,0.08518138460701774,0.002230531661350657,0.012920509732006463,-0.01894912540885036
GDF6,-0.03460286770698807,-0.015499548145601507,0.008134970715008615,,
HLA-E,-0.0098739882779532,0.013519747117012211,0.002984395013811211,-0.04833893628979099,-0.014009581969346738
PTN,0.008723159228322874,0.08286229644545968,0.05203861243818449,-0.03582855385715625,-0.06293121547119564
CD274,0.00043574784740488395,-0.025761081878783548,-0.029734387802415465,0.08366227489398557,0.11235534331439098
CD14,-0.0335740301247017,-0.023585383734576606,0.005891649304148831,-0.010301891438115333,0.030035586482694637
SFTPD,,,0.02076686214482613,0.08857362267238449,0.02213977682533439
SLIT1,-0.03827301645323546,0.06665860193651969,0.07673806699481299,0.02278560952574512,0.03487587211042178
CNTF,,-0.010905736101878347,,,
BST1,-0.014314875943395705,0.02344813539365343,-0.0001518071526706415,-0.043424884644981974,0.00802799370534319
AGTRAP,0.07028918322212696,0.011152367311146747,0.04860020307402492,0.004711123310634997,0.0717080813173756
LAMC1,-0.007925898112992663,0.02757906196863662,0.020064206225640386,-0.030744570540573966,-0.00834669267550474
COL6A3,0.004869274363231973,-0.046158933241585896,0.008032165274929606,-0.014011698699441223,0.05986707401651751
FN1,-0.01096676540167542,-0.0077758040777018336,0.024058569408653547,-0.034271896411525615,0.10668996683741722
MIF,0.049369595146507815,-0.030111797025880037,0.08720478356055915,0.047236728319422785,0.0869709966557284
JAG1,-0.0037718374004385886,-0.025281116947179553,-0.045787654175502505,0.008393762267596526,0.08255321111206416
NID2,-0.03404657901413746,-0.032973016744559866,0.020671758885427237,0.006404871044541897,0.010979496551281939
EFNB1,-0.026636070633405617,0.037473222493228854,0.02054967066280509,0.033585788012055716,-0.03328067959926837
COL4A2,0.01484113191349312,-0.010819677217442649,-0.004413198596894915,-0.051759142418249075,-0.013178380873349788
SPP1,-0.06413103019621665,0.0020096303999224286,0.035478734427826605,0.012065895212627072,0.08860776840839064
PODXL2,-0.04867364642142052,0.02150954849890427,-0.03957867759562133,0.04913956950038954,0.014909793750347768
FGF9,-0.022273676077717183,-0.010102831998006257,0.03881200456261278,0.10769614458269555,0.09396488606606876
ITIH2,,-0.014570484437696138,-0.018454952096453675,-0.0557005854416428,0.06666047124708117
ADAM10,-0.0006155378616016066,0.0036823682211635468,-0.0042603078277738534,0.05631399043684424,0.01328601948138282
CFH,-0.04135508383246034,0.0006531589367727468,0.0626930264439122,-0.02171004598926536,-0.018970515467516432
COL4A5,0.032602851707961206,0.02528026760190154,0.03392566280841508,-0.005253725597637699,0.01877528359654291
LTBP3,0.02743044284212224,-0.009337637962943084,0.02037758631295447,0.04262617629792501,0.07368565045581842
GNB3,0.02575899462723721,0.04220350209273194,0.07482526292042879,-0.009332333904520826,0.08664578241320746
COL6A2,0.053267282558213606,0.014124290122072858,0.038893209826238104,-0.032269896814288525,0.008648300739461736
GDF9,-0.027642838381252678,0.03660779569946785,-0.020945194023651848,0.0025485019844688063,0.041611945460429685
NCAM1,-0.006022009987123161,-0.007350726942271976,-0.048022407690386085,0.04488990028438715,0.04369413125308558
APOC2,0.014437024717144243,0.014455481520793144,0.008234095884127893,0.03735432452566684,-0.02223275587433297
BST2,0.057599425037648574,0.01413835691261941,-0.010036924398479308,0.00033545298084676164,0.04068511996344601
COL5A1,0.018605585229265337,-0.030937757331198048,0.05862928896633621,-0.03539245361508877,0.11307651905588248
CALM3,-0.053125264357827585,0.015443427900675948,0.013785838318751747,-0.04754150576079544,0.0012157389573312673
THBS2,0.05203124270818281,-0.01831304910171663,0.04184808393637788,-0.025987787469083822,0.0403449102070784
SERPINE2,-0.04592645396496417,0.0021006024137819146,-0.007042352514966566,-0.010298554985524165,0.07297096986553717
EFNB2,0.022980059246554347,-0.0165165965978397,-0.0012447714926871654,0.04990781016913113,0.004402828714428454
PROK1,0.08779295802485584,-0.026476454092873514,0.0362978052674934,,0.03561567409207563
MMP9,-0.04489514545693138,-0.014584436288373321,0.01016724136565028,-0.028096913472547363,0.03403860516531746
DMP1,,,,,-0.007074967826506448
NPPA,-0.007131538398215156,0.06478935652192314,0.04224464912692288,-0.019344018553333165,0.013922186788780546
APOB,,,,0.09689543893445396,-0.031052536283986264
C4B,,-0.018604481112050722,,-0.016236678930441974,
NTNG2,-0.06852721662976466,0.0784692445312416,0.060841066667774175,0.019658742834781716,-0.042535661886480614
LAMA1,0.034668220196333234,0.053287795700563065,0.08718250723380067,0.04132615280585966,0.014646714038443727
UCN,0.09920810445612428,0.024670874522576478,0.0003181417312982938,0.08559293218259197,-0.06006554496076736
ARTN,-0.026022284626770774,-0.018508595560482653,0.011552719592726687,-0.011416695115915535,-0.04478206219689177
PDGFD,0.020686502934804892,-0.03270341801516589,-0.01517930767439731,0.04781210977709364,-0.02923396941074794
EDN1,-0.029605068631196278,0.037729639334426565,0.007127575264696409,0.00798709864543873,-0.04152205243025225
ARPC5,-0.021306294880948918,0.001123331929722967,-0.03169255234027161,-0.028993027150670318,0.01865366192594974
GSTO1,0.0063794695254586805,-0.060489698402468,-0.008466600680522088,-0.09122749218832558,-0.003443105477661243
PROK2,,,-0.014283950232956765,-0.013369183142400775,
SYK,0.03009269283904088,0.03698757046656999,0.009933062406926936,-0.01720430087461446,-0.028947381874256706
CD40LG,,,,-0.01585697019919484,
ST6GAL1,-0.049693636029556065,0.08190271292266015,-0.04020483321934942,-0.023005252861782885,-0.017333063705323056
WNT3,0.13098510372010638,-0.0011631168341473671,0.0062672011084087265,-0.02175763434659755,0.009558525467458107
HSP90B1,-0.014469463255905948,-0.022788158176438887,0.01989264100228585,-0.03385421888928726,0.13416358169718423
ZP3,-0.005440844047926876,0.03051350277777896,0.0396428971480049,-0.0249863567069947,-0.05293432082450749
NRG2,0.035113955675601105,0.025467390601307684,-0.009933965605744718,0.06026701751703372,0.03346892261552366
MELTF,0.027852779076703787,-0.0006378786153273784,-0.00577975647240141,-0.024910632867882254,-0.0014647438100763048
NLGN1,-0.023814102080019908,-0.005068334714353149,0.002865415894098725,0.04257846581134578,-0.015711472174431456
SLIT3,-0.014328810058684869,0.04445625244329353,0.0010547628779681083,-0.035222576616115074,-0.019016765557123522
CCL8,-0.019344671119515537,-0.03375790903256468,0.03929999992905055,0.09101575289420848,0.06597176077734002
S100A4,0.06713237071693409,-0.04817467348213232,0.05693770317341433,0.030612285296831337,0.0566358277699567
TNFSF13B,-0.017950362405983095,0.05161599750405062,-0.03812624545742339,-0.02813913267448747,0.030253300973116723
HSPG2,-0.05206780209908562,-0.020060936282037457,0.031214339957928234,-0.03566320446104297,-0.006211433386472147
FAM3C,0.0038669505447071857,0.044303572634202426,0.02712961941975946,-0.0021924709939325376,0.08446782537423683
FLT3LG,-0.03609331802356878,0.07436891579970695,-0.018919531599252228,0.06862568267148464,0.03955565278125891
A2M,0.09059800361689484,-0.013138508792496293,0.015461358033617575,-0.034404120348083295,0.09911343268260564
VCL,0.08387915428448532,-0.01249999367680119,0.03607388008708767,-0.03650328544513982,-0.019135104225894747
FGF2,0.08052264512825451,0.04511908000781275,-0.0030387875255491995,-0.006730797122827331,0.08998633687405543
AGRP,,-0.022056394796538828,-0.016936664680779305,,0.15243409496382682
CNTN3,,-0.0032146158211752737,0.035322068575547094,,0.06242816264763582
RNASE2,0.04257081077873291,-0.021718473988941524,-0.0224311125507591,0.041036231594845984,0.029856548595878257
ADM2,,-0.016698956791433163,,-0.015070812220859221,0.077612589797638
GAL,0.0873068143735877,-0.026119580667162155,0.03240598305204164,-0.014868190540100074,-0.01534874943168669
IL36B,,,,,0.09259964467180443
CXCL6,,,0.06918052424701213,-0.027230714154314092,0.06467864484735232
PDGFC,0.01667080511268138,0.036625075379447154,0.008952534970524676,-0.017533753316512947,0.005557470579659459
COL8A2,-0.03672950590831826,0.017606386885181898,0.044887030591881455,-0.026131649384132306,0.12723354892064057
SPON2,-0.010948380524100389,0.0320997393492596,-0.013780472818605173,-0.04881109040248284,0.008596476391226227
LCN2,,-0.016379829194380042,0.0906289286056336,,
SEMA3D,0.027172918845796524,0.03485085130068727,,,0.036714071298346515
BMP6,,-0.01166695325513794,0.00015195559952732078,0.013855336656180457,0.12022249857619408
TIMP2,-0.009298727515675443,-0.04462193245901343,0.07018940872885707,0.0032143488513134365,-0.04798857973746984
EFNA1,0.05608729147178844,-0.0037554298017347335,-0.009948110889543305,0.027122032971814432,0.07373443938923395
S100A12,,-0.013454364223695796,-0.018125152886166125,0.3621604702826355,-0.021791460532234457
TFPI,-0.00808046206589301,0.018879822882137125,0.07388805568778407,-0.006805899247850751,0.01521245221781457
GPC3,-0.0005713180661929554,-0.016908652194520705,0.0645769220379931,0.01332299161432012,0.05187556951464546
NMU,-0.023514161877406535,,-0.022723221655760024,-0.046507633234064504,0.03213478474158167
SCGB3A2,,,-0.02051377494226663,0.04824647839787537,0.05448617984464458
LAMB3,-0.0066062046424765946,-0.012893983684093238,-0.03397369001456239,-0.01439649766389173,0.0492620812013616
LGALS9,-0.032041038072048736,0.033713670525000086,-0.015058718505099556,0.04112480991565426,-0.015556478121305256
VIM,0.08739139482442046,0.013740543449212505,0.06441644002108664,-0.00787977972378852,0.031502054649524845
PLAU,0.07093919526633134,0.07047636059730368,0.014371183041170361,-0.05571526015878252,0.03950819116062503
TGFB3,0.018642890735508445,0.02516390559860295,-0.039041078496219954,-0.00219103811505785,0.01695304912278633
APLN,-0.04035620339953462,-0.026797070094813993,0.04306644254021816,0.03272240960954831,0.08365869666607685
SHANK2,-0.022949540104822978,-0.029535230599566083,0.008251948175535272,-0.02343893639072056,0.02480726770664583
LTF,0.0703428113062558,-0.009587013839050222,0.016745772561622248,0.03700308687711722,0.1410927703364145
PYY,,,-0.0239518534080702,-0.024885621627065636,-0.023177370273077938
PENK,,0.0054450815734881,,-0.017852468149356676,0.0730577754550502
CTF1,0.01574573893007614,0.03112251467251785,0.03253748251893348,-0.007728923687216944,0.04217227032759088
COL3A1,0.005147244911263978,0.015104477454240236,0.007239393568292254,-0.04803389322099429,0.0021533315209686828
S100A10,0.03055264674242998,0.08118490952572535,0.05622081895250556,-0.003529124295798255,0.06622700045862413
FGF13,-0.044716204767203116,0.014007473372488572,0.007923256490355628,-0.024627974070101248,0.0383271922008972
SEMA4A,-0.033012141007042244,0.01499726463331307,0.0025252045284450747,-0.00880085846154916,-0.028826777966985958
EFNA4,0.06427828796263116,-0.0002618943827084949,0.03731152549868617,0.09576899266173672,0.050704310990314666
HSPA8,-0.019013537210827384,0.0031255331611830628,0.01362785771856848,0.05280906259987771,0.05519658456778027
NPB,-0.01934467184488689,-0.011666954376127,-0.008623839906496343,0.020485927524911237,0.04492204019740148
ULBP1,,-0.019993655389590588,0.01847652870830205,0.07874207766555781,-0.00911010190269561
SEMA3E,0.0220761010093405,0.1008107990744418,-0.007067194630002141,0.016192137506639094,-0.0037207249429372954
FGF3,,,0.023909261951859884,,
ADAM9,0.004033307239104825,0.03372605425433906,0.04948122904615845,-0.01131033283610132,0.041409238213017695
ASIP,-0.02119064991927872,-0.010747293871642841,-0.022311152346754338,-0.028157822958358166,0.05772587881393681
IBSP,0.00250546749894414,-0.025269230140528377,0.001301300708659636,0.013113292439282432,0.007932352064151466
FAT4,0.07188336483202723,-0.026047742794117222,-0.04457584741424362,0.01605985570459354,0.056456107653407056
MDK,-0.043474758874901855,0.02503005789177597,0.08333303817600733,-0.029452515765368052,-0.10786519275667299
BMP5,,0.049070030519127915,-0.0031603648461965453,-0.014771638059580896,-0.01595644019377989
CAMP,,0.00813168193285852,0.040074715911066115,-0.019503349518889893,0.10988077242322052
HSPA1A,-0.044818702941756224,-0.008012222224587764,0.07036062358918117,0.03890306109518915,0.03350513746671642
SEMA3F,0.0643781699583207,-0.02865222570030136,0.032629580677731154,-0.030808087232576557,2.2004831807317603e-05
ARF6,0.005618197325293707,0.023992292811968702,0.003447941742228668,-0.060713052284147744,0.08070727927635954
IL6,0.05792402085151411,0.051472129683404054,0.04520919162285415,-0.013073895764669483,0.1670697373805997
CALM1,-0.04165370519421786,0.0020355191965145862,-0.03513158039991042,0.04996273844328839,-0.024831125960951626
VIP,,0.012785995223402576,,-0.02058749500716802,0.024683967229603872
NMB,0.0939456757101238,-0.008190842467434194,0.06416484551483023,0.019727041451339435,0.03193314377092407
CCL26,0.13642434063769796,-0.0093261254356379,0.04252559215673812,-0.04772831433381409,-0.04918477304171416
FBLN1,-0.0017786136816413034,0.04007540741073637,-0.02685763650367735,-0.03708111329911217,-0.08312750287084215
SAA1,-0.02711180357592246,-0.029268843151717853,0.028678913454519672,0.07375167118896069,0.009834694781749698
MICB,-0.031146848530255723,-0.03069339939711994,0.018889610033916097,-0.010193213813416016,0.06320815215017887
MMP13,,,,-0.01785246060734434,
F13A1,0.11762054660422944,-0.030648663009382918,0.024708069658872178,0.023117341186969127,0.001491728014838686
CXCL11,,-0.024844715386183717,,0.014866554508755889,-0.026524870439447932
COL5A2,0.059474431734714596,0.014548275356059888,0.00214085952301061,-0.05088846141418868,0.013965345121921404
EFNA5,-0.025836872228989893,0.01940418583278342,0.008192921110815416,0.00333068979316667,-0.02901769775957642
AREG,0.0714089784805008,-0.01579127135982274,0.012187841896623737,-0.020301289517055347,-0.02001120848290368
EDIL3,-0.02281483453161741,-0.011910556887351147,-0.012267523350016598,0.01753298365617029,0.018650965361391308
CD86,-0.005542209081675293,0.0002793956029140905,0.018306208350959842,0.0397331595416763,0.03317152480581189
WNT9B,,-0.01058657182159735,,,
HRAS,-0.043415020327802506,0.020718634257517955,0.04657318267024125,0.016093636645272674,-0.06836218413714808
C1QTNF5,,,-0.025010719019303802,-0.023012001745393768,-0.03889356660427795
RLN1,,,0.029817387758931488,-0.014030201400240505,
COL4A1,-0.10795528541718487,-0.047331861954146966,0.017883815508775346,-0.04797113567775299,-0.014589436474005341
CCL3,-0.043643026559033495,-0.00416800668706973,0.05487615294085787,-0.019809415192310074,-0.09016706962514215
BGN,0.004342251437731109,-0.036454114943407126,-0.00801161180955494,-0.0349112808383374,0.006505685339536592
RETN,0.10317983909444253,-0.013062492510012017,0.05408134855197096,0.02760842190931577,-0.03130962412832596
S100A9,-0.0033061734897444546,-0.03785956568785039,0.021867344594434485,0.04739653700774043,0.05477713803189016
HCRT,-0.01784623431683091,0.026741172849153297,0.011916653805115349,-0.015216868234286947,-0.00640528690569066
FADD,0.003697429162897283,-0.0043750989695332575,-0.020179288595023364,0.025902194974691293,-0.02254435673018302
ACTR2,0.028215135908875255,-0.032346985740856427,-0.04183303156694111,-0.03379969526468906,-0.011840864164818277
BMP2,0.009969191423410326,0.01944076545687755,-0.04132379125501692,0.03985748952605314,0.1357767462271361
PDYN,0.0473268197557237,0.04276361643890873,0.09438489438310396,,0.09297279300707731
CD55,0.06011067610545431,0.021925070613822886,-0.015321035422285623,0.009724002688857201,0.03640425773164484
OSTN,-0.019344673416525116,-0.007860160224404887,,,0.10080903165606918
PDX1,,,-0.0276351832959478,,
CD6,,-0.02164064124408124,-0.00035060180787884,-0.04551242199023296,0.01488900430394529
IL16,-0.03885511166623379,0.034272725714988,-0.04018430571188887,0.029988009868812338,0.019425532554363703
LAMA5,-0.04211232922465055,0.03903473109366414,0.0033895100098003355,0.06169391094568911,0.015453235780180073
RGMB,-0.022725876528075093,0.030006849507990832,-0.010926869375281685,0.019959423187425544,0.1284801159455182
INSL5,,0.046205316729249886,,-0.006834028790747674,
IL12A,,0.10150646038821431,-0.03973176322898617,-0.0396522965260151,-0.034429701441953495
S100A8,-0.02533126780214416,-0.05905203534599776,-0.042696131584313235,0.005447254235361165,0.028628101044642962
TAC3,-0.02331148268936202,-0.009618233510320894,-0.029495996690816643,0.001392852407068272,-0.014615744977404596
TAC4,-0.00479395280245745,-0.02043820429880167,,,
MFAP5,,,-0.004020039616100305,0.006068941044002813,0.05695334210082136
CXCL16,-0.11278201933419049,-0.008356257315192009,0.0007700675044609688,-0.010617847818362768,0.04741716231834137
AGRN,-0.03603347288229711,-0.0005960444312064708,-0.004898290349541787,-0.019722012679793847,0.023215903907627025
COL4A6,0.08086194056301571,0.12566554274057387,-0.009712204144405946,0.010638087929577107,0.09762963400379544
FST,-0.025522804462154408,0.06459640138660572,0.012194382443447028,0.018534335279350115,0.034984957633784224
MEGF10,0.06471050727338207,-0.037128032529896215,0.04021612177650834,0.01929293580384694,0.02790593611828607
C1QB,-0.013259968531174882,0.0006309040038348712,-0.050752733167078304,-0.005363089693165209,-0.0885149188688953
HLA-B,-0.016086767821389396,-0.00805731534483793,0.07062675651873512,-0.05685230613450303,-0.021514463235524334
PDGFA,-0.03870980571002601,0.0261930136511164,-0.015155651535582246,-0.017890094116694802,0.020017128931956125
LAMA3,-0.026571808304137346,-0.020261406013450174,,-0.026871736146220744,0.04831024755557639
DKK1,,,0.055520701338398704,0.023379606115265086,0.011504535967023279
INHBA,-0.04005282431922965,0.06356303371078731,-0.024169190790932073,-0.0074724976400394145,0.06529283898207833
LEP,,,,-0.014244067386199393,
IL7,,-0.017524051681558347,-0.03450589507390421,0.04439489498509841,0.04662083981632419
FABP5,-0.026138134844992732,0.015079917353636271,-0.025853404704081304,-0.03260302595791484,0.009591590902181686
CCL4,-0.05463515516070517,-0.016941978269837094,0.015143747850313668,0.005029875385232489,-0.003437337897353156
FBN1,-0.04628245125190794,0.04586780362828947,-0.0011611556630680702,-0.03241093036660307,0.023879183109292552
TCTN1,0.0032795570349017735,0.019338389011516053,0.0005500439752348157,0.005986352929369977,0.02172008513106494
NCR3LG1,,,-0.029176002943651316,,0.04278867040244246
BMP7,0.0034497783047624303,-0.031034856881036615,0.022659274016775012,0.009521403703921854,-0.019324239932897225
NLGN2,-0.031874071114707477,-0.0103619856305175,0.011482118746819639,-0.006768613828654124,0.041911153879792114
CCL25,,-0.01802235420591815,-0.03296187790252532,-0.02205362606311797,0.023017313590335577
NPNT,0.06031465986492514,-0.0022618518505816473,0.02781623518038118,0.014265749456483146,0.009255821086545886
KITLG,0.034787575324190974,-0.01257583220067851,-0.004897061576583255,-0.003927181578998438,0.07694156953713395
MADCAM1,0.09174997328952267,-0.009243989038902719,-0.022101467657538124,-0.02566746997658063,0.010383259468217793
F12,0.026811126461696692,0.010152093450105164,0.08422083737001457,-0.03948894071733428,0.056772733256734695
S100B,-0.010763463525265417,-0.039241365581421446,-0.0186176012451123,-0.023111170073349493,-0.11656693547645562
IL27,,0.0032524977836498638,,-0.025394284204296836,-0.0244898961119317
CD99,0.07165282066252074,0.021983641880658815,0.06012836122420604,0.016071682865954458,0.024474927501974986
PDGFB,0.0017648328435985138,-0.019196501430658146,0.046324654466402264,-0.039604528356017195,-0.02842830125097444
CLEC2D,0.02743029270403597,0.09280247155423564,-0.005112057302001846,0.04348632899564471,0.07518558462912202
F8,0.028710842784927967,0.0003592310256041926,-0.04793049937301519,0.05659961783545657,-0.0005665957016060973
C3,0.04210058667893907,-0.042407957036369945,-0.07043101250919787,0.029644131987324226,0.12124328774496503
DLK2,0.0262071260991322,0.0011550109503981644,0.03847570988915608,-0.01585696054553938,0.06579188784560892
TSLP,-0.008724016234003457,-0.002776280565959261,-0.02917599837810729,-0.019322782383686808,0.10430467716549892
OSM,0.058768211098594765,0.030672617788363447,0.07030793572746583,0.04399981936285402,0.01537625203274573
PRND,,,,-0.01852887434919091,
SLPI,0.01773574309263079,0.07773896346435576,0.03880391292241881,0.05015160620967133,0.08762975748508434
